 

stn;time;pva200s0;tre200s0;rre150z0;ure200s0;tde200s0;fkl010z0
MMGTT;202112312240;5.6;4.0;0.0;68.8;-1.2;2.1
MMGTT;202112312250;5.6;3.9;0.0;69.3;-1.2;2.1
MMGTT;202112312300;5.7;3.9;0.0;70.3;-1.0;2.1
MMGTT;202112312310;5.6;3.9;0.0;69.3;-1.2;2.1
MMGTT;202112312320;5.6;4.0;0.0;68.8;-1.2;2.1
MMGTT;202112312330;5.6;4.1;0.0;68.8;-1.1;1.5
MMGTT;202112312340;5.6;4.2;0.0;67.9;-1.2;2.6
MMGTT;202112312350;5.7;4.2;0.0;68.9;-1.0;2.1
MMGTT;202201010000;5.6;4.1;0.0;68.8;-1.1;2.1
MMGTT;202201010010;5.6;4.1;0.0;68.8;-1.1;2.1
MMGTT;202201010020;5.6;4.0;0.0;68.8;-1.2;2.1
MMGTT;202201010030;5.6;3.9;0.0;69.8;-1.1;2.1
MMGTT;202201010040;5.6;3.8;0.0;69.8;-1.2;2.6
MMGTT;202201010050;5.6;3.8;0.0;69.8;-1.2;2.1
MMGTT;202201010100;5.6;3.7;0.0;70.3;-1.2;2.1
MMGTT;202201010110;5.6;3.8;0.0;69.8;-1.2;1.5
MMGTT;202201010120;5.5;3.8;0.0;68.8;-1.4;2.1
MMGTT;202201010130;5.5;3.8;0.0;68.8;-1.4;1.5
MMGTT;202201010140;5.5;3.8;0.0;68.8;-1.4;2.1
MMGTT;202201010150;5.4;3.8;0.0;67.8;-1.6;1.5
MMGTT;202201010200;5.4;3.7;0.0;68.2;-1.6;1.5
MMGTT;202201010210;5.5;3.7;0.0;69.3;-1.4;1.0
MMGTT;202201010220;5.4;3.7;0.0;68.2;-1.6;1.0
MMGTT;202201010230;5.4;3.7;0.0;68.2;-1.6;1.5
MMGTT;202201010240;5.4;3.7;0.0;67.7;-1.7;1.5
MMGTT;202201010250;5.4;3.6;0.0;68.2;-1.7;1.5
MMGTT;202201010300;5.4;3.6;0.0;67.7;-1.8;1.0
MMGTT;202201010310;5.4;3.6;0.0;68.7;-1.6;1.5
MMGTT;202201010320;5.5;3.5;0.0;69.7;-1.5;1.0
MMGTT;202201010330;5.5;3.4;0.0;70.2;-1.5;1.0
MMGTT;202201010340;5.4;3.4;0.0;69.7;-1.6;2.1
MMGTT;202201010350;5.4;3.4;0.0;69.7;-1.6;1.0
MMGTT;202201010400;5.5;3.4;0.0;70.2;-1.5;1.0
MMGTT;202201010410;5.5;3.5;0.0;69.7;-1.5;2.1
MMGTT;202201010420;5.5;3.6;0.0;69.7;-1.4;2.1
MMGTT;202201010430;5.5;3.6;0.0;69.2;-1.5;1.5
MMGTT;202201010440;5.5;3.6;0.0;69.7;-1.4;1.0
MMGTT;202201010450;5.5;3.5;0.0;69.7;-1.5;1.5
MMGTT;202201010500;5.4;3.6;0.0;68.7;-1.6;1.0
MMGTT;202201010510;5.6;3.8;0.0;69.3;-1.3;2.1
MMGTT;202201010520;5.6;3.8;0.0;69.3;-1.3;1.0
MMGTT;202201010530;5.6;3.8;0.0;70.3;-1.1;1.5
MMGTT;202201010540;5.6;3.7;0.0;70.8;-1.1;1.5
MMGTT;202201010550;5.6;3.6;0.0;70.8;-1.2;1.0
MMGTT;202201010600;5.6;3.4;0.0;71.8;-1.2;2.1
MMGTT;202201010610;5.6;3.3;0.0;71.8;-1.3;2.1
MMGTT;202201010620;5.6;3.3;0.0;71.8;-1.3;2.1
MMGTT;202201010630;5.6;3.3;0.0;72.3;-1.2;2.1
MMGTT;202201010640;5.6;3.4;0.0;72.3;-1.1;2.1
MMGTT;202201010650;5.6;3.4;0.0;72.3;-1.1;2.1
MMGTT;202201010700;5.6;3.4;0.0;71.8;-1.2;1.5
MMGTT;202201010710;5.6;3.4;0.0;72.3;-1.1;1.5
MMGTT;202201010720;5.6;3.4;0.0;71.3;-1.3;1.5
MMGTT;202201010730;5.6;3.4;0.0;72.3;-1.1;1.5
MMGTT;202201010740;5.6;3.4;0.0;71.3;-1.3;0.5
MMGTT;202201010750;5.6;3.4;0.0;71.3;-1.3;0.5
MMGTT;202201010800;5.6;3.5;0.0;70.8;-1.3;0.5
MMGTT;202201010810;5.6;3.6;0.0;70.8;-1.2;1.0
MMGTT;202201010820;5.7;3.6;0.0;71.8;-1.0;0.5
MMGTT;202201010830;5.6;3.5;0.0;71.8;-1.1;1.5
MMGTT;202201010840;5.7;3.6;0.0;71.8;-1.0;1.5
MMGTT;202201010850;5.6;3.7;0.0;70.8;-1.1;1.0
MMGTT;202201010900;5.8;3.8;0.0;71.9;-0.8;0.5
MMGTT;202201010910;5.8;3.8;0.0;71.9;-0.8;1.0
MMGTT;202201010920;5.8;3.8;0.0;71.9;-0.8;1.5
MMGTT;202201010930;5.8;3.9;0.0;72.4;-0.6;1.0
MMGTT;202201010940;5.9;4.1;0.0;71.9;-0.5;0.5
MMGTT;202201010950;6.0;4.4;0.0;72.0;-0.2;1.5
MMGTT;202201011000;6.0;4.6;0.0;71.0;-0.2;0.5
MMGTT;202201011010;6.1;4.9;0.0;70.0;-0.1;0.0
MMGTT;202201011020;6.1;5.1;0.0;69.0;-0.1;1.0
MMGTT;202201011030;5.9;5.2;0.0;67.1;-0.4;0.5
MMGTT;202201011040;6.0;5.4;0.0;67.1;-0.2;1.0
MMGTT;202201011050;5.9;5.6;0.0;64.8;-0.5;1.0
MMGTT;202201011100;6.0;5.8;0.0;64.8;-0.3;1.0
MMGTT;202201011110;6.1;5.9;0.0;65.3;-0.1;1.0
MMGTT;202201011120;6.1;5.9;0.0;65.3;-0.1;0.0
MMGTT;202201011130;6.1;6.1;0.0;64.9;0.0;1.0
MMGTT;202201011140;6.1;6.2;0.0;64.0;-0.1;1.0
MMGTT;202201011150;6.1;6.3;0.0;64.0;0.0;0.5
MMGTT;202201011200;6.1;6.3;0.0;64.0;0.0;0.5
MMGTT;202201011210;6.2;6.5;0.0;64.0;0.2;0.5
MMGTT;202201011220;6.1;6.6;0.0;62.7;0.0;0.5
MMGTT;202201011230;6.2;6.7;0.0;63.6;0.3;0.5
MMGTT;202201011240;6.2;6.7;0.0;62.7;0.1;1.0
MMGTT;202201011250;6.1;6.6;0.0;63.1;0.1;0.0
MMGTT;202201011300;6.2;6.4;0.0;65.0;0.3;0.5
MMGTT;202201011310;6.2;6.2;0.0;65.9;0.3;1.5
MMGTT;202201011320;6.1;5.8;0.0;65.8;-0.1;0.0
MMGTT;202201011330;6.1;5.4;0.0;68.1;0.0;1.5
MMGTT;202201011340;6.0;5.3;0.0;67.6;-0.2;1.0
MMGTT;202201011350;6.0;5.1;0.0;68.5;-0.2;0.5
MMGTT;202201011400;6.1;4.9;0.0;71.0;0.1;2.1
MMGTT;202201011410;6.1;4.8;0.0;71.0;0.0;1.5
MMGTT;202201011420;6.1;4.8;0.0;71.0;0.0;2.1
MMGTT;202201011430;6.0;4.8;0.0;70.0;-0.2;2.1
MMGTT;202201011440;6.2;5.1;0.0;70.6;0.2;2.1
MMGTT;202201011450;6.2;5.2;0.0;69.6;0.1;2.1
MMGTT;202201011500;6.0;5.2;0.0;68.1;-0.2;1.0
MMGTT;202201011510;5.9;5.2;0.0;66.6;-0.5;1.0
MMGTT;202201011520;5.9;5.2;0.0;67.1;-0.4;1.5
MMGTT;202201011530;5.9;5.2;0.0;67.1;-0.4;1.5
MMGTT;202201011540;5.9;5.2;0.0;66.6;-0.5;1.5
MMGTT;202201011550;5.8;5.2;0.0;65.6;-0.7;1.0
MMGTT;202201011600;5.8;5.2;0.0;65.6;-0.7;1.0
MMGTT;202201011610;5.6;5.2;0.0;63.3;-1.2;1.0
MMGTT;202201011620;5.8;5.4;0.0;64.3;-0.8;1.5
MMGTT;202201011630;5.8;5.5;0.0;63.8;-0.8;0.5
MMGTT;202201011640;5.8;5.6;0.0;63.8;-0.7;1.5
MMGTT;202201011650;5.8;5.6;0.0;63.8;-0.7;1.5
MMGTT;202201011700;5.8;5.7;0.0;63.9;-0.6;1.0
MMGTT;202201011710;5.8;5.6;0.0;63.8;-0.7;1.5
MMGTT;202201011720;5.8;5.5;0.0;64.7;-0.6;1.0
MMGTT;202201011730;5.8;5.4;0.0;64.7;-0.7;1.0
MMGTT;202201011740;5.8;5.3;0.0;64.7;-0.8;0.5
MMGTT;202201011750;5.9;5.2;0.0;66.6;-0.5;1.0
MMGTT;202201011800;5.8;4.9;0.0;67.0;-0.7;1.0
MMGTT;202201011810;5.8;4.8;0.0;68.0;-0.6;1.5
MMGTT;202201011820;5.8;4.7;0.0;68.0;-0.7;1.5
MMGTT;202201011830;5.8;4.6;0.0;67.9;-0.8;1.5
MMGTT;202201011840;5.7;4.6;0.0;67.0;-1.0;2.1
MMGTT;202201011850;5.6;4.8;0.0;65.1;-1.2;1.5
MMGTT;202201011900;5.7;5.2;0.0;64.2;-1.0;2.1
MMGTT;202201011910;5.8;5.4;0.0;65.2;-0.6;1.5
MMGTT;202201011920;5.8;5.4;0.0;64.7;-0.7;0.5
MMGTT;202201011930;5.8;5.4;0.0;64.3;-0.8;0.5
MMGTT;202201011940;5.8;5.4;0.0;65.2;-0.6;0.5
MMGTT;202201011950;5.9;5.3;0.0;66.6;-0.4;1.5
MMGTT;202201012000;5.9;5.0;0.0;68.0;-0.4;2.1
MMGTT;202201012010;5.9;4.8;0.0;69.0;-0.4;0.5
MMGTT;202201012020;5.9;4.7;0.0;69.0;-0.5;1.0
MMGTT;202201012030;5.8;4.7;0.0;68.0;-0.7;2.1
MMGTT;202201012040;5.8;4.7;0.0;68.0;-0.7;0.0
MMGTT;202201012050;5.9;4.7;0.0;69.0;-0.5;2.1
MMGTT;202201012100;5.8;4.7;0.0;68.0;-0.7;0.5
MMGTT;202201012110;5.9;4.8;0.0;69.0;-0.4;1.0
MMGTT;202201012120;5.9;4.7;0.0;69.0;-0.5;1.0
MMGTT;202201012130;5.9;4.8;0.0;69.0;-0.4;0.5
MMGTT;202201012140;5.8;4.7;0.0;68.0;-0.7;1.5
MMGTT;202201012150;5.8;4.8;0.0;68.0;-0.6;1.5
MMGTT;202201012200;5.9;4.7;0.0;69.0;-0.5;1.5
MMGTT;202201012210;5.8;4.6;0.0;68.9;-0.6;0.5
MMGTT;202201012220;5.8;4.5;0.0;68.9;-0.7;2.1
MMGTT;202201012230;5.9;4.3;0.0;70.9;-0.5;1.5
MMGTT;202201012240;5.8;4.3;0.0;69.9;-0.7;2.1
MMGTT;202201012250;5.8;4.4;0.0;68.9;-0.8;1.0
MMGTT;202201012300;5.8;4.5;0.0;68.9;-0.7;1.5
MMGTT;202201012310;5.8;4.4;0.0;69.9;-0.6;1.5
MMGTT;202201012320;5.9;4.3;0.0;70.9;-0.5;1.5
MMGTT;202201012330;5.8;4.2;0.0;70.9;-0.6;2.1
MMGTT;202201012340;5.9;4.1;0.0;71.9;-0.5;2.1
MMGTT;202201012350;5.9;4.1;0.0;71.9;-0.5;2.1
MMGTT;202201020000;5.8;4.2;0.0;70.9;-0.6;1.5
MMGTT;202201020010;5.8;4.2;0.0;70.9;-0.6;2.1
MMGTT;202201020020;5.8;4.2;0.0;70.9;-0.6;1.0
MMGTT;202201020030;5.8;4.1;0.0;70.9;-0.7;1.0
MMGTT;202201020040;5.8;3.9;0.0;72.4;-0.6;1.5
MMGTT;202201020050;5.8;3.8;0.0;72.9;-0.6;1.5
MMGTT;202201020100;5.8;3.7;0.0;72.9;-0.7;2.1
MMGTT;202201020110;5.8;3.7;0.0;72.9;-0.7;2.6
MMGTT;202201020120;5.8;3.8;0.0;72.9;-0.6;2.1
MMGTT;202201020130;5.8;3.8;0.0;71.9;-0.8;2.1
MMGTT;202201020140;5.8;3.9;0.0;72.4;-0.6;2.1
MMGTT;202201020150;5.8;4.1;0.0;70.9;-0.7;2.1
MMGTT;202201020200;5.8;4.2;0.0;70.9;-0.6;2.1
MMGTT;202201020210;5.8;4.3;0.0;69.9;-0.7;2.1
MMGTT;202201020220;5.7;4.3;0.0;68.9;-0.9;2.1
MMGTT;202201020230;5.8;4.3;0.0;69.9;-0.7;2.1
MMGTT;202201020240;5.8;4.4;0.0;69.9;-0.6;2.1
MMGTT;202201020250;5.8;4.4;0.0;68.9;-0.8;2.1
MMGTT;202201020300;5.7;4.2;0.0;68.9;-1.0;1.5
MMGTT;202201020310;5.7;4.2;0.0;68.9;-1.0;2.1
MMGTT;202201020320;5.7;4.2;0.0;68.9;-1.0;2.1
MMGTT;202201020330;5.7;4.2;0.0;68.9;-1.0;2.1
MMGTT;202201020340;5.8;4.4;0.0;68.9;-0.8;2.1
MMGTT;202201020350;5.8;4.4;0.0;69.4;-0.7;1.5
MMGTT;202201020400;5.6;4.3;0.0;67.9;-1.1;1.0
MMGTT;202201020410;5.7;4.3;0.0;68.9;-0.9;1.0
MMGTT;202201020420;5.7;4.1;0.0;69.8;-0.9;1.5
MMGTT;202201020430;5.7;3.9;0.0;70.3;-1.0;2.1
MMGTT;202201020440;5.6;3.8;0.0;69.8;-1.2;1.5
MMGTT;202201020450;5.6;3.6;0.0;70.8;-1.2;1.5
MMGTT;202201020500;5.6;3.6;0.0;70.8;-1.2;1.0
MMGTT;202201020510;5.6;3.6;0.0;70.8;-1.2;1.5
MMGTT;202201020520;5.6;3.7;0.0;70.3;-1.2;1.0
MMGTT;202201020530;5.6;3.8;0.0;69.8;-1.2;2.1
MMGTT;202201020540;5.5;3.8;0.0;68.8;-1.4;0.5
MMGTT;202201020550;5.6;3.8;0.0;69.3;-1.3;1.0
MMGTT;202201020600;5.6;3.9;0.0;69.3;-1.2;1.0
MMGTT;202201020610;5.4;4.1;0.0;65.9;-1.7;1.0
MMGTT;202201020620;5.4;4.6;0.0;63.6;-1.7;1.5
MMGTT;202201020630;5.4;5.1;0.0;61.0;-1.8;1.5
MMGTT;202201020640;5.3;5.6;0.0;58.0;-2.0;1.5
MMGTT;202201020650;5.4;6.3;0.0;56.9;-1.6;2.1
MMGTT;202201020700;5.5;6.6;0.0;56.2;-1.5;1.5
MMGTT;202201020710;5.6;6.6;0.0;57.8;-1.1;0.5
MMGTT;202201020720;5.8;6.1;0.0;62.1;-0.6;1.5
MMGTT;202201020730;5.8;5.6;0.0;63.8;-0.7;1.5
MMGTT;202201020740;5.7;5.0;0.0;65.1;-1.0;1.0
MMGTT;202201020750;5.6;4.4;0.0;66.9;-1.2;1.5
MMGTT;202201020800;5.4;4.2;0.0;65.9;-1.6;1.5
MMGTT;202201020810;5.5;5.0;0.0;62.8;-1.5;1.5
MMGTT;202201020820;5.5;5.4;0.0;61.9;-1.3;1.0
MMGTT;202201020830;5.6;5.4;0.0;62.9;-1.1;1.0
MMGTT;202201020840;5.7;5.2;0.0;64.2;-1.0;0.5
MMGTT;202201020850;5.7;4.9;0.0;66.0;-0.9;1.5
MMGTT;202201020900;5.8;4.7;0.0;68.0;-0.7;1.5
MMGTT;202201020910;5.8;4.4;0.0;69.9;-0.6;1.5
MMGTT;202201020920;5.8;4.2;0.0;70.9;-0.6;1.5
MMGTT;202201020930;5.8;4.1;0.0;70.9;-0.7;1.0
MMGTT;202201020940;5.9;4.1;0.0;71.9;-0.5;1.5
MMGTT;202201020950;5.8;4.2;0.0;70.9;-0.6;1.0
MMGTT;202201021000;6.0;4.6;0.0;71.0;-0.2;0.5
MMGTT;202201021010;6.2;4.9;0.0;72.1;0.3;1.0
MMGTT;202201021020;6.0;5.1;0.0;68.0;-0.3;1.5
MMGTT;202201021030;6.1;5.4;0.0;68.1;0.0;1.5
MMGTT;202201021040;6.2;5.8;0.0;67.7;0.3;2.1
MMGTT;202201021050;6.0;6.0;0.0;63.9;-0.3;1.5
MMGTT;202201021100;6.1;6.2;0.0;64.0;-0.1;1.0
MMGTT;202201021110;6.2;6.3;0.0;64.9;0.2;1.0
MMGTT;202201021120;6.1;6.3;0.0;64.0;0.0;1.0
MMGTT;202201021130;6.2;6.3;0.0;64.9;0.2;1.0
MMGTT;202201021140;6.1;6.3;0.0;64.0;0.0;1.0
MMGTT;202201021150;6.2;6.4;0.0;65.0;0.3;1.5
MMGTT;202201021200;6.4;6.7;0.0;65.0;0.6;1.5
MMGTT;202201021210;6.3;6.9;0.0;63.2;0.4;1.0
MMGTT;202201021220;6.5;7.2;0.0;63.7;0.8;0.5
MMGTT;202201021230;6.3;7.2;0.0;61.9;0.4;0.5
MMGTT;202201021240;6.3;7.1;0.0;62.8;0.5;2.1
MMGTT;202201021250;6.3;6.8;0.0;64.1;0.5;0.5
MMGTT;202201021300;6.4;6.7;0.0;65.0;0.6;0.0
MMGTT;202201021310;6.6;6.7;0.0;66.9;1.0;1.5
MMGTT;202201021320;6.5;6.6;0.0;66.9;0.9;1.0
MMGTT;202201021330;6.6;6.6;0.0;67.9;1.1;1.0
MMGTT;202201021340;6.7;6.7;0.0;67.9;1.2;1.0
MMGTT;202201021350;6.5;6.8;0.0;66.0;0.9;1.5
MMGTT;202201021400;6.6;6.9;0.0;66.0;1.0;1.0
MMGTT;202201021410;6.7;7.1;0.0;66.5;1.3;1.5
MMGTT;202201021420;6.6;7.1;0.0;65.6;1.1;1.0
MMGTT;202201021430;6.6;7.0;0.0;66.0;1.1;1.5
MMGTT;202201021440;6.6;6.9;0.0;66.0;1.0;0.5
MMGTT;202201021450;6.6;6.8;0.0;67.0;1.1;1.5
MMGTT;202201021500;6.6;6.7;0.0;66.9;1.0;1.0
MMGTT;202201021510;6.6;6.6;0.0;67.9;1.1;1.5
MMGTT;202201021520;6.5;6.4;0.0;67.3;0.8;1.0
MMGTT;202201021530;6.4;6.3;0.0;67.3;0.7;1.0
MMGTT;202201021540;6.5;6.2;0.0;68.3;0.8;1.5
MMGTT;202201021550;6.5;6.1;0.0;68.8;0.8;1.5
MMGTT;202201021600;6.3;5.8;0.0;68.7;0.5;2.1
MMGTT;202201021610;6.3;5.8;0.0;68.7;0.5;1.5
MMGTT;202201021620;6.1;5.8;0.0;66.7;0.1;1.5
MMGTT;202201021630;6.3;5.8;0.0;68.2;0.4;1.0
MMGTT;202201021640;6.3;5.7;0.0;69.2;0.5;1.5
MMGTT;202201021650;6.2;5.6;0.0;68.2;0.2;1.5
MMGTT;202201021700;6.3;5.5;0.0;70.1;0.5;1.5
MMGTT;202201021710;6.2;5.4;0.0;69.1;0.2;2.1
MMGTT;202201021720;6.3;5.5;0.0;70.1;0.5;1.5
MMGTT;202201021730;6.4;5.4;0.0;71.1;0.6;1.5
MMGTT;202201021740;6.3;5.3;0.0;71.1;0.5;2.1
MMGTT;202201021750;6.4;5.2;0.0;72.1;0.6;1.0
MMGTT;202201021800;6.3;5.1;0.0;72.1;0.5;1.0
MMGTT;202201021810;6.3;5.1;0.0;71.6;0.4;1.5
MMGTT;202201021820;6.4;5.0;0.0;73.2;0.6;1.5
MMGTT;202201021830;6.4;5.0;0.0;73.2;0.6;2.1
MMGTT;202201021840;6.4;5.1;0.0;72.6;0.6;2.1
MMGTT;202201021850;6.3;5.1;0.0;72.1;0.5;2.1
MMGTT;202201021900;6.4;5.1;0.0;73.2;0.7;2.1
MMGTT;202201021910;6.3;5.1;0.0;71.6;0.4;1.5
MMGTT;202201021920;6.3;5.1;0.0;72.1;0.5;1.5
MMGTT;202201021930;6.3;5.1;0.0;72.1;0.5;1.5
MMGTT;202201021940;6.3;5.2;0.0;71.6;0.5;2.1
MMGTT;202201021950;6.3;5.1;0.0;72.1;0.5;1.0
MMGTT;202201022000;6.4;5.1;0.0;72.6;0.6;1.5
MMGTT;202201022010;6.3;5.1;0.0;71.6;0.4;2.1
MMGTT;202201022020;6.3;5.2;0.0;71.6;0.5;2.1
MMGTT;202201022030;6.3;5.1;0.0;72.1;0.5;2.1
MMGTT;202201022040;6.2;5.1;0.0;70.6;0.2;1.5
MMGTT;202201022050;6.3;5.1;0.0;71.6;0.4;1.5
MMGTT;202201022100;6.3;5.0;0.0;72.1;0.4;1.5
MMGTT;202201022110;6.3;5.0;0.0;72.1;0.4;1.5
MMGTT;202201022120;6.2;4.9;0.0;72.1;0.3;2.1
MMGTT;202201022130;6.3;5.0;0.0;72.1;0.4;1.0
MMGTT;202201022140;6.2;4.9;0.0;72.1;0.3;1.5
MMGTT;202201022150;6.3;4.8;0.0;73.6;0.5;1.0
MMGTT;202201022200;6.2;4.6;0.0;73.6;0.3;1.5
MMGTT;202201022210;6.3;4.4;0.0;75.2;0.4;1.0
MMGTT;202201022220;6.2;4.4;0.0;74.6;0.3;1.0
MMGTT;202201022230;6.3;4.4;0.0;75.2;0.4;2.1
MMGTT;202201022240;6.3;4.4;0.0;75.2;0.4;2.1
MMGTT;202201022250;6.2;4.4;0.0;74.6;0.3;1.5
MMGTT;202201022300;6.2;4.4;0.0;74.6;0.3;2.1
MMGTT;202201022310;6.3;4.3;0.0;76.3;0.5;1.5
MMGTT;202201022320;6.2;4.3;0.0;75.2;0.3;1.5
MMGTT;202201022330;6.3;4.3;0.0;75.7;0.4;2.1
MMGTT;202201022340;6.2;4.3;0.0;74.6;0.2;1.5
MMGTT;202201022350;6.2;4.3;0.0;75.2;0.3;1.0
MMGTT;202201030000;6.3;4.4;0.0;75.7;0.5;1.5
MMGTT;202201030010;6.3;4.4;0.0;75.7;0.5;0.5
MMGTT;202201030020;6.3;4.3;0.0;75.7;0.4;1.5
MMGTT;202201030030;6.2;4.2;0.0;75.7;0.3;1.5
MMGTT;202201030040;6.2;4.1;0.0;75.7;0.2;1.5
MMGTT;202201030050;6.3;4.1;0.0;76.8;0.4;1.0
MMGTT;202201030100;6.4;4.1;0.0;77.9;0.6;1.0
MMGTT;202201030110;6.3;4.1;0.0;76.8;0.4;1.0
MMGTT;202201030120;6.3;4.1;0.0;76.8;0.4;0.5
MMGTT;202201030130;6.3;4.2;0.0;76.8;0.5;2.1
MMGTT;202201030140;6.3;4.1;0.0;76.8;0.4;1.5
MMGTT;202201030150;6.3;4.2;0.0;76.8;0.5;2.1
MMGTT;202201030200;6.3;4.2;0.0;76.3;0.4;2.1
MMGTT;202201030210;6.4;4.4;0.0;76.3;0.6;2.1
MMGTT;202201030220;6.4;4.6;0.0;75.2;0.6;1.0
MMGTT;202201030230;6.4;4.8;0.0;74.7;0.7;1.5
MMGTT;202201030240;6.5;4.9;0.0;74.7;0.8;1.5
MMGTT;202201030250;6.5;4.8;0.0;75.3;0.8;2.1
MMGTT;202201030300;6.5;4.8;0.0;75.8;0.9;1.0
MMGTT;202201030310;6.5;4.7;0.0;75.8;0.8;1.5
MMGTT;202201030320;6.5;4.6;0.0;76.9;0.9;1.0
MMGTT;202201030330;6.5;4.6;0.0;76.9;0.9;2.1
MMGTT;202201030340;6.5;4.5;0.0;76.9;0.8;1.5
MMGTT;202201030350;6.5;4.5;0.0;76.9;0.8;1.0
MMGTT;202201030400;6.5;4.4;0.0;78.0;0.9;2.1
MMGTT;202201030410;6.5;4.3;0.0;77.9;0.8;2.1
MMGTT;202201030420;6.5;4.3;0.0;77.9;0.8;1.5
MMGTT;202201030430;6.6;4.3;0.0;79.1;1.0;2.6
MMGTT;202201030440;6.6;4.6;0.0;78.0;1.1;1.5
MMGTT;202201030450;6.5;4.6;0.0;76.9;0.9;1.5
MMGTT;202201030500;6.6;4.5;0.0;78.0;1.0;1.5
MMGTT;202201030510;6.5;4.3;0.0;77.9;0.8;1.5
MMGTT;202201030520;6.5;4.1;0.0;79.0;0.8;0.5
MMGTT;202201030530;6.4;3.9;0.0;79.0;0.6;0.5
MMGTT;202201030540;6.4;3.8;0.0;79.6;0.6;0.5
MMGTT;202201030550;6.4;3.7;0.0;80.7;0.7;0.5
MMGTT;202201030600;6.3;3.5;0.0;80.7;0.5;1.0
MMGTT;202201030610;6.4;3.3;0.0;82.4;0.6;1.0
MMGTT;202201030620;6.4;3.2;0.0;83.0;0.6;0.5
MMGTT;202201030630;6.4;3.1;0.0;84.2;0.7;1.0
MMGTT;202201030640;6.5;3.1;0.0;84.8;0.8;1.0
MMGTT;202201030650;6.5;3.1;0.0;84.8;0.8;1.0
MMGTT;202201030700;6.4;3.0;0.0;84.8;0.7;1.0
MMGTT;202201030710;6.5;3.0;0.0;86.0;0.9;0.5
MMGTT;202201030720;6.5;3.1;0.0;85.4;0.9;1.5
MMGTT;202201030730;6.5;3.1;0.0;85.4;0.9;1.5
MMGTT;202201030740;6.5;3.1;0.0;85.4;0.9;0.5
MMGTT;202201030750;6.5;3.1;0.0;85.4;0.9;1.0
MMGTT;202201030800;6.5;3.1;0.0;85.4;0.9;1.0
MMGTT;202201030810;6.6;3.1;0.0;86.1;1.0;1.0
MMGTT;202201030820;6.6;3.2;0.0;86.1;1.1;1.5
MMGTT;202201030830;6.6;3.2;0.0;86.1;1.1;0.0
MMGTT;202201030840;6.6;3.2;0.0;86.1;1.1;0.5
MMGTT;202201030850;6.8;3.3;0.0;87.3;1.4;1.0
MMGTT;202201030900;6.7;3.4;0.0;86.1;1.3;0.5
MMGTT;202201030910;6.8;3.5;0.0;86.7;1.5;1.0
MMGTT;202201030920;6.8;3.6;0.0;85.5;1.4;0.5
MMGTT;202201030930;6.8;3.7;0.0;85.5;1.5;0.5
MMGTT;202201030940;6.9;3.8;0.0;86.1;1.7;0.0
MMGTT;202201030950;6.9;3.9;0.0;84.9;1.6;1.0
MMGTT;202201031000;6.9;4.0;0.0;84.9;1.7;0.5
MMGTT;202201031010;7.0;4.1;0.0;84.9;1.8;0.0
MMGTT;202201031020;7.1;4.3;0.0;85.0;2.0;1.0
MMGTT;202201031030;7.1;4.4;0.0;84.4;2.0;0.5
MMGTT;202201031040;7.2;4.7;0.0;83.8;2.2;0.5
MMGTT;202201031050;7.2;4.9;0.0;83.2;2.3;1.5
MMGTT;202201031100;7.2;5.2;0.0;81.5;2.3;1.0
MMGTT;202201031110;7.2;5.3;0.0;80.9;2.3;0.5
MMGTT;202201031120;7.2;5.3;0.0;80.9;2.3;0.5
MMGTT;202201031130;7.3;5.4;0.0;81.0;2.4;0.0
MMGTT;202201031140;7.1;5.3;0.0;79.8;2.1;1.0
MMGTT;202201031150;7.2;5.3;0.0;80.9;2.3;0.0
MMGTT;202201031200;7.2;5.3;0.0;80.9;2.3;0.0
MMGTT;202201031210;7.4;5.6;0.0;81.0;2.6;0.0
MMGTT;202201031220;7.5;5.8;0.0;81.0;2.8;0.0
MMGTT;202201031230;7.5;6.0;0.0;79.9;2.8;0.0
MMGTT;202201031240;7.4;6.1;0.0;78.2;2.6;0.0
MMGTT;202201031250;7.4;6.1;0.0;78.2;2.6;0.0
MMGTT;202201031300;7.4;6.1;0.0;78.2;2.6;0.5
MMGTT;202201031310;7.4;6.2;0.0;78.2;2.7;0.5
MMGTT;202201031320;7.4;6.3;0.0;77.7;2.7;0.5
MMGTT;202201031330;7.4;6.3;0.0;77.2;2.6;1.0
MMGTT;202201031340;7.4;6.3;0.0;77.2;2.6;1.0
MMGTT;202201031350;7.3;6.1;0.0;77.1;2.4;1.5
MMGTT;202201031400;7.3;6.0;0.0;78.2;2.5;0.5
MMGTT;202201031410;7.2;6.0;0.0;77.1;2.3;0.0
MMGTT;202201031420;7.3;5.9;0.0;78.2;2.4;1.0
MMGTT;202201031430;7.2;5.8;0.0;77.6;2.2;1.5
MMGTT;202201031440;7.2;5.7;0.0;78.7;2.3;1.5
MMGTT;202201031450;7.1;5.5;0.0;78.7;2.1;1.5
MMGTT;202201031500;7.2;5.3;0.0;80.4;2.2;1.0
MMGTT;202201031510;7.1;5.2;0.0;80.4;2.1;1.0
MMGTT;202201031520;7.0;5.1;0.0;79.8;1.9;0.5
MMGTT;202201031530;7.1;5.1;0.0;80.9;2.1;1.0
MMGTT;202201031540;6.9;4.9;0.0;79.7;1.7;1.0
MMGTT;202201031550;6.9;4.8;0.0;79.7;1.6;0.5
MMGTT;202201031600;6.9;4.6;0.0;80.8;1.6;1.5
