 

stn;time;pva200s0;tre200s0;rre150z0;ure200s0;tde200s0;fkl010z0
MMGTT;202201300230;4.2;-1.1;0.0;75.3;-4.9;1.0
MMGTT;202201300240;4.1;-1.3;0.0;74.7;-5.2;0.5
MMGTT;202201300250;4.1;-1.7;0.0;75.2;-5.5;1.5
MMGTT;202201300300;4.1;-1.9;0.0;76.9;-5.4;1.5
MMGTT;202201300310;4.0;-2.2;0.0;76.9;-5.7;2.1
MMGTT;202201300320;3.9;-2.5;0.0;76.8;-6.0;1.0
MMGTT;202201300330;3.8;-2.7;0.0;76.8;-6.2;1.5
MMGTT;202201300340;3.9;-2.8;0.0;78.0;-6.1;1.5
MMGTT;202201300350;3.8;-2.9;0.0;77.9;-6.2;1.0
MMGTT;202201300400;3.8;-3.0;0.0;77.9;-6.3;2.1
MMGTT;202201300410;3.8;-3.1;0.0;79.1;-6.2;2.1
MMGTT;202201300420;3.8;-3.1;0.0;79.1;-6.2;2.1
MMGTT;202201300430;3.9;-3.0;0.0;79.1;-6.1;2.1
MMGTT;202201300440;3.8;-2.9;0.0;77.9;-6.2;2.1
MMGTT;202201300450;3.8;-2.9;0.0;77.9;-6.2;1.5
MMGTT;202201300500;3.8;-3.0;0.0;77.9;-6.3;2.1
MMGTT;202201300510;3.8;-3.1;0.0;79.1;-6.2;2.1
MMGTT;202201300520;3.8;-3.1;0.0;79.1;-6.2;2.1
MMGTT;202201300530;3.8;-3.1;0.0;79.1;-6.2;2.6
MMGTT;202201300540;3.8;-3.1;0.0;79.1;-6.2;2.1
MMGTT;202201300550;3.9;-3.0;0.0;79.1;-6.1;2.1
MMGTT;202201300600;3.9;-3.0;0.0;79.1;-6.1;2.1
MMGTT;202201300610;3.8;-3.1;0.0;79.1;-6.2;2.1
MMGTT;202201300620;3.8;-3.1;0.0;79.1;-6.2;1.5
MMGTT;202201300630;3.9;-3.2;0.0;80.3;-6.1;2.1
MMGTT;202201300640;3.9;-3.2;0.0;80.9;-6.0;1.0
MMGTT;202201300650;4.0;-3.1;0.0;82.2;-5.7;1.0
MMGTT;202201300700;4.0;-3.0;0.0;82.2;-5.6;1.0
MMGTT;202201300710;4.1;-2.8;0.0;82.9;-5.3;1.5
MMGTT;202201300720;4.2;-2.5;0.0;82.9;-5.0;1.5
MMGTT;202201300730;4.3;-2.3;0.0;84.2;-4.6;1.0
MMGTT;202201300740;4.4;-2.0;0.0;84.2;-4.3;1.0
MMGTT;202201300750;4.5;-1.8;0.0;84.3;-4.1;1.0
MMGTT;202201300800;4.6;-1.6;0.0;84.3;-3.9;0.5
MMGTT;202201300810;4.6;-1.3;0.0;83.7;-3.7;0.5
MMGTT;202201300820;4.8;-1.1;0.0;84.3;-3.4;0.0
MMGTT;202201300830;4.8;-0.8;0.0;83.7;-3.2;0.5
MMGTT;202201300840;4.9;-0.6;0.0;84.4;-2.9;1.0
MMGTT;202201300850;5.1;-0.3;0.0;85.1;-2.5;1.0
MMGTT;202201300900;5.3;0.1;0.0;85.7;-2.0;0.5
MMGTT;202201300910;5.4;0.3;0.0;87.0;-1.6;0.5
MMGTT;202201300920;5.5;0.5;0.0;87.0;-1.4;0.0
MMGTT;202201300930;5.5;0.6;0.0;86.4;-1.4;0.5
MMGTT;202201300940;5.7;0.7;0.0;89.0;-0.9;0.0
MMGTT;202201300950;5.8;0.8;0.0;89.0;-0.8;0.0
MMGTT;202201301000;5.8;0.9;0.0;89.0;-0.7;0.0
MMGTT;202201301010;5.8;0.9;0.0;89.0;-0.7;0.0
MMGTT;202201301020;5.8;1.0;0.0;89.0;-0.6;0.0
MMGTT;202201301030;5.8;1.0;0.0;89.0;-0.6;0.0
MMGTT;202201301040;5.8;1.0;0.0;89.0;-0.6;0.0
MMGTT;202201301050;5.8;1.0;0.0;87.7;-0.8;0.0
MMGTT;202201301100;5.9;1.2;0.0;89.1;-0.4;0.0
MMGTT;202201301110;5.9;1.4;0.0;87.8;-0.4;0.0
MMGTT;202201301120;6.1;1.7;0.0;87.8;-0.1;0.0
MMGTT;202201301130;6.1;1.9;0.0;87.8;0.1;0.0
MMGTT;202201301140;6.2;2.0;0.0;87.2;0.1;0.0
MMGTT;202201301150;6.3;2.3;0.0;87.9;0.5;0.0
MMGTT;202201301200;6.4;2.7;0.0;86.0;0.6;0.0
MMGTT;202201301210;6.4;2.9;0.0;85.4;0.7;0.0
MMGTT;202201301220;6.4;3.1;0.0;84.2;0.7;0.0
MMGTT;202201301230;6.2;2.9;0.0;81.8;0.1;0.5
MMGTT;202201301240;6.2;2.7;0.0;83.0;0.1;0.5
MMGTT;202201301250;6.1;2.6;0.0;82.9;0.0;0.0
MMGTT;202201301300;6.0;2.3;0.0;82.9;-0.3;0.5
MMGTT;202201301310;6.0;2.1;0.0;84.1;-0.3;0.0
MMGTT;202201301320;5.9;2.0;0.0;84.1;-0.4;0.0
MMGTT;202201301330;6.0;1.9;0.0;85.3;-0.3;0.0
MMGTT;202201301340;6.0;2.0;0.0;84.7;-0.3;0.0
MMGTT;202201301350;6.1;2.0;0.0;85.9;-0.1;1.0
MMGTT;202201301400;6.1;2.1;0.0;86.0;0.0;0.5
MMGTT;202201301410;6.1;2.1;0.0;86.0;0.0;0.0
MMGTT;202201301420;6.1;2.2;0.0;84.7;-0.1;0.0
MMGTT;202201301430;6.0;2.2;0.0;84.1;-0.2;0.0
MMGTT;202201301440;5.9;2.1;0.0;83.5;-0.4;0.5
MMGTT;202201301450;6.0;2.1;0.0;84.7;-0.2;0.5
MMGTT;202201301500;6.1;2.1;0.0;86.0;0.0;0.0
MMGTT;202201301510;6.1;2.1;0.0;86.0;0.0;0.5
MMGTT;202201301520;6.0;2.0;0.0;84.7;-0.3;0.0
MMGTT;202201301530;6.0;1.9;0.0;85.9;-0.2;0.0
MMGTT;202201301540;6.0;1.8;0.0;85.9;-0.3;0.0
MMGTT;202201301550;5.9;1.6;0.0;85.9;-0.5;0.0
MMGTT;202201301600;5.9;1.4;0.0;87.1;-0.5;0.0
MMGTT;202201301610;5.8;1.3;0.0;87.1;-0.6;0.5
MMGTT;202201301620;5.8;1.1;0.0;87.1;-0.8;0.0
MMGTT;202201301630;5.7;0.9;0.0;87.1;-1.0;0.0
MMGTT;202201301640;5.6;0.7;0.0;87.1;-1.2;0.0
MMGTT;202201301650;5.5;0.4;0.0;87.0;-1.5;0.5
MMGTT;202201301700;5.4;0.2;0.0;87.0;-1.7;1.5
MMGTT;202201301710;5.3;-0.1;0.0;87.6;-1.9;0.5
MMGTT;202201301720;5.2;-0.4;0.0;88.3;-2.1;1.5
MMGTT;202201301730;5.2;-0.6;0.0;89.6;-2.1;1.0
MMGTT;202201301740;5.2;-0.8;0.0;90.2;-2.2;1.5
MMGTT;202201301750;5.1;-0.9;0.0;89.5;-2.4;1.5
MMGTT;202201301800;5.1;-1.1;0.0;90.2;-2.5;1.5
MMGTT;202201301810;5.1;-1.1;0.0;90.9;-2.4;2.1
MMGTT;202201301820;5.1;-1.2;0.0;90.8;-2.5;2.1
MMGTT;202201301830;5.1;-1.2;0.0;91.5;-2.4;1.5
MMGTT;202201301840;5.1;-1.2;0.0;91.5;-2.4;2.1
MMGTT;202201301850;5.1;-1.3;0.0;92.2;-2.4;1.5
MMGTT;202201301900;5.1;-1.3;0.0;91.5;-2.5;1.5
MMGTT;202201301910;5.0;-1.4;0.0;91.5;-2.6;2.1
MMGTT;202201301920;5.0;-1.5;0.0;92.2;-2.6;1.5
MMGTT;202201301930;5.0;-1.7;0.0;92.2;-2.8;1.5
MMGTT;202201301940;4.9;-1.7;0.0;91.5;-2.9;2.1
MMGTT;202201301950;4.9;-1.8;0.0;92.2;-2.9;2.1
MMGTT;202201302000;5.0;-1.8;0.0;92.9;-2.8;1.5
MMGTT;202201302010;4.9;-1.9;0.0;92.2;-3.0;2.1
MMGTT;202201302020;4.9;-1.9;0.0;92.9;-2.9;2.1
MMGTT;202201302030;4.9;-2.0;0.0;92.8;-3.0;1.5
MMGTT;202201302040;4.9;-2.1;0.0;92.8;-3.1;2.1
MMGTT;202201302050;4.9;-2.2;0.0;93.5;-3.1;1.5
MMGTT;202201302100;4.8;-2.2;0.0;92.8;-3.2;1.5
MMGTT;202201302110;4.7;-2.4;0.0;92.1;-3.5;2.1
MMGTT;202201302120;4.7;-2.5;0.0;92.1;-3.6;1.5
MMGTT;202201302130;4.6;-2.7;0.0;92.1;-3.8;2.1
MMGTT;202201302140;4.6;-2.7;0.0;92.1;-3.8;2.1
MMGTT;202201302150;4.6;-2.7;0.0;92.1;-3.8;2.1
MMGTT;202201302200;4.6;-2.8;0.0;92.1;-3.9;2.1
MMGTT;202201302210;4.5;-2.9;0.0;90.7;-4.2;2.1
MMGTT;202201302220;4.4;-3.0;0.0;90.7;-4.3;1.5
MMGTT;202201302230;4.4;-3.1;0.0;90.7;-4.4;2.1
MMGTT;202201302240;4.4;-3.2;0.0;91.4;-4.4;2.1
MMGTT;202201302250;4.3;-3.2;0.0;90.0;-4.6;2.1
MMGTT;202201302300;4.3;-3.2;0.0;88.7;-4.8;1.5
MMGTT;202201302310;4.3;-3.3;0.0;89.3;-4.8;2.1
MMGTT;202201302320;4.2;-3.3;0.0;88.0;-5.0;1.5
MMGTT;202201302330;4.1;-3.4;0.0;87.3;-5.2;1.5
MMGTT;202201302340;4.0;-3.6;0.0;86.0;-5.6;1.5
MMGTT;202201302350;4.0;-3.8;0.0;86.0;-5.8;1.5
MMGTT;202201310000;4.0;-3.8;0.0;86.0;-5.8;1.5
MMGTT;202201310010;4.0;-3.8;0.0;86.0;-5.8;1.5
MMGTT;202201310020;3.9;-3.9;0.0;85.9;-5.9;1.5
MMGTT;202201310030;3.9;-4.0;0.0;85.3;-6.1;1.0
MMGTT;202201310040;3.8;-4.2;0.0;85.9;-6.2;2.1
MMGTT;202201310050;3.9;-4.1;0.0;85.9;-6.1;2.1
MMGTT;202201310100;3.9;-4.1;0.0;86.6;-6.0;1.0
MMGTT;202201310110;3.9;-4.1;0.0;85.9;-6.1;1.0
MMGTT;202201310120;3.9;-4.1;0.0;85.9;-6.1;1.5
MMGTT;202201310130;3.9;-4.1;0.0;86.6;-6.0;1.5
MMGTT;202201310140;4.0;-4.0;0.0;87.9;-5.7;1.5
MMGTT;202201310150;4.1;-3.8;0.0;87.9;-5.5;1.5
MMGTT;202201310200;4.1;-3.5;0.0;87.3;-5.3;2.1
MMGTT;202201310210;4.1;-3.3;0.0;86.0;-5.3;1.5
MMGTT;202201310220;4.1;-3.2;0.0;86.0;-5.2;1.0
MMGTT;202201310230;4.1;-3.2;0.0;85.4;-5.3;1.5
MMGTT;202201310240;4.1;-3.1;0.0;84.1;-5.4;1.0
MMGTT;202201310250;4.1;-3.2;0.0;84.1;-5.5;1.0
MMGTT;202201310300;4.1;-3.2;0.0;84.1;-5.5;1.5
MMGTT;202201310310;4.1;-3.0;0.0;84.1;-5.3;1.5
MMGTT;202201310320;4.1;-2.9;0.0;84.1;-5.2;0.5
MMGTT;202201310330;4.2;-2.8;0.0;83.5;-5.2;0.5
MMGTT;202201310340;4.1;-2.9;0.0;84.1;-5.2;0.5
MMGTT;202201310350;4.1;-3.0;0.0;84.1;-5.3;1.0
MMGTT;202201310400;4.1;-3.0;0.0;84.7;-5.2;0.5
MMGTT;202201310410;4.2;-2.9;0.0;85.4;-5.0;0.5
MMGTT;202201310420;4.3;-2.8;0.0;86.7;-4.7;0.5
MMGTT;202201310430;4.3;-2.8;0.0;86.7;-4.7;1.0
MMGTT;202201310440;4.3;-2.8;0.0;87.4;-4.6;0.5
MMGTT;202201310450;4.4;-2.8;0.0;88.0;-4.5;1.0
MMGTT;202201310500;4.4;-2.7;0.0;88.0;-4.4;1.5
MMGTT;202201310510;4.4;-2.7;0.0;88.0;-4.4;0.5
MMGTT;202201310520;4.4;-2.7;0.0;88.0;-4.4;1.0
MMGTT;202201310530;4.4;-2.7;0.0;88.0;-4.4;1.0
MMGTT;202201310540;4.4;-2.8;0.0;88.0;-4.5;0.5
MMGTT;202201310550;4.4;-2.8;0.0;88.0;-4.5;1.0
MMGTT;202201310600;4.4;-2.8;0.0;89.4;-4.3;0.5
MMGTT;202201310610;4.5;-2.7;0.0;89.4;-4.2;0.5
MMGTT;202201310620;4.5;-2.6;0.0;88.7;-4.2;0.5
MMGTT;202201310630;4.6;-2.5;0.0;90.1;-3.9;0.5
MMGTT;202201310640;4.5;-2.4;0.0;88.7;-4.0;0.5
MMGTT;202201310650;4.6;-2.4;0.0;89.4;-3.9;0.5
MMGTT;202201310700;4.6;-2.4;0.0;90.1;-3.8;1.0
MMGTT;202201310710;4.6;-2.4;0.0;90.1;-3.8;1.0
MMGTT;202201310720;4.6;-2.3;0.0;90.1;-3.7;1.5
MMGTT;202201310730;4.6;-2.3;0.0;90.1;-3.7;1.0
MMGTT;202201310740;4.7;-2.2;0.0;90.1;-3.6;1.0
MMGTT;202201310750;4.8;-2.2;0.0;91.5;-3.4;0.5
MMGTT;202201310800;4.8;-2.1;0.0;90.8;-3.4;0.5
MMGTT;202201310810;4.8;-2.0;0.0;90.8;-3.3;1.0
MMGTT;202201310820;4.8;-1.9;0.0;90.8;-3.2;0.5
MMGTT;202201310830;4.9;-1.9;0.0;92.2;-3.0;0.5
MMGTT;202201310840;4.9;-1.7;0.0;91.5;-2.9;1.0
MMGTT;202201310850;5.0;-1.6;0.0;92.2;-2.7;1.5
MMGTT;202201310900;5.1;-1.4;0.0;92.9;-2.4;1.5
MMGTT;202201310910;5.2;-1.3;0.0;92.9;-2.3;2.1
MMGTT;202201310920;5.2;-1.2;0.0;92.9;-2.2;1.0
MMGTT;202201310930;5.2;-1.1;0.0;92.9;-2.1;2.1
MMGTT;202201310940;5.3;-0.9;0.0;92.9;-1.9;1.0
MMGTT;202201310950;5.4;-0.8;0.0;92.9;-1.8;1.0
MMGTT;202201311000;5.4;-0.7;0.0;92.9;-1.7;0.5
MMGTT;202201311010;5.4;-0.6;0.0;92.2;-1.7;1.0
MMGTT;202201311020;5.4;-0.6;0.0;92.2;-1.7;0.0
MMGTT;202201311030;5.5;-0.4;0.2;92.9;-1.4;0.0
MMGTT;202201311040;5.6;-0.3;0.2;92.9;-1.3;0.5
MMGTT;202201311050;5.6;-0.3;0.0;92.9;-1.3;1.5
MMGTT;202201311100;5.5;-0.4;0.0;92.9;-1.4;2.1
MMGTT;202201311110;5.4;-0.7;0.2;92.9;-1.7;3.6
MMGTT;202201311120;5.4;-0.8;0.0;94.3;-1.6;4.1
MMGTT;202201311130;5.4;-0.8;0.0;93.6;-1.7;2.1
MMGTT;202201311140;5.5;-0.7;0.0;95.0;-1.4;2.6
MMGTT;202201311150;5.6;-0.6;0.0;95.0;-1.3;2.6
MMGTT;202201311200;5.6;-0.4;0.0;95.0;-1.1;2.6
MMGTT;202201311210;5.7;-0.2;0.2;95.0;-0.9;2.1
MMGTT;202201311220;5.7;-0.1;0.0;94.3;-0.9;3.6
MMGTT;202201311230;5.7;0.2;0.0;91.6;-1.0;2.6
MMGTT;202201311240;5.8;0.3;0.0;92.3;-0.8;2.6
MMGTT;202201311250;5.6;0.3;0.0;90.3;-1.1;4.6
MMGTT;202201311300;5.6;0.4;0.0;89.0;-1.2;5.1
MMGTT;202201311310;5.5;0.4;0.0;87.0;-1.5;3.1
MMGTT;202201311320;5.4;0.7;0.0;83.9;-1.7;3.1
MMGTT;202201311330;5.4;0.8;0.0;82.7;-1.8;4.6
MMGTT;202201311340;5.2;0.8;0.0;80.9;-2.1;2.6
MMGTT;202201311350;5.2;0.7;0.0;80.9;-2.2;2.6
MMGTT;202201311400;5.2;0.5;0.2;82.7;-2.1;3.1
MMGTT;202201311410;5.3;0.1;0.0;86.4;-1.9;4.6
MMGTT;202201311420;5.3;-0.7;0.2;90.9;-2.0;6.2
MMGTT;202201311430;5.2;-1.1;0.0;92.9;-2.1;6.2
MMGTT;202201311440;5.2;-1.4;0.2;94.3;-2.2;5.7
MMGTT;202201311450;5.2;-1.6;0.2;95.0;-2.3;4.6
MMGTT;202201311500;5.2;-1.6;0.2;95.0;-2.3;4.6
MMGTT;202201311510;5.1;-1.7;0.2;95.0;-2.4;5.1
MMGTT;202201311520;5.2;-1.7;0.2;95.7;-2.3;4.6
MMGTT;202201311530;5.2;-1.7;0.2;95.7;-2.3;4.1
MMGTT;202201311540;5.2;-1.8;0.2;96.4;-2.3;4.6
MMGTT;202201311550;5.1;-1.9;0.2;95.7;-2.5;6.2
MMGTT;202201311600;5.0;-2.1;0.2;96.4;-2.6;6.7
MMGTT;202201311610;5.0;-2.2;0.2;96.4;-2.7;5.1
MMGTT;202201311620;5.0;-2.2;0.0;95.6;-2.8;4.6
MMGTT;202201311630;5.0;-2.2;0.2;95.6;-2.8;6.2
MMGTT;202201311640;5.0;-2.3;0.0;96.4;-2.8;5.1
MMGTT;202201311650;4.9;-2.3;0.2;95.6;-2.9;6.7
MMGTT;202201311700;4.9;-2.3;0.4;95.6;-2.9;5.1
MMGTT;202201311710;4.9;-2.4;0.2;96.4;-2.9;4.6
MMGTT;202201311720;4.9;-2.4;0.2;96.4;-2.9;5.1
MMGTT;202201311730;4.9;-2.4;0.2;96.4;-2.9;5.1
MMGTT;202201311740;4.9;-2.4;0.2;95.6;-3.0;3.6
MMGTT;202201311750;4.9;-2.5;0.0;97.1;-2.9;4.1
MMGTT;202201311800;4.9;-2.4;0.4;96.4;-2.9;4.6
MMGTT;202201311810;4.9;-2.5;0.2;97.1;-2.9;5.1
MMGTT;202201311820;4.9;-2.5;0.0;97.1;-2.9;3.6
MMGTT;202201311830;4.9;-2.5;0.2;97.1;-2.9;4.1
MMGTT;202201311840;4.9;-2.5;0.2;97.1;-2.9;5.1
MMGTT;202201311850;4.9;-2.5;0.2;97.1;-2.9;3.6
MMGTT;202201311900;4.9;-2.5;0.0;97.1;-2.9;4.1
MMGTT;202201311910;4.9;-2.5;0.4;97.1;-2.9;2.6
MMGTT;202201311920;4.9;-2.6;0.0;97.1;-3.0;3.1
MMGTT;202201311930;4.8;-2.8;0.2;97.1;-3.2;3.1
MMGTT;202201311940;4.8;-2.9;0.0;96.3;-3.4;3.6
MMGTT;202201311950;4.7;-2.9;0.2;95.6;-3.5;5.1
MMGTT;202201312000;4.7;-3.0;0.0;96.3;-3.5;5.7
MMGTT;202201312010;4.7;-3.0;0.0;96.3;-3.5;4.1
MMGTT;202201312020;4.7;-3.1;0.0;96.3;-3.6;4.1
MMGTT;202201312030;4.7;-3.1;0.2;96.3;-3.6;4.6
MMGTT;202201312040;4.7;-3.1;0.0;96.3;-3.6;3.1
MMGTT;202201312050;4.6;-3.1;0.0;95.6;-3.7;4.1
MMGTT;202201312100;4.6;-3.1;0.2;95.6;-3.7;4.6
MMGTT;202201312110;4.6;-3.2;0.0;94.9;-3.9;5.1
MMGTT;202201312120;4.6;-3.2;0.0;94.9;-3.9;5.1
MMGTT;202201312130;4.6;-3.2;0.2;94.9;-3.9;6.2
MMGTT;202201312140;4.6;-3.2;0.0;94.9;-3.9;6.7
MMGTT;202201312150;4.6;-3.2;0.0;94.9;-3.9;5.7
MMGTT;202201312200;4.6;-3.2;0.2;94.9;-3.9;6.7
MMGTT;202201312210;4.6;-3.3;0.0;96.3;-3.8;6.7
MMGTT;202201312220;4.6;-3.3;0.0;95.6;-3.9;5.1
MMGTT;202201312230;4.6;-3.3;0.0;95.6;-3.9;4.1
MMGTT;202201312240;4.6;-3.4;0.2;96.3;-3.9;5.1
MMGTT;202201312250;4.5;-3.4;0.0;95.6;-4.0;6.2
MMGTT;202201312300;4.5;-3.4;0.2;95.6;-4.0;5.1
MMGTT;202201312310;4.5;-3.4;0.0;95.6;-4.0;4.1
MMGTT;202201312320;4.5;-3.4;0.2;95.6;-4.0;5.1
MMGTT;202201312330;4.5;-3.4;0.2;95.6;-4.0;4.6
MMGTT;202201312340;4.6;-3.4;0.2;96.3;-3.9;4.6
MMGTT;202201312350;4.6;-3.4;0.2;96.3;-3.9;5.1
MMGTT;202202010000;4.6;-3.4;0.0;96.3;-3.9;4.6
MMGTT;202202010010;4.6;-3.4;0.2;97.0;-3.8;6.2
MMGTT;202202010020;4.6;-3.4;0.0;97.0;-3.8;7.7
MMGTT;202202010030;4.6;-3.4;0.0;97.0;-3.8;6.7
MMGTT;202202010040;4.6;-3.4;0.2;97.0;-3.8;7.7
MMGTT;202202010050;4.6;-3.3;0.0;95.6;-3.9;6.2
MMGTT;202202010100;4.6;-3.3;0.2;95.6;-3.9;6.7
MMGTT;202202010110;4.6;-3.3;0.0;95.6;-3.9;7.2
MMGTT;202202010120;4.6;-3.3;0.0;95.6;-3.9;6.7
MMGTT;202202010130;4.6;-3.3;0.0;95.6;-3.9;6.7
MMGTT;202202010140;4.6;-3.3;0.0;95.6;-3.9;6.7
MMGTT;202202010150;4.6;-3.3;0.2;95.6;-3.9;6.7
MMGTT;202202010200;4.6;-3.3;0.0;95.6;-3.9;5.7
MMGTT;202202010210;4.6;-3.3;0.0;96.3;-3.8;5.1
MMGTT;202202010220;4.6;-3.3;0.2;96.3;-3.8;5.7
MMGTT;202202010230;4.6;-3.3;0.0;96.3;-3.8;4.6
MMGTT;202202010240;4.6;-3.3;0.2;96.3;-3.8;6.7
MMGTT;202202010250;4.6;-3.3;0.0;96.3;-3.8;6.2
MMGTT;202202010300;4.6;-3.3;0.0;96.3;-3.8;6.2
MMGTT;202202010310;4.6;-3.3;0.2;95.6;-3.9;5.7
MMGTT;202202010320;4.7;-3.3;0.2;97.1;-3.7;5.1
MMGTT;202202010330;4.7;-3.3;0.0;97.1;-3.7;6.2
MMGTT;202202010340;4.7;-3.3;0.2;97.1;-3.7;4.6
MMGTT;202202010350;4.7;-3.3;0.2;97.1;-3.7;4.6
MMGTT;202202010400;4.7;-3.3;0.2;97.1;-3.7;5.1
MMGTT;202202010410;4.7;-3.3;0.2;97.1;-3.7;5.1
MMGTT;202202010420;4.7;-3.3;0.0;97.1;-3.7;4.6
MMGTT;202202010430;4.7;-3.3;0.2;97.1;-3.7;5.1
MMGTT;202202010440;4.7;-3.3;0.2;97.1;-3.7;4.1
MMGTT;202202010450;4.7;-3.3;0.2;97.1;-3.7;4.1
MMGTT;202202010500;4.7;-3.3;0.0;97.1;-3.7;4.1
MMGTT;202202010510;4.7;-3.3;0.2;97.1;-3.7;3.6
MMGTT;202202010520;4.7;-3.3;0.2;97.1;-3.7;4.1
MMGTT;202202010530;4.7;-3.3;0.0;97.1;-3.7;4.6
MMGTT;202202010540;4.7;-3.3;0.2;97.1;-3.7;3.6
MMGTT;202202010550;4.7;-3.3;0.0;97.1;-3.7;3.6
MMGTT;202202010600;4.7;-3.3;0.0;97.1;-3.7;4.6
MMGTT;202202010610;4.7;-3.3;0.0;97.1;-3.7;4.1
MMGTT;202202010620;4.7;-3.3;0.2;97.1;-3.7;4.1
MMGTT;202202010630;4.7;-3.3;0.0;97.1;-3.7;4.6
MMGTT;202202010640;4.6;-3.3;0.0;96.3;-3.8;5.1
MMGTT;202202010650;4.6;-3.3;0.0;96.3;-3.8;4.6
MMGTT;202202010700;4.6;-3.3;0.2;96.3;-3.8;4.1
MMGTT;202202010710;4.6;-3.3;0.0;96.3;-3.8;5.1
MMGTT;202202010720;4.6;-3.3;0.0;96.3;-3.8;5.1
MMGTT;202202010730;4.6;-3.3;0.2;96.3;-3.8;4.6
MMGTT;202202010740;4.6;-3.3;0.0;96.3;-3.8;5.1
MMGTT;202202010750;4.6;-3.3;0.0;96.3;-3.8;5.1
MMGTT;202202010800;4.6;-3.2;0.0;95.6;-3.8;5.1
MMGTT;202202010810;4.6;-3.2;0.2;95.6;-3.8;5.1
MMGTT;202202010820;4.6;-3.2;0.0;96.3;-3.7;5.1
MMGTT;202202010830;4.6;-3.1;0.0;95.6;-3.7;4.6
MMGTT;202202010840;4.6;-3.1;0.0;95.6;-3.7;5.1
MMGTT;202202010850;4.6;-3.1;0.0;95.6;-3.7;4.1
MMGTT;202202010900;4.7;-3.1;0.0;96.3;-3.6;3.6
MMGTT;202202010910;4.7;-3.0;0.0;96.3;-3.5;2.6
MMGTT;202202010920;4.7;-3.0;0.0;96.3;-3.5;3.1
MMGTT;202202010930;4.7;-2.9;0.0;95.6;-3.5;4.1
MMGTT;202202010940;4.8;-2.8;0.0;95.6;-3.4;1.5
MMGTT;202202010950;4.8;-2.8;0.0;96.3;-3.3;2.1
MMGTT;202202011000;4.8;-2.6;0.2;95.6;-3.2;2.1
MMGTT;202202011010;4.9;-2.6;0.2;96.3;-3.1;2.1
MMGTT;202202011020;4.9;-2.4;0.2;95.6;-3.0;2.6
MMGTT;202202011030;4.9;-2.3;0.0;95.6;-2.9;2.1
MMGTT;202202011040;5.0;-2.1;0.2;96.4;-2.6;2.1
MMGTT;202202011050;5.0;-2.1;0.0;94.9;-2.8;3.1
MMGTT;202202011100;4.9;-2.2;0.0;94.9;-2.9;4.6
MMGTT;202202011110;4.9;-2.3;0.0;94.9;-3.0;3.1
MMGTT;202202011120;4.9;-2.3;0.2;94.9;-3.0;2.6
MMGTT;202202011130;4.9;-2.3;0.0;94.9;-3.0;2.6
MMGTT;202202011140;4.9;-2.3;0.0;94.9;-3.0;2.1
MMGTT;202202011150;4.9;-2.4;0.0;94.9;-3.1;2.1
MMGTT;202202011200;4.9;-2.4;0.0;94.9;-3.1;2.1
MMGTT;202202011210;4.9;-2.3;0.2;94.9;-3.0;1.5
MMGTT;202202011220;4.9;-2.2;0.0;94.9;-2.9;0.5
MMGTT;202202011230;5.0;-2.0;0.0;94.9;-2.7;1.0
MMGTT;202202011240;5.0;-1.9;0.0;94.9;-2.6;1.5
MMGTT;202202011250;5.1;-1.8;0.2;95.0;-2.5;0.5
MMGTT;202202011300;5.1;-1.7;0.2;95.0;-2.4;0.0
MMGTT;202202011310;5.2;-1.5;0.0;95.0;-2.2;0.0
MMGTT;202202011320;5.2;-1.4;0.2;95.0;-2.1;0.0
MMGTT;202202011330;5.3;-1.3;0.0;95.0;-2.0;0.0
MMGTT;202202011340;5.3;-1.3;0.0;95.0;-2.0;0.0
MMGTT;202202011350;5.2;-1.4;0.2;95.0;-2.1;0.0
MMGTT;202202011400;5.3;-1.3;0.0;95.0;-2.0;0.0
MMGTT;202202011410;5.2;-1.4;0.0;95.0;-2.1;0.0
MMGTT;202202011420;5.2;-1.6;0.0;95.0;-2.3;0.0
MMGTT;202202011430;5.2;-1.6;0.0;95.0;-2.3;0.0
MMGTT;202202011440;5.1;-1.7;0.0;95.0;-2.4;0.0
MMGTT;202202011450;5.1;-1.7;0.0;95.0;-2.4;0.0
MMGTT;202202011500;5.1;-1.8;0.0;95.0;-2.5;0.0
MMGTT;202202011510;5.0;-1.9;0.0;94.9;-2.6;0.0
MMGTT;202202011520;5.0;-2.1;0.2;95.6;-2.7;0.0
MMGTT;202202011530;4.9;-2.2;0.2;94.9;-2.9;0.0
MMGTT;202202011540;4.9;-2.3;0.2;94.9;-3.0;0.0
MMGTT;202202011550;4.9;-2.3;0.2;94.9;-3.0;0.0
MMGTT;202202011600;4.9;-2.4;0.2;94.9;-3.1;0.0
MMGTT;202202011610;4.9;-2.4;0.2;94.9;-3.1;0.0
MMGTT;202202011620;4.9;-2.4;0.2;95.6;-3.0;0.0
MMGTT;202202011630;4.9;-2.5;0.2;95.6;-3.1;0.0
MMGTT;202202011640;4.8;-2.6;0.0;95.6;-3.2;0.0
MMGTT;202202011650;4.8;-2.7;0.2;96.3;-3.2;0.5
MMGTT;202202011700;4.8;-2.7;0.4;95.6;-3.3;0.5
MMGTT;202202011710;4.8;-2.7;0.2;95.6;-3.3;0.0
MMGTT;202202011720;4.8;-2.7;0.2;95.6;-3.3;0.0
MMGTT;202202011730;4.8;-2.8;0.2;96.3;-3.3;0.0
