,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,tcc,Discharge,alb,SW_direct,SW_diffuse,T_F
1008,2021-01-03 15:00:00,184.637,0.225,-2.917,94.433,1.0,79.306,0.0,4.633,785.264,252.382,0.5,9.0,0.25,39.653,39.653,0.0
1009,2021-01-03 16:00:00,71.095,0.107,-3.167,95.017,0.583,18.248,0.0,4.6,785.565,236.329,0.5,9.0,0.25,9.124,9.124,0.0
1010,2021-01-03 17:00:00,0.0,0.0,-3.3,94.9,0.083,0.0,0.0,4.5,785.707,235.495,0.5,9.0,0.25,0.0,0.0,0.0
1011,2021-01-03 18:00:00,0.0,0.0,-3.3,95.367,0.0,0.0,0.0,4.533,786.029,243.963,0.5,9.0,0.25,0.0,0.0,0.0
1012,2021-01-03 19:00:00,0.0,0.0,-3.2,95.6,0.333,0.0,0.0,4.6,786.284,227.733,0.5,9.0,0.25,0.0,0.0,0.0
1013,2021-01-03 20:00:00,0.0,0.0,-3.333,95.833,0.5,0.0,0.0,4.583,786.528,230.922,0.5,9.0,0.25,0.0,0.0,0.0
1014,2021-01-03 21:00:00,0.0,0.0,-3.55,96.3,0.333,0.0,0.0,4.5,786.468,231.942,0.5,9.0,0.25,0.0,0.0,0.0
1015,2021-01-03 22:00:00,0.0,0.0,-3.417,95.717,0.083,0.0,0.0,4.5,786.432,220.57,0.5,9.0,0.25,0.0,0.0,0.0
1016,2021-01-03 23:00:00,0.0,0.0,-3.5,95.367,0.083,0.0,0.0,4.483,786.341,218.519,0.5,9.0,0.25,0.0,0.0,0.0
1017,2021-01-04 00:00:00,0.0,0.0,-3.767,94.9,0.083,0.0,0.0,4.4,786.334,228.082,0.5,9.0,0.25,0.0,0.0,0.0
1018,2021-01-04 01:00:00,0.0,0.0,-3.8,94.9,0.333,0.0,0.0,4.4,786.145,231.589,0.5,9.0,0.25,0.0,0.0,0.0
1019,2021-01-04 02:00:00,0.0,0.0,-3.867,94.65,0.083,0.0,0.0,4.333,786.308,231.471,0.5,9.0,0.25,0.0,0.0,0.0
1020,2021-01-04 03:00:00,0.0,0.0,-4.05,93.983,0.5,0.0,0.0,4.25,786.352,231.271,0.5,9.0,0.25,0.0,0.0,0.0
1021,2021-01-04 04:00:00,0.0,0.0,-4.267,93.4,0.333,0.0,0.0,4.133,786.013,216.778,0.5,9.0,0.25,0.0,0.0,0.0
1022,2021-01-04 05:00:00,0.0,0.0,-4.483,93.05,0.417,0.0,0.0,4.1,786.018,223.573,0.5,9.0,0.25,0.0,0.0,0.0
1023,2021-01-04 06:00:00,0.0,0.0,-4.75,93.167,0.667,0.0,0.0,4.0,786.052,218.158,0.5,9.0,0.25,0.0,0.0,0.0
1024,2021-01-04 07:00:00,0.0,0.0,-4.8,93.867,0.083,0.0,0.0,4.0,786.154,218.212,0.5,9.0,0.25,0.0,0.0,0.0
1025,2021-01-04 08:00:00,0.0,0.0,-4.7,94.1,0.25,17.856,0.0,4.1,786.229,218.408,0.5,9.0,0.25,8.928,8.928,0.0
1026,2021-01-04 09:00:00,65.727,0.101,-4.533,93.983,0.25,107.002,0.0,4.117,786.249,218.404,0.5,9.0,0.25,53.501,53.501,0.0
1027,2021-01-04 10:00:00,180.166,0.221,-3.533,92.417,0.417,206.815,0.0,4.35,786.231,218.198,0.5,9.0,0.25,103.408,103.408,0.0
1028,2021-01-04 11:00:00,270.87,0.308,-3.8,90.8,0.583,304.972,0.0,4.183,785.752,212.586,0.5,9.0,0.25,152.486,152.486,0.0
1029,2021-01-04 12:00:00,320.544,0.354,-4.183,90.833,0.167,331.025,0.0,4.083,785.103,205.277,0.5,9.0,0.25,165.512,165.512,0.0
1030,2021-01-04 13:00:00,322.164,0.356,-4.583,91.183,0.417,308.814,0.0,3.983,784.866,204.186,0.5,9.0,0.25,154.407,154.407,0.0
1031,2021-01-04 14:00:00,275.519,0.312,-4.95,91.417,0.5,230.669,0.0,3.867,784.839,203.469,0.5,9.0,0.25,115.334,115.334,0.0
1032,2021-01-04 15:00:00,187.142,0.228,-5.717,92.017,0.667,116.178,0.0,3.667,784.797,202.095,0.5,9.0,0.25,58.089,58.089,0.0
1033,2021-01-04 16:00:00,73.333,0.11,-5.85,93.583,0.583,26.325,0.0,3.683,784.747,204.86,0.5,9.0,0.25,13.162,13.162,0.0
1034,2021-01-04 17:00:00,0.0,0.0,-5.217,94.333,1.283,0.0,0.0,3.9,784.717,202.21,0.5,9.0,0.25,0.0,0.0,0.0
1035,2021-01-04 18:00:00,0.0,0.0,-1.7,87.033,2.25,0.0,0.0,4.683,784.742,216.532,0.5,9.0,0.25,0.0,0.0,0.0
1036,2021-01-04 19:00:00,0.0,0.0,1.517,68.817,2.767,0.0,0.0,4.683,784.696,217.705,0.5,9.0,0.25,0.0,0.0,1.5
1037,2021-01-04 20:00:00,0.0,0.0,1.8,64.267,2.517,0.0,0.0,4.467,784.674,211.245,0.5,9.0,0.25,0.0,0.0,1.5
1038,2021-01-04 21:00:00,0.0,0.0,0.717,71.417,2.0,0.0,0.0,4.583,784.732,240.692,0.5,9.0,0.25,0.0,0.0,1.5
1039,2021-01-04 22:00:00,0.0,0.0,-0.25,73.317,2.233,0.0,0.0,4.367,784.568,243.628,0.5,9.0,0.25,0.0,0.0,0.0
1040,2021-01-04 23:00:00,0.0,0.0,0.433,69.133,2.517,0.0,0.0,4.317,784.59,246.539,0.5,9.0,0.25,0.0,0.0,1.5
1041,2021-01-05 00:00:00,0.0,0.0,-4.45,88.15,1.8,0.0,0.0,3.85,784.561,237.853,0.5,9.0,0.25,0.0,0.0,0.0
1042,2021-01-05 01:00:00,0.0,0.0,-4.733,92.467,2.0,0.0,0.0,3.967,784.753,243.674,0.5,9.0,0.25,0.0,0.0,0.0
1043,2021-01-05 02:00:00,0.0,0.0,-4.583,93.983,0.833,0.0,0.0,4.1,784.93,238.427,0.5,9.0,0.25,0.0,0.0,0.0
1044,2021-01-05 03:00:00,0.0,0.0,-4.35,93.633,0.0,0.0,0.0,4.1,784.792,233.454,0.5,9.0,0.25,0.0,0.0,0.0
1045,2021-01-05 04:00:00,0.0,0.0,-4.3,94.1,0.25,0.0,0.0,4.2,784.669,224.486,0.5,9.0,0.25,0.0,0.0,0.0
1046,2021-01-05 05:00:00,0.0,0.0,-4.3,94.45,0.333,0.0,0.0,4.2,784.821,225.799,0.5,9.0,0.25,0.0,0.0,0.0
1047,2021-01-05 06:00:00,0.0,0.0,-4.367,93.75,0.5,0.0,0.0,4.1,785.146,226.003,0.5,9.0,0.25,0.0,0.0,0.0
1048,2021-01-05 07:00:00,0.0,0.0,-4.283,93.4,0.083,0.0,0.0,4.117,785.17,224.162,0.5,9.0,0.25,0.0,0.0,0.0
1049,2021-01-05 08:00:00,0.0,0.0,-4.267,91.767,0.667,19.318,0.0,4.1,785.331,223.727,0.5,9.0,0.25,9.659,9.659,0.0
1050,2021-01-05 09:00:00,66.268,0.102,-3.75,91.45,0.417,118.213,0.0,4.25,785.303,209.818,0.5,9.0,0.25,59.106,59.106,0.0
1051,2021-01-05 10:00:00,181.16,0.222,-3.667,91.167,1.083,216.459,0.0,4.217,785.149,214.459,0.5,9.0,0.25,108.23,108.23,0.0
1052,2021-01-05 11:00:00,272.316,0.309,-3.467,88.9,1.167,315.414,0.0,4.2,785.074,202.802,0.5,9.0,0.25,157.707,157.707,0.0
1053,2021-01-05 12:00:00,322.423,0.356,-3.433,87.0,1.0,352.227,0.0,4.1,784.616,189.35,0.5,9.0,0.25,176.114,176.114,0.0
1054,2021-01-05 13:00:00,324.419,0.358,-3.45,87.1,0.917,318.398,0.0,4.1,784.304,197.344,0.5,9.0,0.25,159.199,159.199,0.0
1055,2021-01-05 14:00:00,278.043,0.314,-3.733,87.967,1.35,224.566,0.0,4.083,784.336,204.971,0.5,9.0,0.25,112.283,112.283,0.0
1056,2021-01-05 15:00:00,189.758,0.23,-4.117,89.583,1.7,121.271,0.0,4.033,784.384,208.591,0.5,9.0,0.25,60.636,60.636,0.0
1057,2021-01-05 16:00:00,75.667,0.113,-4.367,91.533,1.9,23.281,0.0,4.067,784.476,215.212,0.5,9.0,0.25,11.64,11.64,0.0
1058,2021-01-05 17:00:00,0.0,0.0,-4.617,92.233,2.0,0.0,0.0,4.0,784.464,231.742,0.5,9.0,0.25,0.0,0.0,0.0
1059,2021-01-05 18:00:00,0.0,0.0,-4.733,92.35,1.267,0.0,0.0,3.967,784.57,238.295,0.5,9.0,0.25,0.0,0.0,0.0
1060,2021-01-05 19:00:00,0.0,0.0,-4.75,90.717,2.1,0.0,0.0,3.9,784.431,245.782,0.5,9.0,0.25,0.0,0.0,0.0
1061,2021-01-05 20:00:00,0.0,0.0,-4.75,88.2,1.267,0.0,0.0,3.8,784.399,239.015,0.5,9.0,0.25,0.0,0.0,0.0
1062,2021-01-05 21:00:00,0.0,0.0,-4.817,89.783,1.35,0.0,0.0,3.8,784.256,237.806,0.5,9.0,0.25,0.0,0.0,0.0
1063,2021-01-05 22:00:00,0.0,0.0,-5.083,91.183,1.083,0.0,0.0,3.8,784.42,239.879,0.5,9.0,0.25,0.0,0.0,0.0
1064,2021-01-05 23:00:00,0.0,0.0,-5.1,91.067,0.583,0.0,0.0,3.8,784.188,243.078,0.5,9.0,0.25,0.0,0.0,0.0
1065,2021-01-06 00:00:00,0.0,0.0,-5.15,90.367,0.75,0.0,0.0,3.8,783.959,243.417,0.5,9.0,0.25,0.0,0.0,0.0
1066,2021-01-06 01:00:00,0.0,0.0,-5.2,90.6,0.25,0.0,0.0,3.8,784.154,241.477,0.5,9.0,0.25,0.0,0.0,0.0
1067,2021-01-06 02:00:00,0.0,0.0,-5.2,90.6,0.167,0.0,0.0,3.8,784.03,246.164,0.5,9.0,0.25,0.0,0.0,0.0
1068,2021-01-06 03:00:00,0.0,0.0,-5.267,89.9,0.083,0.0,0.0,3.7,784.152,242.7,0.5,9.0,0.25,0.0,0.0,0.0
1069,2021-01-06 04:00:00,0.0,0.0,-5.367,90.617,0.0,0.0,0.0,3.7,784.131,244.855,0.5,9.0,0.25,0.0,0.0,0.0
1070,2021-01-06 05:00:00,0.0,0.0,-5.467,91.317,0.0,0.0,0.0,3.7,784.219,243.842,0.5,9.0,0.25,0.0,0.0,0.0
1071,2021-01-06 06:00:00,0.0,0.0,-5.55,92.25,0.0,0.0,0.0,3.7,784.221,241.423,0.5,9.0,0.25,0.0,0.0,0.0
1072,2021-01-06 07:00:00,0.0,0.0,-5.433,92.75,0.0,0.0,0.2,3.8,784.79,241.602,0.5,9.0,0.85,0.0,0.0,0.0
1073,2021-01-06 08:00:00,0.0,0.0,-4.983,92.817,0.5,15.355,0.0,3.917,785.006,232.213,0.5,9.0,0.25,7.678,7.678,0.0
1074,2021-01-06 09:00:00,66.914,0.103,-4.7,92.233,0.667,91.541,0.2,4.0,785.55,240.449,0.5,9.0,0.85,45.77,45.77,0.0
1075,2021-01-06 10:00:00,182.282,0.223,-4.35,92.233,0.25,188.492,0.0,4.1,786.017,230.123,0.5,9.0,0.25,94.246,94.246,0.0
1076,2021-01-06 11:00:00,273.896,0.311,-2.983,88.817,0.0,241.85,0.0,4.35,786.038,237.161,0.5,9.0,0.25,120.925,120.925,0.0
1077,2021-01-06 12:00:00,324.437,0.358,-2.683,85.45,0.0,249.052,0.0,4.267,785.776,235.252,0.5,9.0,0.25,124.526,124.526,0.0
1078,2021-01-06 13:00:00,326.804,0.36,-3.2,86.917,0.333,213.28,0.0,4.2,785.892,243.924,0.5,9.0,0.25,106.64,106.64,0.0
1079,2021-01-06 14:00:00,280.689,0.317,-3.5,87.65,0.0,166.703,0.0,4.15,786.315,240.656,0.5,9.0,0.25,83.352,83.352,0.0
1080,2021-01-06 15:00:00,192.485,0.233,-4.217,87.25,0.0,96.619,0.0,3.9,786.575,240.578,0.5,9.0,0.25,48.31,48.31,0.0
1081,2021-01-06 16:00:00,78.099,0.115,-5.483,88.333,0.0,21.232,0.0,3.583,786.921,232.641,0.5,9.0,0.25,10.616,10.616,0.0
1082,2021-01-06 17:00:00,0.0,0.0,-6.4,89.65,0.167,0.0,0.0,3.4,787.176,222.735,0.5,9.0,0.25,0.0,0.0,0.0
1083,2021-01-06 18:00:00,0.0,0.0,-7.117,89.933,0.917,0.0,0.0,3.217,787.429,216.503,0.5,9.0,0.25,0.0,0.0,0.0
1084,2021-01-06 19:00:00,0.0,0.0,-7.85,90.483,1.167,0.0,0.0,3.033,787.783,224.237,0.5,9.0,0.25,0.0,0.0,0.0
1085,2021-01-06 20:00:00,0.0,0.0,-7.9,91.183,0.917,0.0,0.0,3.067,788.013,213.667,0.5,9.0,0.25,0.0,0.0,0.0
1086,2021-01-06 21:00:00,0.0,0.0,-7.033,92.05,0.417,0.0,0.0,3.3,787.946,214.588,0.5,9.0,0.25,0.0,0.0,0.0
1087,2021-01-06 22:00:00,0.0,0.0,-6.633,91.4,0.083,0.0,0.0,3.417,788.208,212.8,0.5,9.0,0.25,0.0,0.0,0.0
1088,2021-01-06 23:00:00,0.0,0.0,-6.8,91.1,0.417,0.0,0.0,3.35,788.261,215.358,0.5,9.0,0.25,0.0,0.0,0.0
1089,2021-01-07 00:00:00,0.0,0.0,-7.7,89.533,0.75,0.0,0.0,3.067,788.237,210.953,0.5,9.0,0.25,0.0,0.0,0.0
1090,2021-01-07 01:00:00,0.0,0.0,-8.583,90.183,0.5,0.0,0.0,2.883,788.341,205.21,0.5,9.0,0.25,0.0,0.0,0.0
1091,2021-01-07 02:00:00,0.0,0.0,-8.983,90.067,0.833,0.0,0.0,2.8,788.352,188.915,0.5,9.0,0.25,0.0,0.0,0.0
1092,2021-01-07 03:00:00,0.0,0.0,-9.167,89.283,0.583,0.0,0.0,2.717,788.226,198.443,0.5,9.0,0.25,0.0,0.0,0.0
1093,2021-01-07 04:00:00,0.0,0.0,-9.35,89.033,1.083,0.0,0.0,2.7,788.104,194.961,0.5,9.0,0.25,0.0,0.0,0.0
1094,2021-01-07 05:00:00,0.0,0.0,-9.383,88.567,1.333,0.0,0.0,2.667,787.948,193.331,0.5,9.0,0.25,0.0,0.0,0.0
1095,2021-01-07 06:00:00,0.0,0.0,-9.367,87.4,1.25,0.0,0.0,2.617,787.724,198.55,0.5,9.0,0.25,0.0,0.0,0.0
1096,2021-01-07 07:00:00,0.0,0.0,-9.333,87.283,1.25,0.0,0.0,2.6,787.828,193.452,0.5,9.0,0.25,0.0,0.0,0.0
1097,2021-01-07 08:00:00,0.0,0.0,-9.25,86.367,1.5,22.045,0.0,2.6,788.005,196.659,0.5,9.0,0.25,11.022,11.022,0.0
1098,2021-01-07 09:00:00,67.665,0.104,-8.817,86.333,1.183,126.711,0.0,2.7,788.393,198.696,0.5,9.0,0.25,63.356,63.356,0.0
1099,2021-01-07 10:00:00,183.53,0.224,-7.667,85.417,0.25,240.388,0.0,2.933,788.446,192.247,0.5,9.0,0.25,120.194,120.194,0.0
1100,2021-01-07 11:00:00,275.61,0.312,-7.617,83.433,0.0,329.353,0.0,2.883,787.957,188.59,0.5,9.0,0.25,164.676,164.676,0.0
1101,2021-01-07 12:00:00,326.584,0.36,-7.717,81.783,0.0,377.934,0.0,2.817,787.461,172.588,0.5,9.0,0.25,188.967,188.967,0.0
1102,2021-01-07 13:00:00,329.317,0.363,-7.883,82.283,0.5,349.394,0.0,2.8,787.221,175.007,0.5,9.0,0.25,174.697,174.697,0.0
1103,2021-01-07 14:00:00,283.455,0.32,-7.983,84.483,1.1,269.154,0.0,2.8,787.328,179.184,0.5,9.0,0.25,134.577,134.577,0.0
1104,2021-01-07 15:00:00,195.32,0.236,-7.9,85.033,1.433,155.085,0.0,2.867,787.49,175.342,0.5,9.0,0.25,77.542,77.542,0.0
1105,2021-01-07 16:00:00,80.628,0.118,-8.233,85.033,1.517,34.206,0.0,2.8,787.644,175.402,0.5,9.0,0.25,17.103,17.103,0.0
1106,2021-01-07 17:00:00,0.0,0.0,-8.567,84.867,1.9,0.0,0.0,2.7,787.82,180.543,0.5,4.5,0.25,0.0,0.0,0.0
1107,2021-01-07 18:00:00,0.0,0.0,-8.7,83.75,1.8,0.0,0.0,2.65,787.812,174.525,0.5,4.5,0.25,0.0,0.0,0.0
1108,2021-01-07 19:00:00,0.0,0.0,-8.2,80.617,2.0,0.0,0.0,2.65,787.996,170.997,0.5,4.5,0.25,0.0,0.0,0.0
1109,2021-01-07 20:00:00,0.0,0.0,-7.633,77.7,2.0,0.0,0.0,2.7,788.035,170.034,0.5,4.5,0.25,0.0,0.0,0.0
1110,2021-01-07 21:00:00,0.0,0.0,-6.933,75.867,2.1,0.0,0.0,2.767,787.985,180.19,0.5,4.5,0.25,0.0,0.0,0.0
1111,2021-01-07 22:00:00,0.0,0.0,-6.233,73.717,2.1,0.0,0.0,2.817,788.018,175.481,0.5,4.5,0.25,0.0,0.0,0.0
1112,2021-01-07 23:00:00,0.0,0.0,-5.95,73.7,1.517,0.0,0.0,2.883,787.894,177.475,0.5,4.5,0.25,0.0,0.0,0.0
1113,2021-01-08 00:00:00,0.0,0.0,-6.95,70.433,1.8,0.0,0.0,2.55,787.722,188.473,0.5,4.5,0.25,0.0,0.0,0.0
1114,2021-01-08 01:00:00,0.0,0.0,-8.35,76.333,1.25,0.0,0.0,2.483,787.676,195.004,0.5,4.5,0.25,0.0,0.0,0.0
1115,2021-01-08 02:00:00,0.0,0.0,-9.283,80.9,1.0,0.0,0.0,2.433,787.947,194.947,0.5,4.5,0.25,0.0,0.0,0.0
1116,2021-01-08 03:00:00,0.0,0.0,-8.683,84.85,0.583,0.0,0.0,2.7,788.004,201.389,0.5,4.5,0.25,0.0,0.0,0.0
1117,2021-01-08 04:00:00,0.0,0.0,-7.817,85.033,0.167,0.0,0.0,2.883,787.852,204.296,0.5,4.5,0.25,0.0,0.0,0.0
1118,2021-01-08 05:00:00,0.0,0.0,-7.683,84.317,0.083,0.0,0.0,2.9,787.674,200.686,0.5,4.5,0.25,0.0,0.0,0.0
1119,2021-01-08 06:00:00,0.0,0.0,-7.8,82.967,0.25,0.0,0.0,2.817,787.58,204.796,0.5,4.5,0.25,0.0,0.0,0.0
1120,2021-01-08 07:00:00,0.0,0.0,-8.083,83.15,0.083,0.0,0.0,2.8,787.854,194.669,0.5,4.5,0.25,0.0,0.0,0.0
1121,2021-01-08 08:00:00,0.0,0.0,-7.917,82.183,0.083,21.91,0.0,2.8,788.158,189.728,0.5,4.5,0.25,10.955,10.955,0.0
1122,2021-01-08 09:00:00,68.522,0.105,-8.0,80.567,0.5,129.589,0.0,2.7,788.633,198.685,0.5,4.5,0.25,64.794,64.794,0.0
1123,2021-01-08 10:00:00,184.905,0.225,-7.133,78.4,0.583,210.899,0.0,2.8,788.706,211.145,0.5,4.5,0.25,105.45,105.45,0.0
1124,2021-01-08 11:00:00,277.457,0.314,-7.067,77.183,0.083,322.074,0.0,2.783,788.669,187.773,0.5,4.5,0.25,161.037,161.037,0.0
1125,2021-01-08 12:00:00,328.864,0.362,-7.233,76.7,0.0,366.858,0.0,2.7,788.333,174.061,0.5,4.5,0.25,183.429,183.429,0.0
1126,2021-01-08 13:00:00,331.959,0.365,-7.383,76.3,0.0,358.284,0.0,2.7,788.124,165.91,0.5,4.5,0.25,179.142,179.142,0.0
1127,2021-01-08 14:00:00,286.34,0.322,-7.75,77.35,0.417,283.062,0.0,2.65,788.419,165.539,0.5,4.5,0.25,141.531,141.531,0.0
1128,2021-01-08 15:00:00,198.263,0.238,-8.25,78.3,0.083,163.629,0.0,2.567,788.743,167.812,0.5,4.5,0.25,81.814,81.814,0.0
1129,2021-01-08 16:00:00,83.253,0.121,-8.833,78.917,0.583,37.762,0.0,2.483,788.826,167.062,0.5,4.5,0.25,18.881,18.881,0.0
1130,2021-01-08 17:00:00,0.0,0.0,-9.117,79.117,1.083,0.0,0.0,2.417,789.173,164.401,0.5,4.5,0.25,0.0,0.0,0.0
1131,2021-01-08 18:00:00,0.0,0.0,-9.533,79.683,1.183,0.0,0.0,2.367,789.446,165.165,0.5,4.5,0.25,0.0,0.0,0.0
1132,2021-01-08 19:00:00,0.0,0.0,-9.667,79.9,1.633,0.0,0.0,2.317,789.623,169.042,0.5,4.5,0.25,0.0,0.0,0.0
1133,2021-01-08 20:00:00,0.0,0.0,-9.583,78.0,1.6,0.0,0.0,2.3,789.768,171.186,0.5,4.5,0.25,0.0,0.0,0.0
1134,2021-01-08 21:00:00,0.0,0.0,-9.65,77.333,1.9,0.0,0.0,2.3,790.046,182.947,0.5,4.5,0.25,0.0,0.0,0.0
1135,2021-01-08 22:00:00,0.0,0.0,-9.733,76.9,2.0,0.0,0.0,2.267,790.091,182.312,0.5,4.5,0.25,0.0,0.0,0.0
1136,2021-01-08 23:00:00,0.0,0.0,-9.933,77.6,2.0,0.0,0.0,2.2,789.921,191.672,0.5,4.5,0.25,0.0,0.0,0.0
1137,2021-01-09 00:00:00,0.0,0.0,-9.95,78.0,2.1,0.0,0.0,2.2,789.924,185.066,0.5,4.5,0.25,0.0,0.0,0.0
1138,2021-01-09 01:00:00,0.0,0.0,-10.033,78.533,2.0,0.0,0.0,2.233,789.912,177.76,0.5,4.5,0.25,0.0,0.0,0.0
1139,2021-01-09 02:00:00,0.0,0.0,-9.817,79.883,1.8,0.0,0.0,2.317,790.196,176.298,0.5,4.5,0.25,0.0,0.0,0.0
1140,2021-01-09 03:00:00,0.0,0.0,-9.7,80.95,1.8,0.0,0.0,2.4,790.179,179.68,0.5,4.5,0.25,0.0,0.0,0.0
1141,2021-01-09 04:00:00,0.0,0.0,-9.667,81.617,2.0,0.0,0.0,2.4,789.876,188.43,0.5,4.5,0.25,0.0,0.0,0.0
1142,2021-01-09 05:00:00,0.0,0.0,-9.55,81.183,1.7,0.0,0.0,2.4,789.932,185.968,0.5,4.5,0.25,0.0,0.0,0.0
1143,2021-01-09 06:00:00,0.0,0.0,-9.617,80.633,2.0,0.0,0.0,2.4,789.876,176.055,0.5,4.5,0.25,0.0,0.0,0.0
1144,2021-01-09 07:00:00,0.0,0.0,-9.333,79.383,1.9,0.0,0.0,2.4,790.247,202.588,0.5,4.5,0.25,0.0,0.0,0.0
1145,2021-01-09 08:00:00,0.0,0.0,-8.9,78.817,1.9,20.538,0.0,2.483,790.454,205.538,0.5,4.5,0.25,10.269,10.269,0.0
1146,2021-01-09 09:00:00,69.486,0.106,-8.267,79.133,1.0,110.98,0.0,2.617,790.996,200.601,0.5,4.5,0.25,55.49,55.49,0.0
1147,2021-01-09 10:00:00,186.407,0.227,-7.5,77.4,0.083,208.337,0.0,2.7,790.795,202.855,0.5,4.5,0.25,104.168,104.168,0.0
1148,2021-01-09 11:00:00,279.437,0.316,-7.217,75.6,0.0,294.228,0.0,2.7,790.548,202.845,0.5,4.5,0.25,147.114,147.114,0.0
1149,2021-01-09 12:00:00,331.276,0.364,-7.1,74.333,0.083,338.273,0.0,2.667,790.121,190.146,0.5,4.5,0.25,169.136,169.136,0.0
1150,2021-01-09 13:00:00,334.726,0.368,-6.717,73.7,0.083,329.759,0.0,2.7,789.861,192.186,0.5,4.5,0.25,164.88,164.88,0.0
1151,2021-01-09 14:00:00,289.343,0.325,-6.95,74.467,0.25,265.176,0.0,2.7,790.007,182.922,0.5,4.5,0.25,132.588,132.588,0.0
1152,2021-01-09 15:00:00,201.313,0.241,-7.533,77.0,0.083,153.006,0.0,2.683,790.08,182.084,0.5,4.5,0.25,76.503,76.503,0.0
1153,2021-01-09 16:00:00,85.973,0.124,-8.617,80.05,0.75,35.441,0.0,2.55,790.34,183.386,0.5,4.5,0.25,17.72,17.72,0.0
1154,2021-01-09 17:00:00,0.0,0.0,-9.283,84.1,1.6,0.0,0.0,2.533,790.586,183.001,0.5,4.5,0.25,0.0,0.0,0.0
1155,2021-01-09 18:00:00,0.0,0.0,-9.4,85.883,1.333,0.0,0.0,2.6,790.716,183.268,0.5,4.5,0.25,0.0,0.0,0.0
1156,2021-01-09 19:00:00,0.0,0.0,-8.717,87.117,1.417,0.0,0.0,2.75,791.123,185.087,0.5,4.5,0.25,0.0,0.0,0.0
1157,2021-01-09 20:00:00,0.0,0.0,-7.767,84.867,1.8,0.0,0.0,2.9,791.201,182.679,0.5,4.5,0.25,0.0,0.0,0.0
1158,2021-01-09 21:00:00,0.0,0.0,-7.75,83.95,1.9,0.0,0.0,2.9,791.375,191.811,0.5,4.5,0.25,0.0,0.0,0.0
1159,2021-01-09 22:00:00,0.0,0.0,-7.7,85.617,1.0,0.0,0.0,2.95,791.302,195.478,0.5,4.5,0.25,0.0,0.0,0.0
1160,2021-01-09 23:00:00,0.0,0.0,-7.467,86.433,1.717,0.0,0.0,3.0,791.148,202.374,0.5,4.5,0.25,0.0,0.0,0.0
1161,2021-01-10 00:00:00,0.0,0.0,-7.05,85.367,1.433,0.0,0.0,3.1,791.072,196.909,0.5,4.5,0.25,0.0,0.0,0.0
1162,2021-01-10 01:00:00,0.0,0.0,-6.85,84.15,1.433,0.0,0.0,3.1,791.122,188.216,0.5,4.5,0.25,0.0,0.0,0.0
1163,2021-01-10 02:00:00,0.0,0.0,-6.733,83.783,0.833,0.0,0.0,3.1,791.109,183.068,0.5,4.5,0.25,0.0,0.0,0.0
1164,2021-01-10 03:00:00,0.0,0.0,-6.9,82.983,0.85,0.0,0.0,3.0,791.257,169.952,0.5,4.5,0.25,0.0,0.0,0.0
1165,2021-01-10 04:00:00,0.0,0.0,-7.2,83.483,0.583,0.0,0.0,3.0,791.12,164.961,0.5,4.5,0.25,0.0,0.0,0.0
1166,2021-01-10 05:00:00,0.0,0.0,-7.317,83.9,0.917,0.0,0.0,3.0,790.888,161.13,0.5,4.5,0.25,0.0,0.0,0.0
1167,2021-01-10 06:00:00,0.0,0.0,-7.617,83.633,0.25,0.0,0.0,2.9,790.766,161.626,0.5,4.5,0.25,0.0,0.0,0.0
1168,2021-01-10 07:00:00,0.0,0.0,-7.95,84.05,0.583,0.0,0.0,2.817,791.054,159.411,0.5,4.5,0.25,0.0,0.0,0.0
1169,2021-01-10 08:00:00,0.0,0.0,-8.6,83.517,1.517,28.042,0.0,2.667,791.011,158.858,0.5,4.5,0.25,14.021,14.021,0.0
1170,2021-01-10 09:00:00,70.558,0.107,-9.533,84.533,1.083,148.38,0.0,2.517,791.528,162.304,0.5,4.5,0.25,74.19,74.19,0.0
1171,2021-01-10 10:00:00,188.037,0.228,-9.2,85.367,0.0,274.985,0.0,2.6,791.332,162.022,0.5,4.5,0.25,137.492,137.492,0.0
1172,2021-01-10 11:00:00,281.549,0.318,-9.067,85.4,0.083,368.124,0.0,2.617,791.163,154.688,0.5,4.5,0.25,184.062,184.062,0.0
1173,2021-01-10 12:00:00,333.818,0.367,-9.1,84.933,0.0,391.45,0.0,2.6,790.751,155.937,0.5,4.5,0.25,195.725,195.725,0.0
1174,2021-01-10 13:00:00,337.619,0.37,-9.183,85.167,0.083,375.191,0.0,2.6,790.557,153.158,0.5,4.5,0.25,187.596,187.596,0.0
1175,2021-01-10 14:00:00,292.462,0.328,-9.333,85.45,0.333,299.396,0.0,2.583,790.786,151.381,0.5,4.5,0.25,149.698,149.698,0.0
1176,2021-01-10 15:00:00,204.468,0.244,-9.467,86.233,1.0,177.492,0.0,2.583,790.852,151.246,0.5,4.5,0.25,88.746,88.746,0.0
1177,2021-01-10 16:00:00,88.787,0.127,-9.9,87.25,1.417,44.121,0.0,2.5,791.197,151.189,0.5,4.5,0.25,22.06,22.06,0.0
1178,2021-01-10 17:00:00,0.0,0.0,-10.2,88.117,1.7,0.0,0.0,2.5,791.321,153.322,0.5,4.5,0.25,0.0,0.0,0.0
1179,2021-01-10 18:00:00,0.0,0.0,-10.5,88.7,1.617,0.0,0.0,2.45,791.528,152.812,0.5,4.5,0.25,0.0,0.0,0.0
