,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in
541,2021-02-05 08:30:00,0.62909,-4.871,41.78,1.351,60,69.9,23.3,0,689.871,0.35,1.77672,231.6
542,2021-02-05 08:45:00,0.60385,-4.564,40.29,1.055,60,52.883,17.628,0,690.034,0.35,1.75367,214.1
543,2021-02-05 09:00:00,0.57536,-3.81,40.5,1.005,60,64.95,21.65,0,690.196,0.35,1.86595,226.8
544,2021-02-05 09:15:00,0.5439,-3.488,38.65,1.317,0,93.075,31.025,0,690.288,0.35,1.82428,245.1
545,2021-02-05 09:30:00,0.50973,-2.785,37.28,1.63,0,195.825,65.275,0,690.381,0.35,1.85454,255.4
546,2021-02-05 09:45:00,0.47312,-2.177,35.22,1.647,0,303.975,101.325,0,690.473,0.35,1.83305,249.7
547,2021-02-05 10:00:00,0.4343,-1.22,34.66,1.691,0,387.15,129.05,0,690.565,0.35,1.93597,219.1
548,2021-02-05 10:15:00,0.39352,-1.137,34.18,2.333,0,340.35,113.45,0,690.518,0.35,1.92084,203.8
549,2021-02-05 10:30:00,0.35096,-1.719,35.55,2.202,0,142.35,47.45,0,690.47,0.35,1.914,205.3
550,2021-02-05 10:45:00,0.30683,-1.793,34.29,1.663,0,152.475,50.825,0,690.423,0.35,1.8361,215.0
551,2021-02-05 11:00:00,0.26129,-1.448,33.99,1.482,0,200.925,66.975,0,690.376,0.35,1.86695,226.1
552,2021-02-05 11:15:00,0.21449,-1.092,32.47,1.802,0,264.525,88.175,0,690.213,0.35,1.83079,230.9
553,2021-02-05 11:30:00,0.16658,-0.491,31.28,1.633,0,306.15,102.05,0,690.051,0.35,1.84308,235.1
554,2021-02-05 11:45:00,0.11768,-0.079,30.14,1.533,0,293.55,97.85,0,689.888,0.35,1.83009,240.1
555,2021-02-05 12:00:00,0.0679,-0.129,29.7,1.768,0,320.325,106.775,0,689.726,0.35,1.79682,245.2
556,2021-02-05 12:15:00,0.01734,0.536,28.48,1.22,0,329.475,109.825,0,689.543,0.35,1.8083,248.8
557,2021-02-05 12:30:00,0.0,0.659,27.97,1.351,0,301.725,100.575,0,689.36,0.35,1.79181,249.9
558,2021-02-05 12:45:00,0.0,1.167,25.02,0.909,0,320.25,106.75,0,689.178,0.35,1.66272,249.8
559,2021-02-05 13:00:00,0.0,1.681,24.63,1.147,0,309.825,103.275,0,688.995,0.35,1.69843,246.0
560,2021-02-05 13:15:00,0.0,1.784,22.67,1.423,0,303.6,101.2,0,688.742,0.35,1.57486,238.5
561,2021-02-05 13:30:00,0.0,2.175,22.36,1.02,0,324.225,108.075,0,688.489,0.35,1.59741,230.1
562,2021-02-05 13:45:00,0.0,2.776,21.58,1.469,0,334.425,111.475,0,688.237,0.35,1.60917,222.8
563,2021-02-05 14:00:00,0.0,2.733,20.7,1.666,0,392.625,130.875,0,687.984,0.35,1.53884,219.9
564,2021-02-05 14:15:00,0.0,3.207,20.5,1.822,0,403.2,134.4,0,687.876,0.35,1.57612,219.8
565,2021-02-05 14:30:00,0.0,3.691,18.69,1.803,0,401.175,133.725,0,687.767,0.35,1.48699,222.7
566,2021-02-05 14:45:00,0.0,3.686,18.31,2.21,0,349.05,116.35,0,687.659,0.35,1.45624,220.0
567,2021-02-05 15:00:00,0.0,3.545,18.34,2.417,0,241.95,80.65,0,687.551,0.35,1.44418,214.0
568,2021-02-05 15:15:00,0.0,3.508,17.73,2.1,0,258.825,86.275,0,687.449,0.35,1.3925,212.1
569,2021-02-05 15:30:00,0.0,3.689,18.73,1.808,0,208.05,69.35,0,687.348,0.35,1.48996,219.6
570,2021-02-05 15:45:00,0.0,3.626,17.97,2.33,0,272.1,90.7,0,687.246,0.35,1.42316,222.0
571,2021-02-05 16:00:00,0.0,4.085,18.0,2.426,0,302.625,100.875,0,687.145,0.35,1.47239,219.5
572,2021-02-05 16:15:00,0.0,4.1,18.7,2.523,0,269.475,89.825,0,687.146,0.35,1.53127,226.4
573,2021-02-05 16:30:00,0.0,4.039,19.1,2.423,0,229.05,76.35,0,687.147,0.35,1.55733,227.7
574,2021-02-05 16:45:00,0.0,3.323,19.57,3.152,0,117.6,39.2,0,687.148,0.35,1.51703,222.5
575,2021-02-05 17:00:00,0.0,3.087,19.99,2.327,0,153.6,51.2,0,687.149,0.35,1.52389,224.3
576,2021-02-05 17:15:00,0.0,3.175,20.4,2.43,0,88.65,29.55,0,687.265,0.35,1.56488,225.7
577,2021-02-05 17:30:00,0.0,2.384,21.09,3.156,60,29.34,9.78,0,687.381,0.35,1.52934,212.2
578,2021-02-05 17:45:00,0.0,2.085,21.14,2.92,60,11.715,3.905,0,687.498,0.35,1.50057,206.3
579,2021-02-05 18:00:00,0.0,1.725,22.09,2.68,60,1.318,0.44,0,687.614,0.35,1.52809,200.7
580,2021-02-05 18:15:00,0.0,1.384,22.79,2.325,60,-2.344,-0.782,0,687.817,0.35,1.53837,197.8
581,2021-02-05 18:30:00,0.0,1.175,22.58,2.335,60,-2.848,-0.95,0,688.02,0.35,1.50143,196.5
582,2021-02-05 18:45:00,0.0,1.149,22.33,3.008,60,-2.942,-0.98,0,688.223,0.35,1.48203,196.1
583,2021-02-05 19:00:00,0.0,1.013,23.15,2.454,60,-3.003,-1.001,0,688.426,0.35,1.52146,195.7
584,2021-02-05 19:15:00,0.0,0.747,23.77,1.87,60,-2.812,-0.938,0,688.65,0.35,1.53247,195.4
585,2021-02-05 19:30:00,0.0,0.524,24.53,2.164,60,-2.959,-0.986,0,688.873,0.35,1.55615,195.1
586,2021-02-05 19:45:00,0.0,0.409,24.86,2.428,60,-2.78,-0.927,0,689.096,0.35,1.56399,195.2
587,2021-02-05 20:00:00,0.0,0.319,25.36,2.316,60,-2.764,-0.922,0,689.32,0.35,1.58506,195.0
588,2021-02-05 20:15:00,0.0,0.156,25.67,1.899,60,-2.656,-0.886,0,689.482,0.35,1.58555,194.4
589,2021-02-05 20:30:00,0.0,-0.059,26.77,2.084,60,-2.776,-0.925,0,689.645,0.35,1.62784,193.8
590,2021-02-05 20:45:00,0.0,-0.114,26.04,2.135,60,-2.708,-0.902,0,689.807,0.35,1.57712,193.5
591,2021-02-05 21:00:00,0.0,-0.17,26.41,2.265,60,-2.818,-0.94,0,689.97,0.35,1.59301,192.9
592,2021-02-05 21:15:00,0.0,-0.318,26.4,1.763,60,-2.8,-0.934,0,690.14,0.35,1.57532,192.6
593,2021-02-05 21:30:00,0.0,-0.422,26.19,2.087,60,-2.751,-0.917,0,690.31,0.35,1.55097,191.9
594,2021-02-05 21:45:00,0.0,-0.547,25.79,1.528,60,-3.042,-1.014,0,690.481,0.35,1.51339,189.8
595,2021-02-05 22:00:00,0.0,-0.832,26.54,1.451,60,-2.712,-0.904,0,690.651,0.35,1.52525,189.2
596,2021-02-05 22:15:00,0.0,-0.868,25.22,1.865,60,-2.716,-0.906,0,690.779,0.35,1.44557,188.8
597,2021-02-05 22:30:00,0.0,-0.927,25.21,2.052,60,-2.662,-0.888,0,690.908,0.35,1.43876,188.3
598,2021-02-05 22:45:00,0.0,-1.07,25.89,1.619,60,-2.816,-0.938,0,691.036,0.35,1.46214,187.9
599,2021-02-05 23:00:00,0.0,-1.493,26.48,1.066,60,-2.815,-0.938,0,691.165,0.35,1.44964,187.8
600,2021-02-05 23:15:00,0.0,-2.029,26.23,1.356,60,-2.569,-0.856,0,691.228,0.35,1.38021,187.1
601,2021-02-05 23:30:00,0.0,-2.593,26.26,1.558,60,-2.228,-0.742,0,691.29,0.35,1.32515,186.8
602,2021-02-05 23:45:00,0.0,-2.547,26.41,1.642,60,-2.476,-0.825,0,691.352,0.35,1.33728,186.6
603,2021-02-06 00:00:00,0.0,-2.489,28.44,1.407,60,-2.42,-0.807,0,691.415,0.35,1.4463,186.9
604,2021-02-06 00:15:00,0.0,-2.568,28.27,1.587,60,-2.376,-0.792,0,691.496,0.35,1.42923,186.9
605,2021-02-06 00:30:00,0.0,-2.779,26.93,1.657,60,-2.29,-0.764,0,691.578,0.35,1.34027,186.1
606,2021-02-06 00:45:00,0.0,-3.655,29.99,1.31,60,-2.495,-0.832,0,691.659,0.35,1.39791,185.9
607,2021-02-06 01:00:00,0.0,-3.307,27.6,1.711,60,-2.197,-0.732,0,691.74,0.35,1.32051,185.8
608,2021-02-06 01:15:00,0.0,-3.855,30.25,1.44,60,-2.47,-0.824,0,691.802,0.35,1.389,184.9
609,2021-02-06 01:30:00,0.0,-4.44,30.72,0.812,60,-2.274,-0.758,0,691.865,0.35,1.34972,185.0
610,2021-02-06 01:45:00,0.0,-4.298,33.07,0.827,60,-2.348,-0.782,0,691.928,0.35,1.46864,185.2
611,2021-02-06 02:00:00,0.04125,-5.181,37.25,0.783,60,-2.83,-0.943,0,691.99,0.35,1.54722,184.0
612,2021-02-06 02:15:00,0.0916,-6.495,41.18,1.822,60,-2.744,-0.914,0,692.086,0.35,1.54689,182.6
613,2021-02-06 02:30:00,0.14114,-7.184,42.21,1.997,60,-2.665,-0.888,0,692.182,0.35,1.50349,182.1
614,2021-02-06 02:45:00,0.18976,-7.599,44.85,1.667,60,-2.624,-0.875,0,692.278,0.35,1.54694,181.8
615,2021-02-06 03:00:00,0.23735,-7.972,43.65,1.751,60,-2.624,-0.874,0,692.374,0.35,1.46249,181.1
616,2021-02-06 03:15:00,0.28377,-7.989,41.0,1.604,60,-2.581,-0.86,0,692.476,0.35,1.37189,180.7
617,2021-02-06 03:30:00,0.32888,-8.24,46.26,1.979,60,-2.552,-0.851,0,692.577,0.35,1.51787,180.1
618,2021-02-06 03:45:00,0.37252,-8.76,49.52,1.784,60,-2.553,-0.851,0,692.679,0.35,1.56002,179.2
619,2021-02-06 04:00:00,0.41451,-8.87,49.08,0.981,60,-2.556,-0.852,0,692.78,0.35,1.53287,178.9
620,2021-02-06 04:15:00,0.45465,-8.99,47.9,0.668,60,-2.465,-0.822,0,692.923,0.35,1.48198,178.8
621,2021-02-06 04:30:00,0.49274,-9.28,53.54,0.912,60,-2.536,-0.845,0,693.065,0.35,1.61909,178.1
622,2021-02-06 04:45:00,0.52852,-9.78,54.22,1.324,60,-2.456,-0.818,0,693.208,0.35,1.57615,177.3
623,2021-02-06 05:00:00,0.56176,-10.18,55.27,0.664,60,-2.512,-0.838,0,693.35,0.35,1.55651,176.8
624,2021-02-06 05:15:00,0.59218,-10.56,51.28,0.54,60,-2.411,-0.804,0,693.561,0.35,1.40113,176.6
625,2021-02-06 05:30:00,0.6195,-10.81,56.5,0.485,60,-2.267,-0.756,0,693.772,0.35,1.51326,176.6
626,2021-02-06 05:45:00,0.64345,-10.84,51.83,0.849,60,-2.342,-0.781,0,693.984,0.35,1.38486,176.2
627,2021-02-06 06:00:00,0.66375,-11.12,50.3,0.607,60,-2.302,-0.768,0,694.195,0.35,1.3142,175.8
628,2021-02-06 06:15:00,0.68016,-11.46,51.16,0.191,60,-2.19,-0.73,0,694.467,0.35,1.30071,175.3
629,2021-02-06 06:30:00,0.69244,-11.59,56.67,0.631,60,-2.098,-0.699,0,694.74,0.35,1.42581,174.7
630,2021-02-06 06:45:00,0.70042,-11.75,61.4,0.992,60,-2.304,-0.768,0,695.012,0.35,1.52505,174.4
631,2021-02-06 07:00:00,0.70399,-11.85,55.9,1.232,60,-2.158,-0.719,0,695.284,0.35,1.3773,174.3
632,2021-02-06 07:15:00,0.70308,-11.88,59.08,0.821,60,-0.702,-0.234,0,695.548,0.35,1.45213,173.8
633,2021-02-06 07:30:00,0.69772,-12.33,54.19,0.27,60,4.616,1.539,0,695.812,0.35,1.28438,173.4
634,2021-02-06 07:45:00,0.68797,-12.58,57.55,0.407,60,14.452,4.818,0,696.076,0.35,1.33665,173.6
635,2021-02-06 08:00:00,0.674,-11.46,56.89,0.695,60,67.8,22.6,0,696.34,0.35,1.44639,173.5
636,2021-02-06 08:15:00,0.65598,-9.9,55.04,0.601,60,102.525,34.175,0,696.466,0.35,1.58485,173.3
637,2021-02-06 08:30:00,0.63417,-8.78,46.66,0.281,60,137.55,45.85,0,696.592,0.35,1.46762,172.9
638,2021-02-06 08:45:00,0.60882,-7.677,43.39,0.268,0,173.925,57.975,0,696.718,0.35,1.48754,172.5
639,2021-02-06 09:00:00,0.58021,-6.56,40.67,0.151,0,211.65,70.55,0,696.844,0.35,1.52011,172.4
640,2021-02-06 09:15:00,0.54862,-5.66,36.63,0.288,0,249.225,83.075,0,696.918,0.35,1.46692,172.8
641,2021-02-06 09:30:00,0.51433,-5.061,34.44,0.518,0,287.4,95.8,0,696.993,0.35,1.44361,174.2
642,2021-02-06 09:45:00,0.47758,-4.355,34.38,0.355,0,322.8,107.6,0,697.067,0.35,1.52026,176.3
643,2021-02-06 10:00:00,0.43864,-3.488,31.88,0.538,0,358.35,119.45,0,697.141,0.35,1.50474,178.0
644,2021-02-06 10:15:00,0.39773,-3.115,30.75,0.754,0,393.45,131.15,0,697.176,0.35,1.49249,179.5
645,2021-02-06 10:30:00,0.35505,-2.432,29.8,0.821,0,425.4,141.8,0,697.21,0.35,1.52189,180.7
646,2021-02-06 10:45:00,0.3108,-1.505,29.3,0.655,0,454.35,151.45,0,697.245,0.35,1.6026,183.1
647,2021-02-06 11:00:00,0.26514,-0.554,27.34,0.52,0,480.675,160.225,0,697.279,0.35,1.60353,183.8
648,2021-02-06 11:15:00,0.21824,-0.148,24.75,0.718,0,503.175,167.725,0,697.065,0.35,1.49528,186.1
649,2021-02-06 11:30:00,0.17023,-0.164,24.25,1.061,0,524.025,174.675,0,696.851,0.35,1.46337,187.1
650,2021-02-06 11:45:00,0.12124,-0.014,24.97,0.95,0,539.325,179.775,0,696.637,0.35,1.52336,189.0
651,2021-02-06 12:00:00,0.07137,0.397,24.08,1.206,0,551.1,183.7,0,696.423,0.35,1.5136,190.9
652,2021-02-06 12:15:00,0.02073,1.09,23.02,1.32,0,561.975,187.325,0,696.215,0.35,1.52134,193.0
653,2021-02-06 12:30:00,0.0,1.472,22.37,1.232,0,568.8,189.6,0,696.006,0.35,1.5196,194.6
654,2021-02-06 12:45:00,0.0,2.302,21.54,1.187,0,572.775,190.925,0,695.797,0.35,1.55285,195.4
655,2021-02-06 13:00:00,0.0,2.142,21.36,1.344,0,567.525,189.175,0,695.589,0.35,1.52238,197.5
656,2021-02-06 13:15:00,0.0,2.453,21.24,1.075,0,568.8,189.6,0,695.325,0.35,1.54781,197.2
657,2021-02-06 13:30:00,0.0,2.603,19.98,1.32,0,558.225,186.075,0,695.061,0.35,1.47163,196.3
658,2021-02-06 13:45:00,0.0,2.687,19.95,1.515,0,544.2,181.4,0,694.797,0.35,1.47824,197.1
659,2021-02-06 14:00:00,0.0,2.832,19.7,1.244,0,528.975,176.325,0,694.533,0.35,1.47484,197.8
660,2021-02-06 14:15:00,0.0,3.511,19.0,1.62,0,509.4,169.8,0,694.391,0.35,1.49256,198.2
661,2021-02-06 14:30:00,0.0,3.126,19.0,1.919,0,487.95,162.65,0,694.249,0.35,1.45243,198.4
662,2021-02-06 14:45:00,0.0,4.446,17.08,0.848,0,463.95,154.65,0,694.107,0.35,1.43301,198.9
663,2021-02-06 15:00:00,0.0,4.052,18.1,1.462,0,436.725,145.575,0,693.965,0.35,1.47714,198.4
664,2021-02-06 15:15:00,0.0,4.335,17.61,1.239,0,406.95,135.65,0,693.922,0.35,1.46602,199.4
665,2021-02-06 15:30:00,0.0,4.416,17.4,1.705,0,373.725,124.575,0,693.88,0.35,1.45679,198.9
666,2021-02-06 15:45:00,0.0,4.461,17.41,1.289,0,338.775,112.925,0,693.837,0.35,1.46224,199.5
667,2021-02-06 16:00:00,0.0,4.905,17.57,1.395,0,300.675,100.225,0,693.794,0.35,1.52225,199.1
668,2021-02-06 16:15:00,0.0,4.762,16.41,1.786,0,263.4,87.8,0,693.817,0.35,1.40761,198.3
669,2021-02-06 16:30:00,0.0,4.645,15.69,2.006,0,227.925,75.975,0,693.839,0.35,1.33487,197.7
670,2021-02-06 16:45:00,0.0,4.829,15.17,1.097,0,191.325,63.775,0,693.861,0.35,1.30735,198.7
671,2021-02-06 17:00:00,0.0,4.801,14.7,1.19,0,145.05,48.35,0,693.884,0.35,1.26437,195.8
672,2021-02-06 17:15:00,0.0,4.153,16.75,1.765,60,49.358,16.452,0,694.021,0.35,1.37671,195.2
673,2021-02-06 17:30:00,0.0,2.905,16.78,1.303,60,10.77,3.59,0,694.159,0.35,1.26277,195.8
674,2021-02-06 17:45:00,0.0,2.471,18.28,1.903,60,6.248,2.082,0,694.297,0.35,1.33382,195.9
675,2021-02-06 18:00:00,0.0,2.107,20.16,1.123,60,0.746,0.249,0,694.434,0.35,1.43326,195.8
676,2021-02-06 18:15:00,0.0,1.743,21.12,1.048,60,-2.258,-0.753,0,694.658,0.35,1.46288,195.4
677,2021-02-06 18:30:00,0.0,1.354,20.73,1.41,60,-2.731,-0.91,0,694.882,0.35,1.3963,194.9
678,2021-02-06 18:45:00,0.0,1.141,20.47,0.792,60,-3.271,-1.09,0,695.106,0.35,1.3578,194.7
679,2021-02-06 19:00:00,0.0,0.011,23.82,0.766,60,-3.601,-1.2,0,695.33,0.35,1.45585,193.0
680,2021-02-06 19:15:00,0.0,-0.667,20.44,0.828,60,-3.343,-1.114,0,695.509,0.35,1.18896,190.9
681,2021-02-06 19:30:00,0.0,-1.296,26.12,0.0,60,-3.355,-1.118,0,695.688,0.35,1.45083,191.3
682,2021-02-06 19:45:00,0.0,-1.575,23.54,0.706,60,-2.854,-0.952,0,695.867,0.35,1.28092,190.2
683,2021-02-06 20:00:00,0.0,-2.002,23.69,1.206,60,-3.142,-1.047,0,696.045,0.35,1.24905,189.0
684,2021-02-06 20:15:00,0.0,-2.428,21.77,0.816,60,-2.843,-0.948,0,696.249,0.35,1.11213,189.1
685,2021-02-06 20:30:00,0.0,-2.576,23.67,0.918,60,-2.869,-0.956,0,696.452,0.35,1.19596,188.4
686,2021-02-06 20:45:00,0.0,-2.931,30.2,1.772,60,-3.099,-1.033,0,696.655,0.35,1.48607,187.7
687,2021-02-06 21:00:00,0.0,-3.458,29.36,2.003,60,-3.003,-1.001,0,696.858,0.35,1.38892,187.2
688,2021-02-06 21:15:00,0.0,-3.56,25.27,1.908,60,-3.047,-1.016,0,697.001,0.35,1.18632,186.7
689,2021-02-06 21:30:00,0.0,-3.647,25.16,1.054,60,-3.174,-1.058,0,697.143,0.35,1.17348,186.4
690,2021-02-06 21:45:00,0.0,-4.405,25.93,0.562,60,-2.894,-0.964,0,697.285,0.35,1.14229,185.9
691,2021-02-06 22:00:00,0.0,-5.087,26.02,0.631,60,-2.754,-0.918,0,697.427,0.35,1.08852,185.2
692,2021-02-06 22:15:00,0.0,-5.486,25.85,0.717,60,-2.726,-0.908,0,697.606,0.35,1.04905,184.7
693,2021-02-06 22:30:00,0.0,-5.93,30.15,0.486,60,-2.571,-0.857,0,697.786,0.35,1.18274,184.4
694,2021-02-06 22:45:00,0.0,-6.152,33.02,0.984,60,-2.693,-0.898,0,697.965,0.35,1.27348,183.7
695,2021-02-06 23:00:00,0.0,-6.527,33.49,0.106,60,-2.474,-0.825,0,698.144,0.35,1.25493,183.6
696,2021-02-06 23:15:00,0.0,-6.574,28.08,0.242,60,-2.369,-0.79,0,698.205,0.35,1.04841,183.2
697,2021-02-06 23:30:00,0.0,-6.929,42.18,0.718,60,-2.458,-0.819,0,698.266,0.35,1.53233,182.7
698,2021-02-06 23:45:00,0.0,-6.982,28.31,0.762,60,-2.496,-0.832,0,698.327,0.35,1.02426,182.7
699,2021-02-07 00:00:00,0.0,-7.161,29.19,0.672,60,-2.42,-0.806,0,698.388,0.35,1.04158,182.5
700,2021-02-07 00:15:00,0.0,-7.616,33.06,0.196,60,-2.572,-0.857,0,698.449,0.35,1.13878,182.5
701,2021-02-07 00:30:00,0.0,-7.759,32.29,0.315,60,-2.272,-0.757,0,698.51,0.35,1.09997,182.0
702,2021-02-07 00:45:00,0.0,-8.05,36.28,0.317,60,-2.319,-0.773,0,698.571,0.35,1.20819,182.0
703,2021-02-07 01:00:00,0.0,-8.38,41.34,1.262,60,-2.527,-0.842,0,698.632,0.35,1.34168,180.7
704,2021-02-07 01:15:00,0.0,-8.51,38.06,0.565,60,-2.632,-0.877,0,698.754,0.35,1.22273,180.7
705,2021-02-07 01:30:00,0.0,-9.12,34.85,0.274,60,-2.27,-0.756,0,698.877,0.35,1.06725,180.4
706,2021-02-07 01:45:00,0.0,-9.34,33.26,0.471,60,-2.111,-0.704,0,698.999,0.35,1.00106,180.2
707,2021-02-07 02:00:00,0.04428,-9.39,32.61,0.482,60,-2.094,-0.698,0,699.122,0.35,0.97763,180.1
708,2021-02-07 02:15:00,0.09472,-9.31,34.77,0.328,60,-2.228,-0.743,0,699.15,0.35,1.04898,179.9
709,2021-02-07 02:30:00,0.14435,-9.8,34.48,0.21,60,-2.224,-0.741,0,699.178,0.35,1.00073,179.7
710,2021-02-07 02:45:00,0.19308,-9.94,34.74,0.378,60,-2.03,-0.677,0,699.206,0.35,0.99716,179.5
711,2021-02-07 03:00:00,0.24078,-10.18,39.75,0.112,60,-2.178,-0.726,0,699.234,0.35,1.11944,179.4
712,2021-02-07 03:15:00,0.28732,-10.27,36.0,0.46,60,-2.045,-0.682,0,699.316,0.35,1.0066,179.3
713,2021-02-07 03:30:00,0.33256,-10.47,37.13,0.4,60,-2.114,-0.704,0,699.397,0.35,1.02181,179.2
714,2021-02-07 03:45:00,0.37633,-10.49,53.88,0.269,60,-2.08,-0.693,0,699.478,0.35,1.4804,179.1
715,2021-02-07 04:00:00,0.41847,-10.73,52.2,1.327,60,-2.277,-0.759,0,699.56,0.35,1.40705,177.7
716,2021-02-07 04:15:00,0.45876,-10.83,49.24,1.089,60,-2.337,-0.779,0,699.628,0.35,1.31671,177.2
717,2021-02-07 04:30:00,0.49699,-11.26,48.55,0.199,60,-2.269,-0.756,0,699.695,0.35,1.25433,177.1
718,2021-02-07 04:45:00,0.53293,-11.61,44.31,0.146,60,-2.056,-0.686,0,699.763,0.35,1.11305,176.9
719,2021-02-07 05:00:00,0.56632,-11.54,48.0,0.408,60,-1.988,-0.663,0,699.831,0.35,1.21254,176.5
720,2021-02-07 05:15:00,0.59689,-11.61,53.57,1.167,60,-2.262,-0.754,0,699.975,0.35,1.34565,175.8
721,2021-02-07 05:30:00,0.62436,-11.65,45.04,0.869,60,-2.325,-0.775,0,700.118,0.35,1.12775,175.5
722,2021-02-07 05:45:00,0.64845,-11.9,42.89,0.483,60,-2.248,-0.749,0,700.262,0.35,1.0525,175.0
723,2021-02-07 06:00:00,0.66888,-12.5,44.79,0.228,60,-2.018,-0.672,0,700.406,0.35,1.04706,174.9
724,2021-02-07 06:15:00,0.6854,-12.53,40.48,0.429,60,-1.898,-0.633,0,700.568,0.35,0.94401,174.8
725,2021-02-07 06:30:00,0.69777,-12.49,56.83,0.429,60,-1.994,-0.665,0,700.73,0.35,1.3296,174.6
726,2021-02-07 06:45:00,0.70582,-12.46,61.65,1.096,60,-2.23,-0.743,0,700.893,0.35,1.44588,174.2
727,2021-02-07 07:00:00,0.70942,-12.63,46.36,0.922,60,-2.062,-0.688,0,701.055,0.35,1.07239,173.8
728,2021-02-07 07:15:00,0.70853,-12.9,41.92,0.548,60,-0.352,-0.118,0,701.279,0.35,0.94864,173.6
729,2021-02-07 07:30:00,0.70315,-13.16,41.46,0.466,60,4.31,1.436,0,701.503,0.35,0.91856,173.4
730,2021-02-07 07:45:00,0.69336,-13.2,42.39,0.241,60,15.712,5.238,0,701.727,0.35,0.9361,173.3
731,2021-02-07 08:00:00,0.67932,-11.88,42.58,0.224,60,68.1,22.7,0,701.951,0.35,1.04658,173.6
732,2021-02-07 08:15:00,0.66122,-9.16,36.21,0.0,60,103.05,34.35,0,701.975,0.35,1.10542,173.6
733,2021-02-07 08:30:00,0.63931,-8.41,44.83,0.689,60,137.925,45.975,0,701.998,0.35,1.45154,173.4
734,2021-02-07 08:45:00,0.61384,-9.29,43.07,1.108,60,173.025,57.675,0,702.022,0.35,1.30144,173.4
735,2021-02-07 09:00:00,0.58511,-7.833,36.99,0.264,0,209.7,69.9,0,702.046,0.35,1.25284,173.3
736,2021-02-07 09:15:00,0.55338,-6.415,37.54,0.325,0,245.1,81.7,0,702.025,0.35,1.41886,173.7
737,2021-02-07 09:30:00,0.51895,-5.489,30.25,0.218,0,282.375,94.125,0,702.005,0.35,1.22733,174.2
738,2021-02-07 09:45:00,0.48207,-4.144,26.36,0.248,0,319.275,106.425,0,701.985,0.35,1.18433,177.3
739,2021-02-07 10:00:00,0.443,-3.194,26.18,0.531,0,357.45,119.15,0,701.965,0.35,1.2632,179.0
740,2021-02-07 10:15:00,0.40195,-2.692,25.19,0.53,0,391.8,130.6,0,701.829,0.35,1.26182,180.4
741,2021-02-07 10:30:00,0.35915,-2.18,23.99,0.859,0,422.55,140.85,0,701.693,0.35,1.2483,182.6
742,2021-02-07 10:45:00,0.31478,-1.127,22.02,0.526,0,452.4,150.8,0,701.557,0.35,1.23839,184.5
743,2021-02-07 11:00:00,0.26901,0.061,21.1,0.427,0,479.7,159.9,0,701.421,0.35,1.29431,185.9
744,2021-02-07 11:15:00,0.222,0.498,20.42,0.646,0,503.175,167.725,0,701.222,0.35,1.29298,187.8
745,2021-02-07 11:30:00,0.17389,1.094,19.85,0.958,0,522.0,174.0,0,701.024,0.35,1.31222,189.9
746,2021-02-07 11:45:00,0.1248,1.429,18.5,0.984,0,540.375,180.125,0,700.825,0.35,1.25283,191.5
747,2021-02-07 12:00:00,0.07484,1.769,18.07,0.916,0,553.275,184.425,0,700.626,0.35,1.25396,193.6
748,2021-02-07 12:15:00,0.02413,2.276,17.72,0.882,0,563.325,187.775,0,700.239,0.35,1.27509,194.6
749,2021-02-07 12:30:00,0.0,2.404,17.3,1.328,0,569.775,189.925,0,699.853,0.35,1.2563,196.4
750,2021-02-07 12:45:00,0.0,3.085,16.75,0.815,0,572.25,190.75,0,699.466,0.35,1.27672,197.4
751,2021-02-07 13:00:00,0.0,3.624,16.69,0.742,0,570.225,190.075,0,699.08,0.35,1.3216,198.5
752,2021-02-07 13:15:00,0.0,4.41,15.93,0.929,0,566.325,188.775,0,698.792,0.35,1.33316,199.3
753,2021-02-07 13:30:00,0.0,4.681,15.6,1.094,0,557.4,185.8,0,698.504,0.35,1.33057,201.2
754,2021-02-07 13:45:00,0.0,4.739,15.02,0.984,0,546.45,182.15,0,698.216,0.35,1.28631,201.6
755,2021-02-07 14:00:00,0.0,5.364,14.8,0.863,0,530.925,176.975,0,697.928,0.35,1.32396,203.2
756,2021-02-07 14:15:00,0.0,5.839,15.13,1.204,0,514.725,171.575,0,697.692,0.35,1.39888,203.4
757,2021-02-07 14:30:00,0.0,6.061,14.6,1.093,0,493.5,164.5,0,697.457,0.35,1.37079,203.8
758,2021-02-07 14:45:00,0.0,6.135,13.98,1.012,0,468.15,156.05,0,697.221,0.35,1.31932,204.7
759,2021-02-07 15:00:00,0.0,6.797,13.78,1.506,0,442.275,147.425,0,696.986,0.35,1.36119,205.1
760,2021-02-07 15:15:00,0.0,6.933,13.56,1.313,0,412.35,137.45,0,696.924,0.35,1.35204,205.3
761,2021-02-07 15:30:00,0.0,6.952,12.8,0.848,0,378.825,126.275,0,696.863,0.35,1.27793,205.7
762,2021-02-07 15:45:00,0.0,7.938,12.35,0.957,0,343.125,114.375,0,696.801,0.35,1.31904,205.7
763,2021-02-07 16:00:00,0.0,7.789,12.26,0.89,0,306.075,102.025,0,696.74,0.35,1.2962,206.5
764,2021-02-07 16:15:00,0.0,8.6,12.24,0.878,0,267.75,89.25,0,696.72,0.35,1.36745,207.0
