,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in
935,2020-12-23 17:45:00,0.0,-2.558,26.1,0.739,60,-2.806,-0.936,0,361.954,0.35,1.32051,184.5
936,2020-12-23 18:00:00,0.0,-2.917,25.67,0.446,60,-3.236,-1.079,0,356.845,0.35,1.26448,184.6
937,2020-12-23 18:15:00,0.0,-3.362,27.41,0.466,60,-3.104,-1.035,0,356.094,0.35,1.30603,183.6
938,2020-12-23 18:30:00,0.0,-3.559,28.98,0.49,60,-3.02,-1.006,0,355.342,0.35,1.3606,183.0
939,2020-12-23 18:45:00,0.0,-3.844,30.62,1.218,60,-2.881,-0.96,0,354.59,0.35,1.40715,182.0
940,2020-12-23 19:00:00,0.0,-4.449,29.56,1.221,60,-3.168,-1.056,0,353.839,0.35,1.29787,181.3
941,2020-12-23 19:15:00,0.0,-5.201,33.45,1.516,60,-3.018,-1.006,0,436.766,0.35,1.38727,180.9
942,2020-12-23 19:30:00,0.0,-5.692,31.2,1.384,60,-2.843,-0.948,0,519.692,0.35,1.24641,180.4
943,2020-12-23 19:45:00,0.0,-5.963,35.8,1.586,60,-2.909,-0.97,0,602.619,0.35,1.40084,179.8
944,2020-12-23 20:00:00,0.0,-6.384,35.43,1.206,60,-2.78,-0.926,0,685.546,0.35,1.3423,179.9
945,2020-12-23 20:15:00,0.0,-6.723,36.62,1.064,60,-2.781,-0.927,0,685.993,0.35,1.35166,179.3
946,2020-12-23 20:30:00,0.0,-7.125,36.99,1.204,60,-2.78,-0.927,0,686.44,0.35,1.32359,178.2
947,2020-12-23 20:45:00,0.0,-7.355,36.31,1.219,60,-2.709,-0.903,0,686.888,0.35,1.27632,178.1
948,2020-12-23 21:00:00,0.0,-7.579,36.48,1.01,60,-2.667,-0.889,0,687.335,0.35,1.26021,177.7
949,2020-12-23 21:15:00,0.0,-8.09,43.0,0.383,60,-2.71,-0.904,0,685.344,0.35,1.42752,177.6
950,2020-12-23 21:30:00,0.0,-8.76,44.04,0.773,60,-2.63,-0.877,0,683.353,0.35,1.38739,176.6
951,2020-12-23 21:45:00,0.0,-9.09,40.07,0.629,60,-2.476,-0.826,0,681.361,0.35,1.23001,176.1
952,2020-12-23 22:00:00,0.0,-9.43,39.93,0.125,60,-2.444,-0.815,0,679.37,0.35,1.19331,176.1
953,2020-12-23 22:15:00,0.0,-9.84,46.09,0.148,60,-2.287,-0.762,0,681.654,0.35,1.33347,175.6
954,2020-12-23 22:30:00,0.0,-10.02,57.71,0.777,60,-2.38,-0.794,0,683.937,0.35,1.646,175.4
955,2020-12-23 22:45:00,0.0,-10.23,45.33,0.46,60,-2.516,-0.838,0,686.221,0.35,1.27152,175.5
956,2020-12-23 23:00:00,0.0,-10.55,55.95,0.513,60,-2.206,-0.735,0,688.505,0.35,1.52994,176.9
957,2020-12-23 23:15:00,0.0,-10.65,57.15,0.569,60,-2.248,-0.75,0,688.082,0.35,1.55035,178.3
958,2020-12-23 23:30:00,0.0,-10.88,59.29,0.974,60,-2.386,-0.795,0,687.66,0.35,1.57913,177.5
959,2020-12-23 23:45:00,0.0,-11.13,50.51,0.823,60,-2.188,-0.729,0,687.238,0.35,1.31863,180.4
960,2020-12-24 00:00:00,0.0,-11.07,61.26,0.526,60,-2.056,-0.685,0,686.815,0.35,1.60698,184.3
961,2020-12-24 00:15:00,0.0,-11.46,54.98,1.984,60,-2.211,-0.737,0,685.983,0.35,1.39783,179.7
962,2020-12-24 00:30:00,0.0,-11.6,62.38,1.835,60,-2.328,-0.776,0,685.151,0.35,1.56822,176.0
963,2020-12-24 00:45:00,0.0,-11.63,58.44,1.252,60,-2.386,-0.796,0,684.319,0.35,1.46562,174.7
964,2020-12-24 01:00:00,0.0,-11.85,61.65,0.917,60,-2.36,-0.787,0,683.487,0.35,1.51897,173.7
965,2020-12-24 01:15:00,0.0,-12.23,66.49,0.956,60,-2.272,-0.758,0,683.306,0.35,1.58871,172.8
966,2020-12-24 01:30:00,0.0,-12.45,65.05,0.364,60,-2.37,-0.79,0,683.124,0.35,1.52686,172.2
967,2020-12-24 01:45:00,0.0,-12.64,59.5,0.344,60,-2.154,-0.718,0,682.943,0.35,1.37523,170.9
968,2020-12-24 02:00:00,0.00612,-12.99,55.66,0.274,60,-2.095,-0.698,0,682.762,0.35,1.25037,170.9
969,2020-12-24 02:15:00,0.05301,-13.17,58.57,0.585,60,-1.987,-0.662,0,682.092,0.35,1.29658,171.8
970,2020-12-24 02:30:00,0.09883,-13.16,67.9,0.838,60,-2.096,-0.698,0,681.422,0.35,1.50435,174.2
971,2020-12-24 02:45:00,0.14347,-13.47,71.72,0.904,60,-2.133,-0.711,0,680.751,0.35,1.54925,177.5
972,2020-12-24 03:00:00,0.18681,-13.51,71.85,0.51,60,-2.141,-0.714,0,680.081,0.35,1.54699,174.4
973,2020-12-24 03:15:00,0.22871,-13.7,58.62,0.656,60,-2.062,-0.688,0,680.022,0.35,1.24265,174.5
974,2020-12-24 03:30:00,0.26903,-13.9,61.77,0.244,60,-2.057,-0.686,0,679.962,0.35,1.28811,173.8
975,2020-12-24 03:45:00,0.3076,-14.03,58.89,0.248,60,-1.966,-0.656,0,679.903,0.35,1.21501,173.3
976,2020-12-24 04:00:00,0.34427,-13.96,69.79,0.673,60,-1.999,-0.666,0,679.843,0.35,1.4482,174.8
977,2020-12-24 04:15:00,0.37884,-14.12,72.54,0.833,60,-2.013,-0.671,0,680.051,0.35,1.4856,175.2
978,2020-12-24 04:30:00,0.41112,-14.25,72.69,0.816,60,-2.032,-0.678,0,680.258,0.35,1.47282,174.1
979,2020-12-24 04:45:00,0.44092,-14.53,60.41,0.281,60,-1.936,-0.646,0,680.466,0.35,1.19607,176.6
980,2020-12-24 05:00:00,0.46803,-14.63,71.77,0.379,60,-1.816,-0.605,0,680.673,0.35,1.40929,176.7
981,2020-12-24 05:15:00,0.49223,-14.66,70.69,0.683,60,-1.863,-0.621,0,680.675,0.35,1.38465,177.4
982,2020-12-24 05:30:00,0.51334,-14.66,73.95,0.694,60,-1.879,-0.626,0,680.677,0.35,1.4485,177.6
983,2020-12-24 05:45:00,0.53115,-14.69,68.56,0.549,60,-1.848,-0.616,0,680.679,0.35,1.3396,179.1
984,2020-12-24 06:00:00,0.5455,-14.9,60.78,0.279,60,-1.611,-0.537,0,680.681,0.35,1.16712,183.8
985,2020-12-24 06:15:00,0.55623,-15.01,72.64,0.541,60,-1.486,-0.496,0,680.783,0.35,1.3822,188.7
986,2020-12-24 06:30:00,0.56323,-14.95,71.26,0.684,60,-1.58,-0.526,0,680.884,0.35,1.3627,188.3
987,2020-12-24 06:45:00,0.56642,-14.97,71.42,0.542,60,-1.754,-0.585,0,680.986,0.35,1.3635,182.6
988,2020-12-24 07:00:00,0.56575,-15.22,64.02,0.518,60,-1.736,-0.579,0,681.087,0.35,1.19713,178.6
989,2020-12-24 07:15:00,0.56125,-15.38,62.42,0.164,60,-1.226,-0.409,0,681.006,0.35,1.15178,178.0
990,2020-12-24 07:30:00,0.55296,-15.44,60.22,0.313,60,1.814,0.604,0,680.925,0.35,1.10565,176.5
991,2020-12-24 07:45:00,0.54097,-15.53,62.0,0.244,60,10.853,3.618,0,680.844,0.35,1.12983,173.9
992,2020-12-24 08:00:00,0.52542,-15.28,64.41,0.076,60,26.28,8.76,0,680.762,0.35,1.19843,173.4
993,2020-12-24 08:15:00,0.50645,-14.68,71.05,0.293,60,50.535,16.845,0,614.617,0.35,1.3894,173.9
994,2020-12-24 08:30:00,0.48426,-13.86,69.31,0.721,60,96.675,32.225,0,548.471,0.35,1.4501,172.8
995,2020-12-24 08:45:00,0.45904,-12.72,62.61,0.358,0,138.75,46.25,0,482.326,0.35,1.43773,173.6
996,2020-12-24 09:00:00,0.43098,-11.65,54.18,0.408,0,177.9,59.3,0,416.18,0.35,1.3566,173.8
997,2020-12-24 09:15:00,0.40031,-10.52,51.17,0.251,0,187.575,62.525,0,402.533,0.35,1.40258,175.0
998,2020-12-24 09:30:00,0.36721,-9.84,48.05,0.261,0,209.25,69.75,0,388.886,0.35,1.39017,176.7
999,2020-12-24 09:45:00,0.3319,-9.19,44.33,0.586,0,239.175,79.725,0,375.239,0.35,1.35011,177.9
1000,2020-12-24 10:00:00,0.29456,-8.46,44.39,0.749,0,281.325,93.775,0,361.592,0.35,1.43168,178.9
1001,2020-12-24 10:15:00,0.25537,-7.556,40.41,0.641,0,325.125,108.375,0,402.125,0.35,1.39846,179.3
1002,2020-12-24 10:30:00,0.21449,-6.828,38.01,0.865,0,338.775,112.925,0,442.658,0.35,1.39165,182.2
1003,2020-12-24 10:45:00,0.17208,-6.151,34.5,0.698,0,358.5,119.5,0,483.191,0.35,1.33066,185.3
1004,2020-12-24 11:00:00,0.12828,-5.15,30.78,0.474,0,388.2,129.4,0,523.724,0.35,1.2815,188.8
1005,2020-12-24 11:15:00,0.08322,-4.407,30.22,0.594,0,416.925,138.975,0,548.899,0.35,1.33107,193.2
1006,2020-12-24 11:30:00,0.03702,-3.982,28.49,0.626,0,435.975,145.325,0,574.075,0.35,1.29574,194.9
1007,2020-12-24 11:45:00,0.0,-3.059,27.52,0.511,0,451.2,150.4,0,599.251,0.35,1.34132,195.9
1008,2020-12-24 12:00:00,0.0,-2.699,28.23,0.873,0,408.825,136.275,0,624.426,0.35,1.41336,197.1
1009,2020-12-24 12:15:00,0.0,-2.803,27.69,0.757,0,335.55,111.85,0,605.949,0.35,1.37563,194.3
1010,2020-12-24 12:30:00,0.0,-2.164,25.94,0.778,0,453.525,151.175,0,587.472,0.35,1.35137,194.8
1011,2020-12-24 12:45:00,0.0,-1.569,26.23,0.966,0,402.75,134.25,0,568.995,0.35,1.42793,203.2
1012,2020-12-24 13:00:00,0.0,-1.419,25.13,0.638,0,355.275,118.425,0,550.518,0.35,1.38326,206.6
1013,2020-12-24 13:15:00,0.0,-0.473,23.23,0.459,0,395.1,131.7,0,543.471,0.35,1.37056,211.5
1014,2020-12-24 13:30:00,0.0,-0.446,24.08,0.912,0,379.725,126.575,0,536.425,0.35,1.42351,203.2
1015,2020-12-24 13:45:00,0.0,-0.29,22.91,0.881,0,407.85,135.95,0,529.378,0.35,1.36986,202.3
1016,2020-12-24 14:00:00,0.0,0.682,22.68,0.8,0,345.0,115.0,0,522.332,0.35,1.45534,201.5
1017,2020-12-24 14:15:00,0.0,1.153,19.95,0.645,0,382.125,127.375,0,544.679,0.35,1.32445,196.0
1018,2020-12-24 14:30:00,0.0,1.662,20.28,0.841,0,380.25,126.75,0,567.025,0.35,1.39656,191.9
1019,2020-12-24 14:45:00,0.0,2.196,19.67,0.614,0,285.525,95.175,0,589.372,0.35,1.40735,192.8
1020,2020-12-24 15:00:00,0.0,2.071,19.52,1.032,0,281.325,93.775,0,611.719,0.35,1.38419,192.6
1021,2020-12-24 15:15:00,0.0,2.176,19.03,1.073,0,218.55,72.85,0,582.226,0.35,1.35961,191.4
1022,2020-12-24 15:30:00,0.0,1.376,20.28,1.038,0,112.575,37.525,0,552.732,0.35,1.36815,195.7
1023,2020-12-24 15:45:00,0.0,1.005,18.52,1.735,0,122.1,40.7,0,523.239,0.35,1.21646,206.0
1024,2020-12-24 16:00:00,0.0,0.773,19.66,2.249,0,116.325,38.775,0,493.746,0.35,1.26988,213.3
1025,2020-12-24 16:15:00,0.0,0.685,20.34,2.562,0,100.8,33.6,0,500.731,0.35,1.30547,221.5
1026,2020-12-24 16:30:00,0.0,0.652,19.42,1.156,0,67.2,22.4,0,507.716,0.35,1.24345,218.6
1027,2020-12-24 16:45:00,0.0,0.455,19.83,1.738,0,34.463,11.488,0,514.7,0.35,1.25171,203.9
1028,2020-12-24 17:00:00,0.0,0.231,19.2,1.933,0,14.678,4.892,0,521.685,0.35,1.1924,207.5
1029,2020-12-24 17:15:00,0.0,0.089,19.27,2.066,0,4.204,1.401,0,520.772,0.35,1.18446,219.5
1030,2020-12-24 17:30:00,0.0,-0.077,19.5,1.458,0,-1.237,-0.412,0,519.858,0.35,1.18421,216.1
1031,2020-12-24 17:45:00,0.0,-0.355,20.79,1.482,0,-2.146,-0.716,0,518.944,0.35,1.23722,221.0
1032,2020-12-24 18:00:00,0.0,-0.55,21.11,1.383,0,-2.094,-0.698,0,518.03,0.35,1.23849,220.6
1033,2020-12-24 18:15:00,0.0,-0.61,23.62,2.971,0,-2.081,-0.694,0,520.489,0.35,1.37968,217.6
1034,2020-12-24 18:30:00,0.0,-0.811,23.08,2.235,0,-2.372,-0.791,0,522.947,0.35,1.32845,213.3
1035,2020-12-24 18:45:00,0.0,-1.068,24.01,2.803,60,-2.362,-0.787,0,525.405,0.35,1.35617,207.0
1036,2020-12-24 19:00:00,0.0,-1.252,24.72,2.517,60,-2.474,-0.825,0,527.863,0.35,1.37752,203.3
1037,2020-12-24 19:15:00,0.0,-1.456,24.01,2.545,60,-2.348,-0.782,0,503.694,0.35,1.31801,203.7
1038,2020-12-24 19:30:00,0.0,-1.605,24.69,2.052,60,-2.302,-0.768,0,479.525,0.35,1.34053,210.5
1039,2020-12-24 19:45:00,0.0,-1.848,25.14,1.707,60,-1.887,-0.629,0,455.356,0.35,1.34069,219.3
1040,2020-12-24 20:00:00,0.0,-2.009,26.76,1.3,60,-1.907,-0.636,0,431.187,0.35,1.41019,226.7
1041,2020-12-24 20:15:00,0.0,-2.091,25.83,1.849,60,-1.647,-0.549,0,452.96,0.35,1.35294,230.4
1042,2020-12-24 20:30:00,0.0,-2.097,26.92,1.836,60,-1.611,-0.537,0,474.734,0.35,1.4094,232.1
1043,2020-12-24 20:45:00,0.0,-2.127,27.14,2.711,60,-1.79,-0.597,0,496.507,0.35,1.41777,224.6
1044,2020-12-24 21:00:00,0.0,-2.216,26.76,2.87,60,-1.967,-0.656,0,518.28,0.35,1.38872,213.0
1045,2020-12-24 21:15:00,0.0,-2.29,27.54,3.219,60,-1.852,-0.618,0,489.276,0.35,1.42138,214.8
1046,2020-12-24 21:30:00,0.0,-2.5,27.94,2.978,60,-1.879,-0.626,0,460.271,0.35,1.41971,219.1
1047,2020-12-24 21:45:00,0.0,-2.61,28.18,3.103,60,-1.814,-0.605,0,431.267,0.35,1.42024,215.6
1048,2020-12-24 22:00:00,0.0,-2.703,27.72,3.282,60,-1.898,-0.633,0,402.263,0.35,1.38742,215.7
1049,2020-12-24 22:15:00,0.0,-2.902,29.29,2.976,60,-2.062,-0.688,0,393.366,0.35,1.44442,209.5
1050,2020-12-24 22:30:00,0.0,-3.029,28.97,2.983,60,-1.946,-0.648,0,384.469,0.35,1.41516,209.9
1051,2020-12-24 22:45:00,0.0,-3.076,28.91,3.447,60,-1.878,-0.626,0,375.572,0.35,1.40728,211.5
1052,2020-12-24 23:00:00,0.0,-3.102,29.2,3.314,60,-2.068,-0.69,0,366.676,0.35,1.41864,205.8
1053,2020-12-24 23:15:00,0.0,-3.369,30.52,2.84,60,-2.462,-0.821,0,363.893,0.35,1.45345,190.5
1054,2020-12-24 23:30:00,0.0,-4.024,31.88,1.765,60,-3.05,-1.017,0,361.11,0.35,1.44535,182.8
1055,2020-12-24 23:45:00,0.0,-4.895,34.39,1.244,60,-3.368,-1.122,0,358.328,0.35,1.4598,180.0
1056,2020-12-25 00:00:00,0.0,-5.884,35.01,0.857,60,-2.786,-0.929,0,355.545,0.35,1.37824,179.0
1057,2020-12-25 00:15:00,0.0,-5.874,34.12,0.959,60,-2.528,-0.843,0,355.189,0.35,1.34423,178.5
1058,2020-12-25 00:30:00,0.0,-5.572,33.89,1.508,60,-2.604,-0.868,0,354.832,0.35,1.36634,178.1
1059,2020-12-25 00:45:00,0.0,-5.645,34.71,1.379,60,-3.02,-1.007,0,354.476,0.35,1.39162,177.4
1060,2020-12-25 01:00:00,0.0,-5.986,36.08,1.291,60,-2.987,-0.996,0,354.119,0.35,1.40931,177.0
1061,2020-12-25 01:15:00,0.0,-6.781,36.39,0.791,60,-2.846,-0.949,0,353.955,0.35,1.33717,176.6
1062,2020-12-25 01:30:00,0.0,-7.182,36.99,0.737,60,-2.775,-0.925,0,353.792,0.35,1.31776,175.9
1063,2020-12-25 01:45:00,0.0,-7.004,38.73,0.634,60,-2.696,-0.898,0,353.628,0.35,1.39887,176.0
1064,2020-12-25 02:00:00,0.00482,-7.599,39.26,0.481,60,-2.7,-0.9,0,353.464,0.35,1.35414,175.7
1065,2020-12-25 02:15:00,0.05175,-8.25,40.04,0.604,60,-2.575,-0.858,0,353.24,0.35,1.31276,175.0
1066,2020-12-25 02:30:00,0.09762,-8.98,44.97,1.185,60,-2.615,-0.872,0,353.016,0.35,1.39242,173.5
1067,2020-12-25 02:45:00,0.14232,-9.89,51.26,1.621,60,-2.686,-0.896,0,352.792,0.35,1.47718,172.2
1068,2020-12-25 03:00:00,0.18571,-10.25,53.91,1.25,60,-2.653,-0.884,0,352.568,0.35,1.50979,171.6
1069,2020-12-25 03:15:00,0.22767,-10.61,55.13,1.174,60,-2.558,-0.852,0,352.622,0.35,1.50033,171.1
1070,2020-12-25 03:30:00,0.26806,-11.02,52.25,0.491,60,-2.618,-0.872,0,352.676,0.35,1.37613,170.5
1071,2020-12-25 03:45:00,0.3067,-11.52,48.5,0.732,60,-2.38,-0.793,0,352.73,0.35,1.22715,169.9
1072,2020-12-25 04:00:00,0.34345,-11.84,53.08,0.371,60,-2.383,-0.794,0,352.783,0.35,1.30887,169.6
1073,2020-12-25 04:15:00,0.3781,-12.09,49.86,0.593,60,-2.155,-0.718,0,425.949,0.35,1.20491,169.3
1074,2020-12-25 04:30:00,0.41048,-12.4,58.23,0.492,60,-2.37,-0.79,0,499.114,0.35,1.37233,169.0
1075,2020-12-25 04:45:00,0.44037,-12.58,63.36,0.668,60,-2.25,-0.75,0,572.279,0.35,1.47159,168.6
1076,2020-12-25 05:00:00,0.46758,-12.8,65.62,1.06,60,-2.372,-0.791,0,645.445,0.35,1.49709,168.1
1077,2020-12-25 05:15:00,0.4919,-13.17,55.39,0.746,60,-2.38,-0.794,0,608.047,0.35,1.22618,168.3
1078,2020-12-25 05:30:00,0.51312,-13.35,60.09,0.781,60,-2.203,-0.734,0,570.649,0.35,1.31082,167.8
1079,2020-12-25 05:45:00,0.53106,-13.51,64.43,0.801,60,-2.174,-0.725,0,533.251,0.35,1.38723,169.3
1080,2020-12-25 06:00:00,0.54553,-13.89,55.0,0.154,60,-1.877,-0.626,0,495.854,0.35,1.14788,177.1
1081,2020-12-25 06:15:00,0.55639,-14.14,58.4,0.174,60,-1.57,-0.524,0,544.085,0.35,1.19405,185.3
1082,2020-12-25 06:30:00,0.56352,-14.0,58.84,0.511,60,-1.56,-0.52,0,592.317,0.35,1.21697,183.6
1083,2020-12-25 06:45:00,0.56683,-13.62,66.52,1.532,60,-1.96,-0.654,0,640.549,0.35,1.41939,179.2
1084,2020-12-25 07:00:00,0.5663,-13.85,64.96,1.749,60,-1.718,-0.572,0,688.78,0.35,1.36021,190.7
1085,2020-12-25 07:15:00,0.56192,-13.71,64.02,0.678,60,-1.064,-0.355,0,688.984,0.35,1.35601,199.2
1086,2020-12-25 07:30:00,0.55375,-13.81,64.33,0.006,60,1.288,0.43,0,689.187,0.35,1.35144,192.5
1087,2020-12-25 07:45:00,0.54188,-13.73,66.34,0.433,60,12.232,4.077,0,689.39,0.35,1.40284,188.7
1088,2020-12-25 08:00:00,0.52644,-13.6,67.58,1.02,60,30.368,10.122,0,689.593,0.35,1.44437,196.1
1089,2020-12-25 08:15:00,0.50758,-13.17,64.71,0.236,60,51.158,17.052,0,689.81,0.35,1.4325,201.6
1090,2020-12-25 08:30:00,0.48548,-12.58,60.55,0.965,60,76.05,25.35,0,690.026,0.35,1.40633,203.4
1091,2020-12-25 08:45:00,0.46034,-12.14,57.23,1.895,0,131.7,43.9,0,690.242,0.35,1.37744,192.2
1092,2020-12-25 09:00:00,0.43237,-10.63,48.98,0.917,0,212.25,70.75,0,690.458,0.35,1.33083,191.9
1093,2020-12-25 09:15:00,0.40176,-8.52,42.51,0.167,0,183.6,61.2,0,619.539,0.35,1.36462,205.8
1094,2020-12-25 09:30:00,0.36874,-8.66,42.93,0.354,0,156.225,52.075,0,548.619,0.35,1.36307,207.0
1095,2020-12-25 09:45:00,0.33349,-8.29,41.77,0.16,0,174.975,58.325,0,477.699,0.35,1.3652,202.6
1096,2020-12-25 10:00:00,0.2962,-7.113,37.69,0.265,0,236.925,78.975,0,406.78,0.35,1.34989,188.0
1097,2020-12-25 10:15:00,0.25705,-5.714,35.16,0.37,0,336.9,112.3,0,423.382,0.35,1.40225,180.5
1098,2020-12-25 10:30:00,0.21622,-4.853,31.16,0.534,0,364.65,121.55,0,439.985,0.35,1.32691,178.4
1099,2020-12-25 10:45:00,0.17384,-4.455,30.21,0.669,0,385.8,128.6,0,456.588,0.35,1.32581,179.1
1100,2020-12-25 11:00:00,0.13008,-3.357,27.99,0.353,0,399.525,133.175,0,473.19,0.35,1.33416,177.8
1101,2020-12-25 11:15:00,0.08505,-3.019,30.11,0.706,0,417.825,139.275,0,459.324,0.35,1.47195,179.2
1102,2020-12-25 11:30:00,0.03887,-3.165,28.0,0.921,0,433.725,144.575,0,445.458,0.35,1.35395,180.5
1103,2020-12-25 11:45:00,0.0,-2.665,27.53,0.729,0,447.225,149.075,0,431.592,0.35,1.38181,181.2
1104,2020-12-25 12:00:00,0.0,-2.166,26.51,0.76,0,456.45,152.15,0,417.726,0.35,1.38086,181.9
1105,2020-12-25 12:15:00,0.0,-1.753,25.11,0.495,0,460.875,153.625,0,457.421,0.35,1.34852,184.7
1106,2020-12-25 12:30:00,0.0,-1.052,24.8,0.646,0,465.9,155.3,0,497.117,0.35,1.40243,184.6
1107,2020-12-25 12:45:00,0.0,-1.199,24.63,0.974,0,465.525,155.175,0,536.812,0.35,1.37786,184.7
1108,2020-12-25 13:00:00,0.0,-1.141,24.52,1.168,0,459.675,153.225,0,576.508,0.35,1.37757,185.4
1109,2020-12-25 13:15:00,0.0,-0.763,23.87,1.237,0,453.675,151.225,0,542.766,0.35,1.37876,184.9
1110,2020-12-25 13:30:00,0.0,-0.081,22.31,0.484,0,441.6,147.2,0,509.024,0.35,1.35446,186.4
1111,2020-12-25 13:45:00,0.0,0.396,21.4,0.792,0,433.575,144.525,0,475.282,0.35,1.34504,187.8
1112,2020-12-25 14:00:00,0.0,1.129,20.77,0.583,0,367.725,122.575,0,441.54,0.35,1.37651,195.0
1113,2020-12-25 14:15:00,0.0,1.496,19.77,0.898,0,486.075,162.025,0,486.662,0.35,1.3453,224.1
1114,2020-12-25 14:30:00,0.0,2.012,18.36,1.001,0,344.25,114.75,0,531.785,0.35,1.29645,212.2
1115,2020-12-25 14:45:00,0.0,1.245,18.39,0.826,0,175.275,58.425,0,576.907,0.35,1.229,202.1
1116,2020-12-25 15:00:00,0.0,0.873,19.09,0.781,0,256.875,85.625,0,622.03,0.35,1.24201,210.8
1117,2020-12-25 15:15:00,0.0,1.419,17.99,0.649,0,207.6,69.2,0,565.82,0.35,1.21742,204.0
1118,2020-12-25 15:30:00,0.0,1.561,19.15,0.737,0,119.1,39.7,0,509.61,0.35,1.30921,200.8
1119,2020-12-25 15:45:00,0.0,1.423,18.44,0.524,0,150.675,50.225,0,453.4,0.35,1.24823,214.3
1120,2020-12-25 16:00:00,0.0,1.879,17.62,0.435,0,176.55,58.85,0,397.19,0.35,1.23241,218.8
1121,2020-12-25 16:15:00,0.0,1.935,17.84,0.687,0,104.625,34.875,0,390.426,0.35,1.25281,208.5
1122,2020-12-25 16:30:00,0.0,1.14,17.34,0.375,0,51.488,17.162,0,383.661,0.35,1.1501,206.4
1123,2020-12-25 16:45:00,0.0,0.575,18.3,0.262,0,30.142,10.048,0,376.897,0.35,1.16522,200.4
1124,2020-12-25 17:00:00,0.0,-0.012,18.0,0.364,0,20.138,6.712,0,370.132,0.35,1.0983,197.2
1125,2020-12-25 17:15:00,0.0,-0.542,18.62,0.593,0,9.945,3.315,0,369.29,0.35,1.09305,204.1
1126,2020-12-25 17:30:00,0.0,-1.076,18.78,0.135,60,-1.197,-0.399,0,368.448,0.35,1.06013,203.3
1127,2020-12-25 17:45:00,0.0,-1.67,18.36,0.111,60,-3.161,-1.054,0,367.606,0.35,0.99208,191.6
1128,2020-12-25 18:00:00,0.0,-1.911,18.49,0.42,60,-2.918,-0.973,0,366.764,0.35,0.98147,199.2
1129,2020-12-25 18:15:00,0.0,-2.272,19.36,0.092,60,-2.595,-0.865,0,364.386,0.35,1.00053,210.4
1130,2020-12-25 18:30:00,0.0,-2.686,21.02,0.42,60,-2.715,-0.905,0,362.008,0.35,1.05341,203.0
1131,2020-12-25 18:45:00,0.0,-3.148,21.3,0.618,60,-3.071,-1.024,0,359.63,0.35,1.03128,189.2
1132,2020-12-25 19:00:00,0.0,-3.813,22.29,0.464,60,-3.067,-1.022,0,357.251,0.35,1.02673,184.7
1133,2020-12-25 19:15:00,0.0,-4.443,23.14,0.118,60,-2.822,-0.941,0,356.395,0.35,1.01646,187.9
1134,2020-12-25 19:30:00,0.0,-4.761,30.89,0.462,60,-2.394,-0.798,0,355.54,0.35,1.32462,193.9
1135,2020-12-25 19:45:00,0.0,-5.1,27.52,0.884,60,-2.629,-0.876,0,354.684,0.35,1.15013,190.1
1136,2020-12-25 20:00:00,0.0,-5.295,24.08,0.935,60,-2.255,-0.752,0,353.828,0.35,0.99155,204.0
1137,2020-12-25 20:15:00,0.0,-5.683,24.45,0.352,60,-2.058,-0.686,0,353.859,0.35,0.97743,212.1
1138,2020-12-25 20:30:00,0.0,-5.921,24.69,0.212,60,-1.987,-0.662,0,353.89,0.35,0.96922,210.9
1139,2020-12-25 20:45:00,0.0,-6.269,27.41,0.003,60,-2.767,-0.922,0,353.921,0.35,1.04767,188.6
1140,2020-12-25 21:00:00,0.0,-6.511,34.05,0.333,60,-2.195,-0.732,0,353.952,0.35,1.27748,192.0
1141,2020-12-25 21:15:00,0.0,-6.82,26.32,0.527,60,-2.606,-0.868,0,353.85,0.35,0.96424,181.8
1142,2020-12-25 21:30:00,0.0,-7.055,37.22,0.836,60,-2.686,-0.895,0,353.749,0.35,1.33904,178.7
1143,2020-12-25 21:45:00,0.0,-7.453,31.04,0.261,60,-2.716,-0.906,0,353.647,0.35,1.08282,178.3
1144,2020-12-25 22:00:00,0.0,-7.781,39.25,0.226,60,-2.602,-0.867,0,353.546,0.35,1.33477,177.3
1145,2020-12-25 22:15:00,0.0,-8.25,30.12,0.299,60,-2.505,-0.835,0,353.424,0.35,0.98752,176.1
1146,2020-12-25 22:30:00,0.0,-8.55,29.42,0.659,60,-2.537,-0.846,0,353.302,0.35,0.9422,175.4
1147,2020-12-25 22:45:00,0.0,-8.67,36.47,0.463,60,-2.56,-0.853,0,353.18,0.35,1.15705,175.2
1148,2020-12-25 23:00:00,0.0,-9.04,39.49,1.354,60,-2.66,-0.886,0,353.058,0.35,1.21699,174.6
1149,2020-12-25 23:15:00,0.0,-9.34,42.44,1.518,60,-2.629,-0.876,0,352.991,0.35,1.27736,173.9
1150,2020-12-25 23:30:00,0.0,-9.71,40.68,1.167,60,-2.713,-0.904,0,352.925,0.35,1.18912,173.3
1151,2020-12-25 23:45:00,0.0,-9.93,41.48,0.14,60,-2.505,-0.835,0,352.858,0.35,1.19156,173.3
1152,2020-12-26 00:00:00,0.0,-10.16,52.53,0.703,60,-2.401,-0.8,0,352.791,0.35,1.4817,172.9
1153,2020-12-26 00:15:00,0.0,-10.69,46.21,0.812,60,-2.508,-0.836,0,434.71,0.35,1.24957,172.1
1154,2020-12-26 00:30:00,0.0,-10.83,44.82,0.386,60,-2.465,-0.822,0,516.629,0.35,1.19851,172.1
