,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,snow_h,Discharge,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-12-03 08:00:00,1.448,1.448,0.984,0.003,0.0,-0.758,-0.0,-6.115,96.225,0.0,0.69,0.0,3.95,89.42,286.04,47.72,0.178,0.25,0.0,0.0,0.0,7.288494956328321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43500000000000005,4.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.10875000000000001,
1,2021-12-03 09:00:00,102.182,64.608,0.487,0.142,0.08738034014817414,-57.673,-0.01,-5.675,96.46,0.0,6.935,0.0,3.9,89.47,289.835,46.95,0.0,0.25,0.0,0.0,6683.54987495307,7.288494956328321,0.0,0.0,15.446590809437131,0.0,0.0,28.343515425176818,44.67638523197577,-16.332869806798954,-0.0,-0.0,0.0,0.0,0.0,50.56184273702465,0.435,3.9999999999999996,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,28.343515425176818,,6683.54987495307,0.0,0.10875000000000001,6.112911778902558
2,2021-12-03 10:00:00,214.036,92.159,0.396,0.255,0.14203370090644363,-10.939,-0.016,-6.235,95.38,0.57,81.22,0.0,3.683,89.5,294.71,46.685,0.0,0.25,0.0,0.0,6668.103284143633,7.271650255336568,0.7968407597026922,0.0,23.058819561224894,-0.0,0.0,42.376790385158046,67.95397000933832,-11.457869806798954,-1.6323691456224376,-12.486940671758884,0.0,0.0,15.446590809437131,50.48390917822975,0.4346646268243786,3.9969161087299176,0.0,0.0,0.0,-0.0003331504565480903,0.0,0.0,0.0,42.376790385158046,,6683.54987495307,0.0,0.10875000000000001,6.112911778902558
3,2021-12-03 11:00:00,295.6,102.159,0.356,0.332,0.17827906193433682,75.081,-0.02,-5.895,95.625,0.625,177.24,0.0,3.517,89.48,313.305,46.325,0.0,0.25,0.0,0.0,6644.2476238227055,7.245635358585284,0.9311903207709876,0.7968407597026922,42.057202407289,-0.0,0.0,77.47633032135111,86.65827768681896,7.137130193201074,-1.6918966508171862,-14.627180907851733,0.0,0.0,38.50541037066203,50.36343051760628,0.43414565856411935,3.992143986796499,0.0,0.0,0.0,-0.0005153106638283534,0.0,0.0,0.0,77.47633032135111,,6683.54987495307,0.0,0.10875000000000001,6.112911778902558
4,2021-12-03 12:00:00,333.4,105.46,0.341,0.368,0.19487536236829228,-82.85,-0.021,-7.72,93.405,0.555,22.61,0.0,3.333,89.455,299.18,45.825,0.0,0.25,0.0,0.0,6601.259231094646,7.198755977202449,0.8816843976303496,1.7280310804736798,23.847459368754482,-0.0,0.0,44.12148560020909,66.98593217084023,-6.987869806798926,-1.9669754162168716,-13.909601347615345,0.0,0.0,80.56261277795102,50.14596076675176,0.4332073220815602,3.9835156053476797,0.0,0.0,0.0,-0.0009308218463483517,0.0,0.0,0.0,44.12148560020909,,6683.54987495307,0.0,0.10875000000000001,6.112911778902558
5,2021-12-03 13:00:00,322.349,104.579,0.345,0.358,0.19028969691923375,-88.369,-0.021,-9.33,93.73,0.455,16.21,0.0,3.367,89.335,277.25,40.805,0.194,0.25,0.0,0.0,6576.530087328261,7.171788535799631,0.7121975649005942,2.6097154781040293,12.993562325103019,-0.0,0.0,24.100324732568236,65.82246732970818,-28.917869806798933,-1.94625038131477,-11.263896806610198,0.4058743975839618,0.0,104.4100721467055,50.02064707912544,0.4326656955572803,3.9785351315611974,0.0,0.0,0.0,-0.0005377789355408753,11.639999999999999,0.0,3.552713678800501e-15,24.10032473256823,,6683.54987495307,0.0,0.10875000000000001,6.112911778902558
6,2021-12-03 14:00:00,263.883,98.909,0.37,0.302,0.1642714124675865,-73.374,-0.018,-9.11,94.71,0.41,25.535,13.215,3.683,89.43,275.875,45.21,0.266,0.25,0.0,0.0,6562.824327438258,7.156842232757096,0.567117239464613,3.3219130430046233,13.303835172214288,-0.0,11.639999999999999,24.71015885603023,65.14181203620248,-30.292869806798933,-1.7142315856931198,-8.981834518282708,0.557282730602511,0.0,117.40363447180852,49.95112619029823,0.4323649221354008,3.9757693989462135,0.0,656.2350361734485,0.0,-0.0002988026728021213,15.96,0.0,0.0,24.710158856030226,,6695.18987495307,0.0,0.10875000000000001,6.112911778902558
7,2021-12-03 15:00:00,166.37,83.302,0.428,0.208,0.11948229465234177,-58.737,-0.013,-7.505,95.29,0.445,24.565,0.0,3.9,89.41,284.445,44.57,0.0,0.25,0.0,0.0,7205.188411200027,7.857348321919331,0.5965666521913263,3.8890302824692364,14.3700981406502,-0.0,27.6,25.079682892364062,57.21297634425406,-21.72286980679894,-1.53243065450986,-8.877992990581197,0.0,0.0,130.7074696440228,53.159594467760414,0.4460346929502165,4.101468440921531,0.0,0.0,0.0,0.01402382974296765,0.0,0.0,3.552713678800501e-15,25.07968289236406,,7367.384911126519,0.0,0.10875000000000001,6.112911778902558
8,2021-12-03 16:00:00,49.838,39.587,0.571,0.083,0.0583568180331119,-31.147,-0.006,-5.94,96.065,0.6,8.44,0.0,4.083,89.435,289.875,43.92,0.0,0.25,0.0,0.0,7190.2217464071855,7.841026986267378,0.7368197138296458,4.485596934660562,0.0,-0.024215713037015973,27.6,-0.5820697646102104,28.327020141542,-16.292869806798933,-1.6357963515332543,-10.980423747820023,0.0,0.0,145.07756778467302,53.08595331870213,0.44572564346478544,4.098626606572739,0.0,0.0,0.0,-0.0003070252099430761,0.0,0.0,-0.5820697646102104,0.0,,7367.384911126519,0.0,0.10875000000000001,6.112911778902558
9,2021-12-03 17:00:00,0.0,0.0,0.42,0.0,0.01720665135811851,-0.085,-0.0,-4.815,96.815,0.41,-0.085,0.0,4.2,89.4,292.22,43.43,0.0,0.25,-0.024215713037015973,0.0,7189.484926693356,7.8402234751290685,0.4714184470275475,5.222416648490208,0.0,-0.9050876268451581,27.6,-21.755466836928374,-0.0010969240240800552,-13.839312788179768,-0.9011809870844525,-7.025772895883533,0.0,0.011896758243461529,145.07756778467302,53.082326592815036,0.4457104176636176,4.098486599205678,0.0,0.0,0.0,-1.513604047921865e-05,0.0,0.0,-21.755466836928374,0.0,,7367.384911126519,0.0,0.10875000000000001,6.100726213653938
10,2021-12-03 18:00:00,0.0,0.0,0.42,0.0,0.017206651358118514,-0.405,-0.0,-4.36,96.49,0.585,-0.405,0.0,4.283,89.39,294.47,42.845,0.0,0.25,-0.9293033398821741,-0.00015079428374279217,7189.0135082463285,7.8397093874005765,0.4875704683506323,5.6938350955177555,0.0,-0.6360554894341021,27.6,-15.288778341897716,-0.0052265203500284985,-7.5525412914120125,-0.9206851781141507,-7.266811799619949,0.0,0.4564864475984243,145.07756778467302,53.08000614272227,0.44570067562564114,4.098397017247274,0.0,0.0,0.0,-9.684724869642663e-06,0.0,0.0,-15.288778341897714,0.0,,7367.384911126519,0.0,0.10875000000000001,5.660835468563811
11,2021-12-03 19:00:00,0.0,0.0,0.42,0.0,0.017206651358118517,-0.425,-0.0,-3.925,96.375,0.735,-0.425,0.0,4.367,89.345,296.735,42.23,0.0,0.25,-1.5653588293162761,-0.0059369967171339355,7188.525937777978,7.83917768569027,0.44556208168146716,6.181405563868387,0.0,-0.38067497415399554,27.6,-9.150232010930646,-0.005484620120400277,-2.4746639461674818,-0.7952205341052854,-6.6410137754516265,0.0,0.7661508649141486,145.07756778467302,53.07760613461969,0.4456905993520848,4.098304361858251,0.0,0.0,0.0,-1.0016986600881653e-05,0.0,0.0,-9.150232010930646,0.0,,7367.384911126519,0.0,0.10875000000000001,5.369204516651347
12,2021-12-03 20:00:00,0.0,0.0,0.42,0.0,0.017206651358118514,-0.35,-0.0,-3.73,96.735,0.515,-0.35,0.0,4.45,89.285,297.935,42.04,0.0,0.25,-1.9460338034702716,-0.015648575772435072,7188.080375696296,7.8386917946524495,0.2340220156932422,6.626967645549854,0.0,-0.10674700023829767,27.6,-2.5658629670154283,-0.00451674598150611,0.3993979405771597,-0.4209750734756597,-3.488195510537375,0.0,0.948426422401953,145.07756778467302,53.07541286039362,0.4456813908376655,4.09821968586359,0.0,0.0,0.0,-9.154351019304661e-06,0.0,0.0,-2.5658629670154283,0.0,,7367.384911126519,0.0,0.10875000000000001,5.2012818611131815
13,2021-12-03 21:00:00,0.0,0.0,0.42,0.0,0.017206651358118514,-0.39,-0.0,-3.385,96.525,0.745,-0.39,0.0,4.517,89.19,299.36,42.125,0.0,0.25,-2.0527808037085693,-0.027670892668196338,7187.846353680603,7.838436590709491,0.28751167712023795,6.860989661243096,0.0,-0.06062991030610644,27.6,-1.4573528174152135,-0.005032945522249665,2.292566403431124,-0.4542889281750666,-4.2855741862228225,0.0,0.9949768390738015,145.07756778467302,53.07426087155929,0.44567655410871526,4.098175210195082,0.0,0.0,0.0,-4.8083270426913185e-06,0.0,0.0,-1.4573528174152135,0.0,,7367.384911126519,0.0,0.10875000000000001,5.155060791581633
14,2021-12-03 22:00:00,0.0,0.0,0.42,0.0,0.017206651358118514,-0.37,-0.0,-3.315,96.455,0.61,-0.37,0.0,4.517,89.125,299.63,39.975,0.0,0.25,-2.113410714014676,-0.040283422642269376,7187.558842003483,7.8381230556199375,0.22578197515146817,7.148501338363333,0.0,0.005876364547525156,27.6,0.14124936662873688,-0.004774845751877888,2.828229483385769,-0.33525051499358416,-3.365537071714791,0.0,1.0185823157032208,145.07756778467302,53.07284555921721,0.4456706117204234,4.098120567544123,0.0,0.0,0.0,-5.907479150997533e-06,0.0,0.0,0.14124936662873688,0.0,,7367.384911126519,0.0,0.10875000000000001,5.128975248497417
15,2021-12-03 23:00:00,0.0,0.0,0.42,0.0,0.017206651358118514,-0.605,-0.0,-3.07,95.585,0.725,-0.605,4.125,4.633,88.99,300.375,41.35,0.0,0.85,-2.1075343494671506,-0.053195352627591744,7187.333060028332,7.837876837544528,0.2185838697834247,7.374283313514802,0.0,0.04070016195784871,27.6,0.9783041967085406,-0.0015615036107492553,3.5474887208006862,-0.31867535682538606,-3.2583093620120835,0.0,1.0093616983560731,145.07756778467302,53.071734105857516,0.44566594507134055,4.098077655828418,0.0,217.63773278455702,0.0,-4.639247675823176e-06,0.0,0.0,0.9783041967085402,0.0,,7367.384911126519,0.0,0.10875000000000001,5.131498233118259
16,2021-12-04 00:00:00,0.0,0.0,0.42,0.0,0.01772079885239356,-0.49,-0.0,-2.795,95.86,0.57,-0.49,3.63,4.9,89.005,301.355,42.56,0.0,0.85,-2.066834187509302,-0.06599053260176782,7404.752208943105,8.074975146066636,0.08587227038253178,7.592867183298226,0.0,0.16059616627303708,27.6,3.86022796673213,-0.0013024787156509271,4.349160219211399,-0.18958482568746599,-1.279591447292278,0.0,0.9815464992161258,145.07756778467302,53.09077938877565,0.4591474840049668,4.098077655828418,0.0,191.52120485041016,0.0,0.004467506338669652,0.0,0.0,3.86022796673213,0.0,,7585.022643911076,0.0,0.10875000000000001,5.149003692072521
17,2021-12-04 01:00:00,0.0,0.0,0.42,0.0,0.018173036395472082,-0.38,-0.0,-2.18,96.935,0.61,-0.38,0.0,5.017,88.955,304.34,41.265,0.0,0.848,-1.9062380212362648,-0.07807210664168483,7596.1875415231325,8.283737777015412,0.07454723191279462,7.678739453680758,0.0,0.26365544954028525,27.6,6.337449787975525,-0.0010496745822024677,6.629721018988391,-0.07635444861385847,-1.110475437863272,0.0,0.8956083300464664,145.07756778467302,53.108012530440135,0.4710178408816785,4.098077655828418,0.0,0.0,0.0,0.003932182449612186,0.0,0.0,6.337449787975525,0.0,,7776.543848761486,0.0,0.11203972266166123,5.2186097119897985
18,2021-12-04 02:00:00,0.0,0.0,0.42,0.0,0.01772079885239356,-0.29,-0.0,-1.845,96.97,0.475,-0.29,0.0,5.15,88.935,306.715,40.47,0.0,0.847,-1.6425825716959797,-0.08882156459269908,7596.112994291219,8.28365648232412,0.054088413343468825,7.753286685593553,0.0,0.3230102266257971,27.6,7.764152403498123,-0.0007862718450807023,7.845506051986604,-0.043951655382416695,-0.7923833976674386,0.0,0.7557676764064551,145.07756778467302,54.001566545122785,0.46306913795742377,4.133080009094676,0.0,0.0,0.0,-1.5307424890922636e-06,0.0,0.0,7.764152403498124,0.0,,7776.543848761486,0.0,0.11203972266166123,5.3347455920168985
19,2021-12-04 03:00:00,0.0,0.0,0.42,0.0,0.017720798852393558,-0.145,-0.0,-1.69,98.185,0.69,-0.145,0.0,5.65,88.9,307.665,39.83,0.0,0.845,-1.3195723450701826,-0.0980453104021673,7596.058905877876,8.283597498231053,0.0,7.807375098937022,0.0,0.37048935027742963,27.6,8.905401570332913,-0.00039827495420754523,7.370715287386133,-0.11679258446331846,1.0577105777167408,0.0,0.5941665646475663,145.07756778467302,54.00131019800411,0.46306803885430753,4.133070199153254,0.0,0.0,0.07219941194704027,-1.0922663330203066e-06,0.0,0.0,8.905401570332913,0.0,,7776.543848761486,0.0,0.11203972266166123,5.480234247031576
