,When,T_a,RH,v_a,p_a,SW_direct,SW_diffuse
3764,2021-01-22 05:00:00,-10.14,24.79,0.609,619.2080000000001,-1.859,-0.62
3765,2021-01-22 05:15:00,-10.02,25.03,0.532,619.18,-1.761,-0.5870000000000001
3766,2021-01-22 05:30:00,-10.19,25.03,0.425,619.1519999999999,-1.984,-0.6609999999999999
3767,2021-01-22 05:45:00,-10.15,24.48,0.951,619.123,-1.9380000000000002,-0.6459999999999999
3768,2021-01-22 06:00:00,-10.15,25.74,1.032,619.095,-2.0069999999999997,-0.669
3769,2021-01-22 06:15:00,-10.62,27.43,0.198,619.109,-2.0180000000000002,-0.672
3770,2021-01-22 06:30:00,-10.97,28.33,0.794,619.123,-2.005,-0.6679999999999999
3771,2021-01-22 06:45:00,-10.95,25.93,0.71,619.137,-1.983,-0.6609999999999999
3772,2021-01-22 07:00:00,-10.86,25.86,0.7929999999999999,619.151,-1.999,-0.6659999999999999
3773,2021-01-22 07:15:00,-10.91,26.56,0.262,619.191,-1.64,-0.546
3774,2021-01-22 07:30:00,-10.78,26.74,0.904,619.231,1.171,0.39
3775,2021-01-22 07:45:00,-11.15,26.57,0.631,619.271,11.565,3.855
3776,2021-01-22 08:00:00,-10.86,25.92,1.052,619.311,32.43,10.81
3777,2021-01-22 08:15:00,-10.7,25.98,0.67,619.328,58.431999999999995,19.477999999999998
3778,2021-01-22 08:30:00,-10.96,26.19,0.9690000000000001,619.345,80.325,26.775
3779,2021-01-22 08:45:00,-10.29,27.34,0.7859999999999999,619.362,141.15,47.05
3780,2021-01-22 09:00:00,-10.72,27.53,0.768,619.38,163.275,54.425
3781,2021-01-22 09:15:00,-10.16,25.69,0.40399999999999997,619.404,211.95,70.65
3782,2021-01-22 09:30:00,-9.6,25.68,1.297,619.428,197.55,65.85
3783,2021-01-22 09:45:00,-9.49,25.13,1.432,619.452,206.475,68.825
3784,2021-01-22 10:00:00,-9.26,24.99,1.2329999999999999,619.476,256.65,85.55
3785,2021-01-22 10:15:00,-9.29,24.36,1.2770000000000001,619.388,306.45,102.15
3786,2021-01-22 10:30:00,-8.87,24.32,1.463,619.3,300.975,100.325
3787,2021-01-22 10:45:00,-8.32,23.46,0.7809999999999999,619.211,331.05,110.35
3788,2021-01-22 11:00:00,-7.997999999999999,23.13,1.3530000000000002,619.123,372.15,124.05
3789,2021-01-22 11:15:00,-7.885,23.48,1.462,618.9780000000001,367.875,122.625
3790,2021-01-22 11:30:00,-7.7860000000000005,23.56,1.198,618.8330000000001,328.35,109.45
3791,2021-01-22 11:45:00,-7.547999999999999,22.75,1.025,618.688,395.625,131.875
3792,2021-01-22 12:00:00,-7.183,23.39,2.443,618.543,379.95,126.65
3793,2021-01-22 12:15:00,-5.968,20.33,0.9470000000000001,618.373,381.75,127.25
3794,2021-01-22 12:30:00,-6.098,21.68,2.155,618.2040000000001,412.575,137.525
3795,2021-01-22 12:45:00,-4.62,18.44,2.129,618.034,425.85,141.95
3796,2021-01-22 13:00:00,-3.7489999999999997,18.82,2.596,617.865,446.4,148.8
3797,2021-01-22 13:15:00,-3.304,18.57,3.025,617.711,417.825,139.275
3798,2021-01-22 13:30:00,-2.903,14.96,2.64,617.557,387.0,129.0
3799,2021-01-22 13:45:00,-2.272,15.51,4.2139999999999995,617.404,430.65,143.55
3800,2021-01-22 14:00:00,-2.506,15.23,4.025,617.25,306.975,102.325
3801,2021-01-22 14:15:00,-2.6510000000000002,15.84,4.195,617.127,326.175,108.725
3802,2021-01-22 14:30:00,-2.511,14.77,3.833,617.004,367.8,122.6
3803,2021-01-22 14:45:00,-2.173,14.81,4.063,616.881,381.225,127.075
3804,2021-01-22 15:00:00,-2.165,14.61,4.678,616.757,366.225,122.075
3805,2021-01-22 15:15:00,-2.4130000000000003,14.89,3.9139999999999997,616.624,240.225,80.075
3806,2021-01-22 15:30:00,-2.224,14.98,3.838,616.491,228.75,76.25
3807,2021-01-22 15:45:00,-1.921,13.73,4.461,616.357,178.575,59.525
3808,2021-01-22 16:00:00,-1.979,13.89,3.668,616.224,169.35,56.45
3809,2021-01-22 16:15:00,-2.1069999999999998,13.84,3.7769999999999997,616.184,168.375,56.125
3810,2021-01-22 16:30:00,-2.145,13.85,3.093,616.144,156.525,52.175
3811,2021-01-22 16:45:00,-2.095,13.76,2.4090000000000003,616.104,134.025,44.675
3812,2021-01-22 17:00:00,-2.309,14.15,4.948,616.064,45.802,15.267999999999999
3813,2021-01-22 17:15:00,-2.474,14.2,2.9189999999999996,616.0790000000001,27.128,9.042
3814,2021-01-22 17:30:00,-2.68,14.57,3.938,616.0930000000001,6.045,2.015
3815,2021-01-22 17:45:00,-2.802,14.74,4.602,616.107,-0.242,-0.08
3816,2021-01-22 18:00:00,-3.0980000000000003,15.26,2.6260000000000003,616.121,-2.875,-0.958
3817,2021-01-22 18:15:00,-3.157,15.1,3.625,616.086,-3.305,-1.102
3818,2021-01-22 18:30:00,-3.181,15.35,3.063,616.0509999999999,-3.2439999999999998,-1.081
3819,2021-01-22 18:45:00,-3.346,16.08,1.979,616.016,-2.763,-0.9209999999999999
3820,2021-01-22 19:00:00,-3.346,15.74,3.333,615.981,-2.792,-0.9309999999999999
3821,2021-01-22 19:15:00,-3.423,16.05,3.318,615.991,-2.6830000000000003,-0.894
3822,2021-01-22 19:30:00,-3.475,16.38,3.4160000000000004,616.0,-2.58,-0.86
3823,2021-01-22 19:45:00,-3.5839999999999996,16.56,2.715,616.01,-2.987,-0.996
3824,2021-01-22 20:00:00,-3.495,16.57,4.387,616.019,-2.923,-0.9740000000000001
3825,2021-01-22 20:15:00,-3.563,16.64,2.583,615.9830000000001,-2.873,-0.958
3826,2021-01-22 20:30:00,-3.5439999999999996,16.38,4.205,615.946,-2.804,-0.934
3827,2021-01-22 20:45:00,-3.676,16.73,2.714,615.909,-2.8110000000000004,-0.937
3828,2021-01-22 21:00:00,-3.7960000000000003,17.09,3.8369999999999997,615.872,-2.708,-0.903
3829,2021-01-22 21:15:00,-3.864,17.6,3.443,615.815,-2.551,-0.85
3830,2021-01-22 21:30:00,-3.911,17.69,2.6660000000000004,615.759,-2.62,-0.873
3831,2021-01-22 21:45:00,-3.966,17.4,3.877,615.702,-2.353,-0.784
3832,2021-01-22 22:00:00,-4.085,17.59,3.628,615.645,-2.596,-0.865
3833,2021-01-22 22:15:00,-4.131,17.74,4.461,615.58,-2.528,-0.843
3834,2021-01-22 22:30:00,-4.224,17.58,4.2139999999999995,615.515,-2.458,-0.8190000000000001
3835,2021-01-22 22:45:00,-4.255,17.79,3.678,615.45,-2.3280000000000003,-0.7759999999999999
3836,2021-01-22 23:00:00,-4.355,18.17,3.138,615.386,-2.15,-0.716
3837,2021-01-22 23:15:00,-4.473,18.39,3.378,615.27,-2.384,-0.795
3838,2021-01-22 23:30:00,-4.62,18.37,3.148,615.155,-2.4219999999999997,-0.8079999999999999
3839,2021-01-22 23:45:00,-4.516,18.28,3.5410000000000004,615.04,-2.38,-0.7929999999999999
3840,2021-01-23 00:00:00,-4.63,17.95,3.1430000000000002,614.924,-2.435,-0.812
3841,2021-01-23 00:15:00,-4.852,18.47,1.265,614.807,-2.5,-0.833
3842,2021-01-23 00:30:00,-4.766,18.14,2.593,614.689,-1.7369999999999999,-0.579
3843,2021-01-23 00:45:00,-4.758,18.04,2.634,614.572,-1.8330000000000002,-0.611
3844,2021-01-23 01:00:00,-4.8580000000000005,19.18,3.057,614.4540000000001,-1.8359999999999999,-0.612
3845,2021-01-23 01:15:00,-4.977,19.73,3.0010000000000003,614.361,-1.67,-0.556
3846,2021-01-23 01:30:00,-5.077,19.58,2.6210000000000004,614.268,-1.976,-0.659
3847,2021-01-23 01:45:00,-5.085,20.03,2.59,614.175,-2.093,-0.698
3848,2021-01-23 02:00:00,-5.187,19.78,2.289,614.081,-1.962,-0.654
3849,2021-01-23 02:15:00,-5.121,20.29,3.293,613.881,-1.8619999999999999,-0.621
3850,2021-01-23 02:30:00,-5.336,20.71,2.235,613.681,-1.801,-0.6
3851,2021-01-23 02:45:00,-5.352,21.39,1.963,613.48,-1.406,-0.469
3852,2021-01-23 03:00:00,-5.443,21.62,2.351,613.28,-1.421,-0.474
3853,2021-01-23 03:15:00,-5.3629999999999995,21.71,3.47,613.219,-1.41,-0.47
3854,2021-01-23 03:30:00,-5.385,21.99,2.58,613.158,-1.585,-0.528
3855,2021-01-23 03:45:00,-5.443,21.92,2.719,613.097,-1.3,-0.434
3856,2021-01-23 04:00:00,-5.513999999999999,22.56,2.2030000000000003,613.036,-1.147,-0.382
3857,2021-01-23 04:15:00,-5.581,22.67,3.134,612.943,-0.9179999999999999,-0.306
3858,2021-01-23 04:30:00,-5.627999999999999,23.13,3.014,612.85,-1.057,-0.35200000000000004
3859,2021-01-23 04:45:00,-5.699,23.85,2.825,612.757,-1.0959999999999999,-0.366
3860,2021-01-23 05:00:00,-5.77,24.22,2.83,612.664,-1.48,-0.494
3861,2021-01-23 05:15:00,-5.731,24.81,3.15,612.63,-0.985,-0.32799999999999996
3862,2021-01-23 05:30:00,-5.779,24.65,3.0460000000000003,612.597,-1.101,-0.36700000000000005
3863,2021-01-23 05:45:00,-5.872999999999999,25.46,2.235,612.563,-1.2690000000000001,-0.423
3864,2021-01-23 06:00:00,-5.912999999999999,25.45,2.9389999999999996,612.53,-0.8959999999999999,-0.299
3865,2021-01-23 06:15:00,-6.039,25.98,2.031,612.4630000000001,-1.043,-0.348
3866,2021-01-23 06:30:00,-5.9670000000000005,26.08,2.64,612.396,-1.204,-0.401
3867,2021-01-23 06:45:00,-6.0329999999999995,26.49,1.61,612.328,-1.0070000000000001,-0.336
3868,2021-01-23 07:00:00,-6.507999999999999,28.1,1.4680000000000002,612.261,-1.046,-0.349
3869,2021-01-23 07:15:00,-6.282,25.17,2.077,612.2230000000001,-0.9359999999999999,-0.312
3870,2021-01-23 07:30:00,-6.43,26.66,1.796,612.185,0.496,0.165
3871,2021-01-23 07:45:00,-6.727,27.41,2.411,612.1469999999999,5.185,1.7280000000000002
3872,2021-01-23 08:00:00,-7.212000000000001,29.27,1.993,612.109,14.715,4.905
3873,2021-01-23 08:15:00,-7.4110000000000005,28.72,1.124,612.068,28.898000000000003,9.632
3874,2021-01-23 08:30:00,-6.787999999999999,27.95,0.878,612.0269999999999,38.438,12.812000000000001
3875,2021-01-23 08:45:00,-6.294,25.9,1.5519999999999998,611.985,53.07,17.69
3876,2021-01-23 09:00:00,-6.324,26.85,3.842,611.944,70.575,23.525
3877,2021-01-23 09:15:00,-6.412999999999999,26.83,2.009,611.965,76.2,25.4
3878,2021-01-23 09:30:00,-6.2589999999999995,26.51,2.845,611.987,111.45,37.15
3879,2021-01-23 09:45:00,-6.17,26.48,2.68,612.008,147.225,49.075
3880,2021-01-23 10:00:00,-5.949,26.45,2.34,612.03,139.35,46.45
3881,2021-01-23 10:15:00,-5.757000000000001,25.72,1.767,611.971,147.375,49.125
3882,2021-01-23 10:30:00,-5.428999999999999,25.2,1.9709999999999999,611.913,154.275,51.425
3883,2021-01-23 10:45:00,-5.395,25.7,2.138,611.855,180.6,60.2
3884,2021-01-23 11:00:00,-5.289,26.17,2.637,611.7959999999999,196.425,65.475
3885,2021-01-23 11:15:00,-5.32,25.66,3.6319999999999997,611.7130000000001,189.825,63.275
3886,2021-01-23 11:30:00,-5.1160000000000005,25.33,3.335,611.629,193.65,64.55
3887,2021-01-23 11:45:00,-4.739,25.47,2.008,611.545,160.575,53.525
3888,2021-01-23 12:00:00,-5.053,27.11,2.859,611.462,174.0,58.0
3889,2021-01-23 12:15:00,-5.013999999999999,27.22,2.477,611.285,170.55,56.85
3890,2021-01-23 12:30:00,-4.842,26.89,2.435,611.109,171.6,57.2
3891,2021-01-23 12:45:00,-5.051,28.85,3.694,610.932,173.175,57.725
3892,2021-01-23 13:00:00,-5.15,29.21,2.615,610.756,175.5,58.5
3893,2021-01-23 13:15:00,-5.073,29.74,2.878,610.604,156.675,52.225
3894,2021-01-23 13:30:00,-5.148,30.14,4.155,610.451,165.075,55.025
3895,2021-01-23 13:45:00,-4.965,29.7,1.975,610.299,146.475,48.825
3896,2021-01-23 14:00:00,-5.118,29.77,2.862,610.1469999999999,134.4,44.8
3897,2021-01-23 14:15:00,-5.002,29.99,3.248,610.0880000000001,111.75,37.25
3898,2021-01-23 14:30:00,-5.063,31.88,2.783,610.028,108.825,36.275
3899,2021-01-23 14:45:00,-5.371,33.47,5.269,609.969,108.6,36.2
3900,2021-01-23 15:00:00,-5.437,34.18,3.677,609.91,98.7,32.9
3901,2021-01-23 15:15:00,-5.641,34.73,2.872,609.865,73.5,24.5
3902,2021-01-23 15:30:00,-5.547999999999999,34.95,3.261,609.821,61.425,20.475
3903,2021-01-23 15:45:00,-5.787999999999999,39.31,2.365,609.7769999999999,57.735,19.245
3904,2021-01-23 16:00:00,-5.849,35.78,1.014,609.7330000000001,39.622,13.208
3905,2021-01-23 16:15:00,-5.718999999999999,37.72,2.148,609.844,36.532,12.177999999999999
3906,2021-01-23 16:30:00,-5.797999999999999,37.46,2.0469999999999997,609.956,20.588,6.862
3907,2021-01-23 16:45:00,-5.949,42.13,4.095,610.067,12.847999999999999,4.282
3908,2021-01-23 17:00:00,-6.476,47.6,4.843999999999999,610.179,6.502000000000001,2.168
3909,2021-01-23 17:15:00,-7.149,65.58,4.494,610.316,5.466,1.8219999999999998
3910,2021-01-23 17:30:00,-7.904,72.2,3.5389999999999997,610.453,2.186,0.728
3911,2021-01-23 17:45:00,-8.36,77.02,2.708,610.59,0.034,0.012
3912,2021-01-23 18:00:00,-8.57,79.2,1.838,610.727,-0.526,-0.175
3913,2021-01-23 18:15:00,-8.74,83.9,0.7240000000000001,610.815,-0.562,-0.188
3914,2021-01-23 18:30:00,-8.71,83.1,0.503,610.9019999999999,-0.6,-0.2
3915,2021-01-23 18:45:00,-8.67,85.1,0.759,610.99,-0.5579999999999999,-0.18600000000000003
3916,2021-01-23 19:00:00,-8.87,86.8,0.706,611.077,-0.527,-0.17600000000000002
3917,2021-01-23 19:15:00,-8.82,88.9,0.648,611.146,-0.512,-0.171
3918,2021-01-23 19:30:00,-9.03,89.8,0.772,611.215,-0.562,-0.188
3919,2021-01-23 19:45:00,-9.01,91.4,1.3259999999999998,611.284,-0.743,-0.248
3920,2021-01-23 20:00:00,-9.1,91.4,1.835,611.352,-0.179,-0.06
3921,2021-01-23 20:15:00,-9.07,91.6,1.445,611.505,-0.24600000000000002,-0.08199999999999999
3922,2021-01-23 20:30:00,-9.13,90.7,3.0069999999999997,611.6569999999999,-0.292,-0.098
3923,2021-01-23 20:45:00,-9.22,91.3,2.8739999999999997,611.809,-0.37200000000000005,-0.124
3924,2021-01-23 21:00:00,-9.14,91.3,3.28,611.961,-0.58,-0.19399999999999998
3925,2021-01-23 21:15:00,-9.31,90.8,3.478,612.06,-0.593,-0.198
3926,2021-01-23 21:30:00,-9.5,90.9,2.062,612.16,-0.71,-0.237
3927,2021-01-23 21:45:00,-9.51,90.5,0.826,612.259,-0.7659999999999999,-0.256
3928,2021-01-23 22:00:00,-9.65,91.2,1.9069999999999998,612.359,-0.847,-0.282
3929,2021-01-23 22:15:00,-9.88,90.8,2.717,612.568,-0.8,-0.267
3930,2021-01-23 22:30:00,-10.09,90.5,2.0269999999999997,612.7769999999999,-0.8540000000000001,-0.285
3931,2021-01-23 22:45:00,-10.17,90.2,2.01,612.986,-0.892,-0.298
3932,2021-01-23 23:00:00,-10.17,89.7,1.3459999999999999,613.195,-0.866,-0.289
3933,2021-01-23 23:15:00,-10.12,88.6,1.274,613.322,-0.8370000000000001,-0.27899999999999997
3934,2021-01-23 23:30:00,-10.16,89.0,1.263,613.4490000000001,-0.8140000000000001,-0.271
3935,2021-01-23 23:45:00,-10.12,88.2,0.358,613.576,-0.8029999999999999,-0.268
3936,2021-01-24 00:00:00,-10.2,86.2,0.605,613.703,-0.799,-0.266
3937,2021-01-24 00:15:00,-10.41,87.3,0.43,613.868,-0.851,-0.284
3938,2021-01-24 00:30:00,-10.4,85.2,0.99,614.033,-0.815,-0.272
3939,2021-01-24 00:45:00,-10.26,83.6,1.405,614.198,-0.8590000000000001,-0.28600000000000003
3940,2021-01-24 01:00:00,-10.29,81.6,0.8170000000000001,614.362,-0.95,-0.317
3941,2021-01-24 01:15:00,-10.45,79.78,0.752,614.472,-1.055,-0.35200000000000004
3942,2021-01-24 01:30:00,-10.59,79.22,1.119,614.582,-1.082,-0.361
3943,2021-01-24 01:45:00,-10.57,77.76,1.518,614.691,-1.4140000000000001,-0.47200000000000003
3944,2021-01-24 02:00:00,-10.63,77.52,1.318,614.8009999999999,-1.435,-0.478
3945,2021-01-24 02:15:00,-10.99,76.34,1.34,614.816,-1.6219999999999999,-0.541
3946,2021-01-24 02:30:00,-10.77,70.65,1.181,614.832,-2.041,-0.68
3947,2021-01-24 02:45:00,-10.96,71.25,1.6340000000000001,614.847,-2.421,-0.807
3948,2021-01-24 03:00:00,-11.58,74.13,1.433,614.862,-2.017,-0.672
3949,2021-01-24 03:15:00,-11.53,70.58,1.135,614.9780000000001,-2.186,-0.7290000000000001
3950,2021-01-24 03:30:00,-11.22,70.22,1.399,615.094,-2.182,-0.727
3951,2021-01-24 03:45:00,-11.2,69.26,1.923,615.2090000000001,-2.276,-0.758
3952,2021-01-24 04:00:00,-11.05,68.8,1.094,615.325,-2.117,-0.706
3953,2021-01-24 04:15:00,-11.12,68.9,1.84,615.384,-2.006,-0.669
3954,2021-01-24 04:30:00,-11.38,66.6,2.523,615.444,-2.086,-0.695
3955,2021-01-24 04:45:00,-11.53,61.13,2.8289999999999997,615.503,-1.733,-0.578
3956,2021-01-24 05:00:00,-11.47,64.15,2.654,615.563,-1.775,-0.5920000000000001
3957,2021-01-24 05:15:00,-11.43,62.51,2.738,615.742,-1.831,-0.61
3958,2021-01-24 05:30:00,-11.69,62.95,3.113,615.922,-1.413,-0.47100000000000003
3959,2021-01-24 05:45:00,-11.67,61.57,2.076,616.102,-1.3780000000000001,-0.46
3960,2021-01-24 06:00:00,-11.67,65.78,0.601,616.2819999999999,-1.456,-0.485
3961,2021-01-24 06:15:00,-11.78,66.78,1.0,616.422,-1.5919999999999999,-0.531
3962,2021-01-24 06:30:00,-11.81,67.02,0.36,616.561,-1.8330000000000002,-0.611
3963,2021-01-24 06:45:00,-11.99,68.25,0.775,616.701,-1.469,-0.49
3964,2021-01-24 07:00:00,-12.08,67.86,0.309,616.84,-1.589,-0.53
3965,2021-01-24 07:15:00,-12.32,68.01,0.679,617.011,-1.376,-0.45799999999999996
3966,2021-01-24 07:30:00,-12.64,67.77,0.797,617.182,0.738,0.24600000000000002
3967,2021-01-24 07:45:00,-12.92,69.42,0.47100000000000003,617.3530000000001,8.43,2.81
3968,2021-01-24 08:00:00,-13.05,61.84,2.698,617.523,23.28,7.76
3969,2021-01-24 08:15:00,-13.19,60.8,3.5269999999999997,617.677,38.602,12.868
3970,2021-01-24 08:30:00,-13.31,58.97,3.9339999999999997,617.831,76.425,25.475
3971,2021-01-24 08:45:00,-13.09,57.28,3.943,617.985,137.1,45.7
3972,2021-01-24 09:00:00,-12.48,54.54,2.94,618.138,193.125,64.375
3973,2021-01-24 09:15:00,-12.13,62.35,1.8780000000000001,618.364,229.275,76.425
3974,2021-01-24 09:30:00,-12.04,64.76,1.385,618.589,262.2,87.4
3975,2021-01-24 09:45:00,-12.04,64.58,0.784,618.815,298.725,99.575
3976,2021-01-24 10:00:00,-10.9,62.23,0.196,619.04,333.225,111.075
3977,2021-01-24 10:15:00,-11.06,61.54,0.23,619.146,325.725,108.575
3978,2021-01-24 10:30:00,-10.24,55.08,0.162,619.252,397.2,132.4
3979,2021-01-24 10:45:00,-10.38,63.01,0.995,619.3580000000001,335.175,111.725
3980,2021-01-24 11:00:00,-11.04,64.16,0.612,619.464,335.625,111.875
3981,2021-01-24 11:15:00,-10.46,64.18,0.618,619.445,486.975,162.325
3982,2021-01-24 11:30:00,-11.27,65.47,1.641,619.4259999999999,496.275,165.425
3983,2021-01-24 11:45:00,-11.0,66.84,1.361,619.4069999999999,510.6,170.2
3984,2021-01-24 12:00:00,-9.99,62.92,0.831,619.388,515.925,171.975
3985,2021-01-24 12:15:00,-10.57,67.52,1.775,619.275,525.375,175.125
3986,2021-01-24 12:30:00,-9.74,67.19,1.528,619.1619999999999,518.55,172.85
3987,2021-01-24 12:45:00,-10.25,67.98,2.094,619.05,531.375,177.125
3988,2021-01-24 13:00:00,-9.88,65.03,1.6669999999999998,618.937,534.15,178.05
3989,2021-01-24 13:15:00,-9.81,61.11,2.233,618.851,531.75,177.25
3990,2021-01-24 13:30:00,-9.56,62.32,2.108,618.765,388.875,129.625
3991,2021-01-24 13:45:00,-9.55,63.7,2.7030000000000003,618.679,276.825,92.275
3992,2021-01-24 14:00:00,-9.51,57.38,2.241,618.592,113.25,37.75
3993,2021-01-24 14:15:00,-9.18,58.45,2.559,618.564,105.975,35.325
3994,2021-01-24 14:30:00,-8.9,55.78,2.5639999999999996,618.536,102.3,34.1
3995,2021-01-24 14:45:00,-8.89,56.86,2.572,618.508,113.025,37.675
3996,2021-01-24 15:00:00,-8.57,54.53,2.17,618.48,159.375,53.125
3997,2021-01-24 15:15:00,-8.87,48.0,2.966,618.518,356.175,118.725
3998,2021-01-24 15:30:00,-9.02,53.19,2.83,618.555,332.55,110.85
3999,2021-01-24 15:45:00,-8.78,54.81,2.459,618.5930000000001,295.05,98.35
4000,2021-01-24 16:00:00,-9.36,58.85,3.225,618.63,258.375,86.125
4001,2021-01-24 16:15:00,-9.59,62.57,3.764,618.6659999999999,220.575,73.525
4002,2021-01-24 16:30:00,-9.69,59.33,4.212,618.702,175.65,58.55
4003,2021-01-24 16:45:00,-9.8,60.39,4.02,618.737,109.875,36.625
4004,2021-01-24 17:00:00,-9.87,61.7,2.114,618.773,22.98,7.66
4005,2021-01-24 17:15:00,-9.76,61.43,0.768,618.831,14.43,4.81
4006,2021-01-24 17:30:00,-9.74,59.9,2.7,618.89,7.8,2.6
4007,2021-01-24 17:45:00,-9.76,58.86,0.813,618.948,1.8359999999999999,0.612
4008,2021-01-24 18:00:00,-9.82,57.73,1.4,619.007,-1.6030000000000002,-0.534
4009,2021-01-24 18:15:00,-9.96,59.59,1.966,619.11,-2.449,-0.816
4010,2021-01-24 18:30:00,-9.99,61.49,1.012,619.2130000000001,-2.443,-0.8140000000000001
4011,2021-01-24 18:45:00,-10.21,67.68,1.6219999999999999,619.316,-2.403,-0.8009999999999999
4012,2021-01-24 19:00:00,-10.46,64.35,0.213,619.42,-2.3409999999999997,-0.78
4013,2021-01-24 19:15:00,-10.41,59.06,1.8330000000000002,619.501,-2.354,-0.784
4014,2021-01-24 19:30:00,-10.45,59.46,2.016,619.5830000000001,-2.369,-0.79
4015,2021-01-24 19:45:00,-10.58,63.05,2.164,619.664,-2.479,-0.826
4016,2021-01-24 20:00:00,-10.71,60.33,2.858,619.746,-2.309,-0.77
4017,2021-01-24 20:15:00,-10.88,59.04,2.698,619.812,-2.339,-0.78
4018,2021-01-24 20:30:00,-11.18,55.1,3.227,619.879,-2.309,-0.77
4019,2021-01-24 20:45:00,-11.4,49.21,4.781000000000001,619.945,-2.299,-0.7659999999999999
4020,2021-01-24 21:00:00,-11.51,46.85,4.103,620.012,-2.23,-0.743
4021,2021-01-24 21:15:00,-11.59,45.32,4.272,620.067,-2.255,-0.752
4022,2021-01-24 21:30:00,-11.66,46.75,3.9389999999999996,620.122,-2.326,-0.775
4023,2021-01-24 21:45:00,-11.58,47.33,3.562,620.177,-2.309,-0.77
4024,2021-01-24 22:00:00,-11.38,48.54,3.755,620.232,-2.129,-0.71
4025,2021-01-24 22:15:00,-11.3,51.04,3.145,620.268,-2.125,-0.708
4026,2021-01-24 22:30:00,-11.34,61.15,1.821,620.304,-2.173,-0.7240000000000001
4027,2021-01-24 22:45:00,-11.51,72.32,0.703,620.34,-2.165,-0.722
4028,2021-01-24 23:00:00,-11.88,66.19,1.946,620.376,-2.185,-0.728
4029,2021-01-24 23:15:00,-11.99,65.75,1.601,620.381,-2.102,-0.701
4030,2021-01-24 23:30:00,-12.13,66.13,2.329,620.387,-2.11,-0.703
4031,2021-01-24 23:45:00,-12.11,59.4,2.516,620.3919999999999,-1.835,-0.612
4032,2021-01-25 00:00:00,-12.22,58.26,3.06,620.398,-2.246,-0.748
4033,2021-01-25 00:15:00,-12.42,57.61,3.213,620.378,-2.068,-0.69
4034,2021-01-25 00:30:00,-12.3,54.7,2.596,620.3580000000001,-2.4930000000000003,-0.831
4035,2021-01-25 00:45:00,-12.22,57.69,2.322,620.337,-2.459,-0.82
4036,2021-01-25 01:00:00,-12.34,57.45,1.8430000000000002,620.317,-2.363,-0.7879999999999999
4037,2021-01-25 01:15:00,-12.49,58.19,1.671,620.305,-2.545,-0.848
4038,2021-01-25 01:30:00,-12.61,55.88,2.155,620.293,-2.516,-0.838
4039,2021-01-25 01:45:00,-12.84,64.38,2.112,620.281,-2.1590000000000003,-0.72
4040,2021-01-25 02:00:00,-13.17,75.76,1.68,620.269,-2.0380000000000003,-0.68
4041,2021-01-25 02:15:00,-13.01,53.2,1.175,620.225,-2.0669999999999997,-0.6890000000000001
4042,2021-01-25 02:30:00,-12.93,61.21,1.868,620.18,-2.182,-0.727
4043,2021-01-25 02:45:00,-12.95,55.52,2.064,620.136,-1.921,-0.64
4044,2021-01-25 03:00:00,-12.99,58.42,1.9880000000000002,620.092,-1.561,-0.52
4045,2021-01-25 03:15:00,-13.15,63.18,1.246,620.031,-1.838,-0.612
4046,2021-01-25 03:30:00,-13.69,74.14,0.314,619.97,-2.125,-0.708
4047,2021-01-25 03:45:00,-14.26,78.6,0.379,619.908,-2.094,-0.698
4048,2021-01-25 04:00:00,-14.17,65.06,1.861,619.847,-2.246,-0.748
4049,2021-01-25 04:15:00,-14.15,54.58,1.865,619.8340000000001,-1.7990000000000002,-0.6
4050,2021-01-25 04:30:00,-14.16,56.78,0.877,619.821,-1.604,-0.534
4051,2021-01-25 04:45:00,-14.27,62.91,2.153,619.808,-1.676,-0.5589999999999999
4052,2021-01-25 05:00:00,-14.38,61.4,2.546,619.795,-1.534,-0.511
4053,2021-01-25 05:15:00,-14.44,52.58,2.426,619.882,-1.9769999999999999,-0.659
4054,2021-01-25 05:30:00,-14.27,52.31,2.279,619.97,-2.0469999999999997,-0.682
4055,2021-01-25 05:45:00,-14.19,59.12,1.074,620.057,-2.011,-0.67
4056,2021-01-25 06:00:00,-14.4,56.8,2.025,620.144,-1.8459999999999999,-0.615
4057,2021-01-25 06:15:00,-14.67,54.4,3.009,620.232,-1.8719999999999999,-0.624
4058,2021-01-25 06:30:00,-14.68,51.97,2.938,620.32,-1.732,-0.578
4059,2021-01-25 06:45:00,-14.66,52.52,2.509,620.4069999999999,-1.696,-0.565
4060,2021-01-25 07:00:00,-14.63,56.85,1.508,620.495,-1.3659999999999999,-0.455
4061,2021-01-25 07:15:00,-14.84,56.91,1.912,620.569,-0.7959999999999999,-0.265
4062,2021-01-25 07:30:00,-15.25,56.8,3.216,620.644,1.874,0.624
4063,2021-01-25 07:45:00,-15.16,53.68,3.157,620.7180000000001,14.22,4.74
4064,2021-01-25 08:00:00,-15.16,59.67,2.78,620.793,36.008,12.002
4065,2021-01-25 08:15:00,-14.97,55.23,0.732,620.882,61.35,20.45
4066,2021-01-25 08:30:00,-14.87,60.82,0.48100000000000004,620.972,94.275,31.425
4067,2021-01-25 08:45:00,-14.47,62.97,0.7240000000000001,621.061,144.675,48.225
4068,2021-01-25 09:00:00,-14.43,64.57,0.812,621.151,126.3,42.1
4069,2021-01-25 09:15:00,-14.21,65.91,0.65,621.257,205.425,68.475
