,time,press,ssrd,strd,temp,wind,RH,ppt
2470,2020-04-12 22:00:00,62990.27,26778234.0,15225227.0,-13.103,0.846,77.092,0.0
2471,2020-04-12 23:00:00,62989.766,26778234.0,15847909.0,-14.066,0.897,76.441,0.0
2472,2020-04-13 00:00:00,62989.88,26778234.0,16472209.0,-14.72,0.932,72.827,0.001
2473,2020-04-13 01:00:00,63025.996,74756.0,659171.94,-14.987,0.978,76.586,0.0
2474,2020-04-13 02:00:00,63056.742,766124.06,1310175.0,-14.62,0.994,76.819,0.0
2475,2020-04-13 03:00:00,63037.758,2332490.0,1998807.0,-12.104,0.943,78.376,0.001
2476,2020-04-13 04:00:00,63020.17,4696589.0,2716975.0,-8.911,0.857,77.946,0.0
2477,2020-04-13 05:00:00,62963.223,7752056.0,3438783.0,-5.914,0.819,75.341,0.0
2478,2020-04-13 06:00:00,62933.766,11196857.0,4203480.0,-4.055,0.671,68.169,0.0
2479,2020-04-13 07:00:00,62905.484,14945699.0,4962917.0,-2.829,0.676,63.295,0.0
2480,2020-04-13 08:00:00,62866.62,18644872.0,5681084.5,-1.661,0.633,57.806,0.0
2481,2020-04-13 09:00:00,62789.285,21936146.0,6456705.5,-0.903,0.577,55.383,0.0
2482,2020-04-13 10:00:00,62755.574,24707140.0,7234349.5,-0.384,0.655,54.357,0.0
2483,2020-04-13 11:00:00,62724.1,26586076.0,8020894.5,-0.261,0.688,55.09,0.0
2484,2020-04-13 12:00:00,62703.33,27724978.0,8818768.0,-0.468,0.619,55.759,0.001
2485,2020-04-13 13:00:00,62738.27,28117322.0,9632017.0,-1.19,0.388,59.748,0.0
2486,2020-04-13 14:00:00,62784.914,28129364.0,10424632.0,-2.308,0.267,61.049,0.0
2487,2020-04-13 15:00:00,62822.16,28129364.0,11246377.0,-3.308,0.381,65.186,0.0
2488,2020-04-13 16:00:00,62866.23,28129364.0,11976682.0,-4.478,0.413,69.576,0.0
2489,2020-04-13 17:00:00,62881.574,28129364.0,12677857.0,-5.738,0.507,74.308,0.0
2490,2020-04-13 18:00:00,62884.652,28129364.0,13379031.0,-6.987,0.634,78.98,0.0
2491,2020-04-13 19:00:00,62872.504,28129364.0,14070495.0,-7.575,0.657,79.283,0.0
2492,2020-04-13 20:00:00,62855.03,28129364.0,14755890.0,-8.57,0.703,82.258,0.0
2493,2020-04-13 21:00:00,62835.71,28129364.0,15435620.0,-9.847,0.774,86.304,0.0
2494,2020-04-13 22:00:00,62835.32,28129364.0,16119801.0,-10.628,0.778,85.099,0.0
2495,2020-04-13 23:00:00,62866.68,28129364.0,16878024.0,-11.371,0.837,84.965,0.004
2496,2020-04-14 00:00:00,62885.773,28129364.0,17689654.0,-11.878,0.887,84.75,0.016
2497,2020-04-14 01:00:00,62937.35,73250.0,795522.0,-11.561,0.856,83.138,0.0
2498,2020-04-14 02:00:00,62982.99,710433.0,1560219.0,-10.761,0.821,84.253,0.006
2499,2020-04-14 03:00:00,62965.965,2168428.0,2297807.0,-8.245,0.842,83.559,0.007
2500,2020-04-14 04:00:00,62937.52,4483358.0,3017593.0,-5.358,0.825,76.703,0.003
2501,2020-04-14 05:00:00,62910.805,7553877.0,3726455.0,-3.509,0.671,71.5,0.0
2502,2020-04-14 06:00:00,62896.19,11116080.0,4474968.0,-2.112,0.561,67.254,0.0
2503,2020-04-14 07:00:00,62860.07,14898036.0,5236832.5,-0.957,0.476,63.892,0.001
2504,2020-04-14 08:00:00,62829.496,18540012.0,6008407.0,-0.157,0.461,61.888,0.001
2505,2020-04-14 09:00:00,62787.383,21941666.0,6792120.0,0.416,0.442,60.012,0.0
2506,2020-04-14 10:00:00,62751.43,24779888.0,7585543.5,0.8,0.31,58.85,0.0
2507,2020-04-14 11:00:00,62715.87,26912696.0,8340529.5,1.018,0.479,58.63,0.0
2508,2020-04-14 12:00:00,62697.56,28210640.0,9089446.0,0.923,0.396,59.873,0.0
2509,2020-04-14 13:00:00,62728.414,28652154.0,9828249.0,0.199,0.364,61.032,0.0
2510,2020-04-14 14:00:00,62779.375,28666202.0,10592946.0,-1.018,0.348,65.993,0.0
2511,2020-04-14 15:00:00,62844.168,28666202.0,11348741.0,-2.119,0.399,70.893,0.0
2512,2020-04-14 16:00:00,62875.08,28666202.0,12109392.0,-3.752,0.566,78.895,0.0
2513,2020-04-14 17:00:00,62843.832,28666202.0,12867210.0,-5.397,0.72,87.462,0.0
2514,2020-04-14 18:00:00,62813.65,28666202.0,13649305.0,-6.144,0.734,90.216,0.0
2515,2020-04-14 19:00:00,62807.04,28666202.0,14441110.0,-5.696,0.672,86.778,0.0
2516,2020-04-14 20:00:00,62757.758,28666202.0,15245053.0,-6.654,0.701,89.843,0.001
2517,2020-04-14 21:00:00,62750.926,28666202.0,16068415.0,-6.693,0.733,86.786,0.003
2518,2020-04-14 22:00:00,62722.42,28666202.0,16882880.0,-7.137,0.754,86.79,0.007
2519,2020-04-14 23:00:00,62736.703,28666202.0,17694510.0,-7.578,0.803,86.503,0.019
2520,2020-04-15 00:00:00,62758.094,28666202.0,18503712.0,-8.061,0.778,85.911,0.025
2521,2020-04-15 01:00:00,62760.67,73752.0,815347.94,-7.981,0.798,82.433,0.0
2522,2020-04-15 02:00:00,62790.406,645210.0,1652468.0,-6.546,0.736,80.534,0.031
2523,2020-04-15 03:00:00,62759.605,1906531.0,2498894.0,-4.445,0.606,81.23,0.028
2524,2020-04-15 04:00:00,62726.51,3881797.0,3365551.0,-2.45,0.523,75.536,0.032
2525,2020-04-15 05:00:00,62716.32,6654797.0,4193365.0,-1.059,0.429,71.975,0.023
2526,2020-04-15 06:00:00,62685.52,9877336.0,5013492.0,-0.06,0.831,68.049,0.045
2527,2020-04-15 07:00:00,62690.28,13500749.0,5822290.5,0.446,0.928,65.742,0.072
2528,2020-04-15 08:00:00,62643.574,17036362.0,6597911.5,0.853,0.641,65.636,0.032
2529,2020-04-15 09:00:00,62620.0,20229802.0,7415206.0,1.313,0.707,63.927,0.074
2530,2020-04-15 10:00:00,62576.88,22787062.0,8200537.5,1.32,1.14,64.583,0.054
2531,2020-04-15 11:00:00,62572.566,24783902.0,8986678.0,0.881,1.095,67.643,0.215
2532,2020-04-15 12:00:00,62546.19,25831992.0,9821775.0,0.307,0.745,76.168,0.057
2533,2020-04-15 13:00:00,62578.953,26234372.0,10616817.0,-0.314,0.473,72.143,0.045
2534,2020-04-15 14:00:00,62584.105,26247416.0,11439776.0,-1.215,0.163,75.37,0.022
2535,2020-04-15 15:00:00,62618.71,26247416.0,12296318.0,-1.898,0.174,78.504,0.029
2536,2020-04-15 16:00:00,62626.61,26247416.0,13108758.0,-3.048,0.082,84.193,0.181
2537,2020-04-15 17:00:00,62629.465,26247416.0,13894898.0,-3.777,0.14,88.144,0.094
2538,2020-04-15 18:00:00,62605.215,26247416.0,14736873.0,-4.281,0.251,89.137,0.194
2539,2020-04-15 19:00:00,62646.543,26247416.0,15516540.0,-6.398,0.373,91.625,0.079
2540,2020-04-15 20:00:00,62629.184,26247416.0,16303894.0,-6.266,0.37,86.766,0.035
2541,2020-04-15 21:00:00,62589.93,26247416.0,17047956.0,-6.418,0.354,83.464,0.257
2542,2020-04-15 22:00:00,62607.23,26247416.0,17795256.0,-6.569,0.297,80.837,0.152
2543,2020-04-15 23:00:00,62621.062,26247416.0,18569662.0,-6.662,0.285,75.432,0.369
2544,2020-04-16 00:00:00,62653.543,26247416.0,19318580.0,-6.753,0.331,74.031,0.108
2545,2020-04-16 01:00:00,62702.49,79271.0,761941.0,-6.701,0.352,74.263,0.0
2546,2020-04-16 02:00:00,62739.0,662770.0,1563861.0,-5.946,0.34,76.33,0.015
2547,2020-04-16 03:00:00,62758.824,2072098.0,2303876.0,-4.84,0.581,73.903,0.021
2548,2020-04-16 04:00:00,62764.87,4298224.0,3053198.0,-3.906,0.876,68.43,0.019
2549,2020-04-16 05:00:00,62765.26,6927230.0,3782290.0,-3.228,0.945,62.78,0.015
2550,2020-04-16 06:00:00,62743.984,10484417.0,4534039.0,-2.39,0.815,59.975,0.009
2551,2020-04-16 07:00:00,62670.96,14139437.0,5284979.5,-1.848,0.619,58.573,0.007
2552,2020-04-16 08:00:00,62652.42,17708664.0,6067479.0,-1.218,0.595,55.13,0.003
2553,2020-04-16 09:00:00,62599.785,20791726.0,6871826.5,-0.757,0.666,52.655,0.0
2554,2020-04-16 10:00:00,62599.39,23344972.0,7735650.5,-0.385,0.624,50.837,0.003
2555,2020-04-16 11:00:00,62582.76,24929400.0,8608376.0,-0.293,0.443,50.113,0.004
2556,2020-04-16 12:00:00,62572.12,25842528.0,9476246.0,-0.361,0.121,49.384,0.004
2557,2020-04-16 13:00:00,62577.72,26184700.0,10333192.0,-0.681,0.152,50.011,0.004
2558,2020-04-16 14:00:00,62579.566,26200254.0,11130661.0,-1.521,0.167,53.294,0.003
2559,2020-04-16 15:00:00,62633.16,26200254.0,11869463.0,-2.465,0.343,57.239,0.0
2560,2020-04-16 16:00:00,62630.414,26200254.0,12580348.0,-3.435,0.388,61.139,0.0
2561,2020-04-16 17:00:00,62647.72,26200254.0,13272621.0,-4.263,0.421,64.257,0.0
2562,2020-04-16 18:00:00,62630.977,26200254.0,14019920.0,-4.813,0.458,66.345,0.0
2563,2020-04-16 19:00:00,62609.19,26200254.0,14852185.0,-4.995,0.497,66.664,0.002
2564,2020-04-16 20:00:00,62574.023,26200254.0,15656937.0,-5.232,0.508,66.701,0.005
2565,2020-04-16 21:00:00,62521.383,26200254.0,16449956.0,-5.59,0.506,67.805,0.004
2566,2020-04-16 22:00:00,62506.434,26200254.0,17238120.0,-5.952,0.53,68.792,0.002
2567,2020-04-16 23:00:00,62495.848,26200254.0,18057842.0,-6.215,0.619,69.704,0.006
2568,2020-04-17 00:00:00,62475.855,26200254.0,18901840.0,-6.276,0.637,69.909,0.01
2569,2020-04-17 01:00:00,62497.81,76762.0,800782.0,-6.38,0.626,70.142,0.0
2570,2020-04-17 02:00:00,62519.312,648220.06,1616863.0,-5.822,0.621,73.212,0.013
2571,2020-04-17 03:00:00,62484.594,1977775.0,2436586.0,-4.703,0.691,77.772,0.01
2572,2020-04-17 04:00:00,62453.008,4120616.0,3248216.0,-2.731,0.663,68.772,0.008
2573,2020-04-17 05:00:00,62394.098,6875553.0,4093429.0,-1.717,0.653,63.844,0.009
2574,2020-04-17 06:00:00,62342.02,10019323.0,4976269.0,-0.813,0.534,58.487,0.014
2575,2020-04-17 07:00:00,62290.61,13208749.0,5876911.5,-0.219,0.308,56.61,0.022
2576,2020-04-17 08:00:00,62224.64,16240635.0,6805876.5,0.299,0.442,55.555,0.049
2577,2020-04-17 09:00:00,62156.434,18539008.0,7762354.0,0.48,0.469,56.778,0.089
2578,2020-04-17 10:00:00,62097.133,20408412.0,8718022.0,0.436,0.271,59.686,0.147
2579,2020-04-17 11:00:00,62078.426,21572902.0,9674096.0,0.105,0.14,64.344,0.276
2580,2020-04-17 12:00:00,62070.645,22311934.0,10613580.0,-0.281,0.428,70.757,0.64
2581,2020-04-17 13:00:00,62099.37,22689226.0,11445036.0,-0.737,0.326,73.158,0.165
2582,2020-04-17 14:00:00,62141.707,22703274.0,12357817.0,-1.214,0.075,75.003,0.043
2583,2020-04-17 15:00:00,62208.066,22703274.0,13245917.0,-1.612,0.216,77.642,0.037
2584,2020-04-17 16:00:00,62218.316,22703274.0,14079396.0,-2.125,0.34,79.661,0.023
2585,2020-04-17 17:00:00,62233.66,22703274.0,14920562.0,-2.495,0.245,80.705,0.068
2586,2020-04-17 18:00:00,62246.875,22703274.0,15737857.0,-2.865,0.202,81.841,0.063
2587,2020-04-17 19:00:00,62316.035,22703274.0,16596421.0,-3.395,0.315,85.609,0.182
2588,2020-04-17 20:00:00,62276.387,22703274.0,17383372.0,-3.97,0.23,86.447,0.265
2589,2020-04-17 21:00:00,62277.676,22703274.0,18136740.0,-4.623,0.28,87.894,0.132
2590,2020-04-17 22:00:00,62284.17,22703274.0,18956462.0,-4.983,0.386,86.539,0.033
2591,2020-04-17 23:00:00,62268.715,22703274.0,19786704.0,-5.134,0.384,85.153,0.044
2592,2020-04-18 00:00:00,62294.137,22703274.0,20536430.0,-5.526,0.457,85.115,0.007
2593,2020-04-18 01:00:00,62328.41,94824.0,774483.0,-5.543,0.664,83.645,0.0
2594,2020-04-18 02:00:00,62365.707,687354.0,1582877.0,-5.118,0.654,82.253,0.003
2595,2020-04-18 03:00:00,62362.57,2039486.0,2407050.0,-4.03,0.853,81.615,0.007
2596,2020-04-18 04:00:00,62345.715,4052382.0,3269255.0,-2.818,1.113,77.06,0.014
2597,2020-04-18 05:00:00,62316.93,6662824.0,4137530.0,-2.054,1.144,72.078,0.026
2598,2020-04-18 06:00:00,62298.395,9659590.0,5029676.0,-1.24,1.033,66.634,0.037
2599,2020-04-18 07:00:00,62280.64,12673917.0,5922631.5,-1.065,0.99,62.042,0.063
2600,2020-04-18 08:00:00,62289.21,16277763.0,6708367.5,-0.388,0.826,58.319,0.022
2601,2020-04-18 09:00:00,62270.45,19727580.0,7447169.5,0.142,0.617,55.944,0.003
2602,2020-04-18 10:00:00,62262.945,22641564.0,8197300.5,0.585,0.559,54.079,0.012
2603,2020-04-18 11:00:00,62250.18,24637902.0,8943790.0,0.708,0.749,54.944,0.016
2604,2020-04-18 12:00:00,62237.523,25864604.0,9683402.0,0.334,0.628,60.666,0.011
2605,2020-04-18 13:00:00,62277.395,26338228.0,10447289.0,0.001,0.292,55.059,0.01
2606,2020-04-18 14:00:00,62307.69,26358296.0,11231406.0,-1.035,0.132,59.356,0.003
2607,2020-04-18 15:00:00,62368.67,26358296.0,11948765.0,-2.057,0.044,63.228,0.007
2608,2020-04-18 16:00:00,62387.824,26358296.0,12654794.0,-2.954,0.092,67.022,0.005
2609,2020-04-18 17:00:00,62381.105,26358296.0,13354350.0,-3.775,0.24,70.306,0.005
2610,2020-04-18 18:00:00,62372.258,26358296.0,14023561.0,-4.673,0.339,73.96,0.006
2611,2020-04-18 19:00:00,62377.242,26358296.0,14683061.0,-5.839,0.472,76.438,0.0
2612,2020-04-18 20:00:00,62369.74,26358296.0,15334874.0,-6.636,0.462,79.613,0.0
2613,2020-04-18 21:00:00,62355.906,26358296.0,15986282.0,-7.385,0.477,82.162,0.008
2614,2020-04-18 22:00:00,62342.074,26358296.0,16703641.0,-7.914,0.528,82.006,0.033
2615,2020-04-18 23:00:00,62365.54,26358296.0,17460650.0,-8.494,0.559,82.786,0.039
2616,2020-04-19 00:00:00,62380.434,26358296.0,18251240.0,-8.688,0.552,81.461,0.038
2617,2020-04-19 01:00:00,62426.746,101848.0,751016.0,-8.952,0.529,78.84,0.0
2618,2020-04-19 02:00:00,62458.945,798234.0,1493460.0,-8.352,0.486,78.473,0.007
2619,2020-04-19 03:00:00,62457.883,2233150.0,2211223.0,-7.389,0.521,77.508,0.004
2620,2020-04-19 04:00:00,62444.16,4658458.0,2897022.0,-5.986,0.735,71.895,0.002
2621,2020-04-19 05:00:00,62442.93,7744028.0,3628137.0,-4.922,0.784,67.988,0.0
2622,2020-04-19 06:00:00,62439.344,11418616.0,4302203.0,-3.985,0.768,63.481,0.0
2623,2020-04-19 07:00:00,62408.098,15315968.0,5020775.0,-3.519,0.595,61.989,0.0
2624,2020-04-19 08:00:00,62411.51,19005608.0,5697673.0,-2.904,0.539,59.127,0.0
2625,2020-04-19 09:00:00,62363.465,22416792.0,6437284.5,-2.414,0.419,56.528,0.0
2626,2020-04-19 10:00:00,62347.562,25102494.0,7214928.5,-2.074,0.438,53.938,0.002
2627,2020-04-19 11:00:00,62329.027,27093816.0,7993786.0,-1.869,0.455,52.714,0.003
2628,2020-04-19 12:00:00,62317.043,28330552.0,8736230.0,-1.924,0.495,51.802,0.001
2629,2020-04-19 13:00:00,62339.273,28766546.0,9469772.0,-2.335,0.342,52.704,0.002
2630,2020-04-19 14:00:00,62367.16,28788120.0,10172566.0,-3.302,0.263,56.547,0.0
2631,2020-04-19 15:00:00,62417.617,28788120.0,10852295.0,-4.268,0.302,59.221,0.0
2632,2020-04-19 16:00:00,62445.168,28788120.0,11567630.0,-5.05,0.363,62.876,0.0
2633,2020-04-19 17:00:00,62446.457,28788120.0,12273660.0,-5.807,0.415,66.327,0.001
2634,2020-04-19 18:00:00,62453.57,28788120.0,12942871.0,-6.607,0.471,69.621,0.0
2635,2020-04-19 19:00:00,62449.65,28788120.0,13638785.0,-6.973,0.486,68.491,0.002
2636,2020-04-19 20:00:00,62442.48,28788120.0,14315279.0,-7.801,0.503,71.919,0.003
2637,2020-04-19 21:00:00,62426.242,28788120.0,14958595.0,-8.499,0.537,74.22,0.008
2638,2020-04-19 22:00:00,62440.41,28788120.0,15607576.0,-9.357,0.592,77.727,0.001
2639,2020-04-19 23:00:00,62450.938,28788120.0,16235517.0,-10.086,0.603,80.422,0.001
2640,2020-04-20 00:00:00,62477.312,28788120.0,16860222.0,-10.844,0.661,82.997,0.001
2641,2020-04-20 01:00:00,62554.426,117903.0,681425.0,-13.217,0.768,89.188,0.0
2642,2020-04-20 02:00:00,62585.56,872488.0,1378958.0,-12.186,0.796,90.056,0.001
2643,2020-04-20 03:00:00,62555.992,2453906.0,2105217.0,-9.788,0.668,89.719,0.001
2644,2020-04-20 04:00:00,62553.023,4664980.0,2915634.0,-7.324,0.559,91.273,0.001
2645,2020-04-20 05:00:00,62544.008,7793698.0,3674666.0,-5.728,0.614,83.893,0.001
2646,2020-04-20 06:00:00,62522.055,11440692.0,4363702.0,-4.494,0.664,78.192,0.001
2647,2020-04-20 07:00:00,62435.76,15299913.0,5047479.0,-3.564,0.33,63.471,0.001
2648,2020-04-20 08:00:00,62436.883,19016144.0,5783044.0,-2.838,0.234,60.092,0.001
2649,2020-04-20 09:00:00,62392.473,22317452.0,6574444.5,-2.326,0.573,58.392,0.003
2650,2020-04-20 10:00:00,62378.195,24864680.0,7401045.0,-2.027,0.637,56.807,0.007
2651,2020-04-20 11:00:00,62351.37,26496268.0,8253945.0,-1.959,0.583,56.325,0.006
2652,2020-04-20 12:00:00,62335.8,27587004.0,9056674.0,-2.081,0.371,56.096,0.008
2653,2020-04-20 13:00:00,62345.49,27960284.0,9895008.0,-2.4,0.169,56.662,0.011
2654,2020-04-20 14:00:00,62370.016,27980352.0,10706234.0,-3.01,0.093,58.645,0.014
2655,2020-04-20 15:00:00,62421.875,27980352.0,11520292.0,-3.599,0.247,61.956,0.016
2656,2020-04-20 16:00:00,62424.336,27980352.0,12352557.0,-4.179,0.397,65.251,0.013
2657,2020-04-20 17:00:00,62408.32,27980352.0,13152859.0,-4.75,0.433,68.058,0.01
2658,2020-04-20 18:00:00,62387.434,27980352.0,13954779.0,-5.371,0.477,70.892,0.007
2659,2020-04-20 19:00:00,62401.547,27980352.0,14647456.0,-6.779,0.478,80.86,0.002
2660,2020-04-20 20:00:00,62406.754,27980352.0,15305338.0,-8.026,0.57,85.745,0.001
2661,2020-04-20 21:00:00,62364.195,27980352.0,15993970.0,-8.78,0.647,87.039,0.001
2662,2020-04-20 22:00:00,62358.65,27980352.0,16659539.0,-9.552,0.701,88.34,0.005
2663,2020-04-20 23:00:00,62359.824,27980352.0,17369210.0,-10.652,0.742,91.31,0.008
2664,2020-04-21 00:00:00,62386.312,27980352.0,18142404.0,-12.563,0.807,89.889,0.011
2665,2020-04-21 01:00:00,62428.76,104859.0,762750.0,-12.092,0.805,90.402,0.0
2666,2020-04-21 02:00:00,62431.45,753581.0,1517735.9,-10.57,0.803,88.614,0.017
2667,2020-04-21 03:00:00,62439.74,2144847.0,2322893.0,-8.239,0.826,83.887,0.02
2668,2020-04-21 04:00:00,62427.64,4059406.0,3119148.0,-6.448,0.791,79.022,0.015
2669,2020-04-21 05:00:00,62403.9,6991952.0,3919450.0,-4.806,0.703,74.902,0.064
2670,2020-04-21 06:00:00,62387.77,10124182.0,4734317.0,-3.732,0.578,69.927,0.009
2671,2020-04-21 07:00:00,62324.32,13604103.0,5494968.0,-2.94,0.482,68.162,0.009
2672,2020-04-21 08:00:00,62275.715,16991206.0,6303361.5,-2.326,0.435,66.098,0.018
2673,2020-04-21 09:00:00,62223.746,20361252.0,7085860.5,-1.805,0.622,65.676,0.012
2674,2020-04-21 10:00:00,62210.027,22936574.0,7889803.5,-1.533,0.88,65.287,0.012
2675,2020-04-21 11:00:00,62194.906,24849628.0,8708312.0,-1.431,0.916,65.506,0.022
2676,2020-04-21 12:00:00,62198.38,25818948.0,9481101.0,-1.876,0.816,66.812,0.054
2677,2020-04-21 13:00:00,62245.586,26272000.0,10221117.0,-2.448,0.621,69.054,0.124
2678,2020-04-21 14:00:00,62289.883,26294076.0,11018991.0,-3.202,0.428,71.546,0.065
2679,2020-04-21 15:00:00,62363.914,26294076.0,11808368.0,-3.775,0.146,74.832,0.032
2680,2020-04-21 16:00:00,62415.715,26294076.0,12607456.0,-4.353,0.272,77.909,0.048
2681,2020-04-21 17:00:00,62423.16,26294076.0,13292042.0,-5.291,0.347,81.978,0.02
2682,2020-04-21 18:00:00,62428.203,26294076.0,13989170.0,-6.167,0.434,85.033,0.01
2683,2020-04-21 19:00:00,62396.0,26294076.0,14664045.0,-7.136,0.499,84.105,0.008
2684,2020-04-21 20:00:00,62361.67,26294076.0,15322332.0,-8.053,0.529,86.62,0.004
2685,2020-04-21 21:00:00,62344.035,26294076.0,15981427.0,-9.117,0.584,89.9,0.006
2686,2020-04-21 22:00:00,62333.73,26294076.0,16662371.0,-10.044,0.59,91.465,0.013
2687,2020-04-21 23:00:00,62348.402,26294076.0,17404006.0,-10.045,0.599,88.968,0.018
2688,2020-04-22 00:00:00,62384.86,26294076.0,18161824.0,-10.078,0.625,87.028,0.022
2689,2020-04-22 01:00:00,62432.457,115395.0,773674.0,-10.013,0.613,86.277,0.0
2690,2020-04-22 02:00:00,62472.832,664777.0,1587732.0,-8.961,0.564,86.015,0.025
2691,2020-04-22 03:00:00,62483.473,2174448.2,2348787.0,-7.046,0.511,81.494,0.022
2692,2020-04-22 04:00:00,62462.64,4415124.0,3138569.0,-5.435,0.465,73.58,0.022
2693,2020-04-22 05:00:00,62453.066,7509726.0,3909335.0,-4.077,0.375,69.944,0.012
2694,2020-04-22 06:00:00,62431.113,11159730.0,4613341.0,-2.983,0.083,67.636,0.003
2695,2020-04-22 07:00:00,62410.113,15047046.0,5397054.5,-2.154,0.651,66.652,0.014
2696,2020-04-22 08:00:00,62389.953,18528472.0,6181981.0,-1.477,0.825,63.551,0.007
2697,2020-04-22 09:00:00,62356.97,21956216.0,6917951.0,-0.879,0.83,59.428,0.003
2698,2020-04-22 10:00:00,62317.043,24906322.0,7640164.5,-0.599,0.882,57.024,0.001
2699,2020-04-22 11:00:00,62312.562,27151012.0,8331628.5,-0.529,0.842,56.842,0.0
2700,2020-04-22 12:00:00,62312.113,28537260.0,9011764.0,-0.742,0.696,57.277,0.0
2701,2020-04-22 13:00:00,62351.37,29007872.0,9695944.0,-1.409,0.361,60.012,0.0
2702,2020-04-22 14:00:00,62399.53,29035468.0,10363536.0,-2.618,0.307,62.948,0.0
2703,2020-04-22 15:00:00,62484.03,29035468.0,11015350.0,-3.86,0.377,67.417,0.0
2704,2020-04-22 16:00:00,62517.297,29035468.0,11664330.0,-5.064,0.486,72.328,0.0
2705,2020-04-22 17:00:00,62526.816,29035468.0,12344465.0,-6.406,0.588,78.255,0.0
2706,2020-04-22 18:00:00,62536.504,29035468.0,13020959.0,-7.486,0.679,82.32,0.0
2707,2020-04-22 19:00:00,62520.434,29035468.0,13687337.0,-8.431,0.692,84.39,0.0
2708,2020-04-22 20:00:00,62491.594,29035468.0,14349670.0,-9.514,0.742,87.46,0.0
2709,2020-04-22 21:00:00,62478.375,29035468.0,14987322.0,-10.397,0.797,88.385,0.0
2710,2020-04-22 22:00:00,62467.906,29035468.0,15633874.0,-11.403,0.867,88.577,0.0
2711,2020-04-22 23:00:00,62497.695,29035468.0,16258174.0,-12.328,0.89,88.667,0.001
2712,2020-04-23 00:00:00,62524.8,29035468.0,16979984.0,-13.855,0.941,88.119,0.002
2713,2020-04-23 01:00:00,62583.434,132955.0,740092.06,-14.983,0.991,86.503,0.0
2714,2020-04-23 02:00:00,62605.832,820811.0,1537561.0,-13.342,0.991,88.072,0.012
2715,2020-04-23 03:00:00,62612.55,2345033.0,2327343.0,-9.908,1.088,84.899,0.01
2716,2020-04-23 04:00:00,62606.336,4621833.0,3103773.0,-7.753,1.093,79.541,0.003
2717,2020-04-23 05:00:00,62606.84,7683320.0,3871302.0,-6.131,0.921,75.643,0.003
2718,2020-04-23 06:00:00,62597.6,11271613.0,4589874.0,-5.035,0.709,72.622,0.003
2719,2020-04-23 07:00:00,62593.23,15007411.0,5308851.0,-3.38,0.603,68.476,0.002
2720,2020-04-23 08:00:00,62571.785,18756756.0,6008002.5,-2.566,0.752,64.431,0.001
2721,2020-04-23 09:00:00,62504.92,22047026.0,6721719.5,-2.088,0.823,62.033,0.0
2722,2020-04-23 10:00:00,62489.297,24767346.0,7409541.5,-1.759,0.817,59.882,0.0
2723,2020-04-23 11:00:00,62451.05,27056688.0,8058117.5,-1.652,0.777,58.183,0.0
2724,2020-04-23 12:00:00,62446.008,28491604.0,8703862.0,-1.798,0.676,57.127,0.0
2725,2020-04-23 13:00:00,62475.297,29056036.0,9338276.0,-2.41,0.321,58.176,0.0
2726,2020-04-23 14:00:00,62524.465,29087144.0,9964600.0,-3.76,0.322,62.697,0.0
2727,2020-04-23 15:00:00,62590.266,29087144.0,10593755.0,-5.207,0.449,69.751,0.0
2728,2020-04-23 16:00:00,62646.375,29087144.0,11224124.0,-6.334,0.512,71.922,0.0
2729,2020-04-23 17:00:00,62660.938,29087144.0,11850042.0,-7.503,0.572,76.04,0.0
2730,2020-04-23 18:00:00,62667.49,29087144.0,12477984.0,-8.717,0.672,80.544,0.0
2731,2020-04-23 19:00:00,62649.29,29087144.0,13103497.0,-9.844,0.665,84.642,0.001
2732,2020-04-23 20:00:00,62646.207,29087144.0,13726583.0,-10.919,0.69,87.598,0.0
2733,2020-04-23 21:00:00,62640.496,29087144.0,14352097.0,-11.656,0.713,87.186,0.001
2734,2020-04-23 22:00:00,62642.902,29087144.0,14967496.0,-12.253,0.721,85.604,0.001
2735,2020-04-23 23:00:00,62669.113,29087144.0,15608789.0,-13.725,0.812,87.496,0.001
2736,2020-04-24 00:00:00,62691.29,29087144.0,16295802.0,-14.726,0.86,86.44,0.002
2737,2020-04-24 01:00:00,62744.88,139476.98,653507.0,-15.099,0.782,84.742,0.0
2738,2020-04-24 02:00:00,62741.91,866467.94,1377339.0,-12.601,0.703,80.504,0.001
2739,2020-04-24 03:00:00,62751.934,2560772.0,2038458.0,-9.833,0.591,74.651,0.0
2740,2020-04-24 04:00:00,62719.457,5129572.0,2689057.0,-7.488,0.555,72.397,0.0
2741,2020-04-24 05:00:00,62708.535,8405294.0,3316189.0,-5.698,0.535,68.996,0.0
2742,2020-04-24 06:00:00,62677.12,12151126.0,3938466.0,-4.388,0.526,64.681,0.0
2743,2020-04-24 07:00:00,62606.113,16004326.0,4612127.5,-2.357,0.348,61.237,0.0
2744,2020-04-24 08:00:00,62585.223,19900172.0,5270414.0,-1.511,0.539,57.77,0.0
2745,2020-04-24 09:00:00,62527.266,23481942.0,5930319.0,-0.89,0.605,55.066,0.0
2746,2020-04-24 10:00:00,62487.336,26515334.0,6592651.5,-0.505,0.605,53.196,0.0
2747,2020-04-24 11:00:00,62453.457,28816718.0,7252556.5,-0.347,0.543,51.987,0.0
2748,2020-04-24 12:00:00,62443.49,30260162.0,7911247.5,-0.486,0.544,51.96,0.0
2749,2020-04-24 13:00:00,62455.137,30831620.0,8560228.0,-1.27,0.348,57.949,0.0
