,time,press,SW_global,strd,temp,wind,RH,ppt
10070,2019-02-24 14:00:00,61924.043,0.0,10107582.0,-13.955,0.427,65.475,0.05
10071,2019-02-24 15:00:00,61969.05,0.0,10735920.0,-14.903,0.471,66.859,0.064
10072,2019-02-24 16:00:00,61981.86,0.0,11343148.0,-15.839,0.482,68.294,0.058
10073,2019-02-24 17:00:00,61995.87,0.0,11930921.0,-16.645,0.562,68.595,0.056
10074,2019-02-24 18:00:00,61973.914,0.0,12503379.0,-17.45,0.555,69.106,0.037
10075,2019-02-24 19:00:00,61918.395,0.0,13095706.0,-16.895,0.549,57.182,0.045
10076,2019-02-24 20:00:00,61900.832,0.0,13670647.0,-17.445,0.574,57.285,0.03
10077,2019-02-24 21:00:00,61889.383,0.0,14194262.0,-18.043,0.577,57.278,0.013
10078,2019-02-24 22:00:00,61869.203,0.0,14729053.0,-18.617,0.56,57.07,0.016
10079,2019-02-24 23:00:00,61878.72,0.0,15271295.0,-19.001,0.608,56.1,0.015
10080,2019-02-25 00:00:00,61884.887,0.0,15783734.0,-19.425,0.608,55.255,0.015
10081,2019-02-25 01:00:00,61908.36,0.0,544263.0,-19.68,0.635,56.683,0.0
10082,2019-02-25 02:00:00,61946.05,19.141,1069534.0,-20.42,0.644,58.709,0.007
10083,2019-02-25 03:00:00,61979.508,189.498,1610947.0,-20.619,0.624,60.178,0.005
10084,2019-02-25 04:00:00,62010.977,415.775,2143255.0,-19.802,0.592,59.295,0.003
10085,2019-02-25 05:00:00,61998.85,614.707,2693775.0,-18.134,0.49,59.703,0.003
10086,2019-02-25 06:00:00,62002.508,766.469,3224840.0,-16.798,0.372,61.658,0.003
10087,2019-02-25 07:00:00,61900.57,865.184,3781155.0,-15.196,0.404,60.616,0.002
10088,2019-02-25 08:00:00,61870.617,866.961,4328364.0,-14.228,0.374,59.524,0.002
10089,2019-02-25 09:00:00,61812.902,793.678,4900822.0,-13.608,0.348,58.779,0.004
10090,2019-02-25 10:00:00,61788.28,626.739,5457137.0,-13.377,0.252,57.165,0.005
10091,2019-02-25 11:00:00,61787.86,433.548,6033320.0,-13.479,0.244,57.255,0.005
10092,2019-02-25 12:00:00,61808.3,206.999,6604536.5,-14.048,0.274,59.089,0.004
10093,2019-02-25 13:00:00,61839.98,28.848,7143466.5,-15.194,0.407,62.93,0.003
10094,2019-02-25 14:00:00,61876.26,0.0,7691917.0,-16.286,0.475,66.343,0.002
10095,2019-02-25 15:00:00,61925.82,0.0,8279276.5,-17.237,0.561,69.345,0.002
10096,2019-02-25 16:00:00,61947.043,0.0,8880295.0,-18.051,0.619,71.64,0.003
10097,2019-02-25 17:00:00,61944.062,0.0,9505322.0,-18.595,0.665,72.271,0.004
10098,2019-02-25 18:00:00,61945.895,0.0,10117930.0,-18.941,0.665,71.497,0.004
10099,2019-02-25 19:00:00,61936.746,0.0,10727642.0,-19.586,0.705,69.548,0.007
10100,2019-02-25 20:00:00,61909.77,0.0,11348943.0,-19.595,0.685,67.806,0.007
10101,2019-02-25 21:00:00,61885.67,0.0,11977695.0,-19.535,0.68,66.203,0.01
10102,2019-02-25 22:00:00,61867.164,0.0,12610586.0,-19.545,0.68,65.054,0.013
10103,2019-02-25 23:00:00,61868.21,0.0,13257964.0,-19.585,0.727,64.182,0.014
10104,2019-02-26 00:00:00,61879.867,0.0,13912379.0,-19.621,0.742,63.315,0.012
10105,2019-02-26 01:00:00,61888.492,0.0,615043.94,-19.892,0.755,62.657,0.0
10106,2019-02-26 02:00:00,61924.246,19.005,1201162.0,-20.053,0.752,62.0,0.005
10107,2019-02-26 03:00:00,61948.77,181.431,1754993.0,-20.005,0.746,60.873,0.003
10108,2019-02-26 04:00:00,62003.242,413.04,2276124.0,-19.605,0.773,59.299,0.001
10109,2019-02-26 05:00:00,61968.426,637.403,2822091.0,-18.604,0.715,61.837,0.001
10110,2019-02-26 06:00:00,61963.355,791.763,3355640.0,-17.133,0.707,61.317,0.0
10111,2019-02-26 07:00:00,61881.227,861.355,3924373.0,-15.508,0.69,58.083,0.001
10112,2019-02-26 08:00:00,61834.65,878.309,4500143.0,-14.555,0.725,59.349,0.001
10113,2019-02-26 09:00:00,61784.305,799.42,5048593.0,-13.94,0.715,54.31,0.001
10114,2019-02-26 10:00:00,61756.758,643.009,5648784.0,-13.516,0.659,52.253,0.004
10115,2019-02-26 11:00:00,61756.023,407.161,6266774.0,-13.474,0.476,51.376,0.009
10116,2019-02-26 12:00:00,61773.957,202.624,6878141.0,-13.886,0.467,52.575,0.013
10117,2019-02-26 13:00:00,61811.492,29.396,7460119.0,-14.806,0.529,55.413,0.015
10118,2019-02-26 14:00:00,61834.598,0.0,8032577.0,-15.811,0.569,58.375,0.011
10119,2019-02-26 15:00:00,61879.605,0.0,8625732.0,-16.57,0.629,60.132,0.008
10120,2019-02-26 16:00:00,61868.0,0.0,9242894.0,-17.152,0.626,61.227,0.006
10121,2019-02-26 17:00:00,61867.375,0.0,9854674.0,-17.592,0.654,61.767,0.006
10122,2019-02-26 18:00:00,61839.246,0.0,10485082.0,-18.04,0.7,62.623,0.011
10123,2019-02-26 19:00:00,61835.38,0.0,11036016.0,-20.072,0.727,64.68,0.004
10124,2019-02-26 20:00:00,61805.793,0.0,11637448.0,-20.221,0.736,63.963,0.011
10125,2019-02-26 21:00:00,61774.32,0.0,12269512.0,-20.277,0.774,63.356,0.019
10126,2019-02-26 22:00:00,61705.473,0.0,12910681.0,-20.233,0.769,62.62,0.02
10127,2019-02-26 23:00:00,61669.35,0.0,13571719.0,-20.115,0.764,61.469,0.016
10128,2019-02-27 00:00:00,61659.73,0.0,14203783.0,-20.217,0.759,60.917,0.015
10129,2019-02-27 01:00:00,61679.125,0.0,644433.0,-20.621,0.796,60.254,0.0
10130,2019-02-27 02:00:00,61725.598,17.911,1295123.0,-20.727,0.805,60.04,0.022
10131,2019-02-27 03:00:00,61750.01,158.872,1959886.0,-20.6,0.825,59.62,0.023
10132,2019-02-27 04:00:00,61780.7,365.051,2615957.0,-19.916,0.756,60.395,0.022
10133,2019-02-27 05:00:00,61763.133,578.065,3269958.0,-18.42,0.759,61.49,0.019
10134,2019-02-27 06:00:00,61741.23,725.179,3942172.0,-17.15,0.727,63.997,0.021
10135,2019-02-27 07:00:00,61684.406,813.092,4613972.0,-15.641,0.673,63.723,0.024
10136,2019-02-27 08:00:00,61624.863,816.647,5285772.0,-14.626,0.672,57.128,0.021
10137,2019-02-27 09:00:00,61573.527,750.336,5939773.0,-14.236,0.601,63.707,0.017
10138,2019-02-27 10:00:00,61554.08,585.585,6640134.0,-13.805,0.463,53.979,0.02
10139,2019-02-27 11:00:00,61578.805,389.251,7315245.5,-13.779,0.334,53.939,0.027
10140,2019-02-27 12:00:00,61585.445,177.877,8005672.0,-14.185,0.31,56.906,0.035
10141,2019-02-27 13:00:00,61632.598,25.294,8710172.0,-14.857,0.268,60.457,0.041
10142,2019-02-27 14:00:00,61683.516,0.0,9437438.0,-15.489,0.287,63.788,0.042
10143,2019-02-27 15:00:00,61725.965,0.0,10140282.0,-16.077,0.325,66.194,0.031
10144,2019-02-27 16:00:00,61776.883,0.0,10851818.0,-16.56,0.368,67.629,0.018
10145,2019-02-27 17:00:00,61785.402,0.0,11490505.0,-17.26,0.412,69.405,0.01
10146,2019-02-27 18:00:00,61806.58,0.0,12147404.0,-17.834,0.475,70.442,0.011
10147,2019-02-27 19:00:00,61792.355,0.0,12719448.0,-18.246,0.483,71.033,0.007
10148,2019-02-27 20:00:00,61797.586,0.0,13254239.0,-19.18,0.51,73.037,0.004
10149,2019-02-27 21:00:00,61815.098,0.0,13825455.0,-19.904,0.596,73.913,0.004
10150,2019-02-27 22:00:00,61825.914,0.0,14418610.0,-20.459,0.621,73.693,0.009
10151,2019-02-27 23:00:00,61848.973,0.0,14998518.0,-20.968,0.644,72.959,0.016
10152,2019-02-28 00:00:00,61891.316,0.0,15663282.0,-20.962,0.655,70.315,0.024
10153,2019-02-28 01:00:00,61950.598,0.0,617114.0,-21.08,0.639,68.549,0.0
10154,2019-02-28 02:00:00,62030.426,15.04,1266562.0,-21.226,0.637,68.342,0.045
10155,2019-02-28 03:00:00,62113.965,159.966,1892830.0,-21.181,0.629,68.558,0.043
10156,2019-02-28 04:00:00,62179.52,335.929,2593605.0,-19.614,0.571,69.539,0.031
10157,2019-02-28 05:00:00,62207.277,581.073,3216148.0,-18.022,0.505,67.775,0.018
10158,2019-02-28 06:00:00,62229.285,793.13,3779086.0,-16.529,0.439,66.787,0.008
10159,2019-02-28 07:00:00,62174.605,886.512,4328778.0,-15.397,0.422,65.759,0.011
10160,2019-02-28 08:00:00,62121.86,877.078,4845356.0,-14.597,0.378,60.535,0.006
10161,2019-02-28 09:00:00,62097.496,784.79,5385528.0,-14.052,0.342,57.98,0.005
10162,2019-02-28 10:00:00,62081.188,652.306,5933150.5,-13.814,0.38,56.903,0.004
10163,2019-02-28 11:00:00,62106.176,457.065,6420754.0,-13.965,0.37,57.034,0.004
10164,2019-02-28 12:00:00,62130.746,243.641,6910013.0,-14.717,0.409,59.16,0.003
10165,2019-02-28 13:00:00,62180.145,36.095,7389752.0,-16.086,0.501,63.614,0.002
10166,2019-02-28 14:00:00,62249.938,0.0,7891015.0,-17.433,0.567,67.812,0.002
10167,2019-02-28 15:00:00,62307.91,0.0,8379032.0,-18.643,0.621,71.144,0.001
10168,2019-02-28 16:00:00,62354.227,0.0,8864152.0,-19.772,0.681,74.035,0.001
10169,2019-02-28 17:00:00,62377.65,0.0,9332714.0,-20.824,0.748,76.352,0.001
10170,2019-02-28 18:00:00,62391.605,0.0,9805831.0,-21.509,0.779,75.789,0.0
10171,2019-02-28 19:00:00,62363.43,0.0,10269841.0,-22.344,0.851,76.594,0.0
10172,2019-02-28 20:00:00,62374.04,0.0,10747924.0,-22.921,0.849,74.794,0.0
10173,2019-02-28 21:00:00,62384.758,0.0,11294719.0,-23.123,0.84,71.958,0.004
10174,2019-02-28 22:00:00,62356.684,0.0,11904844.0,-23.091,0.852,68.978,0.013
10175,2019-02-28 23:00:00,62357.0,0.0,12537735.0,-22.889,0.86,65.681,0.016
10176,2019-03-01 00:00:00,62397.723,0.0,13166073.0,-22.737,0.863,63.241,0.013
10177,2019-03-01 01:00:00,62446.707,0.0,606352.0,-23.521,0.864,61.345,0.0
10178,2019-03-01 02:00:00,62482.723,23.38,1181293.0,-23.49,0.85,60.134,0.005
10179,2019-03-01 03:00:00,62526.008,204.811,1738022.0,-23.057,0.841,58.652,0.004
10180,2019-03-01 04:00:00,62578.496,424.662,2286473.0,-22.085,0.739,57.893,0.005
10181,2019-03-01 05:00:00,62570.29,618.535,2898254.0,-20.162,0.742,61.481,0.005
10182,2019-03-01 06:00:00,62561.977,783.697,3512932.0,-18.218,0.707,66.688,0.004
10183,2019-03-01 07:00:00,62493.965,855.066,4156171.0,-15.869,0.605,61.114,0.005
10184,2019-03-01 08:00:00,62435.99,782.466,4856532.0,-14.627,0.552,57.815,0.011
10185,2019-03-01 09:00:00,62388.414,713.284,5599527.0,-13.71,0.568,56.293,0.02
10186,2019-03-01 10:00:00,62382.195,551.131,6347903.0,-13.435,0.568,62.958,0.03
10187,2019-03-01 11:00:00,62357.312,359.718,7101246.5,-13.193,0.468,54.389,0.04
10188,2019-03-01 12:00:00,62374.094,160.923,7892670.5,-13.363,0.454,55.411,0.049
10189,2019-03-01 13:00:00,62390.402,24.473,8658846.0,-13.896,0.508,57.981,0.061
10190,2019-03-01 14:00:00,62387.527,0.0,9444061.0,-14.311,0.479,59.727,0.059
10191,2019-03-01 15:00:00,62479.168,0.0,10215203.0,-14.58,0.499,60.742,0.055
10192,2019-03-01 16:00:00,62507.973,0.0,11005799.0,-14.788,0.496,61.692,0.068
10193,2019-03-01 17:00:00,62522.77,0.0,11805916.0,-15.0,0.52,62.579,0.065
10194,2019-03-01 18:00:00,62560.355,0.0,12587820.0,-15.195,0.527,63.274,0.07
10195,2019-03-01 19:00:00,62527.21,0.0,13371380.0,-15.223,0.567,65.148,0.099
10196,2019-03-01 20:00:00,62532.96,0.0,14178119.0,-15.316,0.613,65.536,0.093
10197,2019-03-01 21:00:00,62511.74,0.0,14949261.0,-15.43,0.664,65.61,0.074
10198,2019-03-01 22:00:00,62507.03,0.0,15723301.0,-15.461,0.701,65.213,0.061
10199,2019-03-01 23:00:00,62485.652,0.0,16491131.0,-15.545,0.727,65.213,0.063
10200,2019-03-02 00:00:00,62463.957,0.0,17237024.0,-15.625,0.718,64.973,0.056
10201,2019-03-02 01:00:00,62458.832,0.0,736323.94,-15.746,0.686,64.213,0.0
10202,2019-03-02 02:00:00,62494.906,23.106,1456553.0,-15.784,0.674,63.771,0.031
10203,2019-03-02 03:00:00,62535.68,165.435,2210310.0,-15.526,0.698,62.75,0.028
10204,2019-03-02 04:00:00,62552.41,367.512,2969035.0,-14.707,0.69,64.147,0.026
10205,2019-03-02 05:00:00,62548.07,608.828,3699612.0,-13.64,0.728,71.855,0.028
10206,2019-03-02 06:00:00,62532.598,760.727,4364789.0,-12.096,0.69,69.229,0.025
10207,2019-03-02 07:00:00,62449.11,800.65,5173598.0,-10.53,0.799,60.918,0.045
10208,2019-03-02 08:00:00,62367.82,773.032,5967092.0,-9.657,0.795,59.106,0.045
10209,2019-03-02 09:00:00,62302.316,698.655,6783766.0,-8.981,0.81,57.905,0.044
10210,2019-03-02 10:00:00,62248.68,571.912,7604165.0,-8.572,0.762,57.525,0.034
10211,2019-03-02 11:00:00,62217.21,374.484,8398900.0,-8.742,0.591,59.47,0.033
10212,2019-03-02 12:00:00,62210.1,178.834,9218058.0,-8.827,0.452,56.708,0.045
10213,2019-03-02 13:00:00,62226.254,25.157,10067432.0,-9.334,0.575,59.966,0.086
10214,2019-03-02 14:00:00,62241.1,0.0,10921358.0,-9.792,0.639,62.96,0.113
10215,2019-03-02 15:00:00,62234.254,0.0,11781494.0,-10.129,0.564,64.997,0.11
10216,2019-03-02 16:00:00,62240.16,0.0,12632938.0,-10.411,0.594,66.463,0.1
10217,2019-03-02 17:00:00,62220.035,0.0,13485209.0,-10.661,0.565,67.475,0.086
10218,2019-03-02 18:00:00,62213.55,0.0,14320923.0,-10.947,0.583,68.586,0.083
10219,2019-03-02 19:00:00,62133.62,0.0,15143806.0,-11.135,0.536,70.835,0.08
10220,2019-03-02 20:00:00,62130.33,0.0,15963791.0,-11.384,0.548,71.584,0.078
10221,2019-03-02 21:00:00,62088.297,0.0,16769702.0,-11.68,0.545,72.17,0.06
10222,2019-03-02 22:00:00,62065.92,0.0,17587204.0,-11.963,0.527,72.541,0.055
10223,2019-03-02 23:00:00,62071.67,0.0,18287152.0,-12.569,0.528,73.221,0.06
10224,2019-03-03 00:00:00,62091.957,0.0,18922526.0,-13.432,0.577,74.868,0.019
10225,2019-03-03 01:00:00,62103.613,0.0,596003.94,-13.589,0.623,77.04,0.0
10226,2019-03-03 02:00:00,62159.97,28.439,1207783.9,-14.173,0.648,77.508,0.004
10227,2019-03-03 03:00:00,62196.457,203.034,1849782.0,-14.078,0.634,75.225,0.006
10228,2019-03-03 04:00:00,62224.164,419.877,2526549.0,-12.868,0.555,72.129,0.009
10229,2019-03-03 05:00:00,62201.633,593.378,3210353.0,-11.364,0.545,71.279,0.01
10230,2019-03-03 06:00:00,62164.883,716.019,3887534.0,-10.038,0.456,70.002,0.009
10231,2019-03-03 07:00:00,62171.312,878.172,4520011.0,-9.143,0.329,73.42,0.006
10232,2019-03-03 08:00:00,62114.33,857.937,5174426.0,-8.151,0.179,65.708,0.009
10233,2019-03-03 09:00:00,62077.473,787.251,5832152.5,-7.543,0.111,62.774,0.01
10234,2019-03-03 10:00:00,62036.754,594.472,6464630.0,-7.414,0.159,61.552,0.014
10235,2019-03-03 11:00:00,62064.04,446.264,7139741.5,-7.49,0.242,62.772,0.024
10236,2019-03-03 12:00:00,62071.043,227.507,7791673.0,-8.16,0.254,65.979,0.018
10237,2019-03-03 13:00:00,62105.08,35.684,8485825.0,-9.21,0.298,70.523,0.02
10238,2019-03-03 14:00:00,62148.1,0.0,9171284.0,-10.29,0.378,74.871,0.024
10239,2019-03-03 15:00:00,62191.438,0.0,9834392.0,-11.498,0.46,79.168,0.038
10240,2019-03-03 16:00:00,62213.5,0.0,10492532.0,-12.505,0.495,81.818,0.044
10241,2019-03-03 17:00:00,62215.277,0.0,11144878.0,-13.454,0.553,83.889,0.039
10242,2019-03-03 18:00:00,62211.824,0.0,11767835.0,-14.313,0.594,85.623,0.02
10243,2019-03-03 19:00:00,62155.367,0.0,12399898.0,-14.08,0.528,82.069,0.029
10244,2019-03-03 20:00:00,62127.973,0.0,13046449.0,-14.639,0.529,80.914,0.013
10245,2019-03-03 21:00:00,62111.35,0.0,13753432.0,-14.854,0.463,78.05,0.049
10246,2019-03-03 22:00:00,62074.496,0.0,14415712.0,-15.389,0.416,77.232,0.098
10247,2019-03-03 23:00:00,62071.566,0.0,15057710.0,-15.681,0.405,75.193,0.017
10248,2019-03-04 00:00:00,62076.273,0.0,15680666.0,-16.075,0.442,74.137,0.021
10249,2019-03-04 01:00:00,62111.453,0.0,608007.0,-16.548,0.469,73.813,0.0
10250,2019-03-04 02:00:00,62138.168,29.122,1260353.0,-16.665,0.472,72.911,0.017
10251,2019-03-04 03:00:00,62166.66,207.409,1897797.0,-16.449,0.464,71.131,0.014
10252,2019-03-04 04:00:00,62181.664,445.033,2504611.0,-15.607,0.454,69.26,0.008
10253,2019-03-04 05:00:00,62149.984,609.648,3120531.0,-14.271,0.384,69.741,0.006
10254,2019-03-04 06:00:00,62122.957,778.774,3717825.0,-13.013,0.333,69.859,0.004
10255,2019-03-04 07:00:00,62073.188,912.489,4268345.0,-11.901,0.393,70.867,0.002
10256,2019-03-04 08:00:00,62038.32,913.584,4827557.0,-10.88,0.305,63.861,0.001
10257,2019-03-04 09:00:00,61967.33,840.574,5371454.0,-10.35,0.208,61.112,0.002
10258,2019-03-04 10:00:00,61959.957,689.084,5934806.0,-10.104,0.098,59.791,0.002
10259,2019-03-04 11:00:00,61958.125,486.598,6476220.0,-10.291,0.076,60.299,0.002
10260,2019-03-04 12:00:00,61964.766,244.324,7030879.0,-11.023,0.147,63.024,0.001
10261,2019-03-04 13:00:00,62000.367,40.333,7610788.0,-12.194,0.31,67.386,0.002
10262,2019-03-04 14:00:00,62042.76,0.0,8174139.5,-13.5,0.453,72.134,0.001
10263,2019-03-04 15:00:00,62073.137,0.0,8717623.0,-14.715,0.513,76.254,0.002
10264,2019-03-04 16:00:00,62103.926,0.0,9275594.0,-15.682,0.565,79.014,0.001
10265,2019-03-04 17:00:00,62104.242,0.0,9817834.0,-16.614,0.619,81.578,0.001
10266,2019-03-04 18:00:00,62116.055,0.0,10372080.0,-17.342,0.644,82.724,0.001
10267,2019-03-04 19:00:00,62058.29,0.0,10903974.0,-18.185,0.707,83.22,0.0
10268,2019-03-04 20:00:00,62053.48,0.0,11418068.0,-18.978,0.742,82.394,0.0
10269,2019-03-04 21:00:00,62046.684,0.0,11950376.0,-19.827,0.754,82.067,0.001
10270,2019-03-04 22:00:00,62021.54,0.0,12488478.0,-21.257,0.768,80.714,0.001
10271,2019-03-04 23:00:00,62033.406,0.0,13029892.0,-21.481,0.776,80.539,0.002
10272,2019-03-05 00:00:00,62041.926,0.0,13580412.0,-21.568,0.769,80.377,0.003
10273,2019-03-05 01:00:00,62084.637,0.0,559578.0,-21.566,0.778,78.294,0.0
10274,2019-03-05 02:00:00,62133.41,31.993,1141143.0,-21.437,0.743,75.876,0.007
10275,2019-03-05 03:00:00,62183.18,217.8,1774448.0,-20.723,0.69,71.253,0.008
10276,2019-03-05 04:00:00,62192.223,435.736,2388298.0,-19.494,0.63,71.954,0.007
10277,2019-03-05 05:00:00,62199.176,645.196,2962412.0,-17.536,0.607,69.134,0.005
10278,2019-03-05 06:00:00,62179.938,804.068,3558050.0,-15.813,0.548,70.498,0.003
10279,2019-03-05 07:00:00,62125.57,896.083,4137131.0,-13.716,0.498,66.878,0.004
10280,2019-03-05 08:00:00,62079.46,894.852,4716211.0,-12.604,0.362,62.444,0.005
10281,2019-03-05 09:00:00,62040.203,814.87,5318058.0,-11.914,0.199,64.076,0.01
10282,2019-03-05 10:00:00,62041.09,637.539,5945154.0,-11.523,0.182,58.731,0.02
10283,2019-03-05 11:00:00,62075.176,443.119,6620265.5,-11.411,0.247,58.757,0.029
10284,2019-03-05 12:00:00,62092.164,218.893,7253570.5,-11.935,0.202,61.554,0.036
10285,2019-03-05 13:00:00,62135.816,38.693,7883978.0,-13.007,0.306,66.115,0.042
10286,2019-03-05 14:00:00,62209.945,0.0,8468026.0,-14.267,0.39,70.79,0.026
10287,2019-03-05 15:00:00,62263.84,0.0,9036345.0,-15.495,0.469,74.925,0.023
10288,2019-03-05 16:00:00,62315.176,0.0,9617496.0,-16.584,0.549,78.447,0.021
10289,2019-03-05 17:00:00,62339.277,0.0,10166360.0,-17.735,0.618,82.039,0.018
10290,2019-03-05 18:00:00,62355.273,0.0,10746268.0,-18.515,0.665,83.074,0.017
10291,2019-03-05 19:00:00,62298.293,0.0,11306722.0,-18.065,0.616,77.226,0.024
10292,2019-03-05 20:00:00,62315.492,0.0,11877526.0,-18.543,0.649,77.466,0.021
10293,2019-03-05 21:00:00,62285.273,0.0,12446258.0,-18.873,0.661,76.563,0.022
10294,2019-03-05 22:00:00,62259.605,0.0,13026580.0,-19.184,0.667,75.636,0.025
10295,2019-03-05 23:00:00,62272.47,0.0,13661955.0,-19.268,0.625,73.845,0.029
10296,2019-03-06 00:00:00,62268.81,0.0,14277875.0,-19.606,0.598,73.63,0.028
10297,2019-03-06 01:00:00,62306.76,0.0,669267.94,-19.968,0.62,73.463,0.0
10298,2019-03-06 02:00:00,62335.617,35.275,1299262.0,-20.221,0.61,72.686,0.017
10299,2019-03-06 03:00:00,62369.023,211.374,1918079.0,-19.992,0.578,70.746,0.012
10300,2019-03-06 04:00:00,62365.1,438.608,2493435.0,-18.814,0.497,68.296,0.008
10301,2019-03-06 05:00:00,62356.32,623.184,3054717.0,-17.135,0.411,67.949,0.004
10302,2019-03-06 06:00:00,62339.33,801.881,3623036.0,-15.283,0.377,68.071,0.003
10303,2019-03-06 07:00:00,62275.656,917.412,4180179.0,-14.063,0.407,65.225,0.002
10304,2019-03-06 08:00:00,62220.19,874.617,4769194.0,-12.934,0.31,62.566,0.002
10305,2019-03-06 09:00:00,62177.53,839.069,5342066.0,-12.149,0.173,59.135,0.002
10306,2019-03-06 10:00:00,62163.992,671.584,5894655.5,-11.851,0.113,57.161,0.002
10307,2019-03-06 11:00:00,62177.793,448.862,6474978.0,-11.907,0.049,57.209,0.001
10308,2019-03-06 12:00:00,62174.5,253.484,7006871.5,-12.565,0.21,58.781,0.0
10309,2019-03-06 13:00:00,62190.445,44.572,7530900.5,-13.893,0.376,63.409,0.0
10310,2019-03-06 14:00:00,62231.168,0.0,8047064.5,-15.339,0.476,68.404,0.0
10311,2019-03-06 15:00:00,62254.066,0.0,8572749.0,-16.575,0.545,72.34,0.0
10312,2019-03-06 16:00:00,62276.492,0.0,9083118.0,-17.614,0.595,75.089,0.0
10313,2019-03-06 17:00:00,62273.93,0.0,9597627.0,-18.434,0.632,76.519,0.0
10314,2019-03-06 18:00:00,62268.234,0.0,10130348.0,-18.97,0.63,76.185,0.001
10315,2019-03-06 19:00:00,62208.742,0.0,10666795.0,-19.084,0.647,73.797,0.0
10316,2019-03-06 20:00:00,62185.793,0.0,11201172.0,-19.565,0.641,74.07,0.001
10317,2019-03-06 21:00:00,62176.54,0.0,11707402.0,-20.077,0.669,74.251,0.001
10318,2019-03-06 22:00:00,62155.89,0.0,12233086.0,-20.444,0.668,73.73,0.001
10319,2019-03-06 23:00:00,62136.86,0.0,12808028.0,-20.649,0.683,72.826,0.003
10320,2019-03-07 00:00:00,62161.223,0.0,13376347.0,-20.874,0.708,72.079,0.005
10321,2019-03-07 01:00:00,62178.004,0.0,622081.0,-20.656,0.716,70.687,0.0
10322,2019-03-07 02:00:00,62206.91,38.146,1211924.0,-20.975,0.715,70.804,0.008
10323,2019-03-07 03:00:00,62243.348,219.851,1794316.0,-20.447,0.669,67.479,0.008
10324,2019-03-07 04:00:00,62247.27,464.722,2353114.0,-19.208,0.633,65.482,0.006
10325,2019-03-07 05:00:00,62240.89,678.967,2928470.0,-16.925,0.532,66.404,0.005
10326,2019-03-07 06:00:00,62230.12,838.796,3479818.0,-14.987,0.378,64.028,0.003
10327,2019-03-07 07:00:00,62217.94,918.095,4042756.0,-13.584,0.325,66.7,0.003
10328,2019-03-07 08:00:00,62164.254,907.158,4609005.0,-12.439,0.098,59.326,0.003
10329,2019-03-07 09:00:00,62126.562,828.815,5159939.0,-11.789,0.158,56.599,0.002
10330,2019-03-07 10:00:00,62124.785,706.174,5685623.5,-11.503,0.216,56.404,0.001
10331,2019-03-07 11:00:00,62131.37,482.632,6223311.5,-11.597,0.193,54.51,0.001
10332,2019-03-07 12:00:00,62138.22,260.321,6759344.5,-12.34,0.215,56.953,0.001
10333,2019-03-07 13:00:00,62169.062,47.989,7277579.0,-13.706,0.309,61.55,0.001
10334,2019-03-07 14:00:00,62241.258,0.0,7814439.0,-14.966,0.376,65.543,0.002
10335,2019-03-07 15:00:00,62297.04,0.0,8404282.0,-15.849,0.44,67.866,0.003
10336,2019-03-07 16:00:00,62347.117,0.0,8990399.0,-16.593,0.482,69.565,0.006
10337,2019-03-07 17:00:00,62360.4,0.0,9633638.0,-17.042,0.518,69.996,0.007
10338,2019-03-07 18:00:00,62375.453,0.0,10244592.0,-17.485,0.534,70.118,0.009
10339,2019-03-07 19:00:00,62363.793,0.0,10866306.0,-18.089,0.596,69.052,0.009
10340,2019-03-07 20:00:00,62377.176,0.0,11520308.0,-18.188,0.585,68.103,0.015
10341,2019-03-07 21:00:00,62348.113,0.0,12173895.0,-18.339,0.586,67.52,0.018
10342,2019-03-07 22:00:00,62360.137,0.0,12842798.0,-18.466,0.583,67.031,0.015
10343,2019-03-07 23:00:00,62366.41,0.0,13462029.0,-19.012,0.619,68.392,0.012
10344,2019-03-08 00:00:00,62418.11,0.0,14086642.0,-19.352,0.63,68.483,0.013
10345,2019-03-08 01:00:00,62453.5,0.0,623323.0,-19.566,0.631,67.627,0.0
10346,2019-03-08 02:00:00,62515.605,38.282,1215235.0,-19.939,0.674,68.3,0.007
10347,2019-03-08 03:00:00,62553.664,240.222,1761616.0,-19.488,0.635,65.753,0.002
10348,2019-03-08 04:00:00,62577.555,477.574,2341525.0,-18.055,0.58,66.661,0.0
10349,2019-03-08 05:00:00,62569.555,628.926,2948338.0,-15.925,0.459,67.047,0.001
10350,2019-03-08 06:00:00,62547.34,802.291,3574193.0,-14.093,0.395,68.391,0.001
10351,2019-03-08 07:00:00,62540.02,901.278,4214121.0,-12.012,0.248,59.372,0.001
10352,2019-03-08 08:00:00,62472.477,888.563,4871019.0,-11.063,0.084,55.341,0.003
10353,2019-03-08 09:00:00,62434.266,782.603,5562688.0,-10.472,0.15,52.724,0.006
10354,2019-03-08 10:00:00,62398.664,620.996,6241524.5,-10.222,0.079,51.837,0.007
10355,2019-03-08 11:00:00,62391.656,425.619,6943541.0,-10.147,0.084,50.315,0.007
10356,2019-03-08 12:00:00,62379.95,231.335,7575190.0,-10.697,0.183,52.029,0.006
10357,2019-03-08 13:00:00,62415.29,43.752,8171656.0,-11.844,0.345,56.136,0.006
10358,2019-03-08 14:00:00,62458.414,0.0,8802478.0,-13.028,0.437,60.494,0.011
10359,2019-03-08 15:00:00,62497.883,0.0,9493318.0,-14.025,0.522,64.553,0.021
10360,2019-03-08 16:00:00,62494.33,0.0,10191195.0,-14.846,0.563,67.665,0.027
