,time,t2m,d2m,u10,v10,ssrd
5487,2019-08-17 17:00:00,282.32996,281.44672,-1.5341754,2.057254,7387998.5
5488,2019-08-17 18:00:00,282.64987,281.61807,-1.2510207,2.1049488,7586312.5
5489,2019-08-17 19:00:00,282.21753,281.51498,-1.2064872,2.4464538,7701880.0
5490,2019-08-17 20:00:00,281.78992,281.52078,-1.0543025,2.3099573,7761512.5
5491,2019-08-17 21:00:00,281.8905,281.77924,-1.483155,2.1370966,7782315.0
5492,2019-08-17 22:00:00,281.9784,281.8591,-1.3867245,2.1008644,7782777.0
5493,2019-08-17 23:00:00,281.626,281.36252,-1.1282909,2.318126,7782777.0
5494,2019-08-18 00:00:00,281.1446,280.826,-0.81971335,2.3099573,7782777.0
5495,2019-08-18 01:00:00,281.08124,280.93924,-0.71364,2.0726693,7782777.0
5496,2019-08-18 02:00:00,280.61404,280.1094,-0.75694585,2.4617374,7782777.0
5497,2019-08-18 03:00:00,280.3963,280.11087,-0.776232,2.1601536,1.0
5498,2019-08-18 04:00:00,280.23398,280.11014,-1.0294058,1.8509281,1.0
5499,2019-08-18 05:00:00,280.1825,280.08618,-1.2101691,1.8353813,1387.0
5500,2019-08-18 06:00:00,280.13895,280.05713,-1.2150784,1.7917709,14793.0
5501,2019-08-18 07:00:00,280.09064,280.00848,-1.2909954,1.9739859,41143.0
5502,2019-08-18 08:00:00,280.13736,279.94388,-1.4070625,2.5223439,93379.0
5503,2019-08-18 09:00:00,280.9308,280.4913,-1.2901187,2.732359,206635.0
5504,2019-08-18 10:00:00,281.3758,280.51306,-1.156168,3.0975795,631924.0
5505,2019-08-18 11:00:00,282.19614,280.38675,-1.260313,3.0032442,1405301.0
5506,2019-08-18 12:00:00,282.46378,280.6503,-1.2397995,3.4011395,2212887.0
5507,2019-08-18 13:00:00,282.65384,281.71826,-1.493324,2.509959,3105992.0
5508,2019-08-18 14:00:00,283.60403,282.31213,-1.4181082,2.6638472,4094325.0
5509,2019-08-18 15:00:00,283.92474,282.7013,-1.2497933,2.6539657,5212556.0
5510,2019-08-18 16:00:00,283.93423,282.84213,-1.2017534,2.5655591,6260522.0
5511,2019-08-18 17:00:00,283.21207,281.9767,-1.1631813,2.8425047,7164722.0
5512,2019-08-18 18:00:00,282.94284,282.0653,-1.0912967,1.9941442,7768909.0
5513,2019-08-18 19:00:00,282.4036,281.50626,-1.0076652,2.0435517,8221009.0
5514,2019-08-18 20:00:00,281.67987,281.03653,-0.90825415,1.6934826,8449370.0
5515,2019-08-18 21:00:00,280.85635,280.6474,-1.0741146,1.2348487,8517324.0
5516,2019-08-18 22:00:00,280.66077,280.304,-1.2222667,1.5150886,8517786.0
5517,2019-08-18 23:00:00,280.60614,280.4383,-1.1637073,1.5446012,8517786.0
5518,2019-08-19 00:00:00,280.8207,280.66772,-1.0816536,1.3430185,8517786.0
5519,2019-08-19 01:00:00,280.97195,280.82742,-1.1600254,1.1418309,8517786.0
5520,2019-08-19 02:00:00,280.98227,280.84705,-1.111284,1.0165334,8517786.0
5521,2019-08-19 03:00:00,280.97275,280.86954,-1.0053859,0.87740165,1.0
5522,2019-08-19 04:00:00,281.0456,280.94287,-1.0934007,0.8565846,1.0
5523,2019-08-19 05:00:00,281.10736,281.0082,-1.2348905,0.9369542,1850.0
5524,2019-08-19 06:00:00,281.0274,280.6612,-1.3220284,1.1688404,35133.0
5525,2019-08-19 07:00:00,280.7257,280.33884,-1.3439445,1.0556641,109559.0
5526,2019-08-19 08:00:00,280.8991,280.52615,-1.2343645,0.47529006,274127.0
5527,2019-08-19 09:00:00,281.43835,281.3233,-0.7939403,0.080424875,536696.0
5528,2019-08-19 10:00:00,281.9182,281.77197,-0.634567,0.41771376,993881.0
5529,2019-08-19 11:00:00,281.90237,281.7328,-0.53024673,0.4930768,1497293.0
5530,2019-08-19 12:00:00,282.0053,281.29425,-0.44468665,0.44828057,1960487.0
5531,2019-08-19 13:00:00,281.83112,280.6372,-0.39541936,0.5385317,2352954.0
5532,2019-08-19 14:00:00,281.82874,280.57043,-0.47133636,0.20941153,2672845.0
5533,2019-08-19 15:00:00,282.02353,280.75845,-0.28426147,-0.34474358,3105530.0
5534,2019-08-19 16:00:00,282.03937,280.70764,0.2778406,-0.7461964,3418949.0
5535,2019-08-19 17:00:00,282.10904,279.58014,0.56362534,-0.79626274,3678282.0
5536,2019-08-19 18:00:00,282.05124,279.3776,1.0366607,-0.76595944,3806793.0
5537,2019-08-19 19:00:00,281.82,279.25998,1.2090081,-0.4512004,3883068.0
5538,2019-08-19 20:00:00,281.626,278.6966,1.5659761,0.045773715,3914502.0
5539,2019-08-19 21:00:00,280.98938,278.89478,1.0114133,0.8522368,3944550.0
5540,2019-08-19 22:00:00,280.75024,279.0487,0.9730165,0.8428822,3944550.0
5541,2019-08-19 23:00:00,280.47943,278.9819,1.0270176,0.6631705,3944550.0
5542,2019-08-20 00:00:00,280.25375,278.89044,1.1055646,0.37528914,3944550.0
5543,2019-08-20 01:00:00,280.07086,278.8425,1.0484076,0.12021443,3944550.0
5544,2019-08-20 02:00:00,279.6583,278.68643,0.94531465,0.017710239,3944550.0
5545,2019-08-20 03:00:00,279.50073,278.31833,0.8736055,0.043006897,1.0
5546,2019-08-20 04:00:00,279.33047,278.00977,0.8175005,0.14274427,1.0
5547,2019-08-20 05:00:00,279.0961,277.91904,0.8599299,0.036682725,2774.0
5548,2019-08-20 06:00:00,278.97177,278.06567,0.77173984,-0.009826243,92917.0
5549,2019-08-20 07:00:00,279.8507,278.84906,0.73351836,0.088461846,353175.0
5550,2019-08-20 08:00:00,280.80884,278.21234,1.1164349,0.0046666265,908361.0
5551,2019-08-20 09:00:00,280.41452,279.17938,1.160793,0.32337832,1720107.0
5552,2019-08-20 10:00:00,281.22534,278.2951,1.080668,0.0314126,2677930.0
5553,2019-08-20 11:00:00,282.39252,277.27286,1.5295079,-0.24803653,4144250.0
5554,2019-08-20 12:00:00,283.34195,276.7632,1.7444601,-0.2735967,5828300.0
5555,2019-08-20 13:00:00,283.66183,276.5563,2.0563688,-0.2920422,7416659.5
5556,2019-08-20 14:00:00,283.61432,277.2206,1.9276781,-0.41114736,8869574.0
5557,2019-08-20 15:00:00,283.3942,277.54004,1.5105724,-0.6898059,9999362.0
5558,2019-08-20 16:00:00,282.57465,277.71863,1.6562701,-0.98677826,11207273.0
5559,2019-08-20 17:00:00,281.96176,277.96765,1.191826,-1.3082569,12000528.0
5560,2019-08-20 18:00:00,282.15576,277.93283,0.6917902,-1.4718945,12685150.0
5561,2019-08-20 19:00:00,282.04413,277.821,0.6014962,-0.89389205,13219534.0
5562,2019-08-20 20:00:00,281.78836,277.85876,0.22629404,-0.6465908,13492273.0
5563,2019-08-20 21:00:00,281.39084,278.12885,0.051316738,-0.49441552,13562076.0
5564,2019-08-20 22:00:00,280.76767,276.62164,-0.26076746,-0.33262226,13562076.0
5565,2019-08-20 23:00:00,280.15955,276.63834,-0.26988435,-0.07425369,13562076.0
5566,2019-08-21 00:00:00,279.7375,276.69714,-0.16609025,0.14867318,13562076.0
5567,2019-08-21 01:00:00,279.51657,276.61218,-0.055107594,0.359347,13562076.0
5568,2019-08-21 02:00:00,279.2917,276.4677,0.042024136,0.34735745,13562076.0
5569,2019-08-21 03:00:00,279.03513,276.48007,0.16966319,0.36316782,1.0
5570,2019-08-21 04:00:00,278.66772,276.54977,0.30150986,0.34314132,1.0
5571,2019-08-21 05:00:00,278.3486,276.60785,0.5050658,0.33523613,2774.0
5572,2019-08-21 06:00:00,278.35257,276.58316,0.54311204,0.2856968,130823.0
5573,2019-08-21 07:00:00,278.84824,277.96475,0.40214825,0.30993944,542705.0
5574,2019-08-21 08:00:00,280.83496,278.0163,0.78418815,0.5638284,1268007.0
5575,2019-08-21 09:00:00,279.94098,278.45847,0.7910259,1.1594858,2176367.0
5576,2019-08-21 10:00:00,281.03293,276.6935,1.2354827,1.3295796,3325108.0
5577,2019-08-21 11:00:00,281.3742,276.3864,1.9194376,1.4913728,4691578.0
5578,2019-08-21 12:00:00,281.7353,276.5701,2.4499805,1.5647595,6209210.0
5579,2019-08-21 13:00:00,282.0338,276.58243,2.4831176,1.439462,7795258.5
5580,2019-08-21 14:00:00,282.37115,277.103,2.3586345,1.2849152,9256494.0
5581,2019-08-21 15:00:00,282.65543,277.39703,2.4701433,1.1233854,10646540.0
5582,2019-08-21 16:00:00,281.7448,276.97375,2.8807616,0.58978385,11763846.0
5583,2019-08-21 17:00:00,281.34097,277.04926,2.6267114,-0.04289636,12768820.0
5584,2019-08-21 18:00:00,281.10736,276.98538,2.5935743,-0.5522553,13575944.0
5585,2019-08-21 19:00:00,280.53485,277.02094,2.4375322,-0.6626647,14099696.0
5586,2019-08-21 20:00:00,279.8135,277.0674,2.0323489,-0.7817699,14374746.0
5587,2019-08-21 21:00:00,279.02246,277.1487,1.5424821,-0.72037274,14432068.0
5588,2019-08-21 22:00:00,278.5624,277.27432,1.2670418,-0.6659585,14432068.0
5589,2019-08-21 23:00:00,278.24487,277.3941,1.2708989,-0.7259064,14432068.0
5590,2019-08-22 00:00:00,277.9978,277.34113,1.3759205,-0.91062474,14432068.0
5591,2019-08-22 01:00:00,277.7769,277.15887,1.4379866,-1.0913906,14432068.0
5592,2019-08-22 02:00:00,277.4942,276.9469,1.4876045,-1.2144482,14432068.0
5593,2019-08-22 03:00:00,277.1743,276.72037,1.414142,-1.1774256,1.0
5594,2019-08-22 04:00:00,276.92328,276.51562,1.4278176,-1.1622739,1.0
5595,2019-08-22 05:00:00,276.74274,276.35446,1.3666282,-1.1263052,925.0
5596,2019-08-22 06:00:00,276.78946,276.4002,1.2978995,-1.005092,76737.0
5597,2019-08-22 07:00:00,277.12915,276.41327,1.8685925,-1.5249913,325901.0
5598,2019-08-22 08:00:00,277.7365,276.0938,1.7872403,-1.5176129,829775.0
5599,2019-08-22 09:00:00,278.91397,276.06622,1.7130765,-1.5162954,1511623.0
5600,2019-08-22 10:00:00,279.29327,275.84988,1.5649242,-1.4581921,2413974.0
5601,2019-08-22 11:00:00,279.87527,276.64413,1.2395152,-1.1510749,3626508.0
5602,2019-08-22 12:00:00,280.44064,277.5611,1.0282449,-1.0894142,5044752.0
5603,2019-08-22 13:00:00,280.75818,278.15933,0.9458406,-0.92274606,6552677.0
5604,2019-08-22 14:00:00,281.1161,278.62762,1.0249137,-0.8372381,8040723.5
5605,2019-08-22 15:00:00,281.29504,278.47226,0.96652937,-0.6477766,9407656.0
5606,2019-08-22 16:00:00,281.39084,278.12958,1.177975,-0.50139844,10589218.0
5607,2019-08-22 17:00:00,281.1731,277.98727,1.0217577,-0.5883558,11645504.0
5608,2019-08-22 18:00:00,280.80252,277.60757,0.8148706,-0.003502071,12413335.0
5609,2019-08-22 19:00:00,280.2609,277.19373,0.32693243,-0.3013967,12817359.0
5610,2019-08-22 20:00:00,279.71927,277.0144,-0.6184368,-0.33578435,13072070.0
5611,2019-08-22 21:00:00,278.7065,277.0028,-0.8328631,0.19570917,13125693.0
5612,2019-08-22 22:00:00,278.2322,277.08774,-0.8416295,0.47647583,13125693.0
5613,2019-08-22 23:00:00,277.43323,276.6347,-0.8719611,0.74143213,13125693.0
5614,2019-08-23 00:00:00,277.0262,276.30292,-0.79657006,1.0058613,13125693.0
5615,2019-08-23 01:00:00,276.80054,276.08002,-0.72766614,0.9656765,13125693.0
5616,2019-08-23 02:00:00,276.8053,276.35083,-0.70417213,0.6818795,13125693.0
5617,2019-08-23 03:00:00,276.5432,276.34213,-0.74116635,0.58609474,1.0
5618,2019-08-23 04:00:00,276.29062,276.20853,-0.8253238,0.4773981,1.0
5619,2019-08-23 05:00:00,276.2914,276.24194,-0.87406516,0.3565802,463.0
5620,2019-08-23 06:00:00,276.44818,276.37552,-0.90825415,0.15578789,60096.0
5621,2019-08-23 07:00:00,277.42215,277.09863,-1.5927353,0.4828,225588.0
5622,2019-08-23 08:00:00,277.9986,276.83582,-1.731595,0.46251,466431.0
5623,2019-08-23 09:00:00,278.63684,276.4924,-1.6100926,1.1137674,1009598.0
5624,2019-08-23 10:00:00,279.30197,276.23395,-1.7119584,1.3077085,1652616.0
5625,2019-08-23 11:00:00,279.5221,276.30002,-1.6868863,1.6384099,2306727.0
5626,2019-08-23 12:00:00,279.68127,276.3305,-1.3584967,1.8294523,2971472.0
5627,2019-08-23 13:00:00,279.81668,276.45175,-1.1803634,1.7755651,3761029.0
5628,2019-08-23 14:00:00,280.211,276.20926,-0.9352546,1.3088944,4607445.0
5629,2019-08-23 15:00:00,280.74155,275.7301,-0.8193629,0.7344492,5535221.0
5630,2019-08-23 16:00:00,281.08994,275.62045,-0.7267895,0.12535283,6460223.0
5631,2019-08-23 17:00:00,281.11212,275.85495,-0.4367969,-0.41035682,7244695.0
5632,2019-08-23 18:00:00,280.99887,275.80923,0.22015762,-0.7436931,7833164.5
5633,2019-08-23 19:00:00,280.82944,275.79834,0.44107103,-1.1664901,8259377.5
5634,2019-08-23 20:00:00,280.40182,276.33487,0.5899246,-1.00193,8441050.0
5635,2019-08-23 21:00:00,279.15152,276.58316,1.1551824,-0.8929698,8479880.0
5636,2019-08-23 22:00:00,278.29474,276.7291,1.1756958,-0.8342078,8479880.0
5637,2019-08-23 23:00:00,277.83945,276.7015,1.224963,-0.8490959,8479880.0
5638,2019-08-24 00:00:00,277.28912,276.34793,1.227067,-0.9176077,8479880.0
5639,2019-08-24 01:00:00,276.94467,276.09744,1.2801913,-0.8850646,8479880.0
5640,2019-08-24 02:00:00,276.53687,275.97913,1.3803037,-0.93078303,8479880.0
5641,2019-08-24 03:00:00,276.20984,275.87094,1.4223825,-0.91260105,1.0
5642,2019-08-24 04:00:00,276.114,275.83972,1.4649872,-0.8577916,1.0
5643,2019-08-24 05:00:00,276.07602,275.85205,1.6143668,-0.92142856,1.0
5644,2019-08-24 06:00:00,276.65643,276.37988,1.5884182,-0.99336594,67492.0
5645,2019-08-24 07:00:00,277.27567,276.90985,1.5314366,-1.0288076,298627.0
5646,2019-08-24 08:00:00,277.6011,276.85178,1.6659132,-1.245542,793718.0
5647,2019-08-24 09:00:00,278.18945,276.96213,1.625763,-1.1975839,1661861.0
5648,2019-08-24 10:00:00,278.9116,275.67056,1.5221441,-1.3642521,2873470.0
5649,2019-08-24 11:00:00,279.65277,275.09192,1.437636,-1.1774256,4277384.0
5650,2019-08-24 12:00:00,280.26407,274.18442,1.5496707,-0.767277,5767280.0
5651,2019-08-24 13:00:00,280.71936,273.9862,1.7718114,-0.47702408,7127278.5
5652,2019-08-24 14:00:00,281.1129,274.08713,1.9264507,-0.27122515,8423021.0
5653,2019-08-24 15:00:00,281.39243,273.93756,1.9701074,-0.08176364,9688254.0
5654,2019-08-24 16:00:00,281.6672,273.79672,1.8221306,0.085168004,11082922.0
5655,2019-08-24 17:00:00,281.8026,273.6174,1.5389757,0.38754225,12284824.0
5656,2019-08-24 18:00:00,281.71393,273.4192,1.1483446,0.7766103,13135863.0
5657,2019-08-24 19:00:00,281.54288,273.69144,0.71002436,0.97753435,13666549.0
5658,2019-08-24 20:00:00,281.20557,274.06024,-0.033717394,0.8166633,13927269.0
5659,2019-08-24 21:00:00,280.32108,275.23276,-0.3017943,0.701906,13965175.0
5660,2019-08-24 22:00:00,280.0447,274.12415,-0.21272755,0.66672784,13965175.0
5661,2019-08-24 23:00:00,279.39383,274.32816,-0.24113059,0.71297336,13965175.0
5662,2019-08-25 00:00:00,278.97574,274.57065,-0.14925861,0.8478889,13965175.0
5663,2019-08-25 01:00:00,278.7382,274.726,-0.14119363,0.8822766,13965175.0
5664,2019-08-25 02:00:00,278.56714,274.89154,-0.22254586,0.8680472,13965175.0
5665,2019-08-25 03:00:00,278.46817,275.10208,-0.15837574,0.97924715,1.0
5666,2019-08-25 04:00:00,278.36996,275.57764,-0.4154067,0.9037524,1.0
5667,2019-08-25 05:00:00,278.10233,276.1047,-0.5383117,1.0318167,1.0
5668,2019-08-25 06:00:00,278.38187,276.96213,-0.5072787,1.2298422,21265.0
5669,2019-08-25 07:00:00,279.14124,277.59958,-0.14627814,1.3390658,153936.0
5670,2019-08-25 08:00:00,279.55774,278.43594,-0.15504456,1.4813597,360109.0
5671,2019-08-25 09:00:00,280.13498,278.72708,0.7422848,1.4045472,700802.0
5672,2019-08-25 10:00:00,280.77795,278.91583,1.035784,1.4128478,1098816.0
5673,2019-08-25 11:00:00,281.18417,279.56055,0.6937188,1.4770117,1476953.0
5674,2019-08-25 12:00:00,281.52704,279.7943,0.6044768,1.6058667,1836599.0
5675,2019-08-25 13:00:00,281.74243,279.65564,0.6954721,1.757515,2302105.0
5676,2019-08-25 14:00:00,281.91742,279.06976,1.000543,1.9489527,2831866.0
5677,2019-08-25 15:00:00,281.70837,278.90857,0.6561986,1.9478986,3263164.0
5678,2019-08-25 16:00:00,281.46054,278.92383,0.55591094,2.043947,3552083.0
5679,2019-08-25 17:00:00,281.09787,278.9739,0.32728314,2.1948047,3786916.0
5680,2019-08-25 18:00:00,280.87537,278.73798,0.24154758,1.5709519,3975060.0
5681,2019-08-25 19:00:00,280.93396,278.75757,1.2994775,0.9837267,4154883.0
5682,2019-08-25 20:00:00,280.5119,278.26532,2.477507,0.30532807,4245025.0
5683,2019-08-25 21:00:00,279.97424,277.96185,2.3044581,0.6102056,4257969.0
5684,2019-08-25 22:00:00,279.29642,278.08963,2.4033432,0.47015166,4257969.0
5685,2019-08-25 23:00:00,279.12143,277.96112,2.5402744,0.16659167,4257969.0
5686,2019-08-26 00:00:00,278.9108,278.0635,2.6714199,0.023902655,4257969.0
5687,2019-08-26 01:00:00,278.83557,278.1724,2.8923333,-0.31509906,4257969.0
5688,2019-08-26 02:00:00,278.8229,278.30307,2.331108,-0.39243835,4257969.0
5689,2019-08-26 03:00:00,279.02246,278.51144,2.2339764,-0.38137105,1.0
5690,2019-08-26 04:00:00,279.00662,278.5187,1.939425,-0.22247636,1.0
5691,2019-08-26 05:00:00,278.95514,278.44537,2.284646,-0.3608175,1.0
5692,2019-08-26 06:00:00,279.0676,278.60657,1.8258125,-0.15040721,18954.0
5693,2019-08-26 07:00:00,279.27902,278.81927,1.6610041,0.093732,129898.0
5694,2019-08-26 08:00:00,279.4627,279.04724,1.6331269,0.004271388,400789.0
5695,2019-08-26 09:00:00,279.97662,279.34128,1.9671268,-0.3560744,833935.0
5696,2019-08-26 10:00:00,280.60376,279.89523,1.9669516,-0.29164693,1485274.0
5697,2019-08-26 11:00:00,280.57684,279.3776,2.2096057,-0.27913034,2279916.0
5698,2019-08-26 12:00:00,280.76212,279.36523,2.4687407,-0.3443483,3012614.0
5699,2019-08-26 13:00:00,280.83496,278.55936,2.101779,-0.2220811,3632055.0
5700,2019-08-26 14:00:00,280.7146,277.81302,1.3895961,0.0733102,4052721.0
5701,2019-08-26 15:00:00,280.91415,277.61844,0.9866921,0.6416947,4524699.0
5702,2019-08-26 16:00:00,281.13428,278.0497,0.55959284,1.2368252,4943977.0
5703,2019-08-26 17:00:00,281.21744,278.58478,0.27924323,1.4651539,5237057.0
5704,2019-08-26 18:00:00,281.2317,279.06757,0.21682644,1.49717,5448776.0
5705,2019-08-26 19:00:00,281.15646,279.55835,0.2445283,1.1668642,5542617.0
5706,2019-08-26 20:00:00,281.10895,279.84222,0.4067068,0.804015,5572665.0
5707,2019-08-26 21:00:00,280.3971,279.15033,0.31799078,0.7399828,5575900.0
5708,2019-08-26 22:00:00,280.39154,279.3333,0.4154731,0.72733444,5575900.0
5709,2019-08-26 23:00:00,280.26328,279.3863,0.5259298,0.7465705,5575900.0
5710,2019-08-27 00:00:00,280.08035,279.33475,0.6961734,0.701379,5575900.0
5711,2019-08-27 01:00:00,279.8911,279.34055,0.75631094,0.6481506,5575900.0
5712,2019-08-27 02:00:00,279.5403,279.05234,0.7249272,0.62153643,5575900.0
5713,2019-08-27 03:00:00,279.1325,278.6966,0.60798335,0.62456673,1.0
5714,2019-08-27 04:00:00,279.24496,278.91077,0.5457419,0.60678005,1.0
5715,2019-08-27 05:00:00,279.16736,278.80548,0.50489044,0.6087563,1.0
5716,2019-08-27 06:00:00,278.76352,278.5187,0.4258175,0.6323402,50850.0
5717,2019-08-27 07:00:00,279.0367,278.76193,0.30747104,0.6882037,314806.0
5718,2019-08-27 08:00:00,281.48746,280.86227,0.16457868,0.8767429,800652.0
5719,2019-08-27 09:00:00,282.79953,281.54327,0.3963623,1.1020412,1334112.0
5720,2019-08-27 10:00:00,284.56772,282.05005,0.5615214,1.2999351,2118121.0
5721,2019-08-27 11:00:00,286.09042,281.81845,0.74894714,1.4801738,3175795.0
5722,2019-08-27 12:00:00,287.53473,281.38065,1.1828842,1.6768818,4644889.0
5723,2019-08-27 13:00:00,288.481,281.4126,1.7123752,1.7074485,6470393.0
5724,2019-08-27 14:00:00,289.07883,281.63766,1.9862376,1.8031018,8289425.0
5725,2019-08-27 15:00:00,289.32745,281.83078,2.0239332,1.8816268,9911068.0
5726,2019-08-27 16:00:00,289.5927,281.77124,2.2650094,1.8448675,11364444.0
5727,2019-08-27 17:00:00,289.55865,281.85767,2.1412277,1.6613348,12536299.0
5728,2019-08-27 18:00:00,289.27124,282.11685,1.4306228,1.1760869,13404442.0
5729,2019-08-27 19:00:00,288.74942,282.41812,1.0170239,0.9088908,13921722.0
5730,2019-08-27 20:00:00,287.374,284.32465,0.6635624,0.5937364,14133904.0
5731,2019-08-27 21:00:00,286.7722,281.74585,0.4529934,0.46290523,14151932.0
5732,2019-08-27 22:00:00,285.7436,281.67688,0.48367572,0.39254886,14151932.0
5733,2019-08-27 23:00:00,284.87018,281.5353,0.6561986,0.26922762,14151932.0
5734,2019-08-28 00:00:00,284.2692,281.39447,0.58782065,0.40467018,14151932.0
5735,2019-08-28 01:00:00,283.88672,281.25507,0.5688852,0.41626447,14151932.0
5736,2019-08-28 02:00:00,283.53595,281.09824,0.5850154,0.35262758,14151932.0
5737,2019-08-28 03:00:00,283.26987,281.0133,0.5813335,0.32008445,1.0
5738,2019-08-28 04:00:00,282.94998,280.8405,0.47070146,0.29715937,1.0
5739,2019-08-28 05:00:00,282.66016,280.659,0.4745587,0.2826665,1.0
5740,2019-08-28 06:00:00,282.63165,280.50943,0.3697126,0.23180962,53162.0
5741,2019-08-28 07:00:00,283.07352,280.5298,0.25119066,0.1534163,341156.0
5742,2019-08-28 08:00:00,284.27313,282.60327,0.061836243,0.19676322,962909.0
5743,2019-08-28 09:00:00,286.52197,282.3949,-0.11910224,1.000196,1944770.0
5744,2019-08-28 10:00:00,287.71606,282.24463,-0.23937726,1.5077102,3237277.0
5745,2019-08-28 11:00:00,288.63617,282.32303,-0.3112619,1.8381481,4787268.0
5746,2019-08-28 12:00:00,289.36862,282.4508,-0.333704,2.0560684,6529563.0
5747,2019-08-28 13:00:00,289.83978,282.52194,-0.4220693,2.356598,8341199.0
5748,2019-08-28 14:00:00,290.13275,282.6962,-0.44714117,2.7650337,10159769.0
5749,2019-08-28 15:00:00,290.1755,282.73395,-0.6070404,2.90601,11843356.0
5750,2019-08-28 16:00:00,290.08603,282.82034,-0.94384575,2.7896717,13335101.0
5751,2019-08-28 17:00:00,289.77722,283.02362,-1.2862616,2.5916462,14514352.0
5752,2019-08-28 18:00:00,289.38525,283.34454,-1.3271129,2.3110113,15377872.0
5753,2019-08-28 19:00:00,288.7011,283.46722,-1.3490291,2.387033,15847538.0
5754,2019-08-28 20:00:00,287.94095,283.50424,-1.2692547,2.20271,16011182.0
5755,2019-08-28 21:00:00,287.07547,283.5558,-1.2226174,2.1386778,16022738.0
5756,2019-08-28 22:00:00,285.6921,283.26105,-1.211221,1.860678,16022738.0
5757,2019-08-28 23:00:00,285.00165,283.10858,-1.216481,1.7605453,16022738.0
5758,2019-08-29 00:00:00,284.6279,283.0926,-1.166863,1.9231291,16022738.0
5759,2019-08-29 01:00:00,284.35788,283.277,-1.1758049,1.9366996,16022738.0
5760,2019-08-29 02:00:00,284.04825,283.542,-0.98013854,2.0576494,16022738.0
5761,2019-08-29 03:00:00,284.03082,283.93115,-1.0344903,1.6426258,1.0
5762,2019-08-29 04:00:00,283.95325,283.87234,-1.0649974,1.4609377,1.0
5763,2019-08-29 05:00:00,283.92236,283.82806,-1.1195245,1.3727946,1.0
5764,2019-08-29 06:00:00,283.8297,283.74673,-1.3993483,1.4954572,4623.0
5765,2019-08-29 07:00:00,283.82257,283.7402,-1.4358163,1.4871569,51775.0
5766,2019-08-29 08:00:00,283.8978,283.8128,-1.731595,2.040258,147002.0
5767,2019-08-29 09:00:00,284.7427,284.53302,-1.9063969,2.3342,355024.0
5768,2019-08-29 10:00:00,284.91217,284.58673,-1.9353261,2.6028452,675839.0
5769,2019-08-29 11:00:00,285.00876,284.52576,-1.7847195,2.5622652,1017919.0
5770,2019-08-29 12:00:00,285.12042,284.87424,-1.3097556,1.5639691,1313309.0
5771,2019-08-29 13:00:00,285.4506,285.25394,-1.3015151,1.6165388,1703003.0
5772,2019-08-29 14:00:00,285.48862,285.275,-1.3306196,1.6492136,2057102.0
5773,2019-08-29 15:00:00,285.58206,285.33743,-1.3479769,1.8282666,2450493.0
5774,2019-08-29 16:00:00,285.4023,285.14432,-1.2592609,2.088348,2713987.0
5775,2019-08-29 17:00:00,285.42764,284.90765,-1.2787225,2.1949365,2880404.0
5776,2019-08-29 18:00:00,285.2962,285.07245,-1.407764,2.6421077,3094898.0
5777,2019-08-29 19:00:00,285.40073,285.02307,-1.3099308,2.2725394,3294136.0
5778,2019-08-29 20:00:00,285.21542,284.90256,-1.3860233,2.0843954,3355156.0
5779,2019-08-29 21:00:00,285.25818,285.0347,-1.3023918,1.7911122,3357005.0
5780,2019-08-29 22:00:00,284.88602,284.77042,-1.1800127,1.8082399,3357005.0
5781,2019-08-29 23:00:00,284.6374,284.5555,-1.0874395,1.7281339,3357005.0
5782,2019-08-30 00:00:00,284.46872,284.38782,-1.0788484,1.6173291,3357005.0
5783,2019-08-30 01:00:00,284.464,284.37402,-1.127239,1.44157,3357005.0
5784,2019-08-30 02:00:00,284.51306,284.18887,-1.168441,1.5185142,3357005.0
5785,2019-08-30 03:00:00,284.20267,284.1192,-1.0039833,1.0049391,1.0
5786,2019-08-30 04:00:00,283.745,283.65527,-0.25392962,0.35328633,1.0
5787,2019-08-30 05:00:00,283.2208,283.1318,0.17878008,-0.5327558,1.0
5788,2019-08-30 06:00:00,282.3569,282.2664,0.4778899,-0.55357283,4623.0
5789,2019-08-30 07:00:00,281.7543,281.12872,1.260204,-0.22590195,26812.0
5790,2019-08-30 08:00:00,281.02264,280.19943,2.208203,-0.9788731,67492.0
5791,2019-08-30 09:00:00,280.39868,279.60193,0.6525167,-1.8730838,303250.0
5792,2019-08-30 10:00:00,280.3963,278.13974,0.45527256,-1.8133996,663358.0
5793,2019-08-30 11:00:00,281.32907,278.05045,0.91375566,-1.8033862,1306838.0
5794,2019-08-30 12:00:00,281.76062,278.28928,0.95004857,-1.8632023,1945232.0
5795,2019-08-30 13:00:00,282.04727,278.2225,0.66706896,-1.7222261,2444022.0
5796,2019-08-30 14:00:00,282.17,278.29654,0.69354355,-1.4692595,2927556.0
5797,2019-08-30 15:00:00,282.38223,278.35754,0.8048768,-1.3580596,3448072.0
5798,2019-08-30 16:00:00,282.7322,278.20145,0.8373126,-1.1435649,4029145.0
5799,2019-08-30 17:00:00,282.81458,277.96695,0.5574889,-0.7131263,4429933.0
5800,2019-08-30 18:00:00,282.95947,277.80432,0.10531759,0.022453368,4878335.0
5801,2019-08-30 19:00:00,283.0062,278.04608,0.28047037,1.0521069,5237519.0
5802,2019-08-30 20:00:00,282.6467,278.32632,0.21507311,0.8594832,5373888.0
5803,2019-08-30 21:00:00,281.60782,278.03882,-0.29372907,1.1005921,5379898.0
