,time,press,temp,wind,RH,ppt
4142,2019-06-22 14:00:00,590.034,5.711,2.255,13.693,0.0
4143,2019-06-22 15:00:00,590.075,7.524,2.579,11.001,0.0
4144,2019-06-22 16:00:00,589.879,9.093,3.121,10.248,0.0
4145,2019-06-22 17:00:00,589.502,10.158,3.131,8.998,0.0
4146,2019-06-22 18:00:00,589.05,10.862,2.945,8.134,0.0
4147,2019-06-22 19:00:00,588.618,11.378,2.978,7.079,0.0
4148,2019-06-22 20:00:00,588.126,11.084,2.799,6.722,0.0
4149,2019-06-22 21:00:00,588.173,10.281,2.492,6.628,0.0
4150,2019-06-22 22:00:00,588.308,8.599,1.578,8.006,0.0
4151,2019-06-22 23:00:00,588.659,6.473,1.271,14.182,0.0
4152,2019-06-23 00:00:00,588.922,5.882,1.203,14.559,0.0
4153,2019-06-23 01:00:00,589.205,4.922,1.196,13.188,0.0
4154,2019-06-23 02:00:00,589.441,3.928,1.275,13.18,0.0
4155,2019-06-23 03:00:00,589.562,3.031,1.342,13.48,0.0
4156,2019-06-23 04:00:00,589.421,2.133,1.388,14.279,0.0
4157,2019-06-23 05:00:00,589.252,1.311,1.378,15.256,0.0
4158,2019-06-23 06:00:00,588.949,0.535,1.385,16.212,0.0
4159,2019-06-23 07:00:00,588.463,-0.209,1.342,16.279,0.0
4160,2019-06-23 08:00:00,588.194,-0.992,1.365,18.282,0.0
4161,2019-06-23 09:00:00,587.978,-1.54,1.339,19.807,0.0
4162,2019-06-23 10:00:00,588.099,-2.091,1.35,21.088,0.0
4163,2019-06-23 11:00:00,588.355,-2.668,1.343,22.332,0.0
4164,2019-06-23 12:00:00,588.686,-2.991,1.305,23.7,0.003
4165,2019-06-23 13:00:00,589.165,0.821,1.425,18.423,0.0
4166,2019-06-23 14:00:00,589.347,4.764,2.12,11.674,0.0
4167,2019-06-23 15:00:00,589.353,6.913,2.529,8.866,0.0
4168,2019-06-23 16:00:00,589.279,8.541,2.858,7.821,0.0
4169,2019-06-23 17:00:00,588.841,9.827,3.046,6.79,0.0
4170,2019-06-23 18:00:00,588.22,10.675,2.89,6.359,0.0
4171,2019-06-23 19:00:00,587.715,11.235,3.153,5.297,0.0
4172,2019-06-23 20:00:00,587.243,10.952,2.811,4.888,0.0
4173,2019-06-23 21:00:00,587.155,10.129,2.484,4.706,0.0
4174,2019-06-23 22:00:00,587.02,8.311,1.313,6.591,0.0
4175,2019-06-23 23:00:00,587.243,6.883,0.815,11.018,0.0
4176,2019-06-24 00:00:00,587.29,5.473,0.644,8.537,0.0
4177,2019-06-24 01:00:00,587.492,3.94,0.627,9.792,0.0
4178,2019-06-24 02:00:00,587.519,2.574,0.718,10.631,0.0
4179,2019-06-24 03:00:00,587.337,1.387,0.797,11.495,0.0
4180,2019-06-24 04:00:00,587.162,0.481,0.864,12.291,0.0
4181,2019-06-24 05:00:00,586.872,-0.272,0.871,13.157,0.0
4182,2019-06-24 06:00:00,586.804,-0.9,0.764,14.2,0.0
4183,2019-06-24 07:00:00,586.225,-0.993,0.617,13.384,0.0
4184,2019-06-24 08:00:00,585.867,-1.181,0.494,14.166,0.0
4185,2019-06-24 09:00:00,585.773,-1.179,0.391,14.391,0.0
4186,2019-06-24 10:00:00,585.786,-1.307,0.415,14.733,0.003
4187,2019-06-24 11:00:00,586.103,-1.514,0.514,15.371,0.0
4188,2019-06-24 12:00:00,586.427,-1.507,0.616,16.527,0.0
4189,2019-06-24 13:00:00,586.784,1.872,0.398,15.02,0.0
4190,2019-06-24 14:00:00,587.189,5.375,0.496,8.228,0.0
4191,2019-06-24 15:00:00,587.169,7.058,1.096,7.959,0.0
4192,2019-06-24 16:00:00,586.818,8.264,2.007,8.7,0.0
4193,2019-06-24 17:00:00,586.427,8.997,2.836,9.844,0.0
4194,2019-06-24 18:00:00,585.941,9.181,3.514,10.583,0.0
4195,2019-06-24 19:00:00,585.355,9.054,3.641,10.776,0.0
4196,2019-06-24 20:00:00,585.186,8.252,3.742,11.974,0.0
4197,2019-06-24 21:00:00,585.233,6.849,3.513,13.313,0.0
4198,2019-06-24 22:00:00,585.274,4.716,2.361,16.069,0.0
4199,2019-06-24 23:00:00,585.409,2.334,1.981,22.791,0.0
4200,2019-06-25 00:00:00,585.53,-0.207,1.993,30.365,0.0
4201,2019-06-25 01:00:00,585.618,-1.299,1.845,38.034,0.0
4202,2019-06-25 02:00:00,585.624,-1.985,1.724,39.752,0.0
4203,2019-06-25 03:00:00,585.746,-3.14,1.846,42.933,0.0
4204,2019-06-25 04:00:00,585.678,-3.563,1.784,42.402,0.0
4205,2019-06-25 05:00:00,585.463,-3.879,1.723,41.188,0.0
4206,2019-06-25 06:00:00,585.152,-4.321,1.753,41.179,0.0
4207,2019-06-25 07:00:00,584.62,-4.969,1.891,40.959,0.0
4208,2019-06-25 08:00:00,584.175,-5.593,1.988,41.675,0.0
4209,2019-06-25 09:00:00,584.087,-5.873,2.03,41.802,0.0
4210,2019-06-25 10:00:00,584.141,-5.989,1.993,41.989,0.0
4211,2019-06-25 11:00:00,584.33,-5.818,1.826,41.776,0.0
4212,2019-06-25 12:00:00,584.566,-5.085,1.664,40.299,0.0
4213,2019-06-25 13:00:00,584.916,-0.609,2.349,27.393,0.0
4214,2019-06-25 14:00:00,585.146,2.154,3.436,17.65,0.0
4215,2019-06-25 15:00:00,584.977,4.141,4.341,13.345,0.0
4216,2019-06-25 16:00:00,584.633,5.553,4.785,11.978,0.0
4217,2019-06-25 17:00:00,584.283,6.21,5.24,12.462,0.0
4218,2019-06-25 18:00:00,583.986,6.17,5.162,13.045,0.0
4219,2019-06-25 19:00:00,583.581,5.87,5.363,12.574,0.0
4220,2019-06-25 20:00:00,583.467,5.003,5.03,14.195,0.0
4221,2019-06-25 21:00:00,583.507,3.566,4.307,17.26,0.003
4222,2019-06-25 22:00:00,583.811,1.467,2.959,23.214,0.0
4223,2019-06-25 23:00:00,584.074,-0.714,2.107,31.313,0.0
4224,2019-06-26 00:00:00,584.546,-2.756,1.66,40.999,0.0
4225,2019-06-26 01:00:00,584.66,-3.295,1.367,43.681,0.0
4226,2019-06-26 02:00:00,585.045,-3.118,0.907,41.972,0.0
4227,2019-06-26 03:00:00,584.991,-3.552,0.577,43.179,0.0
4228,2019-06-26 04:00:00,584.883,-4.022,0.542,44.583,0.0
4229,2019-06-26 05:00:00,584.586,-4.312,0.537,45.502,0.0
4230,2019-06-26 06:00:00,584.424,-4.408,0.541,45.672,0.0
4231,2019-06-26 07:00:00,583.885,-4.243,0.66,42.972,0.0
4232,2019-06-26 08:00:00,583.635,-4.334,0.785,42.873,0.0
4233,2019-06-26 09:00:00,583.527,-4.299,0.917,42.364,0.0
4234,2019-06-26 10:00:00,583.662,-4.164,1.069,41.673,0.0
4235,2019-06-26 11:00:00,583.716,-3.897,1.121,40.818,0.0
4236,2019-06-26 12:00:00,584.195,-3.214,0.992,39.357,0.0
4237,2019-06-26 13:00:00,584.647,-0.082,1.464,31.39,0.0
4238,2019-06-26 14:00:00,585.065,2.608,1.857,22.743,0.0
4239,2019-06-26 15:00:00,584.95,4.635,2.398,17.128,0.0
4240,2019-06-26 16:00:00,584.687,6.212,3.039,14.492,0.0
4241,2019-06-26 17:00:00,584.417,7.179,3.624,14.246,0.0
4242,2019-06-26 18:00:00,583.824,7.375,4.131,14.513,0.0
4243,2019-06-26 19:00:00,583.649,6.879,4.252,15.291,0.0
4244,2019-06-26 20:00:00,583.655,5.975,4.171,17.24,0.0
4245,2019-06-26 21:00:00,583.77,4.549,3.816,20.009,0.0
4246,2019-06-26 22:00:00,584.053,2.524,2.821,24.587,0.0
4247,2019-06-26 23:00:00,584.33,0.431,2.281,30.598,0.0
4248,2019-06-27 00:00:00,584.505,-1.905,1.934,38.441,0.0
4249,2019-06-27 01:00:00,584.728,-2.75,1.649,39.171,0.0
4250,2019-06-27 02:00:00,584.775,-2.915,1.521,38.885,0.0
4251,2019-06-27 03:00:00,584.721,-2.909,1.422,37.589,0.0
4252,2019-06-27 04:00:00,584.755,-2.827,1.302,35.659,0.0
4253,2019-06-27 05:00:00,584.478,-2.721,1.103,33.834,0.0
4254,2019-06-27 06:00:00,584.397,-2.798,0.961,33.068,0.0
4255,2019-06-27 07:00:00,583.871,-2.709,1.047,33.093,0.0
4256,2019-06-27 08:00:00,583.777,-2.795,0.898,31.835,0.0
4257,2019-06-27 09:00:00,583.811,-2.816,0.786,30.382,0.0
4258,2019-06-27 10:00:00,583.824,-2.892,0.673,29.434,0.0
4259,2019-06-27 11:00:00,584.31,-2.974,0.592,29.161,0.0
4260,2019-06-27 12:00:00,584.492,-2.758,0.546,29.306,0.0
4261,2019-06-27 13:00:00,584.991,0.562,0.588,23.194,0.0
4262,2019-06-27 14:00:00,585.2,3.363,1.444,17.528,0.0
4263,2019-06-27 15:00:00,585.2,5.298,2.439,15.09,0.0
4264,2019-06-27 16:00:00,584.97,6.753,3.36,15.157,0.0
4265,2019-06-27 17:00:00,584.633,7.562,4.288,14.47,0.0
4266,2019-06-27 18:00:00,584.269,7.705,4.893,14.963,0.0
4267,2019-06-27 19:00:00,584.188,6.968,4.854,17.231,0.0
4268,2019-06-27 20:00:00,584.074,6.109,4.364,18.643,0.0
4269,2019-06-27 21:00:00,584.121,4.831,3.826,20.82,0.0
4270,2019-06-27 22:00:00,584.438,3.027,2.7,24.381,0.0
4271,2019-06-27 23:00:00,584.357,1.061,2.276,29.448,0.0
4272,2019-06-28 00:00:00,584.579,-1.126,2.099,36.619,0.0
4273,2019-06-28 01:00:00,584.734,-2.422,1.943,40.097,0.0
4274,2019-06-28 02:00:00,584.923,-2.957,1.774,41.536,0.0
4275,2019-06-28 03:00:00,585.186,-3.104,1.628,42.789,0.0
4276,2019-06-28 04:00:00,585.28,-2.973,1.452,43.079,0.0
4277,2019-06-28 05:00:00,585.139,-2.836,1.338,43.382,0.0
4278,2019-06-28 06:00:00,584.991,-2.944,1.328,44.606,0.0
4279,2019-06-28 07:00:00,584.626,-3.071,1.344,44.765,0.0
4280,2019-06-28 08:00:00,584.532,-2.998,1.248,45.429,0.0
4281,2019-06-28 09:00:00,584.647,-2.756,1.021,45.878,0.0
4282,2019-06-28 10:00:00,584.835,-2.748,0.718,47.334,0.0
4283,2019-06-28 11:00:00,585.159,-2.917,0.598,49.322,0.0
4284,2019-06-28 12:00:00,585.449,-2.757,0.568,50.591,0.0
4285,2019-06-28 13:00:00,586.137,0.385,0.488,44.273,0.0
4286,2019-06-28 14:00:00,586.447,2.871,0.854,38.471,0.0
4287,2019-06-28 15:00:00,586.589,4.929,1.358,33.409,0.0
4288,2019-06-28 16:00:00,586.15,6.707,2.373,29.988,0.003
4289,2019-06-28 17:00:00,585.685,7.872,3.19,27.535,0.009
4290,2019-06-28 18:00:00,585.072,8.241,3.888,27.285,0.018
4291,2019-06-28 19:00:00,585.038,7.806,4.442,28.867,0.0
4292,2019-06-28 20:00:00,584.795,6.495,4.335,34.0,0.0
4293,2019-06-28 21:00:00,585.085,4.935,4.0,39.557,0.0
4294,2019-06-28 22:00:00,585.173,2.901,3.158,47.329,0.0
4295,2019-06-28 23:00:00,585.57,1.032,2.524,56.248,0.0
4296,2019-06-29 00:00:00,585.955,-0.613,2.057,65.533,0.0
4297,2019-06-29 01:00:00,586.063,-2.024,1.697,74.301,0.0
4298,2019-06-29 02:00:00,586.359,-2.199,1.332,76.038,0.0
4299,2019-06-29 03:00:00,586.508,-2.138,1.08,75.578,0.0
4300,2019-06-29 04:00:00,586.609,-2.312,0.858,76.932,0.0
4301,2019-06-29 05:00:00,586.413,-2.708,0.691,79.451,0.0
4302,2019-06-29 06:00:00,586.096,-3.038,0.646,81.38,0.0
4303,2019-06-29 07:00:00,585.382,-3.428,0.581,82.82,0.0
4304,2019-06-29 08:00:00,585.375,-3.639,0.565,83.962,0.0
4305,2019-06-29 09:00:00,585.294,-3.749,0.537,84.444,0.0
4306,2019-06-29 10:00:00,585.436,-3.747,0.501,84.016,0.0
4307,2019-06-29 11:00:00,585.739,-3.689,0.532,83.226,0.0
4308,2019-06-29 12:00:00,586.15,-3.018,0.535,79.707,0.0
4309,2019-06-29 13:00:00,586.899,1.551,0.439,54.65,0.003
4310,2019-06-29 14:00:00,587.088,4.272,0.81,42.365,0.0
4311,2019-06-29 15:00:00,587.236,6.285,0.842,38.291,0.0
4312,2019-06-29 16:00:00,586.791,8.037,1.431,34.189,0.03
4313,2019-06-29 17:00:00,586.332,8.651,2.081,32.611,0.092
4314,2019-06-29 18:00:00,585.867,8.497,2.334,34.862,0.288
4315,2019-06-29 19:00:00,585.591,8.846,3.232,31.826,0.11
4316,2019-06-29 20:00:00,585.672,8.476,3.288,32.128,0.03
4317,2019-06-29 21:00:00,585.591,7.241,3.123,35.226,0.003
4318,2019-06-29 22:00:00,585.867,5.513,2.471,40.306,0.0
4319,2019-06-29 23:00:00,586.157,3.558,1.915,47.252,0.0
4320,2019-06-30 00:00:00,586.616,1.465,1.584,57.686,0.0
4321,2019-06-30 01:00:00,586.906,0.691,1.306,61.281,0.0
4322,2019-06-30 02:00:00,587.121,0.573,1.005,61.901,0.0
4323,2019-06-30 03:00:00,587.128,0.058,0.815,62.727,0.0
4324,2019-06-30 04:00:00,586.939,-0.56,0.749,65.856,0.0
4325,2019-06-30 05:00:00,586.885,-1.0,0.693,67.984,0.0
4326,2019-06-30 06:00:00,586.589,-1.412,0.668,69.971,0.0
4327,2019-06-30 07:00:00,586.056,-1.608,0.59,69.884,0.0
4328,2019-06-30 08:00:00,585.793,-1.883,0.547,71.038,0.0
4329,2019-06-30 09:00:00,585.874,-2.107,0.478,71.981,0.0
4330,2019-06-30 10:00:00,586.103,-2.293,0.455,72.909,0.0
4331,2019-06-30 11:00:00,586.508,-2.566,0.539,74.576,0.0
4332,2019-06-30 12:00:00,586.946,-2.287,0.599,74.06,0.0
4333,2019-06-30 13:00:00,587.526,1.715,0.896,55.796,0.0
4334,2019-06-30 14:00:00,587.823,4.929,1.553,42.799,0.0
4335,2019-06-30 15:00:00,587.749,6.875,2.049,38.945,0.027
4336,2019-06-30 16:00:00,587.277,7.979,2.587,37.505,0.32
4337,2019-06-30 17:00:00,586.865,8.044,2.345,37.89,0.362
4338,2019-06-30 18:00:00,586.319,8.323,2.307,36.572,0.406
4339,2019-06-30 19:00:00,585.941,9.389,2.069,30.028,0.033
4340,2019-06-30 20:00:00,585.719,8.639,2.077,32.617,0.039
4341,2019-06-30 21:00:00,585.705,7.276,2.251,38.248,0.021
4342,2019-06-30 22:00:00,586.231,5.305,2.066,47.108,0.0
4343,2019-06-30 23:00:00,586.744,3.113,1.883,58.757,0.0
4344,2019-07-01 00:00:00,586.993,1.142,1.573,71.127,0.0
4345,2019-07-01 01:00:00,586.993,-0.142,1.285,79.528,0.0
4346,2019-07-01 02:00:00,587.148,-0.357,0.971,81.716,0.0
4347,2019-07-01 03:00:00,587.317,-1.114,0.806,86.663,0.0
4348,2019-07-01 04:00:00,587.344,-1.631,0.715,90.195,0.0
4349,2019-07-01 05:00:00,587.263,-2.058,0.702,92.226,0.0
4350,2019-07-01 06:00:00,587.169,-2.488,0.667,93.766,0.0
4351,2019-07-01 07:00:00,586.703,-2.829,0.57,92.216,0.0
4352,2019-07-01 08:00:00,586.501,-3.205,0.466,92.738,0.0
4353,2019-07-01 09:00:00,586.589,-4.718,0.446,97.485,0.0
4354,2019-07-01 10:00:00,586.751,-5.917,0.495,96.436,0.0
4355,2019-07-01 11:00:00,587.0,-6.997,0.519,95.115,0.0
4356,2019-07-01 12:00:00,587.297,-5.574,0.522,87.907,0.0
4357,2019-07-01 13:00:00,587.715,-0.784,0.512,74.331,0.0
4358,2019-07-01 14:00:00,588.214,3.934,1.0,51.296,0.0
4359,2019-07-01 15:00:00,588.241,6.273,1.197,41.913,0.0
4360,2019-07-01 16:00:00,587.91,8.044,1.515,33.529,0.0
4361,2019-07-01 17:00:00,587.519,9.368,1.736,27.605,0.0
4362,2019-07-01 18:00:00,586.872,10.082,1.577,25.126,0.0
4363,2019-07-01 19:00:00,586.602,10.233,1.817,23.932,0.0
4364,2019-07-01 20:00:00,586.265,9.695,1.948,24.463,0.0
4365,2019-07-01 21:00:00,586.292,8.538,2.15,27.272,0.0
4366,2019-07-01 22:00:00,586.427,6.473,1.929,33.774,0.0
4367,2019-07-01 23:00:00,586.609,4.036,1.732,43.617,0.0
4368,2019-07-02 00:00:00,586.737,1.988,1.289,54.514,0.0
4369,2019-07-02 01:00:00,586.703,1.594,0.889,56.595,0.0
4370,2019-07-02 02:00:00,586.845,0.8,0.596,58.517,0.0
4371,2019-07-02 03:00:00,586.953,-0.029,0.573,63.167,0.0
4372,2019-07-02 04:00:00,586.912,-0.775,0.66,67.522,0.0
4373,2019-07-02 05:00:00,586.71,-1.332,0.746,70.822,0.0
4374,2019-07-02 06:00:00,586.447,-1.81,0.83,73.244,0.0
4375,2019-07-02 07:00:00,586.299,-1.741,0.796,70.123,0.0
4376,2019-07-02 08:00:00,585.759,-2.251,1.141,71.419,0.0
4377,2019-07-02 09:00:00,585.78,-2.587,1.188,71.938,0.0
4378,2019-07-02 10:00:00,585.86,-2.626,1.065,71.025,0.0
4379,2019-07-02 11:00:00,586.278,-2.644,0.891,70.181,0.0
4380,2019-07-02 12:00:00,586.501,-2.242,0.638,67.572,0.0
4381,2019-07-02 13:00:00,587.014,0.854,1.052,50.442,0.0
4382,2019-07-02 14:00:00,587.256,3.765,1.577,39.555,0.0
4383,2019-07-02 15:00:00,587.196,6.201,2.032,31.935,0.0
4384,2019-07-02 16:00:00,586.825,8.056,2.648,26.069,0.0
4385,2019-07-02 17:00:00,586.528,9.345,3.277,22.263,0.0
4386,2019-07-02 18:00:00,586.177,9.853,3.98,20.34,0.0
4387,2019-07-02 19:00:00,586.42,9.696,5.08,17.944,0.0
4388,2019-07-02 20:00:00,586.535,8.714,4.899,18.796,0.0
4389,2019-07-02 21:00:00,586.386,7.628,4.436,19.72,0.0
4390,2019-07-02 22:00:00,586.562,6.046,3.171,21.637,0.0
4391,2019-07-02 23:00:00,586.568,4.256,2.364,25.44,0.0
4392,2019-07-03 00:00:00,586.562,2.049,1.983,34.746,0.0
4393,2019-07-03 01:00:00,586.467,0.85,1.806,37.421,0.0
4394,2019-07-03 02:00:00,586.514,0.276,1.729,38.027,0.0
4395,2019-07-03 03:00:00,586.312,-0.598,1.798,37.859,0.0
4396,2019-07-03 04:00:00,586.096,-1.304,1.827,38.048,0.0
4397,2019-07-03 05:00:00,585.618,-2.006,1.857,38.247,0.0
4398,2019-07-03 06:00:00,585.092,-2.507,1.856,38.258,0.0
4399,2019-07-03 07:00:00,584.519,-2.436,1.856,34.997,0.0
4400,2019-07-03 08:00:00,583.912,-2.896,1.894,34.767,0.0
4401,2019-07-03 09:00:00,583.972,-2.91,1.834,33.682,0.0
4402,2019-07-03 10:00:00,584.06,-2.427,1.666,31.971,0.0
4403,2019-07-03 11:00:00,584.336,-1.715,1.424,30.285,0.0
4404,2019-07-03 12:00:00,584.512,-1.283,1.311,30.042,0.0
4405,2019-07-03 13:00:00,585.024,1.641,1.72,24.823,0.0
4406,2019-07-03 14:00:00,585.294,5.197,2.51,15.63,0.0
4407,2019-07-03 15:00:00,585.159,7.485,3.48,10.563,0.0
4408,2019-07-03 16:00:00,584.937,9.061,4.104,8.888,0.0
4409,2019-07-03 17:00:00,584.438,9.841,4.396,8.041,0.0
4410,2019-07-03 18:00:00,584.202,10.036,4.535,8.001,0.0
4411,2019-07-03 19:00:00,584.06,9.623,4.301,7.848,0.0
4412,2019-07-03 20:00:00,584.08,8.732,4.076,8.818,0.0
4413,2019-07-03 21:00:00,584.202,7.287,3.64,10.672,0.0
4414,2019-07-03 22:00:00,584.586,5.208,2.492,13.85,0.0
4415,2019-07-03 23:00:00,584.694,2.8,1.972,20.059,0.0
4416,2019-07-04 00:00:00,585.078,0.852,1.644,27.923,0.0
4417,2019-07-04 01:00:00,584.997,0.917,1.408,25.257,0.0
4418,2019-07-04 02:00:00,585.112,0.603,1.2,23.282,0.0
4419,2019-07-04 03:00:00,585.179,-0.153,1.138,25.035,0.0
4420,2019-07-04 04:00:00,584.943,-0.748,1.116,26.196,0.0
4421,2019-07-04 05:00:00,584.889,-1.182,1.138,26.573,0.0
4422,2019-07-04 06:00:00,584.721,-1.35,1.172,25.923,0.0
4423,2019-07-04 07:00:00,584.276,-0.987,1.217,26.51,0.0
4424,2019-07-04 08:00:00,583.858,-1.055,1.354,25.371,0.0
4425,2019-07-04 09:00:00,584.074,-0.972,1.348,24.371,0.0
4426,2019-07-04 10:00:00,584.208,-0.966,1.138,23.905,0.0
4427,2019-07-04 11:00:00,584.572,-0.997,0.892,23.812,0.0
4428,2019-07-04 12:00:00,584.788,-0.88,0.788,23.898,0.0
4429,2019-07-04 13:00:00,585.449,1.218,0.956,21.136,0.0
4430,2019-07-04 14:00:00,585.874,5.446,1.886,11.055,0.0
4431,2019-07-04 15:00:00,585.941,7.741,2.656,7.086,0.0
4432,2019-07-04 16:00:00,585.847,9.288,3.463,6.073,0.0
4433,2019-07-04 17:00:00,585.584,10.141,3.905,5.309,0.0
4434,2019-07-04 18:00:00,585.328,10.394,4.106,5.604,0.0
4435,2019-07-04 19:00:00,585.537,9.956,4.392,5.126,0.0
4436,2019-07-04 20:00:00,585.469,9.062,4.074,5.39,0.0
4437,2019-07-04 21:00:00,585.692,7.734,3.541,6.003,0.0
4438,2019-07-04 22:00:00,585.975,5.714,2.37,7.794,0.0
4439,2019-07-04 23:00:00,586.218,3.047,1.817,15.564,0.0
4440,2019-07-05 00:00:00,586.339,2.419,1.391,17.328,0.0
4441,2019-07-05 01:00:00,586.434,1.949,0.878,13.844,0.0
4442,2019-07-05 02:00:00,586.562,0.881,0.563,15.987,0.0
4443,2019-07-05 03:00:00,586.629,-0.201,0.644,18.448,0.0
4444,2019-07-05 04:00:00,586.521,-1.087,0.66,20.488,0.0
4445,2019-07-05 05:00:00,586.481,-1.708,0.638,21.775,0.0
4446,2019-07-05 06:00:00,586.272,-2.026,0.633,22.039,0.0
4447,2019-07-05 07:00:00,586.198,-2.089,0.708,24.002,0.0
4448,2019-07-05 08:00:00,585.989,-2.39,0.911,23.969,0.0
4449,2019-07-05 09:00:00,585.908,-2.906,1.137,24.321,0.0
4450,2019-07-05 10:00:00,585.914,-3.599,1.449,24.088,0.0
4451,2019-07-05 11:00:00,586.312,-4.32,1.687,22.572,0.0
4452,2019-07-05 12:00:00,586.845,-3.872,1.721,19.671,0.0
4453,2019-07-05 13:00:00,587.499,1.612,1.748,11.439,0.0
4454,2019-07-05 14:00:00,587.843,6.266,2.436,6.351,0.0
4455,2019-07-05 15:00:00,587.883,8.056,2.732,6.899,0.0
4456,2019-07-05 16:00:00,587.661,9.461,2.959,9.351,0.0
4457,2019-07-05 17:00:00,587.256,10.466,2.669,11.026,0.0
4458,2019-07-05 18:00:00,586.757,11.168,2.167,12.015,0.0
4459,2019-07-05 19:00:00,586.353,11.59,1.091,8.761,0.0
4460,2019-07-05 20:00:00,585.84,11.108,0.73,10.093,0.0
4461,2019-07-05 21:00:00,585.82,10.15,0.608,11.96,0.0
4462,2019-07-05 22:00:00,586.063,8.53,0.424,16.239,0.0
4463,2019-07-05 23:00:00,586.218,6.659,0.272,19.437,0.003
4464,2019-07-06 00:00:00,586.542,5.162,0.202,22.041,0.0
4465,2019-07-06 01:00:00,586.724,3.681,0.515,25.429,0.0
4466,2019-07-06 02:00:00,586.865,2.242,0.887,30.715,0.0
4467,2019-07-06 03:00:00,587.007,1.129,1.129,34.486,0.0
4468,2019-07-06 04:00:00,586.98,0.271,1.148,38.245,0.0
4469,2019-07-06 05:00:00,586.885,-0.42,1.094,42.335,0.0
4470,2019-07-06 06:00:00,586.717,-1.079,1.098,46.64,0.0
4471,2019-07-06 07:00:00,586.447,-1.404,0.936,46.962,0.0
4472,2019-07-06 08:00:00,586.245,-1.941,1.003,51.669,0.0
4473,2019-07-06 09:00:00,586.332,-2.147,0.905,55.584,0.0
4474,2019-07-06 10:00:00,586.461,-1.901,0.733,57.173,0.0
4475,2019-07-06 11:00:00,586.919,-1.681,0.632,57.373,0.0
4476,2019-07-06 12:00:00,587.357,-1.203,0.596,54.996,0.0
4477,2019-07-06 13:00:00,588.018,2.318,1.205,35.946,0.0
4478,2019-07-06 14:00:00,588.477,5.229,2.021,22.082,0.0
4479,2019-07-06 15:00:00,588.585,6.941,2.568,17.321,0.0
4480,2019-07-06 16:00:00,588.328,8.247,2.822,15.503,0.0
4481,2019-07-06 17:00:00,588.045,9.049,2.937,14.03,0.0
4482,2019-07-06 18:00:00,587.519,9.384,3.032,13.378,0.0
4483,2019-07-06 19:00:00,587.148,9.545,3.104,12.555,0.0
4484,2019-07-06 20:00:00,587.054,8.86,3.46,13.181,0.0
4485,2019-07-06 21:00:00,586.96,7.294,3.821,14.893,0.0
4486,2019-07-06 22:00:00,587.229,4.764,3.017,18.906,0.0
4487,2019-07-06 23:00:00,587.425,2.455,2.352,24.091,0.0
4488,2019-07-07 00:00:00,587.85,0.434,1.826,32.345,0.0
4489,2019-07-07 01:00:00,588.261,-0.256,1.636,37.589,0.0
4490,2019-07-07 02:00:00,588.551,-0.637,1.543,42.526,0.0
4491,2019-07-07 03:00:00,588.726,-0.561,1.389,40.067,0.0
4492,2019-07-07 04:00:00,588.598,-0.371,1.048,41.817,0.0
4493,2019-07-07 05:00:00,588.43,-0.653,0.74,44.785,0.0
4494,2019-07-07 06:00:00,588.146,-1.095,0.646,48.353,0.0
4495,2019-07-07 07:00:00,587.755,-0.987,0.732,44.157,0.0
4496,2019-07-07 08:00:00,587.472,-1.102,0.704,48.34,0.0
4497,2019-07-07 09:00:00,587.297,-1.284,0.614,52.634,0.0
4498,2019-07-07 10:00:00,587.425,-1.464,0.533,56.762,0.0
4499,2019-07-07 11:00:00,587.546,-1.653,0.46,60.653,0.0
4500,2019-07-07 12:00:00,587.735,-1.559,0.365,63.359,0.0
4501,2019-07-07 13:00:00,588.173,1.684,0.615,53.081,0.003
4502,2019-07-07 14:00:00,588.538,4.483,1.055,34.83,0.0
4503,2019-07-07 15:00:00,588.517,6.617,1.021,24.501,0.0
4504,2019-07-07 16:00:00,588.059,8.077,0.923,21.33,0.0
4505,2019-07-07 17:00:00,587.641,9.107,0.86,20.349,0.0
4506,2019-07-07 18:00:00,587.162,9.838,1.029,19.426,0.0
4507,2019-07-07 19:00:00,586.724,9.897,1.855,19.449,0.006
4508,2019-07-07 20:00:00,586.467,9.34,2.586,20.342,0.003
4509,2019-07-07 21:00:00,586.737,7.844,3.283,23.559,0.0
4510,2019-07-07 22:00:00,587.169,5.526,2.829,29.02,0.0
4511,2019-07-07 23:00:00,587.6,3.238,2.255,34.881,0.0
4512,2019-07-08 00:00:00,587.87,1.237,1.606,42.377,0.0
4513,2019-07-08 01:00:00,588.22,0.323,1.171,44.631,0.0
4514,2019-07-08 02:00:00,588.369,0.154,0.875,46.77,0.0
4515,2019-07-08 03:00:00,588.625,-0.239,0.748,44.719,0.0
4516,2019-07-08 04:00:00,588.328,-0.818,0.57,46.4,0.0
4517,2019-07-08 05:00:00,588.261,-1.397,0.485,48.301,0.0
4518,2019-07-08 06:00:00,587.829,-2.03,0.541,50.769,0.0
4519,2019-07-08 07:00:00,587.526,-1.749,0.469,48.588,0.0
4520,2019-07-08 08:00:00,587.04,-2.127,0.479,49.501,0.0
4521,2019-07-08 09:00:00,587.148,-2.378,0.449,50.197,0.0
4522,2019-07-08 10:00:00,587.304,-2.563,0.437,50.722,0.0
4523,2019-07-08 11:00:00,587.445,-2.665,0.458,50.846,0.0
4524,2019-07-08 12:00:00,587.58,-2.404,0.482,49.961,0.0
