,time,temp,wind,RH,ppt
1634,2020-03-09 02:00:00,-29.246,0.539,51.517,0.0
1635,2020-03-09 03:00:00,-28.845,0.501,50.886,0.0
1636,2020-03-09 04:00:00,-28.298,0.538,49.638,0.0
1637,2020-03-09 05:00:00,-27.709,0.551,48.505,0.0
1638,2020-03-09 06:00:00,-27.244,0.612,47.934,0.0
1639,2020-03-09 07:00:00,-27.907,0.62,55.079,0.0
1640,2020-03-09 08:00:00,-27.293,0.656,54.247,0.0
1641,2020-03-09 09:00:00,-27.166,0.644,55.398,0.0
1642,2020-03-09 10:00:00,-27.309,0.624,57.629,0.0
1643,2020-03-09 11:00:00,-27.678,0.645,60.945,0.0
1644,2020-03-09 12:00:00,-28.049,0.608,64.542,0.001
1645,2020-03-09 13:00:00,-28.308,0.527,68.118,0.0
1646,2020-03-09 14:00:00,-28.475,0.453,71.614,0.0
1647,2020-03-09 15:00:00,-28.548,0.389,74.582,0.0
1648,2020-03-09 16:00:00,-28.573,0.378,75.179,0.0
1649,2020-03-09 17:00:00,-28.637,0.28,75.071,0.0
1650,2020-03-09 18:00:00,-28.559,0.337,75.124,0.0
1651,2020-03-09 19:00:00,-29.426,0.226,74.497,0.001
1652,2020-03-09 20:00:00,-29.207,0.183,74.668,0.0
1653,2020-03-09 21:00:00,-29.197,0.112,74.652,0.001
1654,2020-03-09 22:00:00,-28.906,0.072,74.891,0.001
1655,2020-03-09 23:00:00,-28.908,0.184,74.916,0.0
1656,2020-03-10 00:00:00,-28.871,0.486,74.944,0.0
1657,2020-03-10 01:00:00,-29.303,0.877,74.629,0.0
1658,2020-03-10 02:00:00,-29.673,1.181,74.386,0.0
1659,2020-03-10 03:00:00,-29.201,1.336,74.66,0.0
1660,2020-03-10 04:00:00,-28.781,1.448,75.01,0.0
1661,2020-03-10 05:00:00,-28.421,1.578,75.889,0.0
1662,2020-03-10 06:00:00,-28.214,1.723,77.222,0.0
1663,2020-03-10 07:00:00,-30.887,1.859,74.734,0.001
1664,2020-03-10 08:00:00,-30.595,1.929,75.157,0.001
1665,2020-03-10 09:00:00,-30.214,2.044,75.728,0.0
1666,2020-03-10 10:00:00,-29.948,2.145,74.822,0.0
1667,2020-03-10 11:00:00,-29.883,2.227,75.833,0.0
1668,2020-03-10 12:00:00,-30.374,2.366,78.285,0.0
1669,2020-03-10 13:00:00,-31.052,2.524,79.579,0.0
1670,2020-03-10 14:00:00,-31.431,2.624,80.07,0.0
1671,2020-03-10 15:00:00,-31.757,2.75,79.857,0.0
1672,2020-03-10 16:00:00,-32.098,2.892,78.866,0.0
1673,2020-03-10 17:00:00,-32.399,3.042,77.527,0.0
1674,2020-03-10 18:00:00,-32.6,3.189,75.897,0.0
1675,2020-03-10 19:00:00,-32.714,3.37,76.77,0.0
1676,2020-03-10 20:00:00,-32.595,3.455,73.84,0.0
1677,2020-03-10 21:00:00,-32.06,3.489,69.855,0.003
1678,2020-03-10 22:00:00,-31.65,3.55,68.264,0.013
1679,2020-03-10 23:00:00,-31.106,3.71,69.161,0.022
1680,2020-03-11 00:00:00,-30.693,3.766,72.953,0.023
1681,2020-03-11 01:00:00,-30.341,3.671,76.941,0.0
1682,2020-03-11 02:00:00,-29.495,3.51,77.302,0.029
1683,2020-03-11 03:00:00,-28.284,3.418,76.461,0.032
1684,2020-03-11 04:00:00,-27.197,3.424,75.999,0.044
1685,2020-03-11 05:00:00,-25.756,3.379,76.016,0.078
1686,2020-03-11 06:00:00,-24.697,3.364,76.561,0.14
1687,2020-03-11 07:00:00,-23.997,3.398,76.725,0.11
1688,2020-03-11 08:00:00,-23.753,3.321,77.005,0.052
1689,2020-03-11 09:00:00,-24.151,3.392,76.953,0.028
1690,2020-03-11 10:00:00,-24.515,3.291,76.929,0.02
1691,2020-03-11 11:00:00,-25.339,3.284,77.305,0.014
1692,2020-03-11 12:00:00,-25.686,3.235,77.618,0.013
1693,2020-03-11 13:00:00,-25.93,3.236,78.049,0.014
1694,2020-03-11 14:00:00,-25.438,3.271,78.295,0.014
1695,2020-03-11 15:00:00,-25.421,3.331,78.69,0.014
1696,2020-03-11 16:00:00,-25.676,3.329,78.335,0.015
1697,2020-03-11 17:00:00,-25.127,3.297,78.555,0.022
1698,2020-03-11 18:00:00,-24.837,3.253,79.128,0.023
1699,2020-03-11 19:00:00,-24.992,3.182,80.844,0.024
1700,2020-03-11 20:00:00,-24.906,3.123,81.75,0.032
1701,2020-03-11 21:00:00,-24.644,3.135,81.886,0.041
1702,2020-03-11 22:00:00,-24.189,3.205,82.686,0.037
1703,2020-03-11 23:00:00,-23.835,3.24,83.856,0.041
1704,2020-03-12 00:00:00,-23.497,3.384,84.579,0.055
1705,2020-03-12 01:00:00,-22.861,4.092,84.972,0.0
1706,2020-03-12 02:00:00,-21.082,5.806,83.354,0.038
1707,2020-03-12 03:00:00,-20.855,6.515,78.619,0.051
1708,2020-03-12 04:00:00,-21.788,4.9,76.699,0.048
1709,2020-03-12 05:00:00,-22.726,5.198,75.555,0.026
1710,2020-03-12 06:00:00,-23.491,4.851,75.044,0.016
1711,2020-03-12 07:00:00,-24.499,5.146,70.146,0.003
1712,2020-03-12 08:00:00,-25.115,4.898,67.909,0.002
1713,2020-03-12 09:00:00,-25.706,5.609,65.121,0.001
1714,2020-03-12 10:00:00,-26.435,5.193,64.194,0.0
1715,2020-03-12 11:00:00,-27.55,4.709,64.553,0.0
1716,2020-03-12 12:00:00,-28.884,4.176,65.223,0.0
1717,2020-03-12 13:00:00,-30.199,3.69,66.113,0.0
1718,2020-03-12 14:00:00,-31.099,3.197,66.898,0.0
1719,2020-03-12 15:00:00,-31.395,2.678,67.534,0.0
1720,2020-03-12 16:00:00,-30.819,2.165,67.652,0.0
1721,2020-03-12 17:00:00,-30.682,1.816,68.862,0.0
1722,2020-03-12 18:00:00,-30.449,1.514,69.715,0.0
1723,2020-03-12 19:00:00,-30.189,1.272,70.317,0.0
1724,2020-03-12 20:00:00,-30.45,0.868,70.489,0.0
1725,2020-03-12 21:00:00,-30.432,0.429,68.88,0.0
1726,2020-03-12 22:00:00,-30.048,0.417,64.772,0.0
1727,2020-03-12 23:00:00,-29.727,0.976,59.008,0.0
1728,2020-03-13 00:00:00,-29.719,1.386,54.335,0.0
1729,2020-03-13 01:00:00,-29.7,1.646,49.921,0.0
1730,2020-03-13 02:00:00,-29.622,1.864,45.835,0.0
1731,2020-03-13 03:00:00,-29.823,2.107,44.794,0.0
1732,2020-03-13 04:00:00,-28.803,2.289,44.552,0.0
1733,2020-03-13 05:00:00,-27.367,2.474,46.887,0.0
1734,2020-03-13 06:00:00,-25.883,2.675,48.714,0.0
1735,2020-03-13 07:00:00,-24.712,2.831,46.896,0.0
1736,2020-03-13 08:00:00,-24.156,3.105,43.739,0.0
1737,2020-03-13 09:00:00,-24.271,3.42,40.228,0.0
1738,2020-03-13 10:00:00,-24.975,3.645,37.471,0.0
1739,2020-03-13 11:00:00,-25.353,3.842,36.05,0.0
1740,2020-03-13 12:00:00,-24.802,3.988,36.522,0.006
1741,2020-03-13 13:00:00,-23.548,4.16,38.889,0.029
1742,2020-03-13 14:00:00,-22.535,4.336,43.654,0.072
1743,2020-03-13 15:00:00,-21.651,4.481,51.765,0.093
1744,2020-03-13 16:00:00,-21.349,4.531,59.827,0.06
1745,2020-03-13 17:00:00,-21.86,4.411,65.542,0.025
1746,2020-03-13 18:00:00,-21.698,4.238,71.059,0.041
1747,2020-03-13 19:00:00,-21.936,3.941,76.926,0.032
1748,2020-03-13 20:00:00,-21.727,3.87,78.147,0.098
1749,2020-03-13 21:00:00,-21.007,3.843,79.08,0.126
1750,2020-03-13 22:00:00,-20.749,3.826,79.811,0.122
1751,2020-03-13 23:00:00,-20.689,3.753,80.339,0.127
1752,2020-03-14 00:00:00,-20.557,3.645,80.503,0.142
1753,2020-03-14 01:00:00,-20.113,3.609,80.909,0.0
1754,2020-03-14 02:00:00,-18.745,3.645,81.759,0.2
1755,2020-03-14 03:00:00,-17.223,3.611,82.945,0.178
1756,2020-03-14 04:00:00,-16.205,3.461,83.572,0.092
1757,2020-03-14 05:00:00,-15.365,3.186,84.357,0.046
1758,2020-03-14 06:00:00,-14.681,3.045,84.943,0.019
1759,2020-03-14 07:00:00,-13.898,3.096,85.471,0.016
1760,2020-03-14 08:00:00,-13.585,3.188,85.701,0.013
1761,2020-03-14 09:00:00,-12.952,3.145,86.117,0.017
1762,2020-03-14 10:00:00,-13.077,3.111,87.022,0.016
1763,2020-03-14 11:00:00,-13.293,3.143,87.734,0.024
1764,2020-03-14 12:00:00,-13.297,3.239,89.015,0.026
1765,2020-03-14 13:00:00,-12.928,3.57,90.097,0.026
1766,2020-03-14 14:00:00,-12.273,4.006,90.063,0.036
1767,2020-03-14 15:00:00,-11.626,4.231,88.889,0.052
1768,2020-03-14 16:00:00,-11.178,4.032,88.213,0.065
1769,2020-03-14 17:00:00,-10.852,3.851,88.709,0.08
1770,2020-03-14 18:00:00,-10.872,3.849,89.609,0.082
1771,2020-03-14 19:00:00,-10.472,3.81,90.33,0.078
1772,2020-03-14 20:00:00,-10.485,3.588,90.079,0.076
1773,2020-03-14 21:00:00,-10.539,3.576,90.096,0.082
1774,2020-03-14 22:00:00,-10.573,3.544,89.87,0.074
1775,2020-03-14 23:00:00,-10.774,3.446,89.863,0.049
1776,2020-03-15 00:00:00,-11.213,3.188,90.227,0.04
1777,2020-03-15 01:00:00,-11.259,2.902,90.289,0.0
1778,2020-03-15 02:00:00,-11.095,2.661,90.161,0.054
1779,2020-03-15 03:00:00,-10.424,2.371,89.997,0.039
1780,2020-03-15 04:00:00,-9.46,2.627,90.242,0.025
1781,2020-03-15 05:00:00,-8.794,2.84,88.248,0.036
1782,2020-03-15 06:00:00,-8.526,2.569,88.854,0.062
1783,2020-03-15 07:00:00,-8.592,2.345,89.967,0.095
1784,2020-03-15 08:00:00,-8.583,2.101,89.733,0.108
1785,2020-03-15 09:00:00,-8.603,1.902,89.48,0.134
1786,2020-03-15 10:00:00,-8.913,1.276,90.055,0.195
1787,2020-03-15 11:00:00,-9.454,0.77,90.696,0.346
1788,2020-03-15 12:00:00,-10.419,1.84,91.873,0.345
1789,2020-03-15 13:00:00,-11.528,2.064,90.931,0.238
1790,2020-03-15 14:00:00,-13.021,2.314,89.374,0.13
1791,2020-03-15 15:00:00,-14.578,2.41,87.644,0.059
1792,2020-03-15 16:00:00,-16.016,2.459,85.899,0.048
1793,2020-03-15 17:00:00,-17.398,2.389,84.508,0.055
1794,2020-03-15 18:00:00,-18.708,1.971,83.16,0.028
1795,2020-03-15 19:00:00,-20.03,1.716,81.845,0.011
1796,2020-03-15 20:00:00,-21.559,1.598,80.469,0.009
1797,2020-03-15 21:00:00,-22.899,1.388,79.357,0.009
1798,2020-03-15 22:00:00,-23.874,1.041,78.632,0.006
1799,2020-03-15 23:00:00,-24.597,0.899,78.058,0.005
1800,2020-03-16 00:00:00,-25.358,0.751,77.503,0.003
1801,2020-03-16 01:00:00,-25.003,0.636,77.743,0.0
1802,2020-03-16 02:00:00,-24.058,0.678,77.667,0.014
1803,2020-03-16 03:00:00,-23.636,0.705,77.996,0.008
1804,2020-03-16 04:00:00,-23.279,0.853,77.749,0.003
1805,2020-03-16 05:00:00,-23.14,0.888,77.978,0.003
1806,2020-03-16 06:00:00,-23.133,1.023,77.631,0.001
1807,2020-03-16 07:00:00,-22.829,1.137,72.52,0.0
1808,2020-03-16 08:00:00,-23.009,1.324,73.323,0.0
1809,2020-03-16 09:00:00,-23.423,1.385,74.749,0.0
1810,2020-03-16 10:00:00,-23.998,1.589,76.236,0.001
1811,2020-03-16 11:00:00,-25.211,1.617,77.866,0.001
1812,2020-03-16 12:00:00,-26.398,1.385,77.455,0.002
1813,2020-03-16 13:00:00,-26.537,1.132,76.907,0.001
1814,2020-03-16 14:00:00,-26.985,1.005,76.275,0.001
1815,2020-03-16 15:00:00,-27.563,1.044,75.845,0.0
1816,2020-03-16 16:00:00,-28.016,1.05,75.561,0.001
1817,2020-03-16 17:00:00,-28.298,1.002,75.283,0.001
1818,2020-03-16 18:00:00,-28.693,0.782,75.083,0.002
1819,2020-03-16 19:00:00,-29.069,0.79,74.801,0.001
1820,2020-03-16 20:00:00,-29.386,0.806,74.554,0.002
1821,2020-03-16 21:00:00,-29.617,0.753,74.43,0.001
1822,2020-03-16 22:00:00,-29.906,0.626,74.195,0.001
1823,2020-03-16 23:00:00,-30.221,0.663,73.976,0.002
1824,2020-03-17 00:00:00,-30.351,0.9,73.889,0.001
1825,2020-03-17 01:00:00,-30.454,1.088,73.833,0.0
1826,2020-03-17 02:00:00,-31.234,1.256,73.585,0.001
1827,2020-03-17 03:00:00,-31.774,1.369,73.711,0.0
1828,2020-03-17 04:00:00,-30.744,1.522,74.04,0.0
1829,2020-03-17 05:00:00,-29.27,1.754,72.898,0.0
1830,2020-03-17 06:00:00,-28.279,2.054,70.993,0.0
1831,2020-03-17 07:00:00,-27.931,2.2,66.709,0.0
1832,2020-03-17 08:00:00,-27.489,2.38,65.27,0.0
1833,2020-03-17 09:00:00,-27.542,2.573,64.297,0.0
1834,2020-03-17 10:00:00,-28.152,2.692,63.913,0.002
1835,2020-03-17 11:00:00,-29.005,2.829,63.624,0.005
1836,2020-03-17 12:00:00,-28.839,2.928,63.195,0.013
1837,2020-03-17 13:00:00,-28.856,3.116,62.89,0.013
1838,2020-03-17 14:00:00,-29.156,3.266,63.125,0.008
1839,2020-03-17 15:00:00,-29.016,3.48,64.276,0.009
1840,2020-03-17 16:00:00,-28.332,3.6,67.601,0.018
1841,2020-03-17 17:00:00,-28.533,3.534,71.877,0.013
1842,2020-03-17 18:00:00,-28.912,3.261,75.336,0.016
1843,2020-03-17 19:00:00,-29.198,3.143,75.058,0.023
1844,2020-03-17 20:00:00,-28.895,3.116,75.774,0.065
1845,2020-03-17 21:00:00,-27.951,3.162,75.533,0.074
1846,2020-03-17 22:00:00,-27.308,3.297,75.528,0.04
1847,2020-03-17 23:00:00,-27.36,3.442,75.709,0.008
1848,2020-03-18 00:00:00,-28.068,3.452,75.682,0.004
1849,2020-03-18 01:00:00,-27.556,3.382,75.664,0.0
1850,2020-03-18 02:00:00,-26.321,3.322,75.712,0.007
1851,2020-03-18 03:00:00,-25.133,3.255,76.048,0.007
1852,2020-03-18 04:00:00,-23.932,3.204,76.542,0.006
1853,2020-03-18 05:00:00,-22.88,3.115,77.206,0.006
1854,2020-03-18 06:00:00,-21.942,3.068,77.733,0.008
1855,2020-03-18 07:00:00,-21.35,2.913,78.663,0.016
1856,2020-03-18 08:00:00,-21.017,2.943,79.186,0.024
1857,2020-03-18 09:00:00,-20.919,2.903,79.52,0.026
1858,2020-03-18 10:00:00,-21.481,2.461,79.249,0.026
1859,2020-03-18 11:00:00,-21.99,2.347,79.795,0.025
1860,2020-03-18 12:00:00,-22.637,2.229,79.873,0.032
1861,2020-03-18 13:00:00,-22.899,2.097,79.903,0.042
1862,2020-03-18 14:00:00,-23.254,2.001,79.914,0.047
1863,2020-03-18 15:00:00,-23.633,1.954,79.844,0.048
1864,2020-03-18 16:00:00,-24.068,1.955,79.508,0.047
1865,2020-03-18 17:00:00,-24.933,1.829,78.301,0.048
1866,2020-03-18 18:00:00,-25.638,1.912,78.089,0.035
1867,2020-03-18 19:00:00,-25.316,2.033,79.482,0.027
1868,2020-03-18 20:00:00,-25.638,2.078,79.628,0.017
1869,2020-03-18 21:00:00,-25.786,2.1,80.172,0.01
1870,2020-03-18 22:00:00,-26.13,2.112,79.914,0.007
1871,2020-03-18 23:00:00,-26.746,2.239,80.021,0.007
1872,2020-03-19 00:00:00,-27.244,2.36,79.835,0.009
1873,2020-03-19 01:00:00,-27.336,2.403,78.906,0.0
1874,2020-03-19 02:00:00,-26.819,2.478,77.725,0.016
1875,2020-03-19 03:00:00,-25.282,2.694,77.427,0.02
1876,2020-03-19 04:00:00,-23.578,3.411,77.615,0.018
1877,2020-03-19 05:00:00,-22.509,4.069,78.051,0.014
1878,2020-03-19 06:00:00,-22.365,4.028,77.337,0.014
1879,2020-03-19 07:00:00,-22.105,3.917,74.868,0.01
1880,2020-03-19 08:00:00,-22.618,3.955,74.342,0.01
1881,2020-03-19 09:00:00,-23.277,4.801,72.457,0.009
1882,2020-03-19 10:00:00,-24.01,4.433,72.23,0.009
1883,2020-03-19 11:00:00,-24.789,3.874,73.259,0.016
1884,2020-03-19 12:00:00,-25.809,3.198,74.507,0.021
1885,2020-03-19 13:00:00,-27.163,2.575,76.573,0.02
1886,2020-03-19 14:00:00,-27.249,2.233,77.852,0.014
1887,2020-03-19 15:00:00,-27.542,2.041,78.408,0.008
1888,2020-03-19 16:00:00,-28.845,1.917,77.119,0.006
1889,2020-03-19 17:00:00,-30.15,1.855,75.631,0.006
1890,2020-03-19 18:00:00,-30.627,1.788,75.183,0.007
1891,2020-03-19 19:00:00,-29.59,1.772,76.474,0.006
1892,2020-03-19 20:00:00,-29.603,1.718,76.279,0.005
1893,2020-03-19 21:00:00,-29.519,1.623,75.742,0.005
1894,2020-03-19 22:00:00,-29.235,1.506,75.012,0.005
1895,2020-03-19 23:00:00,-29.281,1.404,74.595,0.005
1896,2020-03-20 00:00:00,-29.594,1.379,74.432,0.006
1897,2020-03-20 01:00:00,-29.796,1.297,74.309,0.0
1898,2020-03-20 02:00:00,-30.073,1.221,74.252,0.005
1899,2020-03-20 03:00:00,-30.142,1.211,74.645,0.004
1900,2020-03-20 04:00:00,-29.532,1.185,74.935,0.003
1901,2020-03-20 05:00:00,-28.317,1.203,75.291,0.002
1902,2020-03-20 06:00:00,-27.522,1.206,75.449,0.001
1903,2020-03-20 07:00:00,-27.348,1.295,75.466,0.0
1904,2020-03-20 08:00:00,-27.331,1.295,75.441,0.001
1905,2020-03-20 09:00:00,-27.78,1.346,75.503,0.001
1906,2020-03-20 10:00:00,-28.475,1.356,75.58,0.001
1907,2020-03-20 11:00:00,-28.468,1.32,75.891,0.0
1908,2020-03-20 12:00:00,-28.5,1.26,75.179,0.0
1909,2020-03-20 13:00:00,-28.798,1.301,74.95,0.001
1910,2020-03-20 14:00:00,-28.855,1.304,74.943,0.001
1911,2020-03-20 15:00:00,-28.822,1.338,74.942,0.0
1912,2020-03-20 16:00:00,-28.689,1.418,74.995,0.0
1913,2020-03-20 17:00:00,-28.589,1.502,75.112,0.0
1914,2020-03-20 18:00:00,-28.515,1.553,74.989,0.0
1915,2020-03-20 19:00:00,-28.754,1.645,74.802,0.0
1916,2020-03-20 20:00:00,-28.638,1.672,73.777,0.0
1917,2020-03-20 21:00:00,-28.586,1.684,72.292,0.0
1918,2020-03-20 22:00:00,-28.737,1.786,71.055,0.0
1919,2020-03-20 23:00:00,-28.964,1.915,69.695,0.0
1920,2020-03-21 00:00:00,-29.146,2.073,67.269,0.0
1921,2020-03-21 01:00:00,-29.853,2.266,65.359,0.0
1922,2020-03-21 02:00:00,-29.95,2.447,61.275,0.0
1923,2020-03-21 03:00:00,-29.199,2.598,57.26,0.0
1924,2020-03-21 04:00:00,-28.097,2.762,55.174,0.0
1925,2020-03-21 05:00:00,-26.858,2.899,54.87,0.0
1926,2020-03-21 06:00:00,-25.509,3.074,53.774,0.0
1927,2020-03-21 07:00:00,-24.281,3.538,50.16,0.001
1928,2020-03-21 08:00:00,-24.094,3.656,49.246,0.0
1929,2020-03-21 09:00:00,-24.484,3.706,48.793,0.0
1930,2020-03-21 10:00:00,-24.954,3.725,48.807,0.0
1931,2020-03-21 11:00:00,-25.711,3.752,48.854,0.0
1932,2020-03-21 12:00:00,-26.563,3.694,49.066,0.0
1933,2020-03-21 13:00:00,-27.789,3.662,48.242,0.0
1934,2020-03-21 14:00:00,-28.367,3.647,47.779,0.001
1935,2020-03-21 15:00:00,-28.682,3.65,48.605,0.0
1936,2020-03-21 16:00:00,-28.891,3.586,50.388,0.001
1937,2020-03-21 17:00:00,-28.936,3.46,54.786,0.002
1938,2020-03-21 18:00:00,-28.764,3.24,60.694,0.004
1939,2020-03-21 19:00:00,-28.645,3.201,64.531,0.008
1940,2020-03-21 20:00:00,-28.28,3.028,71.296,0.006
1941,2020-03-21 21:00:00,-27.702,2.716,76.638,0.008
1942,2020-03-21 22:00:00,-27.493,2.468,78.285,0.011
1943,2020-03-21 23:00:00,-27.361,2.38,79.114,0.01
1944,2020-03-22 00:00:00,-27.23,2.293,81.148,0.005
1945,2020-03-22 01:00:00,-27.152,2.159,80.553,0.0
1946,2020-03-22 02:00:00,-26.815,2.034,79.889,0.003
1947,2020-03-22 03:00:00,-26.558,1.953,79.101,0.002
1948,2020-03-22 04:00:00,-26.116,1.791,78.214,0.002
1949,2020-03-22 05:00:00,-25.189,1.575,78.263,0.002
1950,2020-03-22 06:00:00,-24.252,1.375,78.295,0.002
1951,2020-03-22 07:00:00,-23.514,1.223,78.72,0.004
1952,2020-03-22 08:00:00,-23.322,1.064,78.902,0.009
1953,2020-03-22 09:00:00,-23.793,0.87,78.736,0.013
1954,2020-03-22 10:00:00,-24.794,0.658,78.06,0.017
1955,2020-03-22 11:00:00,-25.263,0.577,77.528,0.021
1956,2020-03-22 12:00:00,-25.722,0.856,77.156,0.018
1957,2020-03-22 13:00:00,-26.408,1.07,76.673,0.021
1958,2020-03-22 14:00:00,-26.893,1.276,76.303,0.016
1959,2020-03-22 15:00:00,-27.041,1.448,76.33,0.013
1960,2020-03-22 16:00:00,-27.192,1.503,76.438,0.011
1961,2020-03-22 17:00:00,-28.137,1.529,76.297,0.008
1962,2020-03-22 18:00:00,-30.219,1.434,75.0,0.007
1963,2020-03-22 19:00:00,-29.199,1.147,74.702,0.003
1964,2020-03-22 20:00:00,-29.378,1.14,74.538,0.002
1965,2020-03-22 21:00:00,-29.725,1.145,74.285,0.003
1966,2020-03-22 22:00:00,-30.282,1.456,74.42,0.004
1967,2020-03-22 23:00:00,-31.002,1.485,74.298,0.003
1968,2020-03-23 00:00:00,-31.736,1.414,73.764,0.003
1969,2020-03-23 01:00:00,-31.616,1.237,73.391,0.0
1970,2020-03-23 02:00:00,-31.486,1.125,73.584,0.002
1971,2020-03-23 03:00:00,-30.997,1.104,73.862,0.001
1972,2020-03-23 04:00:00,-30.066,1.271,73.942,0.001
1973,2020-03-23 05:00:00,-28.748,1.531,74.197,0.001
1974,2020-03-23 06:00:00,-28.095,1.598,74.625,0.001
1975,2020-03-23 07:00:00,-27.788,1.576,74.504,0.001
1976,2020-03-23 08:00:00,-27.495,1.609,74.661,0.0
1977,2020-03-23 09:00:00,-27.518,1.578,74.864,0.001
1978,2020-03-23 10:00:00,-28.181,1.326,75.111,0.002
1979,2020-03-23 11:00:00,-28.55,1.186,75.433,0.001
1980,2020-03-23 12:00:00,-28.772,1.225,75.0,0.001
1981,2020-03-23 13:00:00,-29.092,1.379,74.761,0.0
1982,2020-03-23 14:00:00,-29.355,1.58,74.922,0.0
1983,2020-03-23 15:00:00,-30.135,1.826,76.026,0.0
1984,2020-03-23 16:00:00,-30.951,2.06,77.172,0.0
1985,2020-03-23 17:00:00,-31.7,2.323,77.994,0.0
1986,2020-03-23 18:00:00,-32.14,2.551,78.207,0.003
1987,2020-03-23 19:00:00,-31.607,2.727,77.721,0.023
1988,2020-03-23 20:00:00,-30.584,2.935,75.609,0.066
1989,2020-03-23 21:00:00,-29.541,3.084,74.515,0.107
1990,2020-03-23 22:00:00,-29.103,3.21,74.484,0.133
1991,2020-03-23 23:00:00,-28.658,3.241,74.713,0.139
1992,2020-03-24 00:00:00,-28.344,3.237,74.838,0.126
1993,2020-03-24 01:00:00,-27.519,3.235,75.259,0.0
1994,2020-03-24 02:00:00,-26.627,3.145,75.26,0.068
1995,2020-03-24 03:00:00,-25.682,3.101,75.642,0.049
1996,2020-03-24 04:00:00,-24.966,3.119,76.002,0.047
1997,2020-03-24 05:00:00,-24.22,3.168,76.126,0.055
1998,2020-03-24 06:00:00,-23.686,3.169,76.296,0.063
1999,2020-03-24 07:00:00,-23.488,3.094,75.735,0.08
2000,2020-03-24 08:00:00,-23.146,2.993,75.391,0.089
2001,2020-03-24 09:00:00,-23.153,2.766,75.358,0.085
2002,2020-03-24 10:00:00,-23.424,2.461,75.656,0.071
2003,2020-03-24 11:00:00,-23.944,2.378,76.0,0.048
2004,2020-03-24 12:00:00,-24.655,2.262,76.051,0.022
2005,2020-03-24 13:00:00,-25.466,2.121,76.522,0.016
2006,2020-03-24 14:00:00,-26.308,2.009,76.954,0.017
2007,2020-03-24 15:00:00,-26.396,1.919,77.183,0.014
2008,2020-03-24 16:00:00,-26.637,1.901,77.173,0.011
2009,2020-03-24 17:00:00,-26.804,1.779,77.514,0.009
2010,2020-03-24 18:00:00,-26.608,1.604,77.885,0.007
2011,2020-03-24 19:00:00,-24.876,1.454,78.447,0.001
2012,2020-03-24 20:00:00,-24.418,1.321,78.179,0.0
2013,2020-03-24 21:00:00,-24.166,1.164,78.342,0.0
2014,2020-03-24 22:00:00,-24.006,1.004,78.465,0.0
2015,2020-03-24 23:00:00,-24.148,0.836,78.358,0.0
2016,2020-03-25 00:00:00,-24.557,0.701,78.034,0.0
2017,2020-03-25 01:00:00,-24.411,0.586,78.115,0.0
2018,2020-03-25 02:00:00,-24.044,0.49,78.421,0.001
2019,2020-03-25 03:00:00,-22.749,0.575,79.386,0.001
2020,2020-03-25 04:00:00,-22.447,0.678,79.847,0.001
2021,2020-03-25 05:00:00,-21.103,0.742,81.087,0.001
2022,2020-03-25 06:00:00,-20.09,0.783,81.788,0.0
2023,2020-03-25 07:00:00,-19.511,0.906,81.15,0.0
2024,2020-03-25 08:00:00,-19.653,1.049,82.197,0.0
2025,2020-03-25 09:00:00,-20.237,1.076,81.632,0.0
2026,2020-03-25 10:00:00,-21.23,1.255,81.147,0.0
2027,2020-03-25 11:00:00,-21.638,1.443,81.304,0.0
2028,2020-03-25 12:00:00,-21.885,1.599,81.33,0.0
2029,2020-03-25 13:00:00,-22.961,1.738,81.033,0.0
2030,2020-03-25 14:00:00,-23.154,1.836,81.289,0.0
2031,2020-03-25 15:00:00,-25.139,1.998,80.296,0.0
2032,2020-03-25 16:00:00,-25.886,2.152,79.879,0.001
2033,2020-03-25 17:00:00,-26.32,2.263,79.714,0.001
2034,2020-03-25 18:00:00,-27.121,2.337,78.433,0.002
2035,2020-03-25 19:00:00,-26.555,2.41,79.998,0.001
2036,2020-03-25 20:00:00,-25.813,2.457,81.951,0.001
2037,2020-03-25 21:00:00,-26.761,2.538,80.201,0.002
2038,2020-03-25 22:00:00,-26.602,2.615,81.233,0.001
2039,2020-03-25 23:00:00,-27.132,2.693,80.544,0.001
2040,2020-03-26 00:00:00,-27.135,2.767,80.894,0.001
2041,2020-03-26 01:00:00,-26.598,2.794,80.287,0.0
2042,2020-03-26 02:00:00,-24.695,2.764,78.114,0.0
2043,2020-03-26 03:00:00,-22.166,2.769,78.639,0.002
2044,2020-03-26 04:00:00,-19.84,2.775,79.678,0.004
2045,2020-03-26 05:00:00,-17.96,2.842,80.666,0.012
2046,2020-03-26 06:00:00,-16.9,2.95,81.679,0.031
2047,2020-03-26 07:00:00,-16.405,3.011,81.866,0.035
2048,2020-03-26 08:00:00,-16.172,3.054,81.494,0.05
2049,2020-03-26 09:00:00,-16.324,3.227,81.092,0.044
2050,2020-03-26 10:00:00,-16.605,3.245,81.272,0.034
2051,2020-03-26 11:00:00,-17.169,3.179,81.791,0.03
2052,2020-03-26 12:00:00,-18.045,3.064,82.747,0.03
2053,2020-03-26 13:00:00,-18.962,2.938,82.757,0.026
2054,2020-03-26 14:00:00,-19.923,2.86,82.395,0.018
2055,2020-03-26 15:00:00,-20.925,2.776,82.203,0.009
2056,2020-03-26 16:00:00,-22.084,2.625,81.011,0.005
