,time,d2m,fdir,sp,ssrd,strd,t2m,tp,u10,v10
53,2020-01-03 05:00:00,261.20556641,0.0,80416.9375,0.0,764196.6875,262.96411133,0.0,0.23355472088000004,-0.047148581594000004
54,2020-01-03 06:00:00,261.53564453,0.0,80438.5625,0.0,756035.75,264.00097656,0.0,0.24011904000999998,0.044837493448999996
55,2020-01-03 07:00:00,261.51757812,0.0,80450.0,0.0,795733.25,264.89697266,0.0,0.27710211276999996,0.11937785149
56,2020-01-03 08:00:00,261.27001953,11292.15625,80462.6875,68078.0625,880936.625,265.62133789,0.0,0.35536992549999996,0.20699685812
57,2020-01-03 09:00:00,261.40722656,62840.31640599999,80463.9375,340134.375,927149.875,266.21850586,0.0,0.38535588979999996,0.22088176012
58,2020-01-03 10:00:00,262.19311523,77237.75,80448.0625,603942.375,960258.1875,267.36889648,0.0,0.50687199831,0.22707313299000004
59,2020-01-03 11:00:00,263.29077148,241090.5,80396.0625,877767.6875,948699.0625,268.67871094,0.0,0.40902900696,0.36693763733
60,2020-01-03 12:00:00,263.8137207,373519.3125,80355.6875,1040296.9375,892577.25,269.96972656,0.0,0.5895935297,0.007106773555300001
61,2020-01-03 13:00:00,264.11523438,265303.0,80363.875,934225.875,896491.0625,271.40478516,0.0,0.7264917492899999,-0.38216757774000004
62,2020-01-03 14:00:00,264.32080078,243376.625,80374.9375,744898.5625,857215.125,271.9128418,0.0,0.7958594560600001,-0.34807211160999996
63,2020-01-03 15:00:00,265.19628906,159523.8125,80369.8125,418216.9375,847734.5625,272.1628418,0.0,0.80467659235,-0.24838280678000002
64,2020-01-03 16:00:00,265.27197266,37071.359375,80375.5,91243.5,754055.8125,271.32348633,0.0,0.76897716522,-0.36590784788
65,2020-01-03 17:00:00,265.22412109,0.0,80407.375,0.0,735774.75,270.58007812,1.6021722331e-06,0.85069102049,-0.49810570478
66,2020-01-03 18:00:00,265.39477539,0.0,80410.8125,0.0,788885.5625,270.12133789,6.5994254328e-06,1.0766782761,-0.49535059928999997
67,2020-01-03 19:00:00,265.50195312,0.0,80449.25,0.0,780370.4375,269.57910156,1.7280573957e-05,1.3415765762,-0.63481223583
68,2020-01-03 20:00:00,266.08813477,0.0,80442.75,0.0,800735.9375,269.13720703,3.440855653e-05,1.1085729599,-0.48284876346999994
69,2020-01-03 21:00:00,266.8996582,0.0,80454.75,0.0,910203.5,269.00854492,7.2288501542e-05,1.1372785568000001,-0.45967918633999993
70,2020-01-03 22:00:00,266.95825195,0.0,80453.25,0.0,1014571.0625,269.0480957,8.781431824899998e-05,0.80243724585,-0.58509546518
71,2020-01-03 23:00:00,267.546875,0.0,80474.75,0.0,1042789.5,269.32714844,6.340026447999999e-05,1.0032424926999999,-0.7948922514899999
72,2020-01-04 00:00:00,267.65795898,0.0,80449.6875,0.0,982770.5625,269.43310547,7.5263975305e-05,1.0486097336,-0.7072097659100001
73,2020-01-04 01:00:00,267.73925781,0.0,80438.9375,0.0,957917.4375,269.4362793,6.6528315074e-05,1.0912418365,-0.68475854397
74,2020-01-04 02:00:00,267.84399414,0.0,80455.75,0.0,941650.1875,269.09179688,7.6332085882e-05,1.0418424606,-0.7898159623100001
75,2020-01-04 03:00:00,267.95336914,0.0,80474.9375,0.0,970298.9375,269.25366211,0.00011503217684,0.9306312203399999,-0.7792934775399999
76,2020-01-04 04:00:00,268.32446289,0.0,80428.0,0.0,1019829.3125,269.61962891,0.00011785505922,0.93887889385,-0.7255312800399999
77,2020-01-04 05:00:00,267.80932617,0.0,80421.25,0.0,1012441.75,269.06542969,0.00013225553266,1.0602874756,-0.80391812325
78,2020-01-04 06:00:00,267.97875977,0.0,80435.375,0.0,1025229.75,269.03222656,0.00014955518418000003,1.1227722168,-0.7155929207800001
79,2020-01-04 07:00:00,267.9296875,0.0,80486.8125,0.0,1003429.5,268.69775391,0.00017498014494999998,1.2607288361,-0.82287687063
80,2020-01-04 08:00:00,268.55102539,6402.5585938,80515.125,33968.640625,1025610.3125,269.36010742,0.00020702359325000001,1.325876236,-0.7703384161
81,2020-01-04 09:00:00,269.14819336,28602.882812,80532.1875,198812.125,1024593.1875,270.25708008,0.00016304013843,1.4188928604,-0.7580477595300001
82,2020-01-04 10:00:00,269.4465332,50941.445312,80567.5625,400540.125,1032937.1875,270.74121094,0.00010217665113,1.2511053085,-1.6239976883000002
83,2020-01-04 11:00:00,269.484375,118277.125,80577.3125,606958.0625,1026104.75,270.92480469,0.00013336179836,1.4404211044,-1.5105695724000001
84,2020-01-04 12:00:00,269.39477539,189637.125,80546.8125,517268.5,1023191.0625,271.18237305,0.00013349531218,0.9750787019700001,-1.0238418579000002
85,2020-01-04 13:00:00,269.51269531,124674.5625,80509.25,628833.25,1018066.125,271.59228516,7.3623654316e-05,1.1078996658,-0.66369885206
86,2020-01-04 14:00:00,269.28662109,54305.28515599999,80494.375,402183.6875,1044361.5625,271.15673828,9.246825357e-05,1.122086525,-1.1146068573
87,2020-01-04 15:00:00,268.95288086,51755.523438,80544.1875,280033.25,1033167.3125,271.18432617,0.00013332365778999998,1.0644044876,-1.3448772430000002
88,2020-01-04 16:00:00,268.95629883,6085.1171875,80578.375,48250.878906,1025298.3125,270.73461914,7.9231249401e-05,1.2803440094,-1.5909833908000002
89,2020-01-04 17:00:00,268.82055664,0.0,80543.625,0.0,1020317.625,270.40380859,3.0670154956e-05,1.0618305206,-0.45844990015000003
90,2020-01-04 18:00:00,268.64501953,0.0,80567.75,0.0,1035802.6875,269.9921875,6.1206810642e-05,1.0600280762,-1.3836975098
91,2020-01-04 19:00:00,268.4050293,0.0,80637.5625,0.0,968673.375,269.93115234,5.966186290600001e-05,1.0389795303,-1.0683956146
92,2020-01-04 20:00:00,268.26757812,0.0,80600.8125,0.0,1018182.8125,270.02539062,6.4659107011e-05,1.2228784561,-0.82134234905
93,2020-01-04 21:00:00,267.64624023,0.0,80603.9375,0.0,985735.5625,269.47412109,3.2939904486e-05,1.0817813873,-1.3734989166
94,2020-01-04 22:00:00,267.7175293,0.0,80673.4375,0.0,1022592.0,269.44580078,5.9890735429e-05,0.7536682486499999,-1.5446710587
95,2020-01-04 23:00:00,266.88867188,0.0,80671.5625,0.0,984608.75,268.98193359,4.1961655369999996e-05,0.53885132074,-1.0287656784
96,2020-01-05 00:00:00,266.58276367,0.0,80637.5,0.0,988617.0625,268.67089844,1.1272430129000002e-05,0.6851556897200001,-1.2697896956999999
97,2020-01-05 01:00:00,266.33886719,0.0,80619.1875,0.0,964045.6875,268.17871094,3.1661984394e-06,0.60484445095,-1.2220878601
98,2020-01-05 02:00:00,266.06640625,0.0,80617.9375,0.0,931305.0,267.92211914,4.005431947e-06,0.6624091267600001,-1.1942911148
99,2020-01-05 03:00:00,265.05200195,0.0,80595.875,0.0,933934.3125,266.98242188,2.212524123e-06,0.50230175257,-1.1888875961
100,2020-01-05 04:00:00,264.05883789,0.0,80613.6875,0.0,842757.875,265.80419922,1.1062620615e-06,0.4691541194899999,-1.1252937317
101,2020-01-05 05:00:00,263.6965332,0.0,80598.1875,0.0,857336.125,265.56640625,1.1062620615e-06,0.5254420042,-0.88935697079
102,2020-01-05 06:00:00,262.99438477,0.0,80613.1875,0.0,817544.375,264.80786133,6.2942513068e-07,0.44582283497,-0.97452235222
103,2020-01-05 07:00:00,262.73510742,0.0,80625.75,0.0,787225.125,264.99291992,1.3732906154e-06,0.26235115528,-1.1630077362
104,2020-01-05 08:00:00,262.03735352,32176.636719,80660.375,72934.375,795138.6875,264.47729492,9.5367431641e-07,0.2060315609,-1.1696949005
105,2020-01-05 09:00:00,262.29052734,219883.5,80667.8125,406318.0625,805607.6875,264.99731445,4.768371582e-07,0.26246774196999995,-0.8088058233300001
106,2020-01-05 10:00:00,264.36914062,575462.375,80660.5625,858775.0,803787.875,267.69921875,0.0,0.38498604298,-0.48708337545
107,2020-01-05 11:00:00,264.67163086,833620.4375,80683.8125,1150077.0,778669.6875,269.40356445,0.0,0.31566655636,-0.87453508377
108,2020-01-05 12:00:00,264.47851562,965135.3125,80605.5625,1287821.0,739768.625,270.39013672,0.0,0.51787722111,-0.89674395323
109,2020-01-05 13:00:00,264.56323242,921733.0625,80633.25,1210788.0,740842.0,271.02905273,0.0,0.4271710515,-1.0719118118000002
110,2020-01-05 14:00:00,264.88549805,645096.9375,80626.625,918417.875,750352.875,271.30883789,0.0,0.27150642871999997,-0.9326258897799998
111,2020-01-05 15:00:00,264.79882812,329822.6875,80687.625,516943.3125,760993.0625,271.03857422,0.0,0.12439393997000002,-0.60419273376
112,2020-01-05 16:00:00,264.81884766,46940.160156,80642.5,99727.3125,743608.6875,269.9152832,0.0,-0.003409330966,-0.35663843155
113,2020-01-05 17:00:00,263.80957031,0.0,80673.6875,0.0,742754.0,267.81762695,0.0,0.09719610214199999,-0.16917872429000003
114,2020-01-05 18:00:00,262.97973633,0.0,80643.125,0.0,750929.875,266.90112305,0.0,0.11293828487,-0.15068018436
115,2020-01-05 19:00:00,262.28295898,0.0,80686.9375,0.0,751753.0625,266.60253906,0.0,0.14651799202,-0.15710288286
116,2020-01-05 20:00:00,261.24731445,0.0,80691.5,0.0,757651.75,266.02099609,0.0,0.15191835164999998,-0.029415465891
117,2020-01-05 21:00:00,260.45288086,0.0,80655.3125,0.0,763093.625,265.73046875,0.0,0.068966686726,0.26638412476
118,2020-01-05 22:00:00,260.11425781,0.0,80642.375,0.0,761435.4375,265.63745117,0.0,0.15939885378,0.43884319067
119,2020-01-05 23:00:00,259.72485352,0.0,80645.1875,0.0,764498.125,266.08105469,0.0,0.20601141453,0.38626873493
120,2020-01-06 00:00:00,259.41650391,0.0,80595.625,0.0,765905.875,266.61035156,0.0,0.034921951592000004,0.48361247778000005
121,2020-01-06 01:00:00,258.63671875,0.0,80601.4375,0.0,763476.4375,266.5456543,0.0,0.11658328772,0.62691390514
122,2020-01-06 02:00:00,258.76977539,0.0,80576.75,0.0,764889.75,266.70532227,0.0,0.19775092602000002,0.62320536375
123,2020-01-06 03:00:00,258.61328125,0.0,80559.375,0.0,763871.875,266.46240234,0.0,0.087852180004,0.55293315649
124,2020-01-06 04:00:00,258.55566406,0.0,80549.5,0.0,765725.5,265.95581055,0.0,0.077451229095,0.42889142036
125,2020-01-06 05:00:00,258.27587891,0.0,80553.5625,0.0,768997.125,265.52563477,0.0,0.1301099062,0.3400901556
126,2020-01-06 06:00:00,258.48193359,0.0,80570.75,0.0,772012.5625,265.81347656,0.0,0.28190255165,0.26482832432
127,2020-01-06 07:00:00,258.87768555,0.0,80585.25,0.0,752374.6875,266.21020508,0.0,0.41843938828,0.25766766070999997
128,2020-01-06 08:00:00,259.51293945,40337.917969,80606.125,85276.125,764538.1875,266.92333984,0.0,0.47207772732000003,0.19119793177000002
129,2020-01-06 09:00:00,260.15307617,294471.625,80604.75,481991.625,773263.8125,268.21240234,0.0,0.41984933615000003,0.14253091812000002
130,2020-01-06 10:00:00,260.5769043,624355.8125,80586.5,891988.4375,787392.1875,267.53979492,0.0,0.38733530045000003,0.7971884012199999
131,2020-01-06 11:00:00,261.64916992,892605.4375,80546.75,1189192.0,773755.875,270.10302734,0.0,0.11976200342,0.51855993271
132,2020-01-06 12:00:00,262.55566406,960391.625,80493.4375,1283740.0,789292.8125,271.77758789,0.0,0.11553591490000001,0.19179731607
133,2020-01-06 13:00:00,263.15380859,870551.0,80442.0625,1178634.0,791786.3125,272.41162109,0.0,0.010195985436,0.081024587154
134,2020-01-06 14:00:00,262.79663086,670883.8125,80431.625,941201.875,758743.75,272.07568359,0.0,-0.011129092424999999,0.022078115493
135,2020-01-06 15:00:00,263.234375,349903.3125,80408.5,540093.4375,762340.3125,271.16943359,0.0,0.13371342421,-0.16567277908
136,2020-01-06 16:00:00,263.34057617,57896.95703099999,80408.875,113218.5,746231.9375,269.74560547,0.0,0.31042301655,-0.46651810408
137,2020-01-06 17:00:00,262.51831055,0.0,80434.625,0.0,741896.1875,268.69824219,0.0,0.41403996944,-0.46428912878
138,2020-01-06 18:00:00,262.39013672,0.0,80433.8125,0.0,738536.5625,268.84643555,0.0,0.44694280624,-0.30902850628
139,2020-01-06 19:00:00,262.04589844,0.0,80459.375,0.0,730409.5,268.66357422,0.0,0.57181954384,-0.26893937588000005
140,2020-01-06 20:00:00,262.11132812,0.0,80477.5625,0.0,729699.8125,269.28588867,0.0,0.78046822548,-0.40528279543000006
141,2020-01-06 21:00:00,262.65185547,0.0,80489.75,0.0,735153.75,269.80151367,0.0,0.82699596882,-0.41303974390000003
142,2020-01-06 22:00:00,262.53808594,0.0,80455.0625,0.0,741720.1875,269.70117188,0.0,0.76947700977,-0.12642967701
143,2020-01-06 23:00:00,262.09423828,0.0,80426.6875,0.0,744557.375,269.24926758,0.0,0.69638985395,-0.48085778952
144,2020-01-07 00:00:00,261.75,0.0,80406.4375,0.0,748703.0625,268.22583008,0.0,0.72367501259,-0.46788781881
145,2020-01-07 01:00:00,261.890625,0.0,80381.25,0.0,754045.25,267.62451172,0.0,0.73468518257,-0.42021751404
146,2020-01-07 02:00:00,261.70825195,0.0,80391.25,0.0,750690.75,267.79370117,0.0,0.9336897134799998,-0.6508321762100001
147,2020-01-07 03:00:00,262.30224609,0.0,80382.9375,0.0,755787.75,268.7265625,0.0,0.9996668696400001,-0.5834267735499999
148,2020-01-07 04:00:00,263.08886719,0.0,80382.4375,0.0,771136.1875,268.98999023,0.0,1.1121015549,-0.59135770798
149,2020-01-07 05:00:00,263.08349609,0.0,80375.3125,0.0,765972.0,268.81274414,0.0,1.0896291733,-0.49026757478999994
150,2020-01-07 06:00:00,262.80053711,0.0,80360.25,0.0,755087.5,268.9543457,0.0,1.1129875183,-0.43939906358999997
151,2020-01-07 07:00:00,262.13330078,0.0,80366.6875,0.0,760843.375,267.84887695,4.1961675379e-07,1.0821447372,-0.55737698078
152,2020-01-07 08:00:00,261.9440918,19054.078125,80433.9375,74048.0,785901.875,267.61743164,3.8528442019e-06,1.0689344406,-0.71713161469
153,2020-01-07 09:00:00,261.7565918,265477.0625,80480.0,444989.4375,826259.8125,267.27978516,2.0751947886e-05,1.0544300079,-0.83659082651
154,2020-01-07 10:00:00,263.3137207,342615.0,80495.0625,629967.375,858761.75,267.88671875,4.436491872199999e-05,1.1626415253,-0.6788351535799999
155,2020-01-07 11:00:00,263.69482422,577766.375,80532.4375,943902.6875,847496.1875,268.72143555,3.9825434214e-05,0.87505066395,-0.1498324275
156,2020-01-07 12:00:00,264.20922852,479623.6875,80462.4375,951859.1875,877324.1875,269.90063477,1.7204278265e-05,1.0455503464,-0.67816191912
157,2020-01-07 13:00:00,263.80932617,511109.125,80406.9375,944384.0,858446.625,270.14331055,4.2343135647e-06,1.0305643082,-0.7082802653300001
158,2020-01-07 14:00:00,263.65185547,541319.6875,80404.875,822507.5,808039.875,269.43920898,1.3732906154e-06,0.9517829418200001,-0.7312471866600001
159,2020-01-07 15:00:00,263.75952148,214382.0625,80426.625,423416.3125,848946.25,268.52246094,1.2588498066e-06,0.74098277092,-0.70258754492
160,2020-01-07 16:00:00,263.20727539,51765.757812,80434.5,100638.6875,824062.9375,267.5144043,1.2588498066e-06,0.62498480082,-0.71668303013
161,2020-01-07 17:00:00,262.44238281,0.0,80458.375,0.0,813032.125,266.85766602,0.0,0.63705146313,-0.83068573475
162,2020-01-07 18:00:00,262.2097168,0.0,80497.5,0.0,939647.125,266.94824219,0.0,0.52865117788,-0.91563749313
163,2020-01-07 19:00:00,261.95532227,0.0,80527.75,0.0,801075.0625,267.08959961,2.3269649319e-06,0.45322453976000004,-0.7740579247499999
164,2020-01-07 20:00:00,260.6784668,0.0,80531.5,0.0,876619.1875,267.24536133,1.9073486328e-06,0.45511603354999997,-0.34894132614
165,2020-01-07 21:00:00,259.83203125,0.0,80527.25,0.0,821415.625,267.52978516,4.1961675379e-07,0.33910959959,-0.026270389557
166,2020-01-07 22:00:00,259.47045898,0.0,80528.75,0.0,808420.0625,266.07006836,0.0,0.25658822059999997,0.39015048741999997
167,2020-01-07 23:00:00,258.65673828,0.0,80527.1875,0.0,751090.0625,264.85668945,0.0,0.031463675201,0.8054081201600001
168,2020-01-08 00:00:00,258.13208008,0.0,80525.8125,0.0,709946.75,264.56054688,0.0,-0.15643978119000002,0.9083542823799999
169,2020-01-08 01:00:00,257.85961914,0.0,80536.5625,0.0,697894.4375,265.09545898,0.0,-0.13144469261,0.63924539089
170,2020-01-08 02:00:00,257.90209961,0.0,80545.4375,0.0,702581.75,265.11889648,0.0,0.16790777445,0.5948514938399999
171,2020-01-08 03:00:00,257.68823242,0.0,80576.9375,0.0,699652.5625,264.61401367,0.0,0.15547001361999999,0.63228863478
172,2020-01-08 04:00:00,257.90698242,0.0,80570.875,0.0,701013.625,264.66357422,0.0,0.095772743225,0.52651834488
173,2020-01-08 05:00:00,257.62866211,0.0,80582.1875,0.0,703346.4375,265.18139648,0.0,0.20682317019000002,0.20961344242
174,2020-01-08 06:00:00,258.17651367,0.0,80617.875,0.0,731764.5625,266.47167969,0.0,0.24635440110999998,0.14122599363
175,2020-01-08 07:00:00,258.21728516,0.0,80637.125,0.0,745400.25,266.76733398,0.0,0.22366583347,0.22864544391999997
176,2020-01-08 08:00:00,258.38769531,36961.277344,80695.375,85102.0625,766550.875,267.02026367,0.0,0.3538684845,0.09676796197899999
177,2020-01-08 09:00:00,258.6472168,280734.6875,80721.3125,473950.6875,776741.75,267.14770508,0.0,0.41174930334,0.019640922546
178,2020-01-08 10:00:00,258.53149414,640609.25,80744.375,897863.6875,775544.125,267.04443359,0.0,0.26068675518,0.42101532221
179,2020-01-08 11:00:00,259.26953125,862430.6875,80754.4375,1166915.0,793106.3125,269.75097656,0.0,0.41640937328,0.082920253277
180,2020-01-08 12:00:00,260.07348633,893724.125,80671.75,1249021.0,825259.875,271.47290039,0.0,0.52550423145,-0.032605197281
181,2020-01-08 13:00:00,259.93383789,823866.875,80650.0,1164908.0,831654.3125,272.79003906,0.0,0.47540527582,-0.24964982270999997
182,2020-01-08 14:00:00,258.80126953,626885.125,80653.4375,924108.75,830442.3125,272.95092773,0.0,0.20771610736999999,-0.24090534449
183,2020-01-08 15:00:00,259.92041016,291543.0,80664.25,512248.3125,872834.125,271.74829102,0.0,0.12215882539999999,-0.20236098766
184,2020-01-08 16:00:00,260.24121094,50339.839844,80664.3125,115338.1875,832522.5625,269.88232422,0.0,0.14432924986,-0.34660720825
185,2020-01-08 17:00:00,259.15844727,0.0,80703.1875,0.0,825185.75,268.9675293,0.0,0.33019351959000004,-0.19855725765
186,2020-01-08 18:00:00,258.83911133,0.0,80691.625,0.0,822161.5625,269.58325195,0.0,0.34091556071999995,-0.018641479313
187,2020-01-08 19:00:00,258.75537109,0.0,80680.75,0.0,850714.375,269.45483398,0.0,0.30396914482,0.074417591095
188,2020-01-08 20:00:00,258.69580078,0.0,80664.9375,0.0,850201.125,269.03979492,0.0,0.26930546761,0.072665274143
189,2020-01-08 21:00:00,258.93481445,0.0,80665.75,0.0,859900.125,268.44824219,0.0,0.23383182286999996,0.0051073171198
190,2020-01-08 22:00:00,260.75195312,0.0,80612.5625,0.0,855503.3125,268.95898438,0.0,0.34137517214,0.25153785944
191,2020-01-08 23:00:00,260.80932617,0.0,80622.3125,0.0,858458.75,268.54711914,0.0,0.14895570277999998,0.1636081934
192,2020-01-09 00:00:00,261.22485352,0.0,80590.625,0.0,860751.875,268.42016602,0.0,0.13748538494,0.097717702389
193,2020-01-09 01:00:00,261.44360352,0.0,80543.25,0.0,903832.0625,268.0703125,0.0,0.13719177246,0.22754561901
194,2020-01-09 02:00:00,261.89648438,0.0,80527.125,0.0,875008.0625,267.10375977,0.0,0.13997620344,0.39323467016
195,2020-01-09 03:00:00,261.88745117,0.0,80484.625,0.0,877395.75,266.21142578,0.0,0.17775088549000004,0.34011942148
196,2020-01-09 04:00:00,262.07568359,0.0,80436.9375,0.0,881245.4375,265.6015625,0.0,0.11012393236,0.30936384201
197,2020-01-09 05:00:00,262.1875,0.0,80430.5625,0.0,874489.625,264.98828125,0.0,0.11650574207,0.31198716164
198,2020-01-09 06:00:00,262.34008789,0.0,80406.875,0.0,878676.625,265.07397461,0.0,0.17290532589000002,0.40329635143
199,2020-01-09 07:00:00,262.19287109,0.0,80381.3125,0.0,884294.875,264.5690918,0.0,0.29776376486,0.52042764425
200,2020-01-09 08:00:00,262.2956543,11630.078125,80378.9375,72665.5625,893054.1875,265.09204102,0.0,0.43500864506000003,0.8299570679699999
201,2020-01-09 09:00:00,262.77856445,125263.3125,80354.75,410073.5625,884426.9375,266.15991211,0.0,0.38834112883,1.1530179977
