,time,temp,wind,RH,ppt
2214,2020-04-02 06:00:00,-13.672,2.382,88.647,0.628
2215,2020-04-02 07:00:00,-13.233,2.738,87.888,0.552
2216,2020-04-02 08:00:00,-12.953,2.706,87.15,0.309
2217,2020-04-02 09:00:00,-12.626,2.727,85.421,0.182
2218,2020-04-02 10:00:00,-12.43,2.516,83.918,0.114
2219,2020-04-02 11:00:00,-12.028,2.552,82.243,0.069
2220,2020-04-02 12:00:00,-11.849,2.358,82.56,0.059
2221,2020-04-02 13:00:00,-11.741,2.324,83.639,0.055
2222,2020-04-02 14:00:00,-11.537,2.355,82.885,0.053
2223,2020-04-02 15:00:00,-11.637,2.152,84.864,0.057
2224,2020-04-02 16:00:00,-12.026,1.787,87.767,0.076
2225,2020-04-02 17:00:00,-12.459,1.726,89.33,0.084
2226,2020-04-02 18:00:00,-12.684,1.549,89.632,0.096
2227,2020-04-02 19:00:00,-12.672,1.433,89.881,0.126
2228,2020-04-02 20:00:00,-12.639,1.357,89.843,0.075
2229,2020-04-02 21:00:00,-12.426,1.025,90.189,0.09
2230,2020-04-02 22:00:00,-12.161,0.694,90.468,0.096
2231,2020-04-02 23:00:00,-12.426,0.26,90.18,0.118
2232,2020-04-03 00:00:00,-12.652,0.276,89.908,0.13
2233,2020-04-03 01:00:00,-13.115,0.648,89.358,0.0
2234,2020-04-03 02:00:00,-13.229,0.963,88.92,0.092
2235,2020-04-03 03:00:00,-13.589,1.297,88.004,0.121
2236,2020-04-03 04:00:00,-13.646,1.552,87.723,0.122
2237,2020-04-03 05:00:00,-13.698,1.846,87.573,0.075
2238,2020-04-03 06:00:00,-13.952,2.029,86.835,0.033
2239,2020-04-03 07:00:00,-14.08,1.647,87.517,0.012
2240,2020-04-03 08:00:00,-14.231,1.782,86.166,0.006
2241,2020-04-03 09:00:00,-14.092,1.739,85.229,0.005
2242,2020-04-03 10:00:00,-13.811,1.955,84.008,0.002
2243,2020-04-03 11:00:00,-13.657,1.579,82.23,0.004
2244,2020-04-03 12:00:00,-13.212,1.519,81.345,0.009
2245,2020-04-03 13:00:00,-12.908,1.431,79.414,0.013
2246,2020-04-03 14:00:00,-12.693,1.356,76.758,0.013
2247,2020-04-03 15:00:00,-12.276,1.224,73.224,0.04
2248,2020-04-03 16:00:00,-12.018,1.212,72.818,0.042
2249,2020-04-03 17:00:00,-12.187,1.228,73.861,0.04
2250,2020-04-03 18:00:00,-12.269,1.234,75.184,0.045
2251,2020-04-03 19:00:00,-12.566,0.987,59.768,0.326
2252,2020-04-03 20:00:00,-12.876,1.251,60.415,0.245
2253,2020-04-03 21:00:00,-13.097,1.281,65.483,0.201
2254,2020-04-03 22:00:00,-13.177,1.426,71.841,0.052
2255,2020-04-03 23:00:00,-13.218,1.615,77.842,0.031
2256,2020-04-04 00:00:00,-13.069,1.703,82.496,0.029
2257,2020-04-04 01:00:00,-12.635,1.598,84.558,0.0
2258,2020-04-04 02:00:00,-12.319,1.464,86.446,0.013
2259,2020-04-04 03:00:00,-12.619,1.358,87.876,0.011
2260,2020-04-04 04:00:00,-12.883,1.275,88.567,0.008
2261,2020-04-04 05:00:00,-13.132,1.282,88.458,0.006
2262,2020-04-04 06:00:00,-13.138,1.316,87.348,0.006
2263,2020-04-04 07:00:00,-12.846,1.224,85.707,0.013
2264,2020-04-04 08:00:00,-12.927,1.167,82.536,0.026
2265,2020-04-04 09:00:00,-12.801,1.176,81.024,0.041
2266,2020-04-04 10:00:00,-12.58,1.175,81.298,0.095
2267,2020-04-04 11:00:00,-12.385,1.201,81.017,0.118
2268,2020-04-04 12:00:00,-12.148,1.488,80.647,0.081
2269,2020-04-04 13:00:00,-11.921,2.068,80.746,0.148
2270,2020-04-04 14:00:00,-12.399,2.136,78.255,0.132
2271,2020-04-04 15:00:00,-13.048,2.416,80.135,0.093
2272,2020-04-04 16:00:00,-13.775,2.264,80.494,0.077
2273,2020-04-04 17:00:00,-14.348,2.278,79.527,0.1
2274,2020-04-04 18:00:00,-14.941,2.161,77.904,0.065
2275,2020-04-04 19:00:00,-14.769,2.001,77.446,0.032
2276,2020-04-04 20:00:00,-14.91,2.002,75.28,0.022
2277,2020-04-04 21:00:00,-14.898,1.983,73.832,0.026
2278,2020-04-04 22:00:00,-14.821,1.909,74.369,0.028
2279,2020-04-04 23:00:00,-14.449,1.662,66.387,0.076
2280,2020-04-05 00:00:00,-14.582,1.501,67.248,0.093
2281,2020-04-05 01:00:00,-14.858,1.373,67.923,0.0
2282,2020-04-05 02:00:00,-15.031,1.289,71.964,0.073
2283,2020-04-05 03:00:00,-15.313,1.199,74.594,0.095
2284,2020-04-05 04:00:00,-15.473,1.226,78.841,0.066
2285,2020-04-05 05:00:00,-15.483,1.201,82.282,0.041
2286,2020-04-05 06:00:00,-15.268,1.234,82.602,0.037
2287,2020-04-05 07:00:00,-14.155,1.29,73.494,0.039
2288,2020-04-05 08:00:00,-14.408,1.263,74.639,0.02
2289,2020-04-05 09:00:00,-14.268,1.227,77.146,0.011
2290,2020-04-05 10:00:00,-14.056,1.189,78.88,0.006
2291,2020-04-05 11:00:00,-13.848,1.16,78.878,0.002
2292,2020-04-05 12:00:00,-13.554,1.097,78.754,0.002
2293,2020-04-05 13:00:00,-13.24,1.022,78.713,0.0
2294,2020-04-05 14:00:00,-13.252,0.904,79.36,0.0
2295,2020-04-05 15:00:00,-13.546,0.752,81.175,0.0
2296,2020-04-05 16:00:00,-14.083,0.616,84.244,0.0
2297,2020-04-05 17:00:00,-14.766,0.47,86.867,0.0
2298,2020-04-05 18:00:00,-15.292,0.327,86.871,0.0
2299,2020-04-05 19:00:00,-15.572,0.237,86.552,0.0
2300,2020-04-05 20:00:00,-15.978,0.3,86.101,0.0
2301,2020-04-05 21:00:00,-15.97,0.405,86.114,0.0
2302,2020-04-05 22:00:00,-15.83,0.54,86.256,0.0
2303,2020-04-05 23:00:00,-15.494,0.611,82.588,0.0
2304,2020-04-06 00:00:00,-14.752,0.736,76.32,0.005
2305,2020-04-06 01:00:00,-13.336,0.84,74.234,0.0
2306,2020-04-06 02:00:00,-12.971,0.984,74.693,0.076
2307,2020-04-06 03:00:00,-12.765,1.187,77.933,0.123
2308,2020-04-06 04:00:00,-12.65,1.328,82.337,0.189
2309,2020-04-06 05:00:00,-12.564,1.334,86.113,0.279
2310,2020-04-06 06:00:00,-12.232,1.305,88.377,0.363
2311,2020-04-06 07:00:00,-11.926,1.147,87.172,0.293
2312,2020-04-06 08:00:00,-11.359,1.073,88.083,0.233
2313,2020-04-06 09:00:00,-10.398,1.21,88.603,0.076
2314,2020-04-06 10:00:00,-9.782,1.278,88.633,0.01
2315,2020-04-06 11:00:00,-9.34,1.302,88.418,0.001
2316,2020-04-06 12:00:00,-9.106,1.285,87.058,0.0
2317,2020-04-06 13:00:00,-8.603,1.31,85.937,0.0
2318,2020-04-06 14:00:00,-8.179,1.368,85.257,0.0
2319,2020-04-06 15:00:00,-8.07,1.52,85.951,0.0
2320,2020-04-06 16:00:00,-7.827,1.545,87.019,0.0
2321,2020-04-06 17:00:00,-7.649,1.502,88.543,0.0
2322,2020-04-06 18:00:00,-7.468,1.429,89.966,0.001
2323,2020-04-06 19:00:00,-6.888,1.206,92.661,0.003
2324,2020-04-06 20:00:00,-6.585,1.086,93.149,0.002
2325,2020-04-06 21:00:00,-6.208,0.953,93.801,0.0
2326,2020-04-06 22:00:00,-6.034,0.8,94.604,0.0
2327,2020-04-06 23:00:00,-6.006,0.808,95.484,0.0
2328,2020-04-07 00:00:00,-6.068,0.665,96.172,0.001
2329,2020-04-07 01:00:00,-6.999,0.572,95.383,0.0
2330,2020-04-07 02:00:00,-7.277,1.011,95.014,0.0
2331,2020-04-07 03:00:00,-7.13,1.198,94.294,0.004
2332,2020-04-07 04:00:00,-6.451,1.253,94.002,0.035
2333,2020-04-07 05:00:00,-5.769,1.217,91.462,0.121
2334,2020-04-07 06:00:00,-5.35,1.354,89.123,0.108
2335,2020-04-07 07:00:00,-5.307,1.364,90.542,0.036
2336,2020-04-07 08:00:00,-4.3,1.605,91.804,0.029
2337,2020-04-07 09:00:00,-3.988,2.271,91.107,0.015
2338,2020-04-07 10:00:00,-4.021,2.963,88.277,0.011
2339,2020-04-07 11:00:00,-3.825,2.98,86.851,0.023
2340,2020-04-07 12:00:00,-3.349,3.361,85.607,0.067
2341,2020-04-07 13:00:00,-3.323,3.724,83.658,0.089
2342,2020-04-07 14:00:00,-4.151,3.535,81.968,0.021
2343,2020-04-07 15:00:00,-5.65,2.9,81.429,0.011
2344,2020-04-07 16:00:00,-5.797,2.11,77.291,0.004
2345,2020-04-07 17:00:00,-4.156,1.273,71.871,0.0
2346,2020-04-07 18:00:00,-5.277,1.555,77.21,0.011
2347,2020-04-07 19:00:00,-5.147,1.631,74.04,0.934
2348,2020-04-07 20:00:00,-5.334,1.332,81.774,0.568
2349,2020-04-07 21:00:00,-5.408,1.223,88.324,1.004
2350,2020-04-07 22:00:00,-5.22,1.197,91.798,1.164
2351,2020-04-07 23:00:00,-5.15,1.074,93.308,1.19
2352,2020-04-08 00:00:00,-5.368,0.949,95.311,0.699
2353,2020-04-08 01:00:00,-5.632,0.941,96.847,0.0
2354,2020-04-08 02:00:00,-5.528,1.302,95.62,0.428
2355,2020-04-08 03:00:00,-5.746,1.735,94.279,0.169
2356,2020-04-08 04:00:00,-5.794,2.182,90.679,0.046
2357,2020-04-08 05:00:00,-5.496,2.292,87.928,0.029
2358,2020-04-08 06:00:00,-5.436,2.411,86.539,0.03
2359,2020-04-08 07:00:00,-5.715,2.709,83.769,0.034
2360,2020-04-08 08:00:00,-5.586,2.927,82.774,0.005
2361,2020-04-08 09:00:00,-5.176,2.963,82.731,0.033
2362,2020-04-08 10:00:00,-3.879,3.47,82.448,0.15
2363,2020-04-08 11:00:00,-3.042,4.364,81.241,0.129
2364,2020-04-08 12:00:00,-4.024,5.582,74.285,0.58
2365,2020-04-08 13:00:00,-4.946,5.211,69.505,0.047
2366,2020-04-08 14:00:00,-5.629,4.899,71.388,0.026
2367,2020-04-08 15:00:00,-6.082,4.5,74.508,0.031
2368,2020-04-08 16:00:00,-6.742,3.97,76.692,0.047
2369,2020-04-08 17:00:00,-7.613,3.76,79.002,0.089
2370,2020-04-08 18:00:00,-8.498,3.495,82.066,0.222
2371,2020-04-08 19:00:00,-8.229,3.155,79.805,0.247
2372,2020-04-08 20:00:00,-8.358,3.281,82.484,0.094
2373,2020-04-08 21:00:00,-8.815,3.783,83.967,0.026
2374,2020-04-08 22:00:00,-8.717,4.047,85.818,0.056
2375,2020-04-08 23:00:00,-8.383,3.969,86.815,0.113
2376,2020-04-09 00:00:00,-8.513,3.622,87.702,0.122
2377,2020-04-09 01:00:00,-8.829,3.602,87.19,0.0
2378,2020-04-09 02:00:00,-9.464,3.549,88.794,0.038
2379,2020-04-09 03:00:00,-9.749,3.461,89.112,0.044
2380,2020-04-09 04:00:00,-10.475,3.178,88.671,0.051
2381,2020-04-09 05:00:00,-10.8,2.997,88.196,0.043
2382,2020-04-09 06:00:00,-10.98,2.902,87.641,0.04
2383,2020-04-09 07:00:00,-10.126,2.23,88.709,0.054
2384,2020-04-09 08:00:00,-10.01,2.13,88.333,0.044
2385,2020-04-09 09:00:00,-9.633,2.518,82.249,0.049
2386,2020-04-09 10:00:00,-9.268,2.657,77.389,0.034
2387,2020-04-09 11:00:00,-9.19,2.786,74.204,0.036
2388,2020-04-09 12:00:00,-9.195,2.823,72.856,0.04
2389,2020-04-09 13:00:00,-9.308,3.238,72.42,0.038
2390,2020-04-09 14:00:00,-9.407,2.778,72.59,0.029
2391,2020-04-09 15:00:00,-9.857,2.347,76.176,0.017
2392,2020-04-09 16:00:00,-10.759,2.206,78.891,0.02
2393,2020-04-09 17:00:00,-11.129,2.113,81.282,0.032
2394,2020-04-09 18:00:00,-11.31,2.017,83.047,0.035
2395,2020-04-09 19:00:00,-9.831,1.391,83.143,0.075
2396,2020-04-09 20:00:00,-10.647,1.589,85.151,0.1
2397,2020-04-09 21:00:00,-11.195,1.694,85.766,0.101
2398,2020-04-09 22:00:00,-11.596,1.775,85.678,0.105
2399,2020-04-09 23:00:00,-11.992,1.886,85.408,0.093
2400,2020-04-10 00:00:00,-12.392,2.133,84.146,0.085
2401,2020-04-10 01:00:00,-12.685,2.141,82.437,0.0
2402,2020-04-10 02:00:00,-12.715,1.983,80.881,0.087
2403,2020-04-10 03:00:00,-12.982,1.999,80.69,0.07
2404,2020-04-10 04:00:00,-12.989,1.866,81.646,0.07
2405,2020-04-10 05:00:00,-12.717,1.595,81.556,0.081
2406,2020-04-10 06:00:00,-12.218,1.338,81.57,0.098
2407,2020-04-10 07:00:00,-11.599,1.578,85.062,0.123
2408,2020-04-10 08:00:00,-10.96,1.626,84.885,0.173
2409,2020-04-10 09:00:00,-9.855,1.257,84.459,0.33
2410,2020-04-10 10:00:00,-9.328,1.466,79.025,0.442
2411,2020-04-10 11:00:00,-8.613,1.868,79.231,0.242
2412,2020-04-10 12:00:00,-8.461,1.977,83.025,0.316
2413,2020-04-10 13:00:00,-8.551,2.331,83.246,0.273
2414,2020-04-10 14:00:00,-8.913,2.184,80.473,0.214
2415,2020-04-10 15:00:00,-9.613,2.229,78.29,0.133
2416,2020-04-10 16:00:00,-10.732,2.487,79.086,0.055
2417,2020-04-10 17:00:00,-12.103,2.326,80.351,0.046
2418,2020-04-10 18:00:00,-12.872,2.204,81.064,0.026
2419,2020-04-10 19:00:00,-12.785,2.273,83.394,0.026
2420,2020-04-10 20:00:00,-12.953,2.205,85.063,0.021
2421,2020-04-10 21:00:00,-13.237,2.231,86.728,0.028
2422,2020-04-10 22:00:00,-13.263,2.178,87.251,0.032
2423,2020-04-10 23:00:00,-13.13,2.04,87.5,0.034
2424,2020-04-11 00:00:00,-13.038,1.904,87.891,0.033
2425,2020-04-11 01:00:00,-12.992,1.909,88.749,0.0
2426,2020-04-11 02:00:00,-12.923,1.891,88.414,0.055
2427,2020-04-11 03:00:00,-12.719,1.779,88.87,0.043
2428,2020-04-11 04:00:00,-12.78,1.744,89.841,0.04
2429,2020-04-11 05:00:00,-12.418,1.562,89.996,0.044
2430,2020-04-11 06:00:00,-11.977,1.358,88.251,0.05
2431,2020-04-11 07:00:00,-10.896,1.754,87.048,0.066
2432,2020-04-11 08:00:00,-10.591,1.638,87.745,0.041
2433,2020-04-11 09:00:00,-10.029,1.855,87.08,0.045
2434,2020-04-11 10:00:00,-9.347,1.755,85.321,0.055
2435,2020-04-11 11:00:00,-8.356,1.661,80.811,0.052
2436,2020-04-11 12:00:00,-8.325,1.461,81.8,0.049
2437,2020-04-11 13:00:00,-8.265,1.193,82.55,0.044
2438,2020-04-11 14:00:00,-8.264,0.958,80.22,0.021
2439,2020-04-11 15:00:00,-7.927,0.886,74.654,0.002
2440,2020-04-11 16:00:00,-8.239,0.745,75.316,0.0
2441,2020-04-11 17:00:00,-8.895,0.763,77.79,0.0
2442,2020-04-11 18:00:00,-9.546,0.774,79.98,0.0
2443,2020-04-11 19:00:00,-10.25,0.744,81.866,0.0
2444,2020-04-11 20:00:00,-10.352,0.962,81.89,0.0
2445,2020-04-11 21:00:00,-10.314,1.171,80.93,0.002
2446,2020-04-11 22:00:00,-10.374,1.418,80.394,0.01
2447,2020-04-11 23:00:00,-10.768,1.522,82.029,0.02
2448,2020-04-12 00:00:00,-11.275,1.698,85.299,0.039
2449,2020-04-12 01:00:00,-11.09,1.864,89.241,0.0
2450,2020-04-12 02:00:00,-11.051,1.965,91.835,0.087
2451,2020-04-12 03:00:00,-10.909,2.082,92.082,0.219
2452,2020-04-12 04:00:00,-10.417,2.213,92.211,0.497
2453,2020-04-12 05:00:00,-9.94,2.229,92.285,0.919
2454,2020-04-12 06:00:00,-9.623,2.211,91.911,1.153
2455,2020-04-12 07:00:00,-9.269,2.5,92.174,1.139
2456,2020-04-12 08:00:00,-9.056,2.573,92.061,1.132
2457,2020-04-12 09:00:00,-8.844,2.533,91.283,0.946
2458,2020-04-12 10:00:00,-8.738,2.385,90.995,0.871
2459,2020-04-12 11:00:00,-8.579,2.017,89.871,0.815
2460,2020-04-12 12:00:00,-8.495,1.586,89.133,0.66
2461,2020-04-12 13:00:00,-8.377,1.412,88.063,0.531
2462,2020-04-12 14:00:00,-8.236,1.604,86.663,0.5
2463,2020-04-12 15:00:00,-8.2,2.231,86.247,0.454
2464,2020-04-12 16:00:00,-8.166,2.47,86.278,0.319
2465,2020-04-12 17:00:00,-8.271,2.921,85.427,0.227
2466,2020-04-12 18:00:00,-8.549,3.145,87.097,0.221
2467,2020-04-12 19:00:00,-9.152,3.075,87.407,0.278
2468,2020-04-12 20:00:00,-9.375,3.189,87.365,0.259
2469,2020-04-12 21:00:00,-9.525,2.791,88.39,0.247
2470,2020-04-12 22:00:00,-9.552,3.501,86.55,0.234
2471,2020-04-12 23:00:00,-9.554,3.783,86.345,0.308
2472,2020-04-13 00:00:00,-9.554,3.629,88.261,0.356
2473,2020-04-13 01:00:00,-9.841,3.596,86.559,0.0
2474,2020-04-13 02:00:00,-9.674,3.66,86.343,0.378
2475,2020-04-13 03:00:00,-9.433,4.531,83.306,0.298
2476,2020-04-13 04:00:00,-9.277,4.645,83.702,0.274
2477,2020-04-13 05:00:00,-9.063,4.549,84.269,0.289
2478,2020-04-13 06:00:00,-8.747,4.554,84.683,0.329
2479,2020-04-13 07:00:00,-9.033,3.279,84.778,0.165
2480,2020-04-13 08:00:00,-8.73,3.812,84.226,0.101
2481,2020-04-13 09:00:00,-8.462,3.418,82.607,0.066
2482,2020-04-13 10:00:00,-8.166,3.406,80.98,0.054
2483,2020-04-13 11:00:00,-7.841,4.095,79.132,0.053
2484,2020-04-13 12:00:00,-7.584,3.575,77.786,0.047
2485,2020-04-13 13:00:00,-7.53,2.805,80.873,0.039
2486,2020-04-13 14:00:00,-7.522,3.825,81.738,0.028
2487,2020-04-13 15:00:00,-7.6,3.876,82.693,0.026
2488,2020-04-13 16:00:00,-7.721,3.903,83.852,0.051
2489,2020-04-13 17:00:00,-8.149,3.791,85.119,0.052
2490,2020-04-13 18:00:00,-8.768,3.682,87.013,0.042
2491,2020-04-13 19:00:00,-9.327,3.635,88.105,0.073
2492,2020-04-13 20:00:00,-9.831,3.445,89.278,0.057
2493,2020-04-13 21:00:00,-9.929,3.248,90.45,0.063
2494,2020-04-13 22:00:00,-10.047,3.045,90.46,0.076
2495,2020-04-13 23:00:00,-10.289,2.874,90.743,0.065
2496,2020-04-14 00:00:00,-10.804,2.736,91.386,0.052
2497,2020-04-14 01:00:00,-10.824,2.726,92.305,0.0
2498,2020-04-14 02:00:00,-10.777,2.726,90.662,0.049
2499,2020-04-14 03:00:00,-11.041,2.647,90.363,0.045
2500,2020-04-14 04:00:00,-11.176,2.453,89.926,0.033
2501,2020-04-14 05:00:00,-11.081,2.308,90.04,0.02
2502,2020-04-14 06:00:00,-10.651,2.117,89.364,0.016
2503,2020-04-14 07:00:00,-9.543,1.757,89.937,0.009
2504,2020-04-14 08:00:00,-8.979,1.524,88.326,0.006
2505,2020-04-14 09:00:00,-8.075,1.361,87.415,0.002
2506,2020-04-14 10:00:00,-7.41,0.933,85.481,0.001
2507,2020-04-14 11:00:00,-7.159,0.647,84.241,0.0
2508,2020-04-14 12:00:00,-7.078,0.805,82.791,0.0
2509,2020-04-14 13:00:00,-6.684,0.694,78.723,0.0
2510,2020-04-14 14:00:00,-6.576,0.668,78.237,0.0
2511,2020-04-14 15:00:00,-6.46,0.827,76.376,0.0
2512,2020-04-14 16:00:00,-6.449,0.875,75.11,0.012
2513,2020-04-14 17:00:00,-6.647,0.918,76.424,0.08
2514,2020-04-14 18:00:00,-6.94,1.055,79.774,0.202
2515,2020-04-14 19:00:00,-6.991,1.309,84.136,0.274
2516,2020-04-14 20:00:00,-7.03,1.191,87.392,0.354
2517,2020-04-14 21:00:00,-6.892,0.914,89.574,0.315
2518,2020-04-14 22:00:00,-6.693,0.711,90.923,0.329
2519,2020-04-14 23:00:00,-7.267,1.03,92.573,0.382
2520,2020-04-15 00:00:00,-7.84,1.865,92.526,0.442
2521,2020-04-15 01:00:00,-7.628,2.947,91.118,0.0
2522,2020-04-15 02:00:00,-8.186,3.22,89.035,0.057
2523,2020-04-15 03:00:00,-8.718,3.005,88.397,0.045
2524,2020-04-15 04:00:00,-8.519,2.911,88.326,0.058
2525,2020-04-15 05:00:00,-8.717,2.767,88.356,0.052
2526,2020-04-15 06:00:00,-8.429,2.547,87.955,0.051
2527,2020-04-15 07:00:00,-7.534,2.328,87.894,0.044
2528,2020-04-15 08:00:00,-6.678,1.431,84.741,0.05
2529,2020-04-15 09:00:00,-6.271,1.29,84.451,0.169
2530,2020-04-15 10:00:00,-5.655,1.213,84.586,0.149
2531,2020-04-15 11:00:00,-5.135,1.275,85.737,0.188
2532,2020-04-15 12:00:00,-4.922,1.307,86.694,0.254
2533,2020-04-15 13:00:00,-5.526,1.389,88.738,0.418
2534,2020-04-15 14:00:00,-5.795,1.069,87.13,0.133
2535,2020-04-15 15:00:00,-6.06,1.057,83.963,0.162
2536,2020-04-15 16:00:00,-5.852,0.746,75.479,0.103
2537,2020-04-15 17:00:00,-6.37,0.593,78.578,0.031
2538,2020-04-15 18:00:00,-6.93,0.563,81.497,0.02
2539,2020-04-15 19:00:00,-7.006,0.634,83.7,0.098
2540,2020-04-15 20:00:00,-7.409,0.707,85.008,0.056
2541,2020-04-15 21:00:00,-7.593,0.775,86.202,0.037
2542,2020-04-15 22:00:00,-7.686,0.931,86.665,0.015
2543,2020-04-15 23:00:00,-7.865,1.06,87.456,0.005
2544,2020-04-16 00:00:00,-7.884,1.06,87.425,0.004
2545,2020-04-16 01:00:00,-8.024,1.025,88.133,0.0
2546,2020-04-16 02:00:00,-8.317,1.021,89.536,0.004
2547,2020-04-16 03:00:00,-8.657,0.93,91.05,0.004
2548,2020-04-16 04:00:00,-9.103,0.893,92.625,0.003
2549,2020-04-16 05:00:00,-9.559,0.841,92.894,0.003
2550,2020-04-16 06:00:00,-9.98,0.851,92.031,0.005
2551,2020-04-16 07:00:00,-8.979,0.811,90.517,0.02
2552,2020-04-16 08:00:00,-8.895,0.975,90.567,0.031
2553,2020-04-16 09:00:00,-8.412,1.175,89.999,0.113
2554,2020-04-16 10:00:00,-7.641,1.281,88.541,0.129
2555,2020-04-16 11:00:00,-7.028,1.551,86.484,0.104
2556,2020-04-16 12:00:00,-6.771,1.647,85.556,0.091
2557,2020-04-16 13:00:00,-6.656,1.935,83.047,0.133
2558,2020-04-16 14:00:00,-6.576,1.619,86.371,0.09
2559,2020-04-16 15:00:00,-7.275,1.954,85.93,0.122
2560,2020-04-16 16:00:00,-7.91,2.28,85.313,0.109
2561,2020-04-16 17:00:00,-8.834,2.239,84.589,0.068
2562,2020-04-16 18:00:00,-9.424,2.287,85.211,0.05
2563,2020-04-16 19:00:00,-9.556,2.226,85.65,0.042
2564,2020-04-16 20:00:00,-9.38,2.067,86.53,0.041
2565,2020-04-16 21:00:00,-8.986,1.838,87.766,0.054
2566,2020-04-16 22:00:00,-9.115,1.858,90.338,0.085
2567,2020-04-16 23:00:00,-10.072,2.506,90.703,0.091
2568,2020-04-17 00:00:00,-10.85,2.913,88.978,0.092
2569,2020-04-17 01:00:00,-11.103,3.115,89.221,0.0
2570,2020-04-17 02:00:00,-10.682,3.216,89.424,0.051
2571,2020-04-17 03:00:00,-10.612,3.172,89.698,0.054
2572,2020-04-17 04:00:00,-10.443,3.145,89.883,0.059
2573,2020-04-17 05:00:00,-9.958,3.183,89.174,0.05
2574,2020-04-17 06:00:00,-9.133,3.287,88.235,0.043
2575,2020-04-17 07:00:00,-8.033,3.342,87.718,0.048
2576,2020-04-17 08:00:00,-7.605,2.739,88.806,0.054
2577,2020-04-17 09:00:00,-6.954,3.631,88.525,0.056
2578,2020-04-17 10:00:00,-6.388,3.829,85.451,0.058
2579,2020-04-17 11:00:00,-6.315,3.005,85.253,0.051
2580,2020-04-17 12:00:00,-6.189,3.777,83.378,0.05
2581,2020-04-17 13:00:00,-6.378,3.3,85.457,0.076
2582,2020-04-17 14:00:00,-6.615,2.897,85.49,0.066
2583,2020-04-17 15:00:00,-6.872,3.884,84.089,0.069
2584,2020-04-17 16:00:00,-7.559,3.556,84.186,0.059
2585,2020-04-17 17:00:00,-8.337,3.585,86.275,0.055
2586,2020-04-17 18:00:00,-9.147,3.506,87.451,0.051
2587,2020-04-17 19:00:00,-9.805,3.513,88.736,0.051
2588,2020-04-17 20:00:00,-10.522,3.6,89.151,0.042
2589,2020-04-17 21:00:00,-10.84,3.6,89.012,0.034
2590,2020-04-17 22:00:00,-10.874,3.454,88.998,0.031
2591,2020-04-17 23:00:00,-10.894,3.286,88.897,0.03
2592,2020-04-18 00:00:00,-10.545,3.226,89.116,0.033
2593,2020-04-18 01:00:00,-9.911,3.059,89.88,0.0
2594,2020-04-18 02:00:00,-9.758,2.935,90.666,0.057
2595,2020-04-18 03:00:00,-9.418,2.772,91.338,0.08
2596,2020-04-18 04:00:00,-8.828,2.776,91.428,0.117
2597,2020-04-18 05:00:00,-8.079,2.768,91.916,0.143
2598,2020-04-18 06:00:00,-6.632,2.945,91.667,0.139
2599,2020-04-18 07:00:00,-5.763,3.266,91.744,0.095
2600,2020-04-18 08:00:00,-4.897,2.718,92.021,0.082
2601,2020-04-18 09:00:00,-4.205,2.659,92.752,0.05
2602,2020-04-18 10:00:00,-3.519,2.715,92.094,0.043
2603,2020-04-18 11:00:00,-2.976,2.748,91.52,0.046
2604,2020-04-18 12:00:00,-2.764,2.493,91.995,0.05
2605,2020-04-18 13:00:00,-2.603,2.362,92.225,0.058
2606,2020-04-18 14:00:00,-2.581,2.231,92.919,0.057
2607,2020-04-18 15:00:00,-2.941,1.91,94.292,0.061
2608,2020-04-18 16:00:00,-3.156,2.071,94.461,0.055
2609,2020-04-18 17:00:00,-3.487,1.991,94.733,0.062
2610,2020-04-18 18:00:00,-4.242,1.927,94.961,0.103
2611,2020-04-18 19:00:00,-3.889,1.787,95.221,0.078
2612,2020-04-18 20:00:00,-3.89,1.848,94.943,0.043
2613,2020-04-18 21:00:00,-4.221,2.12,95.098,0.051
2614,2020-04-18 22:00:00,-4.134,2.254,94.874,0.081
2615,2020-04-18 23:00:00,-4.268,2.292,95.048,0.061
2616,2020-04-19 00:00:00,-4.373,2.284,95.125,0.058
2617,2020-04-19 01:00:00,-4.563,2.43,95.178,0.0
2618,2020-04-19 02:00:00,-5.024,2.519,95.238,0.032
2619,2020-04-19 03:00:00,-5.25,2.582,95.295,0.05
2620,2020-04-19 04:00:00,-4.857,2.6,94.785,0.07
2621,2020-04-19 05:00:00,-4.361,2.608,94.437,0.049
2622,2020-04-19 06:00:00,-3.898,2.647,94.27,0.029
2623,2020-04-19 07:00:00,-3.134,2.392,94.5,0.041
2624,2020-04-19 08:00:00,-2.241,2.528,94.122,0.04
2625,2020-04-19 09:00:00,-1.61,2.624,93.637,0.031
2626,2020-04-19 10:00:00,-1.14,2.765,92.754,0.029
2627,2020-04-19 11:00:00,-0.872,2.434,92.995,0.029
2628,2020-04-19 12:00:00,-0.759,2.407,93.206,0.043
2629,2020-04-19 13:00:00,-0.686,2.301,93.678,0.046
2630,2020-04-19 14:00:00,-0.78,2.54,94.258,0.055
2631,2020-04-19 15:00:00,-0.977,2.649,94.193,0.063
2632,2020-04-19 16:00:00,-1.258,2.858,93.534,0.048
2633,2020-04-19 17:00:00,-1.737,3.344,93.375,0.029
2634,2020-04-19 18:00:00,-2.108,3.44,92.76,0.052
2635,2020-04-19 19:00:00,-2.62,3.392,92.427,0.075
2636,2020-04-19 20:00:00,-2.867,3.412,92.177,0.037
