,time,press,temp,wind,RH,ppt
1271,2020-02-22 23:00:00,582.933,3.729,1.4,98.098,1.306
1272,2020-02-23 00:00:00,583.383,3.574,0.808,97.953,0.693
1273,2020-02-23 01:00:00,583.928,3.294,0.597,99.179,0.0
1274,2020-02-23 02:00:00,584.269,3.144,0.587,99.182,0.464
1275,2020-02-23 03:00:00,584.555,3.24,0.727,98.412,0.748
1276,2020-02-23 04:00:00,584.262,3.157,1.019,97.997,0.559
1277,2020-02-23 05:00:00,583.969,3.138,1.18,97.736,0.33
1278,2020-02-23 06:00:00,583.669,3.053,1.31,97.355,0.345
1279,2020-02-23 07:00:00,583.137,3.171,1.298,96.289,0.302
1280,2020-02-23 08:00:00,582.885,2.791,1.218,96.376,0.409
1281,2020-02-23 09:00:00,582.953,2.478,1.268,95.978,0.47
1282,2020-02-23 10:00:00,583.069,1.753,1.246,98.432,0.244
1283,2020-02-23 11:00:00,583.185,1.367,1.235,99.018,0.143
1284,2020-02-23 12:00:00,583.915,2.418,1.252,95.261,0.092
1285,2020-02-23 13:00:00,584.358,3.779,1.193,87.813,0.012
1286,2020-02-23 14:00:00,584.494,6.316,0.941,71.859,0.061
1287,2020-02-23 15:00:00,584.474,8.19,1.213,66.058,0.134
1288,2020-02-23 16:00:00,584.228,8.959,1.69,71.197,0.174
1289,2020-02-23 17:00:00,583.88,10.003,2.229,76.326,0.562
1290,2020-02-23 18:00:00,583.512,9.546,2.686,80.785,1.511
1291,2020-02-23 19:00:00,583.069,7.681,3.03,87.007,1.773
1292,2020-02-23 20:00:00,582.387,7.033,3.232,87.912,0.836
1293,2020-02-23 21:00:00,582.653,6.104,1.886,92.718,0.357
1294,2020-02-23 22:00:00,582.585,4.687,2.396,94.197,0.366
1295,2020-02-23 23:00:00,582.646,3.857,2.293,96.62,0.18
1296,2020-02-24 00:00:00,583.39,3.344,1.989,97.18,0.183
1297,2020-02-24 01:00:00,583.737,3.194,2.264,98.121,0.0
1298,2020-02-24 02:00:00,583.935,3.03,1.989,97.719,0.034
1299,2020-02-24 03:00:00,584.092,2.801,1.502,97.967,0.009
1300,2020-02-24 04:00:00,583.976,2.411,1.361,98.183,0.009
1301,2020-02-24 05:00:00,583.417,2.135,1.09,98.31,0.012
1302,2020-02-24 06:00:00,583.008,2.092,1.1,98.273,0.006
1303,2020-02-24 07:00:00,582.79,2.233,1.221,98.739,0.012
1304,2020-02-24 08:00:00,582.36,2.274,1.264,98.21,0.043
1305,2020-02-24 09:00:00,582.435,2.247,1.374,98.215,0.052
1306,2020-02-24 10:00:00,582.496,2.216,1.479,98.323,0.061
1307,2020-02-24 11:00:00,582.885,2.121,1.414,98.747,0.07
1308,2020-02-24 12:00:00,583.335,2.3,1.775,96.434,0.046
1309,2020-02-24 13:00:00,583.915,3.714,1.993,86.271,0.07
1310,2020-02-24 14:00:00,584.112,6.029,2.107,75.588,0.073
1311,2020-02-24 15:00:00,584.092,7.921,2.432,74.337,0.092
1312,2020-02-24 16:00:00,583.874,8.493,2.858,73.819,0.333
1313,2020-02-24 17:00:00,583.403,9.964,3.462,77.852,0.314
1314,2020-02-24 18:00:00,582.974,7.452,3.052,84.446,1.306
1315,2020-02-24 19:00:00,582.347,7.919,3.46,86.411,1.254
1316,2020-02-24 20:00:00,581.999,7.449,2.866,91.394,0.534
1317,2020-02-24 21:00:00,581.91,5.057,2.672,88.408,0.543
1318,2020-02-24 22:00:00,581.733,4.029,3.108,90.302,0.104
1319,2020-02-24 23:00:00,581.951,3.149,2.583,93.308,0.061
1320,2020-02-25 00:00:00,582.687,2.514,2.003,95.561,0.043
1321,2020-02-25 01:00:00,583.274,2.19,2.111,97.052,0.0
1322,2020-02-25 02:00:00,583.717,1.643,1.861,96.45,0.021
1323,2020-02-25 03:00:00,583.737,1.262,1.543,96.628,0.006
1324,2020-02-25 04:00:00,583.451,0.809,1.181,98.409,0.0
1325,2020-02-25 05:00:00,583.021,0.285,0.98,98.457,0.0
1326,2020-02-25 06:00:00,582.524,-0.568,0.886,99.109,0.0
1327,2020-02-25 07:00:00,582.312,-1.021,0.861,98.627,0.003
1328,2020-02-25 08:00:00,582.006,-1.472,0.768,96.099,0.0
1329,2020-02-25 09:00:00,581.951,-1.255,0.756,91.683,0.0
1330,2020-02-25 10:00:00,582.299,-1.418,0.853,88.874,0.0
1331,2020-02-25 11:00:00,582.51,-1.373,0.802,86.431,0.0
1332,2020-02-25 12:00:00,583.233,1.45,1.044,71.058,0.0
1333,2020-02-25 13:00:00,583.683,4.336,1.603,53.714,0.0
1334,2020-02-25 14:00:00,584.03,6.72,1.826,47.4,0.0
1335,2020-02-25 15:00:00,583.955,8.433,2.121,45.803,0.0
1336,2020-02-25 16:00:00,583.703,9.67,2.698,47.907,0.003
1337,2020-02-25 17:00:00,583.342,10.198,2.996,51.607,0.003
1338,2020-02-25 18:00:00,582.946,10.263,3.371,55.449,0.015
1339,2020-02-25 19:00:00,582.21,8.319,3.598,66.583,1.273
1340,2020-02-25 20:00:00,582.081,6.956,3.671,71.558,0.192
1341,2020-02-25 21:00:00,581.801,6.179,4.131,70.857,0.128
1342,2020-02-25 22:00:00,581.938,5.093,3.365,76.002,0.027
1343,2020-02-25 23:00:00,582.381,3.62,2.845,84.549,0.015
1344,2020-02-26 00:00:00,582.885,2.473,2.3,90.184,0.006
1345,2020-02-26 01:00:00,583.499,1.698,1.838,94.805,0.0
1346,2020-02-26 02:00:00,583.771,0.952,1.706,96.811,0.0
1347,2020-02-26 03:00:00,584.017,0.567,1.309,97.04,0.0
1348,2020-02-26 04:00:00,583.99,-0.188,0.887,98.895,0.0
1349,2020-02-26 05:00:00,583.642,-0.882,0.674,98.084,0.0
1350,2020-02-26 06:00:00,583.28,-1.337,0.605,98.251,0.003
1351,2020-02-26 07:00:00,582.837,-0.649,0.297,92.021,0.516
1352,2020-02-26 08:00:00,582.742,-0.677,0.473,89.632,0.11
1353,2020-02-26 09:00:00,582.442,-0.671,0.491,87.967,0.079
1354,2020-02-26 10:00:00,582.769,-0.663,0.325,86.925,0.092
1355,2020-02-26 11:00:00,582.837,-0.734,0.192,86.884,0.046
1356,2020-02-26 12:00:00,583.601,1.676,0.54,67.127,0.217
1357,2020-02-26 13:00:00,584.058,4.183,1.259,52.688,0.052
1358,2020-02-26 14:00:00,584.044,5.817,1.681,53.406,0.18
1359,2020-02-26 15:00:00,583.962,7.752,2.016,56.872,0.0
1360,2020-02-26 16:00:00,583.935,9.098,1.885,59.724,0.031
1361,2020-02-26 17:00:00,583.567,8.401,1.597,68.178,0.269
1362,2020-02-26 18:00:00,583.233,7.756,1.752,74.718,0.79
1363,2020-02-26 19:00:00,582.919,6.85,2.228,84.102,1.578
1364,2020-02-26 20:00:00,582.871,4.835,1.705,95.006,1.303
1365,2020-02-26 21:00:00,582.653,4.518,2.144,94.764,0.839
1366,2020-02-26 22:00:00,582.878,3.455,1.791,98.297,0.418
1367,2020-02-26 23:00:00,583.574,2.361,1.518,99.641,0.784
1368,2020-02-27 00:00:00,583.915,1.881,1.462,97.778,0.693
1369,2020-02-27 01:00:00,584.576,1.501,1.259,98.44,0.0
1370,2020-02-27 02:00:00,584.828,1.156,0.719,98.327,0.659
1371,2020-02-27 03:00:00,585.012,0.832,0.435,97.103,0.601
1372,2020-02-27 04:00:00,584.767,0.615,0.188,95.868,0.385
1373,2020-02-27 05:00:00,584.283,0.577,0.598,95.342,0.201
1374,2020-02-27 06:00:00,583.744,0.527,0.692,96.094,0.195
1375,2020-02-27 07:00:00,583.437,0.273,0.938,98.129,0.467
1376,2020-02-27 08:00:00,582.994,0.258,0.846,97.564,0.22
1377,2020-02-27 09:00:00,582.953,0.285,1.05,96.752,0.082
1378,2020-02-27 10:00:00,583.165,0.36,1.115,96.271,0.201
1379,2020-02-27 11:00:00,583.492,0.418,1.195,96.78,0.226
1380,2020-02-27 12:00:00,583.778,1.685,1.437,91.832,0.037
1381,2020-02-27 13:00:00,584.378,4.155,1.257,81.885,0.009
1382,2020-02-27 14:00:00,584.398,5.941,0.832,72.88,0.031
1383,2020-02-27 15:00:00,584.426,7.542,0.493,69.15,0.067
1384,2020-02-27 16:00:00,584.174,8.185,0.678,72.199,0.336
1385,2020-02-27 17:00:00,583.928,8.887,1.05,76.424,0.4
1386,2020-02-27 18:00:00,583.458,9.175,2.322,83.305,0.913
1387,2020-02-27 19:00:00,583.199,9.544,2.486,78.43,1.612
1388,2020-02-27 20:00:00,582.769,6.666,2.916,85.536,1.749
1389,2020-02-27 21:00:00,582.381,5.577,3.078,87.67,0.516
1390,2020-02-27 22:00:00,582.94,4.295,2.303,88.682,0.113
1391,2020-02-27 23:00:00,583.28,3.38,2.351,92.307,0.085
1392,2020-02-28 00:00:00,583.792,2.195,1.966,94.443,0.049
1393,2020-02-28 01:00:00,584.255,1.974,1.614,95.115,0.0
1394,2020-02-28 02:00:00,584.651,1.646,1.213,96.562,0.015
1395,2020-02-28 03:00:00,584.671,1.346,1.072,96.345,0.015
1396,2020-02-28 04:00:00,584.644,1.266,0.569,96.397,0.009
1397,2020-02-28 05:00:00,584.201,0.999,0.081,96.692,0.012
1398,2020-02-28 06:00:00,583.703,0.856,0.205,97.265,0.009
1399,2020-02-28 07:00:00,583.676,0.856,0.314,98.526,0.015
1400,2020-02-28 08:00:00,583.308,0.704,0.508,98.353,0.006
1401,2020-02-28 09:00:00,583.349,0.724,0.566,97.583,0.003
1402,2020-02-28 10:00:00,583.43,0.625,0.748,97.871,0.003
1403,2020-02-28 11:00:00,583.601,0.81,0.92,96.82,0.003
1404,2020-02-28 12:00:00,584.153,2.502,0.933,91.096,0.0
1405,2020-02-28 13:00:00,584.774,5.15,1.373,76.769,0.003
1406,2020-02-28 14:00:00,584.848,6.91,1.798,67.861,0.125
1407,2020-02-28 15:00:00,584.794,8.17,1.523,62.817,0.174
1408,2020-02-28 16:00:00,584.828,9.231,1.192,64.771,0.131
1409,2020-02-28 17:00:00,584.405,9.771,0.766,68.573,0.284
1410,2020-02-28 18:00:00,583.901,9.233,0.979,78.407,1.148
1411,2020-02-28 19:00:00,584.024,8.294,1.535,92.345,1.996
1412,2020-02-28 20:00:00,583.506,6.738,1.843,89.723,1.676
1413,2020-02-28 21:00:00,583.471,5.282,1.118,91.942,1.199
1414,2020-02-28 22:00:00,583.465,4.855,1.341,91.966,0.69
1415,2020-02-28 23:00:00,583.587,4.252,1.482,96.6,0.232
1416,2020-02-29 00:00:00,583.955,3.869,0.937,96.957,0.064
1417,2020-02-29 01:00:00,584.59,3.283,0.722,98.532,0.0
1418,2020-02-29 02:00:00,584.903,3.118,0.658,98.501,0.006
1419,2020-02-29 03:00:00,585.012,2.91,0.277,98.665,0.006
1420,2020-02-29 04:00:00,584.923,2.544,0.418,99.052,0.003
1421,2020-02-29 05:00:00,584.535,2.254,0.775,98.872,0.012
1422,2020-02-29 06:00:00,584.228,1.952,0.855,98.877,0.003
1423,2020-02-29 07:00:00,584.105,2.032,0.94,99.043,0.095
1424,2020-02-29 08:00:00,583.56,1.682,1.169,98.888,0.104
1425,2020-02-29 09:00:00,583.867,1.746,1.25,99.274,0.156
1426,2020-02-29 10:00:00,583.955,1.546,1.446,99.4,0.409
1427,2020-02-29 11:00:00,584.405,1.49,1.556,98.969,0.522
1428,2020-02-29 12:00:00,584.733,2.184,1.767,95.939,0.317
1429,2020-02-29 13:00:00,585.469,4.339,1.768,89.394,0.226
1430,2020-02-29 14:00:00,585.544,6.615,1.825,84.456,0.229
1431,2020-02-29 15:00:00,585.53,7.527,1.869,81.395,0.378
1432,2020-02-29 16:00:00,585.312,8.734,2.055,80.447,0.681
1433,2020-02-29 17:00:00,584.917,8.723,1.649,82.398,0.586
1434,2020-02-29 18:00:00,584.719,8.731,0.914,84.852,1.093
1435,2020-02-29 19:00:00,584.378,8.235,0.738,86.262,1.135
1436,2020-02-29 20:00:00,583.778,7.844,0.858,83.295,1.346
1437,2020-02-29 21:00:00,583.383,6.274,1.264,83.367,1.23
1438,2020-02-29 22:00:00,583.546,5.374,1.538,86.305,0.729
1439,2020-02-29 23:00:00,583.137,4.268,2.377,92.944,0.757
1440,2020-03-01 00:00:00,584.133,3.5,1.418,95.203,0.247
1441,2020-03-01 01:00:00,585.176,2.913,1.072,98.302,0.0
1442,2020-03-01 02:00:00,585.53,3.016,0.82,96.676,0.571
1443,2020-03-01 03:00:00,585.592,2.903,0.909,96.593,0.827
1444,2020-03-01 04:00:00,585.517,2.628,1.038,95.894,0.787
1445,2020-03-01 05:00:00,585.046,2.488,1.123,96.08,1.184
1446,2020-03-01 06:00:00,584.692,2.393,1.245,96.298,0.485
1447,2020-03-01 07:00:00,584.433,2.961,1.093,95.495,0.027
1448,2020-03-01 08:00:00,584.017,2.642,1.178,96.541,0.015
1449,2020-03-01 09:00:00,584.071,2.408,1.242,97.381,0.012
1450,2020-03-01 10:00:00,584.289,2.055,1.247,98.083,0.012
1451,2020-03-01 11:00:00,584.351,1.942,1.445,97.686,0.009
1452,2020-03-01 12:00:00,584.992,2.555,2.007,92.988,0.012
1453,2020-03-01 13:00:00,585.401,3.978,2.164,79.436,0.012
1454,2020-03-01 14:00:00,585.585,5.888,1.902,70.523,0.024
1455,2020-03-01 15:00:00,585.38,7.408,1.523,65.407,0.046
1456,2020-03-01 16:00:00,585.237,8.532,1.13,64.09,0.07
1457,2020-03-01 17:00:00,584.644,9.471,0.744,66.444,0.107
1458,2020-03-01 18:00:00,584.105,9.405,0.108,73.025,0.787
1459,2020-03-01 19:00:00,584.037,9.99,0.896,80.704,1.108
1460,2020-03-01 20:00:00,583.185,7.667,1.309,91.54,2.127
1461,2020-03-01 21:00:00,583.267,5.26,1.704,91.168,2.21
1462,2020-03-01 22:00:00,583.512,4.693,1.587,93.516,1.532
1463,2020-03-01 23:00:00,583.785,3.608,1.736,95.009,1.492
1464,2020-03-02 00:00:00,584.201,2.934,1.705,94.563,0.876
1465,2020-03-02 01:00:00,584.787,2.795,1.402,94.7,0.0
1466,2020-03-02 02:00:00,585.169,2.41,1.096,97.086,0.079
1467,2020-03-02 03:00:00,585.264,2.132,0.82,98.599,0.009
1468,2020-03-02 04:00:00,585.005,1.701,0.725,99.305,0.003
1469,2020-03-02 05:00:00,584.548,1.191,0.66,99.424,0.0
1470,2020-03-02 06:00:00,584.085,0.663,0.693,99.433,0.0
1471,2020-03-02 07:00:00,583.799,0.629,1.148,98.639,0.003
1472,2020-03-02 08:00:00,583.328,0.147,1.191,98.366,0.006
1473,2020-03-02 09:00:00,583.403,-0.26,1.236,97.726,0.003
1474,2020-03-02 10:00:00,583.458,-0.617,1.245,97.986,0.003
1475,2020-03-02 11:00:00,583.921,-0.848,1.163,98.248,0.0
1476,2020-03-02 12:00:00,584.249,0.766,1.081,95.095,0.0
1477,2020-03-02 13:00:00,584.76,4.051,0.929,79.275,0.003
1478,2020-03-02 14:00:00,584.937,6.475,0.65,61.011,0.024
1479,2020-03-02 15:00:00,584.739,7.889,0.379,54.911,0.327
1480,2020-03-02 16:00:00,584.59,8.83,0.422,53.29,0.247
1481,2020-03-02 17:00:00,584.153,8.836,1.258,55.547,0.403
1482,2020-03-02 18:00:00,583.628,9.533,2.327,53.077,0.18
1483,2020-03-02 19:00:00,583.28,9.199,2.868,49.189,0.226
1484,2020-03-02 20:00:00,583.253,8.833,3.424,49.865,0.165
1485,2020-03-02 21:00:00,582.803,7.274,3.807,57.695,0.076
1486,2020-03-02 22:00:00,583.076,6.074,3.299,65.994,0.0
1487,2020-03-02 23:00:00,583.396,4.587,2.715,76.512,0.0
1488,2020-03-03 00:00:00,583.73,3.176,2.269,86.752,0.003
1489,2020-03-03 01:00:00,584.324,2.162,1.587,91.808,0.0
1490,2020-03-03 02:00:00,584.671,1.158,1.195,95.045,0.0
1491,2020-03-03 03:00:00,584.767,0.215,0.799,95.553,0.0
1492,2020-03-03 04:00:00,584.535,-1.29,0.648,98.18,0.0
1493,2020-03-03 05:00:00,584.105,-2.653,0.63,98.051,0.0
1494,2020-03-03 06:00:00,583.635,-4.482,0.551,97.131,0.0
1495,2020-03-03 07:00:00,583.178,-5.209,0.662,94.736,0.0
1496,2020-03-03 08:00:00,582.769,-5.794,0.659,90.806,0.003
1497,2020-03-03 09:00:00,582.892,-6.4,0.663,83.918,0.0
1498,2020-03-03 10:00:00,582.878,-6.664,0.779,81.061,0.0
1499,2020-03-03 11:00:00,583.26,-7.069,0.847,80.841,0.0
1500,2020-03-03 12:00:00,583.553,-2.918,0.737,70.425,0.0
1501,2020-03-03 13:00:00,584.092,3.309,0.631,45.738,0.0
1502,2020-03-03 14:00:00,584.214,6.176,0.66,33.362,0.0
1503,2020-03-03 15:00:00,584.303,8.088,0.427,31.366,0.0
1504,2020-03-03 16:00:00,584.126,9.501,0.537,33.092,0.0
1505,2020-03-03 17:00:00,583.792,10.55,1.133,35.533,0.0
1506,2020-03-03 18:00:00,583.301,11.032,1.917,37.372,0.073
1507,2020-03-03 19:00:00,582.783,10.971,3.253,39.238,0.107
1508,2020-03-03 20:00:00,582.646,10.392,3.733,40.785,0.046
1509,2020-03-03 21:00:00,582.394,9.081,3.767,46.818,0.012
1510,2020-03-03 22:00:00,582.619,7.285,3.248,53.412,0.0
1511,2020-03-03 23:00:00,582.858,5.146,2.396,63.028,0.0
1512,2020-03-04 00:00:00,583.274,3.262,1.806,76.188,0.0
1513,2020-03-04 01:00:00,583.621,1.995,1.339,86.906,0.0
1514,2020-03-04 02:00:00,584.133,1.028,0.87,95.42,0.0
1515,2020-03-04 03:00:00,584.283,0.393,0.642,98.435,0.0
1516,2020-03-04 04:00:00,584.221,-0.664,0.771,99.191,0.0
1517,2020-03-04 05:00:00,583.935,-1.498,1.063,98.856,0.0
1518,2020-03-04 06:00:00,583.676,-1.793,1.18,97.793,0.0
1519,2020-03-04 07:00:00,583.253,-1.69,1.226,97.64,0.003
1520,2020-03-04 08:00:00,583.117,-1.924,1.291,97.322,0.0
1521,2020-03-04 09:00:00,583.328,-1.507,1.36,93.656,0.0
1522,2020-03-04 10:00:00,583.54,-0.682,1.616,87.71,0.006
1523,2020-03-04 11:00:00,583.969,0.07,1.786,85.053,0.012
1524,2020-03-04 12:00:00,584.385,2.28,2.186,81.463,0.009
1525,2020-03-04 13:00:00,584.944,4.173,2.622,74.398,0.024
1526,2020-03-04 14:00:00,585.128,6.338,2.795,64.739,0.162
1527,2020-03-04 15:00:00,585.033,7.981,2.77,53.976,0.247
1528,2020-03-04 16:00:00,584.958,9.023,2.219,50.733,0.241
1529,2020-03-04 17:00:00,584.48,10.283,2.175,48.834,0.11
1530,2020-03-04 18:00:00,584.01,10.876,2.068,50.295,0.067
1531,2020-03-04 19:00:00,583.826,10.896,2.232,48.316,0.04
1532,2020-03-04 20:00:00,583.069,9.263,2.078,57.655,0.775
1533,2020-03-04 21:00:00,583.383,7.256,1.713,65.307,0.729
1534,2020-03-04 22:00:00,583.587,4.41,1.651,77.84,1.251
1535,2020-03-04 23:00:00,583.921,3.986,0.841,78.523,0.052
1536,2020-03-05 00:00:00,584.242,3.687,0.326,81.152,0.006
1537,2020-03-05 01:00:00,584.828,3.246,0.487,84.523,0.0
1538,2020-03-05 02:00:00,585.237,2.815,0.742,88.632,0.0
1539,2020-03-05 03:00:00,585.292,2.283,0.801,92.562,0.0
1540,2020-03-05 04:00:00,585.36,1.623,0.883,94.898,0.0
1541,2020-03-05 05:00:00,584.971,1.013,0.989,96.728,0.0
1542,2020-03-05 06:00:00,584.678,0.568,1.111,97.165,0.0
1543,2020-03-05 07:00:00,584.276,0.548,1.103,95.774,0.0
1544,2020-03-05 08:00:00,584.071,-0.573,1.155,98.731,0.0
1545,2020-03-05 09:00:00,584.105,-0.819,1.195,98.275,0.0
1546,2020-03-05 10:00:00,584.412,-1.376,1.284,97.999,0.003
1547,2020-03-05 11:00:00,584.814,-1.202,1.299,97.007,0.003
1548,2020-03-05 12:00:00,585.305,1.44,1.308,93.962,0.0
1549,2020-03-05 13:00:00,585.81,3.764,1.672,84.901,0.003
1550,2020-03-05 14:00:00,585.81,6.23,1.763,62.086,0.061
1551,2020-03-05 15:00:00,585.817,7.881,1.588,50.387,0.366
1552,2020-03-05 16:00:00,585.332,9.147,1.481,42.364,0.165
1553,2020-03-05 17:00:00,585.067,9.97,1.545,39.297,0.217
1554,2020-03-05 18:00:00,584.692,9.861,2.059,41.917,0.241
1555,2020-03-05 19:00:00,584.398,9.783,2.618,41.689,0.327
1556,2020-03-05 20:00:00,583.976,8.896,2.79,46.053,0.156
1557,2020-03-05 21:00:00,583.84,8.122,2.897,49.097,0.137
1558,2020-03-05 22:00:00,583.744,7.214,2.615,53.74,0.0
1559,2020-03-05 23:00:00,584.228,5.741,1.854,63.582,0.003
1560,2020-03-06 00:00:00,584.583,4.292,1.322,75.67,0.0
1561,2020-03-06 01:00:00,584.971,3.138,1.002,86.336,0.0
1562,2020-03-06 02:00:00,585.244,2.124,0.657,94.217,0.0
1563,2020-03-06 03:00:00,585.319,1.014,0.537,98.143,0.0
1564,2020-03-06 04:00:00,585.183,0.091,0.688,99.28,0.0
1565,2020-03-06 05:00:00,584.78,-0.56,0.729,99.271,0.0
1566,2020-03-06 06:00:00,584.426,-1.165,0.684,98.415,0.0
1567,2020-03-06 07:00:00,584.167,-0.601,0.662,98.041,0.003
1568,2020-03-06 08:00:00,583.908,-1.42,0.699,98.09,0.0
1569,2020-03-06 09:00:00,583.826,-2.429,0.801,97.629,0.003
1570,2020-03-06 10:00:00,584.017,-2.939,0.904,95.777,0.0
1571,2020-03-06 11:00:00,584.174,-3.143,1.039,94.541,0.003
1572,2020-03-06 12:00:00,584.671,-0.644,0.986,92.597,0.0
1573,2020-03-06 13:00:00,585.019,3.802,1.205,57.051,0.0
1574,2020-03-06 14:00:00,585.162,5.952,0.906,48.495,0.0
1575,2020-03-06 15:00:00,585.08,7.783,0.565,45.568,0.0
1576,2020-03-06 16:00:00,584.664,9.186,0.407,41.484,0.003
1577,2020-03-06 17:00:00,584.167,10.301,1.467,38.375,0.003
1578,2020-03-06 18:00:00,583.533,10.579,2.423,39.379,0.262
1579,2020-03-06 19:00:00,583.458,9.777,2.135,40.229,0.259
1580,2020-03-06 20:00:00,582.96,8.982,2.235,43.688,0.122
1581,2020-03-06 21:00:00,582.646,8.273,2.58,47.179,0.095
1582,2020-03-06 22:00:00,582.749,7.221,2.687,52.632,0.009
1583,2020-03-06 23:00:00,583.212,5.418,2.191,64.872,0.003
1584,2020-03-07 00:00:00,583.799,4.527,1.597,74.393,0.0
1585,2020-03-07 01:00:00,584.174,3.881,1.008,81.116,0.0
1586,2020-03-07 02:00:00,584.576,3.326,0.441,86.271,0.052
1587,2020-03-07 03:00:00,584.808,2.618,1.014,90.772,0.04
1588,2020-03-07 04:00:00,584.514,2.4,1.236,90.672,0.018
1589,2020-03-07 05:00:00,584.167,1.774,1.332,92.629,0.015
1590,2020-03-07 06:00:00,583.737,1.572,1.385,93.108,0.006
1591,2020-03-07 07:00:00,583.369,1.827,1.451,88.761,0.003
1592,2020-03-07 08:00:00,582.933,1.286,1.348,91.74,0.0
1593,2020-03-07 09:00:00,582.878,0.774,1.197,94.011,0.0
1594,2020-03-07 10:00:00,583.015,0.338,1.126,94.493,0.0
1595,2020-03-07 11:00:00,583.43,-0.383,1.11,96.413,0.0
1596,2020-03-07 12:00:00,583.799,1.839,1.097,89.329,0.0
1597,2020-03-07 13:00:00,584.296,4.247,1.182,78.323,0.003
1598,2020-03-07 14:00:00,584.48,6.629,1.393,60.042,0.0
1599,2020-03-07 15:00:00,584.433,8.411,2.141,46.352,0.104
1600,2020-03-07 16:00:00,584.126,9.534,2.621,40.489,0.168
1601,2020-03-07 17:00:00,583.58,10.061,2.495,38.003,0.159
1602,2020-03-07 18:00:00,583.185,9.637,2.161,40.661,0.162
1603,2020-03-07 19:00:00,582.742,9.731,2.153,38.064,0.122
1604,2020-03-07 20:00:00,582.503,8.617,2.115,43.029,0.119
1605,2020-03-07 21:00:00,582.244,7.615,2.558,48.436,0.107
1606,2020-03-07 22:00:00,582.428,5.837,2.38,58.131,0.223
1607,2020-03-07 23:00:00,583.151,4.82,2.028,69.75,0.024
1608,2020-03-08 00:00:00,583.376,3.906,1.592,80.332,0.015
1609,2020-03-08 01:00:00,583.894,3.389,1.354,87.411,0.0
1610,2020-03-08 02:00:00,584.085,2.743,0.891,93.523,0.003
1611,2020-03-08 03:00:00,584.262,2.377,0.688,97.357,0.0
1612,2020-03-08 04:00:00,583.99,2.082,0.555,98.974,0.0
1613,2020-03-08 05:00:00,583.805,1.749,0.223,99.115,0.0
1614,2020-03-08 06:00:00,583.28,1.273,0.469,99.312,0.0
1615,2020-03-08 07:00:00,583.131,1.115,0.344,99.366,0.0
1616,2020-03-08 08:00:00,582.79,0.91,0.523,98.968,0.003
1617,2020-03-08 09:00:00,582.708,0.156,0.774,98.737,0.0
1618,2020-03-08 10:00:00,583.069,-0.06,0.922,98.082,0.0
1619,2020-03-08 11:00:00,583.199,-0.216,0.892,95.771,0.0
1620,2020-03-08 12:00:00,583.785,1.576,0.955,87.72,0.003
1621,2020-03-08 13:00:00,584.255,4.88,1.28,76.886,0.0
1622,2020-03-08 14:00:00,584.63,7.341,2.804,54.263,0.07
1623,2020-03-08 15:00:00,584.412,9.276,4.056,43.711,0.067
1624,2020-03-08 16:00:00,584.051,10.167,4.339,39.917,0.07
1625,2020-03-08 17:00:00,583.785,10.333,3.662,40.161,0.095
1626,2020-03-08 18:00:00,583.308,10.515,3.094,43.847,0.043
1627,2020-03-08 19:00:00,582.865,9.205,1.369,56.828,0.22
1628,2020-03-08 20:00:00,582.851,6.439,0.477,71.59,1.535
1629,2020-03-08 21:00:00,582.728,6.766,0.662,71.192,0.58
1630,2020-03-08 22:00:00,582.565,4.701,1.013,80.42,1.465
1631,2020-03-08 23:00:00,583.512,3.772,0.957,85.411,0.812
1632,2020-03-09 00:00:00,583.894,2.725,0.13,92.876,0.952
1633,2020-03-09 01:00:00,584.405,2.514,0.365,94.3,0.0
1634,2020-03-09 02:00:00,584.794,2.252,0.402,94.544,0.171
1635,2020-03-09 03:00:00,585.019,2.331,0.618,94.063,0.037
1636,2020-03-09 04:00:00,584.767,1.745,0.74,96.385,0.275
1637,2020-03-09 05:00:00,584.385,1.493,0.607,97.283,0.003
1638,2020-03-09 06:00:00,584.051,1.255,0.613,97.527,0.003
1639,2020-03-09 07:00:00,583.533,0.98,0.642,97.834,0.003
1640,2020-03-09 08:00:00,583.206,-0.047,0.894,98.896,0.336
1641,2020-03-09 09:00:00,583.478,0.177,0.831,97.644,0.409
1642,2020-03-09 10:00:00,583.792,0.043,0.941,98.527,0.342
1643,2020-03-09 11:00:00,584.208,0.19,1.058,97.989,0.018
1644,2020-03-09 12:00:00,584.63,1.856,1.72,91.247,0.009
1645,2020-03-09 13:00:00,585.367,4.148,2.108,82.284,0.037
1646,2020-03-09 14:00:00,585.51,5.921,2.311,78.377,0.192
1647,2020-03-09 15:00:00,585.448,7.315,2.722,77.022,0.351
1648,2020-03-09 16:00:00,585.155,7.747,2.903,78.315,0.659
1649,2020-03-09 17:00:00,585.026,6.939,2.055,79.463,0.91
1650,2020-03-09 18:00:00,584.719,6.683,1.514,79.64,0.366
1651,2020-03-09 19:00:00,584.255,7.406,1.167,77.341,0.214
1652,2020-03-09 20:00:00,583.587,6.66,0.314,79.24,0.324
1653,2020-03-09 21:00:00,583.703,5.751,1.084,83.634,0.424
1654,2020-03-09 22:00:00,583.676,3.963,1.357,88.807,0.806
1655,2020-03-09 23:00:00,584.187,2.763,1.236,93.778,0.391
1656,2020-03-10 00:00:00,584.528,2.697,0.773,96.491,0.116
1657,2020-03-10 01:00:00,585.073,2.725,0.519,96.609,0.0
