 

stn    time           ods000z0  gre000z0  rre150z0
PLF    201902202230          1         1       0.0
PLF    201902202240          1         1       0.0
PLF    201902202250          1         1       0.0
PLF    201902202300          0         1       0.0
PLF    201902202310          1         2       0.0
PLF    201902202320          1         1       0.0
PLF    201902202330          0         1       0.0
PLF    201902202340          0         1       0.0
PLF    201902202350          1         2       0.0
PLF    201902210000          1         1       0.0
PLF    201902210010          1         1       0.0
PLF    201902210020          1         2       0.0
PLF    201902210030          1         1       0.0
PLF    201902210040          1         2       0.0
PLF    201902210050          1         2       0.0
PLF    201902210100          0         1       0.0
PLF    201902210110          0         0       0.0
PLF    201902210120          0         0       0.0
PLF    201902210130          0         1       0.0
PLF    201902210140          2         2       0.0
PLF    201902210150          1         2       0.0
PLF    201902210200          1         1       0.0
PLF    201902210210          1         2       0.0
PLF    201902210220          1         1       0.0
PLF    201902210230          1         1       0.0
PLF    201902210240          0         1       0.0
PLF    201902210250          1         2       0.0
PLF    201902210300          1         2       0.0
PLF    201902210310          1         2       0.0
PLF    201902210320          1         2       0.0
PLF    201902210330          1         2       0.0
PLF    201902210340          0         1       0.0
PLF    201902210350          1         1       0.0
PLF    201902210400          1         2       0.0
PLF    201902210410          0         1       0.0
PLF    201902210420          0         1       0.0
PLF    201902210430          0         1       0.0
PLF    201902210440          1         1       0.0
PLF    201902210450          1         2       0.0
PLF    201902210500          0         1       0.0
PLF    201902210510          1         2       0.0
PLF    201902210520          1         1       0.0
PLF    201902210530          1         1       0.0
PLF    201902210540          0         1       0.0
PLF    201902210550          0         1       0.0
PLF    201902210600          1         2       0.0
PLF    201902210610          1         2       0.0
PLF    201902210620          2         3       0.0
PLF    201902210630          4         5       0.0
PLF    201902210640          8         9       0.0
PLF    201902210650         13        14       0.0
PLF    201902210700         25        34       0.0
PLF    201902210710         38        68       0.0
PLF    201902210720         42        89       0.0
PLF    201902210730         46       115       0.0
PLF    201902210740         48       138       0.0
PLF    201902210750         52       164       0.0
PLF    201902210800         54       190       0.0
PLF    201902210810         57       217       0.0
PLF    201902210820         59       243       0.0
PLF    201902210830         62       268       0.0
PLF    201902210840         62       289       0.0
PLF    201902210850         65       318       0.0
PLF    201902210900         67       344       0.0
PLF    201902210910         70       369       0.0
PLF    201902210920         74       395       0.0
PLF    201902210930         81       420       0.0
PLF    201902210940         86       442       0.0
PLF    201902210950         92       462       0.0
PLF    201902211000         91       479       0.0
PLF    201902211010         90       494       0.0
PLF    201902211020         89       508       0.0
PLF    201902211030         89       522       0.0
PLF    201902211040         91       537       0.0
PLF    201902211050         92       553       0.0
PLF    201902211100         97       571       0.0
PLF    201902211110        105       586       0.0
PLF    201902211120        104       592       0.0
PLF    201902211130        101       595       0.0
PLF    201902211140         98       597       0.0
PLF    201902211150         97       601       0.0
PLF    201902211200         96       597       0.0
PLF    201902211210         95       594       0.0
PLF    201902211220         95       587       0.0
PLF    201902211230         97       572       0.0
PLF    201902211240         99       560       0.0
PLF    201902211250        102       554       0.0
PLF    201902211300        106       548       0.0
PLF    201902211310        110       539       0.0
PLF    201902211320        114       530       0.0
PLF    201902211330        113       516       0.0
PLF    201902211340        107       500       0.0
PLF    201902211350        103       482       0.0
PLF    201902211400         99       463       0.0
PLF    201902211410         99       445       0.0
PLF    201902211420         97       429       0.0
PLF    201902211430         95       413       0.0
PLF    201902211440         93       390       0.0
PLF    201902211450         93       363       0.0
PLF    201902211500         93       335       0.0
PLF    201902211510         92       303       0.0
PLF    201902211520         87       269       0.0
PLF    201902211530         81       235       0.0
PLF    201902211540         75       200       0.0
PLF    201902211550         69       161       0.0
PLF    201902211600         61       129       0.0
PLF    201902211610         56       104       0.0
PLF    201902211620         51        81       0.0
PLF    201902211630         40        59       0.0
PLF    201902211640         27        36       0.0
PLF    201902211650         19        22       0.0
PLF    201902211700         12        13       0.0
PLF    201902211710          6         7       0.0
PLF    201902211720          2         3       0.0
PLF    201902211730          1         2       0.0
PLF    201902211740          2         3       0.0
PLF    201902211750          2         3       0.0
PLF    201902211800          2         2       0.0
PLF    201902211810          1         2       0.0
PLF    201902211820          1         1       0.0
PLF    201902211830          1         1       0.0
PLF    201902211840          1         1       0.0
PLF    201902211850          0         1       0.0
PLF    201902211900          1         1       0.0
PLF    201902211910          1         1       0.0
PLF    201902211920          1         1       0.0
PLF    201902211930          1         2       0.0
PLF    201902211940          1         2       0.0
PLF    201902211950          1         2       0.0
PLF    201902212000          0         1       0.0
PLF    201902212010          0         1       0.0
PLF    201902212020          0         0       0.0
PLF    201902212030          0         1       0.0
PLF    201902212040          2         3       0.0
PLF    201902212050          1         2       0.0
PLF    201902212100          1         2       0.0
PLF    201902212110          1         1       0.0
PLF    201902212120          1         2       0.0
PLF    201902212130          1         1       0.0
PLF    201902212140          0         1       0.0
PLF    201902212150          1         1       0.0
PLF    201902212200          1         2       0.0
PLF    201902212210          0         1       0.0
PLF    201902212220          1         1       0.0
PLF    201902212230          1         1       0.0
PLF    201902212240          0         0       0.0
PLF    201902212250          2         3       0.0
PLF    201902212300          1         2       0.0
PLF    201902212310          0         1       0.0
PLF    201902212320          1         1       0.0
PLF    201902212330          1         2       0.0
PLF    201902212340          1         1       0.0
PLF    201902212350          1         1       0.0
PLF    201902220000          0         1       0.0
PLF    201902220010          1         1       0.0
PLF    201902220020          1         1       0.0
PLF    201902220030          0         1       0.0
PLF    201902220040          0         1       0.0
PLF    201902220050          1         1       0.0
PLF    201902220100          1         1       0.0
PLF    201902220110          1         1       0.0
PLF    201902220120          0         1       0.0
PLF    201902220130          0         1       0.0
PLF    201902220140          0         1       0.0
PLF    201902220150          0         1       0.0
PLF    201902220200          1         2       0.0
PLF    201902220210          1         2       0.0
PLF    201902220220          1         1       0.0
PLF    201902220230          1         1       0.0
PLF    201902220240          0         1       0.0
PLF    201902220250          0         1       0.0
PLF    201902220300          0         1       0.0
PLF    201902220310          0         1       0.0
PLF    201902220320          0         1       0.0
PLF    201902220330          0         1       0.0
PLF    201902220340          1         2       0.0
PLF    201902220350          1         2       0.0
PLF    201902220400          1         2       0.0
PLF    201902220410          1         2       0.0
PLF    201902220420          1         1       0.0
PLF    201902220430          1         2       0.0
PLF    201902220440          0         1       0.0
PLF    201902220450          1         2       0.0
PLF    201902220500          1         2       0.0
PLF    201902220510          0         1       0.0
PLF    201902220520          1         2       0.0
PLF    201902220530          1         2       0.0
PLF    201902220540          1         2       0.0
PLF    201902220550          0         1       0.0
PLF    201902220600          1         1       0.0
PLF    201902220610          0         1       0.0
PLF    201902220620          1         1       0.0
PLF    201902220630          3         4       0.0
PLF    201902220640          5         6       0.0
PLF    201902220650         12        13       0.0
PLF    201902220700         29        32       0.0
PLF    201902220710         47        51       0.0
PLF    201902220720         70        79       0.0
PLF    201902220730         74       103       0.0
PLF    201902220740         78        83       0.0
PLF    201902220750        101       106       0.0
PLF    201902220800        108       127       0.0
PLF    201902220810        112       135       0.0
PLF    201902220820        105       126       0.0
PLF    201902220830        107       321       0.0
PLF    201902220840         84       342       0.0
PLF    201902220850         74       353       0.0
PLF    201902220900         57       358       0.0
PLF    201902220910         58       380       0.0
PLF    201902220920         59       404       0.0
PLF    201902220930         63       427       0.0
PLF    201902220940         65       450       0.0
PLF    201902220950         67       471       0.0
PLF    201902221000         67       488       0.0
PLF    201902221010         65       500       0.0
PLF    201902221020         66       514       0.0
PLF    201902221030         67       528       0.0
PLF    201902221040         67       541       0.0
PLF    201902221050         68       557       0.0
PLF    201902221100         71       573       0.0
PLF    201902221110         76       584       0.0
PLF    201902221120         82       594       0.0
PLF    201902221130         80       599       0.0
PLF    201902221140         96       618       0.0
PLF    201902221150         82       593       0.0
PLF    201902221200        138       553       0.0
PLF    201902221210        323       347       0.0
PLF    201902221220        320       351       0.0
PLF    201902221230        343       435       0.0
PLF    201902221240        360       445       0.0
PLF    201902221250        345       371       0.0
PLF    201902221300        332       367       0.0
PLF    201902221310        309       333       0.0
PLF    201902221320        302       323       0.0
PLF    201902221330        300       347       0.0
PLF    201902221340        175       468       0.0
PLF    201902221350        193       472       0.0
PLF    201902221400        207       368       0.0
PLF    201902221410        143       382       0.0
PLF    201902221420         72       436       0.0
PLF    201902221430         72       420       0.0
PLF    201902221440         78       404       0.0
PLF    201902221450         82       379       0.0
PLF    201902221500        156       423       0.0
PLF    201902221510        212       341       0.0
PLF    201902221520        144       150       0.0
PLF    201902221530        139       149       0.0
PLF    201902221540        137       160       0.0
PLF    201902221550        138       151       0.0
PLF    201902221600        136       151       0.0
PLF    201902221610        112       125       0.0
PLF    201902221620         89        96       0.0
PLF    201902221630         61        67       0.0
PLF    201902221640         34        36       0.0
PLF    201902221650         23        26       0.0
PLF    201902221700         14        15       0.0
PLF    201902221710          6         7       0.0
PLF    201902221720          3         4       0.0
PLF    201902221730          1         2       0.0
PLF    201902221740          1         2       0.0
PLF    201902221750          1         2       0.0
PLF    201902221800          1         1       0.0
PLF    201902221810          1         1       0.0
PLF    201902221820          1         2       0.0
PLF    201902221830          1         2       0.0
PLF    201902221840          1         1       0.0
PLF    201902221850          1         2       0.0
PLF    201902221900          1         2       0.0
PLF    201902221910          1         2       0.0
PLF    201902221920          1         2       0.0
PLF    201902221930          1         2       0.0
PLF    201902221940          1         2       0.0
PLF    201902221950          1         2       0.0
PLF    201902222000          1         1       0.0
PLF    201902222010          1         1       0.0
PLF    201902222020          1         1       0.0
PLF    201902222030          1         1       0.0
PLF    201902222040          1         1       0.0
PLF    201902222050          1         1       0.0
PLF    201902222100          1         2       0.0
PLF    201902222110          1         2       0.0
PLF    201902222120          1         1       0.0
PLF    201902222130          1         1       0.0
PLF    201902222140          1         1       0.0
PLF    201902222150          1         2       0.0
PLF    201902222200          2         3       0.0
PLF    201902222210          0         1       0.0
PLF    201902222220          0         1       0.0
PLF    201902222230          0         1       0.0
PLF    201902222240          1         2       0.0
PLF    201902222250          1         2       0.0
PLF    201902222300          0         1       0.0
PLF    201902222310          0         0       0.0
PLF    201902222320          1         2       0.0
PLF    201902222330          2         3       0.0
PLF    201902222340          1         2       0.0
PLF    201902222350          0         1       0.0
PLF    201902230000          1         2       0.0
PLF    201902230010          1         2       0.0
PLF    201902230020          1         1       0.0
PLF    201902230030          0         1       0.0
PLF    201902230040          1         1       0.0
PLF    201902230050          0         1       0.0
PLF    201902230100          0         1       0.0
PLF    201902230110          1         2       0.0
PLF    201902230120          1         2       0.0
PLF    201902230130          1         2       0.0
PLF    201902230140          1         1       0.0
PLF    201902230150          1         1       0.0
PLF    201902230200          1         1       0.0
PLF    201902230210          1         1       0.0
PLF    201902230220          1         1       0.0
PLF    201902230230          1         1       0.0
PLF    201902230240          1         1       0.0
PLF    201902230250          1         1       0.0
PLF    201902230300          0         1       0.0
PLF    201902230310          1         1       0.0
PLF    201902230320          0         1       0.0
PLF    201902230330          0         1       0.0
PLF    201902230340          1         1       0.0
PLF    201902230350          0         1       0.0
PLF    201902230400          0         1       0.0
PLF    201902230410          0         1       0.0
PLF    201902230420          1         1       0.0
PLF    201902230430          0         1       0.0
PLF    201902230440          0         1       0.0
PLF    201902230450          1         1       0.0
PLF    201902230500          0         1       0.0
PLF    201902230510          0         1       0.0
PLF    201902230520          0         1       0.0
PLF    201902230530          0         1       0.0
PLF    201902230540          0         1       0.0
PLF    201902230550          0         1       0.0
PLF    201902230600          0         1       0.0
PLF    201902230610          1         1       0.0
PLF    201902230620          1         2       0.0
PLF    201902230630          3         4       0.0
PLF    201902230640          6         7       0.0
PLF    201902230650         14        15       0.0
PLF    201902230700         62        77       0.0
PLF    201902230710         59        72       0.0
PLF    201902230720         66        73       0.0
PLF    201902230730         50        51       0.0
PLF    201902230740         66        67       0.0
PLF    201902230750         92        93       0.0
PLF    201902230800         93        94       0.0
PLF    201902230810         92        92       0.0
PLF    201902230820         95        96       0.0
PLF    201902230830        116       116       0.0
PLF    201902230840        147       148       0.0
PLF    201902230850        158       161       0.0
PLF    201902230900        178       180       0.0
PLF    201902230910        236       240       0.0
PLF    201902230920        228       246       0.0
PLF    201902230930        254       281       0.0
PLF    201902230940        243       361       0.0
PLF    201902230950        289       508       0.0
PLF    201902231000        260       444       0.0
PLF    201902231010        139       539       0.0
PLF    201902231020        104       545       0.0
PLF    201902231030         96       560       0.0
PLF    201902231040         97       576       0.0
PLF    201902231050         99       592       0.0
PLF    201902231100         98       604       0.0
PLF    201902231110         97       621       0.0
PLF    201902231120        103       632       0.0
PLF    201902231130        112       641       0.0
PLF    201902231140        136       636       0.0
PLF    201902231150        178       640       0.0
PLF    201902231200        193       638       0.0
PLF    201902231210        178       575       0.0
PLF    201902231220        165       580       0.0
PLF    201902231230        168       566       0.0
PLF    201902231240        167       526       0.0
PLF    201902231250        146       525       0.0
PLF    201902231300        127       540       0.0
PLF    201902231310        123       555       0.0
PLF    201902231320        125       549       0.0
PLF    201902231330        135       552       0.0
PLF    201902231340        141       526       0.0
PLF    201902231350        138       485       0.0
PLF    201902231400        132       455       0.0
PLF    201902231410        120       448       0.0
PLF    201902231420        118       454       0.0
PLF    201902231430        111       426       0.0
PLF    201902231440        113       403       0.0
PLF    201902231450        141       409       0.0
PLF    201902231500        148       337       0.0
PLF    201902231510        122       261       0.0
PLF    201902231520        109       254       0.0
PLF    201902231530         89       219       0.0
PLF    201902231540         68       170       0.0
PLF    201902231550         60       145       0.0
PLF    201902231600         58       139       0.0
PLF    201902231610         51       113       0.0
PLF    201902231620         49        83       0.0
PLF    201902231630         44        67       0.0
PLF    201902231640         34        42       0.0
PLF    201902231650         27        30       0.0
PLF    201902231700         15        17       0.0
PLF    201902231710          8         9       0.0
PLF    201902231720          8         9       0.0
PLF    201902231730          2         3       0.0
PLF    201902231740          1         1       0.0
PLF    201902231750          1         1       0.0
PLF    201902231800          1         1       0.0
PLF    201902231810          1         2       0.0
PLF    201902231820          1         2       0.0
PLF    201902231830          1         2       0.0
PLF    201902231840          1         1       0.0
PLF    201902231850          1         1       0.0
PLF    201902231900          1         1       0.0
PLF    201902231910          1         1       0.0
PLF    201902231920          1         2       0.0
PLF    201902231930          1         2       0.0
PLF    201902231940          1         2       0.0
PLF    201902231950          2         2       0.0
PLF    201902232000          1         1       0.0
PLF    201902232010          1         2       0.0
PLF    201902232020          0         1       0.0
PLF    201902232030          1         1       0.0
PLF    201902232040          0         1       0.0
PLF    201902232050          1         2       0.0
PLF    201902232100          1         2       0.0
PLF    201902232110          1         1       0.0
PLF    201902232120          1         2       0.0
PLF    201902232130          1         1       0.0
PLF    201902232140          1         1       0.0
PLF    201902232150          0         1       0.0
PLF    201902232200          0         1       0.0
PLF    201902232210          1         1       0.0
PLF    201902232220          1         1       0.0
PLF    201902232230          1         1       0.0
PLF    201902232240          0         1       0.0
PLF    201902232250          0         1       0.0
PLF    201902232300          1         1       0.0
PLF    201902232310          0         1       0.0
PLF    201902232320          1         1       0.0
PLF    201902232330          1         1       0.0
PLF    201902232340          0         1       0.0
PLF    201902232350          0         1       0.0
PLF    201902240000          0         1       0.0
PLF    201902240010          0         1       0.0
PLF    201902240020          0         1       0.0
PLF    201902240030          0         1       0.0
PLF    201902240040          0         1       0.0
PLF    201902240050          0         1       0.0
PLF    201902240100          0         1       0.0
PLF    201902240110          0         1       0.0
PLF    201902240120          0         1       0.0
PLF    201902240130          0         1       0.0
PLF    201902240140          0         1       0.0
PLF    201902240150          1         1       0.0
PLF    201902240200          0         1       0.0
PLF    201902240210          0         1       0.0
PLF    201902240220          0         1       0.0
PLF    201902240230          0         1       0.0
PLF    201902240240          1         1       0.0
PLF    201902240250          0         1       0.0
PLF    201902240300          0         1       0.0
PLF    201902240310          0         1       0.0
PLF    201902240320          0         1       0.0
PLF    201902240330          0         1       0.0
PLF    201902240340          0         1       0.0
PLF    201902240350          0         1       0.0
PLF    201902240400          0         1       0.0
PLF    201902240410          0         1       0.0
PLF    201902240420          0         1       0.0
PLF    201902240430          1         1       0.0
PLF    201902240440          0         1       0.0
PLF    201902240450          0         1       0.0
PLF    201902240500          0         1       0.0
PLF    201902240510          0         1       0.0
PLF    201902240520          0         1       0.0
PLF    201902240530          0         1       0.0
PLF    201902240540          0         1       0.0
PLF    201902240550          0         1       0.0
PLF    201902240600          0         1       0.0
PLF    201902240610          1         2       0.0
PLF    201902240620          3         4       0.0
PLF    201902240630          6         7       0.0
PLF    201902240640         12        13       0.0
PLF    201902240650         19        21       0.0
PLF    201902240700         38        66       0.0
PLF    201902240710         48        94       0.0
PLF    201902240720         50       117       0.0
PLF    201902240730         49       142       0.0
PLF    201902240740         49       162       0.0
PLF    201902240750         48       191       0.0
PLF    201902240800         47       223       0.0
PLF    201902240810         47       251       0.0
PLF    201902240820         49       279       0.0
PLF    201902240830         50       307       0.0
PLF    201902240840         52       329       0.0
PLF    201902240850         54       357       0.0
PLF    201902240900         55       385       0.0
PLF    201902240910         56       409       0.0
PLF    201902240920         60       436       0.0
PLF    201902240930         65       458       0.0
PLF    201902240940         69       482       0.0
PLF    201902240950         72       502       0.0
PLF    201902241000         73       519       0.0
PLF    201902241010         71       533       0.0
PLF    201902241020         70       548       0.0
PLF    201902241030         71       563       0.0
PLF    201902241040         73       575       0.0
PLF    201902241050         76       592       0.0
PLF    201902241100         78       608       0.0
PLF    201902241110         82       619       0.0
PLF    201902241120         84       629       0.0
PLF    201902241130         81       634       0.0
PLF    201902241140         78       638       0.0
PLF    201902241150         76       640       0.0
PLF    201902241200         76       640       0.0
PLF    201902241210         75       638       0.0
PLF    201902241220         74       632       0.0
PLF    201902241230         74       616       0.0
PLF    201902241240         75       602       0.0
PLF    201902241250         77       597       0.0
PLF    201902241300         81       587       0.0
PLF    201902241310         81       577       0.0
PLF    201902241320         83       566       0.0
PLF    201902241330         83       554       0.0
PLF    201902241340         78       537       0.0
PLF    201902241350         72       521       0.0
PLF    201902241400         70       503       0.0
PLF    201902241410         68       485       0.0
PLF    201902241420         68       475       0.0
PLF    201902241430         66       454       0.0
PLF    201902241440         66       426       0.0
PLF    201902241450         68       400       0.0
PLF    201902241500         68       369       0.0
PLF    201902241510         65       337       0.0
PLF    201902241520         60       302       0.0
PLF    201902241530         55       267       0.0
PLF    201902241540         51       233       0.0
PLF    201902241550         47       200       0.0
PLF    201902241600         45       167       0.0
PLF    201902241610         43       136       0.0
PLF    201902241620         41       107       0.0
PLF    201902241630         39        82       0.0
PLF    201902241640         34        60       0.0
PLF    201902241650         26        38       0.0
PLF    201902241700         14        16       0.0
PLF    201902241710          8         9       0.0
PLF    201902241720          4         5       0.0
PLF    201902241730          1         2       0.0
PLF    201902241740          1         1       0.0
PLF    201902241750          0         1       0.0
PLF    201902241800          1         2       0.0
PLF    201902241810          1         2       0.0
PLF    201902241820          0         1       0.0
PLF    201902241830          0         1       0.0
PLF    201902241840          1         2       0.0
PLF    201902241850          1         2       0.0
PLF    201902241900          1         2       0.0
PLF    201902241910          1         1       0.0
PLF    201902241920          1         1       0.0
PLF    201902241930          1         2       0.0
PLF    201902241940          0         1       0.0
PLF    201902241950          0         0       0.0
PLF    201902242000          1         1       0.0
PLF    201902242010          2         3       0.0
PLF    201902242020          1         2       0.0
PLF    201902242030          1         1       0.0
PLF    201902242040          0         1       0.0
PLF    201902242050          0         1       0.0
PLF    201902242100          0         1       0.0
PLF    201902242110          0         1       0.0
PLF    201902242120          0         1       0.0
PLF    201902242130          1         1       0.0
PLF    201902242140          1         1       0.0
PLF    201902242150          2         3       0.0
PLF    201902242200          0         1       0.0
PLF    201902242210          0         0       0.0
PLF    201902242220          0         1       0.0
PLF    201902242230          1         2       0.0
PLF    201902242240          1         2       0.0
PLF    201902242250          0         1       0.0
PLF    201902242300          1         2       0.0
PLF    201902242310          1         2       0.0
PLF    201902242320          1         1       0.0
PLF    201902242330          1         2       0.0
PLF    201902242340          1         2       0.0
PLF    201902242350          1         1       0.0
PLF    201902250000          1         1       0.0
PLF    201902250010          1         1       0.0
PLF    201902250020          1         1       0.0
PLF    201902250030          0         0       0.0
PLF    201902250040          0         1       0.0
PLF    201902250050          1         1       0.0
PLF    201902250100          1         2       0.0
PLF    201902250110          1         2       0.0
PLF    201902250120          0         1       0.0
PLF    201902250130          1         1       0.0
PLF    201902250140          1         1       0.0
PLF    201902250150          2         2       0.0
PLF    201902250200          1         1       0.0
PLF    201902250210          1         1       0.0
PLF    201902250220          1         1       0.0
PLF    201902250230          1         1       0.0
PLF    201902250240          0         1       0.0
PLF    201902250250          0         1       0.0
PLF    201902250300          1         1       0.0
PLF    201902250310          1         1       0.0
PLF    201902250320          1         1       0.0
PLF    201902250330          1         1       0.0
PLF    201902250340          1         1       0.0
PLF    201902250350          0         1       0.0
PLF    201902250400          0         1       0.0
PLF    201902250410          0         1       0.0
PLF    201902250420          1         1       0.0
PLF    201902250430          1         1       0.0
PLF    201902250440          1         2       0.0
PLF    201902250450          0         1       0.0
PLF    201902250500          1         1       0.0
PLF    201902250510          0         1       0.0
PLF    201902250520          1         1       0.0
PLF    201902250530          1         1       0.0
PLF    201902250540          0         1       0.0
PLF    201902250550          1         1       0.0
PLF    201902250600          1         1       0.0
PLF    201902250610          3         3       0.0
PLF    201902250620          5         6       0.0
PLF    201902250630         10        11       0.0
PLF    201902250640         15        16       0.0
PLF    201902250650         23        25       0.0
PLF    201902250700         44        77       0.0
PLF    201902250710         52       105       0.0
PLF    201902250720         55       129       0.0
PLF    201902250730         57       154       0.0
PLF    201902250740         59       171       0.0
PLF    201902250750         61       201       0.0
PLF    201902250800         63       229       0.0
PLF    201902250810         64       248       0.0
PLF    201902250820         65       267       0.0
PLF    201902250830         68       305       0.0
PLF    201902250840         70       328       0.0
PLF    201902250850         69       350       0.0
PLF    201902250900         69       386       0.0
PLF    201902250910         71       411       0.0
PLF    201902250920         71       433       0.0
PLF    201902250930         74       456       0.0
PLF    201902250940         76       480       0.0
PLF    201902250950         77       498       0.0
PLF    201902251000         73       521       0.0
PLF    201902251010         72       535       0.0
PLF    201902251020         70       551       0.0
PLF    201902251030         70       564       0.0
PLF    201902251040         71       577       0.0
PLF    201902251050         72       594       0.0
PLF    201902251100         74       611       0.0
PLF    201902251110         78       625       0.0
PLF    201902251120         81       635       0.0
PLF    201902251130         78       638       0.0
PLF    201902251140         79       642       0.0
PLF    201902251150         75       643       0.0
PLF    201902251200         73       642       0.0
PLF    201902251210         72       640       0.0
PLF    201902251220         72       633       0.0
PLF    201902251230         73       618       0.0
PLF    201902251240         74       605       0.0
PLF    201902251250         76       598       0.0
PLF    201902251300         79       591       0.0
PLF    201902251310         81       581       0.0
PLF    201902251320         82       572       0.0
PLF    201902251330         81       559       0.0
PLF    201902251340         79       546       0.0
PLF    201902251350         80       528       0.0
PLF    201902251400         75       508       0.0
PLF    201902251410         71       485       0.0
PLF    201902251420         72       475       0.0
PLF    201902251430         71       456       0.0
PLF    201902251440         69       429       0.0
PLF    201902251450         69       400       0.0
PLF    201902251500         70       372       0.0
PLF    201902251510         67       338       0.0
PLF    201902251520         63       301       0.0
PLF    201902251530         59       266       0.0
PLF    201902251540         56       233       0.0
PLF    201902251550         53       200       0.0
PLF    201902251600         49       168       0.0
PLF    201902251610         46       136       0.0
PLF    201902251620         43       108       0.0
PLF    201902251630         40        83       0.0
PLF    201902251640         36        62       0.0
PLF    201902251650         27        40       0.0
PLF    201902251700         15        18       0.0
PLF    201902251710          9        10       0.0
PLF    201902251720          4         5       0.0
PLF    201902251730          2         3       0.0
PLF    201902251740          1         2       0.0
PLF    201902251750          1         1       0.0
PLF    201902251800          1         2       0.0
PLF    201902251810          1         2       0.0
PLF    201902251820          1         2       0.0
PLF    201902251830          1         2       0.0
PLF    201902251840          0         1       0.0
PLF    201902251850          0         0       0.0
PLF    201902251900          0         0       0.0
PLF    201902251910          1         1       0.0
PLF    201902251920          0         1       0.0
PLF    201902251930          0         1       0.0
PLF    201902251940          1         2       0.0
PLF    201902251950          1         2       0.0
PLF    201902252000          3         4       0.0
PLF    201902252010          2         3       0.0
PLF    201902252020          0         1       0.0
PLF    201902252030          0         0       0.0
PLF    201902252040          0         1       0.0
PLF    201902252050          0         1       0.0
PLF    201902252100          0         1       0.0
PLF    201902252110          1         1       0.0
PLF    201902252120          2         3       0.0
PLF    201902252130          1         1       0.0
PLF    201902252140          0         0       0.0
PLF    201902252150          0         1       0.0
PLF    201902252200          1         2       0.0
PLF    201902252210          1         2       0.0
PLF    201902252220          0         1       0.0
PLF    201902252230          1         1       0.0
PLF    201902252240          1         1       0.0
PLF    201902252250          2         3       0.0
PLF    201902252300          1         2       0.0
PLF    201902252310          1         1       0.0
PLF    201902252320          0         0       0.0
PLF    201902252330          0         0       0.0
PLF    201902252340          1         1       0.0
PLF    201902252350          1         2       0.0
PLF    201902260000          1         1       0.0
PLF    201902260010          0         0       0.0
PLF    201902260020          0         1       0.0
PLF    201902260030          1         1       0.0
PLF    201902260040          3         4       0.0
PLF    201902260050          0         0       0.0
PLF    201902260100          1         1       0.0
PLF    201902260110          2         2       0.0
PLF    201902260120          2         3       0.0
PLF    201902260130          1         1       0.0
PLF    201902260140          0         0       0.0
PLF    201902260150          2         3       0.0
PLF    201902260200          2         3       0.0
PLF    201902260210          1         1       0.0
PLF    201902260220          0         0       0.0
PLF    201902260230          0         1       0.0
PLF    201902260240          0         1       0.0
PLF    201902260250          2         2       0.0
PLF    201902260300          1         2       0.0
PLF    201902260310          0         0       0.0
PLF    201902260320          0         0       0.0
PLF    201902260330          1         1       0.0
PLF    201902260340          0         0       0.0
PLF    201902260350          0         1       0.0
PLF    201902260400          1         1       0.0
PLF    201902260410          2         3       0.0
PLF    201902260420          2         3       0.0
PLF    201902260430          1         2       0.0
PLF    201902260440          1         2       0.0
PLF    201902260450          1         1       0.0
PLF    201902260500          0         0       0.0
PLF    201902260510          0         0       0.0
PLF    201902260520          0         0       0.0
PLF    201902260530          0         1       0.0
PLF    201902260540          1         2       0.0
PLF    201902260550          1         1       0.0
PLF    201902260600          1         1       0.0
PLF    201902260610          1         1       0.0
PLF    201902260620          2         3       0.0
PLF    201902260630          7         8       0.0
PLF    201902260640         14        16       0.0
PLF    201902260650         20        24       0.0
PLF    201902260700         30        45       0.0
PLF    201902260710         37        59       0.0
PLF    201902260720         43        99       0.0
PLF    201902260730         48       135       0.0
PLF    201902260740         50       145       0.0
PLF    201902260750         59       173       0.0
PLF    201902260800         67       207       0.0
PLF    201902260810         73       224       0.0
PLF    201902260820         74       228       0.0
PLF    201902260830         85       290       0.0
PLF    201902260840         91       285       0.0
PLF    201902260850         98       276       0.0
PLF    201902260900        108       408       0.0
PLF    201902260910        102       362       0.0
PLF    201902260920        115       349       0.0
PLF    201902260930        130       342       0.0
PLF    201902260940        152       508       0.0
PLF    201902260950        132       468       0.0
PLF    201902261000        129       510       0.0
PLF    201902261010        145       567       0.0
PLF    201902261020        150       527       0.0
PLF    201902261030        139       509       0.0
PLF    201902261040        112       582       0.0
PLF    201902261050         89       615       0.0
PLF    201902261100         79       632       0.0
PLF    201902261110         84       631       0.0
PLF    201902261120         82       647       0.0
PLF    201902261130         78       654       0.0
PLF    201902261140         79       657       0.0
PLF    201902261150         80       658       0.0
PLF    201902261200         80       656       0.0
PLF    201902261210         84       656       0.0
PLF    201902261220         85       638       0.0
PLF    201902261230         86       630       0.0
PLF    201902261240         86       619       0.0
PLF    201902261250         88       612       0.0
PLF    201902261300         93       607       0.0
PLF    201902261310         99       598       0.0
PLF    201902261320        104       587       0.0
PLF    201902261330        112       576       0.0
PLF    201902261340        115       559       0.0
PLF    201902261350        117       542       0.0
PLF    201902261400        122       520       0.0
PLF    201902261410        128       482       0.0
PLF    201902261420        123       471       0.0
PLF    201902261430        116       444       0.0
PLF    201902261440        107       424       0.0
PLF    201902261450         99       400       0.0
PLF    201902261500         95       371       0.0
PLF    201902261510         85       329       0.0
PLF    201902261520         79       303       0.0
