,time,sea,temp,RH,wind,SW_global,ppt,press,LW_in,LW_out,SW_direct,SW_diffuse,alb,vp_a,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
1308,2022-01-26 22:00:00,0.0,-2.37,72.13,0.43,0.83,0.0,90.87,230.11,265.76,0.83,0.0,0.25,3.705,7.5,-0.33496852573370356,-0.3715229169090211,0.023293913611961346,25023.00114173594,27.287896555873434,1.1160763665759754,925.1050868869136,0.0,-0.03315222531157158,431870.87907207664,-75.95553445725805,0.014500461223445936,-74.55879451798188,-0.41557783463670356,-8.848467876272009,7.865696383079847,-0.012891072670753095,5802.289174765953,99.7845533026637,0.8293352122946238,5.605387857605303,0.0,0.0,0.0,0.0008363414221710156,369.1651989046538,80.83480109534622,-0.7968754813832657,,-75.15865897587479,463621.2744754653,1.0,0.14750077285044064,5.946303675942508
1309,2022-01-26 23:00:00,0.0,-2.205,70.03,0.38,0.42,0.0,90.845,230.295,265.23,0.42,0.0,0.25,3.642,7.5,-0.36812075104527514,-0.37143466643460943,0.023366526663788804,25102.719866464708,27.37483082493425,1.00714819055628,926.2211632534895,0.0,0.03595099990351567,432240.0442709813,-74.67017067808472,0.007360455899093473,-74.22572925163084,-0.33147363169292415,-7.98431863485369,7.865158795162326,-0.0011684109686691696,5802.289174765953,99.79137363161162,0.8319773232517511,5.605387857605303,0.0,0.0,0.0,0.0008712197046884513,368.75561452710025,81.24438547289976,0.8641492414183194,,-75.53431991950303,464071.2744754653,1.0,0.1479532252472761,5.930041267189776
1310,2022-01-27 00:00:00,0.0,-2.15,68.05,0.37,0.78,0.0,90.825,230.255,264.73,0.78,0.0,0.25,3.553,7.5,-0.33216975114175945,-0.37142669251382765,0.02343959695499543,25182.95710374705,27.46233053843735,1.02664456999729,927.2283114440459,0.0,-0.006406780075634227,432608.7998855084,-75.01952763167795,0.013712164218672326,-74.42629694349915,-0.3194033753356667,-8.13831752659945,7.864616095794422,-0.013838046256769277,5802.289174765953,99.79825975481619,0.834636619226625,5.605387857605303,0.0,0.0,0.0,0.0008768264261609641,369.469406760689,80.53059323931099,-0.15399889174575954,,-74.86552873993219,464521.2744754653,1.0,0.1484245772793291,5.947678437266278
1311,2022-01-27 01:00:00,0.0,-2.37,68.61,0.32,0.26,0.0,90.8,229.03,263.19,0.26,0.0,0.25,3.524,7.5,-0.3385765312173937,-0.37133254798399357,0.023511984515818,25262.46105241636,27.549030591511844,0.8977546035591878,928.2549560140432,0.0,0.04252685279501515,432978.2692922691,-75.19034745067111,0.0045848369805845095,-75.62267773923836,-0.30868194498443086,-7.116105413407929,7.8640767592527,-0.011543949273693718,5802.289174765953,99.80510414989698,0.8372716118789634,5.605387857605303,0.0,0.0,0.0,0.0008687531554908752,368.0148239482469,81.98517605175311,1.0222121131915198,,-76.21255956386264,464971.2744754653,1.0,0.1488989951148881,5.94453184648727
1312,2022-01-27 02:00:00,0.0,-3.51,73.26,0.295,0.4,0.0,90.785,228.41,262.135,0.4,0.0,0.25,3.457,7.5,-0.2960496784223785,-0.3712542527051361,0.023585798450261885,25343.548473864554,27.637457441509873,0.8579247759794669,929.1527106176023,0.0,0.013154403766102146,433346.28411621734,-75.83873676054017,0.007075739535078566,-76.43268370240233,-0.4502411684083496,-6.79991481881265,7.8635250444662255,-0.026497854918146605,5802.289174765953,99.81210660126754,0.8399590854358021,5.605387857605303,0.0,0.0,0.0,0.0008859952679897153,368.07107359707413,81.92892640292584,0.31619059459527943,,-76.15492735513544,465421.2744754653,1.0,0.14936907724288273,5.965446652418442
1313,2022-01-27 03:00:00,0.0,-3.895,72.83,0.35,0.6,0.0,90.755,228.21,260.995,0.6,0.0,0.25,3.339,7.5,-0.28289527465627634,-0.3710750970227596,0.023659581884210145,25424.619475491498,27.72586638548691,1.0687030114962568,930.0106353935818,0.0,-0.0694779978330468,433714.3551898144,-77.91916269337803,0.010646811847894566,-76.69147432996792,-0.6002963909370806,-8.469947899500893,7.862971790506114,-0.031062675326138312,5802.289174765953,99.81912957486016,0.8426460147918926,5.605387857605303,0.0,0.0,0.0,0.0008857537125252262,367.963957198785,82.03604280121496,-1.6700330806882437,,-76.24912961268979,465871.2744754653,1.0,0.1498485219530632,5.9719295766580105
1314,2022-01-27 04:00:00,0.0,-4.29,74.26,0.325,0.565,0.0,90.74,231.96,261.22,0.565,0.0,0.25,3.305,7.5,-0.35237327248932315,-0.3708657329083249,0.02373325540831446,25505.586815281215,27.81416228493044,0.9925947326358736,931.079338405078,0.0,0.025117525479462152,434082.3191470132,-73.23898140704668,0.010056966979273252,-72.63105428843627,-0.6076874911173596,-7.866201393210814,7.862417597480881,-0.006512798742392205,5802.289174765953,99.82616545977842,0.8453295084924719,5.605387857605303,0.0,0.0,0.0,0.0008845588998781208,370.54739236873843,79.45260763126154,0.6037465062900784,,-73.84272791333676,466321.2744754653,1.0,0.15032786957794608,5.937760938005219
1315,2022-01-27 05:00:00,0.0,-4.37,74.51,0.295,0.805,0.0,90.75,232.045,261.09,0.805,0.0,0.25,3.296,7.5,-0.327255747009861,-0.37082197255725646,0.023804632591343085,25584.04682817984,27.899723912955114,0.9085351729912045,932.0719331377139,0.0,0.027734724609254743,434452.8665393819,-72.56339089132054,0.014372046927023388,-72.65824925655394,-0.5665069110561725,-7.199545631302792,7.861878997454923,-0.015340136789570328,5802.289174765953,99.83300433065463,0.8479299020697791,5.605387857605303,0.0,0.0,0.0,0.0008571062269155117,371.2012214586919,78.7987785413081,0.6666557619080224,,-73.23004665322856,466771.2744754653,1.0,0.1508066042826175,5.950092902115582
1316,2022-01-27 06:00:00,0.0,-4.46,73.66,0.395,0.475,0.0,90.765,230.505,260.94,0.475,0.0,0.25,3.237,7.5,-0.29952102240060624,-0.3707192092194254,0.023875476910242017,25661.937071548156,27.984664200161568,1.2501646928321608,932.9804683107051,0.0,-0.11259848480259327,434824.0677608406,-77.16437776514545,0.008505638649273718,-74.32217073484082,-0.7809312411436814,-9.906059928211066,7.861342782350918,-0.025064281950067425,5802.289174765953,99.8398138498783,0.850511411823691,5.605387857605303,0.0,0.0,0.0,0.0008508237108153626,369.87457119166936,80.12542880833062,-2.7065142969082743,,-74.45786346823718,467221.2744754653,1.0,0.15127051394299523,5.963736928770823
1317,2022-01-27 07:00:00,0.0,-5.085,75.94,0.35,0.635,0.0,90.75,230.42,259.465,0.635,0.0,0.25,3.183,7.5,-0.4121195072031995,-0.3705518021998368,0.0239472023528281,25740.812335663653,28.07067866484586,1.1075605628950338,934.2306330035373,0.0,0.047035051944302755,435193.94233203225,-75.57018005124347,0.011404855120534383,-73.90430429858796,-0.7772241257959381,-8.775484851945501,7.860798237365636,0.014630132599755935,5802.289174765953,99.84673010295104,0.8531255680369887,5.605387857605303,0.0,0.0,0.0,0.0008615246900763142,367.4552378884067,82.54476211159327,1.130575076265563,,-76.70075512750903,467671.2744754653,1.0,0.151731054733301,5.90852078250744
1318,2022-01-27 08:00:00,0.0,-3.745,72.22,0.44,8.93,0.0,90.745,235.4,264.01,8.93,0.0,0.25,3.349,7.5,-0.36508445525889677,-0.3706492257454045,0.024021241839082157,25822.249537212352,28.159486954430047,1.3196935568472175,935.3381935664323,0.0,-0.06989405450846406,435561.39756992063,-72.27748978206738,0.16088226721725274,-69.13428778341293,-0.706841873441861,-10.455518629732959,7.860234370895126,-0.0019581335920037237,5802.289174765953,99.85389276765524,0.8558246343261405,5.605387857605303,0.0,0.0,0.0,0.0008894461490387995,374.0181111213346,75.98188887866542,-1.6800337777874557,,-70.59745600427992,468121.2744754653,1.0,0.15219741964500838,5.931528997212138
1319,2022-01-27 09:00:00,0.0,-1.635,64.275,0.47,63.42,0.0,90.755,240.1,273.66,63.42,0.0,0.25,3.486,7.5,-0.43497850976736085,-0.37063622652477696,0.024089107738571407,25896.91173253417,28.24090701475918,1.3166259068777006,936.6578871232796,0.0,0.00103973682192566,435935.41568104195,-65.79282881148954,1.145798409585149,-64.12229169199688,-0.2681610121010939,-10.430526618708146,7.859715956249105,0.02263614548232815,5802.289174765953,99.86047897519265,0.8582991571564306,5.605387857605303,0.0,0.0,0.0,0.0008153919499020968,379.1576143569374,70.84238564306256,0.024992011024814076,,-65.81782082251436,468571.2744754653,1.0,0.15267893249616457,5.897368184149381
1320,2022-01-27 10:00:00,0.145,-2.575,71.95,0.425,150.085,0.0,90.77,241.265,278.135,150.085,0.0,0.25,3.64,7.5,-0.4339387729454352,-0.3707860749609701,0.0953083240826097,25966.437492270354,28.31672572766669,1.1150790133718282,937.9745130301573,0.0,0.0664492536603535,436314.5732953989,-53.618318830483325,10.728262364953856,-62.96193115667927,-0.43280034503424525,-8.833295045246606,7.859231953027567,0.022213398495377686,5802.289174765953,99.86662878649956,0.860603443536156,5.605387857605303,0.0,0.0,0.0,0.0007592464374854827,390.5656073306621,59.43439266933792,1.5972315734615385,,-55.21555040394486,469021.2744754653,1.0,0.15312038684208154,5.897875041190147
1321,2022-01-27 11:00:00,0.273,0.96,64.37,0.38,345.74,0.0,90.75,247.22,300.77,345.74,0.0,0.25,4.218,7.5,-0.3674895192850817,-0.3709327401673079,0.15655142287638565,26024.756805926318,28.38032367058486,0.7563076183780642,939.0895920435291,0.0,0.11825091883488627,436705.13890272955,-14.602358345149893,40.59456670896118,-57.30354796999595,0.2399227811104059,-5.990913968713785,7.858825031842343,-0.0012109283540919055,5802.289174765953,99.87179976903009,0.8625363156204352,5.605387857605303,0.0,0.0,0.0,0.0006368287754474509,431.22139197256666,18.77860802743331,2.8423810765328215,,-17.444739421682712,469471.2744754653,1.0,0.15353147104147355,5.930350531350855
1322,2022-01-27 12:00:00,0.369,2.635,58.185,0.48,382.92,0.0,90.715,250.675,317.37,382.92,0.0,0.25,4.298,7.5,-0.24923860045019547,-0.3709247624486737,0.20083199553526607,26042.779106335372,28.3999772151967,0.9433370823081808,939.8458996619072,0.0,0.17897176399090306,437136.3602947021,4.301919682431788,57.67694079777307,-54.37693392296552,0.6583111585745711,-7.472304407797748,7.858699109966561,-0.042793053119146926,5802.289174765953,99.87340003953145,0.8631336271999344,5.605387857605303,0.0,0.0,0.0,0.00019678772844076363,450.0,0.0,4.301919682431788,0.0,,469921.2744754653,0.0,0.15387629500965921,5.988545917314652
1323,2022-01-27 13:00:00,0.425,0.535,64.85,0.475,135.925,0.0,90.725,245.77,298.115,135.925,0.0,0.25,4.121,7.5,-0.07026683645929241,-0.3706430280662334,0.22581412383829766,26041.835769253063,28.398948494278148,1.0808873254055633,940.7892367442154,0.0,-0.2857801457675023,437586.3602947021,-37.73436411704541,23.02033858704046,-60.08294910129601,0.13672475532244105,-8.55825235532541,7.855388631507842,-0.10561463429473456,5802.289174765953,99.91548945801084,0.8627249565734845,5.606613783619686,0.0,0.0,0.0,-1.0300249297051521e-05,416.7603358064242,33.23966419357578,-6.869258069043411,,-30.865106048002,470371.2744754653,1.0,0.15387629500965921,6.077613885861643
1324,2022-01-27 14:00:00,0.433,-0.385,69.905,0.465,102.675,0.0,90.675,240.955,288.7,102.675,0.0,0.25,4.155,7.5,-0.35604698222679476,-0.36994738030092195,0.2293493581283729,26073.994546121234,28.434018043752708,0.9631657273610317,941.8701240696209,0.0,0.03878685561211834,438003.1206305085,-45.74037314922977,17.661334009373014,-63.61964715862186,-0.006399028487124024,-7.625938040169566,7.855164126949904,-0.004887058274135878,5802.289174765953,99.9183450931611,0.8637903261435445,5.606613783619686,0.0,0.0,0.0,0.00035099212008862703,399.7351865479933,50.26481345200673,0.9323143151558417,,-46.67268746438561,470821.2744754653,1.0,0.15387629500965921,5.935959207493455
1325,2022-01-27 15:00:00,0.392,-0.78,73.325,0.455,68.035,0.0,90.665,238.665,283.25,68.035,0.0,0.25,4.234,7.5,-0.3172601266146764,-0.36991522968850094,0.21122056020240665,26123.29619384588,28.487782108883184,0.9108471088859009,942.833289796982,0.0,0.017246556002829472,438402.8558170565,-54.780258999567785,10.777793110028052,-66.08290631631073,-0.10007048122485236,-7.211384944931005,7.854819445293835,-0.018509812423082306,5802.289174765953,99.92272966506607,0.8654236119944008,5.606613783619686,0.0,0.0,0.0,0.0005380800200438482,390.55455498111246,59.44544501888752,0.41455309523856165,,-55.194812094806345,471271.2744754653,1.0,0.15406631515571825,5.9550069418493266
1326,2022-01-27 16:00:00,0.309,-0.32,67.93,0.455,33.715,0.0,90.695,235.83,278.74,33.715,0.0,0.25,4.057,7.5,-0.3000135706118469,-0.36979368320382794,0.17344548845227978,26181.830791755878,28.551614821980237,1.0092059213671503,943.7441369058679,0.0,-0.03237993895818523,438793.4103720376,-64.7733213542111,4.38578598237646,-68.99496965135077,-0.004324209109024336,-7.989697085427296,7.854409427142193,-0.02452581784265149,5802.289174765953,99.9279458602879,0.8673627709264901,5.606613783619686,0.0,0.0,0.0,0.0006388207499036087,381.0730438990054,68.92695610099459,-0.7783121404962916,,-63.995009213714816,471721.2744754653,1.0,0.15435762929182445,5.963494372626132
1327,2022-01-27 17:00:00,0.19,-1.7,70.15,0.305,11.67,0.0,90.7,231.765,272.105,11.67,0.0,0.25,3.786,7.5,-0.33239350957003216,-0.3696329837069936,0.11726869440337505,26249.748541935503,28.62567998030044,0.7671809218733701,944.7533428272351,0.0,0.07972904023422533,439174.48341593664,-70.31970554587096,1.0263942477655401,-72.91529737651058,-0.19838769406762125,-6.0732611080602545,7.853932613293969,-0.01308622829201622,5802.289174765953,99.9340125062291,0.8696127788980273,5.606613783619686,0.0,0.0,0.0,0.0007411856381372527,372.19206319345506,77.80793680654493,1.9164359773670423,,-72.236141523238,472171.2744754653,1.0,0.15470349918886547,5.94756851622156
1328,2022-01-27 18:00:00,0.045,-1.995,68.215,0.465,0.215,0.0,90.695,229.22,268.855,0.215,0.0,0.25,3.603,7.5,-0.25266446933580683,-0.36954745601735345,0.04666425428951071,26326.789297820174,28.709693890752643,1.2902449636332591,945.5205237491084,0.0,-0.17223732647785311,439546.6754791301,-78.59545778330225,0.007524611004183602,-75.81661629255981,-0.38538554461827673,-10.21330604197602,7.853390361968,-0.0410648771203186,5802.289174765953,99.94091262812464,0.8721650176635243,5.606613783619686,0.0,0.0,0.0,0.000840693857328768,369.79607521863073,80.20392478136928,-4.140044933915765,,-74.45541284938648,472621.2744754653,1.0,0.15510481236262302,5.986852638977956
1329,2022-01-27 19:00:00,0.0,-2.88,70.83,0.43,0.255,0.0,90.715,227.305,265.365,0.255,0.0,0.25,3.503,7.5,-0.42490179581365994,-0.3692798351269994,0.02453550672797638,26405.70297763791,28.795750248241994,1.2011911196400977,946.8107687127417,0.0,0.029355150513027985,439916.47155434877,-79.09527829652625,0.004692415661725483,-76.96225776546186,-0.502383635479512,-9.507700325427562,7.852833397466976,0.019537616713993115,5802.289174765953,99.94800096652638,0.874779303445719,5.606613783619686,0.0,0.0,0.0,0.0008610723599209339,364.0317970153101,85.9682029846899,0.7056057165484582,,-79.80088401307471,473071.2744754653,1.0,0.15556003165612128,5.902282111479112
1330,2022-01-27 20:00:00,0.0,-3.195,71.065,0.42,-0.285,0.0,90.725,225.65,264.185,-0.285,0.0,0.25,3.433,7.5,-0.39554664530063194,-0.3694067907772475,0.02461238940640075,26490.46998950296,28.88818973773496,1.2148527220369285,948.0119598323818,0.0,-0.004468136347835375,440280.50335136405,-81.06693724653007,-0.00526089823561816,-78.74827985902542,-0.5597092618987627,-9.61510030445173,7.852233396333632,0.009179680747814944,5802.289174765953,99.95563814576298,0.8775875008891759,5.606613783619686,0.0,0.0,0.0,0.0009248758214176449,362.77693424666694,87.22306575333306,-0.10739997902417109,,-80.95953726750591,473521.2744754653,1.0,0.15602631770383027,5.91661846583739
1331,2022-01-27 21:00:00,0.0,-3.425,69.915,0.405,0.345,0.0,90.74,226.145,263.205,0.345,0.0,0.25,3.32,7.5,-0.4000147816484673,-0.3694662541146417,0.02469037980149753,26576.478202534254,28.98198277266549,1.2241138539893563,949.2268125544186,0.0,-0.003018071278527085,440643.2802856107,-80.6356756959597,0.006388635773637485,-78.23333430607133,-0.5834329141949887,-9.687645268788888,7.851622785442547,0.010725371879319903,5802.289174765953,99.96341157081726,0.880436817370159,5.606613783619686,0.0,0.0,0.0,0.0009383466172638646,363.1972592181693,86.80274078183074,-0.07254496433715474,,-80.56313073162255,473971.2744754653,1.0,0.15652718998643003,5.914434290475474
1332,2022-01-27 22:00:00,0.0,-3.67,72.28,0.475,0.42,0.0,90.79,243.05,268.185,0.42,0.0,0.25,3.37,7.5,-0.4030328529269944,-0.36953551053960926,0.024767962572659386,26662.056829462093,29.075307338562805,1.4076451453301977,950.450926408408,0.0,-0.060390712894026824,441006.47754482884,-65.32313029697656,0.007801908210387705,-61.31486233084206,-0.7395926689106974,-11.139248530899586,7.851013401932676,0.011757923532713762,5802.289174765953,99.971170576118,0.8832719023409008,5.606613783619686,0.0,0.0,0.0,0.0009335872438807428,381.17628512881754,68.82371487118247,-1.4516032621106998,,-63.871527034865856,474421.2744754653,1.0,0.15703539629258004,5.912959371276225
1333,2022-01-27 23:00:00,0.0,-1.7,69.59,0.66,3.22,0.0,90.835,291.46,289.16,3.22,0.0,0.25,3.756,7.5,-0.46342356582102123,-0.36961119658769315,0.02482906703004873,26729.472899187946,29.14882540805665,1.6368374598826751,951.8585715537382,0.0,-0.07542143324419268,441387.65382995765,-18.033368634013897,0.05996219687756768,-12.635386085021594,-0.3892567256212327,-12.952143151343174,7.850532070105365,0.03292306098916882,5802.289174765953,99.9773000085924,0.8855052904300487,5.606613783619686,0.0,0.0,0.0,0.0007353927044183895,432.5208230291896,17.47917697081037,-1.812894620443588,,-16.22047401357031,474871.2744754653,1.0,0.15754106425548214,5.883517000339151
1334,2022-01-28 00:00:00,0.0,-0.165,66.73,0.64,0.32,0.0,90.87,295.775,298.77,0.32,0.0,0.25,4.03,7.5,-0.5388449990652139,-0.3698226016030165,0.02484342454981438,26745.315238698873,29.166101677970417,1.3557955380835456,953.4954090136209,0.0,-0.44441507915953565,441820.1746529868,-10.682344150684374,0.005962421891955451,-7.984090891922904,0.11418005754683523,-10.728129669632725,7.850418796731814,0.05931513470065067,5802.289174765953,99.97874257698827,0.8860301221580301,5.606613783619686,0.0,0.0,0.0,0.00017280192515984862,450.0,0.0,-10.682344150684374,0.0,,475321.2744754653,0.0,0.15793941309407575,5.846934210735808
1335,2022-01-28 01:00:00,0.0,-1.315,73.815,0.565,-0.355,0.0,90.885,287.13,295.815,-0.355,0.0,0.25,4.099,7.5,-0.9832600782247496,-0.37020325485159555,0.024829067030048724,26743.95944316079,29.16462316593325,1.012558438141761,954.8512045517044,0.0,0.6500473943193043,442270.1746529868,-14.695809527116026,-0.006610739096750471,-14.653157482683241,-0.08946158273596323,-8.00938746629115,7.84769685422666,0.21511088946441762,5802.289174765953,100.01341980701984,0.8856652336586429,5.607626470861337,0.0,0.0,0.0,-1.4788263975499154e-05,417.31439457085264,32.68560542914734,15.625099835736398,,-30.320909362852426,475771.2744754653,1.0,0.15793941309407575,5.635547598195537
1336,2022-01-28 02:00:00,0.0,-1.4,76.01,0.655,0.395,0.0,90.925,287.17,296.445,0.395,0.0,0.25,4.194,7.5,-0.33321268390544534,-0.3715842718969307,0.024857755359283685,26775.632490151795,29.199163020885273,1.3393760346919723,955.8637629898462,0.0,-0.10753640831799023,442687.48904755764,-20.59314874201484,0.007364110025187793,-17.50663800629303,-0.3336573015726338,-10.594225326774541,7.847470533044656,-0.013462750444479926,5802.289174765953,100.01630419572723,0.8867141328174828,5.607626470861337,0.0,0.0,0.0,0.0003453522039209211,430.5866798890943,19.413320110905712,-2.584837860483388,,-18.00831088153145,476221.2744754653,1.0,0.15793941309407575,5.947166113651185
1337,2022-01-28 03:00:00,0.0,-2.11,74.46,0.57,-2.11,0.0,90.865,236.94,279.17,-2.11,0.0,0.25,3.899,7.5,-0.44074909222343556,-0.3714979404679063,0.024874124987853595,26793.70643422801,29.218872883563805,1.3268495765447639,957.2031390245382,0.0,0.00412927927774581,443118.07572744676,-70.37331656561415,-0.039363302793278314,-67.25654343522399,-0.4540763998255652,-10.494970408551264,7.847341273605378,0.02429570717456808,5802.289174765953,100.01795163923047,0.8873126778436002,5.607626470861337,0.0,0.0,0.0,0.00019706649667798802,374.0279039292647,75.97209607073529,0.09925491822327537,,-70.47257148383741,476671.2744754653,1.0,0.1581264617793422,5.894555827604212
1338,2022-01-28 04:00:00,0.0,-3.0,75.365,0.635,0.925,0.0,90.885,262.7,279.655,0.925,0.0,0.25,3.694,7.5,-0.43661981294568974,-0.3716536369414711,0.0249417228478758,26868.3516807222,29.30027446098386,1.6316879443263497,958.529988601083,0.0,-0.10027506554289223,443492.103631376,-47.31036606565386,0.017303320225713837,-41.51496805424614,-0.7770272719913964,-12.90526837118425,7.846806577022353,0.022787734519854715,5802.289174765953,100.02476705598093,0.8897846640810267,5.607626470861337,0.0,0.0,0.0,0.000813869671253373,401.59273092787896,48.40726907212105,-2.4102979626329883,,-44.90006810302087,477121.2744754653,1.0,0.15823319945690106,5.896568152734544
1339,2022-01-28 05:00:00,0.0,-1.95,75.31,0.66,1.13,0.0,90.97,294.94,295.24,1.13,0.0,0.25,3.991,7.5,-0.536894878488582,-0.371799273948767,0.024984075216671894,26915.127261849997,29.35128381881134,1.4301068678432474,960.1616765454094,0.0,0.0663489012831752,443893.69636230386,-12.658405330588996,0.021174003746129426,-8.827782733014203,-0.44572049009945397,-11.310448954014497,7.846470813320022,0.05790202947300726,5802.289174765953,100.0290472842403,0.891333705690857,5.607626470861337,0.0,0.0,0.0,0.0005099672743944503,434.632780323092,15.367219676908,1.5948194171697558,,-14.253224747758752,477571.2744754653,1.0,0.15867402522343022,5.847877491771406
1340,2022-01-28 06:00:00,0.0,-1.905,85.575,0.5,0.36,0.0,91.025,301.575,300.62,0.36,0.0,0.25,4.55,7.5,-0.4705459772054068,-0.37216870002838615,0.024996693350569463,26929.06437465906,29.36648241511348,0.7761425755700047,961.5917834132526,0.0,-0.045026814758550776,444328.32914262696,-1.082303355164256,0.006749107204653755,-2.488616166430745,-0.3430195675755939,-6.1382887779438775,7.846370665581039,0.03450138400026846,5802.289174765953,100.03032401246858,0.8917952535143496,5.607626470861337,0.0,0.0,0.0,0.00015194182804674443,450.0,0.0,-1.0823033551642558,0.0,,478021.2744754653,0.0,0.15895026359591802,5.880053417875603
1341,2022-01-28 07:00:00,0.0,-2.04,92.59,0.38,0.07,0.0,91.03,303.8,302.32,0.07,0.0,0.25,4.874,7.5,-0.5155727919639576,-0.3723887143735494,0.02498407521667189,26928.28823208349,29.3656360219013,0.4366218090099231,962.3679259888227,0.0,0.17071731456509856,444778.32914262696,4.1035086165705215,0.0013116639488752744,-0.06282912287366571,-0.2770616403968704,-3.4520353684587164,7.843914008085473,0.05020907626542607,5802.289174765953,100.0616527910625,0.8914789635939356,5.608540328440384,0.0,0.0,0.0,-8.461366296049879e-06,450.0,0.0,4.1035086165705215,0.0,,478471.2744754653,0.0,0.15895026359591802,5.85820011593626
1342,2022-01-28 08:00:00,0.0,-2.245,94.94,0.355,1.21,0.0,91.12,304.92,303.575,1.21,0.0,0.25,4.922,7.5,-0.344855477398859,-0.3727090057358503,0.0,26927.85161027448,29.365159880342944,0.0,962.8045477978326,0.0,0.0,445228.32914262696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5802.289174765953,0.0,0.0,0.0,0.0,0.0,0.0,-4.758481846681128e-06,0.0,0.0,0.0,0.0,0.0,478921.2744754653,,,
1343,2022-01-28 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344,2022-01-28 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,2022-01-28 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346,2022-01-28 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347,2022-01-28 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,2022-01-28 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349,2022-01-28 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,2022-01-28 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351,2022-01-28 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
