,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,temp,RH,wind,SW_global,ppt,press,Discharge,alb,vp_a,LW_in,e_a,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
303,2021-01-30 15:00:00,467.322,101.821,0.282,0.48,0.26236475252938457,399.554,-0.027,-8.092,27.255,2.656,501.375,0,619.95,34.081,0.25,0.907,157.472,0.563,-6.190602884755988,-0.47192578538048974,318354.9251486547,347.1700383300487,31.000891142206598,10769.307647068707,0.0,-1.2801043182810008,389291.69660537294,-44.445109921588504,154.98741474909428,-121.86961818012193,-17.60425242513552,-71.36515299840461,10.37829714196784,1.0282017910114325,0.0,343.65721092889595,3.1733748735746037,10.221064298435254,0.0,0.0,0.0,-0.0001122278748988286,2044.8600000000001,0.0,-44.445109921588504,0.0,,718415.9294010929,0.0,0.31047401531956087,3.627141216930922
304,2021-01-30 16:00:00,298.913,90.212,0.334,0.324,0.19675794099005556,263.888,-0.018,-7.906,25.95,2.107,354.1,0,619.942,34.081,0.25,0.876,157.12,0.56,-7.470707203036989,-0.4738312299278801,318323.92425751244,347.1362314694792,21.427096924089334,10800.308538210913,0.0,6.049933433545955,391336.5566053729,-51.19079106699735,106.60054464898784,-116.90211837359675,-3.197106458941816,-49.32914095902392,10.378970944580935,1.2580591309963625,0.0,343.63490070874326,3.173271864181952,10.220732517392175,0.0,0.0,0.0,-9.837378496485546e-05,1077.2517952694186,967.6082047305815,210.05315944354015,,-261.2439505105375,720460.7894010929,1.0,0.31047401531956087,3.24613092846957
305,2021-01-30 17:00:00,108.592,61.161,0.456,0.142,0.11440467432119772,-4.115,-0.009,-8.2,27.73,1.573,57.046,0,620.017,34.081,0.25,0.915,157.424,0.563,-1.420773769491034,-0.4761627175289056,319270.1053653189,348.16805383349936,30.50962396372466,10821.735635135003,0.0,-0.601708944027758,392413.80840064236,-193.75690298634893,45.51766857387621,-142.42334074692425,-37.176839680553,-70.22042284613504,10.376255645813604,0.1697760675735136,0.0,343.7248244205479,3.1827040483786835,10.220732517392175,0.0,0.0,0.0,0.003002670456033569,1404.4242546752573,640.4357453247428,-20.891281887111155,,-172.86562109923779,722505.6494010929,1.0,0.31047401531956087,5.434267395102903
306,2021-01-30 18:00:00,0.0,0.0,0.31,0.0,0.0474015848310321,0.0,-0.0,-9.215,29.553,4.312,0.0,0,620.286,34.081,0.25,0.901,154.765,0.562,-2.022482713518792,-0.47647650325473223,319880.0314866799,348.8331859178625,79.01375929881563,10852.245259098727,0.0,-3.214453586185517,393818.23265531764,-421.8233424904068,0.0,-142.43525804831955,-108.21441056119545,-181.8259700938074,10.374502174420638,0.27779403849496354,0.0,343.7829198969902,3.1887842115478806,10.220732517392175,0.0,0.0,0.0,0.001935071420821718,895.3651316491198,1149.4948683508803,-111.60554724767236,,-310.21779524273444,724550.5094010929,1.0,0.311396863479483,5.168141562071992
307,2021-01-30 19:00:00,0.0,0.0,0.31,0.0,0.047546079039557064,0.0,-0.0,-9.958,29.188,3.992,0.0,0,620.814,34.081,0.25,0.839,151.549,0.557,-5.236936299704309,-0.47698903899792866,320950.51259573194,350.0005589920741,53.13822689986796,10931.259018397543,0.0,1.7160457286638382,394713.59778696677,-308.65635579809623,0.0,-131.8056578918433,-65.83200886532242,-122.24501254860022,10.371418723565103,0.8549047841045958,0.0,343.88512748948335,3.1994555036677435,10.220732517392175,0.0,0.0,0.0,0.003395669204745161,679.971354480215,1364.888645519785,59.58095754520721,,-368.2373133433034,726595.3694010929,1.0,0.31199174874419866,3.937052308707058
308,2021-01-30 20:00:00,0.0,0.0,0.31,0.0,0.047722964050763914,0.0,-0.0,-10.418,29.898,3.831,0.0,0,621.14,34.081,0.25,0.829,150.265,0.556,-3.5208905710404714,-0.47856156247410603,322262.2630143519,351.4310392741024,61.40170382594395,10984.39724529741,0.0,-0.546044265023878,395393.56914144696,-363.0962268171053,0.0,-140.41951837364923,-92.38682871517904,-141.20362165135606,10.367630033943021,0.5461118891359845,0.0,344.0107949765988,3.21253193424375,10.220732517392175,0.0,0.0,0.0,0.0041597619893347,768.8318574115026,1276.0281425884975,-18.958609102755858,,-344.1376177143494,728640.2294010929,1.0,0.313035831651339,4.556226047816703
309,2021-01-30 21:00:00,0.0,0.0,0.31,0.0,0.04788657916189753,0.0,-0.0,-10.622,29.265,3.746,0.0,0,621.226,34.081,0.25,0.798,149.013,0.553,-4.066934836064349,-0.47956236483247316,323476.8894531145,352.75560463807466,57.27099534470489,11045.798949123355,0.0,0.2748842631523005,396162.40099885844,-345.8922115535553,0.0,-139.32392180927118,-85.91635767024862,-131.6596640870812,10.364111806699528,0.6436202063461722,0.0,344.1275737390741,3.2246401661732453,10.220732517392175,0.0,0.0,0.0,0.0038503598820565682,726.4905646962027,1318.3694353037974,9.543957564274848,,-355.4361691178301,730685.0894010928,1.0,0.31431523413582385,4.350195541007295
310,2021-01-30 22:00:00,0.0,0.0,0.31,0.0,0.04805627777585298,0.0,-0.0,-10.838,28.79,3.238,0.0,0,621.32,34.081,0.25,0.772,147.831,0.551,-3.7920505729120486,-0.4807378305156899,324737.9878930735,354.1308483021522,51.34144384895484,11103.06994446806,0.0,0.39381136789957144,396888.89156355464,-328.5977957916935,0.0,-141.68594132544982,-79.87951155712746,-117.98656785210278,10.360448775353738,0.593776167632801,0.0,344.24924318765585,3.2372116629805308,10.220732517392175,0.0,0.0,0.0,0.003996319298494398,774.8738204693279,1269.9861795306722,13.67309623497843,,-342.27089202667196,732729.9494010928,1.0,0.31549990773029385,4.452826651070012
311,2021-01-30 23:00:00,0.0,0.0,0.31,0.0,0.04822009248888362,0.0,-0.0,-11.09,29.105,3.006,0.0,0,621.424,34.081,0.25,0.765,147.091,0.55,-3.398239205012477,-0.4818184349152495,325956.63262875524,355.45979566930777,49.75075923026805,11154.411388317014,0.0,0.10641402137950849,397663.76538402395,-328.54479784245035,0.0,-144.122796356455,-81.00971534528604,-114.2918823410331,10.356899223890526,0.5226969764332928,0.0,344.3672254503439,3.2493599520580543,10.220732517392175,0.0,0.0,0.0,0.0038604220443591844,811.67257292507,1233.1874270749302,3.6946855110696646,,-332.23948335352003,734774.8094010928,1.0,0.31672990732043016,4.6037109654662185
312,2021-01-31 00:00:00,0.0,0.0,0.31,0.0,0.048379013070699514,0.0,-0.0,-11.402,29.36,3.069,0.0,0,621.398,34.081,0.25,0.753,146.078,0.549,-3.2918251836329686,-0.48276645174479654,327140.0692965999,356.75034819694645,51.5458137298944,11204.162147547282,0.0,-0.11763401373589308,398475.437956949,-340.36278078576595,0.0,-145.59559054998206,-87.24771261847538,-118.37612500496711,10.35344300690258,0.5032043807560163,0.0,344.4821831367773,3.2611572628944048,10.220732517392175,0.0,0.0,0.0,0.0037476055566872542,796.2639705529655,1248.5960294470347,-4.084242663934006,,-336.27853812183196,736819.6694010928,1.0,0.3179185001201,4.645274656552152
313,2021-01-31 01:00:00,0.0,0.0,0.31,0.0,0.04853959973708177,0.0,-0.0,-11.83,30.918,3.773,0.0,0,621.342,34.081,0.25,0.766,145.521,0.55,-3.4094591973688617,-0.4836761167905026,328337.11951231706,358.0557464692661,62.462793341536155,11255.707961277176,0.0,-0.7206966834088396,399271.70192750194,-389.58091296750257,0.0,-145.64434866204218,-111.41170155704712,-143.39865079196224,10.34993782608986,0.5238502174590711,0.0,344.59884783167143,3.2730902829412276,10.220732517392175,0.0,0.0,0.0,0.0037894507647188457,690.8029919664943,1354.0570080335058,-25.022525786995118,,-364.55838718050745,738864.5294010928,1.0,0.3190727530874167,4.5993484284922586
314,2021-01-31 02:00:00,0.0,0.0,0.31,0.0,0.04871268651740332,0.0,-0.0,-12.29,31.185,3.79,0.0,0,621.286,34.081,0.25,0.745,143.951,0.548,-4.130155880777702,-0.484619971258595,329628.713727009,359.46424615813413,58.67951840978893,11318.170754618712,0.0,0.251578851926581,399962.5049194684,-376.274086690302,0.0,-144.1150383468466,-108.49370373719837,-134.6638550662209,10.346145457155778,0.6523650028080787,0.0,344.7251601835178,3.2859657826102584,10.220732517392175,0.0,0.0,0.0,0.00408736041263848,614.3207928544562,1430.539207145544,8.73479572574135,,-385.0088824160433,740909.3894010928,1.0,0.3202402838907635,4.326898536565045
315,2021-01-31 03:00:00,0.0,0.0,0.31,0.0,0.048896321056269204,0.0,-0.0,-12.425,31.218,3.662,0.0,0,621.104,34.081,0.25,0.737,143.463,0.548,-3.8785770288511205,-0.48579120256184655,331000.5734157448,360.9602763530478,58.357018866258066,11376.8502730285,0.0,0.02282256241580121,400576.8257123229,-378.42802484592215,0.0,-145.68211184304536,-109.82334690311193,-133.87145769611848,10.342105697659692,0.606785898693885,0.0,344.85981426462104,3.299641423742243,10.220732517392175,0.0,0.0,0.0,0.0043397766328318816,635.2780127701503,1409.5819872298498,0.7923973701024067,,-379.22042221602453,742954.2494010928,1.0,0.3215000272259032,4.420285374422472
316,2021-01-31 04:00:00,0.0,0.0,0.31,0.0,0.04907698292403604,0.0,-0.0,-12.852,33.482,3.231,0.0,0,620.95,34.081,0.25,0.764,143.284,0.55,-3.8557544664353194,-0.4868765115348525,332351.7983841084,362.43380412661764,51.28024673122428,11435.207291894758,0.0,0.4688826262600733,401212.10372509307,-354.64190662550635,0.0,-145.95915227088346,-102.03114378898272,-117.59189393959856,10.338114951482599,0.6021684224757713,0.0,344.99293795224384,3.313111363786145,10.220732517392175,0.0,0.0,0.0,0.004272831198706078,665.5934247305954,1379.2665752694047,16.27956375651995,,-370.9214703820263,744999.1094010927,1.0,0.32283805667816734,4.4288474658477535
317,2021-01-31 05:00:00,0.0,0.0,0.31,0.0,0.049254333704168145,0.0,-0.0,-13.18,34.235,2.912,0.0,0,621.044,34.081,0.25,0.761,142.501,0.55,-3.386871840175246,-0.4879495967711089,333679.78471264656,363.88198987202463,48.56211666974773,11486.487538625983,0.0,0.1807428281979536,401877.69714982365,-349.40135255581373,0.0,-148.7618865675677,-100.17500656298083,-111.31651875956305,10.334181523010432,0.5178778112874207,0.0,345.12425024260915,3.3263496450815198,10.220732517392175,0.0,0.0,0.0,0.004197725767961823,721.7773941350704,1323.0826058649297,6.275375180035482,,-355.6767277358492,747043.9694010927,1.0,0.32415596026491916,4.6081346509144305
318,2021-01-31 06:00:00,0.0,0.0,0.31,0.0,0.04942435359169766,0.0,-0.0,-13.262,33.258,2.635,0.0,0,621.298,34.081,0.25,0.734,141.605,0.547,-3.2061290119772923,-0.48886915016941673,334954.30520184175,365.2718704491186,45.102121493483025,11535.04965529573,0.0,0.2295237956209074,402599.4745439587,-336.1391005388911,0.0,-150.43926257262362,-93.16792665293664,-103.34747265893726,10.330395950381766,0.4851653952246092,0.0,345.2507209917928,3.3390549421091307,10.220732517392175,0.0,0.0,0.0,0.004027188979380367,764.3423095353476,1280.5176904646526,7.969046100625789,,-344.1081466395169,749088.8294010927,1.0,0.32545119827969426,4.6789946658637
319,2021-01-31 07:00:00,0.0,0.0,0.31,0.0,0.04958897838115317,5.36,-0.0,-13.8,35.235,1.528,5.36,0,621.75,34.081,0.25,0.744,140.759,0.549,-2.976605216356385,-0.48972765534408896,336189.72077081294,366.61910662029766,26.71764378411979,11580.151776789213,0.0,1.2139485810678512,403363.8168534941,-260.73305683140285,0.19934769309223577,-152.279790022434,-58.223848014123,-61.199284144762295,10.32671674261144,0.44380091421279316,0.0,345.3737270901533,3.351370414390181,10.220732517392175,0.0,0.0,0.0,0.0039021965466398056,917.3569806749892,1127.5030193250109,42.148188514174954,,-302.8812453455778,751133.6894010927,1.0,0.3266942889296052,4.770410717060593
320,2021-01-31 08:00:00,92.361,55.938,0.475,0.125,0.10856288559000155,96.137,-0.008,-13.245,34.528,1.142,152.075,0,622.2,34.081,0.25,0.763,142.43,0.551,-1.7626566352885338,-0.49051035858062303,337290.50614635384,367.81952687715795,22.427793519091093,11606.869420573332,0.0,0.28348733963371325,404281.1738341691,-193.15834990262465,49.78118259897448,-155.91114483979322,-46.22210839500338,-51.356628517822,10.323430394111863,0.2269188569076263,0.0,345.4836729498612,3.362343800285868,10.220732517392175,0.0,0.0,0.0,0.003475713879495387,1288.9297041606915,755.9302958393087,9.842655626940306,,-203.00100552956496,753178.5494010927,1.0,0.3278992389916574,5.281566021713183
321,2021-01-31 09:00:00,283.367,88.885,0.34,0.31,0.1923173577597541,250.44,-0.018,-12.26,36.713,1.429,339.325,0,622.347,34.081,0.25,0.879,147.463,0.561,-1.4791692956548206,-0.4909093817082964,338024.00864867406,368.6194205547154,28.147360853877196,11629.297214092423,0.0,-0.37682528501364654,405570.10353832983,-157.62505903807656,102.78671930801463,-152.12667100813385,-54.34260077950337,-64.43996944128338,10.32123633668989,0.17622654613953498,0.0,345.5571148314421,3.3696558578333766,10.220732517392175,0.0,0.0,0.0,0.002315286481493292,1506.5045847183305,538.3554152816696,-13.083340923461371,,-144.54171811461518,755223.4094010927,1.0,0.32897287885817517,5.407903584159795
322,2021-01-31 10:00:00,455.885,101.016,0.285,0.47,0.2595150635362325,422.584,-0.026,-11.17,35.265,1.556,523.6,0,622.544,34.081,0.25,0.921,150.865,0.565,-1.855994580668467,-0.49121865875626586,338534.2167031019,369.1758088365342,29.245520351171056,11657.4445749463,0.0,-0.0721254711586954,407076.60812304815,-96.58808382796414,158.01218520704646,-147.065923985994,-51.15320869801573,-66.94415948893455,10.319708215240555,0.24331492269312655,0.0,345.60828422772056,3.374741962711517,10.220732517392175,0.0,0.0,0.0,0.0016101195951071124,1694.3862779330616,350.47372206693854,-2.5041900476511785,,-94.08389378031296,757268.2694010927,1.0,0.32968829309439224,5.240561806127064
323,2021-01-31 11:00:00,583.87,110.58,0.257,0.592,0.30636186594315085,490.845,-0.033,-9.98,33.622,1.956,601.425,0,622.57,34.081,0.25,0.965,154.554,0.568,-1.9281200518271624,-0.49164509527463374,338855.4449048177,369.5261122189942,36.13227336084825,11686.69009529747,0.0,-2.162231346423782,408770.99440098123,-75.07248315259089,195.7171425666494,-143.06022195672702,-55.60371867335443,-82.70049349966277,10.318745272712317,0.2560631377916206,0.0,345.640536299673,3.377944186411366,10.220732517392175,0.0,0.0,0.0,0.0010135850280404608,2044.8600000000001,0.0,-75.07248315259089,0.0,,759313.1294010927,0.0,0.33018591935253816,5.209075354611359
324,2021-01-31 12:00:00,653.116,116.893,0.245,0.661,0.3308662025232452,598.357,-0.038,-9.145,31.687,2.318,715.25,0,622.245,34.081,0.25,0.971,156.597,0.569,-4.090351398250944,-0.49209349086722864,338819.3126314568,369.48670952176315,34.02210401462441,11722.822368658319,0.0,-0.10688445055094987,410815.8544009812,-3.7110187707395585,236.15183125740108,-131.6395665059579,-41.34426947253279,-77.8342569963806,10.313918463516599,0.6413244832140494,0.0,345.80229256378595,3.375689041015275,10.223600835658488,0.0,0.0,0.0,-0.00011399906287861821,2044.8600000000001,0.0,-3.7110187707395568,0.0,,761357.9894010926,0.0,0.33018591935253816,4.341553213008718
325,2021-01-31 13:00:00,656.66,117.244,0.244,0.665,0.33224016427797876,619.956,-0.038,-7.992,29.178,2.41,737.2,0,621.739,34.081,0.25,0.979,159.422,0.569,-4.197235848801895,-0.49321716815107286,338785.2905274422,369.4496079906676,34.874226629428094,11756.844472672943,0.0,0.3743632652662597,412860.7144009812,12.99785981325882,242.41371246383898,-128.35682928295884,-32.244782261334635,-79.78904659600957,10.314608960504316,0.6601965292185737,0.0,345.77914331573635,3.3755760487470137,10.223258627642824,0.0,0.0,0.0,-0.0001072911657713461,2044.8600000000001,0.0,12.997859813258827,0.0,,763402.8494010926,0.0,0.33018591935253816,4.302303988214806
326,2021-01-31 14:00:00,594.154,111.465,0.255,0.602,0.3099972429932027,539.635,-0.034,-6.979,27.235,2.814,651.1,0,621.342,34.081,0.25,0.988,162.001,0.569,-3.8228725835356347,-0.4943739502393921,338750.41630081274,369.4115772091742,42.30919394946968,11791.718699302372,0.0,-1.0228174019510268,414905.5744009812,-35.51213069921698,209.06277166697768,-127.38344903799847,-31.29383861209887,-96.80621656867132,10.31531687174001,0.5932849808339866,0.0,345.75541346393777,3.3754602186062144,10.222907824855636,0.0,0.0,0.0,-0.0001099857589115758,2044.8600000000001,0.0,-35.51213069921698,0.0,,765447.7094010926,0.0,0.33018591935253816,4.441209998100143
327,2021-01-31 15:00:00,471.854,102.115,0.281,0.485,0.2654962412040032,398.335,-0.027,-6.109,24.72,2.338,500.45,0,621.094,34.081,0.25,0.958,163.348,0.567,-4.845689985486661,-0.4954135270311583,338708.1071068633,369.3654385025772,31.686978323954932,11834.027893251841,0.0,-1.0824123162530506,416950.4344009812,-37.58126090922825,155.90358392999747,-121.66547280705731,-10.403064378041153,-72.50792657663314,10.316175868316458,0.7754430541894295,0.0,345.72662346265776,3.375319683529576,10.222482200780224,0.0,0.0,0.0,-0.0001334431936574837,2044.8600000000001,0.0,-37.58126090922825,0.0,,767492.5694010926,0.0,0.33018591935253816,4.07104081754076
328,2021-01-31 16:00:00,303.121,90.535,0.332,0.328,0.20019372916896175,218.465,-0.019,-6.005,24.09,2.043,309.0,0,620.915,34.081,0.25,0.941,163.176,0.565,-5.928102301739711,-0.49677234478774307,338676.4201285393,369.33088345533184,24.62852480550914,11865.714871575796,0.0,4.304829453966109,418995.29440098116,-62.19127683481965,100.70274228217292,-117.26594374655576,-0.5531760453969021,-56.35989123832528,10.316819320934872,0.9681725923505143,0.0,345.7050607412218,3.375214423754923,10.22216341136952,0.0,0.0,0.0,-9.994904904711431e-05,1256.2006812045727,788.6593187954275,149.4633019691261,,-211.65457880394572,769537.4294010926,1.0,0.33018591935253816,3.7101444781377215
329,2021-01-31 17:00:00,112.075,62.172,0.452,0.146,0.11852812155436777,-6.62,-0.009,-6.478,24.132,1.289,55.552,0,620.984,34.081,0.25,0.91,161.269,0.562,-1.6232728477736025,-0.49846893763272104,339440.4509225292,370.16406861780723,24.883133816892798,11890.343396381304,0.0,-0.016417346359555596,420251.4950821857,-160.0967043655333,46.040507876482565,-137.68552592487998,-22.036755891545933,-56.92990006741126,10.314529543015851,0.20044009880546595,0.0,345.78180566800467,3.3828286761882307,10.22216341136952,0.0,0.0,0.0,0.0024101040369179623,1450.3056772292398,594.5543227707605,-0.570008829085964,,-159.52669553644733,771582.2894010926,1.0,0.33018591935253816,5.343343066711173
330,2021-01-31 18:00:00,0.0,0.0,0.31,0.0,0.05007799687280441,0.0,-0.0,-7.45,27.75,0.146,0.0,0,621.225,34.081,0.25,0.971,160.494,0.568,-1.639690194133158,-0.4988194692693867,340010.12211148307,370.7853021935475,2.7763355996445087,11915.226530198197,0.0,1.4567720884296589,421701.80075941497,-137.21249241906247,0.0,-138.38822961822396,-2.9894368444409976,-6.350900624691236,10.312819891919583,0.2032547763741333,0.0,345.83912910129703,3.388505960756861,10.22216341136952,0.0,0.0,0.0,0.0017966057367886958,1344.8470491221444,700.0129508778557,50.578999442720026,,-187.7914918617825,773627.1494010926,1.0,0.33093079615863963,5.336032593022066
331,2021-01-31 19:00:00,0.0,0.0,0.31,0.0,0.05017049346464555,0.0,-0.0,-7.965,29.875,1.182,0.0,0,621.594,34.081,0.25,1.004,160.071,0.571,-0.1829181057034992,-0.49917438652365914,340707.35872676125,371.545647466479,25.847618897302933,11918.002865797842,0.0,-1.5196991534862143,423046.6478085371,-226.5802194578228,0.0,-145.277577599103,-32.44231722498256,-59.11472226005667,10.310724660003546,-0.056327033684099394,0.0,345.90940672047526,3.3954545492643327,10.22216341136952,0.0,0.0,0.0,0.0021985518958115968,1396.8090497706503,648.0509502293497,-52.76382163536543,,-173.81639782245736,775672.0094010925,1.0,0.3314861858878153,6.021411715815198
332,2021-01-31 20:00:00,0.0,0.0,0.31,0.0,0.05025298838328942,0.0,-0.0,-7.79,27.0,2.402,0.0,0,621.996,34.081,0.25,0.92,158.483,0.564,-1.7026172591897135,-0.4990762113202213,341329.56205809326,372.22416800228274,45.959779519867126,11943.850484695145,0.0,-1.324265201414953,424443.45685830776,-286.31118198172334,0.0,-140.12224206658078,-51.61899983118031,-105.09309417997872,10.308852363788175,0.21430173222829768,0.0,345.972230869101,3.4016553637692906,10.22216341136952,0.0,0.0,0.0,0.0019615556056618915,1148.6488550501895,896.2111449498105,-45.97837191992205,,-240.3328100618013,777716.8694010925,1.0,0.3321659430221753,5.308096159591025
333,2021-01-31 21:00:00,0.0,0.0,0.31,0.0,0.05036564637001698,0.0,-0.0,-7.988,27.123,2.742,0.0,0,622.318,34.081,0.25,0.91,157.783,0.563,-3.0268824606046665,-0.4994491153617402,342179.8134235232,373.15137777919654,45.93845811623518,11989.810264215013,0.0,0.0021562347654571507,425592.105713358,-277.360550966746,0.0,-135.03772161137115,-48.06076269725377,-105.01822989759259,10.306289969801146,0.44987326967036595,0.0,346.05824796804313,3.410128881563436,10.22216341136952,0.0,0.0,0.0,0.002680012134455408,1010.0344628399873,1034.8255371600128,0.0748642823861303,,-277.4354152491321,779761.7294010925,1.0,0.33277254793107947,4.750247868624638
334,2021-01-31 22:00:00,0.0,0.0,0.31,0.0,0.05049656777998382,0.0,-0.0,-8.245,30.075,1.794,0.0,0,622.526,34.081,0.25,0.989,159.077,0.57,-3.0247262258392094,-0.5002301837821556,343168.700502567,374.229771540422,29.463469279463727,12035.74872233125,0.0,1.0853248289157202,426602.140176198,-223.44642305325448,0.0,-133.75307138914354,-33.10997389921259,-67.33584680356131,10.303304163912193,0.4491648747507667,0.0,346.15853256978505,3.419984028642723,10.22216341136952,0.0,0.0,0.0,0.0031162203691358194,1070.575354336768,974.2846456632321,37.68238309403128,,-261.1288061472858,781806.5894010925,1.0,0.33360148378870047,4.751110993417319
335,2021-01-31 23:00:00,0.0,0.0,0.31,0.0,0.05062154880379728,0.0,-0.0,-8.635,29.543,2.421,0.0,0,622.589,34.081,0.25,0.942,157.089,0.566,-1.9394013969234891,-0.5010080004185357,344113.52167895075,375.2601108821709,45.07698755562892,12065.212191610713,0.0,-1.0269200110935237,427672.71553053474,-290.248931956913,0.0,-140.47570855802627,-57.33907119929748,-102.99041973322748,10.300445792779398,0.25582174085883685,0.0,346.2545914760473,3.429400019461302,10.22216341136952,0.0,0.0,0.0,0.0029764955787741514,1094.692105396684,950.1678946033163,-35.65457292966617,,-254.5943590272468,783851.4494010925,1.0,0.33456557981051965,5.204166092819651
336,2021-02-01 00:00:00,0.0,0.0,0.31,0.0,0.05074117667760837,0.0,-0.0,-9.572,32.253,2.236,0.0,0,622.485,34.081,0.25,0.956,155.271,0.567,-2.966321408017013,-0.5014499119384657,345018.61258599843,376.24712386695575,37.32384530374279,12110.289179166342,0.0,0.5108548633553295,428767.40763593145,-264.5882744127281,0.0,-137.8124091725928,-52.25820193133154,-85.25358357733099,10.297702486349944,0.4382177821773062,0.0,346.3468336483457,3.438420062495646,10.22216341136952,0.0,0.0,0.0,0.0028505412175974113,990.9178767140597,1053.9421232859404,17.736836155896498,,-282.3251105686246,785896.3094010925,1.0,0.3354867146466255,4.774544465751928
337,2021-02-01 01:00:00,0.0,0.0,0.31,0.0,0.05087543130339522,0.0,-0.0,-9.61,31.378,3.073,0.0,0,622.203,34.081,0.25,0.927,154.51,0.565,-2.4554665446616832,-0.5022051132996137,346035.23086398066,377.35575884839767,54.53606570863808,12147.613024470085,0.0,-1.1312843990886992,429758.32551264553,-332.46777541726556,0.0,-140.7963155871065,-77.78150988727984,-124.53167892630569,10.29461517406427,0.3471138093621696,0.0,346.4507016236461,3.448551575855791,10.22216341136952,0.0,0.0,0.0,0.00320093869420948,950.0313373458143,1094.8286626541858,-39.278095348974716,,-293.18968006829084,787941.1694010925,1.0,0.3363691152375133,4.984048837436297
338,2021-02-01 02:00:00,0.0,0.0,0.31,0.0,0.051012687248321226,0.0,-0.0,-9.745,33.538,1.323,0.0,0,622.005,34.081,0.25,0.981,155.442,0.569,-3.586750943750382,-0.5028017323127093,347075.52346092626,378.4902109715662,20.559203762581163,12202.149090178724,0.0,2.2350203720067685,430708.35684999137,-199.8780575792818,0.0,-134.95860871069675,-28.826741613330256,-46.931967174513225,10.29144944886672,0.547810470391697,0.0,346.55727239594484,3.4589190250475697,10.22216341136952,0.0,0.0,0.0,0.00327449798153657,1008.3840119652766,1036.4759880347235,77.59971175179246,,-277.4777693310742,789986.0294010924,1.0,0.33736024724669994,4.53091267431723
339,2021-02-01 03:00:00,0.0,0.0,0.31,0.0,0.05114660473988999,0.0,-0.0,-9.915,36.008,1.365,0.0,0,621.967,34.081,0.25,1.039,156.338,0.574,-1.3517305717436137,-0.5037407752021897,348091.44024519844,379.59808096532,26.46974870706271,12222.708293941305,0.0,-0.38808380193843206,431716.74086195667,-235.15407094760278,0.0,-143.8142076355799,-41.37257906146428,-60.40620282048293,10.288351559905005,0.15056701001929654,0.0,346.6616230241778,3.4690435473934387,10.22216341136952,0.0,0.0,0.0,0.0031967876077002378,1216.5593730819535,828.3006269180466,-13.474235645969692,,-221.67983530163306,792030.8894010924,1.0,0.3383744600678575,5.465589355990116
340,2021-02-01 04:00:00,0.0,0.0,0.31,0.0,0.051252216109260416,0.0,-0.0,-9.75,37.562,0.988,0.0,0,621.75,34.081,0.25,1.098,157.959,0.579,-1.7398143736820457,-0.5039981975924799,348893.2711234094,380.4724875936853,18.162845531688866,12249.178042648367,0.0,0.5462837259758464,432933.3002350386,-199.43043640489782,0.0,-140.48260121078772,-28.013812842749203,-41.439279654427565,10.285902082837302,0.21935522022934728,0.0,346.74417676511484,3.4770345115843395,10.22216341136952,0.0,0.0,0.0,0.002522363510380039,1228.6299235102463,816.2300764897539,18.966923166055366,,-218.3973595709532,794075.7494010924,1.0,0.339364908169539,5.291645263204611
341,2021-02-01 05:00:00,0.0,0.0,0.31,0.0,0.051357256805515325,0.0,-0.0,-10.665,41.558,1.427,0.0,0,621.964,34.081,0.25,1.13,156.493,0.581,-1.1935306477061993,-0.5043724534680515,349691.3383543674,381.3427899175217,27.589699234484463,12267.340888180057,0.0,-0.6190341448581319,434161.9301585489,-244.7599558844024,0.0,-144.3586312148604,-47.87497764304329,-62.93209099841423,10.283460249277974,0.12228372263755947,0.0,346.8265120439803,3.4849879676532134,10.22216341136952,0.0,0.0,0.0,0.0025099262861621786,1210.2316347847375,834.6283652152626,-21.492811343986666,,-223.26714454041573,796120.6094010924,1.0,0.3401466374248171,5.537979095364468
342,2021-02-01 06:00:00,0.0,0.0,0.31,0.0,0.051463402185836504,0.0,-0.0,-10.515,43.53,0.426,0.0,0,622.32,34.081,0.25,1.198,158.149,0.586,-1.8125647925643311,-0.504580662773161,350498.3770203482,382.22287570376034,7.5934572067428565,12294.930587414541,0.0,1.3138162233463304,435372.1617933336,-159.91974033337345,0.0,-139.9727455150698,-13.143484962137391,-17.31650668274918,10.280987066141964,0.23200976044093347,0.0,346.90994425483615,3.493030832122232,10.22216341136952,0.0,0.0,0.0,0.002537538958748984,1276.332775871164,768.5272241288363,45.61558431566505,,-205.5353246490385,798165.4694010924,1.0,0.34092469738617787,5.259604685285809
