,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,h_f,a,vp_a,cld,Discharge
2842,2020-04-28 10:00:00,0.806,12.267,70.439,2.098,98.096,328.026,0.0,785.79,,322.312,5.0,0.35,10.053,0,0
2843,2020-04-28 11:00:00,0.615,12.063,70.153,0.996,22.218,231.016,0.0,785.896,,332.614,5.0,0.35,9.878,0,0
2844,2020-04-28 12:00:00,0.415,13.637,60.234,0.74,86.746,196.529,0.0,785.618,,316.46,5.0,0.35,9.403,0,0
2845,2020-04-28 13:00:00,0.215,13.741,58.851,1.444,68.527,117.198,0.0,786.246,,297.015,5.0,0.35,9.249,0,0
2846,2020-04-28 14:00:00,0.02,10.498,80.041,1.467,4.545,37.723,0.0,787.292,,309.661,5.0,0.35,10.16,0,0
2847,2020-04-28 15:00:00,0.0,10.348,81.024,0.675,0.0,0.224,0.0,787.876,,317.614,5.0,0.35,10.182,0,0
2848,2020-04-28 16:00:00,0.0,10.387,81.275,0.769,0.0,0.0,0.0,788.369,,326.246,5.0,0.35,10.24,0,0
2849,2020-04-28 17:00:00,0.0,9.155,87.793,1.302,0.0,0.0,0.0,787.839,,325.909,5.0,0.35,10.183,0,0
2850,2020-04-28 18:00:00,0.0,9.31,83.854,1.532,0.0,0.0,0.0,787.818,,320.51,5.0,0.35,9.829,0,0
2851,2020-04-28 19:00:00,0.0,7.629,84.88,1.689,0.0,0.0,0.0,787.505,,263.881,5.0,0.35,8.877,0,0
2852,2020-04-28 20:00:00,0.0,6.423,81.565,2.01,0.0,0.0,0.0,787.46,,274.982,5.0,0.35,7.852,0,0
2853,2020-04-28 21:00:00,0.0,6.795,79.531,2.257,0.0,0.0,0.0,787.028,,279.774,5.0,0.35,7.855,0,0
2854,2020-04-28 22:00:00,0.0,5.779,83.344,2.206,0.0,0.0,0.0,787.096,,276.419,5.0,0.35,7.674,0,0
2855,2020-04-28 23:00:00,0.0,6.504,78.428,1.83,0.0,0.0,0.0,787.349,,293.778,5.0,0.35,7.592,0,0
2856,2020-04-29 00:00:00,0.0,6.963,75.059,1.775,0.0,0.0,0.0,787.15,,308.234,5.0,0.35,7.499,0,0
2857,2020-04-29 01:00:00,0.107,6.857,76.767,1.933,1.824,8.885,0.0,787.257,,307.411,5.0,0.35,7.614,0,0
2858,2020-04-29 02:00:00,0.306,9.188,67.752,2.042,37.874,71.802,0.0,787.254,,304.151,5.0,0.35,7.876,0,0
2859,2020-04-29 03:00:00,0.506,10.248,66.819,1.106,164.526,125.281,0.0,786.953,,285.697,5.0,0.35,8.341,0,0
2860,2020-04-29 04:00:00,0.704,10.652,68.78,1.048,311.077,176.944,0.0,787.298,,298.272,5.0,0.35,8.82,0,0
2861,2020-04-29 05:00:00,0.889,13.48,60.025,1.67,435.095,216.583,0.0,786.692,,307.399,5.0,0.35,9.275,0,0
2862,2020-04-29 06:00:00,1.042,13.392,62.513,1.749,438.548,319.494,0.0,786.78,,297.229,5.0,0.35,9.604,0,0
2863,2020-04-29 07:00:00,1.126,13.055,64.218,1.886,380.566,405.126,0.0,786.296,,297.949,5.0,0.35,9.651,0,0
2864,2020-04-29 08:00:00,1.1,12.202,69.346,1.684,329.424,384.347,0.0,786.306,,305.129,5.0,0.35,9.855,0,0
2865,2020-04-29 09:00:00,0.98,10.808,77.19,1.193,168.064,408.147,3.6,785.947,,319.382,5.0,0.35,10.002,0,0
2866,2020-04-29 10:00:00,0.81,10.401,88.62,0.853,93.044,348.0,0.0,785.89,,315.012,5.0,0.35,11.176,0,0
2867,2020-04-29 11:00:00,0.618,10.247,85.32,0.919,41.703,247.135,3.6,785.919,,325.876,5.0,0.35,10.65,0,0
2868,2020-04-29 12:00:00,0.418,10.222,84.796,1.308,8.901,104.811,3.6,785.531,,330.779,5.0,0.35,10.567,0,0
2869,2020-04-29 13:00:00,0.218,10.56,83.895,1.48,0.092,41.011,3.6,786.114,,332.497,5.0,0.35,10.693,0,0
2870,2020-04-29 14:00:00,0.023,8.562,92.826,1.643,0.192,16.114,0.0,786.468,,330.212,5.0,0.35,10.344,0,0
2871,2020-04-29 15:00:00,0.0,8.277,86.611,1.76,0.0,0.217,0.0,787.384,,328.594,5.0,0.35,9.466,0,0
2872,2020-04-29 16:00:00,0.0,9.04,81.052,1.427,0.0,0.0,0.0,787.991,,307.193,5.0,0.35,9.329,0,0
2873,2020-04-29 17:00:00,0.0,7.466,85.447,1.126,0.0,0.0,0.0,788.278,,295.885,5.0,0.35,8.837,0,0
2874,2020-04-29 18:00:00,0.0,7.213,85.341,1.029,0.0,0.0,0.0,788.695,,315.67,5.0,0.35,8.674,0,0
2875,2020-04-29 19:00:00,0.0,7.641,81.667,0.905,0.0,0.0,3.6,788.984,,337.765,5.0,0.35,8.547,0,0
2876,2020-04-29 20:00:00,0.0,6.56,81.493,0.96,0.0,0.0,0.0,789.115,,334.641,5.0,0.35,7.92,0,0
2877,2020-04-29 21:00:00,0.0,6.367,78.344,0.961,0.0,0.0,0.0,789.036,,300.032,5.0,0.35,7.513,0,0
2878,2020-04-29 22:00:00,0.0,5.728,88.469,0.871,0.0,0.0,0.0,789.467,,304.386,5.0,0.35,8.117,0,0
2879,2020-04-29 23:00:00,0.0,5.381,86.299,1.904,0.0,0.0,0.0,789.671,,293.676,5.0,0.35,7.729,0,0
2880,2020-04-30 00:00:00,0.0,5.723,83.098,1.65,0.0,0.0,0.0,789.287,,290.323,5.0,0.35,7.621,0,0
2881,2020-04-30 01:00:00,0.111,5.722,81.903,1.347,3.229,9.22,0.0,790.081,,272.185,5.0,0.35,7.511,0,0
2882,2020-04-30 02:00:00,0.309,9.136,68.497,0.783,83.122,57.114,0.0,790.122,,271.269,5.0,0.35,7.935,0,0
2883,2020-04-30 03:00:00,0.51,9.381,68.185,0.664,210.779,98.743,0.0,790.464,,266.96,5.0,0.35,8.03,0,0
2884,2020-04-30 04:00:00,0.708,9.395,72.151,1.116,405.813,125.076,0.0,790.792,,277.929,5.0,0.35,8.505,0,0
2885,2020-04-30 05:00:00,0.893,12.112,61.932,1.319,513.081,161.671,0.0,790.546,,273.116,5.0,0.35,8.749,0,0
2886,2020-04-30 06:00:00,1.047,11.689,71.946,1.407,534.716,225.169,0.0,790.851,,290.291,5.0,0.35,9.884,0,0
2887,2020-04-30 07:00:00,1.131,10.069,82.937,1.25,315.675,387.134,0.0,790.377,,296.628,5.0,0.35,10.23,0,0
2888,2020-04-30 08:00:00,1.105,11.328,81.506,1.184,260.742,191.806,0.0,790.23,,322.187,5.0,0.35,10.933,0,0
2889,2020-04-30 09:00:00,0.984,11.041,84.018,1.392,359.741,149.088,0.0,789.91,,306.588,5.0,0.35,11.057,0,0
2890,2020-04-30 10:00:00,0.813,11.505,75.365,1.743,285.069,149.979,0.0,789.704,,313.927,5.0,0.35,10.228,0,0
2891,2020-04-30 11:00:00,0.621,11.43,75.211,1.367,297.95,191.912,0.0,789.816,,300.361,5.0,0.35,10.157,0,0
2892,2020-04-30 12:00:00,0.421,12.194,73.84,1.344,170.628,170.555,0.0,789.548,,289.631,5.0,0.35,10.488,0,0
2893,2020-04-30 13:00:00,0.221,11.843,71.503,0.809,48.586,109.484,0.0,789.452,,280.915,5.0,0.35,9.923,0,0
2894,2020-04-30 14:00:00,0.026,10.032,83.513,0.809,10.852,42.541,0.0,788.99,,289.192,5.0,0.35,10.275,0,0
2895,2020-04-30 15:00:00,0.0,9.919,83.098,0.685,0.0,0.608,0.0,789.519,,274.269,5.0,0.35,10.147,0,0
2896,2020-04-30 16:00:00,0.0,8.747,85.605,0.913,0.0,0.0,0.0,789.559,,280.354,5.0,0.35,9.659,0,0
2897,2020-04-30 17:00:00,0.0,6.691,89.35,1.126,0.0,0.0,0.0,789.241,,273.016,5.0,0.35,8.762,0,0
2898,2020-04-30 18:00:00,0.0,6.147,93.556,1.059,0.0,0.0,0.0,788.688,,278.394,5.0,0.35,8.836,0,0
2899,2020-04-30 19:00:00,0.0,5.4,91.446,1.245,0.0,0.0,0.0,788.305,,276.591,5.0,0.35,8.201,0,0
2900,2020-04-30 20:00:00,0.0,3.56,95.359,1.195,0.0,0.0,0.0,787.802,,282.195,5.0,0.35,7.517,0,0
2901,2020-04-30 21:00:00,0.0,3.084,93.184,1.397,0.0,0.0,0.0,787.258,,277.062,5.0,0.35,7.102,0,0
2902,2020-04-30 22:00:00,0.0,1.523,96.511,1.394,0.0,0.0,0.0,787.405,,277.641,5.0,0.35,6.58,0,0
2903,2020-04-30 23:00:00,0.0,2.259,94.994,1.572,0.0,0.0,0.0,786.841,,279.827,5.0,0.35,6.827,0,0
2904,2020-05-01 00:00:00,0.0,1.962,93.519,1.83,0.0,0.0,0.0,786.725,,284.015,5.0,0.35,6.58,0,0
2905,2020-05-01 01:00:00,0.115,2.419,92.452,1.853,1.078,12.356,0.0,786.329,,280.377,5.0,0.35,6.721,0,0
2906,2020-05-01 02:00:00,0.313,7.458,77.376,2.123,25.755,67.182,0.0,785.946,,281.965,5.0,0.35,7.998,0,0
2907,2020-05-01 03:00:00,0.514,10.729,71.551,1.387,75.953,171.653,0.0,785.579,,283.503,5.0,0.35,9.223,0,0
2908,2020-05-01 04:00:00,0.712,11.359,66.073,1.573,146.98,258.604,0.0,785.191,,288.778,5.0,0.35,8.881,0,0
2909,2020-05-01 05:00:00,0.897,13.635,59.587,1.981,139.535,349.915,0.0,784.612,,304.456,5.0,0.35,9.3,0,0
2910,2020-05-01 06:00:00,1.051,13.207,62.628,1.916,253.46,355.133,0.0,784.234,,302.675,5.0,0.35,9.506,0,0
2911,2020-05-01 07:00:00,1.136,13.183,64.131,2.006,268.873,424.083,0.0,783.827,,314.993,5.0,0.35,9.719,0,0
2912,2020-05-01 08:00:00,1.11,13.756,65.829,1.956,159.738,411.716,0.0,783.321,,318.394,5.0,0.35,10.356,0,0
2913,2020-05-01 09:00:00,0.988,13.597,65.923,1.971,61.144,389.819,0.0,782.971,,323.853,5.0,0.35,10.264,0,0
2914,2020-05-01 10:00:00,0.816,11.302,77.717,1.264,14.433,281.114,0.0,782.761,,330.669,5.0,0.35,10.407,0,0
2915,2020-05-01 11:00:00,0.624,10.598,83.229,0.484,17.451,178.385,3.6,782.833,,327.899,5.0,0.35,10.635,0,0
2916,2020-05-01 12:00:00,0.424,10.636,85.013,0.531,4.113,103.007,0.0,783.076,,325.463,5.0,0.35,10.891,0,0
2917,2020-05-01 13:00:00,0.224,10.798,84.656,0.276,0.0,46.718,3.6,783.218,,336.596,5.0,0.35,10.962,0,0
2918,2020-05-01 14:00:00,0.029,9.264,89.089,0.33,0.171,15.541,3.6,783.029,,329.023,5.0,0.35,10.41,0,0
2919,2020-05-01 15:00:00,0.0,9.73,85.141,0.963,0.0,0.409,0.0,783.356,,321.73,5.0,0.35,10.265,0,0
2920,2020-05-01 16:00:00,0.0,9.347,83.76,1.204,0.0,0.0,0.0,783.811,,300.011,5.0,0.35,9.842,0,0
2921,2020-05-01 17:00:00,0.0,7.475,90.498,1.402,0.0,0.0,0.0,783.546,,296.326,5.0,0.35,9.365,0,0
2922,2020-05-01 18:00:00,0.0,7.512,87.439,1.509,0.0,0.0,0.0,783.696,,298.697,5.0,0.35,9.071,0,0
2923,2020-05-01 19:00:00,0.0,7.287,83.165,1.672,0.0,0.0,0.0,783.412,,281.644,5.0,0.35,8.496,0,0
2924,2020-05-01 20:00:00,0.0,6.527,80.636,1.754,0.0,0.0,0.0,783.398,,285.344,5.0,0.35,7.819,0,0
2925,2020-05-01 21:00:00,0.0,6.666,77.159,1.926,0.0,0.0,0.0,783.202,,284.066,5.0,0.35,7.553,0,0
2926,2020-05-01 22:00:00,0.0,5.991,81.535,1.61,0.0,0.0,0.0,783.612,,278.711,5.0,0.35,7.618,0,0
2927,2020-05-01 23:00:00,0.0,5.975,79.063,2.002,0.0,0.0,0.0,783.971,,276.167,5.0,0.35,7.379,0,0
2928,2020-05-02 00:00:00,0.0,5.151,77.414,2.114,0.0,0.0,0.0,783.718,,265.536,5.0,0.35,6.823,0,0
2929,2020-05-02 01:00:00,0.119,5.924,76.911,2.025,4.007,11.118,0.0,783.764,,275.958,5.0,0.35,7.153,0,0
2930,2020-05-02 02:00:00,0.317,9.22,69.386,1.49,80.006,58.65,0.0,784.17,,264.127,5.0,0.35,8.084,0,0
2931,2020-05-02 03:00:00,0.517,10.411,71.046,0.825,190.29,118.642,0.0,784.099,,271.39,5.0,0.35,8.966,0,0
2932,2020-05-02 04:00:00,0.715,10.539,71.019,0.886,285.316,198.742,0.0,784.474,,284.598,5.0,0.35,9.039,0,0
2933,2020-05-02 05:00:00,0.901,13.076,62.765,1.101,297.782,245.31,0.0,784.526,,290.645,5.0,0.35,9.446,0,0
2934,2020-05-02 06:00:00,1.056,13.504,65.301,0.975,312.331,381.288,0.0,784.425,,304.268,5.0,0.35,10.106,0,0
2935,2020-05-02 07:00:00,1.142,12.624,72.015,1.194,601.742,281.764,0.0,784.064,,284.792,5.0,0.35,10.522,0,0
2936,2020-05-02 08:00:00,1.115,14.729,65.38,1.464,670.882,222.646,0.0,783.948,,289.68,5.0,0.35,10.954,0,0
2937,2020-05-02 09:00:00,0.992,14.328,67.417,1.431,363.525,214.878,0.0,783.515,,308.67,5.0,0.35,11.007,0,0
2938,2020-05-02 10:00:00,0.819,14.481,58.157,0.146,303.451,295.844,0.0,782.922,,311.206,5.0,0.35,9.589,0,0
2939,2020-05-02 11:00:00,0.627,13.947,61.926,1.311,343.566,197.048,0.0,783.367,,282.523,5.0,0.35,9.864,0,0
2940,2020-05-02 12:00:00,0.427,11.923,71.366,1.616,114.59,112.636,3.6,784.284,,319.962,5.0,0.35,9.957,0,0
2941,2020-05-02 13:00:00,0.227,11.804,71.57,0.446,16.013,46.21,0.0,784.059,,322.768,5.0,0.35,9.907,0,0
2942,2020-05-02 14:00:00,0.032,9.816,87.682,0.221,3.859,22.269,0.0,784.099,,327.686,5.0,0.35,10.633,0,0
2943,2020-05-02 15:00:00,0.0,10.119,82.622,0.251,0.0,0.512,0.0,784.472,,309.213,5.0,0.35,10.225,0,0
2944,2020-05-02 16:00:00,0.0,10.358,75.383,0.898,0.0,0.0,0.0,784.504,,283.16,5.0,0.35,9.479,0,0
2945,2020-05-02 17:00:00,0.0,9.101,77.544,1.206,0.0,0.0,0.0,784.698,,280.544,5.0,0.35,8.962,0,0
2946,2020-05-02 18:00:00,0.0,8.916,75.435,1.743,0.0,0.0,0.0,784.562,,276.541,5.0,0.35,8.61,0,0
2947,2020-05-02 19:00:00,0.0,8.362,77.08,1.574,0.0,0.0,0.0,784.028,,290.06,5.0,0.35,8.473,0,0
2948,2020-05-02 20:00:00,0.0,7.118,78.126,1.546,0.0,0.0,0.0,784.012,,282.402,5.0,0.35,7.889,0,0
2949,2020-05-02 21:00:00,0.0,6.869,78.977,1.317,0.0,0.0,0.0,783.17,,277.93,5.0,0.35,7.84,0,0
2950,2020-05-02 22:00:00,0.0,5.72,74.917,0.9,0.0,0.0,0.0,783.456,,290.125,5.0,0.35,6.87,0,0
2951,2020-05-02 23:00:00,0.0,5.772,74.963,0.716,0.0,0.0,0.0,783.615,,292.195,5.0,0.35,6.899,0,0
2952,2020-05-03 00:00:00,0.0,5.912,77.996,1.172,0.0,0.0,0.0,783.484,,290.267,5.0,0.35,7.248,0,0
2953,2020-05-03 01:00:00,0.122,6.559,78.094,0.704,0.512,10.87,0.0,783.891,,295.252,5.0,0.35,7.589,0,0
2954,2020-05-03 02:00:00,0.32,8.68,73.242,0.667,2.638,71.734,0.0,783.938,,291.708,5.0,0.35,8.227,0,0
2955,2020-05-03 03:00:00,0.521,9.471,74.334,1.18,32.672,158.713,0.0,784.598,,291.957,5.0,0.35,8.808,0,0
2956,2020-05-03 04:00:00,0.719,9.327,83.242,1.582,96.396,228.685,0.0,785.236,,306.826,5.0,0.35,9.768,0,0
2957,2020-05-03 05:00:00,0.905,11.469,74.274,1.762,122.925,250.46,0.0,785.728,,317.316,5.0,0.35,10.056,0,0
2958,2020-05-03 06:00:00,1.061,11.309,77.02,1.636,218.037,215.705,0.0,785.994,,321.49,5.0,0.35,10.318,0,0
2959,2020-05-03 07:00:00,1.147,12.493,76.126,1.88,462.508,273.164,0.0,786.093,,304.627,5.0,0.35,11.027,0,0
2960,2020-05-03 08:00:00,1.12,13.695,73.9,1.817,389.533,311.088,0.0,786.244,,313.444,5.0,0.35,11.58,0,0
2961,2020-05-03 09:00:00,0.995,12.465,77.435,1.637,283.952,222.299,0.0,786.216,,325.536,5.0,0.35,11.196,0,0
2962,2020-05-03 10:00:00,0.822,12.225,75.262,1.927,274.738,191.298,0.0,786.362,,333.906,5.0,0.35,10.712,0,0
2963,2020-05-03 11:00:00,0.629,12.698,74.728,2.061,210.858,205.209,0.0,786.434,,319.438,5.0,0.35,10.971,0,0
2964,2020-05-03 12:00:00,0.429,13.059,69.545,1.863,173.533,143.78,0.0,786.897,,288.806,5.0,0.35,10.454,0,0
2965,2020-05-03 13:00:00,0.23,13.126,65.697,1.611,115.039,77.937,0.0,786.863,,278.052,5.0,0.35,9.919,0,0
2966,2020-05-03 14:00:00,0.035,10.72,73.189,1.627,38.751,35.743,0.0,787.092,,262.764,5.0,0.35,9.428,0,0
2967,2020-05-03 15:00:00,0.0,8.685,78.871,1.643,0.043,1.127,0.0,786.88,,263.257,5.0,0.35,8.862,0,0
2968,2020-05-03 16:00:00,0.0,8.307,76.9,1.608,0.0,0.0,0.0,787.066,,262.368,5.0,0.35,8.422,0,0
2969,2020-05-03 17:00:00,0.0,5.672,89.185,1.615,0.0,0.0,0.0,787.254,,267.326,5.0,0.35,8.151,0,0
2970,2020-05-03 18:00:00,0.0,5.404,86.285,1.101,0.0,0.0,0.0,786.581,,282.493,5.0,0.35,7.74,0,0
2971,2020-05-03 19:00:00,0.0,4.963,84.037,1.217,0.0,0.0,0.0,786.584,,259.413,5.0,0.35,7.31,0,0
2972,2020-05-03 20:00:00,0.0,3.347,84.349,1.351,0.0,0.0,0.0,786.162,,254.502,5.0,0.35,6.55,0,0
2973,2020-05-03 21:00:00,0.0,3.846,78.993,1.458,0.0,0.0,0.0,786.137,,249.11,5.0,0.35,6.354,0,0
2974,2020-05-03 22:00:00,0.0,3.304,81.953,2.112,0.0,0.0,0.0,785.951,,267.4,5.0,0.35,6.344,0,0
2975,2020-05-03 23:00:00,0.0,2.798,81.578,2.309,0.0,0.0,0.0,785.576,,245.284,5.0,0.35,6.093,0,0
2976,2020-05-04 00:00:00,0.0,2.794,79.972,2.21,0.0,0.0,0.0,785.315,,258.343,5.0,0.35,5.971,0,0
2977,2020-05-04 01:00:00,0.126,2.803,82.253,2.535,7.05,12.921,0.0,785.688,,258.618,5.0,0.35,6.145,0,0
2978,2020-05-04 02:00:00,0.323,6.541,71.494,2.576,74.674,71.122,0.0,785.811,,238.653,5.0,0.35,6.939,0,0
2979,2020-05-04 03:00:00,0.524,9.254,70.04,1.768,208.859,121.478,0.0,785.288,,268.774,5.0,0.35,8.179,0,0
2980,2020-05-04 04:00:00,0.722,10.763,62.083,1.027,333.37,181.802,0.0,785.622,,282.714,5.0,0.35,8.021,0,0
2981,2020-05-04 05:00:00,0.909,14.528,43.085,1.22,492.327,218.355,0.0,785.462,,262.233,5.0,0.35,7.126,0,0
2982,2020-05-04 06:00:00,1.065,14.589,46.565,1.614,702.904,188.089,0.0,785.289,,276.603,5.0,0.35,7.732,0,0
2983,2020-05-04 07:00:00,1.152,14.774,50.514,1.901,794.979,180.871,0.0,784.897,,266.489,5.0,0.35,8.488,0,0
2984,2020-05-04 08:00:00,1.124,16.49,44.701,1.978,863.408,134.84,0.0,784.854,,260.936,5.0,0.35,8.384,0,0
2985,2020-05-04 09:00:00,0.999,16.479,46.354,2.045,794.234,146.78,0.0,784.615,,266.576,5.0,0.35,8.688,0,0
2986,2020-05-04 10:00:00,0.826,14.66,54.723,1.96,669.857,146.873,0.0,784.621,,268.688,5.0,0.35,9.128,0,0
2987,2020-05-04 11:00:00,0.632,14.264,54.196,1.575,450.127,155.633,0.0,783.929,,273.841,5.0,0.35,8.812,0,0
2988,2020-05-04 12:00:00,0.432,14.101,56.108,1.259,197.449,141.079,0.0,784.027,,278.355,5.0,0.35,9.027,0,0
2989,2020-05-04 13:00:00,0.232,14.423,56.065,0.834,129.562,101.068,0.0,784.75,,275.646,5.0,0.35,9.21,0,0
2990,2020-05-04 14:00:00,0.038,11.399,70.593,0.892,20.885,43.579,0.0,784.976,,280.669,5.0,0.35,9.514,0,0
2991,2020-05-04 15:00:00,0.0,10.241,77.665,1.322,0.0,1.255,0.0,785.463,,284.973,5.0,0.35,9.69,0,0
2992,2020-05-04 16:00:00,0.0,10.845,71.269,1.664,0.0,0.0,0.0,785.786,,306.092,5.0,0.35,9.258,0,0
2993,2020-05-04 17:00:00,0.0,9.589,77.7,1.27,0.0,0.0,0.0,785.834,,318.113,5.0,0.35,9.28,0,0
2994,2020-05-04 18:00:00,0.0,10.046,73.157,1.168,0.0,0.0,0.0,785.662,,316.037,5.0,0.35,9.009,0,0
2995,2020-05-04 19:00:00,0.0,9.912,72.038,1.264,0.0,0.0,0.0,785.006,,294.748,5.0,0.35,8.792,0,0
2996,2020-05-04 20:00:00,0.0,8.39,76.196,1.327,0.0,0.0,0.0,784.779,,286.192,5.0,0.35,8.392,0,0
2997,2020-05-04 21:00:00,0.0,8.39,75.3,1.487,0.0,0.0,0.0,784.57,,281.447,5.0,0.35,8.294,0,0
2998,2020-05-04 22:00:00,0.0,7.948,71.71,1.121,0.0,0.0,0.0,784.905,,290.527,5.0,0.35,7.664,0,0
2999,2020-05-04 23:00:00,0.0,7.456,70.773,1.543,0.0,0.0,0.0,785.362,,275.139,5.0,0.35,7.314,0,0
3000,2020-05-05 00:00:00,0.0,7.634,69.169,1.54,0.0,0.0,0.0,785.165,,287.905,5.0,0.35,7.236,0,0
3001,2020-05-05 01:00:00,0.129,7.878,74.111,1.29,1.987,11.078,0.0,786.151,,303.514,5.0,0.35,7.883,0,0
3002,2020-05-05 02:00:00,0.327,8.85,66.884,1.578,31.923,71.571,0.0,786.176,,293.777,5.0,0.35,7.6,0,0
3003,2020-05-05 03:00:00,0.527,8.611,70.339,1.896,83.043,161.737,0.0,786.726,,294.376,5.0,0.35,7.864,0,0
3004,2020-05-05 04:00:00,0.726,7.816,79.342,2.058,137.252,163.822,0.0,787.101,,297.366,5.0,0.35,8.404,0,0
3005,2020-05-05 05:00:00,0.913,10.651,68.861,1.831,263.032,280.322,0.0,787.259,,299.355,5.0,0.35,8.83,0,0
3006,2020-05-05 06:00:00,1.07,10.849,73.178,1.97,414.23,287.552,0.0,787.559,,289.006,5.0,0.35,9.508,0,0
3007,2020-05-05 07:00:00,1.157,10.746,79.07,2.06,399.946,269.721,0.0,787.319,,302.586,5.0,0.35,10.204,0,0
3008,2020-05-05 08:00:00,1.129,10.073,84.652,2.316,264.228,335.257,0.0,787.747,,316.594,5.0,0.35,10.444,0,0
3009,2020-05-05 09:00:00,1.003,9.013,88.822,2.246,161.131,267.435,0.0,787.751,,329.078,5.0,0.35,10.204,0,0
3010,2020-05-05 10:00:00,0.829,8.96,88.554,1.595,127.248,218.539,0.0,788.253,,331.868,5.0,0.35,10.137,0,0
3011,2020-05-05 11:00:00,0.635,9.075,86.303,1.385,93.418,153.42,0.0,788.026,,318.338,5.0,0.35,9.957,0,0
3012,2020-05-05 12:00:00,0.435,9.614,85.144,1.469,37.945,197.405,0.0,788.549,,311.474,5.0,0.35,10.186,0,0
3013,2020-05-05 13:00:00,0.235,8.99,78.095,0.95,24.499,62.776,0.0,788.808,,308.971,5.0,0.35,8.958,0,0
3014,2020-05-05 14:00:00,0.041,7.934,80.362,1.181,7.9,48.013,0.0,788.629,,276.476,5.0,0.35,8.581,0,0
3015,2020-05-05 15:00:00,0.0,8.245,75.998,1.293,0.032,1.568,0.0,788.408,,270.835,5.0,0.35,8.288,0,0
3016,2020-05-05 16:00:00,0.0,7.628,77.606,0.91,0.0,0.0,0.0,788.653,,260.216,5.0,0.35,8.115,0,0
3017,2020-05-05 17:00:00,0.0,5.855,82.11,1.012,0.0,0.0,0.0,788.69,,264.697,5.0,0.35,7.6,0,0
3018,2020-05-05 18:00:00,0.0,5.234,81.395,1.135,0.0,0.0,0.0,788.674,,259.258,5.0,0.35,7.216,0,0
3019,2020-05-05 19:00:00,0.0,5.005,79.387,1.399,0.0,0.0,0.0,787.906,,260.079,5.0,0.35,6.926,0,0
3020,2020-05-05 20:00:00,0.0,4.306,76.513,1.596,0.0,0.0,0.0,787.736,,246.692,5.0,0.35,6.357,0,0
3021,2020-05-05 21:00:00,0.0,4.246,77.289,1.703,0.0,0.0,0.0,787.211,,245.835,5.0,0.35,6.394,0,0
3022,2020-05-05 22:00:00,0.0,4.676,74.317,1.105,0.0,0.0,0.0,787.564,,255.413,5.0,0.35,6.336,0,0
3023,2020-05-05 23:00:00,0.0,3.813,78.093,1.146,0.0,0.0,0.0,787.348,,248.523,5.0,0.35,6.267,0,0
3024,2020-05-06 00:00:00,0.0,3.978,81.139,1.484,0.0,0.0,0.0,787.272,,273.011,5.0,0.35,6.587,0,0
3025,2020-05-06 01:00:00,0.133,4.437,79.213,1.118,6.443,14.429,0.0,787.422,,260.585,5.0,0.35,6.642,0,0
3026,2020-05-06 02:00:00,0.33,7.505,71.563,1.655,67.133,77.403,0.0,787.22,,270.713,5.0,0.35,7.421,0,0
3027,2020-05-06 03:00:00,0.531,8.856,68.436,0.855,205.102,127.918,0.0,787.334,,272.934,5.0,0.35,7.779,0,0
3028,2020-05-06 04:00:00,0.729,9.088,68.594,0.765,400.334,143.984,0.0,787.789,,262.996,5.0,0.35,7.92,0,0
3029,2020-05-06 05:00:00,0.917,12.42,52.253,1.377,602.219,138.716,0.0,787.683,,260.168,5.0,0.35,7.533,0,0
3030,2020-05-06 06:00:00,1.074,12.291,52.648,1.519,652.334,171.366,0.0,787.849,,266.671,5.0,0.35,7.526,0,0
3031,2020-05-06 07:00:00,1.162,12.28,51.944,1.611,771.419,175.656,0.0,787.557,,267.263,5.0,0.35,7.42,0,0
3032,2020-05-06 08:00:00,1.133,13.71,44.488,1.854,745.704,182.463,0.0,787.416,,272.675,5.0,0.35,6.978,0,0
3033,2020-05-06 09:00:00,1.006,13.598,46.122,1.976,665.865,223.332,0.0,786.981,,282.441,5.0,0.35,7.182,0,0
3034,2020-05-06 10:00:00,0.832,12.173,64.48,0.737,454.998,103.971,0.0,787.033,,299.635,5.0,0.35,9.146,0,0
3035,2020-05-06 11:00:00,0.638,11.937,66.735,0.318,373.144,136.765,0.0,787.032,,294.359,5.0,0.35,9.319,0,0
3036,2020-05-06 12:00:00,0.438,12.116,65.003,0.945,102.371,167.287,0.0,787.201,,289.555,5.0,0.35,9.185,0,0
3037,2020-05-06 13:00:00,0.238,12.875,60.503,0.748,82.497,108.173,0.0,787.152,,286.266,5.0,0.35,8.986,0,0
3038,2020-05-06 14:00:00,0.044,10.702,69.991,0.651,28.716,43.449,0.0,787.416,,272.161,5.0,0.35,9.006,0,0
3039,2020-05-06 15:00:00,0.0,10.772,69.315,1.068,0.092,1.767,0.0,787.258,,271.291,5.0,0.35,8.96,0,0
3040,2020-05-06 16:00:00,0.0,10.092,70.15,1.501,0.0,0.0,0.0,787.207,,269.517,5.0,0.35,8.666,0,0
3041,2020-05-06 17:00:00,0.0,8.582,71.407,1.779,0.0,0.0,0.0,787.022,,260.493,5.0,0.35,7.968,0,0
3042,2020-05-06 18:00:00,0.0,8.025,70.774,1.802,0.0,0.0,0.0,786.804,,258.766,5.0,0.35,7.604,0,0
