,When,h_ice,h_f,r_ice,ice,T_a,Discharge
268,2021-02-02 12:00:00,0.052235235098279036,1.35,1.673748322499169,140.52118932156526,0.096,0.0
269,2021-02-02 12:15:00,0.05217453316039291,1.35,1.6718032797226179,140.03186445346063,0.59,0.0
270,2021-02-02 12:30:00,0.052109915878738144,1.35,1.669732779483256,139.51222722146642,1.215,0.0
271,2021-02-02 12:45:00,0.05203743221859501,1.35,1.6674102206904238,138.9308620148947,1.589,0.0
272,2021-02-02 13:00:00,0.051983284217669685,1.35,1.6656751825395486,138.4976160093538,1.655,0.0
273,2021-02-02 13:15:00,0.05194708431020706,1.35,1.664515246448973,138.20847823641998,2.081,0.0
274,2021-02-02 13:30:00,0.0518968825809862,1.35,1.6629066567697672,137.8081707889883,2.429,0.0
275,2021-02-02 13:45:00,0.051820621497078084,1.35,1.6604630598179584,137.201546793393,3.355,0.0
276,2021-02-02 14:00:00,0.051761802721004155,1.35,1.658578358282683,136.73488677809308,3.751,0.0
277,2021-02-02 14:15:00,0.05171429194080763,1.35,1.6570559933788984,136.3587163331593,4.324,0.0
278,2021-02-02 14:30:00,0.05167372905266355,1.35,1.6557562564128612,136.03810286943693,3.874,0.0
279,2021-02-02 14:45:00,0.05163065574303188,1.35,1.6543760792277704,135.69819736411944,4.532,0.0
280,2021-02-02 15:00:00,0.051596615759588835,1.35,1.6532853525357494,135.42997766466345,5.19,0.0
281,2021-02-02 15:15:00,0.051592844619322314,1.35,1.6531645157158685,135.40028454775498,5.165,0.0
282,2021-02-02 15:30:00,0.051587890452830285,1.35,1.6530057717599964,135.3612831427893,5.303,0.0
283,2021-02-02 15:45:00,0.05158331665158394,1.35,1.652859215663348,135.32528279208387,5.311,0.0
284,2021-02-02 16:00:00,0.05157867417266932,1.35,1.6527104589614596,135.28874840814,5.149,0.0
285,2021-02-02 16:15:00,0.05157335577111257,1.35,1.6525400439979347,135.24690287530288,5.138,0.0
286,2021-02-02 16:30:00,0.05156934555708021,1.35,1.652411546653242,135.21535595456362,5.437,0.0
287,2021-02-02 16:45:00,0.051566923789113595,1.35,1.6523339471159952,135.1963071473878,5.122,0.0
288,2021-02-02 17:00:00,0.05156419208740205,1.35,1.6522464165219688,135.17482265348787,5.077,0.0
289,2021-02-02 17:15:00,0.051562172926660724,1.35,1.6521817175329188,135.15894366868957,4.109,0.0
290,2021-02-02 17:30:00,0.05155962152066581,1.35,1.65209996406716,135.1388808053827,3.047,0.0
291,2021-02-02 17:45:00,0.05155696899105435,1.35,1.652014970346366,135.11802486628972,2.615,0.0
292,2021-02-02 18:00:00,0.05155552308029335,1.35,1.6519686397286104,135.1066570649466,2.374,0.0
293,2021-02-02 18:15:00,0.05155357477221272,1.35,1.6519062110370284,135.09134040660197,2.159,0.0
294,2021-02-02 18:30:00,0.05155202387019219,1.35,1.6518565162352277,135.07914879054482,1.979,0.0
295,2021-02-02 18:45:00,0.05155081520586227,1.35,1.651817787589882,135.06964800810468,1.876,0.0
296,2021-02-02 19:00:00,0.05154957385943444,1.35,1.6517780117279124,135.05989078969992,1.714,0.0
297,2021-02-02 19:15:00,0.05154725964816543,1.35,1.6517038585777997,135.04170190472203,1.743,0.0
298,2021-02-02 19:30:00,0.05154414035643283,1.35,1.6516039086245735,135.0171879551483,1.601,0.0
299,2021-02-02 19:45:00,0.05153948522585625,1.35,1.6514547465316127,134.98060964343463,1.426,0.0
300,2021-02-02 20:00:00,0.051536182272130304,1.35,1.6513489115861455,134.95466024942175,1.281,0.0
301,2021-02-02 20:15:00,0.05153098900500128,1.35,1.651182506244442,134.9138664838943,1.193,0.0
302,2021-02-02 20:30:00,0.05152615958661181,1.35,1.651027759531561,134.8759381736097,0.981,0.0
303,2021-02-02 20:45:00,0.05152177301343673,1.35,1.6508872026932602,134.84149395283646,0.724,0.0
304,2021-02-02 21:00:00,0.051517276721662765,1.35,1.6507431301950704,134.8061942869488,0.457,0.0
305,2021-02-02 21:15:00,0.05151429306607401,1.35,1.6506475263650657,134.78277348601702,0.298,0.0
306,2021-02-02 21:30:00,0.05151174623747353,1.35,1.6505659195705384,134.76278379201545,0.264,0.0
307,2021-02-02 21:45:00,0.051508398790642736,1.35,1.6504586589540762,134.73651316606995,0.131,0.0
308,2021-02-02 22:00:00,0.05150467147629134,1.35,1.6503392264267536,134.70726537285682,-0.109,3.58
309,2021-02-02 22:15:00,0.05173515310252713,1.35,1.657724437473535,136.52380119298164,-0.258,3.58
310,2021-02-02 22:30:00,0.051772016109055546,1.35,1.6589056209261053,136.81584234528887,-0.413,3.58
311,2021-02-02 22:45:00,0.051822396782331547,1.35,1.6605199444229448,137.215648142635,-0.563,3.58
312,2021-02-02 23:00:00,0.05187822113961581,1.35,1.6623086972481849,137.65956218285757,-0.915,3.58
313,2021-02-02 23:15:00,0.051951434477562966,1.35,1.664654636753254,138.24320282403235,-1.067,3.58
314,2021-02-02 23:30:00,0.052027531153376876,1.35,1.6670929656561804,138.85157475430108,-1.231,3.58
315,2021-02-02 23:45:00,0.05211400457771255,1.35,1.6698637916829089,139.5450694309979,-1.469,3.58
316,2021-02-03 00:00:00,0.05220268878671702,1.35,1.672705456811325,140.25868849780346,-1.437,3.58
317,2021-02-03 00:15:00,0.052271346571629726,1.35,1.6749054249383553,140.81282787104465,-1.618,3.58
318,2021-02-03 00:30:00,0.05235242499637291,1.35,1.6775033816078229,141.46909182674577,-2.028,3.58
319,2021-02-03 00:45:00,0.05264553762430076,1.35,1.6775033816078229,142.26115403358293,-2.129,3.58
320,2021-02-03 01:00:00,0.05295115397096677,1.35,1.6775033816078229,143.08700435500057,-2.242,3.58
321,2021-02-03 01:15:00,0.05325050540939762,1.35,1.6775033816078229,143.89592535789157,-2.476,3.58
322,2021-02-03 01:30:00,0.05353030939670992,1.35,1.6775033816078229,144.65202435382758,-2.421,3.58
323,2021-02-03 01:45:00,0.05377545970332622,1.35,1.6775033816078229,145.3144806056719,-2.758,3.58
324,2021-02-03 02:00:00,0.05400855498325508,1.35,1.6775033816078229,145.9443612188989,-3.042,3.58
325,2021-02-03 02:15:00,0.054253304046346,1.35,1.6775033816078229,146.6057332123322,-3.472,3.58
326,2021-02-03 02:30:00,0.05449224297251717,1.35,1.6775033816078229,147.25140479086627,-3.359,3.58
327,2021-02-03 02:45:00,0.05476480899335036,1.35,1.6775033816078229,147.98794502625694,-3.278,3.58
328,2021-02-03 03:00:00,0.055050346381563274,1.35,1.6775033816078229,148.75953707754894,-3.362,3.58
329,2021-02-03 03:15:00,0.05530571757473579,1.35,1.6775033816078229,149.44961267155114,-3.464,3.58
330,2021-02-03 03:30:00,0.055523409981435366,1.35,1.6775033816078229,150.037870943742,-3.213,3.58
331,2021-02-03 03:45:00,0.055736063788566215,1.35,1.6775033816078229,150.6125136841764,-3.069,3.58
332,2021-02-03 04:00:00,0.0559369137216376,1.35,1.6775033816078229,151.15525946198974,-3.193,3.58
333,2021-02-03 04:15:00,0.05616709360504397,1.35,1.6775033816078229,151.77726195880896,-3.158,3.58
334,2021-02-03 04:30:00,0.05645342017557405,1.35,1.6775033816078229,152.55098657426973,-3.468,3.58
335,2021-02-03 04:45:00,0.05675081132287721,1.35,1.6775033816078229,153.35461038977027,-4.174,3.58
336,2021-02-03 05:00:00,0.05704176151832825,1.35,1.6775033816078229,154.14082917371633,-4.508,3.58
