,time,ghi,sea,temp,ppt,RH,wind,Discharge,alb,vp_a,LW_in,SW_global,press,SW_direct,SW_diffuse,T_F,e_a
5277,2022-12-09 21:00:00,0.0,0.0,9.0,1.0,96.0,3.6,1000000.0,0.25,11.023,282.855,0.0,665.3,0.0,0.0,0.0,0.787
5278,2022-12-09 22:00:00,0.0,0.0,8.8,0.0,93.0,2.0,1000000.0,0.25,10.536,280.264,0.0,665.3,0.0,0.0,0.0,0.782
5279,2022-12-09 23:00:00,0.0,0.0,9.0,0.0,89.0,4.4,1000000.0,0.25,10.22,279.812,0.0,665.3,0.0,0.0,0.0,0.779
5280,2022-12-10 00:00:00,0.0,0.0,9.7,0.0,83.0,3.0,1000000.0,0.25,9.991,281.587,0.0,665.3,0.0,0.0,0.0,0.776
5281,2022-12-10 01:00:00,0.0,0.0,10.2,0.0,78.0,1.5,1000000.0,0.25,9.709,282.355,0.0,665.3,0.0,0.0,0.0,0.773
5282,2022-12-10 02:00:00,0.0,0.0,9.3,0.1,80.0,2.2,1000000.0,0.25,9.374,277.516,0.0,665.3,0.0,0.0,0.0,0.769
5283,2022-12-10 03:00:00,0.0,0.0,8.5,0.0,84.0,1.3,1000000.0,0.25,9.325,274.289,0.0,665.3,0.0,0.0,0.0,0.769
5284,2022-12-10 04:00:00,0.0,0.0,7.5,0.0,86.0,2.4,1000000.0,0.25,8.918,268.835,0.0,665.3,0.0,0.0,0.0,0.764
5285,2022-12-10 05:00:00,0.0,0.0,7.6,0.0,87.0,1.5,1000000.0,0.25,9.084,269.913,0.0,665.3,0.0,0.0,0.0,0.766
5286,2022-12-10 06:00:00,183.82,0.218,8.3,0.0,86.0,0.5,1000000.0,0.25,9.418,273.928,183.82,665.3,147.056,36.764,0.0,0.77
5287,2022-12-10 07:00:00,437.019,0.454,12.4,0.0,69.0,0.3,1000000.0,0.25,9.938,291.875,437.019,665.3,349.615,87.404,0.0,0.774
5288,2022-12-10 08:00:00,681.809,0.694,14.2,0.0,66.0,1.2,1000000.0,0.25,10.691,302.173,681.809,665.3,545.447,136.362,0.0,0.782
5289,2022-12-10 09:00:00,889.932,0.935,15.0,0.0,62.0,3.5,1000000.0,0.25,10.576,304.959,889.932,665.3,711.945,177.986,0.0,0.78
5290,2022-12-10 10:00:00,1041.623,1.174,14.2,0.0,65.0,1.6,1000000.0,0.25,10.529,301.515,1041.623,665.3,833.298,208.325,0.0,0.78
5291,2022-12-10 11:00:00,1123.478,1.4,15.2,0.0,63.0,3.7,1000000.0,0.25,10.886,307.04,1123.478,665.3,898.782,224.696,0.0,0.783
5292,2022-12-10 12:00:00,1128.479,1.425,16.7,0.0,58.0,4.8,1000000.0,0.25,11.03,313.838,1128.479,665.3,902.784,225.696,0.0,0.784
5293,2022-12-10 13:00:00,1056.208,1.205,15.7,0.0,59.0,1.7,1000000.0,0.25,10.527,307.622,1056.208,665.3,844.966,211.242,0.0,0.779
5294,2022-12-10 14:00:00,912.855,0.966,16.3,0.0,56.0,5.8,1000000.0,0.25,10.382,309.482,912.855,665.3,730.284,182.571,0.0,0.778
5295,2022-12-10 15:00:00,711.031,0.725,15.6,0.0,54.0,3.8,1000000.0,0.25,9.573,303.072,711.031,665.3,568.825,142.206,0.0,0.769
5296,2022-12-10 16:00:00,469.654,0.485,13.2,0.0,68.0,1.9,1000000.0,0.25,10.321,296.641,469.654,665.3,375.723,93.931,0.0,0.778
5297,2022-12-10 17:00:00,215.505,0.248,12.4,0.0,70.0,2.4,1000000.0,0.25,10.082,292.476,215.505,665.3,172.404,43.101,0.0,0.776
5298,2022-12-10 18:00:00,6.092,0.016,9.9,0.6,92.0,3.0,1000000.0,0.25,11.224,287.089,6.092,665.3,4.873,1.218,0.0,0.789
5299,2022-12-10 19:00:00,0.0,0.0,9.5,0.0,95.0,1.7,1000000.0,0.25,11.283,285.74,0.0,665.3,0.0,0.0,0.0,0.79
5300,2022-12-10 20:00:00,0.0,0.0,9.4,0.0,90.0,1.0,1000000.0,0.25,10.617,282.883,0.0,665.3,0.0,0.0,0.0,0.783
5301,2022-12-10 21:00:00,0.0,0.0,8.7,0.0,92.0,1.3,1000000.0,0.25,10.352,279.179,0.0,665.3,0.0,0.0,0.0,0.78
5302,2022-12-10 22:00:00,0.0,0.0,7.9,0.0,99.0,2.4,1000000.0,0.25,10.55,276.885,0.0,665.3,0.0,0.0,0.0,0.783
5303,2022-12-10 23:00:00,0.0,0.0,7.6,0.0,100.0,2.5,1000000.0,0.25,10.441,275.337,0.0,665.3,0.0,0.0,0.0,0.782
5304,2022-12-11 00:00:00,0.0,0.0,7.5,0.0,100.0,1.6,1000000.0,0.25,10.37,274.69,0.0,665.3,0.0,0.0,0.0,0.781
5305,2022-12-11 01:00:00,0.0,0.0,8.2,0.1,96.0,3.0,1000000.0,0.25,10.442,277.616,0.0,665.3,0.0,0.0,0.0,0.781
5306,2022-12-11 02:00:00,0.0,0.0,8.7,0.0,86.0,1.9,1000000.0,0.25,9.677,276.502,0.0,665.3,0.0,0.0,0.0,0.773
5307,2022-12-11 03:00:00,0.0,0.0,8.5,0.0,84.0,2.7,1000000.0,0.25,9.325,274.289,0.0,665.3,0.0,0.0,0.0,0.769
5308,2022-12-11 04:00:00,0.0,0.0,8.6,0.0,88.0,2.0,1000000.0,0.25,9.835,276.764,0.0,665.3,0.0,0.0,0.0,0.775
5309,2022-12-11 05:00:00,0.0,0.0,8.2,0.0,89.0,2.2,1000000.0,0.25,9.68,274.629,0.0,665.3,0.0,0.0,0.0,0.773
5310,2022-12-11 06:00:00,182.381,0.216,8.4,0.0,88.0,2.7,1000000.0,0.25,9.703,275.473,182.381,665.3,145.904,36.476,0.0,0.773
5311,2022-12-11 07:00:00,435.43,0.453,10.7,0.0,77.0,2.7,1000000.0,0.25,9.91,285.115,435.43,665.3,348.344,87.086,0.0,0.775
5312,2022-12-11 08:00:00,680.319,0.692,12.0,0.0,69.0,0.7,1000000.0,0.25,9.68,289.211,680.319,665.3,544.255,136.064,0.0,0.772
5313,2022-12-11 09:00:00,888.723,0.933,14.2,0.0,61.0,3.6,1000000.0,0.25,9.881,298.791,888.723,665.3,710.979,177.745,0.0,0.773
5314,2022-12-11 10:00:00,1040.844,1.172,14.0,0.0,65.0,3.9,1000000.0,0.25,10.393,300.149,1040.844,665.3,832.675,208.169,0.0,0.779
5315,2022-12-11 11:00:00,1123.234,1.398,15.3,0.0,58.0,3.4,1000000.0,0.25,10.086,304.119,1123.234,665.3,898.587,224.647,0.0,0.775
5316,2022-12-11 12:00:00,1128.83,1.425,14.9,0.0,61.0,4.3,1000000.0,0.25,10.338,303.564,1128.83,665.3,903.064,225.766,0.0,0.778
5317,2022-12-11 13:00:00,1057.16,1.206,12.6,0.0,68.0,5.0,1000000.0,0.25,9.923,292.604,1057.16,665.3,845.728,211.432,0.0,0.774
5318,2022-12-11 14:00:00,914.364,0.967,11.2,0.0,75.0,2.7,1000000.0,0.25,9.979,287.341,914.364,665.3,731.492,182.873,0.0,0.775
5319,2022-12-11 15:00:00,712.997,0.727,11.5,0.0,73.0,2.9,1000000.0,0.25,9.908,288.218,712.997,665.3,570.397,142.599,0.0,0.774
5320,2022-12-11 16:00:00,471.915,0.487,11.1,0.0,72.0,4.4,1000000.0,0.25,9.516,285.013,471.915,665.3,377.532,94.383,0.0,0.77
5321,2022-12-11 17:00:00,217.792,0.25,9.0,0.0,82.0,3.2,1000000.0,0.25,9.416,276.557,217.792,665.3,174.233,43.558,0.0,0.77
5322,2022-12-11 18:00:00,7.154,0.018,7.5,0.0,92.0,2.6,1000000.0,0.25,9.54,271.438,7.154,665.3,5.723,1.431,0.0,0.772
5323,2022-12-11 19:00:00,0.0,0.0,7.0,0.0,92.0,2.6,1000000.0,0.25,9.219,268.262,0.0,665.3,0.0,0.0,0.0,0.768
5324,2022-12-11 20:00:00,0.0,0.0,7.5,0.0,94.0,1.0,1000000.0,0.25,9.748,272.273,0.0,665.3,0.0,0.0,0.0,0.774
5325,2022-12-11 21:00:00,0.0,0.0,8.1,0.0,85.0,1.1,1000000.0,0.25,9.183,272.193,0.0,665.3,0.0,0.0,0.0,0.767
5326,2022-12-11 22:00:00,0.0,0.0,8.3,0.0,77.0,2.2,1000000.0,0.25,8.432,269.636,0.0,665.3,0.0,0.0,0.0,0.758
5327,2022-12-11 23:00:00,0.0,0.0,8.2,0.0,76.0,0.5,1000000.0,0.25,8.266,268.504,0.0,665.3,0.0,0.0,0.0,0.756
5328,2022-12-12 00:00:00,0.0,0.0,7.7,0.0,86.0,0.5,1000000.0,0.25,9.041,270.102,0.0,665.3,0.0,0.0,0.0,0.766
5329,2022-12-12 01:00:00,0.0,0.0,7.7,0.0,86.0,0.5,1000000.0,0.25,9.041,270.102,0.0,665.3,0.0,0.0,0.0,0.766
5330,2022-12-12 02:00:00,0.0,0.0,7.7,0.0,84.0,0.5,1000000.0,0.25,8.831,269.195,0.0,665.3,0.0,0.0,0.0,0.763
5331,2022-12-12 03:00:00,0.0,0.0,7.2,0.0,93.0,1.3,1000000.0,0.25,9.448,269.945,0.0,665.3,0.0,0.0,0.0,0.771
5332,2022-12-12 04:00:00,0.0,0.0,7.2,0.0,92.0,0.4,1000000.0,0.25,9.347,269.529,0.0,665.3,0.0,0.0,0.0,0.77
5333,2022-12-12 05:00:00,0.0,0.0,6.9,0.0,90.0,0.9,1000000.0,0.25,8.957,266.791,0.0,665.3,0.0,0.0,0.0,0.765
5334,2022-12-12 06:00:00,180.883,0.215,6.3,0.1,96.0,2.6,1000000.0,0.25,9.168,265.472,180.883,665.3,144.706,36.177,0.0,0.768
5335,2022-12-12 07:00:00,433.787,0.451,7.3,0.0,100.0,1.6,1000000.0,0.25,10.229,273.401,433.787,665.3,347.03,86.757,0.0,0.779
5336,2022-12-12 08:00:00,678.785,0.69,10.1,0.0,86.0,1.3,1000000.0,0.25,10.633,285.658,678.785,665.3,543.028,135.757,0.0,0.783
5337,2022-12-12 09:00:00,887.486,0.931,12.5,0.0,65.0,2.7,1000000.0,0.25,9.424,290.059,887.486,665.3,709.989,177.497,0.0,0.768
5338,2022-12-12 10:00:00,1040.049,1.17,13.4,0.0,63.0,3.6,1000000.0,0.25,9.688,294.762,1040.049,665.3,832.039,208.01,0.0,0.771
5339,2022-12-12 11:00:00,1122.985,1.396,15.3,0.0,53.0,6.0,1000000.0,0.25,9.217,300.228,1122.985,665.3,898.388,224.597,0.0,0.765
5340,2022-12-12 12:00:00,1129.182,1.426,14.5,0.0,54.0,4.2,1000000.0,0.25,8.919,295.637,1129.182,665.3,903.346,225.836,0.0,0.762
5341,2022-12-12 13:00:00,1058.119,1.208,13.2,0.0,60.0,3.4,1000000.0,0.25,9.107,291.384,1058.119,665.3,846.495,211.624,0.0,0.764
5342,2022-12-12 14:00:00,915.881,0.969,12.5,0.0,66.0,2.9,1000000.0,0.25,9.568,290.692,915.881,665.3,732.705,183.176,0.0,0.77
5343,2022-12-12 15:00:00,714.968,0.729,10.8,0.1,79.0,2.7,1000000.0,0.25,10.235,286.823,714.968,665.3,571.974,142.994,0.0,0.778
5344,2022-12-12 16:00:00,474.175,0.489,9.3,0.0,87.0,1.7,1000000.0,0.25,10.194,280.862,474.175,665.3,379.34,94.835,0.0,0.778
5345,2022-12-12 17:00:00,220.072,0.252,7.7,1.4,99.0,2.4,1000000.0,0.25,10.408,275.588,220.072,665.3,176.058,44.014,0.0,0.781
5346,2022-12-12 18:00:00,8.259,0.021,7.0,2.0,100.0,1.9,1000000.0,0.25,10.021,271.476,8.259,665.3,6.608,1.652,0.0,0.777
5347,2022-12-12 19:00:00,0.0,0.0,6.7,0.4,100.0,1.6,1000000.0,0.25,9.816,269.561,0.0,665.3,0.0,0.0,0.0,0.775
5348,2022-12-12 20:00:00,0.0,0.0,6.8,0.1,100.0,1.7,1000000.0,0.25,9.884,270.198,0.0,665.3,0.0,0.0,0.0,0.776
5349,2022-12-12 21:00:00,0.0,0.0,7.0,0.1,100.0,1.1,1000000.0,0.25,10.021,271.476,0.0,665.3,0.0,0.0,0.0,0.777
5350,2022-12-12 22:00:00,0.0,0.0,6.7,0.0,100.0,1.1,1000000.0,0.25,9.816,269.561,0.0,665.3,0.0,0.0,0.0,0.775
5351,2022-12-12 23:00:00,0.0,0.0,6.6,0.0,100.0,1.7,1000000.0,0.25,9.749,268.926,0.0,665.3,0.0,0.0,0.0,0.774
5352,2022-12-13 00:00:00,0.0,0.0,6.7,0.0,100.0,0.7,1000000.0,0.25,9.816,269.561,0.0,665.3,0.0,0.0,0.0,0.775
5353,2022-12-13 01:00:00,0.0,0.0,7.0,0.0,100.0,0.7,1000000.0,0.25,10.021,271.476,0.0,665.3,0.0,0.0,0.0,0.777
5354,2022-12-13 02:00:00,0.0,0.0,6.9,0.0,100.0,0.7,1000000.0,0.25,9.952,270.837,0.0,665.3,0.0,0.0,0.0,0.777
5355,2022-12-13 03:00:00,0.0,0.0,7.0,0.0,100.0,1.1,1000000.0,0.25,10.021,271.476,0.0,665.3,0.0,0.0,0.0,0.777
5356,2022-12-13 04:00:00,0.0,0.0,7.1,0.0,100.0,2.0,1000000.0,0.25,10.09,272.117,0.0,665.3,0.0,0.0,0.0,0.778
5357,2022-12-13 05:00:00,0.0,0.0,7.2,0.1,100.0,0.6,1000000.0,0.25,10.159,272.758,0.0,665.3,0.0,0.0,0.0,0.779
5358,2022-12-13 06:00:00,179.328,0.213,7.3,0.0,100.0,0.9,1000000.0,0.25,10.229,273.401,179.328,665.3,143.463,35.866,0.0,0.779
5359,2022-12-13 07:00:00,432.093,0.449,8.8,0.0,97.0,0.6,1000000.0,0.25,10.989,281.955,432.093,665.3,345.674,86.419,0.0,0.787
5360,2022-12-13 08:00:00,677.212,0.688,10.2,0.0,91.0,2.4,1000000.0,0.25,11.327,288.642,677.212,665.3,541.769,135.442,0.0,0.79
5361,2022-12-13 09:00:00,886.221,0.929,9.5,0.0,97.0,1.8,1000000.0,0.25,11.52,286.592,886.221,665.3,708.977,177.244,0.0,0.792
5362,2022-12-13 10:00:00,1039.238,1.168,12.5,0.0,83.0,6.0,1000000.0,0.25,12.033,300.368,1039.238,665.3,831.39,207.848,0.0,0.796
5363,2022-12-13 11:00:00,1122.73,1.394,11.4,0.0,82.0,3.7,1000000.0,0.25,11.056,292.371,1122.73,665.3,898.184,224.546,0.0,0.787
5364,2022-12-13 12:00:00,1129.537,1.426,11.4,0.0,80.0,2.2,1000000.0,0.25,10.786,291.342,1129.537,665.3,903.63,225.907,0.0,0.784
5365,2022-12-13 13:00:00,1059.085,1.209,12.2,0.0,74.0,3.1,1000000.0,0.25,10.519,293.459,1059.085,665.3,847.268,211.817,0.0,0.781
5366,2022-12-13 14:00:00,917.406,0.971,12.2,0.0,74.0,3.3,1000000.0,0.25,10.519,293.459,917.406,665.3,733.924,183.481,0.0,0.781
5367,2022-12-13 15:00:00,716.942,0.731,11.7,0.0,77.0,4.5,1000000.0,0.25,10.59,291.762,716.942,665.3,573.554,143.388,0.0,0.782
5368,2022-12-13 16:00:00,476.432,0.491,9.9,0.0,90.0,1.6,1000000.0,0.25,10.98,286.189,476.432,665.3,381.146,95.286,0.0,0.786
5369,2022-12-13 17:00:00,222.344,0.255,8.8,0.1,99.0,0.7,1000000.0,0.25,11.215,282.779,222.344,665.3,177.875,44.469,0.0,0.789
5370,2022-12-13 18:00:00,9.403,0.023,8.3,0.0,100.0,2.9,1000000.0,0.25,10.951,279.894,9.403,665.3,7.522,1.881,0.0,0.787
5371,2022-12-13 19:00:00,0.0,0.0,7.7,0.0,100.0,1.7,1000000.0,0.25,10.513,275.984,0.0,665.3,0.0,0.0,0.0,0.782
5372,2022-12-13 20:00:00,0.0,0.0,7.4,0.1,100.0,2.3,1000000.0,0.25,10.299,274.045,0.0,665.3,0.0,0.0,0.0,0.78
5373,2022-12-13 21:00:00,0.0,0.0,8.3,0.0,100.0,3.7,1000000.0,0.25,10.951,279.894,0.0,665.3,0.0,0.0,0.0,0.787
5374,2022-12-13 22:00:00,0.0,0.0,7.3,0.0,100.0,1.2,1000000.0,0.25,10.229,273.401,0.0,665.3,0.0,0.0,0.0,0.779
5375,2022-12-13 23:00:00,0.0,0.0,7.4,0.0,100.0,1.0,1000000.0,0.25,10.299,274.045,0.0,665.3,0.0,0.0,0.0,0.78
5376,2022-12-14 00:00:00,0.0,0.0,7.3,0.0,100.0,1.6,1000000.0,0.25,10.229,273.401,0.0,665.3,0.0,0.0,0.0,0.779
5377,2022-12-14 01:00:00,0.0,0.0,6.7,0.0,100.0,2.3,1000000.0,0.25,9.816,269.561,0.0,665.3,0.0,0.0,0.0,0.775
5378,2022-12-14 02:00:00,0.0,0.0,6.1,0.0,100.0,2.6,1000000.0,0.25,9.418,265.763,0.0,665.3,0.0,0.0,0.0,0.771
5379,2022-12-14 03:00:00,0.0,0.0,6.5,0.0,100.0,2.0,1000000.0,0.25,9.682,268.291,0.0,665.3,0.0,0.0,0.0,0.774
5380,2022-12-14 04:00:00,0.0,0.0,7.0,0.0,99.0,1.2,1000000.0,0.25,9.921,271.087,0.0,665.3,0.0,0.0,0.0,0.776
5381,2022-12-14 05:00:00,0.0,0.0,6.8,0.0,99.0,0.9,1000000.0,0.25,9.785,269.811,0.0,665.3,0.0,0.0,0.0,0.775
5382,2022-12-14 06:00:00,177.719,0.212,6.8,0.0,100.0,1.5,1000000.0,0.25,9.884,270.198,177.719,665.3,142.175,35.544,0.0,0.776
5383,2022-12-14 07:00:00,430.349,0.448,8.9,0.0,94.0,0.6,1000000.0,0.25,10.721,281.349,430.349,665.3,344.279,86.07,0.0,0.784
5384,2022-12-14 08:00:00,675.599,0.687,10.6,0.0,83.0,0.6,1000000.0,0.25,10.611,287.522,675.599,665.3,540.479,135.12,0.0,0.782
5385,2022-12-14 09:00:00,884.929,0.927,12.2,0.0,80.0,2.2,1000000.0,0.25,11.372,296.746,884.929,665.3,707.944,176.986,0.0,0.789
5386,2022-12-14 10:00:00,1038.412,1.166,13.2,0.0,74.0,3.5,1000000.0,0.25,11.232,300.246,1038.412,665.3,830.73,207.682,0.0,0.788
5387,2022-12-14 11:00:00,1122.471,1.391,14.4,0.0,69.0,4.6,1000000.0,0.25,11.323,305.48,1122.471,665.3,897.977,224.494,0.0,0.788
5388,2022-12-14 12:00:00,1129.895,1.427,13.5,0.0,69.0,2.5,1000000.0,0.25,10.68,299.299,1129.895,665.3,903.916,225.979,0.0,0.782
5389,2022-12-14 13:00:00,1060.057,1.211,11.6,0.0,78.0,5.5,1000000.0,0.25,10.657,291.629,1060.057,665.3,848.046,212.011,0.0,0.782
5390,2022-12-14 14:00:00,918.936,0.973,10.4,0.0,83.0,2.1,1000000.0,0.25,10.47,286.195,918.936,665.3,735.149,183.787,0.0,0.781
5391,2022-12-14 15:00:00,718.92,0.733,11.0,0.1,83.0,2.6,1000000.0,0.25,10.898,290.191,718.92,665.3,575.136,143.784,0.0,0.785
5392,2022-12-14 16:00:00,478.686,0.493,10.4,0.0,85.0,4.6,1000000.0,0.25,10.723,287.17,478.686,665.3,382.949,95.737,0.0,0.783
5393,2022-12-14 17:00:00,224.605,0.257,8.6,0.0,93.0,1.9,1000000.0,0.25,10.394,278.958,224.605,665.3,179.684,44.921,0.0,0.781
5394,2022-12-14 18:00:00,10.579,0.025,8.5,0.8,99.0,2.6,1000000.0,0.25,10.99,280.804,10.579,665.3,8.463,2.116,0.0,0.787
5395,2022-12-14 19:00:00,0.0,0.0,8.85,0.45,96.5,2.4000000000000004,1000000.0,0.25,10.9655,282.0635,0.0,665.3,0.0,0.0,0.0,0.7865
5396,2022-12-14 20:00:00,0.0,0.0,9.2,0.1,94.0,2.2,1000000.0,0.25,10.941,283.323,0.0,665.3,0.0,0.0,0.0,0.786
5397,2022-12-14 21:00:00,0.0,0.0,9.0,0.0,94.0,0.6,1000000.0,0.25,10.794,282.006,0.0,665.3,0.0,0.0,0.0,0.785
5398,2022-12-14 22:00:00,0.0,0.0,7.7,0.0,100.0,1.2,1000000.0,0.25,10.513,275.984,0.0,665.3,0.0,0.0,0.0,0.782
5399,2022-12-14 23:00:00,0.0,0.0,7.8,0.0,100.0,1.1,1000000.0,0.25,10.585,276.633,0.0,665.3,0.0,0.0,0.0,0.783
5400,2022-12-15 00:00:00,0.0,0.0,7.8,0.0,99.0,1.3,1000000.0,0.25,10.479,276.236,0.0,665.3,0.0,0.0,0.0,0.782
5401,2022-12-15 01:00:00,0.0,0.0,7.4,0.0,96.0,0.8,1000000.0,0.25,9.887,272.452,0.0,665.3,0.0,0.0,0.0,0.776
5402,2022-12-15 02:00:00,0.0,0.0,7.1,0.0,100.0,2.1,1000000.0,0.25,10.09,272.117,0.0,665.3,0.0,0.0,0.0,0.778
5403,2022-12-15 03:00:00,0.0,0.0,7.0,0.0,100.0,0.8,1000000.0,0.25,10.021,271.476,0.0,665.3,0.0,0.0,0.0,0.777
5404,2022-12-15 04:00:00,0.0,0.0,6.7,0.0,100.0,1.5,1000000.0,0.25,9.816,269.561,0.0,665.3,0.0,0.0,0.0,0.775
5405,2022-12-15 05:00:00,0.0,0.0,6.0,0.0,100.0,2.8,1000000.0,0.25,9.354,265.134,0.0,665.3,0.0,0.0,0.0,0.77
5406,2022-12-15 06:00:00,176.058,0.21,6.2,0.1,100.0,2.0,1000000.0,0.25,9.484,266.393,176.058,665.3,140.846,35.212,0.0,0.772
5407,2022-12-15 07:00:00,428.557,0.446,10.9,0.0,87.0,0.8,1000000.0,0.25,11.347,291.475,428.557,665.3,342.845,85.711,0.0,0.79
5408,2022-12-15 08:00:00,673.95,0.685,12.2,0.0,74.0,2.6,1000000.0,0.25,10.519,293.459,673.95,665.3,539.16,134.79,0.0,0.781
5409,2022-12-15 09:00:00,883.614,0.925,12.3,0.0,75.0,2.0,1000000.0,0.25,10.731,294.697,883.614,665.3,706.891,176.723,0.0,0.783
5410,2022-12-15 10:00:00,1037.574,1.164,13.6,0.0,68.0,4.2,1000000.0,0.25,10.594,299.356,1037.574,665.3,830.059,207.515,0.0,0.781
5411,2022-12-15 11:00:00,1122.208,1.389,14.9,0.0,65.0,4.7,1000000.0,0.25,11.016,306.331,1122.208,665.3,897.767,224.442,0.0,0.785
5412,2022-12-15 12:00:00,1130.256,1.428,15.9,0.0,62.0,5.7,1000000.0,0.25,11.205,311.207,1130.256,665.3,904.205,226.051,0.0,0.786
5413,2022-12-15 13:00:00,1061.036,1.213,14.2,0.0,67.0,4.3,1000000.0,0.25,10.853,302.823,1061.036,665.3,848.829,212.207,0.0,0.783
5414,2022-12-15 14:00:00,920.471,0.975,11.7,0.1,79.0,3.4,1000000.0,0.25,10.865,292.833,920.471,665.3,736.377,184.094,0.0,0.784
5415,2022-12-15 15:00:00,720.898,0.734,10.2,0.0,94.0,3.0,1000000.0,0.25,11.701,289.983,720.898,665.3,576.718,144.18,0.0,0.793
5416,2022-12-15 16:00:00,480.934,0.495,10.1,0.1,91.0,1.5,1000000.0,0.25,11.252,287.974,480.934,665.3,384.747,96.187,0.0,0.789
5417,2022-12-15 17:00:00,226.854,0.259,9.2,2.7,98.0,1.0,1000000.0,0.25,11.406,285.015,226.854,665.3,181.484,45.371,0.0,0.791
5418,2022-12-15 18:00:00,11.782,0.027,8.0,2.4,100.0,1.4,1000000.0,0.25,10.73,277.934,11.782,665.3,9.425,2.356,0.0,0.785
5419,2022-12-15 19:00:00,0.0,0.0,8.1,0.3,100.0,1.6,1000000.0,0.25,10.803,278.586,0.0,665.3,0.0,0.0,0.0,0.785
5420,2022-12-15 20:00:00,0.0,0.0,8.0,0.1,100.0,1.5,1000000.0,0.25,10.73,277.934,0.0,665.3,0.0,0.0,0.0,0.785
5421,2022-12-15 21:00:00,0.0,0.0,7.6,0.0,100.0,1.8,1000000.0,0.25,10.441,275.337,0.0,665.3,0.0,0.0,0.0,0.782
5422,2022-12-15 22:00:00,0.0,0.0,7.8,0.0,100.0,1.4,1000000.0,0.25,10.5855,276.6355,0.0,665.3,0.0,0.0,0.0,0.7835000000000001
5423,2022-12-15 23:00:00,0.0,0.0,8.0,0.0,100.0,1.0,1000000.0,0.25,10.73,277.934,0.0,665.3,0.0,0.0,0.0,0.785
5424,2022-12-16 00:00:00,0.0,0.0,7.5,0.0,99.0,2.6,1000000.0,0.25,10.266,274.296,0.0,665.3,0.0,0.0,0.0,0.78
5425,2022-12-16 01:00:00,0.0,0.0,6.7,0.0,100.0,3.1,1000000.0,0.25,9.816,269.561,0.0,665.3,0.0,0.0,0.0,0.775
5426,2022-12-16 02:00:00,0.0,0.0,7.2,0.0,96.0,0.8,1000000.0,0.25,9.753,271.172,0.0,665.3,0.0,0.0,0.0,0.774
5427,2022-12-16 03:00:00,0.0,0.0,6.8,0.0,96.0,2.9,1000000.0,0.25,9.489,268.627,0.0,665.3,0.0,0.0,0.0,0.771
5428,2022-12-16 04:00:00,0.0,0.0,6.7,0.1,96.0,1.8,1000000.0,0.25,9.424,267.994,0.0,665.3,0.0,0.0,0.0,0.771
5429,2022-12-16 05:00:00,0.0,0.0,6.1,0.0,99.0,0.6,1000000.0,0.25,9.324,265.382,0.0,665.3,0.0,0.0,0.0,0.77
5430,2022-12-16 06:00:00,174.345,0.208,6.1,0.0,100.0,0.7,1000000.0,0.25,9.418,265.763,174.345,665.3,139.476,34.869,0.0,0.771
5431,2022-12-16 07:00:00,426.719,0.444,7.5,0.0,99.0,3.0,1000000.0,0.25,10.266,274.296,426.719,665.3,341.375,85.344,0.0,0.78
5432,2022-12-16 08:00:00,672.266,0.683,7.3,0.0,100.0,1.2,1000000.0,0.25,10.229,273.401,672.266,665.3,537.813,134.453,0.0,0.779
5433,2022-12-16 09:00:00,882.275,0.923,10.8,0.0,91.0,2.5,1000000.0,0.25,11.79,292.676,882.275,665.3,705.82,176.455,0.0,0.794
5434,2022-12-16 10:00:00,1036.724,1.162,13.4,0.0,73.0,3.4,1000000.0,0.25,11.226,301.032,1036.724,665.3,829.379,207.345,0.0,0.787
5435,2022-12-16 11:00:00,1121.943,1.387,14.3,0.0,71.0,4.2,1000000.0,0.25,11.576,306.035,1121.943,665.3,897.554,224.389,0.0,0.791
5436,2022-12-16 12:00:00,1130.62,1.428,14.8,0.0,69.0,5.5,1000000.0,0.25,11.619,308.258,1130.62,665.3,904.496,226.124,0.0,0.791
5437,2022-12-16 13:00:00,1062.019,1.214,14.2,0.0,75.0,5.5,1000000.0,0.25,12.149,307.742,1062.019,665.3,849.616,212.404,0.0,0.796
5438,2022-12-16 14:00:00,922.011,0.977,13.4,0.0,79.0,5.6,1000000.0,0.25,12.148,304.448,922.011,665.3,737.609,184.402,0.0,0.796
5439,2022-12-16 15:00:00,722.875,0.736,11.3,0.0,84.0,5.3,1000000.0,0.25,11.251,292.705,722.875,665.3,578.3,144.575,0.0,0.789
5440,2022-12-16 16:00:00,483.175,0.497,9.7,0.0,94.0,3.2,1000000.0,0.25,11.315,286.638,483.175,665.3,386.54,96.635,0.0,0.79
5441,2022-12-16 17:00:00,229.089,0.261,9.3,0.0,97.0,1.5,1000000.0,0.25,11.366,285.261,229.089,665.3,183.271,45.818,0.0,0.79
5442,2022-12-16 18:00:00,13.007,0.029,9.0,0.0,99.0,1.3,1000000.0,0.25,11.368,284.101,13.007,665.3,10.405,2.601,0.0,0.791
5443,2022-12-16 19:00:00,0.0,0.0,8.6,0.0,100.0,1.4,1000000.0,0.25,11.176,281.865,0.0,665.3,0.0,0.0,0.0,0.789
5444,2022-12-16 20:00:00,0.0,0.0,8.1,0.0,100.0,1.3,1000000.0,0.25,10.803,278.586,0.0,665.3,0.0,0.0,0.0,0.785
5445,2022-12-16 21:00:00,0.0,0.0,8.1,0.0,100.0,1.0,1000000.0,0.25,10.803,278.586,0.0,665.3,0.0,0.0,0.0,0.785
