,When,ghics,difcs,zen,sea,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,Discharge,Prec,ghi,dif,a,vp_a,LW_in,cld,e_a,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice,thickness
860,2021-01-08 23:00:00,0.0,0.0,125.78031,0.0,-7.733,29.07,3.717,617.586,-2.588,-0.862,60.0,0,-3.45,-0.862,0.35,0.99228,157.03319,0,0.55804,-5.269397832264096,-7.243990884935479,0.005572268794175887,260895.38575208967,284.5096900240891,422.4215854248366,27.57841457516327,6578.407585789711,0.0,-0.4661908762052171,3216.954014514905,-196.86747644922374,-0.5696736705655627,-120.36258351510565,-20.824467491563446,-70.85825257977402,-54.68717948613344,-0.4235722858556367,-1084.3439034116498,1231.6188674101145,0.6934391045628396,19.793840110918385,0,0.0,0.0,-4.980340440044145,-135.59389549721064,0.0349759684302527,179756.40344898246,3.9392647977002553,0.0003765623192267299
861,2021-01-08 23:15:00,0.0,0.0,122.69166,0.0,-8.02,31.12,4.164,617.566,-2.51,-0.837,60.0,0,-3.347,-0.837,0.35,1.03878,157.40574,0,0.56179,-5.735588708469313,-7.243132698687641,0.005581279893531006,261317.8073375145,284.97034606053927,421.21203095313194,28.78796904686816,6605.986000364875,0.0,-0.31666982583761394,3216.954014514905,-200.25020669648575,-0.5531558581462959,-118.06406816127722,-21.631255178472696,-73.96585922498421,-59.67834245826399,-0.3233850403255596,-1084.3439034116498,1231.6213138294686,0.6945618674093369,19.793840110918385,0,0.0,0.0,-3.382999582914522,-135.59362616155812,0.03503307598106418,180056.40344898246,3.784780451319856,0.0003740248291412464
862,2021-01-08 23:30:00,0.0,0.0,119.61369,0.0,-8.23,29.82,4.585,617.546,-2.447,-0.816,60.0,0,-3.263,-0.816,0.35,0.97921,155.60703,0,0.55713,-6.052258534306928,-7.242478556445469,0.005590265137154258,261739.01936846765,285.4296830626692,418.78840028981745,31.211599710182576,6634.773969411743,0.0,-0.45644227746208454,3216.954014514905,-205.12613337202248,-0.5392915962139007,-118.56025826723851,-22.70535503267957,-80.19281272331943,-63.06591297441728,-0.2553155014732392,-1084.3439034116498,1231.6237571798042,0.6956814153566232,19.793840110918385,0,0.0,0.0,-4.876195672241323,-135.5933571648535,0.035089798822120065,180356.40344898246,3.683019719686818,0.00037295311226930836
863,2021-01-08 23:45:00,0.0,0.0,116.54953,0.0,-8.31,31.3,4.91,617.527,-2.248,-0.749,60.0,0,-2.997,-0.749,0.35,1.02141,156.36544,0,0.56053,-6.508700811769012,-7.241962935145625,0.005599198627126431,262157.80776875746,285.88637706516624,418.8565287805297,31.14347121947032,6665.985569121925,0.0,0.04479869485852002,3216.954014514905,-204.64727879808444,-0.49503154903395713,-115.93255315085216,-20.111136790824744,-80.01761025538401,-67.95126438399893,-0.15729292337466713,-1084.3439034116498,1231.6261903677287,0.6967945214871173,19.793840110918385,0,0.0,0.0,0.47858669710831236,-135.59308928802378,0.035146359243999434,180656.40344898246,3.540734460534718,0.000370806425123547
864,2021-01-09 00:00:00,0.0,0.0,113.5022,0.0,-8.43,29.82,4.894,617.507,-2.38,-0.793,60.0,0,-3.173,-0.793,0.35,0.96402,154.80828,0,0.55595,-6.463902116910492,-7.241645781738056,0.00560813351739684,262576.664297538,286.34314536263685,418.08152986423335,31.918470135766782,6697.129040341396,0.0,-0.28718109907587586,3216.954014514905,-207.71498049137995,-0.524125782551413,-117.6727556028055,-21.87884085771052,-82.00866983225612,-67.47242353699059,-0.16683471132194658,-1084.3439034116498,1231.6286278376576,0.6979078086977002,19.793840110918385,0,0.0,0.0,-3.0679700404825354,-135.5928209408368,0.03520259422034847,180956.40344898246,3.5544736216006902,0.0003708660152267552
865,2021-01-09 00:15:00,0.0,0.0,110.47478,0.0,-8.45,29.22,5.361,617.524,-2.332,-0.778,60.0,0,-3.11,-0.778,0.35,0.94315,154.27995,0,0.55422,-6.751083215986368,-7.241309924941463,0.005617051822738288,262994.7458274022,286.79906851407003,415.9315070042915,34.06849299570849,6729.047510477163,0.0,-0.11115895179044982,3216.954014514905,-208.90222885501106,-0.5142143271529067,-117.02929454198781,-20.710237475927556,-87.53258705719807,-70.54332340011067,-0.10515910983211223,-1084.3439034116498,1231.6310646732888,0.6990190360230419,19.793840110918385,0,0.0,0.0,-1.187516639924965,-135.59255266454292,0.035258838345002624,181256.40344898246,3.467234998524316,0.0003701790792518698
866,2021-01-09 00:30:00,0.0,0.0,107.4704,0.0,-8.58,29.03,4.973,617.541,-2.298,-0.766,60.0,0,-3.064,-0.766,0.35,0.92753,153.62093,0,0.55294,-6.8622421677768175,-7.241098564093654,0.005625924212301723,263410.67733440653,287.25264703861126,418.61773692157146,31.382263078428533,6763.116003472872,0.0,-0.007982006710543863,3216.954014514905,-208.98723371319576,-0.5063034429959151,-117.23576644985616,-19.424932440375134,-80.63066539810232,-71.7389624473235,-0.08126893264505863,-1084.3439034116498,1231.6334928195251,0.7001245487592872,19.793840110918385,0,0.0,0.0,-0.08527217678907562,-135.59228534593854,0.03531497840267283,181556.40344898246,3.433995914917598,0.0003682746705171257
867,2021-01-09 00:45:00,0.0,0.0,104.49232,0.0,-8.51,28.59,4.455,617.558,-2.49,-0.83,60.0,0,-3.32,-0.83,0.35,0.91849,153.56282,0,0.55214,-6.870224174487362,-7.240935478067592,0.005634853849807283,263829.2950713281,287.70915493056503,421.8117825290614,28.188217470938582,6794.498266551301,0.0,0.2500480290419788,3216.954014514905,-206.31568864656148,-0.5486200109559131,-117.26140206530607,-16.612051299347584,-72.42403801341848,-71.81409355176146,-0.0795217191904773,-1084.3439034116498,1231.6359405171074,0.7012372012801749,19.793840110918385,0,0.0,0.0,2.671275596656912,-135.59201587596118,0.03537082975491425,181856.40344898246,3.4316205263387864,0.0003706523853201389
868,2021-01-09 01:00:00,0.0,0.0,101.54402,0.0,-8.67,28.48,5.23,617.576,-2.293,-0.764,60.0,0,-3.057,-0.764,0.35,0.90356,152.84672,0,0.5509,-6.620176145445383,-7.2407761511419615,0.005643851566389521,264251.10685385717,288.1691459693099,415.7220851156714,34.27791488432861,6822.68648402224,0.0,-0.6392386968927243,3216.954014514905,-213.14443565018476,-0.5050118785671253,-118.9961976696722,-24.37934120542942,-88.0701319236157,-69.13075925695229,-0.1331256395637023,-1084.3439034116498,1231.6384108170867,0.7023583433192638,19.793840110918385,0,0.0,0.0,-6.829018960839818,-135.5917439187446,0.03542704181455769,182156.40344898246,3.506756648984989,0.00037347971394189575
869,2021-01-09 01:15:00,0.0,0.0,98.62917,0.0,-8.4,26.28,3.739,617.59,-2.438,-0.812,60.0,0,-3.25,-0.812,0.35,0.85158,152.15607,0,0.54618,-7.259414842338107,-7.24050985051078,0.005652719329907212,264666.82893897285,288.6224961166552,426.78558139631275,23.214418603687157,6856.964398906568,0.0,0.921279219797077,3216.954014514905,-203.30209522667047,-0.536757864322104,-117.08828888592569,-9.698325587426455,-59.64460988981641,-75.98277822110201,0.004055332105797532,-1084.3439034116498,1231.6408493098068,0.70346329942885,19.793840110918385,0,0.0,0.0,9.842071969053166,-135.59147546428352,0.035483682771178866,182456.40344898246,3.3175952373998614,0.0003680870484094233
870,2021-01-09 01:30:00,0.0,0.0,95.75177,0.0,-8.51,25.64,4.284,617.605,-2.322,-0.774,60.0,0,-3.096,-0.774,0.35,0.82372,151.19224,0,0.54362,-6.338135622541031,-7.240517949952327,0.0056618230339141795,265093.61452036916,289.0879111454407,420.1274746707661,29.872525329233913,6880.178817510256,0.0,-0.605166797456325,3216.954014514905,-209.76684634613568,-0.5116453895050868,-121.80315662708946,-21.159543370321703,-76.75107108475838,-66.09892986130623,-0.19357109791317764,-1084.3439034116498,1231.6433566800404,0.7045976614282032,19.793840110918385,0,0.0,0.0,-6.465027155565792,-135.59119942818293,0.035539506002214095,182756.40344898246,3.593306931342817,0.00037788209854059464
871,2021-01-09 01:45:00,0.0,0.0,92.91611,0.0,-8.75,27.47,4.844,617.62,-2.343,-0.781,60.0,0,-3.124,-0.781,0.35,0.86606,151.74693,0,0.5476,-6.943302419997355,-7.240131965070862,0.005670784660422092,265513.7419950399,289.54606542534344,418.9751732117878,31.024826788212195,6910.05134283949,0.0,-0.195249874189888,3216.954014514905,-211.8524383520691,-0.5162863214985899,-118.78011270857488,-19.903262551777257,-79.71150347621007,-72.5891035142297,-0.06367325598871043,-1084.3439034116498,1231.64582887475,0.7057143267114858,19.793840110918385,0,0.0,0.0,-2.0858641684642834,-135.59092726565208,0.03559681484137803,183056.40344898246,3.409941545097647,0.00037198615769557544
872,2021-01-09 02:00:00,0.91671,0.05924,90.12691,0.0,-8.67,24.92,4.243,617.635,-2.434,-0.811,60.0,0,-3.245,-0.811,0.35,0.79061,149.95867,0,0.54049,-7.138552294187243,-7.240005199891754,0.005679721653712015,265932.7171682517,290.0029631060542,422.6306304225883,27.36936957741181,6941.076169627702,0.0,0.19294232604548442,3216.954014514905,-209.79095399216828,-0.5361358876283379,-119.7755709027426,-14.778162084533253,-70.31946508997558,-74.67932233474147,-0.021762782522616094,-1084.3439034116498,1231.6482981827196,0.7068279292694938,19.793840110918385,0,0.0,0.0,2.0612125162602126,-135.5906554220115,0.03565322962885863,183356.40344898246,3.3526301742659874,0.0003709651508568915
873,2021-01-09 02:15:00,21.81618,1.40991,87.3893,0.04557,-9.01,25.46,5.85,617.663,-2.361,-0.787,60.0,0,-3.148,-0.787,0.35,0.78647,149.10443,0,0.54019,-6.945609968141759,-7.2399619411940215,0.028445391184235218,266355.3477986743,290.4638471086961,411.3695826065584,38.63041739344156,6968.445539205114,0.0,-1.1525070264049004,3216.954014514905,-222.10296953260175,-0.5552037195808867,-121.41323283850633,-27.467082348937645,-99.25200422437806,-72.60430883648613,-0.06314178909076368,-1084.3439034116498,1231.650792974324,0.7079512477409043,19.793840110918385,0,0.0,0.0,-12.312290188434872,-135.59038077401001,0.03570948968510682,183656.40344898246,3.409259508671913,0.00037420098198640884
874,2021-01-09 02:30:00,61.89046,3.99977,84.70894,0.09235,-9.03,25.67,4.607,617.69,-2.348,-0.783,60.0,0,-3.131,-0.783,0.35,0.79171,149.20239,0,0.5407,-8.09811699454666,-7.239836630789435,0.05175307185326695,266766.71738128085,290.9124507974709,423.4164773073401,26.58352269266007,7007.075956598555,0.0,0.96546040531162,3216.954014514905,-211.78864000241575,-0.587935538262456,-116.66088448309537,-9.764803269294122,-68.30013431116852,-84.95912744541081,0.184110733647029,-1084.3439034116498,1231.6532250917585,0.7090446352463396,19.793840110918385,0,0.0,0.0,10.314061782964302,-135.59011302678843,0.03576624059675994,183956.40344898246,3.0835450868871432,0.00036422961064437424
875,2021-01-09 02:45:00,109.11027,7.05142,82.09203,0.13802,-9.1,24.88,5.332,617.718,-2.128,-0.709,60.0,0,-2.837,-0.709,0.35,0.76313,148.26913,0,0.53789,-7.132656589235039,-7.240201451925331,0.0743991497771559,267190.1338585882,291.3741917759958,415.2138753586706,34.78612464132931,7033.659479291216,0.0,-0.8187975351277385,3216.954014514905,-220.5356189920368,-0.5637589039717621,-121.48902455582888,-23.86018991408961,-89.3746166025938,-74.59957604274209,-0.02306957540447623,-1084.3439034116498,1231.6557323481918,0.7101700424360251,19.793840110918385,0,0.0,0.0,-8.747255007646388,-135.58983700876303,0.03582147937303116,184256.40344898246,3.3543487022780973,0.0003748952782472579
876,2021-01-09 03:00:00,158.18359,10.22286,79.54536,0.18247,-9.29,26.03,4.446,617.746,-2.135,-0.712,60.0,0,-2.847,-0.712,0.35,0.78654,148.49777,0,0.54027,-7.951454124362778,-7.240155811193944,0.09629155344273195,267605.34773394687,291.82698771422776,423.841904994762,26.15809500523799,7068.445603932545,0.0,0.4888247956138976,3216.954014514905,-215.31320816489185,-0.5964286032901512,-117.95444044804918,-13.537110819261535,-67.20682634194047,-83.37780973481951,0.15258144052850703,-1084.3439034116498,1231.6581948896314,0.7112736477646543,19.793840110918385,0,0.0,0.0,5.222139732783049,-135.58956591440113,0.03587833580833522,184556.40344898246,3.123352933616807,0.0003676319009766225
877,2021-01-09 03:15:00,206.97412,13.37603,77.07642,0.22556,-9.27,25.43,4.384,617.753,-2.301,-0.767,60.0,0,-3.068,-0.767,0.35,0.76963,148.08049,0,0.53859,-7.46262932874888,-7.240457209774431,0.11733318325574572,268029.1896389416,292.28919262698105,422.5178268392268,27.48217316077319,7094.603698937783,0.0,-0.16868085073999403,3216.954014514905,-217.11495696727715,-0.6740393755364562,-120.34170121848894,-18.02378353312564,-70.60857693550236,-78.12309124354252,0.04765840341638203,-1084.3439034116498,1231.6607125407463,0.7124001857071653,19.793840110918385,0,0.0,0.0,-1.8020259624978934,-135.58928875428853,0.035934090796879384,184856.40344898246,3.2594441555042635,0.00037527044002228454
878,2021-01-09 03:30:00,254.44942,16.44419,74.69336,0.26715,-9.2,25.35,4.61,617.759,-2.26,-0.753,60.0,0,-3.013,-0.753,0.35,0.77145,148.28214,0,0.53875,-7.6313101794888745,-7.240551202136412,0.13743620114973018,268451.70746578084,292.7499536159006,421.6741987764317,28.32580122356833,7122.085872098556,0.0,0.06251359296175374,3216.954014514905,-216.4468443988413,-0.6913437794889536,-119.45903152919576,-16.450170690638668,-72.77591991323054,-79.93012056886664,0.08382216934870333,-1084.3439034116498,1231.663226287338,0.7135232043556579,19.793840110918385,0,0.0,0.0,0.6678358392900634,-135.58901202514278,0.03599100435868438,185156.40344898246,3.21188248265669,0.0003740973339720019
879,2021-01-09 03:45:00,300.00759,19.38846,72.40512,0.30709,-9.15,25.02,4.264,617.766,-2.33,-0.776,60.0,0,-3.106,-0.776,0.35,0.76441,148.19634,0,0.53804,-7.568796586527121,-7.240716257172404,0.1565184147560947,268873.38166455727,293.2097946178378,423.53610126517646,26.463898734823527,7150.411673322124,0.0,0.12879192159539993,3216.954014514905,-215.07067725134135,-0.7414471391481054,-119.79706800332863,-15.33706524955517,-67.99209775912466,-79.26547375791195,0.07037689860249631,-1084.3439034116498,1231.6657389573502,0.7146439807081174,19.793840110918385,0,0.0,0.0,1.3758905379997373,-135.58873541564253,0.03604774012305347,185456.40344898246,3.229434630833881,0.0003733496236007159
880,2021-01-09 04:00:00,343.24026,22.18244,70.22135,0.3452,-9.41,25.94,3.981,617.773,-2.304,-0.768,60.0,0,-3.072,-0.768,0.35,0.77644,147.96393,0,0.53931,-7.440004664931721,-7.240854619944566,0.17449411781141708,269296.91776582244,293.6716660477889,425.0478041545357,24.952195845464313,7176.875572056948,0.0,-0.17971066933959823,3216.954014514905,-216.9902570512415,-0.7605223908343783,-120.54970308992733,-17.840196039038418,-64.10803919814772,-77.88255544259941,0.04271991115806936,-1084.3439034116498,1231.6682666867573,0.7157697058487316,19.793840110918385,0,0.0,0.0,-1.9198580660883948,-135.58845714945426,0.036104362604905356,185756.40344898246,3.2658723835750565,0.0003749973839023162
881,2021-01-09 04:15:00,383.83878,24.80619,68.15247,0.38131,-9.48,25.17,3.931,617.807,-2.173,-0.724,60.0,0,-2.897,-0.724,0.35,0.74924,147.06146,0,0.53659,-7.619715334271319,-7.24093847645565,0.19129324342215157,269721.96556997695,294.13518600869895,425.59413338158146,24.405866618418568,7201.827767902412,0.0,-0.07757534820237268,3216.954014514905,-217.81871867685905,-0.7407921416716181,-120.72648218475899,-16.635987998695985,-62.70426202068693,-79.79670822247977,0.08125187074731362,-1084.3439034116498,1231.6708074329504,0.7168994489749261,19.793840110918385,0,0.0,0.0,-0.8287413236133574,-135.58817745145845,0.03616123510333446,186056.40344898246,3.2151319089401493,0.00037633506801061054
882,2021-01-09 04:30:00,421.5532,27.24354,66.20958,0.41522,-9.47,24.97,1.994,617.841,-2.204,-0.734,60.0,0,-2.938,-0.734,0.35,0.74388,146.93201,0,0.53604,-7.697290682473692,-7.241097717779762,0.20684241238101178,270147.5597033585,294.59930174848256,437.70202823095804,12.297971769041979,7226.2336345208305,0.0,0.7427246736190252,3216.954014514905,-209.88387335462275,-0.7734224399770374,-120.54312958288989,-8.041790034107176,-31.596241219428652,-80.62338978883766,0.09785849118898222,-1084.3439034116498,1231.6733554543744,0.7180306442005855,19.793840110918385,0,0.0,0.0,7.934564824505728,-135.58789695372792,0.03621831059348007,186356.40344898246,3.1934524295129116,0.00037681800768740525
883,2021-01-09 04:45:00,456.17273,29.48088,64.40439,0.44673,-9.74,25.04,2.864,617.876,-2.299,-0.766,60.0,0,-3.065,-0.766,0.35,0.73021,145.96538,0,0.5347,-6.954566008854667,-7.241289203808381,0.22107877089462283,270585.26173158945,295.0766212994432,430.7006057717219,19.29939422827823,7238.531606289873,0.0,-0.5911550773072893,3216.954014514905,-216.19892366605004,-0.8282690612863797,-124.51588005883863,-18.150163211598056,-49.58435646310364,-72.64310600342851,-0.06150533089847131,-1084.3439034116498,1231.6759801503645,0.7191940212440192,19.793840110918385,0,0.0,0.0,-6.315339248627637,-135.58760801652758,0.03627545944480556,186656.40344898246,3.4066140965120755,0.00038753744963867365
884,2021-01-09 05:00:00,487.51593,31.50648,62.74907,0.47562,-10.18,27.41,2.119,617.91,-2.265,-0.755,60.0,0,-3.02,-0.755,0.35,0.77192,146.18254,0,0.53909,-7.545721086161956,-7.241169046781822,0.23393911940420178,271015.9623373612,295.546305711408,436.85397086639614,13.146029133603873,7257.831000518151,0.0,0.17215011176744038,3216.954014514905,-214.35955064433733,-0.8351668685428362,-121.90402049942489,-12.700805334345407,-33.774947435770486,-78.98488775937957,0.0653298173553879,-1084.3439034116498,1231.6785670043664,0.7203387890655737,19.793840110918385,0,0.0,0.0,1.839088251517154,-135.58732324633198,0.03633423414627403,186956.40344898246,3.235937248346502,0.00038133764036500954
885,2021-01-09 05:15:00,515.42554,33.31019,61.25601,0.50168,-10.2,26.57,2.199,618.039,-1.934,-0.645,60.0,0,-2.579,-0.645,0.35,0.74707,145.45828,0,0.53658,-7.373570974394516,-7.241296472777679,0.24537309800218662,271452.8163082276,296.0227004451773,435.9494157062302,14.050584293769843,7270.977029651755,0.0,-0.08717472508604338,3216.954014514905,-215.2905532916625,-0.7277085214985488,-123.32399247933029,-14.14466019216623,-36.098865184932286,-77.12256645810037,0.02837435943292715,-1084.3439034116498,1231.6811950137692,0.7214999120402444,19.793840110918385,0,0.0,0.0,-0.9312919468304557,-135.5870339468267,0.0363920686955651,187256.40344898246,3.2848170912417896,0.00038678495066120155
886,2021-01-09 05:30:00,539.76568,34.88321,59.93756,0.52469,-10.34,33.64,2.181,618.167,-1.828,-0.609,60.0,0,-2.437,-0.609,0.35,0.93539,149.8972,0,0.55413,-7.46074569948056,-7.241351728098373,0.2553312332181919,271888.7657239338,296.49810875020046,437.2348945999296,12.765105400070281,7285.027613945525,0.0,0.35141427504049993,3216.954014514905,-211.53608785755972,-0.6992345713098557,-118.5326033721455,-14.2940346499028,-32.796133351100615,-78.05727772389956,0.04706245969800076,-1084.3439034116498,1231.6838217955521,0.7226586307795221,19.793840110918385,0,0.0,0.0,3.7541762709714135,-135.5867447836953,0.036450729519748995,187556.40344898246,3.259983379295812,0.00038598324545974504
887,2021-01-09 05:45:00,560.42031,36.21804,58.80566,0.54444,-10.61,31.87,1.722,618.296,-2.008,-0.669,60.0,0,-2.677,-0.669,0.35,0.86732,147.70119,0,0.54827,-7.10933142444006,-7.241443229274086,0.26377177603624535,272326.00061853376,296.9749188860782,439.1875496043948,10.812450395605225,7297.792719345595,0.0,0.051864928456299204,3216.954014514905,-210.98172175362035,-0.7791249220825074,-122.15158967986935,-13.724416955517405,-27.77930884284845,-74.29825073699702,-0.028339459154055408,-1084.3439034116498,1231.6864605511075,0.7238207662190621,19.793840110918385,0,0.0,0.0,0.5540756239450673,-135.58645430370103,0.036509268880114874,187856.40344898246,3.361158398077528,0.00038712056409305647
888,2021-01-09 06:00:00,577.29244,37.30843,57.8714,0.56075,-10.9,34.27,2.067,618.425,-2.001,-0.667,60.0,0,-2.668,-0.667,0.35,0.91129,148.11551,0,0.55224,-7.0574664959837605,-7.241388218634288,0.2706658841354255,272765.18816813815,297.45385841672646,437.1711275423531,12.828872457646915,7308.6051697412,0.0,-0.33837240149621706,3216.954014514905,-214.5962787921663,-0.7855915822007413,-121.94776363918854,-18.08666525957831,-32.959822142636355,-73.73680504543532,-0.039453265763391435,-1084.3439034116498,1231.6891153539445,0.7249880916596978,19.793840110918385,0,0.0,0.0,-3.614849283804162,-135.58616205844282,0.03656798085480133,188156.40344898246,3.376332443250315,0.0003888485795596857
889,2021-01-09 06:15:00,590.30366,38.1493,57.14463,0.57343,-10.87,29.68,2.218,618.534,-1.982,-0.66,60.0,0,-2.642,-0.66,0.35,0.79113,145.21768,0,0.54119,-7.395838897479978,-7.241311757770843,0.27597742110524837,273202.3592956805,297.9305990138282,436.1094358899872,13.8905641100128,7321.434042198847,0.0,-0.42494036580696665,3216.954014514905,-219.13564659780212,-0.7845417116098914,-123.47452473582669,-17.550455648692115,-35.68743396418525,-77.35927230076284,0.03314779908942812,-1084.3439034116498,1231.6917622108142,0.7261500576114901,19.793840110918385,0,0.0,0.0,-4.5396591749341155,-135.5858706891445,0.03662695503232799,188456.40344898246,3.278462237661305,0.00038706244226637015
890,2021-01-09 06:30:00,599.39397,38.73678,56.63341,0.58236,-10.79,32.83,1.988,618.642,-2.111,-0.704,60.0,0,-2.815,-0.704,0.35,0.8807,147.63356,0,0.54952,-7.820779263286944,-7.241375895911865,0.2796935583068124,273638.46873157047,298.4061818228686,438.5949901098277,11.40500989017233,7335.32460630886,0.0,0.34863984651482743,3216.954014514905,-215.41081856075812,-0.8413815160306927,-119.34420912162489,-13.44657225429294,-29.301521533960308,-81.90294416887265,0.12428850006308556,-1084.3439034116498,1231.6944068573728,0.7273092016716397,19.793840110918385,0,0.0,0.0,3.724536912310228,-135.58557956441072,0.0366856584443633,188756.40344898246,3.159225067601554,0.0003861216122666046
891,2021-01-09 06:45:00,604.52164,39.06816,56.3437,0.58741,-11.16,32.84,1.9,618.751,-2.13,-0.71,60.0,0,-2.84,-0.71,0.35,0.85528,146.21885,0,0.54734,-7.472139416772117,-7.241616000712671,0.28178831311631714,274077.0637216803,298.8844751599567,438.5116316335711,11.488368366428924,7346.7296161990325,0.0,-0.15821052899922225,3216.954014514905,-217.10069630218888,-0.8516359195095411,-122.16491136608605,-15.964573950889607,-29.515620613203623,-78.16902491571275,0.04944985000906887,-1084.3439034116498,1231.6970708254207,0.7284749521364505,19.793840110918385,0,0.0,0.0,-1.6901709918251413,-135.5852863140164,0.03674421929226619,189056.40344898246,3.2567564768338397,0.0003883214329993534
892,2021-01-09 07:00:00,605.6632,39.14194,56.27894,0.58854,-10.99,30.93,2.309,618.86,-2.096,-0.699,60.0,0,-2.795,-0.699,0.35,0.81657,145.61863,0,0.54368,-7.630349945771339,-7.241711376969358,0.28226162147087935,274515.5753533139,299.3626775935811,436.07278236379915,13.927217636200824,7358.217984565462,0.0,-0.3106490062195814,3216.954014514905,-220.4190815058108,-0.8389032330919259,-122.12641463500694,-17.677616684996686,-35.78137194982925,-79.85951427072357,0.08336731800834213,-1084.3439034116498,1231.6997385466293,0.7296404810410871,19.793840110918385,0,0.0,0.0,-3.3186788658940998,-135.58499265174422,0.03680311390080493,189356.40344898246,3.2121632136136795,0.0003882467896947494
893,2021-01-09 07:15:00,602.81342,38.95777,56.43993,0.58573,-10.96,30.47,2.76,619.029,-1.972,-0.657,60.0,0,-2.629,-0.657,0.35,0.80636,145.42126,0,0.54269,-7.94099895199092,-7.241871914939729,0.2811089901202693,274951.6481356777,299.8382204314915,433.8787205956907,16.121279404309284,7372.145202201663,0.0,-0.3250128815915741,3216.954014514905,-223.89091787780745,-0.7873755035361611,-121.07297132000045,-18.99313541464538,-41.41819747066102,-83.18740620535121,0.14997056572574424,-1084.3439034116498,1231.7023956544717,0.7307995276790907,19.793840110918385,0,0.0,0.0,-3.4721288646868658,-135.58470015905397,0.03686199731595355,189656.40344898246,3.126221891761454,0.0003860866597824288
894,2021-01-09 07:30:00,595.98531,38.51649,56.82472,0.57902,-11.54,36.65,1.268,619.199,0.064,0.022,60.0,0,0.086,0.022,0.35,0.92583,147.05833,0,0.55368,-8.266011833582494,-7.242160251403284,0.2783377743148388,275385.52685627335,300.3113706175282,443.25483758857234,6.7451624114276685,7388.266481605972,0.0,0.9239813745538704,3216.954014514905,-214.01968717446078,0.025878851411497292,-118.13194904352576,-9.465420862571035,-17.329385660217753,-86.66782373086922,0.21962761109376389,-1084.3439034116498,1231.7050435733433,0.7319527426760958,19.793840110918385,0,0.0,0.0,9.870939223427726,-135.58440867913504,0.03692055324201482,189956.40344898246,3.0385596726519797,0.00038414327008378453
895,2021-01-09 07:45:00,585.21012,37.82012,57.42877,0.56848,-11.64,35.77,0.654,619.368,4.248,1.416,60.0,0,5.664,1.416,0.35,0.89636,146.16462,0,0.55116,-7.342030459028624,-7.242581847542082,0.27395571712552624,275828.78169386194,300.7947455767306,446.052096836251,3.9479031637490256,7395.0116440174,0.0,0.9173555685485529,3216.954014514905,-204.2192335164223,1.6768465261270031,-122.74526410581211,-6.4106662722886405,-10.142763332540536,-76.7614825034533,0.021332839004743573,-1084.3439034116498,1231.7077530193196,0.7331308786434473,19.793840110918385,0,0.0,0.0,9.800155406582618,-135.58411042767915,0.036978814549095344,190256.40344898246,3.2938597034834536,0.0003924437605614025
896,2021-01-09 08:00:00,570.53738,36.87188,58.24518,0.55423,-11.83,38.69,0.846,619.538,11.542,3.848,60.0,0,15.39,3.848,0.35,0.95481,147.07669,0,0.55621,-6.4246748904800715,-7.242622732243338,0.2679805339539456,276274.8337906982,301.2811709822227,444.43667405896605,5.563325941033936,7398.959547181149,0.0,0.5249002597397355,3216.954014514905,-198.6113971807393,4.511670359882686,-125.5646994257568,-10.432141192382126,-14.292998310922044,-66.9507679657235,-0.17545895675953757,-1084.3439034116498,1231.710483956729,0.7343164495025365,19.793840110918385,0,0.0,0.0,5.6075357198125815,-135.58380981180872,0.03703833488273195,190556.40344898246,3.5665683861509048,0.0003949194963656815
897,2021-01-09 08:15:00,552.03493,35.67613,59.26507,0.53643,-11.81,37.03,1.014,619.709,73.275,24.425,60.0,0,97.7,24.425,0.35,0.91531,146.235,0,0.55286,-5.899774630740336,-7.242287004730187,0.26043881340324804,276719.27046475717,301.7658347489173,442.8093594233691,7.190640576630912,7404.522873122183,0.0,2.154815450690485,3216.954014514905,-175.59109597196627,28.280625133879955,-128.5589040054237,-13.675497165015654,-18.473766824381006,-61.34933602182476,-0.2879839135821142,-1084.3439034116498,1231.7132093865166,0.7354977266968644,19.793840110918385,0,0.0,0.0,23.02000120049899,-135.58350980353472,0.03709823083280761,190856.40344898246,3.7317306582767547,0.00039348838303112645
898,2021-01-09 08:30:00,529.78908,34.23845,60.478,0.51526,-11.56,39.43,0.218,619.881,109.125,36.375,0.0,0,145.5,36.375,0.35,0.99445,148.52443,0,0.55937,-3.744959180049851,-7.241736852974539,0.25136080140444,277162.0798241805,302.2487239085938,-1.9162283251727388,1.9162283251727388,7411.7135136988145,0.0,-9.672200530285298,3216.954014514905,-98.4055527091108,41.47308584461869,-135.23979629971734,-3.888744349005396,-4.923049165953558,0.0,-0.7500979050067385,-1084.3439034116498,1231.71592918785,0.7366746786188211,19.793840110918385,0,0.0,0.0,-103.32860187506435,0.0,0.03715790986364288,191156.40344898246,4.485513094533942,0.0003920467491917493
