time,temp,RH,wind,ppt,press,Discharge
2019-12-01 13:00:00,7.431,27.799,0.149,0.0,587.148,60
2019-12-01 14:00:00,9.33,30.234,0.172,0.003,587.283,60
2019-12-01 15:00:00,10.671,30.17,0.475,0.163,587.175,60
2019-12-01 16:00:00,11.053,29.91,0.681,0.294,587.081,60
2019-12-01 17:00:00,11.262,30.0,1.015,0.169,586.676,60
2019-12-01 18:00:00,11.56,30.435,1.626,0.03,586.265,60
2019-12-01 19:00:00,10.446,37.503,2.295,0.252,586.191,60
2019-12-01 20:00:00,10.293,38.111,2.963,0.053,585.928,60
2019-12-01 21:00:00,8.866,42.178,3.358,0.062,585.618,60
2019-12-01 22:00:00,7.446,44.218,2.976,0.13,585.84,60
2019-12-01 23:00:00,5.91,46.829,2.449,0.098,586.272,60
2019-12-02 00:00:00,4.635,53.529,1.785,0.169,586.798,60
2019-12-02 01:00:00,3.894,56.395,1.336,0.0,587.304,60
2019-12-02 02:00:00,3.122,65.984,0.985,0.276,587.58,60
2019-12-02 03:00:00,2.325,74.825,0.949,0.211,587.681,60
2019-12-02 04:00:00,2.444,70.679,0.842,0.13,587.459,60
2019-12-02 05:00:00,1.896,73.727,0.902,0.193,587.216,60
2019-12-02 06:00:00,1.561,76.383,0.977,0.136,586.649,60
2019-12-02 07:00:00,1.77,69.4,0.806,0.0,586.204,60
2019-12-02 08:00:00,1.36,72.005,0.719,0.0,585.941,60
2019-12-02 09:00:00,1.07,72.813,0.764,0.0,586.171,60
2019-12-02 10:00:00,0.868,73.988,0.76,0.0,586.225,60
2019-12-02 11:00:00,2.482,67.887,0.588,0.0,586.697,60
2019-12-02 12:00:00,5.53,50.856,0.902,0.0,586.987,60
2019-12-02 13:00:00,7.632,47.296,1.171,0.0,587.263,60
2019-12-02 14:00:00,9.348,43.502,1.39,0.095,587.411,60
2019-12-02 15:00:00,10.617,41.214,1.587,0.089,587.438,60
2019-12-02 16:00:00,11.371,42.076,1.509,0.074,587.061,60
2019-12-02 17:00:00,10.726,46.223,1.614,0.187,586.67,60
2019-12-02 18:00:00,10.34,50.626,2.97,0.46,586.285,60
2019-12-02 19:00:00,8.104,58.26,1.963,0.243,586.407,60
2019-12-02 20:00:00,7.898,56.695,2.623,0.11,585.921,60
2019-12-02 21:00:00,7.385,54.539,3.16,0.021,585.55,60
2019-12-02 22:00:00,6.497,53.1,3.387,0.0,585.537,60
2019-12-02 23:00:00,5.118,54.937,2.506,0.0,585.854,60
2019-12-03 00:00:00,4.097,57.214,2.015,0.0,586.278,60
2019-12-03 01:00:00,3.365,58.822,1.518,0.0,586.562,60
2019-12-03 02:00:00,2.552,65.089,1.059,0.0,587.088,60
2019-12-03 03:00:00,1.882,69.549,0.917,0.0,586.919,60
2019-12-03 04:00:00,1.327,71.787,0.881,0.0,586.555,60
2019-12-03 05:00:00,1.091,72.199,0.744,0.0,586.049,60
2019-12-03 06:00:00,-0.426,80.411,0.542,0.0,585.503,60
2019-12-03 07:00:00,-0.74,85.098,0.784,0.0,585.065,60
2019-12-03 08:00:00,-1.18,84.737,0.8,0.0,584.856,60
2019-12-03 09:00:00,-1.643,84.955,0.786,0.0,584.788,60
2019-12-03 10:00:00,-1.878,83.092,0.776,0.0,584.768,60
2019-12-03 11:00:00,-0.015,71.721,0.842,0.0,585.24,60
2019-12-03 12:00:00,3.701,45.548,1.85,0.0,585.537,60
2019-12-03 13:00:00,6.376,33.873,2.624,0.003,585.773,60
2019-12-03 14:00:00,8.548,26.801,3.331,0.0,585.766,60
2019-12-03 15:00:00,10.109,23.796,3.545,0.0,585.624,60
2019-12-03 16:00:00,11.186,23.467,4.147,0.0,585.409,60
2019-12-03 17:00:00,11.587,24.593,4.771,0.0,585.018,60
2019-12-03 18:00:00,11.306,26.128,5.257,0.0,584.613,60
2019-12-03 19:00:00,10.799,28.644,5.423,0.0,584.478,60
2019-12-03 20:00:00,9.204,30.039,5.182,0.0,584.202,60
2019-12-03 21:00:00,7.943,30.375,5.039,0.0,583.945,60
2019-12-03 22:00:00,6.277,30.622,4.65,0.0,584.121,60
2019-12-03 23:00:00,4.079,32.932,3.753,0.0,584.397,60
2019-12-04 00:00:00,2.482,37.134,3.176,0.0,584.741,60
2019-12-04 01:00:00,1.435,41.729,2.567,0.0,585.328,60
2019-12-04 02:00:00,0.373,46.451,2.12,0.0,585.409,60
2019-12-04 03:00:00,-0.634,52.773,1.794,0.0,585.638,60
2019-12-04 04:00:00,-1.434,58.098,1.518,0.0,585.287,60
2019-12-04 05:00:00,-1.974,60.379,1.402,0.0,584.822,60
2019-12-04 06:00:00,-2.567,62.435,1.281,0.0,584.222,60
2019-12-04 07:00:00,-2.573,59.962,1.367,0.0,583.918,60
2019-12-04 08:00:00,-3.553,59.706,0.666,0.0,583.784,60
2019-12-04 09:00:00,-4.464,64.331,0.605,0.0,583.797,60
2019-12-04 10:00:00,-4.861,65.639,0.648,0.0,584.094,60
2019-12-04 11:00:00,-2.203,58.479,0.651,0.0,584.572,60
2019-12-04 12:00:00,2.11,25.187,1.026,0.0,585.072,60
2019-12-04 13:00:00,4.911,20.37,1.302,0.0,585.382,60
2019-12-04 14:00:00,7.654,19.781,1.216,0.0,585.51,60
2019-12-04 15:00:00,9.64,19.716,1.423,0.0,585.334,60
2019-12-04 16:00:00,11.108,20.462,2.146,0.0,584.93,60
2019-12-04 17:00:00,12.043,21.942,2.997,0.024,584.62,60
2019-12-04 18:00:00,12.019,23.297,3.776,0.027,584.303,60
2019-12-04 19:00:00,11.263,25.887,4.585,0.0,584.047,60
2019-12-04 20:00:00,9.942,28.18,4.76,0.0,583.871,60
2019-12-04 21:00:00,8.143,30.507,4.472,0.0,583.898,60
2019-12-04 22:00:00,6.165,33.738,3.752,0.047,584.242,60
2019-12-04 23:00:00,3.987,39.377,3.136,0.222,584.701,60
2019-12-05 00:00:00,2.917,43.416,2.373,0.009,585.146,60
2019-12-05 01:00:00,2.289,41.798,2.065,0.0,585.483,60
2019-12-05 02:00:00,1.631,42.566,1.656,0.0,585.806,60
2019-12-05 03:00:00,0.933,46.367,1.293,0.0,586.211,60
2019-12-05 04:00:00,0.429,50.038,0.992,0.0,585.975,60
2019-12-05 05:00:00,0.022,50.612,0.924,0.0,585.557,60
2019-12-05 06:00:00,-0.267,51.067,0.868,0.0,585.038,60
2019-12-05 07:00:00,-0.491,62.991,0.515,0.0,584.748,60
2019-12-05 08:00:00,-0.212,58.059,0.413,0.0,584.761,60
2019-12-05 09:00:00,-0.058,56.49,0.344,0.0,584.97,60
2019-12-05 10:00:00,-0.138,59.767,0.494,0.0,585.361,60
2019-12-05 11:00:00,0.901,51.754,0.485,0.0,585.759,60
2019-12-05 12:00:00,3.755,30.442,0.802,0.0,586.231,60
2019-12-05 13:00:00,6.175,26.714,0.639,0.0,586.467,60
2019-12-05 14:00:00,8.052,27.459,0.599,0.0,586.636,60
2019-12-05 15:00:00,9.861,29.062,0.5,0.003,586.44,60
2019-12-05 16:00:00,10.399,30.632,0.031,0.169,586.278,60
2019-12-05 17:00:00,10.389,31.803,1.265,0.053,585.914,60
2019-12-05 18:00:00,10.107,34.128,2.229,0.169,585.422,60
2019-12-05 19:00:00,8.964,36.949,3.083,0.987,585.166,60
2019-12-05 20:00:00,7.195,36.71,4.043,0.519,584.923,60
2019-12-05 21:00:00,5.333,37.127,3.456,0.694,584.862,60
2019-12-05 22:00:00,3.349,41.758,2.536,0.611,585.227,60
2019-12-05 23:00:00,2.415,44.465,2.159,0.32,585.631,60
2019-12-06 00:00:00,1.763,45.383,1.862,0.113,586.231,60
2019-12-06 01:00:00,1.412,45.203,1.663,0.0,586.764,60
2019-12-06 02:00:00,1.152,44.328,1.313,0.101,587.047,60
2019-12-06 03:00:00,0.909,45.022,0.941,0.059,587.196,60
2019-12-06 04:00:00,0.811,46.23,0.846,0.056,586.98,60
2019-12-06 05:00:00,0.508,49.596,0.872,0.056,586.602,60
2019-12-06 06:00:00,0.289,50.335,0.819,0.08,586.096,60
2019-12-06 07:00:00,-0.198,51.552,0.705,0.365,585.726,60
2019-12-06 08:00:00,-0.38,52.506,0.517,0.439,585.55,60
2019-12-06 09:00:00,-0.573,54.527,0.595,0.501,585.746,60
2019-12-06 10:00:00,-0.726,56.897,0.566,0.388,585.941,60
2019-12-06 11:00:00,-0.197,55.079,0.552,0.282,586.447,60
2019-12-06 12:00:00,1.436,45.795,0.674,0.305,586.629,60
2019-12-06 13:00:00,3.136,46.31,0.875,0.311,586.791,60
2019-12-06 14:00:00,5.371,45.19,1.211,0.187,586.926,60
2019-12-06 15:00:00,7.24,45.393,0.97,0.086,586.798,60
2019-12-06 16:00:00,8.307,44.188,0.925,0.086,586.386,60
2019-12-06 17:00:00,9.169,42.066,1.792,0.101,586.056,60
2019-12-06 18:00:00,9.468,41.178,2.696,0.036,585.719,60
2019-12-06 19:00:00,9.447,40.119,3.616,0.083,585.51,60
2019-12-06 20:00:00,8.401,41.021,4.055,0.006,584.977,60
2019-12-06 21:00:00,6.97,43.895,4.072,0.0,584.923,60
2019-12-06 22:00:00,4.979,48.933,3.518,0.0,585.22,60
2019-12-06 23:00:00,3.315,53.691,2.957,0.0,585.51,60
2019-12-07 00:00:00,2.427,55.83,2.518,0.0,585.921,60
2019-12-07 01:00:00,1.879,55.683,2.169,0.0,586.332,60
2019-12-07 02:00:00,1.402,55.245,1.651,0.0,586.622,60
2019-12-07 03:00:00,1.031,55.465,1.18,0.0,586.663,60
2019-12-07 04:00:00,0.812,55.998,0.852,0.003,586.393,60
2019-12-07 05:00:00,0.467,60.19,0.745,0.071,585.914,60
2019-12-07 06:00:00,0.068,61.719,0.649,0.279,585.422,60
2019-12-07 07:00:00,0.046,67.356,0.539,0.368,585.193,60
2019-12-07 08:00:00,-0.384,71.377,0.536,0.771,585.004,60
2019-12-07 09:00:00,-0.447,72.685,0.63,0.148,585.011,60
2019-12-07 10:00:00,-0.69,75.116,0.658,0.439,585.126,60
2019-12-07 11:00:00,-0.307,72.508,0.604,0.371,585.51,60
2019-12-07 12:00:00,0.828,68.502,0.706,0.415,585.955,60
2019-12-07 13:00:00,2.499,67.042,0.948,0.107,586.225,60
2019-12-07 14:00:00,4.041,65.353,1.214,0.157,586.191,60
2019-12-07 15:00:00,6.921,57.098,1.665,0.039,586.09,60
2019-12-07 16:00:00,8.201,53.02,2.137,0.107,585.786,60
2019-12-07 17:00:00,8.785,50.932,3.042,0.074,585.436,60
2019-12-07 18:00:00,9.026,50.499,3.933,0.16,584.991,60
2019-12-07 19:00:00,8.1,58.181,4.324,0.762,584.62,60
2019-12-07 20:00:00,7.392,60.316,4.635,0.086,584.249,60
2019-12-07 21:00:00,5.864,62.69,4.095,0.024,584.289,60
2019-12-07 22:00:00,4.425,62.339,3.628,0.003,584.485,60
2019-12-07 23:00:00,2.865,64.541,2.995,0.0,584.815,60
2019-12-08 00:00:00,1.853,69.624,2.475,0.0,585.098,60
2019-12-08 01:00:00,1.217,72.801,2.239,0.0,585.321,60
2019-12-08 02:00:00,0.711,75.182,1.793,0.0,585.705,60
2019-12-08 03:00:00,0.141,78.194,1.234,0.0,585.834,60
2019-12-08 04:00:00,-0.638,84.644,0.991,0.0,585.638,60
2019-12-08 05:00:00,-1.054,86.89,0.803,0.0,585.119,60
2019-12-08 06:00:00,-1.419,87.429,0.637,0.0,584.755,60
2019-12-08 07:00:00,-1.601,91.228,0.547,0.0,584.451,60
2019-12-08 08:00:00,-1.737,90.647,0.513,0.0,584.033,60
2019-12-08 09:00:00,-1.89,89.475,0.583,0.0,584.235,60
2019-12-08 10:00:00,-2.001,87.22,0.633,0.0,584.006,60
2019-12-08 11:00:00,-0.965,80.198,0.761,0.0,584.593,60
2019-12-08 12:00:00,2.489,54.252,1.407,0.0,584.97,60
2019-12-08 13:00:00,5.522,39.844,1.854,0.0,585.173,60
2019-12-08 14:00:00,7.82,32.609,2.061,0.0,585.193,60
2019-12-08 15:00:00,9.511,29.295,2.121,0.0,585.078,60
2019-12-08 16:00:00,10.745,28.488,2.388,0.0,584.957,60
2019-12-08 17:00:00,11.367,29.177,3.096,0.0,584.647,60
2019-12-08 18:00:00,11.459,30.561,4.006,0.021,584.37,60
2019-12-08 19:00:00,11.227,30.114,4.771,0.003,584.195,60
2019-12-08 20:00:00,9.871,32.619,5.007,0.0,584.249,60
2019-12-08 21:00:00,8.03,35.598,4.795,0.0,584.235,60
2019-12-08 22:00:00,6.238,39.545,4.059,0.0,584.31,60
2019-12-08 23:00:00,4.127,47.748,3.198,0.0,584.694,60
2019-12-09 00:00:00,2.523,57.898,2.388,0.0,585.004,60
2019-12-09 01:00:00,1.355,65.594,1.977,0.0,585.375,60
2019-12-09 02:00:00,0.157,74.349,1.628,0.0,585.598,60
2019-12-09 03:00:00,-0.818,80.239,1.36,0.0,585.678,60
2019-12-09 04:00:00,-1.529,83.461,0.913,0.0,585.429,60
2019-12-09 05:00:00,-2.274,85.619,0.755,0.0,584.862,60
2019-12-09 06:00:00,-2.96,86.752,0.706,0.0,584.411,60
2019-12-09 07:00:00,-3.19,89.849,0.622,0.0,583.966,60
2019-12-09 08:00:00,-3.251,87.678,0.61,0.0,583.898,60
2019-12-09 09:00:00,-3.159,83.106,0.675,0.0,583.925,60
2019-12-09 10:00:00,-3.065,77.911,0.693,0.0,584.127,60
2019-12-09 11:00:00,-0.796,62.64,0.456,0.0,584.667,60
2019-12-09 12:00:00,3.687,30.548,0.714,0.0,585.058,60
2019-12-09 13:00:00,6.779,22.0,0.441,0.0,585.388,60
2019-12-09 14:00:00,9.135,20.61,0.827,0.0,585.557,60
2019-12-09 15:00:00,10.899,21.957,0.66,0.0,585.645,60
2019-12-09 16:00:00,12.091,23.033,0.688,0.0,585.274,60
2019-12-09 17:00:00,12.741,24.149,1.898,0.047,584.809,60
2019-12-09 18:00:00,12.945,25.108,3.453,0.009,584.411,60
2019-12-09 19:00:00,12.453,26.178,4.234,0.006,583.979,60
2019-12-09 20:00:00,11.418,29.37,4.824,0.0,584.067,60
2019-12-09 21:00:00,9.265,33.109,4.692,0.0,583.709,60
2019-12-09 22:00:00,7.165,34.377,4.112,0.0,583.838,60
2019-12-09 23:00:00,4.991,38.164,3.262,0.0,584.283,60
2019-12-10 00:00:00,3.303,47.585,2.428,0.0,584.829,60
2019-12-10 01:00:00,2.224,52.18,1.833,0.0,585.456,60
2019-12-10 02:00:00,1.335,56.776,1.24,0.0,585.847,60
2019-12-10 03:00:00,0.518,63.485,0.974,0.0,585.995,60
2019-12-10 04:00:00,0.275,63.86,0.872,0.0,585.732,60
2019-12-10 05:00:00,-0.35,66.602,0.722,0.0,585.22,60
2019-12-10 06:00:00,-1.444,71.855,0.72,0.0,584.809,60
2019-12-10 07:00:00,-0.681,69.268,0.629,0.0,584.498,60
2019-12-10 08:00:00,-1.22,69.65,0.64,0.0,584.444,60
2019-12-10 09:00:00,-1.873,69.66,0.679,0.0,584.336,60
2019-12-10 10:00:00,-2.348,68.72,0.727,0.0,584.613,60
2019-12-10 11:00:00,-0.739,59.379,0.538,0.0,585.051,60
2019-12-10 12:00:00,3.696,23.197,0.256,0.0,585.618,60
2019-12-10 13:00:00,7.1,13.47,0.234,0.0,585.827,60
2019-12-10 14:00:00,9.54,13.149,0.174,0.0,585.914,60
2019-12-10 15:00:00,11.425,13.51,0.73,0.0,585.726,60
2019-12-10 16:00:00,12.312,14.112,1.547,0.0,585.456,60
2019-12-10 17:00:00,12.435,15.737,2.54,0.0,585.146,60
2019-12-10 18:00:00,13.013,16.95,3.622,0.0,584.835,60
2019-12-10 19:00:00,13.58,18.247,4.574,0.0,584.276,60
2019-12-10 20:00:00,12.235,20.117,5.04,0.0,583.932,60
2019-12-10 21:00:00,10.112,20.655,4.892,0.0,584.053,60
2019-12-10 22:00:00,7.78,20.826,4.124,0.0,584.377,60
2019-12-10 23:00:00,5.454,25.878,3.194,0.0,584.889,60
2019-12-11 00:00:00,3.826,33.187,2.389,0.0,585.415,60
2019-12-11 01:00:00,2.887,34.768,1.771,0.0,586.076,60
2019-12-11 02:00:00,1.695,41.162,1.373,0.0,586.454,60
2019-12-11 03:00:00,0.603,46.081,1.197,0.0,586.528,60
2019-12-11 04:00:00,0.054,49.6,1.065,0.0,586.137,60
2019-12-11 05:00:00,-0.406,50.15,0.947,0.0,585.658,60
2019-12-11 06:00:00,-0.822,49.509,0.823,0.0,585.126,60
2019-12-11 07:00:00,-1.071,55.36,0.834,0.0,584.721,60
2019-12-11 08:00:00,-1.222,47.638,0.811,0.0,584.512,60
2019-12-11 09:00:00,-1.135,39.877,0.701,0.0,584.748,60
2019-12-11 10:00:00,-1.248,36.501,0.668,0.0,584.869,60
2019-12-11 11:00:00,-0.3,33.986,0.557,0.0,585.328,60
2019-12-11 12:00:00,3.778,15.64,0.563,0.003,585.678,60
2019-12-11 13:00:00,6.955,12.189,0.73,0.0,585.881,60
2019-12-11 14:00:00,9.355,13.027,0.861,0.0,585.887,60
2019-12-11 15:00:00,11.169,15.137,1.229,0.0,585.726,60
2019-12-11 16:00:00,12.592,15.707,1.787,0.0,585.334,60
2019-12-11 17:00:00,13.504,15.475,2.701,0.0,584.835,60
2019-12-11 18:00:00,13.799,15.562,3.764,0.0,584.404,60
2019-12-11 19:00:00,13.316,18.541,4.469,0.0,584.161,60
2019-12-11 20:00:00,11.601,21.342,5.043,0.0,583.999,60
2019-12-11 21:00:00,9.336,24.254,4.941,0.0,583.999,60
2019-12-11 22:00:00,7.381,25.906,4.141,0.0,584.343,60
2019-12-11 23:00:00,5.024,29.401,3.158,0.0,584.687,60
2019-12-12 00:00:00,3.245,37.483,2.382,0.0,585.254,60
2019-12-12 01:00:00,1.957,43.25,1.904,0.0,585.678,60
2019-12-12 02:00:00,0.551,49.084,1.808,0.0,585.894,60
2019-12-12 03:00:00,-0.705,53.053,1.527,0.0,585.887,60
2019-12-12 04:00:00,-1.208,53.563,1.266,0.0,585.517,60
2019-12-12 05:00:00,-1.695,52.247,1.081,0.0,585.119,60
2019-12-12 06:00:00,-2.168,50.469,0.919,0.0,584.559,60
2019-12-12 07:00:00,-1.815,43.273,0.841,0.0,584.525,60
2019-12-12 08:00:00,-2.129,39.532,0.735,0.0,584.195,60
2019-12-12 09:00:00,-2.299,36.263,0.665,0.0,584.256,60
2019-12-12 10:00:00,-2.49,33.81,0.594,0.0,584.242,60
2019-12-12 11:00:00,-1.218,30.814,0.407,0.0,584.916,60
2019-12-12 12:00:00,3.903,11.989,0.332,0.0,585.274,60
2019-12-12 13:00:00,7.524,8.11,1.193,0.0,585.624,60
2019-12-12 14:00:00,9.969,12.273,1.652,0.0,585.55,60
2019-12-12 15:00:00,11.945,15.978,1.644,0.0,585.375,60
2019-12-12 16:00:00,13.31,16.267,1.47,0.0,585.024,60
2019-12-12 17:00:00,13.922,15.818,1.789,0.015,584.431,60
2019-12-12 18:00:00,14.055,15.759,2.471,0.003,584.087,60
2019-12-12 19:00:00,13.928,16.807,2.45,0.044,583.642,60
2019-12-12 20:00:00,12.627,18.64,2.835,0.015,583.73,60
2019-12-12 21:00:00,11.319,20.463,3.302,0.006,583.608,60
2019-12-12 22:00:00,9.387,22.245,3.277,0.0,583.905,60
2019-12-12 23:00:00,7.176,24.2,2.377,0.0,584.505,60
2019-12-13 00:00:00,5.805,26.317,1.596,0.0,585.294,60
2019-12-13 01:00:00,4.322,33.029,1.552,0.0,586.002,60
2019-12-13 02:00:00,3.025,40.079,1.493,0.163,586.407,60
2019-12-13 03:00:00,2.252,44.503,1.223,0.299,586.535,60
2019-12-13 04:00:00,1.796,50.657,0.843,0.047,586.319,60
2019-12-13 05:00:00,1.652,57.745,0.615,0.012,585.665,60
2019-12-13 06:00:00,1.517,51.834,0.508,0.009,585.233,60
2019-12-13 07:00:00,1.396,55.031,0.431,0.006,585.078,60
2019-12-13 08:00:00,0.604,66.725,1.053,0.199,584.572,60
2019-12-13 09:00:00,0.457,72.729,1.064,0.104,584.768,60
2019-12-13 10:00:00,0.003,78.322,1.325,0.024,585.126,60
2019-12-13 11:00:00,1.371,79.217,1.637,0.015,585.591,60
2019-12-13 12:00:00,4.254,70.797,2.04,0.024,586.103,60
2019-12-13 13:00:00,5.918,64.298,2.491,0.065,586.245,60
2019-12-13 14:00:00,7.319,58.758,2.599,0.107,586.454,60
2019-12-13 15:00:00,9.186,50.485,2.35,0.077,586.278,60
2019-12-13 16:00:00,10.789,42.501,2.44,0.062,585.995,60
2019-12-13 17:00:00,11.45,39.556,2.098,0.285,585.57,60
2019-12-13 18:00:00,11.858,38.016,1.823,0.166,585.085,60
2019-12-13 19:00:00,10.775,42.398,2.068,0.133,584.734,60
2019-12-13 20:00:00,9.344,45.921,2.112,0.19,584.262,60
2019-12-13 21:00:00,8.07,49.069,2.325,0.282,583.804,60
2019-12-13 22:00:00,6.413,53.312,2.348,0.122,583.945,60
2019-12-13 23:00:00,4.812,58.694,1.44,0.288,584.525,60
2019-12-14 00:00:00,3.576,65.13,1.169,0.163,584.95,60
2019-12-14 01:00:00,2.739,69.393,1.178,0.0,585.692,60
2019-12-14 02:00:00,2.234,72.363,0.766,0.009,585.968,60
2019-12-14 03:00:00,2.018,76.035,0.305,0.068,586.292,60
2019-12-14 04:00:00,1.587,78.411,0.308,0.125,586.076,60
2019-12-14 05:00:00,1.38,80.731,0.217,0.012,585.887,60
2019-12-14 06:00:00,1.081,84.062,0.432,0.003,585.355,60
2019-12-14 07:00:00,0.984,90.2,1.059,0.003,585.092,60
2019-12-14 08:00:00,0.68,92.272,1.085,0.0,584.856,60
2019-12-14 09:00:00,0.223,95.769,1.091,0.0,584.997,60
2019-12-14 10:00:00,0.011,96.598,1.073,0.0,585.254,60
2019-12-14 11:00:00,0.99,94.709,1.228,0.0,585.665,60
2019-12-14 12:00:00,3.567,76.996,1.268,0.0,586.218,60
2019-12-14 13:00:00,6.398,56.667,1.632,0.024,586.548,60
2019-12-14 14:00:00,7.828,50.575,2.363,0.383,586.474,60
2019-12-14 15:00:00,9.033,42.973,1.835,0.397,586.528,60
2019-12-14 16:00:00,9.848,40.168,1.017,0.448,586.319,60
2019-12-14 17:00:00,10.398,39.108,1.466,0.341,586.346,60
2019-12-14 18:00:00,11.207,37.364,2.174,0.092,585.847,60
2019-12-14 19:00:00,10.375,38.715,2.206,0.05,585.618,60
2019-12-14 20:00:00,10.179,39.969,3.247,0.05,585.031,60
2019-12-14 21:00:00,8.971,41.724,3.829,0.13,584.795,60
2019-12-14 22:00:00,7.142,47.292,3.706,0.015,584.552,60
2019-12-14 23:00:00,5.194,52.64,3.219,0.0,584.849,60
2019-12-15 00:00:00,3.692,57.966,2.367,0.0,585.678,60
2019-12-15 01:00:00,2.857,60.593,2.137,0.0,586.373,60
2019-12-15 02:00:00,2.25,61.754,1.756,0.0,586.71,60
2019-12-15 03:00:00,1.91,62.046,1.406,0.003,586.953,60
2019-12-15 04:00:00,1.508,64.043,1.185,0.0,586.562,60
2019-12-15 05:00:00,0.68,69.115,0.991,0.0,586.204,60
2019-12-15 06:00:00,0.231,69.956,0.798,0.0,585.746,60
2019-12-15 07:00:00,0.05,69.799,0.608,0.0,585.449,60
2019-12-15 08:00:00,-0.245,70.372,0.464,0.0,585.274,60
2019-12-15 09:00:00,-0.61,71.967,0.451,0.0,585.227,60
2019-12-15 10:00:00,-0.919,73.571,0.553,0.0,585.503,60
2019-12-15 11:00:00,0.4,64.08,0.568,0.0,585.84,60
2019-12-15 12:00:00,4.09,44.184,0.509,0.0,586.461,60
2019-12-15 13:00:00,6.896,38.022,0.499,0.0,586.622,60
2019-12-15 14:00:00,9.351,33.329,1.143,0.0,586.697,60
2019-12-15 15:00:00,11.48,28.192,1.734,0.0,586.474,60
2019-12-15 16:00:00,13.114,23.674,2.464,0.021,586.15,60
2019-12-15 17:00:00,13.59,23.301,2.709,0.086,585.685,60
2019-12-15 18:00:00,13.158,25.154,3.015,0.08,585.402,60
2019-12-15 19:00:00,13.055,25.89,3.876,0.042,585.018,60
2019-12-15 20:00:00,11.946,28.599,4.265,0.012,584.835,60
2019-12-15 21:00:00,10.684,31.791,4.801,0.006,584.316,60
2019-12-15 22:00:00,8.556,35.512,4.091,0.0,584.721,60
2019-12-15 23:00:00,6.226,42.035,3.075,0.0,584.977,60
2019-12-16 00:00:00,4.561,49.348,2.398,0.0,585.678,60
2019-12-16 01:00:00,3.508,54.694,1.769,0.0,586.123,60
2019-12-16 02:00:00,2.53,60.853,1.393,0.0,586.501,60
2019-12-16 03:00:00,1.5,68.857,1.083,0.0,586.683,60
2019-12-16 04:00:00,1.219,69.688,0.794,0.0,586.258,60
2019-12-16 05:00:00,0.654,72.123,0.621,0.0,585.786,60
2019-12-16 06:00:00,-0.165,75.131,0.656,0.0,585.173,60
2019-12-16 07:00:00,-0.301,79.337,0.797,0.0,584.741,60
2019-12-16 08:00:00,-1.184,81.26,0.853,0.0,584.546,60
2019-12-16 09:00:00,-1.833,81.873,0.861,0.0,584.505,60
2019-12-16 10:00:00,-2.249,80.982,0.911,0.0,584.755,60
2019-12-16 11:00:00,-0.47,69.219,0.85,0.0,585.045,60
2019-12-16 12:00:00,4.918,33.832,0.953,0.0,585.53,60
2019-12-16 13:00:00,7.956,23.375,0.735,0.0,585.618,60
2019-12-16 14:00:00,10.346,22.386,0.424,0.0,585.624,60
2019-12-16 15:00:00,12.233,20.531,0.31,0.0,585.537,60
2019-12-16 16:00:00,13.505,20.127,1.423,0.0,585.119,60
2019-12-16 17:00:00,13.851,21.161,2.574,0.044,584.653,60
2019-12-16 18:00:00,13.935,21.985,3.865,0.044,584.168,60
2019-12-16 19:00:00,13.31,22.897,4.905,0.021,583.858,60
2019-12-16 20:00:00,11.883,23.803,5.454,0.003,583.527,60
2019-12-16 21:00:00,10.363,23.24,5.368,0.0,583.372,60
2019-12-16 22:00:00,8.63,24.378,4.976,0.0,583.318,60
2019-12-16 23:00:00,6.305,28.388,3.587,0.0,583.595,60
2019-12-17 00:00:00,4.401,37.417,2.615,0.0,584.127,60
2019-12-17 01:00:00,3.2,44.373,2.086,0.0,584.775,60
2019-12-17 02:00:00,1.94,51.495,1.721,0.0,585.146,60
2019-12-17 03:00:00,1.057,53.894,1.517,0.0,585.368,60
2019-12-17 04:00:00,0.673,54.342,1.23,0.0,585.173,60
2019-12-17 05:00:00,0.633,50.94,0.914,0.0,584.734,60
2019-12-17 06:00:00,-0.081,51.409,0.714,0.0,584.249,60
2019-12-17 07:00:00,-1.051,58.893,0.883,0.0,583.838,60
2019-12-17 08:00:00,-1.802,58.484,0.742,0.0,583.682,60
2019-12-17 09:00:00,-2.35,57.703,0.717,0.0,583.595,60
2019-12-17 10:00:00,-2.921,57.598,0.891,0.0,583.925,60
2019-12-17 11:00:00,-1.178,49.833,0.745,0.0,584.357,60
2019-12-17 12:00:00,4.312,21.731,0.522,0.0,584.795,60
2019-12-17 13:00:00,7.477,14.019,0.589,0.0,584.937,60
2019-12-17 14:00:00,9.788,12.012,0.962,0.0,584.95,60
2019-12-17 15:00:00,11.613,12.521,0.993,0.0,584.923,60
2019-12-17 16:00:00,13.004,13.351,1.038,0.0,584.633,60
2019-12-17 17:00:00,13.923,14.1,1.911,0.0,584.08,60
2019-12-17 18:00:00,14.185,15.558,2.832,0.0,583.467,60
2019-12-17 19:00:00,13.708,16.128,4.347,0.0,583.109,60
2019-12-17 20:00:00,12.502,18.802,5.073,0.0,582.974,60
2019-12-17 21:00:00,10.353,21.522,5.088,0.0,582.833,60
2019-12-17 22:00:00,8.165,24.898,4.362,0.0,583.049,60
2019-12-17 23:00:00,5.978,30.996,3.355,0.0,583.352,60
2019-12-18 00:00:00,4.216,39.643,2.36,0.003,584.141,60
