,time,ghi,sea,temp,RH,wind,SW_global,ppt,press,tcc,Discharge,alb,vp_a,LW_in,T_F,SW_direct,SW_diffuse,e_a
1058,2021-03-03 02:00:00,0.0,0.0,-4.219,27.952,0.409,0.0,0,621.891,0.5,11.699,0.25,1.251,170.748,0,0.0,0.0,0.576
1059,2021-03-03 03:00:00,0.0,0.0,-4.669,30.332,1.511,0.0,0,621.635,0.5,14.326,0.25,1.312,170.811,0,0.0,0.0,0.58
1060,2021-03-03 04:00:00,0.0,0.0,-5.242,32.272,0.758,0.0,0,621.443,0.5,12.8,0.25,1.337,169.861,0,0.0,0.0,0.582
1061,2021-03-03 05:00:00,0.0,0.0,-5.946,37.982,0.291,0.0,0,621.547,0.5,11.609,0.25,1.491,170.793,0,0.0,0.0,0.591
1062,2021-03-03 06:00:00,0.0,0.0,-6.396,38.622,0.418,0.0,0,621.74,0.5,11.95,0.25,1.465,169.257,0,0.0,0.0,0.59
1063,2021-03-03 07:00:00,16.867,0.035,-6.367,40.595,1.062,39.984,0,622.081,0.5,11.376,0.25,1.543,170.592,0,39.984,0.0,0.594
1064,2021-03-03 08:00:00,211.648,0.245,-5.794,38.48,0.739,196.25,0,622.556,0.5,7.663,0.25,1.528,171.771,0,196.25,0.0,0.593
1065,2021-03-03 09:00:00,422.877,0.444,-4.776,39.96,1.77,545.475,0,622.879,0.5,7.138,0.25,1.714,177.195,0,545.475,0.0,0.602
1066,2021-03-03 10:00:00,605.841,0.621,-3.307,37.64,2.204,668.925,0,622.82,0.5,4.95,0.25,1.803,182.277,0,668.925,0.0,0.606
1067,2021-03-03 11:00:00,739.426,0.762,-2.537,32.655,4.09,716.9,0,622.54,0.5,6.416,0.25,1.657,182.073,0,716.9,0.0,0.599
1068,2021-03-03 12:00:00,810.492,0.845,-1.382,28.01,4.532,876.5,0,622.03,0.5,5.157,0.25,1.548,183.295,0,876.5,0.0,0.593
1069,2021-03-03 13:00:00,812.452,0.847,-0.707,24.2,5.43,780.4,0,621.212,0.5,5.822,0.25,1.405,182.518,0,780.4,0.0,0.584
1070,2021-03-03 14:00:00,745.135,0.769,0.205,20.038,3.938,646.75,0,620.619,0.5,4.908,0.25,1.243,181.683,0,646.75,0.0,0.574
1071,2021-03-03 15:00:00,614.787,0.63,0.989,16.44,3.784,588.35,0,620.098,0.5,6.131,0.25,1.079,180.032,0,588.35,0.0,0.562
1072,2021-03-03 16:00:00,434.18,0.454,0.792,14.128,3.443,421.45,0,619.65,0.5,9.232,0.25,0.915,175.332,0,421.45,0.0,0.549
1073,2021-03-03 17:00:00,223.869,0.257,0.587,14.748,2.852,215.075,0,619.48,0.5,11.541,0.25,0.941,175.53,0,215.075,0.0,0.551
1074,2021-03-03 18:00:00,25.24,0.047,-0.492,17.008,2.294,7.53,0,619.998,0.5,12.519,0.25,1.003,174.47,0,7.53,0.0,0.557
1075,2021-03-03 19:00:00,0.0,0.0,-0.944,18.12,1.792,0.0,0,620.497,0.5,12.392,0.25,1.034,174.109,0,0.0,0.0,0.559
1076,2021-03-03 20:00:00,0.0,0.0,-1.439,19.61,1.524,0.0,0,620.741,0.5,12.389,0.25,1.079,173.949,0,0.0,0.0,0.563
1077,2021-03-03 21:00:00,0.0,0.0,-1.921,21.852,1.202,0.0,0,620.862,0.5,12.146,0.25,1.16,174.566,0,0.0,0.0,0.569
1078,2021-03-03 22:00:00,0.0,0.0,-2.534,23.47,1.125,0.0,0,620.932,0.5,12.353,0.25,1.191,173.695,0,0.0,0.0,0.571
1079,2021-03-03 23:00:00,0.0,0.0,-2.487,24.885,1.678,0.0,0,620.87,0.5,13.049,0.25,1.267,175.358,0,0.0,0.0,0.576
1080,2021-03-04 00:00:00,0.0,0.0,-2.922,26.992,2.006,0.0,0,620.708,0.5,13.844,0.25,1.331,175.497,0,0.0,0.0,0.58
1081,2021-03-04 01:00:00,0.0,0.0,-3.569,29.66,1.477,0.0,0,620.582,0.5,13.311,0.25,1.393,175.027,0,0.0,0.0,0.584
1082,2021-03-04 02:00:00,0.0,0.0,-4.346,33.385,0.578,0.0,0,620.418,0.5,11.77,0.25,1.48,174.579,0,0.0,0.0,0.59
1083,2021-03-04 03:00:00,0.0,0.0,-5.353,37.422,0.834,0.0,0,620.292,0.5,12.752,0.25,1.537,173.006,0,0.0,0.0,0.593
1084,2021-03-04 04:00:00,0.0,0.0,-5.728,38.778,1.278,0.0,0,620.31,0.5,14.113,0.25,1.548,172.248,0,0.0,0.0,0.594
1085,2021-03-04 05:00:00,0.0,0.0,-5.975,40.88,1.52,0.0,0,620.579,0.5,14.867,0.25,1.601,172.469,0,0.0,0.0,0.597
1086,2021-03-04 06:00:00,0.0,0.0,-6.755,41.838,1.767,0.0,0,620.96,0.5,16.044,0.25,1.544,169.647,0,0.0,0.0,0.594
1087,2021-03-04 07:00:00,19.886,0.04,-7.218,45.165,1.112,65.52,0,621.439,0.5,11.879,0.25,1.608,169.499,0,65.52,0.0,0.598
1088,2021-03-04 08:00:00,216.613,0.25,-5.956,43.968,0.64,290.4,0,622.059,0.5,7.145,0.25,1.725,174.357,0,290.4,0.0,0.603
1089,2021-03-04 09:00:00,428.23,0.449,-4.762,48.74,1.965,513.4,0,622.51,0.5,7.001,0.25,2.093,182.359,0,513.4,0.0,0.62
1090,2021-03-04 10:00:00,611.28,0.627,-3.755,42.922,3.992,717.45,0,622.61,0.5,8.491,0.25,1.989,183.66,0,717.45,0.0,0.615
1091,2021-03-04 11:00:00,744.791,0.769,-2.912,30.312,5.958,804.875,0,622.291,0.5,10.413,0.25,1.496,178.474,0,804.875,0.0,0.59
1092,2021-03-04 12:00:00,815.679,0.851,-1.668,20.432,6.094,882.75,0,621.813,0.5,8.584,0.25,1.105,173.984,0,882.75,0.0,0.565
1093,2021-03-04 13:00:00,817.386,0.854,-0.73,16.315,5.33,888.5,0,621.399,0.5,6.861,0.25,0.946,172.424,0,888.5,0.0,0.552
1094,2021-03-04 14:00:00,749.766,0.775,0.128,13.605,3.973,814.05,0,620.938,0.5,6.013,0.25,0.839,171.582,0,814.05,0.0,0.543
1095,2021-03-04 15:00:00,619.082,0.635,0.182,12.695,4.073,654.575,0,620.569,0.5,8.315,0.25,0.786,170.119,0,654.575,0.0,0.538
1096,2021-03-04 16:00:00,438.101,0.458,0.242,11.455,3.898,434.8,0,620.306,0.5,10.856,0.25,0.713,167.885,0,434.8,0.0,0.53
1097,2021-03-04 17:00:00,227.318,0.26,-0.143,11.36,3.01,206.325,0,620.255,0.5,13.237,0.25,0.687,166.112,0,206.325,0.0,0.527
1098,2021-03-04 18:00:00,27.449,0.051,-0.933,13.955,2.75,5.128,0,620.556,0.5,13.965,0.25,0.797,167.778,0,5.128,0.0,0.539
1099,2021-03-04 19:00:00,0.0,0.0,-1.638,17.688,2.294,0.0,0,621.156,0.5,13.788,0.25,0.959,170.563,0,0.0,0.0,0.554
1100,2021-03-04 20:00:00,0.0,0.0,-2.288,19.395,1.855,0.0,0,621.799,0.5,13.682,0.25,1.002,170.062,0,0.0,0.0,0.557
1101,2021-03-04 21:00:00,0.0,0.0,-3.233,20.632,3.771,0.0,0,622.06,0.5,18.075,0.25,0.994,167.584,0,0.0,0.0,0.557
1102,2021-03-04 22:00:00,0.0,0.0,-4.173,22.755,5.266,0.0,0,622.198,0.5,22.738,0.25,1.022,165.995,0,0.0,0.0,0.559
1103,2021-03-04 23:00:00,0.0,0.0,-4.62,24.28,4.472,0.0,0,622.151,0.5,21.72,0.25,1.054,165.67,0,0.0,0.0,0.562
1104,2021-03-05 00:00:00,0.0,0.0,-4.701,25.818,3.179,0.0,0,621.841,0.5,18.659,0.25,1.114,166.79,0,0.0,0.0,0.566
1105,2021-03-05 01:00:00,0.0,0.0,-5.027,28.85,3.512,0.0,0,621.461,0.5,19.708,0.25,1.215,168.071,0,0.0,0.0,0.574
1106,2021-03-05 02:00:00,0.0,0.0,-5.494,31.282,3.394,0.0,0,621.216,0.5,19.962,0.25,1.271,168.034,0,0.0,0.0,0.577
1107,2021-03-05 03:00:00,0.0,0.0,-6.088,34.222,0.95,0.0,0,621.166,0.5,13.751,0.25,1.329,167.663,0,0.0,0.0,0.581
1108,2021-03-05 04:00:00,0.0,0.0,-6.31,34.89,1.966,0.0,0,621.078,0.5,16.829,0.25,1.332,167.183,0,0.0,0.0,0.582
1109,2021-03-05 05:00:00,0.0,0.0,-6.492,35.175,2.32,0.0,0,621.162,0.5,18.062,0.25,1.324,166.605,0,0.0,0.0,0.581
1110,2021-03-05 06:00:00,0.0,0.0,-6.72,37.07,1.021,0.0,0,621.524,0.5,13.964,0.25,1.372,166.888,0,0.0,0.0,0.584
1111,2021-03-05 07:00:00,23.056,0.044,-7.066,38.238,1.742,62.284,0,621.919,0.5,14.065,0.25,1.378,166.158,0,62.284,0.0,0.585
1112,2021-03-05 08:00:00,221.62,0.255,-6.878,38.825,0.856,253.5,0,622.422,0.5,8.552,0.25,1.419,167.32,0,253.5,0.0,0.587
1113,2021-03-05 09:00:00,433.604,0.454,-5.519,38.245,1.761,525.4,0,622.65,0.5,7.845,0.25,1.551,172.819,0,525.4,0.0,0.594
1114,2021-03-05 10:00:00,616.722,0.633,-4.587,35.855,4.769,728.75,0,622.326,0.5,12.281,0.25,1.56,175.304,0,728.75,0.0,0.594
1115,2021-03-05 11:00:00,750.145,0.775,-3.702,28.27,5.164,825.2,0,621.644,0.5,11.028,0.25,1.315,173.254,0,825.2,0.0,0.58
1116,2021-03-05 12:00:00,820.841,0.858,-2.624,21.208,6.215,787.875,0,621.108,0.5,11.096,0.25,1.069,170.816,0,787.875,0.0,0.562
1117,2021-03-05 13:00:00,822.287,0.86,-1.986,17.612,6.33,932.5,0,620.381,0.5,10.913,0.25,0.931,168.996,0,932.5,0.0,0.551
1118,2021-03-05 14:00:00,754.361,0.78,-1.845,20.095,3.441,856.0,0,619.704,0.5,7.83,0.25,1.073,172.813,0,856.0,0.0,0.563
1119,2021-03-05 15:00:00,623.339,0.64,-1.831,21.012,4.502,644.8,0,619.403,0.5,11.288,0.25,1.123,173.979,0,644.8,0.0,0.566
1120,2021-03-05 16:00:00,441.991,0.462,-1.942,21.058,6.232,307.175,0,619.457,0.5,16.422,0.25,1.117,173.555,0,307.175,0.0,0.566
1121,2021-03-05 17:00:00,230.746,0.264,-2.195,23.49,5.008,96.598,0,619.837,0.5,17.392,0.25,1.222,175.184,0,96.598,0.0,0.573
1122,2021-03-05 18:00:00,29.691,0.054,-3.194,25.03,5.458,9.73,0,620.479,0.5,20.587,0.25,1.209,172.442,0,9.73,0.0,0.573
1123,2021-03-05 19:00:00,0.0,0.0,-3.526,16.762,5.658,0.0,0,621.072,0.5,22.823,0.25,0.79,161.498,0,0.0,0.0,0.539
1124,2021-03-05 20:00:00,0.0,0.0,-4.154,17.052,4.779,0.0,0,621.73,0.5,22.333,0.25,0.767,159.368,0,0.0,0.0,0.537
1125,2021-03-05 21:00:00,0.0,0.0,-4.626,22.12,3.202,0.0,0,622.368,0.5,18.961,0.25,0.96,163.455,0,0.0,0.0,0.554
1126,2021-03-05 22:00:00,0.0,0.0,-5.662,25.045,3.014,0.0,0,622.702,0.5,19.727,0.25,1.005,162.09,0,0.0,0.0,0.558
1127,2021-03-05 23:00:00,0.0,0.0,-6.281,27.89,4.125,0.0,0,622.919,0.5,23.645,0.25,1.067,162.038,0,0.0,0.0,0.563
1128,2021-03-06 00:00:00,0.0,0.0,-6.905,31.21,4.392,0.0,0,623.042,0.5,25.369,0.25,1.138,162.07,0,0.0,0.0,0.569
1129,2021-03-06 01:00:00,0.0,0.0,-7.03,31.24,3.894,0.0,0,623.15,0.5,24.016,0.25,1.129,161.577,0,0.0,0.0,0.568
1130,2021-03-06 02:00:00,0.0,0.0,-7.165,29.018,5.306,0.0,0,623.288,0.5,29.042,0.25,1.037,159.333,0,0.0,0.0,0.561
1131,2021-03-06 03:00:00,0.0,0.0,-7.819,27.318,4.39,0.0,0,623.286,0.5,27.465,0.25,0.929,155.346,0,0.0,0.0,0.553
1132,2021-03-06 04:00:00,0.0,0.0,-8.121,27.2,3.25,0.0,0,623.366,0.5,23.925,0.25,0.903,154.053,0,0.0,0.0,0.551
1133,2021-03-06 05:00:00,0.0,0.0,-8.48,32.318,3.619,0.0,0,623.754,0.5,25.469,0.25,1.043,156.445,0,0.0,0.0,0.562
1134,2021-03-06 06:00:00,0.0,0.0,-8.648,36.405,3.149,0.0,0,624.252,0.5,23.378,0.25,1.16,158.443,0,0.0,0.0,0.571
1135,2021-03-06 07:00:00,26.368,0.049,-8.86,39.378,3.372,80.437,0,624.646,0.5,21.972,0.25,1.234,159.357,0,80.437,0.0,0.576
1136,2021-03-06 08:00:00,226.665,0.26,-7.718,39.848,2.772,293.95,0,625.016,0.5,15.536,0.25,1.365,164.379,0,293.95,0.0,0.584
1137,2021-03-06 09:00:00,438.995,0.46,-5.816,40.66,2.104,496.75,0,625.152,0.5,8.863,0.25,1.612,173.032,0,496.75,0.0,0.597
1138,2021-03-06 10:00:00,622.165,0.639,-4.537,36.858,2.213,718.075,0,624.93,0.5,6.292,0.25,1.61,176.217,0,718.075,0.0,0.597
1139,2021-03-06 11:00:00,755.485,0.782,-3.345,31.857,2.396,845.0,0,624.432,0.5,4.735,0.25,1.522,177.816,0,845.0,0.0,0.592
1140,2021-03-06 12:00:00,825.977,0.865,-1.704,22.488,2.619,852.25,0,623.634,0.5,3.824,0.25,1.213,176.227,0,852.25,0.0,0.572
1141,2021-03-06 13:00:00,827.153,0.867,-0.66,18.105,2.486,708.375,0,622.721,0.5,3.667,0.25,1.055,175.309,0,708.375,0.0,0.561
1142,2021-03-06 14:00:00,758.915,0.786,-0.553,18.505,3.306,522.975,0,621.915,0.5,5.779,0.25,1.086,176.32,0,522.975,0.0,0.563
1143,2021-03-06 15:00:00,627.558,0.644,-0.313,22.23,2.319,383.425,0,621.2,0.5,6.345,0.25,1.328,182.071,0,383.425,0.0,0.579
1144,2021-03-06 16:00:00,445.847,0.466,0.133,21.21,2.236,274.025,0,620.735,0.5,8.402,0.25,1.309,182.842,0,274.025,0.0,0.578
1145,2021-03-06 17:00:00,234.153,0.267,0.1,21.582,2.007,112.265,0,620.474,0.5,10.677,0.25,1.329,183.148,0,112.265,0.0,0.579
1146,2021-03-06 18:00:00,31.961,0.057,-0.553,21.908,2.048,11.228,0,620.346,0.5,11.778,0.25,1.286,180.624,0,11.228,0.0,0.577
1147,2021-03-06 19:00:00,0.0,0.0,-0.808,23.122,1.728,0.0,0,620.536,0.5,11.63,0.25,1.332,180.883,0,0.0,0.0,0.58
1148,2021-03-06 20:00:00,0.0,0.0,-1.001,25.175,0.88,0.0,0,620.727,0.5,10.772,0.25,1.43,182.227,0,0.0,0.0,0.586
1149,2021-03-06 21:00:00,0.0,0.0,-1.234,30.102,1.123,0.0,0,620.83,0.5,10.779,0.25,1.681,185.869,0,0.0,0.0,0.6
1150,2021-03-06 22:00:00,0.0,0.0,-1.648,36.525,2.56,0.0,0,621.058,0.5,12.302,0.25,1.979,189.132,0,0.0,0.0,0.614
1151,2021-03-06 23:00:00,0.0,0.0,-2.704,45.03,2.391,0.0,0,621.32,0.5,12.865,0.25,2.257,189.836,0,0.0,0.0,0.626
1152,2021-03-07 00:00:00,0.0,0.0,-3.026,41.032,1.165,0.0,0,621.282,0.5,11.523,0.25,2.008,185.835,0,0.0,0.0,0.616
1153,2021-03-07 01:00:00,0.0,0.0,-3.613,45.948,1.542,0.0,0,621.142,0.5,12.416,0.25,2.152,186.116,0,0.0,0.0,0.622
1154,2021-03-07 02:00:00,0.0,0.0,-4.848,60.148,1.401,0.0,0,620.976,0.5,12.586,0.25,2.567,187.514,0,0.0,0.0,0.638
1155,2021-03-07 03:00:00,0.0,0.0,-5.133,65.79,0.714,0.0,0,620.488,0.5,11.029,0.25,2.747,188.572,0,0.0,0.0,0.645
1156,2021-03-07 04:00:00,0.0,0.0,-5.251,65.195,0.724,0.0,0,619.954,0.5,11.152,0.25,2.698,187.768,0,0.0,0.0,0.643
1157,2021-03-07 05:00:00,0.0,0.0,-5.277,62.008,0.911,0.0,0,619.873,0.5,11.734,0.25,2.561,186.306,0,0.0,0.0,0.638
1158,2021-03-07 06:00:00,0.0,0.0,-5.39,61.48,0.58,0.033,0,620.097,0.5,10.677,0.25,2.518,185.548,0,0.033,0.0,0.637
1159,2021-03-07 07:00:00,29.81,0.054,-5.238,62.695,0.88,54.952,0,620.6,0.5,8.831,0.25,2.597,186.783,0,54.952,0.0,0.639
1160,2021-03-07 08:00:00,231.746,0.265,-4.941,62.492,1.108,212.025,0,621.345,0.5,6.592,0.25,2.648,188.1,0,212.025,0.0,0.641
1161,2021-03-07 09:00:00,444.401,0.465,-3.798,58.13,1.144,557.475,0,622.042,0.5,3.727,0.25,2.685,191.587,0,557.475,0.0,0.642
1162,2021-03-07 10:00:00,627.606,0.645,-1.834,40.27,3.796,726.45,0,622.212,0.5,4.645,0.25,2.152,190.907,0,726.45,0.0,0.621
1163,2021-03-07 11:00:00,760.807,0.788,-0.955,33.51,3.598,837.425,0,621.733,0.5,2.619,0.25,1.91,190.041,0,837.425,0.0,0.611
1164,2021-03-07 12:00:00,831.083,0.872,0.231,24.928,6.096,708.85,0,620.947,0.5,2.805,0.25,1.549,187.559,0,708.85,0.0,0.592
1165,2021-03-07 13:00:00,831.981,0.873,0.529,21.482,3.914,468.85,0,619.94,0.5,2.333,0.25,1.364,184.957,0,468.85,0.0,0.581
1166,2021-03-07 14:00:00,763.429,0.791,1.136,20.528,3.172,511.925,0,619.258,0.5,2.756,0.25,1.362,186.501,0,511.925,0.0,0.581
1167,2021-03-07 15:00:00,631.737,0.649,0.857,21.345,3.338,200.1,0,619.143,0.5,5.316,0.25,1.388,186.273,0,200.1,0.0,0.583
1168,2021-03-07 16:00:00,449.67,0.47,0.14,26.12,2.446,142.275,0,619.22,0.5,7.938,0.25,1.613,188.395,0,142.275,0.0,0.596
1169,2021-03-07 17:00:00,237.539,0.27,-0.57,31.768,3.107,98.422,0,619.653,0.5,11.271,0.25,1.863,190.392,0,98.422,0.0,0.608
1170,2021-03-07 18:00:00,34.258,0.06,-1.246,35.052,3.0,10.078,0,620.175,0.5,12.326,0.25,1.956,189.899,0,10.078,0.0,0.613
1171,2021-03-07 19:00:00,0.0,0.0,-1.609,35.318,2.564,0.0,0,620.487,0.5,12.349,0.25,1.919,188.408,0,0.0,0.0,0.611
1172,2021-03-07 20:00:00,0.0,0.0,-1.945,35.738,2.254,0.0,0,620.716,0.5,12.371,0.25,1.894,187.164,0,0.0,0.0,0.61
1173,2021-03-07 21:00:00,0.0,0.0,-2.024,34.525,1.978,0.0,0,621.003,0.5,12.198,0.25,1.819,185.879,0,0.0,0.0,0.607
1174,2021-03-07 22:00:00,0.0,0.0,-2.684,40.705,2.34,0.0,0,621.221,0.5,13.05,0.25,2.043,187.21,0,0.0,0.0,0.617
1175,2021-03-07 23:00:00,0.0,0.0,-3.018,42.345,1.369,0.0,0,621.12,0.5,11.773,0.25,2.073,186.71,0,0.0,0.0,0.618
1176,2021-03-08 00:00:00,0.0,0.0,-3.241,41.248,1.06,0.0,0,621.004,0.5,11.503,0.25,1.986,184.98,0,0.0,0.0,0.615
1177,2021-03-08 01:00:00,0.0,0.0,-3.836,43.543,1.008,0.0,0,621.129,0.5,11.731,0.25,2.005,183.665,0,0.0,0.0,0.616
1178,2021-03-08 02:00:00,0.0,0.0,-4.299,45.298,0.686,0.0,0,621.132,0.5,11.307,0.25,2.015,182.573,0,0.0,0.0,0.616
1179,2021-03-08 03:00:00,0.0,0.0,-4.746,44.948,0.936,0.0,0,620.829,0.5,12.172,0.25,1.933,180.334,0,0.0,0.0,0.613
1180,2021-03-08 04:00:00,0.0,0.0,-5.095,47.34,1.286,0.0,0,620.81,0.5,13.14,0.25,1.983,180.084,0,0.0,0.0,0.615
1181,2021-03-08 05:00:00,0.0,0.0,-5.541,49.845,3.23,0.0,0,621.138,0.5,18.349,0.25,2.018,179.384,0,0.0,0.0,0.617
1182,2021-03-08 06:00:00,0.0,0.0,-5.69,44.22,3.186,0.0,0,621.716,0.5,18.411,0.25,1.77,175.679,0,0.0,0.0,0.605
1183,2021-03-08 07:00:00,33.374,0.059,-5.998,37.96,3.618,79.783,0,622.332,0.5,18.064,0.25,1.484,170.554,0,79.783,0.0,0.591
1184,2021-03-08 08:00:00,236.859,0.27,-5.319,43.245,2.113,312.45,0,622.894,0.5,10.226,0.25,1.781,176.77,0,312.45,0.0,0.606
1185,2021-03-08 09:00:00,449.819,0.47,-3.749,40.425,1.776,543.525,0,623.256,0.5,5.74,0.25,1.874,182.122,0,543.525,0.0,0.61
1186,2021-03-08 10:00:00,633.041,0.651,-2.902,26.668,2.92,740.65,0,623.245,0.5,6.23,0.25,1.317,175.282,0,740.65,0.0,0.58
1187,2021-03-08 11:00:00,766.109,0.795,-2.109,21.262,3.139,856.25,0,623.049,0.5,5.133,0.25,1.114,173.077,0,856.25,0.0,0.566
1188,2021-03-08 12:00:00,836.159,0.879,-1.177,19.735,4.951,539.175,0,622.633,0.5,5.912,0.25,1.107,175.236,0,539.175,0.0,0.565
1189,2021-03-08 13:00:00,836.771,0.88,-0.674,19.315,3.818,493.525,0,622.074,0.5,4.654,0.25,1.124,176.876,0,493.525,0.0,0.566
1190,2021-03-08 14:00:00,767.9,0.797,-0.346,18.615,3.314,510.1,0,621.554,0.5,5.346,0.25,1.11,177.369,0,510.1,0.0,0.565
1191,2021-03-08 15:00:00,635.875,0.654,0.042,17.722,5.096,343.625,0,621.149,0.5,8.242,0.25,1.087,177.812,0,343.625,0.0,0.563
1192,2021-03-08 16:00:00,453.457,0.474,0.528,16.495,4.141,361.675,0,621.26,0.5,9.421,0.25,1.048,178.103,0,361.675,0.0,0.56
1193,2021-03-08 17:00:00,240.903,0.274,0.1,16.05,3.177,127.905,0,621.591,0.5,12.099,0.25,0.988,175.561,0,127.905,0.0,0.555
1194,2021-03-08 18:00:00,36.579,0.063,-0.436,19.275,1.949,7.208,0,621.868,0.5,11.87,0.25,1.141,177.861,0,7.208,0.0,0.567
1195,2021-03-08 19:00:00,0.0,0.0,-1.308,28.22,2.646,0.0,0,622.275,0.5,12.651,0.25,1.568,183.827,0,0.0,0.0,0.594
1196,2021-03-08 20:00:00,0.0,0.0,-1.958,33.288,1.478,0.0,0,622.713,0.5,11.571,0.25,1.763,185.215,0,0.0,0.0,0.604
1197,2021-03-08 21:00:00,0.0,0.0,-2.077,31.778,2.767,0.0,0,623.029,0.5,13.538,0.25,1.668,183.449,0,0.0,0.0,0.599
1198,2021-03-08 22:00:00,0.0,0.0,-3.242,44.972,2.285,0.0,0,623.382,0.5,13.381,0.25,2.165,187.274,0,0.0,0.0,0.622
1199,2021-03-08 23:00:00,0.0,0.0,-4.064,52.815,2.696,0.0,0,623.72,0.5,14.756,0.25,2.391,187.725,0,0.0,0.0,0.632
1200,2021-03-09 00:00:00,0.0,0.0,-4.646,58.69,3.084,0.0,0,623.72,0.5,16.093,0.25,2.543,187.811,0,0.0,0.0,0.637
1201,2021-03-09 01:00:00,0.0,0.0,-6.196,84.65,2.198,0.0,0,623.837,0.5,14.991,0.25,3.26,190.299,0,0.0,0.0,0.661
1202,2021-03-09 02:00:00,0.0,0.0,-6.74,89.875,1.249,0.0,0,623.938,0.5,12.825,0.25,3.32,189.299,0,0.0,0.0,0.663
1203,2021-03-09 03:00:00,0.0,0.0,-7.014,92.2,1.517,0.0,0,623.731,0.5,13.771,0.25,3.335,188.67,0,0.0,0.0,0.663
1204,2021-03-09 04:00:00,0.0,0.0,-6.977,93.4,1.901,0.0,0,623.639,0.5,14.803,0.25,3.388,189.197,0,0.0,0.0,0.665
1205,2021-03-09 05:00:00,0.0,0.0,-7.318,93.0,1.565,0.0,0,623.81,0.5,14.19,0.25,3.286,187.443,0,0.0,0.0,0.662
1206,2021-03-09 06:00:00,0.0,0.0,-7.3,93.3,0.636,0.39,0,624.227,0.5,10.929,0.25,3.301,187.616,0,0.39,0.0,0.662
1207,2021-03-09 07:00:00,37.05,0.063,-7.261,93.075,1.348,43.59,0,624.633,0.5,10.584,0.25,3.303,187.738,0,43.59,0.0,0.662
1208,2021-03-09 08:00:00,242.001,0.275,-7.018,93.0,1.328,253.475,0,625.155,0.5,7.754,0.25,3.363,188.884,0,253.475,0.0,0.664
1209,2021-03-09 09:00:00,455.245,0.476,-6.938,91.0,1.56,525.6,0,625.679,0.5,6.214,0.25,3.311,188.682,0,525.6,0.0,0.663
1210,2021-03-09 10:00:00,638.468,0.657,-4.987,77.265,0.798,794.15,0,625.88,0.5,1.483,0.25,3.263,193.665,0,794.15,0.0,0.661
1211,2021-03-09 11:00:00,771.389,0.801,-3.392,59.382,2.207,843.275,0,625.558,0.5,2.549,0.25,2.827,194.131,0,843.275,0.0,0.647
1212,2021-03-09 12:00:00,841.2,0.886,-2.041,42.232,4.719,744.925,0,624.854,0.5,5.065,0.25,2.223,191.226,0,744.925,0.0,0.624
1213,2021-03-09 13:00:00,841.519,0.886,-2.541,37.09,5.243,893.0,0,624.343,0.5,8.207,0.25,1.881,185.397,0,893.0,0.0,0.61
1214,2021-03-09 14:00:00,772.328,0.803,-1.588,31.225,2.813,769.225,0,623.715,0.5,5.292,0.25,1.699,185.218,0,769.225,0.0,0.601
1215,2021-03-09 15:00:00,639.97,0.658,-0.031,19.382,3.231,749.875,0,623.076,0.5,6.829,0.25,1.182,179.779,0,749.875,0.0,0.57
1216,2021-03-09 16:00:00,457.209,0.478,0.2,15.668,3.534,524.675,0,622.86,0.5,9.745,0.25,0.972,175.387,0,524.675,0.0,0.554
1217,2021-03-09 17:00:00,244.243,0.277,-0.256,21.575,3.034,209.21,0,622.834,0.5,11.758,0.25,1.294,181.549,0,209.21,0.0,0.577
1218,2021-03-09 18:00:00,38.92,0.066,-0.806,14.172,3.07,10.24,0,623.096,0.5,14.085,0.25,0.817,168.674,0,10.24,0.0,0.541
1219,2021-03-09 19:00:00,0.0,0.0,-1.281,13.94,1.602,0.0,0,623.51,0.5,13.067,0.25,0.776,166.319,0,0.0,0.0,0.537
1220,2021-03-09 20:00:00,0.0,0.0,-1.588,17.528,1.156,0.0,0,623.716,0.5,12.298,0.25,0.954,170.553,0,0.0,0.0,0.553
1221,2021-03-09 21:00:00,0.0,0.0,-2.34,19.13,4.14,0.0,0,623.952,0.5,17.286,0.25,0.985,169.51,0,0.0,0.0,0.556
1222,2021-03-09 22:00:00,0.0,0.0,-1.965,17.947,1.812,0.0,0,624.083,0.5,13.461,0.25,0.95,169.54,0,0.0,0.0,0.553
1223,2021-03-09 23:00:00,0.0,0.0,-2.561,21.538,1.676,0.0,0,624.142,0.5,13.442,0.25,1.091,171.461,0,0.0,0.0,0.564
1224,2021-03-10 00:00:00,0.0,0.0,-3.378,25.1,2.001,0.0,0,624.143,0.5,14.501,0.25,1.196,171.72,0,0.0,0.0,0.572
1225,2021-03-10 01:00:00,0.0,0.0,-4.091,30.155,2.025,0.0,0,623.928,0.5,14.903,0.25,1.362,173.164,0,0.0,0.0,0.583
1226,2021-03-10 02:00:00,0.0,0.0,-4.652,29.885,3.363,0.0,0,623.685,0.5,18.655,0.25,1.294,170.522,0,0.0,0.0,0.579
1227,2021-03-10 03:00:00,0.0,0.0,-5.492,31.592,4.071,0.0,0,623.495,0.5,21.715,0.25,1.284,168.279,0,0.0,0.0,0.578
1228,2021-03-10 04:00:00,0.0,0.0,-5.776,32.325,3.189,0.0,0,623.464,0.5,19.771,0.25,1.286,167.623,0,0.0,0.0,0.578
1229,2021-03-10 05:00:00,0.0,0.0,-6.045,33.225,3.074,0.0,0,623.618,0.5,19.789,0.25,1.294,167.139,0,0.0,0.0,0.579
