,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,meltwater,SA,h_ice,r_ice,$q_{T}$,$q_{melt}$,s_cone,input,thickness
3643,2021-02-05 23:00:00,0.0,11.2,49.0,6.45,0.0,0.0,0.0,0.0,792.105,0,276.731,0.35,0,0,-6.937670408376911,-1.5721803352155717,0.05175003470977806,376.6520624342984,0.0,6.181062904255725,366.8349549195802,-153.11631124852934,0.0,3.6360446104624624,0.0,0.0,0.0,3.4135663488017673,81214.51728781254,88.56544960503004,-6.310428820111233,6.310428820111233,10586.30466474653,52.509810784308165,6.937670408376911,548250.6359432454,26342.510920583813,130.41720545011432,2.1543454731623566,6.265564175172609,74.11547985621095,149.4202713295581,0.34383902437692404,261793.9688163878,-9.117926480542489e-05
3644,2021-02-05 23:15:00,0.0,10.9,50.0,6.2,0.0,0.0,0.0,0.0,792.108,0,276.918,0.35,0,0,0.0,-1.5746862973506912,0.051750034709778056,187.88504378064263,0.0,-22.956538835638924,211.9089618288921,-264.5835784816305,0.0,-1.0673792126105501,0.0,0.0,0.0,6.13645850405799,81155.69704820812,88.50130539608301,-10.89909731770454,10.89909731770454,10592.615093566643,0.0,-7.179460425719986,548250.6359432454,26395.02073136812,130.35422740290744,2.1538252471161505,6.264051182145861,-76.69853470098789,0.0,0.34383902437692404,261793.9688163878,-0.0004918385478790062
3645,2021-02-05 23:30:00,0.0,10.3,53.25,5.15,0.0,0.0,0.0,0.0,792.112,0,277.105,0.35,0,0,-7.179460425719986,-1.5739504818587902,0.051750034709778056,293.60893766471975,0.0,7.536643367560714,282.27250720967896,-119.71589279200266,0.0,3.799787087480095,0.0,0.0,0.0,3.342652153371206,81144.79795089042,88.48941979377364,-4.931063180249433,4.931063180249433,10603.514190884347,34.13689465620178,7.179460425719986,548250.6359432454,26395.02073136812,130.34255621395047,2.153728824220485,6.263770751802504,76.69853470098788,97.19451017172922,0.34383902437692404,261793.9688163878,-9.117926243117959e-05
3646,2021-02-05 23:45:00,0.0,7.2,65.1,3.1,0.0,0.0,0.0,0.0,792.116,0,277.292,0.35,0,0,0.0,-1.5765700451281366,0.05175003470977807,46.3375734947753,0.0,-22.582538835638957,69.98898782695383,-132.29179268560253,0.0,-1.068875496539579,0.0,0.0,0.0,6.136458663847151,81105.72999305397,88.44681569580587,0.0,6.171019818379224,10608.445254064596,0.0,-8.045850126211823,548250.6359432454,26422.986606205945,130.30071638915285,2.1533831241211434,6.262765339168007,-85.95421919082723,0.0,0.34383902437692404,261793.9688163878,-0.0003268625321253044
3647,2021-02-06 00:00:00,0.0,4.75,75.05,4.1,0.0,0.0,0.0,0.0,792.119,0,277.479,0.35,0,0,-8.045850126211823,-1.575833046862065,0.05175003470977807,180.30165935879782,0.0,11.405955996646696,164.50919180836382,-88.37362385796686,0.0,4.386511553787296,0.0,0.0,0.0,3.0994555517938998,81105.72999305397,88.44681569580587,0.0,4.122367481598549,10614.616273882975,2.0974649409988713,8.045850126211823,548250.6359432454,26418.864238724345,130.30071638915285,2.1533831241211434,6.262765339168007,85.95421919082722,5.973816310003734,0.34383902437692404,261793.9688163878,0.0
3648,2021-02-06 00:15:00,0.0,3.4,82.4,4.6,0.0,0.0,0.0,0.0,792.054,0,276.514,0.35,0,0,0.0,-1.5788575819175608,0.05175003470977806,24.60764972274601,0.0,-23.36053883563892,49.03862417583488,-196.30391082154992,0.0,-1.0704356174499519,0.0,0.0,0.0,6.136457425478114,81103.63252811297,88.44452838398361,0.0,9.156837429318065,10618.738641364575,0.0,-16.071839137587478,548250.6359432454,26411.804866236027,130.2984699193295,2.153364561172331,6.2627113518440085,-171.69626109880392,0.0,0.34383902437692404,261793.9688163878,-1.755410012799927e-05
3649,2021-02-06 00:30:00,0.0,3.1,83.9,2.35,0.0,0.0,0.0,0.0,791.99,0,275.549,0.35,0,17,-16.071839137587478,-1.5781195015730305,0.05175003470977806,19.646646772219725,0.0,40.26331184929768,141.25312788083085,-24.556655253684273,-171.69626109880392,9.826468140895118,0.0,0.0,0.0,1.5026158179618196,81103.63252811297,88.44452838398361,0.0,1.1454753959038873,10627.895478793893,0.0,-0.459607366947131,548250.6359432454,26410.659390840123,130.2984699193295,2.153364561172331,6.2627113518440085,-4.910008481464548,0.0,0.34383902437692404,261793.9688163878,0.0
3650,2021-02-06 00:45:00,0.0,2.9,86.0,2.6,0.0,0.0,0.0,0.0,791.926,0,274.584,0.35,0,17,-16.53144650453461,-1.5848949889285664,0.05175003470977806,32.88705806944609,0.0,40.97639111316707,158.3834569348448,-26.029855062418097,-176.60626958026847,10.13347960170271,0.0,0.0,0.0,1.4396105055081805,81103.63252811297,88.44452838398361,0.0,1.2141946134325745,10629.040954189797,0.0,0.641876899109149,548505.6359432454,26409.44519622669,130.2984699193295,2.153364561172331,6.2627113518440085,6.857203007027994,0.0,0.34383902437692404,261878.9688163878,0.0
3651,2021-02-06 01:00:00,0.0,2.85,86.0,1.8,0.0,0.0,0.0,0.0,791.861,0,273.619,0.35,0,17,-15.88956960542546,-1.591882164984547,0.05175003470977806,-16.652976417305183,0.0,37.665327565659425,105.73720057512136,-19.130780433961444,-169.7490665732405,9.693562015154525,0.0,0.0,0.0,1.5282935755815672,81103.63252811297,88.44452838398361,5.846920994310745,0.8923787895851395,10630.25514880323,0.0,15.889569605425459,548760.6359432454,26408.552817437107,130.2984699193295,2.153364561172331,6.2627113518440085,169.74906657324047,-16.652976417305183,0.34383902437692404,261963.9688163878,0.0
3652,2021-02-06 01:15:00,0.0,2.8,86.0,1.5,0.0,0.0,0.0,0.0,791.805,0,273.113,0.35,0,17,-1.7763568394002505e-15,-1.5985660117056741,0.05175003470977807,-13.637007178534565,0.0,-26.76153883563893,13.164800043414697,-64.01209295208855,1.0435031311458316,-1.0837715174561637,0.0,0.0,0.0,6.136452451957772,81109.47944910728,88.45090452465352,4.788233266698536,2.986066334293451,10631.147527592815,0.0,1.3302244878758409e-15,549009.789022251,26405.56675110281,130.3047321600539,2.153416306696428,6.262861845302948,1.4210854715202004e-14,-13.637007178534565,0.34383902437692404,262048.9688163878,4.893488522053384e-05
3653,2021-02-06 01:30:00,0.0,5.2,75.05,5.15,0.0,0.0,0.0,0.0,791.75,0,272.607,0.35,0,0,-4.461323515244096e-16,-1.5978187540280469,0.05175003470977806,55.58465954418199,0.0,-27.267538835638902,83.93544196714035,-219.7748131234446,0.0,-1.0832435873194555,0.0,0.0,0.0,6.1364513533737925,81114.26768237397,88.45612615307958,0.0,10.2525627270511,10634.133593927108,0.0,-15.36922073558231,549260.0007889844,26395.31418837576,130.30986040004817,2.1534586809325496,6.262985083891699,-164.1901535792626,0.0,0.34383902437692404,262133.9688163878,4.0072438962906604e-05
3654,2021-02-06 01:45:00,0.0,8.7,58.8,7.7,0.0,0.0,0.0,0.0,791.694,0,272.101,0.35,0,0,-15.36922073558231,-1.5970718750537378,0.05175003470977806,624.4098054048548,0.0,34.23251717708973,580.8404395400355,-85.88197779103677,0.0,9.336848687729608,0.0,0.0,0.0,1.6038284661770044,81114.26768237397,88.45612615307958,-3.5365666022285938,3.5365666022285938,10644.38615665416,131.44281748901042,15.36922073558231,549260.0007889844,26395.31418837576,130.30986040004817,2.1534586809325496,6.262985083891699,164.19015357926264,374.33767403455533,0.34383902437692404,262133.9688163878,0.0
3655,2021-02-06 02:00:00,0.0,9.2,55.2,7.2,0.0,0.0,0.0,0.0,791.638,0,271.595,0.35,0,0,0.0,-1.6035094815651463,0.05175003470977806,178.21666854367146,0.0,-28.279538835638903,207.58391267605867,-307.25787914745837,0.0,-1.0877052967483067,0.0,0.0,0.0,6.1364491162402794,80979.28829828274,88.30892944196592,-12.63864848568315,12.63864848568315,10647.922723256388,0.0,-12.079060811639645,549260.0007889844,26526.75700586477,130.16525759006583,2.1522635196020232,6.259509151127255,-129.0412106037869,0.0,0.34383902437692404,262133.9688163878,-0.0011295899685701723
3656,2021-02-06 02:15:00,0.0,9.3,54.9,6.7,0.0,0.0,0.0,0.0,791.567,0,272.338,0.35,0,0,-12.079060811639645,-1.6027591098607543,0.05175003470977806,478.04422601830083,0.0,22.090988483434018,448.84649955386857,-100.93079217649277,0.0,7.106737980998204,0.0,0.0,0.0,2.166184702401627,80966.64964979707,88.29514683729234,-4.151223319793117,4.151223319793117,10660.561371742071,87.00096553741255,12.079060811639645,549260.0007889844,26526.75700586477,130.1517137505145,2.1521515439849077,6.259183488217646,129.04121060378685,248.0722232380212,0.34383902437692404,262133.9688163878,-0.00010588543309303991
3657,2021-02-06 02:30:00,0.0,9.15,55.45,7.95,0.0,0.0,0.0,0.0,791.496,0,273.082,0.35,0,0,0.0,-1.607662067091436,0.05175003470977808,200.0371275733743,0.0,-26.792538835638936,227.92065482505524,-339.26375141025295,0.0,-1.0909884160419914,0.0,0.0,0.0,6.13644627984169,80875.49746093986,88.19574423221358,-13.943241181120587,13.943241181120587,10664.712595061865,0.0,-13.032478911629042,549260.0007889844,26613.75797140218,130.05401228317785,2.151343610561413,6.256833744976725,-139.22662383687864,0.0,0.34383902437692404,262133.9688163878,-0.0007637441122695033
3658,2021-02-06 02:45:00,0.0,8.9,56.0,7.2,0.0,0.0,0.0,0.0,791.426,0,273.826,0.35,0,0,-13.032478911629042,-1.6069091086467497,0.05175003470977807,529.7088903145631,0.0,27.2145709299231,494.74027642599503,-99.49348286374534,0.0,7.754042958644942,0.0,0.0,0.0,1.9870497599115773,80861.55421975875,88.18053895284487,-4.0885658166411085,4.0885658166411085,10678.655836242986,101.96382678496407,13.032478911629042,549260.0007889844,26613.75797140218,130.0390639850637,2.1512199702015153,6.256474157055831,139.22662383687862,290.9887836139391,0.34383902437692404,262133.9688163878,-0.00011691511166619735
3659,2021-02-06 03:00:00,0.0,9.1,54.8,7.2,0.0,0.0,0.0,0.0,791.355,0,274.569,0.35,0,0,0.0,-1.6122609598706203,0.051750034709778056,178.85397414789412,0.0,-25.305538835638913,205.25416393980882,-307.25759610340225,0.0,-1.0946509562757885,0.0,0.0,0.0,6.136443463381343,80755.50182715715,88.06488748872098,-12.615341501757898,12.615341501757898,10682.744402059627,0.0,-12.019378544096314,549260.0007889844,26715.721798187144,129.92533898681106,2.150279095236495,6.253737774916761,-128.40362195550813,0.0,0.34383902437692404,262133.9688163878,-0.0008893594015500728
3660,2021-02-06 03:15:00,0.0,9.0,54.8,7.2,0.0,0.0,0.0,0.0,791.25,0,272.62,0.35,0,0,-12.019378544096314,-1.6115050996705114,0.051750034709778056,503.24855406422483,0.0,22.144078573165785,474.03764064130246,-109.04817342998187,0.0,7.066834849756624,0.0,0.0,0.0,2.177872767099598,80742.88648565538,88.05113030060565,-4.47681910035418,4.47681910035418,10695.359743561385,93.0452803832766,12.019378544096314,549260.0007889844,26715.721798187144,129.91180764705558,2.150167119717159,6.253412112291529,128.40362195550813,265.7967586787348,0.34383902437692404,262133.9688163878,-0.00010588533555203446
3661,2021-02-06 03:30:00,0.0,8.85,54.95,7.95,0.0,0.0,0.0,0.0,791.144,0,270.672,0.35,0,0,0.0,-1.6163850272378617,0.051750034709778056,190.04931804780406,0.0,-29.202538835638904,220.34980726089424,-339.263362676812,0.0,-1.0979503774512793,0.0,0.0,0.0,6.136439248610479,80645.36438617176,87.94478122810442,-13.916762134131725,13.916762134131725,10699.83656266174,0.0,-13.967363686307554,549260.0007889844,26808.76707857042,129.8071806885911,2.149301106214205,6.250893452565445,-149.21404462900793,0.0,0.34383902437692404,262133.9688163878,-0.0008186251459925976
3662,2021-02-06 03:45:00,0.0,8.8,55.1,9.3,0.0,0.0,0.0,0.0,791.038,0,268.724,0.35,0,0,-13.967363686307554,-1.6156265438031214,0.05175003470977806,697.069506332339,0.0,25.638874000303872,663.0400728951151,-118.00987153173791,0.0,8.390559436919993,0.0,0.0,0.0,1.8246601795407118,80631.44762403762,87.92960482446851,-4.840270264147204,4.840270264147204,10713.75332479587,150.33401902762574,13.967363686307554,549260.0007889844,26808.76707857042,129.79224659922562,2.149177465989231,6.250533865036956,149.21404462900784,429.84559017159324,0.34383902437692404,262133.9688163878,-0.0001169149777031274
3663,2021-02-06 04:00:00,0.0,8.75,54.9,9.3,0.0,0.0,0.0,0.0,790.933,0,266.775,0.35,0,0,0.0,-1.6214232233186257,0.05175003470977806,220.58541692585345,0.0,-33.09953883563895,254.78709923440857,-396.8738497811416,0.0,-1.1021434729161765,0.0,0.0,0.0,6.1364350337582865,80476.27333474586,87.76038531597149,-16.257210344514,16.257210344514,10718.593595060018,0.0,-16.5016950080069,549260.0007889844,26959.101097598046,129.62567068914151,2.147797891551865,6.246521596680082,-176.28843285528814,0.0,0.34383902437692404,262133.9688163878,-0.0013037720890951565
3664,2021-02-06 04:15:00,0.0,8.7,54.7,8.2,0.0,0.0,0.0,0.0,790.908,0,268.115,0.35,0,0,-16.5016950080069,-1.620661310340156,0.05175003470977806,691.5328472241508,0.0,34.39903753337174,647.0179198494068,-82.32221444335613,0.0,10.115889841372358,0.0,0.0,0.0,1.4436097189049808,80460.01612440134,87.74265662421084,-3.371724570412195,3.371724570412195,10734.850805404532,151.19534532818003,16.5016950080069,549260.0007889844,26959.101097598046,129.60821276715308,2.1476532544965194,6.246100943278078,176.28843285528814,432.9221999255065,0.34383902437692404,262133.9688163878,-0.00013676837054261707
3665,2021-02-06 04:30:00,0.0,8.6,54.7,9.0,0.0,0.0,0.0,0.0,790.882,0,269.456,0.35,0,0,0.0,-1.6276549069245023,0.051750034709778056,210.79994927841625,0.0,-30.418538835638913,242.3256514354148,-384.071403766779,0.0,-1.1071633213596401,0.0,0.0,0.0,6.136434014990331,80305.44905450275,87.57409929607715,-15.710510077510717,15.710510077510717,10738.222529974944,0.0,-16.219287047085125,549260.0007889844,27110.296442926225,129.44217103014492,2.146277128890707,6.242098705288059,-173.27145448836274,0.0,0.34383902437692404,262133.9688163878,-0.0013005142539578808
3666,2021-02-06 04:45:00,0.0,8.6,54.7,8.2,0.0,0.0,0.0,0.0,790.856,0,270.796,0.35,0,0,-16.219287047085125,-1.6268889814006684,0.05175003470977808,683.1345717217383,0.0,36.04964272477946,637.1582414999842,-84.51870452229913,0.0,9.926687496974651,0.0,0.0,0.0,1.4821275654775157,80289.73854442524,87.55696678781379,-3.4568019402365495,3.4568019402365495,10753.933040052456,148.33919430731402,16.219287047085125,549260.0007889844,27110.296442926225,129.4252882501323,2.1461371578676887,6.241691622283819,173.27145448836268,425.34441271107653,0.34383902437692404,262133.9688163878,-0.00013235646564812784
3667,2021-02-06 05:00:00,0.0,8.45,55.05,8.2,0.0,0.0,0.0,0.0,790.831,0,272.136,0.35,0,0,0.0,-1.6337566214756372,0.05175003470977807,188.0700665635882,0.0,-27.738538835638906,216.92069298908453,-349.93166533617904,0.0,-1.112087589857418,0.0,0.0,0.0,6.1364329962176205,80137.9425481777,87.39143135024831,-14.29410622941149,14.29410622941149,10757.389841992692,0.0,-15.151253506497753,549260.0007889844,27258.63563723354,129.26210893919733,2.144783807059738,6.237755621097208,-161.86159877259084,0.0,0.34383902437692404,262133.9688163878,-0.0012790038160515101
3668,2021-02-06 05:15:00,0.0,8.4,55.0,8.7,0.0,0.0,0.0,0.0,790.796,0,271.448,0.35,0,0,-15.151253506497753,-1.6329867537343647,0.05175003470977805,683.3992479595223,0.0,32.77397487025834,641.422928972494,-99.01030023266168,0.0,9.202344116770002,0.0,0.0,0.0,1.6364688015805031,80123.64844194829,87.37584344814427,-4.043919404662577,4.043919404662577,10771.683948222104,147.1534528718415,15.151253506497753,549260.0007889844,27258.63563723354,129.2467375999751,2.1446562786606673,6.237384725445379,161.86159877259075,422.5273489542698,0.34383902437692404,262133.9688163878,-0.00012059142645877537
3669,2021-02-06 05:30:00,0.0,8.5,54.05,9.25,0.0,0.0,0.0,0.0,790.762,0,270.76,0.35,0,0,0.0,-1.6393576630200868,0.05175003470977806,215.8923507879938,0.0,-29.11453883563894,246.12355900759903,-394.73989967123464,0.0,-1.1166693839663024,0.0,0.0,0.0,6.136431617870498,79972.45106967178,87.21096081752647,-16.102238955417935,16.102238955417935,10775.727867626767,0.0,-16.741244203035727,549260.0007889844,27405.78909010538,129.08408967025522,2.1433064042968804,6.233458834932419,-178.84754888324085,0.0,0.34383902437692404,262133.9688163878,-0.0012757198648069518
3670,2021-02-06 05:45:00,0.0,8.4,55.0,8.2,0.0,0.0,0.0,0.0,790.727,0,270.072,0.35,0,0,-16.741244203035727,-1.638584090564399,0.051750034709778056,692.8336709721272,0.0,37.22739547752926,645.318215370568,-80.50014600172041,0.0,10.28806012402977,0.0,0.0,0.0,1.4116577636685816,79956.34883071636,87.19340112400913,-3.2833229850794647,3.2833229850794647,10791.830106582185,150.7597848761682,16.741244203035727,549260.0007889844,27405.78909010538,129.06676193145555,2.1431625449720926,6.233040443433524,178.8475488832409,433.48597608716585,0.34383902437692404,262133.9688163878,-0.00013603298099878051
3671,2021-02-06 06:00:00,0.0,8.4,54.6,9.8,0.0,0.0,0.0,0.0,790.692,0,269.384,0.35,0,0,0.0,-1.6457116202211752,0.05175003470977806,226.05504867473465,0.0,-30.490538835638915,257.66738109532264,-418.2108254334505,0.0,-1.121793584949067,0.0,0.0,0.0,6.13643021953843,79802.30572285512,87.02541518304811,-17.035460049234896,17.035460049234896,10795.113429567265,0.0,-17.986977198339037,549260.0007889844,27556.54887498155,128.90093616176594,2.1417853282550148,6.229035032123467,-192.15577675871586,0.0,0.34383902437692404,262133.9688163878,-0.0013015430033816544
3672,2021-02-06 06:15:00,0.0,8.3,55.0,8.7,0.0,0.206,0.0,0.0,790.656,0,272.071,0.35,0,0,-17.986977198339037,-1.6449339460714516,0.05175003470977807,770.7968572566773,0.1339,43.71852278101352,715.8041449359163,-75.9730153151937,0.0,11.140289539747554,0.0,0.0,0.0,1.2557023767543218,79785.27026280589,87.00683780022453,-3.094255323790988,3.094255323790988,10812.148889616501,174.57079773316065,17.986977198339037,549260.0007889844,27556.54887498155,128.88259112054533,2.141632914551243,6.228591761601606,192.1557767587159,502.6680651827677,0.34383902437692404,262133.9688163878,-0.00014412139567612753
3673,2021-02-06 06:30:00,0.0,8.35,54.4,9.0,0.0,0.412,0.0,0.0,790.62,0,274.757,0.35,0,0,0.0,-1.6526574095219402,0.05175003470977807,209.22617347274453,0.2678,-25.117538835638925,235.20335812175009,-384.0710761934619,0.0,-1.1274458133666223,0.0,0.0,0.0,6.136428781244664,79607.60520974894,86.81309183178729,-15.619349574955436,15.619349574955436,10815.243144940292,0.0,-16.36657159900191,549260.0007889844,27731.11967271471,128.69119038635074,2.1400420774610116,6.22396507010516,-174.84490272071739,0.0,0.34383902437692404,262133.9688163878,-0.00150327493226785
3674,2021-02-06 06:45:00,0.0,8.6,53.9,8.7,0.0,0.619,0.0,0.0,790.584,0,277.444,0.35,0,0,-16.36657159900191,-1.6518751803362661,0.05175003470977808,733.4639493739849,0.40235,43.235449878271226,679.7871009128227,-88.44979577390166,0.0,10.039048582890949,0.0,0.0,0.0,1.4619219510497785,79591.98586017398,86.79605873519519,-3.5965935784694274,3.5965935784694274,10830.862494515248,163.02051883920353,16.36657159900191,549260.0007889844,27731.11967271471,128.674356664488,2.1399021065307844,6.2235579873707865,174.8449027207174,470.1692508793658,0.34383902437692404,262133.9688163878,-0.00013235635276170603
3675,2021-02-06 07:00:00,0.029,8.45,54.05,8.5,0.0,0.825,0.0,0.0,790.548,0,280.13,0.35,0,0,0.0,-1.6588407926598387,0.06543843382103863,204.43553275809992,0.53625,-19.744538835638934,224.77635057140822,-362.7337091623845,0.0,-1.132528977669356,0.0,0.0,0.0,6.136427342941409,79425.36874775632,86.61436068457614,-14.729083117565771,14.729083117565771,10834.459088093718,0.0,-14.817694984511407,549260.0007889844,27894.140191553914,128.49471682896697,2.1384078463937395,6.2192121742689945,-158.2981764042846,0.0,0.34383902437692404,262133.9688163878,-0.001412076619841381
3676,2021-02-06 07:15:00,0.069,8.6,53.1,8.2,4.299,10.579,0.0,0.0,790.583,0,275.71,0.35,0,0,-14.817694984511407,-1.658054436245305,0.08422630528832768,652.8651240081463,7.111707776182439,35.79928235782586,600.9691874525369,-96.23608313940241,0.0,8.984946421601025,0.0,0.0,0.0,1.6876045654114606,79410.63966463876,86.59829843472056,-3.9072575390278743,3.9072575390278743,10849.188171211283,137.9023211134922,14.817694984511407,549260.0007889844,27894.140191553914,128.47883048689928,2.1382756521314366,6.218827708711187,158.29817640428456,398.33086446445935,0.34383902437692404,262133.9688163878,-0.0001250031927535082
3677,2021-02-06 07:30:00,0.109,8.6,53.1,8.2,8.598,20.333,0.0,0.0,790.618,0,271.291,0.35,0,0,0.0,-1.6642933998333511,0.1028794326344756,204.7827686900519,13.791412285164293,-28.583538835638933,220.71189429717305,-349.93142269795,0.0,-1.1369990566464991,0.0,0.0,0.0,6.136428741291924,79268.83008598624,86.44365331078106,-14.190560330858276,14.190560330858276,10853.09542875031,0.0,-13.586817810259996,549260.0007889844,28032.042512667405,128.32582869043748,2.1370020669255987,6.215123692832984,-145.14865400789807,0.0,0.34383902437692404,262133.9688163878,-0.001203662294818813
3678,2021-02-06 07:45:00,0.147,8.9,52.0,9.8,12.897,30.087,0.0,0.0,790.654,0,266.871,0.35,0,0,-13.586817810259996,-1.663503420350131,0.12044791440864785,740.8104940428151,20.566270888883416,22.355084124086744,689.7429754493596,-128.75518609246254,0.0,8.146163580485323,0.0,0.0,0.0,1.8892318582169474,79254.63952565538,86.42817832677795,-5.220709127875429,5.220709127875429,10867.285989081169,161.43152430046527,13.586817810259996,549260.0007889844,28032.042512667405,128.3105131307246,2.1368745385873456,6.214752797358033,145.14865400789802,466.90665394245457,0.34383902437692404,262133.9688163878,-0.00012059134284219232
3679,2021-02-06 08:00:00,0.184,8.9,52.6,9.8,17.196,39.841,0.0,0.0,790.689,0,262.452,0.35,0,0,0.0,-1.6691636591302246,0.1373871786178018,261.8722372246536,27.432281450282623,-37.42253883563893,273.00368938866023,-418.2108213491806,0.0,-1.141194778650335,0.0,0.0,0.0,6.136430159609715,79087.98729222704,86.24644197625632,-16.933650213765286,16.933650213765286,10872.506698209045,0.0,-14.634264945359893,549260.0007889844,28193.47403696787,128.13058057714468,2.1353757207064334,6.2103937287978885,-156.33858412452702,0.0,0.34383902437692404,262133.9688163878,-0.0014163792668842414
3680,2021-02-06 08:15:00,0.219,8.9,52.0,9.8,30.03,56.559,0.0,0.0,790.684,0,261.134,0.35,0,0,-14.634264945359893,-1.6683701606019656,0.1532381002867981,791.0598929073708,39.754481098548155,20.54115744280972,721.8989357734123,-116.9726382282065,0.0,8.86531859260063,0.0,0.0,0.0,1.7163458916654095,79071.05364201328,86.2279756183351,-4.735628279989875,4.735628279989875,10889.44034842281,178.73344685239533,14.634264945359893,549260.0007889844,28193.47403696787,128.11229043438263,2.135223306971591,6.209950458185664,156.3385841245272,517.7486705546371,0.34383902437692404,262133.9688163878,-0.00014412139426863004
3681,2021-02-06 08:30:00,0.253,9.1,51.7,8.75,42.864,73.278,0.0,0.0,790.678,0,259.817,0.35,0,0,0.0,-1.6745348570440588,0.16845658407120925,260.3482243946456,52.324169962758404,-40.05753883563892,249.22742893193416,-373.4025056906375,0.0,-1.145835664408032,0.0,0.0,0.0,6.1364299398709425,78887.5845668809,86.02790029103697,-15.093778414446346,15.093778414446346,10894.1759767028,0.0,-10.582584682837942,549260.0007889844,28372.207483820264,127.91404053630541,2.133570570562054,6.205143742564794,-113.05428129599187,0.0,0.34383902437692404,262133.9688163878,-0.0015617184473070197
3682,2021-02-06 08:45:00,0.286,9.1,52.1,9.3,55.697,89.996,0.0,0.0,790.673,0,258.5,0.35,0,0,-10.582584682837942,-1.6737374575174893,0.18304141796443105,646.6256925188142,65.1240576066372,2.465735507748093,572.9394446391008,-160.22083275109912,0.0,6.096454765328053,0.0,0.0,0.0,2.4773230379727837,78872.49078846646,86.01144033638654,-6.475664273169524,6.475664273169524,10909.269755117246,128.6695218246557,10.582584682837942,549260.0007889844,28372.207483820264,127.89772391928913,2.133434487908536,6.204747968252194,113.05428129599193,373.3505784717231,0.34383902437692404,262133.9688163878,-0.00012867981170339504
3683,2021-02-06 09:00:00,0.316,9.25,51.6,7.95,68.531,106.714,0.0,0.0,790.668,0,257.182,0.35,0,0,0.0,-1.6779803174465366,0.19612781296382767,264.4297336028804,78.10064284764564,-42.69253883563891,230.1705527103182,-339.2628369832759,0.0,-1.1489231194445553,0.0,0.0,0.0,6.136429740108229,78737.34560236863,85.86406281610537,-13.696358198134911,13.696358198134911,10915.745419390416,0.0,-7.00484443865708,549260.0007889844,28500.87700564492,127.75158338767787,2.1322152701042767,6.201202071138076,-74.83310338039553,0.0,0.34383902437692404,262133.9688163878,-0.001152307607711341
3684,2021-02-06 09:15:00,0.344,9.4,51.1,8.7,63.785,125.896,0.0,0.0,790.548,0,262.438,0.35,0,0,-7.00484443865708,-1.6771802611094127,0.20818277160620155,532.921822269922,90.46370975648603,-7.838966237613306,446.6489838097194,-205.3276939017298,0.0,3.64809494132985,0.0,0.0,0.0,3.393711203592612,78723.64924417049,85.84912676572573,-8.288309833775996,8.288309833775996,10929.44177758855,87.0005651967227,7.00484443865708,549260.0007889844,28500.87700564492,127.7367680361687,2.1320916300138983,6.200842484001035,74.83310338039556,252.76102498779667,0.34383902437692404,262133.9688163878,-0.00011691479654166169
3685,2021-02-06 09:30:00,0.371,9.35,51.4,9.3,59.039,145.079,0.0,0.0,790.428,0,267.694,0.35,0,0,0.0,-1.6797207711586168,0.21965273589607545,341.4837972565051,102.73060061846947,-32.18053883563891,272.0843814307082,-396.8731973392322,0.0,-1.1506459570336405,0.0,0.0,0.0,6.1364249457482245,78628.36036913999,85.74521305249726,-16.007354116486603,16.007354116486603,10937.730087422326,0.0,-5.184792740156331,549260.0007889844,28587.877570841643,127.63367025985754,2.1312310388121607,6.198339594158043,-55.38940008272709,0.0,0.34383902437692404,262133.9688163878,-0.0008134988447416939
3686,2021-02-06 09:45:00,0.395,9.2,52.9,7.7,54.293,164.261,0.0,0.0,790.309,0,272.951,0.35,0,0,-5.184792740156331,-1.6789191450870886,0.22971409778038893,459.010481217726,114.87636388201392,-4.7953806965686,346.527733919871,-212.59482701039067,0.0,2.401764112409654,0.0,0.0,0.0,3.9701651509570373,78612.3530150235,85.7277568320867,-8.573566607076001,8.573566607076001,10953.737441538813,65.68941755391508,5.184792740156331,549260.0007889844,28587.877570841643,127.6163470219811,2.1310864019188864,6.197918941227398,55.38940008272709,191.02625412460824,0.34383902437692404,262133.9688163878,-0.00013676814570186008
3687,2021-02-06 10:00:00,0.416,9.45,50.5,6.2,49.547,183.444,0.0,0.0,790.189,0,278.207,0.35,0,0,0.0,-1.6805925072448389,0.23840945094749327,287.3716348791201,126.91670749296203,-21.667538835638936,183.27415024154436,-264.5819256995099,0.0,-1.1516840197473077,0.0,0.0,0.0,6.1364201712598705,78538.0900308625,85.64677211653489,-10.663391792172435,10.663391792172435,10962.311008145889,7.831906508406366,-0.0,549260.0007889844,28653.56698839556,127.53596386624628,2.130415130417082,6.1959666570065455,0.0,22.789709179610213,0.34383902437692404,262133.9688163878,-0.0006345951552573474
