,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,DroneV,dia,cam_temp,h_f,a,cld,Discharge
2795,2020-02-01 18:45:00,0.0,4.2,91.2,0.5,0.0,0.0,0.0,7.5,796.358,-p_aSW_directSW_diffuseLW_in,279.43,,,,3.5,0.702,0,8.158
2796,2020-02-01 19:00:00,0.0,4.15,91.25,1.55,0.0,0.0,0.0,7.5,796.506,-p_aSW_directSW_diffuseLW_in,278.703,,,-0.541,3.5,0.701,0,8.158
2797,2020-02-01 19:15:00,0.0,4.1,91.9,2.1,0.0,0.0,0.0,7.5,796.67,-p_aSW_directSW_diffuseLW_in,279.137,,,,3.5,0.701,0,8.158
2798,2020-02-01 19:30:00,0.0,4.15,92.2,0.75,0.0,0.0,0.0,7.55,796.834,-p_aSW_directSW_diffuseLW_in,279.571,,,,3.5,0.701,0,8.158
2799,2020-02-01 19:45:00,0.0,4.2,92.5,0.5,0.0,0.0,0.0,7.6,796.997,-p_aSW_directSW_diffuseLW_in,280.005,,,,3.5,0.7,0,8.158
2800,2020-02-01 20:00:00,0.0,4.15,92.5,0.75,0.0,0.0,0.0,7.6,797.161,-p_aSW_directSW_diffuseLW_in,280.439,,,-1.258,3.5,0.7,0,8.158
2801,2020-02-01 20:15:00,0.0,4.0,93.2,1.5,0.0,0.0,0.0,7.6,797.275,-p_aSW_directSW_diffuseLW_in,275.63,,,,3.5,0.699,0,8.158
2802,2020-02-01 20:30:00,0.0,4.1,93.8,1.0,0.0,0.0,0.0,7.7,797.389,-p_aSW_directSW_diffuseLW_in,270.821,,,,3.5,0.699,0,8.158
2803,2020-02-01 20:45:00,0.0,4.1,93.8,2.1,0.0,0.0,0.0,7.7,797.503,-p_aSW_directSW_diffuseLW_in,266.012,,,,3.5,0.699,0,8.158
2804,2020-02-01 21:00:00,0.0,4.1,93.8,1.0,0.0,0.0,0.0,7.7,797.617,-p_aSW_directSW_diffuseLW_in,261.203,,,-1.203,3.5,0.698,0,8.158
2805,2020-02-01 21:15:00,0.0,4.0,93.8,1.5,0.0,0.0,0.0,7.6,797.815,-p_aSW_directSW_diffuseLW_in,261.189,,,,3.5,0.698,0,8.158
2806,2020-02-01 21:30:00,0.0,4.1,93.8,1.0,0.0,0.0,0.0,7.7,798.013,-p_aSW_directSW_diffuseLW_in,261.176,,,,3.5,0.698,0,8.158
2807,2020-02-01 21:45:00,0.0,4.1,93.8,1.0,0.0,0.0,0.0,7.7,798.211,-p_aSW_directSW_diffuseLW_in,261.162,,,,3.5,0.697,0,8.158
2808,2020-02-01 22:00:00,0.0,3.95,94.15,1.55,0.0,0.0,0.0,7.6,798.409,-p_aSW_directSW_diffuseLW_in,261.148,,,-1.42,3.5,0.697,0,8.158
2809,2020-02-01 22:15:00,0.0,3.9,94.5,1.0,0.0,0.0,0.0,7.6,798.334,-p_aSW_directSW_diffuseLW_in,262.628,,,,3.5,0.697,0,8.158
2810,2020-02-01 22:30:00,0.0,4.05,93.8,1.55,0.0,0.0,0.0,7.65,798.258,-p_aSW_directSW_diffuseLW_in,264.108,,,,3.5,0.696,0,8.158
2811,2020-02-01 22:45:00,0.0,4.0,93.8,1.5,0.0,0.0,0.0,7.6,798.182,-p_aSW_directSW_diffuseLW_in,265.587,,,,3.5,0.696,0,8.158
2812,2020-02-01 23:00:00,0.0,3.9,94.5,1.5,0.0,0.0,0.0,7.6,798.107,-p_aSW_directSW_diffuseLW_in,267.067,,,-1.618,3.5,0.695,0,8.158
2813,2020-02-01 23:15:00,0.0,3.9,94.5,1.5,0.0,0.0,0.0,7.6,798.232,-p_aSW_directSW_diffuseLW_in,273.576,,,,3.5,0.695,0,8.158
2814,2020-02-01 23:30:00,0.0,3.9,94.5,1.55,0.0,0.0,0.0,7.6,798.356,-p_aSW_directSW_diffuseLW_in,280.084,,,,3.5,0.695,0,8.158
2815,2020-02-01 23:45:00,0.0,3.9,93.8,1.5,0.0,0.0,0.0,7.6,798.481,-p_aSW_directSW_diffuseLW_in,286.593,,,,3.5,0.694,0,8.158
2816,2020-02-02 00:00:00,0.0,4.05,93.5,1.5,0.0,0.0,0.0,7.65,798.606,-p_aSW_directSW_diffuseLW_in,293.102,,,-0.777,3.5,0.694,0,8.158
2817,2020-02-02 00:15:00,0.0,3.9,92.5,1.0,0.0,0.0,0.0,7.5,798.627,-p_aSW_directSW_diffuseLW_in,292.236,,,,3.5,0.694,0,8.158
2818,2020-02-02 00:30:00,0.0,3.9,93.2,1.5,0.0,0.0,0.0,7.5,798.648,-p_aSW_directSW_diffuseLW_in,291.37,,,,3.5,0.693,0,8.158
2819,2020-02-02 00:45:00,0.0,3.9,93.2,1.0,0.0,0.0,0.0,7.5,798.668,-p_aSW_directSW_diffuseLW_in,290.504,,,,3.5,0.693,0,8.158
2820,2020-02-02 01:00:00,0.0,3.8,91.9,1.0,0.0,0.0,0.0,7.4,798.689,-p_aSW_directSW_diffuseLW_in,289.638,,,-0.861,3.5,0.693,0,8.158
2821,2020-02-02 01:15:00,0.0,3.7,91.8,1.5,0.0,0.0,0.0,7.3,798.698,-p_aSW_directSW_diffuseLW_in,289.724,,,,3.5,0.692,0,8.158
2822,2020-02-02 01:30:00,0.0,3.65,91.15,1.0,0.0,0.0,0.0,7.25,798.706,-p_aSW_directSW_diffuseLW_in,289.81,,,,3.5,0.692,0,8.158
2823,2020-02-02 01:45:00,0.0,3.6,91.8,2.1,0.0,0.0,0.0,7.3,798.714,-p_aSW_directSW_diffuseLW_in,289.896,,,,3.5,0.692,0,8.158
2824,2020-02-02 02:00:00,0.0,3.6,91.8,1.25,0.0,0.0,0.0,7.3,798.723,-p_aSW_directSW_diffuseLW_in,289.982,,,-1.243,3.5,0.691,0,8.158
2825,2020-02-02 02:15:00,0.0,3.5,91.8,0.5,0.0,0.0,0.0,7.2,798.698,-p_aSW_directSW_diffuseLW_in,289.023,,,,3.5,0.691,0,8.158
2826,2020-02-02 02:30:00,0.0,3.4,92.5,1.0,0.0,0.0,0.0,7.2,798.672,-p_aSW_directSW_diffuseLW_in,288.064,,,,3.5,0.69,0,8.158
2827,2020-02-02 02:45:00,0.0,3.4,91.8,0.5,0.0,0.0,0.0,7.2,798.647,-p_aSW_directSW_diffuseLW_in,287.106,,,,3.5,0.69,0,8.158
2828,2020-02-02 03:00:00,0.0,3.3,92.5,1.25,0.0,0.0,0.0,7.2,798.622,-p_aSW_directSW_diffuseLW_in,286.147,,,-1.541,3.5,0.69,0,8.158
2829,2020-02-02 03:15:00,0.0,3.3,92.5,1.5,0.0,0.0,0.0,7.2,798.558,-p_aSW_directSW_diffuseLW_in,277.925,,,,3.5,0.689,0,8.158
2830,2020-02-02 03:30:00,0.0,3.4,92.15,1.0,0.0,0.0,0.0,7.2,798.495,-p_aSW_directSW_diffuseLW_in,269.703,,,,3.5,0.689,0,8.158
2831,2020-02-02 03:45:00,0.0,3.4,92.5,1.0,0.0,0.0,0.0,7.2,798.432,-p_aSW_directSW_diffuseLW_in,261.481,,,,3.5,0.689,0,8.158
2832,2020-02-02 04:00:00,0.0,3.4,91.2,0.75,0.0,0.0,0.0,7.1,798.368,-p_aSW_directSW_diffuseLW_in,253.259,,,-0.014,3.5,0.688,0,8.158
2833,2020-02-02 04:15:00,0.0,3.4,91.2,1.5,0.0,0.0,0.0,7.1,798.278,-p_aSW_directSW_diffuseLW_in,255.922,,,,3.5,0.688,0,8.158
2834,2020-02-02 04:30:00,0.0,3.5,90.85,1.0,0.0,0.0,0.0,7.15,798.188,-p_aSW_directSW_diffuseLW_in,258.586,,,,3.5,0.688,0,8.158
2835,2020-02-02 04:45:00,0.0,3.6,90.5,1.5,0.0,0.0,0.0,7.2,798.099,-p_aSW_directSW_diffuseLW_in,261.25,,,,3.5,0.687,0,8.158
2836,2020-02-02 05:00:00,0.0,3.6,90.85,0.75,0.0,0.0,0.0,7.2,798.009,-p_aSW_directSW_diffuseLW_in,263.913,,,0.263,3.5,0.687,0,8.158
2837,2020-02-02 05:15:00,0.0,3.6,89.9,1.5,0.0,0.0,0.0,7.1,797.998,-p_aSW_directSW_diffuseLW_in,266.353,,,,3.5,0.687,0,8.158
2838,2020-02-02 05:30:00,0.0,3.5,90.2,1.25,0.0,0.0,0.0,7.1,797.988,-p_aSW_directSW_diffuseLW_in,268.792,,,,3.5,0.686,0,8.158
2839,2020-02-02 05:45:00,0.0,3.4,90.5,1.0,0.0,0.0,0.0,7.1,797.977,-p_aSW_directSW_diffuseLW_in,271.232,,,,3.5,0.686,0,8.158
2840,2020-02-02 06:00:00,0.0,3.4,90.2,1.0,0.0,0.0,0.0,7.05,797.966,-p_aSW_directSW_diffuseLW_in,273.672,,,-0.246,3.5,0.686,0,8.158
2841,2020-02-02 06:15:00,0.0,3.3,89.9,1.5,0.004,0.034,0.0,7.0,798.006,-p_aSW_directSW_diffuseLW_in,266.194,,,,3.5,0.685,0,8.158
2842,2020-02-02 06:30:00,0.0,3.35,89.9,1.5,0.009,0.069,0.0,7.0,798.045,-p_aSW_directSW_diffuseLW_in,258.716,,,,3.5,0.685,0,8.158
2843,2020-02-02 06:45:00,0.0,3.4,90.5,1.0,0.013,0.104,0.0,7.1,798.084,-p_aSW_directSW_diffuseLW_in,251.239,,,,3.5,0.684,0,8.158
2844,2020-02-02 07:00:00,0.011,3.5,89.9,1.55,0.018,0.138,0.0,7.1,798.124,-p_aSW_directSW_diffuseLW_in,243.761,,,0.532,3.5,0.684,0,8.158
2845,2020-02-02 07:15:00,0.051,3.6,89.9,1.5,0.165,8.641,0.0,7.1,798.196,-p_aSW_directSW_diffuseLW_in,252.328,,,,3.5,0.684,0,8.158
2846,2020-02-02 07:30:00,0.09,3.75,88.6,1.5,0.312,17.145,0.0,7.1,798.269,-p_aSW_directSW_diffuseLW_in,260.896,,,,3.5,0.683,0,8.158
2847,2020-02-02 07:45:00,0.128,4.0,89.3,1.0,0.46,25.648,0.0,7.3,798.342,-p_aSW_directSW_diffuseLW_in,269.464,,,,3.5,0.683,0,8.158
2848,2020-02-02 08:00:00,0.165,4.25,87.4,1.25,0.607,34.151,0.0,7.25,798.414,-p_aSW_directSW_diffuseLW_in,278.031,,,-0.003,3.5,0.683,0,8.158
2849,2020-02-02 08:15:00,0.2,5.4,82.7,3.6,0.471,52.194,0.0,7.4,798.268,-p_aSW_directSW_diffuseLW_in,281.288,,,,3.5,0.682,0,8.158
2850,2020-02-02 08:30:00,0.233,7.25,73.9,4.1,0.335,70.236,0.0,7.5,798.122,-p_aSW_directSW_diffuseLW_in,284.546,,,,3.5,0.682,0,8.158
2851,2020-02-02 08:45:00,0.265,8.1,69.7,5.1,0.199,88.278,0.0,7.5,797.977,-p_aSW_directSW_diffuseLW_in,287.804,,,,3.5,0.682,0,8.158
2852,2020-02-02 09:00:00,0.295,8.25,69.7,6.7,0.063,106.321,0.0,7.6,797.831,-p_aSW_directSW_diffuseLW_in,291.061,,,1.233,3.5,0.681,0,8.158
2853,2020-02-02 09:15:00,0.323,8.3,69.7,6.2,3.334,114.345,0.0,7.6,797.927,-p_aSW_directSW_diffuseLW_in,293.16,,,,3.5,0.681,0,8.158
2854,2020-02-02 09:30:00,0.349,8.0,71.9,2.6,6.606,122.369,0.0,7.7,798.022,-p_aSW_directSW_diffuseLW_in,295.258,,,,3.5,0.681,0,8.158
2855,2020-02-02 09:45:00,0.372,6.8,76.7,3.6,9.878,130.393,0.0,7.6,798.118,-p_aSW_directSW_diffuseLW_in,297.357,,,,3.5,0.68,0,8.158
2856,2020-02-02 10:00:00,0.393,6.15,81.05,1.55,13.149,138.417,0.0,7.65,798.214,-p_aSW_directSW_diffuseLW_in,299.456,,,2.818,3.5,0.68,0,8.158
2857,2020-02-02 10:15:00,0.412,5.8,85.1,0.5,10.766,136.362,0.0,7.8,798.193,-p_aSW_directSW_diffuseLW_in,302.25,,,,3.5,0.68,0,8.158
2858,2020-02-02 10:30:00,0.427,5.5,86.3,0.75,8.383,134.308,0.0,7.75,798.172,-p_aSW_directSW_diffuseLW_in,305.044,,,,3.5,0.679,0,8.158
2859,2020-02-02 10:45:00,0.44,5.0,88.7,1.0,6.0,132.254,0.0,7.7,798.152,-p_aSW_directSW_diffuseLW_in,307.837,,,,3.5,0.679,0,8.158
2860,2020-02-02 11:00:00,0.45,4.65,90.3,1.55,3.617,130.199,0.0,7.7,798.131,-p_aSW_directSW_diffuseLW_in,310.631,,,1.539,3.5,0.679,0,8.158
2861,2020-02-02 11:15:00,0.457,4.6,91.9,0.5,5.264,122.206,0.0,7.8,798.09,-p_aSW_directSW_diffuseLW_in,311.668,,,,3.5,0.678,0,8.158
2862,2020-02-02 11:30:00,0.461,4.6,91.9,1.0,6.911,114.214,0.0,7.8,798.049,-p_aSW_directSW_diffuseLW_in,312.705,,,,3.5,0.678,0,8.158
2863,2020-02-02 11:45:00,0.462,4.5,93.2,0.5,8.557,106.222,0.0,7.8,798.008,-p_aSW_directSW_diffuseLW_in,313.742,,,,3.5,0.678,0,8.158
2864,2020-02-02 12:00:00,0.459,4.4,93.85,1.25,10.204,98.229,0.0,7.85,797.967,-p_aSW_directSW_diffuseLW_in,314.779,,,1.481,3.5,0.677,0,8.158
2865,2020-02-02 12:15:00,0.454,4.4,94.5,1.0,7.721,92.149,0.0,7.9,797.995,-p_aSW_directSW_diffuseLW_in,315.78,,,,3.5,0.677,0,8.158
2866,2020-02-02 12:30:00,0.445,4.4,94.2,1.0,5.238,86.07,0.0,7.9,798.023,-p_aSW_directSW_diffuseLW_in,316.782,,,,3.5,0.677,0,8.158
2867,2020-02-02 12:45:00,0.433,4.4,95.2,1.5,2.755,79.99,0.0,8.0,798.051,-p_aSW_directSW_diffuseLW_in,317.784,,,,3.5,0.676,0,8.158
2868,2020-02-02 13:00:00,0.419,4.45,95.2,0.75,0.272,73.91,0.0,8.0,798.079,-p_aSW_directSW_diffuseLW_in,318.785,,,1.394,3.5,0.676,0,8.158
2869,2020-02-02 13:15:00,0.402,4.5,95.2,0.5,1.066,71.581,0.0,8.0,798.149,-p_aSW_directSW_diffuseLW_in,318.557,,,,3.5,0.676,0,8.158
2870,2020-02-02 13:30:00,0.382,4.55,94.85,1.25,1.86,69.252,0.0,8.0,798.218,-p_aSW_directSW_diffuseLW_in,318.33,,,,3.5,0.675,0,8.158
2871,2020-02-02 13:45:00,0.359,4.6,95.2,0.5,2.653,66.923,0.0,8.1,798.288,-p_aSW_directSW_diffuseLW_in,318.102,,,,3.5,0.675,0,8.158
2872,2020-02-02 14:00:00,0.334,4.6,95.2,1.639,3.447,64.594,0.0,8.05,798.358,-v_ap_aSW_directSW_diffuseLW_in,317.874,,,2.318,3.5,0.675,0,8.158
2873,2020-02-02 14:15:00,0.307,4.6,95.9,1.0,4.078,60.92,0.9,8.1,798.479,-p_aSW_directSW_diffuseLW_in,318.42,,,,3.5,0.674,0,8.158
2874,2020-02-02 14:30:00,0.278,4.45,96.2,1.0,4.708,57.245,0.0,8.1,798.6,-p_aSW_directSW_diffuseLW_in,318.966,,,,3.5,0.674,0,8.158
2875,2020-02-02 14:45:00,0.247,4.4,95.9,1.0,5.339,53.571,0.9,8.0,798.722,-p_aSW_directSW_diffuseLW_in,319.512,,,,3.5,0.673,0,8.158
2876,2020-02-02 15:00:00,0.214,4.35,96.2,1.25,5.97,49.897,0.0,8.05,798.843,-p_aSW_directSW_diffuseLW_in,320.058,,,1.612,3.5,0.673,0,8.158
2877,2020-02-02 15:15:00,0.18,4.4,95.9,0.5,4.704,42.451,0.0,8.0,798.908,-p_aSW_directSW_diffuseLW_in,320.121,,,,3.5,0.673,0,8.158
2878,2020-02-02 15:30:00,0.144,4.35,95.9,1.0,3.437,35.006,0.0,8.0,798.972,-p_aSW_directSW_diffuseLW_in,320.184,,,,3.5,0.672,0,8.158
2879,2020-02-02 15:45:00,0.107,4.4,95.9,1.0,2.17,27.56,0.9,8.0,799.037,-p_aSW_directSW_diffuseLW_in,320.247,,,,3.5,0.672,0,8.158
2880,2020-02-02 16:00:00,0.068,4.3,95.9,1.0,0.904,20.114,0.0,8.0,799.102,-p_aSW_directSW_diffuseLW_in,320.31,,,1.748,3.5,0.672,0,8.158
2881,2020-02-02 16:15:00,0.029,4.3,95.9,1.0,0.678,15.516,0.0,8.0,799.171,-p_aSW_directSW_diffuseLW_in,320.806,,,,3.5,0.671,0,8.158
2882,2020-02-02 16:30:00,0.0,4.3,96.2,1.25,0.452,10.918,0.0,8.0,799.24,-p_aSW_directSW_diffuseLW_in,321.302,,,,3.5,0.671,0,8.158
2883,2020-02-02 16:45:00,0.0,4.3,96.5,1.0,0.226,6.32,0.0,8.0,799.31,-p_aSW_directSW_diffuseLW_in,321.798,,,,3.5,0.671,0,8.158
2884,2020-02-02 17:00:00,0.0,4.2,97.2,0.75,0.0,1.722,0.0,8.0,799.379,-p_aSW_directSW_diffuseLW_in,322.294,,,1.517,3.5,0.67,0,8.158
2885,2020-02-02 17:15:00,0.0,4.2,97.2,1.0,0.0,1.292,0.0,8.0,799.432,-p_aSW_directSW_diffuseLW_in,322.05,,,,3.5,0.67,0,8.158
2886,2020-02-02 17:30:00,0.0,4.2,96.85,1.5,0.0,0.861,0.0,8.0,799.486,-p_aSW_directSW_diffuseLW_in,321.806,,,,3.5,0.67,0,8.158
2887,2020-02-02 17:45:00,0.0,4.2,96.5,1.5,0.0,0.43,0.0,8.0,799.539,-p_aSW_directSW_diffuseLW_in,321.562,,,,3.5,0.669,0,8.158
2888,2020-02-02 18:00:00,0.0,4.3,96.5,0.5,0.0,0.0,0.0,8.0,799.592,-p_aSW_directSW_diffuseLW_in,321.318,,,1.4,3.5,0.669,0,8.158
2889,2020-02-02 18:15:00,0.0,4.2,97.2,1.0,0.0,0.0,0.0,8.0,799.592,-p_aSW_directSW_diffuseLW_in,319.274,,,,3.5,0.669,0,8.158
2890,2020-02-02 18:30:00,0.0,4.2,96.85,1.0,0.0,0.0,0.0,8.0,799.592,-p_aSW_directSW_diffuseLW_in,317.23,,,,3.5,0.668,0,8.158
2891,2020-02-02 18:45:00,0.0,4.3,96.5,2.1,0.0,0.0,0.9,8.0,799.591,-p_aSW_directSW_diffuseLW_in,315.185,,,,3.5,0.668,0,8.158
2892,2020-02-02 19:00:00,0.0,4.3,96.5,0.75,0.0,0.0,0.0,8.0,799.591,-p_aSW_directSW_diffuseLW_in,313.141,,,1.346,3.5,0.668,0,8.158
2893,2020-02-02 19:15:00,0.0,4.3,97.2,1.0,0.0,0.0,0.9,8.1,799.673,-p_aSW_directSW_diffuseLW_in,314.098,,,,3.5,0.667,0,8.158
2894,2020-02-02 19:30:00,0.0,4.45,97.2,1.25,0.0,0.0,0.9,8.15,799.755,-p_aSW_directSW_diffuseLW_in,315.056,,,,3.5,0.667,0,8.158
2895,2020-02-02 19:45:00,0.0,4.5,97.2,1.0,0.0,0.0,0.9,8.2,799.837,-p_aSW_directSW_diffuseLW_in,316.014,,,,3.5,0.667,0,8.158
2896,2020-02-02 20:00:00,0.0,4.55,97.2,1.0,0.0,0.0,0.9,8.2,799.919,-p_aSW_directSW_diffuseLW_in,316.971,,,1.648,3.5,0.666,0,8.158
2897,2020-02-02 20:15:00,0.0,4.6,97.2,1.0,0.0,0.0,0.9,8.2,799.988,-p_aSW_directSW_diffuseLW_in,318.418,,,,3.5,0.666,0,8.158
2898,2020-02-02 20:30:00,0.0,4.7,97.9,1.0,0.0,0.0,0.9,8.4,800.058,-p_aSW_directSW_diffuseLW_in,319.866,,,,3.5,0.666,0,8.158
2899,2020-02-02 20:45:00,0.0,4.6,97.2,1.5,0.0,0.0,0.9,8.2,800.127,-p_aSW_directSW_diffuseLW_in,321.313,,,,3.5,0.666,0,8.158
2900,2020-02-02 21:00:00,0.0,4.7,97.25,1.0,0.0,0.0,0.9,8.3,800.196,-p_aSW_directSW_diffuseLW_in,322.76,,,1.551,3.5,0.665,0,8.158
2901,2020-02-02 21:15:00,0.0,4.7,97.9,1.5,0.0,0.0,0.9,8.4,800.134,-p_aSW_directSW_diffuseLW_in,322.53,,,,3.5,0.665,0,8.158
2902,2020-02-02 21:30:00,0.0,4.7,97.9,1.5,0.0,0.0,0.0,8.4,800.071,-p_aSW_directSW_diffuseLW_in,322.3,,,,3.5,0.665,0,8.158
2903,2020-02-02 21:45:00,0.0,4.9,98.6,2.1,0.0,0.0,0.0,8.5,800.008,-p_aSW_directSW_diffuseLW_in,322.071,,,,3.5,0.664,0,8.158
2904,2020-02-02 22:00:00,0.0,5.1,97.9,1.5,0.0,0.0,0.0,8.6,799.946,-p_aSW_directSW_diffuseLW_in,321.841,,,1.513,3.5,0.664,0,8.158
2905,2020-02-02 22:15:00,0.0,5.1,97.9,2.1,0.0,0.0,0.9,8.6,799.965,-p_aSW_directSW_diffuseLW_in,321.874,,,,3.5,0.664,0,8.158
2906,2020-02-02 22:30:00,0.0,5.15,97.9,1.8,0.0,0.0,0.0,8.65,799.984,-p_aSW_directSW_diffuseLW_in,321.908,,,,3.5,0.663,0,8.158
2907,2020-02-02 22:45:00,0.0,5.1,97.9,1.5,0.0,0.0,0.9,8.6,800.002,-p_aSW_directSW_diffuseLW_in,321.941,,,,3.5,0.663,0,8.158
2908,2020-02-02 23:00:00,0.0,4.9,98.6,2.1,0.0,0.0,0.0,8.5,800.021,-p_aSW_directSW_diffuseLW_in,321.974,,,1.793,3.5,0.663,0,8.158
2909,2020-02-02 23:15:00,0.0,5.1,97.9,2.1,0.0,0.0,0.0,8.6,800.047,-p_aSW_directSW_diffuseLW_in,321.02,,,,3.5,0.662,0,8.158
2910,2020-02-02 23:30:00,0.0,5.15,97.9,2.05,0.0,0.0,0.0,8.65,800.072,-p_aSW_directSW_diffuseLW_in,320.066,,,,3.5,0.662,0,8.158
2911,2020-02-02 23:45:00,0.0,5.2,97.9,1.5,0.0,0.0,0.0,8.7,800.098,-p_aSW_directSW_diffuseLW_in,319.112,,,,3.5,0.662,0,8.158
2912,2020-02-03 00:00:00,0.0,5.35,97.9,1.8,0.0,0.0,0.0,8.75,800.124,-p_aSW_directSW_diffuseLW_in,318.158,,,2.08,3.5,0.661,0,8.158
2913,2020-02-03 00:15:00,0.0,5.4,97.9,1.5,0.0,0.0,0.0,8.8,800.163,-p_aSW_directSW_diffuseLW_in,316.028,,,,3.5,0.661,0,8.158
2914,2020-02-03 00:30:00,0.0,5.3,97.9,1.25,0.0,0.0,0.0,8.7,800.202,-p_aSW_directSW_diffuseLW_in,313.898,,,,3.5,0.661,0,8.158
2915,2020-02-03 00:45:00,0.0,5.4,97.9,1.5,0.0,0.0,0.0,8.8,800.24,-p_aSW_directSW_diffuseLW_in,311.769,,,,3.5,0.66,0,8.158
2916,2020-02-03 01:00:00,0.0,5.25,97.55,1.25,0.0,0.0,0.0,8.65,800.279,-p_aSW_directSW_diffuseLW_in,309.639,,,2.272,3.5,0.66,0,8.158
2917,2020-02-03 01:15:00,0.0,5.3,97.9,1.0,0.0,0.0,0.0,8.7,800.33,-p_aSW_directSW_diffuseLW_in,308.524,,,,3.5,0.66,0,8.158
2918,2020-02-03 01:30:00,0.0,5.35,97.9,1.8,0.0,0.0,0.0,8.75,800.382,-p_aSW_directSW_diffuseLW_in,307.41,,,,3.5,0.659,0,8.158
2919,2020-02-03 01:45:00,0.0,5.4,97.9,1.0,0.0,0.0,0.0,8.8,800.433,-p_aSW_directSW_diffuseLW_in,306.296,,,,3.5,0.659,0,8.158
2920,2020-02-03 02:00:00,0.0,5.4,97.9,1.8,0.0,0.0,0.0,8.8,800.484,-p_aSW_directSW_diffuseLW_in,305.181,,,2.337,3.5,0.659,0,8.158
2921,2020-02-03 02:15:00,0.0,5.5,97.9,1.0,0.0,0.0,0.0,8.8,800.454,-p_aSW_directSW_diffuseLW_in,303.412,,,,3.5,0.658,0,8.158
2922,2020-02-03 02:30:00,0.0,5.4,97.6,2.1,0.0,0.0,0.0,8.75,800.423,-p_aSW_directSW_diffuseLW_in,301.643,,,,3.5,0.658,0,8.158
2923,2020-02-03 02:45:00,0.0,5.6,97.3,2.1,0.0,0.0,0.0,8.8,800.392,-p_aSW_directSW_diffuseLW_in,299.874,,,,3.5,0.658,0,8.158
2924,2020-02-03 03:00:00,0.0,5.7,97.3,2.1,0.0,0.0,0.0,8.9,800.362,-p_aSW_directSW_diffuseLW_in,298.105,,,2.429,3.5,0.657,0,8.158
2925,2020-02-03 03:15:00,0.0,5.6,95.9,1.5,0.0,0.0,0.0,8.7,800.207,-p_aSW_directSW_diffuseLW_in,297.996,,,,3.5,0.657,0,8.158
2926,2020-02-03 03:30:00,0.0,5.35,94.9,1.8,0.0,0.0,0.0,8.45,800.052,-p_aSW_directSW_diffuseLW_in,297.886,,,,3.5,0.657,0,8.158
2927,2020-02-03 03:45:00,0.0,5.2,95.2,1.5,0.0,0.0,0.0,8.4,799.896,-p_aSW_directSW_diffuseLW_in,297.777,,,,3.5,0.656,0,8.158
2928,2020-02-03 04:00:00,0.0,5.15,94.6,1.8,0.0,0.0,0.0,8.35,799.741,-p_aSW_directSW_diffuseLW_in,297.668,,,1.996,3.5,0.656,0,8.158
2929,2020-02-03 04:15:00,0.0,5.1,95.2,1.5,0.0,0.0,0.0,8.4,799.688,-p_aSW_directSW_diffuseLW_in,298.528,,,,3.5,0.656,0,8.158
2930,2020-02-03 04:30:00,0.0,5.15,94.9,1.25,0.0,0.0,0.0,8.4,799.636,-p_aSW_directSW_diffuseLW_in,299.388,,,,3.5,0.655,0,8.158
2931,2020-02-03 04:45:00,0.0,5.1,94.6,1.5,0.0,0.0,0.0,8.3,799.584,-p_aSW_directSW_diffuseLW_in,300.247,,,,3.5,0.655,0,8.158
2932,2020-02-03 05:00:00,0.0,4.95,95.2,1.0,0.0,0.0,0.0,8.25,799.531,-p_aSW_directSW_diffuseLW_in,301.107,,,2.066,3.5,0.655,0,8.158
2933,2020-02-03 05:15:00,0.0,4.9,95.2,2.1,0.0,0.0,0.0,8.2,799.453,-p_aSW_directSW_diffuseLW_in,302.168,,,,3.5,0.655,0,8.158
2934,2020-02-03 05:30:00,0.0,4.9,95.2,1.55,0.0,0.0,0.0,8.2,799.376,-p_aSW_directSW_diffuseLW_in,303.228,,,,3.5,0.654,0,8.158
2935,2020-02-03 05:45:00,0.0,5.1,94.6,1.5,0.0,0.0,0.0,8.3,799.298,-p_aSW_directSW_diffuseLW_in,304.288,,,,3.5,0.654,0,8.158
2936,2020-02-03 06:00:00,0.0,5.1,94.25,1.25,0.0,0.0,0.0,8.25,799.22,-p_aSW_directSW_diffuseLW_in,305.349,,,1.946,3.5,0.654,0,8.158
2937,2020-02-03 06:15:00,0.0,5.0,93.9,1.0,0.0,0.056,0.0,8.2,799.25,-p_aSW_directSW_diffuseLW_in,296.913,,,,3.5,0.653,0,8.158
2938,2020-02-03 06:30:00,0.0,4.9,94.5,1.25,0.0,0.112,0.0,8.2,799.281,-p_aSW_directSW_diffuseLW_in,288.477,,,,3.5,0.653,0,8.158
2939,2020-02-03 06:45:00,0.0,4.8,93.9,2.1,0.0,0.167,0.0,8.1,799.312,-p_aSW_directSW_diffuseLW_in,280.041,,,,3.5,0.653,0,8.158
2940,2020-02-03 07:00:00,0.015,5.05,93.9,2.1,0.0,0.223,0.0,8.2,799.342,-p_aSW_directSW_diffuseLW_in,271.605,,,2.133,3.5,0.652,0,8.158
2941,2020-02-03 07:15:00,0.055,5.3,92.6,2.1,2.467,8.224,0.0,8.2,799.428,-p_aSW_directSW_diffuseLW_in,272.492,,,,3.5,0.652,0,8.158
2942,2020-02-03 07:30:00,0.094,5.3,93.3,2.1,4.934,16.225,0.0,8.3,799.515,-p_aSW_directSW_diffuseLW_in,273.379,,,,3.5,0.652,0,8.158
