time,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in
2020-03-25 06:00:00,-4.867,87.617,0.083,18.202,0.0,3.733,793.853,188.187
2020-03-25 07:00:00,-4.633,88.0,0.25,163.857,0.0,3.8,793.701,184.479
2020-03-25 08:00:00,-3.133,85.683,0.667,353.478,0.0,4.15,793.407,184.242
2020-03-25 09:00:00,-0.817,77.117,3.0,528.593,0.0,4.433,793.281,186.773
2020-03-25 10:00:00,0.75,70.567,2.933,669.746,0.0,4.55,792.852,190.137
2020-03-25 11:00:00,1.867,65.033,3.85,754.775,0.0,4.533,792.747,193.943
2020-03-25 12:00:00,2.133,62.583,4.183,776.934,0.0,4.45,792.038,204.204
2020-03-25 13:00:00,2.15,65.333,4.433,698.882,0.0,4.65,791.798,219.869
2020-03-25 14:00:00,1.017,67.933,3.85,457.178,0.0,4.45,791.303,232.36
2020-03-25 15:00:00,0.417,70.75,3.433,411.024,0.0,4.45,790.904,247.524
2020-03-25 16:00:00,-0.05,71.283,2.35,267.665,0.0,4.333,790.618,251.092
2020-03-25 17:00:00,-0.567,73.75,1.633,110.635,0.0,4.3,790.531,260.419
2020-03-25 18:00:00,-1.033,76.017,0.417,15.814,0.0,4.3,790.387,266.98
2020-03-25 19:00:00,-1.9,79.7,0.25,0.0,0.0,4.217,790.559,226.878
2020-03-25 20:00:00,-2.35,81.283,1.083,0.0,0.0,4.183,790.745,216.326
2020-03-25 21:00:00,-0.1,55.4,4.117,0.0,0.0,3.35,790.521,224.706
2020-03-25 22:00:00,0.75,49.3,5.567,0.0,0.0,3.167,790.209,229.711
2020-03-25 23:00:00,0.517,49.267,6.433,0.0,0.0,3.117,789.452,229.405
2020-03-26 00:00:00,0.217,49.083,7.283,0.0,0.0,3.033,788.969,213.512
2020-03-26 01:00:00,-0.133,47.417,5.683,0.0,0.0,2.85,788.576,200.863
2020-03-26 02:00:00,-0.283,46.017,4.783,0.0,0.0,2.717,788.402,208.555
2020-03-26 03:00:00,-0.667,46.833,4.1,0.0,0.0,2.7,788.246,212.163
2020-03-26 04:00:00,-1.467,56.483,2.15,0.0,0.0,3.05,788.254,220.231
2020-03-26 05:00:00,-3.367,71.517,1.35,0.0,0.0,3.417,788.29,211.411
2020-03-26 06:00:00,-4.017,80.5,1.8,19.986,0.0,3.633,788.498,203.851
2020-03-26 07:00:00,-4.233,83.833,1.433,152.865,0.0,3.733,788.891,211.792
2020-03-26 08:00:00,-2.517,80.6,3.333,317.971,0.0,4.083,789.361,214.191
2020-03-26 09:00:00,-0.283,69.217,3.767,484.016,0.0,4.133,789.783,216.421
2020-03-26 10:00:00,0.583,65.783,3.933,628.914,0.0,4.167,790.052,223.114
2020-03-26 11:00:00,1.733,60.033,3.933,741.097,0.0,4.15,790.398,210.722
2020-03-26 12:00:00,2.15,58.933,3.017,767.567,0.0,4.2,790.56,214.132
2020-03-26 13:00:00,2.45,58.183,2.183,745.974,0.0,4.25,790.441,220.31
2020-03-26 14:00:00,2.95,56.9,1.017,640.119,0.0,4.3,790.448,224.328
2020-03-26 15:00:00,3.283,58.6,1.717,506.114,0.0,4.533,790.469,231.349
2020-03-26 16:00:00,2.567,65.2,2.183,327.435,0.0,4.8,790.552,228.98
2020-03-26 17:00:00,2.017,68.717,2.083,170.492,0.0,4.85,790.417,218.357
2020-03-26 18:00:00,0.817,72.45,0.833,27.469,0.0,4.7,790.554,221.205
2020-03-26 19:00:00,-0.1,77.433,0.167,0.0,0.0,4.683,790.884,220.069
2020-03-26 20:00:00,-0.617,80.2,0.5,0.0,0.0,4.683,791.042,219.644
2020-03-26 21:00:00,-1.15,82.25,0.5,0.0,0.0,4.6,791.185,235.076
2020-03-26 22:00:00,-1.217,83.7,0.25,0.0,0.0,4.65,791.258,250.736
2020-03-26 23:00:00,-1.55,84.3,0.767,0.0,0.0,4.583,791.106,254.995
2020-03-27 00:00:00,-1.9,84.25,0.083,0.0,0.0,4.467,791.042,246.491
2020-03-27 01:00:00,-2.25,86.1,0.417,0.0,0.0,4.45,791.176,245.223
2020-03-27 02:00:00,-2.383,87.1,0.083,0.0,0.0,4.45,791.128,255.06
2020-03-27 03:00:00,-2.2,88.0,0.083,0.0,0.0,4.567,790.945,248.085
2020-03-27 04:00:00,-1.75,86.367,0.083,0.0,0.0,4.617,791.22,260.2
2020-03-27 05:00:00,-1.817,86.167,0.083,0.0,0.0,4.6,791.454,246.582
2020-03-27 06:00:00,-1.833,87.133,0.5,19.732,0.0,4.633,791.886,237.363
2020-03-27 07:00:00,-1.617,85.983,0.25,123.929,0.0,4.667,792.055,244.482
2020-03-27 08:00:00,-0.017,82.617,0.417,286.505,0.0,5.05,792.571,246.792
2020-03-27 09:00:00,2.567,73.733,1.267,415.034,0.0,5.417,792.851,253.956
2020-03-27 10:00:00,5.167,64.2,0.833,598.672,0.0,5.65,793.209,240.445
2020-03-27 11:00:00,7.367,57.8,2.433,724.922,0.0,5.917,793.414,242.199
2020-03-27 12:00:00,8.367,56.633,3.183,766.231,0.0,6.217,793.529,239.5
2020-03-27 13:00:00,8.65,56.167,2.767,713.237,0.0,6.283,793.573,244.181
2020-03-27 14:00:00,8.2,57.333,3.1,631.704,0.0,6.233,793.679,255.317
2020-03-27 15:00:00,8.0,58.55,2.1,389.369,0.0,6.267,793.538,258.978
2020-03-27 16:00:00,7.033,63.35,1.383,302.798,0.0,6.35,793.731,264.111
2020-03-27 17:00:00,5.867,68.9,0.917,143.677,0.0,6.383,794.041,259.497
2020-03-27 18:00:00,4.333,74.2,1.417,25.914,0.0,6.167,794.218,250.208
2020-03-27 19:00:00,3.233,78.05,1.083,0.0,0.0,6.0,794.819,250.37
2020-03-27 20:00:00,2.3,81.317,1.167,0.0,0.0,5.85,795.029,265.953
2020-03-27 21:00:00,1.833,83.35,1.617,0.0,0.0,5.8,795.17,267.221
2020-03-27 22:00:00,1.65,83.8,1.6,0.0,0.0,5.767,795.451,255.953
2020-03-27 23:00:00,1.383,85.117,1.7,0.0,0.0,5.75,795.401,244.007
2020-03-28 00:00:00,1.1,85.633,1.517,0.0,0.0,5.65,795.442,247.304
2020-03-28 01:00:00,0.833,86.1,1.7,0.0,0.0,5.6,795.426,249.975
2020-03-28 02:00:00,0.6,86.3,1.517,0.0,0.0,5.5,795.439,255.243
2020-03-28 03:00:00,0.5,87.0,1.717,0.0,0.0,5.5,795.338,241.134
2020-03-28 04:00:00,0.6,86.75,1.9,0.0,0.0,5.55,795.163,255.88
2020-03-28 05:00:00,0.7,86.45,1.467,0.0,0.0,5.55,795.232,247.964
2020-03-28 06:00:00,0.767,87.083,1.167,20.122,0.0,5.617,795.565,254.487
2020-03-28 07:00:00,2.5,86.217,0.25,140.748,0.0,6.3,795.669,256.126
2020-03-28 08:00:00,5.4,74.567,0.933,263.967,0.0,6.683,795.892,259.198
2020-03-28 09:00:00,6.467,68.6,1.633,400.384,0.0,6.633,795.902,264.103
2020-03-28 10:00:00,8.483,62.483,1.967,515.193,0.0,6.933,795.746,267.199
2020-03-28 11:00:00,10.367,57.317,2.517,668.064,0.0,7.233,795.74,262.453
2020-03-28 12:00:00,11.417,56.033,2.933,737.711,0.0,7.567,795.852,246.491
2020-03-28 13:00:00,11.65,55.117,2.683,678.253,0.0,7.567,795.512,268.1
2020-03-28 14:00:00,10.967,57.883,2.517,605.899,0.0,7.567,795.415,260.381
2020-03-28 15:00:00,10.567,60.5,2.0,457.457,0.0,7.7,795.244,268.369
2020-03-28 16:00:00,10.117,63.167,2.683,308.066,0.0,7.8,795.022,262.953
2020-03-28 17:00:00,9.35,66.483,2.167,167.03,0.0,7.783,795.235,267.111
2020-03-28 18:00:00,8.583,69.05,0.75,24.063,0.0,7.683,795.448,262.631
2020-03-28 19:00:00,7.35,74.033,0.417,0.0,0.0,7.583,795.749,255.909
2020-03-28 20:00:00,6.283,77.617,1.0,0.0,0.0,7.4,796.045,239.769
2020-03-28 21:00:00,5.533,80.217,1.25,0.0,0.0,7.267,796.067,252.337
2020-03-28 22:00:00,5.033,80.9,1.6,0.0,0.0,7.083,796.268,255.204
2020-03-28 23:00:00,4.25,82.267,1.9,0.0,0.0,6.817,796.065,256.174
2020-03-29 00:00:00,3.7,83.5,1.8,0.0,0.0,6.65,795.725,250.221
2020-03-29 01:00:00,3.6,83.8,1.8,0.0,0.0,6.617,795.489,246.757
2020-03-29 02:00:00,3.85,83.0,1.8,0.0,0.0,6.7,795.22,268.931
2020-03-29 03:00:00,4.15,81.467,1.617,0.0,0.0,6.7,794.872,251.339
2020-03-29 04:00:00,4.3,81.4,1.083,0.0,0.0,6.75,794.589,251.729
2020-03-29 05:00:00,4.317,81.2,1.1,0.0,0.0,6.767,794.166,247.255
2020-03-29 06:00:00,4.65,81.733,0.75,23.031,0.0,6.983,794.231,242.412
2020-03-29 07:00:00,5.25,79.783,1.333,165.697,0.0,7.1,794.135,236.163
2020-03-29 08:00:00,6.017,77.883,0.417,341.487,0.0,7.3,794.252,224.616
2020-03-29 09:00:00,7.05,73.967,3.683,534.727,0.0,7.45,794.149,219.507
2020-03-29 10:00:00,7.033,74.25,3.6,602.545,0.0,7.45,793.882,246.05
2020-03-29 11:00:00,6.667,74.6,3.683,638.485,0.0,7.317,793.712,256.194
2020-03-29 12:00:00,5.567,78.55,3.35,606.672,0.0,7.133,793.549,264.439
2020-03-29 13:00:00,4.417,84.3,2.183,512.548,0.0,7.083,793.152,269.046
2020-03-29 14:00:00,3.217,88.917,2.6,443.607,0.8,6.85,792.989,283.633
2020-03-29 15:00:00,1.983,92.067,2.433,318.934,0.8,6.483,792.998,286.885
2020-03-29 16:00:00,0.883,93.35,1.883,195.687,0.8,6.083,792.821,290.083
2020-03-29 17:00:00,0.4,94.45,2.0,93.553,0.8,5.933,793.126,289.597
2020-03-29 18:00:00,0.067,94.767,1.7,16.86,0.4,5.817,793.286,291.556
2020-03-29 19:00:00,-0.567,95.0,2.517,0.0,0.4,5.567,793.652,285.372
2020-03-29 20:00:00,-1.133,95.117,1.8,0.0,0.2,5.35,793.704,287.286
2020-03-29 21:00:00,-1.517,95.233,1.6,0.0,0.2,5.217,793.79,284.782
2020-03-29 22:00:00,-1.617,96.05,1.167,0.0,0.0,5.2,793.706,283.625
2020-03-29 23:00:00,-1.667,95.933,1.367,0.0,0.2,5.2,793.334,284.111
2020-03-30 00:00:00,-1.817,96.05,1.7,0.0,0.2,5.133,793.234,279.366
2020-03-30 01:00:00,-1.967,96.4,1.55,0.0,0.2,5.1,793.01,271.266
2020-03-30 02:00:00,-1.917,96.4,1.167,0.0,0.2,5.1,792.731,278.183
2020-03-30 03:00:00,-1.933,96.283,0.583,0.0,0.4,5.1,792.593,273.282
2020-03-30 04:00:00,-1.883,96.283,1.083,0.0,0.2,5.1,792.441,272.108
2020-03-30 05:00:00,-2.017,96.283,1.45,0.0,0.2,5.067,792.353,274.353
2020-03-30 06:00:00,-2.1,96.15,1.8,16.327,0.2,5.017,792.662,271.626
2020-03-30 07:00:00,-1.667,95.933,1.7,98.829,0.0,5.2,792.981,273.29
2020-03-30 08:00:00,-1.433,95.35,2.517,204.929,0.0,5.233,793.364,270.988
2020-03-30 09:00:00,-1.7,94.15,2.517,299.042,0.0,5.067,793.642,273.264
2020-03-30 10:00:00,-1.85,94.117,2.183,329.302,0.4,5.033,793.773,276.889
2020-03-30 11:00:00,-1.3,93.017,2.433,442.428,0.0,5.2,793.768,269.322
2020-03-30 12:00:00,-1.367,92.9,2.6,488.599,0.2,5.133,793.746,273.723
2020-03-30 13:00:00,-0.8,91.117,2.35,429.611,0.0,5.233,793.865,269.203
2020-03-30 14:00:00,-0.733,90.9,2.35,479.7,0.2,5.267,794.103,264.766
2020-03-30 15:00:00,-1.65,91.5,3.017,418.762,0.0,4.983,793.932,254.636
2020-03-30 16:00:00,-2.217,92.45,2.267,261.801,0.0,4.8,793.816,257.126
2020-03-30 17:00:00,-2.55,93.267,2.083,136.358,0.0,4.717,794.078,250.061
2020-03-30 18:00:00,-2.6,93.967,1.7,26.239,0.0,4.767,794.251,241.313
2020-03-30 19:00:00,-2.583,94.2,1.167,0.0,0.0,4.8,794.602,235.501
2020-03-30 20:00:00,-2.6,95.483,0.667,0.0,0.0,4.8,794.767,204.458
2020-03-30 21:00:00,-2.6,95.25,0.0,0.0,0.0,4.8,794.706,205.103
2020-03-30 22:00:00,-2.517,95.017,0.0,0.0,0.0,4.8,794.715,212.659
2020-03-30 23:00:00,-2.5,94.9,0.5,0.0,0.0,4.8,794.559,214.321
2020-03-31 00:00:00,-2.5,95.133,0.0,0.0,0.0,4.833,794.425,224.284
2020-03-31 01:00:00,-2.5,95.483,0.0,0.0,0.0,4.883,794.361,214.964
2020-03-31 02:00:00,-2.5,95.367,0.0,0.0,0.0,4.867,794.229,221.154
2020-03-31 03:00:00,-2.533,94.317,0.0,0.0,0.0,4.8,794.206,211.176
2020-03-31 04:00:00,-2.633,94.083,0.75,0.0,0.0,4.767,794.203,207.421
2020-03-31 05:00:00,-2.883,94.083,1.733,0.0,0.0,4.65,794.505,200.866
2020-03-31 06:00:00,-3.067,93.85,0.667,34.403,0.0,4.567,794.826,193.343
2020-03-31 07:00:00,-2.583,93.267,0.667,185.575,0.0,4.717,795.174,197.645
2020-03-31 08:00:00,-1.967,92.267,0.583,397.008,0.0,4.883,795.654,177.359
2020-03-31 09:00:00,-0.5,89.133,1.0,575.435,0.0,5.233,795.824,175.729
2020-03-31 10:00:00,1.333,81.683,1.0,709.835,0.0,5.483,796.225,178.104
2020-03-31 11:00:00,2.1,78.933,2.083,786.698,0.0,5.6,796.214,180.332
2020-03-31 12:00:00,3.05,74.85,1.9,819.593,0.0,5.683,796.456,184.265
2020-03-31 13:00:00,3.933,70.433,2.6,818.365,0.0,5.7,796.413,184.97
2020-03-31 14:00:00,4.15,67.683,3.517,737.939,0.0,5.55,796.408,184.441
2020-03-31 15:00:00,3.483,65.95,2.183,593.84,0.0,5.167,796.288,187.448
2020-03-31 16:00:00,2.333,67.533,1.717,420.811,0.0,4.883,796.146,184.807
2020-03-31 17:00:00,1.583,71.467,0.5,219.874,0.0,4.9,796.415,183.67
2020-03-31 18:00:00,0.267,79.167,0.417,44.887,0.0,4.933,796.239,179.891
2020-03-31 19:00:00,-0.867,83.95,0.667,0.0,0.0,4.833,796.624,177.189
2020-03-31 20:00:00,-1.45,86.1,0.667,0.0,0.0,4.75,796.372,175.453
2020-03-31 21:00:00,-2.033,87.45,0.5,0.0,0.0,4.6,796.517,175.044
2020-03-31 22:00:00,-2.483,88.3,0.583,0.0,0.0,4.483,796.058,177.234
2020-03-31 23:00:00,-2.783,89.283,0.667,0.0,0.0,4.433,795.752,179.354
2020-04-01 00:00:00,-3.133,89.017,0.917,0.0,0.0,4.317,795.411,183.047
2020-04-01 01:00:00,-3.45,89.1,0.667,0.0,0.0,4.2,795.343,190.431
2020-04-01 02:00:00,-3.667,88.833,0.833,0.0,0.0,4.133,795.158,198.969
2020-04-01 03:00:00,-3.85,90.1,1.0,0.0,0.0,4.167,794.992,190.682
2020-04-01 04:00:00,-4.033,90.067,1.167,0.0,0.0,4.1,794.812,201.511
2020-04-01 05:00:00,-4.15,89.9,1.167,0.0,0.0,4.05,794.774,207.607
2020-04-01 06:00:00,-3.917,90.083,1.283,36.955,0.0,4.133,794.946,189.413
2020-04-01 07:00:00,-3.433,89.183,1.533,202.854,0.0,4.217,795.065,181.942
2020-04-01 08:00:00,-0.683,83.55,1.267,406.808,0.0,4.833,795.252,184.304
2020-04-01 09:00:00,2.65,68.883,1.45,595.893,0.0,5.083,795.204,187.528
2020-04-01 10:00:00,4.4,61.033,1.6,736.297,0.0,5.117,795.152,186.297
2020-04-01 11:00:00,6.65,53.55,1.983,829.37,0.0,5.217,795.089,189.471
2020-04-01 12:00:00,7.833,45.233,2.517,855.458,0.0,4.783,794.704,192.598
2020-04-01 13:00:00,8.25,45.433,3.183,830.534,0.0,4.95,794.363,194.822
2020-04-01 14:00:00,8.317,47.867,3.183,738.716,0.0,5.267,793.909,197.792
2020-04-01 15:00:00,7.733,48.6,1.283,598.281,0.0,5.117,793.613,199.431
2020-04-01 16:00:00,5.117,61.1,0.917,419.081,0.0,5.4,793.388,200.115
2020-04-01 17:00:00,3.35,67.083,1.8,219.122,0.0,5.217,793.326,200.625
2020-04-01 18:00:00,2.183,70.85,1.8,45.245,0.0,5.067,793.128,201.534
2020-04-01 19:00:00,1.45,73.033,1.333,0.0,0.0,4.95,793.331,194.214
2020-04-01 20:00:00,0.883,75.867,1.267,0.0,0.0,4.95,793.381,192.62
2020-04-01 21:00:00,0.583,74.867,1.617,0.0,0.0,4.767,793.353,190.986
2020-04-01 22:00:00,0.283,74.167,1.9,0.0,0.0,4.617,793.32,189.409
2020-04-01 23:00:00,0.2,72.967,1.8,0.0,0.0,4.5,792.9,188.443
2020-04-02 00:00:00,0.0,73.1,2.0,0.0,0.0,4.467,792.736,188.306
2020-04-02 01:00:00,-0.25,73.983,1.9,0.0,0.0,4.417,792.356,188.436
2020-04-02 02:00:00,-0.417,75.65,1.6,0.0,0.0,4.467,792.073,189.009
2020-04-02 03:00:00,-0.583,77.517,2.0,0.0,0.0,4.533,791.832,190.366
2020-04-02 04:00:00,-0.667,77.9,1.183,0.0,0.0,4.533,791.564,190.327
2020-04-02 05:00:00,-0.983,78.517,0.75,0.0,0.0,4.45,791.504,190.454
2020-04-02 06:00:00,-0.7,78.2,1.0,44.76,0.0,4.517,791.634,192.632
2020-04-02 07:00:00,-0.233,76.167,1.267,218.802,0.0,4.567,791.684,185.984
2020-04-02 08:00:00,3.733,61.2,1.8,417.751,0.0,4.867,791.69,190.578
2020-04-02 09:00:00,6.617,56.9,2.417,599.546,0.0,5.55,791.608,193.525
2020-04-02 10:00:00,7.7,54.733,3.1,739.528,0.0,5.733,791.578,195.686
2020-04-02 11:00:00,8.917,53.133,3.1,826.618,0.0,6.05,791.557,199.937
2020-04-02 12:00:00,9.9,48.317,3.267,818.987,0.0,5.9,791.36,217.16
2020-04-02 13:00:00,10.733,45.933,3.433,759.557,0.0,5.917,791.195,227.399
2020-04-02 14:00:00,10.733,46.683,2.933,576.692,0.0,6.033,790.92,239.28
2020-04-02 15:00:00,9.4,53.483,2.0,532.341,0.0,6.283,790.746,233.059
2020-04-02 16:00:00,8.683,57.983,2.183,381.049,0.0,6.533,790.559,220.731
2020-04-02 17:00:00,7.783,65.75,0.833,203.176,0.0,6.967,790.756,216.127
2020-04-02 18:00:00,6.733,72.55,0.5,41.673,0.0,7.15,790.807,237.894
2020-04-02 19:00:00,5.717,73.8,0.5,0.0,0.0,6.783,791.219,228.971
2020-04-02 20:00:00,5.067,75.867,0.75,0.0,0.0,6.683,791.374,240.221
2020-04-02 21:00:00,4.617,75.5,0.667,0.0,0.0,6.4,791.662,232.653
2020-04-02 22:00:00,4.233,76.533,0.583,0.0,0.0,6.317,791.938,236.531
2020-04-02 23:00:00,3.617,77.633,0.5,0.0,0.0,6.133,791.826,247.114
2020-04-03 00:00:00,3.183,78.9,0.667,0.0,0.0,6.067,791.724,241.558
2020-04-03 01:00:00,2.983,79.933,0.333,0.0,0.0,6.05,791.726,231.5
2020-04-03 02:00:00,2.75,80.4,0.75,0.0,0.0,5.967,791.594,232.821
2020-04-03 03:00:00,2.55,79.967,0.417,0.0,0.0,5.867,791.611,217.874
2020-04-03 04:00:00,2.117,81.883,0.5,0.0,0.0,5.817,791.759,213.301
2020-04-03 05:00:00,1.833,83.133,0.167,0.0,0.0,5.783,791.774,201.077
2020-04-03 06:00:00,2.233,82.717,0.167,44.104,0.0,5.933,792.296,214.931
2020-04-03 07:00:00,3.25,77.417,0.683,211.774,0.0,5.967,792.489,205.61
2020-04-03 08:00:00,5.017,65.517,0.75,407.053,0.0,5.7,792.863,202.671
2020-04-03 09:00:00,6.45,63.067,2.85,598.399,0.0,6.083,793.376,205.96
2020-04-03 10:00:00,7.55,56.233,2.767,737.437,0.0,5.833,793.879,200.407
2020-04-03 11:00:00,8.35,51.95,4.517,800.164,0.0,5.7,794.303,203.255
2020-04-03 12:00:00,9.3,51.533,3.683,843.648,0.0,6.033,794.187,211.207
2020-04-03 13:00:00,9.717,49.1,2.683,796.924,0.0,5.917,794.141,209.98
2020-04-03 14:00:00,9.533,47.9,2.067,721.789,0.0,5.7,794.302,217.441
2020-04-03 15:00:00,8.65,52.133,2.35,581.031,0.0,5.833,794.383,214.813
2020-04-03 16:00:00,8.217,55.383,2.767,407.227,0.0,6.033,794.573,214.027
2020-04-03 17:00:00,7.3,59.267,2.167,222.785,0.0,6.05,794.904,209.335
2020-04-03 18:00:00,6.267,65.933,0.833,50.416,0.0,6.267,795.305,207.204
2020-04-03 19:00:00,5.083,72.05,0.833,0.0,0.0,6.3,795.809,211.252
2020-04-03 20:00:00,4.45,74.917,0.917,0.0,0.0,6.283,796.348,215.575
2020-04-03 21:00:00,3.6,77.55,1.167,0.0,0.0,6.117,796.672,214.742
2020-04-03 22:00:00,2.95,78.783,0.75,0.0,0.0,5.933,796.963,226.299
2020-04-03 23:00:00,1.883,81.033,1.35,0.0,0.0,5.667,797.039,210.388
2020-04-04 00:00:00,1.05,82.233,1.6,0.0,0.0,5.433,797.012,202.473
2020-04-04 01:00:00,0.467,83.083,1.617,0.0,0.0,5.25,797.178,203.696
2020-04-04 02:00:00,0.033,83.217,1.35,0.0,0.0,5.083,796.853,194.356
2020-04-04 03:00:00,-0.3,83.9,1.35,0.0,0.0,5.017,796.958,201.176
2020-04-04 04:00:00,-0.583,84.8,1.433,0.0,0.0,4.983,797.004,205.462
2020-04-04 05:00:00,-0.7,85.95,1.333,0.0,0.0,5.0,797.269,197.507
2020-04-04 06:00:00,-0.533,86.0,1.617,48.656,0.0,5.033,797.827,204.76
2020-04-04 07:00:00,-0.083,85.4,1.417,229.214,0.0,5.2,798.278,194.128
2020-04-04 08:00:00,3.133,76.667,1.25,423.213,0.0,5.833,798.748,195.211
2020-04-04 09:00:00,6.633,60.567,1.25,588.546,0.0,5.917,799.162,199.138
2020-04-04 10:00:00,8.583,52.633,2.083,743.721,0.0,5.867,799.754,204.52
2020-04-04 11:00:00,10.233,47.317,2.6,825.168,0.0,5.883,799.704,205.755
2020-04-04 12:00:00,11.367,43.533,3.6,857.03,0.0,5.867,799.713,211.575
2020-04-04 13:00:00,12.017,44.2,3.017,834.112,0.0,6.2,799.946,213.625
2020-04-04 14:00:00,12.217,45.417,2.35,738.416,0.0,6.467,799.865,219.805
2020-04-04 15:00:00,11.8,43.933,1.45,604.278,0.0,6.05,799.662,216.517
2020-04-04 16:00:00,9.033,54.517,1.017,426.924,0.0,6.267,799.677,216.281
2020-04-04 17:00:00,7.2,59.967,1.333,229.215,0.0,6.1,799.83,215.252
2020-04-04 18:00:00,5.667,64.417,1.617,53.381,0.0,5.883,799.981,212.272
2020-04-04 19:00:00,4.55,66.95,1.9,0.0,0.0,5.667,800.534,207.326
2020-04-04 20:00:00,3.767,67.917,1.9,0.0,0.0,5.45,800.818,205.755
2020-04-04 21:00:00,3.267,68.15,2.0,0.0,0.0,5.25,801.083,203.98
2020-04-04 22:00:00,2.933,68.683,1.7,0.0,0.0,5.183,801.072,203.127
2020-04-04 23:00:00,2.45,70.733,1.083,0.0,0.0,5.167,801.258,202.087
2020-04-05 00:00:00,2.167,72.05,1.25,0.0,0.0,5.15,801.353,203.182
2020-04-05 01:00:00,2.0,71.333,1.9,0.0,0.0,5.033,801.143,204.208
2020-04-05 02:00:00,1.9,70.267,1.7,0.0,0.0,4.933,801.02,205.03
2020-04-05 03:00:00,1.7,69.183,2.1,0.0,0.0,4.783,801.127,210.549
2020-04-05 04:00:00,1.75,66.3,2.1,0.0,0.0,4.6,801.114,210.597
2020-04-05 05:00:00,1.75,64.633,1.617,0.0,0.0,4.483,801.397,224.325
2020-04-05 06:00:00,1.85,64.35,1.8,51.438,0.0,4.483,801.748,228.215
2020-04-05 07:00:00,2.383,62.817,2.1,232.264,0.0,4.533,801.86,202.151
2020-04-05 08:00:00,6.15,52.067,1.367,428.309,0.0,4.817,801.961,204.513
2020-04-05 09:00:00,10.7,39.617,1.733,608.769,0.0,5.1,802.044,208.44
2020-04-05 10:00:00,12.2,33.1,2.35,745.397,0.0,4.683,802.205,212.675
2020-04-05 11:00:00,13.517,35.217,3.183,838.002,0.0,5.45,801.899,217.034
2020-04-05 12:00:00,14.017,37.7,2.6,864.146,0.0,6.017,801.791,220.332
2020-04-05 13:00:00,14.95,35.583,3.183,830.349,0.0,6.067,801.614,224.41
2020-04-05 14:00:00,15.683,34.533,2.15,738.244,0.0,6.167,801.358,230.158
2020-04-05 15:00:00,15.417,27.267,3.083,598.054,0.0,4.8,801.022,230.009
2020-04-05 16:00:00,14.0,22.767,4.533,424.73,0.0,3.65,800.901,230.799
2020-04-05 17:00:00,13.467,21.767,5.817,229.244,0.0,3.35,800.656,230.392
2020-04-05 18:00:00,13.033,20.767,6.85,55.14,0.0,3.117,800.799,225.24
2020-04-05 19:00:00,12.333,21.817,7.283,0.0,0.0,3.117,801.229,221.352
2020-04-05 20:00:00,12.117,20.733,8.8,0.0,0.0,2.9,801.462,222.513
2020-04-05 21:00:00,11.567,22.45,7.283,0.0,0.0,3.05,801.783,225.514
2020-04-05 22:00:00,11.417,22.667,7.45,0.0,0.0,3.067,802.124,251.725
2020-04-05 23:00:00,11.367,23.033,8.9,0.0,0.0,3.1,802.016,250.771
2020-04-06 00:00:00,11.183,24.733,8.633,0.0,0.0,3.283,802.001,253.203
2020-04-06 01:00:00,10.917,25.783,6.867,0.0,0.0,3.35,802.31,257.89
2020-04-06 02:00:00,10.383,27.733,5.05,0.0,0.0,3.483,802.268,272.097
2020-04-06 03:00:00,9.733,31.1,5.833,0.0,0.0,3.733,802.386,263.816
2020-04-06 04:00:00,9.383,32.233,5.133,0.0,0.0,3.8,802.472,261.141
2020-04-06 05:00:00,9.1,32.533,5.217,0.0,0.0,3.767,802.767,256.865
2020-04-06 06:00:00,9.117,34.183,6.617,47.541,0.0,3.95,803.258,255.0
2020-04-06 07:00:00,9.3,34.717,7.7,219.231,0.0,4.067,803.283,227.132
2020-04-06 08:00:00,11.267,32.3,7.95,445.658,0.0,4.3,803.723,203.994
2020-04-06 09:00:00,12.5,30.267,8.117,621.34,0.0,4.367,804.002,207.777
2020-04-06 10:00:00,13.533,29.117,7.783,760.108,0.0,4.483,804.163,212.082
2020-04-06 11:00:00,14.683,26.45,5.217,845.192,0.0,4.4,804.23,217.896
2020-04-06 12:00:00,15.683,26.0,4.6,871.351,0.0,4.633,804.459,222.811
