time,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,LW_in,SW_global
2020-01-27 12:00:00,7.683,42.067,5.067,152.48,201.564,0.0,4.417,793.346,237.761,354.044
2020-01-27 13:00:00,7.15,45.383,4.017,150.805,196.693,0.0,4.6,792.646,237.694,347.49800000000005
2020-01-27 14:00:00,5.983,55.467,4.033,67.324,163.622,0.0,5.05,792.289,259.705,230.94600000000003
2020-01-27 15:00:00,5.5,53.567,4.467,5.817,97.365,0.0,4.75,792.171,267.107,103.18199999999999
2020-01-27 16:00:00,6.85,48.233,7.017,0.02,45.029,0.0,4.783,791.418,277.044,45.04900000000001
2020-01-27 17:00:00,6.367,51.1,6.0,0.0,1.719,0.0,4.883,791.159,276.421,1.719
2020-01-27 18:00:00,5.983,53.567,6.767,0.0,0.0,0.0,4.983,790.618,274.771,0.0
2020-01-27 19:00:00,5.717,55.433,8.55,0.0,0.0,0.0,5.1,790.246,281.506,0.0
2020-01-27 20:00:00,5.067,60.583,9.167,0.0,0.0,0.0,5.317,789.888,275.57,0.0
2020-01-27 21:00:00,4.05,67.617,7.7,0.0,0.0,0.0,5.5,789.624,281.95,0.0
2020-01-27 22:00:00,4.15,64.817,7.117,0.0,0.0,0.0,5.317,789.078,286.925,0.0
2020-01-27 23:00:00,4.9,58.483,6.833,0.0,0.0,0.0,5.067,788.689,287.122,0.0
2020-01-28 00:00:00,4.917,60.4,5.317,0.0,0.0,0.0,5.233,787.887,279.98,0.0
2020-01-28 01:00:00,5.183,60.8,5.033,0.0,0.0,0.0,5.367,787.288,271.148,0.0
2020-01-28 02:00:00,2.633,80.3,2.133,0.0,0.0,0.0,5.9,787.046,279.489,0.0
2020-01-28 03:00:00,2.567,79.867,3.45,0.0,0.0,0.0,5.833,786.561,280.389,0.0
2020-01-28 04:00:00,4.833,67.283,6.25,0.0,0.0,0.0,5.8,785.753,284.573,0.0
2020-01-28 05:00:00,4.983,67.233,4.633,0.0,0.0,0.0,5.833,785.259,278.968,0.0
2020-01-28 06:00:00,3.35,75.183,1.45,0.0,0.0,0.0,5.817,784.747,269.641,0.0
2020-01-28 07:00:00,4.133,70.217,3.667,0.0,0.0,0.0,5.733,784.884,257.799,0.0
2020-01-28 08:00:00,4.85,66.2,5.833,0.219,26.675,0.0,5.717,784.826,260.531,26.894000000000002
2020-01-28 09:00:00,5.083,63.367,5.15,10.592,97.97,0.0,5.55,784.704,258.503,108.562
2020-01-28 10:00:00,0.433,89.367,7.183,3.353,147.28,1.4,5.617,785.193,263.179,150.633
2020-01-28 11:00:00,-0.483,94.883,3.0,2.59,175.919,2.2,5.6,785.623,268.583,178.50900000000001
2020-01-28 12:00:00,-0.15,95.117,0.167,6.511,157.51,2.4,5.75,785.229,272.263,164.021
2020-01-28 13:00:00,-0.3,95.817,1.967,13.788,145.92,2.0,5.717,785.031,275.65,159.708
2020-01-28 14:00:00,-0.6,95.0,2.1,4.749,123.755,0.6,5.55,784.961,274.594,128.504
2020-01-28 15:00:00,-0.5,92.117,1.45,3.556,90.049,0.4,5.433,784.968,272.407,93.605
2020-01-28 16:00:00,-0.267,85.867,1.7,0.135,38.834,0.2,5.15,784.742,267.162,38.969
2020-01-28 17:00:00,0.533,76.45,2.083,0.0,1.085,0.0,4.833,785.319,281.136,1.085
2020-01-28 18:00:00,0.667,72.867,2.667,0.0,0.0,0.0,4.65,785.822,271.965,0.0
2020-01-28 19:00:00,0.45,76.183,3.183,0.0,0.0,0.0,4.817,786.354,278.405,0.0
2020-01-28 20:00:00,0.283,77.583,3.85,0.0,0.0,0.0,4.85,786.436,247.039,0.0
2020-01-28 21:00:00,-0.35,85.017,2.733,0.0,0.0,0.2,5.067,786.356,250.058,0.0
2020-01-28 22:00:00,-1.0,91.65,0.667,0.0,0.0,2.2,5.217,786.244,261.822,0.0
2020-01-28 23:00:00,-1.183,93.717,1.0,0.0,0.0,1.2,5.25,785.946,263.852,0.0
2020-01-29 00:00:00,-1.167,94.533,0.833,0.0,0.0,1.0,5.3,785.73,263.375,0.0
2020-01-29 01:00:00,-0.95,95.117,0.667,0.0,0.0,0.6,5.433,785.904,265.913,0.0
2020-01-29 02:00:00,-0.5,96.05,0.833,0.0,0.0,0.8,5.65,786.418,273.364,0.0
2020-01-29 03:00:00,-0.05,95.933,1.883,0.0,0.0,0.4,5.833,786.753,274.203,0.0
2020-01-29 04:00:00,0.117,95.117,1.7,0.0,0.0,0.4,5.85,787.222,276.874,0.0
2020-01-29 05:00:00,-0.217,95.0,2.0,0.0,0.0,2.6,5.717,787.502,273.699,0.0
2020-01-29 06:00:00,-0.3,96.283,0.0,0.0,0.0,1.0,5.783,787.968,275.604,0.0
2020-01-29 07:00:00,-0.267,96.167,0.0,0.0,0.0,0.4,5.8,788.592,276.109,0.0
2020-01-29 08:00:00,-0.233,95.933,0.0,3.575,16.924,0.6,5.8,789.013,273.562,20.499
2020-01-29 09:00:00,-0.3,96.4,0.0,8.21,66.1,0.8,5.8,789.442,268.672,74.31
2020-01-29 10:00:00,-0.267,96.167,0.0,14.825,100.368,1.0,5.8,790.42,272.289,115.193
2020-01-29 11:00:00,-0.2,96.283,0.0,18.805,120.452,0.8,5.8,790.695,276.212,139.257
2020-01-29 12:00:00,-0.1,95.933,0.0,25.289,121.747,0.6,5.8,790.534,277.687,147.036
2020-01-29 13:00:00,0.133,95.933,1.017,17.983,132.324,0.2,5.9,790.712,278.255,150.30700000000002
2020-01-29 14:00:00,0.25,96.867,1.267,14.154,109.12,0.2,6.033,791.179,278.88,123.274
2020-01-29 15:00:00,0.317,96.283,1.1,9.315,72.771,0.0,6.0,791.632,280.931,82.086
2020-01-29 16:00:00,0.4,95.933,1.633,3.42,37.374,0.0,6.033,792.121,280.101,40.794000000000004
2020-01-29 17:00:00,0.583,94.917,2.567,0.071,1.606,0.0,6.067,793.119,281.348,1.677
2020-01-29 18:00:00,0.417,95.0,1.267,0.0,0.0,0.0,6.0,793.545,275.579,0.0
2020-01-29 19:00:00,0.367,95.233,1.2,0.0,0.0,0.0,5.983,794.086,261.445,0.0
2020-01-29 20:00:00,0.3,96.283,0.75,0.0,0.0,0.0,6.0,794.581,263.893,0.0
2020-01-29 21:00:00,0.167,95.933,0.5,0.0,0.0,0.0,5.933,795.021,276.893,0.0
2020-01-29 22:00:00,-0.35,96.167,0.667,0.0,0.0,0.0,5.733,795.695,268.897,0.0
2020-01-29 23:00:00,-1.3,95.467,1.25,0.0,0.0,0.0,5.317,796.038,273.176,0.0
2020-01-30 00:00:00,-2.3,94.9,1.35,0.0,0.0,0.0,4.9,796.04,263.086,0.0
2020-01-30 01:00:00,-2.9,95.017,1.45,0.0,0.0,0.0,4.683,795.884,246.578,0.0
2020-01-30 02:00:00,-3.3,95.017,1.7,0.0,0.0,0.0,4.55,796.21,207.571,0.0
2020-01-30 03:00:00,-3.6,95.25,2.0,0.0,0.0,0.0,4.45,795.826,214.628,0.0
2020-01-30 04:00:00,-3.667,94.9,1.6,0.0,0.0,0.0,4.4,795.727,211.255,0.0
2020-01-30 05:00:00,-3.4,95.017,1.633,0.0,0.0,0.0,4.5,795.647,215.324,0.0
2020-01-30 06:00:00,-3.233,95.133,1.25,0.0,0.0,0.0,4.567,795.803,210.155,0.0
2020-01-30 07:00:00,-3.683,94.317,1.433,0.0,0.0,0.0,4.4,795.992,195.87,0.0
2020-01-30 08:00:00,-3.317,94.9,1.333,31.1,25.535,0.0,4.533,796.133,194.02,56.635000000000005
2020-01-30 09:00:00,-2.117,95.533,1.25,132.212,68.072,0.0,5.017,796.322,199.604,200.284
2020-01-30 10:00:00,-0.1,96.05,0.5,219.956,103.408,0.0,5.85,796.49,201.904,323.364
2020-01-30 11:00:00,1.933,93.217,0.583,266.48,143.261,0.0,6.533,796.168,206.692,409.741
2020-01-30 12:00:00,1.467,88.2,0.75,284.39,151.593,0.0,5.983,795.843,211.064,435.98299999999995
2020-01-30 13:00:00,0.883,90.45,1.283,286.714,111.519,0.0,5.883,795.304,222.507,398.233
2020-01-30 14:00:00,0.783,92.1,1.7,225.785,119.024,0.0,5.95,795.15,219.331,344.80899999999997
2020-01-30 15:00:00,0.867,92.1,1.517,98.751,102.639,0.0,6.0,794.978,244.464,201.39
2020-01-30 16:00:00,1.333,91.25,1.083,9.253,59.666,0.0,6.15,794.967,264.757,68.919
2020-01-30 17:00:00,1.35,91.25,1.717,0.036,3.887,0.0,6.15,795.022,272.182,3.923
2020-01-30 18:00:00,3.15,83.817,4.533,0.0,0.0,0.0,6.417,795.351,261.646,0.0
2020-01-30 19:00:00,3.55,84.617,1.7,0.0,0.0,0.0,6.667,795.661,271.731,0.0
2020-01-30 20:00:00,2.217,91.517,1.433,0.0,0.0,0.0,6.567,795.732,287.853,0.0
2020-01-30 21:00:00,1.983,93.2,0.917,0.0,0.0,0.4,6.583,795.944,291.366,0.0
2020-01-30 22:00:00,1.783,94.867,1.333,0.0,0.0,0.4,6.583,796.064,304.271,0.0
2020-01-30 23:00:00,2.117,95.8,1.433,0.0,0.0,0.2,6.833,796.224,306.859,0.0
2020-01-31 00:00:00,2.083,95.8,1.167,0.0,0.0,0.0,6.8,796.298,300.955,0.0
2020-01-31 01:00:00,2.183,95.8,1.25,0.0,0.0,0.0,6.883,796.345,307.541,0.0
2020-01-31 02:00:00,2.333,97.2,1.617,0.0,0.0,0.0,7.05,796.676,308.747,0.0
2020-01-31 03:00:00,2.617,96.733,1.433,0.0,0.0,0.0,7.15,796.467,307.142,0.0
2020-01-31 04:00:00,2.483,96.967,1.183,0.0,0.0,0.0,7.117,796.506,310.924,0.0
2020-01-31 05:00:00,2.467,97.2,1.433,0.0,0.0,0.0,7.1,796.719,311.598,0.0
2020-01-31 06:00:00,2.65,96.85,1.617,0.0,0.0,0.0,7.167,797.001,314.261,0.0
2020-01-31 07:00:00,2.767,97.2,1.417,0.0,0.008,0.0,7.25,797.598,312.021,0.008
2020-01-31 08:00:00,3.267,96.85,1.533,0.363,21.675,0.0,7.5,798.062,313.949,22.038
2020-01-31 09:00:00,3.983,96.85,1.333,1.616,89.519,0.0,7.85,798.291,313.416,91.135
2020-01-31 10:00:00,4.967,96.783,1.083,12.752,146.645,0.0,8.417,798.852,317.529,159.39700000000002
2020-01-31 11:00:00,5.867,92.85,0.25,80.288,189.589,0.0,8.617,798.617,294.029,269.877
2020-01-31 12:00:00,5.367,90.233,0.583,168.58,190.658,0.0,8.083,798.361,297.508,359.238
2020-01-31 13:00:00,4.683,90.633,0.75,226.14,156.3,0.0,7.717,798.136,258.619,382.44
2020-01-31 14:00:00,4.417,91.667,1.633,203.563,117.9,0.0,7.65,797.98,254.003,321.46299999999997
2020-01-31 15:00:00,4.0,91.433,0.667,153.475,80.811,0.0,7.433,797.695,242.151,234.286
2020-01-31 16:00:00,3.883,91.767,0.75,51.405,44.166,0.0,7.4,797.706,241.049,95.571
2020-01-31 17:00:00,4.25,88.267,1.267,1.842,4.166,0.0,7.333,797.654,238.59,6.008000000000001
2020-01-31 18:00:00,4.05,87.1,1.267,0.0,0.0,0.0,7.133,797.753,245.284,0.0
2020-01-31 19:00:00,3.417,87.317,1.1,0.0,0.0,0.0,6.833,798.13,246.63,0.0
2020-01-31 20:00:00,2.417,89.6,1.7,0.0,0.0,0.0,6.533,798.142,230.366,0.0
2020-01-31 21:00:00,1.983,90.867,1.517,0.0,0.0,0.0,6.4,798.125,238.592,0.0
2020-01-31 22:00:00,1.417,91.483,1.617,0.0,0.0,0.0,6.183,797.94,233.662,0.0
2020-01-31 23:00:00,1.4,92.05,1.7,0.0,0.0,0.0,6.2,797.726,236.154,0.0
2020-02-01 00:00:00,1.617,92.5,1.983,0.0,0.0,0.0,6.333,797.309,241.969,0.0
2020-02-01 01:00:00,1.817,92.633,1.0,0.0,0.0,0.0,6.433,796.988,234.259,0.0
2020-02-01 02:00:00,1.6,93.133,1.267,0.0,0.0,0.0,6.383,796.794,234.929,0.0
2020-02-01 03:00:00,2.283,92.3,2.65,0.0,0.0,0.0,6.633,796.479,239.384,0.0
2020-02-01 04:00:00,7.233,70.533,3.417,0.0,0.0,0.0,7.183,796.183,238.523,0.0
2020-02-01 05:00:00,3.6,83.083,1.183,0.0,0.0,0.0,6.567,795.721,243.48,0.0
2020-02-01 06:00:00,2.067,87.333,1.167,0.0,0.0,0.0,6.183,795.503,257.986,0.0
2020-02-01 07:00:00,1.6,89.833,1.45,0.0,0.061,0.0,6.167,795.466,273.32,0.061
2020-02-01 08:00:00,8.75,60.7,5.767,9.813,32.553,0.0,6.85,795.531,266.111,42.366
2020-02-01 09:00:00,9.817,55.417,7.783,60.315,94.991,0.0,6.733,795.393,266.163,155.30599999999998
2020-02-01 10:00:00,10.167,55.35,6.683,150.471,132.302,0.0,6.867,795.298,259.542,282.773
2020-02-01 11:00:00,6.817,72.717,2.15,173.385,180.379,0.0,7.217,795.27,260.634,353.764
2020-02-01 12:00:00,6.367,77.0,1.267,111.662,213.769,0.0,7.383,795.398,281.346,325.43100000000004
2020-02-01 13:00:00,6.067,78.417,1.0,24.222,232.073,0.0,7.383,794.866,285.464,256.295
2020-02-01 14:00:00,6.15,78.167,1.45,0.0,152.026,0.0,7.4,794.809,304.128,152.026
2020-02-01 15:00:00,6.017,80.383,1.633,0.0,55.777,0.0,7.517,795.106,310.325,55.777
2020-02-01 16:00:00,5.1,85.3,0.667,1.633,26.636,0.0,7.483,795.367,304.649,28.269
2020-02-01 17:00:00,4.367,89.017,1.267,0.347,3.233,0.0,7.433,795.416,290.315,3.58
2020-02-01 18:00:00,4.217,90.45,1.267,0.0,0.0,0.0,7.45,795.915,281.613,0.0
2020-02-01 19:00:00,4.15,91.883,1.2,0.0,0.0,0.0,7.533,796.506,278.703,0.0
2020-02-01 20:00:00,4.1,93.267,1.183,0.0,0.0,0.0,7.65,797.161,280.439,0.0
2020-02-01 21:00:00,4.083,93.8,1.083,0.0,0.0,0.0,7.683,797.617,261.203,0.0
2020-02-01 22:00:00,3.983,94.033,1.45,0.0,0.0,0.0,7.617,798.409,261.148,0.0
2020-02-01 23:00:00,3.9,94.383,1.517,0.0,0.0,0.0,7.6,798.107,267.067,0.0
2020-02-02 00:00:00,3.95,93.183,1.333,0.0,0.0,0.0,7.55,798.606,293.102,0.0
2020-02-02 01:00:00,3.7,91.617,1.267,0.0,0.0,0.0,7.317,798.689,289.638,0.0
2020-02-02 02:00:00,3.483,92.033,0.917,0.0,0.0,0.0,7.233,798.723,289.982,0.0
2020-02-02 03:00:00,3.35,92.383,1.167,0.0,0.0,0.0,7.2,798.622,286.147,0.0
2020-02-02 04:00:00,3.467,90.967,1.083,0.0,0.0,0.0,7.133,798.368,253.259,0.0
2020-02-02 05:00:00,3.533,90.417,1.083,0.0,0.0,0.0,7.133,798.009,263.913,0.0
2020-02-02 06:00:00,3.367,90.1,1.25,0.0,0.0,0.0,7.033,797.966,273.672,0.0
2020-02-02 07:00:00,3.683,89.367,1.433,0.018,0.138,0.0,7.133,798.124,243.761,0.156
2020-02-02 08:00:00,6.083,79.167,3.233,0.607,34.151,0.0,7.4,798.414,278.031,34.758
2020-02-02 09:00:00,7.933,71.6,4.733,0.063,106.321,0.0,7.633,797.831,291.061,106.384
2020-02-02 10:00:00,5.683,84.75,1.017,13.149,138.417,0.6,7.717,798.214,299.456,151.566
2020-02-02 11:00:00,4.6,91.583,1.017,3.617,130.199,0.8,7.767,798.131,310.631,133.816
2020-02-02 12:00:00,4.4,94.3,1.167,10.204,98.229,1.0,7.9,797.967,314.779,108.43299999999999
2020-02-02 13:00:00,4.517,95.083,0.833,0.272,73.91,0.8,8.017,798.079,318.785,74.182
2020-02-02 14:00:00,4.517,95.767,0.667,3.447,64.594,2.0,8.067,798.358,317.874,68.041
2020-02-02 15:00:00,4.367,96.0,1.0,5.97,49.897,1.8,8.017,798.843,320.058,55.867
2020-02-02 16:00:00,4.3,96.1,1.083,0.904,20.114,0.4,8.0,799.102,320.31,21.018
2020-02-02 17:00:00,4.2,96.967,1.167,0.0,1.722,0.4,8.0,799.379,322.294,1.722
2020-02-02 18:00:00,4.25,96.733,1.017,0.0,0.0,1.6,8.0,799.592,321.318,0.0
2020-02-02 19:00:00,4.383,96.967,1.0,0.0,0.0,2.2,8.1,799.591,313.141,0.0
2020-02-02 20:00:00,4.617,97.433,1.083,0.0,0.0,3.0,8.267,799.919,316.971,0.0
2020-02-02 21:00:00,4.733,97.8,1.433,0.0,0.0,2.0,8.383,800.196,322.76,0.0
2020-02-02 22:00:00,5.117,97.9,1.7,0.0,0.0,1.6,8.617,799.946,321.841,0.0
2020-02-02 23:00:00,5.067,98.133,1.983,0.0,0.0,0.2,8.6,800.021,321.974,0.0
2020-02-03 00:00:00,5.35,97.9,1.517,0.0,0.0,0.0,8.75,800.124,318.158,0.0
2020-02-03 01:00:00,5.317,97.783,1.35,0.0,0.0,0.0,8.717,800.279,309.639,0.0
2020-02-03 02:00:00,5.45,97.7,1.817,0.0,0.0,0.0,8.783,800.484,305.181,0.0
2020-02-03 03:00:00,5.483,95.917,1.8,0.0,0.0,0.0,8.633,800.362,298.105,0.0
2020-02-03 04:00:00,5.133,94.8,1.517,0.0,0.0,0.0,8.367,799.741,297.668,0.0
2020-02-03 05:00:00,4.95,95.1,1.45,0.0,0.0,0.0,8.233,799.531,301.107,0.0
2020-02-03 06:00:00,4.967,94.217,1.35,0.0,0.0,0.0,8.2,799.22,305.349,0.0
2020-02-03 07:00:00,5.233,93.267,2.0,0.0,0.223,0.0,8.25,799.342,271.605,0.223
2020-02-03 08:00:00,5.433,93.6,1.167,9.869,32.227,0.0,8.417,799.688,275.153,42.096
2020-02-03 09:00:00,5.65,94.683,1.617,22.472,82.702,0.0,8.633,799.954,295.898,105.174
2020-02-03 10:00:00,5.917,95.183,1.55,9.97,105.074,0.0,8.833,800.672,315.117,115.044
2020-02-03 11:00:00,6.3,94.85,1.7,11.76,119.897,0.0,9.05,800.666,320.624,131.657
2020-02-03 12:00:00,6.683,93.55,1.35,12.227,124.383,0.0,9.167,800.549,319.669,136.60999999999999
2020-02-03 13:00:00,6.517,92.7,1.25,1.03,82.375,0.0,8.967,800.164,319.482,83.405
2020-02-03 14:00:00,6.45,92.583,1.25,0.266,69.906,0.0,8.933,800.388,321.421,70.17200000000001
2020-02-03 15:00:00,6.883,88.633,1.25,6.592,74.734,0.0,8.783,800.312,315.775,81.326
2020-02-03 16:00:00,8.45,78.983,1.45,3.039,44.281,0.0,8.733,800.211,305.924,47.32
2020-02-03 17:00:00,7.383,81.633,1.183,0.715,4.84,0.0,8.4,800.031,294.944,5.555
2020-02-03 18:00:00,7.067,82.067,1.45,0.0,0.0,0.0,8.233,799.781,288.435,0.0
2020-02-03 19:00:00,6.467,84.133,1.817,0.0,0.0,0.0,8.133,799.374,281.135,0.0
2020-02-03 20:00:00,6.617,82.567,2.1,0.0,0.0,0.0,8.05,799.105,273.814,0.0
2020-02-03 21:00:00,6.667,81.25,1.817,0.0,0.0,0.0,7.95,798.299,295.032,0.0
2020-02-03 22:00:00,6.917,78.75,1.817,0.0,0.0,0.0,7.817,797.558,285.092,0.0
2020-02-03 23:00:00,6.867,76.9,1.533,0.0,0.0,0.0,7.617,796.568,277.646,0.0
2020-02-04 00:00:00,6.85,75.1,1.9,0.0,0.0,0.0,7.467,794.943,274.222,0.0
2020-02-04 01:00:00,7.817,67.667,2.083,0.0,0.0,0.0,7.15,792.891,273.927,0.0
2020-02-04 02:00:00,9.517,59.883,2.683,0.0,0.0,0.0,7.117,790.912,283.944,0.0
2020-02-04 03:00:00,8.883,67.283,3.15,0.0,0.0,0.2,7.633,789.509,288.835,0.0
2020-02-04 04:00:00,4.817,85.55,4.55,0.0,0.0,7.8,7.383,789.61,291.747,0.0
2020-02-04 05:00:00,2.267,90.133,4.367,0.0,0.0,1.2,6.483,791.916,300.15,0.0
2020-02-04 06:00:00,1.383,91.017,4.533,0.0,0.0,0.2,6.15,791.543,298.13,0.0
2020-02-04 07:00:00,1.3,83.717,3.517,0.018,0.258,0.0,5.617,791.436,268.926,0.276
2020-02-04 08:00:00,0.517,84.1,3.35,5.084,23.376,0.4,5.333,791.024,275.874,28.46
2020-02-04 09:00:00,0.6,69.667,4.2,39.31,90.189,0.0,4.433,791.018,258.002,129.499
2020-02-04 10:00:00,0.35,69.317,3.517,50.038,125.204,0.0,4.317,791.452,254.918,175.242
2020-02-04 11:00:00,0.517,65.9,5.667,54.351,156.57,0.0,4.167,791.361,269.856,210.921
2020-02-04 12:00:00,-0.25,75.083,3.85,38.699,178.16,0.0,4.5,790.861,260.035,216.85899999999998
2020-02-04 13:00:00,-1.817,91.617,5.317,35.782,145.729,0.8,4.917,790.588,264.062,181.51100000000002
2020-02-04 14:00:00,-1.767,92.517,6.183,27.056,163.846,0.6,4.967,790.484,266.485,190.90200000000002
2020-02-04 15:00:00,-2.2,94.9,5.917,9.628,104.082,0.8,4.917,790.926,258.713,113.71
2020-02-04 16:00:00,-2.35,96.25,6.7,11.85,39.37,1.4,4.95,791.517,265.405,51.22
2020-02-04 17:00:00,-2.717,95.25,5.483,0.528,4.861,1.4,4.767,792.724,254.774,5.388999999999999
2020-02-04 18:00:00,-2.983,94.783,5.75,0.0,0.0,0.8,4.617,793.644,255.799,0.0
2020-02-04 19:00:00,-3.05,96.067,5.65,0.0,0.0,1.8,4.667,794.154,257.772,0.0
2020-02-04 20:00:00,-2.9,96.567,6.1,0.0,0.0,2.2,4.767,794.556,263.498,0.0
2020-02-04 21:00:00,-2.733,97.1,5.917,0.0,0.0,1.0,4.867,795.086,267.134,0.0
2020-02-04 22:00:00,-2.683,97.1,6.783,0.0,0.0,1.4,4.9,795.882,266.147,0.0
2020-02-04 23:00:00,-2.567,97.1,7.533,0.0,0.0,0.8,4.9,796.503,269.051,0.0
2020-02-05 00:00:00,-2.417,97.1,6.617,0.0,0.0,1.6,4.967,797.014,269.507,0.0
2020-02-05 01:00:00,-2.2,97.333,6.433,0.0,0.0,2.0,5.033,797.221,271.827,0.0
2020-02-05 02:00:00,-2.067,98.267,6.1,0.0,0.0,1.4,5.183,797.795,267.474,0.0
2020-02-05 03:00:00,-1.85,97.8,5.867,0.0,0.0,0.4,5.2,798.079,270.661,0.0
2020-02-05 04:00:00,-1.8,97.8,5.867,0.0,0.0,0.2,5.2,798.702,263.29,0.0
2020-02-05 05:00:00,-1.8,97.8,5.733,0.0,0.0,0.4,5.2,799.242,257.001,0.0
2020-02-05 06:00:00,-2.15,97.8,5.917,0.0,0.0,0.0,5.083,799.277,254.418,0.0
2020-02-05 07:00:00,-2.333,97.8,4.933,0.008,0.426,0.0,5.0,800.115,261.796,0.434
2020-02-05 08:00:00,-2.333,97.217,5.033,11.058,33.278,0.0,5.0,801.014,260.96,44.336
2020-02-05 09:00:00,-2.167,97.1,4.95,42.101,93.203,0.2,5.05,801.871,248.097,135.304
2020-02-05 10:00:00,-1.817,97.1,4.183,73.342,141.421,0.0,5.2,803.15,256.416,214.76299999999998
2020-02-05 11:00:00,-1.9,97.1,4.933,139.351,196.059,0.2,5.167,803.867,229.059,335.40999999999997
2020-02-05 12:00:00,-2.033,96.017,5.133,226.596,189.178,0.0,5.033,803.961,211.935,415.774
2020-02-05 13:00:00,-1.817,95.083,3.35,299.619,148.068,0.0,5.067,804.752,201.724,447.687
2020-02-05 14:00:00,-1.6,95.0,1.917,240.814,136.671,0.0,5.183,805.198,197.693,377.485
2020-02-05 15:00:00,-1.933,94.967,0.75,163.332,101.846,0.0,5.017,805.437,198.071,265.178
2020-02-05 16:00:00,-3.817,94.617,0.75,72.219,57.644,0.0,4.35,805.348,180.035,129.863
2020-02-05 17:00:00,-5.033,94.8,0.75,4.533,8.29,0.0,4.0,805.155,180.765,12.823
2020-02-05 18:00:00,-5.833,95.033,1.167,0.0,0.0,0.0,3.75,804.978,171.219,0.0
2020-02-05 19:00:00,-6.25,95.033,1.617,0.0,0.0,0.0,3.633,804.962,172.585,0.0
2020-02-05 20:00:00,-6.533,94.767,1.333,0.0,0.0,0.0,3.567,804.98,176.303,0.0
2020-02-05 21:00:00,-7.067,94.233,1.267,0.0,0.0,0.0,3.4,804.648,177.757,0.0
2020-02-05 22:00:00,-7.417,94.0,1.517,0.0,0.0,0.0,3.3,804.645,180.763,0.0
2020-02-05 23:00:00,-7.483,94.0,1.417,0.0,0.0,0.0,3.283,804.541,182.263,0.0
2020-02-06 00:00:00,-7.483,94.0,1.8,0.0,0.0,0.0,3.283,804.438,177.936,0.0
2020-02-06 01:00:00,-7.65,94.0,1.7,0.0,0.0,0.0,3.2,803.991,180.778,0.0
2020-02-06 02:00:00,-7.533,94.0,1.7,0.0,0.0,0.0,3.267,803.806,185.899,0.0
2020-02-06 03:00:00,-7.583,94.0,1.7,0.0,0.0,0.0,3.217,803.571,185.145,0.0
2020-02-06 04:00:00,-7.1,94.367,0.917,0.0,0.0,0.0,3.383,803.332,187.552,0.0
2020-02-06 05:00:00,-7.217,94.483,1.7,0.0,0.0,0.0,3.35,803.405,198.915,0.0
2020-02-06 06:00:00,-7.083,94.0,1.617,0.0,0.0,0.0,3.383,803.382,209.214,0.0
2020-02-06 07:00:00,-6.667,94.75,1.8,0.0,0.91,0.0,3.517,803.601,226.866,0.91
2020-02-06 08:00:00,-5.467,95.033,1.433,8.47,52.119,0.0,3.85,803.665,229.253,60.589
2020-02-06 09:00:00,-3.75,96.067,1.083,66.239,123.846,0.0,4.45,803.582,222.179,190.085
2020-02-06 10:00:00,-2.317,95.75,0.583,225.081,119.175,0.0,4.933,803.641,202.116,344.256
2020-02-06 11:00:00,-2.233,94.1,0.933,351.281,106.529,0.0,4.883,803.747,200.506,457.81
2020-02-06 12:00:00,-2.617,94.667,0.167,393.454,104.972,0.0,4.783,803.486,201.457,498.426
2020-02-06 13:00:00,-3.233,94.2,1.083,373.722,106.241,0.0,4.533,803.126,201.979,479.96299999999997
2020-02-06 14:00:00,-3.583,95.017,0.417,311.597,95.815,0.0,4.467,803.041,201.528,407.412
2020-02-06 15:00:00,-3.85,95.017,0.75,206.174,79.74,0.0,4.367,802.988,200.204,285.914
2020-02-06 16:00:00,-4.317,94.833,1.0,84.524,50.981,0.0,4.2,803.211,197.699,135.505
2020-02-06 17:00:00,-4.383,95.433,1.433,6.103,8.181,0.0,4.2,803.743,195.514,14.283999999999999
2020-02-06 18:00:00,-4.383,95.317,1.5,0.0,0.0,0.0,4.183,803.868,194.368,0.0
2020-02-06 19:00:00,-4.533,95.933,1.9,0.0,0.0,0.0,4.183,803.981,197.168,0.0
2020-02-06 20:00:00,-4.217,95.6,2.1,0.0,0.0,0.0,4.267,804.118,191.364,0.0
2020-02-06 21:00:00,-4.133,95.017,2.0,0.0,0.0,0.0,4.267,803.884,190.788,0.0
2020-02-06 22:00:00,-4.2,94.9,2.1,0.0,0.0,0.0,4.2,803.576,190.439,0.0
2020-02-06 23:00:00,-4.167,94.9,2.1,0.0,0.0,0.0,4.233,803.515,190.39,0.0
2020-02-07 00:00:00,-4.417,94.683,1.9,0.0,0.0,0.0,4.167,803.404,190.035,0.0
2020-02-07 01:00:00,-4.233,94.967,2.1,0.0,0.0,0.0,4.233,803.053,189.649,0.0
2020-02-07 02:00:00,-4.0,94.1,2.1,0.0,0.0,0.0,4.3,803.026,189.297,0.0
2020-02-07 03:00:00,-4.133,94.1,2.1,0.0,0.0,0.0,4.217,802.902,189.071,0.0
2020-02-07 04:00:00,-4.583,94.1,2.0,0.0,0.0,0.0,4.1,802.785,188.936,0.0
2020-02-07 05:00:00,-4.483,94.1,1.817,0.0,0.0,0.0,4.133,802.799,188.33,0.0
2020-02-07 06:00:00,-4.3,93.867,2.0,0.0,0.0,0.0,4.183,802.747,187.348,0.0
