time,cam_temp,cam_temp_full,mean,std
2020-01-13 00:00:00,-2.604,-2.747,-4.949,2.81
2020-01-13 01:00:00,-2.711,-3.166,-5.483,3.024
2020-01-13 02:00:00,-3.891,-4.644,-6.991,3.132
2020-01-13 03:00:00,-2.995,-3.524,-5.906,3.092
2020-01-13 04:00:00,-3.34,-3.969,-6.377,3.146
2020-01-13 05:00:00,-2.69,-3.243,-5.711,3.158
2020-01-13 06:00:00,-2.449,-3.348,-5.657,3.05
2020-01-13 07:00:00,-3.474,-3.861,-6.323,3.079
2020-01-13 08:00:00,-3.351,-3.862,-6.245,2.9
2020-01-13 09:00:00,-2.824,-3.196,-5.291,2.579
2020-01-13 10:00:00,-2.879,-2.722,-4.411,2.192
2020-01-13 11:00:00,-0.325,1.068,-0.064,2.112
2020-01-13 12:00:00,-1.931,-0.289,-1.396,2.15
2020-01-13 13:00:00,-2.668,-0.226,-1.738,2.381
2020-01-13 14:00:00,-3.561,-1.568,-3.077,2.304
2020-01-13 15:00:00,-3.039,-0.958,-2.606,2.365
2020-01-13 16:00:00,-4.419,-3.673,-5.891,2.782
2020-01-13 17:00:00,-5.275,-5.089,-7.5,3.044
2020-01-13 18:00:00,-2.325,-2.14,-4.529,2.81
2020-01-13 19:00:00,-2.871,-2.567,-5.264,3.112
2020-01-13 20:00:00,-3.168,-2.973,-5.7,3.108
2020-01-13 21:00:00,-3.041,-2.785,-5.565,3.054
2020-01-13 22:00:00,-3.111,-3.007,-5.334,2.772
2020-01-13 23:00:00,-2.859,-3.812,-5.933,2.866
2020-01-14 00:00:00,-2.922,-3.89,-6.151,2.969
2020-01-14 01:00:00,-2.793,-3.443,-5.758,2.93
2020-01-14 02:00:00,-2.947,-3.642,-5.612,2.577
2020-01-14 03:00:00,-2.944,-3.303,-5.458,2.712
2020-01-14 04:00:00,-3.279,-4.221,-6.429,2.913
2020-01-14 05:00:00,-3.298,-3.553,-5.74,2.831
2020-01-14 06:00:00,-3.035,-3.094,-5.526,2.929
2020-01-14 07:00:00,-2.825,-3.557,-5.711,2.794
2020-01-14 08:00:00,-2.762,-4.638,-6.399,2.664
2020-01-14 09:00:00,-2.539,-3.493,-5.497,2.78
2020-01-14 10:00:00,-2.758,-1.048,-4.173,3.324
2020-01-14 11:00:00,0.561,0.971,0.31,1.943
2020-01-14 12:00:00,-2.125,-2.067,-3.035,2.051
2020-01-14 13:00:00,-2.525,-0.427,-2.53,2.541
2020-01-14 14:00:00,-3.229,-0.816,-2.414,2.181
2020-01-14 15:00:00,-3.456,-1.288,-3.679,2.774
2020-01-14 16:00:00,-3.76,-1.267,-3.943,2.962
2020-01-14 17:00:00,-4.568,-3.492,-5.316,2.268
2020-01-14 18:00:00,-3.884,-2.232,-4.294,2.337
2020-01-14 19:00:00,-4.469,-3.293,-5.278,2.364
2020-01-14 20:00:00,-3.884,-2.232,-4.294,2.337
2020-01-14 21:00:00,-3.963,-2.0,-4.236,2.458
2020-01-14 22:00:00,-4.192,-1.32,-4.415,3.192
2020-01-14 23:00:00,-3.919,-1.611,-4.526,3.092
2020-01-15 00:00:00,-4.203,-1.845,-4.947,3.162
2020-01-15 01:00:00,-4.86,-4.396,-6.591,2.681
2020-01-15 02:00:00,-4.363,-4.303,-6.484,2.803
2020-01-15 03:00:00,-2.256,-0.86,-3.443,2.837
2020-01-15 04:00:00,-2.917,-2.164,-4.194,2.406
2020-01-15 05:00:00,-2.821,-2.902,-4.725,2.266
2020-01-15 06:00:00,-2.58,-2.231,-4.407,2.622
2020-01-15 07:00:00,-2.782,-2.24,-4.488,2.616
2020-01-15 08:00:00,-2.884,-2.589,-4.691,2.498
2020-01-15 09:00:00,-2.391,-2.008,-4.223,2.662
2020-01-15 10:00:00,-1.927,-0.856,-3.18,2.668
2020-01-15 11:00:00,-0.629,0.553,-0.177,2.364
2020-01-15 12:00:00,-1.273,-0.889,-1.656,1.877
2020-01-15 13:00:00,-3.396,-2.379,-4.214,2.506
2020-01-15 14:00:00,-3.77,-1.986,-4.257,2.723
2020-01-15 15:00:00,-4.495,-2.704,-5.204,2.904
2020-01-15 16:00:00,-4.139,-2.167,-4.412,2.818
2020-01-15 17:00:00,-3.953,-2.215,-5.047,3.132
2020-01-15 18:00:00,-4.317,-3.741,-6.059,2.795
2020-01-15 19:00:00,-4.739,-3.711,-6.478,3.148
2020-01-15 20:00:00,-4.636,-3.568,-6.48,3.269
2020-01-15 21:00:00,-2.478,-1.117,-4.011,3.075
2020-01-15 22:00:00,-2.381,-0.818,-3.907,3.199
2020-01-15 23:00:00,-2.268,-0.915,-3.792,3.185
2020-01-16 00:00:00,-2.666,-1.237,-4.208,3.24
2020-01-16 01:00:00,-2.758,-2.072,-4.735,3.028
2020-01-16 02:00:00,-2.704,-2.117,-4.853,3.125
2020-01-16 03:00:00,-1.724,-1.175,-3.738,2.995
2020-01-16 04:00:00,-2.924,-2.209,-4.614,2.884
2020-01-16 05:00:00,-2.615,-1.788,-4.371,2.984
2020-01-16 06:00:00,-2.444,-1.482,-3.64,2.649
2020-01-16 07:00:00,-2.796,-1.507,-3.773,2.692
2020-01-16 08:00:00,-3.179,-1.318,-3.973,2.862
2020-01-16 09:00:00,-4.218,-1.791,-4.65,3.024
2020-01-16 10:00:00,-3.392,-1.133,-3.96,2.955
2020-01-16 11:00:00,-0.856,1.132,-0.057,2.688
2020-01-16 12:00:00,-0.586,1.744,0.051,2.48
2020-01-16 13:00:00,-2.753,-0.216,-2.776,2.957
2020-01-16 14:00:00,-3.881,-1.53,-4.29,3.05
2020-01-16 15:00:00,-4.775,-2.439,-5.386,3.177
2020-01-16 16:00:00,-4.948,-2.544,-5.612,3.274
2020-01-16 17:00:00,-5.251,-2.7,-5.883,3.357
2020-01-16 18:00:00,-4.631,-1.924,-5.386,3.519
2020-01-16 19:00:00,-5.734,-3.969,-7.151,3.405
2020-01-16 20:00:00,-2.586,-1.722,-4.581,3.099
2020-01-16 21:00:00,-2.722,-2.042,-4.86,3.139
2020-01-16 22:00:00,-2.946,-2.171,-5.051,3.067
2020-01-16 23:00:00,-3.052,-2.494,-5.281,3.005
2020-01-17 00:00:00,-2.719,-2.583,-5.298,3.024
2020-01-17 01:00:00,-3.286,-2.83,-5.608,3.039
2020-01-17 02:00:00,-2.913,-2.896,-5.641,3.069
2020-01-17 03:00:00,-3.094,-2.964,-5.653,2.991
2020-01-17 04:00:00,-3.803,-4.47,-6.875,2.89
2020-01-17 05:00:00,-3.28,-4.082,-6.439,2.861
2020-01-17 06:00:00,-2.907,-3.443,-5.844,2.821
2020-01-17 07:00:00,-3.416,-3.846,-6.416,2.972
2020-01-17 08:00:00,-3.477,-4.527,-6.881,2.836
2020-01-17 09:00:00,-3.23,-3.88,-6.261,2.868
2020-01-17 10:00:00,-2.512,-2.093,-4.443,2.764
2020-01-17 11:00:00,0.251,3.011,1.915,2.43
2020-01-17 12:00:00,-0.564,2.912,1.616,2.592
2020-01-17 13:00:00,-3.116,0.913,-0.619,2.819
2020-01-17 14:00:00,-2.876,2.055,0.36,2.857
2020-01-17 15:00:00,-3.26,0.312,-0.804,2.157
2020-01-17 16:00:00,-3.457,-0.799,-2.075,1.984
2020-01-17 17:00:00,-3.391,-2.183,-2.754,1.324
2020-01-17 18:00:00,-3.206,-2.253,-3.037,1.308
2020-01-17 19:00:00,-3.8,-3.129,-3.788,1.158
2020-01-17 20:00:00,-3.579,-2.897,-3.556,1.055
2020-01-17 21:00:00,-3.632,-2.931,-3.516,0.962
2020-01-17 22:00:00,-3.568,-3.261,-3.455,0.738
2020-01-17 23:00:00,-3.56,-3.555,-3.511,0.414
2020-01-18 00:00:00,-4.08,-4.394,-4.303,0.292
2020-01-18 01:00:00,-4.151,-4.477,-4.388,0.354
2020-01-18 02:00:00,-3.33,-3.604,-3.482,0.264
2020-01-18 03:00:00,-4.274,-4.639,-4.511,0.286
2020-01-18 04:00:00,-1.887,-2.123,-2.045,0.389
2020-01-18 05:00:00,-2.584,-2.618,-2.5,0.359
2020-01-18 06:00:00,-2.211,-2.598,-2.372,0.369
2020-01-18 07:00:00,-2.175,-2.84,-2.638,0.468
2020-01-18 08:00:00,-1.515,-2.248,-2.025,0.501
2020-01-18 09:00:00,-2.507,-3.365,-3.193,0.669
2020-01-18 10:00:00,-1.797,-2.314,-2.247,0.853
2020-01-18 11:00:00,-1.391,-1.851,-1.82,1.061
2020-01-18 12:00:00,-1.285,-1.91,-2.017,1.416
2020-01-18 13:00:00,-1.109,-1.145,-1.073,1.422
2020-01-18 14:00:00,-1.16,-1.385,-1.703,1.557
2020-01-18 15:00:00,-1.353,-1.867,-2.359,1.599
2020-01-18 16:00:00,-2.569,-3.864,-5.26,2.64
2020-01-18 17:00:00,-2.469,-4.114,-5.588,2.515
2020-01-18 18:00:00,-3.014,-4.29,-4.92,1.294
2020-01-18 19:00:00,-2.692,-4.302,-5.139,1.674
2020-01-18 20:00:00,-3.293,-5.555,-7.271,2.722
2020-01-18 21:00:00,-4.015,-6.745,-8.919,3.229
2020-01-18 22:00:00,-3.817,-7.098,-9.738,3.97
2020-01-18 23:00:00,-4.336,-8.642,-11.872,4.753
2020-01-19 00:00:00,-3.89,-8.486,-10.611,3.551
2020-01-19 01:00:00,-3.039,-6.499,-6.953,1.687
2020-01-19 02:00:00,-3.169,-6.57,-6.792,1.519
2020-01-19 03:00:00,-2.763,-6.051,-5.965,1.31
2020-01-19 04:00:00,-3.147,-6.534,-6.408,1.282
2020-01-19 05:00:00,-3.153,-6.636,-6.563,1.373
2020-01-19 06:00:00,-3.086,-7.024,-7.558,1.98
2020-01-19 07:00:00,-3.796,-8.78,-10.068,3.198
2020-01-19 08:00:00,-4.316,-9.984,-12.593,4.437
2020-01-19 09:00:00,-4.416,-10.504,-13.542,5.005
2020-01-19 10:00:00,-3.771,-7.982,-10.216,3.523
2020-01-19 11:00:00,0.384,-3.885,-4.063,2.586
2020-01-19 12:00:00,-1.945,-5.788,-5.332,2.032
2020-01-19 13:00:00,-2.876,-5.46,-4.934,1.686
2020-01-19 14:00:00,-3.357,-6.214,-5.625,1.743
2020-01-19 15:00:00,-4.155,-7.494,-7.157,1.785
2020-01-19 16:00:00,-2.587,-5.403,-5.059,1.312
2020-01-19 17:00:00,-3.078,-6.143,-5.562,1.114
2020-01-19 18:00:00,-2.822,-6.156,-5.821,1.253
2020-01-19 19:00:00,-2.684,-6.685,-6.407,1.566
2020-01-19 20:00:00,-3.035,-7.631,-8.414,2.655
2020-01-19 21:00:00,-4.224,-9.914,-11.883,4.197
2020-01-19 22:00:00,-4.396,-10.666,-13.223,5.012
2020-01-19 23:00:00,-4.947,-11.69,-14.202,4.918
2020-01-20 00:00:00,-5.239,-12.26,-15.127,5.372
2020-01-20 01:00:00,-5.051,-12.011,-14.85,5.289
2020-01-20 02:00:00,-5.026,-12.163,-15.042,5.199
2020-01-20 03:00:00,-5.051,-12.011,-14.85,5.289
2020-01-20 04:00:00,-4.97,-12.442,-14.604,4.823
2020-01-20 05:00:00,-5.106,-12.865,-15.513,5.31
2020-01-20 06:00:00,-5.199,-12.586,-15.341,5.015
2020-01-20 07:00:00,-5.76,-13.427,-16.036,5.069
2020-01-20 08:00:00,-5.362,-13.044,-15.882,5.235
2020-01-20 09:00:00,-5.551,-13.244,-15.922,5.179
2020-01-20 10:00:00,-5.287,-12.631,-15.309,5.218
2020-01-20 11:00:00,-0.629,-7.16,-7.53,3.484
2020-01-20 12:00:00,0.042,-6.639,-6.585,3.311
2020-01-20 13:00:00,-5.163,-12.21,-13.778,4.75
2020-01-20 14:00:00,-3.522,-9.534,-11.761,4.561
2020-01-20 15:00:00,-4.335,-10.286,-12.191,4.08
2020-01-20 16:00:00,-4.124,-10.231,-12.742,4.662
2020-01-20 17:00:00,-5.038,-11.471,-14.179,4.803
2020-01-20 18:00:00,-4.691,-9.865,-11.329,3.179
2020-01-20 19:00:00,-5.959,-5.846,-6.416,1.705
2020-01-20 20:00:00,-6.834,-5.844,-6.795,1.985
2020-01-20 21:00:00,-7.116,-5.706,-6.714,2.147
2020-01-20 22:00:00,-7.125,-5.294,-6.455,2.253
2020-01-20 23:00:00,-6.271,-4.462,-5.649,2.48
2020-01-21 00:00:00,-6.532,-4.718,-5.927,2.337
2020-01-21 01:00:00,-5.281,-3.575,-5.257,2.812
2020-01-21 02:00:00,-6.024,-2.891,-4.651,2.903
2020-01-21 03:00:00,-4.067,-7.305,-8.813,3.225
2020-01-21 04:00:00,-3.72,-7.81,-9.564,3.623
2020-01-21 05:00:00,-3.727,-8.168,-10.017,3.652
2020-01-21 06:00:00,-3.686,-8.266,-9.751,3.298
2020-01-21 07:00:00,-3.674,-8.881,-10.49,3.646
2020-01-21 08:00:00,-3.993,-8.656,-10.664,3.829
2020-01-21 09:00:00,-4.326,-7.728,-10.12,3.946
2020-01-21 10:00:00,-3.429,-6.078,-8.397,3.696
2020-01-21 11:00:00,0.638,0.029,-1.287,3.023
2020-01-21 12:00:00,0.514,2.459,0.431,2.734
2020-01-21 13:00:00,-2.865,1.882,-1.562,3.821
2020-01-21 14:00:00,-5.033,-0.345,-3.805,3.522
2020-01-21 15:00:00,-3.977,-2.323,-4.829,3.307
2020-01-21 16:00:00,-2.313,0.325,-2.616,3.143
2020-01-21 17:00:00,-1.747,2.879,0.256,3.456
2020-01-21 18:00:00,-2.014,3.126,0.618,3.345
2020-01-21 19:00:00,-2.439,2.604,0.118,3.387
2020-01-21 20:00:00,-1.816,3.203,0.939,3.238
2020-01-21 21:00:00,-1.536,3.584,1.348,3.227
2020-01-21 22:00:00,-1.748,3.431,1.336,3.114
2020-01-21 23:00:00,-1.566,3.536,1.444,3.118
2020-01-22 00:00:00,-1.829,3.338,1.272,3.113
2020-01-22 01:00:00,-1.508,3.469,1.281,3.003
2020-01-22 02:00:00,-1.365,3.494,0.9,3.156
2020-01-22 03:00:00,-1.439,3.614,1.386,3.167
2020-01-22 04:00:00,-2.216,3.37,0.921,3.281
2020-01-22 05:00:00,-1.942,3.783,1.347,3.436
2020-01-22 06:00:00,-2.094,1.817,-0.856,3.081
2020-01-22 07:00:00,-2.379,-1.212,-3.235,2.759
2020-01-22 08:00:00,-2.437,-1.957,-4.626,3.413
2020-01-22 09:00:00,-2.525,-1.794,-4.899,3.853
2020-01-22 10:00:00,-2.915,-1.813,-4.984,3.929
2020-01-22 11:00:00,-1.325,0.891,-0.733,3.83
2020-01-22 12:00:00,1.75,4.504,2.821,3.323
2020-01-22 13:00:00,-2.171,0.847,-2.557,4.27
2020-01-22 14:00:00,-3.548,-0.344,-4.405,4.709
2020-01-22 15:00:00,-3.967,-0.922,-4.983,4.78
2020-01-22 16:00:00,-4.479,-1.814,-5.938,4.752
2020-01-22 17:00:00,-5.417,-3.841,-7.859,4.798
2020-01-22 18:00:00,-5.196,-4.307,-8.23,4.754
2020-01-22 19:00:00,-5.26,-4.091,-8.201,4.82
2020-01-22 20:00:00,-5.726,-4.253,-8.71,5.151
2020-01-22 21:00:00,-4.848,-3.215,-7.743,5.202
2020-01-22 22:00:00,-4.267,-2.952,-7.491,5.144
2020-01-22 23:00:00,-2.943,-1.732,-5.972,4.734
2020-01-23 00:00:00,-3.392,-2.991,-6.932,4.604
2020-01-23 01:00:00,-3.017,-3.001,-6.802,4.522
2020-01-23 02:00:00,-3.627,-3.455,-7.425,4.675
2020-01-23 03:00:00,-3.232,-2.537,-6.709,4.783
2020-01-23 04:00:00,-3.189,-1.888,-6.312,4.954
2020-01-23 05:00:00,-3.514,-2.16,-6.625,4.984
2020-01-23 06:00:00,-3.016,-1.709,-5.976,4.791
2020-01-23 07:00:00,-4.198,-2.702,-6.89,4.626
2020-01-23 08:00:00,-5.05,-3.232,-6.977,4.186
2020-01-23 09:00:00,-6.344,-4.354,-7.713,3.796
2020-01-23 10:00:00,-6.671,-2.47,-6.703,4.457
2020-01-23 11:00:00,-2.366,3.409,-0.221,4.034
2020-01-23 12:00:00,-0.093,7.586,4.547,4.568
2020-01-23 13:00:00,-2.103,5.837,2.738,4.703
2020-01-23 14:00:00,-3.225,4.779,1.692,4.674
2020-01-23 15:00:00,-2.637,5.304,2.435,4.417
2020-01-23 16:00:00,-1.899,5.974,3.175,4.37
2020-01-23 17:00:00,-2.984,4.392,1.707,4.216
2020-01-23 18:00:00,-3.586,3.419,0.821,4.031
2020-01-23 19:00:00,-3.266,3.669,0.82,4.069
2020-01-23 20:00:00,-3.807,3.012,0.024,4.086
2020-01-23 21:00:00,-3.568,3.128,0.283,4.057
2020-01-23 22:00:00,-4.47,1.332,-2.652,3.799
2020-01-23 23:00:00,-5.841,-2.568,-5.763,3.396
2020-01-24 00:00:00,-3.556,-0.737,-3.471,2.929
2020-01-24 01:00:00,-3.816,-1.031,-3.842,3.105
2020-01-24 02:00:00,-4.649,-1.047,-4.198,3.497
2020-01-24 03:00:00,-3.958,-0.292,-3.666,3.604
2020-01-24 04:00:00,-4.977,-1.325,-4.712,3.634
2020-01-24 05:00:00,-5.129,-1.719,-4.983,3.616
2020-01-24 06:00:00,-5.555,-1.578,-5.181,3.881
2020-01-24 07:00:00,-4.979,-0.916,-4.51,3.847
2020-01-24 08:00:00,-4.785,-0.508,-3.979,3.647
2020-01-24 09:00:00,-4.615,-1.296,-4.18,3.33
2020-01-24 10:00:00,-3.981,-0.076,-3.025,3.42
2020-01-24 11:00:00,-3.343,1.407,-1.25,3.003
2020-01-24 12:00:00,-2.327,2.186,0.492,3.051
2020-01-24 13:00:00,-3.63,0.896,-1.309,3.142
2020-01-24 14:00:00,-3.811,0.825,-1.723,3.271
2020-01-24 15:00:00,-3.189,0.406,-1.885,2.972
2020-01-24 16:00:00,-3.08,-0.205,-2.485,2.85
2020-01-24 17:00:00,-3.621,-1.117,-3.316,2.602
2020-01-24 18:00:00,-4.328,-2.524,-4.898,2.895
2020-01-24 19:00:00,-3.625,-1.918,-4.384,2.907
2020-01-24 20:00:00,-3.896,-2.481,-4.986,2.954
2020-01-24 21:00:00,-3.954,-2.516,-4.959,2.856
2020-01-24 22:00:00,-4.036,-2.568,-4.877,2.663
2020-01-24 23:00:00,-4.341,-2.746,-4.885,2.454
2020-01-25 00:00:00,-4.032,-2.997,-5.293,2.758
2020-01-25 01:00:00,-5.008,-4.367,-6.82,3.039
2020-01-25 02:00:00,-5.144,-4.732,-7.312,3.164
2020-01-25 03:00:00,-4.602,-4.248,-6.849,3.267
2020-01-25 04:00:00,-3.416,-2.901,-5.41,3.072
2020-01-25 05:00:00,-3.128,-2.909,-5.366,3.032
2020-01-25 06:00:00,-2.367,-2.122,-4.679,3.079
2020-01-25 07:00:00,-3.069,-2.998,-5.588,3.119
2020-01-25 08:00:00,-3.086,-2.841,-5.524,3.237
2020-01-25 09:00:00,-2.612,-2.438,-4.905,3.073
2020-01-25 10:00:00,-2.833,-2.203,-4.629,3.076
2020-01-25 11:00:00,-1.829,-0.147,-1.343,3.076
2020-01-25 12:00:00,-0.036,2.311,1.612,2.845
2020-01-25 13:00:00,-2.317,0.613,-1.362,2.893
2020-01-25 14:00:00,-2.705,0.209,-1.987,2.974
2020-01-25 15:00:00,-2.99,-0.023,-2.069,2.808
2020-01-25 16:00:00,-2.915,0.002,-1.853,2.567
2020-01-25 17:00:00,-3.771,-1.615,-3.54,2.403
2020-01-25 18:00:00,-3.836,-2.338,-4.514,2.686
2020-01-25 19:00:00,-4.076,-2.727,-5.187,2.912
2020-01-25 20:00:00,-4.323,-3.1,-5.566,2.93
2020-01-25 21:00:00,-3.968,-2.177,-4.298,2.348
2020-01-25 22:00:00,-4.121,-3.469,-5.247,2.246
2020-01-25 23:00:00,-3.93,-2.856,-4.978,2.422
2020-01-26 00:00:00,-4.106,-3.27,-5.787,2.961
2020-01-26 01:00:00,-5.284,-4.715,-7.416,3.185
2020-01-26 02:00:00,-2.477,-2.07,-4.549,2.862
2020-01-26 03:00:00,-2.863,-1.99,-4.373,2.639
2020-01-26 04:00:00,-2.895,-2.164,-4.812,2.89
2020-01-26 05:00:00,-1.986,-1.107,-3.307,2.413
2020-01-26 06:00:00,-1.972,-0.61,-2.691,2.176
2020-01-26 07:00:00,-2.716,-1.715,-3.855,2.313
2020-01-26 08:00:00,-1.728,-0.319,-2.539,2.304
2020-01-26 09:00:00,-2.497,-2.042,-3.926,2.283
2020-01-26 10:00:00,-2.67,-2.347,-4.408,2.649
2020-01-26 11:00:00,-1.256,-0.124,-0.802,2.965
2020-01-26 12:00:00,-0.591,1.408,0.999,2.888
2020-01-26 13:00:00,-2.641,-0.086,-1.997,2.853
2020-01-26 14:00:00,-2.397,0.665,-1.345,2.903
2020-01-26 15:00:00,-3.134,0.805,-0.978,2.661
2020-01-26 16:00:00,-2.787,-1.466,-1.955,1.44
2020-01-26 17:00:00,-3.46,-2.615,-3.296,1.375
2020-01-26 18:00:00,-2.988,-1.492,-2.391,1.277
2020-01-26 19:00:00,-3.086,-1.693,-2.57,1.219
2020-01-26 20:00:00,-3.826,-2.838,-3.511,1.139
2020-01-26 21:00:00,-3.821,-2.746,-3.771,1.394
2020-01-26 22:00:00,-4.082,-3.127,-4.186,1.424
2020-01-26 23:00:00,-3.084,-2.572,-3.326,1.162
2020-01-27 00:00:00,-4.261,-3.484,-4.442,1.283
2020-01-27 01:00:00,-4.953,-4.284,-5.838,2.004
2020-01-27 02:00:00,-5.66,-4.765,-6.891,2.523
2020-01-27 03:00:00,-5.127,-4.128,-6.467,2.718
2020-01-27 04:00:00,-3.163,-1.124,-3.503,2.561
2020-01-27 05:00:00,-3.161,-3.306,-4.459,1.772
2020-01-27 06:00:00,-3.118,-3.118,-4.977,2.422
2020-01-27 07:00:00,-3.834,-3.094,-5.432,2.752
2020-01-27 08:00:00,-3.98,-2.437,-4.746,2.608
2020-01-27 09:00:00,-3.712,-2.597,-4.85,2.661
2020-01-27 10:00:00,-2.697,-0.771,-1.977,2.392
2020-01-27 11:00:00,-0.143,3.058,2.397,2.528
2020-01-27 12:00:00,-0.621,2.409,1.904,2.612
2020-01-27 13:00:00,-2.576,2.622,0.948,3.083
2020-01-27 14:00:00,-3.242,1.58,-0.085,2.6
2020-01-27 15:00:00,-3.031,2.436,0.79,3.104
2020-01-27 16:00:00,-3.302,0.274,-1.135,1.964
2020-01-27 17:00:00,-3.294,1.423,-0.031,2.647
2020-01-27 18:00:00,-3.647,0.567,-0.746,2.393
2020-01-27 19:00:00,-3.42,0.446,-0.793,2.244
2020-01-27 20:00:00,-1.415,2.205,1.142,1.977
2020-01-27 21:00:00,-2.043,1.46,0.404,1.875
2020-01-27 22:00:00,-2.154,0.575,-0.179,1.495
2020-01-27 23:00:00,-2.062,-0.086,-0.554,1.216
2020-01-28 00:00:00,-2.451,0.513,-0.373,1.617
2020-01-28 01:00:00,-1.952,1.063,0.212,1.661
2020-01-28 02:00:00,-1.879,1.475,0.426,1.753
2020-01-28 03:00:00,-1.511,1.008,0.058,1.326
2020-01-28 04:00:00,-1.775,-0.082,-0.656,0.914
2020-01-28 05:00:00,-2.293,0.761,-0.06,1.603
2020-01-28 06:00:00,-2.198,1.315,0.1,1.804
2020-01-28 07:00:00,-2.57,0.097,-1.021,1.532
2020-01-28 08:00:00,-1.913,0.825,-0.37,1.457
2020-01-28 09:00:00,-1.886,1.103,0.285,1.582
2020-01-28 10:00:00,-2.08,1.095,0.231,1.652
2020-01-28 11:00:00,-1.929,-1.748,-1.557,0.626
2020-01-28 12:00:00,-2.698,-2.958,-2.852,0.324
2020-01-28 13:00:00,-1.859,-2.097,-1.858,0.699
2020-01-28 14:00:00,-1.642,-1.673,-1.604,0.575
2020-01-28 15:00:00,-2.08,-2.546,-2.384,0.501
2020-01-28 16:00:00,-2.868,-3.55,-3.331,0.581
2020-01-28 17:00:00,-2.792,-3.564,-3.548,0.707
2020-01-28 18:00:00,-2.873,-3.42,-3.343,0.836
2020-01-28 19:00:00,-2.585,-3.389,-3.216,0.966
2020-01-28 20:00:00,-2.589,-3.337,-3.152,0.854
2020-01-28 21:00:00,-2.143,-3.057,-2.823,0.797
2020-01-28 22:00:00,-2.317,-3.32,-3.032,0.747
2020-01-28 23:00:00,-2.747,-3.59,-3.476,0.405
2020-01-29 00:00:00,-1.927,-3.036,-2.853,0.51
2020-01-29 01:00:00,-2.404,-3.219,-3.111,0.448
2020-01-29 02:00:00,-2.088,-2.859,-2.753,0.443
2020-01-29 03:00:00,-2.045,-2.312,-2.329,0.408
2020-01-29 04:00:00,-1.769,-1.831,-1.801,0.368
2020-01-29 05:00:00,-1.879,-2.056,-1.889,0.428
2020-01-29 06:00:00,-1.662,-1.649,-1.681,0.294
2020-01-29 07:00:00,-2.307,-2.491,-2.426,0.318
2020-01-29 08:00:00,-2.486,-3.147,-3.009,0.542
2020-01-29 09:00:00,-1.879,-2.235,-2.069,0.339
2020-01-29 10:00:00,-2.125,-2.63,-2.425,0.488
2020-01-29 11:00:00,-1.607,-1.949,-1.83,0.415
2020-01-29 12:00:00,-1.829,-2.029,-1.891,0.493
2020-01-29 13:00:00,-1.415,-1.578,-1.455,0.527
2020-01-29 14:00:00,-1.763,-1.777,-1.662,0.558
2020-01-29 15:00:00,-1.825,-1.675,-1.6,0.535
2020-01-29 16:00:00,-1.829,-1.704,-1.692,0.652
2020-01-29 17:00:00,-1.063,-0.772,-0.838,0.578
2020-01-29 18:00:00,-2.143,-1.829,-1.879,0.534
2020-01-29 19:00:00,-1.613,-1.37,-1.335,0.482
2020-01-29 20:00:00,-1.552,-1.393,-1.35,0.489
2020-01-29 21:00:00,-1.702,-1.398,-1.46,0.465
2020-01-29 22:00:00,-1.524,-1.468,-1.564,0.572
2020-01-29 23:00:00,-2.159,-2.869,-3.551,1.512
2020-01-30 00:00:00,-2.678,-3.994,-5.242,2.444
2020-01-30 01:00:00,-3.658,-5.797,-7.492,3.359
2020-01-30 02:00:00,-3.476,-5.647,-7.07,2.969
2020-01-30 03:00:00,-3.354,-5.727,-7.464,3.272
2020-01-30 04:00:00,-3.996,-6.616,-8.468,3.459
2020-01-30 05:00:00,-3.69,-6.141,-7.94,3.18
2020-01-30 06:00:00,-4.058,-6.626,-8.043,3.035
2020-01-30 07:00:00,-3.59,-5.457,-6.817,2.529
2020-01-30 08:00:00,-3.682,-6.329,-7.76,3.102
2020-01-30 09:00:00,-4.008,-6.034,-7.804,3.201
2020-01-30 10:00:00,-3.212,-4.155,-6.354,3.29
2020-01-30 11:00:00,-0.503,-0.489,-1.315,2.206
2020-01-30 12:00:00,-0.309,0.651,0.196,2.482
2020-01-30 13:00:00,-2.889,-2.3,-3.688,3.157
2020-01-30 14:00:00,-3.724,-2.659,-4.829,3.265
2020-01-30 15:00:00,-3.908,-2.952,-5.278,3.523
2020-01-30 16:00:00,-4.101,-2.613,-4.665,2.778
2020-01-30 17:00:00,-3.778,-1.237,-2.649,1.471
2020-01-30 18:00:00,-3.778,-1.237,-2.649,1.471
2020-01-30 19:00:00,-3.754,-1.271,-2.611,1.364
2020-01-30 20:00:00,-4.091,-2.249,-2.935,1.179
2020-01-30 21:00:00,-3.488,-1.662,-2.548,1.094
2020-01-30 22:00:00,-3.617,-1.889,-2.671,1.039
2020-01-30 23:00:00,-3.578,-1.638,-2.616,1.068
2020-01-31 00:00:00,-3.538,-1.476,-2.475,1.153
2020-01-31 01:00:00,-3.621,-1.69,-2.588,1.101
2020-01-31 02:00:00,-4.278,-1.882,-3.084,1.309
2020-01-31 03:00:00,-3.444,-0.862,-2.151,1.421
2020-01-31 04:00:00,-1.604,1.247,-0.235,1.51
2020-01-31 05:00:00,-1.476,1.239,-0.075,1.352
2020-01-31 06:00:00,-1.208,1.631,0.21,1.458
2020-01-31 07:00:00,-1.262,1.947,0.336,1.611
2020-01-31 08:00:00,-0.918,2.485,0.793,1.701
