,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,DroneV,dia,h_s,cam_temp,h_f,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
5180,2020-02-26 15:15:00,0.294,-3.2,94.2,3.1,83.313,140.754,0.0,4.5,782.455,-p_aSW_directSW_diffuseLW_in,239.086,,,,,2.5,0.849,0,0.0,0,0,1,54.128,145.644,-60.789,-30.727,0,0,0,0,0,0
5181,2020-02-26 15:30:00,0.256,-3.35,94.2,5.1,69.401,127.149,0.0,4.45,782.708,-p_aSW_directSW_diffuseLW_in,239.05,,,,,2.5,0.848,0,0.0,0,0,1,13.996,127.758,-60.825,-52.937,0,0,0,0,0,0
5182,2020-02-26 15:45:00,0.217,-3.6,94.2,3.1,55.489,113.544,0.0,4.4,782.962,-p_aSW_directSW_diffuseLW_in,239.015,,,,,2.5,0.848,0,0.0,0,0,1,14.422,109.871,-60.86,-34.59,0,0,0,0,0,0
5183,2020-02-26 16:00:00,0.176,-3.55,94.2,3.85,41.577,99.939,0.0,4.4,783.216,-p_aSW_directSW_diffuseLW_in,238.979,,,,-3.998,2.5,0.847,0,0.287,0,0,1,-11.286,91.985,-60.896,-42.376,0,0,0,0,0,0
5184,2020-02-26 16:15:00,0.135,-3.5,92.8,2.6,34.59,81.847,0.0,4.4,783.397,-p_aSW_directSW_diffuseLW_in,235.138,,,,,2.5,0.847,0,0.44,0,0,1,-17.273,75.684,-64.737,-28.221,0,0,0,0,0,0
5185,2020-02-26 16:30:00,0.093,-3.6,91.75,2.6,27.604,63.754,0.0,4.3,783.577,-p_aSW_directSW_diffuseLW_in,231.298,,,,,2.5,0.846,0,0.973,0,0,1,-38.228,59.383,-68.577,-29.034,0,0,0,0,0,0
5186,2020-02-26 16:45:00,0.05,-3.6,90.0,3.6,20.618,45.662,0.0,4.2,783.757,-p_aSW_directSW_diffuseLW_in,227.457,,,,,2.5,0.846,0,1.77,0,0,1,-69.545,43.082,-72.418,-40.21,0,0,0,0,0,0
5187,2020-02-26 17:00:00,0.007,-3.95,91.65,5.1,13.631,27.57,0.0,4.15,783.938,-p_aSW_directSW_diffuseLW_in,223.616,,,,-5.06,2.5,0.845,0,2.85,0,0,1,-111.995,26.781,-76.259,-62.517,0,0,0,0,0,0
5188,2020-02-26 17:15:00,0.0,-4.2,93.4,2.6,10.223,20.69,0.9,4.2,784.122,-p_aSW_directSW_diffuseLW_in,225.499,,,,,2.5,0.85,0,2.244,0,0,1,-88.178,20.093,-74.376,-33.896,0,0,0,0,0,0
5189,2020-02-26 17:30:00,0.0,-4.15,94.1,3.6,6.816,13.81,0.9,4.2,784.305,-p_aSW_directSW_diffuseLW_in,227.382,,,,,2.5,0.85,0,2.684,0,0,1,-105.471,13.407,-72.493,-46.386,0,0,0,0,0,0
5190,2020-02-26 17:45:00,0.0,-4.0,94.1,3.6,3.408,6.931,0.9,4.3,784.488,-p_aSW_directSW_diffuseLW_in,229.264,,,,,2.5,0.85,0,2.764,0,0,1,-108.61,6.72,-70.611,-44.719,0,0,0,0,0,0
5191,2020-02-26 18:00:00,0.0,-3.95,94.15,3.1,0.0,0.051,0.0,4.3,784.672,-p_aSW_directSW_diffuseLW_in,231.147,,,,-6.141,2.5,0.849,0,2.716,0,0,1,-106.73,0.033,-68.728,-38.036,0,0,0,0,0,0
5192,2020-02-26 18:15:00,0.0,-3.9,94.2,3.1,0.0,0.038,0.0,4.3,784.8,-p_aSW_directSW_diffuseLW_in,234.535,,,,,2.5,0.849,0,2.618,0,0,1,-102.875,0.025,-65.34,-37.561,0,0,0,0,0,0
5193,2020-02-26 18:30:00,0.0,-3.8,93.4,2.6,0.0,0.026,0.0,4.3,784.928,-p_aSW_directSW_diffuseLW_in,237.923,,,,,2.5,0.848,0,2.357,0,0,1,-92.634,0.017,-61.952,-30.7,0,0,0,0,0,0
5194,2020-02-26 18:45:00,0.0,-3.8,93.4,1.0,0.0,0.013,0.0,4.3,785.056,-p_aSW_directSW_diffuseLW_in,241.311,,,,,2.5,0.848,0,1.791,0,0,1,-70.365,0.008,-58.564,-11.809,0,0,0,0,0,0
5195,2020-02-26 19:00:00,0.0,-3.75,92.0,1.8,0.0,0.0,0.0,4.25,785.184,-p_aSW_directSW_diffuseLW_in,244.699,,,,-5.854,2.5,0.847,0,1.938,0,0,1,-76.156,0.0,-55.176,-20.981,0,0,0,0,0,0
5196,2020-02-26 19:15:00,0.0,-3.7,90.7,2.1,0.0,0.0,0.0,4.2,785.242,-p_aSW_directSW_diffuseLW_in,248.616,,,,,2.5,0.847,0,1.919,0,0,1,-75.412,0.0,-51.259,-24.153,0,0,0,0,0,0
5197,2020-02-26 19:30:00,0.0,-3.7,91.4,1.8,0.0,0.0,0.0,4.2,785.3,-p_aSW_directSW_diffuseLW_in,252.532,,,,,2.5,0.846,0,1.732,0,0,1,-68.047,0.0,-47.343,-20.704,0,0,0,0,0,0
5198,2020-02-26 19:45:00,0.0,-3.7,90.7,5.1,0.0,0.0,0.0,4.2,785.358,-p_aSW_directSW_diffuseLW_in,256.449,,,,,2.5,0.846,0,2.598,0,0,1,-102.092,0.0,-43.426,-58.666,0,0,0,0,0,0
5199,2020-02-26 20:00:00,0.0,-4.05,92.7,5.65,0.0,0.0,0.0,4.2,785.416,-p_aSW_directSW_diffuseLW_in,260.366,,,,-6.002,2.5,0.845,0,2.816,0,0,1,-110.654,0.0,-39.509,-71.146,0,0,0,0,0,0
5200,2020-02-26 20:15:00,0.0,-4.1,94.1,4.6,0.0,0.0,0.0,4.2,785.532,-p_aSW_directSW_diffuseLW_in,261.72,,,,,2.5,0.845,0,2.463,0,0,1,-96.802,0.0,-38.155,-58.648,0,0,0,0,0,0
5201,2020-02-26 20:30:00,0.0,-4.1,94.1,4.85,0.0,0.0,0.0,4.2,785.647,-p_aSW_directSW_diffuseLW_in,263.074,,,,,2.5,0.844,0,2.51,0,0,1,-98.645,0.0,-36.801,-61.844,0,0,0,0,0,0
5202,2020-02-26 20:45:00,0.0,-4.1,94.9,4.1,0.0,0.0,0.0,4.3,785.762,-p_aSW_directSW_diffuseLW_in,264.428,,,,,2.5,0.844,0,2.233,0,0,1,-87.735,0.0,-35.447,-52.288,0,0,0,0,0,0
5203,2020-02-26 21:00:00,0.0,-4.0,95.25,4.6,0.0,0.0,0.0,4.3,785.878,-p_aSW_directSW_diffuseLW_in,265.782,,,,-6.092,2.5,0.843,0,2.324,0,0,1,-91.335,0.0,-34.093,-57.243,0,0,0,0,0,0
5204,2020-02-26 21:15:00,0.0,-4.0,95.6,5.1,0.0,0.0,0.0,4.3,786.041,-p_aSW_directSW_diffuseLW_in,264.594,,,,,2.5,0.843,0,2.513,0,0,1,-98.758,0.0,-35.281,-63.478,0,0,0,0,0,0
5205,2020-02-26 21:30:00,0.0,-3.85,94.9,5.1,0.0,0.0,0.0,4.35,786.204,-p_aSW_directSW_diffuseLW_in,263.407,,,,,2.5,0.842,0,2.483,0,0,1,-97.578,0.0,-36.468,-61.11,0,0,0,0,0,0
5206,2020-02-26 21:45:00,0.0,-3.8,94.9,4.1,0.0,0.0,0.9,4.4,786.367,-p_aSW_directSW_diffuseLW_in,262.22,,,,,2.5,0.85,0,2.192,0,0,1,-86.154,0.0,-37.655,-48.5,0,0,0,0,0,0
5207,2020-02-26 22:00:00,0.0,-3.75,95.25,3.6,0.0,0.0,0.0,4.4,786.53,-p_aSW_directSW_diffuseLW_in,261.032,,,,-5.99,2.5,0.849,0,2.058,0,0,1,-80.876,0.0,-38.843,-42.034,0,0,0,0,0,0
5208,2020-02-26 22:15:00,0.0,-3.7,94.9,3.6,0.0,0.0,0.9,4.4,786.65,-p_aSW_directSW_diffuseLW_in,263.073,,,,,2.5,0.85,0,1.992,0,0,1,-78.281,0.0,-36.802,-41.479,0,0,0,0,0,0
5209,2020-02-26 22:30:00,0.0,-3.6,95.95,4.85,0.0,0.0,0.0,4.5,786.77,-p_aSW_directSW_diffuseLW_in,265.114,,,,,2.5,0.849,0,2.268,0,0,1,-89.14,0.0,-34.761,-54.38,0,0,0,0,0,0
5210,2020-02-26 22:45:00,0.0,-3.5,96.3,3.1,0.0,0.0,0.0,4.5,786.89,-p_aSW_directSW_diffuseLW_in,267.154,,,,,2.5,0.849,0,1.693,0,0,1,-66.518,0.0,-32.721,-33.798,0,0,0,0,0,0
5211,2020-02-26 23:00:00,0.0,-3.5,96.3,4.1,0.0,0.0,0.0,4.5,787.01,-p_aSW_directSW_diffuseLW_in,269.195,,,,-5.754,2.5,0.848,0,1.918,0,0,1,-75.387,0.0,-30.68,-44.707,0,0,0,0,0,0
5212,2020-02-26 23:15:00,0.0,-3.5,96.3,4.6,0.0,0.0,0.0,4.5,787.075,-p_aSW_directSW_diffuseLW_in,262.551,,,,,2.5,0.848,0,2.226,0,0,1,-87.487,0.0,-37.324,-50.164,0,0,0,0,0,0
5213,2020-02-26 23:30:00,0.0,-3.5,96.3,4.9,0.0,0.0,0.0,4.5,787.14,-p_aSW_directSW_diffuseLW_in,255.907,,,,,2.5,0.847,0,2.479,0,0,1,-97.407,0.0,-43.968,-53.44,0,0,0,0,0,0
5214,2020-02-26 23:45:00,0.0,-3.5,96.3,5.1,0.0,0.0,0.0,4.5,787.204,-p_aSW_directSW_diffuseLW_in,249.263,,,,,2.5,0.847,0,2.703,0,0,1,-106.237,0.0,-50.612,-55.625,0,0,0,0,0,0
5215,2020-02-27 00:00:00,0.0,-3.5,96.3,5.1,0.0,0.0,0.0,4.5,787.269,-p_aSW_directSW_diffuseLW_in,242.619,,,,-5.273,2.5,0.846,0,2.873,0,0,1,-112.885,0.0,-57.256,-55.63,0,0,0,0,0,0
5216,2020-02-27 00:15:00,0.0,-3.5,96.3,4.1,0.0,0.0,0.0,4.5,787.334,-p_aSW_directSW_diffuseLW_in,241.906,,,,,2.5,0.846,0,0.0,0,0,1,-102.694,0.0,-57.969,-44.726,0,0,0,0,0,0
5217,2020-02-27 00:30:00,0.0,-3.5,96.3,4.6,0.0,0.0,0.0,4.5,787.398,-p_aSW_directSW_diffuseLW_in,241.194,,,,,2.5,0.845,0,0.0,0,0,1,-108.865,0.0,-58.681,-50.184,0,0,0,0,0,0
5218,2020-02-27 00:45:00,0.0,-3.5,96.3,3.6,0.0,0.0,0.0,4.5,787.463,-p_aSW_directSW_diffuseLW_in,240.482,,,,,2.5,0.845,0,0.0,0,0,1,-98.67,0.0,-59.393,-39.278,0,0,0,0,0,0
5219,2020-02-27 01:00:00,0.0,-3.5,96.3,4.6,0.0,0.0,0.0,4.5,787.527,-p_aSW_directSW_diffuseLW_in,239.769,,,,-5.917,2.5,0.844,0,0.0,0,0,1,-110.298,0.0,-60.106,-50.192,0,0,0,0,0,0
5220,2020-02-27 01:15:00,0.0,-3.5,96.3,2.6,0.0,0.0,0.9,4.5,787.548,-p_aSW_directSW_diffuseLW_in,237.718,,,,,2.5,0.85,0,0.0,0,0,1,-90.527,0.0,-62.157,-28.37,0,0,0,0,0,0
5221,2020-02-27 01:30:00,0.0,-3.5,96.3,3.85,0.0,0.0,0.0,4.5,787.569,-p_aSW_directSW_diffuseLW_in,235.666,,,,,2.5,0.849,0,0.0,0,0,1,-106.22,0.0,-64.209,-42.011,0,0,0,0,0,0
5222,2020-02-27 01:45:00,0.0,-3.5,96.3,3.1,0.0,0.0,0.0,4.5,787.59,-p_aSW_directSW_diffuseLW_in,233.614,,,,,2.5,0.849,0,0.0,0,0,1,-100.089,0.0,-66.261,-33.828,0,0,0,0,0,0
5223,2020-02-27 02:00:00,0.0,-3.5,96.3,2.85,0.0,0.0,0.0,4.5,787.611,-p_aSW_directSW_diffuseLW_in,231.563,,,,-5.782,2.5,0.848,0,0.0,0,0,1,-99.412,0.0,-68.312,-31.101,0,0,0,0,0,0
5224,2020-02-27 02:15:00,0.0,-3.5,96.3,3.6,0.0,0.0,0.0,4.5,787.574,-p_aSW_directSW_diffuseLW_in,233.667,,,,,2.5,0.848,0,0.0,0,0,1,-105.491,0.0,-66.208,-39.283,0,0,0,0,0,0
5225,2020-02-27 02:30:00,0.0,-3.55,96.3,4.85,0.0,0.0,0.0,4.5,787.536,-p_aSW_directSW_diffuseLW_in,235.771,,,,,2.5,0.847,0,0.0,0,0,1,-117.78,0.0,-64.104,-53.677,0,0,0,0,0,0
5226,2020-02-27 02:45:00,0.0,-3.6,96.3,4.1,0.0,0.0,0.0,4.5,787.499,-p_aSW_directSW_diffuseLW_in,237.875,,,,,2.5,0.847,0,0.0,0,0,1,-108.013,0.0,-62.0,-46.013,0,0,0,0,0,0
5227,2020-02-27 03:00:00,0.0,-3.65,95.95,2.8,0.0,0.0,0.0,4.5,787.462,-p_aSW_directSW_diffuseLW_in,239.979,,,,-5.481,2.5,0.846,0,0.0,0,0,1,-91.754,0.0,-59.896,-31.859,0,0,0,0,0,0
5228,2020-02-27 03:15:00,0.0,-3.7,96.3,0.5,0.0,0.0,0.0,4.5,787.438,-p_aSW_directSW_diffuseLW_in,238.545,,,,,2.5,0.846,0,0.0,0,0,1,-67.096,0.0,-61.33,-5.767,0,0,0,0,0,0
5229,2020-02-27 03:30:00,0.0,-3.7,95.95,0.75,0.0,0.0,0.0,4.45,787.413,-p_aSW_directSW_diffuseLW_in,237.112,,,,,2.5,0.845,0,0.0,0,0,1,-71.412,0.0,-62.763,-8.65,0,0,0,0,0,0
5230,2020-02-27 03:45:00,0.0,-3.8,96.3,1.779,0.0,0.0,0.0,4.4,787.388,-v_ap_aSW_directSW_diffuseLW_in,235.678,,,,,2.5,0.845,0,0.0,0,0,1,-85.268,0.0,-64.197,-21.071,0,0,0,0,0,0
5231,2020-02-27 04:00:00,0.0,-4.0,95.25,1.669,0.0,0.0,0.0,4.3,787.364,-v_ap_aSW_directSW_diffuseLW_in,234.244,,,,-6.69,2.5,0.844,0,0.0,0,0,1,-86.439,0.0,-65.631,-20.808,0,0,0,0,0,0
5232,2020-02-27 04:15:00,0.0,-4.2,94.9,1.704,0.0,0.0,0.0,4.2,787.296,-v_ap_aSW_directSW_diffuseLW_in,226.788,,,,,2.5,0.844,0,0.0,0,0,1,-95.392,0.0,-73.087,-22.305,0,0,0,0,0,0
5233,2020-02-27 04:30:00,0.0,-4.35,94.8,0.5,0.0,0.0,0.0,4.2,787.228,-p_aSW_directSW_diffuseLW_in,219.331,,,,,2.5,0.843,0,0.0,0,0,1,-87.322,0.0,-80.544,-6.778,0,0,0,0,0,0
5234,2020-02-27 04:45:00,0.0,-4.4,94.8,0.5,0.0,0.0,0.0,4.2,787.159,-p_aSW_directSW_diffuseLW_in,211.874,,,,,2.5,0.843,0,0.0,0,0,1,-94.856,0.0,-88.001,-6.855,0,0,0,0,0,0
5235,2020-02-27 05:00:00,0.0,-4.55,94.8,0.75,0.0,0.0,0.0,4.1,787.091,-p_aSW_directSW_diffuseLW_in,204.418,,,,-8.755,2.5,0.842,0,0.0,0,0,1,-106.089,0.0,-95.457,-10.633,0,0,0,0,0,0
5236,2020-02-27 05:15:00,0.0,-4.7,94.8,1.0,0.0,0.0,0.0,4.1,786.924,-p_aSW_directSW_diffuseLW_in,201.874,,,,,2.5,0.842,0,0.0,0,0,1,-112.642,0.0,-98.001,-14.641,0,0,0,0,0,0
5237,2020-02-27 05:30:00,0.0,-4.9,94.8,0.75,0.0,0.0,0.0,4.05,786.756,-p_aSW_directSW_diffuseLW_in,199.33,,,,,2.5,0.841,0,0.0,0,0,1,-111.99,0.0,-100.545,-11.446,0,0,0,0,0,0
5238,2020-02-27 05:45:00,0.0,-5.2,94.1,1.77,0.0,0.0,0.0,3.9,786.589,-v_ap_aSW_directSW_diffuseLW_in,196.787,,,,,2.5,0.841,0,0.0,0,0,1,-131.747,0.0,-103.088,-28.66,0,0,0,0,0,0
5239,2020-02-27 06:00:00,0.0,-5.55,94.1,1.8,0.0,0.0,0.0,3.8,786.422,-p_aSW_directSW_diffuseLW_in,194.243,,,,-7.989,2.5,0.84,0,0.0,0,0,1,-136.732,0.0,-105.632,-31.101,0,0,0,0,0,0
5240,2020-02-27 06:15:00,0.0,-5.3,94.1,1.5,3.476,3.906,0.0,3.9,786.388,-p_aSW_directSW_diffuseLW_in,191.112,,,,,2.5,0.84,0,0.0,0,0,1,-128.713,4.798,-108.763,-24.749,0,0,0,0,0,0
5241,2020-02-27 06:30:00,0.04,-4.8,91.3,3.6,6.952,7.812,0.0,3.9,786.354,-p_aSW_directSW_diffuseLW_in,187.98,,,,,2.5,0.839,0,0.0,0,0,1,-156.089,9.597,-111.895,-53.791,0,0,0,0,0,0
5242,2020-02-27 06:45:00,0.083,-4.0,87.3,5.1,10.428,11.718,0.0,4.0,786.32,-p_aSW_directSW_diffuseLW_in,184.848,,,,,2.5,0.839,0,0.0,0,0,1,-164.132,14.395,-115.027,-63.5,0,0,0,0,0,0
5243,2020-02-27 07:00:00,0.126,-3.6,82.45,4.85,13.904,15.624,0.0,3.85,786.286,-p_aSW_directSW_diffuseLW_in,181.717,,,,-12.877,2.5,0.838,0,0.0,0,0,1,-153.311,19.193,-118.158,-54.346,0,0,0,0,0,0
5244,2020-02-27 07:15:00,0.167,-3.2,77.9,4.1,30.168,32.822,0.0,3.8,786.155,-p_aSW_directSW_diffuseLW_in,185.368,,,,,2.5,0.838,0,0.0,0,0,1,-114.394,40.944,-114.507,-40.831,0,0,0,0,0,0
5245,2020-02-27 07:30:00,0.208,-2.85,76.75,5.95,46.432,50.02,0.0,3.8,786.024,-p_aSW_directSW_diffuseLW_in,189.019,,,,,2.5,0.837,0,0.0,0,0,1,-100.927,62.694,-110.856,-52.765,0,0,0,0,0,0
5246,2020-02-27 07:45:00,0.248,-2.5,76.2,5.7,62.696,67.217,0.0,3.9,785.892,-p_aSW_directSW_diffuseLW_in,192.669,,,,,2.5,0.837,0,0.0,0,0,1,-67.095,84.443,-107.206,-44.333,0,0,0,0,0,0
5247,2020-02-27 08:00:00,0.287,-2.4,80.75,7.7,78.96,84.415,0.0,4.15,785.761,-p_aSW_directSW_diffuseLW_in,196.32,,,,-8.17,2.5,0.836,0,0.0,0,0,1,-54.844,106.194,-103.555,-57.483,0,0,0,0,0,0
5248,2020-02-27 08:15:00,0.324,-2.0,78.7,6.7,84.41,107.253,0.0,4.2,785.622,-p_aSW_directSW_diffuseLW_in,202.003,,,,,2.5,0.836,0,0.0,0,0,1,-14.965,124.581,-97.872,-41.674,0,0,0,0,0,0
5249,2020-02-27 08:30:00,0.36,-1.4,70.3,6.7,89.861,130.092,0.0,3.9,785.482,-p_aSW_directSW_diffuseLW_in,207.686,,,,,2.5,0.835,0,0.0,0,0,1,21.614,142.969,-92.189,-29.167,0,0,0,0,0,0
5250,2020-02-27 08:45:00,0.394,-1.5,77.0,7.7,95.312,152.93,0.0,4.2,785.343,-p_aSW_directSW_diffuseLW_in,213.368,,,,,2.5,0.835,0,0.0,0,0,1,38.943,161.357,-86.507,-35.908,0,0,0,0,0,0
5251,2020-02-27 09:00:00,0.426,-1.1,71.0,8.2,100.762,175.768,0.0,4.0,785.204,-p_aSW_directSW_diffuseLW_in,219.051,,,,-6.128,2.5,0.834,0,0.0,0,0,1,70.884,179.744,-80.824,-28.037,0,0,0,0,0,0
5252,2020-02-27 09:15:00,0.457,-0.6,65.8,7.7,84.741,199.826,0.0,3.8,784.904,-p_aSW_directSW_diffuseLW_in,226.813,,,,,2.5,0.834,0,0.0,0,0,1,97.552,184.969,-73.062,-14.355,0,0,0,0,0,0
5253,2020-02-27 09:30:00,0.485,-0.4,63.6,6.95,68.72,223.884,0.0,3.8,784.605,-p_aSW_directSW_diffuseLW_in,234.575,,,,,2.5,0.833,0,0.0,0,0,1,116.258,190.193,-65.3,-8.635,0,0,0,0,0,0
5254,2020-02-27 09:45:00,0.51,-0.3,65.8,6.2,52.698,247.941,0.0,3.9,784.305,-p_aSW_directSW_diffuseLW_in,242.337,,,,,2.5,0.833,0,0.0,0,0,1,132.103,195.415,-57.538,-5.775,0,0,0,0,0,0
5255,2020-02-27 10:00:00,0.534,-0.4,66.6,6.45,36.677,271.999,0.0,3.95,784.006,-p_aSW_directSW_diffuseLW_in,250.099,,,,-3.6,2.5,0.832,0,0.0,0,0,1,142.857,200.639,-49.776,-8.007,0,0,0,0,0,0
5256,2020-02-27 10:15:00,0.554,-0.7,69.9,8.2,31.667,271.201,0.0,4.1,783.674,-p_aSW_directSW_diffuseLW_in,253.727,,,,,2.5,0.832,0,0.0,0,0,1,132.91,196.864,-46.148,-17.807,0,0,0,0,0,0
5257,2020-02-27 10:30:00,0.571,-1.0,73.65,6.7,26.656,270.402,0.0,4.2,783.342,-p_aSW_directSW_diffuseLW_in,257.355,,,,,2.5,0.831,0,0.0,0,0,1,129.792,193.088,-42.52,-20.777,0,0,0,0,0,0
5258,2020-02-27 10:45:00,0.586,-1.1,78.8,8.2,21.646,269.604,0.0,4.4,783.01,-p_aSW_directSW_diffuseLW_in,260.983,,,,,2.5,0.831,0,0.0,0,0,1,122.462,189.312,-38.892,-27.959,0,0,0,0,0,0
5259,2020-02-27 11:00:00,0.597,-1.05,77.1,7.45,16.636,268.805,0.0,4.35,782.678,-p_aSW_directSW_diffuseLW_in,264.611,,,,-3.559,2.5,0.83,0,0.0,0,0,1,126.036,185.537,-35.264,-24.237,0,0,0,0,0,0
5260,2020-02-27 11:15:00,0.604,-1.5,84.3,8.2,13.545,271.449,0.0,4.6,782.448,-p_aSW_directSW_diffuseLW_in,266.772,,,,,2.5,0.83,0,0.0,0,0,1,114.045,185.246,-33.103,-38.098,0,0,0,0,0,0
5261,2020-02-27 11:30:00,0.608,-1.45,85.55,9.25,10.454,274.094,0.0,4.7,782.218,-p_aSW_directSW_diffuseLW_in,268.932,,,,,2.5,0.829,0,0.0,0,0,1,112.482,184.956,-30.943,-41.532,0,0,0,0,0,0
5262,2020-02-27 11:45:00,0.609,-1.6,86.2,9.8,7.362,276.738,0.0,4.7,781.988,-p_aSW_directSW_diffuseLW_in,271.092,,,,,2.5,0.829,0,0.0,0,0,1,107.343,184.665,-28.783,-48.539,0,0,0,0,0,0
5263,2020-02-27 12:00:00,0.606,-1.6,88.1,7.95,4.271,279.382,0.0,4.8,781.758,-p_aSW_directSW_diffuseLW_in,273.253,,,,-4.402,2.5,0.828,0,0.0,0,0,1,118.388,184.374,-26.622,-39.365,0,0,0,0,0,0
5264,2020-02-27 12:15:00,0.6,-1.6,88.1,8.2,3.203,256.179,0.0,4.8,781.55,-p_aSW_directSW_diffuseLW_in,273.351,,,,,2.5,0.828,0,0.0,0,0,1,101.483,168.598,-26.524,-40.592,0,0,0,0,0,0
5265,2020-02-27 12:30:00,0.59,-1.9,90.8,8.45,2.136,232.976,0.0,4.8,781.341,-p_aSW_directSW_diffuseLW_in,273.448,,,,,2.5,0.827,0,0.0,0,0,1,76.737,152.823,-26.427,-49.659,0,0,0,0,0,0
5266,2020-02-27 12:45:00,0.576,-2.0,92.2,8.2,1.068,209.774,0.0,4.9,781.132,-p_aSW_directSW_diffuseLW_in,273.546,,,,,2.5,0.827,0,0.0,0,0,1,60.006,137.047,-26.329,-50.712,0,0,0,0,0,0
5267,2020-02-27 13:00:00,0.56,-1.95,92.5,9.0,0.0,186.571,0.0,4.9,780.924,-p_aSW_directSW_diffuseLW_in,273.644,,,,-4.471,2.5,0.826,0,0.0,0,0,1,40.787,121.271,-26.231,-54.254,0,0,0,0,0,0
5268,2020-02-27 13:15:00,0.541,-2.0,92.2,8.2,0.006,175.312,0.0,4.9,780.94,-p_aSW_directSW_diffuseLW_in,274.132,,,,,2.5,0.826,0,0.0,0,0,1,37.514,113.957,-25.743,-50.7,0,0,0,0,0,0
5269,2020-02-27 13:30:00,0.518,-2.15,92.8,10.05,0.012,164.052,0.0,4.85,780.957,-p_aSW_directSW_diffuseLW_in,274.62,,,,,2.5,0.825,0,0.0,0,0,1,14.587,106.642,-25.255,-66.8,0,0,0,0,0,0
5270,2020-02-27 13:45:00,0.493,-2.1,94.2,8.2,0.017,152.792,0.0,4.9,780.974,-p_aSW_directSW_diffuseLW_in,275.108,,,,,2.5,0.825,0,0.0,0,0,1,21.322,99.326,-24.767,-53.237,0,0,0,0,0,0
5271,2020-02-27 14:00:00,0.466,-2.05,93.5,9.0,0.023,141.533,0.0,4.9,780.99,-p_aSW_directSW_diffuseLW_in,275.596,,,,-5.301,2.5,0.824,0,0.0,0,0,1,10.692,92.011,-24.279,-57.041,0,0,0,0,0,0
5272,2020-02-27 14:15:00,0.436,-1.8,91.5,9.8,0.277,134.509,0.0,4.9,780.933,-p_aSW_directSW_diffuseLW_in,275.038,,,,,2.5,0.824,0,0.0,0,0,1,8.241,87.611,-24.837,-54.533,0,0,0,0,0,0
5273,2020-02-27 14:30:00,0.405,-1.65,92.2,11.3,0.531,127.484,0.0,5.0,780.876,-p_aSW_directSW_diffuseLW_in,274.481,,,,,2.5,0.823,0,0.0,0,0,1,0.181,83.21,-25.394,-57.636,0,0,0,0,0,0
5274,2020-02-27 14:45:00,0.371,-1.5,90.8,11.8,0.785,120.46,0.0,5.0,780.819,-p_aSW_directSW_diffuseLW_in,273.924,,,,,2.5,0.823,0,0.0,0,0,1,-1.852,78.809,-25.951,-54.71,0,0,0,0,0,0
5275,2020-02-27 15:00:00,0.336,-1.15,89.85,12.6,1.039,113.436,0.0,5.0,780.762,-p_aSW_directSW_diffuseLW_in,273.366,,,,-5.29,2.5,0.822,0,0.0,0,0,1,3.115,74.409,-26.509,-44.785,0,0,0,0,0,0
5276,2020-02-27 15:15:00,0.299,-1.0,89.5,13.4,0.825,110.263,0.0,5.1,780.748,-p_aSW_directSW_diffuseLW_in,270.742,,,,,2.5,0.822,0,0.0,0,0,1,1.659,72.207,-29.133,-41.415,0,0,0,0,0,0
5277,2020-02-27 15:30:00,0.261,-1.0,89.2,12.3,0.611,107.09,0.0,5.05,780.735,-p_aSW_directSW_diffuseLW_in,268.118,,,,,2.5,0.821,0,0.0,0,0,1,0.234,70.006,-31.757,-38.015,0,0,0,0,0,0
5278,2020-02-27 15:45:00,0.222,-1.0,89.5,12.3,0.398,103.918,0.0,5.1,780.722,-p_aSW_directSW_diffuseLW_in,265.495,,,,,2.5,0.821,0,0.0,0,0,1,-4.589,67.805,-34.38,-38.014,0,0,0,0,0,0
5279,2020-02-27 16:00:00,0.181,-0.55,87.6,12.3,0.184,100.745,0.0,5.15,780.708,-p_aSW_directSW_diffuseLW_in,262.871,,,,-4.024,2.5,0.82,0,0.0,0,0,1,7.693,65.604,-37.004,-20.908,0,0,0,0,0,0
5280,2020-02-27 16:15:00,0.14,-0.4,87.0,10.3,1.749,81.498,0.0,5.2,780.686,-p_aSW_directSW_diffuseLW_in,264.009,,,,,2.5,0.82,0,0.0,0,0,1,5.512,54.111,-35.866,-12.733,0,0,0,0,0,0
5281,2020-02-27 16:30:00,0.098,0.0,84.45,9.8,3.314,62.251,0.0,5.2,780.664,-p_aSW_directSW_diffuseLW_in,265.146,,,,,2.5,0.819,0,0.0,0,0,1,7.889,42.617,-34.729,0.0,0,0,0,0,0,0
5282,2020-02-27 16:45:00,0.055,0.3,83.3,7.2,4.878,43.004,0.0,5.2,780.641,-p_aSW_directSW_diffuseLW_in,266.284,,,,,2.5,0.819,0,0.0,0,0,1,4.208,31.123,-33.591,6.675,0,0,0,0,0,0
5283,2020-02-27 17:00:00,0.011,0.3,81.4,6.45,6.443,23.757,0.0,5.1,780.619,-p_aSW_directSW_diffuseLW_in,267.422,,,,-4.465,2.5,0.818,0,0.0,0,0,1,-6.843,19.63,-32.453,5.98,0,0,0,0,0,0
