,time,sea,temp,RH,ppt,wind,SW_global,LW_in,press,missing_type,alb,vp_a,cld,SW_diffuse,SW_direct,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,snow2ice,dep,t_cone,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
111,2019-12-05 15:00:00,0.081,-1.3,44.56,0.0,0.901,-1.933,209.168,650.919,-,0.25,2.474,0,-0.0,-1.933,60,-2.3594987410512234,-1.3463437450933267,0.03662982267297096,25052.296821703563,27.31984386227215,7.7314623871186035,1210.6753855072516,0.0,0.9988581853653695,370572.6763089931,-68.88225245660382,-0.053104085420139654,-86.57645275960056,2.237501496335531,-14.535791088419762,29.8442053554527,0.2013886250484125,1142.0204865072415,420.78520270286185,0.233790354847523,10.563589164239259,0.0,0.0,0.0008140144627082402,3239.1941048841018,360.80589511589824,10.67085193716751,,-79.55310439377133,397977.6690027111,1.0,0.021854239072786323,5.024328204551049
112,2019-12-05 16:00:00,0.0,-1.543,41.37,0.0,1.058,-1.783,209.145,650.965,-,0.25,2.256,0,-0.0,-1.783,60,-1.3606405556858538,-1.3521507463172475,0.002975929354681266,25405.371254432346,27.704875959032,11.41274208003745,1218.4068478943702,0.0,-0.6478451679488024,373811.8704138772,-83.05464105019793,-0.0039795615295475225,-90.98727697842688,-0.45231637904549915,-21.456753409875216,29.843997987638296,0.001687291040908873,1142.0204865072415,420.7881264836453,0.23708527816344585,10.563589164239259,0.0,0.0,0.0009150324067639366,3254.700200824937,345.29979917506313,-6.920962321455454,,-76.13367872874247,401577.6690027111,1.0,0.022131715954930315,5.46153805280298
113,2019-12-05 17:00:00,0.0,-1.831,43.1,0.0,0.717,-1.483,213.147,650.756,-,0.25,2.301,0,-0.0,-1.483,60,-2.0084857236346565,-1.3521987231972448,0.0030150200702459256,25739.258311527374,28.068983982036393,6.933579485464923,1229.8195899744078,0.0,0.7882791717066449,377066.5706147021,-66.90025401886672,-0.003353456073131031,-84.13387553798793,0.298289863056452,-13.035527604574542,29.84379922321117,0.13041349350125878,1142.0204865072415,420.79092899917885,0.24020114311238797,10.563589164239259,0.0,0.0,0.0008653001358358025,3258.3816057254626,341.61839427453737,8.421225805300674,,-75.3214798241674,405177.6690027111,1.0,0.022443629194331665,5.174194772817543
114,2019-12-05 18:00:00,0.0,-2.537,47.8,0.0,0.723,-1.717,209.442,650.276,-,0.25,2.422,0,-0.0,-1.717,60,-1.2202065519280116,-1.3558588568136924,0.0030542033964531434,26073.943126316448,28.43396196981074,7.553691130688269,1236.7531694598727,0.0,-0.10912140794162205,380324.95222042757,-77.92989423823997,-0.0039330504237825355,-91.31107326222912,-2.230256158647617,-14.20127706168529,29.843597383446767,-0.02695208870092253,1142.0204865072415,420.79377491419643,0.24332445281003728,10.563589164239259,0.0,0.0,0.0008673618241781486,3251.8360858148485,348.1639141851515,-1.1657494571107456,,-76.76414478112922,408777.6690027111,1.0,0.022738591910175462,5.52571173215265
115,2019-12-05 19:00:00,0.0,-2.891,48.53,0.0,0.941,-1.65,204.837,649.994,-,0.25,2.395,0,-0.0,-1.65,60,-1.3293279598696337,-1.3551121345672776,0.00309407962005466,26414.55334937091,28.80540168960841,9.760171651868436,1244.306860590561,0.0,-0.3882930521992765,383576.78830624244,-87.39014984781726,-0.0038289235298176417,-95.4336127089021,-3.4415441908220044,-18.34943115298277,29.843389297304714,-0.005122168885258324,1142.0204865072415,420.79670894264575,0.24650305896656385,10.563589164239259,0.0,0.0,0.0008827120122521079,3222.4531488126336,377.54685118736626,-4.1481540912974815,,-83.24199575651977,412377.6690027111,1.0,0.02303425938162755,5.475787756254119
116,2019-12-05 20:00:00,0.0,-3.062,46.23,0.0,1.162,-1.35,204.109,649.711,-,0.25,2.253,0,-0.0,-1.35,60,-1.7176210120689102,-1.35497205105343,0.003137136527002454,26782.34002890641,29.206477676015712,11.927786820701323,1254.0670322424294,0.0,-0.38144667595580495,386799.2414550551,-90.61942065348886,-0.0031763507335899844,-94.44955156497022,-3.6574399089362064,-22.424445064552437,29.843161581014048,0.07203065468956084,1142.0204865072415,420.7999198043845,0.2499352783326662,10.563589164239259,0.0,0.0,0.0009531347985470328,3207.47195838484,392.5280416151601,-4.075013911569663,,-86.54440674191919,415977.6690027111,1.0,0.023335161481009364,5.301454959736048
117,2019-12-05 21:00:00,0.0,-3.288,45.57,0.0,1.089,-1.45,206.362,649.219,-,0.25,2.183,0,-0.0,-1.45,60,-2.099067688024715,-1.356914942611461,0.0031816924783475554,27162.940283700867,29.621527026936604,10.82707916533523,1265.9948190631308,0.0,0.1937192444269364,390006.7134134399,-83.91943102024968,-0.0034600905702029667,-90.52181653941798,-3.029528909249209,-20.354932690377254,29.84292262158283,0.14738458778214253,1142.0204865072415,420.80328925015795,0.25348707517016683,10.563589164239259,0.0,0.0,0.0009863341968169442,3209.988177274639,390.0118227253612,2.069512374175183,,-85.98894339442487,419577.6690027111,1.0,0.023660071822820213,5.135135336246926
118,2019-12-05 22:00:00,0.0,-3.178,46.66,0.0,1.145,-1.55,202.102,649.008,-,0.25,2.254,0,-0.0,-1.55,60,-1.9053484435977788,-1.3608346936911244,0.0032260816474041104,27542.125027260896,30.035032745104576,11.43543460927549,1276.821898228466,0.0,-0.10704205815344833,393216.70159071457,-90.59194577189047,-0.0037503199151072784,-95.63145454799118,-3.409071197424793,-21.49846834973345,29.842681203633276,0.10811743954078815,1142.0204865072415,420.8066934170477,0.2570256623256913,10.563589164239259,0.0,0.0,0.0009826579989543577,3194.2941230924457,405.70587690755445,-1.1435356593561963,,-89.44841011253426,423177.6690027111,1.0,0.023996301941417067,5.218997651649433
119,2019-12-05 23:00:00,0.0,-3.123,43.41,0.0,1.124,-1.583,201.495,648.968,-,0.25,2.106,0,-0.0,-1.583,60,-2.012390501751227,-1.3636705551878805,0.0032722356695607294,27936.395469559175,30.46498960693476,11.612038356954718,1288.2573328377414,0.0,-0.031061029345673764,396410.995713807,-90.55246454568524,-0.003884961798685976,-95.76875103700831,-2.920746537088459,-21.830294879284743,29.842426638204046,0.12878623129091832,1142.0204865072415,420.81028303252475,0.2607050306194179,10.563589164239259,0.0,0.0,0.0010217443509247335,3190.7880838676665,409.21191613233367,-0.3318265295513001,,-90.22063801613395,426777.6690027111,1.0,0.02433128156818101,5.172505442753392
120,2019-12-06 00:00:00,0.0,-3.929,41.82,0.0,0.768,-1.583,200.563,649.564,-,0.25,1.91,0,-0.0,-1.583,60,-2.043451531096901,-1.3670009021279195,0.0033187782369035984,28333.995347334556,30.898577259906823,8.408126919390375,1299.8693711946962,0.0,0.5638275933390657,399601.7837976747,-85.79082518553396,-0.003940219461763797,-96.5645584725828,-3.3918643842791956,-15.80689650826384,29.842166265611812,0.13426813344183394,1142.0204865072415,420.8139545978949,0.26441546951346406,10.563589164239259,0.0,0.0,0.0010303637302954147,3183.55645685207,416.44354314793,6.023398371020907,,-91.81422355655486,430377.6690027111,1.0,0.02467958821249678,5.15908535403672
121,2019-12-06 01:00:00,0.0,-3.634,42.09,0.0,1.222,-0.4,200.973,650.064,-,0.25,1.965,0,-0.0,-0.4,60,-1.479623937757835,-1.3704243154515865,0.003366541100223746,28742.030763563092,31.343544998433035,14.178374090994946,1308.2774981140865,0.0,-1.0153991961280666,402785.34025452676,-101.59818288084347,-0.001009962330067124,-98.63405685603954,-6.1722254991578875,-26.654456890459784,29.841895240781536,0.021671086362273155,1142.0204865072415,420.8177764406332,0.2682232938191295,10.563589164239259,0.0,0.0,0.0010573977732069217,3188.376914330111,411.62308566988906,-10.847560382195944,,-90.75062249864752,433977.6690027111,1.0,0.025030836148814392,5.407698785008846
122,2019-12-06 02:00:00,0.0,-3.872,49.12,0.0,0.999,19.2,202.137,650.528,-,0.25,2.253,0,0.0,19.2,60,-2.4950231338859017,-1.3709690204750875,0.003413063001525254,29139.475475141986,31.776963440721904,9.141087397661979,1322.4558722050815,0.0,0.8864451842281049,405973.7171688569,-83.31451451871791,0.04914810722196365,-93.01584399734912,-3.2279617073538596,-17.184518665091723,29.84162753220839,0.2230342116464301,1142.0204865072415,420.82155158749356,0.271932284687855,10.563589164239259,0.0,0.0,0.0010299432831826025,3179.148172092617,420.85182790738276,9.469938225368058,,-92.78445274408597,437577.6690027111,1.0,0.025391303055134075,4.967532079066856
123,2019-12-06 03:00:00,0.0,-1.891,35.86,0.0,0.008,179.7,207.327,650.921,-,0.25,1.906,0,0.0,179.7,60,-1.6085779496577968,-1.376498596061648,0.003461253447823942,29551.186215651705,32.2259391664686,0.09288734867787286,1331.5969596027435,0.0,1.5922325055669948,409152.8653409495,-61.53765036248514,0.4664904334304718,-91.71160279790041,-0.005305940795539737,-0.17461919649424107,29.841346345393156,0.04604079388142554,1142.0204865072415,420.8255168734596,0.2757744074602036,10.563589164239259,0.0,0.0,0.001066902880931345,3243.720575675111,356.2794243248893,17.009899468597485,,-78.54754983108262,441177.6690027111,1.0,0.025742413914431925,5.349894290978655
124,2019-12-06 04:00:00,0.0,2.006,29.06,0.0,1.15,488.5,215.865,651.044,-,0.25,2.051,0,0.0,488.5,60,-0.016345444090801964,-1.3776241699790739,0.003502943719945117,29907.372752627918,32.61436505193884,15.719765843862945,1331.6898469514213,0.0,-2.749848611528774,412396.58591662464,-83.48261392894086,1.2833910053948923,-90.24940385116196,5.463702188795861,-29.551389405886713,29.84109990374105,-0.2700137698239991,1142.0204865072415,420.8289922458809,0.27909837322127656,10.563589164239259,0.0,0.0,0.0009230093468572603,3354.5823123544956,245.41768764550432,-29.376770209392472,,-54.105843719548396,444777.6690027111,1.0,0.026106127678060226,6.104684175458836
125,2019-12-06 05:00:00,0.0,3.342,24.08,0.0,2.063,635.95,221.751,650.596,-,0.25,1.869,0,0.0,635.95,60,-2.766194055619576,-1.3711016206675208,0.003529828433027934,30137.07067442956,32.864853516280874,20.78023657154286,1347.4096127952841,0.0,-0.8904671380010993,415751.1682289791,-49.89590821809562,1.683595793988086,-72.22075853061764,29.587916353077194,-39.06429436450936,29.840939415492297,0.2766931144738082,1142.0204865072415,420.83125551604974,0.281241935507319,10.563589164239259,0.0,0.0,0.0005952262533178304,3416.826503390737,183.17349660926305,-9.512904958622645,,-40.38300325947297,448377.6690027111,1.0,0.026420790214570593,4.855641934587378
126,2019-12-06 06:00:00,0.0,4.31,26.25,0.0,2.432,716.983,226.996,649.924,-,0.25,2.181,0,0.0,716.983,60,-3.6566611936206757,-1.3777346111378304,0.0035488352915284986,30299.46393446728,33.0419454029087,19.057251299778716,1368.189849366827,0.0,-1.9934348245102034,419167.99473236984,-21.29596390198373,1.9083409303694832,-63.12224567306154,45.45031728558666,-35.825156413545336,29.840825213177578,0.45195475548943026,1142.0204865072415,420.8328660580888,0.2827574044545084,10.563589164239259,0.0,0.0,0.0004208144815923112,3600.0,0.0,-21.29596390198373,0.0,,451977.6690027111,0.0,0.02662371009840127,4.5041831041001235
127,2019-12-06 07:00:00,0.0,4.53,27.49,0.0,3.124,726.8,227.985,648.963,-,0.25,2.32,0,0.0,726.8,60,-5.6500960181308795,-1.3885110119423985,0.0035298284330279334,30280.4066831675,33.02116323137132,15.643713988688534,1387.2471006666058,0.0,2.2510961763508233,422767.99473236984,24.048573006764663,1.9241094788435262,-53.64403336236535,74.49330835465017,-29.315383878984395,29.746694473050585,0.8438779415701272,1142.0204865072415,422.16455382553806,0.2816871054593795,10.580309972511854,0.0,0.0,-4.938343274385634e-05,3600.0,0.0,24.048573006764666,0.0,,455577.6690027111,0.0,0.02662371009840127,3.7999378455043598
128,2019-12-06 08:00:00,0.135,4.482,30.81,0.0,3.096,664.283,228.448,648.967,-,0.25,2.591,0,0.0,664.283,60,-3.398999841780056,-1.4087087979835904,0.059557143388209964,30264.762969178813,33.00410356508049,21.074353790926505,1402.8908146552942,0.0,1.375002243132493,426367.99473236984,14.689217713496586,29.67209841101271,-62.7813608270811,57.15303668644988,-39.50568556774689,29.756944208046423,0.39418480281555984,1142.0204865072415,422.01913987539945,0.2816385879296587,10.57848762958739,0.0,0.0,-4.0409992113825533e-05,3600.0,0.0,14.689217713496582,0.0,,459177.6690027111,0.0,0.02662371009840127,4.603415096885828
129,2019-12-06 09:00:00,0.248,4.118,34.42,0.0,2.612,500.0,228.287,648.615,-,0.25,2.822,0,0.0,500.0,60,-2.023997598647563,-1.4181450345066995,0.10566295577783716,30243.688615387888,32.98112171798025,20.7128679767727,1423.9651684462208,0.0,-0.06546724853699287,429967.99473236984,-0.6993898894831231,39.62360841668893,-68.9258521946808,37.55815320834148,-38.846084674059966,29.77076605741155,0.12001929681568291,1142.0204865072415,421.82320655714653,0.2815732013342221,10.576031676033397,0.0,0.0,-5.445688341771815e-05,3600.0,0.0,-0.6993898894831219,0.0,,462777.6690027111,0.0,0.02662371009840127,5.167486814190346
130,2019-12-06 10:00:00,0.326,2.106,37.25,0.0,2.021,247.8,235.006,648.485,-,0.25,2.648,0,0.0,247.8,60,-2.089464847184556,-1.4210187969117545,0.1367367635084387,30222.975747411114,32.95853407569369,17.014596971062026,1444.6780364229935,0.0,-1.7475260501202754,433567.99473236984,-18.66890816973741,25.41252749804333,-61.91989098678894,19.846355265216392,-31.924715719014923,29.78436647275049,0.13244930005624117,1142.0204865072415,421.63058970850454,0.2815089067023934,10.573616737184114,0.0,0.0,-5.354765203867361e-05,3600.0,0.0,-18.66890816973741,0.0,,466377.6690027111,0.0,0.02662371009840127,5.139263361989608
131,2019-12-06 11:00:00,0.362,-0.152,39.72,0.0,0.705,54.5,224.79,648.381,-,0.25,2.399,0,0.0,54.5,60,-3.8369908973048314,-1.4241909097458139,0.15080934285504569,30205.961150440053,32.93997944431849,4.850997970619416,1461.6926333940555,0.0,2.984667822123134,437167.99473236984,-31.14004230074771,6.1643318891999925,-64.55250183280165,6.079813292416817,-9.105410028319833,29.795550168687633,0.4781742100693343,1142.0204865072415,421.47233156974215,0.2814560698612939,10.571632158742409,0.0,0.0,-4.4006843497836674e-05,3313.6872424846615,286.3127575153387,31.88535557713255,,-63.02539787788026,469977.6690027111,1.0,0.02662371009840127,4.435898115264353
132,2019-12-06 12:00:00,0.353,-1.923,45.66,0.0,0.02,0.4,209.699,648.416,-,0.25,2.422,0,0.0,0.4,60,-0.8523230751816975,-1.435645159003776,0.14733869735006067,30487.422909984773,33.246917022884155,0.22127336732483624,1466.5436313646749,0.0,0.8134454777310091,440481.6819748545,-63.42637160376586,0.0442016092050182,-92.68488851941976,-0.05011602157673538,-0.41533131744557555,29.795352598255878,-0.11558995278467216,1142.0204865072415,421.4751263166828,0.2840787018730069,10.571632158742409,0.0,0.0,0.0007282508377774172,3272.386095745074,327.61390425492635,8.690078710874257,,-72.11645031464012,473577.6690027111,1.0,0.02662371009840127,5.697092721987157
133,2019-12-06 13:00:00,0.298,-2.672,50.03,0.0,0.023,-1.967,204.479,649.085,-,0.25,2.51,0,-0.0,-1.967,60,-0.03887759745068842,-1.4329018458179157,0.12573417961785519,30814.815540872372,33.60394279266344,0.27845193837776255,1466.7649047319996,0.0,-0.010045859390829241,443754.0680705996,-72.86552496639825,-0.18548934848124088,-101.53440475241538,-0.14190184515748486,-0.5226517356107753,29.795120486553913,-0.2761977712872751,1142.0204865072415,421.4784097170285,0.2871293130663485,10.571632158742409,0.0,0.0,0.0008470862157379755,3269.468130393174,330.53186960682615,-0.10732041816519833,,-72.75820454823305,477177.6690027111,1.0,0.026871792132691894,6.093358976544066
134,2019-12-06 14:00:00,0.205,-3.347,51.16,0.0,0.143,-2.0,202.896,648.875,-,0.25,2.44,0,-0.0,-2.0,60,-0.04892345684151766,-1.4264163975346538,0.0883509913309545,31145.068958540818,33.964088286304055,1.7628925229547454,1467.0433566703773,0.0,-0.26081082532890065,447023.53620099276,-78.09667545214688,-0.13252648699643177,-103.07238281413478,-1.1048599262548946,-3.308906823140687,29.794883840387005,-0.2728832420070925,1142.0204865072415,421.48175731356986,0.29020658077957495,10.571632158742409,0.0,0.0,0.000854481476008248,3257.8710001512313,342.1289998487686,-2.786255087529912,,-75.31042036461697,480777.6690027111,1.0,0.027160357904517284,6.088315856947587
135,2019-12-06 15:00:00,0.081,-3.635,52.93,0.0,0.745,-1.8,202.045,649.422,-,0.25,2.471,0,-0.0,-1.8,60,-0.3097342821704183,-1.4200766725062133,0.03736730222156346,31485.435065866634,34.3352617948382,8.781321179466424,1468.806249193332,0.0,-1.2331015243511263,450281.407201144,-95.52345613780534,-0.05044585799911068,-102.75625997132525,-5.809267750965866,-16.482192062859987,29.79463731411717,-0.2199278087723117,1142.0204865072415,421.48524473059524,0.29337807750516465,10.571632158742409,0.0,0.0,0.0008806395581624349,3225.886901303862,374.1130986961381,-13.1732852397193,,-82.35017089808605,484377.6690027111,1.0,0.02745144519047451,5.958709230866305
136,2019-12-06 16:00:00,0.0,-3.743,53.98,0.0,0.702,-1.417,202.287,649.603,-,0.25,2.5,0,-0.0,-1.417,60,-1.5428358065215446,-1.4150224204752915,0.0037218907785534806,31850.766843383306,34.733660679807315,6.832103502132975,1477.5875703727984,0.0,0.34247893137033736,453507.2941024478,-83.67245138248394,-0.003955439424907711,-97.04130562365484,-3.6233997765956514,-12.823472515084104,29.794369730687645,0.025312241587916798,1142.0204865072415,421.48903009233635,0.2967822018031192,10.571632158742409,0.0,0.0,0.0009452261732762673,3203.254880491007,396.74511950899307,3.658719547775883,,-87.33117093025982,487977.6690027111,1.0,0.027751445859999033,5.37929291529142
137,2019-12-06 17:00:00,0.0,-3.59,53.39,0.0,0.616,-1.417,202.485,649.203,-,0.25,2.501,0,-0.0,-1.417,60,-1.2003568751512073,-1.4155974644538176,0.0037674171479408465,32240.679859390166,35.158865713620685,6.3179718652393495,1484.4196738749313,0.0,0.09034040581707893,456710.5489829388,-83.91855060073442,-0.0040038225739741345,-98.355897474637,-3.451749449859824,-11.85836144271996,29.794080745629774,-0.042619156573440946,1142.0204865072415,421.49311828800154,0.30041537157800174,10.571632158742409,0.0,0.0,0.001008816371140714,3214.370163769243,385.62983623075723,0.9651110723641452,,-84.88366167309856,491577.6690027111,1.0,0.02807345141664711,5.534837579894033
138,2019-12-06 18:00:00,0.0,-3.953,54.74,0.0,0.553,-1.517,201.983,649.164,-,0.25,2.495,0,-0.0,-1.517,60,-1.1100164693341283,-1.4146409418921981,0.003811704444689875,32619.991723755684,35.57251005862125,5.762037012885024,1490.7376457401706,0.0,0.09768291597870242,459924.91914670804,-84.03050123315606,-0.0043367667319459055,-99.25784849649745,-3.686994397944434,-10.814809967173682,29.793796251762217,-0.060307856570753375,1142.0204865072415,421.4971430254455,0.30394976090149867,10.571632158742409,0.0,0.0,0.0009813786442841145,3213.5015192085893,386.4984807914105,1.043551475546277,,-85.07405270870233,495177.6690027111,1.0,0.028417123020078563,5.576545101852606
139,2019-12-06 19:00:00,0.0,-4.001,50.31,0.0,1.082,-1.4,200.623,648.136,-,0.25,2.285,0,-0.0,-1.4,60,-1.0123335533554259,-1.4133031494061674,0.003856156787722215,33000.72816753421,35.9877079253372,12.210600206224608,1496.4996827530556,0.0,-1.1329286873053668,463138.42066591664,-101.83148727463065,-0.004048964627108326,-101.05075453020692,-7.572878752298182,-22.91794378009128,29.79350735149504,-0.07936859890220971,1142.0204865072415,421.5012301789248,0.30749742431088856,10.571632158742409,0.0,0.0,0.0009850549964246958,3192.3526918630264,407.64730813697366,-12.1031338129176,,-89.72835346171306,498777.6690027111,1.0,0.0287514507067049,5.62196445613414
140,2019-12-06 20:00:00,0.0,-3.366,44.2,0.0,1.199,-1.617,199.835,647.913,-,0.25,2.105,0,-0.0,-1.617,60,-2.1452622406607924,-1.4115628334271517,0.003902324062136408,33396.164875464965,36.41893661446561,12.20861004667458,1508.7102829592802,0.0,0.00037150476215512356,466330.77335777966,-93.25382692332155,-0.004732543506355929,-96.84647951885026,-3.4270483990041893,-22.913974976141933,29.793203756723237,0.14520475745794179,1142.0204865072415,421.5055253051166,0.3111820632845918,10.571632158742409,0.0,0.0,0.0010230781270682324,3176.3136699504366,423.68633004956314,0.003968803949341293,,-93.2577957272709,502377.6690027111,1.0,0.029087034025923594,5.115319631807061
141,2019-12-06 21:00:00,0.0,-3.088,38.16,0.0,0.92,-1.067,225.329,647.888,-,0.25,1.856,0,-0.0,-1.067,60,-2.1448907358986373,-1.4147090715674924,0.003950362618783157,33807.64259546785,36.86765822842732,10.144944115114345,1520.9188930059547,0.0,0.36257784030023676,469507.0870277301,-62.49226386403879,-0.0031612776856812215,-71.3541063363005,-2.031825236750838,-19.040537779322495,29.79288401734725,0.1444827486734675,1142.0204865072415,421.51004893275723,0.315016170775186,10.571632158742409,0.0,0.0,0.0010645687589430563,3298.485881299914,301.51411870008604,3.873437196819445,,-66.36570106085824,505977.6690027111,1.0,0.029435574243590567,5.115478714842223
142,2019-12-06 22:00:00,0.0,-3.065,47.75,0.0,0.347,-1.0,242.296,647.543,-,0.25,2.326,0,-0.0,-1.0,60,-1.7823128955984004,-1.4178015957886005,0.003984377991068907,34099.01177005282,37.18539996734223,3.4601145158691344,1531.0638371210691,0.0,1.1744278942271054,472805.57290902996,-33.652223306425356,-0.0029882834933016803,-55.97802528564205,-1.0419166967662605,-6.494065863899612,29.792655246930366,0.07211757644550229,1142.0204865072415,421.51328560397087,0.3177311190712849,10.571632158742409,0.0,0.0,0.0007538177078326313,3390.1074559015574,209.89254409844244,12.54647191542288,,-46.19869522184823,509577.6690027111,1.0,0.029798253102731872,5.272906624235344
143,2019-12-06 23:00:00,0.0,-3.647,47.23,0.0,0.538,-1.183,223.044,647.261,-,0.25,2.203,0,-0.0,-1.183,60,-0.6078850013712951,-1.4193320300117278,0.0040084770993507,34305.4441996354,37.41051712064929,6.573808119167426,1534.5239516369384,0.0,-0.5470182366790393,476195.6803649315,-66.96290833932326,-0.0035565213063989093,-80.4271357307276,-3.826290814527087,-12.337889037253625,29.79249198020928,-0.16052821571782527,1142.0204865072415,421.5155955514596,0.31965463542730665,10.571632158742409,0.0,0.0,0.0005340689392138573,3322.3187685632993,277.68123143670084,-5.843823173354011,,-61.11908516596925,513177.6690027111,1.0,0.030055067590346603,5.8136284574009185
144,2019-12-07 00:00:00,0.0,-3.752,42.45,0.0,0.699,-1.033,221.53,647.859,-,0.25,1.964,0,-0.0,-1.033,60,-1.1549032380503343,-1.4159458811290322,0.0040401258207963565,34576.55162295293,37.70616316570658,8.497314882704027,1541.0977597561057,0.0,-0.3379157147383114,479517.9991334948,-69.97502070109608,-0.003130087479661977,-79.51207797980399,-4.252593313680431,-15.947859513588744,29.792276069495085,-0.05163587603834468,1142.0204865072415,421.5186503611381,0.3221807867885277,10.571632158742409,0.0,0.0,0.0007013881530777096,3298.4826854886064,301.5173145113934,-3.6099704763351177,,-66.36505022476096,516777.6690027111,1.0,0.030237018336185893,5.555786538891187
145,2019-12-07 01:00:00,0.0,-3.312,36.92,0.0,0.738,0.283,223.158,648.37,-,0.25,1.766,0,0.0,0.283,60,-1.4928189527886457,-1.4148652169982898,0.004074331810413963,34869.57162258162,38.02570515003448,9.082384654914724,1549.5950746388098,0.0,-0.10277319214420487,482816.4818189834,-66.77617319665775,0.0008647769267603636,-76.39085350436895,-3.147852384963822,-17.04579066392489,29.792040801708204,0.01541777796493506,1142.0204865072415,421.52197909449546,0.3249111173042659,10.571632158742409,0.0,0.0,0.0007580731814692811,3301.6007148056106,298.39928519438934,-1.097931150336148,,-65.6782420463216,520377.6690027111,1.0,0.03047597399821505,5.40175800540951
146,2019-12-07 02:00:00,0.0,-1.559,29.24,0.0,1.037,37.867,218.75,648.394,-,0.25,1.593,0,0.0,37.867,60,-1.5955921449328505,-1.415185179784471,0.004108104716583908,35158.888523121095,38.34120885836543,13.209438854946391,1558.6774592937245,0.0,-0.7250220948209071,486118.082533789,-75.10390798010964,0.11667120097716212,-80.345810062142,0.08898565681507623,-24.79123795400138,29.79180656480848,0.0356766134329995,1142.0204865072415,421.52529329436896,0.3276069427198099,10.571632158742409,0.0,0.0,0.000748486968600551,3293.964486126933,306.0355138730671,-7.745447290076491,,-67.35846069003316,523977.6690027111,1.0,0.030734243532638865,5.355689664270083
147,2019-12-07 03:00:00,0.0,-0.909,27.55,0.0,0.545,120.25,208.663,648.901,-,0.25,1.574,0,0.0,120.25,60,-2.3206142397537577,-1.4159194842933862,0.004142286445619806,35451.71459813922,38.66053936547352,6.397085073967844,1571.886898148671,0.0,1.1967930264441227,489412.0470199159,-67.10740291551231,0.37358245881433627,-87.2513605333113,1.8057594980479326,-12.0058382128475,29.791567521688222,0.1788863520960065,1142.0204865072415,421.5286755508179,0.33033546626577587,10.571632158742409,0.0,0.0,0.0007575595395768799,3237.013214839322,362.9867851606782,12.785399741153885,,-79.89280265666619,527577.6690027111,1.0,0.03098924913395603,5.040733003900699
148,2019-12-07 04:00:00,0.0,0.972,38.21,0.0,1.483,419.817,228.665,649.487,-,0.25,2.504,0,0.0,419.817,60,-1.123821213309635,-1.4195709830555325,0.004183910217064739,35808.30429822593,39.04940490537179,15.397837253949989,1578.2839832226389,0.0,-1.5811991689276144,492649.0602347552,-63.05960424718767,1.3173574766981009,-72.5147069509816,7.302809365270573,-28.89786799445965,29.79127375695383,-0.05846990066892943,1142.0204865072415,421.53283214581353,0.3336581327765206,10.571632158742409,0.0,0.0,0.0009225126603549158,3390.23911885031,209.76088114968996,-16.892029781612152,,-46.16757446557552,531177.6690027111,1.0,0.031247347742098534,5.570153378365246
149,2019-12-07 05:00:00,0.0,1.372,32.68,0.0,1.123,500.25,240.824,648.908,-,0.25,2.204,0,0.0,500.25,60,-2.705020382237249,-1.4183893460667132,0.004206597180229034,36002.66734212167,39.261360242226466,10.18053425915775,1593.6818204765889,0.0,0.9165611937114885,496039.29935360554,-30.14664978300204,1.5782626795571808,-53.4138903904755,10.749718206156185,-19.106198933980128,29.791112403051276,0.2543462526889376,1142.0204865072415,421.535115241745,0.3354691878258441,10.571632158742409,0.0,0.0,0.0005028204701771863,3418.5405574536085,181.4594425463916,9.791669060479517,,-39.938318843481554,534777.6690027111,1.0,0.03156164798077994,4.880680707278109
150,2019-12-07 06:00:00,0.0,3.145,30.39,0.0,1.633,587.1,251.71,647.981,-,0.25,2.326,0,0.0,587.1,60,-1.7884591885257608,-1.4235017892521504,0.0042265893488484425,36173.94625040891,39.44814203970437,16.284959225289164,1603.8623547357465,0.0,-2.4792035979457903,499457.8399110591,-26.485455997034776,1.8610729550316907,-46.53700339119732,18.88982478263298,-30.562460679494503,29.79096949104585,0.07214084494652556,1142.0204865072415,421.53713741254734,0.33706514725042797,10.571632158742409,0.0,0.0,0.00044309902241664685,3600.0,0.0,-26.485455997034776,0.0,,538377.6690027111,0.0,0.0317329606997744,5.270201583816472
151,2019-12-07 07:00:00,0.0,3.416,36.48,0.0,1.969,614.967,245.342,647.133,-,0.25,2.847,0,0.0,614.967,60,-4.267662786471551,-1.4249449850245388,0.004206597180229034,36157.66129118362,39.43038308744124,9.561825906996246,1620.1473139610357,0.0,0.7101433312804311,503057.8399110591,7.58649671523541,1.9401888361004314,-42.15412847439242,35.42709099759975,-17.89372621681052,29.705916123580657,0.561155449157515,1142.0204865072415,422.7440738658592,0.33594990458917373,10.586780974129592,0.0,0.0,-4.2129033688790225e-05,3600.0,0.0,7.586496715235409,0.0,,541977.6690027111,0.0,0.0317329606997744,4.276619558220112
