,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,Discharge,alb,SW_direct,SW_diffuse,T_F,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,rain2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,rho_air,s_cone,vp_ice,Qr
632,2020-01-30 00:00:00,0.0,0.0,-2.3,94.9,1.35,0.0,0.0,4.9,796.04,263.086,5.5,0.803,0.0,0.0,0.0,-0.4105084799543818,-0.3303036260969731,0.03761007907458491,95651.538867314,115.65871867374275,3.1550200274714473,2848.847925880339,0.0,-0.19223332693963854,291938.3792161436,-65.37623166372374,0.0,-41.2454947789102,-11.084166010902464,-13.066321622496536,0.0,0.01975074858545169,13253.625052922858,191.02326359496487,1.8693526885863054,7.686511050330578,0.0,0.0,0.0,0.0,0.00048020050979345264,203.97480731664712,126.0251926833529,-4.167261085304956,,-61.208970578418786,403692.3910622607,1.0,827.0153773459461,0.24300624167007476,5.909307505057778,-0.0
633,2020-01-30 01:00:00,0.0,0.0,-2.9,95.017,1.45,0.0,0.0,4.683,795.884,246.578,5.5,0.798,0.0,0.0,0.0,-0.6027418068940203,-0.3303713406366075,0.03765175932767552,95774.40903996989,115.79448840178148,3.8049443452910774,2852.0029459078105,0.0,-0.12403492054868476,292142.3540234603,-87.05910640830882,0.0,-56.89640095130116,-14.472859406784938,-15.756909772547667,0.0,0.06706372232494112,13253.625052922858,191.0357926884586,1.8715470887063153,7.686511050330578,0.0,0.0,0.0,0.0,0.0007107497039030954,156.27647381998398,173.72352618001602,-2.6891436914988702,,-84.36996271680995,404022.3910622607,1.0,827.1068024209727,0.24319911548242804,5.816103628096153,-0.0
634,2020-01-30 02:00:00,0.0,0.0,-3.3,95.017,1.7,0.0,0.0,4.55,796.21,207.571,5.5,0.793,0.0,0.0,0.0,-0.726776727442705,-0.33060098563399876,0.03770940124479173,95944.32762180461,115.98229589321123,4.751665383399533,2855.8078902531015,0.0,-0.18061140075139845,292298.6304972803,-133.94620018297815,0.0,-95.35133910904486,-19.016738998525618,-19.675652267747573,0.0,0.09753019233991078,13253.625052922858,191.05314679967867,1.8745825575673458,7.686511050330578,0.0,0.0,0.0,0.0,0.0009831010659663558,62.2353137647512,267.7646862352488,-3.916347378103609,,-130.02985280487454,404352.3910622607,1.0,827.2325261619562,0.2434846026307117,5.7566783844721225,-0.0
635,2020-01-30 03:00:00,0.0,0.0,-3.6,95.25,2.0,0.0,0.0,4.45,795.826,214.628,5.5,0.788,0.0,0.0,0.0,-0.9073881281941035,-0.33093439518955026,0.037798623428768593,96207.34064265646,116.27309849978009,5.658965445759176,2860.559555636501,0.0,-0.1728555315769851,292360.86581104505,-134.1827035061074,0.0,-87.49181071044632,-23.403474695243485,-23.429290306965854,0.0,0.1418722065482488,13253.625052922858,191.0800704109629,1.8792827015830413,7.686511050330578,0.0,0.0,0.0,0.0,0.0015221032023815342,61.365924165242745,268.63407583475725,-3.749045313851031,,-130.43365819225636,404682.3910622607,1.0,827.4256202335437,0.24387951117129072,5.671135942128308,-0.0
636,2020-01-30 04:00:00,0.0,0.0,-3.667,94.9,1.6,0.0,0.0,4.4,795.727,211.255,5.5,0.783,0.0,0.0,0.0,-1.0802436597710887,-0.33141813137573717,0.03788776110600653,96470.31575304545,116.56374861942473,4.414874856710776,2866.2185210822604,0.0,0.2378006127757994,292422.2317352103,-126.17930016091142,0.0,-90.0982390996594,-17.9893884096592,-18.275917464499628,0.0,0.18424481290680225,13253.625052922858,191.10704346817832,1.8839803810042384,7.686511050330578,0.0,0.0,0.0,0.0,0.0015210907083063486,59.46492966961932,270.5350703303807,5.158834638850365,,-131.3381347997618,405012.3910622607,1.0,827.618508289542,0.24449099068194508,5.590352937905495,-0.0
637,2020-01-30 05:00:00,0.0,0.0,-3.4,95.017,1.633,0.0,0.0,4.5,795.647,215.324,5.5,0.779,0.0,0.0,0.0,-0.8424430469952893,-0.3320447197518158,0.0379779611123219,96736.43594851912,116.85798814141533,4.551007520461916,2870.6333959389713,0.0,-0.025649497173164258,292481.6966648799,-123.95169884146713,0.0,-87.08420373970876,-18.156283966106233,-18.83675751832403,0.0,0.12554638267187915,13253.625052922858,191.1344143324718,1.8887360747195825,7.686511050330578,0.0,0.0,0.0,0.0,0.001539658176123682,75.78981683376904,254.21018316623096,-0.5565689533489149,,-123.39512988811822,405342.3910622607,1.0,827.8119235755952,0.2451021495536929,5.701761442822827,-0.0
638,2020-01-30 06:00:00,0.0,0.0,-3.233,95.133,1.25,0.0,0.0,4.567,795.803,210.155,5.5,0.774,0.0,0.0,0.0,-0.8680925441684535,-0.3324705701736726,0.03806252850934525,96986.09512416489,117.1339686402949,3.2556291919316322,2875.1844034594333,0.0,0.24730927244432005,292557.48648171365,-118.33803963140798,0.0,-92.13928075361932,-12.857142007209434,-13.473333660102934,0.0,0.13171678952370186,13253.625052922858,191.16014583840754,1.8931966540299343,7.686511050330578,0.0,0.0,0.0,0.0,0.001443907942185145,75.1159360476305,254.8840639523695,5.36754209826767,,-123.70558172967564,405672.3910622607,1.0,827.99290632761,0.2457208559712345,5.68964821177726,-0.0
639,2020-01-30 07:00:00,0.0,0.0,-3.683,94.317,1.433,0.0,0.0,4.4,795.992,195.87,5.5,0.769,0.0,0.0,0.0,-0.6207832717241335,-0.3329162603750388,0.03814776409321516,97237.72355892533,117.41224266889283,4.6808430458860615,2878.440032651365,0.0,-0.2714435907525853,292632.6024177613,-145.91710532707802,0.0,-107.52405409113072,-19.094915195990215,-19.36890805089332,0.0,0.07077201093623121,13253.625052922858,191.1861491229935,1.8976943028841524,7.686511050330578,0.0,0.0,0.0,0.0,0.001455711531174319,41.453106746928086,288.5468932530719,-5.892633557004487,,-140.02447177007352,406002.3910622607,1.0,828.1736329075968,0.24630116858395884,5.807425363441923,-0.0
640,2020-01-30 08:00:00,1.046,0.001,-3.317,94.9,1.333,56.636,0.0,4.533,796.133,194.02,5.5,0.765,28.318,28.318,0.0,-0.8922268624767188,-0.3331551444776148,0.03872917163992835,97521.58960913251,117.72604628631765,3.5446321017879843,2883.120875697251,0.0,0.21684591515198579,292674.05552450824,-129.85342536767817,6.912462180387381,-108.16711687309137,-14.071063319976862,-14.665114602221019,0.0,0.13740724722369918,13253.625052922858,191.2155422297833,1.9027662044463332,7.686511050330578,0.0,0.0,0.0,0.0,0.0016413512111850147,52.6669663522178,277.3330336477822,4.708557754440685,,-134.56198312211885,406332.3910622607,1.0,828.3773445678576,0.24688630387157737,5.678271949804812,-0.0
641,2020-01-30 09:00:00,113.047,0.154,-2.117,95.533,1.25,200.284,0.0,5.017,796.322,199.604,5.5,0.76,100.142,100.142,0.0,-0.675380947324733,-0.3336176704524252,0.11232056598569354,97795.37801067851,118.0287859649319,2.219020163544064,2886.665507799039,0.0,0.25273943553855777,292726.72249086044,-93.75780208352653,26.733601468545434,-103.54700296798907,-7.849044498295698,-9.179330024161263,0.0,0.08397393837406902,13253.625052922858,191.24396906294993,1.9076592833136143,7.686511050330578,0.0,0.0,0.0,0.0,0.0015832378220094843,125.42086700094706,204.57913299905294,5.489235260218329,,-99.24703734374486,406662.3910622607,1.0,828.5722606664358,0.24754614830931645,5.7812347173995,-0.0
642,2020-01-30 10:00:00,243.535,0.283,-0.1,96.05,0.5,323.364,0.0,5.85,796.49,201.904,5.5,0.756,161.682,161.682,0.0,-0.4226415117861752,-0.33389958534002856,0.17237021676252068,97997.73812351402,118.25257125434022,0.06202736744353096,2888.884527962583,0.0,0.4108309279681668,292852.1433578614,-55.65460972943129,46.25048337832988,-102.37334468415048,0.7030093736839739,-0.25655782712895814,0.0,0.021800029834290396,13253.625052922858,191.26502639455143,1.9112762491352882,7.686511050330578,0.0,0.0,0.0,0.0,0.0011701560603705357,196.86792400354076,133.13207599645924,8.92435901739017,,-64.57896874682146,406992.3910622607,1.0,828.7154950122678,0.24818272826545543,5.9033848548998975,-0.0
643,2020-01-30 11:00:00,346.461,0.38,1.933,93.217,0.583,409.741,0.0,6.533,796.168,206.692,5.5,0.751,204.87,204.87,1.5,-0.011810583818008424,-0.33397262868800814,0.21567382936180107,98130.80817214304,118.39986344725328,0.0,2888.9465553300265,0.0,0.011810583818008424,293049.0112818649,-27.150368837583386,62.014719257916695,-99.42292033919881,4.940057609007643,2.3878172572168115,3.009087674497477,-0.07913029702320173,13253.625052922858,191.27890651977165,1.913656882951633,7.686511050330578,0.0,0.0,0.0,0.577338717045681,0.000770094751192068,268.57245044142235,61.42754955857766,0.2565866068623244,,-29.79477270166252,407322.3910622607,1.0,828.8084573328917,0.24865328841920922,6.106965820448254,0.0
644,2020-01-30 12:00:00,406.075,0.436,1.467,88.2,0.75,435.982,0.0,5.983,795.843,211.064,5.5,0.747,217.991,217.991,1.5,0.0,-0.33370783442529434,0.2397687772663717,98192.81306041866,118.46849638642426,0.22651761918351992,2888.9465553300265,0.0,-0.043119371894618175,293317.5837323063,-19.945807210610667,68.37538418784364,-95.10386980679894,4.792476832797196,-0.9368233247009002,3.0089858453077523,-0.08196094505941205,13253.625052922858,191.28537972272565,1.9147661738968902,7.686511050330578,0.0,0.0,0.0,0.0,0.0003588108088849181,290.8080643031918,39.19193569680815,-0.9368233247009002,,-19.008983885909768,407652.9684009778,1.0,828.8516867820307,0.24896300420583292,6.112911778902558,0.0
645,2020-01-30 13:00:00,415.02,0.444,0.883,90.45,1.283,398.233,0.0,5.883,795.304,222.507,5.5,0.743,199.116,199.116,1.5,-0.043119371894618175,-0.3334337318580714,0.24315683702972143,98231.77847849629,118.5116039183367,0.6211512699071295,2889.17307294921,0.0,-0.07511514324943984,293608.3917966095,-14.310571616341498,63.61583110783658,-83.46758933043895,5.172445266722764,-2.5688801881990835,3.008921862723534,-0.07130033498633473,13253.625052922858,191.28944727033115,1.915462906331789,7.686511050330578,0.0,0.0,0.0,0.0,0.00022535717039601292,303.8593439032576,26.140656096742422,-1.6320260043534303,,-12.678545611988069,407982.9684009778,1.0,828.878989319774,0.2491073207804132,6.09122910048812,0.0
646,2020-01-30 14:00:00,372.26,0.404,0.783,92.1,1.7,344.809,0.0,5.95,795.15,219.331,5.5,0.738,172.404,172.404,1.5,-0.11823451514405801,-0.33319537116152464,0.22610848300255487,98257.29798332312,118.53978890805794,0.4096039346309605,2889.794224219117,0.0,0.04027027670688336,293912.25114051276,-22.993440081070588,55.38313380873599,-86.30710795266961,6.668411858869315,-1.6939654649820068,3.008880018624613,-0.052792349648890236,13253.625052922858,191.29210750753057,1.9159184507725138,7.686511050330578,0.0,0.0,0.0,0.0,0.00014734210445706636,280.78736747873774,49.212632521262286,0.8749711325879252,,-23.86841121365851,408312.9684009778,1.0,828.897190457574,0.24919796430259597,6.053624478557847,0.0
647,2020-01-30 15:00:00,282.913,0.32,0.867,92.1,1.517,201.39,0.0,6.0,794.978,244.464,5.5,0.734,100.695,100.695,1.5,-0.07796423843717465,-0.333018926998156,0.18916413407008176,98306.10101190975,118.59376635929463,0.2601796524949972,2890.203828153748,0.0,0.02844486531277195,294193.03850799147,-21.394544359652,31.85160673972971,-61.35446578715511,6.238125709224215,-1.0759750265933827,3.0087998595306753,-0.06263585438810956,13253.625052922858,191.297203825907,1.9167908700310823,7.686511050330578,0.0,0.0,0.0,0.0,0.0002821729131431388,284.6125177305256,45.387482269474376,0.618060423230048,,-22.012604782882047,408642.9684009778,1.0,828.931435688442,0.2492572297401582,6.0737584692208415,0.0
648,2020-01-30 16:00:00,159.328,0.201,1.333,91.25,1.083,68.919,0.0,6.15,794.967,264.757,5.5,0.73,34.46,34.46,1.5,-0.0495193731244027,-0.33280968193193894,0.13460501150090154,98351.22831452673,118.64368957657639,0.0,2890.464007806243,0.0,0.0495193731244027,294477.651025722,-20.53179470629068,10.55659194800669,-41.18890943910259,6.515815160024444,0.645548589119187,3.008725694390162,-0.06956665872857426,13253.625052922858,191.30191930529685,1.9175977620796776,7.686511050330578,0.0,0.0,0.0,0.1561028310294863,0.00026097201779902614,284.11497834218596,45.88502165781406,1.0760159921324273,,-22.253359287542292,408972.9684009778,1.0,828.9629955501994,0.24937072977324942,6.08801682060686,0.0
649,2020-01-30 17:00:00,29.331,0.056,1.35,91.25,1.717,3.922,0.0,6.15,795.022,272.182,5.5,0.725,1.961,1.961,1.5,0.0,-0.33257738431521905,0.06563215804370369,98397.26943901557,118.69464955028863,0.0,2890.464007806243,0.0,-0.0,294761.7660040642,-19.783364819682596,0.5746687820290184,-33.98586980679892,10.088426871877608,0.6124254023736383,3.008649962527424,-0.08166603169137471,13253.625052922858,191.30673463804567,1.9184214108712396,7.686511050330578,0.0,0.0,0.0,0.14809690104458256,0.00026638506240448154,287.9441098806019,42.05589011939812,0.0,,-20.395790222056235,409303.1245038088,1.0,828.9949868155308,0.24947570484494475,6.112911778902558,0.0
650,2020-01-30 18:00:00,0.0,0.0,3.15,83.817,4.533,0.0,0.0,6.417,795.351,261.646,5.5,0.721,0.0,0.0,1.5,0.0,-0.33230480510092203,0.03855439328895887,98439.47342603601,118.74136191158415,0.0,2890.464007806243,69.77391292406286,-0.0,295049.7101139448,33.837382595570304,0.0,-44.52186980679892,62.175034022202865,13.257233396450413,3.008580519520025,-0.08159553580408588,13253.625052922858,191.31115031344567,1.9191764069422608,7.686511050330578,0.0,0.0,0.0,3.2059422948650016,0.0002441752057704577,330.0,0.0,0.0,33.837382595570304,,409633.27260070987,0.0,829.0242914624383,0.24958285993600868,6.112911778902558,0.0
651,2020-01-30 19:00:00,0.0,0.0,3.55,84.617,1.7,0.0,0.0,6.667,795.661,271.731,5.5,0.717,0.0,0.0,1.5,0.0,-0.3320325716615493,0.03854011569888558,98372.90545540681,118.6607466343895,0.0,2890.464007806243,7.9137618476747855,-0.0,295379.7101139448,3.8386577652237315,0.0,-34.43686980679894,26.288528247727037,9.059316329917797,3.009223008812418,-0.08154001443458131,13323.398965846922,191.27030409991087,1.9182387396964309,7.6857791444022,0.0,0.0,0.0,2.190309509023313,-0.00042138305615000587,330.0,0.0,4.440892098500626e-16,3.8386577652237306,,409966.4785430047,0.0,829.0265167343639,0.24958285993600868,6.112911778902558,0.0
652,2020-01-30 20:00:00,0.0,0.0,2.217,91.517,1.433,0.0,0.0,6.567,795.732,287.853,5.5,0.713,0.0,0.0,1.5,0.0,-0.3317603974934751,0.038540115698885574,98367.18200306816,118.65362522737388,0.0,2890.464007806243,9.71256914110304,-0.0,295709.7101139448,4.711377653803681,0.0,-18.314869806798924,13.840112941358274,6.258265909977475,3.009343413547608,-0.08147480428075257,13331.312727694596,191.26265131750952,1.9182003646580859,7.685625387696492,0.0,0.0,0.0,1.5130270751868686,-3.723216235332311e-05,330.0,0.0,-1.7763568394002505e-15,4.711377653803683,,410298.6688525137,0.0,829.0280369821726,0.24958285993600868,6.112911778902558,0.0
653,2020-01-30 21:00:00,0.0,0.0,1.983,93.2,0.917,0.0,0.4,6.583,795.944,291.366,5.5,0.709,0.0,0.0,1.5,0.0,-0.331488436049798,0.038540115698885574,98358.98246100223,118.64358439300318,0.0,2890.464007806243,2.2485931875661063,-0.0,296039.7101139448,1.0908101911643,0.0,-14.801869806798948,7.923836220762749,4.145875824006799,3.0095131987787167,-0.08141031156096185,13341.0252968357,191.25186100980474,1.9181462551286905,7.685408587835278,0.0,0.0,74.2239028389688,1.00226941035277,-5.249762199536965e-05,404.2239028389688,0.0,0.0,1.0908101911642998,,410630.1818795889,0.0,829.0290871117916,0.24958285993600868,6.112911778902558,0.8948650659759447
654,2020-01-30 22:00:00,0.0,0.0,1.783,94.867,1.333,0.0,0.4,6.583,796.064,304.271,5.5,0.705,0.0,0.0,1.5,0.0,-0.3312166825601351,0.03854011569888558,98357.73613722502,118.64198148963817,0.0,2890.464007806243,37.56027781786566,-0.0,296443.9340167837,18.220949470681507,0.0,-1.896869806798918,10.358345777980725,6.026665728899742,3.009540305248734,-0.08134393789391593,13343.273890023265,191.25013843349393,1.9181376168840159,7.685373977106493,0.0,0.0,74.2232343156088,1.4569390301264358,-8.38111251073875e-06,404.2232343156088,0.0,0.0,18.220949470681507,,411035.4080518382,0.0,829.0297827318004,0.24958285993600868,6.112911778902558,0.8046114032451384
655,2020-01-30 23:00:00,0.0,0.0,2.117,95.8,1.433,0.0,0.2,6.833,796.224,306.859,5.5,0.701,0.0,0.0,1.5,0.0,-0.330945149635564,0.03854011569888559,98321.63279843728,118.59828793173537,0.0,2890.464007806243,56.15072617495557,-0.0,296848.15725109936,27.24609288775941,0.0,0.6911301932010474,13.224012155693343,9.924290824763325,3.010279435933194,-0.08128723183429203,13380.83416784113,191.20317972127737,1.9179021169183483,7.684430402833292,0.0,0.0,37.10250493564197,2.398596019601266,-0.00022846288248828118,367.10250493564195,0.0,3.552713678800501e-15,27.246092887759406,,411441.088225184,0.0,829.0307938933381,0.24958285993600868,6.112911778902558,0.4776675100027926
656,2020-01-31 00:00:00,0.0,0.0,2.083,95.8,1.167,0.0,0.0,6.8,796.298,300.955,5.5,0.697,0.0,0.0,1.5,0.0,-0.330673773013205,0.038540115698885574,98267.88066828193,118.53321260893334,0.0,2890.464007806243,33.01613265415216,-0.0,297215.259756035,16.026325756382636,0.0,-5.212869806798949,10.59733536301953,7.711714529462248,3.011381107391808,-0.08123543669200205,13436.984894016086,191.13323072499188,1.9175512660585374,7.68302465381711,0.0,0.0,0.0,1.8631578949444974,-0.00034034644662757655,330.0,0.0,3.552713678800501e-15,16.026325756382633,,411810.58932613925,0.0,829.032458543825,0.24958285993600868,6.112911778902558,0.0
657,2020-01-31 01:00:00,0.0,0.0,2.183,95.8,1.25,0.0,0.0,6.883,796.345,307.541,5.5,0.693,0.0,0.0,1.5,0.0,-0.33040252023143196,0.038540115698885574,98236.72769352271,118.4954502874084,0.0,2890.464007806243,52.436755727369295,-0.0,297545.259756035,25.458677072151694,0.0,1.3731301932010638,11.896684208574953,9.258019236178162,3.012020854612961,-0.08117742041544561,13470.00102667024,191.09263440805768,1.917347613212205,7.682208680931854,0.0,0.0,0.0,2.2362715684235717,-0.00019757067560517895,330.0,0.0,0.0,25.458677072151694,,412142.4524840342,0.0,829.0337515512321,0.24958285993600868,6.112911778902558,0.0
658,2020-01-31 02:00:00,0.0,0.0,2.333,97.2,1.617,0.0,0.0,7.05,796.676,308.747,5.5,0.689,0.0,0.0,1.5,0.0,-0.33013143280349155,0.038540115698885574,98186.52720936378,118.43467558186707,0.0,2890.464007806243,75.23132242422264,-0.0,297875.259756035,36.538208378400775,0.0,2.579130193201081,16.453845695104768,14.573305999961017,3.013051178023761,-0.08112468788984482,13522.437782397608,191.02728961195925,1.917019763314218,7.680895089533507,0.0,0.0,0.0,3.5189736394275712,-0.00031803792819955743,330.0,0.0,7.105427357601002e-15,36.53820837840077,,412474.6887556026,0.0,829.0353034444975,0.24958285993600868,6.112911778902558,0.0
659,2020-01-31 03:00:00,0.0,0.0,2.617,96.733,1.433,0.0,0.0,7.15,796.467,307.142,5.5,0.685,0.0,0.0,1.5,0.0,-0.3298604756486439,0.03854011569888558,98114.81486057898,118.34782602811133,0.0,2890.464007806243,71.10918244584892,-0.0,298205.259756035,34.55306930347003,0.0,0.9741301932010629,16.352291739367946,14.293200215692329,3.0145250828885546,-0.08107792767985818,13597.66910482183,190.93388980810107,1.9165510576087763,7.679017133228487,0.0,0.0,0.0,3.4496498363613943,-0.00045464474700008286,330.0,0.0,-7.105427357601002e-15,34.55306930347004,,412808.207729242,0.0,829.0377453766969,0.24958285993600868,6.112911778902558,0.0
660,2020-01-31 04:00:00,0.0,0.0,2.483,96.967,1.183,0.0,0.0,7.117,796.506,310.924,5.5,0.681,0.0,0.0,1.5,0.0,-0.32958960924490366,0.03854011569888558,98047.15532796949,118.26587243147505,0.0,2890.464007806243,65.66843495716044,-0.0,298535.259756035,31.92406416086501,0.0,4.756130193201045,12.808888439139603,11.424158033321186,3.015917553619166,-0.08103005841598583,13668.77828726768,190.8457342639548,1.9161085638536652,7.6772441999620575,0.0,0.0,0.0,2.7559362997120442,-0.0004292249883907457,330.0,0.0,7.105427357601002e-15,31.924064160865,,413141.65737907833,0.0,829.0401390712221,0.24958285993600868,6.112911778902558,0.0
661,2020-01-31 05:00:00,0.0,0.0,2.467,97.2,1.433,0.0,0.0,7.1,796.719,311.598,5.5,0.677,0.0,0.0,1.5,0.0,-0.3293188410301303,0.038540115698885574,97984.24282931205,118.1897138688441,0.0,2890.464007806243,76.87968327448912,-0.0,298865.259756035,37.39035599584755,0.0,5.43013019320108,15.419895887235274,13.604097788100992,3.0172130035523925,-0.0809808762421885,13734.44672222484,190.76379404514435,1.915697176059212,7.675595898493926,0.0,0.0,0.0,3.2804106429176563,-0.00039905823897335726,330.0,0.0,0.0,37.39035599584755,,413474.413315378,0.0,829.0420513078304,0.24958285993600868,6.112911778902558,0.0
662,2020-01-31 06:00:00,0.0,0.0,2.65,96.85,1.617,0.0,0.0,7.167,797.001,314.261,5.5,0.674,0.0,0.0,1.5,0.0,-0.32904817967467154,0.038540115698885574,97910.64355668049,118.10061335302105,0.0,2890.464007806243,94.78329404382198,-0.0,299195.259756035,46.12094153098069,0.0,8.093130193201091,18.697161848413028,16.392853790241197,3.018730361986916,-0.0809346628615465,13811.326405499329,190.6679070273633,1.9152156549749424,7.673666594997711,0.0,0.0,0.0,3.950887654707559,-0.00046707246660214133,330.0,0.0,0.0,46.12094153098069,,413807.6937260209,0.0,829.0443273483296,0.24958285993600868,6.112911778902558,0.0
663,2020-01-31 07:00:00,0.0,0.0,2.767,97.2,1.417,0.008,0.0,7.25,797.598,312.021,5.5,0.67,0.004,0.004,1.5,0.0,-0.3287776055099392,0.03854011569888558,97819.81115029137,117.99066045279687,0.0,2890.464007806243,85.0519491916542,-0.0,299525.259756035,41.411438664477764,0.0013708729527225289,5.853130193201082,17.120797594245737,15.496427763733314,3.0206054631017336,-0.08089322275682206,13906.10969954315,190.5495461194611,1.9146211085243177,7.6712844344167435,0.0,0.0,0.0,3.732519029729155,-0.0005766722986495714,330.0,0.0,0.0,41.411438664477764,,414141.64461367566,0.0,829.0470684281404,0.24958285993600868,6.112911778902558,0.0
664,2020-01-31 08:00:00,1.845,0.005,3.267,96.85,1.533,22.037,0.0,7.5,798.062,313.949,5.5,0.666,11.018,11.018,1.5,0.0,-0.32850708680054913,0.040965217978749774,97738.49172012944,117.8922043990319,0.0,2890.464007806243,116.76982719897386,-0.0,299855.259756035,56.88639082954544,3.8307644937444145,7.781130193201079,21.88209246397457,20.450965862623054,3.0222869738584626,-0.08084915785613782,13991.161648734806,190.44353000839652,1.9140884152453628,7.669150100035402,0.0,0.0,0.0,4.923144266661842,-0.0005166952940588587,330.0,0.0,7.105427357601002e-15,56.88639082954543,,414475.3771327054,0.0,829.0496578494044,0.24958285993600868,6.112911778902558,0.0
665,2020-01-31 09:00:00,116.411,0.157,3.983,96.85,1.333,91.135,0.0,7.85,798.291,313.416,5.5,0.663,45.568,45.568,1.5,0.0,-0.32823664105060607,0.11391725121205021,97626.64503719713,117.75680980286438,0.0,2890.464007806243,149.26287051564356,-0.0,300185.259756035,72.77165253396142,17.105776699188745,7.248130193201064,23.20398714186374,22.269968870360895,3.0246031764894505,-0.08081354714247667,14107.93147593378,190.29769077610024,1.9133553826038485,7.666213068855849,0.0,0.0,0.0,5.356925961680877,-0.0007109435335584554,330.0,0.0,1.4210854715202004e-14,72.7716525339614,,414810.30027697206,0.0,829.0530730293477,0.24958285993600868,6.112911778902558,0.0
666,2020-01-31 10:00:00,247.612,0.287,4.967,96.783,1.083,159.397,0.0,8.417,798.852,317.529,5.5,0.659,79.698,79.698,1.5,0.0,-0.3279662119690126,0.1742893250319567,97482.73909264317,117.58270411266786,0.0,2890.464007806243,192.0957283120398,-0.0,300515.259756035,93.7468204850719,31.913682123601333,11.361130193201063,23.526096318399805,23.99911050699064,3.0275881435731016,-0.08078680069404427,14257.194346449423,190.11007201287208,1.9124119400044464,7.66243299117085,0.0,0.0,0.0,5.767170455134802,-0.0009149122592421533,330.0,0.0,1.4210854715202004e-14,93.74682048507186,,415145.65720293374,0.0,829.0567888218927,0.24958285993600868,6.112911778902558,0.0
667,2020-01-31 11:00:00,350.993,0.384,5.867,92.85,0.25,269.877,0.0,8.617,798.617,294.029,5.5,0.655,134.938,134.938,1.5,0.0,-0.3276957402366501,0.21747448469966335,97296.41053478626,117.35739024938901,0.0,2890.464007806243,122.63158819169038,-0.0,300845.259756035,59.923410933283776,56.677832345659084,-12.138869806798937,6.412916347798693,6.020841842502059,3.031462005498385,-0.08077180137550427,14449.290074761464,189.86713307177772,1.9111896274571898,7.657535569338398,0.0,0.0,0.0,1.4450055918300833,-0.0011851758346795344,330.0,0.0,1.4210854715202004e-14,59.92341093328376,,415481.4243733889,0.0,829.0607888265716,0.24958285993600868,6.112911778902558,0.0
668,2020-01-31 12:00:00,410.912,0.441,5.367,90.233,0.583,359.238,0.0,8.083,798.361,297.508,5.5,0.652,179.619,179.619,1.5,0.0,-0.3274251470774272,0.2419228630990622,97175.2239521864,117.21107522645484,0.0,2890.464007806243,197.61733744229616,-0.0,301175.259756035,96.64522744460314,77.62938407595267,-8.659869806798952,13.676040895907773,11.046426680377238,3.0339842711496723,-0.08073867198527822,14571.921662953155,189.70928935696048,1.9103950402398704,7.654351908338908,0.0,0.0,0.0,2.648944915619832,-0.0007706179609235569,330.0,0.0,0.0,96.64522744460314,,415812.8693789807,0.0,829.0617909991981,0.24958285993600868,6.112911778902558,0.0
669,2020-01-31 13:00:00,420.025,0.449,4.683,90.633,0.75,382.44,0.0,7.717,798.136,258.619,5.5,0.648,191.22,191.22,1.5,0.0,-0.32715455273071475,0.2452931223602788,96980.25555965972,116.97564851861186,0.0,2890.464007806243,135.07236841761693,-0.0,301505.259756035,66.1460644096564,83.81998270192184,-47.548869806798905,15.346991359531508,11.570632455292014,3.038053730942001,-0.080726031232056,14769.53900039545,189.4551745869001,1.909115128553027,7.64922370487505,0.0,0.0,0.0,2.770933388635367,-0.001240986715205034,330.0,0.0,0.0,66.1460644096564,,416145.51832389634,0.0,829.0636280954604,0.24958285993600868,6.112911778902558,0.0
670,2020-01-31 14:00:00,377.281,0.409,4.417,91.667,1.633,321.463,0.0,7.65,797.98,254.003,5.5,0.645,160.732,160.732,1.5,0.0,-0.3268838199653457,0.22828916798230992,96847.95412463073,116.81579841109915,0.0,2890.464007806243,156.14129303816878,-0.0,301835.259756035,76.53343147286918,70.08600796458708,-52.16486980679895,31.511314333291306,24.14085038017579,3.0408246034502207,-0.08069600183627869,14904.611368813068,189.28253847556138,1.9082451145044619,7.64573783229234,0.0,0.0,0.0,5.775979349475499,-0.000843735769483507,330.0,0.0,0.0,76.53343147286918,,416478.28925728495,0.0,829.0655497110296,0.24958285993600868,6.112911778902558,0.0
671,2020-01-31 15:00:00,287.765,0.325,4.0,91.433,0.667,234.286,0.0,7.433,797.695,242.151,5.5,0.641,117.143,117.143,1.5,0.0,-0.3266130651502677,0.1914252724075635,96697.58881094205,116.6338677190877,0.0,2890.464007806243,18.690764374153026,-0.0,302165.259756035,9.170895532007563,50.10459991614447,-64.01686980679892,11.651547832815572,8.468302728930984,3.043985924212025,-0.08067106329656919,15060.752661851237,189.08595976802852,1.907253956506283,7.641766574015898,0.0,0.0,0.0,2.024035722184715,-0.0009611594047537456,330.0,0.0,-3.552713678800501e-15,9.170895532007567,,416814.0652366344,0.0,829.0695550270002,0.24958285993600868,6.112911778902558,0.0
