,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in,SW_diffuse,SW_direct
5540,2021-02-09 17:00:00,5.386,24.198,67.66,2.572,104.4,93.821,262.734,23.45525,70.36574999999999
5541,2021-02-09 17:15:00,5.13,25.335,67.661,2.621,104.4,64.194,255.866,16.0485,48.1455
5542,2021-02-09 17:30:00,4.874,26.472,67.663,2.67,104.4,34.567,248.999,8.64175,25.92525
5543,2021-02-09 17:45:00,4.629,27.571,67.67,2.842,104.4,20.437,264.45,5.10925,15.327750000000002
5544,2021-02-09 18:00:00,4.384,28.671,67.677,3.015,104.4,6.308,279.902,1.577,4.731
5545,2021-02-09 18:15:00,4.257,29.204,67.694,2.807,104.4,2.199,286.967,0.54975,1.6492499999999999
5546,2021-02-09 18:30:00,4.131,29.738,67.711,2.599,104.4,-1.909,294.032,-0.47725,-1.43175
5547,2021-02-09 18:45:00,3.886,31.728,67.731,2.271,104.4,-2.357,289.018,-0.58925,-1.7677500000000002
5548,2021-02-09 19:00:00,3.642,33.717,67.751,1.943,104.4,-2.805,284.003,-0.70125,-2.1037500000000002
5549,2021-02-09 19:15:00,3.266,35.48,67.759,2.755,104.4,-3.198,274.582,-0.7995,-2.3985
5550,2021-02-09 19:30:00,2.89,37.243,67.766,3.567,104.4,-3.591,265.16,-0.89775,-2.69325
5551,2021-02-09 19:45:00,2.417,40.959,67.786,3.484,104.4,-3.055,271.77,-0.76375,-2.2912500000000002
5552,2021-02-09 20:00:00,1.944,44.675,67.805,3.4,104.4,-2.519,278.38,-0.62975,-1.88925
5553,2021-02-09 20:15:00,2.06,43.803,67.804,3.151,104.4,-2.032,284.397,-0.508,-1.524
5554,2021-02-09 20:30:00,2.175,42.932,67.803,2.902,104.4,-1.544,290.413,-0.386,-1.158
5555,2021-02-09 20:45:00,1.908,45.139,67.823,3.25,104.4,-1.849,289.972,-0.46225,-1.38675
5556,2021-02-09 21:00:00,1.64,47.346,67.844,3.598,104.4,-2.154,289.531,-0.5385,-1.6155
5557,2021-02-09 21:15:00,0.734,57.141,67.865,2.901,104.4,-2.71,282.132,-0.6775,-2.0324999999999998
5558,2021-02-09 21:30:00,-0.173,66.936,67.887,2.203,104.4,-3.265,274.734,-0.81625,-2.44875
5559,2021-02-09 21:45:00,-0.58,70.69,67.894,2.159,104.4,-3.19,263.51,-0.7975,-2.3925
5560,2021-02-09 22:00:00,-0.987,74.444,67.9,2.114,104.4,-3.116,252.287,-0.779,-2.337
5561,2021-02-09 22:15:00,-0.654,71.335,67.901,1.929,104.4,-2.326,258.448,-0.5815,-1.7445
5562,2021-02-09 22:30:00,-0.32,68.226,67.902,1.744,104.4,-1.536,264.608,-0.384,-1.1520000000000001
5563,2021-02-09 22:45:00,-0.42,67.591,67.899,2.018,104.4,-1.941,262.626,-0.48525,-1.45575
5564,2021-02-09 23:00:00,-0.52,66.956,67.897,2.293,104.4,-2.346,260.643,-0.5865,-1.7595
5565,2021-02-09 23:15:00,-0.646,68.523,67.896,2.612,104.4,-1.921,268.056,-0.48025,-1.44075
5566,2021-02-09 23:30:00,-0.772,70.091,67.895,2.932,104.4,-1.497,275.468,-0.37425,-1.1227500000000001
5567,2021-02-09 23:45:00,-0.813,69.896,67.894,2.285,104.4,-1.597,275.977,-0.39925,-1.19775
5568,2021-02-10 00:00:00,-0.855,69.7,67.893,1.638,104.4,-1.697,276.487,-0.42425,-1.27275
5569,2021-02-10 00:15:00,-0.813,69.36,67.888,1.385,104.4,-1.426,277.391,-0.3565,-1.0695
5570,2021-02-10 00:30:00,-0.772,69.019,67.884,1.133,104.4,-1.156,278.296,-0.289,-0.867
5571,2021-02-10 00:45:00,-1.121,70.316,67.882,1.294,104.4,-2.296,262.501,-0.574,-1.722
5572,2021-02-10 01:00:00,-1.471,71.612,67.88,1.456,104.4,-3.435,246.706,-0.85875,-2.57625
5573,2021-02-10 01:15:00,-1.715,72.708,67.886,1.219,104.4,-2.876,247.188,-0.719,-2.157
5574,2021-02-10 01:30:00,-1.959,73.803,67.892,0.981,104.4,-2.316,247.67,-0.579,-1.7369999999999999
5575,2021-02-10 01:45:00,-2.178,76.557,67.9,1.021,104.4,-1.647,259.995,-0.41175,-1.23525
5576,2021-02-10 02:00:00,-2.398,79.311,67.909,1.06,104.4,-0.978,272.321,-0.2445,-0.7335
5577,2021-02-10 02:15:00,-2.427,80.645,67.908,0.886,104.4,-0.809,283.029,-0.20225,-0.60675
5578,2021-02-10 02:30:00,-2.455,81.978,67.907,0.712,104.4,-0.64,293.738,-0.16,-0.48
5579,2021-02-10 02:45:00,-2.607,85.349,67.903,0.688,104.4,-1.063,292.817,-0.26575,-0.79725
5580,2021-02-10 03:00:00,-2.758,88.719,67.898,0.664,104.4,-1.486,291.895,-0.3715,-1.1145
5581,2021-02-10 03:15:00,-2.842,89.093,67.894,0.522,104.4,-1.525,290.741,-0.38125,-1.1437499999999998
5582,2021-02-10 03:30:00,-2.925,89.468,67.89,0.38,104.4,-1.564,289.588,-0.391,-1.173
5583,2021-02-10 03:45:00,-2.996,89.855,67.885,0.45,104.4,-1.747,285.799,-0.43675,-1.3102500000000001
5584,2021-02-10 04:00:00,-3.068,90.242,67.88,0.521,104.4,-1.931,282.01,-0.48275,-1.44825
5585,2021-02-10 04:15:00,-3.1,89.65,67.879,0.64,104.4,-2.076,277.711,-0.519,-1.557
5586,2021-02-10 04:30:00,-3.132,89.057,67.878,0.76,104.4,-2.221,273.411,-0.55525,-1.66575
5587,2021-02-10 04:45:00,-3.215,88.951,67.879,0.665,104.4,-1.749,276.571,-0.43725,-1.31175
5588,2021-02-10 05:00:00,-3.299,88.846,67.881,0.569,104.4,-1.276,279.732,-0.319,-0.9570000000000001
5589,2021-02-10 05:15:00,-3.209,87.746,67.886,0.717,104.4,-1.719,277.337,-0.42975,-1.28925
5590,2021-02-10 05:30:00,-3.12,86.646,67.891,0.865,104.4,-2.161,274.943,-0.54025,-1.6207500000000001
5591,2021-02-10 05:45:00,-3.185,85.432,67.901,1.079,104.4,-2.437,271.413,-0.60925,-1.82775
5592,2021-02-10 06:00:00,-3.251,84.217,67.912,1.293,104.4,-2.712,267.883,-0.678,-2.0340000000000003
5593,2021-02-10 06:15:00,-3.391,84.098,67.92,1.047,104.4,-2.536,267.383,-0.634,-1.9020000000000001
5594,2021-02-10 06:30:00,-3.531,83.979,67.928,0.801,104.4,-2.36,266.884,-0.59,-1.77
5595,2021-02-10 06:45:00,-3.627,83.941,67.936,0.77,104.4,-1.702,273.433,-0.4255,-1.2765
5596,2021-02-10 07:00:00,-3.723,83.903,67.944,0.739,104.4,-1.044,279.982,-0.261,-0.783
5597,2021-02-10 07:15:00,-3.576,83.396,67.952,0.894,104.4,2.732,273.471,0.683,2.0490000000000004
5598,2021-02-10 07:30:00,-3.43,82.889,67.96,1.049,104.4,6.508,266.96,1.627,4.881
5599,2021-02-10 07:45:00,-3.424,82.353,67.974,0.946,104.4,13.818,261.467,3.4545,10.3635
5600,2021-02-10 08:00:00,-3.418,81.816,67.989,0.842,104.4,21.128,255.973,5.282,15.846
5601,2021-02-10 08:15:00,-3.338,81.183,68.004,1.461,104.4,32.503,254.456,8.12575,24.37725
5602,2021-02-10 08:30:00,-3.258,80.549,68.019,2.079,104.4,43.878,252.939,10.9695,32.908500000000004
5603,2021-02-10 08:45:00,-3.155,80.298,68.045,2.359,104.4,63.958,253.32,15.9895,47.9685
5604,2021-02-10 09:00:00,-3.052,80.046,68.071,2.638,104.4,84.037,253.7,21.00925,63.027750000000005
5605,2021-02-10 09:15:00,-2.878,79.48,68.092,2.496,104.4,103.329,243.97,25.83225,77.49674999999999
5606,2021-02-10 09:30:00,-2.703,78.914,68.113,2.354,104.4,122.621,234.24,30.65525,91.96575
5607,2021-02-10 09:45:00,-2.66,78.474,68.122,2.817,104.4,110.754,231.385,27.6885,83.0655
5608,2021-02-10 10:00:00,-2.616,78.034,68.131,3.28,104.4,98.887,228.53,24.72175,74.16525
5609,2021-02-10 10:15:00,-2.194,76.648,68.132,3.014,104.4,169.093,232.707,42.27325,126.81975
5610,2021-02-10 10:30:00,-1.771,75.262,68.134,2.747,104.4,239.299,236.884,59.82475,179.47425
5611,2021-02-10 10:45:00,-0.848,70.759,68.138,2.331,104.4,404.028,238.904,101.007,303.021
5612,2021-02-10 11:00:00,0.075,66.255,68.142,1.915,104.4,568.758,240.924,142.1895,426.56850000000003
5613,2021-02-10 11:15:00,0.898,58.477,68.135,1.809,104.4,666.284,239.238,166.571,499.71299999999997
5614,2021-02-10 11:30:00,1.721,50.7,68.127,1.703,104.4,763.811,237.551,190.95275,572.85825
5615,2021-02-10 11:45:00,1.99,49.948,68.11,1.605,104.4,722.078,242.165,180.5195,541.5585
5616,2021-02-10 12:00:00,2.258,49.196,68.094,1.508,104.4,680.344,246.778,170.086,510.25800000000004
5617,2021-02-10 12:15:00,2.411,47.544,68.088,1.434,104.4,679.481,247.03,169.87025,509.61075
5618,2021-02-10 12:30:00,2.565,45.891,68.083,1.36,104.4,678.618,247.283,169.6545,508.96350000000007
5619,2021-02-10 12:45:00,2.662,44.66,68.064,1.475,104.4,562.541,253.122,140.63525,421.90575
5620,2021-02-10 13:00:00,2.759,43.428,68.044,1.591,104.4,446.464,258.961,111.616,334.848
5621,2021-02-10 13:15:00,2.82,42.347,68.023,1.484,104.4,399.531,251.839,99.88275,299.64825
5622,2021-02-10 13:30:00,2.881,41.266,68.001,1.376,104.4,352.597,244.716,88.14925,264.44775
5623,2021-02-10 13:45:00,3.515,39.592,67.978,1.451,104.4,510.946,250.081,127.7365,383.20950000000005
5624,2021-02-10 14:00:00,4.149,37.918,67.956,1.525,104.4,669.295,255.445,167.32375,501.97124999999994
5625,2021-02-10 14:15:00,4.493,36.665,67.94,1.689,104.4,739.461,257.569,184.86525,554.59575
5626,2021-02-10 14:30:00,4.837,35.412,67.925,1.853,104.4,809.628,259.692,202.407,607.221
5627,2021-02-10 14:45:00,4.98,33.861,67.909,1.827,104.4,749.047,256.851,187.26175,561.78525
5628,2021-02-10 15:00:00,5.122,32.31,67.893,1.801,104.4,688.466,254.009,172.1165,516.3495
5629,2021-02-10 15:15:00,5.318,31.053,67.885,1.934,104.4,678.808,261.266,169.702,509.106
5630,2021-02-10 15:30:00,5.513,29.795,67.877,2.067,104.4,669.149,268.523,167.28725,501.86175000000003
5631,2021-02-10 15:45:00,5.543,28.906,67.874,2.358,104.4,589.637,261.398,147.40925,442.22774999999996
5632,2021-02-10 16:00:00,5.573,28.017,67.872,2.649,104.4,510.125,254.273,127.53125,382.59375
5633,2021-02-10 16:15:00,5.546,27.431,67.873,2.579,104.4,438.552,247.651,109.638,328.914
5634,2021-02-10 16:30:00,5.519,26.844,67.875,2.509,104.4,366.98,241.029,91.745,275.235
5635,2021-02-10 16:45:00,5.344,26.212,67.878,2.655,104.4,295.274,236.83,73.8185,221.4555
5636,2021-02-10 17:00:00,5.169,25.58,67.881,2.802,104.4,223.568,232.632,55.892,167.67600000000002
5637,2021-02-10 17:15:00,4.72,26.614,67.883,2.58,104.4,136.963,230.166,34.24075,102.72225
5638,2021-02-10 17:30:00,4.272,27.648,67.885,2.358,104.4,50.359,227.7,12.58975,37.76925
5639,2021-02-10 17:45:00,3.917,28.868,67.887,1.854,104.4,27.754,226.057,6.9385,20.8155
5640,2021-02-10 18:00:00,3.563,30.087,67.89,1.35,104.4,5.15,224.414,1.2875,3.8625000000000003
5641,2021-02-10 18:15:00,3.309,30.511,67.906,1.142,104.4,0.407,225.181,0.10175,0.30524999999999997
5642,2021-02-10 18:30:00,3.056,30.935,67.921,0.934,104.4,-4.335,225.947,-1.08375,-3.2512499999999998
5643,2021-02-10 18:45:00,2.707,31.239,67.938,0.794,104.4,-4.361,225.898,-1.09025,-3.2707499999999996
5644,2021-02-10 19:00:00,2.359,31.543,67.954,0.653,104.4,-4.387,225.848,-1.09675,-3.2902499999999995
5645,2021-02-10 19:15:00,2.345,33.123,67.959,0.837,104.4,-3.608,224.418,-0.902,-2.706
5646,2021-02-10 19:30:00,2.331,34.702,67.963,1.021,104.4,-2.829,222.989,-0.70725,-2.12175
5647,2021-02-10 19:45:00,2.07,35.746,67.976,0.934,104.4,-3.664,222.881,-0.916,-2.748
5648,2021-02-10 20:00:00,1.809,36.791,67.988,0.847,104.4,-4.499,222.773,-1.12475,-3.37425
5649,2021-02-10 20:15:00,1.293,37.405,68.004,0.861,104.4,-4.082,221.957,-1.0205,-3.0614999999999997
5650,2021-02-10 20:30:00,0.777,38.02,68.021,0.876,104.4,-3.664,221.14,-0.916,-2.748
5651,2021-02-10 20:45:00,1.116,37.689,68.035,1.428,104.4,-3.418,223.111,-0.8545,-2.5635000000000003
5652,2021-02-10 21:00:00,1.456,37.358,68.05,1.981,104.4,-3.173,225.082,-0.79325,-2.37975
5653,2021-02-10 21:15:00,0.965,38.96,68.051,1.669,104.4,-3.607,224.976,-0.90175,-2.7052500000000004
5654,2021-02-10 21:30:00,0.475,40.563,68.053,1.357,104.4,-4.041,224.871,-1.01025,-3.0307500000000003
5655,2021-02-10 21:45:00,0.253,40.989,68.055,0.917,104.4,-3.819,223.12,-0.95475,-2.86425
5656,2021-02-10 22:00:00,0.032,41.416,68.057,0.477,104.4,-3.597,221.369,-0.89925,-2.69775
5657,2021-02-10 22:15:00,-0.136,41.359,68.062,0.705,104.4,-3.364,219.916,-0.841,-2.5229999999999997
5658,2021-02-10 22:30:00,-0.304,41.301,68.068,0.933,104.4,-3.132,218.462,-0.783,-2.349
5659,2021-02-10 22:45:00,-0.597,42.046,68.06,0.616,104.4,-2.49,217.331,-0.6225,-1.8675000000000002
5660,2021-02-10 23:00:00,-0.89,42.79,68.053,0.299,104.4,-1.849,216.2,-0.46225,-1.38675
5661,2021-02-10 23:15:00,-0.827,42.295,68.052,0.549,104.4,-1.351,215.655,-0.33775,-1.01325
5662,2021-02-10 23:30:00,-0.764,41.799,68.05,0.8,104.4,-0.853,215.11,-0.21325,-0.63975
5663,2021-02-10 23:45:00,-0.771,42.864,68.054,0.865,104.4,-1.414,215.171,-0.3535,-1.0605
5664,2021-02-11 00:00:00,-0.777,43.929,68.057,0.93,104.4,-1.975,215.232,-0.49375,-1.4812500000000002
5665,2021-02-11 00:15:00,-0.974,44.701,68.057,0.702,104.4,-2.235,215.083,-0.55875,-1.67625
5666,2021-02-11 00:30:00,-1.171,45.474,68.057,0.473,104.4,-2.495,214.934,-0.62375,-1.87125
5667,2021-02-11 00:45:00,-1.481,46.254,68.047,0.441,104.4,-2.058,213.641,-0.5145,-1.5434999999999999
5668,2021-02-11 01:00:00,-1.792,47.034,68.037,0.408,104.4,-1.622,212.349,-0.4055,-1.2165000000000001
5669,2021-02-11 01:15:00,-1.851,46.899,68.031,0.473,104.4,-1.497,211.777,-0.37425,-1.1227500000000001
5670,2021-02-11 01:30:00,-1.911,46.764,68.024,0.538,104.4,-1.372,211.206,-0.343,-1.0290000000000001
5671,2021-02-11 01:45:00,-2.262,47.736,68.022,0.516,104.4,-1.711,210.815,-0.42775,-1.28325
5672,2021-02-11 02:00:00,-2.613,48.708,68.02,0.494,104.4,-2.05,210.424,-0.5125,-1.5374999999999999
5673,2021-02-11 02:15:00,-2.663,48.632,68.015,0.57,104.4,-2.038,211.206,-0.5095,-1.5284999999999997
5674,2021-02-11 02:30:00,-2.714,48.556,68.01,0.647,104.4,-2.025,211.988,-0.50625,-1.5187499999999998
5675,2021-02-11 02:45:00,-2.883,49.306,68.0,0.556,104.4,-1.338,216.964,-0.3345,-1.0035
5676,2021-02-11 03:00:00,-3.052,50.056,67.991,0.466,104.4,-0.652,221.941,-0.163,-0.489
5677,2021-02-11 03:15:00,-3.202,50.394,67.989,0.468,104.4,-0.704,224.553,-0.176,-0.528
5678,2021-02-11 03:30:00,-3.353,50.733,67.988,0.47,104.4,-0.757,227.165,-0.18925,-0.56775
5679,2021-02-11 03:45:00,-3.711,51.439,67.983,0.438,104.4,-1.563,219.612,-0.39075,-1.17225
5680,2021-02-11 04:00:00,-4.069,52.146,67.979,0.407,104.4,-2.369,212.059,-0.59225,-1.7767500000000003
5681,2021-02-11 04:15:00,-4.208,52.816,67.978,0.386,104.4,-1.814,211.213,-0.4535,-1.3605
5682,2021-02-11 04:30:00,-4.348,53.486,67.978,0.364,104.4,-1.259,210.367,-0.31475,-0.9442499999999999
5683,2021-02-11 04:45:00,-4.371,53.504,67.98,0.579,104.4,-1.34,209.466,-0.335,-1.0050000000000001
5684,2021-02-11 05:00:00,-4.395,53.522,67.982,0.793,104.4,-1.421,208.566,-0.35525,-1.06575
5685,2021-02-11 05:15:00,-4.796,54.879,67.983,0.552,104.4,-1.604,206.877,-0.401,-1.203
5686,2021-02-11 05:30:00,-5.197,56.236,67.983,0.31,104.4,-1.786,205.188,-0.4465,-1.3395000000000001
5687,2021-02-11 05:45:00,-5.071,55.356,67.985,0.471,104.4,-1.853,203.61,-0.46325,-1.38975
5688,2021-02-11 06:00:00,-4.946,54.476,67.986,0.633,104.4,-1.921,202.033,-0.48025,-1.44075
5689,2021-02-11 06:15:00,-5.438,56.54,67.996,0.533,104.4,-1.934,201.162,-0.4835,-1.4505
5690,2021-02-11 06:30:00,-5.93,58.603,68.005,0.433,104.4,-1.948,200.292,-0.487,-1.4609999999999999
5691,2021-02-11 06:45:00,-6.045,59.515,68.007,0.393,104.4,-1.088,199.862,-0.272,-0.8160000000000001
5692,2021-02-11 07:00:00,-6.16,60.426,68.009,0.354,104.4,-0.229,199.433,-0.05725,-0.17175
5693,2021-02-11 07:15:00,-6.015,59.81,68.017,0.494,104.4,3.395,199.524,0.84875,2.54625
5694,2021-02-11 07:30:00,-5.871,59.194,68.025,0.634,104.4,7.019,199.615,1.75475,5.2642500000000005
5695,2021-02-11 07:45:00,-5.608,59.196,68.036,0.689,104.4,46.543,200.005,11.63575,34.90725
5696,2021-02-11 08:00:00,-5.346,59.197,68.047,0.744,104.4,86.067,200.394,21.51675,64.55024999999999
5697,2021-02-11 08:15:00,-3.976,55.518,68.052,0.615,104.4,145.54,201.926,36.385,109.155
5698,2021-02-11 08:30:00,-2.605,51.84,68.057,0.485,104.4,205.014,203.458,51.2535,153.7605
5699,2021-02-11 08:45:00,-2.67,50.851,68.06,0.582,104.4,260.935,205.093,65.23375,195.70125000000002
5700,2021-02-11 09:00:00,-2.734,49.863,68.064,0.678,104.4,316.856,206.728,79.214,237.642
5701,2021-02-11 09:15:00,-2.451,48.479,68.067,0.721,104.4,370.539,208.512,92.63475,277.90425
5702,2021-02-11 09:30:00,-2.168,47.096,68.07,0.764,104.4,424.221,210.296,106.05525,318.16575
5703,2021-02-11 09:45:00,-1.907,46.222,68.072,0.911,104.4,471.674,212.076,117.9185,353.7555
5704,2021-02-11 10:00:00,-1.645,45.349,68.075,1.058,104.4,519.127,213.856,129.78175,389.34524999999996
5705,2021-02-11 10:15:00,-1.177,43.621,68.072,1.031,104.4,495.614,214.568,123.9035,371.71049999999997
5706,2021-02-11 10:30:00,-0.709,41.894,68.07,1.004,104.4,472.1,215.281,118.025,354.07500000000005
5707,2021-02-11 10:45:00,-0.227,40.729,68.058,1.047,104.4,541.254,217.286,135.3135,405.94050000000004
5708,2021-02-11 11:00:00,0.256,39.565,68.046,1.089,104.4,610.408,219.292,152.602,457.80600000000004
5709,2021-02-11 11:15:00,0.786,38.086,68.034,1.174,104.4,670.802,221.238,167.7005,503.1015
5710,2021-02-11 11:30:00,1.317,36.607,68.023,1.259,104.4,731.196,223.184,182.799,548.397
5711,2021-02-11 11:45:00,1.671,35.529,68.004,1.273,104.4,749.419,224.468,187.35475,562.06425
5712,2021-02-11 12:00:00,2.025,34.45,67.986,1.286,104.4,767.642,225.751,191.9105,575.7315000000001
5713,2021-02-11 12:15:00,2.387,33.407,67.958,1.259,104.4,774.772,226.978,193.693,581.0790000000001
5714,2021-02-11 12:30:00,2.749,32.364,67.93,1.231,104.4,781.903,228.205,195.47575,586.42725
5715,2021-02-11 12:45:00,3.014,31.663,67.905,1.263,104.4,781.473,229.33,195.36825,586.10475
5716,2021-02-11 13:00:00,3.28,30.962,67.879,1.295,104.4,781.044,230.455,195.261,585.783
5717,2021-02-11 13:15:00,3.7,29.845,67.851,1.551,104.4,777.254,231.154,194.3135,582.9405
5718,2021-02-11 13:30:00,4.121,28.727,67.822,1.806,104.4,773.464,231.854,193.366,580.0980000000001
5719,2021-02-11 13:45:00,4.478,27.784,67.795,1.787,104.4,758.376,232.55,189.594,568.7819999999999
5720,2021-02-11 14:00:00,4.834,26.841,67.768,1.769,104.4,743.289,233.245,185.82225,557.46675
5721,2021-02-11 14:15:00,5.19,25.762,67.744,1.93,104.4,721.703,233.117,180.42575,541.27725
5722,2021-02-11 14:30:00,5.546,24.682,67.719,2.092,104.4,700.117,232.989,175.02925,525.0877499999999
5723,2021-02-11 14:45:00,5.638,24.005,67.699,1.976,104.4,667.601,232.671,166.90025,500.70074999999997
5724,2021-02-11 15:00:00,5.73,23.328,67.678,1.86,104.4,635.085,232.352,158.77125,476.31375
5725,2021-02-11 15:15:00,5.928,22.139,67.663,2.057,104.4,595.03,231.374,148.7575,446.2725
5726,2021-02-11 15:30:00,6.126,20.95,67.648,2.255,104.4,554.975,230.396,138.74375,416.23125000000005
5727,2021-02-11 15:45:00,6.253,19.647,67.636,2.64,104.4,508.826,229.813,127.2065,381.6195
5728,2021-02-11 16:00:00,6.381,18.345,67.624,3.026,104.4,462.677,229.23,115.66925,347.00775
5729,2021-02-11 16:15:00,6.362,17.626,67.614,3.681,104.4,410.312,227.624,102.578,307.73400000000004
5730,2021-02-11 16:30:00,6.343,16.906,67.605,4.337,104.4,357.946,226.017,89.4865,268.45950000000005
5731,2021-02-11 16:45:00,6.169,16.913,67.604,4.435,104.4,299.144,224.666,74.786,224.358
5732,2021-02-11 17:00:00,5.995,16.92,67.604,4.533,104.4,240.342,223.315,60.0855,180.25650000000002
5733,2021-02-11 17:15:00,5.536,17.525,67.606,4.497,104.4,155.526,221.728,38.8815,116.64450000000001
5734,2021-02-11 17:30:00,5.078,18.13,67.609,4.461,104.4,70.71,220.14,17.6775,53.0325
5735,2021-02-11 17:45:00,4.703,18.23,67.614,4.059,104.4,37.884,218.173,9.471,28.413
5736,2021-02-11 18:00:00,4.328,18.329,67.62,3.657,104.4,5.057,216.205,1.26425,3.7927500000000003
5737,2021-02-11 18:15:00,4.096,18.551,67.628,3.334,104.4,-0.027,215.063,-0.00675,-0.02025
5738,2021-02-11 18:30:00,3.865,18.772,67.636,3.011,104.4,-5.11,213.922,-1.2775,-3.8325000000000005
5739,2021-02-11 18:45:00,3.657,19.247,67.649,3.014,104.4,-5.537,213.085,-1.38425,-4.15275
5740,2021-02-11 19:00:00,3.449,19.722,67.663,3.017,104.4,-5.963,212.248,-1.49075,-4.47225
5741,2021-02-11 19:15:00,3.285,20.232,67.676,3.214,104.4,-5.857,211.778,-1.46425,-4.39275
5742,2021-02-11 19:30:00,3.121,20.743,67.69,3.412,104.4,-5.751,211.308,-1.43775,-4.31325
5743,2021-02-11 19:45:00,2.968,20.948,67.702,3.175,104.4,-5.739,210.777,-1.43475,-4.30425
5744,2021-02-11 20:00:00,2.815,21.152,67.713,2.937,104.4,-5.727,210.245,-1.43175,-4.29525
5745,2021-02-11 20:15:00,2.755,21.271,67.725,3.116,104.4,-5.649,209.928,-1.41225,-4.23675
5746,2021-02-11 20:30:00,2.694,21.391,67.737,3.295,104.4,-5.57,209.61,-1.3925,-4.1775
5747,2021-02-11 20:45:00,2.522,21.738,67.746,3.2,104.4,-5.656,209.15,-1.414,-4.242
5748,2021-02-11 21:00:00,2.35,22.086,67.754,3.104,104.4,-5.742,208.69,-1.4355,-4.3065
5749,2021-02-11 21:15:00,2.213,22.087,67.765,2.744,104.4,-5.573,208.069,-1.39325,-4.17975
5750,2021-02-11 21:30:00,2.076,22.088,67.777,2.384,104.4,-5.404,207.448,-1.351,-4.053
5751,2021-02-11 21:45:00,2.026,21.713,67.789,2.31,104.4,-5.211,206.949,-1.30275,-3.9082500000000002
5752,2021-02-11 22:00:00,1.976,21.337,67.802,2.237,104.4,-5.017,206.451,-1.25425,-3.7627500000000005
5753,2021-02-11 22:15:00,1.883,21.287,67.81,2.069,104.4,-5.09,206.123,-1.2725,-3.8175
5754,2021-02-11 22:30:00,1.789,21.238,67.818,1.901,104.4,-5.162,205.795,-1.2905,-3.8715
5755,2021-02-11 22:45:00,1.592,21.468,67.825,1.878,104.4,-5.268,205.451,-1.317,-3.9509999999999996
5756,2021-02-11 23:00:00,1.396,21.697,67.832,1.855,104.4,-5.374,205.107,-1.3435,-4.0305
5757,2021-02-11 23:15:00,1.284,21.927,67.839,1.947,104.4,-5.143,204.929,-1.28575,-3.8572499999999996
5758,2021-02-11 23:30:00,1.172,22.156,67.846,2.039,104.4,-4.911,204.752,-1.22775,-3.6832499999999997
5759,2021-02-11 23:45:00,0.949,22.658,67.852,1.949,104.4,-5.084,204.318,-1.271,-3.8129999999999997
5760,2021-02-12 00:00:00,0.727,23.16,67.858,1.859,104.4,-5.256,203.884,-1.314,-3.942
5761,2021-02-12 00:15:00,-0.288,24.609,67.869,1.662,104.4,-5.54,203.074,-1.385,-4.155
5762,2021-02-12 00:30:00,-1.303,26.057,67.88,1.466,104.4,-5.824,202.264,-1.456,-4.368
5763,2021-02-12 00:45:00,-1.502,26.742,67.89,1.184,104.4,-5.101,201.524,-1.27525,-3.82575
5764,2021-02-12 01:00:00,-1.701,27.426,67.9,0.903,104.4,-4.378,200.784,-1.0945,-3.2835
5765,2021-02-12 01:15:00,-1.548,27.631,67.909,1.131,104.4,-3.736,200.7,-0.934,-2.802
5766,2021-02-12 01:30:00,-1.395,27.837,67.918,1.359,104.4,-3.093,200.615,-0.77325,-2.31975
5767,2021-02-12 01:45:00,-1.777,28.018,67.93,1.121,104.4,-3.363,200.388,-0.84075,-2.52225
5768,2021-02-12 02:00:00,-2.158,28.198,67.943,0.884,104.4,-3.633,200.161,-0.90825,-2.7247500000000002
5769,2021-02-12 02:15:00,-2.229,28.81,67.952,0.798,104.4,-3.345,199.761,-0.83625,-2.50875
5770,2021-02-12 02:30:00,-2.299,29.422,67.962,0.713,104.4,-3.058,199.361,-0.7645,-2.2935
5771,2021-02-12 02:45:00,-2.356,30.291,67.969,0.668,104.4,-2.545,199.23,-0.63625,-1.90875
5772,2021-02-12 03:00:00,-2.414,31.159,67.977,0.622,104.4,-2.032,199.098,-0.508,-1.524
5773,2021-02-12 03:15:00,-2.579,31.663,67.985,0.573,104.4,-2.24,198.902,-0.56,-1.6800000000000002
5774,2021-02-12 03:30:00,-2.743,32.167,67.994,0.523,104.4,-2.448,198.706,-0.612,-1.8359999999999999
5775,2021-02-12 03:45:00,-3.123,32.791,67.999,0.582,104.4,-2.283,198.039,-0.57075,-1.71225
5776,2021-02-12 04:00:00,-3.503,33.415,68.004,0.641,104.4,-2.117,197.373,-0.52925,-1.58775
5777,2021-02-12 04:15:00,-3.637,33.71,68.015,0.581,104.4,-1.984,197.119,-0.496,-1.488
5778,2021-02-12 04:30:00,-3.77,34.005,68.026,0.521,104.4,-1.851,196.864,-0.46275,-1.38825
5779,2021-02-12 04:45:00,-3.83,34.496,68.037,0.592,104.4,-1.658,196.55,-0.4145,-1.2435
5780,2021-02-12 05:00:00,-3.89,34.986,68.049,0.663,104.4,-1.466,196.235,-0.3665,-1.0995
5781,2021-02-12 05:15:00,-4.388,36.354,68.065,0.582,104.4,-1.761,195.51,-0.44025,-1.3207499999999999
5782,2021-02-12 05:30:00,-4.886,37.722,68.081,0.5,104.4,-2.056,194.785,-0.514,-1.542
5783,2021-02-12 05:45:00,-5.016,38.42,68.097,0.483,104.4,-1.819,194.389,-0.45475,-1.36425
