,When,T_a,RH,p_a,v_a,SnowHeight,SW_global,LW_in
549,2020-12-15 06:30:00,-6.674398,31.89907,67.41513,0.9013327,104,-1.793214,211.9208
550,2020-12-15 07:00:00,-6.120461,29.44452,67.42134,1.006573,104.2,-1.382203,209.1662
551,2020-12-15 07:30:00,-6.577384,30.15343,67.44074,1.151252,103.9,1.383353,203.2286
552,2020-12-15 08:00:00,-5.990181,28.95298,67.45002,1.159428,103.9,41.19094,199.6385
553,2020-12-15 08:30:00,-4.829213,26.12923,67.46141,0.8198936,104,128.9695,216.6606
554,2020-12-15 09:00:00,-4.43823,26.37253,67.48205,0.8608684,103.9,165.3746,218.1542
555,2020-12-15 09:30:00,-4.158152,25.44863,67.50572,0.7007309,104,163.5484,224.4621
556,2020-12-15 10:00:00,-3.880329,26.28739,67.52271,0.8872901,104.1,220.7658,235.7286
557,2020-12-15 10:30:00,-2.497454,23.54917,67.51629,1.149264,104.4,264.6673,239.9597
558,2020-12-15 11:00:00,-1.205756,21.53124,67.50552,1.061772,104.2,287.7358,255.7839
559,2020-12-15 11:30:00,-0.424793,20.50176,67.48815,1.030974,104.5,382.9555,253.1547
560,2020-12-15 12:00:00,-0.281009,20.03961,67.46207,1.301149,104.7,389.4846,251.1517
561,2020-12-15 12:30:00,-0.1020105,20.50274,67.4474,1.010787,104.3,333.7824,250.0197
562,2020-12-15 13:00:00,-0.01830487,20.90838,67.43028,1.794302,104.5,320.5453,252.1648
563,2020-12-15 13:30:00,0.04553104,21.43547,67.41678,1.364053,104.4,317.6992,258.9958
564,2020-12-15 14:00:00,-0.1593616,22.70394,67.40262,1.696695,104.4,263.4474,262.0707
565,2020-12-15 14:30:00,0.1057181,22.83152,67.3864,1.541049,104.2,195.8619,260.8167
566,2020-12-15 15:00:00,-0.1097538,22.97746,67.38161,1.411325,104.3,175.6429,259.5262
567,2020-12-15 15:30:00,0.002746413,22.91645,67.37548,1.172341,104,129.0834,254.2051
568,2020-12-15 16:00:00,-0.2670517,23.6255,67.37019,1.284658,104.1,93.69976,249.9245
569,2020-12-15 16:30:00,-0.6020871,26.36419,67.36855,1.433077,104.1,51.65507,250.757
570,2020-12-15 17:00:00,-0.8867067,27.18741,67.36292,1.7537,104,19.24695,245.6085
571,2020-12-15 17:30:00,-1.263267,28.36773,67.35403,2.378952,104,-0.4832822,241.8664
572,2020-12-15 18:00:00,-1.507644,28.9279,67.36663,2.102299,104.1,-3.137048,237.7015
573,2020-12-15 18:30:00,-1.959033,30.20837,67.38097,1.699529,104.1,-4.123016,224.6118
574,2020-12-15 19:00:00,-2.294223,31.36953,67.4031,1.195656,104,-2.839327,225.332
575,2020-12-15 19:30:00,-2.166698,29.895,67.41288,1.251752,104.1,-2.960108,220.9337
576,2020-12-15 20:00:00,-2.679108,31.2003,67.42159,1.628375,103.9,-3.254019,215.5937
577,2020-12-15 20:30:00,-2.785897,31.21587,67.43219,0.7757576,104,-2.699998,212.8089
578,2020-12-15 21:00:00,-2.878377,30.49929,67.44836,1.00525,104,-2.144338,200.9296
579,2020-12-15 21:30:00,-2.343962,24.86927,67.45963,1.422869,104,-2.642952,197.7794
580,2020-12-15 22:00:00,-2.545289,23.74329,67.4603,1.744802,103.8,-3.385452,195.4729
581,2020-12-15 22:30:00,-2.728233,22.5987,67.45479,1.636584,104,-3.831833,195.2864
582,2020-12-15 23:00:00,-2.620023,21.33571,67.45272,1.543066,104.1,-3.421394,192.6783
583,2020-12-15 23:30:00,-2.812147,20.06839,67.44286,1.60331,103.8,-3.893816,189.2562
584,2020-12-16 00:00:00,-3.168185,19.80604,67.43,0.8371185,103.7,-3.567267,187.3975
585,2020-12-16 00:30:00,-3.639846,20.04041,67.41578,0.8401145,104.1,-2.913046,185.7186
586,2020-12-16 01:00:00,-4.724424,22.03962,67.4015,0.6296278,104.2,-3.17872,183.6058
587,2020-12-16 01:30:00,-4.769952,22.03869,67.39269,0.6714369,103.9,-1.439577,182.7349
588,2020-12-16 02:00:00,-4.935302,22.45432,67.39169,0.5853813,104.1,-1.672703,181.9539
589,2020-12-16 02:30:00,-5.655226,23.43993,67.39291,0.747432,104,-2.1285,181.0898
590,2020-12-16 03:00:00,-5.680701,23.68184,67.38461,0.6627387,104,-1.289213,180.7856
591,2020-12-16 03:30:00,-5.641048,23.48392,67.3783,0.7836597,104.3,-0.7771865,180.2155
592,2020-12-16 04:00:00,-5.809104,23.49004,67.36701,0.6640753,103.8,-1.890213,180.068
593,2020-12-16 04:30:00,-6.505279,24.43318,67.355,0.564239,104.2,-2.086067,179.1703
594,2020-12-16 05:00:00,-6.600294,24.56843,67.34736,0.6482179,104,-1.370264,178.5244
595,2020-12-16 05:30:00,-6.766424,25.00793,67.34445,0.5455556,104.2,-1.159512,177.8627
596,2020-12-16 06:00:00,-6.514459,24.83483,67.34971,0.8637779,104,-0.7076284,177.4699
597,2020-12-16 06:30:00,-7.509587,26.38547,67.3614,0.7236149,104,-2.11929,176.3828
598,2020-12-16 07:00:00,-7.815966,26.82264,67.37743,1.275886,104,-2.393288,175.8453
599,2020-12-16 07:30:00,-8.435463,28.07185,67.3853,0.6316553,103.9,0.4658048,174.7171
600,2020-12-16 08:00:00,-8.624804,29.60522,67.40218,1.008376,104,54.72865,173.8914
601,2020-12-16 08:30:00,-7.799202,29.03789,67.42331,0.8263502,104,160.6904,176.5935
602,2020-12-16 09:00:00,-6.745815,29.04257,67.44202,0.7797582,104.1,264.1957,178.9383
603,2020-12-16 09:30:00,-6.386399,29.99619,67.4593,1.46086,104.2,361.0547,181.7128
604,2020-12-16 10:00:00,-5.388321,30.08848,67.47706,1.009661,104.1,449.157,184.2141
605,2020-12-16 10:30:00,-4.213572,29.0196,67.48048,1.037933,104.4,521.9845,187.4069
606,2020-12-16 11:00:00,-3.117613,26.61033,67.46631,1.264418,104.6,513.3312,188.618
607,2020-12-16 11:30:00,-1.805692,22.40618,67.43806,1.471685,104.6,601.7984,192.811
608,2020-12-16 12:00:00,-0.8184523,16.96093,67.40551,1.983243,104.6,643.9572,195.21
609,2020-12-16 12:30:00,-0.2011714,12.90783,67.37411,1.891799,104.6,671.6246,196.1235
610,2020-12-16 13:00:00,0.1619127,9.342519,67.33463,2.874966,104.5,665.8074,193.8824
611,2020-12-16 13:30:00,0.10212,8.042397,67.30532,4.069562,104.4,638.7737,191.6402
612,2020-12-16 14:00:00,0.289209,6.089594,67.28037,4.819259,104.8,595.7528,188.4348
613,2020-12-16 14:30:00,0.1785247,5.436719,67.26914,5.131307,104.9,535.3042,186.5393
614,2020-12-16 15:00:00,0.151399,5.354086,67.27463,4.834877,104.6,458.5637,185.5729
615,2020-12-16 15:30:00,0.01128532,5.519536,67.28608,4.981591,104.7,370.1136,184.0841
616,2020-12-16 16:00:00,-0.2870603,5.743313,67.29137,5.393016,104.5,257.1429,182.3527
617,2020-12-16 16:30:00,-0.5938693,6.060219,67.29768,4.028713,104.5,161.4639,180.2403
618,2020-12-16 17:00:00,-1.49622,7.445069,67.31358,3.345292,104.5,9.565556,178.0555
619,2020-12-16 17:30:00,-1.945144,8.092572,67.33347,3.029296,104.5,-2.198072,176.7009
620,2020-12-16 18:00:00,-2.452307,9.917049,67.35896,2.999987,104.5,-6.05682,176.6465
621,2020-12-16 18:30:00,-2.921805,11.39174,67.38919,2.755368,104.6,-6.027649,176.8765
622,2020-12-16 19:00:00,-3.200402,12.33458,67.40933,2.582074,104.5,-5.461308,176.5061
623,2020-12-16 19:30:00,-3.502744,13.2833,67.42351,2.098359,104.5,-5.447545,176.3725
624,2020-12-16 20:00:00,-3.920948,14.80327,67.44671,2.556221,104.6,-5.469951,176.4079
625,2020-12-16 20:30:00,-4.15331,15.81297,67.46813,2.618126,104.4,-5.19978,175.9269
626,2020-12-16 21:00:00,-4.354073,16.21244,67.48869,2.777578,104.6,-5.454575,175.5142
627,2020-12-16 21:30:00,-4.699685,17.21594,67.51447,2.079034,104.7,-5.327863,175.0346
628,2020-12-16 22:00:00,-5.056609,18.24557,67.53106,2.695646,104.6,-5.061939,174.6796
629,2020-12-16 22:30:00,-5.417245,19.39489,67.55601,2.410198,104.4,-5.120111,174.4596
630,2020-12-16 23:00:00,-5.709691,20.09261,67.56885,2.614504,104.4,-5.089294,174.1288
631,2020-12-16 23:30:00,-5.889579,20.92072,67.57467,1.654163,104.5,-5.004464,173.7647
632,2020-12-17 00:00:00,-7.184016,22.865,67.56998,2.907823,104.4,-4.900702,172.4884
633,2020-12-17 00:30:00,-8.33376,24.43575,67.56908,1.559771,104.4,-5.64671,171.5292
634,2020-12-17 01:00:00,-8.436557,25.10633,67.57098,1.304189,104.6,-3.20863,170.2365
635,2020-12-17 01:30:00,-8.775103,25.99416,67.58405,1.288256,104.6,-4.584409,170.077
636,2020-12-17 02:00:00,-8.57417,26.86605,67.60446,1.488117,104.6,-3.412873,170.4317
637,2020-12-17 02:30:00,-8.974816,27.67643,67.62679,0.8324537,104.4,-4.049773,170.1199
638,2020-12-17 03:00:00,-9.090357,28.77303,67.63426,0.5799711,104.3,-2.419044,169.6249
639,2020-12-17 03:30:00,-9.291755,29.32251,67.64363,0.4770917,104.3,-2.020328,169.4621
640,2020-12-17 04:00:00,-9.571566,29.98547,67.65591,0.5384601,104.2,-1.230722,168.9449
641,2020-12-17 04:30:00,-9.217239,31.23036,67.66917,1.3026,104.3,-1.538977,168.9251
642,2020-12-17 05:00:00,-10.12449,31.29253,67.68942,0.4802518,104.4,-4.013784,168.6056
643,2020-12-17 05:30:00,-9.946146,30.61324,67.72897,0.7167526,104.3,-1.845099,167.5973
644,2020-12-17 06:00:00,-10.38607,32.45163,67.76054,0.5188454,104.3,-2.132204,167.2224
645,2020-12-17 06:30:00,-10.55225,33.32986,67.79237,0.5659801,104.3,-1.136594,166.5398
646,2020-12-17 07:00:00,-10.4658,33.08281,67.83396,0.7591037,104.2,-1.633246,166.5612
647,2020-12-17 07:30:00,-10.99806,34.26151,67.881,0.6923867,104.3,2.156806,166.3954
648,2020-12-17 08:00:00,-11.21627,36.54068,67.92148,0.8729205,104.3,68.24108,166.3014
649,2020-12-17 08:30:00,-10.02608,36.39191,67.95561,0.4656611,104.1,156.9625,169.0588
650,2020-12-17 09:00:00,-9.877257,35.56964,67.99184,0.6303611,104,256.7322,171.4081
651,2020-12-17 09:30:00,-8.978148,32.88862,68.02919,0.5769277,104.6,352.8788,174.438
652,2020-12-17 10:00:00,-7.856455,30.16092,68.0562,0.682087,104.1,436.971,177.6921
653,2020-12-17 10:30:00,-7.318449,30.04783,68.06374,0.7972178,104.5,511.9337,181.0232
654,2020-12-17 11:00:00,-6.299443,29.66811,68.04237,0.9066762,104.4,510.3879,181.9487
655,2020-12-17 11:30:00,-5.915598,27.70488,68.00764,1.098706,104.7,582.0251,185.3118
656,2020-12-17 12:00:00,-5.124102,25.32852,67.96059,1.263219,105,640.4725,187.736
657,2020-12-17 12:30:00,-4.913795,23.58018,67.90954,1.222693,104.5,649.113,189.1899
658,2020-12-17 13:00:00,-4.281956,20.65026,67.85704,1.50734,104.9,641.2869,189.6901
659,2020-12-17 13:30:00,-3.739913,19.93347,67.79724,1.629738,105.1,617.5189,190.3911
660,2020-12-17 14:00:00,-3.195422,18.94207,67.7479,1.66554,104.5,575.2789,190.8066
661,2020-12-17 14:30:00,-2.914774,18.05392,67.70809,2.417541,104.8,519.7709,190.9283
662,2020-12-17 15:00:00,-2.66312,18.44525,67.67304,2.579763,104.4,446.7301,190.6899
663,2020-12-17 15:30:00,-3.033019,18.13239,67.63915,3.659909,104.5,363.5338,189.1384
664,2020-12-17 16:00:00,-3.063482,16.50477,67.61172,3.912567,104.3,268.534,186.5793
665,2020-12-17 16:30:00,-3.291246,15.99119,67.59297,3.980534,104,163.0987,184.429
666,2020-12-17 17:00:00,-4.116505,16.15597,67.5858,3.198591,104.2,8.90137,180.8869
667,2020-12-17 17:30:00,-4.503182,16.35701,67.58465,2.809303,104.1,-1.808998,179.3782
668,2020-12-17 18:00:00,-4.742565,17.01564,67.59521,2.486901,104.1,-5.492652,178.9316
669,2020-12-17 18:30:00,-5.001468,18.0446,67.60657,2.274185,104.1,-5.328581,178.9851
670,2020-12-17 19:00:00,-6.072663,19.45632,67.62348,1.165658,104.1,-5.778885,178.3621
671,2020-12-17 19:30:00,-6.345599,20.73558,67.64479,1.327641,104,-4.492445,177.6909
672,2020-12-17 20:00:00,-7.331252,22.20618,67.66749,0.4961021,104.1,-4.139153,176.8651
673,2020-12-17 20:30:00,-7.313439,22.59097,67.68307,0.7358876,104.1,-3.266336,175.7252
674,2020-12-17 21:00:00,-7.614951,23.41408,67.69271,0.4819909,104.1,-2.924412,174.9865
675,2020-12-17 21:30:00,-7.988831,23.95998,67.70084,0.8268271,104.2,-2.399112,174.2689
676,2020-12-17 22:00:00,-7.421006,24.17923,67.7086,1.225083,103.8,-2.534844,174.06
677,2020-12-17 22:30:00,-8.168929,24.59055,67.70982,1.011506,103.9,-3.822244,173.6486
678,2020-12-17 23:00:00,-8.140472,25.03569,67.71185,0.5760232,104.1,-2.703226,172.955
679,2020-12-17 23:30:00,-8.770704,26.13997,67.70785,0.8262492,104,-2.799365,172.03
680,2020-12-18 00:00:00,-9.610106,29.01637,67.71363,0.7926596,103.9,-3.135274,170.6664
681,2020-12-18 00:30:00,-9.466136,29.57843,67.71369,0.8313258,103.9,-2.772291,170.8394
682,2020-12-18 01:00:00,-10.11167,31.32028,67.70221,0.5212899,104,-2.080711,170.3782
683,2020-12-18 02:00:00,-9.968404,32.39381,67.70034,0.7332091,103.9,-1.743583,169.8042
684,2020-12-18 02:30:00,-10.58324,33.55501,67.70776,0.3799615,104.1,-1.839674,169.3958
685,2020-12-18 03:00:00,-10.70258,35.10627,67.70956,0.4377334,104.1,-1.132972,168.5968
686,2020-12-18 03:30:00,-11.18926,35.6152,67.71087,0.4250306,103.9,-1.416599,167.9017
687,2020-12-18 04:00:00,-11.03063,35.36974,67.71117,0.6714454,104,-0.8347119,167.6017
688,2020-12-18 04:30:00,-11.55168,36.17139,67.71272,1.094046,104,-2.625771,167.3577
689,2020-12-18 05:00:00,-12.0745,38.84424,67.73356,0.8612952,104.1,-3.080819,166.7177
690,2020-12-18 05:30:00,-12.38118,40.84221,67.75648,0.7658941,103.9,-2.665832,165.8056
691,2020-12-18 06:00:00,-13.62559,44.66348,67.78757,0.5270035,104.2,-2.904953,164.0685
692,2020-12-18 06:30:00,-13.67129,45.7363,67.82024,0.4947204,104.1,-1.466772,163.4788
693,2020-12-18 07:00:00,-13.22172,45.06281,67.8494,0.6294279,104,-0.8836263,163.855
694,2020-12-18 07:30:00,-13.44047,44.77861,67.89598,0.363836,104.1,1.133169,164.3043
695,2020-12-18 08:00:00,-12.91472,44.49378,67.93443,0.6987586,104,58.02446,164.3781
696,2020-12-18 08:30:00,-11.05698,41.94398,67.97105,0.2901971,103.6,154.3701,166.6048
697,2020-12-18 09:00:00,-9.882204,39.23178,68.02103,0.5333484,103.4,254.5667,170.0321
698,2020-12-18 09:30:00,-10.35054,40.25906,68.0647,0.6446776,104,348.8159,172.6242
699,2020-12-18 10:00:00,-10.05495,40.14864,68.10662,0.8869004,104,435.9049,174.9529
700,2020-12-18 10:30:00,-9.022866,38.0564,68.13275,0.8675246,103.9,510.2986,177.9017
701,2020-12-18 11:00:00,-7.877078,35.6164,68.14159,1.030091,104.2,513.7667,179.1405
702,2020-12-18 11:30:00,-7.161953,32.62329,68.1366,1.30421,104.7,575.9003,182.4958
703,2020-12-18 12:00:00,-6.161015,29.27937,68.12206,1.161054,104.2,639.3786,185.151
704,2020-12-18 12:30:00,-5.471436,25.54348,68.10236,1.268275,105.2,645.6633,187.2922
705,2020-12-18 13:00:00,-4.835085,24.35098,68.07542,1.263103,104.4,637.1864,188.5326
706,2020-12-18 13:30:00,-4.235303,23.04926,68.05667,1.700784,104.9,619.1645,189.4868
707,2020-12-18 14:00:00,-3.502764,19.96586,68.03132,1.393188,104.4,575.5671,189.2797
708,2020-12-18 14:30:00,-3.236104,18.93348,68.01502,1.708308,104.4,518.9747,188.9336
709,2020-12-18 15:00:00,-3.140577,18.23677,68.0097,1.665511,104.6,445.0854,188.5514
710,2020-12-18 15:30:00,-2.543569,17.63365,68.00139,1.549954,104.5,359.9783,188.0187
711,2020-12-18 16:00:00,-2.740666,17.00166,67.99673,1.641542,104,263.4652,185.586
712,2020-12-18 16:30:00,-2.737151,16.16162,67.99691,1.304091,103.9,158.9274,183.2072
713,2020-12-18 17:00:00,-4.2177,16.40221,67.99866,1.65862,104.1,8.623592,179.1682
714,2020-12-18 17:30:00,-4.866528,17.17493,68.00459,1.370174,104.1,-1.819574,177.2011
715,2020-12-18 18:00:00,-5.01885,17.85138,68.02189,1.537678,104.1,-5.049495,177.0049
716,2020-12-18 18:30:00,-5.44746,18.19372,68.04887,1.267279,103.9,-5.386903,177.0814
717,2020-12-18 19:00:00,-6.196325,19.10821,68.07342,0.6021705,104.2,-4.793318,175.9933
718,2020-12-18 19:30:00,-6.72611,20.11825,68.10172,0.700827,104.1,-3.241185,175.5038
719,2020-12-18 20:00:00,-6.762908,20.22753,68.1212,1.2114,104,-3.656508,175.1945
720,2020-12-18 20:30:00,-7.474929,21.34639,68.14129,0.9776058,104,-3.655522,174.1078
721,2020-12-18 21:00:00,-7.954228,22.68357,68.1596,1.852086,104.1,-3.580554,173.1127
722,2020-12-18 21:30:00,-8.245825,23.05138,68.17847,0.6708192,104.1,-4.092597,171.9036
723,2020-12-18 22:00:00,-8.685189,23.64169,68.19637,0.5128467,104.1,-3.366268,171.1107
724,2020-12-18 22:30:00,-8.558504,23.38332,68.21844,0.5620422,104.1,-2.173682,170.3704
725,2020-12-18 23:00:00,-9.020843,25.08945,68.23158,1.104891,104,-2.664291,169.8832
726,2020-12-18 23:30:00,-9.480577,27.34634,68.24283,0.4528727,104.2,-3.513141,169.7976
727,2020-12-19 00:00:00,-9.746305,28.75038,68.24505,1.117728,104,-2.805563,169.2392
728,2020-12-19 00:30:00,-10.01388,30.06727,68.24613,0.7476237,104,-2.992772,168.9474
729,2020-12-19 01:00:00,-10.27221,31.42411,68.23755,0.7082639,104.1,-2.557699,168.4233
730,2020-12-19 01:30:00,-10.6998,32.69086,68.2319,1.479835,103.9,-2.604395,168.2199
731,2020-12-19 02:00:00,-10.97624,34.41645,68.23831,1.267713,104.1,-3.813635,168.3157
732,2020-12-19 02:30:00,-11.15924,35.30396,68.2414,0.8951795,104,-2.874219,167.3003
733,2020-12-19 03:00:00,-11.4044,35.71795,68.24618,0.6247125,104.1,-2.706174,167.3584
734,2020-12-19 03:30:00,-11.98378,37.62458,68.24359,0.5428563,104,-2.484707,166.4197
735,2020-12-19 04:00:00,-12.13618,37.76809,68.24377,0.8204173,103.9,-2.161409,165.9498
736,2020-12-19 04:30:00,-12.35301,37.96663,68.25858,0.747887,104,-2.826174,165.8828
737,2020-12-19 05:00:00,-12.75544,39.57199,68.27893,0.6717827,104.1,-2.416752,165.1714
738,2020-12-19 05:30:00,-12.91985,40.87419,68.29561,0.7911459,104,-2.227374,164.7975
739,2020-12-19 06:00:00,-13.04964,41.31843,68.31009,0.4901302,104.1,-2.109718,164.6735
740,2020-12-19 06:30:00,-13.29043,42.67475,68.33171,0.9635138,104.1,-1.781633,164.0998
741,2020-12-19 07:00:00,-14.08182,44.63648,68.35291,0.6150346,103.9,-3.097021,163.9212
742,2020-12-19 07:30:00,-14.67859,46.01493,68.37525,0.4480466,104.1,0.6481557,162.943
743,2020-12-19 08:00:00,-14.13809,45.55885,68.4036,0.3537873,104.2,55.75108,164.9345
744,2020-12-19 08:30:00,-12.20823,42.44011,68.4265,0.3391959,103.8,154.157,168.9065
745,2020-12-19 09:00:00,-12.31057,41.03466,68.45724,0.5638788,104.1,252.6339,169.3898
746,2020-12-19 09:30:00,-10.94788,38.59217,68.49069,0.7899498,103.8,349.9746,173.5513
747,2020-12-19 10:00:00,-10.4336,37.22934,68.51971,0.9672521,104,431.5421,175.7421
748,2020-12-19 10:30:00,-9.618613,34.73196,68.52818,1.000744,104.3,504.6541,178.6337
749,2020-12-19 11:00:00,-8.470899,32.19697,68.51082,0.9346936,104,511.8607,179.7072
750,2020-12-19 11:30:00,-7.045655,28.40263,68.47558,0.8956661,104.2,568.9888,183.8746
751,2020-12-19 12:00:00,-6.155981,24.99285,68.42393,1.030073,104.1,635.3207,187.0501
752,2020-12-19 12:30:00,-5.814005,23.61033,68.37445,1.537922,104.5,644.022,188.8848
753,2020-12-19 13:00:00,-5.101813,22.71255,68.33678,1.503873,104.4,635.4781,190.6179
754,2020-12-19 13:30:00,-4.305685,21.16478,68.30882,1.385745,104.8,610.0938,191.9673
755,2020-12-19 14:00:00,-3.765222,19.87943,68.29124,1.346597,104.4,571.2153,192.8426
756,2020-12-19 14:30:00,-3.358284,19.12934,68.2729,1.592697,104.5,513.498,193.2185
757,2020-12-19 15:00:00,-2.639211,18.03389,68.25266,1.125613,104.3,435.8074,194.1215
758,2020-12-19 15:30:00,-2.341095,17.84487,68.22912,1.218641,104.5,353.2162,194.2618
759,2020-12-19 16:00:00,-2.323465,17.68508,68.21358,1.199191,104.7,261.3644,193.5093
760,2020-12-19 16:30:00,-2.41175,17.72354,68.21407,1.227063,104.7,160.8016,192.5914
761,2020-12-19 17:00:00,-3.805207,19.028,68.21272,1.986278,104.7,9.484663,188.9365
762,2020-12-19 17:30:00,-4.312,20.08349,68.22377,1.89907,104.6,-1.523711,194.4503
763,2020-12-19 18:00:00,-4.308661,21.01819,68.25302,1.499964,104.6,-3.304302,222.1719
764,2020-12-19 18:30:00,-4.826634,21.45849,68.26743,2.103003,104.6,-3.44295,221.3414
765,2020-12-19 19:00:00,-5.407292,22.69182,68.30209,0.7975561,104.6,-3.677142,218.5952
766,2020-12-19 19:30:00,-5.876971,23.16278,68.3233,0.4973121,104.6,-3.56275,204.2549
767,2020-12-19 20:00:00,-6.339151,23.73864,68.34051,1.384958,104.6,-2.39419,208.6514
768,2020-12-19 20:30:00,-6.329473,24.10473,68.34892,1.339942,104.6,-3.411664,205.3584
769,2020-12-19 21:00:00,-6.640114,24.68745,68.36088,1.150923,104.6,-3.869861,189.7845
770,2020-12-19 21:30:00,-6.963913,25.60198,68.37879,1.051151,104.5,-2.943049,199.7847
771,2020-12-19 22:00:00,-7.469609,27.05,68.38314,0.967579,104.6,-3.081269,195.0139
772,2020-12-19 22:30:00,-7.704063,28.31384,68.38943,0.7927625,104.6,-2.179919,202.6319
773,2020-12-19 23:00:00,-7.792916,28.4855,68.3998,1.092625,104.5,-2.657221,196.3945
774,2020-12-19 23:30:00,-8.305776,30.31502,68.40195,0.6084078,104.6,-2.751626,190.5105
775,2020-12-20 00:00:00,-8.269667,30.70733,68.40302,0.4627931,104.7,-1.99442,182.2915
776,2020-12-20 00:30:00,-9.0682,31.89084,68.4054,0.7960261,104.6,-2.067178,180.1359
777,2020-12-20 01:00:00,-8.890062,32.56817,68.40141,1.001912,104.5,-1.565298,182.756
778,2020-12-20 01:30:00,-9.162411,33.13593,68.39714,1.261067,104.6,-3.213917,182.9532
779,2020-12-20 02:00:00,-9.639135,34.32711,68.41569,0.5642194,104.6,-3.18592,182.5945
780,2020-12-20 02:30:00,-10.03959,35.28168,68.43086,0.6577115,104.7,-2.489323,180.1482
781,2020-12-20 03:00:00,-10.40868,36.29039,68.43036,0.5729839,104.6,-1.996518,177.1933
782,2020-12-20 03:30:00,-10.6182,36.94365,68.42738,0.5663702,104.6,-1.759568,176.9357
783,2020-12-20 04:00:00,-10.98408,37.59283,68.42747,0.3988377,104.6,-1.945429,176.8009
784,2020-12-20 04:30:00,-11.34532,38.19633,68.43214,0.5888422,104.5,-1.099145,178.6521
785,2020-12-20 05:00:00,-11.41662,38.13377,68.44773,0.5528335,104.5,-1.989226,179.7455
786,2020-12-20 05:30:00,-11.43303,37.47335,68.46221,0.4987848,104.6,-1.544554,182.4505
787,2020-12-20 06:00:00,-11.7987,38.34957,68.48479,0.4283641,104.5,-1.312392,173.5218
788,2020-12-20 06:30:00,-11.82642,38.72961,68.50963,0.4697642,104.6,-0.9865103,172.9206
789,2020-12-20 07:00:00,-12.20038,39.41915,68.54453,0.3486536,104.6,-1.536273,174.0919
790,2020-12-20 07:30:00,-12.42466,40.55477,68.55187,0.4684116,104.7,3.984888,173.6907
791,2020-12-20 08:00:00,-12.30477,40.59098,68.56561,0.6190225,104.6,53.46482,176.6267
792,2020-12-20 08:30:00,-11.22115,39.42259,68.59468,0.3331144,104.5,140.8363,176.1373
793,2020-12-20 09:00:00,-11.52932,40.44514,68.6219,0.5747694,104.7,235.0114,177.5724
794,2020-12-20 09:30:00,-10.18473,38.26226,68.63902,0.6465958,104.3,309.1395,181.9483
795,2020-12-20 10:00:00,-9.393004,36.79596,68.64178,0.8158908,104.5,413.5336,184.7689
796,2020-12-20 10:30:00,-8.929481,35.19689,68.64304,0.920546,104.5,444.3125,186.4874
797,2020-12-20 11:00:00,-7.283761,31.43695,68.62346,0.7395366,104.3,492.9889,187.0182
798,2020-12-20 11:30:00,-6.556395,29.39539,68.5834,1.078797,104.5,543.7956,190.1545
799,2020-12-20 12:00:00,-5.604667,27.14055,68.53208,1.174032,104.4,627.2802,195.6576
800,2020-12-20 12:30:00,-4.85242,25.30934,68.47441,1.204177,104.6,626.4479,199.1251
801,2020-12-21 12:00:00,-3.964389,28.93376,68.13982,1.071144,104.5,620.5151,200.3361
802,2020-12-21 12:30:00,-3.360187,26.88898,68.08803,1.49113,104.8,628.7719,203.0598
803,2020-12-21 13:00:00,-2.19105,24.74767,68.03638,1.55363,104.7,626.6136,205.1137
804,2020-12-21 13:30:00,-1.126907,23.03841,67.98324,1.971435,105.1,606.6866,207.4339
805,2020-12-21 14:00:00,-0.4929187,22.50986,67.94422,1.801938,104.9,567.5026,208.9132
806,2020-12-21 14:30:00,0.0819341,21.90542,67.90579,1.8627,104.7,510.5217,210.192
807,2020-12-21 15:00:00,0.3625653,21.50193,67.87927,1.40225,104.8,438.6667,210.2403
808,2020-12-21 15:30:00,0.5783591,21.2064,67.84881,1.549217,104.5,356.0901,210.0141
809,2020-12-21 16:00:00,0.8155411,20.96293,67.83581,1.537512,104.5,262.4182,208.8868
810,2020-12-21 16:30:00,0.5136661,20.85458,67.83116,2.074817,104.5,160.3839,206.915
811,2020-12-21 17:00:00,-0.644532,22.16936,67.82732,2.046649,104.7,13.80191,203.4422
812,2020-12-21 17:30:00,-1.088397,22.72722,67.82431,1.414116,104.6,-1.334015,201.5918
813,2020-12-21 18:00:00,-1.945048,23.50596,67.83483,0.7341136,104.6,-4.844419,200.1496
814,2020-12-21 18:30:00,-2.150512,24.01088,67.85249,1.052132,104.5,-3.996482,198.8979
815,2020-12-21 19:00:00,-2.196695,24.25744,67.87249,0.9396468,104.4,-3.508971,198.1815
816,2020-12-21 19:30:00,-3.591244,26.03098,67.89365,0.6627887,104.5,-3.966367,196.6055
817,2020-12-21 20:00:00,-3.556079,26.77176,67.90921,0.646757,104.5,-2.299995,195.9706
818,2020-12-21 20:30:00,-3.728412,27.36819,67.9211,0.4598309,104.4,-2.299225,195.5786
819,2020-12-21 21:00:00,-4.119474,28.23635,67.93068,0.5146499,104.4,-1.640131,194.455
820,2020-12-21 22:00:00,-5.021944,29.95979,67.94424,0.3379626,104.3,-1.769203,192.3493
821,2020-12-21 22:30:00,-5.001454,30.00852,67.94541,1.102965,104.2,-1.97584,191.4674
822,2020-12-21 23:00:00,-5.792135,31.33545,67.95933,0.370351,104.3,-2.560998,191.1056
823,2020-12-21 23:30:00,-6.43105,32.42827,67.95353,0.3609418,104.5,-1.385282,190.0281
