,When,sea,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,LW_in,h_f,missing_type,a,vp_a,cld
1059,2021-03-04 19:00:00,0.0,2.844,-2.775,64.237,1.208,0.0,0.0,0.0,772.25,227.011,5.0,SW_directSW_diffuseLW_in,0.391,3.198,0
1060,2021-03-04 20:00:00,0.0,3.076,-3.165,64.045,1.157,0.0,0.0,0.0,772.0,242.817,5.0,SW_directSW_diffuseLW_in,0.391,3.097,0
1061,2021-03-04 21:00:00,0.0,3.679,-4.364,66.617,1.083,0.0,0.0,0.0,771.8,245.66,5.0,SW_directSW_diffuseLW_in,0.39,2.944,0
1062,2021-03-04 22:00:00,0.0,3.663,-4.373,67.447,1.083,0.0,0.0,0.0,771.5,238.644,5.0,SW_directSW_diffuseLW_in,0.39,2.978,0
1063,2021-03-04 23:00:00,0.0,4.128,-5.309,69.451,1.068,0.0,0.0,0.0,771.15,246.959,5.0,SW_directSW_diffuseLW_in,0.39,2.857,0
1064,2021-03-05 00:00:00,0.0,4.069,-5.273,70.881,1.08,0.0,0.0,0.0,770.85,235.329,5.0,SW_directSW_diffuseLW_in,0.39,2.924,0
1065,2021-03-05 01:00:00,0.0,4.741,-6.472,71.728,1.121,0.0,0.0,0.0,770.75,249.146,5.0,SW_directSW_diffuseLW_in,0.39,2.699,0
1066,2021-03-05 02:00:00,0.0,4.655,-6.415,73.311,1.064,0.0,0.0,0.0,770.5,259.26,5.0,SW_directSW_diffuseLW_in,0.39,2.771,0
1067,2021-03-05 03:00:00,0.0,3.847,-5.138,78.022,1.466,0.0,0.0,0.0,770.1,250.371,5.0,SW_directSW_diffuseLW_in,0.389,3.251,0
1068,2021-03-05 04:00:00,0.0,3.828,-5.272,79.405,1.065,0.0,0.0,0.0,770.25,224.175,5.0,SW_directSW_diffuseLW_in,0.389,3.275,0
1069,2021-03-05 05:00:00,0.0,4.165,-5.768,84.613,1.88,0.0,0.0,0.0,770.1,219.183,5.0,SW_directSW_diffuseLW_in,0.389,3.361,0
1070,2021-03-05 06:00:00,0.01,4.113,-5.78,79.793,1.09,0.007,0.085,0.0,770.1,215.304,5.0,SW_directSW_diffuseLW_in,0.389,3.166,0
1071,2021-03-05 07:00:00,0.184,4.012,-5.725,83.966,1.115,28.653,35.672,0.0,770.3,209.85,5.0,SW_directSW_diffuseLW_in,0.389,3.346,0
1072,2021-03-05 08:00:00,0.346,4.911,-4.755,89.329,3.364,134.1,97.133,0.0,770.4,204.742,5.0,SW_directSW_diffuseLW_in,0.389,3.832,0
1073,2021-03-05 09:00:00,0.485,0.0,-2.508,69.073,2.567,258.567,130.154,0.0,770.5,213.227,5.0,SW_directSW_diffuseLW_in,0.388,3.508,0
1074,2021-03-05 10:00:00,0.591,5.518,-1.656,70.913,3.655,378.034,158.62,0.0,770.65,215.427,5.0,SW_directSW_diffuseLW_in,0.388,3.836,0
1075,2021-03-05 11:00:00,0.65,2.309,-1.026,65.78,4.098,393.423,207.072,0.0,771.0,228.041,5.0,SW_directSW_diffuseLW_in,0.388,3.727,0
1076,2021-03-05 12:00:00,0.651,0.0,0.033,57.97,4.895,479.357,177.574,0.0,770.85,208.58,5.0,SW_directSW_diffuseLW_in,0.388,3.549,0
1077,2021-03-05 13:00:00,0.596,0.0,-0.09,52.88,5.094,438.605,181.585,0.0,770.65,220.208,5.0,SW_directSW_diffuseLW_in,0.388,3.208,0
1078,2021-03-05 14:00:00,0.493,0.0,1.815,48.444,3.129,306.284,199.481,0.0,770.9,225.771,5.0,SW_directSW_diffuseLW_in,0.388,3.373,0
1079,2021-03-05 15:00:00,0.355,0.0,-0.279,55.093,4.959,247.803,133.412,0.0,771.1,232.191,5.0,SW_directSW_diffuseLW_in,0.387,3.297,0
1080,2021-03-05 16:00:00,0.194,0.0,-0.624,58.121,4.334,145.479,91.76,0.0,771.35,220.976,5.0,SW_directSW_diffuseLW_in,0.387,3.391,0
1081,2021-03-05 17:00:00,0.021,2.828,-1.362,59.268,3.476,37.325,36.648,0.0,771.75,216.133,5.0,SW_directSW_diffuseLW_in,0.387,3.276,0
1082,2021-03-05 18:00:00,0.0,2.809,-2.466,62.155,3.015,0.043,0.541,0.0,772.15,215.295,5.0,SW_directSW_diffuseLW_in,0.387,3.166,0
1083,2021-03-05 19:00:00,0.0,2.802,-3.226,63.774,2.346,0.0,0.0,0.0,772.7,226.474,5.0,SW_directSW_diffuseLW_in,0.387,3.07,0
1084,2021-03-05 20:00:00,0.0,2.803,-3.784,74.833,2.669,0.0,0.0,0.0,773.0,239.319,5.0,SW_directSW_diffuseLW_in,0.387,3.455,0
1085,2021-03-05 21:00:00,0.0,2.789,-4.17,82.989,2.559,0.0,0.0,0.0,773.45,229.085,5.0,SW_directSW_diffuseLW_in,0.387,3.721,0
1086,2021-03-05 22:00:00,0.0,2.786,-4.946,82.018,1.404,0.0,0.0,0.0,773.85,241.481,5.0,SW_directSW_diffuseLW_in,0.386,3.468,0
1087,2021-03-05 23:00:00,0.0,2.784,-5.295,70.388,2.626,0.0,0.0,0.0,774.15,214.625,5.0,SW_directSW_diffuseLW_in,0.386,2.898,0
1088,2021-03-06 00:00:00,0.0,2.774,-6.9,81.775,1.314,0.0,0.0,0.0,774.15,215.726,5.0,SW_directSW_diffuseLW_in,0.386,2.977,0
1089,2021-03-06 01:00:00,0.0,2.771,-7.749,78.993,1.198,0.0,0.0,0.0,774.4,243.758,5.0,SW_directSW_diffuseLW_in,0.386,2.693,0
1090,2021-03-06 02:00:00,0.0,3.107,-9.006,82.296,1.103,0.0,0.0,0.0,774.3,228.422,5.0,SW_directSW_diffuseLW_in,0.386,2.543,0
1091,2021-03-06 03:00:00,0.0,3.409,-9.966,81.613,1.064,0.0,0.0,0.0,774.4,231.86,5.0,SW_directSW_diffuseLW_in,0.386,2.338,0
1092,2021-03-06 04:00:00,0.0,3.735,-11.033,82.587,1.069,0.0,0.0,0.0,774.6,225.331,5.0,SW_directSW_diffuseLW_in,0.385,2.173,0
1093,2021-03-06 05:00:00,0.0,3.719,-10.954,80.994,1.085,0.0,0.0,0.0,775.05,238.079,5.0,SW_directSW_diffuseLW_in,0.385,2.144,0
1094,2021-03-06 06:00:00,0.015,3.956,-11.74,80.636,1.092,0.0,0.149,0.0,775.15,233.228,5.0,SW_directSW_diffuseLW_in,0.385,2.004,0
1095,2021-03-06 07:00:00,0.19,3.985,-11.852,82.213,1.084,24.226,34.235,0.0,775.75,231.891,5.0,SW_directSW_diffuseLW_in,0.385,2.025,0
1096,2021-03-06 08:00:00,0.352,0.032,-11.953,79.751,1.084,93.95,85.37,0.0,776.35,231.586,5.0,SW_directSW_diffuseLW_in,0.385,1.949,0
1097,2021-03-06 09:00:00,0.492,0.0,-9.977,74.345,1.088,188.588,110.895,0.0,776.7,227.199,5.0,SW_directSW_diffuseLW_in,0.385,2.128,0
1098,2021-03-06 10:00:00,0.598,5.769,-6.662,69.297,1.084,236.489,144.879,0.0,777.0,232.247,5.0,SW_directSW_diffuseLW_in,0.385,2.57,0
1099,2021-03-06 11:00:00,0.656,1.972,-1.337,52.068,1.041,335.614,133.012,0.0,777.1,227.296,5.0,SW_directSW_diffuseLW_in,0.384,2.883,0
1100,2021-03-06 12:00:00,0.658,0.0,0.493,43.459,1.032,280.736,247.835,0.0,776.85,243.691,5.0,SW_directSW_diffuseLW_in,0.384,2.751,0
1101,2021-03-06 13:00:00,0.602,0.0,3.312,40.036,1.029,259.737,214.629,0.0,776.65,236.829,5.0,SW_directSW_diffuseLW_in,0.384,3.101,0
1102,2021-03-06 14:00:00,0.498,0.0,2.317,45.14,1.623,140.155,195.87,0.0,776.55,242.63,5.0,SW_directSW_diffuseLW_in,0.384,3.258,0
1103,2021-03-06 15:00:00,0.36,0.0,2.71,47.129,1.423,80.051,167.561,0.0,776.6,260.932,5.0,SW_directSW_diffuseLW_in,0.384,3.498,0
1104,2021-03-06 16:00:00,0.199,0.0,1.274,57.278,1.926,84.88,99.839,0.0,776.6,240.691,5.0,SW_directSW_diffuseLW_in,0.384,3.836,0
1105,2021-03-06 17:00:00,0.025,3.398,-3.379,71.723,1.138,20.766,34.78,0.0,776.85,238.98,5.0,SW_directSW_diffuseLW_in,0.384,3.413,0
1106,2021-03-06 18:00:00,0.0,5.245,-6.299,76.107,1.06,0.082,0.583,0.0,777.25,245.224,5.0,SW_directSW_diffuseLW_in,0.383,2.902,0
1107,2021-03-06 19:00:00,0.0,5.347,-6.811,84.316,1.086,0.0,0.0,0.0,777.2,240.795,5.0,SW_directSW_diffuseLW_in,0.383,3.091,0
1108,2021-03-06 20:00:00,0.0,6.328,-8.272,86.631,1.077,0.0,0.0,0.0,777.2,260.674,5.0,SW_directSW_diffuseLW_in,0.383,2.835,0
1109,2021-03-06 21:00:00,0.0,6.194,-7.697,77.494,1.146,0.0,0.0,0.0,777.15,259.198,5.0,SW_directSW_diffuseLW_in,0.383,2.653,0
1110,2021-03-06 22:00:00,0.0,6.28,-7.508,67.823,1.147,0.0,0.0,0.0,777.1,260.183,5.0,SW_directSW_diffuseLW_in,0.383,2.356,0
1111,2021-03-06 23:00:00,0.0,6.832,-8.271,65.2,1.134,0.0,0.0,0.0,777.15,249.889,5.0,SW_directSW_diffuseLW_in,0.383,2.134,0
1112,2021-03-07 00:00:00,0.0,6.436,-8.33,86.532,1.436,0.0,0.0,0.0,776.95,261.713,5.0,SW_directSW_diffuseLW_in,0.383,2.819,0
1113,2021-03-07 01:00:00,0.0,7.878,-10.322,80.208,1.102,0.0,0.0,0.0,776.75,273.807,5.0,SW_directSW_diffuseLW_in,0.383,2.233,0
1114,2021-03-07 02:00:00,0.0,8.548,-11.465,87.833,1.111,0.0,0.0,0.0,776.1,267.969,5.0,SW_directSW_diffuseLW_in,0.382,2.232,0
1115,2021-03-07 03:00:00,0.0,8.818,-11.743,82.788,1.174,0.0,0.0,0.0,775.4,254.992,5.0,SW_directSW_diffuseLW_in,0.382,2.057,0
1116,2021-03-07 04:00:00,0.0,8.77,-11.453,74.952,1.115,0.0,0.0,0.0,775.0,264.14,5.0,SW_directSW_diffuseLW_in,0.382,1.907,0
1117,2021-03-07 05:00:00,0.0,8.22,-10.464,67.797,1.067,0.0,0.0,0.0,774.85,265.33,5.0,SW_directSW_diffuseLW_in,0.382,1.867,0
1118,2021-03-07 06:00:00,0.021,8.836,-11.424,68.429,1.056,0.007,0.341,0.0,774.7,259.388,5.0,SW_directSW_diffuseLW_in,0.382,1.745,0
1119,2021-03-07 07:00:00,0.196,8.27,-10.477,66.259,1.128,4.947,43.2,0.0,774.65,254.702,5.0,SW_directSW_diffuseLW_in,0.382,1.822,0
1120,2021-03-07 08:00:00,0.358,0.083,-9.774,64.902,1.064,42.401,141.753,0.0,774.6,241.661,5.0,SW_directSW_diffuseLW_in,0.382,1.888,0
1121,2021-03-07 09:00:00,0.498,0.0,-6.989,58.832,1.05,169.331,186.281,0.0,774.35,237.804,5.0,SW_directSW_diffuseLW_in,0.381,2.127,0
1122,2021-03-07 10:00:00,0.604,6.668,-3.977,54.781,1.959,229.861,224.479,0.0,774.0,237.326,5.0,SW_directSW_diffuseLW_in,0.381,2.492,0
1123,2021-03-07 11:00:00,0.663,3.361,-1.848,53.331,3.071,390.14,203.243,0.0,773.9,225.697,5.0,SW_directSW_diffuseLW_in,0.381,2.844,0
1124,2021-03-07 12:00:00,0.665,0.0,0.759,45.122,2.758,330.042,267.989,0.0,773.45,239.607,5.0,SW_directSW_diffuseLW_in,0.381,2.912,0
1125,2021-03-07 13:00:00,0.608,0.0,3.045,39.816,1.907,300.853,241.971,0.0,772.9,248.375,5.0,SW_directSW_diffuseLW_in,0.381,3.026,0
1126,2021-03-07 14:00:00,0.504,0.0,2.457,40.59,2.494,141.469,211.127,0.0,772.45,264.848,5.0,SW_directSW_diffuseLW_in,0.381,2.959,0
1127,2021-03-07 15:00:00,0.365,0.0,1.522,43.088,2.776,129.725,208.685,0.0,772.05,257.516,5.0,SW_directSW_diffuseLW_in,0.381,2.938,0
1128,2021-03-07 16:00:00,0.203,0.0,0.203,52.04,2.525,85.761,114.429,0.0,771.75,240.496,5.0,SW_directSW_diffuseLW_in,0.381,3.225,0
1129,2021-03-07 17:00:00,0.029,0.0,-0.564,54.528,1.103,34.383,44.564,0.0,771.45,217.559,5.0,SW_directSW_diffuseLW_in,0.38,3.196,0
1130,2021-03-07 18:00:00,0.0,4.247,-2.244,63.082,1.123,0.139,1.056,0.0,771.7,205.37,5.0,SW_directSW_diffuseLW_in,0.38,3.267,0
1131,2021-03-07 19:00:00,0.0,6.244,-4.773,70.206,1.237,0.0,0.0,0.0,771.6,201.772,5.0,SW_directSW_diffuseLW_in,0.38,3.008,0
1132,2021-03-07 20:00:00,0.0,7.514,-6.181,71.397,1.123,0.0,0.0,0.0,771.5,192.208,5.0,SW_directSW_diffuseLW_in,0.38,2.747,0
1133,2021-03-07 21:00:00,0.0,8.032,-6.807,73.367,1.106,0.0,0.0,0.0,771.4,190.268,5.0,SW_directSW_diffuseLW_in,0.38,2.691,0
1134,2021-03-07 22:00:00,0.0,8.67,-7.546,74.006,1.067,0.0,0.0,0.0,771.3,196.61,5.0,SW_directSW_diffuseLW_in,0.38,2.563,0
1135,2021-03-07 23:00:00,0.0,9.257,-8.221,75.751,1.11,0.0,0.0,0.0,771.05,194.604,5.0,SW_directSW_diffuseLW_in,0.38,2.489,0
1136,2021-03-08 00:00:00,0.0,8.936,-7.856,75.56,1.175,0.0,0.0,0.0,770.65,192.556,5.0,SW_directSW_diffuseLW_in,0.38,2.555,0
1137,2021-03-08 01:00:00,0.0,8.578,-7.415,73.833,1.125,0.0,0.0,0.0,770.35,201.481,5.0,SW_directSW_diffuseLW_in,0.379,2.583,0
1138,2021-03-08 02:00:00,0.0,9.294,-8.157,72.235,1.089,0.0,0.0,0.0,769.85,203.376,5.0,SW_directSW_diffuseLW_in,0.379,2.386,0
1139,2021-03-08 03:00:00,0.0,9.451,-8.288,72.12,1.103,0.0,0.0,0.0,769.3,226.484,5.0,SW_directSW_diffuseLW_in,0.379,2.358,0
1140,2021-03-08 04:00:00,0.0,9.009,-7.798,71.549,1.067,0.0,0.0,0.0,769.3,219.093,5.0,SW_directSW_diffuseLW_in,0.379,2.43,0
1141,2021-03-08 05:00:00,0.0,9.332,-8.092,70.459,1.142,0.0,0.0,0.0,769.15,219.814,5.0,SW_directSW_diffuseLW_in,0.379,2.339,0
1142,2021-03-08 06:00:00,0.027,9.927,-8.695,69.56,1.207,0.043,0.686,0.0,769.3,221.667,5.0,SW_directSW_diffuseLW_in,0.379,2.203,0
1143,2021-03-08 07:00:00,0.202,9.846,-8.563,67.76,1.079,23.199,46.544,0.0,769.3,210.578,5.0,SW_directSW_diffuseLW_in,0.379,2.168,0
1144,2021-03-08 08:00:00,0.364,0.09,-8.359,65.815,1.097,98.308,122.846,0.0,769.55,232.235,5.0,SW_directSW_diffuseLW_in,0.379,2.14,0
1145,2021-03-08 09:00:00,0.505,0.0,-5.856,60.364,1.046,287.992,133.492,0.0,769.7,208.169,5.0,SW_directSW_diffuseLW_in,0.378,2.381,0
1146,2021-03-08 10:00:00,0.611,7.294,-2.992,54.494,1.058,472.705,98.879,0.0,769.65,190.607,5.0,SW_directSW_diffuseLW_in,0.378,2.669,0
1147,2021-03-08 11:00:00,0.67,0.0,0.843,46.304,1.81,533.559,135.857,0.0,769.6,201.345,5.0,SW_directSW_diffuseLW_in,0.378,3.006,0
1148,2021-03-08 12:00:00,0.671,0.0,0.453,47.677,3.498,556.717,136.703,0.0,769.45,204.482,5.0,SW_directSW_diffuseLW_in,0.378,3.009,0
1149,2021-03-08 13:00:00,0.614,0.0,0.587,41.387,3.259,397.896,204.916,0.0,769.15,230.844,5.0,SW_directSW_diffuseLW_in,0.378,2.638,0
1150,2021-03-08 14:00:00,0.509,0.0,0.715,42.926,3.361,270.75,207.502,0.0,769.0,224.362,5.0,SW_directSW_diffuseLW_in,0.378,2.761,0
1151,2021-03-08 15:00:00,0.37,0.0,0.31,40.413,2.703,219.133,171.96,0.0,768.9,235.04,5.0,SW_directSW_diffuseLW_in,0.378,2.524,0
1152,2021-03-08 16:00:00,0.208,0.0,0.709,39.793,2.097,137.188,98.954,0.0,768.8,213.899,5.0,SW_directSW_diffuseLW_in,0.378,2.558,0
1153,2021-03-08 17:00:00,0.034,5.24,-2.629,52.971,2.029,48.546,39.653,0.0,768.9,204.061,5.0,SW_directSW_diffuseLW_in,0.378,2.666,0
1154,2021-03-08 18:00:00,0.0,6.176,-4.081,57.375,1.044,0.245,1.316,0.0,769.25,203.15,5.0,SW_directSW_diffuseLW_in,0.377,2.59,0
1155,2021-03-08 19:00:00,0.0,7.654,-5.895,61.389,1.09,0.0,0.0,0.0,769.45,200.777,5.0,SW_directSW_diffuseLW_in,0.377,2.415,0
1156,2021-03-08 20:00:00,0.0,8.345,-6.721,62.057,1.049,0.0,0.0,0.0,769.5,207.932,5.0,SW_directSW_diffuseLW_in,0.377,2.291,0
1157,2021-03-08 21:00:00,0.0,9.318,-7.854,64.746,1.151,0.0,0.0,0.0,769.5,221.041,5.0,SW_directSW_diffuseLW_in,0.377,2.189,0
1158,2021-03-08 22:00:00,0.0,9.461,-8.029,64.458,1.055,0.0,0.0,0.0,769.6,209.909,5.0,SW_directSW_diffuseLW_in,0.377,2.15,0
1159,2021-03-08 23:00:00,0.0,10.095,-8.752,66.066,1.065,0.0,0.0,0.0,769.45,196.763,5.0,SW_directSW_diffuseLW_in,0.377,2.083,0
1160,2021-03-09 00:00:00,0.0,10.663,-9.471,68.867,1.076,0.0,0.0,0.0,769.15,197.931,5.0,SW_directSW_diffuseLW_in,0.377,2.051,0
1161,2021-03-09 01:00:00,0.0,10.988,-9.869,69.262,1.061,0.0,0.0,0.0,768.95,198.064,5.0,SW_directSW_diffuseLW_in,0.377,1.999,0
1162,2021-03-09 02:00:00,0.0,10.894,-9.735,69.395,1.109,0.0,0.0,0.0,768.4,201.556,5.0,SW_directSW_diffuseLW_in,0.376,2.024,0
1163,2021-03-09 03:00:00,0.0,10.601,-9.572,73.243,1.081,0.0,0.0,0.0,768.0,199.011,5.0,SW_directSW_diffuseLW_in,0.376,2.164,0
1164,2021-03-09 04:00:00,0.0,10.783,-9.851,76.622,1.057,0.0,0.0,0.0,767.75,213.349,5.0,SW_directSW_diffuseLW_in,0.376,2.215,0
1165,2021-03-09 05:00:00,0.0,10.087,-9.09,75.006,1.078,0.0,0.0,0.0,767.7,226.18,5.0,SW_directSW_diffuseLW_in,0.376,2.302,0
1166,2021-03-09 06:00:00,0.032,9.4,-8.396,76.796,1.108,0.131,0.928,0.0,767.6,220.07,5.0,SW_directSW_diffuseLW_in,0.376,2.489,0
1167,2021-03-09 07:00:00,0.207,9.184,-8.321,80.964,1.13,29.047,40.007,0.0,767.6,233.358,5.0,SW_directSW_diffuseLW_in,0.376,2.64,0
1168,2021-03-09 08:00:00,0.37,0.067,-6.964,77.149,1.124,97.563,79.081,0.0,767.8,238.446,5.0,SW_directSW_diffuseLW_in,0.376,2.795,0
1169,2021-03-09 09:00:00,0.511,0.0,-4.665,69.653,1.05,214.378,97.647,0.0,767.8,234.363,5.0,SW_directSW_diffuseLW_in,0.376,3.009,0
1170,2021-03-09 10:00:00,0.618,4.62,-1.044,58.299,1.123,304.095,156.217,0.0,767.6,234.671,5.0,SW_directSW_diffuseLW_in,0.376,3.299,0
1171,2021-03-09 11:00:00,0.677,4.021,-0.895,59.573,1.689,367.744,232.893,0.0,767.4,227.263,5.0,SW_directSW_diffuseLW_in,0.376,3.408,0
1172,2021-03-09 12:00:00,0.678,0.0,2.514,48.929,1.073,325.387,269.154,0.0,767.2,231.218,5.0,SW_directSW_diffuseLW_in,0.375,3.581,0
1173,2021-03-09 13:00:00,0.62,2.527,-1.22,63.081,1.839,280.384,279.522,0.0,766.65,235.874,5.0,SW_directSW_diffuseLW_in,0.375,3.523,0
1174,2021-03-09 14:00:00,0.515,3.991,-0.694,56.362,1.944,163.016,263.566,0.0,766.3,249.745,5.0,SW_directSW_diffuseLW_in,0.375,3.272,0
1175,2021-03-09 15:00:00,0.374,3.675,-1.526,59.519,4.252,86.881,224.34,0.0,766.5,242.627,5.0,SW_directSW_diffuseLW_in,0.375,3.25,0
1176,2021-03-09 16:00:00,0.212,5.429,-4.465,83.496,1.75,26.929,134.839,0.0,766.45,249.958,5.0,SW_directSW_diffuseLW_in,0.375,3.662,0
1177,2021-03-09 17:00:00,0.038,5.89,-4.602,83.412,4.32,5.24,49.719,0.0,766.85,250.435,5.0,SW_directSW_diffuseLW_in,0.375,3.62,0
1178,2021-03-09 18:00:00,0.0,7.329,-5.053,60.215,3.43,0.043,1.394,0.0,767.3,241.863,5.0,SW_directSW_diffuseLW_in,0.375,2.526,0
1179,2021-03-09 19:00:00,0.0,7.672,-5.739,62.507,2.372,0.0,0.0,0.0,767.7,224.6,5.0,SW_directSW_diffuseLW_in,0.375,2.488,0
1180,2021-03-09 20:00:00,0.0,8.703,-6.283,50.75,2.455,0.0,0.0,0.0,767.9,217.004,5.0,SW_directSW_diffuseLW_in,0.375,1.938,0
1181,2021-03-09 21:00:00,0.0,9.488,-7.742,58.172,1.309,0.0,0.0,0.0,768.25,213.196,5.0,SW_directSW_diffuseLW_in,0.374,1.984,0
1182,2021-03-09 22:00:00,0.0,9.761,-8.03,60.953,1.759,0.0,0.0,0.0,768.5,217.411,5.0,SW_directSW_diffuseLW_in,0.374,2.033,0
1183,2021-03-09 23:00:00,0.0,10.184,-8.868,67.809,1.363,0.0,0.0,0.0,768.5,214.996,5.0,SW_directSW_diffuseLW_in,0.374,2.118,0
1184,2021-03-10 00:00:00,0.0,11.044,-9.854,71.75,1.533,0.0,0.0,0.0,768.7,202.605,5.0,SW_directSW_diffuseLW_in,0.374,2.074,0
1185,2021-03-10 01:00:00,0.0,10.83,-9.089,65.47,2.837,0.0,0.0,0.0,768.65,196.327,5.0,SW_directSW_diffuseLW_in,0.374,2.01,0
1186,2021-03-10 02:00:00,0.0,10.399,-8.806,67.849,2.43,0.0,0.0,0.0,768.7,202.945,5.0,SW_directSW_diffuseLW_in,0.374,2.13,0
1187,2021-03-10 03:00:00,0.0,9.623,-7.891,66.014,2.569,0.0,0.0,0.0,768.6,217.458,5.0,SW_directSW_diffuseLW_in,0.374,2.226,0
1188,2021-03-10 04:00:00,0.0,9.228,-7.928,70.192,1.375,0.0,0.0,0.0,768.6,205.198,5.0,SW_directSW_diffuseLW_in,0.374,2.36,0
1189,2021-03-10 05:00:00,0.0,9.704,-8.309,69.658,1.715,0.0,0.0,0.0,768.8,213.958,5.0,SW_directSW_diffuseLW_in,0.374,2.273,0
1190,2021-03-10 06:00:00,0.038,10.272,-8.776,73.045,2.713,0.146,1.525,0.0,769.3,213.623,5.0,SW_directSW_diffuseLW_in,0.374,2.298,0
1191,2021-03-10 07:00:00,0.213,9.669,-8.437,73.61,1.6,29.801,50.969,0.0,769.6,214.684,5.0,SW_directSW_diffuseLW_in,0.373,2.378,0
1192,2021-03-10 08:00:00,0.376,0.0,-7.722,67.679,2.681,105.874,127.124,0.0,770.2,209.145,5.0,SW_directSW_diffuseLW_in,0.373,2.312,0
1193,2021-03-10 09:00:00,0.518,0.0,-6.629,64.079,3.96,209.107,185.541,0.0,770.45,200.174,5.0,SW_directSW_diffuseLW_in,0.373,2.382,0
1194,2021-03-10 10:00:00,0.625,0.0,-5.668,55.403,3.821,371.254,183.038,0.0,770.4,196.777,5.0,SW_directSW_diffuseLW_in,0.373,2.217,0
1195,2021-03-10 11:00:00,0.684,0.0,-4.347,49.209,4.074,520.132,167.357,0.0,770.45,194.233,5.0,SW_directSW_diffuseLW_in,0.373,2.177,0
1196,2021-03-10 12:00:00,0.685,0.0,-3.29,43.894,4.776,574.114,152.477,0.0,770.5,196.616,5.0,SW_directSW_diffuseLW_in,0.373,2.103,0
1197,2021-03-10 13:00:00,0.626,0.0,-2.888,41.928,4.939,548.945,128.498,0.0,770.2,188.199,5.0,SW_directSW_diffuseLW_in,0.373,2.07,0
1198,2021-03-10 14:00:00,0.52,0.0,-2.291,41.247,5.342,490.325,118.786,0.0,770.2,188.61,5.0,SW_directSW_diffuseLW_in,0.373,2.129,0
1199,2021-03-10 15:00:00,0.379,0.0,-2.04,40.282,5.778,367.938,98.523,0.0,770.5,187.773,5.0,SW_directSW_diffuseLW_in,0.373,2.118,0
1200,2021-03-10 16:00:00,0.217,0.0,-1.658,39.693,5.128,208.383,78.361,0.0,770.5,188.193,5.0,SW_directSW_diffuseLW_in,0.373,2.147,0
1201,2021-03-10 17:00:00,0.042,4.961,-3.551,44.034,3.834,62.326,40.587,0.0,770.5,188.304,5.0,SW_directSW_diffuseLW_in,0.373,2.069,0
1202,2021-03-10 18:00:00,0.0,0.0,-4.995,48.968,2.569,0.64,1.988,0.0,770.85,188.996,5.0,SW_directSW_diffuseLW_in,0.372,2.063,0
1203,2021-03-10 19:00:00,0.0,0.0,-5.105,45.847,2.145,0.0,0.0,0.0,771.45,208.093,5.0,SW_directSW_diffuseLW_in,0.372,1.915,0
1204,2021-03-10 20:00:00,0.0,0.0,-6.213,58.436,1.351,0.0,0.0,0.0,771.65,192.067,5.0,SW_directSW_diffuseLW_in,0.372,2.243,0
1205,2021-03-10 21:00:00,0.0,0.0,-6.433,46.747,1.033,0.0,0.0,0.0,771.9,198.88,5.0,SW_directSW_diffuseLW_in,0.372,1.764,0
1206,2021-03-10 22:00:00,0.0,0.0,-7.393,48.128,1.034,0.0,0.0,0.0,771.95,197.936,5.0,SW_directSW_diffuseLW_in,0.372,1.687,0
1207,2021-03-10 23:00:00,0.0,0.0,-8.199,49.635,1.065,0.0,0.0,0.0,771.8,201.191,5.0,SW_directSW_diffuseLW_in,0.372,1.634,0
1208,2021-03-11 00:00:00,0.0,0.0,-7.862,49.623,1.065,0.0,0.0,0.0,771.65,220.522,5.0,SW_directSW_diffuseLW_in,0.372,1.677,0
1209,2021-03-11 01:00:00,0.0,0.0,-8.442,50.505,1.038,0.0,0.0,0.0,771.7,243.423,5.0,SW_directSW_diffuseLW_in,0.372,1.631,0
1210,2021-03-11 02:00:00,0.0,0.0,-5.936,50.332,1.266,0.0,0.0,0.0,771.3,263.9,5.0,SW_directSW_diffuseLW_in,0.372,1.974,0
1211,2021-03-11 03:00:00,0.0,0.0,-5.276,50.445,1.066,0.0,0.0,0.0,771.0,274.466,5.0,SW_directSW_diffuseLW_in,0.372,2.08,0
1212,2021-03-11 04:00:00,0.0,0.0,-4.714,50.856,1.114,0.0,0.0,0.0,770.8,268.046,5.0,SW_directSW_diffuseLW_in,0.372,2.189,0
1213,2021-03-11 05:00:00,0.0,0.0,-4.751,55.51,1.058,0.0,0.0,0.0,770.8,261.746,5.0,SW_directSW_diffuseLW_in,0.371,2.382,0
1214,2021-03-11 06:00:00,0.044,0.0,-4.177,53.912,1.032,0.0,1.767,0.0,770.95,261.573,5.0,SW_directSW_diffuseLW_in,0.371,2.416,0
1215,2021-03-11 07:00:00,0.219,0.0,-3.994,53.157,1.033,16.075,40.744,0.0,771.25,262.926,5.0,SW_directSW_diffuseLW_in,0.371,2.415,0
1216,2021-03-11 08:00:00,0.383,0.0,-2.323,46.791,1.271,40.819,113.792,0.0,771.8,269.268,5.0,SW_directSW_diffuseLW_in,0.371,2.409,0
1217,2021-03-11 09:00:00,0.524,0.0,-1.561,44.711,1.533,53.381,212.192,0.0,772.15,267.356,5.0,SW_directSW_diffuseLW_in,0.371,2.435,0
1218,2021-03-11 10:00:00,0.632,0.0,-0.791,43.752,1.929,126.692,204.626,0.0,772.3,268.791,5.0,SW_directSW_diffuseLW_in,0.371,2.522,0
