,When,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in
764,2021-02-04 14:00:00,14.293,-5.279,52.753,0.868,126.716,198.001,0.0,789.738,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,242.444
765,2021-02-04 14:30:00,14.293,-5.347,54.885,0.954,95.224,172.043,0.0,789.682,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,244.734
766,2021-02-04 15:00:00,14.293,-5.415,57.016,1.04,63.732,146.085,0.0,789.626,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,247.023
767,2021-02-04 15:30:00,14.293,-5.441,56.807,1.127,36.148,110.28,0.0,789.649,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,245.636
768,2021-02-04 16:00:00,14.293,-5.468,56.597,1.214,8.564,74.474,0.0,789.672,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,244.25
769,2021-02-04 16:30:00,14.293,-5.516,58.012,1.188,4.289,40.117,0.0,789.726,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,250.677
770,2021-02-04 17:00:00,14.293,-5.564,59.427,1.163,0.014,5.76,0.0,789.781,T_aRHv_aPrecp_aSW_directSW_diffuseLW_in,257.104
771,2021-02-04 17:30:00,9.192,-1.496,65.929,1.285,0.007,2.88,0.0,789.94,Precp_aSW_directSW_diffuseLW_in,252.904
772,2021-02-04 18:00:00,12.609,-1.749,66.373,1.227,0.0,0.0,0.0,790.098,Precp_aSW_directSW_diffuseLW_in,248.703
773,2021-02-04 18:30:00,12.611,-1.819,66.891,1.311,0.0,0.0,0.0,790.073,Precp_aSW_directSW_diffuseLW_in,259.352
774,2021-02-04 19:00:00,12.606,-1.71,68.283,1.481,0.0,0.0,0.0,790.048,Precp_aSW_directSW_diffuseLW_in,270.0
775,2021-02-04 19:30:00,12.613,-1.928,70.878,1.305,0.0,0.0,0.0,790.218,Precp_aSW_directSW_diffuseLW_in,267.87
776,2021-02-04 20:00:00,12.612,-2.247,73.962,1.185,0.0,0.0,0.0,790.388,Precp_aSW_directSW_diffuseLW_in,265.741
777,2021-02-04 20:30:00,12.615,-2.364,74.74,1.554,0.0,0.0,0.0,790.287,Precp_aSW_directSW_diffuseLW_in,268.368
778,2021-02-04 21:00:00,13.374,-2.3,78.411,1.665,0.0,0.0,0.0,790.186,Precp_aSW_directSW_diffuseLW_in,270.996
779,2021-02-04 21:30:00,19.382,-1.976,85.168,1.658,0.0,0.0,0.0,790.308,Precp_aSW_directSW_diffuseLW_in,272.332
780,2021-02-04 22:00:00,13.146,-1.702,86.125,2.232,0.0,0.0,0.0,790.429,Precp_aSW_directSW_diffuseLW_in,273.669
781,2021-02-04 22:30:00,18.106,-1.467,86.593,1.912,0.0,0.0,0.0,790.226,Precp_aSW_directSW_diffuseLW_in,274.713
782,2021-02-04 23:00:00,14.103,-1.379,86.082,2.378,0.0,0.0,0.0,790.022,Precp_aSW_directSW_diffuseLW_in,275.757
783,2021-02-04 23:30:00,16.446,-1.404,84.404,1.657,0.0,0.0,0.0,790.011,Precp_aSW_directSW_diffuseLW_in,271.932
784,2021-02-05 00:00:00,16.163,-1.648,84.978,1.896,0.0,0.0,0.0,789.999,Precp_aSW_directSW_diffuseLW_in,268.108
785,2021-02-05 00:30:00,9.078,-1.57,86.898,2.943,0.0,0.0,0.0,789.948,Precp_aSW_directSW_diffuseLW_in,269.144
786,2021-02-05 01:00:00,10.331,-1.724,89.406,2.578,0.0,0.0,0.0,789.898,Precp_aSW_directSW_diffuseLW_in,270.181
787,2021-02-05 01:30:00,19.569,-1.957,89.295,1.169,0.0,0.0,0.0,789.704,Precp_aSW_directSW_diffuseLW_in,270.767
788,2021-02-05 02:00:00,19.004,-2.109,90.506,1.571,0.0,0.0,0.0,789.509,Precp_aSW_directSW_diffuseLW_in,271.353
789,2021-02-05 02:30:00,19.669,-1.713,89.874,1.277,0.0,0.0,0.0,789.446,Precp_aSW_directSW_diffuseLW_in,273.818
790,2021-02-05 03:00:00,19.653,-1.856,90.531,1.178,0.0,0.0,0.0,789.383,Precp_aSW_directSW_diffuseLW_in,276.283
791,2021-02-05 03:30:00,19.642,-1.825,90.045,1.141,0.0,0.0,0.0,789.348,Precp_aSW_directSW_diffuseLW_in,276.2
792,2021-02-05 04:00:00,19.665,-1.932,89.678,1.169,0.0,0.0,0.0,789.313,Precp_aSW_directSW_diffuseLW_in,276.116
793,2021-02-05 04:30:00,19.662,-1.803,88.706,1.191,0.0,0.0,0.0,789.17,Precp_aSW_directSW_diffuseLW_in,274.485
794,2021-02-05 05:00:00,19.68,-1.621,89.358,1.22,0.0,0.0,0.0,789.028,Precp_aSW_directSW_diffuseLW_in,272.854
795,2021-02-05 05:30:00,19.66,-1.563,90.029,1.152,0.0,0.0,0.0,789.048,Precp_aSW_directSW_diffuseLW_in,264.996
796,2021-02-05 06:00:00,19.663,-1.388,90.405,1.139,0.0,0.0,0.0,789.067,Precp_aSW_directSW_diffuseLW_in,257.138
797,2021-02-05 06:30:00,19.662,-1.37,90.174,1.141,0.07,0.712,0.0,789.3,Precp_aSW_directSW_diffuseLW_in,269.238
798,2021-02-05 07:00:00,19.672,-1.441,89.739,1.209,0.139,1.425,0.0,789.532,Precp_aSW_directSW_diffuseLW_in,281.338
799,2021-02-05 07:30:00,19.659,-1.221,89.416,1.206,2.125,21.819,0.0,789.787,Precp_aSW_directSW_diffuseLW_in,283.415
800,2021-02-05 08:00:00,0.0,-0.894,89.058,1.183,4.11,42.213,0.0,790.042,Precp_aSW_directSW_diffuseLW_in,285.492
801,2021-02-05 08:30:00,0.0,-0.263,87.454,1.197,17.761,65.487,0.0,790.024,Precp_aSW_directSW_diffuseLW_in,285.968
802,2021-02-05 09:00:00,0.0,0.484,84.554,1.241,31.412,88.761,0.0,790.007,Precp_aSW_directSW_diffuseLW_in,286.443
803,2021-02-05 09:30:00,0.0,1.227,81.654,1.214,50.09,125.336,0.0,790.048,Precp_aSW_directSW_diffuseLW_in,283.096
804,2021-02-05 10:00:00,0.0,1.998,78.269,1.184,68.767,161.912,0.0,790.089,Precp_aSW_directSW_diffuseLW_in,279.75
805,2021-02-05 10:30:00,0.0,2.524,75.033,1.2,111.595,181.26,0.0,789.968,Precp_aSW_directSW_diffuseLW_in,277.6
806,2021-02-05 11:00:00,0.0,3.202,71.796,1.126,154.423,200.609,0.0,789.846,Precp_aSW_directSW_diffuseLW_in,275.45
807,2021-02-05 11:30:00,0.0,3.656,70.224,1.468,164.374,211.856,0.0,789.798,Precp_aSW_directSW_diffuseLW_in,271.326
808,2021-02-05 12:00:00,0.0,3.058,72.407,1.978,174.326,223.103,0.0,789.751,Precp_aSW_directSW_diffuseLW_in,267.202
809,2021-02-05 12:30:00,0.0,2.321,74.75,2.328,188.077,207.998,0.0,789.474,Precp_aSW_directSW_diffuseLW_in,263.633
810,2021-02-05 13:00:00,0.0,3.781,67.709,1.714,201.828,192.894,0.0,789.196,Precp_aSW_directSW_diffuseLW_in,260.064
811,2021-02-05 13:30:00,0.0,4.666,61.569,1.503,171.706,180.844,0.0,789.191,Precp_aSW_directSW_diffuseLW_in,255.045
812,2021-02-05 14:00:00,11.93,4.189,64.222,1.996,141.584,168.795,0.0,789.186,Precp_aSW_directSW_diffuseLW_in,250.026
813,2021-02-05 14:30:00,0.0,2.68,70.916,2.597,106.45,156.3,0.0,789.208,Precp_aSW_directSW_diffuseLW_in,249.204
814,2021-02-05 15:00:00,0.0,1.197,77.847,2.137,71.316,143.805,0.0,789.229,Precp_aSW_directSW_diffuseLW_in,248.383
815,2021-02-05 15:30:00,0.0,1.115,76.817,1.366,44.15,107.306,0.0,789.088,Precp_aSW_directSW_diffuseLW_in,250.384
816,2021-02-05 16:00:00,0.0,0.688,77.495,1.221,16.984,70.806,0.0,788.947,Precp_aSW_directSW_diffuseLW_in,252.385
817,2021-02-05 16:30:00,5.496,0.016,79.11,1.197,8.51,38.728,0.0,788.978,Precp_aSW_directSW_diffuseLW_in,254.09
818,2021-02-05 17:00:00,3.42,-0.479,81.611,1.172,0.036,6.649,0.0,789.008,Precp_aSW_directSW_diffuseLW_in,255.794
819,2021-02-05 17:30:00,11.566,-0.55,82.676,1.201,0.018,3.324,0.0,789.041,Precp_aSW_directSW_diffuseLW_in,259.392
820,2021-02-05 18:00:00,0.0,-0.147,82.198,1.609,0.0,0.0,0.0,789.073,Precp_aSW_directSW_diffuseLW_in,262.989
821,2021-02-05 18:30:00,6.874,-0.538,81.475,1.441,0.0,0.0,0.0,789.036,Precp_aSW_directSW_diffuseLW_in,258.674
822,2021-02-05 19:00:00,9.357,-0.853,82.089,1.276,0.0,0.0,0.0,788.999,Precp_aSW_directSW_diffuseLW_in,254.36
823,2021-02-05 19:30:00,7.737,-0.718,82.388,1.443,0.0,0.0,0.0,788.924,Precp_aSW_directSW_diffuseLW_in,247.591
824,2021-02-05 20:00:00,0.0,0.39,80.084,2.065,0.0,0.0,0.0,788.849,Precp_aSW_directSW_diffuseLW_in,240.821
825,2021-02-05 20:30:00,0.0,0.508,80.612,1.82,0.0,0.0,0.0,788.866,Precp_aSW_directSW_diffuseLW_in,235.714
826,2021-02-05 21:00:00,0.0,0.145,82.689,1.378,0.0,0.0,0.0,788.882,Precp_aSW_directSW_diffuseLW_in,230.607
827,2021-02-05 21:30:00,0.0,0.568,80.087,1.415,0.0,0.0,0.0,788.785,Precp_aSW_directSW_diffuseLW_in,236.08
828,2021-02-05 22:00:00,0.0,0.66,76.888,1.297,0.0,0.0,0.0,788.688,Precp_aSW_directSW_diffuseLW_in,241.553
829,2021-02-05 22:30:00,1.133,0.735,75.153,1.767,0.0,0.0,0.0,788.546,Precp_aSW_directSW_diffuseLW_in,242.3
830,2021-02-05 23:00:00,2.355,-0.245,78.716,1.244,0.0,0.0,0.0,788.403,Precp_aSW_directSW_diffuseLW_in,243.048
831,2021-02-05 23:30:00,5.048,-0.57,77.907,1.204,0.0,0.0,0.0,788.432,Precp_aSW_directSW_diffuseLW_in,241.197
832,2021-02-06 00:00:00,0.845,-0.249,76.888,1.488,0.0,0.0,0.0,788.461,Precp_aSW_directSW_diffuseLW_in,239.346
833,2021-02-06 00:30:00,5.854,-0.628,77.765,1.48,0.0,0.0,0.0,788.276,Precp_aSW_directSW_diffuseLW_in,243.902
834,2021-02-06 01:00:00,6.602,-0.64,78.329,1.551,0.0,0.0,0.0,788.091,Precp_aSW_directSW_diffuseLW_in,248.459
835,2021-02-06 01:30:00,8.412,-1.109,82.287,2.008,0.0,0.0,0.0,787.828,Precp_aSW_directSW_diffuseLW_in,245.6
836,2021-02-06 02:00:00,0.0,0.828,72.677,4.0,0.0,0.0,0.0,787.564,Precp_aSW_directSW_diffuseLW_in,242.741
837,2021-02-06 02:30:00,2.656,-0.254,79.007,2.314,0.0,0.0,0.0,787.476,Precp_aSW_directSW_diffuseLW_in,252.096
838,2021-02-06 03:00:00,10.743,-1.447,87.231,2.067,0.0,0.0,0.0,787.389,Precp_aSW_directSW_diffuseLW_in,261.45
839,2021-02-06 03:30:00,14.515,-1.7,88.001,2.164,0.0,0.0,0.0,787.274,Precp_aSW_directSW_diffuseLW_in,258.663
840,2021-02-06 04:00:00,10.917,-1.823,90.14,2.8,0.0,0.0,0.0,787.159,Precp_aSW_directSW_diffuseLW_in,255.875
841,2021-02-06 04:30:00,9.299,-2.14,95.616,3.147,0.0,0.0,0.0,786.958,Precp_aSW_directSW_diffuseLW_in,255.848
842,2021-02-06 05:00:00,16.55,-2.082,95.0,2.067,0.0,0.0,0.0,786.756,Precp_aSW_directSW_diffuseLW_in,255.822
843,2021-02-06 05:30:00,19.758,-2.132,93.61,1.548,0.0,0.0,0.0,786.83,Precp_aSW_directSW_diffuseLW_in,265.136
844,2021-02-06 06:00:00,19.738,-2.146,92.101,1.569,0.0,0.0,0.0,786.905,Precp_aSW_directSW_diffuseLW_in,274.45
845,2021-02-06 06:30:00,19.743,-2.307,92.378,1.544,0.064,1.33,0.0,786.804,Precp_aSW_directSW_diffuseLW_in,268.877
846,2021-02-06 07:00:00,19.729,-2.751,93.515,1.293,0.128,2.659,0.0,786.704,Precp_aSW_directSW_diffuseLW_in,263.304
847,2021-02-06 07:30:00,19.815,-3.112,90.078,1.218,9.316,30.054,0.0,786.766,Precp_aSW_directSW_diffuseLW_in,257.745
848,2021-02-06 08:00:00,0.122,-2.515,85.748,1.282,18.505,57.449,0.0,786.828,Precp_aSW_directSW_diffuseLW_in,252.186
849,2021-02-06 08:30:00,0.0,-2.101,81.385,1.317,44.332,75.193,0.0,786.863,Precp_aSW_directSW_diffuseLW_in,251.654
850,2021-02-06 09:00:00,0.0,-1.75,79.588,1.362,70.158,92.937,0.0,786.898,Precp_aSW_directSW_diffuseLW_in,251.123
851,2021-02-06 09:30:00,0.0,-0.853,74.434,1.407,99.654,118.54,0.0,786.671,Precp_aSW_directSW_diffuseLW_in,260.302
852,2021-02-06 10:00:00,0.0,-0.273,72.777,1.306,129.149,144.143,0.0,786.444,Precp_aSW_directSW_diffuseLW_in,269.482
853,2021-02-06 10:30:00,0.0,1.236,69.698,1.464,163.264,166.061,0.0,786.338,Precp_aSW_directSW_diffuseLW_in,264.099
854,2021-02-06 11:00:00,0.0,1.805,69.811,1.484,197.379,187.979,0.0,786.232,Precp_aSW_directSW_diffuseLW_in,258.716
855,2021-02-06 11:30:00,0.0,2.171,68.65,1.798,185.604,203.937,0.0,785.897,Precp_aSW_directSW_diffuseLW_in,255.25
856,2021-02-06 12:00:00,0.0,1.644,70.631,2.089,173.83,219.894,0.0,785.562,Precp_aSW_directSW_diffuseLW_in,251.785
857,2021-02-06 12:30:00,0.0,1.591,70.831,3.347,176.454,225.11,0.0,785.314,Precp_aSW_directSW_diffuseLW_in,258.748
858,2021-02-06 13:00:00,0.0,2.191,69.156,1.763,179.079,230.326,0.0,785.066,Precp_aSW_directSW_diffuseLW_in,265.712
859,2021-02-06 13:30:00,0.0,3.146,64.933,1.354,150.217,209.666,0.0,784.919,Precp_aSW_directSW_diffuseLW_in,262.496
860,2021-02-06 14:00:00,0.0,3.44,62.855,3.018,121.355,189.005,0.0,784.772,Precp_aSW_directSW_diffuseLW_in,259.28
861,2021-02-06 14:30:00,0.0,2.942,65.638,4.094,104.42,162.187,0.0,784.634,Precp_aSW_directSW_diffuseLW_in,248.919
862,2021-02-06 15:00:00,0.0,3.025,64.72,3.414,87.484,135.369,0.0,784.496,Precp_aSW_directSW_diffuseLW_in,238.559
863,2021-02-06 15:30:00,0.0,3.245,62.334,2.679,64.782,99.818,0.0,784.218,Precp_aSW_directSW_diffuseLW_in,234.198
864,2021-02-06 16:00:00,0.0,3.509,58.855,3.6,42.08,64.266,0.0,783.939,Precp_aSW_directSW_diffuseLW_in,229.838
865,2021-02-06 16:30:00,0.0,4.433,52.39,3.838,21.963,35.94,0.0,783.859,Precp_aSW_directSW_diffuseLW_in,230.894
866,2021-02-06 17:00:00,0.0,3.821,54.164,3.796,1.846,7.613,0.0,783.779,Precp_aSW_directSW_diffuseLW_in,231.949
867,2021-02-06 17:30:00,0.0,4.451,50.416,4.602,0.923,3.806,0.0,783.646,Precp_aSW_directSW_diffuseLW_in,229.178
868,2021-02-06 18:00:00,0.0,3.528,55.39,4.204,0.0,0.0,0.0,783.512,Precp_aSW_directSW_diffuseLW_in,226.406
869,2021-02-06 18:30:00,0.0,2.672,60.009,6.29,0.0,0.0,0.0,783.378,Precp_aSW_directSW_diffuseLW_in,243.616
870,2021-02-06 19:00:00,0.0,2.941,59.351,4.49,0.0,0.0,0.0,783.244,Precp_aSW_directSW_diffuseLW_in,260.826
871,2021-02-06 19:30:00,0.0,2.154,64.117,5.431,0.0,0.0,0.0,783.084,Precp_aSW_directSW_diffuseLW_in,256.57
872,2021-02-06 20:00:00,0.0,1.844,65.502,6.316,0.0,0.0,0.0,782.923,Precp_aSW_directSW_diffuseLW_in,252.313
873,2021-02-06 20:30:00,0.0,1.999,63.918,6.75,0.0,0.0,0.0,782.902,Precp_aSW_directSW_diffuseLW_in,253.305
874,2021-02-06 21:00:00,0.0,2.152,63.864,5.593,0.0,0.0,0.0,782.881,Precp_aSW_directSW_diffuseLW_in,254.297
875,2021-02-06 21:30:00,0.0,2.393,63.173,3.295,0.0,0.0,0.0,782.55,Precp_aSW_directSW_diffuseLW_in,256.876
876,2021-02-06 22:00:00,0.0,2.508,63.81,2.567,0.0,0.0,0.0,782.219,Precp_aSW_directSW_diffuseLW_in,259.455
877,2021-02-06 22:30:00,0.0,0.783,80.646,2.272,0.0,0.0,0.0,781.78,Precp_aSW_directSW_diffuseLW_in,270.21
878,2021-02-06 23:00:00,0.0,0.294,85.344,2.09,0.0,0.0,0.0,781.34,Precp_aSW_directSW_diffuseLW_in,280.965
879,2021-02-06 23:30:00,0.0,0.392,85.788,2.277,0.0,0.0,0.0,781.162,Precp_aSW_directSW_diffuseLW_in,286.445
880,2021-02-07 00:00:00,0.0,0.511,87.395,2.204,0.0,0.0,0.0,780.985,Precp_aSW_directSW_diffuseLW_in,291.925
881,2021-02-07 00:30:00,0.0,0.399,89.833,2.418,0.0,0.0,0.0,780.85,Precp_aSW_directSW_diffuseLW_in,288.78
882,2021-02-07 01:00:00,0.0,0.462,90.652,2.353,0.0,0.0,0.0,780.715,Precp_aSW_directSW_diffuseLW_in,285.636
883,2021-02-07 01:30:00,0.0,0.606,89.57,2.755,0.0,0.0,0.0,780.175,Precp_aSW_directSW_diffuseLW_in,292.8
884,2021-02-07 02:00:00,0.0,0.445,90.906,2.299,0.0,0.0,0.0,779.634,Precp_aSW_directSW_diffuseLW_in,299.963
885,2021-02-07 02:30:00,0.0,0.142,93.569,1.994,0.0,0.0,0.0,779.22,Precp_aSW_directSW_diffuseLW_in,300.198
886,2021-02-07 03:00:00,0.0,-0.03,95.021,1.764,0.0,0.0,0.0,778.806,Precp_aSW_directSW_diffuseLW_in,300.432
887,2021-02-07 03:30:00,0.0,-0.181,95.215,1.714,0.0,0.0,0.0,778.428,Precp_aSW_directSW_diffuseLW_in,296.489
888,2021-02-07 04:00:00,0.0,-0.407,94.973,1.465,0.0,0.0,0.0,778.051,Precp_aSW_directSW_diffuseLW_in,292.546
889,2021-02-07 04:30:00,0.0,-0.724,94.044,2.253,0.0,0.0,0.0,777.608,Precp_aSW_directSW_diffuseLW_in,294.633
890,2021-02-07 05:00:00,0.0,-0.783,93.691,1.843,0.0,0.0,0.0,777.165,Precp_aSW_directSW_diffuseLW_in,296.72
891,2021-02-07 05:30:00,0.0,-0.743,94.245,1.694,0.0,0.0,0.0,776.844,Precp_aSW_directSW_diffuseLW_in,294.95
892,2021-02-07 06:00:00,0.0,-0.547,94.846,1.607,0.0,0.0,0.0,776.522,Precp_aSW_directSW_diffuseLW_in,293.18
893,2021-02-07 06:30:00,0.0,-0.611,94.632,1.658,0.0,0.75,0.0,776.204,Precp_aSW_directSW_diffuseLW_in,290.342
894,2021-02-07 07:00:00,0.0,0.107,88.894,2.507,0.0,1.5,0.001,775.886,Precp_aSW_directSW_diffuseLW_in,287.504
895,2021-02-07 07:30:00,0.0,0.178,90.734,2.788,0.116,18.714,0.0,775.614,Precp_aSW_directSW_diffuseLW_in,289.145
896,2021-02-07 08:00:00,0.0,0.354,90.002,2.969,0.231,35.929,0.0,775.342,Precp_aSW_directSW_diffuseLW_in,290.787
897,2021-02-07 08:30:00,0.0,0.645,88.447,2.717,8.927,65.5,0.0,774.976,Precp_aSW_directSW_diffuseLW_in,288.281
898,2021-02-07 09:00:00,0.0,0.834,88.179,2.649,17.623,95.072,0.0,774.611,Precp_aSW_directSW_diffuseLW_in,285.775
899,2021-02-07 09:30:00,0.0,1.415,84.996,3.038,9.818,108.9,0.0,774.377,Precp_aSW_directSW_diffuseLW_in,292.158
900,2021-02-07 10:00:00,0.0,1.081,90.511,2.627,2.014,122.727,0.0,774.142,Precp_aSW_directSW_diffuseLW_in,298.541
901,2021-02-07 10:30:00,0.0,1.064,90.987,2.869,1.981,119.73,0.0,773.607,Precp_aSW_directSW_diffuseLW_in,298.453
902,2021-02-07 11:00:00,0.0,1.052,88.38,2.407,1.948,116.734,0.001,773.072,Precp_aSW_directSW_diffuseLW_in,298.365
903,2021-02-07 11:30:00,0.0,0.691,92.424,1.897,1.064,111.776,0.001,772.654,Precp_aSW_directSW_diffuseLW_in,296.42
904,2021-02-07 12:00:00,0.0,1.074,90.221,2.508,0.181,106.819,0.001,772.235,Precp_aSW_directSW_diffuseLW_in,294.476
905,2021-02-07 12:30:00,0.0,0.509,92.119,2.179,1.138,105.194,0.001,771.784,Precp_aSW_directSW_diffuseLW_in,295.768
906,2021-02-07 13:00:00,0.0,0.459,93.094,2.068,2.094,103.57,0.001,771.333,Precp_aSW_directSW_diffuseLW_in,297.061
907,2021-02-07 13:30:00,0.0,0.787,92.142,2.186,1.43,94.064,0.0,771.112,Precp_aSW_directSW_diffuseLW_in,297.194
908,2021-02-07 14:00:00,0.0,0.546,93.413,2.019,0.767,84.557,0.0,770.892,Precp_aSW_directSW_diffuseLW_in,297.326
909,2021-02-07 14:30:00,0.0,0.483,92.074,2.269,3.949,78.953,0.0,770.504,Precp_aSW_directSW_diffuseLW_in,294.764
910,2021-02-07 15:00:00,0.0,0.315,91.164,2.435,7.131,73.349,0.0,770.117,Precp_aSW_directSW_diffuseLW_in,292.202
911,2021-02-07 15:30:00,0.0,-0.045,91.726,2.554,3.96,53.324,0.0,770.073,Precp_aSW_directSW_diffuseLW_in,293.647
912,2021-02-07 16:00:00,0.0,-0.483,89.889,2.526,0.789,33.3,0.0,770.029,Precp_aSW_directSW_diffuseLW_in,295.092
913,2021-02-07 16:30:00,0.0,-0.945,90.004,2.23,0.473,17.552,0.0,769.864,Precp_aSW_directSW_diffuseLW_in,293.6
914,2021-02-07 17:00:00,0.0,-1.039,88.402,1.891,0.156,1.805,0.0,769.7,Precp_aSW_directSW_diffuseLW_in,292.109
915,2021-02-07 17:30:00,0.0,-1.101,87.979,1.286,0.078,0.902,0.0,769.593,Precp_aSW_directSW_diffuseLW_in,290.116
916,2021-02-07 18:00:00,0.0,-1.44,94.196,1.381,0.0,0.0,0.0,769.486,Precp_aSW_directSW_diffuseLW_in,288.123
917,2021-02-07 18:30:00,0.0,-1.506,95.283,1.451,0.0,0.0,0.0,769.196,Precp_aSW_directSW_diffuseLW_in,290.662
918,2021-02-07 19:00:00,0.0,-1.472,92.683,1.879,0.0,0.0,0.0,768.907,Precp_aSW_directSW_diffuseLW_in,293.2
919,2021-02-07 19:30:00,0.0,-1.58,91.096,1.808,0.0,0.0,0.0,769.032,Precp_aSW_directSW_diffuseLW_in,290.895
920,2021-02-07 20:00:00,0.0,-1.706,89.922,1.777,0.0,0.0,0.0,769.156,Precp_aSW_directSW_diffuseLW_in,288.591
921,2021-02-07 20:30:00,0.0,-1.888,91.814,1.717,0.0,0.0,0.0,768.942,Precp_aSW_directSW_diffuseLW_in,291.142
922,2021-02-07 21:00:00,0.0,-2.122,94.169,1.349,0.0,0.0,0.0,768.729,Precp_aSW_directSW_diffuseLW_in,293.692
923,2021-02-07 21:30:00,0.0,-3.332,93.748,4.468,0.0,0.0,0.0,768.829,Precp_aSW_directSW_diffuseLW_in,292.546
924,2021-02-07 22:00:00,0.0,-4.162,94.533,4.418,0.0,0.0,0.0,768.929,Precp_aSW_directSW_diffuseLW_in,291.4
925,2021-02-07 22:30:00,0.0,-4.524,95.014,4.778,0.0,0.0,0.0,768.671,Precp_aSW_directSW_diffuseLW_in,291.186
926,2021-02-07 23:00:00,0.0,-4.791,94.858,5.197,0.0,0.0,0.0,768.414,Precp_aSW_directSW_diffuseLW_in,290.971
927,2021-02-07 23:30:00,0.0,-5.256,94.804,5.203,0.0,0.0,0.0,768.461,Precp_aSW_directSW_diffuseLW_in,287.466
928,2021-02-08 00:00:00,0.0,-5.499,94.734,4.686,0.0,0.0,0.0,768.508,Precp_aSW_directSW_diffuseLW_in,283.961
929,2021-02-08 00:30:00,0.0,-5.834,94.752,5.235,0.0,0.0,0.0,768.547,Precp_aSW_directSW_diffuseLW_in,283.412
930,2021-02-08 01:00:00,0.0,-6.245,94.233,4.548,0.0,0.0,0.0,768.586,Precp_aSW_directSW_diffuseLW_in,282.862
931,2021-02-08 01:30:00,0.0,-6.732,93.597,5.301,0.0,0.0,0.0,768.342,Precp_aSW_directSW_diffuseLW_in,281.786
932,2021-02-08 02:00:00,0.0,-7.193,93.743,5.796,0.0,0.0,0.0,768.097,Precp_aSW_directSW_diffuseLW_in,280.709
933,2021-02-08 02:30:00,0.0,-7.337,93.359,4.118,0.0,0.0,0.0,768.004,Precp_aSW_directSW_diffuseLW_in,278.42
934,2021-02-08 03:00:00,0.0,-7.48,91.429,3.942,0.0,0.0,0.0,767.912,Precp_aSW_directSW_diffuseLW_in,276.13
935,2021-02-08 03:30:00,0.0,-7.735,91.129,4.339,0.0,0.0,0.0,767.886,Precp_aSW_directSW_diffuseLW_in,271.822
936,2021-02-08 04:00:00,0.0,-7.896,91.419,4.071,0.0,0.0,0.0,767.86,Precp_aSW_directSW_diffuseLW_in,267.515
937,2021-02-08 04:30:00,0.0,-8.176,92.585,4.264,0.0,0.0,0.0,767.816,Precp_aSW_directSW_diffuseLW_in,264.444
938,2021-02-08 05:00:00,0.0,-8.392,92.446,4.418,0.0,0.0,0.0,767.773,Precp_aSW_directSW_diffuseLW_in,261.374
939,2021-02-08 05:30:00,0.0,-8.413,92.329,3.253,0.0,0.0,0.0,767.906,Precp_aSW_directSW_diffuseLW_in,252.591
940,2021-02-08 06:00:00,0.0,-8.397,92.641,2.985,0.0,0.0,0.0,768.039,Precp_aSW_directSW_diffuseLW_in,243.808
941,2021-02-08 06:30:00,0.0,-8.565,92.158,2.959,0.298,1.752,0.0,768.085,Precp_aSW_directSW_diffuseLW_in,242.73
942,2021-02-08 07:00:00,0.0,-9.259,91.808,2.318,0.597,3.505,0.0,768.131,Precp_aSW_directSW_diffuseLW_in,241.651
943,2021-02-08 07:30:00,0.0,-9.806,90.079,1.606,24.848,27.644,0.0,768.249,Precp_aSW_directSW_diffuseLW_in,221.586
944,2021-02-08 08:00:00,0.0,-9.955,89.218,1.612,49.098,51.783,0.0,768.367,Precp_aSW_directSW_diffuseLW_in,201.52
945,2021-02-08 08:30:00,10.397,-9.002,87.762,4.031,117.336,66.64,0.0,768.503,Precp_aSW_directSW_diffuseLW_in,193.694
946,2021-02-08 09:00:00,6.04,-8.638,84.975,3.856,185.574,81.498,0.0,768.639,Precp_aSW_directSW_diffuseLW_in,185.868
947,2021-02-08 09:30:00,0.0,-8.644,82.194,3.573,238.266,94.848,0.0,768.804,Precp_aSW_directSW_diffuseLW_in,185.089
948,2021-02-08 10:00:00,0.0,-8.008,78.14,3.817,290.958,108.197,0.0,768.968,Precp_aSW_directSW_diffuseLW_in,184.31
949,2021-02-08 10:30:00,0.0,-7.549,76.769,4.117,322.331,116.252,0.0,769.063,Precp_aSW_directSW_diffuseLW_in,186.683
950,2021-02-08 11:00:00,0.0,-6.487,71.553,3.521,353.704,124.308,0.0,769.158,Precp_aSW_directSW_diffuseLW_in,189.056
951,2021-02-08 11:30:00,0.0,-5.487,65.384,2.106,382.436,119.556,0.0,769.078,Precp_aSW_directSW_diffuseLW_in,186.918
952,2021-02-08 12:00:00,0.0,-3.882,58.702,2.092,411.167,114.804,0.0,768.997,Precp_aSW_directSW_diffuseLW_in,184.78
953,2021-02-08 12:30:00,0.0,-4.377,58.462,2.078,390.085,120.776,0.0,769.043,Precp_aSW_directSW_diffuseLW_in,187.968
954,2021-02-08 13:00:00,0.0,-1.296,50.598,1.151,369.003,126.748,0.0,769.089,Precp_aSW_directSW_diffuseLW_in,191.157
