,time,sea,temp,RH,wind,SW_direct,SW_diffuse,ppt,vp_a,press,missing_type,LW_in,SW_global,alb,Discharge,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,dr,snow2ice,dep,t_cone,fountain_runoff,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
1364,2020-02-29 13:00:00,0.61,4.9,41.367,12.217,288.854,246.404,0.0,3.6,786.684,pressSW_directSW_diffuseLW_in,226.61,535.258,0.25,7.5,0.0,-0.6486078749951738,0.30501531123864717,55082.23033004027,60.0678629553329,53.858590250189565,5309.121928167978,224.90595347880233,-0.0,500697.14454347204,140.12713105642212,250.8816695343961,-79.55786980679892,249.85168107013175,-286.13420571339645,5.2708154301539665,-0.18495945806433725,93565.42114243507,148.9095967029665,1.2296088515466224,6.83004069339747,0.0,0.0,0.0,-0.0028078348282482538,450.0,0.0,0.0,140.12713105642212,,654653.9179441162,0.0,0.18002950593475564,6.112911778902558
1365,2020-02-29 14:00:00,0.619,4.767,42.967,12.7,126.083,288.079,0.0,3.7,786.228,pressSW_directSW_diffuseLW_in,252.209,414.162,0.25,7.5,0.0,-0.6477494708917001,0.3084875801763113,54803.46578631128,59.76386672443978,53.578350005140905,5362.980518418168,261.2117719645569,-0.0,501147.14454347204,163.29880965774294,245.2305296785274,-53.95886980679893,252.53331735404421,-285.6098143111001,5.288674077134206,-0.1850273340638757,93790.32709591386,148.4067629339154,1.2275310415691467,6.818499196537346,0.0,0.0,0.0,-0.0020414817958274907,450.0,0.0,2.842170943040401e-14,163.2988096577429,,655103.9179441162,0.0,0.18002950593475564,6.112911778902558
1366,2020-02-29 15:00:00,0.572,4.9,45.483,11.9,45.994,238.316,0.0,3.95,785.61,pressSW_directSW_diffuseLW_in,260.101,284.31,0.25,7.5,0.0,-0.6468892982414539,0.29008561040528674,54488.67566434159,59.42058414868221,44.8293136668433,5416.558868423309,240.52713245225857,-0.0,501597.14454347204,150.94620377379613,188.74364817373555,-46.066869806798934,243.0364142166168,-239.89087557262252,5.309023546659585,-0.18513678379438175,94051.53886787842,147.83792030717964,1.2251762217069755,6.805419008098543,0.0,0.0,0.0,-0.002313119489779799,450.0,0.0,0.0,150.94620377379613,,655553.9179441162,0.0,0.18002950593475564,6.112911778902558
1367,2020-02-29 16:00:00,0.477,4.9,47.133,12.067,92.692,122.136,0.0,4.067,785.22,pressSW_directSW_diffuseLW_in,247.792,214.828,0.25,7.5,0.0,-0.6460269625192225,0.250977596837412,54203.31921822248,59.10939936556432,42.849157884247205,5461.388182090152,114.3955861281886,-0.0,502047.14454347204,72.04231109712882,109.04971155454004,-58.37586980679893,246.3247496931444,-230.09870680884012,5.327640339199527,-0.1852138741161486,94292.06600033068,147.32131863802329,1.223033733600427,6.793518247190357,0.0,0.0,0.0,-0.0021049050370250326,450.0,0.0,0.0,72.04231109712885,,656003.9179441162,0.0,0.18002950593475564,6.112911778902558
1368,2020-02-29 17:00:00,0.346,4.683,52.367,13.017,12.492,46.746,0.0,4.45,785.33,pressSW_directSW_diffuseLW_in,254.348,59.238,0.25,7.5,0.0,-0.6451627564704027,0.1934139921883027,54046.07447421005,58.937922000229065,37.49687189121772,5504.237339974399,67.26360584645529,-0.0,502497.14454347204,42.442373685436486,36.871595692812214,-51.81986980679892,253.9852846362712,-201.7474605472352,5.337969029353703,-0.18514531896650063,94406.46158645887,147.03625961183764,1.2218499075928897,6.786942513943794,0.0,0.0,0.0,-0.0011639684393308077,450.0,0.0,0.0,42.44237368543648,,656453.9179441162,0.0,0.18002950593475564,6.112911778902558
1369,2020-02-29 18:00:00,0.19,3.783,60.267,9.483,0.0,0.468,0.0,4.833,785.792,pressSW_directSW_diffuseLW_in,257.437,0.468,0.25,7.5,0.0,-0.6442980332971299,0.1206271942926803,53941.313996472374,58.82367938546606,20.998049498481787,5541.734211865617,0.0,-0.635144622832474,502947.14454347204,-6.7852817629504605,0.35100000000000003,-48.73086980679892,149.5584651256474,-113.12373840636296,5.344878110008487,-0.18501678544445238,94473.72519230533,146.84619253155498,1.221059937339839,6.782554509605567,0.0,0.0,0.0,-0.0007769689943460048,450.0,0.0,-6.785281762950461,0.0,,656903.9179441162,0.0,0.18002950593475564,6.112911778902558
1370,2020-02-29 19:00:00,0.02,4.033,61.85,8.3,0.0,0.0,0.0,5.033,786.121,pressSW_directSW_diffuseLW_in,273.992,0.0,0.25,7.5,-0.635144622832474,-0.6434333513928404,0.03803473886358901,53920.31594697389,58.80078074915364,11.018220937894831,5562.732261364099,113.0488137288824,0.635144622832474,503397.14454347204,78.2283361968349,0.0,-29.33810785902682,161.5969268102481,-59.37436790009618,5.346265648020657,-0.002380502310849525,94473.72519230533,146.80808094348686,1.2209014737379513,6.781674300547252,0.0,0.0,0.0,-0.0001559361936299351,450.0,0.0,6.785281762950461,71.44305443388444,,657353.9179441162,0.0,0.18002950593475564,5.800525731712901
1371,2020-02-29 20:00:00,0.0,4.25,60.15,7.95,0.0,0.0,0.0,4.967,786.311,pressSW_directSW_diffuseLW_in,272.991,0.0,0.25,7.5,0.0,-0.6434222245946536,0.028199252025970508,53796.24891230711,58.665484091937955,15.732284669499245,5573.7504823019935,44.29707944111672,-0.0,503847.14454347204,28.037291305276003,0.0,-33.17686980679895,140.9521531761102,-84.90754318569604,5.354482337807156,-0.1849312161463481,94586.7740060342,146.58279745515662,1.2199643504513045,6.776468913342632,0.0,0.0,0.0,-0.0009215886233658006,450.0,0.0,0.0,28.037291305276,,657803.9179441162,0.0,0.18002950593475564,6.112911778902558
1372,2020-02-29 21:00:00,0.0,4.15,61.717,6.617,0.0,0.0,0.0,5.05,786.544,pressSW_directSW_diffuseLW_in,286.187,0.0,0.25,7.5,0.0,-0.6425571664342752,0.02819925202597051,53736.21954819649,58.60002131755342,12.13692258852629,5589.482766971493,54.0450132736916,-0.0,504297.14454347204,34.2325967799222,0.0,-19.98086980679892,114.59180450454832,-65.55205588958341,5.358469299269999,-0.18475132751378406,94631.07108547533,146.47373273313815,1.219510409626951,6.773947433199716,0.0,0.0,0.0,-0.00044659247552266155,450.0,0.0,7.105427357601002e-15,34.2325967799222,,658253.9179441162,0.0,0.18002950593475564,6.112911778902558
1373,2020-02-29 22:00:00,0.0,3.45,73.967,3.167,0.0,0.0,0.0,5.767,786.494,pressSW_directSW_diffuseLW_in,284.14,0.0,0.25,7.5,0.0,-0.6416926280550913,0.02819925202597051,53670.037612334265,58.52784908651501,1.888890728580928,5601.61968956002,29.232831913877536,-0.0,504747.14454347204,18.531557133752585,0.0,-22.027869806798947,45.59149955490443,-10.21036756352736,5.362873507433401,-0.18457855825894162,94685.11609874901,146.35344259231476,1.2190095511913632,6.771165342380841,0.0,0.0,0.0,-0.0004927315614322422,450.0,0.0,0.0,18.531557133752585,,658703.9179441162,0.0,0.18002950593475564,6.112911778902558
