Latitude,Longitude,Value,dataDate,shortName,validityTime
46.640,7.240,2.7032373047e+02,20190414,2d,1600
46.640,7.240,2.7538037109e+02,20190414,2t,1600
46.640,7.240,8.9176875000e+04,20190414,sp,1600
46.640,7.240,1.0671600000e+06,20190414,ssrd,1600
46.640,7.240,9.6308950000e+05,20190414,strd,1600
46.640,7.240,8.0933398008e-01,20190414,tcc,1600
46.640,7.240,1.4674382692e-04,20190414,tp,1600
46.640,7.240,4.6607068750e+05,20190414,fdir,1600
46.640,7.240,-1.2060041428e+00,20190414,10u,1700
46.640,7.240,-2.4182357788e+00,20190414,10v,1700
46.640,7.240,2.7074438477e+02,20190414,2d,1700
46.640,7.240,2.7500805664e+02,20190414,2t,1700
46.640,7.240,8.9198625000e+04,20190414,sp,1700
46.640,7.240,6.0699562500e+05,20190414,ssrd,1700
46.640,7.240,9.7475025000e+05,20190414,strd,1700
46.640,7.240,7.1640932560e-01,20190414,tcc,1700
46.640,7.240,7.7745018643e-05,20190414,tp,1700
46.640,7.240,2.3676593750e+05,20190414,fdir,1700
46.640,7.240,-7.1671354771e-01,20190414,10u,1800
46.640,7.240,-1.9959764481e+00,20190414,10v,1800
46.640,7.240,2.7092285156e+02,20190414,2d,1800
46.640,7.240,2.7412280273e+02,20190414,2t,1800
46.640,7.240,8.9263500000e+04,20190414,sp,1800
46.640,7.240,2.3592706250e+05,20190414,ssrd,1800
46.640,7.240,9.1994218750e+05,20190414,strd,1800
46.640,7.240,6.1665952206e-01,20190414,tcc,1800
46.640,7.240,4.2572573875e-05,20190414,tp,1800
46.640,7.240,1.0698737500e+05,20190414,fdir,1800
46.640,7.240,-3.3653974533e-01,20190414,10u,1900
46.640,7.240,-1.5474033356e+00,20190414,10v,1900
46.640,7.240,2.7104248047e+02,20190414,2d,1900
46.640,7.240,2.7348779297e+02,20190414,2t,1900
46.640,7.240,8.9387125000e+04,20190414,sp,1900
46.640,7.240,5.0919335938e+03,20190414,ssrd,1900
46.640,7.240,8.6000068750e+05,20190414,strd,1900
46.640,7.240,7.7210807800e-01,20190414,tcc,1900
46.640,7.240,5.8018631535e-05,20190414,tp,1900
46.640,7.240,6.5026074219e+02,20190414,fdir,1900
46.640,7.240,-9.6516215801e-01,20190414,10u,2000
46.640,7.240,-1.1293401718e+00,20190414,10v,2000
46.640,7.240,2.7161596680e+02,20190414,2d,2000
46.640,7.240,2.7363940430e+02,20190414,2t,2000
46.640,7.240,8.9371500000e+04,20190414,sp,2000
46.640,7.240,0.0000000000e+00,20190414,ssrd,2000
46.640,7.240,9.0486050000e+05,20190414,strd,2000
46.640,7.240,8.3701622486e-01,20190414,tcc,2000
46.640,7.240,6.6599968704e-05,20190414,tp,2000
46.640,7.240,0.0000000000e+00,20190414,fdir,2000
46.640,7.240,-1.5339660645e+00,20190414,10u,2100
46.640,7.240,-9.7234690189e-01,20190414,10v,2100
46.640,7.240,2.7195214844e+02,20190414,2d,2100
46.640,7.240,2.7363525391e+02,20190414,2t,2100
46.640,7.240,8.9324625000e+04,20190414,sp,2100
46.640,7.240,0.0000000000e+00,20190414,ssrd,2100
46.640,7.240,8.9444362500e+05,20190414,strd,2100
46.640,7.240,8.6229729652e-01,20190414,tcc,2100
46.640,7.240,2.6318681194e-05,20190414,tp,2100
46.640,7.240,0.0000000000e+00,20190414,fdir,2100
46.640,7.240,-1.2095851898e+00,20190414,10u,2200
46.640,7.240,-1.2151880264e+00,20190414,10v,2200
46.640,7.240,2.7099169922e+02,20190414,2d,2200
46.640,7.240,2.7264501953e+02,20190414,2t,2200
46.640,7.240,8.9363250000e+04,20190414,sp,2200
46.640,7.240,0.0000000000e+00,20190414,ssrd,2200
46.640,7.240,8.9596187500e+05,20190414,strd,2200
46.640,7.240,7.7951705456e-01,20190414,tcc,2200
46.640,7.240,5.8167615862e-06,20190414,tp,2200
46.640,7.240,0.0000000000e+00,20190414,fdir,2200
46.640,7.240,-1.0629596710e+00,20190414,10u,2300
46.640,7.240,-1.1764364243e+00,20190414,10v,2300
46.640,7.240,2.7084741211e+02,20190414,2d,2300
46.640,7.240,2.7254467773e+02,20190414,2t,2300
46.640,7.240,8.9376500000e+04,20190414,sp,2300
46.640,7.240,0.0000000000e+00,20190414,ssrd,2300
46.640,7.240,8.5840162500e+05,20190414,strd,2300
46.640,7.240,5.5862128735e-01,20190414,tcc,2300
46.640,7.240,2.3076736397e-06,20190414,tp,2300
46.640,7.240,0.0000000000e+00,20190414,fdir,2300
46.640,7.240,-9.8257875443e-01,20190415,10u,0
46.640,7.240,-1.1105651855e+00,20190415,10v,0
46.640,7.240,2.7094238281e+02,20190415,2d,0
46.640,7.240,2.7265600586e+02,20190415,2t,0
46.640,7.240,8.9380312500e+04,20190415,sp,0
46.640,7.240,0.0000000000e+00,20190414,ssrd,0
46.640,7.240,8.9425231250e+05,20190414,strd,0
46.640,7.240,3.9945679903e-01,20190415,tcc,0
46.640,7.240,2.2885615181e-06,20190414,tp,0
46.640,7.240,0.0000000000e+00,20190414,fdir,0
46.640,7.240,-1.5240163803e+00,20190415,10u,100
46.640,7.240,-2.1651929617e-01,20190415,10v,100
46.640,7.240,2.7103564453e+02,20190415,2d,100
46.640,7.240,2.7268164062e+02,20190415,2t,100
46.640,7.240,8.9394875000e+04,20190415,sp,100
46.640,7.240,0.0000000000e+00,20190414,ssrd,100
46.640,7.240,9.1091775000e+05,20190414,strd,100
46.640,7.240,3.6391335726e-01,20190415,tcc,100
46.640,7.240,2.0215520635e-06,20190414,tp,100
46.640,7.240,0.0000000000e+00,20190414,fdir,100
46.640,7.240,-1.6969709396e+00,20190415,10u,200
46.640,7.240,1.7803579569e-02,20190415,10v,200
46.640,7.240,2.7063940430e+02,20190415,2d,200
46.640,7.240,2.7250341797e+02,20190415,2t,200
46.640,7.240,8.9347000000e+04,20190415,sp,200
46.640,7.240,0.0000000000e+00,20190414,ssrd,200
46.640,7.240,8.8127525000e+05,20190414,strd,200
46.640,7.240,2.3228293657e-01,20190415,tcc,200
46.640,7.240,1.2968184819e-06,20190414,tp,200
46.640,7.240,0.0000000000e+00,20190414,fdir,200
46.640,7.240,-1.6704406738e+00,20190415,10u,300
46.640,7.240,-1.9832324982e-01,20190415,10v,300
46.640,7.240,2.7021191406e+02,20190415,2d,300
46.640,7.240,2.7220947266e+02,20190415,2t,300
46.640,7.240,8.9340375000e+04,20190415,sp,300
46.640,7.240,0.0000000000e+00,20190414,ssrd,300
46.640,7.240,8.6827825000e+05,20190414,strd,300
46.640,7.240,1.7968612909e-01,20190415,tcc,300
46.640,7.240,5.1490525266e-07,20190414,tp,300
46.640,7.240,0.0000000000e+00,20190414,fdir,300
46.640,7.240,-1.8882379532e+00,20190415,10u,400
46.640,7.240,-1.2907132506e-02,20190415,10v,400
46.640,7.240,2.6942114258e+02,20190415,2d,400
46.640,7.240,2.7160864258e+02,20190415,2t,400
46.640,7.240,8.9353187500e+04,20190415,sp,400
46.640,7.240,0.0000000000e+00,20190414,ssrd,400
46.640,7.240,8.1350118750e+05,20190414,strd,400
46.640,7.240,1.6439270973e-01,20190415,tcc,400
46.640,7.240,2.6700877243e-07,20190414,tp,400
46.640,7.240,0.0000000000e+00,20190414,fdir,400
46.640,7.240,-1.7864608765e+00,20190415,10u,500
46.640,7.240,5.9192031622e-03,20190415,10v,500
46.640,7.240,2.6936718750e+02,20190415,2d,500
46.640,7.240,2.7186621094e+02,20190415,2t,500
46.640,7.240,8.9343437500e+04,20190415,sp,500
46.640,7.240,3.5301640625e+03,20190414,ssrd,500
46.640,7.240,8.0475106250e+05,20190414,strd,500
46.640,7.240,1.5846186876e-01,20190415,tcc,500
46.640,7.240,0.0000000000e+00,20190414,tp,500
46.640,7.240,4.4030419922e+02,20190414,fdir,500
46.640,7.240,-1.3541917801e+00,20190415,10u,600
46.640,7.240,7.5384736061e-02,20190415,10v,600
46.640,7.240,2.7005688477e+02,20190415,2d,600
46.640,7.240,2.7328125000e+02,20190415,2t,600
46.640,7.240,8.9357750000e+04,20190415,sp,600
46.640,7.240,2.7019118750e+05,20190414,ssrd,600
46.640,7.240,8.2194368750e+05,20190414,strd,600
46.640,7.240,8.7419569492e-02,20190415,tcc,600
46.640,7.240,0.0000000000e+00,20190414,tp,600
46.640,7.240,1.6465850000e+05,20190414,fdir,600
46.640,7.240,-1.2300376892e+00,20190415,10u,700
46.640,7.240,-2.1357977390e-01,20190415,10v,700
46.640,7.240,2.7016528320e+02,20190415,2d,700
46.640,7.240,2.7474365234e+02,20190415,2t,700
46.640,7.240,8.9362437500e+04,20190415,sp,700
46.640,7.240,8.5720075000e+05,20190415,ssrd,700
46.640,7.240,8.0440231250e+05,20190415,strd,700
46.640,7.240,5.0989635289e-02,20190415,tcc,700
46.640,7.240,0.0000000000e+00,20190415,tp,700
46.640,7.240,5.8787187500e+05,20190415,fdir,700
46.640,7.240,-1.1742696762e+00,20190415,10u,800
46.640,7.240,-5.2762168646e-01,20190415,10v,800
46.640,7.240,2.6970117188e+02,20190415,2d,800
46.640,7.240,2.7665307617e+02,20190415,2t,800
46.640,7.240,8.9368062500e+04,20190415,sp,800
46.640,7.240,1.5485580000e+06,20190415,ssrd,800
46.640,7.240,8.2744687500e+05,20190415,strd,800
46.640,7.240,1.9341461360e-02,20190415,tcc,800
46.640,7.240,0.0000000000e+00,20190415,tp,800
46.640,7.240,1.1978610000e+06,20190415,fdir,800
46.640,7.240,-1.0421409607e+00,20190415,10u,900
46.640,7.240,-8.5105961561e-01,20190415,10v,900
46.640,7.240,2.6949511719e+02,20190415,2d,900
46.640,7.240,2.7832763672e+02,20190415,2t,900
46.640,7.240,8.9351312500e+04,20190415,sp,900
46.640,7.240,2.2088930000e+06,20190415,ssrd,900
46.640,7.240,8.1620343750e+05,20190415,strd,900
46.640,7.240,9.5822252333e-03,20190415,tcc,900
46.640,7.240,0.0000000000e+00,20190415,tp,900
46.640,7.240,1.8320710000e+06,20190415,fdir,900
46.640,7.240,-7.4803662300e-01,20190415,10u,1000
46.640,7.240,-2.1883553267e-01,20190415,10v,1000
46.640,7.240,2.6996362305e+02,20190415,2d,1000
46.640,7.240,2.8036157227e+02,20190415,2t,1000
46.640,7.240,8.9417875000e+04,20190415,sp,1000
46.640,7.240,2.6922360000e+06,20190415,ssrd,1000
46.640,7.240,8.3329500000e+05,20190415,strd,1000
46.640,7.240,6.3461484388e-05,20190415,tcc,1000
46.640,7.240,0.0000000000e+00,20190415,tp,1000
46.640,7.240,2.2745040000e+06,20190415,fdir,1000
46.640,7.240,-3.8027095795e-01,20190415,10u,1100
46.640,7.240,-8.0762267113e-01,20190415,10v,1100
46.640,7.240,2.7100537109e+02,20190415,2d,1100
46.640,7.240,2.8168798828e+02,20190415,2t,1100
46.640,7.240,8.9375125000e+04,20190415,sp,1100
46.640,7.240,3.0411250000e+06,20190415,ssrd,1100
46.640,7.240,8.4683756250e+05,20190415,strd,1100
46.640,7.240,1.4278833987e-04,20190415,tcc,1100
46.640,7.240,0.0000000000e+00,20190415,tp,1100
46.640,7.240,2.6454350000e+06,20190415,fdir,1100
46.640,7.240,5.6757122278e-02,20190415,10u,1200
46.640,7.240,-1.3632040024e+00,20190415,10v,1200
46.640,7.240,2.7188427734e+02,20190415,2d,1200
46.640,7.240,2.8252929688e+02,20190415,2t,1200
46.640,7.240,8.9354250000e+04,20190415,sp,1200
46.640,7.240,3.1480580000e+06,20190415,ssrd,1200
46.640,7.240,8.6200043750e+05,20190415,strd,1200
46.640,7.240,0.0000000000e+00,20190415,tcc,1200
46.640,7.240,0.0000000000e+00,20190415,tp,1200
46.640,7.240,2.7493310000e+06,20190415,fdir,1200
46.640,7.240,2.8356838971e-02,20190415,10u,1300
46.640,7.240,-1.5310430527e+00,20190415,10v,1300
46.640,7.240,2.7262890625e+02,20190415,2d,1300
46.640,7.240,2.8338525391e+02,20190415,2t,1300
46.640,7.240,8.9346875000e+04,20190415,sp,1300
46.640,7.240,3.0400250000e+06,20190415,ssrd,1300
46.640,7.240,8.7664837500e+05,20190415,strd,1300
46.640,7.240,1.0071760044e-03,20190415,tcc,1300
46.640,7.240,0.0000000000e+00,20190415,tp,1300
46.640,7.240,2.6372570000e+06,20190415,fdir,1300
46.640,7.240,-3.1609427929e-01,20190415,10u,1400
46.640,7.240,-1.7180109024e+00,20190415,10v,1400
46.640,7.240,2.7313500977e+02,20190415,2d,1400
46.640,7.240,2.8367309570e+02,20190415,2t,1400
46.640,7.240,8.9257875000e+04,20190415,sp,1400
46.640,7.240,2.7141440000e+06,20190415,ssrd,1400
46.640,7.240,8.9932856250e+05,20190415,strd,1400
46.640,7.240,1.3294722885e-03,20190415,tcc,1400
46.640,7.240,0.0000000000e+00,20190415,tp,1400
46.640,7.240,2.2918700000e+06,20190415,fdir,1400
46.640,7.240,-8.0487233400e-01,20190415,10u,1500
46.640,7.240,-1.7498378754e+00,20190415,10v,1500
46.640,7.240,2.7361938477e+02,20190415,2d,1500
46.640,7.240,2.8398315430e+02,20190415,2t,1500
46.640,7.240,8.9217875000e+04,20190415,sp,1500
46.640,7.240,2.2221280000e+06,20190415,ssrd,1500
46.640,7.240,9.0821131250e+05,20190415,strd,1500
46.640,7.240,2.0009228028e-03,20190415,tcc,1500
46.640,7.240,0.0000000000e+00,20190415,tp,1500
46.640,7.240,1.8447190000e+06,20190415,fdir,1500
46.640,7.240,-1.1276597977e+00,20190415,10u,1600
46.640,7.240,-1.7018709183e+00,20190415,10v,1600
46.640,7.240,2.7398608398e+02,20190415,2d,1600
46.640,7.240,2.8351196289e+02,20190415,2t,1600
46.640,7.240,8.9160250000e+04,20190415,sp,1600
46.640,7.240,1.6315750000e+06,20190415,ssrd,1600
46.640,7.240,9.0553137500e+05,20190415,strd,1600
46.640,7.240,2.6723735500e-03,20190415,tcc,1600
46.640,7.240,0.0000000000e+00,20190415,tp,1600
46.640,7.240,1.3267730000e+06,20190415,fdir,1600
46.640,7.240,-9.6229141951e-01,20190415,10u,1700
46.640,7.240,-1.5654497147e+00,20190415,10v,1700
46.640,7.240,2.7390039062e+02,20190415,2d,1700
46.640,7.240,2.8289624023e+02,20190415,2t,1700
46.640,7.240,8.9131437500e+04,20190415,sp,1700
46.640,7.240,9.5016162500e+05,20190415,ssrd,1700
46.640,7.240,9.0353400000e+05,20190415,strd,1700
46.640,7.240,2.9163546860e-02,20190415,tcc,1700
46.640,7.240,0.0000000000e+00,20190415,tp,1700
46.640,7.240,7.1186612500e+05,20190415,fdir,1700
46.640,7.240,-8.8707172871e-01,20190415,10u,1800
46.640,7.240,-1.1278657913e+00,20190415,10v,1800
46.640,7.240,2.7428588867e+02,20190415,2d,1800
46.640,7.240,2.8097900391e+02,20190415,2t,1800
46.640,7.240,8.9121500000e+04,20190415,sp,1800
46.640,7.240,3.1730700000e+05,20190415,ssrd,1800
46.640,7.240,8.9465318750e+05,20190415,strd,1800
46.640,7.240,1.0953478515e-02,20190415,tcc,1800
46.640,7.240,0.0000000000e+00,20190415,tp,1800
46.640,7.240,1.9789331250e+05,20190415,fdir,1800
46.640,7.240,-1.2903394699e+00,20190415,10u,1900
46.640,7.240,-7.2772407532e-01,20190415,10v,1900
46.640,7.240,2.7411596680e+02,20190415,2d,1900
46.640,7.240,2.7885083008e+02,20190415,2t,1900
46.640,7.240,8.9159875000e+04,20190415,sp,1900
46.640,7.240,6.9223046875e+03,20190415,ssrd,1900
46.640,7.240,8.8561950000e+05,20190415,strd,1900
46.640,7.240,1.2740159035e-01,20190415,tcc,1900
46.640,7.240,0.0000000000e+00,20190415,tp,1900
46.640,7.240,1.4950659180e+03,20190415,fdir,1900
46.640,7.240,-1.3217411041e+00,20190415,10u,2000
46.640,7.240,5.4327249527e-01,20190415,10v,2000
46.640,7.240,2.7341674805e+02,20190415,2d,2000
46.640,7.240,2.7692407227e+02,20190415,2t,2000
46.640,7.240,8.9162500000e+04,20190415,sp,2000
46.640,7.240,0.0000000000e+00,20190415,ssrd,2000
46.640,7.240,8.8128331250e+05,20190415,strd,2000
46.640,7.240,6.2391877174e-01,20190415,tcc,2000
46.640,7.240,0.0000000000e+00,20190415,tp,2000
46.640,7.240,0.0000000000e+00,20190415,fdir,2000
46.640,7.240,-1.0529899597e+00,20190415,10u,2100
46.640,7.240,1.0857114792e+00,20190415,10v,2100
46.640,7.240,2.7283691406e+02,20190415,2d,2100
46.640,7.240,2.7599218750e+02,20190415,2t,2100
46.640,7.240,8.9176000000e+04,20190415,sp,2100
46.640,7.240,0.0000000000e+00,20190415,ssrd,2100
46.640,7.240,8.7976906250e+05,20190415,strd,2100
46.640,7.240,9.3742132187e-01,20190415,tcc,2100
46.640,7.240,0.0000000000e+00,20190415,tp,2100
46.640,7.240,0.0000000000e+00,20190415,fdir,2100
46.640,7.240,-8.9012974501e-01,20190415,10u,2200
46.640,7.240,1.0682067871e+00,20190415,10v,2200
46.640,7.240,2.7208813477e+02,20190415,2d,2200
46.640,7.240,2.7512597656e+02,20190415,2t,2200
46.640,7.240,8.9216937500e+04,20190415,sp,2200
46.640,7.240,0.0000000000e+00,20190415,ssrd,2200
46.640,7.240,8.7974712500e+05,20190415,strd,2200
46.640,7.240,9.9930191040e-01,20190415,tcc,2200
46.640,7.240,0.0000000000e+00,20190415,tp,2200
46.640,7.240,0.0000000000e+00,20190415,fdir,2200
46.640,7.240,-7.1589630842e-01,20190415,10u,2300
46.640,7.240,1.0058097839e+00,20190415,10v,2300
46.640,7.240,2.7180249023e+02,20190415,2d,2300
46.640,7.240,2.7464892578e+02,20190415,2t,2300
46.640,7.240,8.9213875000e+04,20190415,sp,2300
46.640,7.240,0.0000000000e+00,20190415,ssrd,2300
46.640,7.240,8.9151643750e+05,20190415,strd,2300
46.640,7.240,9.9983882904e-01,20190415,tcc,2300
46.640,7.240,0.0000000000e+00,20190415,tp,2300
46.640,7.240,0.0000000000e+00,20190415,fdir,2300
46.640,7.240,-7.6643365622e-01,20190416,10u,0
46.640,7.240,1.2869281769e+00,20190416,10v,0
46.640,7.240,2.7160278320e+02,20190416,2d,0
46.640,7.240,2.7421118164e+02,20190416,2t,0
46.640,7.240,8.9242000000e+04,20190416,sp,0
46.640,7.240,0.0000000000e+00,20190415,ssrd,0
46.640,7.240,8.9103931250e+05,20190415,strd,0
46.640,7.240,9.7260653973e-01,20190416,tcc,0
46.640,7.240,0.0000000000e+00,20190415,tp,0
46.640,7.240,0.0000000000e+00,20190415,fdir,0
46.640,7.240,-7.7700787783e-01,20190416,10u,100
46.640,7.240,1.5596265793e+00,20190416,10v,100
46.640,7.240,2.7151831055e+02,20190416,2d,100
46.640,7.240,2.7396728516e+02,20190416,2t,100
46.640,7.240,8.9240000000e+04,20190416,sp,100
46.640,7.240,0.0000000000e+00,20190415,ssrd,100
46.640,7.240,9.1757093750e+05,20190415,strd,100
46.640,7.240,9.7324180603e-01,20190416,tcc,100
46.640,7.240,0.0000000000e+00,20190415,tp,100
46.640,7.240,0.0000000000e+00,20190415,fdir,100
46.640,7.240,-9.2150616646e-01,20190416,10u,200
46.640,7.240,1.6537933350e+00,20190416,10v,200
46.640,7.240,2.7119482422e+02,20190416,2d,200
46.640,7.240,2.7391845703e+02,20190416,2t,200
46.640,7.240,8.9231250000e+04,20190416,sp,200
46.640,7.240,0.0000000000e+00,20190415,ssrd,200
46.640,7.240,9.2079925000e+05,20190415,strd,200
46.640,7.240,9.9565285444e-01,20190416,tcc,200
46.640,7.240,0.0000000000e+00,20190415,tp,200
46.640,7.240,0.0000000000e+00,20190415,fdir,200
46.640,7.240,-9.5182961226e-01,20190416,10u,300
46.640,7.240,1.7686290741e+00,20190416,10v,300
46.640,7.240,2.7155322266e+02,20190416,2d,300
46.640,7.240,2.7403198242e+02,20190416,2t,300
46.640,7.240,8.9221937500e+04,20190416,sp,300
46.640,7.240,0.0000000000e+00,20190415,ssrd,300
46.640,7.240,9.4279062500e+05,20190415,strd,300
46.640,7.240,9.9993652105e-01,20190416,tcc,300
46.640,7.240,0.0000000000e+00,20190415,tp,300
46.640,7.240,0.0000000000e+00,20190415,fdir,300
46.640,7.240,-1.0107364655e+00,20190416,10u,400
46.640,7.240,1.8949251175e+00,20190416,10v,400
46.640,7.240,2.7180737305e+02,20190416,2d,400
46.640,7.240,2.7460571289e+02,20190416,2t,400
46.640,7.240,8.9238625000e+04,20190416,sp,400
46.640,7.240,0.0000000000e+00,20190415,ssrd,400
46.640,7.240,9.8438612500e+05,20190415,strd,400
46.640,7.240,1.0000000000e+00,20190416,tcc,400
46.640,7.240,0.0000000000e+00,20190415,tp,400
46.640,7.240,0.0000000000e+00,20190415,fdir,400
46.640,7.240,-1.1649522781e+00,20190416,10u,500
46.640,7.240,1.9890327454e+00,20190416,10v,500
46.640,7.240,2.7185620117e+02,20190416,2d,500
46.640,7.240,2.7485839844e+02,20190416,2t,500
46.640,7.240,8.9242687500e+04,20190416,sp,500
46.640,7.240,3.7042412109e+03,20190415,ssrd,500
46.640,7.240,9.8786950000e+05,20190415,strd,500
46.640,7.240,9.9699908495e-01,20190416,tcc,500
46.640,7.240,0.0000000000e+00,20190415,tp,500
46.640,7.240,0.0000000000e+00,20190415,fdir,500
46.640,7.240,-1.0736274719e+00,20190416,10u,600
46.640,7.240,1.9361076355e+00,20190416,10v,600
46.640,7.240,2.7251123047e+02,20190416,2d,600
46.640,7.240,2.7584985352e+02,20190416,2t,600
46.640,7.240,8.9284312500e+04,20190416,sp,600
46.640,7.240,2.0292300000e+05,20190415,ssrd,600
46.640,7.240,9.9845168750e+05,20190415,strd,600
46.640,7.240,9.8165941238e-01,20190416,tcc,600
46.640,7.240,0.0000000000e+00,20190415,tp,600
46.640,7.240,3.6436839844e+04,20190415,fdir,600
46.640,7.240,-6.8404835463e-01,20190416,10u,700
46.640,7.240,1.5246963501e+00,20190416,10v,700
46.640,7.240,2.7350878906e+02,20190416,2d,700
46.640,7.240,2.7796923828e+02,20190416,2t,700
46.640,7.240,8.9304750000e+04,20190416,sp,700
46.640,7.240,5.9174637500e+05,20190416,ssrd,700
46.640,7.240,1.0061957500e+06,20190416,strd,700
46.640,7.240,9.7649443150e-01,20190416,tcc,700
46.640,7.240,5.7337167902e-08,20190416,tp,700
46.640,7.240,1.7448931250e+05,20190416,fdir,700
46.640,7.240,-1.0440355539e-01,20190416,10u,800
46.640,7.240,9.7221773863e-01,20190416,10v,800
46.640,7.240,2.7368017578e+02,20190416,2d,800
46.640,7.240,2.8026733398e+02,20190416,2t,800
46.640,7.240,8.9310500000e+04,20190416,sp,800
46.640,7.240,1.0489290000e+06,20190416,ssrd,800
46.640,7.240,1.0406575625e+06,20190416,strd,800
46.640,7.240,9.8822176456e-01,20190416,tcc,800
46.640,7.240,3.6313537066e-07,20190416,tp,800
46.640,7.240,3.2874443750e+05,20190416,fdir,800
46.640,7.240,8.4481626749e-01,20190416,10u,900
46.640,7.240,2.7241772413e-01,20190416,10v,900
46.640,7.240,2.7303247070e+02,20190416,2d,900
46.640,7.240,2.8180468750e+02,20190416,2t,900
46.640,7.240,8.9327937500e+04,20190416,sp,900
46.640,7.240,1.4072050000e+06,20190416,ssrd,900
46.640,7.240,1.0099879375e+06,20190416,strd,900
46.640,7.240,9.9950814247e-01,20190416,tcc,900
46.640,7.240,2.3300790417e-06,20190416,tp,900
46.640,7.240,5.9590900000e+05,20190416,fdir,900
46.640,7.240,8.9582651854e-01,20190416,10u,1000
46.640,7.240,7.3589456081e-01,20190416,10v,1000
46.640,7.240,2.7379492188e+02,20190416,2d,1000
46.640,7.240,2.8264282227e+02,20190416,2t,1000
46.640,7.240,8.9332000000e+04,20190416,sp,1000
46.640,7.240,1.6665890000e+06,20190416,ssrd,1000
46.640,7.240,1.0637330000e+06,20190416,strd,1000
46.640,7.240,9.9963259697e-01,20190416,tcc,1000
46.640,7.240,1.8602004275e-05,20190416,tp,1000
46.640,7.240,6.5860968750e+05,20190416,fdir,1000
46.640,7.240,1.4032974243e+00,20190416,10u,1100
46.640,7.240,4.7567331791e-01,20190416,10v,1100
46.640,7.240,2.7440332031e+02,20190416,2d,1100
46.640,7.240,2.8343579102e+02,20190416,2t,1100
46.640,7.240,8.9331562500e+04,20190416,sp,1100
46.640,7.240,1.9245210000e+06,20190416,ssrd,1100
46.640,7.240,1.1208110000e+06,20190416,strd,1100
46.640,7.240,1.0000000000e+00,20190416,tcc,1100
46.640,7.240,3.4678931115e-05,20190416,tp,1100
46.640,7.240,4.3217387500e+05,20190416,fdir,1100
46.640,7.240,1.8646316528e+00,20190416,10u,1200
46.640,7.240,-9.8223328590e-02,20190416,10v,1200
46.640,7.240,2.7434130859e+02,20190416,2d,1200
46.640,7.240,2.8349926758e+02,20190416,2t,1200
46.640,7.240,8.9331937500e+04,20190416,sp,1200
46.640,7.240,1.4521480000e+06,20190416,ssrd,1200
46.640,7.240,1.1432040000e+06,20190416,strd,1200
46.640,7.240,1.0000000000e+00,20190416,tcc,1200
46.640,7.240,3.6489072954e-05,20190416,tp,1200
46.640,7.240,2.4768206250e+05,20190416,fdir,1200
46.640,7.240,2.0807228088e+00,20190416,10u,1300
46.640,7.240,2.8389835358e-01,20190416,10v,1300
46.640,7.240,2.7484179688e+02,20190416,2d,1300
46.640,7.240,2.8339746094e+02,20190416,2t,1300
46.640,7.240,8.9365812500e+04,20190416,sp,1300
46.640,7.240,1.7532570000e+06,20190416,ssrd,1300
46.640,7.240,1.1505150000e+06,20190416,strd,1300
46.640,7.240,9.8383367062e-01,20190416,tcc,1300
46.640,7.240,2.3156506359e-05,20190416,tp,1300
46.640,7.240,2.9823843750e+05,20190416,fdir,1300
46.640,7.240,2.1437129974e+00,20190416,10u,1400
46.640,7.240,1.5014570951e-01,20190416,10v,1400
46.640,7.240,2.7491894531e+02,20190416,2d,1400
46.640,7.240,2.8328564453e+02,20190416,2t,1400
46.640,7.240,8.9372562500e+04,20190416,sp,1400
46.640,7.240,1.2272780000e+06,20190416,ssrd,1400
46.640,7.240,1.1601790000e+06,20190416,strd,1400
46.640,7.240,9.5468533039e-01,20190416,tcc,1400
46.640,7.240,2.5903602364e-05,20190416,tp,1400
46.640,7.240,1.6780050000e+05,20190416,fdir,1400
46.640,7.240,1.9291324615e+00,20190416,10u,1500
46.640,7.240,5.9755718708e-01,20190416,10v,1500
46.640,7.240,2.7550756836e+02,20190416,2d,1500
46.640,7.240,2.8270434570e+02,20190416,2t,1500
46.640,7.240,8.9365500000e+04,20190416,sp,1500
46.640,7.240,8.5203512500e+05,20190416,ssrd,1500
46.640,7.240,1.1567550000e+06,20190416,strd,1500
46.640,7.240,9.5803797245e-01,20190416,tcc,1500
46.640,7.240,3.1357631087e-05,20190416,tp,1500
46.640,7.240,6.7579937500e+04,20190416,fdir,1500
46.640,7.240,1.8154392242e+00,20190416,10u,1600
46.640,7.240,5.6452029943e-01,20190416,10v,1600
46.640,7.240,2.7657202148e+02,20190416,2d,1600
46.640,7.240,2.8201831055e+02,20190416,2t,1600
46.640,7.240,8.9372375000e+04,20190416,sp,1600
46.640,7.240,7.9415950000e+05,20190416,ssrd,1600
46.640,7.240,1.1385590000e+06,20190416,strd,1600
46.640,7.240,9.7873532772e-01,20190416,tcc,1600
46.640,7.240,6.4542487962e-05,20190416,tp,1600
46.640,7.240,1.1368156250e+05,20190416,fdir,1600
46.640,7.240,1.6391286850e+00,20190416,10u,1700
46.640,7.240,8.1638872623e-02,20190416,10v,1700
46.640,7.240,2.7735205078e+02,20190416,2d,1700
46.640,7.240,2.8105834961e+02,20190416,2t,1700
46.640,7.240,8.9421312500e+04,20190416,sp,1700
46.640,7.240,5.1397331250e+05,20190416,ssrd,1700
46.640,7.240,1.1086170000e+06,20190416,strd,1700
46.640,7.240,9.9979370832e-01,20190416,tcc,1700
