,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,vp_a,DroneV,a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice,thickness
2835,2019-03-01 05:45:00,0.0,3.372,86.73,0.754,0.0,0.0,0,906.52,1,305.128,0.0,,0.35,0,0.0,-2.3525465682280706,-2.667354797162665,0.051638602673443286,1480.098354066896,1.614065816866844,0.0,0.07972626760146365,122.90231377090119,0.0,0.414233076486162,81471.00250346833,29.049582271403242,0.0,15.45162475148743,14.407981834577372,-24.62430960364775,0.0,-0.8100243146615562,711.4045863531869,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,4.425272667755493,0.0,0.3430114287049959,27937.487483927638,5.048620606628789,0.0
2836,2019-03-01 06:00:00,0.0,3.367,86.881,0.748,0.0,0.0,0,906.339,1,309.81,0.0,,0.35,0,0.0,-1.9383134917419087,-2.6652305174933963,0.051638602673443286,1480.098354066896,1.614065816866844,0.0,0.08188203382002375,122.98204003850265,0.0,0.41565642952911847,81471.00250346833,29.73061945354602,0.0,18.35710665231312,13.24392282066889,-25.29014103406497,0.0,-1.870410019435993,711.3227043193668,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,4.44047841948105,0.0,0.3430114287049959,27937.487483927638,5.226725255980736,0.0
2837,2019-03-01 06:15:00,0.0,3.401,86.871,0.76,0.002,1.935,0,906.221,1,310.006,0.0,,0.35,0,0.0,-1.5226570622127902,-2.660325388220648,0.051638602673443286,1480.098354066896,1.614065816866844,0.0,0.08613172135861162,123.06392207232267,0.0,0.09143723257226423,81471.00250346833,27.57953096462179,1.2578171301834755,16.76228337235733,12.48673324957621,-26.60270243719066,0.0,-2.9273027874952287,711.2365725980083,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,0.9768285274311275,0.0,0.3430114287049959,27937.487483927638,5.411182519278007,0.0
2838,2019-03-01 06:30:00,0.041,3.435,86.861,0.771,0.004,3.87,0,906.102,1,310.203,0.0,,0.35,0,0.0,-1.4312198296405259,-2.652648569531732,0.07098074811701853,1480.098354066896,1.614065816866844,0.0,0.088046293557789,123.15005379368128,0.0,0.11804636212495016,81471.00250346833,28.455133706523593,2.5156845499451044,16.56422835536688,12.518045184445443,-27.194038517624644,0.0,-3.1428243832338327,711.1485263044505,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,1.261095188898949,0.0,0.3430114287049959,27937.487483927638,5.452546133762644,0.0
2839,2019-03-01 06:45:00,0.084,3.468,86.85,0.783,0.006,5.805,0,905.984,1,310.4,0.0,,0.35,0,0.0,-1.3131734675155757,-2.6444065478781287,0.09113767418884797,1480.098354066896,1.614065816866844,0.0,0.0902993863562402,123.23810008723908,0.0,0.11214072691259754,81471.00250346833,29.08793529479467,3.773605436929336,16.250618320393187,12.489070420957704,-27.889930302151043,0.0,-3.4253588834855595,711.0582269180942,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,1.1980049926436251,0.0,0.3430114287049959,27937.487483927638,5.506373740225141,0.0
2840,2019-03-01 07:00:00,0.127,3.502,86.84,0.794,0.008,7.74,0,905.866,1,310.596,0.0,,0.35,0,0.0,-1.2010327406029782,-2.6354235826702537,0.11112611266463293,1480.098354066896,1.614065816866844,0.0,0.09242575217997612,123.32839947359531,0.0,0.11335353402866374,81471.00250346833,29.75764257819598,5.031577855785856,15.96093662456866,12.455919354266197,-28.546681106491064,0.0,-3.6907912564247334,710.9658011659142,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,1.2109614717049162,0.0,0.3430114287049959,27937.487483927638,5.55795645232085,0.0
2841,2019-03-01 07:15:00,0.169,3.466,87.109,0.797,0.23,20.901,0,905.902,1,309.927,0.0,,0.35,0,0.0,-1.0876792065743144,-2.625744524044941,0.13045164868876363,1480.098354066896,1.614065816866844,0.0,0.09365282453544287,123.42082522577529,0.0,0.7140959584594179,81471.00250346833,36.554398343453556,13.605152521478969,14.800391270833927,12.106407722178314,-28.92567551443367,0.0,-3.957553171037656,710.8721483413788,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,7.628722829019885,0.0,0.3430114287049959,27937.487483927638,5.610547029708165,0.0
2842,2019-03-01 07:30:00,0.21,3.43,87.379,0.8,0.453,34.062,0,905.937,1,309.258,0.0,,0.35,0,0.0,-0.3735832481148965,-2.6153658852940804,0.14909538074047546,1480.098354066896,1.614065816866844,0.0,0.09973331642235149,123.51447805031073,0.06805374311847681,0.3735832481148965,81471.00250346833,37.58722601864686,22.184201134859034,11.020634657854544,10.150658896821547,-30.80370040221805,0.0,-5.768268670888271,710.7724150249564,9.043991259776542,0.5660262871289036,1.6501674281404475,0,0,0.0,3.991008518773846,2.792517097654965,0.3430114287049959,27937.487483927638,5.952411160563416,0.0
2843,2019-03-01 07:45:00,0.25,3.393,87.648,0.803,0.676,47.223,0,905.973,1,308.588,0.0,,0.35,0,0.0,0.0,-2.6002386654777623,0.16704313006109586,1480.0303003237775,1.6139916034065185,0.0,0.10323752515141053,123.61421136673307,0.2435311768800155,-0.0,81471.00250346833,41.88035407526675,30.768348751348846,8.713461164361092,9.089248631960722,-31.886990142860736,0.0,-6.69070447240391,710.7372312429236,9.043714033976922,0.5660176118500326,1.6501421366249325,0,0,0.0,0.0,9.993363932406016,0.3430114287049959,27937.487483927638,6.138722487968679,-8.20583061104444e-06
2844,2019-03-01 08:00:00,0.289,3.357,87.917,0.806,0.898,60.384,0,906.009,1,307.919,0.0,,0.35,0,0.0,0.0,-2.582692099200358,0.18428511789366375,1479.7867691468975,1.613726029604032,0.0,0.10361186413566631,123.71744889188449,0.4331495439118827,-0.0,81471.00250346833,49.78247536167642,39.35716722331453,8.044461164361053,9.026766708833835,-32.00612333747509,0.0,-6.645919734832998,710.8771505556679,9.04272194315031,0.5659865650765865,1.6500516242663112,0,0,0.0,0.0,17.77635202420133,0.3430114287049959,27937.487483927638,6.138723200906196,-2.93655683371493e-05
2845,2019-03-01 08:15:00,0.327,3.33,88.126,0.81,7.421,75.53,0,906.037,1,305.003,0.0,,0.35,0,0.0,0.0,-2.5652620261331456,0.20081564153298764,1479.3536196029856,1.6132536745943138,0.0,0.10410575613267226,123.82106075602016,0.6193717857695176,-0.0,81471.00250346833,57.588794602934236,50.06316436928059,5.128461164361056,8.998881013018503,-32.16496556468404,0.0,-6.601711943725909,711.2061943434471,9.040957255572337,0.5659313362306607,1.649890612587679,0,0,0.0,7.105427357601002e-15,25.42382903825019,0.3430114287049959,27937.487483927638,6.138723755412063,-5.223593213283748e-05
2846,2019-03-01 08:30:00,0.363,3.302,88.334,0.814,13.944,90.675,0,906.065,1,302.088,0.0,,0.35,0,0.0,0.0,-2.547946205964234,0.21620906470322077,1478.734247817216,1.6125782418944559,0.0,0.10459066473469585,123.92516651215283,0.808527804041062,-0.0,81471.00250346833,65.5213357929889,60.89838247884411,2.2134611643610924,8.967557127412482,-32.323807820583625,0.0,-6.558064977628777,711.720975464482,9.038433583708951,0.5658523443368133,1.6496603231942744,0,0,0.0,0.0,33.19752797240528,0.3430114287049959,27937.487483927638,6.138724309916978,-7.470809569876116e-05
2847,2019-03-01 08:45:00,0.398,3.274,88.543,0.818,20.467,105.82,0,906.093,1,299.172,0.0,,0.35,0,0.0,0.0,-2.530742467404847,0.23090645675062707,1477.9257200131751,1.6116965321844876,0.0,0.1050663177235191,124.02975717688753,1.0003894400985218,-0.0,81471.00250346833,73.57284815625151,71.8548755927048,-0.7025388356389044,8.935483921279499,-32.48265010517377,0.0,-6.514972522093882,712.4244369507995,9.03513865270959,0.5657491951371547,1.6493596066844833,0,0,0.0,0.0,41.09019805107774,0.3430114287049959,27937.487483927638,6.138724864420939,-9.755116324112328e-05
2848,2019-03-01 09:00:00,0.431,3.247,88.752,0.822,26.99,120.966,0,906.122,1,296.256,0.0,,0.35,0,0.0,0.0,-2.513648657035315,0.244505256910507,1476.9253305730765,1.610605594954282,0.0,0.10553245004991652,124.13482349461104,1.194622778138612,-0.0,81471.00250346833,81.73182487925003,82.91737797460948,-3.618538835638958,8.905413809370357,-32.64149252375656,0.0,-6.4724280690908556,713.3192939408481,9.031061011019023,0.5656215168061518,1.6489873790549698,0,0,0.0,0.0,49.090332355493466,0.3430114287049959,27937.487483927638,6.138725438727608,-0.00012074382830621191
2849,2019-03-01 09:15:00,0.462,3.149,88.706,0.791,23.807,107.23,0,906.124,1,300.215,0.0,,0.35,0,0.0,0.0,-2.4966626402559733,0.2570376287853008,1475.7307077949379,1.6093028438330839,0.0,0.10149774803313662,124.24035594466096,1.0820288136518779,-0.0,81471.00250346833,75.8980171496665,73.67704163851958,0.3404611643610451,8.310939124932919,-31.410487533916612,0.0,-6.430424778147037,714.4124189709536,9.026190457346148,0.5654689731853734,1.6485426602846527,0,0,0.0,0.0,44.48752961574989,0.3430114287049959,27937.487483927638,6.138725478334928,-0.00014425227773442467
2850,2019-03-01 09:30:00,0.491,3.051,88.661,0.759,20.624,93.494,0,906.127,1,304.175,0.0,,0.35,0,0.0,0.0,-2.479782302970721,0.2685380868115194,1474.648678981286,1.6081228778421874,0.0,0.09734403351876324,124.3418536926941,0.9692409513374151,-0.0,81471.00250346833,70.00952943758321,64.37101417656051,4.3004611643610815,7.726563506355263,-30.13977277999133,0.0,-6.38850940969364,715.3971037510867,9.021777822080743,0.5653307358316881,1.6481396493581444,0,0,0.0,0.0,39.86975665759188,0.3430114287049959,27937.487483927638,6.138725537745898,-0.0001307269103695822
2851,2019-03-01 09:45:00,0.518,2.953,88.615,0.728,17.441,79.757,0,906.13,1,308.134,0.0,,0.35,0,0.0,0.0,-2.4630078958509958,0.2790426062417492,1473.6794380299484,1.6070659084296057,0.0,0.09332727465762741,124.43919772621287,0.8549163970248842,-0.0,81471.00250346833,64.09119831471456,55.00545836205053,8.259461164361085,7.172964130943556,-28.90876784741412,0.0,-6.346685342640608,716.2730174277664,9.017824231952691,0.5652068505519241,1.6477784798185995,0,0,0.0,0.0,35.18243046730044,0.3430114287049959,27937.487483927638,6.138725597156855,-0.00011715755291543204
2852,2019-03-01 10:00:00,0.542,2.855,88.569,0.697,14.258,66.021,0,906.133,1,312.094,0.0,,0.35,0,0.0,0.0,-2.4463396541852527,0.28820942793144594,1472.8245216329235,1.606133611377234,0.0,0.08931861393500337,124.53252500087049,0.7399032076749376,-0.0,81471.00250346833,58.138829976885404,45.584688515240266,12.219461164361064,6.639634323793842,-27.67776289100938,0.0,-6.304954026509759,717.0386152108563,9.014336258831836,0.5650975327764327,1.6474597797219175,0,0,0.0,0.0,30.461067085876024,0.3430114287049959,27937.487483927638,6.138725656567803,-0.00010338381281244622
2853,2019-03-01 10:15:00,0.563,2.839,88.622,0.771,19.447,75.694,0,906.13,1,311.198,0.0,,0.35,0,0.0,0.0,-2.4297778078338923,0.29609440262259,1472.0846184252487,1.6053267376502167,0.0,0.09876841469898338,124.6218436148055,0.8423695647121804,-0.0,81471.00250346833,65.30741414222251,52.94389610107098,11.32346116436105,7.3033750480672905,-30.616291223016873,0.0,-6.2633181712768025,717.6797500038323,9.011316983153986,0.5650028875313842,1.6471838552566427,0,0,0.0,0.0,34.69112291920564,0.3430114287049959,27937.487483927638,6.138725597156855,-8.951005419027297e-05
2854,2019-03-01 10:30:00,0.581,2.823,88.676,0.844,24.636,85.366,0,906.127,1,310.301,0.0,,0.35,0,0.0,0.0,-2.4133225745001887,0.30274915727931767,1471.2422488605364,1.6044081230758303,0.0,0.10807877728143359,124.72061202950448,0.9460295154243231,-0.0,81471.00250346833,72.49010765458226,60.335943355176624,10.426461164361058,7.949791156403557,-33.51510965258588,0.0,-6.222088021358982,718.414040791263,9.007878963715237,0.5648950966155157,1.6468696064974238,0,0,0.0,7.105427357601002e-15,38.974998001996376,0.3430114287049959,27937.487483927638,6.138725537745898,-0.00010194010221852396
2855,2019-03-01 10:45:00,0.596,2.808,88.729,0.918,29.826,95.038,0,906.124,1,309.404,0.0,,0.35,0,0.0,0.0,-2.396972543372216,0.30821994831654537,1470.2962193451121,1.6033764660252041,0.0,0.11750447910449363,124.82869080678591,1.0492369754965771,-0.0,81471.00250346833,79.69916883878983,67.75012931601803,9.529461164361066,8.600837487654292,-36.45363787122054,0.0,-6.181259129243564,719.2425658275829,9.004017087624687,0.5647739921498381,1.646516544017451,0,0,0.0,0.0,43.24553096756929,0.3430114287049959,27937.487483927638,6.138725478334928,-0.0001145282984798018
2856,2019-03-01 11:00:00,0.608,2.792,88.782,0.992,35.015,104.711,0,906.122,1,308.508,0.0,,0.35,0,0.0,0.0,-2.3807263170365354,0.31254670901229986,1469.2469823696156,1.6022322599450551,0.0,0.1269161008229667,124.94619528589041,1.1523309247086724,-0.0,81471.00250346833,86.90944396970315,75.1756349604427,8.633461164361051,9.241172661313398,-39.39216616005659,0.0,-6.140824816413997,720.1648867022565,8.9997329297663,0.5646396149716353,1.646124786871894,0,0,0.0,0.0,47.51727780964656,0.3430114287049959,27937.487483927638,6.138725438727608,-0.00012707728883828534
2857,2019-03-01 11:15:00,0.617,2.768,89.313,1.008,27.252,108.771,0,906.095,1,309.902,0.0,,0.35,0,0.0,0.0,-2.364582523248284,0.31576227805454626,1468.094651444907,1.6009756286204002,0.0,0.1288956841080884,125.07311138671338,1.1998557879760476,-0.0,81471.00250346833,89.53041016436403,76.29449984100263,10.027461164361057,9.309228178580806,-40.02752019226362,0.0,-6.100779019580465,721.188321942857,8.995026651976206,0.5644919606803035,1.6456943222314322,0,0,0.0,0.0,49.502889972100405,0.3430114287049959,27937.487483927638,6.1387249040283285,-0.000139629846181188
2858,2019-03-01 11:30:00,0.622,2.744,89.844,1.023,19.49,112.83,0,906.069,1,311.296,0.0,,0.35,0,0.0,0.0,-2.348539811827066,0.31753767028383356,1466.894795656931,1.5996671708363477,0.0,0.1307424789690923,125.20200707082147,1.2467351974823864,-0.0,81471.00250346833,92.0882203519808,77.36222597599074,11.421461164361062,9.36557263108645,-40.62316440683205,0.0,-6.06103941945746,722.257435251864,8.990124967359185,0.564338134642766,1.6452458647613177,0,0,0.0,0.0,51.46505594514874,0.3430114287049959,27937.487483927638,6.13872438913189,-0.00014546458111549103
2859,2019-03-01 11:45:00,0.623,2.719,90.375,1.039,11.728,116.89,0,906.042,1,312.69,0.0,,0.35,0,0.0,0.0,-2.3325972559263275,0.3178917975354898,1465.6480604594485,1.598307590468319,0.0,0.13271206631802732,125.33274954979056,1.2919632484009516,-0.0,81471.00250346833,94.62082171657819,78.40185275097255,12.815461164361068,9.425109594531389,-41.258518223170505,0.0,-6.021601793286816,723.3714583830283,8.985030353647115,0.564178209600271,1.6447796265280936,0,0,0.0,0.0,53.36230349340769,0.3430114287049959,27937.487483927638,6.138723854430869,-0.00015123041926169643
2860,2019-03-01 12:00:00,0.621,2.695,90.906,1.055,3.965,120.95,0,906.016,1,314.084,0.0,,0.35,0,0.0,0.0,-2.316753944381439,0.3171832254945336,1464.3560972110477,1.5968986883435634,0.0,0.13467654143820953,125.46546161610858,1.3369672983071097,-0.0,81471.00250346833,97.14746519237694,79.4349604679058,14.209461164361073,9.4855041868187,-41.893872063971365,0.0,-5.982460626708628,724.528745089991,8.979749397309273,0.5640123872107446,1.644296195436155,0,0,0.0,0.0,55.253593128405576,0.3430114287049959,27937.487483927638,6.138723339532753,-0.00015680549417217992
2861,2019-03-01 12:15:00,0.615,2.568,91.436,0.988,3.824,114.946,0,905.96,1,313.763,0.0,,0.35,0,0.0,0.0,-2.301008988614728,0.31504990833930296,1463.0191299127405,1.595440708737994,0.0,0.12604682135270162,125.6001381575468,1.2737611781588383,-0.0,81471.00250346833,91.90681056003176,75.49798805216818,13.888461164361047,8.463973807490902,-39.23330627633257,0.0,-5.943612463988373,725.7396655669454,8.974282849508695,0.5638406858682788,1.6437956251108043,0,0,0.0,0.0,52.67350428369919,0.3430114287049959,27937.487483927638,6.138722230518633,-0.0001623630617137536
2862,2019-03-01 12:30:00,0.606,2.441,91.966,0.921,3.684,108.941,0,905.905,1,313.442,0.0,,0.35,0,0.0,0.0,-2.285361511958945,0.31182869091290866,1461.7453687345817,1.5940516561991076,0.0,0.11743088154976608,125.7261849788995,1.2119731596835146,-0.0,81471.00250346833,86.72025363719905,71.55835498326006,13.567461164361077,7.499345977190907,-36.57274156796358,0.0,-5.904908487613007,726.8959958635544,8.969073187639204,0.5636770045025875,1.6433184358628854,0,0,0.0,0.0,50.14751206923547,0.3430114287049959,27937.487483927638,6.1387211413046225,-0.00015478145297843552
2863,2019-03-01 12:45:00,0.594,2.313,92.496,0.853,3.544,102.936,0,905.85,1,313.121,0.0,,0.35,0,0.0,0.0,-2.269811415342009,0.3074944895863594,1460.5333955748981,1.5927299842692455,0.0,0.10870048666834604,125.84361586044926,1.1523149402553987,-0.0,81471.00250346833,81.57788964560349,67.61674430621115,13.246461164361051,6.58103614748246,-33.87246799364315,0.0,-5.866351972451164,727.9992685365696,8.964114832649045,0.5635211747411016,1.6428641368266284,0,0,0.0,0.0,47.70542165196034,0.3430114287049959,27937.487483927638,6.138720052086933,-0.00014735880756147003
2864,2019-03-01 13:00:00,0.578,2.186,93.026,0.786,3.403,96.932,0,905.794,1,312.8,0.0,,0.35,0,0.0,0.0,-2.2543585822042203,0.3016467853374284,1459.3810806346428,1.5914733703758372,0.0,0.10010975648150848,125.9523163471176,1.0933818984789394,-0.0,81471.00250346833,76.50134455216747,63.673027606827134,12.925461164361082,5.7308028325480365,-31.211905079878733,0.0,-5.827947051568778,729.0514737203436,8.959399275885753,0.563372935584337,1.642431967095945,0,0,0.0,0.0,45.289439472288734,0.3430114287049959,27937.487483927638,6.138718943061502,-0.00014018270814999546
2865,2019-03-01 13:15:00,0.559,2.128,93.353,0.714,3.157,94.154,0,905.871,1,313.856,0.0,,0.35,0,0.0,0.0,-2.2390028738185865,0.29460246392817757,1458.2876987361637,1.5902810237035592,0.0,0.09089399225212892,126.05242610359912,1.1271560835759313,-0.0,81471.00250346833,75.06455492491571,61.80463898610382,13.981461164361065,5.068150649345022,-28.35280631410669,0.0,-5.789695874894193,730.0539616265703,8.95492373999286,0.5632322056828759,1.6420216895084245,0,0,0.0,0.0,46.711748610809025,0.3430114287049959,27937.487483927638,6.1387204679704865,-0.00013308332797347462
2866,2019-03-01 13:30:00,0.537,2.071,93.68,0.643,2.912,91.376,0,905.947,1,314.912,0.0,,0.35,0,0.0,0.0,-2.2237441395517696,0.2863131887354364,1457.1605426525878,1.5890518458588743,0.0,0.08181334953329056,126.14332009585125,1.1608029336617434,-0.0,81471.00250346833,73.66436607620862,59.93633360363844,15.037461164361048,4.4422928645571025,-25.53341586810999,0.0,-5.751721556347977,731.099304360613,8.950308785297194,0.5630870550281714,1.641598523856911,0,0,0.0,0.0,48.13095020809863,0.3430114287049959,27937.487483927638,6.138721973068381,-0.00013726279311517027
2867,2019-03-01 13:45:00,0.512,2.014,94.007,0.571,2.666,88.598,0,906.024,1,315.967,0.0,,0.35,0,0.0,0.0,-2.2085815789953487,0.276725579888979,1455.999739718926,1.5877859757022095,0.0,0.07261371892119986,126.22513344538454,1.1958140103186616,-0.0,81471.00250346833,72.28329602873082,58.06823775738962,16.092461164361055,3.8366183543004575,-22.674314280473336,0.0,-5.714021247320324,732.1874935753536,8.945554825204209,0.5629374932082731,1.641162498093971,0,0,0.0,0.0,49.60898174825748,0.3430114287049959,27937.487483927638,6.13872349796303,-0.0001414331267256831
2868,2019-03-01 14:00:00,0.485,1.957,94.334,0.5,2.42,85.82,0,906.1,1,317.023,0.0,,0.35,0,0.0,0.0,-2.1935144011555825,0.26617689307483017,1454.8039257086075,1.58648192552738,0.0,0.06354988860910687,126.29774716430575,1.230680127821341,-0.0,81471.00250346833,70.93831599658952,56.201696252806705,17.148461164361095,3.264752657328912,-19.854921050552015,0.0,-5.676594077907176,733.3197576970632,8.940656159219689,0.5627833372931758,1.6407130789137434,0,0,0.0,0.0,51.08339494603751,0.3430114287049959,27937.487483927638,6.138725003046781,-0.0001457763325261094
2869,2019-03-01 14:15:00,0.456,1.881,94.652,0.483,1.817,77.188,0,906.152,1,316.666,0.0,,0.35,0,0.0,0.0,-2.178541814078658,0.2546309140385112,1453.573245580786,1.5851398534141614,0.0,0.061354576664096196,126.36129705291485,1.0949843168565339,-0.0,81471.00250346833,64.65640507030041,50.472931841025186,16.791461164361067,3.0314492586679034,-19.17985695231301,0.0,-5.639437193753744,734.4890832482204,8.935613262105546,0.5626245984531372,1.6402502988814922,0,0,0.0,0.0,45.4765481179874,0.3430114287049959,27937.487483927638,6.138726032836879,-0.00015010890580268173
2870,2019-03-01 14:30:00,0.425,1.806,94.969,0.467,1.214,68.556,0,906.204,1,316.309,0.0,,0.35,0,0.0,0.0,-2.163663035303096,0.24205212080152252,1452.4782612639297,1.583945759284547,0.0,0.05929234134566183,126.42265162957895,0.9591312006341495,-0.0,81471.00250346833,58.39885873727039,44.75240332852448,16.434461164361096,2.8143229031628048,-18.544502482998823,0.0,-5.6023286587779895,735.5247752237312,8.931125202418075,0.5624832869475648,1.6398383257116596,0,0,0.0,0.0,39.854356254271565,0.3430114287049959,27937.487483927638,6.138727062623691,-0.00013363314800994084
2871,2019-03-01 14:45:00,0.391,1.73,95.287,0.45,0.612,59.924,0,906.255,1,315.952,0.0,,0.35,0,0.0,0.0,-2.148878448262983,0.22798903363516218,1451.5191300632955,1.5828998146818927,0.0,0.05710880245830556,126.48194397092462,0.8246628200908941,-0.0,81471.00250346833,52.15138227002847,39.041294037580066,16.07746116436107,2.5978995591572813,-17.869437880777276,0.0,-5.56527249106995,736.4267976219071,8.927193043108451,0.5623594493938162,1.6394772953103809,0,0,0.0,0.0,34.281944389251194,0.3430114287049959,27937.487483927638,6.138728072603717,-0.00011711229872483304
2872,2019-03-01 15:00:00,0.356,1.655,95.605,0.433,0.009,51.292,0,906.307,1,315.595,0.0,,0.35,0,0.0,0.0,-2.1341884185361826,0.21323722487640137,1450.6944672432046,1.5820005095345742,0.0,0.05493055275883209,126.53905277338292,0.6908565135942981,-0.0,81471.00250346833,45.924756890840726,33.34104743776553,15.720461164361097,2.391522947594122,-17.194373111883348,0.0,-5.528274658880026,737.1965298892392,8.92381147258147,0.5622529300069875,1.6391667535093952,0,0,0.0,0.0,28.73038377895738,0.3430114287049959,27937.487483927638,6.138729102384017,-0.00010073772830672158
2873,2019-03-01 15:15:00,0.32,1.611,95.687,0.43,0.545,49.442,0,906.377,1,315.679,0.0,,0.35,0,0.0,0.0,-2.1195932833254165,0.197791628484066,1450.0036107296103,1.5812471218425412,0.0,0.054532663806174754,126.59398332614175,0.6672440056849467,-0.0,81471.00250346833,44.83248002023431,32.20736768439048,15.804461164361044,2.311991303089273,-17.075247361930234,0.0,-5.491340131606492,737.8328537390273,8.920978088134037,0.5621636629272022,1.6389065083037988,0,0,0.0,0.0,27.757232658304073,0.3430114287049959,27937.487483927638,6.138730488621543,-8.442442944338686e-05
2874,2019-03-01 15:30:00,0.282,1.568,95.769,0.426,1.08,47.593,0,906.447,1,315.764,0.0,,0.35,0,0.0,0.0,-2.105093356434587,0.18121028569407577,1449.3363667239253,1.580519483886505,0.0,0.054008820333538765,126.64851598994792,0.644291019036922,-0.0,81471.00250346833,43.72702968486432,31.06265962055725,15.88946116436108,2.2295201257148096,-16.916411671604322,0.0,-5.4546112257688115,738.4460889243786,8.91824111758432,0.5620774199499384,1.6386550794298707,0,0,0.0,-3.552713678800501e-15,26.81061801326,0.3430114287049959,27937.487483927638,6.138731874853116,-8.156481821245294e-05
2875,2019-03-01 15:45:00,0.242,1.524,95.851,0.423,1.616,45.744,0,906.517,1,315.848,0.0,,0.35,0,0.0,0.0,-2.0906882025772537,0.16347404593177564,1448.6920757048883,1.5798168764502598,0.0,0.053612594047123714,126.70252481028146,0.6201875911357938,-0.0,81471.00250346833,42.612548969887506,29.905313137846736,15.973461164361083,2.151862963878006,-16.797285805044943,0.0,-5.418088296198312,739.0367673493685,8.915597899353491,0.5619941185812063,1.6384122263883651,0,0,0.0,0.0,25.815263164842563,0.3430114287049959,27937.487483927638,6.138733261078737,-7.878318459678463e-05
2876,2019-03-01 16:00:00,0.202,1.48,95.933,0.42,2.152,43.894,0,906.587,1,315.932,0.0,,0.35,0,0.0,0.0,-2.0763773816987814,0.14547628256858802,1448.0718881137525,1.5791405541044192,0.0,0.05321718123877669,126.75613740432858,0.5957996925036579,-0.0,81471.00250346833,41.48535905952907,28.73459222405694,16.057461164361087,2.0750750883140636,-16.678159884666563,0.0,-5.381769417203026,739.6037377592655,8.913053195813523,0.5619139102485944,1.638178390644423,0,0,0.0,0.0,24.807199174862504,0.3430114287049959,27937.487483927638,6.138734647298408,-7.585832755979308e-05
2877,2019-03-01 16:15:00,0.161,1.427,96.085,0.408,1.614,36.911,0,906.7,1,314.819,0.0,,0.35,0,0.0,0.0,-2.062160460985649,0.12678729546608147,1447.4760884212487,1.578490827067883,0.0,0.05168252803700952,126.80935458556736,0.467394721294824,-0.0,81471.00250346833,35.66781244775788,24.12516255167347,14.944461164361087,1.9438425103272985,-16.201646936774438,0.0,-5.3456537786039755,740.1478549237322,8.910608216565358,0.5618368344110277,1.6379536872348086,0,0,0.0,0.0,19.466165510983444,0.3430114287049959,27937.487483927638,6.138736885040468,-7.289612462330384e-05
2878,2019-03-01 16:30:00,0.118,1.373,96.237,0.397,1.076,29.928,0,906.813,1,313.706,0.0,,0.35,0,0.0,0.0,-2.0480370090205944,0.10695825831973636,1447.008693699954,1.5779811272627633,0.0,0.05027831860952616,126.86103711360437,0.33859923571733735,-0.0,81471.00250346833,29.869940898402753,19.528006605868825,13.831461164361087,1.8200868216063044,-15.764843574871435,0.0,-5.309613693433463,740.5649713264174,8.90868993713364,0.5617763549224991,1.637777368070293,0,0,0.0,0.0,14.105097323531318,0.3430114287049959,27937.487483927638,6.138739122767032,-5.720146063342812e-05
2879,2019-03-01 16:45:00,0.076,1.32,96.389,0.386,0.538,22.945,0,906.927,1,312.594,0.0,,0.35,0,0.0,0.0,-2.034007266297071,0.08739919404699563,1446.6700944642366,1.5776118805498764,0.0,0.048877608183988154,126.9113154322139,0.2103543393781186,-0.0,81471.00250346833,24.092180757552903,14.944813498158236,12.719461164361064,1.7015585238676578,-15.328039943919594,0.0,-5.273652428834054,740.8546929539508,8.90730013057542,0.5617325330518882,1.6376496117713955,0,0,0.0,0.0,8.76414081363331,0.3430114287049959,27937.487483927638,6.138741380280791,-4.144792505886216e-05
2880,2019-03-01 17:00:00,0.032,1.266,96.541,0.375,0.0,15.962,0,907.04,1,311.481,0.0,,0.35,0,0.0,0.0,-2.02007145796677,0.06674400177682908,1446.4597401248584,1.577382486504753,0.0,0.047480137133930775,126.96019304039788,0.08251926177755119,-0.0,81471.00250346833,18.329627310886288,10.3753,11.606461164361065,1.5856405247662406,-14.891235943620776,0.0,-5.237774378241017,741.017567156195,8.906436660434675,0.5617053053275659,1.6375702332958002,0,0,0.0,0.0,3.4383913672655115,0.3430114287049959,27937.487483927638,6.138743617976244,-2.5753487786488023e-05
