,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing,LW_in,vp_a,h_s,DroneV,a,cld,Discharge,T_s,T_bulk,f_cone,ice,iceV,solid,gas,vapour,melted,delta_T_s,unfrozen_water,TotalE,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dpt,cdt,$q_{T}$,$q_{melt}$,s_cone,input,vp_ice,thickness
2675,2019-02-27 17:45:00,0.0,5.797,71.937,0.305,11.551,8.09,0.0,913.059,1,249.772,0.0,,,0.35,0,0.0,-6.577242213985194,-5.428059146313297,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.030543025467396612,139.24692231056753,0.0,-0.8125221389090942,17125.757921432807,-1.7290400533918602,5.355290254468508,-22.24611916016221,12.689094078756119,-6.951174582680939,0.0,2.472694773545723,614.3537018345829,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-8.6802146360728,0.0,0.08126581855676522,6383.544779738637,3.5232087458691894,0.0
2676,2019-02-27 18:00:00,0.0,4.946,73.782,0.316,0.098,0.641,0.0,913.041,1,249.023,0.0,,,0.35,0,0.0,-7.3897643528942885,-5.449780618278719,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.029490270501490033,139.27746533603494,0.0,-0.8151257398339904,17125.757921432807,-1.996447074424613,0.417471179546179,-19.69377238486939,13.105595236651457,-6.711581960508899,0.0,4.174258894247141,614.3242115640815,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-8.708029034933512,0.0,0.08126581855676522,6383.544779738637,3.283354941794764,0.0
2677,2019-02-27 18:15:00,0.0,4.289,75.573,0.316,0.074,0.481,0.0,913.064,1,249.268,0.0,,,0.35,0,0.0,-8.204890092728279,-5.48644953856676,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.027464459733025953,139.30695560653643,0.0,-0.27906003765263243,17125.757921432807,3.2693228197305313,0.3132700743511964,-16.167133445917926,13.273923406658769,-6.250535154975487,0.0,5.849262784638492,614.2967471043485,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-2.9812123352449555,0.0,0.08126581855676522,6383.544779738637,3.057807475302671,0.0
2678,2019-02-27 18:30:00,0.0,3.633,77.364,0.316,0.049,0.32,0.0,913.086,1,249.512,0.0,,,0.35,0,0.0,-8.483950130380912,-5.537832587924172,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.026800687267051693,139.33442006626947,0.0,-0.13898076425289252,17125.757921432807,4.6147311725981,0.2084105897730895,-14.806594360379052,12.87376006491095,-6.099469626149964,0.0,6.339154878293112,614.2699464170814,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-1.4847384535518637,0.0,0.08126581855676522,6383.544779738637,2.983905114648714,0.0
2679,2019-02-27 18:45:00,0.0,2.976,79.155,0.316,0.024,0.16,0.0,913.109,1,249.757,0.0,,,0.35,0,0.0,-8.622930894633804,-5.593519111164509,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.026475606439708758,139.36122075353651,0.0,-0.10166081215986005,17125.757921432807,4.9394381395782325,0.10420110519498262,-14.00683828260901,12.323696396671227,-6.025485678922625,0.0,6.518378920321032,614.2434708106417,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-1.086047539344393,0.0,0.08126581855676522,6383.544779738637,2.947711627007248,0.0
2680,2019-02-27 19:00:00,0.0,2.32,80.947,0.316,0.0,0.0,0.0,913.132,1,250.002,0.0,,,0.35,0,0.0,-8.724591706793664,-5.650780034143176,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.026240104936807434,139.38769635997622,0.0,-0.09169310962823521,17125.757921432807,4.992326685136214,0.0,-13.356601988021339,11.735014605293179,-5.971888759950132,0.0,6.613914067864374,614.2172307057049,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9795620748139182,0.0,0.08126581855676522,6383.544779738637,2.9214916225718164,0.0
2681,2019-02-27 19:15:00,0.0,2.345,80.983,0.304,0.0,0.0,0.0,913.072,1,249.641,0.0,,,0.35,0,0.0,-8.816284816421899,-5.708880188898962,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.02504087520602859,139.41393646491304,0.0,-0.08961418251479648,17125.757921432807,4.741607693440982,0.0,-13.352499229351878,11.407910965055759,-5.698960485955679,0.0,6.686195957737101,614.1921898304988,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9573527925146967,0.0,0.08126581855676522,6383.544779738637,2.898024686821637,0.0
2682,2019-02-27 19:30:00,0.0,2.37,81.019,0.292,0.0,0.0,0.0,913.012,1,249.281,0.0,,,0.35,0,0.0,-8.905898998936696,-5.767615306393083,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.023863451830720604,139.43897734011907,0.0,-0.09033039457709478,17125.757921432807,4.465990918236456,0.0,-13.35604125492739,11.069393796601963,-5.430995040023289,0.0,6.752638376561884,614.1683263786681,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9650041217868326,0.0,0.08126581855676522,6383.544779738637,2.875256363046227,0.0
2683,2019-02-27 19:45:00,0.0,2.395,81.055,0.28,0.0,0.0,0.0,912.952,1,248.92,0.0,,,0.35,0,0.0,-8.99622939351379,-5.826934089592028,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.022701429389914665,139.4628407919498,0.0,-0.0920076115964334,17125.757921432807,4.183612720940164,0.0,-13.358101239758383,10.722347965595146,-5.166534636005442,0.0,6.819365995103401,614.1456249492782,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9829219150652779,0.0,0.08126581855676522,6383.544779738637,2.8524716211953933,0.0
2684,2019-02-27 20:00:00,0.0,2.42,81.092,0.267,0.0,0.0,0.0,912.892,1,248.559,0.0,,,0.35,0,0.0,-9.088237005110223,-5.886839043842482,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.021472598495839375,139.4855422213397,0.0,-0.09579978752183815,17125.757921432807,3.863435622282859,0.0,-13.353874930774651,10.328869338113684,-4.886869542368032,0.0,6.8884412149438266,614.1241523507823,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-1.0234339200851732,0.0,0.08126581855676522,6383.544779738637,2.829433574356713,0.0
2685,2019-02-27 20:15:00,0.0,2.197,81.656,0.291,0.0,0.0,0.0,912.895,1,248.162,0.0,,,0.35,0,0.0,-9.18403679263206,-5.947350791728495,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.023205814886352198,139.50701481983555,0.0,-0.05195515366477577,17125.757921432807,4.7262863675856535,0.0,-13.371000973788881,11.132916926261629,-5.281325871944136,0.0,6.9643704151129056,614.100946535896,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.5550395043584828,0.0,0.08126581855676522,6383.544779738637,2.8056274046920064,0.0
2686,2019-02-27 20:30:00,0.0,1.974,82.221,0.315,0.0,0.0,0.0,912.898,1,247.766,0.0,,,0.35,0,0.0,-9.235991946296837,-6.008529542275118,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.025004788626920377,139.5302206347219,0.0,-0.040939688123792,17125.757921432807,5.253386939222883,0.0,-13.561156615253452,11.870019533244989,-5.6907476744337595,0.0,6.944524021231347,614.0759417472691,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.43736073521087615,0.0,0.08126581855676522,6383.544779738637,2.792793302511084,0.0
2687,2019-02-27 20:45:00,0.0,1.751,82.785,0.339,0.0,0.0,0.0,912.901,1,247.37,0.0,,,0.35,0,0.0,-9.27693163442063,-6.069533951494649,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.02681283592729799,139.55522542334882,0.0,-0.04015228651389876,17125.757921432807,5.673285610512414,0.0,-13.79504073240065,12.566975539580408,-6.10223449495472,0.0,6.901350803332656,614.0491289113418,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.42894888444230617,0.0,0.08126581855676522,6383.544779738637,2.782718100119995,0.0
2688,2019-02-27 21:00:00,0.0,1.528,83.35,0.363,0.0,0.0,0.0,912.904,1,246.973,0.0,,,0.35,0,0.0,-9.317083920934527,-6.130159104102213,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.028609469849157562,139.58203825927612,0.0,-0.04243557675204543,17125.757921432807,6.057782398508225,0.0,-14.033116134909392,13.233599152711527,-6.511123786729164,0.0,6.85729938070609,614.0205194414926,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.45334138822093895,0.0,0.08126581855676522,6383.544779738637,2.7728689556368122,0.0
2689,2019-02-27 21:15:00,0.0,1.449,83.711,0.386,0.0,0.0,0.0,913.026,1,246.587,0.0,,,0.35,0,0.0,-9.359519497686572,-6.190397285478286,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.030308379222167652,139.61064772912528,0.0,-0.02840857344084829,17125.757921432807,6.5942820981523145,0.0,-14.251233017077197,14.026521561199512,-6.897772308649569,0.0,6.8189935540299995,613.9902110622704,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.30349021049725433,0.0,0.08126581855676522,6383.544779738637,2.7624954304519003,0.0
2690,2019-02-27 21:30:00,0.0,1.369,84.072,0.41,0.0,0.0,0.0,913.148,1,246.2,0.0,,,0.35,0,0.0,-9.38792807112742,-6.250298968007369,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.0321121444973408,139.64095610834744,0.0,-0.023723525604338283,17125.757921432807,7.054844988630623,0.0,-14.525888626963024,14.829503717708482,-7.308284598838049,0.0,6.751229897885165,613.9580989177731,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.2534396102074261,0.0,0.08126581855676522,6383.544779738637,2.7555710478982127,0.0
2691,2019-02-27 21:45:00,0.0,1.29,84.433,0.433,0.0,0.0,0.0,913.27,1,245.814,0.0,,,0.35,0,0.0,-9.411651596731758,-6.3096053783771175,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.033842543316024896,139.67306825284479,0.0,-0.024574215358966263,17125.757921432807,7.439572116236789,0.0,-14.818099511513566,15.583005347675323,-7.702099687627394,0.0,6.674666280075032,613.9242563744571,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.26252757139060456,0.0,0.08126581855676522,6383.544779738637,2.7498009490805044,0.0
2692,2019-02-27 22:00:00,0.0,1.211,84.794,0.456,0.0,0.0,0.0,913.393,1,245.428,0.0,,,0.35,0,0.0,-9.436225812090724,-6.3682392130227505,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03556286674166608,139.7069107961608,0.0,-0.025249074038166855,17125.757921432807,7.823884634449173,0.0,-15.106973943420996,16.32947830849987,-8.093621754852611,0.0,6.6013802693703,613.8886935077154,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.26973712040343845,0.0,0.08126581855676522,6383.544779738637,2.7438355596209156,0.0
2693,2019-02-27 22:15:00,0.0,1.066,85.237,0.458,0.0,0.0,0.0,913.349,1,245.026,0.0,,,0.35,0,0.0,-9.46147488612889,-6.426229264196192,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.0356391958913667,139.74247366290246,0.0,-0.07239683226228522,17125.757921432807,7.337574245779495,0.0,-15.409209383447092,16.215852051035828,-8.1109932246791,0.0,6.530931578190758,613.853054311824,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7734189788996062,0.0,0.08126581855676522,6383.544779738637,2.7377171663377107,0.0
2694,2019-02-27 22:30:00,0.0,0.921,85.68,0.459,0.0,0.0,0.0,913.304,1,244.624,0.0,,,0.35,0,0.0,-9.533871718391175,-6.483600456428034,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.035489046378857046,139.77811285879383,0.0,-0.08429114374210203,17125.757921432807,7.176334747433174,0.0,-15.525312670595298,16.138385201997977,-8.076821250587237,0.0,6.563262216030495,613.8175652654452,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9004865031540632,0.0,0.08126581855676522,6383.544779738637,2.7202436459204753,0.0
2695,2019-02-27 22:45:00,0.0,0.777,86.122,0.461,0.0,0.0,0.0,913.26,1,244.223,0.0,,,0.35,0,0.0,-9.618162862133277,-6.541255658255793,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03537879324861116,139.8136019051727,0.0,-0.08513834378811197,17125.757921432807,7.14219196346871,0.0,-15.59374169848212,16.11535894609949,-8.0517291470743,0.0,6.620574715851339,613.7821864721966,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9095371836055897,0.0,0.08126581855676522,6383.544779738637,2.7000278904755532,0.0
2696,2019-02-27 23:00:00,0.0,0.632,86.565,0.463,0.0,0.0,0.0,913.216,1,243.821,0.0,,,0.35,0,0.0,-9.703301205921388,-6.599414323702048,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03526540358427764,139.84898069842131,0.0,-0.08575776203990475,17125.757921432807,7.109768751569408,0.0,-15.660151887452201,16.09129380640614,-8.025923211329813,0.0,6.678626832615471,613.7469210686123,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.9161544597604045,0.0,0.08126581855676522,6383.544779738637,2.6797484461481544,0.0
2697,2019-02-27 23:15:00,0.0,0.65,86.485,0.47,0.0,0.0,0.0,913.182,1,243.346,0.0,,,0.35,0,0.0,-9.789058967961292,-6.658082949957181,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.035527573893937,139.8842461020056,0.0,-0.06067354390765343,17125.757921432807,7.437411082486869,0.0,-15.79744927360207,16.49794588736117,-8.085589585729526,0.0,6.736914468727769,613.7113934947184,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.648178503242657,0.0,0.08126581855676522,6383.544779738637,2.659462395966251,0.0
2698,2019-02-27 23:30:00,0.0,0.669,86.405,0.476,0.0,0.0,0.0,913.148,1,242.872,0.0,,,0.35,0,0.0,-9.849732511868945,-6.717263605948975,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.035788085064615026,139.91977367589953,0.0,-0.05635288887893286,17125.757921432807,7.542857633266084,0.0,-16.03272414251802,16.835455063288673,-8.144878362804167,0.0,6.740126712495431,613.6756054096538,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.6020207295380837,0.0,0.08126581855676522,6383.544779738637,2.6451948509590357,0.0
2699,2019-02-27 23:45:00,0.0,0.687,86.325,0.483,0.0,0.0,0.0,913.114,1,242.397,0.0,,,0.35,0,0.0,-9.906085400747878,-6.776472480006215,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03613331832524522,139.95556176096414,0.0,-0.0535863675527506,17125.757921432807,7.650982884155848,0.0,-16.286146762339854,17.20314815126146,-8.22344872804026,0.0,6.733981495234243,613.6394720913286,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.5724658438844124,0.0,0.08126581855676522,6383.544779738637,2.63200601089114,0.0
2700,2019-02-28 00:00:00,0.0,0.705,86.245,0.49,0.0,0.0,0.0,913.08,1,241.922,0.0,,,0.35,0,0.0,-9.959671768300629,-6.835627371191857,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03648309788631221,139.9916950792894,0.0,-0.052595219698526735,17125.757921432807,7.741176407234481,0.0,-16.55057918810266,17.569755880613563,-8.303053769034827,0.0,6.7219997147235775,613.6029889934423,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.5618773618003461,0.0,0.08126581855676522,6383.544779738637,2.6195204234328204,0.0
2701,2019-02-28 00:15:00,0.0,0.618,86.246,0.499,0.0,0.0,0.0,913.044,1,241.459,0.0,,,0.35,0,0.0,-10.012266987999155,-6.894677008016046,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03698013219332379,140.0281781771757,0.0,-0.06375062177735898,17125.757921432807,7.735120894890385,0.0,-16.80703136067075,17.834040496500915,-8.416171974869,0.0,6.708111759060219,613.566008861249,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.6810510799786149,0.0,0.08126581855676522,6383.544779738637,2.6073184276751844,0.0
2702,2019-02-28 00:30:00,0.0,0.532,86.247,0.508,0.0,0.0,0.0,913.007,1,240.995,0.0,,,0.35,0,0.0,-10.076017609776514,-6.953604645617838,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.037434561890524486,140.06515830936902,0.0,-0.0659908373443128,17125.757921432807,7.814610539708327,0.0,-17.0208408993779,18.11696207518714,-8.519593954599488,0.0,6.7184893638990895,613.5285742993584,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7049834148911609,0.0,0.08126581855676522,6383.544779738637,2.592598126973912,0.0
2703,2019-02-28 00:45:00,0.0,0.445,86.248,0.517,0.0,0.0,0.0,912.97,1,240.532,0.0,,,0.35,0,0.0,-10.142008447120826,-7.012623445644927,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03787503586140993,140.10259287125956,0.0,-0.06652866475063678,17125.757921432807,7.909110750055249,0.0,-17.225050186368918,18.400669854591495,-8.61983980201954,0.0,6.733491081832672,613.490699263497,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7107290519642904,0.0,0.08126581855676522,6383.544779738637,2.5774406283566242,0.0
2704,2019-02-28 01:00:00,0.0,0.358,86.249,0.526,0.0,0.0,0.0,912.933,1,240.068,0.0,,,0.35,0,0.0,-10.208537111871463,-7.071774028777239,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.038307134850543725,140.14046790712098,0.0,-0.06675305683922433,17125.757921432807,8.00505337434715,0.0,-17.428347432368724,18.684034322286657,-8.718179618213426,0.0,6.749366484429219,613.4523921286465,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7131262438662755,0.0,0.08126581855676522,6383.544779738637,2.562241651684644,0.0
2705,2019-02-28 01:15:00,0.0,0.275,86.253,0.529,0.0,0.0,0.0,912.836,1,239.644,0.0,,,0.35,0,0.0,-10.275290168710688,-7.131064069927633,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03829754705819727,140.17877504197153,0.0,-0.07318372833150155,17125.757921432807,7.934172138942632,0.0,-17.590964177043872,18.759711676501063,-8.71599756789448,0.0,6.765424639485442,613.4140945815883,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7818254289518478,0.0,0.08126581855676522,6383.544779738637,2.5470733207904432,0.0
2706,2019-02-28 01:30:00,0.0,0.193,86.257,0.533,0.0,0.0,0.0,912.739,1,239.219,0.0,,,0.35,0,0.0,-10.34847389704219,-7.190495174491353,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03833663115552422,140.21707258902973,0.0,-0.07261460184757881,17125.757921432807,7.949147151270992,0.0,-17.729629234021957,18.883760254364784,-8.724892573538769,0.0,6.795016130928165,613.3757579504328,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7757454222677769,0.0,0.08126581855676522,6383.544779738637,2.5305382012298785,0.0
2707,2019-02-28 01:45:00,0.0,0.11,86.261,0.536,0.0,0.0,0.0,912.641,1,238.794,0.0,,,0.35,0,0.0,-10.42108849888977,-7.250186226525608,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.038303936769336126,140.25540922018524,0.0,-0.07451836449318498,17125.757921432807,7.92136836490079,0.0,-17.8707573564528,18.96930201565511,-8.71745177869971,0.0,6.822823705698479,613.3374540136634,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7960834137989199,0.0,0.08126581855676522,6383.544779738637,2.5142287172255218,0.0
2708,2019-02-28 02:00:00,0.0,0.027,86.265,0.54,0.0,0.0,0.0,912.544,1,238.37,0.0,,,0.35,0,0.0,-10.495606863382955,-7.3101215551532635,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03833443200952875,140.29371315695457,0.0,-0.0730535845820872,17125.757921432807,7.943956981238177,0.0,-18.00368771898161,19.09344270712609,-8.724392078007844,0.0,6.854201993093696,613.2991195816539,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.7804350967696667,0.0,0.08126581855676522,6383.544779738637,2.4975916479574343,0.0
2709,2019-02-28 02:15:00,0.0,-0.054,86.105,0.54,0.0,0.0,0.0,912.472,1,237.995,0.0,,,0.35,0,0.0,-10.568660447965042,-7.3703325274217235,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.038085599945227616,140.3320475889641,0.0,-0.07507100851367329,17125.757921432807,7.865773968201629,0.0,-18.093579911858797,19.077518465243145,-8.667761305703626,0.0,6.881835414817281,613.2610339817087,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.8019873375019975,0.0,0.08126581855676522,6383.544779738637,2.4813795677735406,0.0
2710,2019-02-28 02:30:00,0.0,-0.136,85.945,0.539,0.0,0.0,0.0,912.4,1,237.62,0.0,,,0.35,0,0.0,-10.643731456478715,-7.430786246430177,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.037761377714681896,140.3701331889093,0.0,-0.07754266385139204,17125.757921432807,7.765580608298913,0.0,-18.17584646615674,19.028139668759163,-8.593972763356527,0.0,6.913287405696492,613.223272603994,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.8283921550576139,0.0,0.08126581855676522,6383.544779738637,2.464820096563175,0.0
2711,2019-02-28 02:45:00,0.0,-0.217,85.785,0.539,0.0,0.0,0.0,912.328,1,237.245,0.0,,,0.35,0,0.0,-10.721274120330108,-7.491516256530216,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.037500958286947564,140.40789456662398,0.0,-0.07615825660963507,17125.757921432807,7.72110240244671,0.0,-18.248738566942222,19.020377812213063,-8.534704865720272,0.0,6.949463157175869,613.1857716457071,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.8136024632735621,0.0,0.08126581855676522,6383.544779738637,2.4478215896796325,0.0
2712,2019-02-28 03:00:00,0.0,-0.299,85.625,0.539,0.0,0.0,0.0,912.256,1,236.87,0.0,,,0.35,0,0.0,-10.797432376939742,-7.552564053758691,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.037246787721601705,140.44539552491094,0.0,-0.07618310839832934,17125.757921432807,7.662991167466552,0.0,-18.327284905961733,19.008299772795333,-8.476859123641324,0.0,6.981976300632952,613.1485248579854,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.8138679561747724,0.0,0.08126581855676522,6383.544779738637,2.4312309683799302,0.0
2713,2019-02-28 03:15:00,0.0,-0.309,85.475,0.545,0.0,0.0,0.0,912.228,1,236.555,0.0,,,0.35,0,0.0,-10.873615485338071,-7.613897463809932,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03740592487850888,140.48264231263255,0.0,-0.04724077398270042,17125.757921432807,8.00840101209673,0.0,-18.345992693185423,19.34046534015702,-8.513076562592618,0.0,7.013928365125133,613.1111189331069,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.5046755504958877,0.0,0.08126581855676522,6383.544779738637,2.4147382166436246,0.0
2714,2019-02-28 03:30:00,0.0,-0.319,85.324,0.55,0.0,0.0,0.0,912.2,1,236.24,0.0,,,0.35,0,0.0,-10.920856259320772,-7.675511557866547,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03759002396018191,140.52004823751105,0.0,-0.04336453671385579,17125.757921432807,8.091709480049248,0.0,-18.477392981062906,19.58610113835745,-8.554974993990205,0.0,6.9830013227547045,613.0735289091467,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.46326551394095716,0.0,0.08126581855676522,6383.544779738637,2.40456252003478,0.0
2715,2019-02-28 03:45:00,0.0,-0.33,85.173,0.556,0.0,0.0,0.0,912.172,1,235.925,0.0,,,0.35,0,0.0,-10.964220796034628,-7.736853972259739,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.037853027457550946,140.55763826147123,0.0,-0.04070530301377345,17125.757921432807,8.179974203148292,0.0,-18.623945462815072,19.85960130454675,-8.614830990509585,0.0,6.944318361416615,613.0356758816891,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.4348567873612925,0.0,0.08126581855676522,6383.544779738637,2.395256286235781,0.0
2716,2019-02-28 04:00:00,0.0,-0.34,85.022,0.562,0.0,0.0,0.0,912.144,1,235.61,0.0,,,0.35,0,0.0,-11.0049260990484,-7.797856574853581,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.038122451562838784,140.59549128892877,0.0,-0.03979669378140442,17125.757921432807,8.250998160017023,0.0,-18.78090364607425,20.131257101205644,-8.676148229518455,0.0,6.900644704885629,612.9975534301263,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.4251500695014325,0.0,0.08126581855676522,6383.544779738637,2.38655070646693,0.0
2717,2019-02-28 04:15:00,0.0,-0.395,84.993,0.563,0.0,0.0,0.0,912.122,1,235.29,0.0,,,0.35,0,0.0,-11.044722792829806,-7.858475524715143,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.0380545339504517,140.6336137404916,0.0,-0.05742435458987213,17125.757921432807,8.047223859162383,0.0,-18.946460740364643,20.137843098962133,-8.660691110463716,0.0,6.855841500564892,612.9594988961759,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.6134672513013335,0.0,0.08126581855676522,6383.544779738637,2.3780674752846,0.0
2718,2019-02-28 04:30:00,0.0,-0.451,84.964,0.565,0.0,0.0,0.0,912.101,1,234.971,0.0,,,0.35,0,0.0,-11.102147147419677,-7.918700899293161,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03799392358944355,140.67166827444206,0.0,-0.05880311170165734,17125.757921432807,8.018700439350948,0.0,-19.042732412426602,20.21161829999056,-8.646897021815338,0.0,6.849814551786992,612.9215049725865,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.6281965824643905,0.0,0.08126581855676522,6383.544779738637,2.365875340160074,0.0
2719,2019-02-28 04:45:00,0.0,-0.506,84.934,0.567,0.0,0.0,0.0,912.079,1,234.651,0.0,,,0.35,0,0.0,-11.160950259121334,-7.978873329933126,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03792816449093502,140.7096621980315,0.0,-0.058967641003751715,17125.757921432807,8.001976893752676,0.0,-19.13480807294968,20.289916775575666,-8.631931150977806,0.0,6.846868191126692,612.8835768080955,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.6299542572251298,0.0,0.08126581855676522,6383.544779738637,2.353449736441054,0.0
2720,2019-02-28 05:00:00,0.0,-0.562,84.905,0.568,0.0,0.0,0.0,912.057,1,234.331,0.0,,,0.35,0,0.0,-11.219917900125086,-8.039019878166913,0.012891358652731645,599.6556911352039,0.653932051401531,0.0,0.03779485995979181,140.74759036252243,0.0,-0.06110513226682929,17125.757921432807,7.948803680840356,0.0,-19.226400072931426,20.330872214835857,-8.601592864103507,0.0,6.844331538935926,612.8457819481357,12.273731600914955,0.1603639006972697,1.9733253604681706,0.0,0,0.0,-0.6527891832631507,0.0,0.08126581855676522,6383.544779738637,2.3410493304269524,0.0
