,When,h_ice,h_f,r_ice,ice,T_a,Fountain
2666,2019-02-10 06:10:00,0.18469407012959366,3,2.5461849275847293,1146.5989361549498,3.65,0
2667,2019-02-10 06:15:00,0.18441818923865513,3,2.5461849275847293,1146.5042751769786,3.65,0
2668,2019-02-10 06:20:00,0.18437734500120836,3,2.5461849275847293,1146.3990174752678,3.3,0
2669,2019-02-10 06:25:00,0.1843621231662291,3,2.5461849275847293,1146.312150342612,3.3,0
2670,2019-02-10 06:30:00,0.1843451973389233,3,2.5461849275847293,1146.206419708529,3.8,0
2671,2019-02-10 06:35:00,0.18433122878306485,3,2.5461849275847293,1146.0949574794079,3.8,0
2672,2019-02-10 06:40:00,0.18431422690648636,3,2.5461849275847293,1145.6006943571022,3.9,0
2673,2019-02-10 06:45:00,0.18425203552173472,3,2.5461849275847293,1145.4990767424558,3.9,0
2674,2019-02-10 06:50:00,0.18421682403214695,3,2.5461849275847293,1144.3987281628563,3.95,0
2675,2019-02-10 06:55:00,0.1840633191234798,3,2.5461849275847293,1144.2369333396014,3.95,0
2676,2019-02-10 07:00:00,0.18402354342749244,3,2.5461849275847293,1143.3030739451283,4.25,0
2677,2019-02-10 07:05:00,0.18389079621135357,3,2.5461849275847293,1143.1039358542562,4.25,0
2678,2019-02-10 07:10:00,0.18384735818142767,3,2.5461849275847293,1142.6419426452237,4.0,0
2679,2019-02-10 07:15:00,0.18378274582211382,3,2.5461849275847293,1142.4987965302134,4.0,0
2680,2019-02-10 07:20:00,0.1837410458258778,3,2.5461849275847293,1142.3349504689677,3.8,0
2681,2019-02-10 07:25:00,0.1837180274017361,3,2.5461849275847293,1142.2441254802754,3.8,0
2682,2019-02-10 07:30:00,0.18369168034976455,3,2.5461849275847293,1142.195047889957,2.8,0
2683,2019-02-10 07:35:00,0.18367707535603325,3,2.5461849275847293,1142.0916515980518,2.8,0
2684,2019-02-10 07:40:00,0.18366918349819475,3,2.5461849275847293,1142.0041005227904,3.25,0
2685,2019-02-10 07:45:00,0.18365255699246258,3,2.5461849275847293,1141.8715920474833,3.25,0
2686,2019-02-10 07:50:00,0.1836384784561063,3,2.5461849275847293,1141.7132933718945,3.6,0
2687,2019-02-10 07:55:00,0.18361717060372926,3,2.5461849275847293,1141.5533122022227,3.6,0
2688,2019-02-10 08:00:00,0.18359171559186596,3,2.5461849275847293,1140.6320070364677,3.85,0
2689,2019-02-10 08:05:00,0.1834590004994662,3,2.5461849275847293,1140.364342854151,3.85,0
2690,2019-02-10 08:10:00,0.18341784075435683,3,2.5461849275847293,1139.551057844621,4.2,0
2691,2019-02-10 08:15:00,0.1832921348462209,3,2.5461849275847293,1138.951629494632,4.2,0
2692,2019-02-10 08:20:00,0.18319863130180553,3,2.5461849275847293,1138.1605733109548,4.2,0
2693,2019-02-10 08:25:00,0.18307142636262141,3,2.5461849275847293,1137.3953340632147,4.2,0
2694,2019-02-10 08:30:00,0.18294420298097983,3,2.5461849275847293,1136.7654467881791,4.1,0
2695,2019-02-10 08:35:00,0.1828429146469283,3,2.5461849275847293,1136.135268066033,4.1,0
2696,2019-02-10 08:40:00,0.18274160635708922,3,2.5461849275847293,1135.3888000471754,4.1,0
2697,2019-02-10 08:45:00,0.18262157138417917,3,2.5461849275847293,1134.620748053978,4.1,0
2698,2019-02-10 08:50:00,0.18250151290120845,3,2.5461849275847293,1133.6713142251158,4.05,0
2699,2019-02-10 08:55:00,0.1823488402188728,3,2.5461849275847293,1132.7741800950776,4.05,0
2700,2019-02-10 09:00:00,0.1821961413849294,3,2.5461849275847293,1132.120519080407,4.05,0
2701,2019-02-10 09:05:00,0.18209103015583106,3,2.5461849275847293,1131.4396037344115,4.05,0
2702,2019-02-10 09:10:00,0.18198589199291776,3,2.5461849275847293,1130.4874738372691,4.3,0
2703,2019-02-10 09:15:00,0.18183278579027884,3,2.5461849275847293,1129.529214942763,4.3,0
2704,2019-02-10 09:20:00,0.18167964996118363,3,2.5461849275847293,1128.2929653802191,4.35,0
2705,2019-02-10 09:25:00,0.181480856202889,3,2.5461849275847293,1127.0666365262068,4.35,0
2706,2019-02-10 09:30:00,0.18128202509565983,3,2.5461849275847293,1125.8133301753642,4.45,0
2707,2019-02-10 09:35:00,0.1810804885489136,3,2.5461849275847293,1124.5702404233673,4.45,0
2708,2019-02-10 09:40:00,0.18087891026181774,3,2.5461849275847293,1123.3591848035956,4.45,0
2709,2019-02-10 09:45:00,0.18068416780696941,3,2.5461849275847293,1122.1294014148225,4.45,0
2710,2019-02-10 09:50:00,0.18048938140580037,3,2.5461849275847293,1120.2002853431775,4.7,0
2711,2019-02-10 09:55:00,0.1801791720123781,3,2.5461849275847293,1118.302702371295,4.7,0
2712,2019-02-10 10:00:00,0.17986890151175391,3,2.5461849275847293,1117.0612313697561,4.3,0
2713,2019-02-10 10:05:00,0.17966926815847192,3,2.5461849275847293,1115.7918496975215,4.3,0
2714,2019-02-10 10:10:00,0.17946958507355232,3,2.5461849275847293,1114.0667448724203,4.65,0
2715,2019-02-10 10:15:00,0.17919218149208907,3,2.5461849275847293,1112.3344778673843,4.65,0
2716,2019-02-10 10:20:00,0.17891472042733972,3,2.5461849275847293,1110.6421846568987,4.85,0
2717,2019-02-10 10:25:00,0.1786425930743157,3,2.5461849275847293,1108.9179382692007,4.85,0
2718,2019-02-10 10:30:00,0.17837041023750916,3,2.5461849275847293,1107.2480755826837,4.65,0
2719,2019-02-10 10:35:00,0.17810188976399408,3,2.5461849275847293,1105.580421621175,4.65,0
2720,2019-02-10 10:40:00,0.1778333208678827,3,2.5461849275847293,1104.0204997460085,4.85,0
2721,2019-02-10 10:45:00,0.17758247931212548,3,2.5461849275847293,1102.4369441300353,4.85,0
2722,2019-02-10 10:50:00,0.1773315935625704,3,2.5461849275847293,1100.957405297958,4.8,0
2723,2019-02-10 10:55:00,0.17709367789203959,3,2.5461849275847293,1099.4923429547623,4.8,0
2724,2019-02-10 11:00:00,0.17685572672311925,3,2.5461849275847293,1097.6367225452318,4.75,0
2725,2019-02-10 11:05:00,0.1765573356743614,3,2.5461849275847293,1095.7427139947586,4.75,0
2726,2019-02-10 11:10:00,0.17625889109409643,3,2.5461849275847293,1093.495322945287,5.0,0
2727,2019-02-10 11:15:00,0.17589750173004864,3,2.5461849275847293,1091.256277286709,5.0,0
2728,2019-02-10 11:20:00,0.1755360572901788,3,2.5461849275847293,1089.3551676508857,4.75,0
2729,2019-02-10 11:25:00,0.17523035135962464,3,2.5461849275847293,1087.4934213115494,4.75,0
2730,2019-02-10 11:30:00,0.17492459757785797,3,2.5461849275847293,1086.2451203858004,4.45,0
2731,2019-02-10 11:35:00,0.17472386589899333,3,2.5461849275847293,1084.986419507891,4.45,0
2732,2019-02-10 11:40:00,0.17452309835594365,3,2.5461849275847293,1083.9455314147542,4.35,0
2733,2019-02-10 11:45:00,0.17435571946623965,3,2.5461849275847293,1082.8842954253898,4.35,0
2734,2019-02-10 11:50:00,0.17418831692443582,3,2.5461849275847293,1081.8815810476347,4.3,0
2735,2019-02-10 11:55:00,0.17402707650438923,3,2.5461849275847293,1080.9224966565357,4.3,0
2736,2019-02-10 12:00:00,0.17386581820277242,3,2.5461849275847293,1080.2245832545855,3.75,0
2737,2019-02-10 12:05:00,0.1737535910011172,3,2.5461849275847293,1079.5071699415469,3.75,0
2738,2019-02-10 12:10:00,0.1736413457623355,3,2.5461849275847293,1078.8028299472235,3.7,0
2739,2019-02-10 12:15:00,0.1735280851303013,3,2.5461849275847293,1078.0898012682962,3.7,0
2740,2019-02-10 12:20:00,0.1734148085164943,3,2.5461849275847293,1077.3928198817807,3.6,0
2741,2019-02-10 12:25:00,0.17330273117352396,3,2.5461849275847293,1076.7224687096652,3.6,0
2742,2019-02-10 12:30:00,0.17319063957195216,3,2.5461849275847293,1076.0810920330089,3.4,0
2743,2019-02-10 12:35:00,0.1730875036965715,3,2.5461849275847293,1075.484015179389,3.4,0
2744,2019-02-10 12:40:00,0.17298434721645162,3,2.5461849275847293,1075.0681899310505,3.25,0
2745,2019-02-10 12:45:00,0.1729174809047252,3,2.5461849275847293,1074.6701477444876,3.25,0
2746,2019-02-10 12:50:00,0.17285059326395885,3,2.5461849275847293,1074.441571704258,3.15,0
2747,2019-02-10 12:55:00,0.1728109300865494,3,2.5461849275847293,1074.0879266883812,3.15,0
2748,2019-02-10 13:00:00,0.17276186299372415,3,2.5461849275847293,1073.7602716138779,3.2,0
2749,2019-02-10 13:05:00,0.17270917478497158,3,2.5461849275847293,1073.4804377848243,3.2,0
2750,2019-02-10 13:10:00,0.1726564708254292,3,2.5461849275847293,1073.2816463183576,3.0,0
2751,2019-02-10 13:15:00,0.17261962032969597,3,2.5461849275847293,1072.9462375903208,3.0,0
2752,2019-02-10 13:20:00,0.1725675753942708,3,2.5461849275847293,1072.7869165408995,2.85,0
2753,2019-02-10 13:25:00,0.17253371896483688,3,2.5461849275847293,1072.355726090482,2.85,0
2754,2019-02-10 13:30:00,0.17247586909055784,3,2.5461849275847293,1072.1272050638497,2.9,0
2755,2019-02-10 13:35:00,0.17243876253403984,3,2.5461849275847293,1071.9091124438983,2.9,0
2756,2019-02-10 13:40:00,0.17240053083908843,3,2.5461849275847293,1071.7721597942093,2.85,0
2757,2019-02-10 13:45:00,0.17236694540967154,3,2.5461849275847293,1071.2990419564796,2.85,0
2758,2019-02-10 13:50:00,0.17229898068668445,3,2.5461849275847293,1071.2150349694502,2.75,0
2759,2019-02-10 13:55:00,0.17226884382141172,3,2.5461849275847293,1070.6013359562958,2.75,0
2760,2019-02-10 14:00:00,0.17219366904922667,3,2.5461849275847293,1070.4712868316544,2.65,0
2761,2019-02-10 14:05:00,0.17215665011893305,3,2.5461849275847293,1069.770782863136,2.65,0
2762,2019-02-10 14:10:00,0.17206110779365658,3,2.5461849275847293,1069.6564736458408,2.3,0
2763,2019-02-10 14:15:00,0.17202309411310518,3,2.5461849275847293,1068.8098743572673,2.3,0
2764,2019-02-10 14:20:00,0.1719062049031971,3,2.5461849275847293,1068.6705431069765,2.35,0
2765,2019-02-10 14:25:00,0.17186857647532042,3,2.5461849275847293,1068.0679112508694,2.35,0
2766,2019-02-10 14:30:00,0.17177174243046767,3,2.5461849275847293,1067.367971295065,2.45,0
2767,2019-02-10 14:35:00,0.17165918939895153,3,2.5461849275847293,1066.64090852137,2.45,0
2768,2019-02-10 14:40:00,0.17154663673547352,3,2.5461849275847293,1066.5924186842726,2.3,0
2769,2019-02-10 14:45:00,0.17151979875574383,3,2.5461849275847293,1066.0632517274403,2.3,0
2770,2019-02-10 14:50:00,0.1714415155760511,3,2.5461849275847293,1065.7290563899903,2.2,0
2771,2019-02-10 14:55:00,0.17138777569424235,3,2.5461849275847293,1065.396391029491,2.2,0
2772,2019-02-10 15:00:00,0.17133403590466237,3,2.5461849275847293,1065.180083450769,2.4,0
2773,2019-02-10 15:05:00,0.17129925282323516,3,2.5461849275847293,1065.0748234300731,2.4,0
2774,2019-02-10 15:10:00,0.17126446978412344,3,2.5461849275847293,1064.9875035053856,2.05,0
2775,2019-02-10 15:15:00,0.17125042840622662,3,2.5461849275847293,1064.9507303482176,2.05,0
2776,2019-02-10 15:20:00,0.17123638704621252,3,2.5461849275847293,1064.9365466312302,1.85,0
2777,2019-02-10 15:25:00,0.17123410625006713,3,2.5461849275847293,1065.104593932374,1.85,0
2778,2019-02-10 15:30:00,0.17123182545680826,3,2.5461849275847293,1065.403611355582,1.6,0
2779,2019-02-10 15:35:00,0.17127275369397568,3,2.5461849275847293,1065.4666552163276,1.6,0
2780,2019-02-10 15:40:00,0.17129282114039096,3,2.5461849275847293,1065.7545888036489,1.7,0
2781,2019-02-10 15:45:00,0.1713309744860575,3,2.5461849275847293,1066.1565939395036,1.7,0
2782,2019-02-10 15:50:00,0.17134257149070337,3,2.5461849275847293,1066.8499404309287,1.45,0
2783,2019-02-10 15:55:00,0.17144191918169735,3,2.5461849275847293,1066.5553150286348,1.45,0
2784,2019-02-10 16:00:00,0.1715060979222427,3,2.5461849275847293,1066.6348951279224,1.5,0
2785,2019-02-10 16:05:00,0.17150603500589004,3,2.5461849275847293,1066.9099438212315,1.5,0
2786,2019-02-10 16:10:00,0.17147671428997105,3,2.5461849275847293,1067.6099972405761,0.45,0
2787,2019-02-10 16:15:00,0.17156306062590257,3,2.5461849275847293,1067.1207564042686,0.45,0
2788,2019-02-10 16:20:00,0.17156517568456253,3,2.5461849275847293,1067.500890640287,0.75,0
2789,2019-02-10 16:25:00,0.17159696006809427,3,2.5461849275847293,1066.5850980355092,0.75,0
2790,2019-02-10 16:30:00,0.17149792795687754,3,2.5461849275847293,1066.8495140632995,0.55,0
2791,2019-02-10 16:35:00,0.17151082422342767,3,2.5461849275847293,1065.8807203599044,0.55,0
2792,2019-02-10 16:40:00,0.1714041234372126,3,2.5461849275847293,1066.0076443189255,0.55,0
2793,2019-02-10 16:45:00,0.17139755769089304,3,2.5461849275847293,1065.1378348849341,0.55,0
2794,2019-02-10 16:50:00,0.17130177684137543,3,2.5461849275847293,1065.1937610209777,0.4,0
2795,2019-02-10 16:55:00,0.17127809896195484,3,2.5461849275847293,1064.00198621942,0.4,0
2796,2019-02-10 17:00:00,0.17111525835117322,3,2.5461849275847293,1064.0551041674403,0.55,0
2797,2019-02-10 17:05:00,0.17109545030018913,3,2.5461849275847293,1063.1095828223015,0.55,0
2798,2019-02-10 17:10:00,0.1709722670978202,3,2.5461849275847293,1063.1644498423473,0.5,0
2799,2019-02-10 17:15:00,0.17095194853698104,3,2.5461849275847293,1062.146801358296,0.5,0
2800,2019-02-10 17:20:00,0.17082407844879824,3,2.5461849275847293,1062.2071698235868,0.6,0
2801,2019-02-10 17:25:00,0.17079712972060834,3,2.5461849275847293,1060.9383566821157,0.6,0
2802,2019-02-10 17:30:00,0.1706425436095457,3,2.5461849275847293,1060.9987224216193,0.75,0
2803,2019-02-10 17:35:00,0.17060280735212427,3,2.5461849275847293,1058.7250895204256,0.75,0
2804,2019-02-10 17:40:00,0.17028237475805175,3,2.5461849275847293,1058.782753717876,0.75,0
2805,2019-02-10 17:45:00,0.17024690581569057,3,2.5461849275847293,1056.8468706345793,0.75,0
2806,2019-02-10 17:50:00,0.16998523540294938,3,2.5461849275847293,1056.9023182468054,0.8,0
2807,2019-02-10 17:55:00,0.16994488127983606,3,2.5461849275847293,1054.6133279455692,0.8,0
2808,2019-02-10 18:00:00,0.16962481260829196,3,2.5461849275847293,1054.66305358202,0.75,0
2809,2019-02-10 18:05:00,0.16958571936370212,3,2.5461849275847293,1052.5289513549346,0.75,0
2810,2019-02-10 18:10:00,0.16929398999197576,3,2.5461849275847293,1052.5749919580476,0.75,0
2811,2019-02-10 18:15:00,0.16925054390727565,3,2.5461849275847293,1050.157147137944,0.75,0
2812,2019-02-10 18:20:00,0.16891055360782364,3,2.5461849275847293,1050.2025623701804,0.75,0
2813,2019-02-10 18:25:00,0.16886914902664033,3,2.5461849275847293,1047.9550531073821,0.75,0
2814,2019-02-10 18:30:00,0.16855642778235497,3,2.5461849275847293,1047.9977810729724,0.7,0
2815,2019-02-10 18:35:00,0.16851504417097074,3,2.5461849275847293,1045.7968666309737,0.7,0
2816,2019-02-10 18:40:00,0.1682090831733453,3,2.5461849275847293,1045.8372772795497,0.75,0
2817,2019-02-10 18:45:00,0.1681679998122239,3,2.5461849275847293,1043.662151131444,0.75,0
2818,2019-02-10 18:50:00,0.1678697110615592,3,2.5461849275847293,1043.7030516951122,0.75,0
2819,2019-02-10 18:55:00,0.16782472967327186,3,2.5461849275847293,1041.2534158818266,0.75,0
2820,2019-02-10 19:00:00,0.16747524853803694,3,2.5461849275847293,1041.2989987293795,0.65,0
2821,2019-02-10 19:05:00,0.1674373961461498,3,2.5461849275847293,1039.4052470726062,0.65,0
2822,2019-02-10 19:10:00,0.16717249614496923,3,2.5461849275847293,1039.4637959237102,0.3,0
2823,2019-02-10 19:15:00,0.16714020377363564,3,2.5461849275847293,1037.8195657239987,0.3,0
2824,2019-02-10 19:20:00,0.16692778908520248,3,2.5461849275847293,1037.87713585074,0.5,0
2825,2019-02-10 19:25:00,0.16688522035453826,3,2.5461849275847293,1035.3808475920807,0.5,0
2826,2019-02-10 19:30:00,0.16653624612324966,3,2.5461849275847293,1035.4312966327782,0.55,0
2827,2019-02-10 19:35:00,0.16649306546917167,3,2.5461849275847293,1032.9741499022487,0.55,0
2828,2019-02-10 19:40:00,0.16615012064319928,3,2.5461849275847293,1033.032597287925,0.45,0
2829,2019-02-10 19:45:00,0.16610605958919075,3,2.5461849275847293,1030.4282896890513,0.45,0
2830,2019-02-10 19:50:00,0.16573633801272297,3,2.5461849275847293,1030.4988965347509,0.2,0
2831,2019-02-10 19:55:00,0.16569667586132195,3,2.5461849275847293,1028.1333023808822,0.2,0
2832,2019-02-10 20:00:00,0.16536219032844884,3,2.5461849275847293,1028.1970238141184,0.25,0
2833,2019-02-10 20:05:00,0.16532763342342238,3,2.5461849275847293,1026.3681459369882,0.25,0
2834,2019-02-10 20:10:00,0.16507513400455237,3,2.5461849275847293,1026.4374611401522,0.05,0
2835,2019-02-10 20:15:00,0.16504378974593883,3,2.5461849275847293,1024.9023724187418,0.05,0
2836,2019-02-10 20:20:00,0.16482537223095403,3,2.5461849275847293,1024.9734417802686,0.1,0
2837,2019-02-10 20:25:00,0.1648080879489586,3,2.5461849275847293,1024.0992493347171,0.1,0
2838,2019-02-10 20:30:00,0.1647098168912168,3,2.5461849275847293,1024.1580785914512,0.2,0
2839,2019-02-10 20:35:00,0.16467894278993878,3,2.5461849275847293,1022.6925902409475,0.2,0
2840,2019-02-10 20:40:00,0.16448707565478451,3,2.5461849275847293,1022.7621764060779,0.15,0
2841,2019-02-10 20:45:00,0.16445274681081049,3,2.5461849275847293,1020.8883874118302,0.15,0
2842,2019-02-10 20:50:00,0.1641924874115423,3,2.5461849275847293,1020.9517700206675,0.05,0
2843,2019-02-10 20:55:00,0.16416262433032758,3,2.5461849275847293,1019.5282154660291,0.05,0
2844,2019-02-10 21:00:00,0.1639774465815145,3,2.5461849275847293,1019.6010413403377,0.1,0
2845,2019-02-10 21:05:00,0.16394390365633768,3,2.5461849275847293,1017.728158027533,0.1,0
2846,2019-02-10 21:10:00,0.16368815348904467,3,2.5461849275847293,1017.7935931366244,0.15,0
2847,2019-02-10 21:15:00,0.16365444776998167,3,2.5461849275847293,1015.9984153993502,0.15,0
2848,2019-02-10 21:20:00,0.1634117430341395,3,2.5461849275847293,1016.0747721031315,0.0,0
2849,2019-02-10 21:25:00,0.16337629876489954,3,2.5461849275847293,1013.9829062849815,0.0,0
2850,2019-02-10 21:30:00,0.16308875778112855,3,2.5461849275847293,1014.063630967295,-0.05,0
2851,2019-02-10 21:35:00,0.1630521974530849,3,2.5461849275847293,1011.8438003884963,-0.05,0
2852,2019-02-10 21:40:00,0.16274066347231386,3,2.5461849275847293,1011.923773455439,-0.25,0
2853,2019-02-10 21:45:00,0.16270822132208224,3,2.5461849275847293,1010.0982785741428,-0.25,0
2854,2019-02-10 21:50:00,0.16245695263908203,3,2.5461849275847293,1010.1706668577395,-0.25,0
2855,2019-02-10 21:55:00,0.16242753496556822,3,2.5461849275847293,1008.6999631629375,-0.25,0
2856,2019-02-10 22:00:00,0.16223457256181,3,2.5461849275847293,1008.7774311748489,-0.2,0
2857,2019-02-10 22:05:00,0.16220268068142168,3,2.5461849275847293,1007.081767968952,-0.2,0
2858,2019-02-10 22:10:00,0.1619639133115892,3,2.5461849275847293,1007.1336337829678,-0.25,0
2859,2019-02-10 22:15:00,0.1619424689158663,3,2.5461849275847293,1006.7230376463664,-0.25,0
2860,2019-02-10 22:20:00,0.16190283559321408,3,2.5461849275847293,1006.8056902548719,-0.15,0
2861,2019-02-10 22:25:00,0.1618847837546786,3,2.5461849275847293,1006.0208420208248,-0.15,0
2862,2019-02-10 22:30:00,0.1617640155368249,3,2.5461849275847293,1006.2473812582168,-0.2,0
2863,2019-02-10 22:35:00,0.1617718681038557,3,2.5461849275847293,1006.3008189661232,-0.2,0
2864,2019-02-10 22:40:00,0.16170811809128322,3,2.5461849275847293,1007.0942678945245,-0.45,0
2865,2019-02-10 22:45:00,0.16181688943102415,3,2.5461849275847293,1007.421566841533,-0.45,0
2866,2019-02-10 22:50:00,0.1619444789500789,3,2.5461849275847293,1007.8526113370932,-0.55,0
2867,2019-02-10 22:55:00,0.16199710982995172,3,2.5461849275847293,1007.8212231294949,-0.55,0
2868,2019-02-10 23:00:00,0.16206642337731583,3,2.5461849275847293,1007.8955070325023,-0.5,0
2869,2019-02-10 23:05:00,0.16206137603757145,3,2.5461849275847293,1007.7713376700352,-0.5,0
2870,2019-02-10 23:10:00,0.1620733211636142,3,2.5461849275847293,1007.8197060650083,-0.4,0
2871,2019-02-10 23:15:00,0.16205335427139034,3,2.5461849275847293,1007.4558663380661,-0.4,0
2872,2019-02-10 23:20:00,0.16202500045028853,3,2.5461849275847293,1007.5060001779877,-0.3,0
2873,2019-02-10 23:25:00,0.1620026253157125,3,2.5461849275847293,1007.0219027230759,-0.3,0
2874,2019-02-10 23:30:00,0.16195606714654875,3,2.5461849275847293,1007.0733750805217,-0.25,0
2875,2019-02-10 23:35:00,0.1619328423631595,3,2.5461849275847293,1006.4728764362462,-0.25,0
2876,2019-02-10 23:40:00,0.161870421012304,3,2.5461849275847293,1006.5288558705897,-0.3,0
2877,2019-02-10 23:45:00,0.1618445569078799,3,2.5461849275847293,1005.6227711852538,-0.3,0
2878,2019-02-10 23:50:00,0.16173772041316478,3,2.5461849275847293,1005.6812302237885,-0.25,0
2879,2019-02-10 23:55:00,0.1617078568428378,3,2.5461849275847293,1004.4274949026261,-0.25,0
2880,2019-02-11 00:00:00,0.16153960187490365,3,2.5461849275847293,1004.4744945619711,-0.3,0
2881,2019-02-11 00:05:00,0.16151565200068713,3,2.5461849275847293,1003.9242903020527,-0.3,0
2882,2019-02-11 00:10:00,0.16145631725957557,3,2.5461849275847293,1003.9609812567851,-0.15,0
2883,2019-02-11 00:15:00,0.16143473484184406,3,2.5461849275847293,1003.7196872000458,-0.15,0
2884,2019-02-11 00:20:00,0.16142925729386937,3,2.5461849275847293,1003.7643183557511,-0.15,0
2885,2019-02-11 00:25:00,0.16140183390714277,3,2.5461849275847293,1002.9494094551787,-0.15,0
2886,2019-02-11 00:30:00,0.16129779411834572,3,2.5461849275847293,1002.991085554771,-0.45,0
2887,2019-02-11 00:35:00,0.1612779704000054,3,2.5461849275847293,1002.8628846732154,-0.45,0
2888,2019-02-11 00:40:00,0.16128467207079067,3,2.5461849275847293,1002.9035802271486,-0.35,0
2889,2019-02-11 00:45:00,0.1612640568954031,3,2.5461849275847293,1002.6692969504014,-0.35,0
2890,2019-02-11 00:50:00,0.1612545115763332,3,2.5461849275847293,1002.7113859071646,-0.3,0
2891,2019-02-11 00:55:00,0.16123292727437188,3,2.5461849275847293,1002.4384329210249,-0.3,0
2892,2019-02-11 01:00:00,0.16121735655655386,3,2.5461849275847293,1002.4860328438023,-0.45,0
2893,2019-02-11 01:05:00,0.1611958034855295,3,2.5461849275847293,1002.3488819832938,-0.45,0
2894,2019-02-11 01:10:00,0.16116994048180366,3,2.5461849275847293,1002.4201669256848,-0.55,1
2895,2019-02-11 01:15:00,0.16118140336389972,3,2.5461849275847293,1003.4273821149096,-0.55,1
2896,2019-02-11 01:20:00,0.1613729348190005,3,2.5461849275847293,1005.1831062447727,-0.55,0
2897,2019-02-11 01:25:00,0.16163798380108116,3,2.5461849275847293,1005.1682136256143,-0.55,0
2898,2019-02-11 01:30:00,0.16163715709608253,3,2.5461849275847293,1005.1505951442658,-0.4,0
2899,2019-02-11 01:35:00,0.16163476230790166,3,2.5461849275847293,1005.3557210550399,-0.4,0
2900,2019-02-11 01:40:00,0.16163192919100997,3,2.5461849275847293,1005.5451038932168,-0.5,0
2901,2019-02-11 01:45:00,0.16166491419529258,3,2.5461849275847293,1005.7428789020696,-0.5,0
2902,2019-02-11 01:50:00,0.16169536765533932,3,2.5461849275847293,1005.9363950489353,-0.65,0
2903,2019-02-11 01:55:00,0.16172717060743533,3,2.5461849275847293,1006.2928197608904,-0.65,0
2904,2019-02-11 02:00:00,0.16175828871878958,3,2.5461849275847293,1006.6492444728456,-0.85,1
2905,2019-02-11 02:05:00,0.16181560312926993,3,2.5461849275847293,1008.1192203997208,-0.85,1
2906,2019-02-11 02:10:00,0.1620634435711794,3,2.5461849275847293,1009.6687602672052,-1.05,1
2907,2019-02-11 02:15:00,0.16231261530658883,3,2.5461849275847293,1011.0757380275958,-1.05,1
2908,2019-02-11 02:20:00,0.16256178829267923,3,2.5461849275847293,1012.4453223368729,-1.0,1
2909,2019-02-11 02:25:00,0.1627820225094897,3,2.5461849275847293,1013.6723435144069,-1.0,1
2910,2019-02-11 02:30:00,0.1630022578122138,3,2.5461849275847293,1015.4462182279657,-0.75,1
2911,2019-02-11 02:35:00,0.1632875034196688,3,2.5461849275847293,1017.2201056226463,-0.75,1
2912,2019-02-11 02:40:00,0.163572751066295,3,2.5461849275847293,1019.0341661491268,-0.65,1
2913,2019-02-11 02:45:00,0.1638644587009328,3,2.5461849275847293,1020.8482399840565,-0.65,1
2914,2019-02-11 02:50:00,0.1641561684756184,3,2.5461849275847293,1022.6723304127546,-0.75,1
2915,2019-02-11 02:55:00,0.16444948895558786,3,2.5461849275847293,1024.4964343450931,-0.75,1
2916,2019-02-11 03:00:00,0.1647428116069926,3,2.5461849275847293,1026.350733858912,-0.7,1
2917,2019-02-11 03:05:00,0.1650409898194559,3,2.5461849275847293,1028.2050473769625,-0.7,1
2918,2019-02-11 03:10:00,0.1653391702838513,3,2.5461849275847293,1030.0397371345398,-0.7,1
2919,2019-02-11 03:15:00,0.16563419517506342,3,2.5461849275847293,1031.8744406507537,-0.7,1
2920,2019-02-11 03:20:00,0.1659292222787151,3,2.5461849275847293,1033.7098708693914,-0.65,1
2921,2019-02-11 03:25:00,0.1662243662388013,3,2.5461849275847293,1035.5453149064601,-0.65,1
2922,2019-02-11 03:30:00,0.1665195124209423,3,2.5461849275847293,1037.376780645666,-0.6,1
2923,2019-02-11 03:35:00,0.16681401887808922,3,2.5461849275847293,1039.2082601921331,-0.6,1
2924,2019-02-11 03:40:00,0.1671085275554948,3,2.5461849275847293,1041.080398237434,-0.6,1
2925,2019-02-11 03:45:00,0.1674095742697242,3,2.5461849275847293,1042.9525507608878,-0.6,1
2926,2019-02-11 03:50:00,0.167710623312094,3,2.5461849275847293,1044.805314111915,-0.7,1
2927,2019-02-11 03:55:00,0.16800855450390506,3,2.5461849275847293,1046.6580916934506,-0.7,1
2928,2019-02-11 04:00:00,0.16830648798403444,3,2.5461849275847293,1048.5041232357635,-0.8,1
2929,2019-02-11 04:05:00,0.16860333667613384,3,2.5461849275847293,1050.3501688698411,-0.8,1
2930,2019-02-11 04:10:00,0.16890018763424106,3,2.5461849275847293,1052.1740741569877,-0.75,1
2931,2019-02-11 04:15:00,0.16919347834276502,3,2.5461849275847293,1054.0692782738713,-0.75,1
2932,2019-02-11 04:20:00,0.16948677128442557,3,2.5461849275847293,1055.3621466011946,-1.0,1
2933,2019-02-11 04:25:00,0.16969466928791352,3,2.5461849275847293,1056.6550214831204,-1.0,1
2934,2019-02-11 04:30:00,0.1699025683454058,3,2.5461849275847293,1057.9389795571008,-0.95,1
2935,2019-02-11 04:35:00,0.17010903354723758,3,2.5461849275847293,1059.43679893563,-0.95,1
2936,2019-02-11 04:40:00,0.17031549979065533,3,2.5461849275847293,1060.9413391614505,-0.95,1
2937,2019-02-11 04:45:00,0.17055743541743565,3,2.5461849275847293,1062.160747269766,-0.95,1
2938,2019-02-11 04:50:00,0.17079937227469538,3,2.5461849275847293,1064.018311993312,-1.0,1
