,time,ghi,SW_diffuse,cld,sea,f_cone,SW_direct,dis,Discharge,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,snow_h,alb,T_s,T_bulk,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2021-12-03 08:00:00,1.448,1.448,0.984,0.003,0.0,-0.758,-0.0,0.08,-6.115,96.225,0.0,0.69,0.0,3.95,89.42,286.04,47.72,0.25,0.0,0.0,0.0,0.7539822368615503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,4.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.01125,
1,2021-12-03 09:00:00,102.182,64.608,0.487,0.142,0.07252951517278083,-57.673,-0.003,0.0,-5.675,96.46,0.0,6.935,0.0,3.9,89.47,289.835,46.95,0.25,0.0,0.0,691.4017112020416,0.7539822368615503,0.0,0.0,15.70507165821492,0.0,0.0,28.985884146781203,45.318753953580156,-16.332869806798954,-0.0,-0.0,0.0,0.0,0.0,50.26866321936033,0.04499999999999999,3.9999999999999996,0.0,0.0,-0.0,0.0,0.0,0.0,3.552713678800501e-15,28.9858841467812,,691.4017112020416,0.0,0.01125,6.112911778902558
2,2021-12-03 10:00:00,214.036,92.159,0.396,0.255,0.12784720870550115,-10.939,-0.004,0.0,-6.235,95.38,0.57,81.22,0.0,3.683,89.5,294.71,46.685,0.25,0.0,0.0,675.6966395438267,0.7368556592626245,0.7452541467659067,0.0,23.02191472056312,-0.0,0.0,43.14599921774295,68.07035953797791,-11.457869806798954,-1.556895053530825,-11.909595459905182,0.0,0.0,15.70507165821492,49.504522474589024,0.04465666469034946,3.9694813058088405,0.0,0.0,0.0,-0.00034070087609430787,0.0,0.0,0.0,43.14599921774295,,691.4017112020416,0.0,0.01125,6.112911778902558
3,2021-12-03 11:00:00,295.6,102.159,0.356,0.332,0.16464953148587533,75.081,-0.005,0.0,-5.895,95.625,0.625,177.24,0.0,3.517,89.48,313.305,46.325,0.25,0.0,0.0,651.9294706764977,0.7109372635512515,0.8523962993769241,0.7452541467659067,40.3580207914348,-0.0,0.0,77.46336883276018,85.89078860511826,7.137130193201074,-1.613670249653143,-13.950879715906009,0.0,0.0,38.72698637877804,48.3367498852587,0.044126813624062025,3.9223834332499576,0.0,0.0,0.0,-0.0005235561200429127,0.0,0.0,0.0,77.46336883276018,,691.4017112020416,0.0,0.01125,6.112911778902558
4,2021-12-03 12:00:00,333.4,105.46,0.341,0.368,0.1815341575868962,-82.85,-0.006,0.0,-7.72,93.405,0.555,22.61,0.0,3.333,89.455,299.18,45.825,0.25,0.0,0.0,610.719053585686,0.6659967868982399,0.7760496543618859,1.597650446142831,22.787499226732766,-0.0,0.0,45.68454287329645,67.81492128294424,-6.987869806798926,-1.8760304947794584,-13.266478108069407,0.0,0.0,79.08500717021283,46.27765555699308,0.04317670737579216,3.837929544514859,0.0,0.0,0.0,-0.0009297372446366555,0.0,0.0,7.105427357601002e-15,45.684542873296444,,691.4017112020416,0.0,0.01125,6.112911778902558
5,2021-12-03 13:00:00,322.349,104.579,0.345,0.358,0.1768666511261913,-88.369,-0.006,0.093,-9.33,93.73,0.455,16.21,0.0,3.367,89.335,277.25,40.805,0.25,0.0,0.0,587.1555047045913,0.6403004413354322,0.612168907728447,2.373700100504717,12.346756893361771,-0.0,0.0,25.410764750291364,66.7121031799722,-28.917869806798933,-1.8562637009694514,-10.743100155207948,0.2158952332954901,0.0,101.8725063969456,45.07950384749557,0.04261410870217536,3.7879207735266984,0.0,0.0,0.0,-0.000555264635892402,5.58,0.0,0.0,25.410764750291364,,691.4017112020416,0.0,0.01125,6.112911778902558
6,2021-12-03 14:00:00,263.883,98.909,0.37,0.302,0.15041508723638466,-73.374,-0.005,0.106,-9.11,94.71,0.41,25.535,13.215,3.683,89.43,275.875,45.21,0.25,0.0,0.0,574.1965789035011,0.6261685702328256,0.4809345341824537,2.985869008233164,12.2835833339304,-0.0,5.58,25.659701852933456,65.90433254183814,-30.292869806798933,-1.634972508227759,-8.566551120282677,0.24976274640468174,0.0,114.21926329030737,44.41374928679943,0.042298265994069696,3.759845866139529,0.0,586.8905588319105,0.0,-0.0003134877249406931,6.359999999999999,0.0,0.0,25.65970185293346,,696.9817112020417,0.0,0.01125,6.112911778902558
7,2021-12-03 15:00:00,166.37,83.302,0.428,0.208,0.10499696767455897,-58.737,-0.004,0.048,-7.505,95.29,0.445,24.565,0.0,3.9,89.41,284.445,44.57,0.25,0.0,0.0,1148.3226198672985,1.2522602179577955,0.7545787856067665,3.466803542415618,19.96222031381702,-0.0,11.94,26.27038843682587,57.85109483227457,-21.72286980679894,-1.4615773106736007,-8.467510801330851,0.07125152335469626,0.0,126.50284662423776,70.49954532191651,0.05329138454683915,4.737011959719036,0.0,0.0,0.0,0.01409679790107375,2.8800000000000003,0.0,0.0,26.27038843682587,,1290.232270033952,0.0,0.01125,6.112911778902558
8,2021-12-03 16:00:00,49.838,39.587,0.571,0.083,0.04323396097680698,-31.147,-0.002,0.044,-5.94,96.065,0.6,8.44,0.0,4.083,89.435,289.875,43.92,0.25,0.0,0.0,1127.6058207678748,1.229668288732688,0.9220146464575275,4.2213823280223846,0.31577645799076776,-0.0,14.82,0.4206379699115951,28.68029386309155,-16.292869806798933,-1.5601637994173123,-10.47273373458353,0.0661114476198209,0.0,146.46506693805478,69.64905724768144,0.05296896253070519,4.708352224951573,0.0,0.0,0.0,-0.00032045496353129383,2.6399999999999997,0.0,-5.551115123125783e-17,0.4206379699115957,,1293.1122700339522,0.0,0.01125,6.112911778902558
9,2021-12-03 17:00:00,0.0,0.0,0.43,0.0,0.0017903798158956739,-0.085,-0.0,0.014,-4.815,96.815,0.41,-0.085,0.0,4.2,89.4,292.22,43.43,0.25,0.0,0.0,1126.3680296634266,1.2283184620102798,0.5932943439778428,5.143396974479912,0.0,-0.2805644665347905,17.46,-21.5346811710638,-0.00011413671326334921,-13.947869806798906,-0.8638585917472811,-6.7438895044826115,0.02105086867826415,0.0,146.78084339604555,69.59807798871375,0.052949573806243586,4.706628782777208,0.0,0.0,0.0,-1.9380401914242224e-05,0.0,0.8399999999999977,-14.437102621170256,,-1.119762723131105,1295.7522700339523,1.0,0.01125,6.112911778902558
