,time,ghi,sea,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,SW_direct,SW_diffuse,T_F,e_a
0,2021-07-01 00:00:00,0.0,0.0,30,-1.3,65.0,0.0,0,0.0,548.924,0.85,0.0,0.0,0,0,0.0,
1,2021-07-01 01:00:00,0.0,0.0,30,-1.5,63.0,0.0,0,0.0,548.924,0.845,3.451,205.199,0,0,0.0,0.665
2,2021-07-01 02:00:00,0.0,0.0,30,-2.7,71.0,0.0,0,0.0,548.924,0.839,3.559,202.615,0,0,0.0,0.668
3,2021-07-01 03:00:00,0.0,0.0,30,-3.3,74.0,0.0,0,0.0,548.924,0.834,3.547,200.792,0,0,0.0,0.668
4,2021-07-01 04:00:00,0.0,0.0,30,-4.0,81.0,1.0,0,0.0,548.924,0.829,3.685,199.872,0,0,0.0,0.672
5,2021-07-01 05:00:00,0.0,0.0,30,-3.6,70.0,0.1,0,0.0,548.924,0.824,3.281,197.717,0,0,0.0,0.661
6,2021-07-01 06:00:00,0.0,0.0,30,-4.5,69.0,0.0,0,0.0,548.924,0.819,3.023,192.91,0,0,0.0,0.653
7,2021-07-01 07:00:00,142.687,0.183,30,-5.8,81.0,0.0,0,0.0,548.924,0.814,3.215,191.013,0,0,0.0,0.659
8,2021-07-01 08:00:00,364.74,0.403,30,-5.2,78.0,0.2,0,0.0,548.924,0.809,3.241,192.888,0,0,0.0,0.66
9,2021-07-01 09:00:00,565.908,0.606,30,-2.0,66.0,0.1,0,0.0,548.924,0.804,3.484,204.028,0,0,0.0,0.666
10,2021-07-01 10:00:00,720.603,0.778,30,1.4,45.0,2.0,0,0.0,548.924,0.799,3.043,209.974,0,0,0.0,0.652
11,2021-07-01 11:00:00,813.244,0.894,30,3.7,22.0,3.5,0,0.0,548.924,0.794,1.752,200.399,0,0,0.0,0.602
12,2021-07-01 12:00:00,835.215,0.924,30,5.8,18.0,5.3,0,0.0,548.924,0.79,1.66,204.744,0,0,0.0,0.596
13,2021-07-01 13:00:00,784.52,0.857,30,7.0,13.0,6.2,0,0.0,548.924,0.785,1.303,201.07,0,0,0.0,0.576
14,2021-07-01 14:00:00,665.781,0.715,30,7.8,13.0,7.0,0,0.0,548.924,0.78,1.376,204.889,0,0,0.0,0.58
15,2021-07-01 15:00:00,490.292,0.528,30,8.0,13.0,7.5,0,0.0,548.924,0.775,1.395,205.853,0,0,0.0,0.581
16,2021-07-01 16:00:00,276.859,0.317,30,7.5,12.0,7.5,0,0.0,548.924,0.771,1.244,201.137,0,0,0.0,0.572
17,2021-07-01 17:00:00,59.63,0.092,30,6.7,10.0,5.1,0,0.0,548.924,0.766,0.982,192.307,0,0,0.0,0.553
18,2021-07-01 18:00:00,0.0,0.0,30,5.3,14.0,3.4,0,0.0,548.924,0.762,1.247,195.191,0,0,0.0,0.573
19,2021-07-01 19:00:00,0.0,0.0,30,2.8,22.0,2.5,0,0.0,548.924,0.757,1.644,196.106,0,0,0.0,0.596
20,2021-07-01 20:00:00,0.0,0.0,30,1.9,28.0,2.8,0,0.0,548.924,0.753,1.963,198.61,0,0,0.0,0.612
21,2021-07-01 21:00:00,0.0,0.0,30,-1.0,35.0,2.5,0,0.0,548.924,0.748,1.989,191.014,0,0,0.0,0.614
22,2021-07-01 22:00:00,0.0,0.0,30,-2.6,35.0,1.9,0,0.0,548.924,0.744,1.767,183.598,0,0,0.0,0.604
23,2021-07-01 23:00:00,0.0,0.0,30,-2.3,31.0,0.0,0,0.0,548.924,0.739,1.601,181.792,0,0,0.0,0.596
24,2021-07-02 00:00:00,0.0,0.0,30,-3.3,32.0,0.6,0,0.0,548.924,0.735,1.534,178.129,0,0,0.0,0.592
25,2021-07-02 01:00:00,0.0,0.0,30,-4.1,32.0,0.0,0,0.0,548.924,0.731,1.445,174.6,0,0,0.0,0.588
26,2021-07-02 02:00:00,0.0,0.0,30,-7.9,69.0,1.0,0,0.0,548.924,0.727,2.331,176.964,0,0,0.0,0.63
27,2021-07-02 03:00:00,0.0,0.0,30,-7.5,66.0,2.0,0,0.0,548.924,0.722,2.299,177.653,0,0,0.0,0.629
28,2021-07-02 04:00:00,0.0,0.0,30,-7.6,67.0,2.7,0,0.0,548.924,0.718,2.316,177.58,0,0,0.0,0.63
29,2021-07-02 05:00:00,0.0,0.0,30,-7.1,65.0,0.6,0,0.0,548.924,0.714,2.336,179.086,0,0,0.0,0.63
30,2021-07-02 06:00:00,0.0,0.0,30,-7.7,70.0,0.0,0,0.0,548.924,0.71,2.401,178.239,0,0,0.0,0.633
31,2021-07-02 07:00:00,142.423,0.183,30,-6.6,49.0,0.0,0,0.0,548.924,0.706,1.83,174.205,0,0,0.0,0.609
32,2021-07-02 08:00:00,364.659,0.403,30,-5.3,31.0,1.3,0,0.0,548.924,0.702,1.278,168.641,0,0,0.0,0.578
33,2021-07-02 09:00:00,566.079,0.607,30,-1.4,23.0,3.2,0,0.0,548.924,0.698,1.269,178.128,0,0,0.0,0.576
34,2021-07-02 10:00:00,721.05,0.779,30,2.4,12.0,4.7,0,0.0,548.924,0.694,0.872,178.111,0,0,0.0,0.545
35,2021-07-02 11:00:00,813.965,0.895,30,4.5,8.0,4.4,0,0.0,548.924,0.69,0.674,176.789,0,0,0.0,0.525
36,2021-07-02 12:00:00,836.181,0.926,30,6.3,6.0,6.7,0,0.0,548.924,0.686,0.573,177.091,0,0,0.0,0.512
37,2021-07-02 13:00:00,785.682,0.858,30,7.1,9.0,5.0,0,0.0,548.924,0.682,0.908,191.23,0,0,0.0,0.547
38,2021-07-02 14:00:00,667.069,0.716,30,7.1,9.0,5.8,0,0.0,548.924,0.679,0.908,191.23,0,0,0.0,0.547
39,2021-07-02 15:00:00,491.619,0.53,30,7.0,11.0,5.7,0,0.0,548.924,0.675,1.102,196.328,0,0,0.0,0.562
40,2021-07-02 16:00:00,278.112,0.319,30,6.7,9.0,7.4,0,0.0,548.924,0.671,0.883,189.434,0,0,0.0,0.545
41,2021-07-02 17:00:00,60.574,0.094,30,6.3,9.0,4.8,0,0.0,548.924,0.667,0.859,187.652,0,0,0.0,0.543
42,2021-07-02 18:00:00,0.0,0.0,30,4.9,10.0,2.9,0,0.0,548.924,0.664,0.867,184.267,0,0,0.0,0.544
43,2021-07-02 19:00:00,0.0,0.0,30,2.1,17.0,2.2,0,0.0,548.924,0.66,1.209,185.843,0,0,0.0,0.571
44,2021-07-02 20:00:00,0.0,0.0,30,-1.2,22.0,1.5,0,0.0,548.924,0.656,1.232,177.876,0,0,0.0,0.574
45,2021-07-02 21:00:00,0.0,0.0,30,-3.2,28.0,1.4,0,0.0,548.924,0.653,1.352,175.2,0,0,0.0,0.582
46,2021-07-02 22:00:00,0.0,0.0,30,-3.2,41.0,0.0,0,0.0,548.924,0.649,1.98,185.01,0,0,0.0,0.614
47,2021-07-02 23:00:00,0.0,0.0,30,-3.9,49.0,1.8,0,0.0,548.924,0.646,2.246,186.49,0,0,0.0,0.626
48,2021-07-03 00:00:00,0.0,0.0,30,-4.2,48.0,0.9,0,0.0,548.924,0.642,2.151,184.549,0,0,0.0,0.622
49,2021-07-03 01:00:00,0.0,0.0,30,-6.6,52.0,1.5,0,0.0,548.924,0.639,1.942,175.69,0,0,0.0,0.614
50,2021-07-03 02:00:00,0.0,0.0,30,-7.2,48.0,2.6,0,0.0,548.924,0.635,1.711,171.058,0,0,0.0,0.603
51,2021-07-03 03:00:00,0.0,0.0,30,-8.2,51.0,2.0,0,0.0,548.924,0.632,1.683,168.186,0,0,0.0,0.602
52,2021-07-03 04:00:00,0.0,0.0,30,-9.5,47.0,0.2,0,0.0,548.924,0.629,1.401,160.759,0,0,0.0,0.587
53,2021-07-03 05:00:00,0.0,0.0,30,-7.8,52.0,0.0,0,0.0,548.924,0.625,1.77,170.391,0,0,0.0,0.606
54,2021-07-03 06:00:00,0.0,0.0,30,-7.7,60.0,0.0,0,0.0,548.924,0.622,2.058,174.356,0,0,0.0,0.619
55,2021-07-03 07:00:00,142.215,0.183,30,-7.9,67.0,0.2,0,0.0,548.924,0.619,2.263,176.222,0,0,0.0,0.628
56,2021-07-03 08:00:00,364.651,0.403,30,-7.6,73.0,0.0,0,0.0,548.924,0.615,2.524,179.77,0,0,0.0,0.638
57,2021-07-03 09:00:00,566.334,0.607,30,-2.5,57.0,1.0,0,0.0,548.924,0.612,2.9,197.336,0,0,0.0,0.649
58,2021-07-03 10:00:00,721.588,0.779,30,1.8,11.0,2.8,0,0.0,548.924,0.609,0.766,173.373,0,0,0.0,0.535
59,2021-07-03 11:00:00,814.778,0.897,30,2.8,8.0,3.8,0,0.0,548.924,0.606,0.598,169.719,0,0,0.0,0.516
60,2021-07-03 12:00:00,837.235,0.927,30,4.3,9.0,5.3,0,0.0,548.924,0.603,0.748,178.931,0,0,0.0,0.533
61,2021-07-03 13:00:00,786.923,0.86,30,5.1,14.0,4.6,0,0.0,548.924,0.6,1.23,194.264,0,0,0.0,0.572
62,2021-07-03 14:00:00,668.424,0.718,30,5.7,11.0,2.7,0,0.0,548.924,0.597,1.008,190.382,0,0,0.0,0.555
63,2021-07-03 15:00:00,492.997,0.531,30,6.1,10.0,4.5,0,0.0,548.924,0.593,0.942,189.598,0,0,0.0,0.55
64,2021-07-03 16:00:00,279.4,0.32,30,6.1,9.0,4.4,0,0.0,548.924,0.59,0.848,186.765,0,0,0.0,0.542
65,2021-07-03 17:00:00,61.537,0.095,30,5.7,9.0,4.7,0,0.0,548.924,0.587,0.825,185.002,0,0,0.0,0.54
66,2021-07-03 18:00:00,0.0,0.0,30,4.6,10.0,3.3,0,0.0,548.924,0.584,0.849,182.952,0,0,0.0,0.542
67,2021-07-03 19:00:00,0.0,0.0,30,1.8,17.0,2.0,0,0.0,548.924,0.582,1.183,184.497,0,0,0.0,0.569
68,2021-07-03 20:00:00,0.0,0.0,30,-0.3,19.0,1.5,0,0.0,548.924,0.579,1.136,178.09,0,0,0.0,0.567
69,2021-07-03 21:00:00,0.0,0.0,30,-1.3,23.0,0.0,0,0.0,548.924,0.576,1.279,178.568,0,0,0.0,0.577
70,2021-07-03 22:00:00,0.0,0.0,30,-1.2,22.0,0.0,0,0.0,548.924,0.573,1.232,177.876,0,0,0.0,0.574
71,2021-07-03 23:00:00,0.0,0.0,30,-2.4,28.0,0.0,0,0.0,548.924,0.57,1.435,178.724,0,0,0.0,0.587
72,2021-07-04 00:00:00,0.0,0.0,30,-3.3,42.0,0.1,0,0.0,548.924,0.567,2.013,185.185,0,0,0.0,0.616
73,2021-07-04 01:00:00,0.0,0.0,30,-4.9,52.0,1.5,0,0.0,548.924,0.564,2.21,183.415,0,0,0.0,0.625
74,2021-07-04 02:00:00,0.0,0.0,30,-5.3,65.0,0.0,0,0.0,548.924,0.562,2.68,187.456,0,0,0.0,0.642
75,2021-07-04 03:00:00,0.0,0.0,30,-5.4,61.0,2.4,0,0.0,548.924,0.559,2.496,185.294,0,0,0.0,0.636
76,2021-07-04 04:00:00,0.0,0.0,30,-5.6,57.0,2.4,0,0.0,548.924,0.556,2.297,182.582,0,0,0.0,0.628
77,2021-07-04 05:00:00,0.0,0.0,30,-7.1,54.0,2.1,0,0.0,548.924,0.553,1.94,174.405,0,0,0.0,0.614
78,2021-07-04 06:00:00,0.0,0.0,30,-7.7,51.0,2.9,0,0.0,548.924,0.551,1.75,170.355,0,0,0.0,0.605
79,2021-07-04 07:00:00,142.062,0.182,30,-5.3,41.0,2.3,0,0.0,548.924,0.548,1.691,175.513,0,0,0.0,0.601
80,2021-07-04 08:00:00,364.717,0.403,30,-4.9,43.0,0.5,0,0.0,548.924,0.545,1.828,178.502,0,0,0.0,0.608
81,2021-07-04 09:00:00,566.675,0.607,30,-1.3,39.0,0.4,0,0.0,548.924,0.543,2.168,192.56,0,0,0.0,0.622
82,2021-07-04 10:00:00,722.217,0.78,30,1.6,32.0,1.2,0,0.0,548.924,0.54,2.195,200.967,0,0,0.0,0.622
83,2021-07-04 11:00:00,815.682,0.898,30,3.3,19.0,3.3,0,0.0,548.924,0.538,1.471,194.369,0,0,0.0,0.587
84,2021-07-04 12:00:00,838.377,0.929,30,5.2,14.0,2.6,0,0.0,548.924,0.535,1.239,194.727,0,0,0.0,0.572
85,2021-07-04 13:00:00,788.243,0.862,30,6.2,13.0,2.8,0,0.0,548.924,0.533,1.233,197.305,0,0,0.0,0.571
86,2021-07-04 14:00:00,669.845,0.72,30,6.8,15.0,3.1,0,0.0,548.924,0.53,1.483,204.257,0,0,0.0,0.587
87,2021-07-04 15:00:00,494.426,0.533,30,7.0,15.0,5.0,0,0.0,548.924,0.528,1.503,205.223,0,0,0.0,0.588
88,2021-07-04 16:00:00,280.722,0.321,30,6.6,16.0,5.2,0,0.0,548.924,0.525,1.56,205.178,0,0,0.0,0.591
89,2021-07-04 17:00:00,62.517,0.096,30,6.0,18.0,4.6,0,0.0,548.924,0.523,1.684,205.717,0,0,0.0,0.597
90,2021-07-04 18:00:00,0.0,0.0,30,4.8,22.0,5.5,0,0.0,548.924,0.52,1.893,205.744,0,0,0.0,0.608
91,2021-07-04 19:00:00,0.0,0.0,30,2.2,33.0,3.3,0,0.0,548.924,0.518,2.363,204.81,0,0,0.0,0.628
92,2021-07-04 20:00:00,0.0,0.0,30,-1.8,44.0,1.6,0,0.0,548.924,0.516,2.357,193.501,0,0,0.0,0.629
93,2021-07-04 21:00:00,0.0,0.0,30,-1.4,35.0,0.2,0,0.0,548.924,0.513,1.931,189.139,0,0,0.0,0.612
94,2021-07-04 22:00:00,0.0,0.0,30,-2.7,43.0,0.0,0,0.0,548.924,0.511,2.155,188.608,0,0,0.0,0.622
95,2021-07-04 23:00:00,0.0,0.0,30,-3.0,46.0,0.1,0,0.0,548.924,0.509,2.255,189.017,0,0,0.0,0.626
96,2021-07-05 00:00:00,0.0,0.0,30,-3.6,51.0,0.0,0,0.0,548.924,0.506,2.391,188.972,0,0,0.0,0.631
97,2021-07-05 01:00:00,0.0,0.0,30,-4.6,50.0,2.9,0,0.0,548.924,0.504,2.174,183.772,0,0,0.0,0.623
98,2021-07-05 02:00:00,0.0,0.0,30,-5.5,57.0,1.4,0,0.0,548.924,0.502,2.315,183.044,0,0,0.0,0.629
99,2021-07-05 03:00:00,0.0,0.0,30,-5.8,53.0,0.0,0,0.0,548.924,0.5,2.104,179.782,0,0,0.0,0.621
100,2021-07-05 04:00:00,0.0,0.0,30,-5.9,53.0,0.0,0,0.0,548.924,0.498,2.088,179.327,0,0,0.0,0.62
101,2021-07-05 05:00:00,0.0,0.0,30,-6.1,58.0,0.0,0,0.0,548.924,0.495,2.25,180.733,0,0,0.0,0.627
102,2021-07-05 06:00:00,0.0,0.0,30,-6.4,65.0,0.0,0,0.0,548.924,0.493,2.465,182.306,0,0,0.0,0.635
103,2021-07-05 07:00:00,141.967,0.182,30,-5.8,58.0,0.0,0,0.0,548.924,0.491,2.302,182.112,0,0,0.0,0.629
104,2021-07-05 08:00:00,364.858,0.404,30,-5.2,57.0,0.0,0,0.0,548.924,0.489,2.368,184.436,0,0,0.0,0.631
105,2021-07-05 09:00:00,567.1,0.608,30,-1.0,49.0,0.4,0,0.0,548.924,0.487,2.784,200.42,0,0,0.0,0.644
106,2021-07-05 10:00:00,722.938,0.781,30,1.8,37.0,1.9,0,0.0,548.924,0.485,2.575,206.177,0,0,0.0,0.636
107,2021-07-05 11:00:00,816.678,0.899,30,3.5,22.0,2.6,0,0.0,548.924,0.483,1.728,199.439,0,0,0.0,0.6
108,2021-07-05 12:00:00,839.605,0.931,30,5.1,15.0,4.0,0,0.0,548.924,0.481,1.318,196.188,0,0,0.0,0.577
109,2021-07-05 13:00:00,789.641,0.864,30,6.0,15.0,3.7,0,0.0,548.924,0.479,1.403,200.429,0,0,0.0,0.582
110,2021-07-05 14:00:00,671.33,0.721,30,6.5,15.0,3.7,0,0.0,548.924,0.477,1.452,202.815,0,0,0.0,0.585
111,2021-07-05 15:00:00,495.904,0.534,30,6.5,17.0,4.3,0,0.0,548.924,0.475,1.646,206.474,0,0,0.0,0.595
112,2021-07-05 16:00:00,282.075,0.323,30,6.6,18.0,3.5,0,0.0,548.924,0.473,1.755,208.659,0,0,0.0,0.601
113,2021-07-05 17:00:00,63.513,0.097,30,6.4,19.0,3.2,0,0.0,548.924,0.471,1.827,209.285,0,0,0.0,0.604
114,2021-07-05 18:00:00,0.0,0.0,30,5.7,30.0,5.0,0,0.0,548.924,0.469,2.748,219.722,0,0,0.0,0.641
115,2021-07-05 19:00:00,0.0,0.0,30,1.7,42.0,4.2,0,0.0,548.924,0.467,2.902,209.436,0,0,0.0,0.647
116,2021-07-05 20:00:00,0.0,0.0,30,-0.6,47.0,3.0,0,0.0,548.924,0.465,2.75,201.201,0,0,0.0,0.643
117,2021-07-05 21:00:00,0.0,0.0,30,-2.3,53.0,0.2,0,0.0,548.924,0.463,2.737,196.267,0,0,0.0,0.643
118,2021-07-05 22:00:00,0.0,0.0,30,-1.2,51.0,0.0,0,0.0,548.924,0.461,2.856,200.577,0,0,0.0,0.647
119,2021-07-05 23:00:00,0.0,0.0,30,-2.0,57.0,0.0,0,0.0,548.924,0.459,3.009,199.799,0,0,0.0,0.652
120,2021-07-06 00:00:00,0.0,0.0,30,-3.1,63.0,0.0,0,0.0,548.924,0.457,3.065,197.21,0,0,0.0,0.654
121,2021-07-06 01:00:00,0.0,0.0,30,-4.4,76.0,0.0,0,0.0,548.924,0.456,3.355,196.083,0,0,0.0,0.663
122,2021-07-06 02:00:00,0.0,0.0,30,-4.9,72.0,2.4,0,0.0,548.924,0.454,3.06,192.143,0,0,0.0,0.654
123,2021-07-06 03:00:00,0.0,0.0,30,-4.8,63.0,2.2,0,0.0,548.924,0.452,2.698,188.988,0,0,0.0,0.643
124,2021-07-06 04:00:00,0.0,0.0,30,-5.4,61.0,0.1,0,0.0,548.924,0.45,2.496,185.294,0,0,0.0,0.636
125,2021-07-06 05:00:00,0.0,0.0,30,-5.2,61.0,0.9,0,0.0,548.924,0.448,2.535,186.232,0,0,0.0,0.637
126,2021-07-06 06:00:00,0.0,0.0,30,-5.4,70.0,0.3,0,0.0,548.924,0.447,2.865,188.973,0,0,0.0,0.648
127,2021-07-06 07:00:00,141.93,0.182,30,-5.1,82.0,0.0,0,0.0,548.924,0.445,3.433,194.762,0,0,0.0,0.665
128,2021-07-06 08:00:00,365.074,0.404,30,-4.8,87.0,0.0,0,0.0,548.924,0.443,3.726,197.906,0,0,0.0,0.673
129,2021-07-06 09:00:00,567.612,0.608,30,-1.0,64.0,0.2,0,0.0,548.924,0.441,3.637,208.214,0,0,0.0,0.669
130,2021-07-06 10:00:00,723.749,0.782,30,1.0,53.0,2.1,0,0.0,548.924,0.44,3.483,212.858,0,0,0.0,0.665
131,2021-07-06 11:00:00,817.764,0.901,30,2.5,40.0,1.1,0,0.0,548.924,0.438,2.927,212.049,0,0,0.0,0.648
132,2021-07-06 12:00:00,840.919,0.932,30,4.0,32.0,1.9,0,0.0,548.924,0.436,2.603,212.945,0,0,0.0,0.637
133,2021-07-06 13:00:00,791.114,0.866,30,5.4,31.0,2.9,0,0.0,548.924,0.435,2.781,219.186,0,0,0.0,0.642
134,2021-07-06 14:00:00,672.878,0.723,30,6.8,25.0,2.3,0,0.0,548.924,0.433,2.471,219.72,0,0,0.0,0.631
135,2021-07-06 15:00:00,497.429,0.536,30,8.1,22.0,1.1,0,0.0,548.924,0.432,2.377,222.441,0,0,0.0,0.627
136,2021-07-06 16:00:00,283.459,0.324,30,8.6,23.0,3.3,0,0.0,548.924,0.43,2.571,226.493,0,0,0.0,0.634
137,2021-07-06 17:00:00,64.524,0.098,30,8.2,27.0,4.9,0,0.0,548.924,0.428,2.937,229.582,0,0,0.0,0.646
138,2021-07-06 18:00:00,0.0,0.0,30,6.7,29.0,5.9,0,0.0,548.924,0.427,2.847,223.899,0,0,0.0,0.644
139,2021-07-06 19:00:00,0.0,0.0,30,2.2,38.0,4.2,0,0.0,548.924,0.425,2.721,208.98,0,0,0.0,0.641
140,2021-07-06 20:00:00,0.0,0.0,30,1.1,40.0,4.4,0,0.0,548.924,0.424,2.647,204.969,0,0,0.0,0.639
141,2021-07-06 21:00:00,0.0,0.0,30,-0.1,45.0,0.6,0,0.0,548.924,0.422,2.731,202.425,0,0,0.0,0.642
142,2021-07-06 22:00:00,0.0,0.0,30,-0.8,48.0,1.8,0,0.0,548.924,0.421,2.768,200.817,0,0,0.0,0.644
143,2021-07-06 23:00:00,0.0,0.0,30,-2.5,56.0,2.1,0,0.0,548.924,0.419,2.849,196.837,0,0,0.0,0.647
144,2021-07-07 00:00:00,0.0,0.0,30,-3.6,66.0,1.6,0,0.0,548.924,0.418,3.094,196.062,0,0,0.0,0.655
145,2021-07-07 01:00:00,0.0,0.0,30,-4.1,72.0,2.3,0,0.0,548.924,0.416,3.251,196.045,0,0,0.0,0.66
146,2021-07-07 02:00:00,0.0,0.0,30,-5.1,72.0,2.0,0,0.0,548.924,0.415,3.014,191.177,0,0,0.0,0.653
147,2021-07-07 03:00:00,0.0,0.0,30,-6.0,67.0,2.0,0,0.0,548.924,0.413,2.619,184.965,0,0,0.0,0.64
148,2021-07-07 04:00:00,0.0,0.0,30,-5.3,66.0,2.3,0,0.0,548.924,0.412,2.722,187.865,0,0,0.0,0.644
149,2021-07-07 05:00:00,0.0,0.0,30,-5.8,64.0,2.6,0,0.0,548.924,0.41,2.541,184.691,0,0,0.0,0.638
150,2021-07-07 06:00:00,0.0,0.0,30,-5.4,57.0,1.1,0,0.0,548.924,0.409,2.333,183.507,0,0,0.0,0.63
151,2021-07-07 07:00:00,141.952,0.182,30,-5.8,57.0,0.0,0,0.0,548.924,0.408,2.263,181.66,0,0,0.0,0.627
152,2021-07-07 08:00:00,365.366,0.404,30,-3.7,51.0,2.5,0,0.0,548.924,0.406,2.373,188.5,0,0,0.0,0.631
153,2021-07-07 09:00:00,568.21,0.609,30,0.8,51.0,0.7,0,0.0,548.924,0.405,3.303,210.662,0,0,0.0,0.66
154,2021-07-07 10:00:00,724.65,0.783,30,3.9,35.0,2.4,0,0.0,548.924,0.403,2.827,215.172,0,0,0.0,0.644
155,2021-07-07 11:00:00,818.941,0.902,30,6.7,19.0,5.8,0,0.0,548.924,0.402,1.865,210.774,0,0,0.0,0.606
156,2021-07-07 12:00:00,842.317,0.934,30,7.5,18.0,5.9,0,0.0,548.924,0.401,1.867,213.132,0,0,0.0,0.606
157,2021-07-07 13:00:00,792.661,0.868,30,8.2,16.0,7.0,0,0.0,548.924,0.399,1.74,213.047,0,0,0.0,0.6
158,2021-07-07 14:00:00,674.487,0.725,30,8.7,14.0,5.7,0,0.0,548.924,0.398,1.575,211.48,0,0,0.0,0.591
159,2021-07-07 15:00:00,498.999,0.537,30,8.5,17.0,8.6,0,0.0,548.924,0.397,1.887,216.414,0,0,0.0,0.607
160,2021-07-07 16:00:00,284.871,0.325,30,8.2,23.0,7.8,0,0.0,548.924,0.396,2.502,224.383,0,0,0.0,0.632
161,2021-07-07 17:00:00,65.548,0.099,30,7.4,31.0,9.2,0,0.0,548.924,0.394,3.193,229.802,0,0,0.0,0.654
162,2021-07-07 18:00:00,0.0,0.0,30,5.8,34.0,8.6,0,0.0,548.924,0.393,3.136,224.217,0,0,0.0,0.653
163,2021-07-07 19:00:00,0.0,0.0,30,3.0,39.0,6.5,0,0.0,548.924,0.392,2.957,213.848,0,0,0.0,0.649
164,2021-07-07 20:00:00,0.0,0.0,30,1.0,46.0,6.4,0,0.0,548.924,0.39,3.023,208.594,0,0,0.0,0.651
165,2021-07-07 21:00:00,0.0,0.0,30,-0.2,49.0,1.9,0,0.0,548.924,0.389,2.952,204.4,0,0,0.0,0.649
166,2021-07-07 22:00:00,0.0,0.0,30,-0.4,47.0,1.5,0,0.0,548.924,0.388,2.79,202.192,0,0,0.0,0.644
167,2021-07-07 23:00:00,0.0,0.0,30,-2.7,43.0,1.6,0,0.0,548.924,0.387,2.155,188.608,0,0,0.0,0.622
168,2021-07-08 00:00:00,0.0,0.0,30,-2.8,50.0,0.6,0,0.0,548.924,0.386,2.488,192.237,0,0,0.0,0.635
169,2021-07-08 01:00:00,0.0,0.0,30,-4.1,50.0,0.0,0,0.0,548.924,0.384,2.257,186.094,0,0,0.0,0.626
170,2021-07-08 02:00:00,0.0,0.0,30,-3.5,43.0,0.0,0,0.0,548.924,0.383,2.031,184.883,0,0,0.0,0.617
171,2021-07-08 03:00:00,0.0,0.0,30,-3.5,35.0,0.8,0,0.0,548.924,0.382,1.653,179.525,0,0,0.0,0.599
172,2021-07-08 04:00:00,0.0,0.0,30,-3.3,30.0,0.5,0,0.0,548.924,0.381,1.438,176.495,0,0,0.0,0.587
173,2021-07-08 05:00:00,0.0,0.0,30,-5.1,37.0,0.0,0,0.0,548.924,0.38,1.549,173.833,0,0,0.0,0.594
174,2021-07-08 06:00:00,0.0,0.0,30,-4.8,38.0,0.1,0,0.0,548.924,0.379,1.627,175.82,0,0,0.0,0.598
175,2021-07-08 07:00:00,142.034,0.182,30,-5.3,38.0,0.3,0,0.0,548.924,0.377,1.567,173.618,0,0,0.0,0.595
176,2021-07-08 08:00:00,365.735,0.404,30,-4.7,53.0,0.0,0,0.0,548.924,0.376,2.287,184.843,0,0,0.0,0.628
177,2021-07-08 09:00:00,568.894,0.61,30,0.1,42.0,0.3,0,0.0,548.924,0.375,2.586,201.424,0,0,0.0,0.637
178,2021-07-08 10:00:00,725.642,0.784,30,3.0,31.0,1.2,0,0.0,548.924,0.374,2.35,206.948,0,0,0.0,0.628
179,2021-07-08 11:00:00,820.206,0.904,30,5.6,24.0,4.1,0,0.0,548.924,0.373,2.183,212.323,0,0,0.0,0.62
180,2021-07-08 12:00:00,843.799,0.936,30,6.7,21.0,3.9,0,0.0,548.924,0.372,2.061,213.809,0,0,0.0,0.615
181,2021-07-08 13:00:00,794.282,0.87,30,7.2,20.0,3.9,0,0.0,548.924,0.371,2.032,214.842,0,0,0.0,0.613
182,2021-07-08 14:00:00,676.156,0.727,30,7.6,21.0,4.5,0,0.0,548.924,0.37,2.193,218.39,0,0,0.0,0.62
183,2021-07-08 15:00:00,500.612,0.539,30,7.7,19.0,4.3,0,0.0,548.924,0.369,1.997,215.796,0,0,0.0,0.612
184,2021-07-08 16:00:00,286.31,0.327,30,7.8,17.0,3.1,0,0.0,548.924,0.368,1.799,212.894,0,0,0.0,0.603
185,2021-07-08 17:00:00,66.585,0.101,30,7.4,24.0,4.6,0,0.0,548.924,0.367,2.472,221.552,0,0,0.0,0.631
186,2021-07-08 18:00:00,0.0,0.0,30,6.1,41.0,6.3,0,0.0,548.924,0.366,3.862,231.939,0,0,0.0,0.673
187,2021-07-08 19:00:00,0.0,0.0,30,3.2,42.0,4.1,0,0.0,548.924,0.365,3.229,217.168,0,0,0.0,0.657
188,2021-07-08 20:00:00,0.0,0.0,30,0.9,42.0,1.7,0,0.0,548.924,0.364,2.74,205.4,0,0,0.0,0.642
189,2021-07-08 21:00:00,0.0,0.0,30,-0.3,47.0,1.2,0,0.0,548.924,0.363,2.811,202.689,0,0,0.0,0.645
190,2021-07-08 22:00:00,0.0,0.0,30,-1.6,51.0,1.8,0,0.0,548.924,0.362,2.773,198.606,0,0,0.0,0.644
191,2021-07-08 23:00:00,0.0,0.0,30,-2.2,56.0,1.9,0,0.0,548.924,0.361,2.913,198.309,0,0,0.0,0.649
192,2021-07-09 00:00:00,0.0,0.0,30,-2.3,59.0,2.3,0,0.0,548.924,0.36,3.047,199.298,0,0,0.0,0.653
193,2021-07-09 01:00:00,0.0,0.0,30,-2.9,66.0,2.4,0,0.0,548.924,0.359,3.26,199.517,0,0,0.0,0.66
