,time,ghi,sea,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,SW_direct,SW_diffuse,T_F,e_a,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,rain2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,rho_air,s_cone,vp_ice,Qr
79,2021-07-04 07:00:00,142.062,0.182,30,-5.3,41.0,2.3,0,0.0,548.924,0.548,1.691,175.513,0,0,0.0,0.601,-3.1446490778803344,-1.3647108381129165,0.0955648596569203,33647.78005976791,36.69332612842738,25.04441280167901,1854.0661157688705,0.0,0.8910798352524564,109699.5545966996,-190.07795141658133,0,-116.79740674153445,-13.456376961140112,-60.18748224363939,0,0.36331452973259576,0.0,329.18660990766807,0.3345785990608527,10.233640401264864,0.0,0.0,0.0,0.0,0.0025661516162712957,1041.1404199071192,758.8595800928808,23.798626084984384,,-213.87657750156572,145201.4007722364,1.0,917.0,0.031941342984932536,4.703323311962008,-0.0
80,2021-07-04 08:00:00,364.717,0.403,30,-4.9,43.0,0.5,0,0.0,548.924,0.545,1.828,178.502,0,0,0.0,0.608,-2.253569242627878,-1.3708128434298872,0.20086877526714464,34381.59522705911,37.49356077105683,5.860293298684143,1879.1105285705496,0.0,1.7262553878694953,110740.69501660673,-135.18263283495807,0,-117.68631765531717,-3.5931363380646544,-14.083300690191361,0,0.18012184861511324,0.0,329.1943589749496,0.3418753315705691,10.233640401264864,0.0,0.0,0.0,0.0,0.002430945301371468,1156.757640863691,643.2423591363091,46.10418155344803,,-181.2868143884061,147001.4007722364,1.0,917.0,0.032693996070010355,5.0691329981007005,-0.0
81,2021-07-04 09:00:00,566.675,0.607,30,-1.3,39.0,0.4,0,0.0,548.924,0.543,2.168,192.56,0,0,0.0,0.622,-0.5273138547583827,-1.373773559952665,0.28948349505143617,35018.977292896736,38.18863390719382,5.331556976667487,1884.9708218692338,0.0,0.047586121068010724,111897.45265747042,-125.07511357823262,0,-111.25048882033963,-0.8395732352689131,-12.812388413502322,0,-0.17266310912176386,0.0,329.2012252234432,0.34821317609629004,10.233640401264864,0.0,0.0,0.0,0.0,0.0021114369587052454,1351.6893429676918,448.3106570323082,1.27091227668903,,-126.34602585492165,148801.4007722364,1.0,917.0000000000001,0.03340701042498169,5.852513884505486,-0.0
82,2021-07-04 10:00:00,722.217,0.78,30,1.6,32.0,1.2,0,0.0,548.924,0.54,2.195,200.967,0,0,0.0,0.622,-0.4797277336903719,-1.3709870435009233,0.3553274604183769,35461.95639295237,38.67170817115853,15.982743632901965,1890.3023788459013,0.0,-0.9583610917295912,113249.1420004381,-134.8640252177004,0,-103.05566409571239,6.781338932971583,-38.407937066006845,0,-0.18176298895275356,0.0,329.2060714507852,0.35261796376568716,10.233640401264864,0.0,0.0,0.0,0.0,0.0014674133233763828,1412.2795052323797,387.72049476762027,-25.595548652504522,,-109.26847656519588,150601.4007722364,1.0,917.0,0.034026325182703446,5.87559112942507,0.0
83,2021-07-04 11:00:00,815.682,0.898,30,3.3,19.0,3.3,0,0.0,548.924,0.538,1.471,194.369,0,0,0.0,0.587,-1.438088825419963,-1.3680902691209216,0.39425545272357015,35833.694144087094,39.07709285069476,47.24527166984682,1906.2851224788033,0.0,-2.8128739499030835,114661.42150567049,-176.42587351224273,0,-105.4019208885887,42.49489413123981,-113.53311969228719,0,0.014272937393342556,0.0,329.21018524621724,0.3563143590634383,10.233640401264864,0.0,0.0,0.0,0.0,0.0012314009816092849,1440.547337833249,359.4526621667511,-75.12518262628035,,-101.30069088596238,152401.4007722364,1.0,917.0,0.034456747544315124,5.426437984756181,0.0
84,2021-07-04 12:00:00,838.377,0.929,30,5.2,14.0,2.6,0,0.0,548.924,0.535,1.239,194.727,0,0,0.0,0.572,-4.250962775323046,-1.3683153813621076,0.40360821255590335,36145.901534584,39.417558925391496,28.64879360071703,1953.53039414865,0.0,1.6732727652170278,116101.96884350374,-94.28289990325788,0,-92.82194743398853,66.79533195422955,-68.84397815615773,0,0.587693732658814,0.0,329.2136733593006,0.359418810862141,10.233640401264864,0.0,0.0,0.0,0.0,0.0010341905869106073,1306.8701002293235,493.12989977067645,44.689141536129426,,-138.9720414393873,154201.4007722364,1.0,917.0,0.03481794797278574,4.282697304980187,0.0
85,2021-07-04 13:00:00,788.243,0.862,30,6.2,13.0,2.8,0,0.0,548.924,0.533,1.233,197.305,0,0,0.0,0.571,-2.5776900101060183,-1.3775045015749112,0.3830159251971056,36610.38264075396,39.924081396678254,37.513153043603516,1982.179187749367,0.0,-0.7975215453612313,117408.83894373306,-120.54862376752247,0,-97.46833218400536,66.81896186525117,-90.143884519086,0,0.24463107031772985,0.0,329.2189186646695,0.36403740494224185,10.233640401264864,0.0,0.0,0.0,0.0,0.001538582726890398,1447.8191631075892,352.18083689241064,-21.299906362928255,,-99.24871740459422,156001.4007722364,1.0,917.0,0.0351213054953267,4.933175693530551,0.0
86,2021-07-04 14:00:00,669.845,0.72,30,6.8,15.0,3.1,0,0.0,548.924,0.53,1.483,204.257,0,0,0.0,0.587,-3.3752115554672497,-1.3812810599481757,0.33377055665401073,36925.050324602766,40.26723045212951,35.137054455699115,2019.6923407929705,0.0,0.21382178022763504,118856.65810684065,-85.30767542031717,0,-87.05624820756083,85.7754281213863,-84.43321259593391,0,0.40635726179127035,0.0,329.22251015897496,0.3671663208066717,10.233640401264864,0.0,0.0,0.0,0.0,0.0010423126861697023,1477.0208394653343,322.9791605346656,5.710671923152091,,-91.01834734346926,157801.4007722364,1.0,917.0000000000001,0.035572620364620916,4.612676354698734,0.0
87,2021-07-04 15:00:00,494.426,0.533,30,7.0,15.0,5.0,0,0.0,548.924,0.528,1.503,205.223,0,0,0.0,0.588,-3.1613897752396145,-1.3875009186883458,0.2588470621789969,37212.892430681735,40.58112587860604,57.8410577064336,2054.8293952486697,0.0,-3.274794035797304,120333.67894630598,-87.46197106031099,0,-87.01491891930795,138.18028851070193,-138.98880440776682,0,0.3614637560618462,0.0,329.2258223599882,0.3700284950253442,10.233640401264864,0.0,0.0,0.0,0.0,0.0009534446059747059,1800.0,0.0,-87.46197106031099,0.0,,159601.4007722364,0.0,917.0,0.03587836844074475,4.696687335151742,0.0
88,2021-07-04 16:00:00,280.722,0.321,30,6.6,16.0,5.2,0,0.0,548.924,0.525,1.56,205.178,0,0,0.0,0.591,-6.436183811036919,-1.3929908800897153,0.16307143941754476,37155.0513729753,40.518049479798584,37.657165878714764,2112.6704529551034,0.0,0.828889281263302,122133.67894630598,22.137664090499797,0,-73.13714941894597,184.36428747729562,-90.11513692050964,0,1.0256629526597867,0.0,330.58821589411815,0.36792708621822523,10.254844414842292,0.0,0.0,0.0,0.0,-0.0001915900713841433,1800.0,0.0,22.137664090499797,0.0,,161401.4007722364,0.0,917.0,0.03587836844074475,3.5510262440174905,0.0
89,2021-07-04 17:00:00,62.517,0.096,30,6.0,18.0,4.6,0,0.0,548.924,0.523,1.684,205.717,0,0,0.0,0.597,-5.607294529773617,-1.4086576058663978,0.05357576135785574,37117.394207096586,40.47698386815331,35.61216127882527,2150.327618833818,0.0,-0.5722624887210945,123933.67894630598,-15.283771950329724,0,-76.07408615440951,145.215112798071,-85.27898804267768,0,0.854189448686468,0.0,330.36480761545084,0.36780274444666106,10.251378767518625,0.0,0.0,0.0,0.0,-0.0001242198289924085,1800.0,0.0,-15.283771950329722,0.0,,163201.4007722364,0.0,917.0,0.03587836844074475,3.813937146556222,0.0
90,2021-07-04 18:00:00,0.0,0.0,30,4.8,22.0,5.5,0,0.0,548.924,0.52,1.893,205.744,0,0,0.0,0.608,-6.179557018494712,-1.4217095309100982,0.005706547970818484,37081.78204581776,40.4381483596704,34.714279951011015,2185.9397801126433,0.0,0.3137357256454102,125733.67894630598,8.3791361096405,0,-73.64385385041115,164.2368051125643,-83.18208266205482,0,0.9682675095421743,0.0,330.1534621949809,0.3676850777642096,10.248099167927977,0.0,0.0,0.0,0.0,-0.00011755340637891604,1800.0,0.0,8.379136109640498,0.0,,165001.4007722364,0.0,917.0,0.03587836844074475,3.630599494508145,0.0
91,2021-07-04 19:00:00,0.0,0.0,30,2.2,33.0,3.3,0,0.0,548.924,0.518,2.363,204.81,0,0,0.0,0.628,-5.8658212928493025,-1.4365092914481687,0.005706547970818484,37047.06776586675,40.40029200203571,16.37705703683138,2220.6540600636545,0.0,4.395563833081762,127533.67894630598,-41.867723310264836,0,-75.89348390513288,72.39115662945453,-39.26708488892406,0,0.9016888543375758,0.0,329.9473802495635,0.36757030525245094,10.244900234510805,0.0,0.0,0.0,0.0,-0.0001146629127648847,1233.6106893984352,566.389310601565,117.39507051751029,,-159.2627938277751,166801.4007722364,1.0,917.0,0.03587836844074475,3.73009061755931,0.0
92,2021-07-04 20:00:00,0.0,0.0,30,-1.8,44.0,1.6,0,0.0,548.924,0.516,2.357,193.501,0,0,0.0,0.629,-1.4702574597675406,-1.450295714985045,0.005791157799078609,37597.08001943149,41.000087262193546,17.744048538455218,2237.031117100486,0.0,-0.12269163091681158,128767.28963570442,-150.10269580585273,0,-106.12798366237061,-1.4348877970877303,-42.543886958088684,0,0.004062611694289764,0.0,329.95372446094524,0.3730273679601681,10.244900234510805,0.0,0.0,0.0,0.0,0.0018178512576889202,1277.830234285575,522.1697657144251,-3.27680206916461,,-146.82589373668813,168601.4007722364,1.0,917.0000000000001,0.03587836844074475,5.411919457927004,-0.0
93,2021-07-04 21:00:00,0.0,0.0,30,-1.4,35.0,0.2,0,0.0,548.924,0.513,1.931,189.139,0,0,0.0,0.612,-1.5929490906843522,-1.450356923001098,0.0058687506105877035,38101.505736607454,41.550169832723505,2.488027710725078,2254.775165638941,0.0,1.3695936034914453,130045.11986999,-115.78039628023159,0,-109.94909573225067,0.10498066628783426,-5.9652945936404524,0,0.029013379371703465,0.0,329.95962492872434,0.37803213422159915,10.244900234510805,0.0,0.0,0.0,0.0,0.0016671506631078176,1258.1427152940541,541.857284705946,36.57859236444821,,-152.3589886446798,170401.4007722364,1.0,917.0,0.036411029821802866,5.356869920836516,-0.0
94,2021-07-04 22:00:00,0.0,0.0,30,-2.7,43.0,0.0,0,0.0,548.924,0.511,2.155,188.608,0,0,0.0,0.622,-0.22335548719290688,-1.4507882643075571,0.005951713942149974,38640.87499360268,42.1383587716496,0.0,2257.263193349666,0.0,0.22335548719290688,131303.26258528404,-116.80936329516783,0,-116.55968027822382,-0.0,-0.0,0,-0.24968301694401016,0.0,329.96602102248636,0.38338360019160467,10.244900234510805,0.0,0.0,0.0,0.0,0.00178260882389217,1363.3494753129296,436.6505246870704,5.965294593640459,,-122.77465788880829,172201.4007722364,1.0,917.0,0.036899542754761656,6.001353070737653,-0.0
95,2021-07-04 23:00:00,0.0,0.0,30,-3.0,46.0,0.1,0,0.0,548.924,0.509,2.255,189.017,0,0,0.0,0.626,0.0,-1.4471279756063893,0.006018873989048475,39077.52551828975,42.61453164480889,1.401643248782236,2257.263193349666,0.0,-0.12582402755219285,132666.61206059696,-121.62217514976865,0,-117.15086980679894,-0.8165323138199501,-3.3604609438536346,0,-0.2943120852961225,0.0,329.9712647914049,0.38771592057016224,10.244900234510805,0.0,0.0,0.0,0.0,0.0014430966912403458,1379.3931656091868,420.6068343908131,-3.3604609438536346,,-118.26171420591501,174001.4007722364,1.0,917.0,0.03742189688681837,6.112911778902558,-0.0
96,2021-07-05 00:00:00,0.0,0.0,30,-3.6,51.0,0.0,0,0.0,548.924,0.506,2.391,188.972,0,0,0.0,0.631,-0.12582402755219285,-1.4428615789313055,0.006083347787057494,39496.73070943178,43.07168016295723,0.0,2258.6648365984483,0.0,0.12582402755219285,134046.00522620615,-116.89992723780188,0,-116.6321258628416,-0.0,-0.0,0,-0.267801374960268,0.0,329.97635441699373,0.39187515338840584,10.244900234510805,0.0,0.0,0.0,0.0,0.0013854191771435868,1372.2781314292254,427.72186857077463,3.3604609438536346,,-120.26038818165551,175801.4007722364,1.0,917.0,0.03784477268642487,6.049836752591708,-0.0
97,2021-07-05 01:00:00,0.0,0.0,30,-4.6,50.0,2.9,0,0.0,548.924,0.504,2.174,183.772,0,0,0.0,0.623,0.0,-1.439020629902189,0.0061491283594254115,39924.45257800256,43.53811622464837,41.519268969408145,2258.6648365984483,0.0,-3.7270239570987638,135418.28335763537,-258.55161461460574,0,-122.39586980679894,-36.32324110163805,-99.53995821220987,0,-0.29254549395888935,0.0,329.9816033364632,0.39611888622003794,10.244900234510805,0.0,0.0,0.0,0.0,0.0014135438962444625,1234.4451593297672,565.5548406702327,-99.53995821220987,,-159.0116564023959,177601.4007722364,1.0,917.0,0.0382507534888765,6.112911778902558,-0.0
98,2021-07-05 02:00:00,0.0,0.0,30,-5.5,57.0,1.4,0,0.0,548.924,0.502,2.315,183.044,0,0,0.0,0.629,-3.7270239570987638,-1.4348696728330128,0.006229716987061525,40448.48814970338,44.10958358746279,11.006304172235039,2300.1841055678565,0.0,2.739050147290084,136652.72851696514,-139.4332014918872,0,-106.75261564634818,-6.760019029303531,-26.38643402219157,0,0.465867205956109,0.0,329.9881111483562,0.40131821579371835,10.244900234510805,0.0,0.0,0.0,0.0,0.0017318158255983883,1043.880444830094,756.1195551699062,73.15352419001833,,-212.58672568190553,179401.4007722364,1.0,917.0,0.03866498229877127,4.4774257889642675,-0.0
99,2021-07-05 03:00:00,0.0,0.0,30,-5.8,53.0,0.0,0,0.0,548.924,0.5,2.104,179.782,0,0,0.0,0.621,-0.9879738098086799,-1.4413943978039871,0.006344295690905389,41193.60140070105,44.92213893206222,0.0,2311.1904097400916,0.0,0.9879738098086799,137696.60896179522,-122.07237389266766,0,-121.9802513595308,-0.0,-0.0,0,-0.09212253313686067,0.0,329.99751033546903,0.4087110142426473,10.244900234510805,0.0,0.0,0.0,0.0,0.0024623776346721846,1271.952894618591,528.047105381409,26.38643402219154,,-148.4588079148592,181201.4007722364,1.0,917.0,0.0391724864671541,5.633343311798291,-0.0
100,2021-07-05 04:00:00,0.0,0.0,30,-5.9,53.0,0.0,0,0.0,548.924,0.498,2.088,179.327,0,0,0.0,0.62,0.0,-1.4401274729886624,0.006425489393646681,41721.64850608246,45.49798092266354,0.0,2311.1904097400916,0.0,-0.0,138968.5618564138,-127.1333905779844,0,-126.84086980679893,-0.0,-0.0,0,-0.29252077118546027,0.0,330.00427506349973,0.4139501450947668,10.244900234510805,0.0,0.0,0.0,0.0,0.0017449888940553797,1347.795135872488,452.2048641275121,-0.0,,-127.1333905779844,183001.4007722364,1.0,917.0,0.03989409412361772,6.112911778902558,-0.0
101,2021-07-05 05:00:00,0.0,0.0,30,-6.1,58.0,0.0,0,0.0,548.924,0.495,2.25,180.733,0,0,0.0,0.627,0.0,-1.436155384764313,0.006495017432290724,42173.853370209974,45.99111599804795,0.0,2311.1904097400916,0.0,-0.0,140316.3569922863,-125.72652116352661,0,-125.43486980679893,-0.0,-0.0,0,-0.2916513567276787,0.0,330.0101365647003,0.4184367911363501,10.244900234510805,0.0,0.0,0.0,0.0,0.0014943293546410155,1352.7913320109928,447.2086679890071,-0.0,,-125.72652116352661,184801.4007722364,1.0,917.0,0.04040548327648336,6.112911778902558,-0.0
102,2021-07-05 06:00:00,0.0,0.0,30,-6.4,65.0,0.0,0,0.0,548.924,0.493,2.465,182.306,0,0,0.0,0.635,0.0,-1.4322374963068232,0.006563773625779429,42621.06203819898,46.478802658886565,0.0,2311.1904097400916,0.0,-0.0,141669.1483242973,-124.15266381581904,0,-123.86186980679892,-0.0,-0.0,0,-0.29079400902012503,0.0,330.0159953456978,0.42287386636300844,10.244900234510805,0.0,0.0,0.0,0.0,0.0014777929730137205,1358.381695429969,441.61830457003094,-0.0,,-124.15266381581904,186601.4007722364,1.0,917.0,0.0408434227330795,6.112911778902558,-0.0
103,2021-07-05 07:00:00,141.967,0.182,30,-5.8,58.0,0.0,0,0.0,548.924,0.491,2.302,182.112,0,0,0.0,0.629,0.0,-1.4283720446353017,0.09694198980813551,43062.68034276901,46.960392958308624,0.0,2311.1904097400916,0.0,-0.0,143027.53001972727,-124.3458182449335,0,-124.05586980679894,-0.0,-0.0,0,-0.2899484381345526,0.0,330.0218414294328,0.4272554756186115,10.244900234510805,0.0,0.0,0.0,0.0,0.0014592938106457074,1357.6867985614579,442.3132014385421,-0.0,,-124.3458182449335,188401.4007722364,1.0,917.0,0.041276523605229695,6.112911778902558,-0.0
104,2021-07-05 08:00:00,364.858,0.404,30,-5.2,57.0,0.0,0,0.0,548.924,0.489,2.368,184.436,0,0,0.0,0.631,0.0,-1.4245572912320437,0.20253582254554636,43504.99354420755,47.442741051480425,0.0,2311.1904097400916,0.0,-0.0,144385.21681828873,-122.02098322214994,0,-121.73186980679893,-0.0,-0.0,0,-0.2891134153510115,0.0,330.02775701103286,0.43164397944022154,10.244900234510805,0.0,0.0,0.0,0.0,0.0014615641530954229,1365.9487393894813,434.0512606105188,-0.0,,-122.02098322214994,190201.4007722364,1.0,917.0,0.04170421046945539,6.112911778902558,-0.0
105,2021-07-05 09:00:00,567.1,0.608,30,-1.0,49.0,0.4,0,0.0,548.924,0.487,2.784,200.42,0,0,0.0,0.644,0.0,-1.4207921291733594,0.2909090687248806,43939.04480481807,47.91607939456714,4.849896826270832,2311.1904097400916,0.0,-0.43528783517372355,145751.1655576782,-118.75289094123166,0,-105.74786980679895,-1.091226930995137,-11.625504268881619,0,-0.2882899345559632,0.0,330.03362075875555,0.4359505106714143,10.244900234510805,0.0,0.0,0.0,0.0,0.001434237978567641,1418.921252990311,381.07874700968915,-11.625504268881619,,-107.12738667235004,192001.4007722364,1.0,917.0,0.04213257030909805,6.112911778902558,-0.0
106,2021-07-05 10:00:00,722.938,0.781,30,1.8,37.0,1.9,0,0.0,548.924,0.485,2.575,206.177,0,0,0.0,0.636,-0.43528783517372355,-1.417074713528369,0.3565178953258947,44315.27365500149,48.32636167393837,22.995772812203743,2316.0403065663622,0.0,-1.6285961911166982,147170.08681066852,-141.77591404382952,0,-98.0439114449774,11.588614793662728,-55.12144061765472,0,-0.19917677486011687,0.0,330.03875037501183,0.4396833446484696,10.244900234510805,0.0,0.0,0.0,0.0,0.001243152980681124,1450.3882524212645,349.61174757873545,-43.4959363487731,,-98.27997769505642,193801.4007722364,1.0,917.0,0.04255292884189135,5.897217400032383,0.0
107,2021-07-05 11:00:00,816.678,0.899,30,3.5,22.0,2.6,0,0.0,548.924,0.483,1.728,199.439,0,0,0.0,0.6,-2.0638840262904217,-1.4145281514667227,0.3952658094924392,44641.88962976802,48.68254049047766,32.42186137869564,2339.036079378566,0.0,-0.8459573739957397,148620.47506308978,-135.68335109487327,0,-97.5797690884626,39.47965538448261,-77.71495292831769,0,0.1317155374243874,0.0,330.04323895362313,0.442923934006418,10.244900234510805,0.0,0.0,0.0,0.0,0.0010792030212651614,1397.6996045919107,402.3003954080893,-22.593512310662966,,-113.08983878421031,195601.4007722364,1.0,917.0,0.04291728904956628,5.150274692535406,0.0
108,2021-07-05 12:00:00,839.605,0.931,30,5.1,15.0,4.0,0,0.0,548.924,0.481,1.318,196.188,0,0,0.0,0.577,-2.9098414002861612,-1.416199893836376,0.40486631702088394,45011.76816379742,49.08589767044429,50.71965674017496,2371.4579407572614,0.0,-1.642144820009142,150018.17466768168,-130.9577057218545,0,-97.14055417275807,87.45267184953273,-121.57274097681436,0,0.30291757818519605,0.0,330.04836179967646,0.44659376198089473,10.244900234510805,0.0,0.0,0.0,0.0,0.0012221343519880586,1490.1501002768791,309.8498997231209,-43.85778804849666,,-87.09991767335784,197401.4007722364,1.0,917.0,0.04323360148636603,4.797305825722217,0.0
109,2021-07-05 13:00:00,789.641,0.864,30,6.0,15.0,3.7,0,0.0,548.924,0.479,1.403,200.429,0,0,0.0,0.582,-4.551986220295303,-1.4200130101624782,0.38438525353941955,45270.89840678036,49.36848245014216,37.376334468913335,2422.177597497436,0.0,-2.5536359468826793,151508.32476795858,-68.20155125586251,0,-85.83450239420202,106.58626542414282,-89.58841530888256,0,0.6351010230792411,0.0,330.05197590576023,0.44916477740147664,10.244900234510805,0.0,0.0,0.0,0.0,0.0008561920385152103,1800.0,0.0,-68.20155125586251,0.0,,199201.4007722364,0.0,917.0,0.04359181170710733,4.174343673839495,0.0
110,2021-07-05 14:00:00,671.33,0.721,30,6.5,15.0,3.7,0,0.0,548.924,0.477,1.452,202.815,0,0,0.0,0.585,-7.105622167177982,-1.4279619664089305,0.3349613103304516,45233.52207231145,49.32772308867115,25.693507209807567,2459.5539319663494,0.0,0.1677289333790296,153308.32476795858,4.4796414543371075,0,-72.71642339546423,137.43123098305657,-61.38473781137231,0,1.1495716781170855,0.0,331.1314792864763,0.44732595363676936,10.261696775585863,0.0,0.0,0.0,0.0,-0.00012349376597172354,1800.0,0.0,4.479641454337106,0.0,,201001.4007722364,0.0,917.0,0.04359181170710733,3.350886192118812,0.0
111,2021-07-05 15:00:00,495.904,0.534,30,6.5,17.0,4.3,0,0.0,548.924,0.475,1.646,206.474,0,0,0.0,0.595,-6.9378932337989525,-1.442409050149008,0.26021508991922515,45207.82856510164,49.299703996839305,27.571873087140094,2485.247439176157,0.0,0.8690793120543405,155108.32476795858,23.2110443616053,0,-69.7529211138293,157.748394543136,-65.89732581558029,0,1.1128967478789016,0.0,331.0060747294357,0.4472412410244767,10.259753460798631,0.0,0.0,0.0,0.0,-8.46162131495912e-05,1800.0,0.0,23.211044361605303,0.0,,202801.4007722364,0.0,917.0,0.04359181170710733,3.400040394130906,0.0
112,2021-07-05 16:00:00,282.075,0.323,30,6.6,18.0,3.5,0,0.0,548.924,0.473,1.755,208.659,0,0,0.0,0.601,-6.068813921744612,-1.45639787589637,0.16512868368866537,45180.256692014504,49.269636523461834,24.43332615414941,2512.819312263297,0.0,-0.28557748560438206,156908.32476795858,-7.627096393964733,0,-71.19271843109522,121.05125820235696,-58.419891751033084,0,0.9342555858066053,0.0,330.87147583780813,0.44715029964778474,10.257667257607467,0.0,0.0,0.0,0.0,-9.08366210561194e-05,1800.0,0.0,-7.6270963939647345,0.0,,204601.4007722364,0.0,917.0,0.04359181170710733,3.6654380481973092,0.0
113,2021-07-05 17:00:00,63.513,0.097,30,6.4,19.0,3.2,0,0.0,548.924,0.471,1.827,209.285,0,0,0.0,0.604,-6.354391407348994,-1.4681436165665367,0.05527672369685562,45155.82336586036,49.24299167487498,20.446441449635962,2537.252638417446,0.0,-0.21955067730057384,158708.32476795858,-5.863677157839741,0,-69.37170710817915,111.42304556247562,-48.904914930937814,0,0.989899318801602,0.0,330.75217565212523,0.4470696793357985,10.255817820549701,0.0,0.0,0.0,0.0,-8.052930074853693e-05,1800.0,0.0,-5.863677157839739,0.0,,206401.4007722364,0.0,917.0,0.04359181170710733,3.576213356510137,0.0
114,2021-07-05 18:00:00,0.0,0.0,30,5.7,30.0,5.0,0,0.0,548.924,0.469,2.748,219.722,0,0,0.0,0.641,-6.573942084649568,-1.4805911711609268,0.006931269877997643,45135.376924410724,49.2206945740575,13.894145724333193,2557.699079867082,0.0,2.894714227939569,160508.32476795858,77.31094208197455,0,-58.01859319879051,167.54033528173358,-33.24281189077944,0,1.0320118898109278,0.0,330.6523256224821,0.447002191812525,10.254269650821705,0.0,0.0,0.0,0.0,-6.741331564492494e-05,1800.0,0.0,77.31094208197453,0.0,,208201.4007722364,0.0,917.0,0.04359181170710733,3.5089708188968283,0.0
115,2021-07-05 19:00:00,0.0,0.0,30,1.7,42.0,4.2,0,0.0,548.924,0.467,2.902,209.436,0,0,0.0,0.647,-3.679227856709999,-1.4935702323283346,0.006931269877997644,45121.48277868639,49.2055428339001,24.435960406730285,2571.5932255914154,0.0,1.489706498089933,162308.32476795858,-76.9217210056735,0,-80.56631205130245,61.67860425458762,-58.476915375515254,0,0.4429021665565783,0.0,330.5844650713193,0.44695631980545536,10.253217342939255,0.0,0.0,0.0,0.0,-4.5823782212555875e-05,1384.146837998202,415.8531620017979,39.78652251104915,,-116.70824351672266,210001.4007722364,1.0,917.0,0.04359181170710733,4.495585688112004,0.0
116,2021-07-05 20:00:00,0.0,0.0,30,-0.6,47.0,3.0,0,0.0,548.924,0.465,2.75,201.201,0,0,0.0,0.643,-2.189521358620066,-1.4991409474943702,0.006991281328160062,45512.89998028146,49.63238820096124,25.700116946736156,2596.0291859981457,0.0,-0.11323344313658838,163692.4716059568,-143.61050664257272,0,-95.26752753041004,13.01825963609894,-61.50111171226607,0,0.13987296400444885,0.0,330.58992768358195,0.450833550365266,10.253217342939255,0.0,0.0,0.0,0.0,0.0012911839852155617,1299.0565707596056,500.9434292403945,-3.024196336750826,,-140.58631030582188,211801.4007722364,1.0,917.0,0.04359181170710733,5.096399551303174,-0.0
117,2021-07-05 21:00:00,0.0,0.0,30,-2.3,53.0,0.2,0,0.0,548.924,0.463,2.737,196.267,0,0,0.0,0.643,-2.3027548017566546,-1.5008851341404352,0.007064140843282771,45988.14329257512,50.150646992993586,1.6880462236847709,2621.729302944882,0.0,2.1515073258734474,164991.52817671638,-103.58179736904269,0,-99.70626541825135,0.0015044092941966342,-4.039460868085251,0,0.16242450799971686,0.0,330.5966234695037,0.4555411306306749,10.253217342939255,0.0,0.0,0.0,0.0,0.001567678712003562,1226.1511594004814,573.8488405995187,57.461650844180824,,-161.0434482132235,213601.4007722364,1.0,917.0,0.04396995940749532,5.048283986111335,-0.0
118,2021-07-05 22:00:00,0.0,0.0,30,-1.2,51.0,0.0,0,0.0,548.924,0.461,2.856,200.577,0,0,0.0,0.647,-0.1512474758832072,-1.5028896438670305,0.00715185286236648,46560.30408695095,50.77459551466843,0.0,2623.417349168567,0.0,0.1512474758832072,166217.67933611685,-105.18702376118212,0,-104.91331285676483,-0.0,-0.0,0,-0.2737109044172859,0.0,330.6047768362846,0.461208738768588,10.253217342939255,0.0,0.0,0.0,0.0,0.001887340878218006,1410.7818225398355,389.2181774601644,4.039460868085241,,-109.22648462926736,215401.4007722364,1.0,917.0,0.044429091415328026,6.037164297157628,-0.0
119,2021-07-05 23:00:00,0.0,0.0,30,-2.0,57.0,0.0,0,0.0,548.924,0.459,3.009,199.799,0,0,0.0,0.652,0.0,-1.4995531564889513,0.007211516125364962,46949.52226441111,51.19904281833273,0.0,2623.417349168567,0.0,-0.0,167628.4611586567,-106.67247722852686,0,-106.36886980679893,-0.0,-0.0,0,-0.30360742172793725,0.0,330.61038074530285,0.4650641866281418,10.253217342939255,0.0,0.0,0.0,0.0,0.0012838510917054526,1419.8763415519627,380.12365844803736,-0.0,,-106.67247722852686,217201.4007722364,1.0,917.0,0.04498185528917841,6.112911778902558,-0.0
120,2021-07-06 00:00:00,0.0,0.0,30,-3.1,63.0,0.0,0,0.0,548.924,0.457,3.065,197.21,0,0,0.0,0.654,0.0,-1.4958828548103424,0.007269782349039756,47329.64592285915,51.6135724349609,0.0,2623.417349168567,0.0,-0.0,169048.33750020864,-109.26067975144692,0,-108.95786980679893,-0.0,-0.0,0,-0.30280994464799216,0.0,330.61589864813135,0.46882954762667645,10.253217342939255,0.0,0.0,0.0,0.0,0.0012538312187708337,1410.646873764823,389.35312623517694,-0.0,,-109.26067975144692,219001.4007722364,1.0,917.0,0.04535787851492314,6.112911778902558,-0.0
