time,temp,RH,press,wind,snow_h,SW_global,SW_out,LW_in,LW_out,Qs_meas,T_ice_1,T_ice_2,T_ice_3,T_ice_4,T_ice_5,T_ice_6,T_ice_7,T_ice_8,ppt,missing_type
2022-01-01 13:00:00,5.324999999999999,66.09,90.745,0.49,25.18,73.02000000000001,55.900000000000006,273.715,311.635,14.475000000000001,1.705,-0.025,-0.19,0.05500000000000001,0.02,0.025,0.275,,0,-
2022-01-01 14:00:00,4.01,72.95,90.735,0.505,25.229999999999997,36.870000000000005,31.29,266.225,304.655,10.375,1.71,-0.02,-0.195,-0.015,-0.03,0.01,0.025,,0,-
2022-01-01 15:00:00,3.63,73.02000000000001,90.71,0.45999999999999996,25.095,27.87,24.99,264.65,300.355,0.62,1.72,-0.025,-0.2,-0.045,-0.05,-0.005,-0.045000000000000005,,0,-
2022-01-01 16:00:00,4.5,68.495,90.69,0.41500000000000004,25.245,16.355,15.59,266.54999999999995,300.805,1.2200000000000002,1.72,-0.03,-0.2,-0.08,-0.07500000000000001,-0.035,-0.095,,0,-
2022-01-01 17:00:00,5.59,62.56,90.67,0.44,25.265,2.82,4.45,268.605,302.305,-26.605,1.725,-0.03,-0.2,-0.11499999999999999,-0.09,-0.055,-0.125,,0,-
2022-01-01 18:00:00,5.47,62.97,90.66,0.47,25.09,-0.03,2.35,267.84,302.8,-14.05,1.73,-0.02,-0.21,-0.12,-0.1,-0.06,-0.13,,0,-
2022-01-01 19:00:00,4.32,67.505,90.67,0.355,25.165,0.125,2.125,266.315,299.985,-8.75,1.74,-0.02,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-01 20:00:00,5.305,62.92,90.66,0.565,25.08,0.5900000000000001,2.795,267.32,301.425,43.144999999999996,1.74,-0.02,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-01 21:00:00,3.795,70.025,90.67,0.595,25.32,-0.19,2.025,263.57,299.07500000000005,9.79,1.745,-0.02,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-01 22:00:00,3.67,70.155,90.62,0.55,25.11,0.13,2.0949999999999998,263.65999999999997,298.23,9.3,1.75,-0.02,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-01 23:00:00,2.98,73.2,90.63,0.7749999999999999,25.275,-0.04999999999999999,2.5700000000000003,262.56,297.65,-6.369999999999999,1.755,-0.015,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-02 00:00:00,3.635,70.485,90.60499999999999,0.62,25.075,-0.21000000000000002,2.1149999999999998,264.0,299.53,-0.6600000000000001,1.76,-0.02,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-02 01:00:00,3.05,72.27,90.57499999999999,0.51,25.0,0.6000000000000001,2.4,265.0,296.825,6.24,1.76,-0.02,-0.21,-0.135,-0.1,-0.06,-0.13,,0,-
2022-01-02 02:00:00,2.5549999999999997,74.6,90.58,0.395,25.03,0.09500000000000003,2.0,264.65,295.96500000000003,4.65,1.77,-0.02,-0.21,-0.135,-0.1,-0.06,-0.13,,0,-
2022-01-02 03:00:00,3.065,71.36,90.53999999999999,0.445,25.119999999999997,0.8899999999999999,2.9699999999999998,259.8,294.68,4.795,1.775,-0.01,-0.21,-0.14,-0.1,-0.06,-0.13,,0,-
2022-01-02 04:00:00,3.3,69.67500000000001,90.465,0.47,25.095,0.21500000000000002,2.495,259.19,294.52,5.365,1.78,-0.02,-0.21,-0.14,-0.1,-0.06,-0.13,,0,-
2022-01-02 05:00:00,2.6950000000000003,71.365,90.42,0.44,25.02,0.445,2.3,257.9,292.725,-7.125,1.78,-0.01,-0.21,-0.135,-0.1,-0.06,-0.13,,0,-
2022-01-02 06:00:00,2.49,70.79,90.35,0.55,24.94,0.08,2.14,258.52,292.93,-5.9,1.79,-0.02,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-02 07:00:00,3.9850000000000003,64.45,90.315,0.62,24.995,1.965,4.045,263.29499999999996,295.955,-0.07500000000000018,1.79,-0.01,-0.21,-0.13,-0.1,-0.06,-0.13,,0,-
2022-01-02 08:00:00,3.61,68.15,90.36,0.59,24.82,5.76,5.75,265.25,300.16,-173.23,1.8,-0.01,-0.21,-0.12,-0.1,-0.05,-0.12,,0,-
2022-01-02 09:00:00,3.685,65.91499999999999,90.35,0.65,24.88,20.83,18.224999999999998,261.54499999999996,298.985,66.955,1.8,-0.01,-0.2,-0.09,-0.08499999999999999,-0.035,-0.095,,0,-
2022-01-02 10:00:00,3.3,70.935,90.38,0.645,25.025,58.035,44.165,264.175,301.13,-14.93,1.81,-0.015,-0.2,-0.02,-0.07500000000000001,0.01,-0.004999999999999999,,0,-
2022-01-02 11:00:00,5.5649999999999995,66.035,90.43,0.5800000000000001,24.735,308.06,221.585,278.16499999999996,318.635,-4.43,1.815,-0.01,-0.16999999999999998,0.45999999999999996,0.035,0.25,1.2,,0,-
2022-01-02 12:00:00,5.97,64.225,90.4,0.7,24.92,111.49000000000001,79.41499999999999,278.655,321.845,0.5899999999999999,1.815,-0.015,-0.185,0.185,-0.01,0.07500000000000001,0.73,,0,-
2022-01-02 13:00:00,6.210000000000001,63.775000000000006,90.35499999999999,0.5449999999999999,24.83,161.54000000000002,116.28999999999999,310.6,323.525,39.875,1.82,-0.015,-0.18,0.25,0.04,0.1,0.33999999999999997,,0,-
2022-01-02 14:00:00,5.595000000000001,68.39,90.36,0.745,24.88,98.23,71.25999999999999,288.265,322.14,5.145,1.8250000000000002,-0.02,-0.185,0.165,0.005,0.05,0.19,,0,-
2022-01-02 15:00:00,6.055,67.775,90.32,0.56,25.0,87.30000000000001,62.019999999999996,311.45500000000004,322.755,-24.799999999999997,1.83,-0.02,-0.19,0.095,-0.009999999999999998,0.030000000000000002,0.095,,0,-
2022-01-02 16:00:00,5.595,70.03999999999999,90.33,0.585,24.91,25.8,17.88,324.315,321.66499999999996,0.35000000000000053,1.83,-0.02,-0.2,-0.055,-0.07,-0.03,-0.08,,0,-
2022-01-02 17:00:00,5.575,67.58000000000001,90.315,0.755,24.945,1.83,2.29,302.25,320.69,-17.064999999999998,1.84,-0.02,-0.2,-0.11,-0.09,-0.055,-0.12,,0,-
2022-01-02 18:00:00,5.175000000000001,68.74000000000001,90.32,0.81,25.08,0.355,0.76,309.115,320.21000000000004,3.8200000000000003,1.84,-0.02,-0.2,-0.12,-0.09,-0.06,-0.12,,0,-
2022-01-02 19:00:00,4.615,72.19,90.365,0.595,25.055,-0.28500000000000003,0.865,301.815,319.35,-22.355,1.8450000000000002,-0.02,-0.2,-0.12,-0.09,-0.06,-0.12,,0,-
2022-01-02 20:00:00,4.45,73.255,90.36500000000001,0.45999999999999996,25.155,0.74,0.77,311.83000000000004,319.51,-11.094999999999999,1.85,-0.02,-0.2,-0.12,-0.09,-0.06,-0.12,,0,-
2022-01-02 21:00:00,4.685,71.82,90.35499999999999,0.5900000000000001,25.119999999999997,0.10000000000000003,0.94,303.32,319.41499999999996,-11.28,1.85,-0.02,-0.2,-0.12,-0.09,-0.06,-0.11499999999999999,,0,-
2022-01-02 22:00:00,4.654999999999999,71.28,90.32,0.635,25.205,-0.51,2.09,282.54999999999995,316.95,-5.684999999999999,1.85,-0.025,-0.2,-0.12,-0.09,-0.06,-0.11,,0,-
2022-01-02 23:00:00,4.0,74.775,90.32,0.575,25.12,-0.835,1.8,276.445,312.64,-13.98,1.85,-0.02,-0.2,-0.12,-0.09,-0.06,-0.11,,0,-
2022-01-03 00:00:00,3.935,74.745,90.32,0.635,25.115000000000002,-0.3,2.065,276.07,310.36,-17.715,1.86,-0.02,-0.2,-0.12,-0.095,-0.06,-0.11,,0,-
2022-01-03 01:00:00,3.975,74.345,90.3,0.515,25.15,-0.06999999999999998,1.95,278.98,309.13,-12.04,1.86,-0.02,-0.2,-0.13,-0.1,-0.06,-0.12,,0,-
2022-01-03 02:00:00,4.32,72.97999999999999,90.285,0.84,25.1,0.675,1.9500000000000002,292.31,312.625,-17.6,1.86,-0.02,-0.2,-0.13,-0.1,-0.06,-0.11,,0,-
2022-01-03 03:00:00,4.42,72.9,90.265,0.865,25.045,0.33000000000000007,1.44,300.805,315.24,-37.825,1.86,-0.02,-0.2,-0.13,-0.1,-0.06,-0.11,,0,-
2022-01-03 04:00:00,4.46,74.025,90.19999999999999,0.785,25.105,-0.030000000000000002,0.44500000000000006,307.905,318.435,-1.795,1.86,-0.02,-0.2,-0.13,-0.1,-0.06,-0.11,,0,-
2022-01-03 05:00:00,4.095,76.66,90.2,0.595,25.015,0.275,0.485,311.605,318.8,-7.390000000000001,1.86,-0.025,-0.2,-0.13,-0.1,-0.06,-0.10500000000000001,,0,-
2022-01-03 06:00:00,3.92,77.70500000000001,90.2,0.65,25.04,-0.5800000000000001,0.75,297.365,317.24,6.09,1.86,-0.02,-0.2,-0.13,-0.1,-0.06,-0.10500000000000001,,0,-
2022-01-03 07:00:00,2.755,83.66499999999999,90.24,0.5249999999999999,24.985,-0.21000000000000002,1.04,293.33000000000004,311.905,-15.355,1.8650000000000002,-0.025,-0.2,-0.12,-0.1,-0.06,-0.12,,0,-
2022-01-03 08:00:00,2.625,85.85,90.205,0.4,25.025,3.0749999999999997,2.9099999999999997,303.875,314.16499999999996,-4.300000000000001,1.86,-0.02,-0.2,-0.12,-0.095,-0.055,-0.10500000000000001,,0,-
2022-01-03 09:00:00,2.8499999999999996,85.91,90.215,0.505,25.009999999999998,27.68,20.93,308.24,316.38,6.165,1.8650000000000002,-0.02,-0.2,-0.08,-0.08499999999999999,-0.03,-0.015,,0,-
2022-01-03 10:00:00,3.29,85.145,90.245,0.54,24.96,74.53999999999999,54.92,311.78999999999996,319.515,0.22500000000000003,1.87,-0.02,-0.19,0.009999999999999998,-0.065,0.01,0.135,,0,-
2022-01-03 11:00:00,3.81,83.77,90.24,0.41000000000000003,24.86,126.755,89.68,303.175,320.87,1.015,1.87,-0.01,-0.185,0.135,-0.04,0.065,0.27999999999999997,,0,-
2022-01-03 12:00:00,4.595000000000001,80.955,90.185,0.605,24.825,156.31,108.63,311.05499999999995,322.525,2.6550000000000002,1.87,-0.02,-0.175,0.23,-0.025,0.105,0.325,,0,-
2022-01-03 13:00:00,4.835,80.485,90.1,0.385,24.63,173.99,120.485,308.725,323.12,-6.09,1.88,-0.02,-0.175,0.3,-0.005,0.135,0.375,,0,-
2022-01-03 14:00:00,5.165,78.91499999999999,90.03,0.5,24.475,164.905,113.58,302.78999999999996,323.56,9.095,1.88,-0.02,-0.18,0.32999999999999996,0.005,0.13,0.37,,0,-
2022-01-03 15:00:00,5.27,78.08,89.92,0.505,24.53,108.84,75.375,312.515,322.9,19.895,1.88,-0.02,-0.185,0.2,0.0,0.08,0.265,,0,-
2022-01-03 16:00:00,4.805,79.485,89.85,0.5800000000000001,24.805,32.39,22.695,315.53,321.235,-13.66,1.88,-0.02,-0.195,0.0,-0.060000000000000005,-0.015,0.005,,0,-
2022-01-03 17:00:00,4.43,80.08500000000001,89.82,0.77,24.615000000000002,1.96,1.575,315.085,319.995,3.455,1.88,-0.015,-0.2,-0.09,-0.09,-0.055,-0.09,,0,-
2022-01-03 18:00:00,3.9400000000000004,81.175,89.75999999999999,0.8049999999999999,24.135,0.27,0.18,317.185,319.48,7.585,1.88,-0.02,-0.2,-0.1,-0.09,-0.06,-0.11,,0,-
2022-01-03 19:00:00,4.075,78.285,89.67,0.74,24.259999999999998,0.375,0.125,317.76,319.455,-9.520000000000001,1.88,-0.015,-0.2,-0.1,-0.09,-0.055,-0.11,,0,-
2022-01-03 20:00:00,3.56,80.225,89.61500000000001,0.685,24.354999999999997,0.36,0.13999999999999999,317.02,319.025,-11.345,1.88,-0.015,-0.2,-0.1,-0.09,-0.05,-0.1,,0,-
2022-01-03 21:00:00,3.6799999999999997,78.555,89.55,0.64,24.36,0.69,0.175,320.91499999999996,319.07000000000005,-11.114999999999998,1.88,-0.02,-0.2,-0.10500000000000001,-0.09,-0.06,-0.1,,0,-
2022-01-03 22:00:00,3.7350000000000003,78.27000000000001,89.435,0.845,24.31,0.6,0.14500000000000002,319.725,319.17,-25.1,1.88,-0.02,-0.2,-0.1,-0.09,-0.05,-0.095,,0,-
2022-01-03 23:00:00,3.6950000000000003,79.2,89.43,0.61,24.095,0.62,0.10499999999999998,321.4,319.18,1.1949999999999998,1.88,-0.02,-0.2,-0.11,-0.09,-0.06,-0.09,,0,-
2022-01-04 00:00:00,6.025,68.315,89.345,1.48,23.71,0.3700000000000001,1.79,333.075,321.235,-16.005000000000003,1.8849999999999998,-0.02,-0.2,-0.11,-0.09,-0.055,-0.035,,0,-
2022-01-04 01:00:00,7.645,68.51499999999999,89.25,5.01,23.15,-4.54,4.29,337.39,324.04999999999995,-159.555,1.8849999999999998,-0.025,-0.2,-0.11,-0.09,-0.06,0.01,,0,-
2022-01-04 02:00:00,7.945,69.75,89.145,4.01,22.6,-2.8,5.335,339.97,324.36,-155.78500000000003,1.88,-0.04,-0.2,-0.11,-0.09,-0.06,0.115,,0,-
2022-01-04 03:00:00,7.4399999999999995,76.03999999999999,89.07,2.485,22.25,-2.3200000000000003,2.995,339.4,323.655,-154.6,1.88,-0.04,-0.2,-0.12,-0.09,-0.06,0.28500000000000003,,0,-
2022-01-04 04:00:00,4.075,93.735,89.0,0.81,22.07,0.12,-0.61,331.61,320.125,-58.6,1.875,-0.04,-0.2,-0.12,-0.09,-0.06,0.11,,0,-
2022-01-04 05:00:00,3.71,96.00999999999999,88.93,0.75,21.840000000000003,0.7,-0.27999999999999997,330.485,320.41499999999996,-5.865,1.8650000000000002,-0.04,-0.2,-0.12,-0.09,-0.06,0.1,,0,-
2022-01-04 06:00:00,5.32,91.53,88.805,1.0150000000000001,21.545,1.02,0.725,333.57,321.655,-73.39,1.855,-0.04,-0.2,-0.13,-0.09,-0.06,0.2,,0,-
2022-01-04 07:00:00,4.45,96.215,88.84,0.97,21.605,0.175,-0.24000000000000002,327.865,321.355,-40.605000000000004,1.84,-0.04,-0.2,-0.13,-0.09,-0.06,0.235,,0,-
2022-01-04 08:00:00,4.484999999999999,94.36,88.805,0.815,21.39,1.7650000000000001,0.9099999999999999,328.3,320.895,-6.1850000000000005,1.83,-0.035,-0.2,-0.12,-0.09,-0.055,0.21500000000000002,,0,-
2022-01-04 09:00:00,4.8149999999999995,93.055,88.775,1.035,21.215,33.065,24.09,327.52,320.96000000000004,-7.2250000000000005,1.82,-0.04,-0.2,-0.05,-0.07,-0.02,0.63,,0,-
2022-01-04 10:00:00,5.385,90.295,88.725,0.975,21.015,101.75999999999999,72.33500000000001,329.095,322.265,-48.955,1.8050000000000002,-0.04,-0.185,0.15,-0.035,0.08,1.05,,0,-
2022-01-04 11:00:00,6.529999999999999,87.93,88.71000000000001,0.64,20.6,201.335,140.605,338.675,325.105,-24.415,1.8,-0.035,-0.165,0.52,0.0,0.22999999999999998,1.87,,0,-
2022-01-04 12:00:00,7.21,83.91,88.6,0.6950000000000001,20.21,174.69,119.47,320.1,325.725,6.3950000000000005,1.8,-0.03,-0.16,0.5549999999999999,0.085,0.24,1.2799999999999998,,0,-
2022-01-04 13:00:00,6.245,87.77,88.5,0.685,19.759999999999998,146.01,100.85,308.885,324.135,13.290000000000001,1.8,-0.03,-0.165,0.46,0.195,0.24,2.33,,0,-
2022-01-04 14:00:00,6.244999999999999,87.49000000000001,88.41499999999999,0.7050000000000001,19.645000000000003,101.02000000000001,71.63,300.275,323.34000000000003,-8.1,1.795,-0.025,-0.175,0.30000000000000004,0.12,0.16,2.435,,0,-
2022-01-04 15:00:00,6.66,83.48,88.375,1.165,19.825,77.14500000000001,54.605,305.595,323.11,-31.564999999999998,1.79,-0.02,-0.18,0.20500000000000002,0.034999999999999996,0.115,2.225,,0,-
2022-01-04 16:00:00,6.71,79.745,88.34,0.89,19.87,28.875,21.52,301.065,322.485,-32.39,1.78,-0.025,-0.19,0.019999999999999997,-0.055,0.009999999999999998,1.73,,0,-
2022-01-04 17:00:00,5.4350000000000005,81.87,88.28999999999999,0.9199999999999999,19.939999999999998,0.94,3.425,288.595,320.24,-10.79,1.775,-0.03,-0.2,-0.08,-0.08,-0.045,1.1600000000000001,,0,-
2022-01-04 18:00:00,10.309999999999999,54.915,88.22,2.13,19.689999999999998,1.5,4.54,288.98,324.69,-150.485,1.77,-0.02,-0.2,-0.09,-0.065,-0.05,2.6100000000000003,,0,-
2022-01-04 19:00:00,8.795,58.825,88.22999999999999,1.03,19.41,-3.215,0.035,277.0,323.495,-158.77,1.77,-0.02,-0.195,-0.095,-0.07,-0.05,2.215,,0,-
2022-01-04 20:00:00,8.989999999999998,56.730000000000004,88.255,1.315,19.66,-0.395,2.08,288.65,323.33000000000004,-80.88499999999999,1.76,-0.03,-0.2,-0.1,-0.04,-0.05,2.775,,0,-
2022-01-04 21:00:00,5.83,72.08500000000001,88.275,0.685,19.675,-0.73,-1.195,319.385,321.58,-49.925000000000004,1.76,-0.03,-0.2,-0.1,-0.07,-0.055,1.655,,0,-
2022-01-04 22:00:00,8.34,58.925000000000004,88.27000000000001,1.67,19.675,2.83,2.16,331.935,323.365,-77.27000000000001,1.75,-0.025,-0.2,-0.10500000000000001,0.015000000000000003,-0.05,3.4749999999999996,,0,-
2022-01-04 23:00:00,10.325,50.265,88.21000000000001,2.345,18.85,0.38,-0.125,333.635,325.84000000000003,-91.38,1.74,-0.02,-0.2,-0.11499999999999999,0.08499999999999999,-0.05,5.99,,0,-
2022-01-05 00:00:00,6.825,70.33500000000001,88.25999999999999,0.8300000000000001,18.185000000000002,-1.295,-2.25,329.23,322.88,-46.465,1.74,-0.02,-0.2,-0.11499999999999999,-0.02,-0.05,3.64,,0,-
2022-01-05 01:00:00,5.045,87.285,88.32,0.7,18.565,-0.07999999999999999,-0.385,330.89,320.95000000000005,-15.915000000000001,1.7349999999999999,-0.025,-0.2,-0.12,-0.01,-0.05,2.86,,0,-
2022-01-05 02:00:00,3.0149999999999997,92.455,88.445,0.855,18.65,-1.23,-0.12,324.86,319.125,-9.145,1.73,-0.03,-0.2,-0.12,-0.05500000000000001,-0.055,1.32,-1.935,0,-
2022-01-05 03:00:00,0.6799999999999999,95.035,88.62,0.7,18.689999999999998,-0.97,0.92,315.88,316.41499999999996,-16.42,1.725,-0.03,-0.2,-0.12,-0.08499999999999999,-0.06,0.06,,0,-
2022-01-05 04:00:00,0.13,96.645,88.64500000000001,0.54,20.685000000000002,-0.020000000000000004,0.10500000000000001,315.7,315.41999999999996,7.85,1.72,-0.03,-0.2,-0.12,-0.095,-0.06,-0.135,,0,-
2022-01-05 05:00:00,-0.1,97.325,88.65,0.6499999999999999,24.445,0.060000000000000005,-0.36,315.745,314.43,-32.845,1.71,-0.03,-0.2,-0.12,-0.1,-0.06,-0.20500000000000002,,0,-
2022-01-05 06:00:00,-0.09,97.63,88.63,0.5,25.95,0.06,-0.3,315.72,314.4,-40.18,1.71,-0.03,-0.2,-0.12,-0.09,-0.06,-0.21,,0,-
2022-01-05 07:00:00,-0.285,97.745,88.64500000000001,4.325,28.125,0.15500000000000003,-0.855,315.70500000000004,313.13,99.565,1.71,-0.02,-0.2,-0.12,-0.1,-0.06,-0.395,,0,-
2022-01-05 08:00:00,-0.26,97.975,88.68,6.155,27.71,0.35000000000000003,0.30000000000000004,315.685,314.195,-278.08,1.7,-0.02,-0.2,-0.11,-0.1,-0.05,-0.38,,0,-
2022-01-05 09:00:00,-0.16,97.84,88.71000000000001,1.54,29.11,4.175,14.165,315.635,314.06,-616.425,1.7,-0.015,-0.2,-0.09,-0.075,0.045000000000000005,-0.155,,0,-
2022-01-05 10:00:00,-0.445,97.475,88.795,1.165,30.155,13.785,50.7,315.58,313.695,-115.785,1.7,-0.01,-0.195,-0.030000000000000002,-0.025,0.275,-0.045,,0,-
2022-01-05 11:00:00,-1.155,97.56,88.93,1.7850000000000001,31.79,19.095,66.515,315.745,311.17,-50.41,1.7,-0.005,-0.195,0.0,-0.045,0.365,-0.38,,0,-
2022-01-05 12:00:00,-1.385,97.15,88.965,1.78,31.86,27.215,96.97999999999999,315.79999999999995,310.6,-227.17499999999998,1.7,0.0,-0.19,0.07,-0.03,0.575,-0.24,,0,-
2022-01-05 13:00:00,-2.04,96.495,89.015,1.8199999999999998,33.14,21.625,70.17,315.61,307.01,-110.47,1.71,-0.015,-0.195,0.02,-0.07500000000000001,0.14,-0.405,,0,-
2022-01-05 14:00:00,-2.86,91.935,89.135,1.27,32.885000000000005,17.455,58.575,311.42,301.88,-272.51,1.71,-0.045,-0.2,-0.01,-0.08,0.02,-0.975,,0,-
2022-01-05 15:00:00,-2.9749999999999996,90.58500000000001,89.14500000000001,1.155,33.105000000000004,20.200000000000003,78.86,309.88,299.58,119.50999999999999,1.71,-0.06,-0.2,0.025,-0.07500000000000001,0.03,-1.595,,0,-
2022-01-05 16:00:00,-3.205,89.205,89.16499999999999,0.99,32.805,9.035,33.345,304.9,290.58000000000004,17.42,1.6949999999999998,0.015,-0.2,-0.045000000000000005,-0.08499999999999999,-0.03,-1.15,,0,-
2022-01-05 17:00:00,-3.625,88.66,89.205,1.255,32.754999999999995,1.085,2.4,298.03499999999997,284.55,1048.14,1.6749999999999998,-0.015,-0.2,-0.10500000000000001,-0.1,-0.06,-1.025,,0,-
2022-01-05 18:00:00,-4.195,92.25999999999999,89.235,0.98,32.635,0.6599999999999999,-0.715,293.16999999999996,273.545,929.2549999999999,1.6549999999999998,-0.05,-0.2,-0.12,-0.1,-0.06,-0.28,,0,-
2022-01-05 19:00:00,-4.635,94.375,89.275,0.9450000000000001,32.68,-0.6,0.875,289.495,279.14,-20.049999999999997,1.57,-0.125,-0.265,-0.07500000000000001,-0.11499999999999999,-0.07500000000000001,-0.225,,0,-
2022-01-05 20:00:00,-4.625,93.94,89.31,1.06,32.585,-0.405,0.355,290.315,278.515,-104.02499999999999,1.61,-0.06,-0.20500000000000002,-0.11,-0.1,-0.06,-0.255,,0,-
2022-01-05 21:00:00,-4.75,93.96000000000001,89.335,1.355,32.54,-0.46,0.44,291.485,283.99,-22.71,1.58,-0.06,-0.2,-0.11,-0.1,-0.07,-0.22,,0,-
2022-01-05 22:00:00,-5.33,92.89500000000001,89.375,1.085,32.295,0.55,-0.745,289.975,275.7,-90.65,1.5550000000000002,-0.06,-0.2,-0.12,-0.10500000000000001,-0.11,-0.405,,0,-
2022-01-05 23:00:00,-5.875,94.75999999999999,89.39500000000001,3.04,32.245000000000005,-0.29000000000000004,0.305,286.24,280.37,-64.415,1.525,-0.06,-0.20500000000000002,-0.12,-0.12,-0.115,-0.625,,0,-
2022-01-06 00:00:00,-5.34,92.62,89.435,0.97,32.11,-0.43,0.5900000000000001,288.405,283.945,-78.735,1.505,-0.06,-0.21,-0.12,-0.10500000000000001,-0.08499999999999999,-0.58,,0,-
2022-01-06 01:00:00,-5.3,91.57499999999999,89.435,1.84,31.96,-0.31000000000000005,0.595,288.94,282.875,4.62,1.4849999999999999,-0.06,-0.21,-0.12,-0.1,-0.08499999999999999,-0.78,,0,-
2022-01-06 02:00:00,-6.109999999999999,91.33000000000001,89.44,1.04,31.725,0.8049999999999999,-1.05,286.23,269.175,-108.455,1.46,-0.06,-0.21,-0.125,-0.1,-0.10500000000000001,-0.975,,0,-
2022-01-06 03:00:00,-8.185,92.31,89.475,2.15,31.38,1.18,-1.63,277.735,256.76,-75.855,1.4449999999999998,-0.06,-0.20500000000000002,-0.12,-0.11,-0.11,-1.93,,0,-
2022-01-06 04:00:00,-7.885,94.66499999999999,89.495,1.365,31.33,-0.58,0.67,275.19500000000005,265.63,-1243.89,1.4249999999999998,-0.06,-0.20500000000000002,-0.125,-0.11,-0.15500000000000003,-1.79,,0,-
2022-01-06 05:00:00,-7.119999999999999,93.525,89.53999999999999,1.045,31.134999999999998,-0.5700000000000001,0.72,278.65,270.11,-125.97,1.415,-0.06,-0.21,-0.13,-0.11499999999999999,-0.195,-1.4,,0,-
2022-01-06 06:00:00,-6.6,93.61500000000001,89.595,0.53,30.895,-0.56,0.7450000000000001,281.195,274.62,-3.9949999999999997,1.4,-0.06,-0.21,-0.13,-0.11499999999999999,-0.27,-1.83,,0,-
2022-01-06 07:00:00,-6.625,92.96000000000001,89.615,0.79,30.645000000000003,0.04999999999999999,0.020000000000000018,282.185,269.33000000000004,-66.1,1.39,-0.06,-0.21,-0.13,-0.125,-0.315,-1.91,,0,-
2022-01-06 08:00:00,-6.895,93.41,89.655,0.9550000000000001,30.365000000000002,0.5750000000000001,2.175,280.78,268.005,-113.0,1.38,-0.06,-0.21,-0.125,-0.16499999999999998,-0.435,-2.3949999999999996,,0,-
2022-01-06 09:00:00,-7.205,93.63,89.685,1.31,30.015,6.355,22.475,280.43,263.655,-83.895,1.37,-0.06,-0.2,-0.1,-0.22999999999999998,-0.605,-2.62,,0,-
2022-01-06 10:00:00,-6.865,92.735,89.685,0.5800000000000001,29.835,20.945,61.54,283.28999999999996,261.615,-326.835,1.355,-0.06,-0.20500000000000002,-0.06,-0.33999999999999997,-0.8,-2.555,,0,-
2022-01-06 11:00:00,-4.305,85.535,89.71000000000001,0.425,29.549999999999997,105.61500000000001,276.855,302.02,278.395,-12.895,1.34,-0.06,-0.185,0.14500000000000002,-0.33499999999999996,-0.535,0.95,,0,-
2022-01-06 12:00:00,-4.984999999999999,86.65,89.725,0.43,30.284999999999997,38.29,99.525,311.82,273.645,5.53,1.3250000000000002,-0.06,-0.195,0.06999999999999999,-0.27,-0.62,1.06,,0,-
2022-01-06 13:00:00,-5.65,90.07,89.715,0.36,30.405,24.98,87.175,299.16999999999996,272.53499999999997,3.21,1.32,-0.06,-0.2,-0.01,-0.305,-0.595,-0.7749999999999999,,0,-
2022-01-06 14:00:00,-4.64,89.775,89.7,0.33999999999999997,30.28,28.485,116.575,301.375,284.9,-3.715,1.295,0.09999999999999999,-0.21000000000000002,-0.01,-0.20500000000000002,-0.355,-0.57,,0,-
2022-01-06 15:00:00,-4.21,87.67,89.71000000000001,0.355,30.125,17.0,59.675,304.87,279.47,-0.8400000000000001,1.24,0.20500000000000002,-0.24,-0.03,-0.25,-0.355,-1.03,,0,-
2022-01-06 16:00:00,-5.67,90.11,89.76,0.38,30.03,9.28,24.37,296.29,266.37,-2.72,1.24,-0.02,-0.23,-0.08,-0.34,-0.42,-1.85,,0,-
2022-01-06 17:00:00,-6.97,94.60499999999999,89.83500000000001,0.31,30.020000000000003,0.7150000000000001,1.3699999999999999,281.92999999999995,265.19,-0.5,1.25,-0.04,-0.215,-0.14500000000000002,-0.5449999999999999,-0.7250000000000001,-3.0149999999999997,,0,-
2022-01-06 18:00:00,-6.97,95.14,89.84,0.37,29.91,0.15,-0.76,279.56,261.56,-1.31,1.25,-0.04,-0.2,-0.16,-0.64,-0.94,-3.35,,0,-
2022-01-06 19:00:00,-6.715,90.15,89.83,0.5700000000000001,29.835,-0.645,0.5800000000000001,276.385,254.58499999999998,-10.91,1.24,-0.05,-0.20500000000000002,-0.175,-0.525,-1.28,-3.15,,0,-
2022-01-06 20:00:00,-7.98,89.565,89.84,0.41500000000000004,29.575000000000003,0.85,-1.56,275.375,245.95,-5.71,1.2349999999999999,-0.06,-0.20500000000000002,-0.18,-0.615,-1.3450000000000002,-3.7350000000000003,,0,-
2022-01-06 21:00:00,-9.08,93.94999999999999,89.845,0.375,29.59,0.09000000000000002,0.3350000000000001,268.58,245.09,4.335,1.23,-0.06,-0.2,-0.195,-0.8049999999999999,-1.63,-4.470000000000001,,0,-
2022-01-06 22:00:00,-9.195,93.32499999999999,89.845,0.385,29.445,-0.10999999999999999,0.285,266.415,245.85000000000002,4.555,1.225,-0.065,-0.2,-0.20500000000000002,-0.9550000000000001,-1.87,-4.675,,0,-
