TIMESTAMP,T_HMP,RH,PRECIP,WS_AVG,WDIR,WS_MAX,SW_IN_AVG,SW_OUT_AVG,LW_IN_AVG,LW_OUT_AVG,PRESS,SR50
04/04/2020 04:00,4.019,47.69,0,2.066,130.1,4.998,785.15,109.15,224.243,388.928,646.8,1.65
04/04/2020 05:00,5.604,45.47,0,3.14,132.1,6.997,952.117,135.133,233.257,416.837,646.532,1.643
04/04/2020 06:00,6.337,51.93,0,3.341,136.5,5.775,1061.483,151.367,248.01,439.166,646.448,1.653
04/04/2020 07:00,5.093,59.74,0,3.573,131.1,5.998,555.9,77.5,275.225,396.046,646.042,1.642
04/04/2020 08:00,4.989,71.92,0,3.619,126.6,6.831,621.517,87.917,294.836,404.657,645.623,1.642
04/04/2020 09:00,3.38,81.9,0,3.384,137.4,6.442,271.15,36.517,307.855,365.182,645.074,1.647
04/04/2020 10:00,1.839,86,0,3.363,136.4,7.219,135.833,16.817,310.692,345.385,645.149,1.643
04/04/2020 11:00,1.056,90.7,0,2.067,135.1,4.72,86.133,10.533,308.681,335.117,645.081,1.641
04/04/2020 12:00,0.017,99,0,1.749,130.8,3.554,37.083,3.983,311.934,327.316,645.397,1.647
04/04/2020 13:00,-0.346,96.6,0,0.715,108.6,3.276,2.9,0.083,295.34,321.242,645.767,1.643
04/04/2020 14:00,-0.224,95.4,0,0.086,120.3,1.111,-0.95,0,274.674,315.614,646.438,1.648
04/04/2020 15:00,-0.688,97.2,0,0,0,0,-0.9,0,254.155,309.949,646.893,1.646
04/04/2020 16:00,-1.174,86.9,0,0.913,19.08,1.999,-1.067,0,227.216,304.313,646.88,1.648
04/04/2020 17:00,-1.412,85.3,0,0.601,25.95,1.388,-1.933,0,217.429,299.665,646.737,1.643
04/04/2020 18:00,-1.965,78.25,0,1.002,25.47,1.944,-2,0,213.826,297.75,646.587,1.644
04/04/2020 19:00,-1.829,64.56,0,1.176,33.23,2.277,-2,0,211.801,296.414,646.287,1.64
04/04/2020 20:00,-1.876,69.23,0,0.994,20.13,2.221,-2,0,208.949,293.683,646.096,1.64
04/04/2020 21:00,-2.131,57.24,0,1.274,23.33,2.221,-2,0,205.733,291.961,645.619,1.639
04/04/2020 22:00,-2.278,55.23,0,1.442,36.94,2.943,-2,0,203.312,290.643,645.284,1.638
04/04/2020 23:00,-2.202,51.11,0,1.846,41.27,3.665,-1.883,0,200.107,289.954,645.253,1.639
05/04/2020 00:00,-2.476,47.3,0,1.414,27.01,2.61,-1.517,0,196.949,287.468,645.472,1.638
05/04/2020 01:00,-2.631,50.81,0,1.27,32.72,2.555,16.333,1.967,193.655,287.721,646.042,1.639
05/04/2020 02:00,-1.4,38.06,0,0.999,39.35,1.999,315.95,41.883,200.506,311.195,646.324,1.641
05/04/2020 03:00,1.854,36.69,0,0.985,114.3,1.999,572.15,75.483,210.872,348.38,646.881,1.65
05/04/2020 04:00,3.15,34.35,0,1.67,125.9,4.109,793.65,109.633,218.461,388.257,646.815,1.651
05/04/2020 05:00,4.848,41.54,0,2.667,134.6,4.554,957.8,135.85,227.44,417.123,646.734,1.647
05/04/2020 06:00,5.349,56.61,0,3.38,139.2,6.608,1046.4,148.917,238.424,437.296,646.49,1.641
05/04/2020 07:00,5.63,56.83,0,3.272,140.5,7.275,1013.4,145.067,254.769,446.935,645.825,1.645
05/04/2020 08:00,5.274,65.71,0,3.481,127.1,6.331,745.55,107.583,259.772,417.943,645.556,1.639
05/04/2020 09:00,3.546,76.51,0,3.584,140.2,8.11,370.217,53.067,288.183,377.695,645.423,1.65
05/04/2020 10:00,2.527,83.2,0,3.242,142.3,6.497,182.667,24.767,289.288,351.874,645.272,1.642
05/04/2020 11:00,1.61,92.3,0,2.314,128.1,4.498,63.45,7.617,307.384,338.548,645.363,1.646
05/04/2020 12:00,0.95,98.3,0,1.841,132.4,3.443,23.533,2.483,315.653,332.457,645.666,1.646
05/04/2020 13:00,0.6,99.2,0,1.247,138.1,2.887,2.083,0.083,316.777,327.994,646.353,1.647
05/04/2020 14:00,0.383,96.9,0,0.331,85.7,1.444,-0.467,0,288.983,322.718,646.529,1.647
05/04/2020 15:00,-0.241,97.3,0,0.252,54.04,1.111,-1.067,0,243.012,309.575,646.784,1.647
05/04/2020 16:00,-0.45,98.9,0,0.095,11.41,1.222,-0.017,0,310.761,316.956,647.044,2.039
05/04/2020 17:00,-0.256,90.4,0,0.533,62.31,2.166,-0.167,0,310.479,319.416,647.1,1.643
05/04/2020 18:00,0.029,81,0,0.744,50.24,1.833,-1.05,0,286.457,315.851,646.56,1.638
05/04/2020 19:00,-1.043,83.2,0,0.943,33.08,1.999,-2,0,218.042,301.887,645.394,1.642
05/04/2020 20:00,-1.523,95.3,0,0.527,78.11,2.166,-1.483,0,221.18,298.704,645.335,1.639
05/04/2020 21:00,-2.362,84.6,0,0.677,42.16,2.11,-0.617,0,260.024,303.192,644.715,1.64
05/04/2020 22:00,-2.176,72.6,0,0.69,15.35,1.888,-1.883,0,212.622,295.825,644.202,1.639
05/04/2020 23:00,-2.01,63.67,0,0.962,30.62,2.166,-2,0,210.905,293.989,644.418,1.636
06/04/2020 00:00,-2.011,71.42,0,0.669,35.26,1.777,-1.517,0,208.71,291.916,645.11,1.636
06/04/2020 01:00,-2.714,90,0,0.279,76.32,1.388,18.283,2.383,211.052,293.77,645.97,1.634
06/04/2020 02:00,-1.57,83.3,0,0.525,82,2.11,288.417,35.5,221.706,315.493,646.14,1.632
06/04/2020 03:00,0.676,71.62,0,1.013,124.5,2.666,474.367,62.967,229.545,342.985,646.535,1.632
06/04/2020 04:00,2.276,60.24,0,2.526,129.5,4.776,473.533,65.333,279.468,362,646.73,1.635
06/04/2020 05:00,4.328,53.54,0,2.783,134.6,5.553,777.05,109.3,282.929,401.606,646.724,0
06/04/2020 06:00,5.733,57.01,0,3.27,135.5,5.276,1190.417,170.367,273.841,459.43,646.32,1.641
06/04/2020 07:00,6.367,55.92,0,3.015,141.4,6.497,1090.017,156.333,273.831,468.911,645.879,1.627
06/04/2020 08:00,6.433,65.38,0,3.259,130.6,5.998,1051.017,153.8,267.405,464.924,645.455,1.641
06/04/2020 09:00,5.652,73.16,0,3.298,135.5,7.164,783.467,116.833,297.7,439.76,645.01,0
06/04/2020 10:00,3.306,85.6,0,2.634,133,5.498,248.883,34.083,312.51,374.218,644.587,1.644
06/04/2020 11:00,1.96,93.1,0,2.191,136.8,3.443,95,12.467,316.685,351.518,644.441,1.649
06/04/2020 12:00,1.186,98.5,0,1.435,133.9,2.832,21.333,2.2,317.284,338.076,644.283,1.648
06/04/2020 13:00,0.651,99.2,0,0.999,129.8,2.666,0.1,0,318.164,330.644,644.737,1.646
06/04/2020 14:00,0.132,99.5,1.75,0.757,123.5,1.888,0,0,315.39,316.396,645.39,1.679
06/04/2020 15:00,-0.048,99.6,0.79,0.497,82.5,2.943,0,0,315.715,315.593,645.5,1.8
06/04/2020 16:00,-0.25,99.6,0.02,0,0,0,0,0,315.719,312.577,645.752,1.721
06/04/2020 17:00,-0.682,94.3,0,0,0,0,-1.2,0,311.572,305.21,645.403,1.793
06/04/2020 18:00,-1.057,87.8,0,0,0,0,-1.75,0,306.727,299.644,644.915,1.792
06/04/2020 19:00,-1.313,89.8,0,0,0,0,-0.683,0,306.856,307.588,644.837,1.794
06/04/2020 20:00,-0.929,84.6,0,0,0,0,-0.467,0,309.716,311.178,644.535,1.745
06/04/2020 21:00,-1.539,86,0,0,0,0,-1,0,306.309,301.75,644.127,1.802
06/04/2020 22:00,-2.005,79.22,0,0,0,0,-1.65,0,301.754,295.145,643.726,1.793
06/04/2020 23:00,-1.367,66.86,0,0,0,0,-1.9,0,302.894,294.779,643.456,1.685
07/04/2020 00:00,-1.194,56.59,0,0,0,0,-2,0.633,303.554,293.036,643.831,1.693
07/04/2020 01:00,-1.714,53.38,0,0,0,0,12.217,12.483,300.807,288.64,644.146,1.791
07/04/2020 02:00,-0.104,52.88,0,0.008,25.15,0.5,136.083,137.2,279.847,298.445,644.596,1.682
07/04/2020 03:00,2.176,58.3,0,0.735,107,1.888,281.533,209.633,216.489,317.441,645.091,1.674
07/04/2020 04:00,3.428,62.12,0,1.618,127,3.61,799.45,124,227.359,358.504,645.564,1.644
07/04/2020 05:00,4.922,63.96,0,2.166,135.4,4.665,959.367,122.317,237.523,401.47,645.408,1.648
07/04/2020 06:00,6.098,52.47,0,3.049,137,5.664,1055.233,143.683,243.595,420.43,645.236,1.636
07/04/2020 07:00,6.899,60.7,0,3.657,134.9,6.109,1088.7,151.817,254.615,437.99,645.01,0
07/04/2020 08:00,6.169,66.57,0,3.162,136.9,6.664,828.217,117.15,289.053,427.688,644.747,1.639
07/04/2020 09:00,4.81,72.12,0,3.18,129.7,7.275,352.7,48.533,285.352,378.284,644.299,1.648
07/04/2020 10:00,4.304,77.49,0,3.104,137.3,6.442,277.483,38.75,293.384,365.105,644.227,1.648
07/04/2020 11:00,3.844,83.1,0,3.013,138.2,7.33,247.183,34.383,308.618,364.671,644.126,1.648
07/04/2020 12:00,2.977,92.1,0,2.295,138,4.332,52.433,6.567,313.684,343.611,644.403,1.648
07/04/2020 13:00,2.094,98.5,0,1.983,136.3,2.943,1.883,0.017,317.179,334.42,645.086,1.649
07/04/2020 14:00,1.733,98.3,0,0.263,119.4,1.61,-0.45,0,294.701,329.239,645.205,2.038
07/04/2020 15:00,1.426,90.1,0,0.665,41.9,1.666,-1.083,0,250.552,318.751,645.708,1.648
07/04/2020 16:00,0.928,78.98,0,0.862,34.06,2.332,-1.9,0,227.921,310.18,645.727,2.031
07/04/2020 17:00,0.856,71.29,0,1.053,13.65,1.833,-2,0,226.666,307.422,645.725,1.648
07/04/2020 18:00,0.241,82.9,0,0.555,56.42,1.722,-1.917,0,225.112,304.67,646.072,1.645
07/04/2020 19:00,-0.427,77.91,0,0.726,30.04,1.888,-1.283,0,224.218,303.186,645.735,1.643
07/04/2020 20:00,-0.297,76.23,0,0.778,27.71,2.277,-1.383,0,223.332,301.972,645.535,1.642
07/04/2020 21:00,-0.856,82.1,0,0.805,37.43,1.944,-1,0,228.357,301.528,645.284,1.643
07/04/2020 22:00,-0.704,75.75,0,0.636,42.79,2.443,-0.35,0,275.535,306.926,645.462,1.642
07/04/2020 23:00,-0.655,76.1,0,1.523,54.2,3.887,-0.917,0,249.554,305.863,645.441,1.638
08/04/2020 00:00,-1.396,74.35,0,1.222,20.99,2.277,-1.2,0,212.869,298.159,645.648,1.643
08/04/2020 01:00,-1.367,68.63,0,0.814,36.75,2.11,23.95,3.083,208.6,297.457,645.697,1.638
08/04/2020 02:00,0.303,70.96,0,0.419,82.2,1.555,296.65,36.967,213.469,316.823,646.212,1.638
08/04/2020 03:00,2.166,77.82,0,1.372,131.7,3.776,552.483,70.983,228.542,349.291,646.717,0
08/04/2020 04:00,4.319,59.4,0,1.801,126.8,4.498,800.433,109.667,244.541,397.692,647.01,1.641
08/04/2020 05:00,6.248,56.27,0,3.012,129.2,5.609,970.8,136.217,250.319,425.037,646.971,1.641
08/04/2020 06:00,7.032,55.61,0,3.596,134,6.109,1080.633,152.95,262.625,447.138,646.853,1.637
08/04/2020 07:00,7.364,58.88,0,4.421,133.8,7.553,1180.283,168.533,272.419,461.319,646.383,1.632
08/04/2020 08:00,6.591,74.27,0,3.632,143.1,6.608,938.633,135.667,293.005,452.774,645.859,1.644
08/04/2020 09:00,3.329,92.8,0,3.774,117.8,8.05,153.483,20.333,317.061,362.994,645.465,1.646
08/04/2020 10:00,1.567,87.3,0,1.692,117.7,7.275,41.033,4.417,312.66,333.844,645.378,1.653
08/04/2020 11:00,0.185,96.9,0.73,0.278,78.53,2.055,8.067,0.483,312.249,322.349,645.364,1.674
08/04/2020 12:00,-0.278,98.5,0.26,0.319,78.83,1.888,1.083,0,315.729,320.06,645.445,1.782
08/04/2020 13:00,-0.159,96.7,0.13,0,0,0,0.283,0,315.196,320.755,646.231,1.685
08/04/2020 14:00,-0.147,74.44,0,0.997,47.02,2.999,-1.2,0.017,312.328,314.831,646.021,1.681
08/04/2020 15:00,0.574,66.73,0,1.503,36.41,4.942,-2,0.15,311.786,310.786,646.419,1.681
08/04/2020 16:00,0.079,71.81,0,0.814,19.66,1.999,-2,0,308.016,305.944,646.924,1.676
08/04/2020 17:00,-0.712,63.97,0,1.201,33.24,2.11,-2,0,304.54,302.662,647.084,1.67
08/04/2020 18:00,-0.894,54.65,0,1.7,41.81,3.832,-2.383,0,303.379,300.217,646.308,1.672
08/04/2020 19:00,-0.68,46.55,0,1.766,56.94,4.387,-3,0,302.758,297.56,646.481,1.668
08/04/2020 20:00,-1.306,49.92,0,1.208,30.17,3.165,-3,0,298.27,293.546,645.881,1.668
08/04/2020 21:00,-1.539,38.88,0,2.173,49.21,5.109,-3,0,295.726,292.102,644.837,1.663
08/04/2020 22:00,-1.157,30.17,0,1.511,55.94,5.442,-3,0,292.029,290.264,644.92,1.662
08/04/2020 23:00,-2.353,43.65,0,0.948,26.26,1.999,-2.433,0,282.534,286.345,645.208,1.66
09/04/2020 00:00,-3.596,46.72,0,1.835,36.82,5.22,-1.317,0,268.13,286.044,645.635,1.657
09/04/2020 01:00,-3.507,44.7,0,1.544,39.61,2.943,25,2.983,219.298,287.72,646.095,1.656
09/04/2020 02:00,-2.03,39.35,0,1.248,35.78,3.61,330.4,44.55,201.259,307.722,646.006,1.658
09/04/2020 03:00,1.257,40.35,0,0.757,129,2.388,584.2,75.733,207.94,340.74,646.307,1.655
09/04/2020 04:00,2.746,48.73,0,2.302,138.1,6.442,809.083,109.983,221.931,370.433,646.554,1.654
09/04/2020 05:00,3.999,51.91,0,3.218,135.2,6.053,988.517,140.217,236.517,401.419,646.464,1.652
09/04/2020 06:00,4.775,56.54,0,3.077,143.3,5.609,986.45,140.733,267.121,426.945,645.696,1.643
09/04/2020 07:00,3.999,71.16,0,4.121,131.1,9.55,775.033,109.95,299.11,406.133,645.918,1.651
09/04/2020 08:00,2.248,71.7,0,2.851,103,7.386,469.917,65.35,303.486,381.798,645.308,1.661
09/04/2020 09:00,0.207,72.21,0,2.139,56.13,6.497,237.117,31.033,298.999,345.364,645.163,1.651
09/04/2020 10:00,2.233,61.03,0,1.392,132.3,4.332,203.533,27.683,289.457,351.29,644.665,1.651
09/04/2020 11:00,2.904,60.66,0,0.891,132.2,2.888,204.683,30.2,236.393,348.887,644.195,1.649
09/04/2020 12:00,1.163,77.02,0,0.976,122.1,2.277,46.217,5.217,224.147,319.436,644.385,1.652
09/04/2020 13:00,-0.251,84.1,0,0.894,112.8,2.777,5.917,0.767,224.542,307.295,645.581,1.649
09/04/2020 14:00,-0.367,86.1,0,0.182,91.1,1.777,-0.333,0,282.192,313.341,646.326,1.647
09/04/2020 15:00,-0.392,70.59,0,0.79,44.96,2.388,-1.033,0,239.002,307.121,646.815,1.644
09/04/2020 16:00,-0.328,67.94,0,1.193,38.83,2.443,-1.617,0,216.411,301.661,646.515,1.646
09/04/2020 17:00,-0.88,91.4,0,1.284,99.5,2.499,-1.683,0,214.198,299.461,647.476,1.643
09/04/2020 18:00,-1.808,84.3,0,0.707,70.44,2.61,-0.65,0,262.61,304.883,647.5,1.641
09/04/2020 19:00,-2.189,78.31,0,0.966,33.44,2.721,-1.65,0,214.671,297.102,646.834,1.643
09/04/2020 20:00,-1.247,37.5,0,1.077,36.82,1.944,-1.267,0,206.744,293.817,646.2,1.641
09/04/2020 21:00,-1.453,63.19,0,0.753,98.7,2.277,-1.967,0,205.075,292.143,646.292,1.64
09/04/2020 22:00,-2.074,59.26,0,0.951,37.16,1.944,-1.917,0,203.681,290.719,645.902,1.64
09/04/2020 23:00,-2.019,53.57,0,1.012,49.96,1.888,-1.7,0,201.656,289.043,646.145,1.641
10/04/2020 00:00,-2.067,57.47,0,0.906,47.66,1.888,-1.1,0,202.072,289.206,646.876,1.641
10/04/2020 01:00,-2.287,49.56,0,1.092,25.47,1.888,24.917,2.983,200.706,290.311,647.129,1.64
10/04/2020 02:00,0.954,38.87,0,0.45,57.02,1.722,336.75,44.367,205.339,318.798,647.315,1.647
10/04/2020 03:00,3.094,42.41,0,1.229,130.5,2.777,585.667,78.733,216.287,354.371,648.038,1.644
10/04/2020 04:00,4.795,37.18,0,1.92,134,3.887,803.8,111.1,229.509,395.95,648.346,1.645
10/04/2020 05:00,6.334,41.06,0,2.917,130,6.164,966.883,137.383,237.215,426.837,648.225,1.648
10/04/2020 06:00,6.821,44.98,0,3.501,135.6,6.386,1058.017,151.95,243.698,444.286,648.156,1.651
10/04/2020 07:00,7.194,49.28,0,3.456,133.9,5.942,1077.25,156.017,254.026,458.326,647.943,1.632
10/04/2020 08:00,7.213,52.32,0,3.406,126.8,6.553,1067.35,157.3,265.437,465.346,647.87,1.654
10/04/2020 09:00,5.417,60.66,0,3.891,139.1,7.164,567.883,82.583,279.006,409.603,647.921,1.652
10/04/2020 10:00,4.177,62.84,0,3.238,135.8,5.609,284.783,39.783,280.388,368.475,647.664,1.652
10/04/2020 11:00,3.986,68.75,0,2.468,133.5,4.554,157.2,22.05,296.621,356.484,647.777,1.654
10/04/2020 12:00,2.912,76.88,0,2.309,130.5,5.109,35.533,4.483,309.397,339.943,648.34,1.654
10/04/2020 13:00,2.113,84.9,0,0.912,130.9,2.721,3.717,0.25,290.434,330.175,648.976,1.655
10/04/2020 14:00,1.357,85.5,0,0.179,66.05,1.388,-0.8,0,280.117,322.085,649.319,1.656
10/04/2020 15:00,1.174,84.2,0,0.973,34.23,2.777,-1.45,0,244.893,314.761,649.591,1.652
10/04/2020 16:00,0.717,78.08,0,0.921,38.14,2.221,-1.483,0,225.737,306.349,649.713,1.652
10/04/2020 17:00,-0.457,95.5,0,0.689,90.8,2.332,-1.317,0,243.307,304.448,650.001,1.649
10/04/2020 18:00,0.037,87.4,0,0.264,95.8,1.999,0,0,310.849,317.681,649.995,1.648
10/04/2020 19:00,0.396,85.9,0,0,0,0,0,0,298.203,317.987,649.661,1.647
10/04/2020 20:00,0.61,66.31,0,0.841,42.65,2.332,-0.933,0,272.818,313.001,648.839,1.644
10/04/2020 21:00,0.901,59.71,0,1.072,46.2,3.499,-1.617,0,225.592,304.323,648.259,1.641
10/04/2020 22:00,-0.498,68.72,0,0.642,40.42,1.999,-2,0,214.685,297.79,648.124,1.645
10/04/2020 23:00,-0.779,57.55,0,1.196,35.85,2.332,-1.417,0,210.816,295.948,647.923,1.643
11/04/2020 00:00,-1.662,55.88,0,0.916,29.28,1.555,-1.067,0.033,206.958,292.373,648.152,1.645
11/04/2020 01:00,-2.02,65.25,0,0.732,53.23,1.388,28.1,3.217,207.369,293.649,648.894,1.644
11/04/2020 02:00,0.169,46.9,0,0.867,35.91,2.61,325.533,43.35,212.8,320.877,648.773,1.647
11/04/2020 03:00,3.398,47,0,1.46,128.8,2.943,572.4,78.35,224.555,361.209,649.448,1.653
11/04/2020 04:00,5.11,45.04,0,2.392,129.4,5.054,794.3,111.633,234.046,403.244,649.405,1.65
11/04/2020 05:00,6.304,47.55,0,3.1,139.1,5.498,957.017,138.033,243.988,432.468,649.304,1.654
11/04/2020 06:00,7.253,47.58,0,3.637,137.6,6.331,1050.15,152.417,255.264,457.354,648.802,1.649
11/04/2020 07:00,6.638,67.03,0,3.82,132.8,6.942,908.95,132.65,279.276,440.229,648.705,1.644
11/04/2020 08:00,5.143,72.03,0,3.102,122.6,7.053,705.15,102.483,294.948,426.05,647.983,1.642
11/04/2020 09:00,4.062,85.8,0,2.751,134.1,5.22,465.05,67.983,291.945,399.827,647.505,1.65
11/04/2020 10:00,2.627,81.9,0,3.046,134.2,5.775,275.567,39.717,303.284,370.124,647.151,1.646
11/04/2020 11:00,1.962,86.6,0,1.973,99.2,5.276,90.917,11.783,300.988,346.538,647.215,1.655
11/04/2020 12:00,1.519,87.3,0,0.544,125.4,2.332,51.95,7.133,295.987,339.484,647.179,1.653
11/04/2020 13:00,1.214,93.6,0,0,0,0,10.583,1.6,267.957,326.077,647.854,1.653
11/04/2020 14:00,0.731,91,0,0.054,0.192,0.944,-1,0,275.531,321.022,648.081,1.653
11/04/2020 15:00,0.74,85,0,0.226,46.17,1.722,-1,0,261.478,315.057,648.47,1.649
11/04/2020 16:00,0.77,79.35,0,0.62,55.5,1.666,-0.9,0,265.606,314.242,648.523,1.649
11/04/2020 17:00,0.862,80.5,0,0.502,58.78,2.166,-1,0,256.005,310.825,648.695,1.645
11/04/2020 18:00,0.242,78,0,0.408,37.49,1.666,-1,0,254.041,308.432,648.451,1.646
11/04/2020 19:00,0.233,81.1,0,0.602,56.86,1.999,-1,0,242.348,305.296,648.247,1.642
11/04/2020 20:00,-0.424,80.5,0,0.412,24.72,1.444,-1,0,234.064,301.858,647.37,1.645
11/04/2020 21:00,-0.4,70.34,0,0.756,34.68,2.277,-1.033,0,225.394,299.539,646.38,1.644
11/04/2020 22:00,-0.225,83.8,0,1.012,81.6,3.11,-1.05,0,223.806,298.841,646.557,1.643
11/04/2020 23:00,-1.452,86.5,0,0.813,74.73,2.943,-1,0,252.581,302.776,647.189,1.644
12/04/2020 00:00,-1.979,84.8,0,0.612,54.44,1.944,-0.683,0.033,211.809,295.346,646.966,1.645
12/04/2020 01:00,-2.209,73,0,0.797,50.17,2.555,34.55,4.25,205.494,295.106,647.539,1.644
12/04/2020 02:00,0.988,43.49,0,0.733,28.47,1.833,337.5,44,209.131,322.459,647.423,1.642
12/04/2020 03:00,3.984,58.47,0,1.651,130.3,3.165,591.317,81.067,218.213,362.839,648.098,1.648
12/04/2020 04:00,5.371,52.84,0,2.033,126.3,4.054,797.35,112.9,231.971,411.099,648.429,1.649
12/04/2020 05:00,7.388,44.3,0,2.384,132.2,5.387,954.117,137.817,242.937,450.262,647.969,1.649
12/04/2020 06:00,8.89,48.43,0,2.94,130.7,5.942,1053.083,153.083,251.89,474.352,647.515,1.649
12/04/2020 07:00,9.41,52.14,0,4.029,132.2,7.553,1072.4,156.75,271.931,474.374,647.502,1.642
12/04/2020 08:00,8.57,65.08,0,4.23,131.9,7.497,575.1,82.65,292.756,421.591,647.108,1.648
12/04/2020 09:00,7.118,72.58,0,3.372,132.5,5.831,416.217,60.133,296.101,398.038,646.734,1.647
12/04/2020 10:00,6.622,79.43,0,2.56,133.1,5.664,265.883,37.833,294.793,384.642,646.706,1.646
12/04/2020 11:00,5.676,83.9,0,1.086,129.8,3.276,140,19.3,296.544,367.92,646.89,1.648
12/04/2020 12:00,5.148,96.2,0,0.603,119,1.722,78.533,11.333,287.398,354.776,647.176,1.648
12/04/2020 13:00,4.303,79.9,0,0.566,45.24,2.388,7.55,1,281.462,338.711,647.698,1.647
12/04/2020 14:00,4.85,59.3,0,1.449,46.61,2.499,-1,0,263.549,328.611,648.03,1.648
12/04/2020 15:00,4.64,53.67,0,0.942,26.08,1.722,-1.033,0,256.551,321.1,648.271,1.648
12/04/2020 16:00,4.503,42.09,0,1.096,29.82,1.833,-1,0,245.465,315.584,648.323,1.646
12/04/2020 17:00,4.778,49.11,0,0.858,36.9,1.999,-1.4,0,241.488,312.601,648.373,1.648
12/04/2020 18:00,1.468,85.7,0,0.263,52.88,1.166,-1.75,0,244.846,307.396,648.192,1.65
12/04/2020 19:00,2.143,52.25,0,0.532,27.05,1.722,-1.383,0,242.208,306.027,647.616,1.649
12/04/2020 20:00,2.54,81.2,0,1.075,43.34,1.888,-1.117,0,237.52,304.747,647.136,1.652
12/04/2020 21:00,0.667,63.97,0,0.872,56.4,2.332,-1.683,0,227.424,302.045,646.844,1.648
12/04/2020 22:00,2.747,34.62,0,1.508,25.89,2.388,-1.083,0,223.075,301.985,646.556,1.648
12/04/2020 23:00,4.312,29.91,0,1.801,45.18,3.332,-1.733,0,222.775,305.336,646.42,1.65
13/04/2020 00:00,4.251,25.49,0,1.351,59.25,2.943,-1.05,0,219.789,303.759,646.549,1.644
13/04/2020 01:00,2.072,93.7,0,0.574,72.15,2.221,33.383,3.367,215.43,301.16,647.15,1.653
13/04/2020 02:00,4.409,22.09,0,0.922,33.56,2.055,342.867,46.483,223.707,336.644,647.008,1.652
13/04/2020 03:00,7.09,59.87,0,1.607,129.7,3.443,587.517,80.65,233.85,382.299,647.657,1.652
13/04/2020 04:00,6.731,52.37,0,1.891,129.5,3.443,789.117,111.533,245.301,425.934,647.734,1.652
13/04/2020 05:00,8.84,56.36,0,2.293,130.9,3.776,948.533,136.5,254.526,465.526,647.797,1.652
13/04/2020 06:00,9.97,55.97,0,3.201,134.4,5.498,1048.15,152.083,258.198,482.965,647.39,1.645
13/04/2020 07:00,10.31,57.13,0,3.134,134.8,5.276,1059.45,154.667,264.754,491.735,647.166,1.643
13/04/2020 08:00,10.64,59.46,0,3.507,136.5,6.275,1076.467,159.233,278.665,495.03,646.814,1.644
13/04/2020 09:00,8.89,84.3,0,3.434,133.4,5.609,569.217,82.6,311.071,439.343,646.698,1.664
13/04/2020 10:00,5.48,97.6,0,2.413,127.8,4.387,106.583,13.867,336.583,373.018,646.575,1.66
13/04/2020 11:00,5.113,97.9,0,1.548,137.8,3.388,53.6,6.7,336.145,362.437,646.714,1.656
13/04/2020 12:00,4.831,97.3,0,1.171,136.9,2.943,20.783,2.267,335.698,354.244,647.017,1.657
13/04/2020 13:00,4.601,98.3,0,0.393,128,2.055,1,0,334.062,349.003,647.821,1.651
13/04/2020 14:00,4.564,99.3,0,0.571,134.1,1.555,0,0,336.601,346.24,648.362,1.647
13/04/2020 15:00,4.396,99.6,0,0.51,136.7,1.61,0,0,335.757,344.59,648.743,1.653
13/04/2020 16:00,4.259,99.6,0,0.205,142,1.277,0,0,334.707,343.531,648.976,1.652
13/04/2020 17:00,4.256,99.8,0,1.049,137,2.277,0,0,335.705,341.765,649.314,1.652
13/04/2020 18:00,4.101,99.9,0,1.046,138.9,2.61,0,0,335.074,340.552,649.265,1.652
13/04/2020 19:00,3.873,100,0,1.022,138.6,2.943,0,0,333.033,338.868,649.197,1.787
13/04/2020 20:00,3.473,99.7,0,0.342,58.21,1.833,-0.717,0,306.383,331.137,648.764,1.785
13/04/2020 21:00,3.395,99.8,0,0.098,53.83,0.944,-0.067,0,323.372,333.296,648.672,1.776
13/04/2020 22:00,3.245,99.5,0,0.034,89.9,0.666,-0.45,0,316.191,331.198,648.427,1.646
13/04/2020 23:00,2.615,96.6,0,0.715,16.19,1.666,-1,0,291.618,322.228,648.409,1.652
14/04/2020 00:00,2.623,81.6,0,0.934,21.01,1.666,0.117,0.167,284.116,319.611,648.755,1.653
14/04/2020 01:00,3.24,76.83,0,0.553,24.89,1.388,43.817,5.55,270.298,321.884,649.056,1.65
14/04/2020 02:00,4.874,62.93,0,0.259,33.29,1.111,228.65,30.5,248.402,340.725,649.248,1.634
14/04/2020 03:00,7.857,58.8,0,1.127,131.9,2.555,562.233,77.85,257.901,390.809,649.523,1.78
14/04/2020 04:00,8.27,60.3,0,3.279,133.7,6.553,819.45,116.133,268.704,423.214,649.78,1.64
14/04/2020 05:00,9.39,53.62,0,3.687,134.5,6.442,1055.467,151.667,286.26,467.553,649.856,1.637
14/04/2020 06:00,8,72.77,0,2.723,137.2,5.609,426.85,58.133,312,414.157,649.482,1.65
14/04/2020 07:00,5.952,75.09,0.84,1.983,128.4,4.054,193.617,26.083,327.22,366.59,649.991,1.651
14/04/2020 08:00,2.262,94.2,2.05,1.239,30.49,3.887,29.367,5.567,318.48,323.219,649.996,1.79
14/04/2020 09:00,1.14,90,1.6,0.251,46.59,1.944,230.467,75.517,314.793,322.917,649.572,1.685
14/04/2020 10:00,2.572,95,0,1.786,121.6,3.887,279.15,28.5,296.875,348.408,649.308,1.665
14/04/2020 11:00,1.787,95.9,0,0.92,111.7,3.499,147.867,14.967,306.631,346.228,649.196,1.661
