,When,sea,Discharge,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing_type,LW_in,a,cld,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,unfrozen_water,Qsurf,SW,LW,Qs,Ql,Qf,Qg,meltwater,SA,h_ice,r_ice,ppt,dep,thickness,fountain_runoff,fountain_froze,Qt,Qmelt,input,s_cone,vp_ice
0,2020-11-22 01:00:00,0.0,5.0,-0.35,88.8,1.9,0.0,0.0,0.0,5.267,806.007,p_aSW_directSW_diffuseLW_in,218.074,0.35,0,0.0,0.0,0.00653570786903224,13040.656008362505,14.220998918606876,2.182972632897971,0.0,0.0,-1.0757197788354607,0.0,-93.09304533242359,0.0,-81.80053883563892,-2.121813438738686,-11.491968183288169,2.321275125242188,0.0,0.0,150.2765999342444,0.2841361494855306,6.913333333333334,0.0,0.0,0.0,167.82683613832776,132.17316386167224,-11.491968183288169,-81.60107714913542,13040.656008362505,0.041099732326740204,6.136735945078318
1,2020-11-22 02:00:00,0.0,5.0,-0.5,89.667,1.467,0.0,0.0,0.0,5.267,806.091,p_aSW_directSW_diffuseLW_in,218.724,0.35,0,-1.0757197788354607,0.0,0.006600744764610454,13170.64619959128,14.362754852335092,0.6730675526135028,2.182972632897971,0.0,-0.3316669375160633,167.82683613832776,-86.14974587789911,0.0,-76.45450533987298,2.6950825547345842,-3.5432144768309803,-9.170732271122784,0.3236236551930573,0.0,150.279138585238,0.28696843893346535,6.913333333333334,0.0,0.0,0.0009433001131928967,166.19599350394924,133.80400649605076,-3.5432144768309803,-82.60653140106812,13340.656008362505,0.041099732326740204,5.614307317113566
2,2020-11-22 03:00:00,0.0,5.0,-0.95,89.433,0.917,0.0,0.0,0.0,5.1,805.951,p_aSW_directSW_diffuseLW_in,219.718,0.35,0,-1.407386716351524,-0.006339221728895905,0.006667349610494186,13303.777138534717,14.507935810833933,0.43805118574152013,2.856040185511474,0.0,-0.21585434615050705,334.022829642277,-87.28420781718009,0.0,-74.02380827567268,1.3381606611491954,-2.3059827726431745,-12.713987309532985,0.4214098795195565,0.0,150.28176462840298,0.28986916051867734,6.913333333333334,0.0,0.0,0.0009660752641092278,162.35197780581677,137.64802219418323,-2.3059827726431745,-84.97822504453691,13640.656008362505,0.04150941739635468,5.461604085087489
3,2020-11-22 04:00:00,0.0,5.0,-0.917,91.633,1.8,0.0,0.0,0.0,5.233,805.999,p_aSW_directSW_diffuseLW_in,219.9,0.35,0,-1.623241062502031,-0.014511442832189633,0.006735991506564754,13440.987109543159,14.657565004954371,0.31214980226891054,3.294091371252994,0.0,-0.15381231201764178,496.37480744809375,-85.03294414462869,0.0,-72.90960353146394,4.056081845329742,-1.6431846199000681,-15.020012311153355,0.48377447255892797,0.0,150.28449871998538,0.29285875803649847,6.913333333333334,0.0,0.0,0.0009956576866822224,164.92252230301116,135.07747769698884,-1.6431846199000681,-83.38975952472862,13940.656008362505,0.041929001039345805,5.364268481531973
4,2020-11-22 05:00:00,0.0,5.0,-0.2,91.467,2.183,0.0,0.0,0.0,5.517,806.288,p_aSW_directSW_diffuseLW_in,219.416,0.35,0,-1.7770533745196728,-0.023797471944698577,0.006803406758263795,13575.752437437879,14.804528285101286,0.0,3.6062411735219047,0.0,0.31422205332439784,661.2973297511049,-74.52148985463553,0.0,-72.73069328553254,10.988465799955021,3.3568499067672084,-16.663238827155055,0.5271265513298289,0.0,150.28721135803704,0.29579509048232067,6.913333333333334,0.0,0.6377000706347997,0.0009779004581220408,173.84782446537173,126.15217553462827,3.3568499067672084,-77.87833976140274,14240.656008362505,0.04236144041029389,5.295881645976355
5,2020-11-22 06:00:00,0.0,5.0,0.35,89.617,1.817,0.0,0.0,0.0,5.617,806.425,p_aSW_directSW_diffuseLW_in,221.842,0.35,0,-1.462831321195275,-0.033815380860789106,0.006866829006599948,13702.54231304314,14.942794234507241,0.0,3.6062411735219047,0.0,0.21354586270734516,835.1451542164766,-71.74036530519827,0.0,-71.66014892287453,10.515333306481912,2.281321128595704,-13.30642871656651,0.42955789916515214,0.0,150.28978812350755,0.2985576498984364,6.913333333333334,0.0,0.43338952549507936,0.000920011411194244,180.09301540584852,119.9069845941515,2.281321128595704,-74.02168643379397,14541.293708433139,0.04278617509387473,5.436458061699845
6,2020-11-22 07:00:00,0.038,5.0,0.35,88.983,1.617,0.673,1.756,0.0,5.6,806.54,p_aSW_directSW_diffuseLW_in,213.581,0.35,0,-1.2492854584879298,-0.04190362218119778,0.02589944882070194,13822.882687162788,15.07402692166062,0.0,3.6062411735219047,0.0,0.0695497053331449,1015.2381696223251,-81.35481122373882,1.1527297138866162,-80.84500710504412,8.2567408931011,0.7430029795592537,-11.02514570009043,0.3628679948487645,0.0,150.29225593055764,0.30117968444241017,6.913333333333334,0.0,0.14115285753508092,0.0008731976323336882,167.00839361409223,132.99160638590777,0.7430029795592537,-82.09781420329807,14841.727097958634,0.043185773852232844,5.533926526139943
7,2020-11-22 08:00:00,0.178,5.0,0.35,90.767,1.167,45.522,36.305,0.0,5.683,806.526,p_aSW_directSW_diffuseLW_in,216.517,0.35,0,-1.179735753154785,-0.048676772533919443,0.0953283605291358,13956.01544640623,15.219209865219444,0.0,3.6062411735219047,0.0,0.0888729261984337,1182.2465632364174,-55.08460537671319,26.41894945820476,-78.21036858173812,5.699705051863027,0.9494339142241772,-10.282185270086073,0.3398600508190348,0.0,150.29501116279874,0.3040804456892031,6.913333333333334,0.0,0.18037312171769126,0.0009660041541056228,209.2278694053255,90.77213059467451,0.9494339142241772,-56.03403929093737,15141.86825081617,0.0435650459656331,5.56601222258897
8,2020-11-22 09:00:00,0.291,5.0,1.05,91.917,0.417,153.137,63.553,0.0,6.067,806.62,p_aSW_directSW_diffuseLW_in,216.913,0.35,0,-1.0908628269563512,-0.05496006553171739,0.15005794464485883,14046.967950122622,15.318394711147898,0.0,3.6062411735219047,0.0,0.12479735858608543,1391.4744326417429,-26.79143150960116,56.24607525490184,-78.19979491485759,2.8506284763683363,1.3332164216430802,-9.332780657632767,0.3112239099759426,0.0,150.29690861350812,0.30606216303344347,6.913333333333334,0.0,0.2532871854173406,0.0006599343861188924,254.43900747403143,45.560992525968565,1.3332164216430802,-28.12464793124424,15442.048623937886,0.043984635345593506,5.607261150471266
9,2020-11-22 10:00:00,0.368,5.0,2.2,85.05,0.333,224.636,89.471,0.0,6.083,806.28,p_aSW_directSW_diffuseLW_in,226.196,0.35,0,-0.9660654683702657,-0.060676753411388694,0.18628706677278903,14092.782229834009,15.368355757725201,0.0,3.6062411735219047,3.5337886889111894,0.9660654683702657,1645.9134401157744,12.501907671999458,85.35655799552195,-69.45865719671198,3.3650904998942273,0.9665020401857879,-7.99957906743995,0.27199340054942256,0.0,150.29786904969046,0.30706038682067466,6.913333333333334,0.0,0.18361920978215168,0.00033241566335725137,300.0,0.0,10.320525701872967,2.1813819701264903,15742.301911123304,0.04427128684186742,5.665645455408877
