,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice,ghi,dif
103,2020-12-24 02:00:00,2.935,0.19,89.574,0.007,968,-10.98,31.85,3.351,620.33,-2.095,-0.698,0.35,0.842,146.268,0,0.546,60,0,0,0,1,-239.467,-1.815,-153.607,-84.045,0,0,0,0,0,0,6.133,-2.793,-0.698
104,2020-12-24 02:15:00,28.169,1.82,86.892,0.054,969,-11.16,31.36,3.34,620.34,-1.987,-0.662,0.35,0.817,145.259,0,0.544,60,0,0,0,1,-241.482,-1.722,-154.616,-85.144,0,0,0,0,0,0,6.133,-2.649,-0.662
105,2020-12-24 02:30:00,69.354,4.482,84.273,0.1,970,-11.12,30.0,3.364,620.349,-2.096,-0.698,0.35,0.784,144.493,0,0.541,60,0,0,0,1,-242.647,-1.816,-155.382,-85.45,0,0,0,0,0,0,6.133,-2.794,-0.698
106,2020-12-24 02:45:00,116.076,7.502,81.721,0.144,971,-11.1,30.18,3.263,620.358,-2.133,-0.711,0.35,0.79,144.692,0,0.541,60,0,0,0,1,-239.767,-1.849,-155.183,-82.736,0,0,0,0,0,0,6.133,-2.844,-0.711
107,2020-12-24 03:00:00,164.026,10.6,79.244,0.188,972,-11.09,33.53,0.863,620.368,-2.141,-0.714,0.35,0.878,146.923,0,0.549,60,0,0,0,1,-176.67,-1.856,-152.952,-21.863,0,0,0,0,0,0,6.133,-2.855,-0.714
108,2020-12-24 03:15:00,211.395,13.662,76.85,0.23,973,-11.52,33.82,0.262,620.362,-2.062,-0.688,0.35,0.856,145.456,0,0.547,60,0,0,0,1,-163.101,-1.788,-154.419,-6.895,0,0,0,0,0,0,6.133,-2.75,-0.688
109,2020-12-24 03:30:00,257.273,16.627,74.547,0.27,974,-11.84,34.45,0.161,620.357,-2.057,-0.686,0.35,0.849,144.62,0,0.547,60,0,0,0,1,-161.392,-1.783,-155.255,-4.354,0,0,0,0,0,0,6.133,-2.743,-0.686
110,2020-12-24 03:45:00,301.112,19.46,72.344,0.308,975,-11.61,34.29,0.351,620.352,-1.966,-0.656,0.35,0.861,145.399,0,0.548,60,0,0,0,1,-165.488,-1.704,-154.475,-9.309,0,0,0,0,0,0,6.133,-2.622,-0.656
111,2020-12-24 04:00:00,342.532,22.137,70.252,0.345,976,-11.84,34.6,0.115,620.347,-1.999,-0.666,0.35,0.853,144.71,0,0.547,60,0,0,0,1,-160.007,-1.732,-155.165,-3.11,0,0,0,0,0,0,6.133,-2.665,-0.666
112,2020-12-24 04:15:00,381.244,24.638,68.279,0.379,977,-11.9,35.77,0.489,620.357,-2.013,-0.671,0.35,0.878,145.17,0,0.55,60,0,0,0,1,-169.742,-1.745,-154.705,-13.293,0,0,0,0,0,0,6.133,-2.684,-0.671
113,2020-12-24 04:30:00,417.011,26.95,66.438,0.411,978,-11.95,36.08,0.813,620.367,-2.032,-0.678,0.35,0.882,145.158,0,0.55,60,0,0,0,1,-178.671,-1.762,-154.717,-22.193,0,0,0,0,0,0,6.133,-2.71,-0.678
114,2020-12-24 04:45:00,449.635,29.058,64.74,0.441,979,-12.24,37.0,0.376,620.377,-1.936,-0.646,0.35,0.883,144.573,0,0.55,60,0,0,0,1,-167.493,-1.678,-155.301,-10.513,0,0,0,0,0,0,6.133,-2.582,-0.646
115,2020-12-24 05:00:00,478.945,30.953,63.196,0.468,980,-12.28,36.55,0.155,620.388,-1.816,-0.605,0.35,0.87,144.169,0,0.549,60,0,0,0,1,-161.628,-1.574,-155.706,-4.348,0,0,0,0,0,0,6.133,-2.421,-0.605
116,2020-12-24 05:15:00,504.792,32.623,61.819,0.492,981,-11.97,32.39,1.758,620.409,-1.863,-0.621,0.35,0.79,142.863,0,0.541,60,0,0,0,1,-206.7,-1.615,-157.012,-48.073,0,0,0,0,0,0,6.133,-2.484,-0.621
117,2020-12-24 05:30:00,527.052,34.062,60.62,0.513,982,-11.94,35.02,0.424,620.43,-1.879,-0.626,0.35,0.857,144.579,0,0.548,60,0,0,0,1,-168.49,-1.628,-155.296,-11.566,0,0,0,0,0,0,6.133,-2.505,-0.626
118,2020-12-24 05:45:00,545.618,35.261,59.61,0.53,983,-12.46,36.97,0.594,620.451,-1.848,-0.616,0.35,0.867,143.721,0,0.549,60,0,0,0,1,-174.665,-1.602,-156.154,-16.909,0,0,0,0,0,0,6.133,-2.464,-0.616
119,2020-12-24 06:00:00,560.403,36.217,58.798,0.545,984,-12.38,37.63,0.124,620.473,-1.611,-0.537,0.35,0.888,144.389,0,0.551,60,0,0,0,1,-160.389,-1.396,-155.486,-3.507,0,0,0,0,0,0,6.133,-2.148,-0.537
120,2020-12-24 06:15:00,571.336,36.924,58.193,0.555,985,-12.57,36.34,0.12,620.544,-1.486,-0.496,0.35,0.845,142.953,0,0.547,60,0,0,0,1,-161.657,-1.288,-156.922,-3.447,0,0,0,0,0,0,6.133,-1.982,-0.496
121,2020-12-24 06:30:00,578.369,37.378,57.803,0.562,986,-12.52,37.21,0.151,620.615,-1.58,-0.526,0.35,0.868,143.626,0,0.549,60,0,0,0,1,-161.938,-1.369,-156.248,-4.32,0,0,0,0,0,0,6.133,-2.106,-0.526
122,2020-12-24 06:45:00,581.467,37.578,57.63,0.565,987,-12.47,37.6,0.185,620.686,-1.754,-0.585,0.35,0.881,144.03,0,0.55,60,0,0,0,1,-162.637,-1.52,-155.844,-5.273,0,0,0,0,0,0,6.133,-2.339,-0.585
123,2020-12-24 07:00:00,580.618,37.523,57.677,0.564,988,-12.74,38.81,0.0,620.757,-1.736,-0.579,0.35,0.89,143.656,0,0.551,60,0,0,0,1,-157.724,-1.505,-156.219,-0.0,0,0,0,0,0,0,6.133,-2.315,-0.579
124,2020-12-24 07:15:00,575.825,37.214,57.944,0.559,989,-13.05,39.49,0.104,620.852,-1.226,-0.409,0.35,0.883,142.837,0,0.55,60,0,0,0,1,-161.203,-1.063,-157.038,-3.103,0,0,0,0,0,0,6.133,-1.635,-0.409
125,2020-12-24 07:30:00,567.109,36.65,58.427,0.551,990,-13.04,39.92,0.153,620.948,1.814,0.604,0.35,0.893,143.096,0,0.551,60,0,0,0,1,-159.769,1.572,-156.779,-4.562,0,0,0,0,0,0,6.133,2.418,0.604
126,2020-12-24 07:45:00,554.512,35.836,59.122,0.539,991,-12.82,39.46,0.274,621.043,10.853,3.618,0.35,0.899,143.693,0,0.552,60,0,0,0,1,-154.808,9.406,-156.182,-8.033,0,0,0,0,0,0,6.133,14.471,3.618
127,2020-12-24 08:00:00,538.092,34.775,60.02,0.523,992,-12.98,39.72,0.126,621.138,26.28,8.76,0.35,0.893,143.22,0,0.551,60,0,0,0,1,-137.619,22.776,-156.654,-3.741,0,0,0,0,0,0,6.133,35.04,8.76
128,2020-12-24 08:15:00,517.926,33.472,61.113,0.504,993,-12.91,39.92,0.067,621.217,50.535,16.845,0.35,0.903,143.589,0,0.552,60,0,0,0,1,-114.467,43.797,-156.286,-1.979,0,0,0,0,0,0,6.133,67.38,16.845
129,2020-12-24 08:30:00,494.108,31.933,62.39,0.482,994,-12.73,38.71,0.0,621.295,96.675,32.225,0.35,0.888,143.641,0,0.551,60,0,0,0,1,-72.449,83.785,-156.234,-0.0,0,0,0,0,0,0,6.133,128.9,32.225
130,2020-12-24 08:45:00,466.755,30.165,63.84,0.457,995,-11.88,38.14,0.101,621.374,138.75,46.25,0.35,0.937,146.583,0,0.555,60,0,0,0,1,-35.787,120.25,-153.291,-2.745,0,0,0,0,0,0,6.133,185.0,46.25
131,2020-12-24 09:00:00,436.001,28.177,65.452,0.428,996,-12.11,38.49,0.973,621.453,177.9,59.3,0.35,0.929,145.89,0,0.554,60,0,0,0,1,-26.769,154.18,-153.985,-26.964,0,0,0,0,0,0,6.133,237.2,59.3
132,2020-12-24 09:15:00,402.002,25.98,67.213,0.398,997,-11.73,38.91,0.267,621.469,187.575,62.525,0.35,0.968,147.583,0,0.557,0,0,0,0,1,3.106,162.565,-152.292,-7.167,0,0,0,0,0,0,6.133,250.1,62.525
133,2020-12-24 09:30:00,364.942,23.585,69.112,0.365,998,-11.38,37.07,1.259,621.486,209.25,69.75,0.35,0.949,147.917,0,0.556,60,0,0,0,1,-3.395,181.35,-151.957,-32.788,0,0,0,0,0,0,6.133,279.0,69.75
134,2020-12-24 09:45:00,325.033,21.006,71.137,0.329,999,-11.5,37.3,1.798,621.503,239.175,79.725,0.35,0.945,147.583,0,0.555,0,0,0,0,1,7.673,207.285,-152.292,-47.32,0,0,0,0,0,0,6.133,318.9,79.725
135,2020-12-24 10:00:00,282.533,18.259,73.278,0.292,1000,-11.16,36.39,1.104,621.52,281.325,93.775,0.35,0.948,148.379,0,0.555,0,0,0,0,1,64.122,243.815,-151.496,-28.197,0,0,0,0,0,0,6.133,375.1,93.775
136,2020-12-24 10:15:00,237.763,15.366,75.525,0.253,1001,-10.85,37.91,1.545,621.47,325.125,108.375,0.35,1.012,150.463,0,0.561,0,0,0,0,1,94.003,281.775,-149.411,-38.361,0,0,0,0,0,0,6.133,433.5,108.375
137,2020-12-24 10:30:00,191.161,12.354,77.869,0.212,1002,-10.34,34.86,1.097,621.421,338.775,112.925,0.35,0.969,150.662,0,0.557,0,0,0,0,1,118.437,293.605,-149.213,-25.955,0,0,0,0,0,0,6.133,451.7,112.925
138,2020-12-24 10:45:00,143.397,9.267,80.299,0.169,1003,-9.69,35.56,1.505,621.372,358.5,119.5,0.35,1.041,153.665,0,0.562,0,0,0,0,1,131.123,310.7,-146.21,-33.368,0,0,0,0,0,0,6.133,478.0,119.5
139,2020-12-24 11:00:00,95.664,6.182,82.809,0.126,1004,-9.66,34.75,1.518,621.322,388.2,129.4,0.35,1.02,153.279,0,0.561,0,0,0,0,1,156.296,336.44,-146.596,-33.549,0,0,0,0,0,0,6.133,517.6,129.4
140,2020-12-24 11:15:00,50.538,3.266,85.391,0.08,1005,-9.36,35.2,2.021,621.159,416.925,138.975,0.35,1.058,154.759,0,0.564,0,0,0,0,1,172.953,361.335,-145.115,-43.267,0,0,0,0,0,0,6.133,555.9,138.975
141,2020-12-24 11:30:00,14.485,0.936,88.038,0.034,1006,-9.03,33.61,1.465,620.996,435.975,145.325,0.35,1.037,155.059,0,0.562,0,0,0,0,1,202.779,377.845,-144.816,-30.25,0,0,0,0,0,0,6.133,581.3,145.325
142,2020-12-24 11:45:00,0.0,0.0,90.744,0.0,1007,-8.55,32.28,1.691,620.833,451.2,150.4,0.35,1.034,156.088,0,0.562,0,0,0,0,1,214.202,391.04,-143.786,-33.052,0,0,0,0,0,0,6.133,601.6,150.4
143,2020-12-24 12:00:00,0.0,0.0,93.503,0.0,1008,-8.22,31.74,1.532,620.67,408.825,136.275,0.35,1.043,157.041,0,0.562,0,0,0,0,1,182.7,354.315,-142.834,-28.781,0,0,0,0,0,0,6.133,545.1,136.275
144,2020-12-24 12:15:00,0.0,0.0,96.311,0.0,1009,-7.529,31.52,1.584,620.466,335.55,111.85,0.35,1.093,159.692,0,0.566,0,0,0,0,1,123.38,290.81,-140.183,-27.247,0,0,0,0,0,0,6.133,447.4,111.85
145,2020-12-24 12:30:00,0.0,0.0,99.162,0.0,1010,-7.358,30.81,1.577,620.262,453.525,151.175,0.35,1.083,159.871,0,0.565,0,0,0,0,1,226.549,393.055,-140.004,-26.502,0,0,0,0,0,0,6.133,604.7,151.175
146,2020-12-24 12:45:00,0.0,0.0,102.052,0.0,1011,-7.391,30.23,1.754,620.057,402.75,134.25,0.35,1.06,159.303,0,0.563,0,0,0,0,1,178.879,349.05,-140.572,-29.599,0,0,0,0,0,0,6.133,537.0,134.25
147,2020-12-24 13:00:00,0.0,0.0,104.977,0.0,1012,-7.077,30.69,1.859,619.853,355.275,118.425,0.35,1.102,160.934,0,0.566,0,0,0,0,1,138.936,307.905,-138.941,-30.028,0,0,0,0,0,0,6.133,473.7,118.425
148,2020-12-24 13:15:00,0.0,0.0,107.934,0.0,1013,-7.414,30.39,2.068,619.709,395.1,131.7,0.35,1.063,159.329,0,0.563,0,0,0,0,1,166.888,342.42,-140.545,-34.987,0,0,0,0,0,0,6.133,526.8,131.7
149,2020-12-24 13:30:00,0.0,0.0,110.919,0.0,1014,-7.506,30.5,1.908,619.566,379.725,126.575,0.35,1.06,159.037,0,0.563,0,0,0,0,1,155.584,329.095,-140.838,-32.673,0,0,0,0,0,0,6.133,506.3,126.575
150,2020-12-24 13:45:00,0.0,0.0,113.929,0.0,1015,-7.212,29.08,1.327,619.422,407.85,135.95,0.35,1.034,159.15,0,0.561,0,0,0,0,1,190.916,353.47,-140.725,-21.829,0,0,0,0,0,0,6.133,543.8,135.95
151,2020-12-24 14:00:00,0.0,0.0,116.961,0.0,1016,-6.613,27.71,1.631,619.278,345.0,115.0,0.35,1.031,160.491,0,0.561,0,0,0,0,1,135.021,299.0,-139.384,-24.595,0,0,0,0,0,0,6.133,460.0,115.0
152,2020-12-24 14:15:00,0.0,0.0,120.011,0.0,1017,-6.316,26.9,0.946,619.166,382.125,127.375,0.35,1.024,161.024,0,0.56,0,0,0,0,1,178.702,331.175,-138.85,-13.622,0,0,0,0,0,0,6.133,509.5,127.375
153,2020-12-24 14:30:00,0.0,0.0,123.078,0.0,1018,-5.386,25.65,0.974,619.053,380.25,126.75,0.35,1.049,163.75,0,0.562,0,0,0,0,1,181.467,329.55,-136.124,-11.958,0,0,0,0,0,0,6.133,507.0,126.75
154,2020-12-24 14:45:00,0.0,0.0,126.157,0.0,1019,-5.479,24.38,2.074,618.94,285.525,95.175,0.35,0.99,162.185,0,0.557,0,0,0,0,1,83.867,247.455,-137.69,-25.898,0,0,0,0,0,0,6.133,380.7,95.175
155,2020-12-24 15:00:00,0.0,0.0,129.246,0.0,1020,-5.489,23.74,1.715,618.828,281.325,93.775,0.35,0.963,161.529,0,0.555,0,0,0,0,1,84.018,243.815,-138.346,-21.451,0,0,0,0,0,0,6.133,375.1,93.775
156,2020-12-24 15:15:00,0.0,0.0,132.342,0.0,1021,-5.826,23.67,2.242,618.833,218.55,72.85,0.35,0.936,160.088,0,0.553,0,0,0,0,1,19.859,189.41,-139.786,-29.764,0,0,0,0,0,0,6.133,291.4,72.85
157,2020-12-24 15:30:00,0.0,0.0,135.442,0.0,1022,-5.459,22.45,1.414,618.838,112.575,37.525,0.35,0.913,160.366,0,0.551,60,0,0,0,1,-59.533,97.565,-139.508,-17.589,0,0,0,0,0,0,6.133,150.1,37.525
158,2020-12-24 15:45:00,0.0,0.0,138.54,0.0,1023,-5.988,24.12,1.704,618.843,122.1,40.7,0.35,0.942,159.861,0,0.553,60,0,0,0,1,-57.445,105.82,-140.014,-23.251,0,0,0,0,0,0,6.133,162.8,40.7
159,2020-12-24 16:00:00,0.0,0.0,141.633,0.0,1024,-6.295,23.67,1.771,618.848,116.325,38.775,0.35,0.903,158.193,0,0.55,60,0,0,0,1,-66.271,100.815,-141.681,-25.405,0,0,0,0,0,0,6.133,155.1,38.775
160,2020-12-24 16:15:00,0.0,0.0,144.715,0.0,1025,-6.363,24.44,1.454,618.796,100.8,33.6,0.35,0.927,158.644,0,0.552,60,0,0,0,1,-74.952,87.36,-141.231,-21.081,0,0,0,0,0,0,6.133,134.4,33.6
161,2020-12-24 16:30:00,0.0,0.0,147.778,0.0,1026,-6.451,23.88,1.122,618.745,67.2,22.4,0.35,0.9,157.766,0,0.55,60,0,0,0,1,-100.36,58.24,-142.109,-16.491,0,0,0,0,0,0,6.133,89.6,22.4
162,2020-12-24 16:45:00,0.0,0.0,150.811,0.0,1027,-6.528,23.07,1.285,618.694,34.463,11.488,0.35,0.864,156.682,0,0.547,60,0,0,0,1,-132.435,29.868,-143.192,-19.111,0,0,0,0,0,0,6.133,45.951,11.488
163,2020-12-24 17:00:00,0.0,0.0,153.801,0.0,1028,-6.555,25.01,0.986,618.642,14.678,4.892,0.35,0.935,158.391,0,0.553,60,0,0,0,1,-143.486,12.721,-141.483,-14.723,0,0,0,0,0,0,6.133,19.57,4.892
164,2020-12-24 17:15:00,0.0,0.0,156.727,0.0,1029,-7.085,25.76,1.483,618.68,4.204,1.401,0.35,0.925,156.926,0,0.552,60,0,0,0,1,-163.242,3.643,-142.949,-23.936,0,0,0,0,0,0,6.133,5.605,1.401
165,2020-12-24 17:30:00,0.0,0.0,159.558,0.0,1030,-7.66,25.29,1.12,618.717,-1.237,-0.412,0.35,0.868,154.228,0,0.547,60,0,0,0,1,-166.265,-1.072,-145.647,-19.546,0,0,0,0,0,0,6.133,-1.649,-0.412
166,2020-12-24 17:45:00,0.0,0.0,162.244,0.0,1031,-7.728,25.45,1.214,618.755,-2.146,-0.716,0.35,0.869,154.098,0,0.548,60,0,0,0,1,-169.013,-1.86,-145.777,-21.376,0,0,0,0,0,0,6.133,-2.862,-0.716
167,2020-12-24 18:00:00,0.0,0.0,164.705,0.0,1032,-7.724,25.18,1.23,618.792,-2.094,-0.698,0.35,0.86,153.879,0,0.547,60,0,0,0,1,-169.458,-1.815,-145.996,-21.647,0,0,0,0,0,0,6.133,-2.792,-0.698
168,2020-12-24 18:15:00,0.0,0.0,166.812,0.0,1033,-7.924,26.4,0.679,618.906,-2.081,-0.694,0.35,0.888,154.13,0,0.549,60,0,0,0,1,-159.81,-1.804,-145.745,-12.262,0,0,0,0,0,0,6.133,-2.775,-0.694
169,2020-12-24 18:30:00,0.0,0.0,168.368,0.0,1034,-8.22,26.96,0.417,619.019,-2.372,-0.791,0.35,0.886,153.421,0,0.549,60,0,0,0,1,-156.322,-2.056,-146.453,-7.813,0,0,0,0,0,0,6.133,-3.163,-0.791
170,2020-12-24 18:45:00,0.0,0.0,169.131,0.0,1035,-8.31,27.95,0.795,619.132,-2.362,-0.787,0.35,0.912,153.857,0,0.552,60,0,0,0,1,-163.126,-2.047,-146.017,-15.061,0,0,0,0,0,0,6.133,-3.149,-0.787
171,2020-12-24 19:00:00,0.0,0.0,168.935,0.0,1036,-8.45,28.11,0.258,619.245,-2.474,-0.825,0.35,0.907,153.429,0,0.551,60,0,0,0,1,-153.561,-2.144,-146.446,-4.971,0,0,0,0,0,0,6.133,-3.299,-0.825
172,2020-12-24 19:15:00,0.0,0.0,167.828,0.0,1037,-8.73,28.88,0.054,619.341,-2.348,-0.782,0.35,0.912,152.915,0,0.552,60,0,0,0,1,-150.069,-2.035,-146.96,-1.075,0,0,0,0,0,0,6.133,-3.13,-0.782
173,2020-12-24 19:30:00,0.0,0.0,166.024,0.0,1038,-8.93,30.31,0.037,619.438,-2.302,-0.768,0.35,0.942,153.181,0,0.554,60,0,0,0,1,-149.442,-1.996,-146.693,-0.754,0,0,0,0,0,0,6.133,-3.07,-0.768
174,2020-12-24 19:45:00,0.0,0.0,163.756,0.0,1039,-8.88,31.75,0.275,619.534,-1.887,-0.629,0.35,0.991,154.4,0,0.558,60,0,0,0,1,-152.681,-1.635,-145.475,-5.571,0,0,0,0,0,0,6.133,-2.516,-0.629
175,2020-12-24 20:00:00,0.0,0.0,161.193,0.0,1040,-9.1,29.58,0.284,619.63,-1.907,-0.636,0.35,0.907,151.98,0,0.551,60,0,0,0,1,-155.444,-1.653,-147.895,-5.897,0,0,0,0,0,0,6.133,-2.543,-0.636
176,2020-12-24 20:15:00,0.0,0.0,158.441,0.0,1041,-8.98,29.51,0.654,619.741,-1.647,-0.549,0.35,0.914,152.4,0,0.552,60,0,0,0,1,-162.304,-1.427,-147.474,-13.402,0,0,0,0,0,0,6.133,-2.196,-0.549
177,2020-12-24 20:30:00,0.0,0.0,155.568,0.0,1042,-9.24,32.12,0.071,619.851,-1.611,-0.537,0.35,0.974,153.223,0,0.557,60,0,0,0,1,-149.545,-1.396,-146.651,-1.497,0,0,0,0,0,0,6.133,-2.148,-0.537
178,2020-12-24 20:45:00,0.0,0.0,152.613,0.0,1043,-9.4,29.16,0.434,619.961,-1.79,-0.597,0.35,0.874,150.497,0,0.548,60,0,0,0,1,-160.242,-1.552,-149.377,-9.313,0,0,0,0,0,0,6.133,-2.387,-0.597
179,2020-12-24 21:00:00,0.0,0.0,149.603,0.0,1044,-8.93,28.93,1.919,620.071,-1.967,-0.656,0.35,0.899,152.165,0,0.551,60,0,0,0,1,-188.542,-1.705,-147.709,-39.127,0,0,0,0,0,0,6.133,-2.623,-0.656
180,2020-12-24 21:15:00,0.0,0.0,146.556,0.0,1045,-8.68,27.94,1.999,620.082,-1.852,-0.618,0.35,0.886,152.39,0,0.549,60,0,0,0,1,-188.708,-1.606,-147.485,-39.618,0,0,0,0,0,0,6.133,-2.47,-0.618
181,2020-12-24 21:30:00,0.0,0.0,143.485,0.0,1046,-8.45,26.98,2.02,620.092,-1.879,-0.626,0.35,0.871,152.532,0,0.548,60,0,0,0,1,-187.945,-1.628,-147.342,-38.974,0,0,0,0,0,0,6.133,-2.505,-0.626
182,2020-12-24 21:45:00,0.0,0.0,140.398,0.0,1047,-8.37,26.36,1.42,620.102,-1.814,-0.605,0.35,0.856,152.34,0,0.547,60,0,0,0,1,-176.246,-1.572,-147.535,-27.139,0,0,0,0,0,0,6.133,-2.419,-0.605
183,2020-12-24 22:00:00,0.0,0.0,137.302,0.0,1048,-8.43,30.28,0.918,620.112,-1.898,-0.633,0.35,0.979,155.147,0,0.557,60,0,0,0,1,-164.043,-1.645,-144.727,-17.671,0,0,0,0,0,0,6.133,-2.531,-0.633
184,2020-12-24 22:15:00,0.0,0.0,134.202,0.0,1049,-9.17,30.75,0.466,620.201,-2.062,-0.688,0.35,0.938,152.548,0,0.554,60,0,0,0,1,-158.873,-1.788,-147.326,-9.759,0,0,0,0,0,0,6.133,-2.75,-0.688
185,2020-12-24 22:30:00,0.0,0.0,131.103,0.0,1050,-9.34,33.93,0.737,620.29,-1.946,-0.648,0.35,1.021,154.029,0,0.561,60,0,0,0,1,-163.254,-1.686,-145.846,-15.723,0,0,0,0,0,0,6.133,-2.594,-0.648
186,2020-12-24 22:45:00,0.0,0.0,128.009,0.0,1051,-9.56,31.2,0.476,620.379,-1.878,-0.626,0.35,0.923,151.329,0,0.553,60,0,0,0,1,-160.568,-1.628,-148.545,-10.395,0,0,0,0,0,0,6.133,-2.504,-0.626
187,2020-12-24 23:00:00,0.0,0.0,124.923,0.0,1052,-9.7,32.38,0.713,620.468,-2.068,-0.69,0.35,0.947,151.583,0,0.555,60,0,0,0,1,-165.886,-1.793,-148.292,-15.801,0,0,0,0,0,0,6.133,-2.758,-0.69
188,2020-12-24 23:15:00,0.0,0.0,121.848,0.0,1053,-9.93,34.27,0.853,620.465,-2.462,-0.821,0.35,0.984,151.906,0,0.558,60,0,0,0,1,-169.454,-2.134,-147.968,-19.352,0,0,0,0,0,0,6.133,-3.283,-0.821
189,2020-12-24 23:30:00,0.0,0.0,118.788,0.0,1054,-10.03,31.8,0.86,620.463,-3.05,-1.017,0.35,0.906,149.902,0,0.552,60,0,0,0,1,-172.324,-2.644,-149.973,-19.707,0,0,0,0,0,0,6.133,-4.067,-1.017
190,2020-12-24 23:45:00,0.0,0.0,115.744,0.0,1055,-9.29,29.95,1.749,620.46,-3.368,-1.122,0.35,0.905,151.504,0,0.551,60,0,0,0,1,-188.411,-2.919,-148.371,-37.122,0,0,0,0,0,0,6.133,-4.49,-1.122
191,2020-12-25 00:00:00,0.0,0.0,112.72,0.0,1056,-9.37,33.23,0.77,620.457,-2.786,-0.929,0.35,0.998,153.452,0,0.559,60,0,0,0,1,-165.321,-2.415,-146.423,-16.484,0,0,0,0,0,0,6.133,-3.715,-0.929
192,2020-12-25 00:15:00,0.0,0.0,109.719,0.0,1057,-10.22,34.27,1.372,620.463,-2.528,-0.843,0.35,0.962,150.765,0,0.556,60,0,0,0,1,-183.336,-2.191,-149.109,-32.036,0,0,0,0,0,0,6.133,-3.371,-0.843
193,2020-12-25 00:30:00,0.0,0.0,106.745,0.0,1058,-10.56,34.62,0.851,620.469,-2.604,-0.868,0.35,0.946,149.653,0,0.555,60,0,0,0,1,-173.01,-2.257,-150.222,-20.532,0,0,0,0,0,0,6.133,-3.472,-0.868
194,2020-12-25 00:45:00,0.0,0.0,103.8,0.0,1059,-10.41,31.89,2.985,620.476,-3.02,-1.007,0.35,0.882,148.487,0,0.55,60,0,0,0,1,-225.001,-2.618,-151.388,-70.996,0,0,0,0,0,0,6.133,-4.027,-1.007
195,2020-12-25 01:00:00,0.0,0.0,100.887,0.0,1060,-10.2,28.96,2.646,620.482,-2.987,-0.996,0.35,0.814,147.259,0,0.543,60,0,0,0,1,-216.868,-2.589,-152.615,-61.664,0,0,0,0,0,0,6.133,-3.983,-0.996
196,2020-12-25 01:15:00,0.0,0.0,98.012,0.0,1061,-10.02,29.54,1.984,620.574,-2.846,-0.949,0.35,0.843,148.37,0,0.546,60,0,0,0,1,-199.399,-2.467,-151.505,-45.427,0,0,0,0,0,0,6.133,-3.795,-0.949
197,2020-12-25 01:30:00,0.0,0.0,95.177,0.0,1062,-10.56,31.59,0.91,620.665,-2.775,-0.925,0.35,0.863,147.708,0,0.548,60,0,0,0,1,-176.534,-2.405,-152.167,-21.962,0,0,0,0,0,0,6.133,-3.7,-0.925
198,2020-12-25 01:45:00,0.0,0.0,92.387,0.0,1063,-10.59,28.93,1.717,620.757,-2.696,-0.898,0.35,0.789,145.749,0,0.541,60,0,0,0,1,-198.024,-2.336,-154.125,-41.562,0,0,0,0,0,0,6.133,-3.594,-0.898
199,2020-12-25 02:00:00,2.6,0.168,89.648,0.006,1064,-10.92,33.74,1.175,620.849,-2.7,-0.9,0.35,0.896,147.709,0,0.551,60,0,0,0,1,-183.839,-2.34,-152.166,-29.333,0,0,0,0,0,0,6.133,-3.6,-0.9
200,2020-12-25 02:15:00,27.213,1.759,86.964,0.053,1065,-11.39,34.83,0.754,620.901,-2.575,-0.858,0.35,0.891,146.567,0,0.551,60,0,0,0,1,-175.174,-2.231,-153.307,-19.635,0,0,0,0,0,0,6.133,-3.433,-0.858
201,2020-12-25 02:30:00,68.16,4.405,84.342,0.099,1066,-11.31,31.76,1.308,620.954,-2.615,-0.872,0.35,0.817,144.952,0,0.544,60,0,0,0,1,-191.015,-2.267,-154.923,-33.825,0,0,0,0,0,0,6.133,-3.487,-0.872
202,2020-12-25 02:45:00,114.833,7.421,81.787,0.143,1067,-11.36,34.24,1.349,621.006,-2.686,-0.896,0.35,0.878,146.325,0,0.549,60,0,0,0,1,-190.921,-2.328,-153.549,-35.043,0,0,0,0,0,0,6.133,-3.582,-0.896
203,2020-12-25 03:00:00,162.808,10.522,79.307,0.187,1068,-11.14,32.34,1.045,621.059,-2.653,-0.884,0.35,0.844,145.975,0,0.546,60,0,0,0,1,-182.821,-2.299,-153.899,-26.622,0,0,0,0,0,0,6.133,-3.537,-0.884
204,2020-12-25 03:15:00,210.236,13.587,76.909,0.228,1069,-11.4,31.97,0.752,621.121,-2.558,-0.852,0.35,0.817,144.746,0,0.544,60,0,0,0,1,-176.952,-2.217,-155.128,-19.607,0,0,0,0,0,0,6.133,-3.41,-0.852
205,2020-12-25 03:30:00,256.192,16.557,74.603,0.269,1070,-11.45,31.31,1.388,621.183,-2.618,-0.872,0.35,0.797,144.127,0,0.542,60,0,0,0,1,-194.368,-2.269,-155.748,-36.352,0,0,0,0,0,0,6.133,-3.49,-0.872
206,2020-12-25 03:45:00,300.122,19.396,72.396,0.307,1071,-11.57,31.14,1.75,621.246,-2.38,-0.793,0.35,0.785,143.562,0,0.541,60,0,0,0,1,-204.693,-2.062,-156.312,-46.318,0,0,0,0,0,0,6.133,-3.173,-0.793
