,When,sea,T_a,RH,v_a,Discharge,SW_direct,SW_diffuse,Prec,p_a,a,vp_a,LW_in
211,2021-02-02 01:45:00,0.0,-9.34,32.18,2.574,0.0,-2.483,-0.828,0,623.618,0.35,0.96855,152.86805
212,2021-02-02 02:00:00,0.0317,-9.36,32.37,2.697,0.0,-2.539,-0.846,0,623.533,0.35,0.97274,152.91747
213,2021-02-02 02:15:00,0.08159,-9.75,34.11,2.79,0.0,-2.504,-0.835,0,623.482,0.35,0.99392,152.51598
214,2021-02-02 02:30:00,0.13064,-9.94,34.41,2.85,0.0,-2.455,-0.818,0,623.432,0.35,0.98769,151.9554
215,2021-02-02 02:45:00,0.17874,-9.96,34.41,2.511,0.0,-2.369,-0.79,0,623.381,0.35,0.98612,151.87646
216,2021-02-02 03:00:00,0.22576,-10.09,35.28,3.014,0.0,-2.267,-0.756,0,623.331,0.35,1.00068,151.905
217,2021-02-02 03:15:00,0.27159,-9.92,35.31,1.725,0.0,-2.182,-0.728,0,623.274,0.35,1.01513,152.59617
218,2021-02-02 03:30:00,0.31607,-10.03,36.15,2.15,0.0,-2.311,-0.77,0,623.218,0.35,1.03025,152.67254
219,2021-02-02 03:45:00,0.35904,-10.24,34.79,2.689,0.0,-2.331,-0.777,0,623.162,0.35,0.97509,151.01137
220,2021-02-02 04:00:00,0.40033,-10.35,35.77,2.38,0.0,-2.411,-0.804,0,623.106,0.35,0.99383,151.17828
221,2021-02-02 04:15:00,0.43975,-10.36,34.88,2.744,0.0,-2.322,-0.774,0,623.052,0.35,0.96833,150.59588
222,2021-02-02 04:30:00,0.47707,-10.14,35.36,1.961,0.0,-2.306,-0.769,0,622.998,0.35,0.99897,151.7567
223,2021-02-02 04:45:00,0.51208,-10.41,36.21,1.872,0.0,-1.977,-0.659,0,622.945,0.35,1.00126,151.20605
224,2021-02-02 05:00:00,0.54453,-10.57,37.91,1.01,0.0,-2.206,-0.735,0,622.891,0.35,1.03499,151.56693
225,2021-02-02 05:15:00,0.57415,-10.9,38.15,2.676,0.0,-2.04,-0.68,0,622.898,0.35,1.01446,150.40245
226,2021-02-02 05:30:00,0.6007,-10.79,36.37,1.981,0.0,-2.23,-0.744,0,622.906,0.35,0.97567,149.80913
227,2021-02-02 05:45:00,0.62389,-10.85,37.7,1.527,0.0,-2.337,-0.779,0,622.913,0.35,1.00651,150.34398
228,2021-02-02 06:00:00,0.64348,-10.96,39.25,3.179,0.0,-2.263,-0.754,0,622.92,0.35,1.03872,150.77783
229,2021-02-02 06:15:00,0.65922,-11.18,38.18,3.391,0.0,-2.039,-0.68,0,622.96,0.35,0.99276,149.32193
230,2021-02-02 06:30:00,0.67092,-11.18,38.31,3.264,0.0,-2.052,-0.684,0,623.0,0.35,0.99614,149.39446
231,2021-02-02 06:45:00,0.67842,-11.16,38.38,3.251,0.0,-1.984,-0.661,0,623.04,0.35,0.99956,149.51166
232,2021-02-02 07:00:00,0.6816,-11.21,38.1,3.049,0.0,-1.95,-0.65,0,623.08,0.35,0.9883,149.16001
233,2021-02-02 07:15:00,0.68042,-11.17,38.89,2.665,0.0,-0.973,-0.324,0,623.144,0.35,1.01203,149.75468
234,2021-02-02 07:30:00,0.6749,-11.34,40.35,1.712,0.0,2.77,0.924,0,623.209,0.35,1.0358,149.87654
235,2021-02-02 07:45:00,0.66511,-11.65,40.06,2.058,0.0,10.35,3.45,0,623.273,0.35,1.00305,148.51
236,2021-02-02 08:00:00,0.6512,-11.83,38.84,3.01,0.0,58.185,19.395,0,623.337,0.35,0.95851,147.15801
237,2021-02-02 08:15:00,0.63335,-11.61,38.91,1.701,0.0,99.975,33.325,0,623.41,0.35,0.9774,148.04867
238,2021-02-02 08:30:00,0.61178,-11.58,40.59,0.612,0.0,133.875,44.625,0,623.483,0.35,1.02206,149.06268
239,2021-02-02 08:45:00,0.58674,-11.01,39.94,0.354,0.0,168.45,56.15,0,623.556,0.35,1.05276,150.95622
240,2021-02-02 09:00:00,0.5585,-10.28,38.45,0.182,0.0,204.675,68.225,0,623.629,0.35,1.07425,153.02538
241,2021-02-02 09:15:00,0.52732,-9.4,37.32,0.272,0.0,242.475,80.825,0,623.636,0.35,1.11795,155.89626
242,2021-02-02 09:30:00,0.49346,-9.22,38.41,0.737,0.0,280.95,93.65,0,623.643,0.35,1.16705,157.26971
243,2021-02-02 09:45:00,0.45717,-9.42,39.82,1.587,0.0,320.7,106.9,0,623.65,0.35,1.19096,157.26554
244,2021-02-02 10:00:00,0.41869,-9.45,39.43,1.758,0.0,352.275,117.425,0,623.657,0.35,1.17651,156.92259
245,2021-02-02 10:15:00,0.37824,-8.88,39.41,1.609,0.0,385.275,128.425,0,623.621,0.35,1.22989,159.24122
246,2021-02-02 10:30:00,0.33602,-8.8,39.09,2.023,0.0,416.325,138.775,0,623.586,0.35,1.22759,159.38462
247,2021-02-02 10:45:00,0.29221,-8.62,39.81,2.088,0.0,446.4,148.8,0,623.55,0.35,1.26797,160.54428
248,2021-02-02 11:00:00,0.24699,-8.28,38.8,2.096,0.0,472.35,157.45,0,623.514,0.35,1.26912,161.36254
249,2021-02-02 11:15:00,0.20051,-8.32,38.49,2.524,0.0,488.775,162.925,0,623.317,0.35,1.25506,161.01195
250,2021-02-02 11:30:00,0.15289,-8.05,36.67,2.126,0.0,517.5,172.5,0,623.12,0.35,1.22118,161.01544
251,2021-02-02 11:45:00,0.10427,-7.497,37.01,2.008,0.0,532.275,177.425,0,622.923,0.35,1.28668,163.53084
252,2021-02-02 12:00:00,0.05476,-7.09,34.66,1.712,0.0,547.5,182.5,0,622.726,0.35,1.24357,163.70053
253,2021-02-02 12:15:00,0.00446,-6.869,33.73,2.545,0.0,559.275,186.425,0,622.546,0.35,1.23105,163.98824
254,2021-02-02 12:30:00,0.0,-6.235,32.8,2.356,0.0,554.775,184.925,0,622.367,0.35,1.25697,165.99276
255,2021-02-02 12:45:00,0.0,-6.248,31.14,2.066,0.0,524.1,174.7,0,622.187,0.35,1.19216,164.71133
256,2021-02-02 13:00:00,0.0,-6.044,30.7,2.442,0.0,460.35,153.45,0,622.007,0.35,1.19385,165.23086
257,2021-02-02 13:15:00,0.0,-6.006,30.35,2.411,0.0,508.05,169.35,0,621.785,0.35,1.18368,165.11963
258,2021-02-02 13:30:00,0.0,-5.517,29.32,2.826,0.0,585.3,195.1,0,621.563,0.35,1.18706,166.35628
259,2021-02-02 13:45:00,0.0,-4.941,26.22,1.942,0.0,554.925,184.975,0,621.342,0.35,1.10912,166.12184
260,2021-02-02 14:00:00,0.0,-4.725,24.04,2.317,0.0,534.225,178.075,0,621.12,0.35,1.03369,164.9704
261,2021-02-02 14:15:00,0.0,-4.472,23.08,2.556,0.0,501.375,167.125,0,620.953,0.35,1.0116,165.0607
262,2021-02-02 14:30:00,0.0,-4.341,19.51,3.865,0.0,486.0,162.0,0,620.786,0.35,0.86363,161.67721
263,2021-02-02 14:45:00,0.0,-4.214,18.23,3.445,0.0,476.4,158.8,0,620.62,0.35,0.81474,160.62924
264,2021-02-02 15:00:00,0.0,-3.703,17.04,2.476,0.0,394.65,131.55,0,620.453,0.35,0.79142,161.13967
265,2021-02-02 15:15:00,0.0,-3.955,15.61,3.217,0.0,419.55,139.85,0,620.328,0.35,0.7114,158.13265
266,2021-02-02 15:30:00,0.0,-4.101,16.55,4.256,0.0,355.65,118.55,0,620.203,0.35,0.74599,158.87607
267,2021-02-02 15:45:00,0.0,-3.692,14.96,2.706,0.0,329.175,109.725,0,620.079,0.35,0.69539,158.21413
268,2021-02-02 16:00:00,0.0,-4.033,15.19,3.646,0.0,301.8,100.6,0,619.954,0.35,0.6882,157.2098
269,2021-02-02 16:15:00,0.0,-4.054,14.34,3.108,0.0,268.875,89.625,0,619.822,0.35,0.64867,155.8397
270,2021-02-02 16:30:00,0.0,-3.948,15.01,2.68,0.0,229.05,76.35,0,619.691,0.35,0.68441,157.2773
271,2021-02-02 16:45:00,0.0,-4.183,15.58,4.281,0.0,188.775,62.925,0,619.559,0.35,0.69794,157.18719
272,2021-02-02 17:00:00,0.0,-4.427,15.68,4.512,0.0,147.45,49.15,0,619.428,0.35,0.6896,156.36912
273,2021-02-02 17:15:00,0.0,-4.491,15.46,4.091,0.0,31.763,10.588,0,619.461,0.35,0.67664,155.80278
274,2021-02-02 17:30:00,0.0,-4.443,15.47,3.536,0.0,17.318,5.772,0,619.494,0.35,0.67954,156.00542
275,2021-02-02 17:45:00,0.0,-4.612,16.04,4.077,0.0,8.768,2.922,0,619.527,0.35,0.69563,156.14844
276,2021-02-02 18:00:00,0.0,-4.787,16.91,2.679,0.0,-0.139,-0.046,0,619.56,0.35,0.7237,156.63914
277,2021-02-02 18:15:00,0.0,-5.074,17.81,1.622,0.0,-2.398,-0.799,0,619.658,0.35,0.7458,156.6656
278,2021-02-02 18:30:00,0.0,-5.196,17.86,1.358,0.0,-2.152,-0.718,0,619.756,0.35,0.74099,156.24624
279,2021-02-02 18:45:00,0.0,-5.316,18.25,0.936,0.0,-2.249,-0.75,0,619.854,0.35,0.75028,156.25459
280,2021-02-02 19:00:00,0.0,-5.491,18.41,1.881,0.0,-1.851,-0.617,0,619.952,0.35,0.74684,155.75862
281,2021-02-02 19:15:00,0.0,-5.679,18.57,0.839,0.0,-1.997,-0.666,0,619.982,0.35,0.74259,155.21072
282,2021-02-02 19:30:00,0.0,-5.876,19.23,0.618,0.0,-1.894,-0.631,0,620.013,0.35,0.75749,155.21004
283,2021-02-02 19:45:00,0.0,-6.0,20.79,0.207,0.0,-1.996,-0.666,0,620.043,0.35,0.8112,156.45621
284,2021-02-02 20:00:00,0.0,-5.905,20.79,1.449,0.0,-2.008,-0.669,0,620.073,0.35,0.81713,156.83381
285,2021-02-02 20:15:00,0.0,-5.947,20.02,0.676,0.0,-1.664,-0.554,0,620.115,0.35,0.78434,155.82439
286,2021-02-02 20:30:00,0.0,-6.256,23.47,0.238,0.0,-1.778,-0.593,0,620.157,0.35,0.89797,158.15813
287,2021-02-02 20:45:00,0.0,-6.199,20.95,1.165,0.0,-1.801,-0.6,0,620.199,0.35,0.80507,155.8381
288,2021-02-02 21:00:00,0.0,-6.275,23.53,1.156,0.0,-2.545,-0.848,0,620.241,0.35,0.89896,158.13943
289,2021-02-02 21:15:00,0.0,-6.719,26.46,0.339,0.0,-1.948,-0.649,0,620.266,0.35,0.97695,159.00578
290,2021-02-02 21:30:00,0.0,-6.659,22.46,0.724,0.0,-2.064,-0.688,0,620.292,0.35,0.83311,155.56374
291,2021-02-02 21:45:00,0.0,-6.701,23.93,0.431,0.0,-2.644,-0.882,0,620.317,0.35,0.88476,156.81111
292,2021-02-02 22:00:00,0.0,-6.868,25.62,0.98,0.0,-2.12,-0.706,0,620.343,0.35,0.93513,157.67445
293,2021-02-02 22:15:00,0.0,-6.999,26.27,1.422,0.0,-1.536,-0.512,0,620.409,0.35,0.9492,157.71167
294,2021-02-02 22:30:00,0.0,-7.05,26.66,1.296,0.0,-1.535,-0.512,0,620.474,0.35,0.9595,157.83836
295,2021-02-02 22:45:00,0.0,-7.109,27.21,0.962,0.0,-1.824,-0.608,0,620.54,0.35,0.97484,158.0611
296,2021-02-02 23:00:00,0.0,-7.387,31.64,1.338,0.0,-2.106,-0.702,0,620.605,0.35,1.10941,160.36013
297,2021-02-02 23:15:00,0.0,-7.515,29.0,2.251,0.0,-1.94,-0.647,0,620.573,0.35,1.0068,157.85847
298,2021-02-02 23:30:00,0.0,-7.277,31.72,2.059,0.0,-2.284,-0.762,0,620.54,0.35,1.12174,160.87001
299,2021-02-02 23:45:00,0.0,-7.393,32.99,3.674,0.0,-2.599,-0.866,0,620.508,0.35,1.15621,161.2954
300,2021-02-03 00:00:00,0.0,-7.444,36.29,2.234,0.0,-1.768,-0.59,0,620.475,0.35,1.26685,163.29394
301,2021-02-03 00:15:00,0.0,-7.886,35.46,2.165,0.0,-2.0,-0.667,0,620.441,0.35,1.19607,160.92169
302,2021-02-03 00:30:00,0.0,-8.01,36.8,1.151,0.0,-2.314,-0.772,0,620.407,0.35,1.22934,161.26247
303,2021-02-03 00:45:00,0.0,-8.38,38.99,1.1,0.0,-2.212,-0.737,0,620.372,0.35,1.26541,161.06022
304,2021-02-03 01:00:00,0.0,-8.39,39.67,0.753,0.0,-2.18,-0.726,0,620.338,0.35,1.28647,161.41698
305,2021-02-03 01:15:00,0.0,-8.6,45.52,0.951,0.0,-1.999,-0.666,0,620.317,0.35,1.45212,163.73232
306,2021-02-03 01:30:00,0.0,-8.37,44.29,1.371,0.0,-1.696,-0.566,0,620.296,0.35,1.43854,164.06183
307,2021-02-03 01:45:00,0.0,-8.62,42.25,0.113,0.0,-1.871,-0.624,0,620.275,0.35,1.34569,161.9144
308,2021-02-03 02:00:00,0.03436,-8.88,40.11,0.66,0.0,-1.864,-0.621,0,620.254,0.35,1.25174,159.64224
309,2021-02-03 02:15:00,0.08435,-8.51,38.79,2.465,0.0,-1.972,-0.658,0,620.206,0.35,1.24618,160.4041
310,2021-02-03 02:30:00,0.1335,-8.58,38.79,2.743,0.0,-1.93,-0.644,0,620.157,0.35,1.23937,160.11507
311,2021-02-03 02:45:00,0.1817,-8.68,41.49,1.716,0.0,-1.921,-0.64,0,620.109,0.35,1.31528,161.24546
312,2021-02-03 03:00:00,0.22884,-9.07,41.79,0.474,0.0,-1.98,-0.66,0,620.06,0.35,1.28483,159.79459
313,2021-02-03 03:15:00,0.27479,-8.96,42.67,1.644,0.0,-1.5,-0.5,0,620.029,0.35,1.32328,160.72715
314,2021-02-03 03:30:00,0.3194,-8.73,44.26,2.884,0.0,-1.096,-0.365,0,619.998,0.35,1.3976,162.53138
315,2021-02-03 03:45:00,0.3625,-8.98,46.94,3.138,0.0,-1.483,-0.494,0,619.967,0.35,1.45342,162.84787
316,2021-02-03 04:00:00,0.40394,-9.12,43.59,2.54,0.0,-1.292,-0.431,0,619.936,0.35,1.33491,160.55252
317,2021-02-03 04:15:00,0.4435,-9.03,43.41,2.805,0.0,-1.792,-0.598,0,619.95,0.35,1.33884,160.83132
318,2021-02-03 04:30:00,0.48097,-9.01,44.19,2.525,0.0,-2.345,-0.782,0,619.964,0.35,1.36504,161.32435
319,2021-02-03 04:45:00,0.51614,-9.42,44.73,2.875,0.0,-2.381,-0.794,0,619.978,0.35,1.33781,159.89965
320,2021-02-03 05:00:00,0.54874,-10.01,44.57,3.408,0.0,-2.203,-0.734,0,619.992,0.35,1.27223,157.39006
321,2021-02-03 05:15:00,0.57851,-10.15,42.26,4.401,0.0,-2.524,-0.841,0,619.995,0.35,1.19296,155.63043
322,2021-02-03 05:30:00,0.6052,-10.29,41.82,4.665,0.0,-2.558,-0.852,0,619.999,0.35,1.16748,154.83279
323,2021-02-03 05:45:00,0.62853,-10.37,39.53,3.868,0.0,-2.55,-0.85,0,620.002,0.35,1.09655,153.27253
324,2021-02-03 06:00:00,0.64825,-10.49,37.96,3.256,0.0,-2.861,-0.954,0,620.005,0.35,1.04298,151.91198
325,2021-02-03 06:15:00,0.66411,-10.34,37.86,3.506,0.0,-2.679,-0.893,0,620.089,0.35,1.05273,152.44936
326,2021-02-03 06:30:00,0.67591,-10.28,38.25,2.037,0.0,-2.32,-0.773,0,620.174,0.35,1.06867,152.91142
327,2021-02-03 06:45:00,0.68348,-10.29,41.23,1.823,0.0,-2.468,-0.822,0,620.258,0.35,1.15101,154.51883
328,2021-02-03 07:00:00,0.68671,-10.41,42.53,1.908,0.0,-2.224,-0.742,0,620.342,0.35,1.17602,154.72132
329,2021-02-03 07:15:00,0.68556,-10.57,45.69,0.816,0.0,-1.186,-0.396,0,620.473,0.35,1.2474,155.66304
330,2021-02-03 07:30:00,0.68004,-10.91,48.07,0.802,0.0,7.103,2.368,0,620.603,0.35,1.27723,155.41086
331,2021-02-03 07:45:00,0.67023,-10.99,48.78,0.368,0.0,24.915,8.305,0,620.733,0.35,1.28783,155.41142
332,2021-02-03 08:00:00,0.65627,-11.03,50.8,0.282,0.0,60.45,20.15,0,620.863,0.35,1.33687,156.15149
333,2021-02-03 08:15:00,0.63835,-10.81,47.73,0.73,0.0,103.35,34.45,0,620.969,0.35,1.27837,155.65945
334,2021-02-03 08:30:00,0.6167,-10.07,45.45,0.501,0.0,131.175,43.725,0,621.075,0.35,1.29119,157.58431
335,2021-02-03 08:45:00,0.59157,-9.58,44.42,1.342,0.0,158.625,52.875,0,621.181,0.35,1.31186,159.07998
336,2021-02-03 09:00:00,0.56323,-9.49,44.42,2.188,0.0,195.225,65.075,0,621.287,0.35,1.32122,159.45147
337,2021-02-03 09:15:00,0.53194,-9.4,42.76,1.768,0.0,223.95,74.65,0,621.335,0.35,1.28091,158.95639
338,2021-02-03 09:30:00,0.49796,-8.88,42.1,0.91,0.0,264.3,88.1,0,621.382,0.35,1.31384,160.75039
339,2021-02-03 09:45:00,0.46155,-8.65,42.32,1.408,0.0,306.525,102.175,0,621.429,0.35,1.34475,161.8275
340,2021-02-03 10:00:00,0.42296,-8.63,43.28,1.704,0.0,342.75,114.25,0,621.476,0.35,1.37742,162.43061
341,2021-02-03 10:15:00,0.38239,-8.67,42.79,2.525,0.0,375.9,125.3,0,621.442,0.35,1.35756,161.99948
342,2021-02-03 10:30:00,0.34006,-8.09,41.35,1.727,0.0,414.975,138.325,0,621.407,0.35,1.37274,163.6339
343,2021-02-03 10:45:00,0.29614,-7.847,40.14,1.841,0.0,445.275,148.425,0,621.372,0.35,1.35805,163.96096
344,2021-02-03 11:00:00,0.25082,-7.513,37.29,1.731,0.0,454.725,151.575,0,621.338,0.35,1.2948,163.63995
345,2021-02-03 11:15:00,0.20423,-6.927,36.36,2.54,0.0,450.375,150.125,0,621.228,0.35,1.3211,165.51152
346,2021-02-03 11:30:00,0.15653,-6.735,34.03,2.049,0.0,482.175,160.725,0,621.118,0.35,1.2549,164.75784
347,2021-02-03 11:45:00,0.10782,-6.818,32.44,2.423,0.0,441.6,147.2,0,621.009,0.35,1.18863,163.28951
348,2021-02-03 12:00:00,0.05823,-6.474,29.57,1.461,0.0,386.475,128.825,0,620.9,0.35,1.11257,162.56141
349,2021-02-03 12:15:00,0.00785,-6.433,28.38,2.636,0.0,325.95,108.65,0,620.742,0.35,1.07116,161.77901
350,2021-02-03 12:30:00,0.0,-5.994,24.73,2.142,0.0,304.95,101.65,0,620.584,0.35,0.96538,160.408
351,2021-02-03 12:45:00,0.0,-6.384,24.86,3.944,0.0,462.375,154.125,0,620.426,0.35,0.94185,158.9453
352,2021-02-03 13:00:00,0.0,-6.204,23.2,2.839,0.0,527.325,175.775,0,620.269,0.35,0.89119,158.10573
353,2021-02-03 13:15:00,0.0,-5.491,23.12,2.394,0.0,570.15,190.05,0,620.08,0.35,0.9379,160.91092
354,2021-02-03 13:30:00,0.0,-5.429,21.02,1.917,0.0,426.825,142.275,0,619.891,0.35,0.85675,158.98601
355,2021-02-03 13:45:00,0.0,-4.787,19.91,2.85,0.0,404.4,134.8,0,619.702,0.35,0.8521,160.33665
356,2021-02-03 14:00:00,0.0,-3.966,20.4,2.389,0.0,152.025,50.675,0,619.513,0.35,0.92892,164.25009
357,2021-02-03 14:15:00,0.0,-5.382,19.97,3.02,0.0,167.25,55.75,0,619.434,0.35,0.81688,158.01414
358,2021-02-03 14:30:00,0.0,-5.256,20.24,2.82,0.0,153.675,51.225,0,619.355,0.35,0.8359,158.82267
359,2021-02-03 14:45:00,0.0,-5.511,21.17,3.84,0.0,161.325,53.775,0,619.275,0.35,0.85749,158.81774
360,2021-02-03 15:00:00,0.0,-5.83,22.13,4.511,0.0,150.825,50.275,0,619.196,0.35,0.8748,158.54079
361,2021-02-03 15:15:00,0.0,-5.837,21.63,3.623,0.0,160.575,53.525,0,619.148,0.35,0.85458,157.996
362,2021-02-03 15:30:00,0.0,-6.008,21.34,2.232,0.0,156.675,52.225,0,619.1,0.35,0.83215,157.00902
363,2021-02-03 15:45:00,0.0,-5.791,20.92,1.925,0.0,231.375,77.125,0,619.051,0.35,0.82944,157.42797
364,2021-02-03 16:00:00,0.0,-5.166,19.95,2.155,0.0,104.25,34.75,0,619.003,0.35,0.82959,158.85636
365,2021-02-03 16:15:00,0.0,-5.571,19.88,1.295,0.0,108.6,36.2,0,618.968,0.35,0.80156,157.15882
366,2021-02-03 16:30:00,0.0,-5.554,20.93,1.087,0.0,85.2,28.4,0,618.933,0.35,0.84499,158.38678
367,2021-02-03 16:45:00,0.0,-5.695,25.67,5.113,0.0,101.85,33.95,0,618.897,0.35,1.02526,162.49252
368,2021-02-03 17:00:00,0.0,-5.875,25.9,4.622,4.0,67.725,22.575,0,618.862,0.35,1.02031,161.95904
369,2021-02-03 17:15:00,0.0,-5.909,23.65,4.072,4.00333,39.09,13.03,0,618.903,0.35,0.92925,159.73213
370,2021-02-03 17:30:00,0.0,-5.978,25.35,1.861,3.99667,21.465,7.155,0,618.944,0.35,0.9908,161.04181
371,2021-02-03 17:45:00,0.0,-6.077,22.75,2.337,3.99333,6.802,2.268,0,618.986,0.35,0.88246,158.17339
372,2021-02-03 18:00:00,0.0,-6.04,24.6,1.84,3.99,-0.579,-0.193,0,619.027,0.35,0.95693,160.10022
373,2021-02-03 18:15:00,0.0,-6.272,23.99,1.607,3.99,-1.65,-0.55,0,619.069,0.35,0.91674,158.58952
374,2021-02-03 18:30:00,0.0,-6.32,25.38,1.203,3.97667,-2.097,-0.699,0,619.111,0.35,0.96629,159.67575
375,2021-02-03 18:45:00,0.0,-6.4,25.47,3.182,3.97667,-2.492,-0.83,0,619.152,0.35,0.96377,159.43178
376,2021-02-03 19:00:00,0.0,-6.632,25.86,4.341,3.98,-2.756,-0.919,0,619.194,0.35,0.96122,158.83736
377,2021-02-03 19:15:00,0.0,-6.781,25.32,3.374,3.98667,-2.754,-0.918,0,619.265,0.35,0.9304,157.75901
378,2021-02-03 19:30:00,0.0,-7.008,26.86,3.708,3.98,-2.54,-0.846,0,619.335,0.35,0.96984,158.17652
379,2021-02-03 19:45:00,0.0,-7.149,27.16,3.686,3.97,-2.423,-0.808,0,619.406,0.35,0.97004,157.85816
380,2021-02-03 20:00:00,0.0,-7.183,26.78,2.537,3.97333,-1.894,-0.631,0,619.476,0.35,0.95396,157.40391
381,2021-02-03 20:15:00,0.0,-7.187,27.14,1.9,3.97,-1.34,-0.447,0,619.559,0.35,0.96648,157.68834
382,2021-02-03 20:30:00,0.0,-6.974,26.65,2.704,3.97,-1.111,-0.37,0,619.642,0.35,0.96479,158.13646
383,2021-02-03 20:45:00,0.0,-6.838,26.03,1.644,3.97667,-1.199,-0.4,0,619.725,0.35,0.95229,158.15345
384,2021-02-03 21:00:00,0.0,-6.825,27.14,2.194,3.97333,-1.969,-0.656,0,619.808,0.35,0.9939,159.1525
385,2021-02-03 21:15:00,0.0,-6.964,29.43,1.173,3.97333,-2.452,-0.818,0,619.781,0.35,1.06626,160.43496
386,2021-02-03 21:30:00,0.0,-7.249,27.86,2.123,3.97667,-2.557,-0.852,0,619.755,0.35,0.98737,158.02862
387,2021-02-03 21:45:00,0.0,-7.299,27.47,2.336,3.98,-1.941,-0.647,0,619.728,0.35,0.96979,157.50916
388,2021-02-03 22:00:00,0.0,-7.446,28.32,2.567,3.97,-2.023,-0.674,0,619.701,0.35,0.98847,157.60247
389,2021-02-03 22:15:00,0.0,-7.315,27.69,1.919,3.97667,-1.756,-0.585,0,619.666,0.35,0.97634,157.62424
390,2021-02-03 22:30:00,0.0,-7.268,27.54,2.059,3.97333,-1.848,-0.616,0,619.631,0.35,0.9746,157.6914
391,2021-02-03 22:45:00,0.0,-7.204,28.69,2.04,3.97333,-1.976,-0.659,0,619.596,0.35,1.02034,158.87542
392,2021-02-03 23:00:00,0.0,-7.333,29.02,1.152,3.97667,-1.808,-0.602,0,619.561,0.35,1.02181,158.61114
393,2021-02-03 23:15:00,0.0,-7.689,29.57,0.571,3.97667,-1.969,-0.656,0,619.52,0.35,1.01281,157.5939
394,2021-02-03 23:30:00,0.0,-7.64,30.32,1.59,3.98333,-1.757,-0.586,0,619.479,0.35,1.04246,158.35756
395,2021-02-03 23:45:00,0.0,-7.885,33.36,1.623,3.98333,-1.94,-0.647,0,619.438,0.35,1.12533,159.52847
396,2021-02-04 00:00:00,0.0,-8.11,33.45,1.306,3.98667,-2.101,-0.7,0,619.397,0.35,1.10875,158.67039
397,2021-02-04 00:15:00,0.0,-8.18,34.85,1.137,3.97333,-1.722,-0.574,0,619.382,0.35,1.14886,159.3156
398,2021-02-04 00:30:00,0.0,-8.45,37.12,0.34,3.97,-1.634,-0.544,0,619.367,0.35,1.19814,159.64536
399,2021-02-04 00:45:00,0.0,-8.34,36.93,1.087,3.97333,-1.571,-0.524,0,619.352,0.35,1.20231,159.98073
400,2021-02-04 01:00:00,0.0,-8.33,35.87,1.223,3.97,-2.086,-0.695,0,619.338,0.35,1.16871,159.35752
401,2021-02-04 01:15:00,0.0,-8.18,36.41,1.235,3.97,-2.551,-0.85,0,619.337,0.35,1.20029,160.31536
402,2021-02-04 01:30:00,0.0,-8.77,36.14,1.152,3.96667,-2.071,-0.69,0,619.337,0.35,1.13762,157.73001
403,2021-02-04 01:45:00,0.0,-8.06,29.93,1.944,3.97,-1.922,-0.641,0,619.337,0.35,0.99595,156.37069
404,2021-02-04 02:00:00,0.03712,-8.03,30.62,2.112,3.96667,-2.324,-0.774,0,619.336,0.35,1.0213,157.00161
405,2021-02-04 02:15:00,0.0872,-7.99,29.77,2.523,3.96333,-2.228,-0.743,0,619.349,0.35,0.99605,156.53219
406,2021-02-04 02:30:00,0.13645,-7.978,29.84,2.75,3.96333,-2.2,-0.734,0,619.362,0.35,0.99932,156.63297
407,2021-02-04 02:45:00,0.18476,-7.909,30.22,2.897,3.97,-2.192,-0.73,0,619.376,0.35,1.0175,157.19459
408,2021-02-04 03:00:00,0.23201,-8.55,37.91,2.801,3.97333,-1.641,-0.547,0,619.389,0.35,1.2141,159.71445
409,2021-02-04 03:15:00,0.27808,-9.1,39.48,1.635,3.96333,-1.15,-0.383,0,619.382,0.35,1.21095,158.37893
410,2021-02-04 03:30:00,0.32282,-9.17,37.07,1.043,3.97,-1.33,-0.443,0,619.376,0.35,1.13078,156.67641
411,2021-02-04 03:45:00,0.36606,-8.43,35.19,2.007,3.97,-1.268,-0.422,0,619.37,0.35,1.13762,158.51388
412,2021-02-04 04:00:00,0.40763,-8.64,37.78,1.025,3.97667,-1.525,-0.508,0,619.363,0.35,1.20143,159.26625
413,2021-02-04 04:15:00,0.44734,-8.66,44.79,1.542,3.98333,-1.98,-0.66,0,619.337,0.35,1.42213,163.10215
414,2021-02-04 04:30:00,0.48497,-8.67,45.57,0.951,3.97333,-1.983,-0.661,0,619.312,0.35,1.44576,163.46277
415,2021-02-04 04:45:00,0.52028,-9.11,42.58,2.095,3.98,-1.934,-0.644,0,619.286,0.35,1.305,160.0571
416,2021-02-04 05:00:00,0.55304,-9.29,40.95,2.827,3.98,-1.88,-0.627,0,619.26,0.35,1.23738,158.42777
417,2021-02-04 05:15:00,0.58297,-9.15,35.65,2.935,3.97667,-1.934,-0.645,0,619.354,0.35,1.08918,155.88522
418,2021-02-04 05:30:00,0.6098,-9.06,34.14,3.142,3.98667,-2.045,-0.682,0,619.449,0.35,1.05046,155.28524
419,2021-02-04 05:45:00,0.63328,-9.0,37.74,1.661,3.98667,-2.149,-0.716,0,619.543,0.35,1.16672,157.76958
420,2021-02-04 06:00:00,0.65312,-9.96,42.14,1.04,3.98,-2.256,-0.752,0,619.637,0.35,1.20765,156.33755
421,2021-02-04 06:15:00,0.66909,-10.02,39.38,1.565,3.99333,-2.23,-0.744,0,619.729,0.35,1.12319,154.59073
