,When,ghics,difcs,zen,sea,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,SW_diffuse,a,vp_a,LW_in,cld,e_a,Discharge,Prec,ghi,dif
705,2021-02-07 08:15:00,671.183,43.376,52.245,0.659,5313,-10.03,30.0,3.638,628.421,103.05,34.35,0.35,0.855,148.659,0,0.547,0,0,137.4,34.35
706,2021-02-07 08:30:00,649.909,42.001,53.507,0.637,5314,-9.3,29.41,1.85,628.482,137.925,45.975,0.35,0.888,151.071,0,0.55,0,0,183.9,45.975
707,2021-02-07 08:45:00,624.797,40.378,54.971,0.611,5315,-8.4,28.74,0.547,628.542,173.025,57.675,0.35,0.931,154.114,0,0.553,0,0,230.7,57.675
708,2021-02-07 09:00:00,595.962,38.515,56.622,0.583,5316,-8.53,27.88,0.154,628.602,209.7,69.9,0.35,0.894,152.933,0,0.55,0,0,279.6,69.9
709,2021-02-07 09:15:00,563.537,36.419,58.444,0.551,5317,-7.92,27.28,1.604,628.635,245.1,81.7,0.35,0.918,154.869,0,0.552,0,0,326.8,81.7
710,2021-02-07 09:30:00,527.675,34.102,60.419,0.516,5318,-7.389,27.05,1.722,628.669,282.375,94.125,0.35,0.948,156.801,0,0.554,0,0,376.5,94.125
711,2021-02-07 09:45:00,488.548,31.573,62.535,0.479,5319,-7.687,27.35,2.19,628.703,319.275,106.425,0.35,0.937,155.855,0,0.553,0,0,425.7,106.425
712,2021-02-07 10:00:00,446.35,28.846,64.775,0.44,5320,-7.33,25.88,1.272,628.736,357.45,119.15,0.35,0.911,156.049,0,0.551,0,0,476.6,119.15
713,2021-02-07 10:15:00,401.302,25.935,67.128,0.399,5321,-6.666,25.29,1.628,628.677,391.8,130.6,0.35,0.938,158.195,0,0.553,0,0,522.4,130.6
714,2021-02-07 10:30:00,353.653,22.855,69.581,0.356,5322,-6.562,24.99,1.437,628.618,422.55,140.85,0.35,0.934,158.345,0,0.553,0,0,563.4,140.85
715,2021-02-07 10:45:00,303.702,19.627,72.124,0.312,5323,-6.063,24.13,1.598,628.559,452.4,150.8,0.35,0.937,159.566,0,0.553,0,0,603.2,150.8
716,2021-02-07 11:00:00,251.819,16.274,74.746,0.266,5324,-5.737,23.12,1.358,628.5,479.7,159.9,0.35,0.92,159.912,0,0.551,0,0,639.6,159.9
717,2021-02-07 11:15:00,198.508,12.829,77.439,0.219,5325,-5.701,23.65,2.502,628.412,503.175,167.725,0.35,0.944,160.577,0,0.553,0,0,670.9,167.725
718,2021-02-07 11:30:00,144.562,9.343,80.195,0.171,5326,-5.738,23.25,2.221,628.324,522.0,174.0,0.35,0.926,160.036,0,0.552,0,0,696.0,174.0
719,2021-02-07 11:45:00,91.472,5.912,83.007,0.122,5327,-5.262,23.71,1.804,628.236,540.375,180.125,0.35,0.979,162.429,0,0.556,0,0,720.5,180.125
720,2021-02-07 12:00:00,42.739,2.762,85.868,0.072,5328,-4.919,21.68,1.811,628.148,553.275,184.425,0.35,0.919,161.76,0,0.551,0,0,737.7,184.425
721,2021-02-07 12:15:00,7.816,0.505,88.773,0.021,5329,-4.522,20.96,2.495,627.901,563.325,187.775,0.35,0.915,162.6,0,0.551,0,0,751.1,187.775
722,2021-02-07 12:30:00,0.0,0.0,91.716,0.0,5330,-4.027,20.03,1.66,627.653,569.775,189.925,0.35,0.908,163.571,0,0.55,0,0,759.7,189.925
723,2021-02-07 12:45:00,0.0,0.0,94.692,0.0,5331,-3.455,19.33,1.781,627.405,572.25,190.75,0.35,0.915,165.09,0,0.55,0,0,763.0,190.75
724,2021-02-07 13:00:00,0.0,0.0,97.697,0.0,5332,-3.743,19.93,2.27,627.158,570.225,190.075,0.35,0.923,164.622,0,0.551,0,0,760.3,190.075
725,2021-02-07 13:15:00,0.0,0.0,100.727,0.0,5333,-3.449,19.1,2.955,626.994,566.325,188.775,0.35,0.904,164.833,0,0.549,0,0,755.1,188.775
726,2021-02-07 13:30:00,0.0,0.0,103.778,0.0,5334,-2.766,18.8,2.53,626.831,557.4,185.8,0.35,0.937,167.288,0,0.552,0,0,743.2,185.8
727,2021-02-07 13:45:00,0.0,0.0,106.846,0.0,5335,-3.12,18.56,2.281,626.667,546.45,182.15,0.35,0.9,165.514,0,0.549,0,0,728.6,182.15
728,2021-02-07 14:00:00,0.0,0.0,109.927,0.0,5336,-2.338,17.77,2.209,626.504,530.925,176.975,0.35,0.914,167.723,0,0.55,0,0,707.9,176.975
729,2021-02-07 14:15:00,0.0,0.0,113.018,0.0,5337,-2.408,17.94,2.914,626.401,514.725,171.575,0.35,0.918,167.659,0,0.55,0,0,686.3,171.575
730,2021-02-07 14:30:00,0.0,0.0,116.115,0.0,5338,-2.033,17.51,2.375,626.297,493.5,164.5,0.35,0.921,168.642,0,0.55,0,0,658.0,164.5
731,2021-02-07 14:45:00,0.0,0.0,119.214,0.0,5339,-1.035,15.98,1.245,626.194,468.15,156.05,0.35,0.905,170.614,0,0.549,0,0,624.2,156.05
732,2021-02-07 15:00:00,0.0,0.0,122.311,0.0,5340,-1.744,16.26,2.625,626.091,442.275,147.425,0.35,0.874,168.067,0,0.546,0,0,589.7,147.425
733,2021-02-07 15:15:00,0.0,0.0,125.401,0.0,5341,-1.644,16.13,2.554,626.077,412.35,137.45,0.35,0.873,168.29,0,0.546,0,0,549.8,137.45
734,2021-02-07 15:30:00,0.0,0.0,128.478,0.0,5342,-1.204,14.83,2.036,626.062,378.825,126.275,0.35,0.829,168.101,0,0.542,0,0,505.1,126.275
735,2021-02-07 15:45:00,0.0,0.0,131.537,0.0,5343,-1.2,14.52,2.167,626.048,343.125,114.375,0.35,0.812,167.611,0,0.54,0,0,457.5,114.375
736,2021-02-07 16:00:00,0.0,0.0,134.571,0.0,5344,-1.109,14.57,2.455,626.034,306.075,102.025,0.35,0.82,168.07,0,0.541,0,0,408.1,102.025
737,2021-02-07 16:15:00,0.0,0.0,137.569,0.0,5345,-1.225,14.28,1.936,626.073,267.75,89.25,0.35,0.797,167.109,0,0.539,0,0,357.0,89.25
738,2021-02-07 16:30:00,0.0,0.0,140.521,0.0,5346,-1.219,13.6,1.846,626.112,229.35,76.45,0.35,0.76,165.973,0,0.535,0,0,305.8,76.45
739,2021-02-07 16:45:00,0.0,0.0,143.413,0.0,5347,-0.263,13.73,0.641,626.151,189.825,63.275,0.35,0.823,170.157,0,0.541,0,0,253.1,63.275
740,2021-02-07 17:00:00,0.0,0.0,146.226,0.0,5348,-1.448,14.73,1.562,626.19,150.3,50.1,0.35,0.809,166.929,0,0.54,0,0,200.4,50.1
741,2021-02-07 17:15:00,0.0,0.0,148.935,0.0,5349,-1.552,14.72,1.527,626.233,56.37,18.79,0.35,0.802,166.484,0,0.54,60,0,75.16,18.79
742,2021-02-07 17:30:00,0.0,0.0,151.509,0.0,5350,-1.654,14.86,0.885,626.277,11.01,3.67,0.35,0.804,166.289,0,0.54,60,0,14.68,3.67
743,2021-02-07 17:45:00,0.0,0.0,153.905,0.0,5351,-1.796,15.21,1.003,626.321,6.21,2.07,0.35,0.814,166.258,0,0.541,60,0,8.28,2.07
744,2021-02-07 18:00:00,0.0,0.0,156.067,0.0,5352,-2.02,15.12,0.829,626.365,1.101,0.367,0.35,0.796,165.197,0,0.539,60,0,1.468,0.367
745,2021-02-07 18:15:00,0.0,0.0,157.924,0.0,5353,-2.272,16.6,0.213,626.433,-2.215,-0.738,0.35,0.858,166.372,0,0.545,60,0,-2.953,-0.738
746,2021-02-07 18:30:00,0.0,0.0,159.392,0.0,5354,-2.438,18.52,1.302,626.502,-2.762,-0.921,0.35,0.945,168.298,0,0.553,60,0,-3.683,-0.921
747,2021-02-07 18:45:00,0.0,0.0,160.382,0.0,5355,-2.933,20.15,0.358,626.57,-2.929,-0.976,0.35,0.991,168.252,0,0.557,60,0,-3.905,-0.976
748,2021-02-07 19:00:00,0.0,0.0,160.819,0.0,5356,-3.147,18.67,0.461,626.639,-3.434,-1.144,0.35,0.904,165.542,0,0.549,60,0,-4.578,-1.144
749,2021-02-07 19:15:00,0.0,0.0,160.666,0.0,5357,-2.827,18.32,2.209,626.727,-3.482,-1.16,0.35,0.909,166.418,0,0.55,60,0,-4.642,-1.16
750,2021-02-07 19:30:00,0.0,0.0,159.935,0.0,5358,-2.967,19.81,2.607,626.815,-3.132,-1.044,0.35,0.972,167.701,0,0.555,60,0,-4.176,-1.044
751,2021-02-07 19:45:00,0.0,0.0,158.687,0.0,5359,-3.091,20.51,2.774,626.903,-3.164,-1.054,0.35,0.997,168.014,0,0.557,60,0,-4.218,-1.054
752,2021-02-07 20:00:00,0.0,0.0,157.006,0.0,5360,-3.116,20.24,3.151,626.992,-2.819,-0.94,0.35,0.982,167.592,0,0.556,60,0,-3.759,-0.94
753,2021-02-07 20:15:00,0.0,0.0,154.981,0.0,5361,-3.114,20.46,3.162,627.136,-2.252,-0.75,0.35,0.993,167.859,0,0.557,60,0,-3.002,-0.75
754,2021-02-07 20:30:00,0.0,0.0,152.69,0.0,5362,-3.197,20.28,2.923,627.281,-2.468,-0.822,0.35,0.978,167.301,0,0.556,60,0,-3.29,-0.822
755,2021-02-07 20:45:00,0.0,0.0,150.195,0.0,5363,-3.412,20.58,2.834,627.426,-2.755,-0.918,0.35,0.977,166.754,0,0.556,60,0,-3.673,-0.918
756,2021-02-07 21:00:00,0.0,0.0,147.545,0.0,5364,-3.434,20.24,3.185,627.571,-3.481,-1.16,0.35,0.959,166.266,0,0.554,60,0,-4.641,-1.16
757,2021-02-07 21:15:00,0.0,0.0,144.778,0.0,5365,-3.651,20.84,2.609,627.638,-3.606,-1.202,0.35,0.972,166.057,0,0.555,60,0,-4.808,-1.202
758,2021-02-07 21:30:00,0.0,0.0,141.92,0.0,5366,-3.788,20.86,2.697,627.704,-2.92,-0.974,0.35,0.963,165.511,0,0.554,60,0,-3.894,-0.974
759,2021-02-07 21:45:00,0.0,0.0,138.993,0.0,5367,-3.822,20.74,3.158,627.771,-3.121,-1.04,0.35,0.955,165.234,0,0.554,60,0,-4.161,-1.04
760,2021-02-07 22:00:00,0.0,0.0,136.014,0.0,5368,-3.952,20.77,3.292,627.838,-2.93,-0.976,0.35,0.947,164.73,0,0.553,60,0,-3.906,-0.976
761,2021-02-07 22:15:00,0.0,0.0,132.994,0.0,5369,-4.051,21.43,3.085,627.885,-2.987,-0.996,0.35,0.97,165.058,0,0.555,60,0,-3.983,-0.996
762,2021-02-07 22:30:00,0.0,0.0,129.944,0.0,5370,-4.268,21.83,3.265,627.932,-2.8,-0.933,0.35,0.972,164.595,0,0.555,60,0,-3.733,-0.933
763,2021-02-07 22:45:00,0.0,0.0,126.872,0.0,5371,-4.436,21.51,2.956,627.979,-2.877,-0.959,0.35,0.945,163.556,0,0.553,60,0,-3.836,-0.959
764,2021-02-07 23:00:00,0.0,0.0,123.785,0.0,5372,-4.272,21.14,2.843,628.027,-2.944,-0.982,0.35,0.941,163.825,0,0.553,60,0,-3.926,-0.982
765,2021-02-07 23:15:00,0.0,0.0,120.688,0.0,5373,-4.462,21.88,3.592,628.051,-2.83,-0.943,0.35,0.96,163.848,0,0.554,60,0,-3.773,-0.943
766,2021-02-07 23:30:00,0.0,0.0,117.586,0.0,5374,-4.627,23.23,3.885,628.075,-2.828,-0.943,0.35,1.006,164.57,0,0.558,60,0,-3.771,-0.943
767,2021-02-07 23:45:00,0.0,0.0,114.484,0.0,5375,-4.759,22.32,3.999,628.099,-2.7,-0.9,0.35,0.957,163.09,0,0.554,60,0,-3.6,-0.9
768,2021-02-08 00:00:00,0.0,0.0,111.386,0.0,5376,-4.677,22.11,3.51,628.123,-2.678,-0.893,0.35,0.954,163.207,0,0.554,60,0,-3.571,-0.893
769,2021-02-08 00:15:00,0.0,0.0,108.295,0.0,5377,-4.764,23.04,3.255,628.104,-2.782,-0.927,0.35,0.988,163.811,0,0.557,60,0,-3.709,-0.927
770,2021-02-08 00:30:00,0.0,0.0,105.216,0.0,5378,-5.081,23.26,3.804,628.085,-2.668,-0.889,0.35,0.974,162.727,0,0.556,60,0,-3.557,-0.889
771,2021-02-08 00:45:00,0.0,0.0,102.151,0.0,5379,-5.002,22.99,3.063,628.065,-2.719,-0.906,0.35,0.968,162.78,0,0.555,60,0,-3.625,-0.906
772,2021-02-08 01:00:00,0.0,0.0,99.106,0.0,5380,-4.89,23.0,1.508,628.046,-2.587,-0.862,0.35,0.977,163.251,0,0.556,60,0,-3.449,-0.862
773,2021-02-08 01:15:00,0.0,0.0,96.082,0.0,5381,-5.43,24.64,1.627,628.048,-2.582,-0.861,0.35,1.004,162.632,0,0.558,60,0,-3.443,-0.861
774,2021-02-08 01:30:00,0.0,0.0,93.085,0.0,5382,-5.661,24.87,3.402,628.05,-2.659,-0.886,0.35,0.996,161.899,0,0.558,60,0,-3.545,-0.886
775,2021-02-08 01:45:00,0.926,0.06,90.119,0.0,5383,-5.66,23.77,3.556,628.053,-2.578,-0.86,0.35,0.952,160.86,0,0.554,60,0,-3.438,-0.86
776,2021-02-08 02:00:00,24.139,1.56,87.189,0.049,5384,-5.537,24.16,2.87,628.055,-2.512,-0.837,0.35,0.977,161.737,0,0.556,60,0,-3.349,-0.837
777,2021-02-08 02:15:00,68.476,4.425,84.299,0.1,5385,-5.581,24.22,1.772,628.086,-2.518,-0.839,0.35,0.976,161.614,0,0.556,60,0,-3.357,-0.839
778,2021-02-08 02:30:00,120.406,7.781,81.454,0.149,5386,-5.951,24.79,0.875,628.118,-2.498,-0.833,0.35,0.971,160.639,0,0.556,60,0,-3.331,-0.833
779,2021-02-08 02:45:00,174.408,11.271,78.662,0.198,5387,-6.131,26.51,3.347,628.149,-2.636,-0.878,0.35,1.024,161.446,0,0.56,60,0,-3.514,-0.878
780,2021-02-08 03:00:00,228.334,14.756,75.928,0.246,5388,-6.678,26.9,3.107,628.18,-2.508,-0.836,0.35,0.996,159.547,0,0.558,60,0,-3.344,-0.836
781,2021-02-08 03:15:00,281.153,18.17,73.261,0.292,5389,-6.559,25.87,3.345,628.185,-2.519,-0.84,0.35,0.967,159.142,0,0.556,60,0,-3.359,-0.84
782,2021-02-08 03:30:00,332.258,21.473,70.669,0.337,5390,-6.342,25.81,2.669,628.189,-2.561,-0.854,0.35,0.981,159.97,0,0.557,60,0,-3.415,-0.854
783,2021-02-08 03:45:00,381.226,24.637,68.16,0.381,5391,-6.396,26.22,2.469,628.194,-2.558,-0.853,0.35,0.992,160.11,0,0.558,60,0,-3.411,-0.853
784,2021-02-08 04:00:00,427.732,27.643,65.745,0.423,5392,-6.554,26.65,1.889,628.198,-2.354,-0.785,0.35,0.997,159.839,0,0.558,60,0,-3.139,-0.785
785,2021-02-08 04:15:00,471.504,30.472,63.437,0.464,5393,-6.993,27.27,3.217,628.184,-2.39,-0.796,0.35,0.986,158.58,0,0.557,60,0,-3.186,-0.796
786,2021-02-08 04:30:00,512.309,33.109,61.246,0.502,5394,-6.997,27.39,2.319,628.169,-2.319,-0.773,0.35,0.99,158.663,0,0.558,60,0,-3.092,-0.773
787,2021-02-08 04:45:00,549.94,35.541,59.188,0.538,5395,-7.191,27.61,0.598,628.155,-2.373,-0.791,0.35,0.983,158.059,0,0.557,60,0,-3.164,-0.791
788,2021-02-08 05:00:00,584.215,37.756,57.276,0.571,5396,-7.255,27.85,2.151,628.14,-2.228,-0.743,0.35,0.987,157.996,0,0.557,60,0,-2.971,-0.743
789,2021-02-08 05:15:00,614.972,39.744,55.526,0.602,5397,-7.547,28.39,3.41,628.192,-2.183,-0.728,0.35,0.983,157.251,0,0.557,60,0,-2.911,-0.728
790,2021-02-08 05:30:00,642.066,41.495,53.955,0.629,5398,-7.411,27.98,2.672,628.244,-2.091,-0.697,0.35,0.979,157.472,0,0.557,60,0,-2.788,-0.697
791,2021-02-08 05:45:00,665.375,43.001,52.578,0.653,5399,-7.662,28.77,0.566,628.295,-1.817,-0.606,0.35,0.987,157.086,0,0.558,60,0,-2.423,-0.606
792,2021-02-08 06:00:00,684.792,44.256,51.412,0.673,5400,-7.634,28.44,1.08,628.347,-1.927,-0.642,0.35,0.978,156.94,0,0.557,60,0,-2.569,-0.642
793,2021-02-08 06:15:00,700.229,45.253,50.472,0.69,5401,-7.916,30.72,0.679,628.434,-2.248,-0.749,0.35,1.034,157.535,0,0.561,60,0,-2.997,-0.749
794,2021-02-08 06:30:00,711.617,45.989,49.77,0.702,5402,-8.0,29.32,1.507,628.521,-2.2,-0.733,0.35,0.98,156.152,0,0.557,60,0,-2.933,-0.733
795,2021-02-08 06:45:00,718.905,46.46,49.317,0.71,5403,-7.787,29.61,2.377,628.608,-2.222,-0.74,0.35,1.006,157.229,0,0.559,60,0,-2.962,-0.74
796,2021-02-08 07:00:00,722.06,46.664,49.12,0.713,5404,-7.717,29.42,1.292,628.695,-1.962,-0.654,0.35,1.005,157.366,0,0.559,60,0,-2.616,-0.654
797,2021-02-08 07:15:00,721.068,46.6,49.182,0.712,5405,-8.05,29.86,0.715,628.815,0.986,0.329,0.35,0.994,156.359,0,0.558,60,0,1.315,0.329
798,2021-02-08 07:30:00,715.934,46.268,49.502,0.707,5406,-8.27,30.53,0.276,628.935,9.908,3.302,0.35,0.999,155.97,0,0.559,60,0,13.21,3.302
799,2021-02-08 07:45:00,706.681,45.67,50.075,0.697,5407,-8.29,30.67,0.856,629.054,23.295,7.765,0.35,1.002,155.992,0,0.559,60,0,31.06,7.765
800,2021-02-08 08:00:00,693.35,44.809,50.892,0.683,5408,-8.45,33.44,0.844,629.174,80.325,26.775,0.35,1.079,157.282,0,0.565,60,0,107.1,26.775
801,2021-02-08 08:15:00,676.001,43.688,51.942,0.664,5409,-9.0,32.94,0.07,629.272,120.675,40.225,0.35,1.018,154.733,0,0.56,0,0,160.9,40.225
802,2021-02-08 08:30:00,654.712,42.312,53.21,0.642,5410,-8.04,28.29,0.026,629.369,149.25,49.75,0.35,0.943,155.197,0,0.554,0,0,199.0,49.75
803,2021-02-08 08:45:00,629.58,40.688,54.682,0.616,5411,-6.709,28.05,0.192,629.467,187.425,62.475,0.35,1.036,160.378,0,0.561,0,0,249.9,62.475
804,2021-02-08 09:00:00,600.72,38.822,56.34,0.587,5412,-6.223,27.17,0.74,629.565,223.5,74.5,0.35,1.042,161.636,0,0.562,0,0,298.0,74.5
805,2021-02-08 09:15:00,568.265,36.725,58.169,0.556,5413,-6.384,28.62,1.813,629.631,258.75,86.25,0.35,1.084,162.176,0,0.565,0,0,345.0,86.25
806,2021-02-08 09:30:00,532.367,34.405,60.153,0.521,5414,-6.268,27.63,1.863,629.697,285.0,95.0,0.35,1.056,161.839,0,0.563,0,0,380.0,95.0
807,2021-02-08 09:45:00,493.198,31.874,62.276,0.484,5415,-6.327,27.83,2.405,629.762,330.45,110.15,0.35,1.059,161.763,0,0.563,0,0,440.6,110.15
808,2021-02-08 10:00:00,450.952,29.143,64.525,0.445,5416,-6.13,27.11,1.694,629.828,366.75,122.25,0.35,1.047,161.967,0,0.562,0,0,489.0,122.25
809,2021-02-08 10:15:00,405.847,26.229,66.885,0.403,5417,-5.298,25.83,1.137,629.807,397.5,132.5,0.35,1.063,164.279,0,0.563,0,0,530.0,132.5
810,2021-02-08 10:30:00,358.134,23.145,69.346,0.36,5418,-5.28,25.94,2.226,629.786,420.825,140.275,0.35,1.069,164.454,0,0.563,0,0,561.1,140.275
811,2021-02-08 10:45:00,308.107,19.912,71.895,0.316,5419,-5.247,25.49,2.062,629.765,464.625,154.875,0.35,1.053,164.18,0,0.562,0,0,619.5,154.875
812,2021-02-08 11:00:00,256.131,16.553,74.524,0.27,5420,-4.419,23.89,1.102,629.744,493.875,164.625,0.35,1.051,166.097,0,0.562,0,0,658.5,164.625
813,2021-02-08 11:15:00,202.699,13.1,77.224,0.223,5421,-4.096,24.12,1.957,629.564,481.05,160.35,0.35,1.088,167.68,0,0.564,0,0,641.4,160.35
814,2021-02-08 11:30:00,148.575,9.602,79.985,0.175,5422,-3.639,23.27,1.773,629.383,523.725,174.575,0.35,1.086,168.745,0,0.564,0,0,698.3,174.575
815,2021-02-08 11:45:00,95.183,6.151,82.803,0.126,5423,-3.057,21.34,1.955,629.203,525.15,175.05,0.35,1.04,169.113,0,0.56,0,0,700.2,175.05
816,2021-02-08 12:00:00,45.813,2.961,85.669,0.076,5424,-3.055,23.25,2.25,629.022,566.025,188.675,0.35,1.134,171.205,0,0.567,0,0,754.7,188.675
817,2021-02-08 12:15:00,9.37,0.606,88.578,0.025,5425,-3.084,23.35,2.103,628.762,542.25,180.75,0.35,1.136,171.186,0,0.568,0,0,723.0,180.75
818,2021-02-08 12:30:00,0.0,0.0,91.525,0.0,5426,-3.099,23.3,2.626,628.502,586.125,195.375,0.35,1.132,171.07,0,0.567,0,0,781.5,195.375
819,2021-02-08 12:45:00,0.0,0.0,94.506,0.0,5427,-2.868,22.05,2.029,628.242,580.275,193.425,0.35,1.09,170.708,0,0.564,0,0,773.7,193.425
820,2021-02-08 13:00:00,0.0,0.0,97.514,0.0,5428,-2.56,22.33,2.207,627.981,478.875,159.625,0.35,1.13,172.333,0,0.567,0,0,638.5,159.625
821,2021-02-08 13:15:00,0.0,0.0,100.547,0.0,5429,-2.119,20.72,1.348,627.789,534.9,178.3,0.35,1.083,172.379,0,0.563,0,0,713.2,178.3
822,2021-02-08 13:30:00,0.0,0.0,103.601,0.0,5430,-1.701,21.09,2.123,627.596,524.85,174.95,0.35,1.137,174.615,0,0.567,0,0,699.8,174.95
823,2021-02-08 13:45:00,0.0,0.0,106.671,0.0,5431,-1.92,21.35,2.623,627.404,480.45,160.15,0.35,1.133,173.974,0,0.567,0,0,640.6,160.15
824,2021-02-08 14:00:00,0.0,0.0,109.754,0.0,5432,-1.815,20.77,1.587,627.211,534.975,178.325,0.35,1.11,173.743,0,0.565,0,0,713.3,178.325
825,2021-02-08 14:15:00,0.0,0.0,112.846,0.0,5433,-1.556,20.31,1.447,627.054,513.375,171.125,0.35,1.107,174.302,0,0.565,0,0,684.5,171.125
826,2021-02-08 14:30:00,0.0,0.0,115.943,0.0,5434,-0.653,18.97,1.028,626.896,562.425,187.475,0.35,1.105,176.499,0,0.565,0,0,749.9,187.475
827,2021-02-08 14:45:00,0.0,0.0,119.042,0.0,5435,-0.485,19.09,1.969,626.739,534.0,178.0,0.35,1.125,177.39,0,0.566,0,0,712.0,178.0
828,2021-02-08 15:00:00,0.0,0.0,122.138,0.0,5436,-0.383,18.59,1.706,626.581,496.8,165.6,0.35,1.104,177.162,0,0.564,0,0,662.4,165.6
829,2021-02-08 15:15:00,0.0,0.0,125.226,0.0,5437,0.102,18.43,2.1,626.474,442.8,147.6,0.35,1.134,179.062,0,0.566,0,0,590.4,147.6
830,2021-02-08 15:30:00,0.0,0.0,128.302,0.0,5438,0.076,17.77,2.11,626.367,340.275,113.425,0.35,1.091,178.018,0,0.563,0,0,453.7,113.425
831,2021-02-08 15:45:00,0.0,0.0,131.358,0.0,5439,0.474,17.21,1.348,626.26,239.775,79.925,0.35,1.088,178.94,0,0.563,0,0,319.7,79.925
832,2021-02-08 16:00:00,0.0,0.0,134.387,0.0,5440,0.211,17.48,2.093,626.154,148.425,49.475,0.35,1.084,178.188,0,0.563,0,0,197.9,49.475
833,2021-02-08 16:15:00,0.0,0.0,137.38,0.0,5441,-0.028,17.5,2.466,626.064,186.975,62.325,0.35,1.067,177.176,0,0.562,0,0,249.3,62.325
834,2021-02-08 16:30:00,0.0,0.0,140.326,0.0,5442,-0.04,17.24,1.576,625.975,206.325,68.775,0.35,1.05,176.746,0,0.56,0,0,275.1,68.775
835,2021-02-08 16:45:00,0.0,0.0,143.21,0.0,5443,0.184,16.56,1.776,625.886,127.575,42.525,0.35,1.025,176.7,0,0.558,0,0,170.1,42.525
836,2021-02-08 17:00:00,0.0,0.0,146.013,0.0,5444,-0.001,17.18,1.215,625.797,157.5,52.5,0.35,1.049,176.827,0,0.56,0,0,210.0,52.5
837,2021-02-08 17:15:00,0.0,0.0,148.711,0.0,5445,0.068,16.84,0.689,625.794,87.675,29.225,0.35,1.034,176.621,0,0.559,0,0,116.9,29.225
838,2021-02-08 17:30:00,0.0,0.0,151.272,0.0,5446,-0.067,17.32,0.615,625.792,19.215,6.405,0.35,1.053,176.746,0,0.56,0,0,25.62,6.405
839,2021-02-08 17:45:00,0.0,0.0,153.652,0.0,5447,-0.291,17.33,1.788,625.79,14.79,4.93,0.35,1.036,175.791,0,0.559,0,0,19.72,4.93
840,2021-02-08 18:00:00,0.0,0.0,155.798,0.0,5448,-0.541,17.51,1.273,625.787,2.589,0.863,0.35,1.028,174.973,0,0.559,0,0,3.452,0.863
841,2021-02-08 18:15:00,0.0,0.0,157.638,0.0,5449,-0.895,17.92,1.895,625.87,-2.186,-0.728,0.35,1.025,174.029,0,0.559,0,0,-2.914,-0.728
842,2021-02-08 18:30:00,0.0,0.0,159.09,0.0,5450,-1.217,19.32,0.3,625.952,-2.754,-0.918,0.35,1.079,174.518,0,0.563,60,0,-3.672,-0.918
843,2021-02-08 18:45:00,0.0,0.0,160.069,0.0,5451,-1.422,18.77,0.806,626.035,-2.96,-0.987,0.35,1.033,172.921,0,0.559,60,0,-3.947,-0.987
844,2021-02-08 19:00:00,0.0,0.0,160.501,0.0,5452,-1.454,19.7,0.621,626.117,-3.407,-1.136,0.35,1.082,173.982,0,0.563,60,0,-4.543,-1.136
845,2021-02-08 19:15:00,0.0,0.0,160.351,0.0,5453,-1.926,19.95,0.085,626.138,-3.232,-1.078,0.35,1.058,172.271,0,0.561,60,0,-4.31,-1.078
846,2021-02-08 19:30:00,0.0,0.0,159.631,0.0,5454,-1.65,21.6,2.05,626.16,-3.204,-1.068,0.35,1.169,175.433,0,0.569,60,0,-4.272,-1.068
847,2021-02-08 19:45:00,0.0,0.0,158.4,0.0,5455,-1.66,22.2,1.091,626.181,-3.001,-1.0,0.35,1.2,176.078,0,0.572,60,0,-4.001,-1.0
848,2021-02-08 20:00:00,0.0,0.0,156.737,0.0,5456,-1.657,22.36,2.232,626.202,-2.678,-0.893,0.35,1.209,176.271,0,0.572,60,0,-3.571,-0.893
849,2021-02-08 20:15:00,0.0,0.0,154.731,0.0,5457,-1.496,22.75,1.783,626.224,-2.584,-0.861,0.35,1.245,177.413,0,0.575,60,0,-3.445,-0.861
850,2021-02-08 20:30:00,0.0,0.0,152.456,0.0,5458,-1.574,22.1,1.23,626.246,-2.331,-0.777,0.35,1.203,176.339,0,0.572,60,0,-3.108,-0.777
851,2021-02-08 20:45:00,0.0,0.0,149.977,0.0,5459,-1.947,23.22,0.19,626.268,-1.948,-0.65,0.35,1.229,175.956,0,0.574,60,0,-2.598,-0.65
852,2021-02-08 21:00:00,0.0,0.0,147.34,0.0,5460,-2.356,24.92,0.134,626.29,-2.318,-0.772,0.35,1.28,175.946,0,0.577,60,0,-3.09,-0.772
853,2021-02-08 21:15:00,0.0,0.0,144.583,0.0,5461,-2.199,24.17,0.83,626.263,-2.159,-0.72,0.35,1.256,175.864,0,0.575,60,0,-2.879,-0.72
854,2021-02-08 21:30:00,0.0,0.0,141.734,0.0,5462,-1.987,23.61,1.768,626.236,-1.81,-0.603,0.35,1.246,176.2,0,0.575,60,0,-2.413,-0.603
855,2021-02-08 21:45:00,0.0,0.0,138.815,0.0,5463,-2.064,23.2,2.307,626.209,-2.072,-0.691,0.35,1.218,175.424,0,0.573,60,0,-2.763,-0.691
856,2021-02-08 22:00:00,0.0,0.0,135.841,0.0,5464,-1.916,22.96,1.676,626.182,-2.523,-0.841,0.35,1.218,175.808,0,0.573,60,0,-3.364,-0.841
857,2021-02-08 22:15:00,0.0,0.0,132.826,0.0,5465,-2.018,22.83,1.729,626.134,-2.011,-0.67,0.35,1.202,175.222,0,0.572,60,0,-2.681,-0.67
