,When,Unnamed: 0,T_a,RH,v_a,p_a,SW_direct,LW_in,SW_diffuse
290,2021-02-02 17:30:00,7987,-4.443,15.47,3.536,619.494,17.318,197.3,5.772
291,2021-02-02 17:45:00,7988,-4.612,16.04,4.077,619.527,8.768,197.2,2.922
292,2021-02-02 18:00:00,7989,-4.787,16.91,2.679,619.56,-0.139,204.5,-0.046
293,2021-02-02 18:15:00,7990,-5.074,17.81,1.622,619.658,-2.398,217.0,-0.799
294,2021-02-02 18:30:00,7991,-5.196,17.86,1.358,619.756,-2.152,234.1,-0.718
295,2021-02-02 18:45:00,7992,-5.316,18.25,0.936,619.854,-2.249,239.5,-0.75
296,2021-02-02 19:00:00,7993,-5.491,18.41,1.881,619.952,-1.851,241.2,-0.617
297,2021-02-02 19:15:00,7994,-5.679,18.57,0.839,619.982,-1.997,239.5,-0.666
298,2021-02-02 19:30:00,7995,-5.876,19.23,0.618,620.013,-1.894,239.5,-0.631
299,2021-02-02 19:45:00,7996,-6.0,20.79,0.207,620.043,-1.996,242.0,-0.666
300,2021-02-02 20:00:00,7997,-5.905,20.79,1.449,620.073,-2.008,235.3,-0.669
301,2021-02-02 20:15:00,7998,-5.947,20.02,0.676,620.115,-1.664,247.4,-0.554
302,2021-02-02 20:30:00,7999,-6.256,23.47,0.238,620.157,-1.778,244.1,-0.593
303,2021-02-02 20:45:00,8000,-6.199,20.95,1.165,620.199,-1.801,240.7,-0.6
304,2021-02-02 21:00:00,8001,-6.275,23.53,1.156,620.241,-2.545,221.1,-0.848
305,2021-02-02 21:15:00,8002,-6.719,26.46,0.339,620.266,-1.948,231.8,-0.649
306,2021-02-02 21:30:00,8003,-6.659,22.46,0.724,620.292,-2.064,228.1,-0.688
307,2021-02-02 21:45:00,8004,-6.701,23.93,0.431,620.317,-2.644,206.7,-0.882
308,2021-02-02 22:00:00,8005,-6.868,25.62,0.98,620.343,-2.12,227.2,-0.706
309,2021-02-02 22:15:00,8006,-6.999,26.27,1.422,620.409,-1.536,250.2,-0.512
310,2021-02-02 22:30:00,8007,-7.05,26.66,1.296,620.474,-1.535,251.8,-0.512
311,2021-02-02 22:45:00,8008,-7.109,27.21,0.962,620.54,-1.824,246.6,-0.608
312,2021-02-02 23:00:00,8009,-7.387,31.64,1.338,620.605,-2.106,228.7,-0.702
313,2021-02-02 23:15:00,8010,-7.515,29.0,2.251,620.573,-1.94,224.6,-0.647
314,2021-02-02 23:30:00,8011,-7.277,31.72,2.059,620.54,-2.284,214.6,-0.762
315,2021-02-02 23:45:00,8012,-7.393,32.99,3.674,620.508,-2.599,212.6,-0.866
316,2021-02-03 00:00:00,8013,-7.444,36.29,2.234,620.475,-1.768,232.6,-0.59
317,2021-02-03 00:15:00,8014,-7.886,35.46,2.165,620.441,-2.0,222.2,-0.667
318,2021-02-03 00:30:00,8015,-8.01,36.8,1.151,620.407,-2.314,207.0,-0.772
319,2021-02-03 00:45:00,8016,-8.38,38.99,1.1,620.372,-2.212,201.8,-0.737
320,2021-02-03 01:00:00,8017,-8.39,39.67,0.753,620.338,-2.18,203.5,-0.726
321,2021-02-03 01:15:00,8018,-8.6,45.52,0.951,620.317,-1.999,209.9,-0.666
322,2021-02-03 01:30:00,8019,-8.37,44.29,1.371,620.296,-1.696,222.3,-0.566
323,2021-02-03 01:45:00,8020,-8.62,42.25,0.113,620.275,-1.871,225.6,-0.624
324,2021-02-03 02:00:00,8021,-8.88,40.11,0.66,620.254,-1.864,222.0,-0.621
325,2021-02-03 02:15:00,8022,-8.51,38.79,2.465,620.206,-1.972,222.7,-0.658
326,2021-02-03 02:30:00,8023,-8.58,38.79,2.743,620.157,-1.93,212.0,-0.644
327,2021-02-03 02:45:00,8024,-8.68,41.49,1.716,620.109,-1.921,208.0,-0.64
328,2021-02-03 03:00:00,8025,-9.07,41.79,0.474,620.06,-1.98,216.2,-0.66
329,2021-02-03 03:15:00,8026,-8.96,42.67,1.644,620.029,-1.5,229.7,-0.5
330,2021-02-03 03:30:00,8027,-8.73,44.26,2.884,619.998,-1.096,236.0,-0.365
331,2021-02-03 03:45:00,8028,-8.98,46.94,3.138,619.967,-1.483,239.3,-0.494
332,2021-02-03 04:00:00,8029,-9.12,43.59,2.54,619.936,-1.292,233.0,-0.431
333,2021-02-03 04:15:00,8030,-9.03,43.41,2.805,619.95,-1.792,217.4,-0.598
334,2021-02-03 04:30:00,8031,-9.01,44.19,2.525,619.964,-2.345,206.0,-0.782
335,2021-02-03 04:45:00,8032,-9.42,44.73,2.875,619.978,-2.381,205.2,-0.794
336,2021-02-03 05:00:00,8033,-10.01,44.57,3.408,619.992,-2.203,203.8,-0.734
337,2021-02-03 05:15:00,8034,-10.15,42.26,4.401,619.995,-2.524,200.6,-0.841
338,2021-02-03 05:30:00,8035,-10.29,41.82,4.665,619.999,-2.558,197.5,-0.852
339,2021-02-03 05:45:00,8036,-10.37,39.53,3.868,620.002,-2.55,194.6,-0.85
340,2021-02-03 06:00:00,8037,-10.49,37.96,3.256,620.005,-2.861,193.2,-0.954
341,2021-02-03 06:15:00,8038,-10.34,37.86,3.506,620.089,-2.679,194.3,-0.893
342,2021-02-03 06:30:00,8039,-10.28,38.25,2.037,620.174,-2.32,195.7,-0.773
343,2021-02-03 06:45:00,8040,-10.29,41.23,1.823,620.258,-2.468,194.9,-0.822
344,2021-02-03 07:00:00,8041,-10.41,42.53,1.908,620.342,-2.224,192.9,-0.742
345,2021-02-03 07:15:00,8042,-10.57,45.69,0.816,620.473,-1.186,192.0,-0.396
346,2021-02-03 07:30:00,8043,-10.91,48.07,0.802,620.603,7.103,192.4,2.368
347,2021-02-03 07:45:00,8044,-10.99,48.78,0.368,620.733,24.915,192.9,8.305
348,2021-02-03 08:00:00,8045,-11.03,50.8,0.282,620.863,60.45,191.2,20.15
349,2021-02-03 08:15:00,8046,-10.81,47.73,0.73,620.969,103.35,187.9,34.45
350,2021-02-03 08:30:00,8047,-10.07,45.45,0.501,621.075,131.175,184.4,43.725
351,2021-02-03 08:45:00,8048,-9.58,44.42,1.342,621.181,158.625,183.2,52.875
352,2021-02-03 09:00:00,8049,-9.49,44.42,2.188,621.287,195.225,183.8,65.075
353,2021-02-03 09:15:00,8050,-9.4,42.76,1.768,621.335,223.95,183.7,74.65
354,2021-02-03 09:30:00,8051,-8.88,42.1,0.91,621.382,264.3,183.7,88.1
355,2021-02-03 09:45:00,8052,-8.65,42.32,1.408,621.429,306.525,183.9,102.175
356,2021-02-03 10:00:00,8053,-8.63,43.28,1.704,621.476,342.75,185.1,114.25
357,2021-02-03 10:15:00,8054,-8.67,42.79,2.525,621.442,375.9,185.3,125.3
358,2021-02-03 10:30:00,8055,-8.09,41.35,1.727,621.407,414.975,186.4,138.325
359,2021-02-03 10:45:00,8056,-7.847,40.14,1.841,621.372,445.275,187.4,148.425
360,2021-02-03 11:00:00,8057,-7.513,37.29,1.731,621.338,454.725,189.5,151.575
361,2021-02-03 11:15:00,8058,-6.927,36.36,2.54,621.228,450.375,198.6,150.125
362,2021-02-03 11:30:00,8059,-6.735,34.03,2.049,621.118,482.175,210.9,160.725
363,2021-02-03 11:45:00,8060,-6.818,32.44,2.423,621.009,441.6,220.7,147.2
364,2021-02-03 12:00:00,8061,-6.474,29.57,1.461,620.9,386.475,230.9,128.825
365,2021-02-03 12:15:00,8062,-6.433,28.38,2.636,620.742,325.95,232.9,108.65
366,2021-02-03 12:30:00,8063,-5.994,24.73,2.142,620.584,304.95,235.5,101.65
367,2021-02-03 12:45:00,8064,-6.384,24.86,3.944,620.426,462.375,234.5,154.125
368,2021-02-03 13:00:00,8065,-6.204,23.2,2.839,620.269,527.325,226.7,175.775
369,2021-02-03 13:15:00,8066,-5.491,23.12,2.394,620.08,570.15,226.1,190.05
370,2021-02-03 13:30:00,8067,-5.429,21.02,1.917,619.891,426.825,237.3,142.275
371,2021-02-03 13:45:00,8068,-4.787,19.91,2.85,619.702,404.4,237.2,134.8
372,2021-02-03 14:00:00,8069,-3.966,20.4,2.389,619.513,152.025,238.5,50.675
373,2021-02-03 14:15:00,8070,-5.382,19.97,3.02,619.434,167.25,254.7,55.75
374,2021-02-03 14:30:00,8071,-5.256,20.24,2.82,619.355,153.675,262.8,51.225
375,2021-02-03 14:45:00,8072,-5.511,21.17,3.84,619.275,161.325,261.4,53.775
376,2021-02-03 15:00:00,8073,-5.83,22.13,4.511,619.196,150.825,264.2,50.275
377,2021-02-03 15:15:00,8074,-5.837,21.63,3.623,619.148,160.575,262.3,53.525
378,2021-02-03 15:30:00,8075,-6.008,21.34,2.232,619.1,156.675,243.7,52.225
379,2021-02-03 15:45:00,8076,-5.791,20.92,1.925,619.051,231.375,231.6,77.125
380,2021-02-03 16:00:00,8077,-5.166,19.95,2.155,619.003,104.25,237.7,34.75
381,2021-02-03 16:15:00,8078,-5.571,19.88,1.295,618.968,108.6,247.8,36.2
382,2021-02-03 16:30:00,8079,-5.554,20.93,1.087,618.933,85.2,249.4,28.4
383,2021-02-03 16:45:00,8080,-5.695,25.67,5.113,618.897,101.85,251.4,33.95
384,2021-02-03 17:00:00,8081,-5.875,25.9,4.622,618.862,67.725,239.9,22.575
385,2021-02-03 17:15:00,8082,-5.909,23.65,4.072,618.903,39.09,238.3,13.03
386,2021-02-03 17:30:00,8083,-5.978,25.35,1.861,618.944,21.465,248.0,7.155
387,2021-02-03 17:45:00,8084,-6.077,22.75,2.337,618.986,6.802,250.6,2.268
388,2021-02-03 18:00:00,8085,-6.04,24.6,1.84,619.027,-0.579,248.7,-0.193
389,2021-02-03 18:15:00,8086,-6.272,23.99,1.607,619.069,-1.65,252.9,-0.55
390,2021-02-03 18:30:00,8087,-6.32,25.38,1.203,619.111,-2.097,245.7,-0.699
391,2021-02-03 18:45:00,8088,-6.4,25.47,3.182,619.152,-2.492,226.6,-0.83
392,2021-02-03 19:00:00,8089,-6.632,25.86,4.341,619.194,-2.756,208.7,-0.919
393,2021-02-03 19:15:00,8090,-6.781,25.32,3.374,619.265,-2.754,205.6,-0.918
394,2021-02-03 19:30:00,8091,-7.008,26.86,3.708,619.335,-2.54,209.4,-0.846
395,2021-02-03 19:45:00,8092,-7.149,27.16,3.686,619.406,-2.423,215.2,-0.808
396,2021-02-03 20:00:00,8093,-7.183,26.78,2.537,619.476,-1.894,231.7,-0.631
397,2021-02-03 20:15:00,8094,-7.187,27.14,1.9,619.559,-1.34,251.7,-0.447
398,2021-02-03 20:30:00,8095,-6.974,26.65,2.704,619.642,-1.111,262.6,-0.37
399,2021-02-03 20:45:00,8096,-6.838,26.03,1.644,619.725,-1.199,262.0,-0.4
400,2021-02-03 21:00:00,8097,-6.825,27.14,2.194,619.808,-1.969,235.9,-0.656
401,2021-02-03 21:15:00,8098,-6.964,29.43,1.173,619.781,-2.452,217.6,-0.818
402,2021-02-03 21:30:00,8099,-7.249,27.86,2.123,619.755,-2.557,207.4,-0.852
403,2021-02-03 21:45:00,8100,-7.299,27.47,2.336,619.728,-1.941,214.1,-0.647
404,2021-02-03 22:00:00,8101,-7.446,28.32,2.567,619.701,-2.023,225.1,-0.674
405,2021-02-03 22:15:00,8102,-7.315,27.69,1.919,619.666,-1.756,231.2,-0.585
406,2021-02-03 22:30:00,8103,-7.268,27.54,2.059,619.631,-1.848,231.9,-0.616
407,2021-02-03 22:45:00,8104,-7.204,28.69,2.04,619.596,-1.976,231.6,-0.659
408,2021-02-03 23:00:00,8105,-7.333,29.02,1.152,619.561,-1.808,233.2,-0.602
409,2021-02-03 23:15:00,8106,-7.689,29.57,0.571,619.52,-1.969,229.6,-0.656
410,2021-02-03 23:30:00,8107,-7.64,30.32,1.59,619.479,-1.757,229.1,-0.586
411,2021-02-03 23:45:00,8108,-7.885,33.36,1.623,619.438,-1.94,225.4,-0.647
412,2021-02-04 00:00:00,8109,-8.11,33.45,1.306,619.397,-2.101,223.5,-0.7
413,2021-02-04 00:15:00,8110,-8.18,34.85,1.137,619.382,-1.722,237.1,-0.574
414,2021-02-04 00:30:00,8111,-8.45,37.12,0.34,619.367,-1.634,235.9,-0.544
415,2021-02-04 00:45:00,8112,-8.34,36.93,1.087,619.352,-1.571,237.7,-0.524
416,2021-02-04 01:00:00,8113,-8.33,35.87,1.223,619.338,-2.086,219.7,-0.695
417,2021-02-04 01:15:00,8114,-8.18,36.41,1.235,619.337,-2.551,202.1,-0.85
418,2021-02-04 01:30:00,8115,-8.77,36.14,1.152,619.337,-2.071,213.2,-0.69
419,2021-02-04 01:45:00,8116,-8.06,29.93,1.944,619.337,-1.922,216.1,-0.641
420,2021-02-04 02:00:00,8117,-8.03,30.62,2.112,619.336,-2.324,203.0,-0.774
421,2021-02-04 02:15:00,8118,-7.99,29.77,2.523,619.349,-2.228,201.0,-0.743
422,2021-02-04 02:30:00,8119,-7.978,29.84,2.75,619.362,-2.2,204.5,-0.734
423,2021-02-04 02:45:00,8120,-7.909,30.22,2.897,619.376,-2.192,213.2,-0.73
424,2021-02-04 03:00:00,8121,-8.55,37.91,2.801,619.389,-1.641,226.8,-0.547
425,2021-02-04 03:15:00,8122,-9.1,39.48,1.635,619.382,-1.15,236.5,-0.383
426,2021-02-04 03:30:00,8123,-9.17,37.07,1.043,619.376,-1.33,239.6,-0.443
427,2021-02-04 03:45:00,8124,-8.43,35.19,2.007,619.37,-1.268,241.7,-0.422
428,2021-02-04 04:00:00,8125,-8.64,37.78,1.025,619.363,-1.525,230.8,-0.508
429,2021-02-04 04:15:00,8126,-8.66,44.79,1.542,619.337,-1.98,212.5,-0.66
430,2021-02-04 04:30:00,8127,-8.67,45.57,0.951,619.312,-1.983,210.9,-0.661
431,2021-02-04 04:45:00,8128,-9.11,42.58,2.095,619.286,-1.934,204.1,-0.644
432,2021-02-04 05:00:00,8129,-9.29,40.95,2.827,619.26,-1.88,204.6,-0.627
433,2021-02-04 05:15:00,8130,-9.15,35.65,2.935,619.354,-1.934,204.3,-0.645
434,2021-02-04 05:30:00,8131,-9.06,34.14,3.142,619.449,-2.045,204.4,-0.682
435,2021-02-04 05:45:00,8132,-9.0,37.74,1.661,619.543,-2.149,192.0,-0.716
436,2021-02-04 06:00:00,8133,-9.96,42.14,1.04,619.637,-2.256,189.1,-0.752
437,2021-02-04 06:15:00,8134,-10.02,39.38,1.565,619.729,-2.23,189.6,-0.744
438,2021-02-04 06:30:00,8135,-9.53,38.33,3.266,619.821,-2.156,188.1,-0.719
439,2021-02-04 06:45:00,8136,-9.88,39.29,4.3,619.912,-2.027,189.7,-0.676
440,2021-02-04 07:00:00,8137,-9.57,35.21,3.607,620.004,-1.882,196.4,-0.627
441,2021-02-04 07:15:00,8138,-9.61,35.12,3.427,620.132,-0.629,201.1,-0.21
442,2021-02-04 07:30:00,8139,-10.19,35.5,3.128,620.259,3.318,202.7,1.106
443,2021-02-04 07:45:00,8140,-10.15,33.84,2.25,620.387,12.75,208.8,4.25
444,2021-02-04 08:00:00,8141,-9.81,31.05,2.187,620.515,24.818,214.3,8.272
445,2021-02-04 08:15:00,8142,-9.44,31.8,2.529,620.613,42.465,218.0,14.155
446,2021-02-04 08:30:00,8143,-9.32,32.91,3.632,620.711,73.5,217.2,24.5
447,2021-02-04 08:45:00,8144,-9.2,33.91,2.645,620.809,111.9,215.0,37.3
448,2021-02-04 09:00:00,8145,-8.87,34.0,3.31,620.907,142.35,214.4,47.45
449,2021-02-04 09:15:00,8146,-8.44,29.32,1.855,620.881,159.975,213.7,53.325
450,2021-02-04 09:30:00,8147,-7.725,25.47,0.864,620.855,180.675,210.4,60.225
451,2021-02-04 09:45:00,8148,-7.978,24.89,1.209,620.828,309.525,206.9,103.175
452,2021-02-04 10:00:00,8149,-8.07,23.93,1.639,620.802,354.75,200.0,118.25
453,2021-02-04 10:15:00,8150,-6.983,23.26,0.602,620.834,297.6,201.6,99.2
454,2021-02-04 10:30:00,8151,-7.297,24.75,1.341,620.865,315.225,213.4,105.075
455,2021-02-04 10:45:00,8152,-7.418,28.89,2.244,620.897,394.875,212.3,131.625
456,2021-02-04 11:00:00,8153,-7.623,30.37,2.219,620.929,521.925,197.2,173.975
457,2021-02-04 11:15:00,8154,-6.908,23.93,1.457,620.768,453.3,192.9,151.1
458,2021-02-04 11:30:00,8155,-7.004,22.77,2.725,620.608,414.6,207.9,138.2
459,2021-02-04 11:45:00,8156,-7.043,20.6,2.796,620.448,423.15,214.5,141.05
460,2021-02-04 12:00:00,8157,-6.765,19.72,3.112,620.288,340.95,223.9,113.65
461,2021-02-04 12:15:00,8158,-6.766,20.63,2.757,620.208,307.2,232.7,102.4
462,2021-02-04 12:30:00,8159,-6.736,19.87,3.189,620.127,318.225,238.5,106.075
463,2021-02-04 12:45:00,8160,-6.566,18.41,2.947,620.047,333.975,239.3,111.325
464,2021-02-04 13:00:00,8161,-6.318,17.1,2.068,619.967,315.15,241.2,105.05
465,2021-02-04 13:15:00,8162,-6.15,16.71,1.598,619.706,318.525,240.6,106.175
466,2021-02-04 13:30:00,8163,-6.093,16.74,1.958,619.444,326.175,238.9,108.725
467,2021-02-04 13:45:00,8164,-6.095,18.18,2.049,619.183,349.5,230.9,116.5
468,2021-02-04 14:00:00,8165,-5.946,16.94,1.925,618.921,289.575,228.9,96.525
469,2021-02-04 14:15:00,8166,-5.442,18.98,1.216,618.912,234.225,240.2,78.075
470,2021-02-04 14:30:00,8167,-5.818,19.86,1.742,618.903,220.35,247.8,73.45
471,2021-02-04 14:45:00,8168,-5.792,20.0,2.344,618.894,208.125,247.3,69.375
472,2021-02-04 15:00:00,8169,-5.869,21.05,4.073,618.885,200.325,248.0,66.775
473,2021-02-04 15:15:00,8170,-5.832,22.18,1.955,618.802,206.55,247.2,68.85
474,2021-02-04 15:30:00,8171,-5.793,22.18,1.988,618.719,162.9,248.6,54.3
475,2021-02-04 15:45:00,8172,-5.559,22.96,2.397,618.637,128.4,254.3,42.8
476,2021-02-04 16:00:00,8173,-5.93,21.29,3.117,618.554,108.375,258.9,36.125
477,2021-02-04 16:15:00,8174,-5.968,22.66,2.186,618.519,84.3,260.7,28.1
478,2021-02-04 16:30:00,8175,-6.236,23.08,2.629,618.483,76.8,261.4,25.6
479,2021-02-04 16:45:00,8176,-6.159,25.43,3.954,618.447,59.67,259.8,19.89
480,2021-02-04 17:00:00,8177,-6.174,22.76,2.83,618.412,47.182,255.6,15.728
481,2021-02-04 17:15:00,8178,-6.077,22.99,0.824,618.379,37.808,247.3,12.602
482,2021-02-04 17:30:00,8179,-6.102,23.19,1.245,618.347,21.082,242.7,7.028
483,2021-02-04 17:45:00,8180,-6.163,23.51,1.771,618.315,8.1,238.8,2.7
484,2021-02-04 18:00:00,8181,-6.415,25.25,0.918,618.282,-0.436,232.9,-0.146
485,2021-02-04 18:15:00,8182,-6.6,24.73,1.652,618.294,-2.147,229.9,-0.716
486,2021-02-04 18:30:00,8183,-6.679,25.12,1.611,618.306,-2.182,229.6,-0.727
487,2021-02-04 18:45:00,8184,-6.66,24.3,2.413,618.318,-1.932,236.6,-0.644
488,2021-02-04 19:00:00,8185,-6.747,25.37,1.831,618.33,-1.83,245.5,-0.61
489,2021-02-04 19:15:00,8186,-6.654,23.68,2.211,618.344,-1.703,250.4,-0.568
490,2021-02-04 19:30:00,8187,-6.553,24.12,1.978,618.358,-1.611,250.0,-0.537
491,2021-02-04 19:45:00,8188,-6.566,23.51,1.632,618.372,-1.823,249.4,-0.608
492,2021-02-04 20:00:00,8189,-6.63,23.86,0.956,618.387,-2.095,234.2,-0.698
493,2021-02-04 20:15:00,8190,-6.689,22.69,1.513,618.421,-2.329,222.1,-0.776
494,2021-02-04 20:30:00,8191,-6.635,21.95,1.6,618.455,-2.52,221.5,-0.84
495,2021-02-04 20:45:00,8192,-6.678,22.42,1.282,618.489,-1.713,238.2,-0.571
496,2021-02-04 21:00:00,8193,-6.857,23.28,1.255,618.524,-1.571,247.1,-0.524
497,2021-02-04 21:15:00,8194,-6.754,22.62,2.049,618.563,-1.48,249.9,-0.493
498,2021-02-04 21:30:00,8195,-6.764,22.01,1.392,618.602,-1.732,241.0,-0.578
499,2021-02-04 21:45:00,8196,-6.669,22.53,1.651,618.641,-1.93,237.0,-0.644
500,2021-02-04 22:00:00,8197,-6.93,23.54,0.793,618.68,-1.677,241.7,-0.559
501,2021-02-04 22:15:00,8198,-6.973,23.6,2.171,618.615,-1.59,243.3,-0.53
502,2021-02-04 22:30:00,8199,-7.167,27.21,2.383,618.55,-2.176,228.0,-0.725
503,2021-02-04 22:45:00,8200,-7.253,24.5,1.275,618.485,-2.34,221.1,-0.78
504,2021-02-04 23:00:00,8201,-7.325,27.32,1.613,618.42,-1.995,223.6,-0.665
505,2021-02-04 23:15:00,8202,-7.425,25.28,1.672,618.302,-1.976,218.4,-0.659
506,2021-02-04 23:30:00,8203,-7.33,25.09,1.247,618.184,-1.96,215.4,-0.653
507,2021-02-04 23:45:00,8204,-7.51,26.15,1.885,618.066,-1.975,217.0,-0.658
508,2021-02-05 00:00:00,8205,-7.367,25.5,1.249,617.948,-2.062,217.4,-0.688
509,2021-02-05 00:15:00,8206,-7.514,26.37,2.563,617.835,-2.102,216.2,-0.7
510,2021-02-05 00:30:00,8207,-7.786,26.28,2.314,617.721,-1.732,227.8,-0.577
511,2021-02-05 00:45:00,8208,-7.524,29.77,2.263,617.608,-1.558,235.0,-0.52
512,2021-02-05 01:00:00,8209,-8.02,30.67,2.435,617.495,-1.682,226.5,-0.56
513,2021-02-05 01:15:00,8210,-8.1,32.7,1.982,617.466,-1.921,220.7,-0.64
514,2021-02-05 01:30:00,8211,-8.3,33.27,1.316,617.437,-1.541,222.5,-0.514
515,2021-02-05 01:45:00,8212,-8.38,35.43,0.448,617.408,-2.01,218.3,-0.67
516,2021-02-05 02:00:00,8213,-8.25,35.84,1.327,617.378,-2.12,212.6,-0.707
517,2021-02-05 02:15:00,8214,-8.31,34.45,1.25,617.21,-2.458,204.4,-0.819
518,2021-02-05 02:30:00,8215,-8.39,32.44,1.606,617.042,-2.448,202.8,-0.816
519,2021-02-05 02:45:00,8216,-8.34,33.19,1.989,616.873,-1.939,201.1,-0.646
520,2021-02-05 03:00:00,8217,-8.33,34.22,1.569,616.704,-2.056,196.2,-0.685
521,2021-02-05 03:15:00,8218,-8.24,33.46,2.264,616.654,-1.915,202.4,-0.638
522,2021-02-05 03:30:00,8219,-8.63,36.79,1.963,616.603,-2.206,197.4,-0.736
523,2021-02-05 03:45:00,8220,-8.74,36.63,2.137,616.552,-1.987,200.4,-0.662
524,2021-02-05 04:00:00,8221,-9.17,37.62,1.376,616.501,-2.068,202.3,-0.689
525,2021-02-05 04:15:00,8222,-9.3,35.88,1.547,616.472,-2.121,200.9,-0.707
526,2021-02-05 04:30:00,8223,-9.34,39.68,1.527,616.443,-2.186,198.6,-0.728
527,2021-02-05 04:45:00,8224,-9.8,39.71,0.881,616.414,-2.04,200.8,-0.68
528,2021-02-05 05:00:00,8225,-9.43,37.64,1.475,616.385,-1.924,208.1,-0.641
529,2021-02-05 05:15:00,8226,-9.98,40.31,0.791,616.488,-1.782,217.1,-0.594
530,2021-02-05 05:30:00,8227,-9.95,39.13,0.495,616.591,-1.5,229.8,-0.5
531,2021-02-05 05:45:00,8228,-9.72,38.75,0.887,616.695,-1.46,235.1,-0.486
532,2021-02-05 06:00:00,8229,-9.79,39.15,0.533,616.798,-1.285,233.6,-0.428
533,2021-02-05 06:15:00,8230,-9.7,41.11,0.17,616.866,-1.27,232.8,-0.424
534,2021-02-05 06:30:00,8231,-9.7,40.3,0.586,616.934,-1.468,230.3,-0.49
535,2021-02-05 06:45:00,8232,-9.85,40.58,0.643,617.003,-1.8,220.4,-0.6
536,2021-02-05 07:00:00,8233,-10.0,43.08,0.54,617.071,-1.802,214.8,-0.6
537,2021-02-05 07:15:00,8234,-10.47,41.83,0.153,617.2,-0.8,219.6,-0.267
538,2021-02-05 07:30:00,8235,-10.35,42.16,0.696,617.329,2.141,228.0,0.714
539,2021-02-05 07:45:00,8236,-10.78,44.57,1.12,617.458,9.248,226.2,3.082
540,2021-02-05 08:00:00,8237,-10.72,40.7,1.212,617.587,23.842,232.2,7.948
541,2021-02-05 08:15:00,8238,-10.02,39.78,0.818,617.712,63.9,240.5,21.3
542,2021-02-05 08:30:00,8239,-10.12,42.09,0.896,617.837,69.9,231.6,23.3
543,2021-02-05 08:45:00,8240,-10.13,41.67,1.002,617.962,52.883,214.1,17.628
544,2021-02-05 09:00:00,8241,-10.03,39.86,1.072,618.087,64.95,226.8,21.65
545,2021-02-05 09:15:00,8242,-9.88,39.49,1.155,618.185,93.075,245.1,31.025
546,2021-02-05 09:30:00,8243,-8.72,35.39,1.856,618.282,195.825,255.4,65.275
547,2021-02-05 09:45:00,8244,-8.62,37.59,3.389,618.38,303.975,249.7,101.325
548,2021-02-05 10:00:00,8245,-8.76,37.51,2.693,618.478,387.15,219.1,129.05
549,2021-02-05 10:15:00,8246,-8.14,37.43,1.48,618.504,340.35,203.8,113.45
550,2021-02-05 10:30:00,8247,-8.4,41.28,2.506,618.53,142.35,205.3,47.45
551,2021-02-05 10:45:00,8248,-8.99,43.86,2.564,618.556,152.475,215.0,50.825
552,2021-02-05 11:00:00,8249,-8.86,41.5,1.113,618.582,200.925,226.1,66.975
553,2021-02-05 11:15:00,8250,-7.602,37.4,1.466,618.498,264.525,230.9,88.175
554,2021-02-05 11:30:00,8251,-8.0,41.36,2.522,618.415,306.15,235.1,102.05
555,2021-02-05 11:45:00,8252,-7.953,38.79,2.035,618.332,293.55,240.1,97.85
556,2021-02-05 12:00:00,8253,-7.614,37.03,2.856,618.248,320.325,245.2,106.775
557,2021-02-05 12:15:00,8254,-7.502,37.26,2.628,618.106,329.475,248.8,109.825
558,2021-02-05 12:30:00,8255,-7.027,33.54,2.999,617.964,301.725,249.9,100.575
559,2021-02-05 12:45:00,8256,-6.534,31.89,3.029,617.821,320.25,249.8,106.75
560,2021-02-05 13:00:00,8257,-5.994,29.96,2.341,617.679,309.825,246.0,103.275
561,2021-02-05 13:15:00,8258,-5.947,29.37,3.278,617.547,303.6,238.5,101.2
562,2021-02-05 13:30:00,8259,-5.253,28.96,2.908,617.415,324.225,230.1,108.075
563,2021-02-05 13:45:00,8260,-5.028,27.19,1.604,617.282,334.425,222.8,111.475
564,2021-02-05 14:00:00,8261,-5.225,27.84,3.398,617.15,392.625,219.9,130.875
565,2021-02-05 14:15:00,8262,-5.187,27.46,4.696,617.099,403.2,219.8,134.4
566,2021-02-05 14:30:00,8263,-5.017,25.99,2.243,617.048,401.175,222.7,133.725
567,2021-02-05 14:45:00,8264,-4.526,26.13,3.32,616.997,349.05,220.0,116.35
568,2021-02-05 15:00:00,8265,-5.176,26.28,3.508,616.946,241.95,214.0,80.65
569,2021-02-05 15:15:00,8266,-4.873,25.47,2.75,616.909,258.825,212.1,86.275
570,2021-02-05 15:30:00,8267,-4.872,26.63,2.027,616.871,208.05,219.6,69.35
571,2021-02-05 15:45:00,8268,-5.229,27.49,1.839,616.834,272.1,222.0,90.7
572,2021-02-05 16:00:00,8269,-5.19,28.77,3.37,616.797,302.625,219.5,100.875
573,2021-02-05 16:15:00,8270,-5.37,30.29,2.774,616.844,269.475,226.4,89.825
574,2021-02-05 16:30:00,8271,-5.456,30.31,1.724,616.892,229.05,227.7,76.35
575,2021-02-05 16:45:00,8272,-5.12,32.89,1.18,616.94,117.6,222.5,39.2
576,2021-02-05 17:00:00,8273,-5.544,32.22,1.559,616.987,153.6,224.3,51.2
577,2021-02-05 17:15:00,8274,-5.593,31.66,2.233,617.051,88.65,225.7,29.55
578,2021-02-05 17:30:00,8275,-5.709,31.67,1.889,617.114,29.34,212.2,9.78
579,2021-02-05 17:45:00,8276,-5.684,30.27,2.288,617.178,11.715,206.3,3.905
