,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,h_f,a,vp_a,cld,Discharge
475,2019-02-09 18:30:00,0.0,1.3,91.1,0.2,0.0,0.0,0.0,905.3,SW_directSW_diffuseLW_in,268.868,1.35,0.759,6.112,0,0.0
476,2019-02-09 19:00:00,0.0,0.7,92.8,0.4,0.0,0.0,0.0,905.3,SW_directSW_diffuseLW_in,281.669,1.35,0.758,5.963,0,0.0
477,2019-02-09 19:30:00,0.0,0.4,93.5,0.2,0.0,0.0,0.0,904.9,SW_directSW_diffuseLW_in,276.152,1.35,0.757,5.878,0,0.0
478,2019-02-09 20:00:00,0.0,0.0,93.3,0.5,0.0,0.0,0.0,904.8,SW_directSW_diffuseLW_in,270.635,1.35,0.756,5.698,0,0.0
479,2019-02-09 20:30:00,0.0,0.0,94.0,0.4,0.0,0.0,0.0,904.6,SW_directSW_diffuseLW_in,267.478,1.35,0.755,5.741,0,0.0
480,2019-02-09 21:00:00,0.0,0.0,93.7,0.6,0.0,0.0,0.0,904.7,SW_directSW_diffuseLW_in,264.321,1.35,0.754,5.722,0,0.0
481,2019-02-09 21:30:00,0.0,0.0,93.6,0.5,0.0,0.0,0.0,904.4,SW_directSW_diffuseLW_in,262.565,1.35,0.753,5.716,0,0.0
482,2019-02-09 22:00:00,0.0,0.0,93.6,0.4,0.0,0.0,0.0,904.3,SW_directSW_diffuseLW_in,260.809,1.35,0.753,5.716,0,0.0
483,2019-02-09 22:30:00,0.0,-0.3,93.6,0.3,0.0,0.0,0.0,904.3,SW_directSW_diffuseLW_in,266.782,1.35,0.752,5.593,0,0.0
484,2019-02-09 23:00:00,0.0,-0.2,93.4,0.5,0.0,0.0,0.0,904.1,SW_directSW_diffuseLW_in,272.756,1.35,0.751,5.621,0,0.0
485,2019-02-09 23:30:00,0.0,0.0,93.7,0.4,0.0,0.0,0.0,903.9,SW_directSW_diffuseLW_in,272.483,1.35,0.75,5.722,0,0.0
486,2019-02-10 00:00:00,0.0,0.0,93.1,0.7,0.0,0.0,0.0,903.7,SW_directSW_diffuseLW_in,272.21,1.35,0.749,5.686,0,0.0
487,2019-02-10 00:30:00,0.0,0.0,93.3,0.5,0.0,0.0,0.0,903.5,SW_directSW_diffuseLW_in,266.375,1.35,0.748,5.698,0,0.0
488,2019-02-10 01:00:00,0.0,0.0,93.1,0.3,0.0,0.0,0.0,902.8,SW_directSW_diffuseLW_in,260.54,1.35,0.748,5.686,0,0.0
489,2019-02-10 01:30:00,0.0,0.0,92.9,0.3,0.0,0.0,0.0,902.6,SW_directSW_diffuseLW_in,259.139,1.35,0.747,5.673,0,0.0
490,2019-02-10 02:00:00,0.0,0.0,93.3,0.3,0.0,0.0,0.0,902.4,SW_directSW_diffuseLW_in,257.738,1.35,0.746,5.698,0,0.0
491,2019-02-10 02:30:00,0.0,0.0,93.0,0.2,0.0,0.0,0.0,901.9,SW_directSW_diffuseLW_in,260.226,1.35,0.745,5.68,0,0.0
492,2019-02-10 03:00:00,0.0,-0.2,91.6,0.6,0.0,0.0,0.0,901.0,SW_directSW_diffuseLW_in,262.714,1.35,0.744,5.513,0,0.0
493,2019-02-10 03:30:00,0.0,-0.5,91.9,0.4,0.0,0.0,0.0,900.6,SW_directSW_diffuseLW_in,272.987,1.35,0.743,5.411,0,0.0
494,2019-02-10 04:00:00,0.0,-0.6,93.0,0.3,0.0,0.0,0.0,900.2,SW_directSW_diffuseLW_in,283.26,1.35,0.743,5.436,0,0.0
495,2019-02-10 04:30:00,0.0,-0.5,91.6,0.4,0.0,0.0,0.0,899.7,SW_directSW_diffuseLW_in,282.208,1.35,0.742,5.394,0,0.0
496,2019-02-10 05:00:00,0.0,-0.7,89.4,0.4,0.0,0.0,0.0,899.1,SW_directSW_diffuseLW_in,281.156,1.35,0.741,5.188,0,0.0
497,2019-02-10 05:30:00,0.0,-0.7,90.5,0.4,0.0,0.0,0.0,898.8,SW_directSW_diffuseLW_in,275.342,1.35,0.74,5.252,0,0.0
498,2019-02-10 06:00:00,0.0,-0.7,90.0,0.7,0.0,0.0,0.0,898.4,SW_directSW_diffuseLW_in,269.528,1.35,0.739,5.223,0,0.0
499,2019-02-10 06:30:00,0.0,-0.7,88.7,1.0,0.0,0.483,0.0,898.2,SW_directSW_diffuseLW_in,272.083,1.35,0.739,5.147,0,0.0
500,2019-02-10 07:00:00,0.032,2.8,70.1,0.8,0.0,0.966,0.0,897.7,SW_directSW_diffuseLW_in,274.638,1.35,0.738,5.236,0,0.0
501,2019-02-10 07:30:00,0.113,1.4,83.9,0.6,1.348,22.804,0.0,897.2,SW_directSW_diffuseLW_in,270.696,1.35,0.737,5.67,0,0.0
502,2019-02-10 08:00:00,0.189,2.3,77.1,1.2,2.695,44.643,0.0,897.2,SW_directSW_diffuseLW_in,266.754,1.35,0.736,5.557,0,0.0
503,2019-02-10 08:30:00,0.26,6.3,54.5,0.6,26.89,75.59,0.0,897.0,SW_directSW_diffuseLW_in,264.186,1.35,0.735,5.202,0,0.0
504,2019-02-10 09:00:00,0.324,3.6,69.5,0.4,51.086,106.537,0.0,896.7,SW_directSW_diffuseLW_in,261.617,1.35,0.735,5.494,0,0.0
505,2019-02-10 09:30:00,0.381,4.4,69.1,1.0,84.264,140.656,0.0,896.1,SW_directSW_diffuseLW_in,259.124,1.35,0.734,5.779,0,0.0
506,2019-02-10 10:00:00,0.428,7.5,51.3,1.7,117.441,174.774,0.0,895.8,SW_directSW_diffuseLW_in,256.63,1.35,0.733,5.318,0,0.0
507,2019-02-10 10:30:00,0.465,8.6,44.2,1.7,135.988,175.484,0.0,895.1,SW_directSW_diffuseLW_in,265.11,1.35,0.732,4.938,0,0.0
508,2019-02-10 11:00:00,0.491,8.5,42.7,1.5,154.534,176.195,0.0,894.8,SW_directSW_diffuseLW_in,273.59,1.35,0.731,4.738,0,0.0
509,2019-02-10 11:30:00,0.504,9.0,42.8,1.3,161.568,161.854,0.0,894.6,SW_directSW_diffuseLW_in,279.742,1.35,0.731,4.913,0,0.0
510,2019-02-10 12:00:00,0.504,9.4,38.2,2.4,168.603,147.513,0.0,894.0,SW_directSW_diffuseLW_in,285.895,1.35,0.73,4.505,0,0.0
511,2019-02-10 12:30:00,0.491,8.3,41.6,1.2,93.95,147.969,0.0,893.7,SW_directSW_diffuseLW_in,298.791,1.35,0.729,4.554,0,0.0
512,2019-02-10 13:00:00,0.466,7.6,48.0,1.5,19.298,148.425,0.0,893.5,SW_directSW_diffuseLW_in,311.687,1.35,0.728,5.01,0,0.0
513,2019-02-10 13:30:00,0.429,6.8,52.8,2.1,10.798,132.134,0.0,893.4,SW_directSW_diffuseLW_in,309.588,1.35,0.727,5.217,0,0.0
514,2019-02-10 14:00:00,0.382,6.2,59.8,1.6,2.298,115.844,0.0,893.3,SW_directSW_diffuseLW_in,307.488,1.35,0.727,5.669,0,0.0
515,2019-02-10 14:30:00,0.325,5.1,67.0,1.2,1.334,91.179,0.0,892.3,SW_directSW_diffuseLW_in,308.516,1.35,0.726,5.884,0,0.0
516,2019-02-10 15:00:00,0.261,5.7,66.2,1.5,0.371,66.515,0.0,892.2,SW_directSW_diffuseLW_in,309.545,1.35,0.725,6.062,0,0.0
517,2019-02-10 15:30:00,0.191,4.1,78.7,1.0,0.186,44.741,1.8,892.0,SW_directSW_diffuseLW_in,309.174,1.35,0.724,6.444,0,0.0
518,2019-02-10 16:00:00,0.115,3.4,86.4,0.9,0.0,22.967,1.8,892.3,SW_directSW_diffuseLW_in,308.804,1.35,0.724,6.734,0,0.0
519,2019-02-10 16:30:00,0.034,3.4,86.7,1.3,0.0,13.714,0.0,893.5,SW_directSW_diffuseLW_in,307.3,1.35,0.723,6.758,0,0.0
520,2019-02-10 17:00:00,0.0,3.6,84.3,2.2,0.0,4.462,0.0,894.2,SW_directSW_diffuseLW_in,305.796,1.35,0.722,6.664,0,0.0
521,2019-02-10 17:30:00,0.0,1.6,89.0,2.3,0.0,2.231,0.0,896.5,SW_directSW_diffuseLW_in,298.78,1.35,0.721,6.102,0,0.0
522,2019-02-10 18:00:00,0.0,0.6,92.7,2.0,0.0,0.0,0.0,897.5,SW_directSW_diffuseLW_in,291.764,1.35,0.72,5.913,0,0.0
523,2019-02-10 18:30:00,0.0,1.4,88.4,1.9,0.0,0.0,0.0,898.7,SW_directSW_diffuseLW_in,281.981,1.35,0.72,5.974,0,0.0
524,2019-02-10 19:00:00,0.0,1.2,82.9,1.5,0.0,0.0,0.0,900.4,SW_directSW_diffuseLW_in,272.198,1.35,0.719,5.522,0,0.0
525,2019-02-10 19:30:00,0.0,0.8,86.4,1.6,0.0,0.0,0.0,900.4,SW_directSW_diffuseLW_in,258.914,1.35,0.718,5.592,0,0.0
526,2019-02-10 20:00:00,0.0,0.8,87.4,1.0,0.0,0.0,0.0,900.0,SW_directSW_diffuseLW_in,245.63,1.35,0.717,5.656,0,0.0
527,2019-02-10 20:30:00,0.0,0.2,91.1,1.3,0.0,0.0,0.0,899.9,SW_directSW_diffuseLW_in,251.831,1.35,0.717,5.645,0,0.0
528,2019-02-10 21:00:00,0.0,0.4,90.0,0.9,0.0,0.0,0.0,900.2,SW_directSW_diffuseLW_in,258.032,1.35,0.716,5.658,0,0.0
529,2019-02-10 21:30:00,0.0,0.1,91.6,0.8,0.0,0.0,0.0,900.2,SW_directSW_diffuseLW_in,274.402,1.35,0.715,5.635,0,0.0
530,2019-02-10 22:00:00,0.0,0.0,93.1,1.2,0.0,0.0,0.0,899.8,SW_directSW_diffuseLW_in,290.771,1.35,0.714,5.686,0,0.0
531,2019-02-10 22:30:00,0.0,0.0,93.7,0.8,0.0,0.0,1.8,899.6,SW_directSW_diffuseLW_in,292.473,1.35,0.85,5.722,0,0.0
532,2019-02-10 23:00:00,0.0,-0.2,94.2,0.4,0.0,0.0,0.0,899.3,SW_directSW_diffuseLW_in,294.175,1.35,0.849,5.67,0,0.0
533,2019-02-10 23:30:00,0.0,-0.2,93.8,1.0,0.0,0.0,0.0,899.7,v_aSW_directSW_diffuseLW_in,291.435,1.35,0.848,5.646,0,0.0
534,2019-02-11 00:00:00,0.0,-0.3,93.1,1.008,0.0,0.0,0.0,900.7,v_aSW_directSW_diffuseLW_in,288.695,1.35,0.847,5.563,0,0.0
535,2019-02-11 00:30:00,0.0,-0.3,89.7,0.961,0.0,0.0,0.0,901.0,v_aSW_directSW_diffuseLW_in,285.153,1.35,0.846,5.36,0,0.0
536,2019-02-11 01:00:00,0.0,-0.7,87.0,0.914,0.0,0.0,0.0,901.4,v_aSW_directSW_diffuseLW_in,281.611,1.35,0.845,5.048,0,0.0
537,2019-02-11 01:30:00,0.0,-0.8,92.2,0.88,0.0,0.0,0.0,901.2,v_aSW_directSW_diffuseLW_in,283.739,1.35,0.844,5.311,0,0.0
538,2019-02-11 02:00:00,0.0,-0.8,90.9,0.847,0.0,0.0,1.8,901.0,v_aSW_directSW_diffuseLW_in,285.867,1.35,0.85,5.236,0,0.0
539,2019-02-11 02:30:00,0.0,-0.9,90.1,0.872,0.0,0.0,0.0,901.2,v_aSW_directSW_diffuseLW_in,286.242,1.35,0.849,5.152,0,0.0
540,2019-02-11 03:00:00,0.0,-1.0,91.9,0.898,0.0,0.0,0.0,901.5,v_aSW_directSW_diffuseLW_in,286.618,1.35,0.848,5.217,0,0.0
541,2019-02-11 03:30:00,0.0,-1.5,92.4,0.854,0.0,0.0,0.0,902.1,v_aSW_directSW_diffuseLW_in,284.714,1.35,0.847,5.056,0,0.0
542,2019-02-11 04:00:00,0.0,-1.5,90.8,0.809,0.0,0.0,0.0,902.6,v_aSW_directSW_diffuseLW_in,282.809,1.35,0.846,4.968,0,0.0
543,2019-02-11 04:30:00,0.0,-1.6,88.8,0.796,0.0,0.0,0.0,902.3,v_aSW_directSW_diffuseLW_in,277.519,1.35,0.845,4.823,0,0.0
544,2019-02-11 05:00:00,0.0,-1.6,88.9,0.782,0.0,0.0,0.0,902.2,v_aSW_directSW_diffuseLW_in,272.229,1.35,0.844,4.829,0,0.0
545,2019-02-11 05:30:00,0.0,-1.7,89.2,0.762,0.0,0.0,0.0,902.9,v_aSW_directSW_diffuseLW_in,264.678,1.35,0.843,4.809,0,0.0
546,2019-02-11 06:00:00,0.0,-1.8,90.7,0.743,0.0,0.0,0.0,903.8,v_aSW_directSW_diffuseLW_in,257.128,1.35,0.842,4.854,0,0.0
547,2019-02-11 06:30:00,0.0,-1.8,89.6,0.67,0.009,0.431,0.0,903.9,v_aSW_directSW_diffuseLW_in,266.596,1.35,0.841,4.795,0,0.0
548,2019-02-11 07:00:00,0.037,-1.9,92.2,0.596,0.018,0.862,0.0,905.0,v_aSW_directSW_diffuseLW_in,276.064,1.35,0.84,4.898,0,0.0
549,2019-02-11 07:30:00,0.117,-2.0,93.0,0.539,8.737,12.915,0.0,905.3,v_aSW_directSW_diffuseLW_in,271.03,1.35,0.839,4.904,0,0.0
550,2019-02-11 08:00:00,0.194,-2.0,91.4,0.481,17.456,24.968,0.0,905.7,v_aSW_directSW_diffuseLW_in,265.997,1.35,0.838,4.82,0,0.0
551,2019-02-11 08:30:00,0.265,-2.0,89.5,0.474,27.573,54.526,0.0,906.7,v_aSW_directSW_diffuseLW_in,267.736,1.35,0.837,4.72,0,0.0
552,2019-02-11 09:00:00,0.329,-2.0,91.3,0.466,37.69,84.084,0.0,907.1,v_aSW_directSW_diffuseLW_in,269.476,1.35,0.836,4.814,0,0.0
553,2019-02-11 09:30:00,0.386,-1.8,91.5,0.501,68.268,84.38,0.0,907.3,v_aSW_directSW_diffuseLW_in,273.112,1.35,0.835,4.897,0,0.0
554,2019-02-11 10:00:00,0.433,-1.3,88.6,0.535,98.845,84.676,0.0,907.5,v_aSW_directSW_diffuseLW_in,276.747,1.35,0.834,4.92,0,0.0
555,2019-02-11 10:30:00,0.471,-1.2,88.0,0.517,77.612,100.935,0.0,908.1,v_aSW_directSW_diffuseLW_in,282.305,1.35,0.833,4.923,0,0.0
556,2019-02-11 11:00:00,0.496,-1.1,88.0,0.499,56.38,117.194,0.0,908.6,v_aSW_directSW_diffuseLW_in,287.863,1.35,0.832,4.959,0,0.0
557,2019-02-11 11:30:00,0.509,-0.5,79.9,0.5,97.1,121.755,0.0,909.1,v_aSW_directSW_diffuseLW_in,279.523,1.35,0.831,4.705,0,0.0
558,2019-02-11 12:00:00,0.509,-0.4,85.0,0.5,137.82,126.316,0.0,909.5,v_aSW_directSW_diffuseLW_in,271.183,1.35,0.83,5.042,0,0.0
559,2019-02-11 12:30:00,0.497,-0.8,78.0,0.536,169.648,136.714,0.0,909.6,v_aSW_directSW_diffuseLW_in,260.185,1.35,0.829,4.493,0,0.0
560,2019-02-11 13:00:00,0.471,-0.4,76.8,0.572,201.477,147.112,0.0,909.6,v_aSW_directSW_diffuseLW_in,249.187,1.35,0.828,4.555,0,0.0
561,2019-02-11 13:30:00,0.434,-0.6,80.2,0.585,170.04,133.414,0.0,909.8,v_aSW_directSW_diffuseLW_in,255.668,1.35,0.827,4.688,0,0.0
562,2019-02-11 14:00:00,0.387,0.0,81.3,0.598,138.604,119.715,0.0,909.6,v_aSW_directSW_diffuseLW_in,262.148,1.35,0.826,4.965,0,0.0
563,2019-02-11 14:30:00,0.33,0.1,74.2,0.573,109.044,104.748,0.0,909.9,v_aSW_directSW_diffuseLW_in,265.094,1.35,0.825,4.564,0,0.0
564,2019-02-11 15:00:00,0.266,0.1,79.9,0.548,79.485,89.782,0.0,910.5,v_aSW_directSW_diffuseLW_in,268.04,1.35,0.824,4.915,0,0.0
565,2019-02-11 15:30:00,0.195,-0.7,86.8,0.464,60.415,74.244,0.0,910.9,v_aSW_directSW_diffuseLW_in,262.215,1.35,0.823,5.037,0,0.0
566,2019-02-11 16:00:00,0.119,-0.8,86.4,0.38,41.346,58.706,0.0,911.2,v_aSW_directSW_diffuseLW_in,256.39,1.35,0.822,4.977,0,0.0
567,2019-02-11 16:30:00,0.038,-1.1,89.1,0.335,24.808,35.774,0.0,911.7,v_aSW_directSW_diffuseLW_in,248.942,1.35,0.821,5.021,0,0.0
568,2019-02-11 17:00:00,0.0,-1.1,86.8,0.291,8.27,12.842,0.0,911.9,v_aSW_directSW_diffuseLW_in,241.494,1.35,0.82,4.891,0,0.0
569,2019-02-11 17:30:00,0.0,-1.2,89.3,0.284,4.135,6.421,0.0,912.2,v_aSW_directSW_diffuseLW_in,246.48,1.35,0.819,4.995,0,0.0
570,2019-02-11 18:00:00,0.0,-3.1,87.0,0.277,0.0,0.0,0.0,912.5,v_aSW_directSW_diffuseLW_in,251.467,1.35,0.818,4.227,0,3.05
571,2019-02-11 18:30:00,0.0,-3.2,92.8,0.274,0.0,0.0,0.0,913.0,v_aSW_directSW_diffuseLW_in,271.576,1.35,0.817,4.476,0,3.05
572,2019-02-11 19:00:00,0.0,-2.4,93.5,0.271,0.0,0.0,0.0,913.6,v_aSW_directSW_diffuseLW_in,291.686,1.35,0.816,4.786,0,3.05
573,2019-02-11 19:30:00,0.0,-2.2,92.8,0.253,0.0,0.0,0.0,914.0,v_aSW_directSW_diffuseLW_in,287.152,1.35,0.815,4.822,0,3.05
574,2019-02-11 20:00:00,0.0,-2.1,92.4,0.234,0.0,0.0,0.0,914.3,v_aSW_directSW_diffuseLW_in,282.617,1.35,0.814,4.837,0,2.98
575,2019-02-11 20:30:00,0.0,-2.1,92.5,0.199,0.0,0.0,0.0,914.6,v_aSW_directSW_diffuseLW_in,277.41,1.35,0.813,4.842,0,2.99
576,2019-02-11 21:00:00,0.0,-2.4,92.0,0.165,0.0,0.0,0.0,915.1,v_aSW_directSW_diffuseLW_in,272.203,1.35,0.812,4.71,0,2.935
577,2019-02-11 21:30:00,0.0,-3.5,91.2,0.2,0.0,0.0,0.0,915.6,v_aSW_directSW_diffuseLW_in,263.986,1.35,0.811,4.301,0,2.98
578,2019-02-11 22:00:00,0.0,-3.8,93.4,0.235,0.0,0.0,0.0,916.0,v_aSW_directSW_diffuseLW_in,255.77,1.35,0.81,4.306,0,3.025
579,2019-02-11 22:30:00,0.0,-3.2,93.8,0.293,0.0,0.0,0.0,916.3,v_aSW_directSW_diffuseLW_in,266.312,1.35,0.809,4.524,0,3.03
580,2019-02-11 23:00:00,0.0,-2.9,93.3,0.351,0.0,0.0,0.0,916.2,v_aSW_directSW_diffuseLW_in,276.855,1.35,0.808,4.602,0,3.02
581,2019-02-11 23:30:00,0.0,-3.2,89.5,0.291,0.0,0.0,0.0,915.8,v_aSW_directSW_diffuseLW_in,262.381,1.35,0.807,4.316,0,3.02
582,2019-02-12 00:00:00,0.0,-4.9,88.7,0.231,0.0,0.0,0.0,915.8,v_aSW_directSW_diffuseLW_in,247.907,1.35,0.806,3.764,0,3.04
583,2019-02-12 00:30:00,0.0,-5.9,90.4,0.242,0.0,0.0,0.0,916.4,v_aSW_directSW_diffuseLW_in,238.432,1.35,0.805,3.554,0,3.06
584,2019-02-12 01:00:00,0.0,-6.4,91.2,0.254,0.0,0.0,0.0,917.0,v_aSW_directSW_diffuseLW_in,228.958,1.35,0.804,3.451,0,3.06
585,2019-02-12 01:30:00,0.0,-6.1,92.8,0.297,0.0,0.0,0.0,917.2,v_aSW_directSW_diffuseLW_in,241.48,1.35,0.803,3.593,0,3.06
586,2019-02-12 02:00:00,0.0,-5.7,92.5,0.34,0.0,0.0,0.0,917.7,v_aSW_directSW_diffuseLW_in,254.003,1.35,0.802,3.693,0,3.075
587,2019-02-12 02:30:00,0.0,-4.9,92.1,0.393,0.0,0.0,0.0,918.0,v_aSW_directSW_diffuseLW_in,244.882,1.35,0.801,3.908,0,3.09
588,2019-02-12 03:00:00,0.0,-5.4,86.9,0.446,0.0,0.0,0.0,917.9,v_aSW_directSW_diffuseLW_in,235.76,1.35,0.801,3.55,0,3.075
589,2019-02-12 03:30:00,0.0,-6.2,90.7,0.474,0.0,0.0,0.0,918.3,v_aSW_directSW_diffuseLW_in,237.03,1.35,0.8,3.485,0,3.07
590,2019-02-12 04:00:00,0.0,-6.5,89.5,0.502,0.0,0.0,0.0,918.2,v_aSW_directSW_diffuseLW_in,238.301,1.35,0.799,3.361,0,3.08
591,2019-02-12 04:30:00,0.0,-7.4,89.6,0.471,0.0,0.0,0.0,918.0,v_aSW_directSW_diffuseLW_in,225.928,1.35,0.798,3.139,0,3.13
592,2019-02-12 05:00:00,0.0,-7.7,91.2,0.44,0.0,0.0,0.0,917.9,v_aSW_directSW_diffuseLW_in,213.556,1.35,0.797,3.121,0,3.13
593,2019-02-12 05:30:00,0.0,-8.2,90.8,0.442,0.0,0.0,0.0,918.0,v_aSW_directSW_diffuseLW_in,217.466,1.35,0.796,2.989,0,3.1
594,2019-02-12 06:00:00,0.0,-9.0,91.2,0.444,0.0,0.0,0.0,918.3,v_aSW_directSW_diffuseLW_in,221.377,1.35,0.795,2.819,0,3.09
595,2019-02-12 06:30:00,0.0,-9.5,91.8,0.433,0.051,0.808,0.0,918.6,v_aSW_directSW_diffuseLW_in,233.388,1.35,0.794,2.728,0,3.08
596,2019-02-12 07:00:00,0.041,-9.4,89.9,0.421,0.102,1.616,0.0,918.7,v_aSW_directSW_diffuseLW_in,245.398,1.35,0.793,2.693,0,3.07
597,2019-02-12 07:30:00,0.122,-9.5,90.2,0.437,12.112,20.594,0.0,918.8,v_aSW_directSW_diffuseLW_in,247.434,1.35,0.792,2.681,0,3.05
598,2019-02-12 08:00:00,0.198,-9.5,89.5,0.453,24.122,39.572,0.0,918.9,v_aSW_directSW_diffuseLW_in,249.471,1.35,0.791,2.66,0,2.885
599,2019-02-12 08:30:00,0.27,-9.5,91.1,0.385,43.002,70.83,0.0,919.1,v_aSW_directSW_diffuseLW_in,249.248,1.35,0.79,2.708,0,2.77
600,2019-02-12 09:00:00,0.334,-9.6,88.2,0.316,61.881,102.087,0.0,919.2,v_aSW_directSW_diffuseLW_in,249.026,1.35,0.789,2.601,0,2.8
601,2019-02-12 09:30:00,0.391,-9.3,89.9,0.267,126.62,112.654,0.0,919.3,v_aSW_directSW_diffuseLW_in,241.828,1.35,0.788,2.714,0,2.83
602,2019-02-12 10:00:00,0.439,-8.0,89.2,0.218,191.358,123.22,0.0,919.6,v_aSW_directSW_diffuseLW_in,234.63,1.35,0.788,2.982,0,1.415
603,2019-02-12 10:30:00,0.476,-5.0,85.7,0.297,233.79,130.89,0.0,919.7,v_aSW_directSW_diffuseLW_in,232.748,1.35,0.787,3.609,0,0.0
604,2019-02-12 11:00:00,0.502,-3.5,79.0,0.376,276.221,138.56,0.0,919.6,v_aSW_directSW_diffuseLW_in,230.865,1.35,0.786,3.725,0,0.0
605,2019-02-12 11:30:00,0.515,-1.5,78.8,0.405,297.94,142.882,0.0,919.6,v_aSW_directSW_diffuseLW_in,229.899,1.35,0.785,4.312,0,0.0
606,2019-02-12 12:00:00,0.515,-1.2,80.2,0.433,319.658,147.204,0.0,919.7,v_aSW_directSW_diffuseLW_in,228.933,1.35,0.784,4.486,0,0.0
607,2019-02-12 12:30:00,0.502,-0.8,82.8,0.471,327.913,133.422,0.0,919.5,v_aSW_directSW_diffuseLW_in,226.758,1.35,0.783,4.77,0,0.0
608,2019-02-12 13:00:00,0.477,-0.8,87.3,0.509,336.168,119.639,0.0,919.7,v_aSW_directSW_diffuseLW_in,224.584,1.35,0.782,5.029,0,0.0
609,2019-02-12 13:30:00,0.44,0.6,73.5,0.55,321.792,107.5,0.0,919.7,v_aSW_directSW_diffuseLW_in,218.505,1.35,0.781,4.688,0,0.0
610,2019-02-12 14:00:00,0.392,1.1,73.1,0.591,307.415,95.36,0.0,919.5,v_aSW_directSW_diffuseLW_in,212.426,1.35,0.78,4.834,0,0.0
611,2019-02-12 14:30:00,0.336,1.1,77.6,0.596,264.295,85.213,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.993,1.35,0.779,5.132,0,0.0
612,2019-02-12 15:00:00,0.271,1.1,76.7,0.601,221.175,75.066,0.0,919.5,v_aSW_directSW_diffuseLW_in,213.56,1.35,0.779,5.073,0,0.0
613,2019-02-12 15:30:00,0.2,0.2,77.2,0.567,165.38,64.2,0.0,919.7,v_aSW_directSW_diffuseLW_in,212.798,1.35,0.778,4.784,0,0.0
614,2019-02-12 16:00:00,0.124,-0.6,83.7,0.534,109.585,53.333,0.0,919.5,v_aSW_directSW_diffuseLW_in,212.035,1.35,0.777,4.893,0,0.0
615,2019-02-12 16:30:00,0.043,-1.7,84.2,0.596,62.704,33.588,0.0,919.2,v_aSW_directSW_diffuseLW_in,212.682,1.35,0.776,4.54,0,0.0
616,2019-02-12 17:00:00,0.0,-2.7,87.1,0.658,15.822,13.844,0.0,919.0,v_aSW_directSW_diffuseLW_in,213.329,1.35,0.775,4.36,0,0.0
617,2019-02-12 17:30:00,0.0,-3.5,88.0,0.654,7.911,6.922,0.0,918.9,v_aSW_directSW_diffuseLW_in,211.531,1.35,0.774,4.15,0,0.0
618,2019-02-12 18:00:00,0.0,-4.2,89.6,0.651,0.0,0.0,0.0,919.2,v_aSW_directSW_diffuseLW_in,209.732,1.35,0.773,4.009,0,0.0
619,2019-02-12 18:30:00,0.0,-4.5,91.2,0.623,0.0,0.0,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.709,1.35,0.772,3.989,0,0.0
620,2019-02-12 19:00:00,0.0,-5.4,88.7,0.595,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,215.686,1.35,0.771,3.623,0,0.0
621,2019-02-12 19:30:00,0.0,-5.8,88.4,0.606,0.0,0.0,0.0,919.5,v_aSW_directSW_diffuseLW_in,215.381,1.35,0.771,3.502,0,0.0
622,2019-02-12 20:00:00,0.0,-6.2,89.2,0.616,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,215.076,1.35,0.77,3.428,0,0.0
623,2019-02-12 20:30:00,0.0,-6.4,88.7,0.64,0.0,0.0,0.0,919.9,v_aSW_directSW_diffuseLW_in,222.557,1.35,0.769,3.356,0,0.0
624,2019-02-12 21:00:00,0.0,-6.7,89.4,0.663,0.0,0.0,0.0,919.8,v_aSW_directSW_diffuseLW_in,230.038,1.35,0.768,3.306,0,0.0
625,2019-02-12 21:30:00,0.0,-7.1,88.5,0.635,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,227.906,1.35,0.767,3.173,0,0.0
626,2019-02-12 22:00:00,0.0,-7.0,90.1,0.607,0.0,0.0,0.0,919.9,v_aSW_directSW_diffuseLW_in,225.774,1.35,0.766,3.255,0,0.0
627,2019-02-12 22:30:00,0.0,-7.2,91.5,0.577,0.0,0.0,0.0,920.0,v_aSW_directSW_diffuseLW_in,222.184,1.35,0.765,3.255,0,0.0
628,2019-02-12 23:00:00,0.0,-7.5,91.1,0.548,0.0,0.0,0.0,919.7,v_aSW_directSW_diffuseLW_in,218.595,1.35,0.765,3.166,0,0.0
629,2019-02-12 23:30:00,0.0,-7.6,89.9,0.557,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,216.683,1.35,0.764,3.101,0,0.0
630,2019-02-13 00:00:00,0.0,-7.9,90.3,0.566,0.0,0.0,0.0,919.8,v_aSW_directSW_diffuseLW_in,214.772,1.35,0.763,3.043,0,0.0
631,2019-02-13 00:30:00,0.0,-7.9,90.0,0.571,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,213.57,1.35,0.762,3.032,0,0.0
632,2019-02-13 01:00:00,0.0,-8.1,89.6,0.575,0.0,0.0,0.0,919.3,v_aSW_directSW_diffuseLW_in,212.369,1.35,0.761,2.972,0,0.0
633,2019-02-13 01:30:00,0.0,-8.3,90.3,0.574,0.0,0.0,0.0,919.6,v_aSW_directSW_diffuseLW_in,211.933,1.35,0.76,2.949,0,0.0
