,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
0,2019-01-30 17:00:00,0.0,0.5,1.1,192.0,-9.7,86.9,889.0,0
1,2019-01-30 18:00:00,0.0,0.5,1.1,160.0,-10.7,87.4,888.9,0
2,2019-01-30 19:00:00,0.0,0.3,1.0,177.0,-11.2,88.9,888.6,0
3,2019-01-30 20:00:00,0.0,0.6,1.3,193.0,-11.5,87.4,888.2,0
4,2019-01-30 21:00:00,4.04,0.4,0.7,199.0,-11.3,89.4,888.0,1
5,2019-01-30 22:00:00,4.06,0.4,0.8,182.0,-10.6,88.4,887.2,1
6,2019-01-30 23:00:00,4.02,0.3,0.8,189.0,-9.8,88.5,886.7,1
7,2019-01-31 00:00:00,4.02,0.6,0.8,218.0,-8.8,87.5,886.6,1
8,2019-01-31 01:00:00,4.02,0.7,1.0,233.0,-7.8,89.2,886.4,1
9,2019-01-31 02:00:00,4.04,0.3,0.6,127.0,-7.1,89.6,885.8,1
10,2019-01-31 03:00:00,4.02,0.4,0.8,231.0,-6.6,89.4,885.9,1
11,2019-01-31 04:00:00,4.02,0.4,1.6,285.0,-6.5,89.7,885.6,1
12,2019-01-31 05:00:00,4.04,0.5,1.1,216.0,-5.0,91.4,885.5,1
13,2019-01-31 06:00:00,4.02,0.7,1.3,218.0,-4.1,91.7,885.7,1
14,2019-01-31 07:00:00,4.13,0.7,1.3,233.0,-3.5,88.4,886.1,1
15,2019-01-31 08:00:00,4.13,0.4,0.9,223.0,-3.0,89.9,886.4,1
16,2019-01-31 09:00:00,4.15,0.2,0.6,156.0,-1.9,83.1,886.3,1
17,2019-01-31 10:00:00,4.13,0.2,0.4,132.0,-1.6,82.0,885.8,1
18,2019-01-31 11:00:00,0.0,0.7,2.0,44.0,-0.7,80.5,884.6,0
19,2019-01-31 12:00:00,0.0,0.9,2.5,23.0,-1.2,82.0,884.0,0
20,2019-01-31 13:00:00,0.0,0.3,0.8,298.0,-1.2,80.1,884.1,0
21,2019-01-31 14:00:00,0.0,0.4,0.9,287.0,-1.2,80.0,883.1,0
22,2019-01-31 15:00:00,0.0,0.4,1.0,297.0,-1.4,82.1,882.7,0
23,2019-01-31 16:00:00,0.0,0.4,0.8,196.0,-2.2,86.7,882.4,0
24,2019-01-31 17:00:00,0.0,0.2,0.6,253.0,-2.2,87.8,882.3,0
25,2019-01-31 18:00:00,0.0,0.2,0.6,7.0,-2.2,88.4,881.8,0
26,2019-01-31 19:00:00,0.0,0.3,0.9,41.0,-2.4,88.9,882.0,0
27,2019-01-31 20:00:00,0.0,0.4,0.9,168.0,-3.4,90.0,881.7,0
28,2019-01-31 21:00:00,0.0,0.4,0.7,65.0,-3.2,91.0,881.5,0
29,2019-01-31 22:00:00,0.0,0.3,0.5,44.0,-3.2,91.1,881.5,0
30,2019-01-31 23:00:00,0.0,0.5,1.0,217.0,-3.2,91.6,881.4,0
31,2019-02-01 00:00:00,0.0,0.5,1.0,201.0,-2.8,91.4,881.7,0
32,2019-02-01 01:00:00,0.0,1.1,2.8,209.0,-2.4,93.0,881.7,0
33,2019-02-01 02:00:00,0.0,0.3,0.8,344.0,-0.5,93.8,881.6,0
34,2019-02-01 03:00:00,0.0,0.3,0.5,175.0,-0.3,93.0,881.0,0
35,2019-02-01 04:00:00,0.0,0.4,0.7,221.0,-0.4,94.5,880.6,0
36,2019-02-01 05:00:00,0.0,0.5,0.8,326.0,0.0,94.5,880.8,0
37,2019-02-01 06:00:00,0.0,0.2,0.5,186.0,0.0,94.4,880.9,0
38,2019-02-01 07:00:00,0.0,0.3,0.6,202.0,0.1,94.5,881.1,0
39,2019-02-01 08:00:00,0.0,0.4,0.7,199.0,0.2,94.6,881.3,0
40,2019-02-01 09:00:00,0.0,0.3,0.4,243.0,0.4,94.4,881.0,0
41,2019-02-01 10:00:00,0.0,0.3,0.4,254.0,0.4,94.0,880.7,0
42,2019-02-01 11:00:00,0.0,0.2,0.4,124.0,0.4,93.6,879.3,0
43,2019-02-01 12:00:00,0.0,0.2,0.3,29.0,0.3,93.9,878.4,0
44,2019-02-01 13:00:00,0.0,0.3,0.4,2.0,0.3,94.2,877.8,0
45,2019-02-01 14:00:00,0.0,0.1,0.3,291.0,0.1,94.1,877.4,0
46,2019-02-01 15:00:00,0.0,0.2,0.7,5.0,0.0,94.5,877.2,0
47,2019-02-01 16:00:00,0.0,0.0,0.0,0.0,-0.3,94.1,878.2,0
48,2019-02-01 17:00:00,0.0,0.0,0.0,0.0,-0.5,93.5,879.2,0
49,2019-02-01 18:00:00,0.0,0.0,0.0,0.0,-0.2,94.2,879.7,0
50,2019-02-01 19:00:00,0.0,0.0,0.0,0.0,0.0,94.6,879.9,0
51,2019-02-01 20:00:00,0.0,0.0,0.0,0.0,0.0,94.7,879.9,0
52,2019-02-01 21:00:00,0.0,0.0,0.0,0.0,0.0,94.8,879.7,0
53,2019-02-01 22:00:00,0.0,0.0,0.0,0.0,-0.2,94.7,879.9,0
54,2019-02-01 23:00:00,0.0,0.0,0.0,0.0,0.0,94.9,880.5,0
55,2019-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,94.7,880.5,0
56,2019-02-02 01:00:00,0.0,0.0,0.0,0.0,-0.3,94.7,880.5,0
57,2019-02-02 02:00:00,0.0,0.0,0.0,0.0,-0.4,94.6,880.5,0
58,2019-02-02 03:00:00,0.0,0.0,0.0,0.0,-1.1,93.9,880.6,0
59,2019-02-02 04:00:00,0.0,0.0,0.0,0.0,-1.7,93.5,881.3,0
60,2019-02-02 05:00:00,0.0,0.0,0.0,0.0,-3.0,91.6,882.1,0
61,2019-02-02 06:00:00,0.0,0.0,0.0,0.0,-3.5,92.9,882.8,0
62,2019-02-02 07:00:00,0.0,0.0,0.0,0.0,-4.1,90.8,883.4,0
63,2019-02-02 08:00:00,0.0,0.0,0.0,0.0,-3.6,91.2,883.9,0
64,2019-02-02 09:00:00,0.0,0.0,0.0,0.0,-0.9,85.0,884.3,0
65,2019-02-02 10:00:00,0.0,0.0,0.0,0.0,0.9,83.8,884.2,0
66,2019-02-02 11:00:00,0.0,0.0,0.0,0.0,0.9,89.6,884.4,0
67,2019-02-02 12:00:00,0.0,0.0,0.0,0.0,0.7,92.3,884.9,0
68,2019-02-02 13:00:00,0.0,0.0,0.0,0.0,0.8,90.8,885.3,0
69,2019-02-02 14:00:00,0.0,0.0,0.0,0.0,0.6,93.4,885.6,0
70,2019-02-02 15:00:00,0.0,0.0,0.0,0.0,0.5,92.5,886.4,0
71,2019-02-02 16:00:00,0.0,0.0,0.0,0.0,0.2,94.6,886.9,0
72,2019-02-02 17:00:00,0.0,0.0,0.0,0.0,-0.4,94.5,887.9,0
73,2019-02-02 18:00:00,0.0,0.0,0.0,0.0,0.0,94.9,888.9,0
74,2019-02-02 19:00:00,0.0,0.0,0.0,0.0,0.0,93.1,889.4,0
75,2019-02-02 20:00:00,0.0,0.0,0.0,0.0,0.0,92.7,889.9,0
76,2019-02-02 21:00:00,0.0,0.0,0.0,0.0,0.0,92.7,890.2,0
77,2019-02-02 22:00:00,0.0,0.0,0.0,0.0,-0.2,93.7,890.6,0
78,2019-02-02 23:00:00,0.0,0.0,0.0,0.0,-0.4,93.4,891.3,0
79,2019-02-03 00:00:00,0.0,0.0,0.0,0.0,-0.7,93.7,891.9,0
80,2019-02-03 01:00:00,0.0,0.0,0.0,0.0,-0.9,93.0,892.5,0
81,2019-02-03 02:00:00,0.0,0.0,0.0,0.0,-1.1,92.5,893.2,0
82,2019-02-03 03:00:00,0.0,0.0,0.0,0.0,-1.1,93.0,893.9,0
83,2019-02-03 04:00:00,0.0,0.0,0.0,0.0,-1.3,92.7,894.9,0
84,2019-02-03 05:00:00,0.0,0.0,0.0,0.0,-1.7,92.4,895.5,0
85,2019-02-03 06:00:00,0.0,0.0,0.0,0.0,-1.7,93.1,896.3,0
86,2019-02-03 07:00:00,0.0,0.0,0.0,0.0,-1.8,92.0,897.8,0
87,2019-02-03 08:00:00,0.0,0.0,0.0,0.0,-1.8,92.2,898.8,0
88,2019-02-03 09:00:00,0.0,0.0,0.0,0.0,-1.5,91.3,899.7,0
89,2019-02-03 10:00:00,0.0,0.0,0.0,0.0,-1.5,91.6,900.7,0
90,2019-02-03 11:00:00,0.0,0.0,0.0,0.0,-1.7,91.7,901.5,0
91,2019-02-03 12:00:00,0.0,0.0,0.0,0.0,-1.8,91.3,902.1,0
92,2019-02-03 13:00:00,0.0,0.0,0.0,0.0,-1.6,88.5,903.0,0
93,2019-02-03 14:00:00,0.0,0.0,0.0,0.0,-1.9,89.1,904.1,0
94,2019-02-03 15:00:00,0.0,0.0,0.0,0.0,-2.9,91.3,905.1,0
95,2019-02-03 16:00:00,0.0,0.0,0.0,0.0,-3.0,89.7,906.1,0
96,2019-02-03 17:00:00,3.99,0.0,0.0,0.0,-3.3,87.8,907.4,1
97,2019-02-03 18:00:00,3.97,0.0,0.0,0.0,-3.6,90.7,908.5,1
98,2019-02-03 19:00:00,3.99,0.0,0.0,0.0,-3.6,86.8,909.4,1
99,2019-02-03 20:00:00,3.99,0.0,0.0,0.0,-3.6,89.2,910.0,1
100,2019-02-03 21:00:00,3.98,0.0,0.0,0.0,-3.7,90.3,910.4,1
101,2019-02-03 22:00:00,3.98,0.0,0.0,0.0,-3.7,90.4,910.6,1
102,2019-02-03 23:00:00,3.98,0.0,0.0,0.0,-3.7,90.1,910.8,1
103,2019-02-04 00:00:00,3.97,0.0,0.0,0.0,-3.8,90.1,910.6,1
104,2019-02-04 01:00:00,3.97,0.0,0.0,0.0,-4.9,88.7,910.7,1
105,2019-02-04 02:00:00,3.97,0.0,0.0,0.0,-7.2,87.6,911.1,1
106,2019-02-04 03:00:00,3.97,0.0,0.0,0.0,-8.7,90.1,912.0,1
107,2019-02-04 04:00:00,3.98,0.0,0.0,0.0,-9.2,87.6,911.9,1
108,2019-02-04 05:00:00,4.0,0.0,0.0,0.0,-9.9,89.0,911.8,1
109,2019-02-04 06:00:00,4.0,0.0,0.0,0.0,-10.7,89.0,911.6,1
110,2019-02-04 07:00:00,4.0,0.0,0.0,0.0,-10.9,88.1,912.1,1
111,2019-02-04 08:00:00,4.0,0.0,0.0,0.0,-10.7,87.9,912.3,1
112,2019-02-04 09:00:00,3.99,0.0,0.0,0.0,-6.6,80.3,912.2,1
113,2019-02-04 10:00:00,3.97,0.0,0.0,0.0,-2.7,68.5,912.4,1
114,2019-02-04 11:00:00,0.0,0.0,0.0,0.0,-3.5,81.2,912.0,0
115,2019-02-04 12:00:00,0.0,0.0,0.0,0.0,-3.2,84.2,911.2,0
116,2019-02-04 13:00:00,0.0,0.0,0.0,0.0,-3.2,86.6,911.0,0
117,2019-02-04 14:00:00,0.0,0.0,0.0,0.0,-3.3,87.1,911.0,0
118,2019-02-04 15:00:00,0.0,0.0,0.0,0.0,-4.2,86.9,911.7,0
119,2019-02-04 16:00:00,0.0,0.0,0.0,0.0,-6.9,89.3,911.9,0
120,2019-02-04 17:00:00,0.0,0.0,0.0,0.0,-7.9,89.8,912.4,0
121,2019-02-04 18:00:00,0.0,0.0,0.0,0.0,-8.3,90.0,912.2,0
122,2019-02-04 19:00:00,0.0,0.0,0.0,0.0,-8.8,90.4,912.1,0
123,2019-02-04 20:00:00,0.0,0.0,0.0,0.0,-9.0,90.0,912.3,0
124,2019-02-04 21:00:00,0.0,0.0,0.0,0.0,-8.9,89.9,912.4,0
125,2019-02-04 22:00:00,0.0,0.0,0.0,0.0,-8.9,89.1,912.3,0
126,2019-02-04 23:00:00,0.0,0.0,0.0,0.0,-9.1,90.8,912.1,0
127,2019-02-05 00:00:00,0.0,0.0,0.0,0.0,-8.1,90.4,912.0,0
128,2019-02-05 01:00:00,0.0,0.0,0.0,0.0,-7.5,91.2,911.7,0
129,2019-02-05 02:00:00,0.0,0.0,0.0,0.0,-7.1,90.4,911.6,0
130,2019-02-05 03:00:00,0.0,0.0,0.0,0.0,-8.0,90.5,911.4,0
131,2019-02-05 04:00:00,0.0,0.0,0.0,0.0,-8.6,90.6,912.1,0
132,2019-02-05 05:00:00,0.0,0.0,0.0,0.0,-9.2,89.5,911.9,0
133,2019-02-05 06:00:00,0.0,0.0,0.0,0.0,-9.6,87.7,912.2,0
134,2019-02-05 07:00:00,0.0,0.0,0.0,0.0,-9.7,88.6,912.5,0
135,2019-02-05 08:00:00,0.0,0.0,0.0,0.0,-9.9,89.5,913.3,0
136,2019-02-05 09:00:00,0.0,0.0,0.0,0.0,-4.9,81.3,913.3,0
137,2019-02-05 10:00:00,0.0,0.3,0.6,179.0,-1.6,77.0,913.3,0
138,2019-02-05 11:00:00,0.0,0.5,0.9,47.0,-2.0,88.3,912.8,0
139,2019-02-05 12:00:00,0.0,0.5,1.3,46.0,-1.6,85.2,912.7,0
140,2019-02-05 13:00:00,0.0,0.2,0.5,213.0,-1.2,89.0,912.5,0
141,2019-02-05 14:00:00,0.0,0.2,0.4,46.0,-1.3,92.4,912.4,0
142,2019-02-05 15:00:00,0.0,0.5,0.8,201.0,-3.0,90.1,912.7,0
143,2019-02-05 16:00:00,0.0,0.5,1.0,197.0,-3.7,93.0,912.4,0
144,2019-02-05 17:00:00,0.0,0.5,1.3,180.0,-5.2,91.0,913.2,0
145,2019-02-05 18:00:00,0.0,0.3,0.6,182.0,-6.2,91.1,913.4,0
146,2019-02-05 19:00:00,0.0,0.3,0.6,189.0,-6.9,91.4,913.3,0
147,2019-02-05 20:00:00,0.0,0.4,1.3,177.0,-7.2,91.4,913.4,0
148,2019-02-05 21:00:00,3.54,0.4,0.9,199.0,-8.4,90.1,913.5,1
149,2019-02-05 22:00:00,3.54,0.4,1.1,178.0,-8.3,91.4,913.4,1
150,2019-02-05 23:00:00,3.54,0.4,0.9,228.0,-9.0,91.9,913.2,1
151,2019-02-06 00:00:00,3.56,0.4,0.8,197.0,-9.3,89.3,913.1,1
152,2019-02-06 01:00:00,3.56,0.3,0.7,177.0,-9.4,90.7,913.0,1
153,2019-02-06 02:00:00,3.56,0.4,1.1,179.0,-10.0,89.2,912.7,1
154,2019-02-06 03:00:00,3.56,0.3,0.6,194.0,-10.3,92.1,912.6,1
155,2019-02-06 04:00:00,3.58,0.4,0.8,186.0,-9.9,90.4,912.7,1
156,2019-02-06 05:00:00,3.58,0.3,0.7,185.0,-10.0,89.5,912.6,1
157,2019-02-06 06:00:00,3.61,0.4,0.9,189.0,-10.7,89.5,912.7,1
158,2019-02-06 07:00:00,3.62,0.4,1.0,180.0,-10.0,90.6,912.8,1
159,2019-02-06 08:00:00,3.62,0.4,0.8,171.0,-9.7,89.8,912.9,1
160,2019-02-06 09:00:00,3.84,0.5,0.7,219.0,-5.1,85.8,912.7,1
161,2019-02-06 10:00:00,3.86,0.2,0.4,172.0,0.1,73.8,912.2,1
162,2019-02-06 11:00:00,0.0,0.1,0.3,80.0,0.6,78.5,911.4,0
163,2019-02-06 12:00:00,0.0,0.3,0.7,45.0,-0.7,87.6,910.8,0
164,2019-02-06 13:00:00,0.0,0.3,0.6,28.0,-0.8,90.8,910.4,0
165,2019-02-06 14:00:00,0.0,0.2,0.3,179.0,-0.9,90.6,909.8,0
166,2019-02-06 15:00:00,0.0,0.2,0.4,213.0,-1.1,89.6,909.7,0
167,2019-02-06 16:00:00,0.0,0.1,0.3,187.0,-2.7,89.1,909.6,0
168,2019-02-06 17:00:00,0.0,0.2,0.6,184.0,-4.3,91.4,909.6,0
169,2019-02-06 18:00:00,0.0,0.5,1.4,184.0,-4.9,92.2,909.3,0
170,2019-02-06 19:00:00,0.0,0.4,1.1,171.0,-5.3,90.9,909.0,0
171,2019-02-06 20:00:00,0.0,0.3,0.6,184.0,-6.7,91.5,908.9,0
172,2019-02-06 21:00:00,0.0,0.3,0.6,186.0,-7.1,91.5,908.6,0
173,2019-02-06 22:00:00,0.0,0.5,0.8,183.0,-7.8,90.3,908.4,0
174,2019-02-06 23:00:00,0.0,0.5,0.7,202.0,-7.7,91.1,907.9,0
175,2019-02-07 00:00:00,0.0,0.4,0.8,209.0,-7.5,91.3,907.5,0
176,2019-02-07 01:00:00,0.0,0.4,1.5,184.0,-7.7,90.5,907.2,0
177,2019-02-07 02:00:00,0.0,0.7,1.2,208.0,-7.5,90.7,906.5,0
178,2019-02-07 03:00:00,0.0,0.5,1.5,181.0,-7.4,91.5,906.1,0
179,2019-02-07 04:00:00,0.0,0.3,0.7,170.0,-6.7,90.9,905.7,0
180,2019-02-07 05:00:00,0.0,0.7,1.5,201.0,-6.7,91.6,905.8,0
181,2019-02-07 06:00:00,0.0,0.7,1.7,200.0,-6.0,91.6,905.6,0
182,2019-02-07 07:00:00,0.0,0.6,1.2,201.0,-5.9,92.2,905.6,0
183,2019-02-07 08:00:00,0.0,0.6,1.1,184.0,-5.4,92.2,905.5,0
184,2019-02-07 09:00:00,0.0,0.5,1.0,216.0,-3.4,92.0,905.5,0
185,2019-02-07 10:00:00,0.0,0.3,0.9,209.0,-0.7,90.3,905.5,0
186,2019-02-07 11:00:00,0.0,0.9,1.8,155.0,0.7,88.2,905.6,0
187,2019-02-07 12:00:00,0.0,0.2,0.6,40.0,1.4,87.7,904.9,0
188,2019-02-07 13:00:00,0.0,0.5,0.8,197.0,1.4,88.0,905.0,0
189,2019-02-07 14:00:00,0.0,0.2,0.4,350.0,1.3,91.7,904.6,0
190,2019-02-07 15:00:00,0.0,0.4,1.0,192.0,0.9,93.0,905.1,0
191,2019-02-07 16:00:00,0.0,0.4,1.0,207.0,0.6,93.6,905.0,0
192,2019-02-07 17:00:00,0.0,0.2,0.6,335.0,0.5,94.5,905.0,0
193,2019-02-07 18:00:00,0.0,0.4,1.0,318.0,0.4,94.7,905.6,0
194,2019-02-07 19:00:00,0.0,0.6,1.2,0.0,0.2,94.3,906.9,0
195,2019-02-07 20:00:00,0.0,0.6,0.9,238.0,0.1,94.6,907.7,0
196,2019-02-07 21:00:00,0.0,0.6,1.0,238.0,0.0,94.8,908.4,0
197,2019-02-07 22:00:00,0.0,0.3,0.6,187.0,-0.2,94.7,909.2,0
198,2019-02-07 23:00:00,0.0,0.1,0.2,211.0,-0.5,94.6,909.2,0
199,2019-02-08 00:00:00,0.0,0.3,0.7,154.0,-1.8,91.2,909.0,0
200,2019-02-08 01:00:00,0.0,0.2,0.5,160.0,-3.5,92.3,909.0,0
201,2019-02-08 02:00:00,0.0,0.4,0.9,165.0,-4.4,92.8,909.1,0
202,2019-02-08 03:00:00,0.0,0.5,1.0,208.0,-5.3,92.7,909.0,0
203,2019-02-08 04:00:00,0.0,0.6,1.1,212.0,-5.8,92.5,908.8,0
204,2019-02-08 05:00:00,0.0,0.3,1.0,180.0,-5.6,92.7,908.3,0
205,2019-02-08 06:00:00,0.0,0.4,1.2,171.0,-6.2,91.8,908.0,0
206,2019-02-08 07:00:00,0.0,0.3,0.5,183.0,-6.5,91.5,908.0,0
207,2019-02-08 08:00:00,0.0,0.3,0.8,186.0,-6.7,92.0,908.3,0
208,2019-02-08 09:00:00,0.0,0.2,0.8,184.0,-5.3,91.3,908.2,0
209,2019-02-08 10:00:00,0.0,0.3,1.0,212.0,-1.3,84.6,907.8,0
210,2019-02-08 11:00:00,0.0,0.4,1.2,198.0,0.0,84.1,907.4,0
211,2019-02-08 12:00:00,0.0,0.1,0.4,50.0,1.0,88.6,906.7,0
212,2019-02-08 13:00:00,0.0,0.2,0.4,74.0,0.9,90.4,906.0,0
213,2019-02-08 14:00:00,0.0,0.4,0.9,73.0,1.5,83.6,905.4,0
214,2019-02-08 15:00:00,0.0,0.2,0.6,20.0,1.0,92.6,904.5,0
215,2019-02-08 16:00:00,0.0,0.5,1.2,180.0,0.4,91.4,904.1,0
216,2019-02-08 17:00:00,0.0,0.5,0.8,232.0,-1.1,94.0,903.8,0
217,2019-02-08 18:00:00,0.0,0.3,1.0,187.0,-1.6,93.4,903.7,0
218,2019-02-08 19:00:00,0.0,0.4,1.1,188.0,-1.9,93.2,903.9,0
219,2019-02-08 20:00:00,0.0,0.5,1.3,178.0,-2.3,93.7,903.7,0
220,2019-02-08 21:00:00,0.0,0.6,1.5,201.0,-2.9,93.8,903.3,0
221,2019-02-08 22:00:00,0.0,0.8,1.5,191.0,-3.1,94.2,903.1,0
222,2019-02-08 23:00:00,0.0,0.5,1.1,192.0,-3.6,93.9,902.8,0
223,2019-02-09 00:00:00,0.0,0.5,1.3,205.0,-3.6,93.9,902.6,0
224,2019-02-09 01:00:00,0.0,0.7,1.4,185.0,-3.3,94.8,902.4,0
225,2019-02-09 02:00:00,0.0,0.6,1.9,193.0,-2.7,94.9,902.4,0
226,2019-02-09 03:00:00,0.0,0.8,1.6,225.0,-1.7,95.2,902.3,0
227,2019-02-09 04:00:00,0.0,0.9,2.0,248.0,2.7,69.6,903.1,0
228,2019-02-09 05:00:00,0.0,0.8,2.0,210.0,2.2,83.8,903.4,0
229,2019-02-09 06:00:00,0.0,0.9,2.4,193.0,3.9,80.3,903.7,0
230,2019-02-09 07:00:00,0.0,0.7,1.5,234.0,3.3,84.6,903.9,0
231,2019-02-09 08:00:00,0.0,0.9,2.5,216.0,3.9,80.6,904.6,0
232,2019-02-09 09:00:00,0.0,1.0,2.8,226.0,3.5,87.6,905.7,0
233,2019-02-09 10:00:00,0.0,1.2,4.5,184.0,3.2,86.0,905.4,0
234,2019-02-09 11:00:00,0.0,1.0,4.1,201.0,3.8,83.4,905.7,0
235,2019-02-09 12:00:00,0.0,0.9,2.0,204.0,4.9,72.2,905.2,0
236,2019-02-09 13:00:00,0.0,1.2,3.8,193.0,3.7,82.5,905.5,0
237,2019-02-09 14:00:00,0.0,1.1,4.1,210.0,3.3,87.8,905.5,0
238,2019-02-09 15:00:00,0.0,0.6,1.4,214.0,3.8,87.5,905.5,0
239,2019-02-09 16:00:00,0.0,0.4,0.9,220.0,2.8,87.8,905.5,0
240,2019-02-09 17:00:00,0.0,0.5,1.2,244.0,1.2,92.6,905.4,0
241,2019-02-09 18:00:00,0.0,0.4,0.8,213.0,0.9,92.2,905.3,0
242,2019-02-09 19:00:00,0.0,0.3,0.7,197.0,0.2,93.3,904.9,0
243,2019-02-09 20:00:00,0.0,0.5,1.1,201.0,0.0,94.0,904.7,0
244,2019-02-09 21:00:00,0.0,0.5,0.8,202.0,0.0,93.6,904.3,0
245,2019-02-09 22:00:00,0.0,0.6,1.4,204.0,-0.3,93.6,904.2,0
246,2019-02-09 23:00:00,0.0,0.4,0.6,278.0,0.0,93.5,903.9,0
247,2019-02-10 00:00:00,0.0,0.7,1.9,204.0,0.0,93.0,903.2,0
248,2019-02-10 01:00:00,0.0,0.4,0.8,201.0,0.0,93.4,902.4,0
249,2019-02-10 02:00:00,0.0,0.5,1.1,217.0,-0.2,92.7,901.5,0
250,2019-02-10 03:00:00,0.0,0.5,0.9,193.0,-0.7,92.3,900.4,0
251,2019-02-10 04:00:00,0.0,0.5,1.3,202.0,-0.5,90.5,899.1,0
252,2019-02-10 05:00:00,0.0,0.3,0.9,164.0,-0.6,92.0,898.6,0
253,2019-02-10 06:00:00,0.0,1.4,4.1,230.0,-0.6,88.6,898.3,0
254,2019-02-10 07:00:00,0.0,0.6,1.0,141.0,1.2,85.8,897.2,0
255,2019-02-10 08:00:00,0.0,0.7,1.9,326.0,4.1,69.3,896.9,0
256,2019-02-10 09:00:00,0.0,0.9,4.0,188.0,6.7,55.5,895.8,0
257,2019-02-10 10:00:00,0.0,1.7,6.6,195.0,8.8,40.9,894.8,0
258,2019-02-10 11:00:00,0.0,1.9,6.3,195.0,9.1,40.3,894.4,0
259,2019-02-10 12:00:00,0.0,1.4,5.9,205.0,7.7,45.9,893.7,0
260,2019-02-10 13:00:00,0.0,1.5,4.2,192.0,6.4,58.0,893.5,0
261,2019-02-10 14:00:00,0.0,1.3,6.2,218.0,5.7,62.7,892.2,0
262,2019-02-10 15:00:00,0.0,0.8,2.6,202.0,3.9,82.4,892.0,0
263,2019-02-10 16:00:00,0.0,1.7,7.1,190.0,2.9,89.1,893.9,0
264,2019-02-10 17:00:00,0.0,1.5,5.7,183.0,0.8,91.8,897.1,0
265,2019-02-10 18:00:00,0.0,2.9,7.8,163.0,1.2,86.4,899.6,0
266,2019-02-10 19:00:00,0.0,1.6,5.9,178.0,0.7,87.0,900.4,0
267,2019-02-10 20:00:00,0.0,1.0,4.3,187.0,0.4,87.0,900.0,0
268,2019-02-10 21:00:00,0.0,0.9,4.1,191.0,0.0,92.8,900.0,0
269,2019-02-10 22:00:00,0.0,0.4,1.8,193.0,-0.2,94.2,899.6,0
270,2019-02-10 23:00:00,0.0,0.0,0.0,0.0,-0.3,93.7,900.3,0
271,2019-02-11 00:00:00,0.0,0.0,0.0,0.0,-0.4,86.6,901.4,0
272,2019-02-11 01:00:00,0.0,0.0,0.0,0.0,-0.8,91.4,901.1,0
273,2019-02-11 02:00:00,0.0,0.0,0.0,0.0,-0.9,88.7,901.0,0
274,2019-02-11 03:00:00,0.0,0.0,0.0,0.0,-1.5,90.0,902.3,0
275,2019-02-11 04:00:00,0.0,0.0,0.0,0.0,-1.6,89.4,902.2,0
276,2019-02-11 05:00:00,0.0,0.0,0.0,0.0,-1.8,90.5,903.5,0
277,2019-02-11 06:00:00,0.0,0.0,0.0,0.0,-1.8,89.6,904.3,0
278,2019-02-11 07:00:00,0.0,0.0,0.0,0.0,-2.0,92.7,905.5,0
279,2019-02-11 08:00:00,0.0,0.0,0.0,0.0,-2.0,89.5,906.9,0
280,2019-02-11 09:00:00,0.0,0.0,0.0,0.0,-1.6,90.0,907.3,0
281,2019-02-11 10:00:00,0.0,0.0,0.0,0.0,-1.2,89.1,908.3,0
282,2019-02-11 11:00:00,0.0,0.0,0.0,0.0,-0.5,84.5,909.4,0
283,2019-02-11 12:00:00,0.0,0.0,0.0,0.0,-0.6,82.7,909.7,0
284,2019-02-11 13:00:00,0.0,0.0,0.0,0.0,-0.2,78.6,909.6,0
285,2019-02-11 14:00:00,0.0,0.0,0.0,0.0,0.1,74.1,910.1,0
286,2019-02-11 15:00:00,0.0,0.0,0.0,0.0,-0.8,87.9,911.0,0
287,2019-02-11 16:00:00,0.0,0.0,0.0,0.0,-1.1,88.9,911.8,0
288,2019-02-11 17:00:00,0.0,0.0,0.0,0.0,-1.7,89.1,912.4,0
289,2019-02-11 18:00:00,3.05,0.0,0.0,0.0,-2.8,93.5,913.3,1
290,2019-02-11 19:00:00,3.05,0.0,0.0,0.0,-2.1,92.2,914.1,1
291,2019-02-11 20:00:00,2.98,0.0,0.0,0.0,-2.2,91.7,914.8,1
292,2019-02-11 21:00:00,3.0,0.0,0.0,0.0,-3.9,91.0,915.9,1
293,2019-02-11 22:00:00,3.03,0.0,0.0,0.0,-2.9,93.4,916.3,1
294,2019-02-11 23:00:00,3.01,0.0,0.0,0.0,-4.0,87.6,915.8,1
295,2019-02-12 00:00:00,3.07,0.0,0.0,0.0,-6.2,90.0,916.7,1
296,2019-02-12 01:00:00,3.05,0.0,0.0,0.0,-6.2,90.3,917.6,1
297,2019-02-12 02:00:00,3.1,0.0,0.0,0.0,-4.8,89.9,918.0,1
298,2019-02-12 03:00:00,3.07,0.0,0.0,0.0,-6.2,91.8,918.2,1
299,2019-02-12 04:00:00,3.16,0.0,0.0,0.0,-7.6,91.0,918.0,1
300,2019-02-12 05:00:00,3.1,0.0,0.0,0.0,-8.6,90.5,918.2,1
301,2019-02-12 06:00:00,3.08,0.0,0.0,0.0,-9.1,89.3,918.5,1
302,2019-02-12 07:00:00,3.05,0.0,0.0,0.0,-9.6,90.8,918.9,1
303,2019-02-12 08:00:00,2.79,0.0,0.0,0.0,-9.3,91.1,919.1,1
304,2019-02-12 09:00:00,2.83,0.0,0.0,0.0,-8.7,90.1,919.7,1
