,When,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in
207,2019-02-01 20:45:00,0.0,94.7,0.719,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,292.547
208,2019-02-01 21:00:00,0.0,94.7,0.708,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,291.457
209,2019-02-01 21:15:00,0.0,94.7,0.677,0.0,0.0,0.0,879.8,v_aSW_directSW_diffuseLW_in,290.988
210,2019-02-01 21:30:00,-0.2,94.7,0.646,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,290.519
211,2019-02-01 21:45:00,0.0,94.8,0.615,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,290.05
212,2019-02-01 22:00:00,0.0,94.9,0.584,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,289.581
213,2019-02-01 22:15:00,0.0,94.9,0.573,0.0,0.0,0.0,879.7,v_aSW_directSW_diffuseLW_in,286.99
214,2019-02-01 22:30:00,-0.2,94.8,0.562,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,284.399
215,2019-02-01 22:45:00,-0.2,94.7,0.551,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,281.808
216,2019-02-01 23:00:00,0.0,94.9,0.54,0.0,0.0,0.0,879.9,v_aSW_directSW_diffuseLW_in,279.217
217,2019-02-01 23:15:00,0.0,94.9,0.535,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,276.854
218,2019-02-01 23:30:00,0.0,94.9,0.53,0.0,0.0,0.0,880.3,v_aSW_directSW_diffuseLW_in,274.49
219,2019-02-01 23:45:00,0.0,94.9,0.526,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,272.127
220,2019-02-02 00:00:00,0.0,94.8,0.521,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,269.764
221,2019-02-02 00:15:00,0.0,94.7,0.522,0.0,0.0,0.0,880.7,v_aSW_directSW_diffuseLW_in,267.514
222,2019-02-02 00:30:00,-0.2,94.7,0.523,0.0,0.0,0.0,880.8,v_aSW_directSW_diffuseLW_in,265.263
223,2019-02-02 00:45:00,0.0,94.7,0.525,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,263.012
224,2019-02-02 01:00:00,-0.2,94.3,0.526,0.0,0.0,0.0,880.1,v_aSW_directSW_diffuseLW_in,260.762
225,2019-02-02 01:15:00,-0.3,94.2,0.53,0.0,0.0,0.0,880.0,v_aSW_directSW_diffuseLW_in,260.129
226,2019-02-02 01:30:00,-0.4,94.2,0.533,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,259.496
227,2019-02-02 01:45:00,-0.3,94.7,0.537,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,258.864
228,2019-02-02 02:00:00,-0.3,94.6,0.541,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,258.231
229,2019-02-02 02:15:00,-0.4,94.6,0.56,0.0,0.0,0.0,880.6,v_aSW_directSW_diffuseLW_in,260.819
230,2019-02-02 02:30:00,-0.4,94.7,0.579,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,263.406
231,2019-02-02 02:45:00,-0.4,94.6,0.598,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,265.994
232,2019-02-02 03:00:00,-0.9,93.6,0.617,0.0,0.0,0.0,880.3,v_aSW_directSW_diffuseLW_in,268.582
233,2019-02-02 03:15:00,-1.2,93.0,0.597,0.0,0.0,0.0,880.4,v_aSW_directSW_diffuseLW_in,268.18
234,2019-02-02 03:30:00,-1.2,93.9,0.578,0.0,0.0,0.0,880.5,v_aSW_directSW_diffuseLW_in,267.779
235,2019-02-02 03:45:00,-1.1,93.9,0.558,0.0,0.0,0.0,880.6,v_aSW_directSW_diffuseLW_in,267.378
236,2019-02-02 04:00:00,-1.3,93.0,0.538,0.0,0.0,0.0,880.7,v_aSW_directSW_diffuseLW_in,266.976
237,2019-02-02 04:15:00,-1.2,93.5,0.518,0.0,0.0,0.0,881.0,v_aSW_directSW_diffuseLW_in,268.571
238,2019-02-02 04:30:00,-1.4,92.9,0.497,0.0,0.0,0.0,881.0,v_aSW_directSW_diffuseLW_in,270.167
239,2019-02-02 04:45:00,-1.7,93.5,0.477,0.0,0.0,0.0,881.3,v_aSW_directSW_diffuseLW_in,271.762
240,2019-02-02 05:00:00,-2.0,92.6,0.457,0.0,0.0,0.0,881.4,v_aSW_directSW_diffuseLW_in,273.357
241,2019-02-02 05:15:00,-2.5,92.4,0.445,0.0,0.0,0.0,881.6,v_aSW_directSW_diffuseLW_in,274.797
242,2019-02-02 05:30:00,-2.7,92.0,0.433,0.0,0.0,0.0,881.8,v_aSW_directSW_diffuseLW_in,276.237
243,2019-02-02 05:45:00,-3.0,91.6,0.421,0.0,0.0,0.0,882.1,v_aSW_directSW_diffuseLW_in,277.677
244,2019-02-02 06:00:00,-3.3,90.8,0.409,0.0,0.0,0.0,882.3,v_aSW_directSW_diffuseLW_in,279.117
245,2019-02-02 06:15:00,-3.4,91.9,0.407,0.0,0.0,0.0,882.5,v_aSW_directSW_diffuseLW_in,273.593
246,2019-02-02 06:30:00,-3.5,91.8,0.405,0.0,0.0,0.0,882.6,v_aSW_directSW_diffuseLW_in,268.068
247,2019-02-02 06:45:00,-3.5,92.9,0.403,0.0,0.0,0.0,882.8,v_aSW_directSW_diffuseLW_in,262.544
248,2019-02-02 07:00:00,-3.5,92.5,0.401,0.0,0.0,0.0,882.9,v_aSW_directSW_diffuseLW_in,257.019
249,2019-02-02 07:15:00,-3.8,91.4,0.399,0.062,6.397,0.0,883.1,v_aSW_directSW_diffuseLW_in,262.46
250,2019-02-02 07:30:00,-4.0,90.5,0.398,0.124,12.794,0.0,883.2,v_aSW_directSW_diffuseLW_in,267.902
251,2019-02-02 07:45:00,-4.1,90.8,0.396,0.187,19.191,0.0,883.4,v_aSW_directSW_diffuseLW_in,273.343
252,2019-02-02 08:00:00,-4.0,91.9,0.395,0.249,25.588,0.0,883.5,v_aSW_directSW_diffuseLW_in,278.784
253,2019-02-02 08:15:00,-3.8,91.7,0.391,3.486,35.093,0.0,883.6,v_aSW_directSW_diffuseLW_in,278.199
254,2019-02-02 08:30:00,-3.6,93.0,0.388,6.724,44.598,0.0,883.8,v_aSW_directSW_diffuseLW_in,277.614
255,2019-02-02 08:45:00,-3.6,91.2,0.384,9.961,54.103,0.0,883.9,v_aSW_directSW_diffuseLW_in,277.029
256,2019-02-02 09:00:00,-3.9,91.2,0.381,13.198,63.608,0.0,884.0,v_aSW_directSW_diffuseLW_in,276.444
257,2019-02-02 09:15:00,-3.7,92.6,0.387,21.486,80.656,0.0,884.2,v_aSW_directSW_diffuseLW_in,273.491
258,2019-02-02 09:30:00,-2.9,93.3,0.393,29.774,97.704,0.0,884.3,v_aSW_directSW_diffuseLW_in,270.538
259,2019-02-02 09:45:00,-0.9,85.0,0.398,38.063,114.753,0.0,884.3,v_aSW_directSW_diffuseLW_in,267.586
260,2019-02-02 10:00:00,1.2,80.9,0.404,46.351,131.801,0.0,884.2,v_aSW_directSW_diffuseLW_in,264.633
261,2019-02-02 10:15:00,0.9,80.4,0.359,46.421,145.184,0.0,884.1,v_aSW_directSW_diffuseLW_in,265.891
262,2019-02-02 10:30:00,0.7,81.2,0.313,46.491,158.566,0.0,884.2,v_aSW_directSW_diffuseLW_in,267.148
263,2019-02-02 10:45:00,0.9,83.8,0.268,46.561,171.949,0.0,884.2,v_aSW_directSW_diffuseLW_in,268.406
264,2019-02-02 11:00:00,1.2,85.9,0.222,46.631,185.332,0.0,884.2,v_aSW_directSW_diffuseLW_in,269.664
265,2019-02-02 11:15:00,0.9,85.1,0.258,77.443,188.028,0.0,884.3,v_aSW_directSW_diffuseLW_in,263.967
266,2019-02-02 11:30:00,0.8,88.6,0.293,108.256,190.724,0.0,884.3,v_aSW_directSW_diffuseLW_in,258.27
267,2019-02-02 11:45:00,0.9,89.6,0.328,139.068,193.421,0.0,884.4,v_aSW_directSW_diffuseLW_in,252.573
268,2019-02-02 12:00:00,1.0,88.7,0.363,169.88,196.117,0.0,884.5,v_aSW_directSW_diffuseLW_in,246.876
269,2019-02-02 12:15:00,0.4,93.4,0.378,180.813,190.3,0.0,884.5,v_aSW_directSW_diffuseLW_in,247.112
270,2019-02-02 12:30:00,0.6,92.4,0.392,191.746,184.483,0.0,884.8,v_aSW_directSW_diffuseLW_in,247.348
271,2019-02-02 12:45:00,0.7,92.3,0.407,202.68,178.665,0.0,884.9,v_aSW_directSW_diffuseLW_in,247.584
272,2019-02-02 13:00:00,0.5,92.3,0.421,213.613,172.848,0.0,884.9,v_aSW_directSW_diffuseLW_in,247.82
273,2019-02-02 13:15:00,1.2,90.6,0.428,189.397,168.348,0.0,885.0,v_aSW_directSW_diffuseLW_in,249.963
274,2019-02-02 13:30:00,1.5,89.3,0.435,165.182,163.848,0.0,885.2,v_aSW_directSW_diffuseLW_in,252.106
275,2019-02-02 13:45:00,0.8,90.8,0.443,140.966,159.347,0.0,885.3,v_aSW_directSW_diffuseLW_in,254.248
276,2019-02-02 14:00:00,1.0,91.6,0.45,116.75,154.847,0.0,885.2,v_aSW_directSW_diffuseLW_in,256.391
277,2019-02-02 14:15:00,1.0,91.6,0.471,103.122,150.549,0.0,885.3,v_aSW_directSW_diffuseLW_in,256.197
278,2019-02-02 14:30:00,0.7,92.2,0.492,89.494,146.25,0.0,885.5,v_aSW_directSW_diffuseLW_in,256.003
279,2019-02-02 14:45:00,0.6,93.4,0.513,75.867,141.952,0.0,885.6,v_aSW_directSW_diffuseLW_in,255.809
280,2019-02-02 15:00:00,0.8,94.1,0.534,62.239,137.654,0.0,885.9,v_aSW_directSW_diffuseLW_in,255.615
281,2019-02-02 15:15:00,0.7,93.2,0.533,47.765,118.654,0.0,886.0,v_aSW_directSW_diffuseLW_in,259.315
282,2019-02-02 15:30:00,0.5,92.6,0.532,33.292,99.653,0.0,886.2,v_aSW_directSW_diffuseLW_in,263.016
283,2019-02-02 15:45:00,0.5,92.5,0.531,18.818,80.652,0.0,886.4,v_aSW_directSW_diffuseLW_in,266.716
284,2019-02-02 16:00:00,0.2,93.3,0.53,4.344,61.652,0.0,886.4,v_aSW_directSW_diffuseLW_in,270.416
285,2019-02-02 16:15:00,0.1,93.9,0.512,3.277,47.674,0.0,886.4,v_aSW_directSW_diffuseLW_in,272.989
286,2019-02-02 16:30:00,0.1,94.5,0.494,2.209,33.695,0.0,886.7,v_aSW_directSW_diffuseLW_in,275.562
287,2019-02-02 16:45:00,0.2,94.6,0.475,1.141,19.717,0.0,886.9,v_aSW_directSW_diffuseLW_in,278.134
288,2019-02-02 17:00:00,0.1,94.5,0.457,0.074,5.739,0.0,887.1,v_aSW_directSW_diffuseLW_in,280.707
289,2019-02-02 17:15:00,0.1,94.8,0.45,0.055,4.304,0.0,887.4,v_aSW_directSW_diffuseLW_in,283.088
290,2019-02-02 17:30:00,0.0,94.3,0.443,0.037,2.87,0.0,887.8,v_aSW_directSW_diffuseLW_in,285.47
291,2019-02-02 17:45:00,-0.4,94.5,0.436,0.019,1.435,0.0,887.9,v_aSW_directSW_diffuseLW_in,287.852
292,2019-02-02 18:00:00,-0.4,94.7,0.428,0.0,0.0,0.0,888.2,v_aSW_directSW_diffuseLW_in,290.233
293,2019-02-02 18:15:00,-0.3,94.9,0.422,0.0,0.0,0.0,888.4,v_aSW_directSW_diffuseLW_in,290.366
294,2019-02-02 18:30:00,0.0,95.1,0.416,0.0,0.0,0.0,888.6,v_aSW_directSW_diffuseLW_in,290.5
295,2019-02-02 18:45:00,0.0,94.9,0.409,0.0,0.0,0.0,888.9,v_aSW_directSW_diffuseLW_in,290.634
296,2019-02-02 19:00:00,0.0,94.5,0.403,0.0,0.0,0.0,888.9,v_aSW_directSW_diffuseLW_in,290.767
297,2019-02-02 19:15:00,0.0,93.6,0.423,0.0,0.0,0.0,889.1,v_aSW_directSW_diffuseLW_in,292.098
298,2019-02-02 19:30:00,0.0,93.5,0.443,0.0,0.0,0.0,889.3,v_aSW_directSW_diffuseLW_in,293.429
299,2019-02-02 19:45:00,0.0,93.1,0.463,0.0,0.0,0.0,889.4,v_aSW_directSW_diffuseLW_in,294.761
300,2019-02-02 20:00:00,0.0,93.5,0.483,0.0,0.0,0.0,889.5,v_aSW_directSW_diffuseLW_in,296.092
301,2019-02-02 20:15:00,0.0,92.5,0.487,0.0,0.0,0.0,889.7,v_aSW_directSW_diffuseLW_in,297.411
302,2019-02-02 20:30:00,0.0,92.8,0.491,0.0,0.0,0.0,889.7,v_aSW_directSW_diffuseLW_in,298.73
303,2019-02-02 20:45:00,0.0,92.7,0.495,0.0,0.0,0.0,889.9,v_aSW_directSW_diffuseLW_in,300.048
304,2019-02-02 21:00:00,0.0,93.2,0.499,0.0,0.0,0.0,890.0,v_aSW_directSW_diffuseLW_in,301.367
305,2019-02-02 21:15:00,0.0,92.8,0.54,0.0,0.0,0.0,890.1,v_aSW_directSW_diffuseLW_in,301.507
306,2019-02-02 21:30:00,0.0,92.5,0.581,0.0,0.0,0.0,890.2,v_aSW_directSW_diffuseLW_in,301.648
307,2019-02-02 21:45:00,0.0,92.7,0.623,0.0,0.0,0.0,890.2,v_aSW_directSW_diffuseLW_in,301.788
308,2019-02-02 22:00:00,-0.2,93.5,0.664,0.0,0.0,0.0,890.3,v_aSW_directSW_diffuseLW_in,301.928
309,2019-02-02 22:15:00,-0.2,94.1,0.632,0.0,0.0,0.0,890.4,v_aSW_directSW_diffuseLW_in,302.098
310,2019-02-02 22:30:00,-0.2,93.9,0.6,0.0,0.0,0.0,890.5,v_aSW_directSW_diffuseLW_in,302.268
311,2019-02-02 22:45:00,-0.2,93.7,0.569,0.0,0.0,0.0,890.6,v_aSW_directSW_diffuseLW_in,302.438
312,2019-02-02 23:00:00,-0.2,93.8,0.537,0.0,0.0,0.0,890.8,v_aSW_directSW_diffuseLW_in,302.608
313,2019-02-02 23:15:00,-0.3,94.0,0.527,0.0,0.0,0.0,891.1,v_aSW_directSW_diffuseLW_in,302.313
314,2019-02-02 23:30:00,-0.3,93.9,0.516,0.0,0.0,0.0,891.2,v_aSW_directSW_diffuseLW_in,302.018
315,2019-02-02 23:45:00,-0.4,93.4,0.506,0.0,0.0,0.0,891.3,v_aSW_directSW_diffuseLW_in,301.723
316,2019-02-03 00:00:00,-0.5,93.6,0.496,0.0,0.0,0.0,891.5,v_aSW_directSW_diffuseLW_in,301.428
317,2019-02-03 00:15:00,-0.6,93.7,0.507,0.0,0.0,0.0,891.7,v_aSW_directSW_diffuseLW_in,301.414
318,2019-02-03 00:30:00,-0.6,93.8,0.519,0.0,0.0,0.0,891.8,v_aSW_directSW_diffuseLW_in,301.4
319,2019-02-03 00:45:00,-0.7,93.7,0.53,0.0,0.0,0.0,891.9,v_aSW_directSW_diffuseLW_in,301.385
320,2019-02-03 01:00:00,-0.8,93.6,0.542,0.0,0.0,0.0,892.1,v_aSW_directSW_diffuseLW_in,301.371
321,2019-02-03 01:15:00,-0.8,93.5,0.535,0.0,0.0,0.0,892.2,v_aSW_directSW_diffuseLW_in,300.485
322,2019-02-03 01:30:00,-0.9,93.2,0.528,0.0,0.0,0.0,892.3,v_aSW_directSW_diffuseLW_in,299.598
323,2019-02-03 01:45:00,-0.9,93.0,0.521,0.0,0.0,0.0,892.5,v_aSW_directSW_diffuseLW_in,298.712
324,2019-02-03 02:00:00,-0.9,93.1,0.514,0.0,0.0,0.0,892.6,v_aSW_directSW_diffuseLW_in,297.826
325,2019-02-03 02:15:00,-1.0,92.8,0.518,0.0,0.0,0.001,892.7,v_aSW_directSW_diffuseLW_in,297.367
326,2019-02-03 02:30:00,-1.0,92.7,0.521,0.0,0.0,0.0,892.8,v_aSW_directSW_diffuseLW_in,296.908
327,2019-02-03 02:45:00,-1.1,92.5,0.525,0.0,0.0,0.0,893.2,v_aSW_directSW_diffuseLW_in,296.45
328,2019-02-03 03:00:00,-1.1,92.8,0.529,0.0,0.0,0.0,893.4,v_aSW_directSW_diffuseLW_in,295.991
329,2019-02-03 03:15:00,-1.1,92.5,0.544,0.0,0.0,0.0,893.6,v_aSW_directSW_diffuseLW_in,296.234
330,2019-02-03 03:30:00,-1.1,92.7,0.559,0.0,0.0,0.001,893.7,v_aSW_directSW_diffuseLW_in,296.476
331,2019-02-03 03:45:00,-1.1,93.0,0.574,0.0,0.0,0.0,893.9,v_aSW_directSW_diffuseLW_in,296.718
332,2019-02-03 04:00:00,-1.2,93.3,0.589,0.0,0.0,0.0,894.2,v_aSW_directSW_diffuseLW_in,296.961
333,2019-02-03 04:15:00,-1.2,93.2,0.569,0.0,0.0,0.0,894.5,v_aSW_directSW_diffuseLW_in,296.44
334,2019-02-03 04:30:00,-1.2,93.3,0.549,0.0,0.0,0.0,894.7,v_aSW_directSW_diffuseLW_in,295.919
335,2019-02-03 04:45:00,-1.3,92.7,0.529,0.0,0.0,0.0,894.9,v_aSW_directSW_diffuseLW_in,295.398
336,2019-02-03 05:00:00,-1.5,92.0,0.508,0.0,0.0,0.0,895.1,v_aSW_directSW_diffuseLW_in,294.877
337,2019-02-03 05:15:00,-1.6,91.4,0.512,0.0,0.0,0.0,895.2,v_aSW_directSW_diffuseLW_in,295.244
338,2019-02-03 05:30:00,-1.7,91.7,0.516,0.0,0.0,0.0,895.3,v_aSW_directSW_diffuseLW_in,295.61
339,2019-02-03 05:45:00,-1.7,92.4,0.52,0.0,0.0,0.0,895.5,v_aSW_directSW_diffuseLW_in,295.977
340,2019-02-03 06:00:00,-1.7,92.7,0.524,0.0,0.0,0.0,895.7,v_aSW_directSW_diffuseLW_in,296.344
341,2019-02-03 06:15:00,-1.7,92.8,0.53,0.0,0.002,0.0,895.9,v_aSW_directSW_diffuseLW_in,294.829
342,2019-02-03 06:30:00,-1.7,92.9,0.535,0.0,0.004,0.0,896.1,v_aSW_directSW_diffuseLW_in,293.314
343,2019-02-03 06:45:00,-1.7,93.1,0.54,0.0,0.006,0.0,896.3,v_aSW_directSW_diffuseLW_in,291.799
344,2019-02-03 07:00:00,-1.8,93.0,0.545,0.0,0.008,0.0,896.7,v_aSW_directSW_diffuseLW_in,290.284
345,2019-02-03 07:15:00,-1.8,92.8,0.549,0.079,2.66,0.0,897.0,v_aSW_directSW_diffuseLW_in,291.125
346,2019-02-03 07:30:00,-1.8,92.4,0.553,0.158,5.312,0.0,897.4,v_aSW_directSW_diffuseLW_in,291.966
347,2019-02-03 07:45:00,-1.8,92.0,0.557,0.238,7.963,0.0,897.8,v_aSW_directSW_diffuseLW_in,292.806
348,2019-02-03 08:00:00,-1.8,92.5,0.561,0.317,10.615,0.001,898.0,v_aSW_directSW_diffuseLW_in,293.647
349,2019-02-03 08:15:00,-1.8,92.6,0.585,0.414,19.945,0.001,898.3,v_aSW_directSW_diffuseLW_in,293.323
350,2019-02-03 08:30:00,-1.8,92.6,0.609,0.511,29.276,0.001,898.6,v_aSW_directSW_diffuseLW_in,293.0
351,2019-02-03 08:45:00,-1.8,92.2,0.633,0.608,38.606,0.0,898.8,v_aSW_directSW_diffuseLW_in,292.676
352,2019-02-03 09:00:00,-1.7,91.9,0.657,0.705,47.936,0.0,899.0,v_aSW_directSW_diffuseLW_in,292.352
353,2019-02-03 09:15:00,-1.7,91.5,0.682,0.602,58.145,0.0,899.2,v_aSW_directSW_diffuseLW_in,292.924
354,2019-02-03 09:30:00,-1.7,91.9,0.708,0.499,68.354,0.0,899.5,v_aSW_directSW_diffuseLW_in,293.495
355,2019-02-03 09:45:00,-1.5,91.3,0.733,0.396,78.564,0.0,899.7,v_aSW_directSW_diffuseLW_in,294.066
356,2019-02-03 10:00:00,-1.5,91.7,0.758,0.293,88.773,0.0,899.9,v_aSW_directSW_diffuseLW_in,294.638
357,2019-02-03 10:15:00,-1.6,91.6,0.759,0.22,92.225,0.0,900.2,v_aSW_directSW_diffuseLW_in,293.894
358,2019-02-03 10:30:00,-1.5,91.6,0.759,0.146,95.677,0.0,900.4,v_aSW_directSW_diffuseLW_in,293.15
359,2019-02-03 10:45:00,-1.5,91.6,0.759,0.073,99.129,0.0,900.7,v_aSW_directSW_diffuseLW_in,292.407
360,2019-02-03 11:00:00,-1.6,90.7,0.759,0.0,102.581,0.0,900.9,v_aSW_directSW_diffuseLW_in,291.663
361,2019-02-03 11:15:00,-1.8,91.0,0.754,0.362,104.126,0.0,901.1,v_aSW_directSW_diffuseLW_in,291.956
362,2019-02-03 11:30:00,-1.8,91.6,0.75,0.724,105.67,0.0,901.3,v_aSW_directSW_diffuseLW_in,292.249
363,2019-02-03 11:45:00,-1.7,91.7,0.745,1.086,107.215,0.0,901.5,v_aSW_directSW_diffuseLW_in,292.541
364,2019-02-03 12:00:00,-1.7,89.8,0.74,1.448,108.76,0.0,901.6,v_aSW_directSW_diffuseLW_in,292.834
365,2019-02-03 12:15:00,-1.7,90.3,0.741,3.037,116.328,0.0,901.7,v_aSW_directSW_diffuseLW_in,291.302
366,2019-02-03 12:30:00,-1.8,90.9,0.742,4.626,123.896,0.0,901.8,v_aSW_directSW_diffuseLW_in,289.77
367,2019-02-03 12:45:00,-1.8,91.3,0.744,6.216,131.463,0.0,902.1,v_aSW_directSW_diffuseLW_in,288.237
368,2019-02-03 13:00:00,-1.9,90.9,0.745,7.805,139.031,0.0,902.4,v_aSW_directSW_diffuseLW_in,286.705
369,2019-02-03 13:15:00,-1.9,89.3,0.756,6.914,138.759,0.0,902.5,v_aSW_directSW_diffuseLW_in,285.746
370,2019-02-03 13:30:00,-1.6,89.4,0.766,6.024,138.486,0.0,902.7,v_aSW_directSW_diffuseLW_in,284.786
371,2019-02-03 13:45:00,-1.6,88.5,0.777,5.133,138.214,0.0,903.0,v_aSW_directSW_diffuseLW_in,283.827
372,2019-02-03 14:00:00,-1.7,88.4,0.788,4.242,137.942,0.0,903.3,v_aSW_directSW_diffuseLW_in,282.868
373,2019-02-03 14:15:00,-1.6,88.3,0.773,6.523,123.069,0.0,903.5,v_aSW_directSW_diffuseLW_in,282.161
374,2019-02-03 14:30:00,-1.6,88.9,0.757,8.804,108.196,0.0,903.8,v_aSW_directSW_diffuseLW_in,281.454
375,2019-02-03 14:45:00,-1.9,89.1,0.742,11.086,93.323,0.0,904.1,v_aSW_directSW_diffuseLW_in,280.748
376,2019-02-03 15:00:00,-2.1,88.1,0.727,13.367,78.45,0.0,904.3,v_aSW_directSW_diffuseLW_in,280.041
377,2019-02-03 15:15:00,-2.3,88.7,0.737,11.0,68.744,0.0,904.6,v_aSW_directSW_diffuseLW_in,280.15
378,2019-02-03 15:30:00,-2.8,90.5,0.746,8.632,59.038,0.0,904.8,v_aSW_directSW_diffuseLW_in,280.258
379,2019-02-03 15:45:00,-2.9,91.3,0.756,6.264,49.331,0.0,905.1,v_aSW_directSW_diffuseLW_in,280.367
380,2019-02-03 16:00:00,-3.0,91.4,0.766,3.897,39.625,0.0,905.3,v_aSW_directSW_diffuseLW_in,280.475
381,2019-02-03 16:15:00,-3.0,91.6,0.774,3.153,30.931,0.0,905.4,v_aSW_directSW_diffuseLW_in,279.787
382,2019-02-03 16:30:00,-3.0,90.0,0.783,2.409,22.236,0.0,905.8,v_aSW_directSW_diffuseLW_in,279.098
383,2019-02-03 16:45:00,-3.0,89.7,0.791,1.665,13.542,0.0,906.1,v_aSW_directSW_diffuseLW_in,278.41
384,2019-02-03 17:00:00,-3.2,89.3,0.8,0.921,4.848,0.0,906.4,v_aSW_directSW_diffuseLW_in,277.721
385,2019-02-03 17:15:00,-3.2,89.4,0.776,0.691,3.636,0.0,906.7,v_aSW_directSW_diffuseLW_in,277.888
386,2019-02-03 17:30:00,-3.2,90.1,0.752,0.46,2.424,0.0,907.1,v_aSW_directSW_diffuseLW_in,278.055
387,2019-02-03 17:45:00,-3.3,87.8,0.728,0.23,1.212,0.0,907.4,v_aSW_directSW_diffuseLW_in,278.222
388,2019-02-03 18:00:00,-3.4,88.4,0.704,0.0,0.0,0.0,907.6,v_aSW_directSW_diffuseLW_in,278.389
389,2019-02-03 18:15:00,-3.5,88.7,0.709,0.0,0.0,0.0,907.9,v_aSW_directSW_diffuseLW_in,274.973
390,2019-02-03 18:30:00,-3.6,89.8,0.714,0.0,0.0,0.0,908.3,v_aSW_directSW_diffuseLW_in,271.558
391,2019-02-03 18:45:00,-3.6,90.7,0.719,0.0,0.0,0.0,908.5,v_aSW_directSW_diffuseLW_in,268.142
392,2019-02-03 19:00:00,-3.6,90.4,0.725,0.0,0.0,0.0,908.8,v_aSW_directSW_diffuseLW_in,264.726
393,2019-02-03 19:15:00,-3.6,89.5,0.703,0.0,0.0,0.0,909.0,v_aSW_directSW_diffuseLW_in,266.145
394,2019-02-03 19:30:00,-3.6,87.9,0.682,0.0,0.0,0.0,909.2,v_aSW_directSW_diffuseLW_in,267.564
395,2019-02-03 19:45:00,-3.6,86.8,0.66,0.0,0.0,0.0,909.4,v_aSW_directSW_diffuseLW_in,268.982
396,2019-02-03 20:00:00,-3.5,88.5,0.639,0.0,0.0,0.0,909.6,v_aSW_directSW_diffuseLW_in,270.401
397,2019-02-03 20:15:00,-3.6,89.7,0.624,0.0,0.0,0.0,909.7,v_aSW_directSW_diffuseLW_in,266.095
398,2019-02-03 20:30:00,-3.6,88.7,0.609,0.0,0.0,0.0,909.8,v_aSW_directSW_diffuseLW_in,261.789
399,2019-02-03 20:45:00,-3.6,89.2,0.595,0.0,0.0,0.0,910.0,v_aSW_directSW_diffuseLW_in,257.483
400,2019-02-03 21:00:00,-3.7,89.9,0.58,0.0,0.0,0.0,910.1,v_aSW_directSW_diffuseLW_in,253.177
401,2019-02-03 21:15:00,-3.7,90.4,0.575,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,254.069
402,2019-02-03 21:30:00,-3.7,90.5,0.571,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,254.961
403,2019-02-03 21:45:00,-3.7,90.3,0.567,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,255.852
404,2019-02-03 22:00:00,-3.7,90.3,0.563,0.0,0.0,0.0,910.4,v_aSW_directSW_diffuseLW_in,256.744
405,2019-02-03 22:15:00,-3.7,90.2,0.598,0.0,0.0,0.0,910.5,v_aSW_directSW_diffuseLW_in,257.177
406,2019-02-03 22:30:00,-3.7,90.1,0.634,0.0,0.0,0.0,910.5,v_aSW_directSW_diffuseLW_in,257.61
407,2019-02-03 22:45:00,-3.7,90.4,0.669,0.0,0.0,0.0,910.6,v_aSW_directSW_diffuseLW_in,258.044
408,2019-02-03 23:00:00,-3.8,89.6,0.705,0.0,0.0,0.0,910.7,v_aSW_directSW_diffuseLW_in,258.477
409,2019-02-03 23:15:00,-3.8,89.5,0.711,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,258.354
410,2019-02-03 23:30:00,-3.8,89.6,0.717,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,258.23
411,2019-02-03 23:45:00,-3.7,90.1,0.723,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,258.107
412,2019-02-04 00:00:00,-3.7,90.4,0.729,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,257.984
413,2019-02-04 00:15:00,-3.8,90.1,0.731,0.0,0.0,0.0,910.9,v_aSW_directSW_diffuseLW_in,257.393
414,2019-02-04 00:30:00,-3.7,89.1,0.732,0.0,0.0,0.0,910.8,v_aSW_directSW_diffuseLW_in,256.802
415,2019-02-04 00:45:00,-3.8,90.1,0.734,0.0,0.0,0.0,910.6,v_aSW_directSW_diffuseLW_in,256.212
