,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,Discharge,a,vp_a,cld
1269,2019-03-24 14:00:00,0.613,10.518,63.838,0.476,549.554,102.722,0.0,911.065,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,260.024,0.0,0.541,8.114,0
1270,2019-03-24 15:00:00,0.47,10.229,64.988,0.456,427.584,94.21,0.0,910.714,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,261.216,0.0,0.539,8.102,0
1271,2019-03-24 16:00:00,0.305,9.976,64.532,0.524,277.475,78.648,0.0,910.496,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,261.376,0.0,0.537,7.91,0
1272,2019-03-24 17:00:00,0.13,9.826,64.162,0.482,118.162,55.116,0.0,910.444,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,264.071,0.0,0.536,7.786,0
1273,2019-03-24 18:00:00,0.0,8.112,69.206,0.604,12.972,13.521,0.0,910.823,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,263.937,0.0,0.534,7.48,0
1274,2019-03-24 19:00:00,0.0,6.506,74.349,0.649,0.0,0.0,0.0,911.118,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,250.423,0.0,0.533,7.199,0
1275,2019-03-24 20:00:00,0.0,6.449,74.139,0.549,0.0,0.0,0.0,911.323,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.005,0.0,0.531,7.15,0
1276,2019-03-24 21:00:00,0.0,5.627,77.209,0.519,0.0,0.0,0.0,911.33,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,250.213,0.0,0.529,7.035,0
1277,2019-03-24 22:00:00,0.0,4.483,80.194,0.248,0.0,0.0,0.0,911.201,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.849,0.0,0.528,6.746,0
1278,2019-03-24 23:00:00,0.0,2.612,85.214,0.058,0.0,0.0,0.0,910.695,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,262.516,0.0,0.526,6.281,0
1279,2019-03-25 00:00:00,0.0,1.696,86.59,0.121,0.0,0.0,0.0,909.957,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.41,0.0,0.525,5.977,0
1280,2019-03-25 01:00:00,0.0,0.378,88.569,0.155,0.0,0.0,0.0,909.739,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,245.275,0.0,0.523,5.559,0
1281,2019-03-25 02:00:00,0.0,0.324,88.571,0.104,0.0,0.0,0.0,909.605,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,250.143,0.0,0.522,5.538,0
1282,2019-03-25 03:00:00,0.0,0.327,88.819,0.135,0.0,0.0,0.0,909.425,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,254.295,0.0,0.52,5.555,0
1283,2019-03-25 04:00:00,0.0,0.575,89.546,0.093,0.0,0.0,0.0,909.186,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,274.832,0.0,0.518,5.702,0
1284,2019-03-25 05:00:00,0.0,1.521,90.776,0.246,0.0,0.0,0.0,909.397,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,306.534,0.0,0.517,6.188,0
1285,2019-03-25 06:00:00,0.091,1.68,92.754,0.403,1.485,2.103,0.0,909.376,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,314.969,0.0,0.515,6.396,0
1286,2019-03-25 07:00:00,0.268,2.172,92.821,0.348,18.908,26.504,0.0,909.621,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,300.016,0.0,0.514,6.63,0
1287,2019-03-25 08:00:00,0.437,3.015,88.498,0.473,76.376,76.407,0.0,909.42,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,291.201,0.0,0.512,6.712,0
1288,2019-03-25 09:00:00,0.586,3.87,83.135,0.682,168.671,91.14,0.0,909.845,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,291.008,0.0,0.511,6.699,0
1289,2019-03-25 10:00:00,0.705,4.213,81.0,0.767,230.403,154.76,0.0,909.601,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,284.009,0.0,0.509,6.686,0
1290,2019-03-25 11:00:00,0.775,4.987,76.076,0.856,431.659,146.429,0.0,909.546,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,261.647,0.0,0.508,6.629,0
1291,2019-03-25 12:00:00,0.782,4.963,73.642,0.913,412.828,209.436,0.0,909.516,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,270.039,0.0,0.506,6.406,0
1292,2019-03-25 13:00:00,0.726,4.843,71.963,1.013,421.987,180.781,0.0,909.263,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,271.427,0.0,0.505,6.208,0
1293,2019-03-25 14:00:00,0.618,4.376,70.356,1.121,417.714,139.194,0.0,909.273,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,261.492,0.0,0.503,5.874,0
1294,2019-03-25 15:00:00,0.475,3.791,68.911,1.1,264.533,163.678,0.0,909.293,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,267.581,0.0,0.502,5.521,0
1295,2019-03-25 16:00:00,0.31,2.548,74.041,1.062,161.346,103.166,0.0,909.273,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,265.716,0.0,0.501,5.432,0
1296,2019-03-25 17:00:00,0.134,1.698,76.869,1.001,75.932,68.133,0.0,909.457,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,255.4,0.0,0.499,5.307,0
1297,2019-03-25 18:00:00,0.0,0.988,81.333,0.786,9.729,15.52,0.0,909.84,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,247.764,0.0,0.498,5.336,0
1298,2019-03-25 19:00:00,0.0,0.078,82.564,0.807,0.0,0.0,0.0,910.214,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,228.935,0.0,0.496,5.071,0
1299,2019-03-25 20:00:00,0.0,-0.154,84.096,0.751,0.0,0.0,0.0,910.726,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,227.2,0.0,0.495,5.079,0
1300,2019-03-25 21:00:00,0.0,-0.398,83.838,0.558,0.0,0.0,0.0,910.652,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,242.811,0.0,0.493,4.973,0
1301,2019-03-25 22:00:00,0.0,-0.366,83.005,0.553,0.0,0.0,0.0,910.984,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.087,0.0,0.492,4.936,0
1302,2019-03-25 23:00:00,0.0,-1.117,87.011,0.616,0.0,0.0,0.5,910.948,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,256.157,0.0,0.85,4.897,0
1303,2019-03-26 00:00:00,0.0,-0.723,89.329,0.557,0.0,0.0,0.2,910.999,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,277.742,0.0,0.85,5.175,0
1304,2019-03-26 01:00:00,0.0,-0.937,90.278,0.441,0.0,0.0,0.0,911.125,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,281.413,0.0,0.847,5.148,0
1305,2019-03-26 02:00:00,0.0,-1.538,90.772,0.494,0.0,0.0,0.0,911.035,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,258.463,0.0,0.844,4.953,0
1306,2019-03-26 03:00:00,0.0,-1.348,90.121,0.54,0.0,0.0,0.0,911.185,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,271.629,0.0,0.841,4.987,0
1307,2019-03-26 04:00:00,0.0,-1.535,89.979,0.588,0.0,0.0,0.0,911.461,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,266.697,0.0,0.838,4.911,0
1308,2019-03-26 05:00:00,0.0,-1.704,88.434,0.635,0.0,0.0,0.0,911.584,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,271.817,0.0,0.836,4.766,0
1309,2019-03-26 06:00:00,0.097,-1.644,87.749,0.782,2.229,6.809,0.0,911.965,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,271.651,0.0,0.833,4.751,0
1310,2019-03-26 07:00:00,0.274,-1.239,86.802,0.933,30.168,57.304,0.0,912.319,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,256.515,0.0,0.83,4.842,0
1311,2019-03-26 08:00:00,0.443,-0.45,82.484,1.035,166.227,94.347,0.0,912.756,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,242.645,0.0,0.827,4.875,0
1312,2019-03-26 09:00:00,0.593,0.437,77.678,1.174,211.903,176.387,0.0,912.943,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,241.518,0.0,0.824,4.897,0
1313,2019-03-26 10:00:00,0.711,1.397,72.853,1.328,342.568,170.922,0.0,913.269,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,246.562,0.0,0.821,4.922,0
1314,2019-03-26 11:00:00,0.782,2.408,69.279,1.265,374.193,253.897,0.0,913.017,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,248.896,0.0,0.819,5.032,0
1315,2019-03-26 12:00:00,0.789,3.016,68.183,1.222,575.603,173.911,0.0,913.147,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,225.393,0.0,0.816,5.172,0
1316,2019-03-26 13:00:00,0.732,3.366,68.17,1.328,601.572,146.463,0.0,913.074,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,217.795,0.0,0.813,5.301,0
1317,2019-03-26 14:00:00,0.623,3.647,67.871,1.258,564.984,110.293,0.0,912.979,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,217.491,0.0,0.81,5.383,0
1318,2019-03-26 15:00:00,0.479,3.578,67.743,1.123,430.771,104.774,0.0,912.755,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,221.618,0.0,0.808,5.347,0
1319,2019-03-26 16:00:00,0.314,3.115,68.626,1.007,295.375,82.921,0.0,912.719,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,217.431,0.0,0.805,5.242,0
1320,2019-03-26 17:00:00,0.138,1.866,71.843,0.845,134.011,57.35,0.0,912.554,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,216.643,0.0,0.802,5.02,0
1321,2019-03-26 18:00:00,0.0,0.477,73.883,0.823,18.805,15.433,0.0,913.087,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,216.079,0.0,0.799,4.671,0
1322,2019-03-26 19:00:00,0.0,-0.459,77.231,0.783,0.0,0.0,0.0,913.336,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.826,0.0,0.797,4.561,0
1323,2019-03-26 20:00:00,0.0,-1.278,79.407,0.693,0.0,0.0,0.0,913.679,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,213.446,0.0,0.794,4.417,0
1324,2019-03-26 21:00:00,0.0,-1.792,81.136,0.593,0.0,0.0,0.0,913.703,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,215.575,0.0,0.791,4.345,0
1325,2019-03-26 22:00:00,0.0,-2.141,82.936,0.689,0.0,0.0,0.0,914.014,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,211.984,0.0,0.789,4.328,0
1326,2019-03-26 23:00:00,0.0,-2.944,84.59,0.611,0.0,0.0,0.0,913.738,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.839,0.0,0.786,4.158,0
1327,2019-03-27 00:00:00,0.0,-3.388,85.209,0.586,0.0,0.0,0.0,913.559,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,211.945,0.0,0.783,4.052,0
1328,2019-03-27 01:00:00,0.0,-3.643,85.524,0.586,0.0,0.0,0.0,913.53,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.42,0.0,0.781,3.99,0
1329,2019-03-27 02:00:00,0.0,-3.74,84.886,0.598,0.0,0.0,0.0,913.326,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.449,0.0,0.778,3.931,0
1330,2019-03-27 03:00:00,0.0,-4.297,85.598,0.557,0.0,0.0,0.0,913.07,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,211.709,0.0,0.776,3.802,0
1331,2019-03-27 04:00:00,0.0,-4.455,86.571,0.599,0.0,0.0,0.0,912.999,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.428,0.0,0.773,3.799,0
1332,2019-03-27 05:00:00,0.0,-4.689,86.429,0.578,0.0,0.0,0.0,913.187,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,210.707,0.0,0.77,3.727,0
1333,2019-03-27 06:00:00,0.102,-4.461,86.537,0.553,7.546,8.603,0.0,913.059,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,209.543,0.0,0.768,3.796,0
1334,2019-03-27 07:00:00,0.28,-2.401,83.825,0.529,100.54,50.076,0.0,913.143,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.214,0.0,0.765,4.291,0
1335,2019-03-27 08:00:00,0.449,-0.188,79.242,0.713,255.107,78.84,0.0,913.274,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,217.908,0.0,0.763,4.774,0
1336,2019-03-27 09:00:00,0.6,1.414,74.482,0.849,412.811,94.782,0.0,913.436,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,218.868,0.0,0.76,5.038,0
1337,2019-03-27 10:00:00,0.718,2.93,71.511,0.904,533.177,110.046,0.0,913.765,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,222.54,0.0,0.758,5.391,0
1338,2019-03-27 11:00:00,0.789,3.871,70.559,1.168,603.428,121.137,0.0,913.915,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,227.32,0.0,0.755,5.686,0
1339,2019-03-27 12:00:00,0.796,5.061,66.854,1.256,660.328,114.034,0.0,913.81,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,229.919,0.0,0.752,5.856,0
1340,2019-03-27 13:00:00,0.738,5.685,65.815,1.251,588.65,133.718,0.0,913.808,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,242.875,0.0,0.75,6.02,0
1341,2019-03-27 14:00:00,0.629,5.779,66.477,1.177,462.503,167.315,0.0,913.829,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,250.881,0.0,0.747,6.121,0
1342,2019-03-27 15:00:00,0.484,5.492,68.741,1.128,417.518,112.046,0.0,913.862,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,242.028,0.0,0.745,6.204,0
1343,2019-03-27 16:00:00,0.318,4.742,71.501,0.986,269.658,92.611,0.0,914.047,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,239.505,0.0,0.743,6.124,0
1344,2019-03-27 17:00:00,0.142,3.397,74.706,0.898,129.441,59.237,0.0,914.381,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,234.534,0.0,0.74,5.821,0
1345,2019-03-27 18:00:00,0.0,2.146,77.094,0.87,18.787,16.296,0.0,914.571,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,230.241,0.0,0.738,5.496,0
1346,2019-03-27 19:00:00,0.0,1.45,79.324,0.769,0.0,0.0,0.0,915.089,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,227.96,0.0,0.735,5.38,0
1347,2019-03-27 20:00:00,0.0,0.806,81.598,0.669,0.0,0.0,0.0,915.339,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,224.487,0.0,0.733,5.283,0
1348,2019-03-27 21:00:00,0.0,0.331,82.817,0.589,0.0,0.0,0.0,915.435,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,222.351,0.0,0.73,5.181,0
1349,2019-03-27 22:00:00,0.0,-0.424,84.045,0.563,0.0,0.0,0.0,915.517,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,220.872,0.0,0.728,4.977,0
1350,2019-03-27 23:00:00,0.0,-1.087,85.253,0.588,0.0,0.0,0.0,915.744,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,219.466,0.0,0.726,4.809,0
1351,2019-03-28 00:00:00,0.0,-1.493,85.47,0.547,0.0,0.0,0.0,915.509,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,218.104,0.0,0.723,4.679,0
1352,2019-03-28 01:00:00,0.0,-2.187,86.434,0.536,0.0,0.0,0.0,915.266,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,216.963,0.0,0.721,4.495,0
1353,2019-03-28 02:00:00,0.0,-2.465,85.939,0.494,0.0,0.0,0.0,915.055,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,215.67,0.0,0.718,4.378,0
1354,2019-03-28 03:00:00,0.0,-3.294,85.944,0.497,0.0,0.0,0.0,914.868,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,215.017,0.0,0.716,4.116,0
1355,2019-03-28 04:00:00,0.0,-3.71,85.899,0.497,0.0,0.0,0.0,914.704,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,214.071,0.0,0.714,3.987,0
1356,2019-03-28 05:00:00,0.0,-4.054,85.863,0.495,0.0,0.0,0.0,914.86,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,212.379,0.0,0.711,3.884,0
1357,2019-03-28 06:00:00,0.108,-3.912,85.609,0.495,8.966,9.735,0.0,915.149,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,211.305,0.0,0.709,3.914,0
1358,2019-03-28 07:00:00,0.286,-1.335,84.308,0.546,97.512,56.882,0.0,915.397,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,216.151,0.0,0.707,4.669,0
1359,2019-03-28 08:00:00,0.455,1.3,79.102,0.587,265.201,78.54,0.0,915.49,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,219.582,0.0,0.704,5.307,0
1360,2019-03-28 09:00:00,0.606,2.794,75.982,0.677,426.707,93.247,0.0,915.569,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,218.44,0.0,0.702,5.673,0
1361,2019-03-28 10:00:00,0.725,3.952,72.687,0.712,551.917,105.963,0.0,915.658,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,222.115,0.0,0.7,5.89,0
1362,2019-03-28 11:00:00,0.796,5.077,70.943,0.748,643.272,111.635,0.0,915.683,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,225.359,0.0,0.697,6.221,0
1363,2019-03-28 12:00:00,0.802,5.918,69.349,0.857,677.564,112.742,0.0,915.463,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,229.012,0.0,0.695,6.447,0
1364,2019-03-28 13:00:00,0.744,6.571,69.672,0.895,656.21,110.125,0.0,915.34,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,232.721,0.0,0.693,6.776,0
1365,2019-03-28 14:00:00,0.634,6.732,69.421,0.93,575.107,107.096,0.0,915.153,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,235.592,0.0,0.691,6.827,0
1366,2019-03-28 15:00:00,0.489,6.759,69.61,0.904,458.662,94.716,0.0,915.091,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,239.284,0.0,0.688,6.858,0
1367,2019-03-28 16:00:00,0.323,6.167,70.667,0.802,288.888,87.863,0.0,915.091,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,240.559,0.0,0.686,6.684,0
1368,2019-03-28 17:00:00,0.146,5.377,71.084,0.749,133.643,59.085,0.0,915.136,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,238.513,0.0,0.684,6.365,0
1369,2019-03-28 18:00:00,0.0,4.611,73.319,0.611,21.012,17.131,0.0,915.005,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,233.087,0.0,0.682,6.223,0
1370,2019-03-28 19:00:00,0.0,3.453,76.819,0.542,0.0,0.0,0.0,915.031,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,229.143,0.0,0.679,6.01,0
1371,2019-03-28 20:00:00,0.0,2.207,79.889,0.496,0.0,0.0,0.0,915.129,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,227.077,0.0,0.677,5.72,0
1372,2019-03-28 21:00:00,0.0,0.892,82.299,0.532,0.0,0.0,0.0,915.2,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,225.845,0.0,0.675,5.362,0
1373,2019-03-28 22:00:00,0.0,0.161,84.13,0.595,0.0,0.0,0.0,915.427,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,224.528,0.0,0.673,5.198,0
1374,2019-03-28 23:00:00,0.0,-0.608,84.191,0.428,0.0,0.0,0.0,915.405,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,223.317,0.0,0.671,4.918,0
1375,2019-03-29 00:00:00,0.0,-1.107,84.263,0.368,0.0,0.0,0.0,915.176,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,222.108,0.0,0.669,4.746,0
1376,2019-03-29 01:00:00,0.0,-1.506,85.131,0.348,0.0,0.0,0.0,914.86,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,223.615,0.0,0.666,4.656,0
1377,2019-03-29 02:00:00,0.0,-1.78,85.543,0.376,0.0,0.0,0.0,914.667,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,224.432,0.0,0.664,4.585,0
1378,2019-03-29 03:00:00,0.0,-2.474,86.282,0.427,0.0,0.0,0.0,914.681,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,223.875,0.0,0.662,4.393,0
1379,2019-03-29 04:00:00,0.0,-2.974,87.122,0.439,0.0,0.0,0.0,914.759,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,224.327,0.0,0.66,4.273,0
1380,2019-03-29 05:00:00,0.0,-3.311,88.153,0.447,0.0,0.0,0.0,914.998,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,225.607,0.0,0.658,4.216,0
1381,2019-03-29 06:00:00,0.114,-3.379,87.719,0.455,9.934,10.683,0.0,915.178,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,224.259,0.0,0.656,4.174,0
1382,2019-03-29 07:00:00,0.292,-0.564,84.294,0.513,107.926,54.135,0.0,915.452,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,223.955,0.0,0.654,4.94,0
1383,2019-03-29 08:00:00,0.461,2.105,79.085,0.353,267.99,80.846,0.0,915.535,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,227.159,0.0,0.652,5.622,0
1384,2019-03-29 09:00:00,0.613,4.475,72.455,0.169,423.485,100.083,0.0,915.648,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,233.236,0.0,0.649,6.091,0
1385,2019-03-29 10:00:00,0.732,6.893,65.874,0.173,551.669,111.418,0.0,916.007,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,238.116,0.0,0.647,6.55,0
1386,2019-03-29 11:00:00,0.802,7.799,64.743,0.148,643.935,110.516,0.0,915.753,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,239.744,0.0,0.645,6.85,0
1387,2019-03-29 12:00:00,0.809,8.317,63.775,0.151,678.036,111.312,0.0,915.569,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,243.505,0.0,0.643,6.99,0
1388,2019-03-29 13:00:00,0.75,8.789,63.377,0.24,656.475,108.129,0.0,915.321,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,247.114,0.0,0.641,7.172,0
1389,2019-03-29 14:00:00,0.639,9.241,61.511,0.3,565.667,110.041,0.0,914.886,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,250.018,0.0,0.639,7.176,0
1390,2019-03-29 15:00:00,0.493,8.92,62.817,0.351,428.169,110.876,0.0,914.408,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,253.89,0.0,0.637,7.171,0
1391,2019-03-29 16:00:00,0.327,8.362,63.315,0.45,288.691,89.534,0.0,914.198,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,255.219,0.0,0.635,6.96,0
1392,2019-03-29 17:00:00,0.15,7.79,64.798,0.378,136.551,60.461,0.0,913.99,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,251.083,0.0,0.633,6.851,0
1393,2019-03-29 18:00:00,0.0,5.476,72.154,0.461,22.019,17.631,0.0,913.884,When-T_a-RH-v_a-SW_direct-SW_diffuse-Prec-p_a-missing_type-LW_in,248.1,0.0,0.631,6.505,0
