,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,p_a,missing_type,LW_in,DroneV,h_s,a,vp_a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt
554,2019-02-05 11:45:00,0.478,-2.0,88.3,0.5,365.756,96.317,0.0,912.8,SW_directSW_diffuseLW_in,210.844,,,0.754,4.656,0,0.0,0,0,1,207.956,300.347,-89.031,-3.361,0,0,0,0,0,0
555,2019-02-05 12:00:00,0.476,-2.0,89.3,0.6,377.18,96.529,0.0,913.0,SW_directSW_diffuseLW_in,211.15,,,0.753,4.709,0,0.0,0,0,1,215.152,307.911,-88.725,-4.034,0,0,0,0,0,0
556,2019-02-05 12:15:00,0.472,-1.3,79.9,0.5,376.764,95.569,0.0,913.0,SW_directSW_diffuseLW_in,210.256,,,0.753,4.437,0,0.0,0,0,1,215.213,307.016,-89.619,-2.185,0,0,0,0,0,0
557,2019-02-05 12:30:00,0.464,-1.2,81.3,0.6,376.348,94.609,0.0,912.7,SW_directSW_diffuseLW_in,209.362,,,0.753,4.548,0,0.0,0,0,1,213.19,306.122,-90.513,-2.42,0,0,0,0,0,0
558,2019-02-05 12:45:00,0.453,-1.6,85.2,0.5,375.933,93.649,0.0,912.7,SW_directSW_diffuseLW_in,208.467,,,0.752,4.628,0,0.0,0,0,1,211.132,305.228,-91.408,-2.689,0,0,0,0,0,0
559,2019-02-05 13:00:00,0.439,-1.3,86.2,0.2,375.517,92.689,0.0,912.6,SW_directSW_diffuseLW_in,207.573,,,0.752,4.787,0,0.0,0,0,1,211.159,304.334,-92.302,-0.874,0,0,0,0,0,0
560,2019-02-05 13:15:00,0.422,-1.2,86.2,0.2,360.538,90.676,0.0,912.6,SW_directSW_diffuseLW_in,207.588,,,0.751,4.822,0,0.0,0,0,1,200.196,293.289,-92.287,-0.807,0,0,0,0,0,0
561,2019-02-05 13:30:00,0.403,-1.2,88.0,0.2,345.558,88.664,0.0,912.6,SW_directSW_diffuseLW_in,207.603,,,0.751,4.923,0,0.0,0,0,1,189.166,282.244,-92.272,-0.807,0,0,0,0,0,0
562,2019-02-05 13:45:00,0.381,-1.2,89.0,0.2,330.578,86.652,0.0,912.5,SW_directSW_diffuseLW_in,207.617,,,0.751,4.978,0,0.0,0,0,1,178.136,271.2,-92.258,-0.806,0,0,0,0,0,0
563,2019-02-05 14:00:00,0.356,-1.2,91.4,0.4,315.599,84.639,0.0,912.4,SW_directSW_diffuseLW_in,207.632,,,0.75,5.113,0,0.0,0,0,1,166.3,260.155,-92.243,-1.613,0,0,0,0,0,0
564,2019-02-05 14:15:00,0.33,-0.9,89.6,0.3,289.87,81.01,0.0,912.5,SW_directSW_diffuseLW_in,207.474,,,0.75,5.124,0,0.0,0,0,1,147.764,241.072,-92.401,-0.907,0,0,0,0,0,0
565,2019-02-05 14:30:00,0.301,-1.2,92.0,0.3,264.14,77.381,0.0,912.5,SW_directSW_diffuseLW_in,207.317,,,0.749,5.146,0,0.0,0,0,1,128.221,221.989,-92.558,-1.21,0,0,0,0,0,0
566,2019-02-05 14:45:00,0.27,-1.3,92.4,0.2,238.411,73.753,0.0,912.4,SW_directSW_diffuseLW_in,207.16,,,0.749,5.131,0,0.0,0,0,1,109.319,202.907,-92.715,-0.874,0,0,0,0,0,0
567,2019-02-05 15:00:00,0.238,-1.5,91.9,0.2,212.682,70.124,0.0,912.4,SW_directSW_diffuseLW_in,207.002,,,0.748,5.028,0,0.0,0,0,1,89.943,183.824,-92.873,-1.008,0,0,0,0,0,0
568,2019-02-05 15:15:00,0.203,-1.9,91.2,0.2,181.78,64.209,0.0,912.7,SW_directSW_diffuseLW_in,206.594,,,0.748,4.845,0,0.0,0,0,1,65.335,159.893,-93.281,-1.277,0,0,0,0,0,0
569,2019-02-05 15:30:00,0.168,-2.2,90.1,0.2,150.878,58.294,0.0,912.7,SW_directSW_diffuseLW_in,206.187,,,0.748,4.681,0,0.0,0,0,1,40.796,135.962,-93.688,-1.479,0,0,0,0,0,0
570,2019-02-05 15:45:00,0.131,-3.0,90.1,0.5,119.975,52.38,0.0,912.7,SW_directSW_diffuseLW_in,205.779,,,0.747,4.411,0,0.0,0,0,1,12.894,112.031,-94.096,-5.041,0,0,0,0,0,0
571,2019-02-05 16:00:00,0.092,-3.1,92.2,0.3,89.073,46.465,0.0,912.6,SW_directSW_diffuseLW_in,205.371,,,0.747,4.48,0,3.58,0,0,1,-9.529,88.1,-94.504,-3.125,0,0,0,0,0,0
572,2019-02-05 16:15:00,0.053,-3.5,89.9,0.4,68.521,37.097,0.0,912.4,SW_directSW_diffuseLW_in,205.433,,,0.746,4.239,0,3.58,0,0,1,-30.493,68.652,-94.442,-4.704,0,0,0,0,0,0
573,2019-02-05 16:30:00,0.013,-3.8,90.4,0.6,47.97,27.729,0.0,912.4,SW_directSW_diffuseLW_in,205.495,,,0.746,4.168,0,3.58,0,0,1,-52.835,49.204,-94.38,-7.66,0,0,0,0,0,0
574,2019-02-05 16:45:00,0.0,-3.7,93.0,0.5,27.418,18.361,0.0,912.4,SW_directSW_diffuseLW_in,205.556,,,0.746,4.32,0,3.58,0,0,1,-70.778,29.756,-94.319,-6.215,0,0,0,0,0,0
575,2019-02-05 17:00:00,0.0,-4.2,91.2,0.4,6.866,8.993,0.0,912.9,SW_directSW_diffuseLW_in,205.618,,,0.745,4.08,0,3.58,0,0,1,-89.596,10.308,-94.257,-5.647,0,0,0,0,0,0
576,2019-02-05 17:15:00,0.0,-4.7,90.8,0.3,5.15,6.745,0.0,913.0,SW_directSW_diffuseLW_in,205.394,,,0.745,3.912,0,3.58,0,0,1,-91.489,7.732,-94.481,-4.74,0,0,0,0,0,0
577,2019-02-05 17:30:00,0.0,-5.1,92.6,0.4,3.433,4.496,0.0,913.1,SW_directSW_diffuseLW_in,205.169,,,0.744,3.87,0,3.58,0,0,1,-96.411,5.154,-94.706,-6.859,0,0,0,0,0,0
578,2019-02-05 17:45:00,0.0,-5.2,91.0,0.5,1.716,2.248,0.0,913.2,SW_directSW_diffuseLW_in,204.944,,,0.744,3.774,0,3.58,0,0,1,-101.097,2.577,-94.931,-8.743,0,0,0,0,0,0
579,2019-02-05 18:00:00,0.0,-5.4,92.6,0.5,0.0,0.0,0.0,913.2,SW_directSW_diffuseLW_in,204.72,,,0.743,3.783,0,3.58,0,0,1,-104.234,0.0,-95.155,-9.079,0,0,0,0,0,0
580,2019-02-05 18:15:00,0.0,-5.4,91.4,0.3,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,203.282,,,0.743,3.734,0,3.58,0,0,1,-102.041,0.0,-96.593,-5.448,0,0,0,0,0,0
581,2019-02-05 18:30:00,0.0,-5.9,90.5,0.3,0.0,0.0,0.0,913.5,SW_directSW_diffuseLW_in,201.844,,,0.743,3.558,0,3.58,0,0,1,-103.984,0.0,-98.031,-5.954,0,0,0,0,0,0
582,2019-02-05 18:45:00,0.0,-6.2,91.1,0.3,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,200.406,,,0.742,3.501,0,3.58,0,0,1,-105.724,0.0,-99.469,-6.256,0,0,0,0,0,0
583,2019-02-05 19:00:00,0.0,-6.3,92.3,0.4,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,198.968,,,0.742,3.52,0,3.58,0,0,1,-109.381,0.0,-100.907,-8.475,0,0,0,0,0,0
584,2019-02-05 19:15:00,0.0,-6.3,92.2,0.5,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,199.17,,,0.741,3.516,0,3.58,0,0,1,-111.298,0.0,-100.705,-10.593,0,0,0,0,0,0
585,2019-02-05 19:30:00,0.0,-6.5,91.2,0.4,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,199.372,,,0.741,3.425,0,3.58,0,0,1,-109.246,0.0,-100.503,-8.744,0,0,0,0,0,0
586,2019-02-05 19:45:00,0.0,-6.9,91.4,0.3,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,199.573,,,0.741,3.328,0,3.58,0,0,1,-107.263,0.0,-100.302,-6.961,0,0,0,0,0,0
587,2019-02-05 20:00:00,0.0,-6.9,91.9,0.3,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,199.775,,,0.74,3.346,0,3.58,0,0,1,-107.061,0.0,-100.1,-6.961,0,0,0,0,0,0
588,2019-02-05 20:15:00,0.0,-6.9,92.0,0.5,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,199.404,,,0.74,3.35,0,3.58,0,0,1,-112.074,0.0,-100.471,-11.604,0,0,0,0,0,0
589,2019-02-05 20:30:00,0.0,-7.1,91.4,0.3,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,199.034,,,0.739,3.277,0,3.58,0,0,1,-108.005,0.0,-100.841,-7.164,0,0,0,0,0,0
590,2019-02-05 20:45:00,0.0,-7.2,91.4,0.4,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,198.663,,,0.739,3.252,0,3.58,0,0,1,-110.898,0.0,-101.212,-9.686,0,0,0,0,0,0
591,2019-02-05 21:00:00,0.0,-7.4,91.4,0.3,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,198.292,,,0.739,3.202,0,3.58,0,0,1,-109.049,0.0,-101.583,-7.467,0,0,0,0,0,0
592,2019-02-05 21:15:00,0.0,-7.4,91.3,0.5,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,198.107,,,0.738,3.198,0,3.58,0,0,1,-114.212,0.0,-101.768,-12.444,0,0,0,0,0,0
593,2019-02-05 21:30:00,0.0,-7.8,91.3,0.4,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,197.922,,,0.738,3.1,0,3.58,0,0,1,-112.446,0.0,-101.953,-10.494,0,0,0,0,0,0
594,2019-02-05 21:45:00,0.0,-8.4,90.1,0.4,0.0,0.0,0.0,913.5,SW_directSW_diffuseLW_in,197.737,,,0.737,2.92,0,3.58,0,0,1,-113.44,0.0,-102.138,-11.302,0,0,0,0,0,0
595,2019-02-05 22:00:00,0.0,-8.1,91.6,0.3,0.0,0.0,0.0,913.5,SW_directSW_diffuseLW_in,197.552,,,0.737,3.039,0,3.58,0,0,1,-110.496,0.0,-102.323,-8.174,0,0,0,0,0,0
596,2019-02-05 22:15:00,0.0,-8.0,92.0,0.4,0.0,0.0,0.0,913.6,SW_directSW_diffuseLW_in,199.372,,,0.737,3.076,0,3.58,0,0,1,-111.268,0.0,-100.503,-10.765,0,0,0,0,0,0
597,2019-02-05 22:30:00,0.0,-8.3,91.1,0.4,0.0,0.0,0.0,913.5,SW_directSW_diffuseLW_in,201.191,,,0.736,2.975,0,3.58,0,0,1,-109.851,0.0,-98.684,-11.168,0,0,0,0,0,0
598,2019-02-05 22:45:00,0.0,-8.3,91.4,0.4,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,203.01,,,0.736,2.985,0,3.58,0,0,1,-108.031,0.0,-96.865,-11.166,0,0,0,0,0,0
599,2019-02-05 23:00:00,0.0,-8.7,90.6,0.4,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,204.83,,,0.735,2.868,0,3.58,0,0,1,-106.749,0.0,-95.045,-11.705,0,0,0,0,0,0
600,2019-02-05 23:15:00,0.0,-9.0,90.2,0.4,0.0,0.0,0.0,913.3,SW_directSW_diffuseLW_in,205.273,,,0.735,2.789,0,3.58,0,0,1,-106.708,0.0,-94.602,-12.107,0,0,0,0,0,0
601,2019-02-05 23:30:00,0.0,-9.1,91.8,0.4,0.0,0.0,0.0,913.4,SW_directSW_diffuseLW_in,205.716,,,0.735,2.816,0,3.58,0,0,1,-106.401,0.0,-94.159,-12.243,0,0,0,0,0,0
602,2019-02-05 23:45:00,0.0,-9.0,91.9,0.4,0.0,0.0,0.0,913.2,SW_directSW_diffuseLW_in,206.158,,,0.734,2.841,0,3.58,0,0,1,-105.822,0.0,-93.717,-12.105,0,0,0,0,0,0
603,2019-02-06 00:00:00,0.0,-9.1,91.3,0.3,0.0,0.0,0.0,913.2,SW_directSW_diffuseLW_in,206.601,,,0.734,2.8,0,3.58,0,0,1,-102.454,0.0,-93.274,-9.18,0,0,0,0,0,0
604,2019-02-06 00:15:00,0.0,-9.5,90.6,0.5,0.0,0.0,0.0,913.1,SW_directSW_diffuseLW_in,207.332,,,0.733,2.693,0,3.58,0,0,1,-108.513,0.0,-92.543,-15.971,0,0,0,0,0,0
605,2019-02-06 00:30:00,0.0,-9.2,91.8,0.3,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,208.064,,,0.733,2.794,0,3.58,0,0,1,-101.089,0.0,-91.811,-9.279,0,0,0,0,0,0
606,2019-02-06 00:45:00,0.0,-9.3,89.3,0.4,0.0,0.0,0.0,913.1,SW_directSW_diffuseLW_in,208.795,,,0.733,2.696,0,3.58,0,0,1,-103.587,0.0,-91.08,-12.508,0,0,0,0,0,0
607,2019-02-06 01:00:00,0.0,-9.9,89.0,0.4,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,209.526,,,0.732,2.563,0,3.58,0,0,1,-103.662,0.0,-90.349,-13.313,0,0,0,0,0,0
608,2019-02-06 01:15:00,0.0,-9.8,91.7,0.4,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,211.528,,,0.732,2.661,0,3.58,0,0,1,-101.525,0.0,-88.347,-13.179,0,0,0,0,0,0
609,2019-02-06 01:30:00,0.0,-9.6,91.6,0.5,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,213.531,,,0.731,2.701,0,3.58,0,0,1,-102.481,0.0,-86.344,-16.137,0,0,0,0,0,0
610,2019-02-06 01:45:00,0.0,-9.4,90.7,0.3,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,215.534,,,0.731,2.717,0,3.58,0,0,1,-93.821,0.0,-84.341,-9.481,0,0,0,0,0,0
611,2019-02-06 02:00:00,0.0,-9.5,90.7,0.3,0.0,0.0,0.0,913.0,SW_directSW_diffuseLW_in,217.536,,,0.731,2.696,0,3.58,0,0,1,-91.92,0.0,-82.339,-9.581,0,0,0,0,0,0
612,2019-02-06 02:15:00,0.0,-9.5,91.0,0.4,0.0,0.0,0.0,912.8,SW_directSW_diffuseLW_in,217.084,,,0.73,2.705,0,3.58,0,0,1,-95.563,0.0,-82.791,-12.772,0,0,0,0,0,0
613,2019-02-06 02:30:00,0.0,-9.4,90.9,0.4,0.0,0.0,0.0,912.8,SW_directSW_diffuseLW_in,216.632,,,0.73,2.723,0,3.58,0,0,1,-95.88,0.0,-83.243,-12.638,0,0,0,0,0,0
614,2019-02-06 02:45:00,0.0,-10.0,89.2,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,216.18,,,0.729,2.548,0,3.58,0,0,1,-97.138,0.0,-83.695,-13.443,0,0,0,0,0,0
615,2019-02-06 03:00:00,0.0,-9.9,90.7,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,215.728,,,0.729,2.612,0,3.58,0,0,1,-97.455,0.0,-84.147,-13.309,0,0,0,0,0,0
616,2019-02-06 03:15:00,0.0,-10.5,89.1,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,217.179,,,0.729,2.446,0,3.58,0,0,1,-96.811,0.0,-82.696,-14.115,0,0,0,0,0,0
617,2019-02-06 03:30:00,0.0,-10.3,90.6,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,218.63,,,0.728,2.527,0,3.58,0,0,1,-95.091,0.0,-81.245,-13.846,0,0,0,0,0,0
618,2019-02-06 03:45:00,0.0,-10.3,92.1,0.3,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,220.081,,,0.728,2.569,0,3.58,0,0,1,-90.177,0.0,-79.794,-10.384,0,0,0,0,0,0
619,2019-02-06 04:00:00,0.0,-10.0,91.3,0.5,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,221.532,,,0.727,2.608,0,3.58,0,0,1,-95.145,0.0,-78.343,-16.802,0,0,0,0,0,0
620,2019-02-06 04:15:00,0.0,-9.9,91.0,0.3,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,223.125,,,0.727,2.62,0,3.58,0,0,1,-86.73,0.0,-76.75,-9.98,0,0,0,0,0,0
621,2019-02-06 04:30:00,0.0,-9.9,90.8,0.3,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,224.718,,,0.727,2.615,0,3.58,0,0,1,-85.137,0.0,-75.157,-9.98,0,0,0,0,0,0
622,2019-02-06 04:45:00,0.0,-9.9,90.4,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,226.31,,,0.726,2.603,0,3.58,0,0,1,-86.873,0.0,-73.565,-13.309,0,0,0,0,0,0
623,2019-02-06 05:00:00,0.0,-10.2,91.4,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,227.903,,,0.726,2.57,0,3.58,0,0,1,-85.684,0.0,-71.972,-13.712,0,0,0,0,0,0
624,2019-02-06 05:15:00,0.0,-10.0,90.2,0.5,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,223.559,,,0.725,2.577,0,3.58,0,0,1,-93.119,0.0,-76.316,-16.804,0,0,0,0,0,0
625,2019-02-06 05:30:00,0.0,-9.9,90.8,0.4,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,219.216,,,0.725,2.615,0,3.58,0,0,1,-93.966,0.0,-80.659,-13.307,0,0,0,0,0,0
626,2019-02-06 05:45:00,0.0,-10.0,89.5,0.3,0.0,0.0,0.0,912.6,SW_directSW_diffuseLW_in,214.872,,,0.725,2.557,0,3.58,0,0,1,-95.084,0.0,-85.003,-10.081,0,0,0,0,0,0
627,2019-02-06 06:00:00,0.0,-10.4,91.0,0.4,0.0,0.0,0.0,912.7,SW_directSW_diffuseLW_in,210.528,,,0.724,2.518,0,3.58,0,0,1,-103.327,0.0,-89.347,-13.981,0,0,0,0,0,0
628,2019-02-06 06:15:00,0.0,-10.1,90.9,0.3,0.008,0.067,0.0,912.7,SW_directSW_diffuseLW_in,213.227,,,0.724,2.576,0,3.58,0,0,1,-96.782,0.049,-86.648,-10.183,0,0,0,0,0,0
629,2019-02-06 06:30:00,0.0,-10.5,89.9,0.3,0.016,0.134,0.0,912.6,SW_directSW_diffuseLW_in,215.926,,,0.724,2.468,0,3.58,0,0,1,-94.436,0.098,-83.949,-10.585,0,0,0,0,0,0
630,2019-02-06 06:45:00,0.0,-10.7,89.5,0.4,0.025,0.202,0.0,912.7,SW_directSW_diffuseLW_in,218.624,,,0.723,2.418,0,3.58,0,0,1,-95.487,0.148,-81.251,-14.384,0,0,0,0,0,0
631,2019-02-06 07:00:00,0.016,-10.3,90.7,0.6,0.033,0.269,0.0,912.7,SW_directSW_diffuseLW_in,221.323,,,0.723,2.53,0,3.58,0,0,1,-99.125,0.196,-78.552,-20.77,0,0,0,0,0,0
632,2019-02-06 07:15:00,0.057,-10.5,89.8,0.5,7.025,7.088,0.0,912.7,SW_directSW_diffuseLW_in,221.772,,,0.722,2.465,0,3.58,0,0,1,-86.573,9.173,-78.103,-17.644,0,0,0,0,0,0
633,2019-02-06 07:30:00,0.096,-10.3,90.6,0.6,14.016,13.907,0.0,912.7,SW_directSW_diffuseLW_in,222.22,,,0.722,2.527,0,3.58,0,0,1,-80.274,18.15,-77.655,-20.77,0,0,0,0,0,0
634,2019-02-06 07:45:00,0.134,-10.0,90.6,0.4,21.008,20.726,0.0,912.8,SW_directSW_diffuseLW_in,222.668,,,0.722,2.588,0,3.58,0,0,1,-63.524,27.127,-77.207,-13.445,0,0,0,0,0,0
635,2019-02-06 08:00:00,0.172,-9.9,90.4,0.4,28.0,27.545,0.0,912.8,SW_directSW_diffuseLW_in,223.117,,,0.721,2.603,0,3.58,0,0,1,-53.963,36.104,-76.758,-13.31,0,0,0,0,0,0
636,2019-02-06 08:15:00,0.207,-9.8,90.4,0.4,49.744,38.636,0.0,912.9,SW_directSW_diffuseLW_in,222.781,,,0.721,2.624,0,3.58,0,0,1,-32.824,57.447,-77.094,-13.177,0,0,0,0,0,0
637,2019-02-06 08:30:00,0.242,-9.9,89.5,0.4,71.489,49.726,0.0,912.9,SW_directSW_diffuseLW_in,222.444,,,0.72,2.577,0,3.58,0,0,1,-11.952,78.79,-77.431,-13.312,0,0,0,0,0,0
638,2019-02-06 08:45:00,0.274,-9.7,89.8,0.4,93.233,60.817,0.0,912.9,SW_directSW_diffuseLW_in,222.108,,,0.72,2.627,0,0.0,0,0,1,9.323,100.132,-77.767,-13.043,0,0,0,0,0,0
639,2019-02-06 09:00:00,0.305,-9.5,90.7,0.4,114.978,71.908,0.0,912.9,SW_directSW_diffuseLW_in,221.772,,,0.72,2.696,0,0.0,0,0,1,30.6,121.476,-78.103,-12.774,0,0,0,0,0,0
640,2019-02-06 09:15:00,0.334,-8.9,91.5,0.6,141.552,76.816,0.0,912.7,SW_directSW_diffuseLW_in,220.763,,,0.719,2.851,0,0.0,0,0,1,44.881,141.939,-79.112,-17.947,0,0,0,0,0,0
641,2019-02-06 09:30:00,0.361,-7.0,91.0,0.5,168.125,81.724,0.0,912.7,SW_directSW_diffuseLW_in,219.754,,,0.719,3.288,0,0.0,0,0,1,70.519,162.402,-80.121,-11.763,0,0,0,0,0,0
642,2019-02-06 09:45:00,0.385,-5.1,85.8,0.5,194.698,86.632,0.0,912.7,SW_directSW_diffuseLW_in,218.745,,,0.718,3.586,0,0.0,0,0,1,93.165,182.864,-81.13,-8.57,0,0,0,0,0,0
643,2019-02-06 10:00:00,0.408,-3.1,81.0,0.4,221.272,91.54,0.0,912.5,SW_directSW_diffuseLW_in,217.736,,,0.718,3.936,0,0.0,0,0,1,117.023,203.328,-82.139,-4.166,0,0,0,0,0,0
644,2019-02-06 10:15:00,0.427,-2.6,80.0,0.5,245.534,94.601,0.0,912.4,SW_directSW_diffuseLW_in,215.611,,,0.718,4.035,0,0.0,0,0,1,132.457,221.088,-84.264,-4.368,0,0,0,0,0,0
645,2019-02-06 10:30:00,0.444,-1.2,76.8,0.2,269.795,97.661,0.0,912.4,SW_directSW_diffuseLW_in,213.486,,,0.717,4.296,0,0.0,0,0,1,151.652,238.846,-86.389,-0.806,0,0,0,0,0,0
646,2019-02-06 10:45:00,0.458,0.1,73.8,0.2,294.056,100.721,0.0,912.2,SW_directSW_diffuseLW_in,211.361,,,0.717,4.54,0,0.0,0,0,1,168.159,256.605,-88.514,0.067,0,0,0,0,0,0
647,2019-02-06 11:00:00,0.469,0.5,73.1,0.1,318.318,103.782,0.0,912.0,SW_directSW_diffuseLW_in,209.236,,,0.717,4.629,0,0.0,0,0,1,183.894,274.365,-90.639,0.168,0,0,0,0,0,0
648,2019-02-06 11:15:00,0.477,0.3,75.9,0.1,337.418,102.624,0.0,911.8,SW_directSW_diffuseLW_in,207.135,,,0.716,4.737,0,0.0,0,0,1,193.388,286.027,-92.74,0.101,0,0,0,0,0,0
649,2019-02-06 11:30:00,0.482,1.1,74.3,0.1,356.519,101.465,0.0,911.7,SW_directSW_diffuseLW_in,205.034,,,0.716,4.914,0,0.0,0,0,1,203.218,297.69,-94.841,0.369,0,0,0,0,0,0
650,2019-02-06 11:45:00,0.483,0.6,78.5,0.1,375.62,100.306,0.0,911.4,SW_directSW_diffuseLW_in,202.932,,,0.715,5.007,0,0.0,0,0,1,212.611,309.352,-96.943,0.201,0,0,0,0,0,0
651,2019-02-06 12:00:00,0.482,0.5,80.1,0.1,394.72,99.148,0.0,911.3,SW_directSW_diffuseLW_in,200.831,,,0.715,5.073,0,0.0,0,0,1,222.138,321.014,-99.044,0.168,0,0,0,0,0,0
652,2019-02-06 12:15:00,0.477,-0.2,85.0,0.4,392.813,97.95,0.0,911.1,SW_directSW_diffuseLW_in,200.404,,,0.715,5.116,0,0.0,0,0,1,219.257,318.996,-99.471,-0.268,0,0,0,0,0,0
653,2019-02-06 12:30:00,0.469,-0.9,89.7,0.4,390.907,96.751,0.0,911.1,SW_directSW_diffuseLW_in,199.978,,,0.714,5.129,0,0.0,0,0,1,215.873,316.978,-99.897,-1.208,0,0,0,0,0,0
654,2019-02-06 12:45:00,0.458,-0.7,87.6,0.3,389.0,95.552,0.0,910.8,SW_directSW_diffuseLW_in,199.551,,,0.714,5.083,0,0.0,0,0,1,213.931,314.959,-100.324,-0.704,0,0,0,0,0,0
655,2019-02-06 13:00:00,0.444,-0.6,87.8,0.3,387.093,94.354,0.0,910.7,SW_directSW_diffuseLW_in,199.124,,,0.714,5.132,0,0.0,0,0,1,211.586,312.941,-100.751,-0.604,0,0,0,0,0,0
656,2019-02-06 13:15:00,0.427,-0.6,88.7,0.2,371.798,92.411,0.0,910.6,SW_directSW_diffuseLW_in,199.5,,,0.713,5.185,0,0.0,0,0,1,200.959,301.736,-100.375,-0.402,0,0,0,0,0,0
657,2019-02-06 13:30:00,0.408,-0.7,89.0,0.4,356.504,90.468,0.0,910.5,SW_directSW_diffuseLW_in,199.876,,,0.713,5.165,0,0.0,0,0,1,189.595,290.532,-99.999,-0.939,0,0,0,0,0,0
658,2019-02-06 13:45:00,0.386,-0.8,90.8,0.3,341.209,88.526,0.0,910.4,SW_directSW_diffuseLW_in,200.252,,,0.712,5.231,0,0.0,0,0,1,178.901,279.328,-99.623,-0.805,0,0,0,0,0,0
659,2019-02-06 14:00:00,0.361,-0.9,91.7,0.4,325.914,86.583,0.0,910.2,SW_directSW_diffuseLW_in,200.628,,,0.712,5.244,0,0.0,0,0,1,167.67,268.123,-99.247,-1.207,0,0,0,0,0,0
660,2019-02-06 14:15:00,0.335,-0.7,90.9,0.1,299.566,83.038,0.0,910.0,SW_directSW_diffuseLW_in,200.85,,,0.712,5.275,0,0.0,0,0,1,149.434,248.693,-99.025,-0.235,0,0,0,0,0,0
661,2019-02-06 14:30:00,0.306,-0.9,86.7,0.2,273.219,79.494,0.0,910.0,SW_directSW_diffuseLW_in,201.073,,,0.711,4.958,0,0.0,0,0,1,129.859,229.263,-98.802,-0.603,0,0,0,0,0,0
662,2019-02-06 14:45:00,0.275,-0.9,90.6,0.2,246.872,75.95,0.0,909.8,SW_directSW_diffuseLW_in,201.296,,,0.711,5.181,0,0.0,0,0,1,110.653,209.834,-98.579,-0.603,0,0,0,0,0,0
663,2019-02-06 15:00:00,0.242,-1.0,90.9,0.2,220.524,72.405,0.0,909.7,SW_directSW_diffuseLW_in,201.518,,,0.711,5.16,0,0.0,0,0,1,91.377,190.404,-98.357,-0.67,0,0,0,0,0,0
664,2019-02-06 15:15:00,0.208,-1.1,89.6,0.2,189.268,66.327,0.0,909.7,SW_directSW_diffuseLW_in,201.118,,,0.71,5.049,0,0.0,0,0,1,66.643,166.137,-98.757,-0.737,0,0,0,0,0,0
665,2019-02-06 15:30:00,0.172,-1.667,73.124,0.188,158.012,60.249,0.0,910.207,T_aRHv_ap_aSW_directSW_diffuseLW_in,200.719,,,0.71,3.952,0,0.0,0,0,1,41.664,141.87,-99.156,-1.05,0,0,0,0,0,0
666,2019-02-06 15:45:00,0.135,-2.027,73.66,0.205,126.755,54.171,0.0,910.206,T_aRHv_ap_aSW_directSW_diffuseLW_in,200.32,,,0.709,3.877,0,0.0,0,0,1,16.655,117.602,-99.555,-1.393,0,0,0,0,0,0
667,2019-02-06 16:00:00,0.097,-2.388,74.196,0.222,95.499,48.093,0.0,910.206,T_aRHv_ap_aSW_directSW_diffuseLW_in,199.92,,,0.709,3.802,0,3.58,0,0,1,-8.397,93.335,-99.955,-1.777,0,0,0,0,0,0
