,time,ghi,sea,Discharge,temp,RH,wind,SW_global,ppt,press,alb,vp_a,LW_in,SW_direct,SW_diffuse,T_F,e_a
512,2022-06-22 08:00:00,368.729,0.407,30.0,-4.6,72.0,1.8,0.0,0.0,548.924,0.263,3.13,193.599,0.0,0.0,0.0,0.656
513,2022-06-22 09:00:00,568.171,0.608,30.0,-1.2,62.0,2.0,0.0,0.0,548.924,0.263,3.472,206.252,0.0,0.0,0.0,0.665
514,2022-06-22 10:00:00,720.686,0.778,30.0,1.3,45.0,1.4,0.0,0.0,548.924,0.263,3.022,209.464,0.0,0.0,0.0,0.651
515,2022-06-22 11:00:00,810.945,0.891,30.0,3.2,38.0,2.4,0.0,0.0,548.924,0.263,2.922,214.085,0.0,0.0,0.0,0.647
516,2022-06-22 12:00:00,830.556,0.917,30.0,4.8,31.0,2.8,0.0,0.0,548.924,0.263,2.667,216.075,0.0,0.0,0.0,0.638
517,2022-06-22 13:00:00,777.739,0.848,30.0,6.0,35.0,5.7,0.0,0.0,548.924,0.263,3.274,226.218,0.0,0.0,0.0,0.657
518,2022-06-22 14:00:00,657.319,0.705,30.0,6.4,34.0,4.4,0.0,0.0,548.924,0.263,3.269,227.427,0.0,0.0,0.0,0.657
519,2022-06-22 15:00:00,480.793,0.518,30.0,6.5,34.0,5.4,0.0,0.0,548.924,0.262,3.292,227.965,0.0,0.0,0.0,0.657
520,2022-06-22 16:00:00,267.246,0.308,30.0,6.3,34.0,5.6,0.0,0.0,548.924,0.262,3.247,226.89,0.0,0.0,0.0,0.656
521,2022-06-22 17:00:00,52.016,0.083,30.0,5.7,34.0,5.1,0.0,0.0,548.924,0.262,3.115,223.686,0.0,0.0,0.0,0.652
522,2022-06-22 18:00:00,0.0,0.0,30.0,4.4,43.0,5.0,0.0,0.0,548.924,0.262,3.598,224.263,0.0,0.0,0.0,0.667
523,2022-06-22 19:00:00,0.0,0.0,30.0,1.2,63.0,3.2,0.0,0.0,548.924,0.262,4.2,219.245,0.0,0.0,0.0,0.683
524,2022-06-22 20:00:00,0.0,0.0,30.0,-0.4,79.0,3.7,0.0,0.0,548.924,0.262,4.69,217.763,0.0,0.0,0.0,0.694
525,2022-06-22 21:00:00,0.0,0.0,30.0,-1.2,86.0,2.3,0.0,0.0,548.924,0.262,4.816,216.123,0.0,0.0,0.0,0.697
526,2022-06-22 22:00:00,0.0,0.0,30.0,-1.6,85.0,2.6,0.0,0.0,548.924,0.262,4.622,213.641,0.0,0.0,0.0,0.693
527,2022-06-22 23:00:00,0.0,0.0,30.0,-2.3,89.0,3.0,0.0,0.0,548.924,0.262,4.596,211.353,0.0,0.0,0.0,0.693
528,2022-06-23 00:00:00,0.0,0.0,30.0,-3.5,98.0,3.3,0.0,0.0,548.924,0.262,4.628,207.972,0.0,0.0,0.0,0.694
529,2022-06-23 01:00:00,0.0,0.0,30.0,-4.6,96.0,1.8,0.0,0.0,548.924,0.261,4.174,201.721,0.0,0.0,0.0,0.684
530,2022-06-23 02:00:00,0.0,0.0,30.0,-3.8,87.0,1.4,0.0,0.0,548.924,0.261,4.017,202.937,0.0,0.0,0.0,0.68
531,2022-06-23 03:00:00,0.0,0.0,30.0,-4.4,97.0,0.1,0.0,0.0,548.924,0.261,4.282,203.038,0.0,0.0,0.0,0.686
532,2022-06-23 04:00:00,0.0,0.0,30.0,-5.6,87.0,1.9,0.0,0.0,548.924,0.261,3.507,193.951,0.0,0.0,0.0,0.668
533,2022-06-23 05:00:00,0.0,0.0,30.0,-5.7,74.0,0.0,0.0,0.0,548.924,0.261,2.96,189.04,0.0,0.0,0.0,0.652
534,2022-06-23 06:00:00,0.0,0.0,30.0,-5.1,64.0,0.6,0.0,0.0,548.924,0.261,2.679,187.987,0.0,0.0,0.0,0.642
535,2022-06-23 07:00:00,146.768,0.187,30.0,-5.8,68.0,0.1,0.0,0.0,548.924,0.261,2.699,186.298,0.0,0.0,0.0,0.643
536,2022-06-23 08:00:00,368.002,0.406,30.0,-5.2,90.0,1.3,0.0,0.0,548.924,0.261,3.739,196.872,0.0,0.0,0.0,0.674
537,2022-06-23 09:00:00,567.578,0.608,30.0,-0.7,59.0,1.7,0.0,0.0,548.924,0.261,3.427,207.334,0.0,0.0,0.0,0.664
538,2022-06-23 10:00:00,720.296,0.777,30.0,0.6,47.0,3.1,0.0,0.0,548.924,0.261,3.001,207.204,0.0,0.0,0.0,0.651
539,2022-06-23 11:00:00,810.803,0.891,30.0,1.3,42.0,5.8,0.0,0.0,548.924,0.26,2.82,207.41,0.0,0.0,0.0,0.645
540,2022-06-23 12:00:00,830.679,0.917,30.0,4.5,32.0,6.5,0.0,0.0,548.924,0.26,2.696,215.508,0.0,0.0,0.0,0.64
541,2022-06-23 13:00:00,778.123,0.848,30.0,4.7,38.0,6.1,0.0,0.0,548.924,0.26,3.247,221.922,0.0,0.0,0.0,0.657
542,2022-06-23 14:00:00,657.933,0.706,30.0,5.2,37.0,5.6,0.0,0.0,548.924,0.26,3.274,223.729,0.0,0.0,0.0,0.657
543,2022-06-23 15:00:00,481.583,0.519,30.0,5.4,42.0,7.2,0.0,0.0,548.924,0.26,3.768,228.904,0.0,0.0,0.0,0.671
544,2022-06-23 16:00:00,268.12,0.309,30.0,4.9,52.0,6.6,0.0,0.0,548.924,0.26,4.506,233.202,0.0,0.0,0.0,0.688
545,2022-06-23 17:00:00,52.75,0.084,30.0,5.2,45.0,6.9,0.0,0.0,548.924,0.26,3.982,230.074,0.0,0.0,0.0,0.676
546,2022-06-23 18:00:00,0.0,0.0,30.0,3.4,51.0,4.4,0.0,0.0,548.924,0.26,3.977,224.352,0.0,0.0,0.0,0.676
547,2022-06-23 19:00:00,0.0,0.0,30.0,0.1,66.0,4.6,0.0,0.0,548.924,0.26,4.064,214.859,0.0,0.0,0.0,0.68
548,2022-06-23 20:00:00,0.0,0.0,30.0,-1.3,66.0,4.6,0.0,0.0,548.924,0.26,3.669,207.59,0.0,0.0,0.0,0.67
549,2022-06-23 21:00:00,0.0,0.0,30.0,-2.4,73.0,3.9,0.0,0.0,548.924,0.26,3.742,204.943,0.0,0.0,0.0,0.673
550,2022-06-23 22:00:00,0.0,0.0,30.0,-3.6,79.0,4.1,0.0,0.0,548.924,0.259,3.703,201.163,0.0,0.0,0.0,0.672
551,2022-06-23 23:00:00,0.0,0.0,30.0,-4.5,89.0,1.2,0.0,0.0,548.924,0.259,3.899,200.054,0.0,0.0,0.0,0.677
552,2022-06-24 00:00:00,0.0,0.0,30.0,-4.3,89.0,2.2,0.0,0.0,548.924,0.259,3.958,201.061,0.0,0.0,0.0,0.679
553,2022-06-24 01:00:00,0.0,0.0,30.0,-4.7,87.0,1.2,0.0,0.0,548.924,0.259,3.754,198.405,0.0,0.0,0.0,0.674
554,2022-06-24 02:00:00,0.0,0.0,30.0,-5.5,88.0,1.2,0.0,0.0,548.924,0.259,3.574,194.76,0.0,0.0,0.0,0.669
555,2022-06-24 03:00:00,0.0,0.0,30.0,-4.7,97.0,0.0,0.0,0.0,548.924,0.259,4.186,201.513,0.0,0.0,0.0,0.684
556,2022-06-24 04:00:00,0.0,0.0,30.0,-4.3,93.0,1.1,0.0,0.0,548.924,0.259,4.136,202.328,0.0,0.0,0.0,0.683
557,2022-06-24 05:00:00,0.0,0.0,30.0,-4.7,94.0,1.2,0.0,0.0,548.924,0.259,4.056,200.61,0.0,0.0,0.0,0.681
558,2022-06-24 06:00:00,0.0,0.0,30.0,-5.1,92.0,0.0,0.0,0.0,548.924,0.259,3.852,197.99,0.0,0.0,0.0,0.676
559,2022-06-24 07:00:00,146.073,0.187,30.0,-5.8,97.0,0.7,0.0,0.0,548.924,0.259,3.851,195.995,0.0,0.0,0.0,0.677
560,2022-06-24 08:00:00,367.339,0.406,30.0,-5.2,100.0,0.0,0.0,0.0,548.924,0.259,4.155,199.858,0.0,0.0,0.0,0.684
561,2022-06-24 09:00:00,567.063,0.607,30.0,-2.0,80.0,1.0,0.0,0.0,548.924,0.259,4.224,209.712,0.0,0.0,0.0,0.684
562,2022-06-24 10:00:00,719.995,0.777,30.0,0.8,56.0,5.4,0.0,0.0,548.924,0.259,3.627,213.496,0.0,0.0,0.0,0.669
563,2022-06-24 11:00:00,810.753,0.891,30.0,1.8,43.0,4.1,0.0,0.0,548.924,0.258,2.993,210.651,0.0,0.0,0.0,0.65
564,2022-06-24 12:00:00,830.896,0.918,30.0,3.0,34.0,5.7,0.0,0.0,548.924,0.258,2.578,209.697,0.0,0.0,0.0,0.636
565,2022-06-24 13:00:00,778.595,0.849,30.0,3.9,29.0,6.2,0.0,0.0,548.924,0.258,2.343,209.469,0.0,0.0,0.0,0.627
566,2022-06-24 14:00:00,658.626,0.706,30.0,4.2,24.0,5.1,0.0,0.0,548.924,0.258,1.98,205.352,0.0,0.0,0.0,0.612
567,2022-06-24 15:00:00,482.437,0.52,30.0,4.8,29.0,4.8,0.0,0.0,548.924,0.258,2.495,214.026,0.0,0.0,0.0,0.632
568,2022-06-24 16:00:00,269.042,0.31,30.0,4.8,33.0,4.4,0.0,0.0,548.924,0.258,2.84,218.014,0.0,0.0,0.0,0.644
569,2022-06-24 17:00:00,53.513,0.085,30.0,4.2,40.0,7.0,0.0,0.0,548.924,0.258,3.3,220.898,0.0,0.0,0.0,0.658
570,2022-06-24 18:00:00,0.0,0.0,30.0,3.0,43.0,6.7,0.0,0.0,548.924,0.258,3.26,216.852,0.0,0.0,0.0,0.658
571,2022-06-24 19:00:00,0.0,0.0,30.0,0.9,52.0,5.5,0.0,0.0,548.924,0.258,3.392,211.763,0.0,0.0,0.0,0.662
572,2022-06-24 20:00:00,0.0,0.0,30.0,-0.6,57.0,5.8,0.0,0.0,548.924,0.258,3.335,206.823,0.0,0.0,0.0,0.661
573,2022-06-24 21:00:00,0.0,0.0,30.0,-1.8,55.0,4.9,0.0,0.0,548.924,0.258,2.947,199.769,0.0,0.0,0.0,0.65
574,2022-06-24 22:00:00,0.0,0.0,30.0,-2.0,49.0,5.7,0.0,0.0,548.924,0.258,2.587,195.529,0.0,0.0,0.0,0.638
575,2022-06-24 23:00:00,0.0,0.0,30.0,-2.3,51.0,4.4,0.0,0.0,548.924,0.258,2.633,195.192,0.0,0.0,0.0,0.64
576,2022-06-25 00:00:00,0.0,0.0,30.0,-2.2,53.0,5.8,0.0,0.0,548.924,0.258,2.757,196.755,0.0,0.0,0.0,0.644
577,2022-06-25 01:00:00,0.0,0.0,30.0,-2.3,56.0,3.4,0.0,0.0,548.924,0.257,2.892,197.817,0.0,0.0,0.0,0.648
578,2022-06-25 02:00:00,0.0,0.0,30.0,-3.9,67.0,1.0,0.0,0.0,548.924,0.257,3.071,195.015,0.0,0.0,0.0,0.654
579,2022-06-25 03:00:00,0.0,0.0,30.0,-4.1,69.0,3.8,0.0,0.0,548.924,0.257,3.115,194.857,0.0,0.0,0.0,0.656
580,2022-06-25 04:00:00,0.0,0.0,30.0,-3.8,65.0,1.1,0.0,0.0,548.924,0.257,3.001,194.659,0.0,0.0,0.0,0.652
581,2022-06-25 05:00:00,0.0,0.0,30.0,-4.1,63.0,0.0,0.0,0.0,548.924,0.257,2.844,192.341,0.0,0.0,0.0,0.647
582,2022-06-25 06:00:00,0.0,0.0,30.0,-3.8,63.0,1.3,0.0,0.0,548.924,0.257,2.909,193.792,0.0,0.0,0.0,0.649
583,2022-06-25 07:00:00,145.425,0.186,30.0,-3.8,66.0,1.6,0.0,0.0,548.924,0.257,3.048,195.084,0.0,0.0,0.0,0.654
584,2022-06-25 08:00:00,366.742,0.405,30.0,-3.1,58.0,6.1,0.0,0.0,548.924,0.257,2.822,194.894,0.0,0.0,0.0,0.646
585,2022-06-25 09:00:00,566.629,0.607,30.0,-1.3,48.0,5.2,0.0,0.0,548.924,0.257,2.668,198.358,0.0,0.0,0.0,0.641
586,2022-06-25 10:00:00,719.783,0.777,30.0,0.2,43.0,6.6,0.0,0.0,548.924,0.257,2.667,202.597,0.0,0.0,0.0,0.64
587,2022-06-25 11:00:00,810.798,0.891,30.0,1.7,41.0,4.6,0.0,0.0,548.924,0.257,2.833,208.716,0.0,0.0,0.0,0.645
588,2022-06-25 12:00:00,831.206,0.918,30.0,2.9,38.0,6.2,0.0,0.0,548.924,0.257,2.86,212.543,0.0,0.0,0.0,0.646
589,2022-06-25 13:00:00,779.155,0.85,30.0,3.3,38.0,5.9,0.0,0.0,548.924,0.257,2.943,214.6,0.0,0.0,0.0,0.648
590,2022-06-25 14:00:00,659.397,0.707,30.0,3.0,41.0,5.6,0.0,0.0,548.924,0.257,3.108,215.381,0.0,0.0,0.0,0.653
591,2022-06-25 15:00:00,483.355,0.521,30.0,2.7,44.0,5.0,0.0,0.0,548.924,0.257,3.265,215.997,0.0,0.0,0.0,0.658
592,2022-06-25 16:00:00,270.011,0.31,30.0,2.6,46.0,4.4,0.0,0.0,548.924,0.257,3.39,216.849,0.0,0.0,0.0,0.661
593,2022-06-25 17:00:00,54.303,0.086,30.0,2.6,48.0,5.0,0.0,0.0,548.924,0.256,3.537,218.171,0.0,0.0,0.0,0.666
594,2022-06-25 18:00:00,0.0,0.0,30.0,1.8,52.0,5.9,0.0,0.0,548.924,0.256,3.619,216.449,0.0,0.0,0.0,0.668
595,2022-06-25 19:00:00,0.0,0.0,30.0,0.5,60.0,5.4,0.0,0.0,548.924,0.256,3.803,214.037,0.0,0.0,0.0,0.673
596,2022-06-25 20:00:00,0.0,0.0,30.0,-0.6,78.0,5.6,0.0,0.0,548.924,0.256,4.564,216.301,0.0,0.0,0.0,0.691
597,2022-06-25 21:00:00,0.0,0.0,30.0,-0.8,74.0,6.0,0.0,0.0,548.924,0.256,4.267,213.627,0.0,0.0,0.0,0.685
598,2022-06-25 22:00:00,0.0,0.0,30.0,-2.3,69.0,0.4,0.0,0.0,548.924,0.256,3.563,203.806,0.0,0.0,0.0,0.668
599,2022-06-25 23:00:00,0.0,0.0,30.0,-3.6,75.0,0.7,0.0,0.0,548.924,0.256,3.515,199.676,0.0,0.0,0.0,0.667
600,2022-06-26 00:00:00,0.0,0.0,30.0,-3.6,69.0,0.9,0.0,0.0,548.924,0.256,3.234,197.311,0.0,0.0,0.0,0.659
601,2022-06-26 01:00:00,0.0,0.0,30.0,-4.0,73.0,0.2,0.0,0.0,548.924,0.256,3.321,196.925,0.0,0.0,0.0,0.662
602,2022-06-26 02:00:00,0.0,0.0,30.0,-3.7,66.0,0.0,0.0,0.0,548.924,0.256,3.071,195.573,0.0,0.0,0.0,0.654
603,2022-06-26 03:00:00,0.0,0.0,30.0,-4.2,67.0,0.2,0.0,0.0,548.924,0.256,3.002,193.554,0.0,0.0,0.0,0.652
604,2022-06-26 04:00:00,0.0,0.0,30.0,-4.5,69.0,0.0,0.0,0.0,548.924,0.256,3.023,192.91,0.0,0.0,0.0,0.653
605,2022-06-26 05:00:00,0.0,0.0,30.0,-4.1,71.0,1.0,0.0,0.0,548.924,0.256,3.205,195.654,0.0,0.0,0.0,0.659
606,2022-06-26 06:00:00,0.0,0.0,30.0,-3.2,68.0,2.7,0.0,0.0,548.924,0.256,3.284,198.877,0.0,0.0,0.0,0.66
607,2022-06-26 07:00:00,144.826,0.185,30.0,-4.4,73.0,0.0,0.0,0.0,548.924,0.256,3.222,194.958,0.0,0.0,0.0,0.659
608,2022-06-26 08:00:00,366.213,0.405,30.0,-4.5,74.0,0.9,0.0,0.0,548.924,0.256,3.242,194.848,0.0,0.0,0.0,0.66
609,2022-06-26 09:00:00,566.274,0.607,30.0,-1.1,60.0,0.2,0.0,0.0,548.924,0.256,3.385,205.795,0.0,0.0,0.0,0.663
610,2022-06-26 10:00:00,719.661,0.777,30.0,1.7,52.0,1.7,0.0,0.0,548.924,0.256,3.593,215.924,0.0,0.0,0.0,0.667
611,2022-06-26 11:00:00,810.936,0.891,30.0,3.5,42.0,1.2,0.0,0.0,548.924,0.256,3.299,218.74,0.0,0.0,0.0,0.659
612,2022-06-26 12:00:00,831.608,0.919,30.0,4.3,39.0,4.2,0.0,0.0,548.924,0.255,3.24,220.628,0.0,0.0,0.0,0.657
613,2022-06-26 13:00:00,779.802,0.851,30.0,4.9,36.0,5.7,0.0,0.0,548.924,0.255,3.119,221.268,0.0,0.0,0.0,0.653
614,2022-06-26 14:00:00,660.245,0.708,30.0,5.6,28.0,5.6,0.0,0.0,548.924,0.255,2.547,217.051,0.0,0.0,0.0,0.634
615,2022-06-26 15:00:00,484.336,0.522,30.0,5.7,23.0,5.7,0.0,0.0,548.924,0.255,2.107,211.538,0.0,0.0,0.0,0.617
616,2022-06-26 16:00:00,271.026,0.311,30.0,5.7,24.0,4.3,0.0,0.0,548.924,0.255,2.199,212.828,0.0,0.0,0.0,0.621
617,2022-06-26 17:00:00,55.119,0.087,30.0,5.3,25.0,4.9,0.0,0.0,548.924,0.255,2.228,212.047,0.0,0.0,0.0,0.622
618,2022-06-26 18:00:00,0.0,0.0,30.0,4.2,37.0,4.3,0.0,0.0,548.924,0.255,3.053,218.452,0.0,0.0,0.0,0.651
619,2022-06-26 19:00:00,0.0,0.0,30.0,1.3,50.0,5.4,0.0,0.0,548.924,0.255,3.357,212.641,0.0,0.0,0.0,0.661
620,2022-06-26 20:00:00,0.0,0.0,30.0,-0.5,57.0,5.7,0.0,0.0,548.924,0.255,3.36,207.332,0.0,0.0,0.0,0.662
621,2022-06-26 21:00:00,0.0,0.0,30.0,-1.4,49.0,6.1,0.0,0.0,548.924,0.255,2.704,198.452,0.0,0.0,0.0,0.642
622,2022-06-26 22:00:00,0.0,0.0,30.0,-1.9,49.0,3.0,0.0,0.0,548.924,0.255,2.606,196.014,0.0,0.0,0.0,0.639
623,2022-06-26 23:00:00,0.0,0.0,30.0,-3.8,58.0,0.2,0.0,0.0,548.924,0.255,2.678,191.516,0.0,0.0,0.0,0.642
624,2022-06-27 00:00:00,0.0,0.0,30.0,-4.7,65.0,1.2,0.0,0.0,548.924,0.255,2.805,190.312,0.0,0.0,0.0,0.646
625,2022-06-27 01:00:00,0.0,0.0,30.0,-5.9,62.0,2.3,0.0,0.0,548.924,0.255,2.442,183.391,0.0,0.0,0.0,0.634
626,2022-06-27 02:00:00,0.0,0.0,30.0,-7.0,65.0,1.8,0.0,0.0,548.924,0.255,2.354,179.543,0.0,0.0,0.0,0.631
627,2022-06-27 03:00:00,0.0,0.0,30.0,-7.4,60.0,0.3,0.0,0.0,548.924,0.255,2.107,175.699,0.0,0.0,0.0,0.621
628,2022-06-27 04:00:00,0.0,0.0,30.0,-7.1,49.0,0.7,0.0,0.0,548.924,0.255,1.761,172.001,0.0,0.0,0.0,0.605
629,2022-06-27 05:00:00,0.0,0.0,30.0,-7.7,52.0,1.4,0.0,0.0,548.924,0.255,1.784,170.828,0.0,0.0,0.0,0.607
630,2022-06-27 06:00:00,0.0,0.0,30.0,-7.7,40.0,0.0,0.0,0.0,548.924,0.255,1.372,164.544,0.0,0.0,0.0,0.584
631,2022-06-27 07:00:00,144.277,0.185,30.0,-7.0,37.0,0.5,0.0,0.0,548.924,0.255,1.34,165.657,0.0,0.0,0.0,0.582
632,2022-06-27 08:00:00,365.751,0.404,30.0,-7.6,46.0,0.0,0.0,0.0,548.924,0.255,1.59,168.292,0.0,0.0,0.0,0.597
633,2022-06-27 09:00:00,566.002,0.606,30.0,-3.2,44.0,0.6,0.0,0.0,548.924,0.255,2.125,186.886,0.0,0.0,0.0,0.621
634,2022-06-27 10:00:00,719.629,0.777,30.0,0.0,35.0,2.0,0.0,0.0,548.924,0.255,2.139,195.765,0.0,0.0,0.0,0.62
635,2022-06-27 11:00:00,811.168,0.892,30.0,2.1,24.0,1.7,0.0,0.0,548.924,0.254,1.707,195.228,0.0,0.0,0.0,0.6
636,2022-06-27 12:00:00,832.103,0.92,30.0,4.7,14.0,1.1,0.0,0.0,548.924,0.254,1.196,192.42,0.0,0.0,0.0,0.569
637,2022-06-27 13:00:00,780.535,0.852,30.0,6.4,12.0,1.8,0.0,0.0,548.924,0.254,1.154,195.987,0.0,0.0,0.0,0.566
638,2022-06-27 14:00:00,661.167,0.709,30.0,7.2,13.0,3.4,0.0,0.0,548.924,0.254,1.321,202.02,0.0,0.0,0.0,0.577
639,2022-06-27 15:00:00,485.377,0.523,30.0,7.7,11.0,1.7,0.0,0.0,548.924,0.254,1.156,199.588,0.0,0.0,0.0,0.566
640,2022-06-27 16:00:00,272.084,0.313,30.0,7.9,12.0,3.2,0.0,0.0,548.924,0.254,1.279,203.036,0.0,0.0,0.0,0.574
641,2022-06-27 17:00:00,55.959,0.088,30.0,7.6,12.0,3.7,0.0,0.0,548.924,0.254,1.253,201.611,0.0,0.0,0.0,0.572
642,2022-06-27 18:00:00,0.0,0.0,30.0,6.0,16.0,4.2,0.0,0.0,548.924,0.254,1.497,202.285,0.0,0.0,0.0,0.588
643,2022-06-27 19:00:00,0.0,0.0,30.0,2.7,22.0,4.4,0.0,0.0,548.924,0.254,1.633,195.633,0.0,0.0,0.0,0.596
644,2022-06-27 20:00:00,0.0,0.0,30.0,1.0,25.0,3.4,0.0,0.0,548.924,0.254,1.643,191.193,0.0,0.0,0.0,0.597
645,2022-06-27 21:00:00,0.0,0.0,30.0,1.0,23.0,1.2,0.0,0.0,548.924,0.254,1.511,188.929,0.0,0.0,0.0,0.59
646,2022-06-27 22:00:00,0.0,0.0,30.0,-2.7,37.0,1.3,0.0,0.0,548.924,0.254,1.855,184.602,0.0,0.0,0.0,0.609
647,2022-06-27 23:00:00,0.0,0.0,30.0,-2.8,48.0,3.5,0.0,0.0,548.924,0.254,2.388,191.119,0.0,0.0,0.0,0.631
648,2022-06-28 00:00:00,0.0,0.0,30.0,-3.3,44.0,2.2,0.0,0.0,548.924,0.254,2.109,186.42,0.0,0.0,0.0,0.62
649,2022-06-28 01:00:00,0.0,0.0,30.0,-3.3,44.0,2.2,0.0,0.0,548.924,0.254,2.109,186.42,0.0,0.0,0.0,0.62
650,2022-06-28 02:00:00,0.0,0.0,30.0,-4.5,44.0,2.7,0.0,0.0,548.924,0.254,1.928,180.901,0.0,0.0,0.0,0.613
651,2022-06-28 03:00:00,0.0,0.0,30.0,-4.7,45.0,0.1,0.0,0.0,548.924,0.254,1.942,180.572,0.0,0.0,0.0,0.613
652,2022-06-28 04:00:00,0.0,0.0,30.0,-5.0,53.0,2.3,0.0,0.0,548.924,0.254,2.236,183.452,0.0,0.0,0.0,0.626
653,2022-06-28 05:00:00,0.0,0.0,30.0,-5.7,44.0,1.4,0.0,0.0,548.924,0.254,1.76,175.509,0.0,0.0,0.0,0.605
654,2022-06-28 06:00:00,0.0,0.0,30.0,-5.8,49.0,3.2,0.0,0.0,548.924,0.254,1.945,177.778,0.0,0.0,0.0,0.614
655,2022-06-28 07:00:00,143.779,0.184,30.0,-4.9,49.0,3.2,0.0,0.0,548.924,0.254,2.083,181.865,0.0,0.0,0.0,0.619
656,2022-06-28 08:00:00,365.36,0.404,30.0,-4.0,37.0,0.1,0.0,0.0,548.924,0.254,1.683,178.706,0.0,0.0,0.0,0.601
657,2022-06-28 09:00:00,565.812,0.606,30.0,0.3,42.0,0.6,0.0,0.0,548.924,0.254,2.624,202.412,0.0,0.0,0.0,0.638
658,2022-06-28 10:00:00,719.688,0.777,30.0,3.2,30.0,1.4,0.0,0.0,548.924,0.254,2.307,206.976,0.0,0.0,0.0,0.626
659,2022-06-28 11:00:00,811.494,0.892,30.0,5.9,17.0,1.2,0.0,0.0,548.924,0.254,1.579,203.561,0.0,0.0,0.0,0.592
660,2022-06-28 12:00:00,832.69,0.921,30.0,7.8,13.0,4.6,0.0,0.0,548.924,0.254,1.376,204.889,0.0,0.0,0.0,0.58
661,2022-06-28 13:00:00,781.353,0.853,30.0,8.7,15.0,5.7,0.0,0.0,548.924,0.254,1.688,213.575,0.0,0.0,0.0,0.597
662,2022-06-28 14:00:00,662.163,0.711,30.0,8.7,16.0,5.5,0.0,0.0,548.924,0.254,1.8,215.553,0.0,0.0,0.0,0.602
663,2022-06-28 15:00:00,486.478,0.524,30.0,8.9,18.0,7.0,0.0,0.0,548.924,0.253,2.053,220.236,0.0,0.0,0.0,0.614
664,2022-06-28 16:00:00,273.184,0.314,30.0,8.8,18.0,6.1,0.0,0.0,548.924,0.253,2.039,219.723,0.0,0.0,0.0,0.613
665,2022-06-28 17:00:00,56.823,0.089,30.0,7.8,24.0,4.2,0.0,0.0,548.924,0.253,2.54,223.644,0.0,0.0,0.0,0.633
666,2022-06-28 18:00:00,0.0,0.0,30.0,6.5,33.0,4.4,0.0,0.0,548.924,0.253,3.195,226.995,0.0,0.0,0.0,0.655
667,2022-06-28 19:00:00,0.0,0.0,30.0,3.3,30.0,0.9,0.0,0.0,548.924,0.253,2.323,207.474,0.0,0.0,0.0,0.626
668,2022-06-28 20:00:00,0.0,0.0,30.0,0.6,33.0,1.1,0.0,0.0,548.924,0.253,2.107,196.997,0.0,0.0,0.0,0.619
669,2022-06-28 21:00:00,0.0,0.0,30.0,0.2,35.0,2.5,0.0,0.0,548.924,0.253,2.171,196.726,0.0,0.0,0.0,0.621
670,2022-06-28 22:00:00,0.0,0.0,30.0,-1.7,42.0,2.4,0.0,0.0,548.924,0.253,2.267,192.696,0.0,0.0,0.0,0.626
671,2022-06-28 23:00:00,0.0,0.0,30.0,-2.5,51.0,2.5,0.0,0.0,548.924,0.253,2.595,194.225,0.0,0.0,0.0,0.638
672,2022-06-29 00:00:00,0.0,0.0,30.0,-2.8,50.0,1.6,0.0,0.0,548.924,0.253,2.488,192.237,0.0,0.0,0.0,0.635
673,2022-06-29 01:00:00,0.0,0.0,30.0,-3.5,54.0,2.8,0.0,0.0,548.924,0.253,2.55,190.998,0.0,0.0,0.0,0.637
674,2022-06-29 02:00:00,0.0,0.0,30.0,-3.7,54.0,2.5,0.0,0.0,548.924,0.253,2.512,190.046,0.0,0.0,0.0,0.636
675,2022-06-29 03:00:00,0.0,0.0,30.0,-3.2,49.0,2.9,0.0,0.0,548.924,0.253,2.366,189.782,0.0,0.0,0.0,0.63
676,2022-06-29 04:00:00,0.0,0.0,30.0,-2.4,42.0,2.9,0.0,0.0,548.924,0.253,2.153,189.382,0.0,0.0,0.0,0.622
677,2022-06-29 05:00:00,0.0,0.0,30.0,-4.1,49.0,1.4,0.0,0.0,548.924,0.253,2.212,185.558,0.0,0.0,0.0,0.625
678,2022-06-29 06:00:00,0.0,0.0,30.0,-4.1,48.0,0.5,0.0,0.0,548.924,0.253,2.167,185.012,0.0,0.0,0.0,0.623
679,2022-06-29 07:00:00,143.333,0.184,30.0,-5.1,59.0,0.0,0.0,0.0,548.924,0.253,2.47,185.815,0.0,0.0,0.0,0.635
680,2022-06-29 08:00:00,365.039,0.404,30.0,-3.6,65.0,0.0,0.0,0.0,548.924,0.253,3.047,195.635,0.0,0.0,0.0,0.654
681,2022-06-29 09:00:00,565.705,0.606,30.0,0.8,54.0,1.0,0.0,0.0,548.924,0.253,3.498,212.389,0.0,0.0,0.0,0.665
682,2022-06-29 10:00:00,719.837,0.777,30.0,3.0,48.0,1.0,0.0,0.0,548.924,0.253,3.639,220.286,0.0,0.0,0.0,0.668
683,2022-06-29 11:00:00,811.914,0.893,30.0,5.0,31.0,1.4,0.0,0.0,548.924,0.253,2.705,217.108,0.0,0.0,0.0,0.64
684,2022-06-29 12:00:00,833.369,0.922,30.0,6.3,21.0,2.9,0.0,0.0,548.924,0.253,2.005,211.797,0.0,0.0,0.0,0.613
685,2022-06-29 13:00:00,782.254,0.854,30.0,7.2,18.0,2.3,0.0,0.0,548.924,0.253,1.829,211.633,0.0,0.0,0.0,0.604
686,2022-06-29 14:00:00,663.232,0.712,30.0,7.9,17.0,3.5,0.0,0.0,548.924,0.253,1.812,213.394,0.0,0.0,0.0,0.603
