time,Discharge,temp,RH,wind,SW_global,ppt,press
2022-06-16 11:00:00,30,3.4,21.0,7.2,0,0.0,548.924
2022-06-16 12:00:00,30,4.5,18.0,6.6,0,0.0,548.924
2022-06-16 13:00:00,30,5.2,19.0,5.0,0,0.0,548.924
2022-06-16 14:00:00,30,6.4,17.0,5.9,0,0.0,548.924
2022-06-16 15:00:00,30,6.8,20.0,6.0,0,0.0,548.924
2022-06-16 16:00:00,30,6.6,18.0,6.3,0,0.0,548.924
2022-06-16 17:00:00,30,5.9,19.0,5.4,0,0.0,548.924
2022-06-16 18:00:00,30,4.5,22.0,6.0,0,0.0,548.924
2022-06-16 19:00:00,30,2.0,30.0,4.6,0,0.0,548.924
2022-06-16 20:00:00,30,0.4,42.0,5.0,0,0.0,548.924
2022-06-16 21:00:00,30,-1.5,49.0,3.0,0,0.0,548.924
2022-06-16 22:00:00,30,-2.3,55.0,4.1,0,0.0,548.924
2022-06-16 23:00:00,30,-3.1,62.0,3.3,0,0.0,548.924
2022-06-17 00:00:00,30,-4.4,68.0,3.6,0,0.0,548.924
2022-06-17 01:00:00,30,-4.1,61.0,3.9,0,0.0,548.924
2022-06-17 02:00:00,30,-4.3,51.0,2.7,0,0.0,548.924
2022-06-17 03:00:00,30,-4.8,50.0,2.5,0,0.0,548.924
2022-06-17 04:00:00,30,-6.3,58.0,3.7,0,0.0,548.924
2022-06-17 05:00:00,30,-6.2,59.0,2.8,0,0.0,548.924
2022-06-17 06:00:00,30,-6.0,56.0,3.8,0,0.0,548.924
2022-06-17 07:00:00,30,-6.9,64.0,2.3,0,0.0,548.924
2022-06-17 08:00:00,30,-4.1,54.0,2.6,0,0.0,548.924
2022-06-17 09:00:00,30,-0.3,40.0,3.1,0,0.0,548.924
2022-06-17 10:00:00,30,1.4,35.0,4.2,0,0.0,548.924
2022-06-17 11:00:00,30,3.3,27.0,4.3,0,0.0,548.924
2022-06-17 12:00:00,30,4.7,23.0,4.2,0,0.0,548.924
2022-06-17 13:00:00,30,6.0,19.0,5.3,0,0.0,548.924
2022-06-17 14:00:00,30,6.6,17.0,4.9,0,0.0,548.924
2022-06-17 15:00:00,30,7.1,16.0,6.3,0,0.0,548.924
2022-06-17 16:00:00,30,6.8,15.0,5.7,0,0.0,548.924
2022-06-17 17:00:00,30,6.1,16.0,5.1,0,0.0,548.924
2022-06-17 18:00:00,30,4.8,22.0,4.4,0,0.0,548.924
2022-06-17 19:00:00,30,1.1,32.0,2.7,0,0.0,548.924
2022-06-17 20:00:00,30,-0.6,48.0,4.4,0,0.0,548.924
2022-06-17 21:00:00,30,-1.1,62.0,3.9,0,0.0,548.924
2022-06-17 22:00:00,30,-2.1,68.0,4.0,0,0.0,548.924
2022-06-17 23:00:00,30,-1.6,62.0,4.9,0,0.0,548.924
2022-06-18 00:00:00,30,-2.9,76.0,4.7,0,0.0,548.924
2022-06-18 01:00:00,30,-1.9,65.0,6.3,0,0.0,548.924
2022-06-18 02:00:00,30,-2.4,56.0,6.7,0,0.0,548.924
2022-06-18 03:00:00,30,-2.9,42.0,6.8,0,0.0,548.924
2022-06-18 04:00:00,30,-3.2,40.0,6.3,0,0.0,548.924
2022-06-18 05:00:00,30,-5.0,45.0,4.3,0,0.0,548.924
2022-06-18 06:00:00,30,-6.3,51.0,1.9,0,0.0,548.924
2022-06-18 07:00:00,30,-5.0,40.0,0.0,0,0.0,548.924
2022-06-18 08:00:00,30,-4.8,48.0,0.5,0,0.0,548.924
2022-06-18 09:00:00,30,-0.4,39.0,1.6,0,0.0,548.924
2022-06-18 10:00:00,30,0.8,37.0,1.9,0,0.0,548.924
2022-06-18 11:00:00,30,3.2,26.0,2.4,0,0.0,548.924
2022-06-18 12:00:00,30,4.3,22.0,3.7,0,0.0,548.924
2022-06-18 13:00:00,30,5.2,22.0,4.4,0,0.0,548.924
2022-06-18 14:00:00,30,5.6,22.0,4.9,0,0.0,548.924
2022-06-18 15:00:00,30,5.9,23.0,3.8,0,0.0,548.924
2022-06-18 16:00:00,30,5.7,25.0,4.2,0,0.0,548.924
2022-06-18 17:00:00,30,5.1,28.0,5.4,0,0.0,548.924
2022-06-18 18:00:00,30,3.8,33.0,6.2,0,0.0,548.924
2022-06-18 19:00:00,30,0.9,45.0,4.1,0,0.0,548.924
2022-06-18 20:00:00,30,-0.4,63.0,6.0,0,0.0,548.924
2022-06-18 21:00:00,30,-1.2,76.0,5.7,0,0.0,548.924
2022-06-18 22:00:00,30,-2.5,78.0,2.1,0,0.0,548.924
2022-06-18 23:00:00,30,-2.6,80.0,1.2,0,0.0,548.924
2022-06-19 00:00:00,30,-2.9,82.0,0.0,0,0.0,548.924
2022-06-19 01:00:00,30,-3.6,88.0,0.2,0,0.0,548.924
2022-06-19 02:00:00,30,-4.1,91.0,0.0,0,0.0,548.924
2022-06-19 03:00:00,30,-4.6,98.0,1.2,0,0.0,548.924
2022-06-19 04:00:00,30,-5.0,97.0,0.7,0,0.0,548.924
2022-06-19 05:00:00,30,-5.5,86.0,2.5,0,0.0,548.924
2022-06-19 06:00:00,30,-5.1,81.0,0.0,0,0.0,548.924
2022-06-19 07:00:00,30,-6.8,87.0,3.0,0,0.0,548.924
2022-06-19 08:00:00,30,-5.7,85.0,0.0,0,0.0,548.924
2022-06-19 09:00:00,30,-1.3,74.0,0.4,0,0.0,548.924
2022-06-19 10:00:00,30,-0.1,66.0,1.8,0,0.0,548.924
2022-06-19 11:00:00,30,1.7,56.0,1.4,0,0.0,548.924
2022-06-19 12:00:00,30,3.7,45.0,2.1,0,0.0,548.924
2022-06-19 13:00:00,30,5.3,38.0,2.2,0,0.0,548.924
2022-06-19 14:00:00,30,6.3,33.0,1.7,0,0.0,548.924
2022-06-19 15:00:00,30,5.5,29.0,1.2,0,0.0,548.924
2022-06-19 16:00:00,30,6.2,29.0,4.7,0,0.0,548.924
2022-06-19 17:00:00,30,5.7,31.0,5.4,0,0.0,548.924
2022-06-19 18:00:00,30,4.8,37.0,4.7,0,0.0,548.924
2022-06-19 19:00:00,30,1.3,51.0,4.3,0,0.0,548.924
2022-06-19 20:00:00,30,-0.2,60.0,3.8,0,0.0,548.924
2022-06-19 21:00:00,30,-1.2,69.0,4.1,0,0.0,548.924
2022-06-19 22:00:00,30,-2.2,81.0,3.8,0,0.0,548.924
2022-06-19 23:00:00,30,-2.7,77.0,4.3,0,0.0,548.924
2022-06-20 00:00:00,30,-3.2,73.0,4.0,0,0.0,548.924
2022-06-20 01:00:00,30,-3.2,75.0,3.5,0,0.0,548.924
2022-06-20 02:00:00,30,-3.9,77.0,3.5,0,0.0,548.924
2022-06-20 03:00:00,30,-3.4,73.0,0.1,0,0.0,548.924
2022-06-20 04:00:00,30,-3.9,79.0,0.0,0,0.0,548.924
2022-06-20 05:00:00,30,-4.3,84.0,0.0,0,0.0,548.924
2022-06-20 06:00:00,30,-4.8,86.0,0.0,0,0.0,548.924
2022-06-20 07:00:00,30,-5.5,91.0,0.5,0,0.0,548.924
2022-06-20 08:00:00,30,-3.9,80.0,1.3,0,0.0,548.924
2022-06-20 09:00:00,30,-0.5,69.0,1.7,0,0.0,548.924
2022-06-20 10:00:00,30,1.4,65.0,2.0,0,0.0,548.924
2022-06-20 11:00:00,30,2.5,55.0,2.2,0,0.0,548.924
2022-06-20 12:00:00,30,3.1,46.0,3.7,0,0.0,548.924
2022-06-20 13:00:00,30,3.6,45.0,2.6,0,0.0,548.924
2022-06-20 14:00:00,30,4.8,40.0,5.0,0,0.0,548.924
2022-06-20 15:00:00,30,5.9,37.0,7.4,0,0.0,548.924
2022-06-20 16:00:00,30,5.5,41.0,6.4,0,0.0,548.924
2022-06-20 17:00:00,30,3.8,50.0,7.5,0,0.0,548.924
2022-06-20 18:00:00,30,2.2,58.0,5.9,0,0.0,548.924
2022-06-20 19:00:00,30,0.1,67.0,4.7,0,0.0,548.924
2022-06-20 20:00:00,30,-1.3,73.0,3.8,0,0.0,548.924
2022-06-20 21:00:00,30,-3.1,86.0,4.3,0,0.0,548.924
2022-06-20 22:00:00,30,-3.4,90.0,3.1,0,0.0,548.924
2022-06-20 23:00:00,30,-3.2,86.0,3.0,0,0.0,548.924
2022-06-21 00:00:00,30,-3.2,80.0,2.8,0,0.0,548.924
2022-06-21 01:00:00,30,-2.6,77.0,2.4,0,0.0,548.924
2022-06-21 02:00:00,30,-3.2,72.0,2.7,0,0.0,548.924
2022-06-21 03:00:00,30,-3.8,76.0,4.4,0,0.0,548.924
2022-06-21 04:00:00,30,-4.0,79.0,3.5,0,0.0,548.924
2022-06-21 05:00:00,30,-2.5,80.0,4.1,0,0.0,548.924
2022-06-21 06:00:00,30,-1.4,78.0,5.6,0,0.0,548.924
2022-06-21 07:00:00,30,-1.3,82.0,3.1,0,0.0,548.924
2022-06-21 08:00:00,30,-1.1,88.0,3.4,0,0.0,548.924
2022-06-21 09:00:00,30,0.3,74.0,4.2,0,0.0,548.924
2022-06-21 10:00:00,30,1.4,62.0,6.0,0,0.0,548.924
2022-06-21 11:00:00,30,2.6,57.0,6.2,0,0.0,548.924
2022-06-21 12:00:00,30,3.9,46.0,3.9,0,0.0,548.924
2022-06-21 13:00:00,30,5.4,41.0,5.6,0,0.0,548.924
2022-06-21 14:00:00,30,5.6,39.0,6.2,0,0.0,548.924
2022-06-21 15:00:00,30,5.8,35.0,7.3,0,0.0,548.924
2022-06-21 16:00:00,30,5.7,33.0,7.4,0,0.0,548.924
2022-06-21 17:00:00,30,4.9,35.0,5.8,0,0.0,548.924
2022-06-21 18:00:00,30,3.9,39.0,4.7,0,0.0,548.924
2022-06-21 19:00:00,30,1.3,48.0,4.1,0,0.0,548.924
2022-06-21 20:00:00,30,-0.1,55.0,3.6,0,0.0,548.924
2022-06-21 21:00:00,30,-1.7,66.0,4.3,0,0.0,548.924
2022-06-21 22:00:00,30,-2.2,70.0,4.1,0,0.0,548.924
2022-06-21 23:00:00,30,-2.7,69.0,3.8,0,0.0,548.924
2022-06-22 00:00:00,30,-3.2,70.0,4.3,0,0.0,548.924
2022-06-22 01:00:00,30,-3.1,60.0,5.4,0,0.0,548.924
2022-06-22 02:00:00,30,-3.1,57.0,5.1,0,0.0,548.924
2022-06-22 03:00:00,30,-3.3,49.0,4.5,0,0.0,548.924
2022-06-22 04:00:00,30,-4.2,49.0,0.6,0,0.0,548.924
2022-06-22 05:00:00,30,-4.8,52.0,0.0,0,0.0,548.924
2022-06-22 06:00:00,30,-4.9,60.0,0.0,0,0.0,548.924
2022-06-22 07:00:00,30,-5.9,61.0,1.0,0,0.0,548.924
2022-06-22 08:00:00,30,-4.6,72.0,1.8,0,0.0,548.924
2022-06-22 09:00:00,30,-1.2,62.0,2.0,0,0.0,548.924
2022-06-22 10:00:00,30,1.3,45.0,1.4,0,0.0,548.924
2022-06-22 11:00:00,30,3.2,38.0,2.4,0,0.0,548.924
2022-06-22 12:00:00,30,4.8,31.0,2.8,0,0.0,548.924
2022-06-22 13:00:00,30,6.0,35.0,5.7,0,0.0,548.924
2022-06-22 14:00:00,30,6.4,34.0,4.4,0,0.0,548.924
2022-06-22 15:00:00,30,6.5,34.0,5.4,0,0.0,548.924
2022-06-22 16:00:00,30,6.3,34.0,5.6,0,0.0,548.924
2022-06-22 17:00:00,30,5.7,34.0,5.1,0,0.0,548.924
2022-06-22 18:00:00,30,4.4,43.0,5.0,0,0.0,548.924
2022-06-22 19:00:00,30,1.2,63.0,3.2,0,0.0,548.924
2022-06-22 20:00:00,30,-0.4,79.0,3.7,0,0.0,548.924
2022-06-22 21:00:00,30,-1.2,86.0,2.3,0,0.0,548.924
2022-06-22 22:00:00,30,-1.6,85.0,2.6,0,0.0,548.924
2022-06-22 23:00:00,30,-2.3,89.0,3.0,0,0.0,548.924
2022-06-23 00:00:00,30,-3.5,98.0,3.3,0,0.0,548.924
2022-06-23 01:00:00,30,-4.6,96.0,1.8,0,0.0,548.924
2022-06-23 02:00:00,30,-3.8,87.0,1.4,0,0.0,548.924
2022-06-23 03:00:00,30,-4.4,97.0,0.1,0,0.0,548.924
2022-06-23 04:00:00,30,-5.6,87.0,1.9,0,0.0,548.924
2022-06-23 05:00:00,30,-5.7,74.0,0.0,0,0.0,548.924
2022-06-23 06:00:00,30,-5.1,64.0,0.6,0,0.0,548.924
2022-06-23 07:00:00,30,-5.8,68.0,0.1,0,0.0,548.924
2022-06-23 08:00:00,30,-5.2,90.0,1.3,0,0.0,548.924
2022-06-23 09:00:00,30,-0.7,59.0,1.7,0,0.0,548.924
2022-06-23 10:00:00,30,0.6,47.0,3.1,0,0.0,548.924
2022-06-23 11:00:00,30,1.3,42.0,5.8,0,0.0,548.924
2022-06-23 12:00:00,30,4.5,32.0,6.5,0,0.0,548.924
2022-06-23 13:00:00,30,4.7,38.0,6.1,0,0.0,548.924
2022-06-23 14:00:00,30,5.2,37.0,5.6,0,0.0,548.924
2022-06-23 15:00:00,30,5.4,42.0,7.2,0,0.0,548.924
2022-06-23 16:00:00,30,4.9,52.0,6.6,0,0.0,548.924
2022-06-23 17:00:00,30,5.2,45.0,6.9,0,0.0,548.924
2022-06-23 18:00:00,30,3.4,51.0,4.4,0,0.0,548.924
2022-06-23 19:00:00,30,0.1,66.0,4.6,0,0.0,548.924
2022-06-23 20:00:00,30,-1.3,66.0,4.6,0,0.0,548.924
2022-06-23 21:00:00,30,-2.4,73.0,3.9,0,0.0,548.924
2022-06-23 22:00:00,30,-3.6,79.0,4.1,0,0.0,548.924
2022-06-23 23:00:00,30,-4.5,89.0,1.2,0,0.0,548.924
2022-06-24 00:00:00,30,-4.3,89.0,2.2,0,0.0,548.924
2022-06-24 01:00:00,30,-4.7,87.0,1.2,0,0.0,548.924
2022-06-24 02:00:00,30,-5.5,88.0,1.2,0,0.0,548.924
2022-06-24 03:00:00,30,-4.7,97.0,0.0,0,0.0,548.924
2022-06-24 04:00:00,30,-4.3,93.0,1.1,0,0.0,548.924
2022-06-24 05:00:00,30,-4.7,94.0,1.2,0,0.0,548.924
2022-06-24 06:00:00,30,-5.1,92.0,0.0,0,0.0,548.924
2022-06-24 07:00:00,30,-5.8,97.0,0.7,0,0.0,548.924
2022-06-24 08:00:00,30,-5.2,100.0,0.0,0,0.0,548.924
2022-06-24 09:00:00,30,-2.0,80.0,1.0,0,0.0,548.924
2022-06-24 10:00:00,30,0.8,56.0,5.4,0,0.0,548.924
2022-06-24 11:00:00,30,1.8,43.0,4.1,0,0.0,548.924
2022-06-24 12:00:00,30,3.0,34.0,5.7,0,0.0,548.924
2022-06-24 13:00:00,30,3.9,29.0,6.2,0,0.0,548.924
2022-06-24 14:00:00,30,4.2,24.0,5.1,0,0.0,548.924
2022-06-24 15:00:00,30,4.8,29.0,4.8,0,0.0,548.924
2022-06-24 16:00:00,30,4.8,33.0,4.4,0,0.0,548.924
2022-06-24 17:00:00,30,4.2,40.0,7.0,0,0.0,548.924
2022-06-24 18:00:00,30,3.0,43.0,6.7,0,0.0,548.924
2022-06-24 19:00:00,30,0.9,52.0,5.5,0,0.0,548.924
2022-06-24 20:00:00,30,-0.6,57.0,5.8,0,0.0,548.924
2022-06-24 21:00:00,30,-1.8,55.0,4.9,0,0.0,548.924
2022-06-24 22:00:00,30,-2.0,49.0,5.7,0,0.0,548.924
2022-06-24 23:00:00,30,-2.3,51.0,4.4,0,0.0,548.924
2022-06-25 00:00:00,30,-2.2,53.0,5.8,0,0.0,548.924
2022-06-25 01:00:00,30,-2.3,56.0,3.4,0,0.0,548.924
2022-06-25 02:00:00,30,-3.9,67.0,1.0,0,0.0,548.924
2022-06-25 03:00:00,30,-4.1,69.0,3.8,0,0.0,548.924
2022-06-25 04:00:00,30,-3.8,65.0,1.1,0,0.0,548.924
2022-06-25 05:00:00,30,-4.1,63.0,0.0,0,0.0,548.924
2022-06-25 06:00:00,30,-3.8,63.0,1.3,0,0.0,548.924
2022-06-25 07:00:00,30,-3.8,66.0,1.6,0,0.0,548.924
2022-06-25 08:00:00,30,-3.1,58.0,6.1,0,0.0,548.924
2022-06-25 09:00:00,30,-1.3,48.0,5.2,0,0.0,548.924
2022-06-25 10:00:00,30,0.2,43.0,6.6,0,0.0,548.924
2022-06-25 11:00:00,30,1.7,41.0,4.6,0,0.0,548.924
2022-06-25 12:00:00,30,2.9,38.0,6.2,0,0.0,548.924
2022-06-25 13:00:00,30,3.3,38.0,5.9,0,0.0,548.924
2022-06-25 14:00:00,30,3.0,41.0,5.6,0,0.0,548.924
2022-06-25 15:00:00,30,2.7,44.0,5.0,0,0.0,548.924
2022-06-25 16:00:00,30,2.6,46.0,4.4,0,0.0,548.924
2022-06-25 17:00:00,30,2.6,48.0,5.0,0,0.0,548.924
2022-06-25 18:00:00,30,1.8,52.0,5.9,0,0.0,548.924
2022-06-25 19:00:00,30,0.5,60.0,5.4,0,0.0,548.924
2022-06-25 20:00:00,30,-0.6,78.0,5.6,0,0.0,548.924
2022-06-25 21:00:00,30,-0.8,74.0,6.0,0,0.0,548.924
2022-06-25 22:00:00,30,-2.3,69.0,0.4,0,0.0,548.924
2022-06-25 23:00:00,30,-3.6,75.0,0.7,0,0.0,548.924
2022-06-26 00:00:00,30,-3.6,69.0,0.9,0,0.0,548.924
2022-06-26 01:00:00,30,-4.0,73.0,0.2,0,0.0,548.924
2022-06-26 02:00:00,30,-3.7,66.0,0.0,0,0.0,548.924
2022-06-26 03:00:00,30,-4.2,67.0,0.2,0,0.0,548.924
2022-06-26 04:00:00,30,-4.5,69.0,0.0,0,0.0,548.924
2022-06-26 05:00:00,30,-4.1,71.0,1.0,0,0.0,548.924
2022-06-26 06:00:00,30,-3.2,68.0,2.7,0,0.0,548.924
2022-06-26 07:00:00,30,-4.4,73.0,0.0,0,0.0,548.924
2022-06-26 08:00:00,30,-4.5,74.0,0.9,0,0.0,548.924
2022-06-26 09:00:00,30,-1.1,60.0,0.2,0,0.0,548.924
2022-06-26 10:00:00,30,1.7,52.0,1.7,0,0.0,548.924
2022-06-26 11:00:00,30,3.5,42.0,1.2,0,0.0,548.924
2022-06-26 12:00:00,30,4.3,39.0,4.2,0,0.0,548.924
2022-06-26 13:00:00,30,4.9,36.0,5.7,0,0.0,548.924
2022-06-26 14:00:00,30,5.6,28.0,5.6,0,0.0,548.924
2022-06-26 15:00:00,30,5.7,23.0,5.7,0,0.0,548.924
2022-06-26 16:00:00,30,5.7,24.0,4.3,0,0.0,548.924
2022-06-26 17:00:00,30,5.3,25.0,4.9,0,0.0,548.924
2022-06-26 18:00:00,30,4.2,37.0,4.3,0,0.0,548.924
2022-06-26 19:00:00,30,1.3,50.0,5.4,0,0.0,548.924
2022-06-26 20:00:00,30,-0.5,57.0,5.7,0,0.0,548.924
2022-06-26 21:00:00,30,-1.4,49.0,6.1,0,0.0,548.924
2022-06-26 22:00:00,30,-1.9,49.0,3.0,0,0.0,548.924
2022-06-26 23:00:00,30,-3.8,58.0,0.2,0,0.0,548.924
2022-06-27 00:00:00,30,-4.7,65.0,1.2,0,0.0,548.924
2022-06-27 01:00:00,30,-5.9,62.0,2.3,0,0.0,548.924
2022-06-27 02:00:00,30,-7.0,65.0,1.8,0,0.0,548.924
2022-06-27 03:00:00,30,-7.4,60.0,0.3,0,0.0,548.924
2022-06-27 04:00:00,30,-7.1,49.0,0.7,0,0.0,548.924
2022-06-27 05:00:00,30,-7.7,52.0,1.4,0,0.0,548.924
2022-06-27 06:00:00,30,-7.7,40.0,0.0,0,0.0,548.924
2022-06-27 07:00:00,30,-7.0,37.0,0.5,0,0.0,548.924
2022-06-27 08:00:00,30,-7.6,46.0,0.0,0,0.0,548.924
2022-06-27 09:00:00,30,-3.2,44.0,0.6,0,0.0,548.924
2022-06-27 10:00:00,30,0.0,35.0,2.0,0,0.0,548.924
2022-06-27 11:00:00,30,2.1,24.0,1.7,0,0.0,548.924
2022-06-27 12:00:00,30,4.7,14.0,1.1,0,0.0,548.924
2022-06-27 13:00:00,30,6.4,12.0,1.8,0,0.0,548.924
2022-06-27 14:00:00,30,7.2,13.0,3.4,0,0.0,548.924
2022-06-27 15:00:00,30,7.7,11.0,1.7,0,0.0,548.924
2022-06-27 16:00:00,30,7.9,12.0,3.2,0,0.0,548.924
2022-06-27 17:00:00,30,7.6,12.0,3.7,0,0.0,548.924
2022-06-27 18:00:00,30,6.0,16.0,4.2,0,0.0,548.924
2022-06-27 19:00:00,30,2.7,22.0,4.4,0,0.0,548.924
2022-06-27 20:00:00,30,1.0,25.0,3.4,0,0.0,548.924
2022-06-27 21:00:00,30,1.0,23.0,1.2,0,0.0,548.924
2022-06-27 22:00:00,30,-2.7,37.0,1.3,0,0.0,548.924
2022-06-27 23:00:00,30,-2.8,48.0,3.5,0,0.0,548.924
2022-06-28 00:00:00,30,-3.3,44.0,2.2,0,0.0,548.924
2022-06-28 01:00:00,30,-3.3,44.0,2.2,0,0.0,548.924
2022-06-28 02:00:00,30,-4.5,44.0,2.7,0,0.0,548.924
2022-06-28 03:00:00,30,-4.7,45.0,0.1,0,0.0,548.924
2022-06-28 04:00:00,30,-5.0,53.0,2.3,0,0.0,548.924
2022-06-28 05:00:00,30,-5.7,44.0,1.4,0,0.0,548.924
2022-06-28 06:00:00,30,-5.8,49.0,3.2,0,0.0,548.924
2022-06-28 07:00:00,30,-4.9,49.0,3.2,0,0.0,548.924
2022-06-28 08:00:00,30,-4.0,37.0,0.1,0,0.0,548.924
2022-06-28 09:00:00,30,0.3,42.0,0.6,0,0.0,548.924
2022-06-28 10:00:00,30,3.2,30.0,1.4,0,0.0,548.924
2022-06-28 11:00:00,30,5.9,17.0,1.2,0,0.0,548.924
2022-06-28 12:00:00,30,7.8,13.0,4.6,0,0.0,548.924
2022-06-28 13:00:00,30,8.7,15.0,5.7,0,0.0,548.924
2022-06-28 14:00:00,30,8.7,16.0,5.5,0,0.0,548.924
2022-06-28 15:00:00,30,8.9,18.0,7.0,0,0.0,548.924
2022-06-28 16:00:00,30,8.8,18.0,6.1,0,0.0,548.924
2022-06-28 17:00:00,30,7.8,24.0,4.2,0,0.0,548.924
2022-06-28 18:00:00,30,6.5,33.0,4.4,0,0.0,548.924
2022-06-28 19:00:00,30,3.3,30.0,0.9,0,0.0,548.924
2022-06-28 20:00:00,30,0.6,33.0,1.1,0,0.0,548.924
2022-06-28 21:00:00,30,0.2,35.0,2.5,0,0.0,548.924
2022-06-28 22:00:00,30,-1.7,42.0,2.4,0,0.0,548.924
2022-06-28 23:00:00,30,-2.5,51.0,2.5,0,0.0,548.924
2022-06-29 00:00:00,30,-2.8,50.0,1.6,0,0.0,548.924
2022-06-29 01:00:00,30,-3.5,54.0,2.8,0,0.0,548.924
2022-06-29 02:00:00,30,-3.7,54.0,2.5,0,0.0,548.924
2022-06-29 03:00:00,30,-3.2,49.0,2.9,0,0.0,548.924
2022-06-29 04:00:00,30,-2.4,42.0,2.9,0,0.0,548.924
2022-06-29 05:00:00,30,-4.1,49.0,1.4,0,0.0,548.924
2022-06-29 06:00:00,30,-4.1,48.0,0.5,0,0.0,548.924
2022-06-29 07:00:00,30,-5.1,59.0,0.0,0,0.0,548.924
2022-06-29 08:00:00,30,-3.6,65.0,0.0,0,0.0,548.924
2022-06-29 09:00:00,30,0.8,54.0,1.0,0,0.0,548.924
2022-06-29 10:00:00,30,3.0,48.0,1.0,0,0.0,548.924
2022-06-29 11:00:00,30,5.0,31.0,1.4,0,0.0,548.924
2022-06-29 12:00:00,30,6.3,21.0,2.9,0,0.0,548.924
2022-06-29 13:00:00,30,7.2,18.0,2.3,0,0.0,548.924
2022-06-29 14:00:00,30,7.9,17.0,3.5,0,0.0,548.924
2022-06-29 15:00:00,30,8.1,15.0,3.3,0,0.0,548.924
2022-06-29 16:00:00,30,8.5,18.0,3.3,0,0.0,548.924
2022-06-29 17:00:00,30,8.2,20.0,2.9,0,0.0,548.924
2022-06-29 18:00:00,30,7.1,22.0,5.3,0,0.0,548.924
2022-06-29 19:00:00,30,3.5,29.0,4.2,0,0.0,548.924
2022-06-29 20:00:00,30,0.2,37.0,3.6,0,0.0,548.924
2022-06-29 21:00:00,30,-0.5,37.0,0.8,0,0.0,548.924
2022-06-29 22:00:00,30,-1.2,41.0,2.7,0,0.0,548.924
2022-06-29 23:00:00,30,-1.4,43.0,1.6,0,0.0,548.924
2022-06-30 00:00:00,30,-0.8,37.0,0.0,0,0.0,548.924
2022-06-30 01:00:00,30,-2.3,49.0,0.3,0,0.0,548.924
2022-06-30 02:00:00,30,-3.0,65.0,2.9,0,0.0,548.924
2022-06-30 03:00:00,30,-3.3,55.0,2.3,0,0.0,548.924
2022-06-30 04:00:00,30,-3.8,57.0,0.0,0,0.0,548.924
2022-06-30 05:00:00,30,-4.3,62.0,0.9,0,0.0,548.924
2022-06-30 06:00:00,30,-4.8,65.0,0.0,0,0.0,548.924
2022-06-30 07:00:00,30,-5.1,73.0,0.0,0,0.0,548.924
2022-06-30 08:00:00,30,-3.2,70.0,0.0,0,0.0,548.924
2022-06-30 09:00:00,30,0.8,54.0,0.7,0,0.0,548.924
2022-06-30 10:00:00,30,3.5,39.0,0.8,0,0.0,548.924
2022-06-30 11:00:00,30,5.6,28.0,2.8,0,0.0,548.924
2022-06-30 12:00:00,30,6.9,21.0,2.4,0,0.0,548.924
2022-06-30 13:00:00,30,7.9,19.0,2.1,0,0.0,548.924
2022-06-30 14:00:00,30,8.5,16.0,2.8,0,0.0,548.924
2022-06-30 15:00:00,30,8.9,15.0,3.8,0,0.0,548.924
2022-06-30 16:00:00,30,8.5,24.0,5.4,0,0.0,548.924
2022-06-30 17:00:00,30,7.5,26.0,5.2,0,0.0,548.924
2022-06-30 18:00:00,30,5.9,31.0,8.2,0,0.0,548.924
2022-06-30 19:00:00,30,4.3,39.0,4.1,0,0.0,548.924
2022-06-30 20:00:00,30,3.0,41.0,2.8,0,0.0,548.924
2022-06-30 21:00:00,30,2.2,41.0,0.9,0,0.0,548.924
2022-06-30 22:00:00,30,0.0,51.0,1.7,0,0.0,548.924
2022-06-30 23:00:00,30,-1.3,58.0,2.3,0,0.0,548.924
2022-07-01 00:00:00,30,-1.6,62.0,2.4,0,0.0,548.924
2022-07-01 01:00:00,30,-2.7,62.0,1.2,0,0.0,548.924
2022-07-01 02:00:00,30,-2.8,60.0,0.0,0,0.0,548.924
2022-07-01 03:00:00,30,-2.2,56.0,0.7,0,0.0,548.924
2022-07-01 04:00:00,30,-2.0,52.0,0.1,0,0.0,548.924
2022-07-01 05:00:00,30,-4.1,66.0,2.6,0,0.0,548.924
2022-07-01 06:00:00,30,-4.2,73.0,1.9,0,0.0,548.924
2022-07-01 07:00:00,30,-5.2,73.0,2.1,0,0.0,548.924
2022-07-01 08:00:00,30,-3.4,70.0,0.0,0,0.0,548.924
2022-07-01 09:00:00,30,1.2,58.0,0.7,0,0.0,548.924
2022-07-01 10:00:00,30,3.3,42.0,1.4,0,0.0,548.924
2022-07-01 11:00:00,30,4.9,32.0,1.8,0,0.0,548.924
2022-07-01 12:00:00,30,6.0,18.0,1.6,0,0.0,548.924
2022-07-01 13:00:00,30,7.5,19.0,0.8,0,0.0,548.924
2022-07-01 14:00:00,30,8.2,19.0,1.9,0,0.0,548.924
2022-07-01 15:00:00,30,8.9,19.0,1.7,0,0.0,548.924
2022-07-01 16:00:00,30,8.8,21.0,2.2,0,0.0,548.924
2022-07-01 17:00:00,30,9.1,19.0,5.1,0,0.0,548.924
2022-07-01 18:00:00,30,8.0,25.0,4.0,0,0.0,548.924
2022-07-01 19:00:00,30,5.2,36.0,2.1,0,0.0,548.924
2022-07-01 20:00:00,30,1.6,45.0,3.9,0,0.0,548.924
2022-07-01 21:00:00,30,0.4,48.0,1.3,0,0.0,548.924
2022-07-01 22:00:00,30,0.5,49.0,0.0,0,0.0,548.924
