Date,Hour,Temperature,Precipitation,RH,Wind_direction,Wind_speed
2022/07/13,04:00,-2.6,0.0,99,249,3.2
2022/07/13,05:00,-2.3,0.0,100,182,0.0
2022/07/13,06:00,-2.3,0.0,100,251,2.7
2022/07/13,07:00,-1.6,0.0,100,261,1.8
2022/07/13,08:00,-1.6,0.0,S/D,233,0.2
2022/07/13,09:00,-0.7,0.0,S/D,133,0.2
2022/07/13,10:00,1.2,0.0,100,122,2.7
2022/07/13,11:00,2.0,0.0,98,126,2.7
2022/07/13,12:00,4.3,0.0,75,52,2.3
2022/07/13,13:00,6.2,0.0,62,29,2.5
2022/07/13,14:00,7.3,0.0,46,1,2.5
2022/07/13,15:00,8.1,0.0,41,250,5.4
2022/07/13,16:00,8.1,0.0,42,264,5.4
2022/07/13,17:00,7.2,0.0,43,265,6.6
2022/07/13,18:00,5.7,0.0,47,268,5.3
2022/07/13,19:00,2.7,0.0,59,265,4.8
2022/07/13,20:00,0.8,0.0,68,266,4.8
2022/07/13,21:00,0.2,0.0,74,291,5.7
2022/07/13,22:00,-0.6,0.0,81,301,4.6
2022/07/13,23:00,-1.7,0.0,85,313,1.1
2022/07/14,00:00,-2.1,0.0,81,283,2.7
2022/07/14,01:00,-2.5,0.0,85,330,0.2
2022/07/14,02:00,-1.9,0.0,87,223,0.0
2022/07/14,03:00,-2.9,0.0,91,250,0.8
2022/07/14,04:00,-2.7,0.0,87,232,0.0
2022/07/14,05:00,-3.4,0.0,90,263,0.2
2022/07/14,06:00,-2.4,0.0,80,241,0.5
2022/07/14,07:00,-4.8,0.0,96,148,0.1
2022/07/14,08:00,-4.8,0.0,100,255,2.5
2022/07/14,09:00,-1.0,0.0,95,239,1.9
2022/07/14,10:00,1.2,0.0,73,254,2.0
2022/07/14,11:00,3.9,0.0,52,182,1.5
2022/07/14,12:00,6.2,0.0,44,156,1.4
2022/07/14,13:00,7.9,0.0,40,301,3.0
2022/07/14,14:00,9.6,0.0,23,252,7.6
2022/07/14,15:00,9.5,0.0,19,286,7.0
2022/07/14,16:00,9.2,0.0,21,292,6.5
2022/07/14,17:00,8.3,0.0,26,272,6.7
2022/07/14,18:00,6.4,0.0,35,279,5.7
2022/07/14,19:00,3.6,0.0,46,278,4.5
2022/07/14,20:00,1.8,0.0,55,284,4.8
2022/07/14,21:00,0.9,0.0,59,291,3.9
2022/07/14,22:00,-0.8,0.0,64,312,3.1
2022/07/14,23:00,-2.2,0.0,61,320,4.1
2022/07/15,00:00,-2.6,0.0,60,310,2.5
2022/07/15,01:00,-2.2,0.0,57,290,2.7
2022/07/15,02:00,-1.3,0.0,53,267,2.7
2022/07/15,03:00,-1.6,0.0,53,268,2.6
2022/07/15,04:00,-2.4,0.0,58,296,0.1
2022/07/15,05:00,-2.8,0.0,59,191,0.5
2022/07/15,06:00,-2.9,0.0,60,250,0.0
2022/07/15,07:00,-3.8,0.0,58,301,0.4
2022/07/15,08:00,-2.8,0.0,43,182,0.2
2022/07/15,09:00,1.1,0.0,41,126,1.2
2022/07/15,10:00,3.5,0.0,35,73,2.0
2022/07/15,11:00,6.6,0.0,19,292,5.4
2022/07/15,12:00,8.1,0.0,16,284,6.1
2022/07/15,13:00,8.6,0.0,15,281,6.3
2022/07/15,14:00,8.3,0.0,14,276,6.9
2022/07/15,15:00,8.5,0.0,13,270,6.5
2022/07/15,16:00,8.1,0.0,15,292,8.1
2022/07/15,17:00,7.4,0.0,15,302,7.5
2022/07/15,18:00,6.0,0.0,20,296,5.0
2022/07/15,19:00,3.3,0.0,30,317,4.0
2022/07/15,20:00,1.0,0.0,44,312,3.7
2022/07/15,21:00,-0.5,0.0,56,265,2.4
2022/07/15,22:00,1.1,0.0,56,273,1.8
2022/07/15,23:00,-1.4,0.0,82,272,3.6
2022/07/16,00:00,-2.6,0.0,90,302,2.8
2022/07/16,01:00,-3.5,0.0,80,280,0.8
2022/07/16,02:00,-4.5,0.0,78,294,0.4
2022/07/16,03:00,-2.8,0.0,72,260,2.3
2022/07/16,04:00,-2.8,0.0,72,241,2.5
2022/07/16,05:00,-4.0,0.0,76,226,0.1
2022/07/16,06:00,-4.2,0.0,78,271,0.0
2022/07/16,07:00,-5.0,0.0,90,347,0.0
2022/07/16,08:00,-4.2,0.0,81,212,0.0
2022/07/16,09:00,-0.2,0.0,63,80,1.3
2022/07/16,10:00,1.1,0.0,61,93,1.3
2022/07/16,11:00,3.9,0.0,47,55,0.8
2022/07/16,12:00,6.0,0.0,33,5,3.6
2022/07/16,13:00,7.3,0.0,27,341,3.1
2022/07/16,14:00,8.0,0.0,25,264,6.3
2022/07/16,15:00,7.8,0.0,27,294,4.9
2022/07/16,16:00,7.3,0.0,30,275,7.0
2022/07/16,17:00,6.3,0.0,36,284,5.4
2022/07/16,18:00,4.8,0.0,42,287,5.4
2022/07/16,19:00,2.0,0.0,50,297,3.5
2022/07/16,20:00,0.8,0.0,65,315,4.5
2022/07/16,21:00,0.2,0.0,71,312,4.7
2022/07/16,22:00,-1.5,0.0,77,321,4.7
2022/07/16,23:00,-0.6,0.0,60,327,5.8
2022/07/17,00:00,-1.4,0.0,56,330,6.5
2022/07/17,01:00,-1.5,0.0,49,325,5.6
2022/07/17,02:00,-3.3,0.0,49,319,4.2
2022/07/17,03:00,-3.6,0.0,50,330,4.6
2022/07/17,04:00,-3.1,0.0,47,187,0.6
2022/07/17,05:00,-3.5,0.0,50,321,2.9
2022/07/17,06:00,-4.9,0.0,59,315,3.4
2022/07/17,07:00,-4.4,0.0,61,190,0.6
2022/07/17,08:00,-2.5,0.0,50,155,0.1
2022/07/17,09:00,0.7,0.0,40,119,1.1
2022/07/17,10:00,2.7,0.0,42,82,1.1
2022/07/17,11:00,5.1,0.0,33,5,1.4
2022/07/17,12:00,6.7,0.0,24,24,2.5
2022/07/17,13:00,7.5,0.0,22,358,2.1
2022/07/17,14:00,8.2,0.0,27,5,7.5
2022/07/17,15:00,7.7,0.0,37,3,5.6
2022/07/17,16:00,7.5,0.0,37,299,3.6
2022/07/17,17:00,8.2,0.0,34,290,4.4
2022/07/17,18:00,6.5,0.0,39,273,5.9
2022/07/17,19:00,3.2,0.0,46,293,3.9
2022/07/17,20:00,0.3,0.0,57,320,3.8
2022/07/17,21:00,0.2,0.0,67,342,3.0
2022/07/17,22:00,1.4,0.0,80,23,6.0
2022/07/17,23:00,1.6,0.0,78,7,5.5
2022/07/18,00:00,1.4,0.0,80,148,1.3
2022/07/18,01:00,0.0,0.0,93,206,0.1
2022/07/18,02:00,-1.0,0.0,91,135,2.3
2022/07/18,03:00,-0.7,0.0,91,160,0.6
2022/07/18,04:00,-1.0,0.0,94,247,1.2
2022/07/18,05:00,-0.5,0.0,86,268,0.8
2022/07/18,06:00,-0.2,0.0,84,132,0.0
2022/07/18,07:00,-0.4,0.0,92,107,1.3
2022/07/18,08:00,0.1,0.0,92,340,4.4
2022/07/18,09:00,1.7,0.0,82,276,3.0
2022/07/18,10:00,3.6,0.0,70,101,1.8
2022/07/18,11:00,4.4,0.0,59,14,3.7
2022/07/18,12:00,5.6,0.0,56,10,5.1
2022/07/18,13:00,5.9,0.0,54,16,5.5
2022/07/18,14:00,6.1,0.0,48,13,3.7
2022/07/18,15:00,6.7,0.0,43,8,4.4
2022/07/18,16:00,6.6,0.0,43,360,5.3
2022/07/18,17:00,6.0,0.0,42,13,5.9
2022/07/18,18:00,5.1,0.0,43,17,4.6
2022/07/18,19:00,3.8,0.0,45,30,4.3
2022/07/18,20:00,1.6,0.0,56,359,2.6
2022/07/18,21:00,0.5,0.0,62,357,0.2
2022/07/18,22:00,-1.5,0.0,73,184,0.6
2022/07/18,23:00,-1.6,0.0,76,215,0.0
2022/07/19,00:00,-2.6,0.0,81,222,0.4
2022/07/19,01:00,-2.6,0.0,77,63,1.7
2022/07/19,02:00,-1.0,0.0,59,68,3.2
2022/07/19,03:00,-2.0,0.0,65,77,1.6
2022/07/19,04:00,-2.8,0.0,69,72,2.5
2022/07/19,05:00,-2.7,0.0,68,63,3.7
2022/07/19,06:00,-1.5,0.0,57,68,3.6
2022/07/19,07:00,-2.0,0.0,60,62,3.2
2022/07/19,08:00,-0.7,0.0,54,71,3.0
2022/07/19,09:00,0.9,0.0,47,82,4.8
2022/07/19,10:00,3.1,0.0,38,32,7.3
2022/07/19,11:00,4.4,0.0,29,37,6.9
2022/07/19,12:00,5.4,0.0,25,41,7.5
2022/07/19,13:00,6.0,0.0,26,20,6.5
2022/07/19,14:00,6.0,0.0,28,20,7.5
2022/07/19,15:00,6.2,0.0,28,21,7.1
2022/07/19,16:00,5.9,0.0,26,29,5.9
2022/07/19,17:00,5.5,0.0,27,31,3.9
2022/07/19,18:00,4.4,0.0,30,30,4.2
2022/07/19,19:00,2.8,0.0,36,33,5.0
2022/07/19,20:00,1.8,0.0,36,38,4.5
2022/07/19,21:00,-0.3,0.0,35,345,2.4
2022/07/19,22:00,-1.5,0.0,33,338,2.8
2022/07/19,23:00,-3.7,0.0,36,238,0.1
2022/07/20,00:00,-4.2,0.0,40,7,0.2
2022/07/20,01:00,-3.6,0.0,37,277,1.1
2022/07/20,02:00,-5.5,0.0,42,149,0.6
2022/07/20,03:00,-4.2,0.0,32,309,0.4
2022/07/20,04:00,-5.8,0.0,45,297,0.0
2022/07/20,05:00,-4.1,0.0,41,226,0.9
2022/07/20,06:00,-4.9,0.0,40,268,0.0
2022/07/20,07:00,-5.5,0.0,39,338,0.6
2022/07/20,08:00,-3.0,0.0,31,62,2.7
2022/07/20,09:00,0.5,0.0,20,148,1.8
2022/07/20,10:00,2.9,0.0,18,31,4.5
2022/07/20,11:00,4.4,0.0,15,356,4.3
2022/07/20,12:00,5.3,0.0,16,24,6.1
2022/07/20,13:00,6.2,0.0,17,354,4.3
2022/07/20,14:00,6.6,0.0,18,4,4.9
2022/07/20,15:00,6.9,0.0,19,359,4.9
2022/07/20,16:00,6.6,0.0,20,351,3.8
2022/07/20,17:00,6.4,0.0,21,2,3.1
2022/07/20,18:00,5.4,0.0,24,15,3.6
2022/07/20,19:00,3.9,0.0,30,7,2.7
2022/07/20,20:00,1.1,0.0,38,268,1.9
2022/07/20,21:00,-0.3,0.0,36,277,1.2
2022/07/20,22:00,-2.5,0.0,55,334,1.7
2022/07/20,23:00,-3.0,0.0,52,334,0.7
2022/07/21,00:00,-4.6,0.0,59,348,2.2
2022/07/21,01:00,-4.0,0.0,59,325,1.4
2022/07/21,02:00,-4.2,0.0,53,342,2.6
2022/07/21,03:00,-3.9,0.0,58,338,3.5
2022/07/21,04:00,-5.0,0.0,54,359,1.6
2022/07/21,05:00,-5.3,0.0,59,327,1.2
2022/07/21,06:00,-5.1,0.0,64,264,0.0
2022/07/21,07:00,-7.0,0.0,78,324,0.0
2022/07/21,08:00,-4.6,0.0,75,200,0.0
2022/07/21,09:00,0.1,0.0,54,44,1.9
2022/07/21,10:00,2.3,0.0,39,71,2.2
2022/07/21,11:00,4.6,0.0,23,81,3.4
2022/07/21,12:00,6.3,0.0,16,3,4.0
2022/07/21,13:00,7.0,0.0,16,21,2.7
2022/07/21,14:00,7.4,0.0,19,23,2.3
2022/07/21,15:00,8.2,0.0,18,9,4.3
2022/07/21,16:00,8.6,0.0,17,18,3.4
2022/07/21,17:00,8.9,0.0,18,286,1.8
2022/07/21,18:00,8.1,0.0,21,232,5.0
2022/07/21,19:00,4.6,0.0,26,276,5.4
2022/07/21,20:00,0.9,0.0,36,273,1.4
2022/07/21,21:00,0.2,0.0,41,281,1.7
2022/07/21,22:00,-1.8,0.0,47,281,0.0
2022/07/21,23:00,-2.1,0.0,56,330,1.7
2022/07/22,00:00,-2.7,0.0,57,346,2.5
2022/07/22,01:00,-2.8,0.0,59,336,2.5
2022/07/22,02:00,-3.6,0.0,55,344,2.5
2022/07/22,03:00,-4.6,0.0,57,343,2.4
2022/07/22,04:00,-4.8,0.0,70,318,0.4
2022/07/22,05:00,-5.5,0.0,74,289,1.9
2022/07/22,06:00,-4.4,0.0,57,278,2.2
2022/07/22,07:00,-4.1,0.0,58,23,0.0
2022/07/22,08:00,-4.0,0.0,71,202,0.0
2022/07/22,09:00,0.6,0.0,51,73,0.4
2022/07/22,10:00,3.0,0.0,44,147,1.6
2022/07/22,11:00,4.8,0.0,29,100,2.4
2022/07/22,12:00,6.1,0.0,19,69,2.7
2022/07/22,13:00,7.8,0.0,17,37,2.8
2022/07/22,14:00,8.8,0.0,14,7,2.6
2022/07/22,15:00,8.9,0.0,16,11,3.9
2022/07/22,16:00,8.6,0.0,18,24,4.1
2022/07/22,17:00,8.8,0.0,19,357,4.1
2022/07/22,18:00,7.4,0.0,31,4,4.1
2022/07/22,19:00,4.1,0.0,38,307,3.4
2022/07/22,20:00,0.4,0.0,47,321,2.2
2022/07/22,21:00,0.2,0.0,50,237,0.8
2022/07/22,22:00,-0.4,0.0,53,332,1.8
2022/07/22,23:00,-1.8,0.0,59,320,1.2
2022/07/23,00:00,-2.9,0.0,69,303,1.0
2022/07/23,01:00,-1.6,0.0,54,231,1.9
2022/07/23,02:00,-1.4,0.0,60,182,0.9
2022/07/23,03:00,-2.7,0.0,55,257,0.0
2022/07/23,04:00,-2.9,0.0,55,263,0.0
2022/07/23,05:00,-4.5,0.0,64,321,1.7
2022/07/23,06:00,-5.3,0.0,74,320,2.0
2022/07/23,07:00,-5.4,0.0,68,337,1.1
2022/07/23,08:00,-3.9,0.0,64,180,0.0
2022/07/23,09:00,0.3,0.0,60,125,1.3
2022/07/23,10:00,2.6,0.0,50,43,1.5
2022/07/23,11:00,4.8,0.0,37,150,2.6
2022/07/23,12:00,6.1,0.0,30,54,2.7
2022/07/23,13:00,7.1,0.0,28,21,3.0
2022/07/23,14:00,8.2,0.0,26,35,2.5
2022/07/23,15:00,8.7,0.0,25,20,3.9
2022/07/23,16:00,9.2,0.0,21,232,3.5
2022/07/23,17:00,9.1,0.0,18,287,5.0
2022/07/23,18:00,7.8,0.0,20,285,4.9
2022/07/23,19:00,4.3,0.0,27,279,4.5
2022/07/23,20:00,1.9,0.0,49,284,4.8
2022/07/23,21:00,0.0,0.0,62,326,1.3
2022/07/23,22:00,-0.7,0.0,68,332,3.0
2022/07/23,23:00,-1.2,0.0,66,329,3.4
2022/07/24,00:00,-1.9,0.0,66,262,0.2
2022/07/24,01:00,0.0,0.0,58,269,2.0
2022/07/24,02:00,-1.7,0.0,71,340,2.0
2022/07/24,03:00,-2.4,0.0,78,338,3.6
2022/07/24,04:00,-2.7,0.0,76,205,0.5
2022/07/24,05:00,-3.0,0.0,76,282,0.1
2022/07/24,06:00,-3.7,0.0,79,242,0.0
2022/07/24,07:00,-4.2,0.0,82,302,0.0
2022/07/24,08:00,-3.3,0.0,93,228,0.0
2022/07/24,09:00,0.4,0.0,64,134,0.3
2022/07/24,10:00,2.9,0.0,57,104,1.8
2022/07/24,11:00,4.3,0.0,47,75,1.3
2022/07/24,12:00,6.4,0.0,37,157,0.8
2022/07/24,13:00,7.6,0.0,30,259,1.8
2022/07/24,14:00,6.9,0.0,30,252,4.0
2022/07/24,15:00,5.5,0.0,41,178,4.2
2022/07/24,16:00,5.9,0.0,39,274,7.4
2022/07/24,17:00,6.7,0.0,33,294,5.1
2022/07/24,18:00,4.3,0.0,47,323,8.1
2022/07/24,19:00,3.6,0.0,49,331,10.3
2022/07/24,20:00,0.9,0.0,79,332,6.1
2022/07/24,21:00,0.4,0.0,73,349,3.7
2022/07/24,22:00,-1.0,0.0,81,329,1.6
2022/07/24,23:00,-0.8,0.0,80,233,0.0
2022/07/25,00:00,-1.5,0.0,83,238,2.5
2022/07/25,01:00,-1.6,0.0,74,233,2.9
2022/07/25,02:00,-2.1,0.0,81,271,1.0
2022/07/25,03:00,-3.7,0.0,98,333,1.7
2022/07/25,04:00,-3.3,0.0,98,328,2.3
2022/07/25,05:00,-3.9,0.0,99,289,0.0
2022/07/25,06:00,-3.2,0.0,100,321,0.0
2022/07/25,07:00,-5.1,0.0,100,343,1.2
2022/07/25,08:00,-3.1,0.0,100,157,0.0
2022/07/25,09:00,0.0,0.0,87,92,0.7
2022/07/25,10:00,2.7,0.0,68,15,1.4
2022/07/25,11:00,5.1,0.0,45,73,2.6
2022/07/25,12:00,6.6,0.0,41,9,3.6
2022/07/25,13:00,7.0,0.0,41,55,1.5
2022/07/25,14:00,7.7,0.0,38,111,4.8
2022/07/25,15:00,6.6,0.0,43,333,3.7
2022/07/25,16:00,3.3,0.0,75,301,2.8
2022/07/25,17:00,1.0,0.0,96,344,4.4
2022/07/25,18:00,-0.4,0.0,S/D,38,1.5
2022/07/25,19:00,-1.0,0.0,S/D,343,2.5
2022/07/25,20:00,-0.5,0.0,S/D,51,2.1
2022/07/25,21:00,0.7,0.0,98,338,1.5
2022/07/25,22:00,0.3,0.0,100,61,0.7
2022/07/25,23:00,0.4,0.0,100,166,0.9
2022/07/26,00:00,-0.5,0.0,100,176,1.7
2022/07/26,01:00,-1.3,0.0,98,164,1.9
2022/07/26,02:00,-1.7,0.0,98,258,2.9
2022/07/26,03:00,-1.6,0.0,99,223,1.9
2022/07/26,04:00,-2.0,0.0,93,209,0.0
2022/07/26,05:00,-3.1,0.0,99,213,0.0
2022/07/26,06:00,-4.3,0.0,99,288,0.0
2022/07/26,07:00,-4.2,0.0,100,65,0.0
2022/07/26,08:00,-3.8,0.0,100,269,0.0
2022/07/26,09:00,-0.8,0.1,93,178,0.3
2022/07/26,10:00,1.2,0.3,90,90,0.7
2022/07/26,11:00,3.9,0.0,59,23,2.1
2022/07/26,12:00,5.5,0.0,42,23,2.8
2022/07/26,13:00,6.9,0.0,33,3,5.5
2022/07/26,14:00,7.6,0.0,29,352,5.4
2022/07/26,15:00,7.9,0.0,24,4,4.1
2022/07/26,16:00,7.8,0.0,27,32,3.3
2022/07/26,17:00,7.3,0.0,36,27,4.0
2022/07/26,18:00,6.1,0.0,42,27,6.7
2022/07/26,19:00,4.2,0.0,46,30,4.1
2022/07/26,20:00,1.5,0.0,44,355,1.4
2022/07/26,21:00,1.9,0.0,28,357,1.9
2022/07/26,22:00,0.6,0.0,28,19,1.8
2022/07/26,23:00,0.3,0.0,33,1,2.1
2022/07/27,00:00,-1.7,0.0,48,304,0.2
2022/07/27,01:00,-2.2,0.0,51,309,0.0
2022/07/27,02:00,-2.7,0.0,54,328,0.9
2022/07/27,03:00,-4.3,0.0,62,341,2.5
2022/07/27,04:00,-4.5,0.0,52,338,2.0
2022/07/27,05:00,-5.5,0.0,64,246,0.1
2022/07/27,06:00,-4.0,0.0,55,258,0.0
2022/07/27,07:00,-6.5,0.0,52,316,0.4
2022/07/27,08:00,-5.0,0.0,68,344,3.0
2022/07/27,09:00,0.4,0.0,52,29,1.0
2022/07/27,10:00,2.7,0.0,39,102,0.8
2022/07/27,11:00,4.9,0.0,15,82,3.3
2022/07/27,12:00,6.7,0.0,11,76,5.7
2022/07/27,13:00,7.7,0.0,9,56,6.3
2022/07/27,14:00,7.8,0.0,8,50,5.5
2022/07/27,15:00,8.0,0.0,9,63,4.9
2022/07/27,16:00,8.0,0.0,9,94,5.6
2022/07/27,17:00,7.5,0.0,10,93,5.4
2022/07/27,18:00,6.2,0.0,13,69,3.7
2022/07/27,19:00,3.9,0.0,29,37,2.9
2022/07/27,20:00,1.4,0.0,39,291,0.9
2022/07/27,21:00,-0.4,0.0,35,136,0.7
2022/07/27,22:00,-1.8,0.0,34,281,2.8
2022/07/27,23:00,-3.1,0.0,45,338,2.4
2022/07/28,00:00,-3.5,0.0,50,342,2.9
2022/07/28,01:00,-2.7,0.0,53,353,1.9
2022/07/28,02:00,-3.9,0.0,62,333,2.2
2022/07/28,03:00,-5.5,0.0,56,338,2.3
2022/07/28,04:00,-4.8,0.0,51,353,2.0
2022/07/28,05:00,-4.3,0.0,51,345,3.1
2022/07/28,06:00,-4.8,0.0,46,338,2.9
2022/07/28,07:00,-4.9,0.0,47,347,4.5
2022/07/28,08:00,-2.6,0.0,33,115,0.1
2022/07/28,09:00,0.5,0.0,40,38,0.7
2022/07/28,10:00,3.9,0.0,22,72,1.5
2022/07/28,11:00,5.5,0.0,11,80,3.0
2022/07/28,12:00,6.9,0.0,8,85,4.5
2022/07/28,13:00,8.0,0.0,6,108,4.3
2022/07/28,14:00,8.4,0.0,6,96,3.1
2022/07/28,15:00,9.2,0.0,7,7,1.8
2022/07/28,16:00,9.3,0.0,8,25,3.5
2022/07/28,17:00,9.5,0.0,7,233,5.0
2022/07/28,18:00,7.7,0.0,16,34,4.1
2022/07/28,19:00,4.1,0.0,32,8,5.3
2022/07/28,20:00,2.2,0.0,35,345,3.6
2022/07/28,21:00,-0.4,0.0,42,339,2.4
2022/07/28,22:00,-2.5,0.0,48,339,1.9
2022/07/28,23:00,-2.9,0.0,46,333,2.3
2022/07/29,00:00,-3.5,0.0,49,344,2.2
2022/07/29,01:00,-4.5,0.0,47,349,2.3
2022/07/29,02:00,-4.0,0.0,46,347,2.6
2022/07/29,03:00,-3.7,0.0,43,267,0.0
2022/07/29,04:00,-4.4,0.0,49,326,0.2
2022/07/29,05:00,-5.2,0.0,57,350,2.2
2022/07/29,06:00,-4.8,0.0,58,359,2.1
2022/07/29,07:00,S/D,S/D,S/D,S/D,S/D
2022/07/29,08:00,-3.0,0.0,61,331,0.0
2022/07/29,09:00,1.9,0.0,42,37,1.6
2022/07/29,10:00,3.8,0.0,25,89,3.0
2022/07/29,11:00,5.4,0.0,16,71,2.8
2022/07/29,12:00,6.6,0.0,12,82,5.2
2022/07/29,13:00,7.2,0.0,10,104,4.1
2022/07/29,14:00,7.9,0.0,10,120,3.1
2022/07/29,15:00,8.4,0.0,10,164,1.2
2022/07/29,16:00,9.0,0.0,10,143,2.0
2022/07/29,17:00,8.9,0.0,10,311,1.0
2022/07/29,18:00,7.6,0.0,20,277,5.5
2022/07/29,19:00,3.7,0.0,35,308,3.6
2022/07/29,20:00,0.6,0.0,49,309,2.8
2022/07/29,21:00,0.1,0.0,51,215,0.0
2022/07/29,22:00,-0.9,0.0,60,339,0.2
2022/07/29,23:00,-2.1,0.0,70,330,1.8
2022/07/30,00:00,-3.3,0.0,73,335,1.8
2022/07/30,01:00,-3.6,S/D,69,337,1.7
2022/07/30,02:00,-3.0,0.0,67,283,0.9
2022/07/30,03:00,-3.3,0.0,65,172,0.0
2022/07/30,04:00,-3.5,0.0,71,226,0.0
2022/07/30,05:00,-4.6,0.0,89,267,0.0
2022/07/30,06:00,-5.7,0.0,91,329,0.9
2022/07/30,07:00,-5.9,0.0,77,316,0.2
2022/07/30,08:00,-4.2,0.0,75,226,0.0
2022/07/30,09:00,0.1,0.0,59,64,0.8
2022/07/30,10:00,2.7,0.0,46,44,1.1
2022/07/30,11:00,5.2,0.0,27,125,1.6
2022/07/30,12:00,7.1,0.0,21,92,2.4
2022/07/30,14:00,9.6,0.0,15,46,2.5
2022/07/30,15:00,10.3,0.0,14,162,2.4
2022/07/30,16:00,10.7,0.0,13,208,4.0
2022/07/30,17:00,10.3,0.0,14,180,5.2
2022/07/30,18:00,8.6,0.0,16,220,4.3
2022/07/30,19:00,4.9,0.0,23,215,2.4
2022/07/30,20:00,3.9,0.0,29,225,2.6
2022/07/30,21:00,3.0,0.0,32,271,3.0
2022/07/30,22:00,1.1,0.0,47,325,2.0
2022/07/30,23:00,-0.3,0.0,55,352,2.1
2022/07/31,00:00,-1.5,0.0,63,353,2.3
2022/07/31,01:00,-1.5,0.0,64,332,2.1
2022/07/31,02:00,-2.7,0.0,61,333,1.5
2022/07/31,03:00,-3.9,0.0,78,326,1.2
2022/07/31,04:00,-4.5,0.0,80,347,1.7
2022/07/31,05:00,-4.1,0.0,68,24,0.4
2022/07/31,06:00,-3.5,0.0,68,261,0.0
2022/07/31,07:00,-5.6,0.0,71,336,0.0
2022/07/31,08:00,-3.1,0.0,70,125,0.0
2022/07/31,09:00,0.9,0.0,58,56,0.7
2022/07/31,10:00,4.1,0.0,46,72,0.8
2022/07/31,11:00,6.1,0.0,30,13,1.5
2022/07/31,12:00,7.7,0.0,18,121,1.5
2022/07/31,13:00,8.6,0.0,16,29,2.2
2022/07/31,14:00,9.3,0.0,15,15,1.3
2022/07/31,15:00,10.0,0.0,13,47,1.2
2022/07/31,16:00,10.2,0.0,19,360,5.9
2022/07/31,17:00,8.9,0.0,32,4,7.6
2022/07/31,18:00,6.9,0.0,37,15,6.7
2022/07/31,19:00,4.7,0.0,38,344,3.4
2022/07/31,20:00,2.4,0.0,42,332,2.8
2022/07/31,21:00,0.9,0.0,48,10,1.8
2022/07/31,22:00,-0.7,0.0,52,344,2.4
2022/07/31,23:00,-1.3,0.0,55,343,1.9
2022/08/01,00:00,-1.7,0.0,57,337,2.5
2022/08/01,01:00,-2.0,0.0,57,254,3.0
2022/08/01,02:00,-0.9,0.0,46,207,0.6
2022/08/01,03:00,-3.1,0.0,52,79,0.0
2022/08/01,04:00,-3.8,0.0,57,322,0.0
2022/08/01,06:00,-4.3,0.0,71,338,3.0
2022/08/01,07:00,-3.4,0.0,61,343,2.1
2022/08/01,08:00,-2.9,0.0,61,357,0.0
2022/08/01,09:00,2.1,0.0,55,30,1.8
2022/08/01,10:00,3.9,S/D,47,S/D,S/D
2022/08/01,11:00,6.0,0.0,33,353,1.5
2022/08/01,12:00,6.7,0.0,28,24,2.4
2022/08/01,13:00,7.8,0.0,22,10,4.4
2022/08/01,14:00,8.5,0.0,21,12,5.0
2022/08/01,15:00,9.0,0.0,23,6,5.9
2022/08/01,16:00,8.9,0.0,25,360,4.1
2022/08/01,17:00,7.8,0.0,30,338,2.7
2022/08/01,18:00,6.8,0.0,38,267,5.4
2022/08/01,19:00,4.7,0.0,47,117,3.6
2022/08/01,20:00,2.3,0.0,54,309,0.4
2022/08/01,21:00,0.0,0.0,60,313,2.4
2022/08/01,22:00,-0.9,0.0,47,305,1.7
2022/08/01,23:00,-0.8,0.0,45,315,1.7
2022/08/02,00:00,-0.2,0.0,43,239,1.7
2022/08/02,01:00,-1.3,0.0,47,187,0.0
2022/08/02,02:00,-2.0,0.0,59,345,0.9
2022/08/02,03:00,-2.4,0.0,72,246,0.0
2022/08/02,04:00,-2.6,0.0,67,317,0.2
2022/08/02,05:00,-3.5,0.0,88,342,0.0
2022/08/02,06:00,-3.0,0.0,82,246,2.1
2022/08/02,07:00,-3.4,0.0,85,256,0.7
2022/08/02,08:00,-3.1,0.0,86,113,0.1
2022/08/02,09:00,1.0,0.0,60,77,1.6
2022/08/02,10:00,3.0,0.0,57,67,1.4
2022/08/02,11:00,4.9,0.0,44,41,1.8
2022/08/02,12:00,6.2,0.0,34,13,4.9
2022/08/02,13:00,7.4,0.0,32,2,8.2
2022/08/02,14:00,7.2,0.0,39,10,9.9
2022/08/02,15:00,7.4,0.0,45,6,10.6
2022/08/02,16:00,6.7,0.0,50,358,10.6
2022/08/02,17:00,6.7,0.0,44,318,6.9
2022/08/02,18:00,5.7,0.0,41,312,5.7
2022/08/02,19:00,2.9,0.0,43,291,5.3
2022/08/02,20:00,0.3,0.0,50,321,5.1
2022/08/02,21:00,-0.3,0.0,48,272,4.4
2022/08/02,22:00,-1.1,0.0,58,288,4.1
2022/08/02,23:00,-1.5,0.0,70,311,4.1
2022/08/03,00:00,-2.3,0.0,73,314,2.5
2022/08/03,01:00,-2.4,0.0,80,253,0.7
2022/08/03,02:00,-3.3,0.0,90,337,3.1
2022/08/03,03:00,-3.9,0.0,84,188,1.3
2022/08/03,04:00,-2.9,0.0,80,239,0.6
2022/08/03,05:00,-4.0,0.0,81,259,0.5
2022/08/03,06:00,-3.3,0.0,77,284,0.0
2022/08/03,07:00,-5.6,0.0,83,352,0.0
2022/08/03,08:00,-4.0,0.0,91,225,0.0
