MultiMADD2 N°2023
Measuring site:	MultiMADD2 n° 2023 - UniFR

Timezone:	GMT+01:00
Conductivity:	Compensated at 25°C

Date and time	M1 - Wind direction	M2 - Average wind	M3 - Maximum wind	M4 - Air temperature	M5 - Humidity	M6 - Atmospheric pressure	M7 - Rain
2020.12.22 21:25:00	12	0.4	0.9	3.9	78.8	903.1	0.00
2020.12.22 21:30:00	104	0.4	0.8	3.8	79.6	903.1	0.00
2020.12.22 21:35:00	104	0.5	1.1	3.5	81.1	903.3	0.00
2020.12.22 21:40:00	88	0.7	1.2	3.1	81.8	903.4	0.00
2020.12.22 21:45:00	133	0.5	0.9	3.1	82.5	903.4	0.00
2020.12.22 21:50:00	84	0.3	0.8	2.9	83.3	903.4	0.00
2020.12.22 21:55:00	87	0.4	0.9	2.7	83.3	903.4	0.00
2020.12.22 22:00:00	118	0.5	1.5	2.7	82.4	903.4	0.00
2020.12.22 22:05:00	113	0.4	0.9	2.7	83.9	903.3	0.00
2020.12.22 22:10:00	66	0.5	1.4	2.7	81.5	903.2	0.00
2020.12.22 22:15:00	104	0.4	1.5	2.5	84.0	903.2	0.00
2020.12.22 22:20:00	141	0.5	1.0	2.8	80.9	903.1	0.00
2020.12.22 22:25:00	129	0.8	1.9	2.5	82.2	903.1	0.00
2020.12.22 22:30:00	143	0.6	2.1	2.7	82.3	903.0	0.00
2020.12.22 22:35:00	138	0.6	1.2	2.9	81.8	903.0	0.00
2020.12.22 22:40:00	97	0.6	1.5	2.8	80.9	902.9	0.00
2020.12.22 22:45:00	137	0.7	1.7	2.7	80.2	902.9	0.00
2020.12.22 22:50:00	232	0.3	1.1	2.8	81.1	902.9	0.00
2020.12.22 22:55:00	142	0.7	1.5	2.6	82.2	902.8	0.00
2020.12.22 23:00:00	114	0.9	1.8	2.4	81.6	902.7	0.00
2020.12.22 23:05:00	94	0.8	1.2	2.5	82.6	902.7	0.00
2020.12.22 23:10:00	120	0.5	1.2	2.9	80.2	902.6	0.00
2020.12.22 23:15:00	71	0.5	1.2	2.8	76.9	902.6	0.00
2020.12.22 23:20:00	112	0.7	1.7	2.3	81.0	902.6	0.00
2020.12.22 23:25:00	7	0.4	0.8	2.6	81.6	902.4	0.00
2020.12.22 23:30:00	344	0.3	0.9	2.7	80.3	902.3	0.00
2020.12.22 23:35:00	115	0.5	1.1	2.9	78.2	902.3	0.00
2020.12.22 23:40:00	95	0.8	1.4	2.6	79.7	902.3	0.00
2020.12.22 23:45:00	112	0.7	2.4	2.5	79.1	902.3	0.00
2020.12.22 23:50:00	241	0.3	0.9	3.1	78.5	902.2	0.00
2020.12.22 23:55:00	320	0.5	1.3	2.9	79.4	902.1	0.00
2020.12.23 00:00:00	103	0.5	1.5	3.0	78.4	902.1	0.00
2020.12.23 00:05:00	131	0.5	1.0	3.0	77.1	902.1	0.00
2020.12.23 00:10:00	122	0.5	1.2	2.8	78.6	902.0	0.00
2020.12.23 00:15:00	28	0.7	1.7	3.1	77.3	902.0	0.00
2020.12.23 00:20:00	75	0.3	1.0	3.2	74.9	902.0	0.00
2020.12.23 00:25:00	130	0.4	1.0	3.6	72.0	902.0	0.00
2020.12.23 00:30:00	53	0.4	1.0	3.9	71.3	902.0	0.00
2020.12.23 00:35:00	49	0.3	0.7	3.9	70.0	902.0	0.00
2020.12.23 00:40:00	306	0.4	0.9	3.9	70.7	901.9	0.00
2020.12.23 00:45:00	250	0.4	1.2	4.0	71.1	901.8	0.00
2020.12.23 00:50:00	183	0.4	1.1	3.9	69.6	901.8	0.00
2020.12.23 00:55:00	341	0.6	1.5	4.5	68.1	901.8	0.00
2020.12.23 01:00:00	139	0.9	2.0	5.1	66.4	901.7	0.00
2020.12.23 01:05:00	224	0.8	2.3	5.2	64.9	901.7	0.00
2020.12.23 01:10:00	134	1.1	4.0	5.7	61.7	901.7	0.00
2020.12.23 01:15:00	172	0.9	5.3	6.9	54.4	901.7	0.00
2020.12.23 01:20:00	113	1.7	3.7	6.7	59.7	901.7	0.00
2020.12.23 01:25:00	175	0.7	1.8	9.3	49.4	901.7	0.00
2020.12.23 01:30:00	190	0.9	3.2	7.4	52.5	901.6	0.00
2020.12.23 01:35:00	101	1.8	3.9	7.2	56.3	901.6	0.00
2020.12.23 01:40:00	112	1.4	3.7	9.4	45.1	901.5	0.00
2020.12.23 01:45:00	96	2.0	4.7	10.3	42.8	901.5	0.00
2020.12.23 01:50:00	108	1.9	4.9	11.0	40.1	901.4	0.00
2020.12.23 01:55:00	103	1.9	4.9	10.9	39.8	901.4	0.00
2020.12.23 02:00:00	97	2.2	4.4	11.1	39.0	901.4	0.00
2020.12.23 02:05:00	104	2.2	7.6	11.2	38.3	901.3	0.00
2020.12.23 02:10:00	126	1.9	4.7	11.4	37.6	901.3	0.00
2020.12.23 02:15:00	86	0.9	5.8	8.9	46.3	901.4	0.00
2020.12.23 02:20:00	147	1.3	3.7	8.5	44.6	901.3	0.00
2020.12.23 02:25:00	285	0.6	1.4	9.6	48.4	901.3	0.00
2020.12.23 02:30:00	237	0.5	1.1	8.3	50.7	901.3	0.00
2020.12.23 02:35:00	290	0.8	1.6	7.7	54.0	901.3	0.00
2020.12.23 02:40:00	266	0.5	1.5	7.3	54.3	901.4	0.00
2020.12.23 02:45:00	91	0.6	1.2	6.9	57.0	901.5	0.00
2020.12.23 02:50:00	99	0.5	0.8	6.3	60.0	901.5	0.00
2020.12.23 02:55:00	81	0.4	1.3	5.4	63.0	901.5	0.00
2020.12.23 03:00:00	104	0.5	1.2	5.0	65.8	901.5	0.00
2020.12.23 03:05:00	94	0.7	1.8	4.6	68.6	901.4	0.00
2020.12.23 03:10:00	185	0.4	1.0	4.4	69.9	901.2	0.00
2020.12.23 03:15:00	75	0.4	1.4	4.2	72.7	901.1	0.00
2020.12.23 03:20:00	69	0.4	0.9	4.2	71.8	901.1	0.00
2020.12.23 03:25:00	170	0.4	1.0	4.3	71.9	901.0	0.00
2020.12.23 03:30:00	36	0.5	1.2	4.4	72.9	900.9	0.00
2020.12.23 03:35:00	152	0.5	1.4	4.4	70.5	900.9	0.00
2020.12.23 03:40:00	61	0.6	1.5	4.5	72.8	900.8	0.00
2020.12.23 03:45:00	331	0.7	1.4	4.4	70.4	900.8	0.00
2020.12.23 03:50:00	129	0.5	0.8	4.5	69.7	900.9	0.00
2020.12.23 03:55:00	99	0.9	1.7	4.4	71.0	900.9	0.00
2020.12.23 04:00:00	83	1.1	1.9	4.3	70.2	900.9	0.00
2020.12.23 04:05:00	104	0.5	1.1	4.6	70.3	900.8	0.00
2020.12.23 04:10:00	128	0.5	1.4	4.4	71.0	900.8	0.00
2020.12.23 04:15:00	82	0.3	1.1	4.6	71.2	900.8	0.00
2020.12.23 04:20:00	100	0.8	1.7	4.2	73.0	900.7	0.00
2020.12.23 04:25:00	190	0.7	1.3	4.0	73.2	900.6	0.00
2020.12.23 04:30:00	85	0.7	1.5	4.1	73.1	900.5	0.00
2020.12.23 04:35:00	0	0.4	1.0	4.5	70.1	900.4	0.00
2020.12.23 04:40:00	152	0.7	1.5	4.6	70.4	900.3	0.00
2020.12.23 04:45:00	73	0.8	1.8	4.1	73.0	900.3	0.00
2020.12.23 04:50:00	51	0.7	1.5	4.4	70.6	900.2	0.00
2020.12.23 04:55:00	47	0.4	1.1	4.6	69.1	900.1	0.00
2020.12.23 05:00:00	22	0.8	1.4	4.7	71.0	900.1	0.00
2020.12.23 05:05:00	58	0.6	1.6	4.6	70.3	900.1	0.00
2020.12.23 05:10:00	88	0.5	0.8	4.8	68.2	900.2	0.00
2020.12.23 05:15:00	112	0.8	1.9	4.7	68.5	900.3	0.00
2020.12.23 05:20:00	99	0.7	1.5	4.5	71.2	900.3	0.00
2020.12.23 05:25:00	185	0.4	0.8	4.7	68.7	900.2	0.00
2020.12.23 05:30:00	84	0.7	1.4	4.7	72.2	900.2	0.00
2020.12.23 05:35:00	313	0.5	1.9	4.4	72.0	900.3	0.00
2020.12.23 05:40:00	151	0.4	0.9	4.4	71.4	900.2	0.00
2020.12.23 05:45:00	56	0.5	1.3	4.2	73.2	900.2	0.00
2020.12.23 05:50:00	146	0.4	1.3	4.4	72.4	900.2	0.00
2020.12.23 05:55:00	72	0.6	1.6	4.0	72.8	900.1	0.00
2020.12.23 06:00:00	127	0.5	1.2	4.1	72.9	900.0	0.00
2020.12.23 06:05:00	141	0.4	1.2	4.6	71.3	900.0	0.00
2020.12.23 06:10:00	126	0.5	0.9	4.4	72.2	900.0	0.00
2020.12.23 06:15:00	248	0.3	0.8	4.5	72.2	900.0	0.00
2020.12.23 06:20:00	61	0.5	0.9	4.3	72.6	900.1	0.00
2020.12.23 06:25:00	88	0.7	1.3	4.4	72.2	900.1	0.00
2020.12.23 06:30:00	118	0.4	0.8	4.3	71.6	900.1	0.00
2020.12.23 06:35:00	109	0.6	1.9	3.8	74.6	900.1	0.00
2020.12.23 06:40:00	134	0.7	1.7	4.0	75.0	900.1	0.00
2020.12.23 06:45:00	334	0.7	1.4	3.9	74.8	900.1	0.00
2020.12.23 06:50:00	325	0.6	1.3	4.1	74.3	900.1	0.00
2020.12.23 06:55:00	115	0.8	1.7	4.0	74.1	900.1	0.00
2020.12.23 07:00:00	76	0.8	2.0	4.0	73.9	900.1	0.00
2020.12.23 07:05:00	124	0.5	2.0	4.1	73.0	900.1	0.00
2020.12.23 07:10:00	85	0.8	1.8	4.2	73.4	900.1	0.00
2020.12.23 07:15:00	159	0.7	2.2	4.1	73.6	900.0	0.00
2020.12.23 07:20:00	100	0.6	1.5	4.4	72.3	899.9	0.00
2020.12.23 07:25:00	341	0.6	1.5	4.5	71.1	899.8	0.00
2020.12.23 07:30:00	49	0.7	1.8	4.5	71.1	899.8	0.00
2020.12.23 07:35:00	81	0.3	0.9	4.2	72.2	899.8	0.00
2020.12.23 07:40:00	1	0.4	1.1	4.0	74.1	899.8	0.00
2020.12.23 07:45:00	99	0.7	1.1	4.1	73.0	899.8	0.00
2020.12.23 07:50:00	78	0.7	1.4	3.7	74.9	899.8	0.00
2020.12.23 07:55:00	20	0.5	1.3	3.9	74.1	899.7	0.00
2020.12.23 08:00:00	117	0.3	0.6	4.1	73.0	899.7	0.00
2020.12.23 08:05:00	115	0.9	1.5	4.0	74.1	899.6	0.00
2020.12.23 08:10:00	317	0.6	1.2	3.9	74.3	899.6	0.00
2020.12.23 08:15:00	192	0.7	1.6	4.3	71.8	899.5	0.00
2020.12.23 08:20:00	139	0.7	1.4	4.3	72.1	899.5	0.00
2020.12.23 08:25:00	242	0.7	1.5	4.5	71.0	899.4	0.00
2020.12.23 08:30:00	2	0.8	2.1	4.2	71.6	899.5	0.00
2020.12.23 08:35:00	46	0.4	1.4	4.6	70.4	899.5	0.00
2020.12.23 08:40:00	101	0.7	1.4	4.4	70.9	899.5	0.00
2020.12.23 08:45:00	115	0.6	1.8	4.4	70.5	899.4	0.00
2020.12.23 08:50:00	130	0.3	1.3	4.5	72.5	899.4	0.00
2020.12.23 08:55:00	66	0.6	1.5	4.4	71.9	899.3	0.00
2020.12.23 09:00:00	25	0.6	1.6	4.5	70.8	899.3	0.00
2020.12.23 09:05:00	162	0.4	1.0	4.6	70.8	899.4	0.00
2020.12.23 09:10:00	66	0.8	2.0	4.4	72.4	899.3	0.00
2020.12.23 09:15:00	294	1.0	3.6	4.5	71.0	899.2	0.00
2020.12.23 09:20:00	256	1.0	2.3	5.2	68.0	899.1	0.00
2020.12.23 09:25:00	210	1.0	2.4	6.8	60.5	899.2	0.00
2020.12.23 09:30:00	140	0.7	1.6	6.9	59.6	899.2	0.00
2020.12.23 09:35:00	283	0.7	1.8	7.2	57.6	899.3	0.00
2020.12.23 09:40:00	217	1.1	2.2	7.6	57.4	899.2	0.00
2020.12.23 09:45:00	268	1.2	3.2	7.7	54.8	899.3	0.00
2020.12.23 09:50:00	187	1.3	3.4	8.2	52.2	899.2	0.00
2020.12.23 09:55:00	64	2.3	8.5	8.0	53.9	899.2	0.00
2020.12.23 10:00:00	97	2.0	4.9	11.0	42.4	899.1	0.00
2020.12.23 10:05:00	93	2.7	5.8	12.4	38.9	899.1	0.00
2020.12.23 10:10:00	98	2.4	5.4	12.6	37.2	899.0	0.00
2020.12.23 10:15:00	106	2.5	6.1	12.8	37.2	899.0	0.00
2020.12.23 10:20:00	98	3.3	7.8	12.7	36.8	899.0	0.00
2020.12.23 10:25:00	95	2.9	6.0	13.2	35.7	898.9	0.00
2020.12.23 10:30:00	89	2.9	5.4	13.3	35.4	898.9	0.00
2020.12.23 10:35:00	97	2.7	6.2	13.3	35.5	898.9	0.00
2020.12.23 10:40:00	94	2.7	5.8	13.2	35.5	898.8	0.00
2020.12.23 10:45:00	97	3.0	6.2	13.3	35.9	898.8	0.00
2020.12.23 10:50:00	102	3.1	5.5	13.2	35.7	898.9	0.00
2020.12.23 10:55:00	93	3.1	7.7	13.2	35.7	898.8	0.00
2020.12.23 11:00:00	91	2.6	5.4	13.3	35.0	898.7	0.00
2020.12.23 11:05:00	95	2.4	6.9	13.3	35.4	898.7	0.00
2020.12.23 11:10:00	89	2.4	5.1	13.5	35.2	898.6	0.00
2020.12.23 11:15:00	104	2.5	6.0	13.3	34.9	898.5	0.00
2020.12.23 11:20:00	97	2.1	4.5	13.4	34.9	898.5	0.00
2020.12.23 11:25:00	114	1.7	4.4	13.4	34.6	898.5	0.00
2020.12.23 11:30:00	122	2.3	5.2	13.4	35.7	898.5	0.00
2020.12.23 11:35:00	97	2.4	5.1	13.1	35.1	898.3	0.00
2020.12.23 11:40:00	98	2.6	5.5	13.4	34.9	898.3	0.00
2020.12.23 11:45:00	98	3.1	6.7	13.5	34.5	898.2	0.00
2020.12.23 11:50:00	99	3.2	6.7	13.4	34.6	898.2	0.00
2020.12.23 11:55:00	97	2.9	6.0	13.2	34.9	898.2	0.00
2020.12.23 12:00:00	104	2.9	5.8	13.4	34.8	898.0	0.00
2020.12.23 12:05:00	89	2.5	5.3	13.3	35.1	898.0	0.00
2020.12.23 12:10:00	90	3.2	6.3	13.5	34.4	897.8	0.00
2020.12.23 12:15:00	98	2.6	5.6	13.5	34.4	897.7	0.00
2020.12.23 12:20:00	96	2.8	5.5	13.4	34.9	897.8	0.00
2020.12.23 12:25:00	101	2.4	5.6	13.4	34.7	897.7	0.00
2020.12.23 12:30:00	93	2.8	5.4	13.3	35.0	897.6	0.00
2020.12.23 12:35:00	87	2.2	6.5	13.3	35.3	897.6	0.00
2020.12.23 12:40:00	81	2.6	6.1	13.4	34.4	897.5	0.00
2020.12.23 12:45:00	92	2.7	6.7	13.6	34.1	897.5	0.00
2020.12.23 12:50:00	96	2.6	5.6	13.5	34.9	897.6	0.00
2020.12.23 12:55:00	90	3.2	7.1	13.4	34.4	897.6	0.00
2020.12.23 13:00:00	104	3.1	5.7	13.6	33.9	897.5	0.00
2020.12.23 13:05:00	99	3.1	5.4	13.1	35.4	897.5	0.00
2020.12.23 13:10:00	94	2.6	6.2	13.2	34.6	897.5	0.00
2020.12.23 13:15:00	89	3.1	6.3	13.5	34.8	897.4	0.00
2020.12.23 13:20:00	91	3.1	6.6	13.4	34.4	897.3	0.00
2020.12.23 13:25:00	95	2.7	5.4	13.4	34.2	897.2	0.00
2020.12.23 13:30:00	93	3.2	6.9	13.4	35.2	897.1	0.00
2020.12.23 13:35:00	90	3.2	6.2	13.3	35.0	897.0	0.00
2020.12.23 13:40:00	94	2.9	7.4	13.4	35.1	896.8	0.00
2020.12.23 13:45:00	89	3.4	6.9	13.4	34.9	896.7	0.00
2020.12.23 13:50:00	100	3.0	6.7	13.4	34.4	896.6	0.00
2020.12.23 13:55:00	95	3.6	7.6	13.2	34.4	896.6	0.00
2020.12.23 14:00:00	93	3.7	6.8	13.3	34.4	896.5	0.00
2020.12.23 14:05:00	98	2.9	5.9	13.3	34.5	896.5	0.00
2020.12.23 14:10:00	104	2.4	5.1	13.2	35.3	896.5	0.00
2020.12.23 14:15:00	100	2.4	4.6	13.0	35.1	896.6	0.00
2020.12.23 14:20:00	90	1.9	4.7	13.2	34.9	896.7	0.00
2020.12.23 14:25:00	265	1.2	3.1	12.0	43.7	896.8	0.00
2020.12.23 14:30:00	14	1.0	1.9	10.4	49.1	896.8	0.00
2020.12.23 14:35:00	84	0.5	1.6	9.3	52.7	897.0	0.00
2020.12.23 14:40:00	104	1.1	2.2	8.6	55.1	896.9	0.00
2020.12.23 14:45:00	111	0.4	0.9	7.7	57.2	897.0	0.00
2020.12.23 14:50:00	137	0.8	1.7	7.8	58.6	897.0	0.00
2020.12.23 14:55:00	154	0.6	1.5	6.9	61.2	897.0	0.00
2020.12.23 15:00:00	101	0.5	1.1	7.5	60.7	896.9	0.00
2020.12.23 15:05:00	115	0.7	1.8	7.3	60.3	896.8	0.00
2020.12.23 15:10:00	18	0.4	0.8	6.1	66.1	896.6	0.00
2020.12.23 15:15:00	272	0.4	1.0	6.5	66.4	896.6	0.00
2020.12.23 15:20:00	78	1.1	2.0	6.6	65.4	896.6	0.00
2020.12.23 15:25:00	90	0.8	1.8	6.7	64.6	896.6	0.00
2020.12.23 15:30:00	343	0.5	1.5	5.7	68.5	896.5	0.00
2020.12.23 15:35:00	195	0.8	1.4	6.0	68.2	896.5	0.00
2020.12.23 15:40:00	322	0.8	2.1	5.9	67.7	896.6	0.00
2020.12.23 15:45:00	119	0.8	1.5	6.3	66.5	896.7	0.00
2020.12.23 15:50:00	107	0.5	1.4	5.8	67.3	896.6	0.00
2020.12.23 15:55:00	66	0.6	1.0	6.3	66.1	896.6	0.00
2020.12.23 16:00:00	333	0.6	1.6	6.3	67.6	896.6	0.00
2020.12.23 16:05:00	252	0.6	1.4	6.0	66.7	896.7	0.00
2020.12.23 16:10:00	110	0.3	0.8	6.1	66.4	896.9	0.00
2020.12.23 16:15:00	166	0.5	1.2	5.9	67.8	897.0	0.00
2020.12.23 16:20:00	178	0.5	1.2	5.5	68.5	897.1	0.00
2020.12.23 16:25:00	9	0.6	1.7	5.3	69.9	897.0	0.00
2020.12.23 16:30:00	195	0.7	1.5	5.3	69.8	897.0	0.00
2020.12.23 16:35:00	116	0.6	1.2	5.2	70.6	896.9	0.00
2020.12.23 16:40:00	37	0.3	0.8	5.6	69.8	896.8	0.00
2020.12.23 16:45:00	299	0.4	1.5	5.7	70.0	896.7	0.00
2020.12.23 16:50:00	151	0.5	1.2	5.4	70.4	896.6	0.00
2020.12.23 16:55:00	60	0.4	1.0	5.1	71.0	896.5	0.00
2020.12.23 17:00:00	186	0.5	1.1	5.1	70.7	896.6	0.00
2020.12.23 17:05:00	103	0.8	1.4	4.8	71.9	896.5	0.00
2020.12.23 17:10:00	73	0.6	1.2	4.6	72.8	896.4	0.00
2020.12.23 17:15:00	48	0.4	0.8	4.8	71.8	896.4	0.00
2020.12.23 17:20:00	252	0.6	1.5	4.8	72.6	896.4	0.00
2020.12.23 17:25:00	94	0.4	1.0	4.9	71.3	896.4	0.00
2020.12.23 17:30:00	77	0.6	1.4	4.6	72.9	896.5	0.00
2020.12.23 17:35:00	102	0.8	1.5	4.3	73.3	896.5	0.00
2020.12.23 17:40:00	95	1.0	1.9	4.1	74.4	896.3	0.00
2020.12.23 17:45:00	245	0.3	0.5	4.7	71.7	896.2	0.00
2020.12.23 17:50:00	83	0.7	1.8	4.4	73.5	896.3	0.00
2020.12.23 17:55:00	113	0.3	0.7	4.4	72.4	896.2	0.00
2020.12.23 18:00:00	120	0.8	2.0	4.2	73.9	896.1	0.00
2020.12.23 18:05:00	239	0.4	0.9	4.6	71.3	896.1	0.00
2020.12.23 18:10:00	120	0.6	1.6	4.6	71.4	896.1	0.00
2020.12.23 18:15:00	99	0.6	1.5	4.3	72.1	895.9	0.00
2020.12.23 18:20:00	222	0.3	1.1	4.4	72.1	895.9	0.00
2020.12.23 18:25:00	91	0.8	1.5	4.5	71.2	895.8	0.00
2020.12.23 18:30:00	104	0.7	1.3	4.9	69.9	895.8	0.00
2020.12.23 18:35:00	75	0.6	1.5	4.4	71.9	895.8	0.00
2020.12.23 18:40:00	67	0.5	1.1	4.1	72.9	895.9	0.00
2020.12.23 18:45:00	107	0.8	2.0	4.1	74.1	895.8	0.00
2020.12.23 18:50:00	193	0.7	1.9	4.1	73.5	895.7	0.00
2020.12.23 18:55:00	95	0.7	1.5	4.3	72.2	895.8	0.00
2020.12.23 19:00:00	147	0.8	2.0	4.8	72.3	895.8	0.00
2020.12.23 19:05:00	122	1.0	2.7	4.5	70.8	895.7	0.00
2020.12.23 19:10:00	21	0.3	0.8	5.0	69.2	895.8	0.00
2020.12.23 19:15:00	161	0.8	1.8	5.0	69.9	895.8	0.00
2020.12.23 19:20:00	72	0.6	1.2	4.7	70.3	895.5	0.00
2020.12.23 19:25:00	21	0.6	1.3	4.7	70.8	895.6	0.00
2020.12.23 19:30:00	186	0.7	1.8	5.0	68.8	895.6	0.00
2020.12.23 19:35:00	134	0.8	1.6	4.6	70.6	895.5	0.00
2020.12.23 19:40:00	103	0.7	1.5	4.8	69.3	895.6	0.00
2020.12.23 19:45:00	132	0.9	2.2	5.0	69.0	895.6	0.00
2020.12.23 19:50:00	85	0.4	1.6	4.6	70.5	895.4	0.00
2020.12.23 19:55:00	37	0.6	1.5	4.8	70.2	895.4	0.00
2020.12.23 20:00:00	245	0.6	1.0	4.9	69.5	895.5	0.00
2020.12.23 20:05:00	104	0.6	1.3	4.9	71.5	895.7	0.00
2020.12.23 20:10:00	102	0.5	1.2	5.0	68.0	895.7	0.00
2020.12.23 20:15:00	64	0.6	1.2	4.8	69.5	895.8	0.00
2020.12.23 20:20:00	343	0.4	1.0	5.0	68.9	895.8	0.00
2020.12.23 20:25:00	98	0.5	0.9	4.8	69.9	895.7	0.00
2020.12.23 20:30:00	38	0.5	1.5	4.8	70.0	895.7	0.00
2020.12.23 20:35:00	174	0.4	1.0	4.8	70.3	895.8	0.00
2020.12.23 20:40:00	96	0.7	1.4	4.7	71.4	895.7	0.00
2020.12.23 20:45:00	0	0.6	1.7	4.9	69.7	895.7	0.00
2020.12.23 20:50:00	74	0.7	1.5	5.1	69.3	895.6	0.00
2020.12.23 20:55:00	74	0.9	1.4	4.7	70.7	895.6	0.00
2020.12.23 21:00:00	141	0.5	1.2	5.1	69.2	895.6	0.00
2020.12.23 21:05:00	17	0.5	1.1	5.0	70.8	895.7	0.00
2020.12.23 21:10:00	119	0.6	1.4	4.8	70.7	895.7	0.00
2020.12.23 21:15:00	347	0.2	0.5	4.7	71.2	895.8	0.00
2020.12.23 21:20:00	115	0.5	1.3	4.6	71.4	895.7	0.00
2020.12.23 21:25:00	73	0.6	1.4	4.1	73.0	895.7	0.00
2020.12.23 21:30:00	129	0.5	1.0	4.4	72.5	895.8	0.00
2020.12.23 21:35:00	109	0.4	1.4	4.2	74.0	895.7	0.00
2020.12.23 21:40:00	231	0.4	1.2	4.5	72.3	895.5	0.00
2020.12.23 21:45:00	356	0.4	0.9	4.4	72.7	895.6	0.00
2020.12.23 21:50:00	176	0.7	1.6	4.4	74.0	895.6	0.00
2020.12.23 21:55:00	344	0.5	1.2	4.1	72.9	895.8	0.00
2020.12.23 22:00:00	122	0.6	1.3	4.5	71.5	895.8	0.00
2020.12.23 22:05:00	249	0.4	1.0	4.7	70.8	895.9	0.00
2020.12.23 22:10:00	95	1.1	2.2	4.6	71.7	895.9	0.00
2020.12.23 22:15:00	127	0.5	1.1	4.6	71.7	895.9	0.00
2020.12.23 22:20:00	96	0.8	1.9	4.4	73.0	895.9	0.00
2020.12.23 22:25:00	196	0.5	1.2	4.4	73.4	895.7	0.00
2020.12.23 22:30:00	123	0.7	1.6	4.1	73.8	895.6	0.00
2020.12.23 22:35:00	219	0.6	1.2	4.1	73.4	895.4	0.00
2020.12.23 22:40:00	74	0.6	2.0	4.1	74.0	895.4	0.00
2020.12.23 22:45:00	122	0.5	1.0	4.3	72.9	895.4	0.00
2020.12.23 22:50:00	44	0.5	1.1	4.2	73.4	895.3	0.00
2020.12.23 22:55:00	229	0.6	1.9	3.9	74.9	895.2	0.00
2020.12.23 23:00:00	128	0.5	2.0	4.1	73.9	895.2	0.00
2020.12.23 23:05:00	150	0.4	0.9	4.4	72.5	895.1	0.00
2020.12.23 23:10:00	111	0.5	1.1	4.2	74.1	895.1	0.00
2020.12.23 23:15:00	146	0.5	1.1	4.1	73.8	895.1	0.00
2020.12.23 23:20:00	272	0.4	0.6	4.2	74.0	895.2	0.00
2020.12.23 23:25:00	85	0.8	1.5	4.1	75.3	895.3	0.00
2020.12.23 23:30:00	118	1.1	1.8	4.4	72.5	895.2	0.00
2020.12.23 23:35:00	68	0.7	1.2	4.1	74.7	895.2	0.00
2020.12.23 23:40:00	9	0.5	1.6	4.5	72.8	895.1	0.00
2020.12.23 23:45:00	152	0.6	1.6	4.4	73.7	895.0	0.00
2020.12.23 23:50:00	102	0.8	2.2	4.5	73.6	895.0	0.00
2020.12.23 23:55:00	112	0.4	1.4	4.4	73.9	894.9	0.00
2020.12.24 00:00:00	12	0.4	1.0	4.3	74.1	895.0	0.00
2020.12.24 00:05:00	165	0.4	1.2	4.4	73.9	895.0	0.00
2020.12.24 00:10:00	169	0.6	1.6	4.3	74.4	895.1	0.00
2020.12.24 00:15:00	45	0.8	1.9	4.2	74.2	895.1	0.00
2020.12.24 00:20:00	311	0.4	0.9	4.3	73.5	895.1	0.00
2020.12.24 00:25:00	265	0.2	0.5	4.2	73.8	895.0	0.00
2020.12.24 00:30:00	72	0.3	0.6	4.0	76.5	895.0	0.00
2020.12.24 00:35:00	99	0.6	1.6	3.9	77.0	895.0	0.00
2020.12.24 00:40:00	136	0.6	1.7	3.9	77.1	894.9	0.00
2020.12.24 00:45:00	100	0.5	1.1	3.8	76.8	894.9	0.00
2020.12.24 00:50:00	123	0.2	0.5	4.0	76.0	894.9	0.00
2020.12.24 00:55:00	198	0.4	1.0	3.8	77.1	894.9	0.00
2020.12.24 01:00:00	56	0.5	1.1	3.9	76.8	894.9	0.00
2020.12.24 01:05:00	336	0.4	0.9	4.3	74.8	894.8	0.00
2020.12.24 01:10:00	219	0.4	0.9	4.1	75.2	894.6	0.00
2020.12.24 01:15:00	106	0.7	1.2	4.0	76.0	894.6	0.00
2020.12.24 01:20:00	126	0.5	1.5	4.2	74.6	894.4	0.00
2020.12.24 01:25:00	309	0.3	0.8	3.9	77.4	894.3	0.00
2020.12.24 01:30:00	293	0.7	1.8	3.9	77.1	894.3	0.00
2020.12.24 01:35:00	8	0.5	1.2	3.8	78.0	894.4	0.00
2020.12.24 01:40:00	84	0.8	1.3	4.1	76.7	894.5	0.00
2020.12.24 01:45:00	132	0.8	1.6	4.5	74.3	894.5	0.00
2020.12.24 01:50:00	97	0.5	1.5	4.1	75.5	894.6	0.00
2020.12.24 01:55:00	1	0.4	0.8	4.1	75.9	894.6	0.00
2020.12.24 02:00:00	286	0.4	1.2	4.3	75.7	894.7	0.00
2020.12.24 02:05:00	78	0.5	1.1	4.3	77.2	894.8	0.00
2020.12.24 02:10:00	87	0.5	1.2	4.3	75.6	894.7	0.00
2020.12.24 02:15:00	101	0.4	0.9	4.0	76.7	894.7	0.00
2020.12.24 02:20:00	346	0.3	0.7	3.8	77.2	894.8	0.00
2020.12.24 02:25:00	98	0.6	1.2	3.9	77.3	894.7	0.00
2020.12.24 02:30:00	117	0.6	1.5	4.0	76.4	894.7	0.00
2020.12.24 02:35:00	46	0.4	0.8	3.8	77.2	894.7	0.00
2020.12.24 02:40:00	216	0.5	1.0	3.8	78.6	894.6	0.00
2020.12.24 02:45:00	194	0.8	2.1	3.6	79.1	894.6	0.00
2020.12.24 02:50:00	287	0.7	2.3	3.5	79.2	894.5	0.00
2020.12.24 02:55:00	353	0.4	1.2	3.2	80.5	894.4	0.00
