,time,ghi,sea,temp,RH,wind,SW_global,ppt,vp_a,press,cld,Discharge,alb,LW_in,SW_direct,SW_diffuse,T_F,e_a
3054,2021-03-29 21:00:00,0.0,0.0,5.383,64.9,1.25,0.0,0.0,5.8,811.821,0.021,0.738,0.298,243.415,0.0,0.0,1.5,0.713
3055,2021-03-29 22:00:00,0.0,0.0,5.117,65.683,1.5,0.0,0.0,5.767,811.943,0.0,0.554,0.298,242.298,0.0,0.0,1.5,0.713
3056,2021-03-29 23:00:00,0.0,0.0,4.783,67.5,1.8,0.0,0.0,5.8,811.949,0.0,0.364,0.297,241.375,0.0,0.0,1.5,0.713
3057,2021-03-30 00:00:00,0.0,0.0,4.35,69.483,1.517,0.0,0.0,5.8,811.839,0.14,0.914,0.297,240.962,0.0,0.0,1.5,0.717
3058,2021-03-30 01:00:00,0.0,0.0,3.983,71.983,2.1,0.0,0.0,5.817,811.754,0.182,0.515,0.296,240.546,0.0,0.0,1.5,0.719
3059,2021-03-30 02:00:00,0.0,0.0,3.967,71.983,2.1,0.0,0.0,5.8,811.491,0.139,0.528,0.296,239.667,0.0,0.0,1.5,0.717
3060,2021-03-30 03:00:00,0.0,0.0,3.817,72.9,2.1,0.0,0.0,5.817,811.382,0.066,0.62,0.296,238.483,0.0,0.0,1.5,0.715
3061,2021-03-30 04:00:00,0.0,0.0,3.8,72.9,2.1,0.0,0.0,5.8,811.384,0.072,0.634,0.295,238.37,0.0,0.0,1.5,0.715
3062,2021-03-30 05:00:00,0.0,0.0,3.867,72.917,2.1,0.0,0.0,5.85,811.423,0.0,0.58,0.295,238.613,0.0,0.0,1.5,0.715
3063,2021-03-30 06:00:00,0.0,0.0,4.333,72.933,2.267,32.352,0.0,6.083,811.473,0.012,0.03,0.294,241.517,31.964,0.388,1.5,0.718
3064,2021-03-30 07:00:00,92.945,0.135,4.75,72.5,2.183,193.209,0.0,6.183,811.661,0.045,0.0,0.294,243.587,184.515,8.694,1.5,0.72
3065,2021-03-30 08:00:00,267.658,0.313,6.883,66.917,2.6,386.824,0.0,6.65,811.599,0.054,0.0,0.294,253.551,365.936,20.888,1.5,0.727
3066,2021-03-30 09:00:00,441.724,0.482,10.4,57.467,0.583,562.689,0.0,7.25,811.728,0.115,0.0,0.293,269.97,497.98,64.709,1.5,0.737
3067,2021-03-30 10:00:00,590.912,0.632,13.6,49.35,0.25,701.801,0.0,7.667,811.847,0.165,0.0,0.293,285.046,586.004,115.797,1.5,0.744
3068,2021-03-30 11:00:00,699.5,0.749,15.933,44.217,0.333,783.563,0.0,8.0,811.567,0.28,0.0,0.292,299.199,564.165,219.398,1.5,0.756
3069,2021-03-30 12:00:00,757.133,0.816,17.767,40.917,0.333,818.206,0.0,8.283,811.311,0.378,0.0,0.292,312.41,508.924,309.282,1.5,0.769
3070,2021-03-30 13:00:00,758.542,0.818,18.2,41.017,0.167,793.101,0.0,8.567,810.942,0.452,0.0,0.292,319.861,434.619,358.482,1.5,0.783
3071,2021-03-30 14:00:00,703.618,0.754,17.767,41.25,0.25,703.7,0.0,8.4,810.506,0.392,0.0,0.291,313.757,427.85,275.85,1.5,0.773
3072,2021-03-30 15:00:00,597.412,0.639,15.067,42.667,1.633,570.343,0.0,7.283,810.122,0.022,0.0,0.291,286.898,557.795,12.548,1.5,0.733
3073,2021-03-30 16:00:00,450.056,0.49,10.3,55.9,1.167,393.529,0.0,7.0,809.698,0.003,0.0,0.291,267.477,392.348,1.181,1.5,0.731
3074,2021-03-30 17:00:00,276.98,0.322,8.3,61.967,1.45,199.01,0.0,6.783,809.547,0.017,0.0,0.29,259.118,195.627,3.383,1.5,0.728
3075,2021-03-30 18:00:00,101.685,0.145,7.3,64.167,1.617,38.184,0.0,6.567,809.437,0.035,0.0,0.29,254.458,36.848,1.336,1.5,0.725
3076,2021-03-30 19:00:00,0.0,0.0,7.0,62.717,2.433,0.0,0.0,6.283,809.372,0.119,0.0,0.289,252.531,0.0,0.0,1.5,0.723
3077,2021-03-30 20:00:00,0.0,0.0,6.683,62.183,2.433,0.0,0.0,6.1,809.288,0.294,0.0,0.289,254.34,0.0,0.0,1.5,0.732
3078,2021-03-30 21:00:00,0.0,0.0,6.183,63.05,2.083,0.0,0.0,5.967,809.181,0.258,0.0,0.289,250.717,0.0,0.0,1.5,0.726
3079,2021-03-30 22:00:00,0.0,0.0,6.0,62.783,2.1,0.0,0.0,5.867,809.151,0.054,0.0,0.288,246.038,0.0,0.0,1.5,0.715
3080,2021-03-30 23:00:00,0.0,0.0,5.567,64.45,1.7,0.0,0.0,5.817,808.94,0.0,0.033,0.288,244.114,0.0,0.0,1.5,0.713
3081,2021-03-31 00:00:00,0.0,0.0,5.2,65.55,2.083,0.0,0.0,5.817,808.692,0.097,0.0,0.288,243.379,0.0,0.0,1.5,0.715
3082,2021-03-31 01:00:00,0.0,0.0,5.167,65.233,2.1,0.0,0.0,5.767,808.495,0.176,0.0,0.287,244.118,0.0,0.0,1.5,0.718
3083,2021-03-31 02:00:00,0.0,0.0,4.75,67.15,1.8,0.0,0.0,5.767,808.037,0.304,0.398,0.287,245.969,0.0,0.0,1.5,0.727
3084,2021-03-31 03:00:00,0.0,0.0,4.667,66.5,2.183,0.0,0.0,5.667,807.877,0.354,0.044,0.287,246.811,0.0,0.0,1.5,0.731
3085,2021-03-31 04:00:00,0.0,0.0,4.6,66.167,2.183,0.0,0.0,5.617,807.791,0.34,0.109,0.286,245.757,0.0,0.0,1.5,0.728
3086,2021-03-31 05:00:00,0.0,0.0,4.7,66.0,2.0,0.0,0.0,5.617,807.695,0.295,0.241,0.286,244.59,0.0,0.0,1.5,0.724
3087,2021-03-31 06:00:00,0.0,0.0,4.9,65.017,1.533,34.884,0.0,5.633,807.465,0.147,0.671,0.286,241.905,29.756,5.128,1.5,0.714
3088,2021-03-31 07:00:00,98.139,0.141,5.317,64.117,1.25,198.558,0.0,5.717,807.515,0.115,0.237,0.286,243.374,175.724,22.834,1.5,0.714
3089,2021-03-31 08:00:00,273.566,0.319,8.867,54.85,1.45,390.109,0.0,6.233,807.367,0.176,0.0,0.285,259.743,321.45,68.659,1.5,0.724
3090,2021-03-31 09:00:00,447.704,0.488,12.3,47.083,0.833,567.782,0.0,6.75,807.421,0.225,0.0,0.285,276.45,440.031,127.751,1.5,0.734
3091,2021-03-31 10:00:00,596.737,0.638,14.683,43.267,0.833,709.772,0.0,7.233,807.358,0.162,0.0,0.285,286.762,594.789,114.983,1.5,0.737
3092,2021-03-31 11:00:00,705.07,0.756,16.55,40.933,0.5,799.068,0.0,7.7,806.981,0.148,0.0,0.284,296.361,680.806,118.262,1.5,0.742
3093,2021-03-31 12:00:00,762.409,0.823,17.767,39.367,0.417,828.618,0.0,8.0,806.482,0.118,0.0,0.284,302.312,730.841,97.777,1.5,0.744
3094,2021-03-31 13:00:00,763.53,0.824,17.967,38.967,0.25,796.462,0.0,8.033,806.299,0.129,0.0,0.284,303.473,693.718,102.744,1.5,0.745
3095,2021-03-31 14:00:00,708.348,0.76,17.5,39.95,0.417,709.938,0.0,7.983,805.736,0.233,0.0,0.283,303.818,544.522,165.416,1.5,0.751
3096,2021-03-31 15:00:00,601.927,0.644,15.433,39.667,1.35,571.443,0.0,6.95,805.378,0.205,0.0,0.283,289.002,454.297,117.146,1.5,0.735
3097,2021-03-31 16:00:00,454.385,0.494,11.433,48.233,2.0,397.206,0.0,6.533,804.908,0.256,0.0,0.283,272.835,295.521,101.685,1.5,0.734
3098,2021-03-31 17:00:00,281.094,0.326,9.933,51.883,1.9,196.629,0.0,6.333,804.708,0.383,0.0,0.283,270.83,121.32,75.309,1.5,0.744
3099,2021-03-31 18:00:00,105.295,0.149,9.117,53.917,1.9,38.696,0.0,6.233,804.689,0.51,0.0,0.282,273.681,18.961,19.735,1.5,0.76
3100,2021-03-31 19:00:00,0.0,0.0,8.317,55.95,1.9,0.0,0.0,6.117,804.767,0.499,0.0,0.282,269.353,0.0,0.0,1.5,0.757
3101,2021-03-31 20:00:00,0.0,0.0,7.867,57.433,1.433,0.0,0.0,6.133,804.81,0.354,0.0,0.282,260.887,0.0,0.0,1.5,0.738
3102,2021-03-31 21:00:00,0.0,0.0,7.0,60.133,1.333,0.0,0.0,6.033,804.593,0.387,0.0,0.281,258.538,0.0,0.0,1.5,0.74
3103,2021-03-31 22:00:00,0.0,0.0,6.767,60.867,1.083,0.0,0.0,6.0,804.682,0.307,0.352,0.281,254.462,0.0,0.0,1.5,0.731
3104,2021-03-31 23:00:00,0.0,0.0,6.217,63.267,1.25,0.0,0.0,6.0,804.54,0.383,0.313,0.281,255.394,0.0,0.0,1.5,0.739
3105,2021-04-01 00:00:00,0.0,0.0,6.217,62.233,1.1,0.0,0.0,5.9,804.272,0.281,0.573,0.281,251.104,0.0,0.0,1.5,0.727
3106,2021-04-01 01:00:00,0.0,0.0,6.1,63.1,1.433,0.0,0.0,5.933,803.947,0.169,0.11,0.28,248.164,0.0,0.0,1.5,0.72
3107,2021-04-01 02:00:00,0.0,0.0,6.017,63.467,1.25,0.0,0.0,5.933,803.626,0.203,0.421,0.28,248.565,0.0,0.0,1.5,0.722
3108,2021-04-01 03:00:00,0.0,0.0,5.467,66.483,1.083,0.0,0.0,5.983,803.395,0.18,0.872,0.28,246.503,0.0,0.0,1.5,0.721
3109,2021-04-01 04:00:00,0.0,0.0,5.083,68.517,1.25,0.0,0.0,6.0,803.165,0.136,0.809,0.279,244.549,0.0,0.0,1.5,0.72
3110,2021-04-01 05:00:00,0.0,0.0,4.983,69.5,1.25,0.0,0.0,6.05,803.093,0.045,0.84,0.279,243.618,0.0,0.0,1.5,0.718
3111,2021-04-01 06:00:00,0.0,0.0,4.983,70.983,1.167,38.786,0.0,6.167,803.199,0.017,0.904,0.279,244.192,38.127,0.659,1.5,0.72
3112,2021-04-01 07:00:00,103.353,0.147,5.517,70.1,2.0,204.404,0.0,6.317,803.231,0.028,0.0,0.279,246.878,198.681,5.723,1.5,0.722
3113,2021-04-01 08:00:00,279.446,0.325,9.283,58.033,2.183,384.066,0.0,6.8,803.126,0.024,0.0,0.278,262.737,374.848,9.218,1.5,0.728
3114,2021-04-01 09:00:00,453.637,0.494,12.633,50.167,1.267,570.615,0.0,7.35,803.001,0.01,0.0,0.278,278.005,564.909,5.706,1.5,0.735
3115,2021-04-01 10:00:00,602.505,0.645,14.267,45.633,1.083,700.475,0.0,7.433,803.078,0.266,0.0,0.278,289.067,514.149,186.326,1.5,0.747
3116,2021-04-01 11:00:00,710.576,0.763,16.5,41.483,0.917,799.626,0.0,7.783,802.629,0.291,0.0,0.278,300.695,566.935,232.691,1.5,0.753
3117,2021-04-01 12:00:00,767.621,0.83,17.867,39.917,0.75,829.582,0.0,8.15,802.196,0.054,0.0,0.277,302.785,784.785,44.797,1.5,0.745
3118,2021-04-01 13:00:00,768.455,0.831,18.2,40.033,0.75,800.168,0.0,8.367,801.815,0.015,0.0,0.277,305.086,788.165,12.003,1.5,0.747
3119,2021-04-01 14:00:00,713.021,0.766,17.65,40.267,0.583,714.082,0.0,8.133,801.466,0.02,0.0,0.277,301.658,699.8,14.282,1.5,0.744
3120,2021-04-01 15:00:00,606.393,0.649,15.667,43.3,1.733,578.149,0.0,7.683,801.217,0.0,0.0,0.277,291.395,578.149,0.0,1.5,0.739
3121,2021-04-01 16:00:00,458.677,0.499,11.617,52.95,2.1,404.65,0.0,7.25,800.734,0.03,0.0,0.277,273.724,392.51,12.139,1.5,0.734
3122,2021-04-01 17:00:00,285.185,0.33,10.017,57.35,2.35,211.894,0.0,7.067,800.684,0.01,0.0,0.276,266.816,209.775,2.119,1.5,0.732
3123,2021-04-01 18:00:00,108.909,0.153,8.883,61.233,2.433,43.849,0.0,6.983,800.998,0.039,0.0,0.276,262.352,42.139,1.71,1.5,0.731
3124,2021-04-01 19:00:00,0.0,0.0,8.217,64.0,2.35,0.0,0.0,6.983,801.005,0.015,0.0,0.276,259.896,0.0,0.0,1.5,0.731
3125,2021-04-01 20:00:00,0.0,0.0,7.933,65.7,2.267,0.0,0.0,7.05,801.195,0.044,0.0,0.276,259.337,0.0,0.0,1.5,0.733
3126,2021-04-01 21:00:00,0.0,0.0,7.617,67.15,2.183,0.0,0.0,7.017,801.025,0.051,0.0,0.275,258.079,0.0,0.0,1.5,0.732
3127,2021-04-01 22:00:00,0.0,0.0,7.383,68.7,2.1,0.0,0.0,7.083,801.176,0.111,0.0,0.275,258.145,0.0,0.0,1.5,0.735
3128,2021-04-01 23:00:00,0.0,0.0,6.95,69.95,1.9,0.0,0.0,7.0,800.94,0.083,0.0,0.275,255.875,0.0,0.0,1.5,0.733
3129,2021-04-02 00:00:00,0.0,0.0,6.383,72.15,2.1,0.0,0.0,6.933,800.697,0.076,0.0,0.275,253.472,0.0,0.0,1.5,0.732
3130,2021-04-02 01:00:00,0.0,0.0,6.35,72.4,1.9,0.0,0.0,6.95,800.196,0.094,0.0,0.274,253.616,0.0,0.0,1.5,0.733
3131,2021-04-02 02:00:00,0.0,0.0,5.767,74.0,1.6,0.0,0.0,6.833,799.808,0.017,0.0,0.274,250.501,0.0,0.0,1.5,0.73
3132,2021-04-02 03:00:00,0.0,0.0,5.333,75.633,1.433,0.0,0.0,6.783,799.46,0.022,0.234,0.274,248.75,0.0,0.0,1.5,0.729
3133,2021-04-02 04:00:00,0.0,0.0,5.183,76.067,1.517,0.0,0.0,6.733,799.246,0.014,0.205,0.274,247.956,0.0,0.0,1.5,0.729
3134,2021-04-02 05:00:00,0.0,0.0,4.967,76.383,1.7,0.0,0.0,6.667,799.027,0.006,0.105,0.274,246.858,0.0,0.0,1.5,0.728
3135,2021-04-02 06:00:00,0.0,0.0,5.217,77.183,1.433,42.84,0.0,6.85,798.939,0.005,0.266,0.273,248.675,42.626,0.214,1.5,0.73
3136,2021-04-02 07:00:00,108.584,0.152,5.617,77.517,1.7,207.433,0.0,7.067,799.049,0.035,0.0,0.273,251.239,200.173,7.26,1.5,0.734
3137,2021-04-02 08:00:00,285.295,0.33,7.783,71.567,2.0,400.657,0.0,7.533,798.94,0.027,0.0,0.273,261.196,389.839,10.818,1.5,0.74
3138,2021-04-02 09:00:00,459.521,0.5,11.4,59.15,1.083,576.491,0.0,7.967,798.936,0.0,0.0,0.273,276.568,576.491,0.0,1.5,0.744
3139,2021-04-02 10:00:00,608.215,0.651,13.867,52.617,0.583,715.996,0.0,8.317,798.817,0.064,0.0,0.273,287.952,670.172,45.824,1.5,0.748
3140,2021-04-02 11:00:00,716.019,0.769,15.883,48.4,1.733,804.162,0.0,8.717,798.541,0.044,0.0,0.272,297.683,768.779,35.383,1.5,0.752
3141,2021-04-02 12:00:00,772.768,0.837,15.9,48.717,2.767,836.453,0.0,8.8,798.361,0.012,0.0,0.272,298.036,826.416,10.037,1.5,0.753
3142,2021-04-02 13:00:00,773.317,0.837,15.183,50.683,2.267,794.337,0.0,8.75,798.042,0.111,0.0,0.272,295.745,706.166,88.171,1.5,0.755
3143,2021-04-02 14:00:00,717.637,0.771,14.117,53.167,1.033,653.235,0.0,8.55,797.383,0.249,0.0,0.272,293.755,490.579,162.656,1.5,0.761
3144,2021-04-02 15:00:00,610.81,0.654,12.75,59.45,1.283,493.373,0.0,8.733,797.353,0.317,0.0,0.272,291.69,336.974,156.399,1.5,0.77
3145,2021-04-02 16:00:00,462.931,0.503,11.767,65.133,2.083,346.124,0.0,9.0,797.016,0.26,0.0,0.271,287.036,256.132,89.992,1.5,0.768
3146,2021-04-02 17:00:00,289.252,0.334,10.75,69.1,0.583,186.985,0.0,8.9,796.85,0.425,0.0,0.271,289.578,107.516,79.469,1.5,0.786
3147,2021-04-02 18:00:00,112.526,0.157,10.233,69.75,2.25,33.075,0.0,8.683,796.999,0.545,0.0,0.271,293.594,15.049,18.026,1.5,0.803
3148,2021-04-02 19:00:00,0.0,0.0,9.367,69.767,1.017,0.0,0.0,8.217,797.11,0.727,0.0,0.271,301.633,0.0,0.0,1.5,0.835
3149,2021-04-02 20:00:00,0.0,0.0,8.4,72.6,1.267,0.0,0.0,8.0,797.369,0.874,0.0,0.271,310.288,0.0,0.0,1.5,0.871
3150,2021-04-02 21:00:00,0.0,0.0,8.117,75.767,1.7,0.0,0.0,8.167,797.016,0.958,0.0,0.271,318.986,0.0,0.0,1.5,0.899
3151,2021-04-02 22:00:00,0.0,0.0,7.55,76.433,1.783,0.0,0.0,7.933,797.353,0.6,0.0,0.27,283.021,0.0,0.0,1.5,0.804
3152,2021-04-02 23:00:00,0.0,0.0,7.283,74.35,1.55,0.0,0.0,7.6,797.063,0.811,0.0,0.27,297.271,0.0,0.0,1.5,0.848
3153,2021-04-03 00:00:00,0.0,0.0,6.3,76.15,0.333,0.0,0.0,7.267,796.637,0.807,1.415,0.27,291.039,0.0,0.0,1.5,0.842
3154,2021-04-03 01:00:00,0.0,0.0,5.367,77.283,0.933,0.0,0.0,6.933,796.098,0.914,0.861,0.27,295.496,0.0,0.0,1.5,0.866
3155,2021-04-03 02:00:00,0.0,0.0,4.983,75.3,2.35,0.0,0.0,6.567,795.733,0.931,0.0,0.27,293.36,0.0,0.0,1.5,0.865
3156,2021-04-03 03:00:00,0.0,0.0,4.133,78.583,2.333,0.0,0.0,6.45,795.316,0.994,0.0,0.269,295.653,0.0,0.0,1.5,0.882
3157,2021-04-03 04:00:00,0.0,0.0,3.483,81.467,1.55,0.0,0.0,6.383,795.126,0.996,1.134,0.269,292.762,0.0,0.0,1.5,0.882
3158,2021-04-03 05:00:00,0.0,0.0,3.017,83.1,1.283,0.0,0.0,6.3,795.018,0.979,1.601,0.269,288.561,0.0,0.0,1.5,0.875
3159,2021-04-03 06:00:00,0.0,0.0,2.483,84.35,3.267,23.914,0.0,6.15,795.037,0.981,0.652,0.269,285.634,0.454,23.46,1.5,0.873
3160,2021-04-03 07:00:00,113.824,0.158,2.067,86.067,2.683,139.519,0.0,6.117,795.18,0.891,0.716,0.269,275.076,15.208,124.311,1.5,0.846
3161,2021-04-03 08:00:00,291.11,0.336,2.083,86.7,2.35,266.743,0.0,6.183,795.389,0.615,0.0,0.269,254.108,102.696,164.047,1.5,0.781
3162,2021-04-03 09:00:00,465.354,0.506,1.817,87.5,2.683,456.079,0.0,6.117,795.467,0.39,0.0,0.268,241.166,278.208,177.871,1.5,0.744
3163,2021-04-03 10:00:00,613.864,0.657,2.567,86.983,1.267,611.405,0.0,6.4,795.567,0.491,0.0,0.268,249.939,311.205,300.2,1.5,0.763
3164,2021-04-03 11:00:00,721.396,0.776,2.883,84.417,3.1,753.441,0.0,6.333,795.879,0.576,0.0,0.268,255.418,319.459,433.982,1.5,0.776
3165,2021-04-03 12:00:00,777.848,0.843,2.333,84.333,2.25,809.662,0.0,6.117,796.047,0.696,0.0,0.268,260.1,246.137,563.525,1.5,0.796
3166,2021-04-03 13:00:00,778.116,0.844,2.833,79.633,2.0,783.051,0.0,5.967,795.905,0.544,0.0,0.268,251.219,357.071,425.98,1.5,0.764
3167,2021-04-03 14:00:00,722.195,0.777,3.467,76.8,1.0,721.782,0.0,6.017,796.127,0.359,0.0,0.268,244.998,462.662,259.12,1.5,0.738
3168,2021-04-03 15:00:00,615.177,0.659,4.017,74.317,1.45,584.659,0.0,6.067,795.925,0.431,0.0,0.267,250.182,332.671,251.988,1.5,0.748
3169,2021-04-03 16:00:00,467.146,0.508,3.7,74.0,2.0,408.538,0.0,5.883,795.682,0.244,0.0,0.267,241.371,308.855,99.683,1.5,0.725
3170,2021-04-03 17:00:00,293.296,0.338,3.333,73.9,1.817,220.362,0.0,5.75,795.947,0.049,0.0,0.267,236.386,209.564,10.798,1.5,0.713
3171,2021-04-03 18:00:00,116.145,0.161,3.15,74.35,0.417,48.611,0.0,5.7,796.115,0.072,1.715,0.267,235.633,45.111,3.5,1.5,0.713
3172,2021-04-03 19:00:00,0.0,0.0,2.767,73.017,0.583,0.0,0.0,5.433,796.519,0.116,2.422,0.267,233.198,0.0,0.0,1.5,0.71
3173,2021-04-03 20:00:00,0.0,0.0,2.267,77.283,0.583,0.0,0.0,5.55,796.728,0.563,2.525,0.267,247.743,0.0,0.0,1.5,0.759
3174,2021-04-03 21:00:00,0.0,0.0,1.183,81.35,1.183,0.0,0.0,5.433,796.701,0.531,2.703,0.267,241.51,0.0,0.0,1.5,0.752
3175,2021-04-03 22:00:00,0.0,0.0,0.167,83.883,0.917,0.0,0.0,5.2,796.715,0.165,3.188,0.266,224.107,0.0,0.0,1.5,0.708
3176,2021-04-03 23:00:00,0.0,0.0,-0.617,86.5,1.083,0.0,0.0,5.033,796.526,0.297,3.536,0.266,223.549,0.0,0.0,0.0,0.715
3177,2021-04-04 00:00:00,0.0,0.0,-1.117,87.65,0.833,0.0,0.0,4.933,796.311,0.1,3.677,0.266,217.6,0.0,0.0,0.0,0.701
3178,2021-04-04 01:00:00,0.0,0.0,-1.133,89.283,1.083,0.0,0.0,5.017,796.046,0.11,3.745,0.266,218.176,0.0,0.0,0.0,0.703
3179,2021-04-04 02:00:00,0.0,0.0,-0.6,88.333,0.333,0.0,0.0,5.183,795.967,0.072,3.337,0.266,220.519,0.0,0.0,0.0,0.705
3180,2021-04-04 03:00:00,0.0,0.0,-0.45,86.667,0.167,0.0,0.0,5.15,795.776,0.427,3.289,0.266,229.381,0.0,0.0,0.0,0.732
3181,2021-04-04 04:00:00,0.0,0.0,-0.8,84.983,0.417,0.0,0.0,4.917,795.692,0.843,3.47,0.266,252.081,0.0,0.0,0.0,0.808
3182,2021-04-04 05:00:00,0.0,0.0,-1.55,85.567,0.583,0.0,0.0,4.65,795.737,0.375,3.777,0.265,220.598,0.0,0.0,0.0,0.715
3183,2021-04-04 06:00:00,0.0,0.0,-1.683,86.283,0.417,40.097,0.0,4.65,795.931,0.01,3.729,0.265,213.579,39.696,0.401,0.0,0.694
3184,2021-04-04 07:00:00,119.069,0.164,-1.433,85.467,1.25,219.609,0.0,4.7,796.158,0.005,3.356,0.265,214.663,218.511,1.098,0.0,0.695
3185,2021-04-04 08:00:00,296.887,0.342,1.25,76.8,1.633,401.998,0.0,5.133,796.295,0.015,0.959,0.265,225.789,395.968,6.03,1.5,0.702
3186,2021-04-04 09:00:00,471.133,0.512,3.8,66.983,0.75,570.524,0.0,5.367,796.502,0.002,0.0,0.265,235.474,569.383,1.141,1.5,0.706
3187,2021-04-04 10:00:00,619.45,0.664,6.067,58.367,1.183,704.724,0.0,5.483,796.839,0.0,0.0,0.265,243.74,704.724,0.0,1.5,0.707
3188,2021-04-04 11:00:00,726.706,0.783,7.167,54.3,2.35,793.99,0.0,5.483,796.941,0.0,0.0,0.265,247.464,793.99,0.0,1.5,0.707
3189,2021-04-04 12:00:00,782.86,0.85,7.967,49.0,3.1,825.649,0.0,5.217,796.829,0.0,0.0,0.265,248.428,825.649,0.0,1.5,0.702
3190,2021-04-04 13:00:00,782.849,0.85,9.183,46.317,1.883,799.581,0.0,5.4,796.642,0.0,0.0,0.264,253.846,799.581,0.0,1.5,0.705
3191,2021-04-04 14:00:00,726.693,0.783,9.467,45.7,2.667,719.281,0.0,5.4,796.705,0.0,0.0,0.264,254.832,719.281,0.0,1.5,0.704
3192,2021-04-04 15:00:00,619.495,0.664,9.517,46.067,0.833,581.615,0.0,5.45,796.526,0.0,0.0,0.264,255.342,581.615,0.0,1.5,0.705
3193,2021-04-04 16:00:00,471.323,0.512,6.75,57.733,0.417,421.045,0.0,5.683,796.377,0.0,0.0,0.264,247.31,421.045,0.0,1.5,0.711
3194,2021-04-04 17:00:00,297.315,0.342,4.867,65.417,1.8,226.751,0.0,5.65,796.126,0.0,0.0,0.264,240.753,226.751,0.0,1.5,0.711
3195,2021-04-04 18:00:00,119.764,0.165,3.517,69.65,2.1,52.544,0.0,5.483,796.072,0.0,0.269,0.264,235.265,52.544,0.0,1.5,0.708
3196,2021-04-04 19:00:00,0.0,0.0,2.55,72.333,2.1,0.0,0.0,5.317,796.309,0.0,1.636,0.264,231.092,0.0,0.0,1.5,0.705
3197,2021-04-04 20:00:00,0.0,0.0,2.117,73.033,1.817,0.0,0.0,5.2,796.369,0.0,2.088,0.264,228.966,0.0,0.0,1.5,0.703
3198,2021-04-04 21:00:00,0.0,0.0,1.6,74.95,1.7,0.0,0.0,5.15,796.351,0.0,2.443,0.263,226.998,0.0,0.0,1.5,0.703
3199,2021-04-04 22:00:00,0.0,0.0,1.317,75.083,1.083,0.0,0.0,5.033,796.374,0.0,2.789,0.263,225.357,0.0,0.0,1.5,0.7
3200,2021-04-04 23:00:00,0.0,0.0,1.117,75.45,1.083,0.0,0.0,5.0,795.899,0.0,2.881,0.263,224.513,0.0,0.0,1.5,0.7
3201,2021-04-05 00:00:00,0.0,0.0,0.95,75.783,1.333,0.0,0.0,4.967,795.565,0.0,2.918,0.263,223.774,0.0,0.0,1.5,0.699
3202,2021-04-05 01:00:00,0.0,0.0,0.483,77.817,1.417,0.0,0.0,4.917,795.302,0.003,3.136,0.263,221.987,0.0,0.0,1.5,0.698
3203,2021-04-05 02:00:00,0.0,0.0,0.3,78.167,1.083,0.0,0.0,4.883,794.898,0.0,3.235,0.263,221.195,0.0,0.0,1.5,0.698
3204,2021-04-05 03:00:00,0.0,0.0,-0.1,79.6,1.267,0.0,0.0,4.833,794.648,0.101,3.426,0.263,220.119,0.0,0.0,0.0,0.698
3205,2021-04-05 04:00:00,0.0,0.0,-0.133,79.3,1.633,0.0,0.0,4.8,794.299,0.182,3.494,0.263,220.907,0.0,0.0,0.0,0.701
3206,2021-04-05 05:00:00,0.0,0.0,-0.067,79.3,1.533,0.0,0.0,4.833,794.071,0.87,3.441,0.262,256.317,0.0,0.0,0.0,0.813
3207,2021-04-05 06:00:00,0.0,0.0,0.383,79.55,1.267,49.817,0.0,4.983,793.816,0.998,3.162,0.262,270.762,0.1,49.717,1.5,0.853
3208,2021-04-05 07:00:00,124.315,0.169,1.0,78.35,1.267,220.543,0.0,5.15,793.517,0.505,2.138,0.262,237.721,109.169,111.374,1.5,0.742
3209,2021-04-05 08:00:00,302.625,0.348,3.95,70.567,1.533,424.284,0.0,5.683,793.165,0.332,0.0,0.262,243.672,283.422,140.862,1.5,0.729
3210,2021-04-05 09:00:00,476.856,0.518,6.967,56.55,1.367,598.13,0.0,5.633,792.994,0.912,0.0,0.262,293.069,52.635,545.495,1.5,0.84
3211,2021-04-05 10:00:00,624.971,0.67,9.133,50.217,1.9,718.904,0.0,5.817,792.413,0.943,0.0,0.262,306.54,40.978,677.926,1.5,0.851
3212,2021-04-05 11:00:00,731.947,0.789,10.4,46.317,1.633,788.31,0.0,5.833,791.779,0.98,0.0,0.262,316.088,15.766,772.544,1.5,0.862
3213,2021-04-05 12:00:00,787.804,0.857,11.333,42.9,2.233,807.055,0.0,5.767,791.259,0.861,0.0,0.262,306.882,112.181,694.874,1.5,0.826
3214,2021-04-05 13:00:00,787.517,0.857,12.383,41.1,2.25,779.645,0.0,5.917,790.705,0.765,0.0,0.262,303.193,183.217,596.428,1.5,0.804
3215,2021-04-05 14:00:00,731.133,0.788,12.95,33.717,4.983,705.146,0.0,5.05,790.26,0.902,0.0,0.262,311.98,69.104,636.042,1.5,0.821
3216,2021-04-05 15:00:00,623.762,0.669,11.633,29.75,7.033,583.724,0.0,4.083,789.502,0.978,0.0,0.261,305.237,12.842,570.882,1.5,0.818
3217,2021-04-05 16:00:00,475.461,0.517,10.683,31.383,4.9,417.94,0.0,4.017,789.236,0.709,0.0,0.261,275.832,121.621,296.319,1.5,0.75
3218,2021-04-05 17:00:00,301.309,0.347,9.65,36.567,2.833,207.252,0.0,4.35,788.875,0.762,0.0,0.261,279.34,49.326,157.926,1.5,0.77
