,When,Discharge,v_a,Maximum Wind Speed,Wind Direction,T_a,RH,p_a,Fountain
11443,2019-03-11 10:35:00,0.0,0.6,1.7,173.0,-1.8,92.7,910.2,0
11444,2019-03-11 10:40:00,0.0,0.3,0.9,304.0,-1.8,92.9,910.3,0
11445,2019-03-11 10:45:00,0.0,0.0,0.0,0.0,-1.7,93.2,910.0,0
11446,2019-03-11 10:50:00,0.0,0.0,0.0,0.0,-1.7,93.5,910.2,0
11447,2019-03-11 10:55:00,0.0,0.0,0.0,0.0,-1.6,93.1,910.0,0
11448,2019-03-11 11:00:00,0.0,0.0,0.0,0.0,-1.5,92.9,909.9,0
11449,2019-03-11 11:05:00,0.0,0.0,0.0,0.0,-1.5,91.4,909.8,0
11450,2019-03-11 11:10:00,0.0,0.0,0.0,0.0,-1.4,92.1,909.7,0
11451,2019-03-11 11:15:00,0.0,0.0,0.0,0.0,-1.4,90.8,909.7,0
11452,2019-03-11 11:20:00,0.0,0.0,0.0,0.0,-1.3,91.1,909.7,0
11453,2019-03-11 11:25:00,0.0,0.0,0.0,0.0,-1.3,88.5,909.8,0
11454,2019-03-11 11:30:00,0.0,0.0,0.0,0.0,-1.1,87.7,909.8,0
11455,2019-03-11 11:35:00,0.0,0.0,0.0,0.0,-1.2,89.2,909.8,0
11456,2019-03-11 11:40:00,0.0,0.0,0.0,0.0,-1.3,90.6,909.8,0
11457,2019-03-11 11:45:00,0.0,0.0,0.0,0.0,-1.4,91.3,909.9,0
11458,2019-03-11 11:50:00,0.0,0.0,0.0,0.0,-1.4,89.8,909.8,0
11459,2019-03-11 11:55:00,0.0,0.0,0.0,0.0,-1.4,91.5,909.8,0
11460,2019-03-11 12:00:00,0.0,0.0,0.0,0.0,-1.4,90.9,909.9,0
11461,2019-03-11 12:05:00,0.0,0.0,0.0,0.0,-1.4,91.7,909.8,0
11462,2019-03-11 12:10:00,0.0,0.0,0.0,0.0,-1.3,92.3,910.2,0
11463,2019-03-11 12:15:00,0.0,0.0,0.0,0.0,-1.3,93.0,910.1,0
11464,2019-03-11 12:20:00,0.0,0.0,0.0,0.0,-1.3,93.1,910.2,0
11465,2019-03-11 12:25:00,0.0,0.0,0.0,0.0,-1.3,92.7,910.4,0
11466,2019-03-11 12:30:00,0.0,0.0,0.0,0.0,-1.3,91.0,910.7,0
11467,2019-03-11 12:35:00,0.0,0.0,0.0,0.0,-1.4,88.7,911.0,0
11468,2019-03-11 12:40:00,0.0,0.0,0.0,0.0,-1.4,89.4,911.1,0
11469,2019-03-11 12:45:00,0.0,0.0,0.0,0.0,-1.4,89.7,911.6,0
11470,2019-03-11 12:50:00,0.0,0.0,0.0,0.0,-1.5,86.8,911.5,0
11471,2019-03-11 12:55:00,0.0,0.0,0.0,0.0,-1.6,86.4,911.5,0
11472,2019-03-11 13:00:00,0.0,0.0,0.0,0.0,-1.6,88.8,911.5,0
11473,2019-03-11 13:05:00,0.0,0.0,0.0,0.0,-1.6,89.9,911.7,0
11474,2019-03-11 13:10:00,0.0,0.0,0.0,0.0,-1.6,89.2,911.8,0
11475,2019-03-11 13:15:00,0.0,0.0,0.0,0.0,-1.6,88.4,911.8,0
11476,2019-03-11 13:20:00,0.0,0.0,0.0,0.0,-1.7,88.5,911.9,0
11477,2019-03-11 13:25:00,0.0,0.0,0.0,0.0,-1.6,88.2,911.9,0
11478,2019-03-11 13:30:00,0.0,0.0,0.0,0.0,-1.5,89.5,911.9,0
11479,2019-03-11 13:35:00,0.0,0.0,0.0,0.0,-1.6,82.5,911.9,0
11480,2019-03-11 13:40:00,0.0,0.0,0.0,0.0,-1.4,86.7,911.9,0
11481,2019-03-11 13:45:00,0.0,0.0,0.0,0.0,-1.1,86.3,911.9,0
11482,2019-03-11 13:50:00,0.0,0.0,0.0,0.0,-1.2,84.4,912.0,0
11483,2019-03-11 13:55:00,0.0,0.0,0.0,0.0,-1.0,83.7,912.0,0
11484,2019-03-11 14:00:00,0.0,0.0,0.0,0.0,-1.0,84.9,911.9,0
11485,2019-03-11 14:05:00,0.0,0.0,0.0,0.0,-0.9,83.6,911.9,0
11486,2019-03-11 14:10:00,0.0,0.0,0.0,0.0,-0.9,86.4,912.1,0
11487,2019-03-11 14:15:00,0.0,0.0,0.0,0.0,-0.9,83.9,912.2,0
11488,2019-03-11 14:20:00,0.0,0.0,0.0,0.0,-1.2,82.7,912.2,0
11489,2019-03-11 14:25:00,0.0,0.0,0.0,0.0,-1.0,88.1,912.3,0
11490,2019-03-11 14:30:00,0.0,0.0,0.0,0.0,-1.0,85.2,912.3,0
11491,2019-03-11 14:35:00,0.0,0.0,0.0,0.0,-1.2,83.8,912.4,0
11492,2019-03-11 14:40:00,0.0,0.0,0.0,0.0,-1.2,82.7,912.5,0
11493,2019-03-11 14:45:00,0.0,0.0,0.0,0.0,-1.3,80.6,912.7,0
11494,2019-03-11 14:50:00,0.0,0.0,0.0,0.0,-1.3,84.4,912.7,0
11495,2019-03-11 14:55:00,0.0,0.0,0.0,0.0,-1.4,80.7,912.7,0
11496,2019-03-11 15:00:00,0.0,0.0,0.0,0.0,-1.4,82.5,912.6,0
11497,2019-03-11 15:05:00,0.0,0.0,0.0,0.0,-1.5,86.1,912.9,0
11498,2019-03-11 15:10:00,0.0,0.0,0.0,0.0,-1.4,83.4,912.9,0
11499,2019-03-11 15:15:00,0.0,0.0,0.0,0.0,-1.2,85.3,912.7,0
11500,2019-03-11 15:20:00,0.0,0.0,0.0,0.0,-1.2,83.5,912.8,0
11501,2019-03-11 15:25:00,0.0,0.0,0.0,0.0,-1.1,81.4,912.7,0
11502,2019-03-11 15:30:00,0.0,0.0,0.0,0.0,-1.0,83.1,912.7,0
11503,2019-03-11 15:35:00,0.0,0.0,0.0,0.0,-1.0,80.8,912.6,0
11504,2019-03-11 15:40:00,0.0,0.0,0.0,0.0,-1.1,85.0,912.6,0
11505,2019-03-11 15:45:00,0.0,0.0,0.0,0.0,-1.0,86.0,912.6,0
11506,2019-03-11 15:50:00,0.0,0.0,0.0,0.0,-0.9,85.6,912.6,0
11507,2019-03-11 15:55:00,0.0,0.0,0.0,0.0,-0.9,83.0,912.7,0
11508,2019-03-11 16:00:00,0.0,0.0,0.0,0.0,-1.0,87.1,912.7,0
11509,2019-03-11 16:05:00,0.0,0.0,0.0,0.0,-1.0,84.4,912.6,0
11510,2019-03-11 16:10:00,0.0,0.0,0.0,0.0,-1.0,87.5,912.6,0
11511,2019-03-11 16:15:00,0.0,0.0,0.0,0.0,-1.1,88.1,912.5,0
11512,2019-03-11 16:20:00,0.0,0.0,0.0,0.0,-1.2,86.9,912.4,0
11513,2019-03-11 16:25:00,0.0,0.0,0.0,0.0,-1.2,87.9,912.5,0
11514,2019-03-11 16:30:00,0.0,0.0,0.0,0.0,-1.2,85.3,912.5,0
11515,2019-03-11 16:35:00,0.0,0.0,0.0,0.0,-1.0,84.7,912.7,0
11516,2019-03-11 16:40:00,0.0,0.0,0.0,0.0,-1.0,84.9,912.9,0
11517,2019-03-11 16:45:00,0.0,0.0,0.0,0.0,-1.0,85.2,912.8,0
11518,2019-03-11 16:50:00,0.0,0.0,0.0,0.0,-1.1,87.5,912.8,0
11519,2019-03-11 16:55:00,0.0,0.0,0.0,0.0,-1.1,87.8,912.8,0
11520,2019-03-11 17:00:00,0.0,0.0,0.0,0.0,-1.2,89.0,912.9,0
11521,2019-03-11 17:05:00,0.0,0.0,0.0,0.0,-1.2,89.3,912.7,0
11522,2019-03-11 17:10:00,0.0,0.0,0.0,0.0,-1.2,89.1,912.6,0
11523,2019-03-11 17:15:00,0.0,0.0,0.0,0.0,-1.2,89.8,912.7,0
11524,2019-03-11 17:20:00,0.0,0.0,0.0,0.0,-1.2,89.4,912.7,0
11525,2019-03-11 17:25:00,0.0,0.0,0.0,0.0,-1.2,88.5,912.8,0
11526,2019-03-11 17:30:00,0.0,0.0,0.0,0.0,-1.2,86.8,912.8,0
11527,2019-03-11 17:35:00,0.0,0.0,0.0,0.0,-1.4,88.0,912.9,0
11528,2019-03-11 17:40:00,0.0,0.0,0.0,0.0,-1.4,88.0,913.0,0
11529,2019-03-11 17:45:00,0.0,0.0,0.0,0.0,-1.4,88.9,913.0,0
11530,2019-03-11 17:50:00,0.0,0.0,0.0,0.0,-1.5,87.7,913.1,0
11531,2019-03-11 17:55:00,0.0,0.0,0.0,0.0,-1.6,86.9,913.3,0
11532,2019-03-11 18:00:00,0.0,0.0,0.0,0.0,-1.6,89.4,913.3,0
11533,2019-03-11 18:05:00,0.0,0.0,0.0,0.0,-1.6,89.4,913.3,0
11534,2019-03-11 18:10:00,0.0,0.0,0.0,0.0,-1.7,89.2,913.4,0
11535,2019-03-11 18:15:00,0.0,0.0,0.0,0.0,-1.7,89.6,913.4,0
11536,2019-03-11 18:20:00,0.0,0.0,0.0,0.0,-1.7,90.2,913.5,0
11537,2019-03-11 18:25:00,0.0,0.0,0.0,0.0,-1.8,90.7,913.6,0
11538,2019-03-11 18:30:00,0.0,0.0,0.0,0.0,-1.8,90.7,913.9,0
11539,2019-03-11 18:35:00,0.0,0.0,0.0,0.0,-1.8,89.5,913.8,0
11540,2019-03-11 18:40:00,0.0,0.0,0.0,0.0,-1.8,90.3,913.8,0
11541,2019-03-11 18:45:00,0.0,0.0,0.0,0.0,-1.8,88.3,914.1,0
11542,2019-03-11 18:50:00,0.0,0.0,0.0,0.0,-1.9,89.0,914.0,0
11543,2019-03-11 18:55:00,0.0,0.0,0.0,0.0,-1.8,89.4,913.9,0
11544,2019-03-11 19:00:00,0.0,0.0,0.0,0.0,-1.8,90.2,914.0,0
11545,2019-03-11 19:05:00,0.0,0.0,0.0,0.0,-1.8,87.7,914.2,0
11546,2019-03-11 19:10:00,0.0,0.0,0.0,0.0,-1.8,89.8,914.2,0
11547,2019-03-11 19:15:00,0.0,0.0,0.0,0.0,-1.8,90.4,914.3,0
11548,2019-03-11 19:20:00,0.0,0.0,0.0,0.0,-1.9,89.5,914.4,0
11549,2019-03-11 19:25:00,0.0,0.0,0.0,0.0,-1.9,89.2,914.5,0
11550,2019-03-11 19:30:00,0.0,0.0,0.0,0.0,-1.9,90.6,914.5,0
11551,2019-03-11 19:35:00,0.0,0.0,0.0,0.0,-1.9,91.2,914.6,0
11552,2019-03-11 19:40:00,0.0,0.0,0.0,0.0,-1.9,87.6,914.5,0
11553,2019-03-11 19:45:00,0.0,0.0,0.0,0.0,-1.8,90.2,914.5,0
11554,2019-03-11 19:50:00,0.0,0.0,0.0,0.0,-1.9,90.2,914.5,0
11555,2019-03-11 19:55:00,0.0,0.0,0.0,0.0,-1.9,90.2,914.6,0
11556,2019-03-11 20:00:00,0.0,0.0,0.0,0.0,-1.9,91.3,914.7,0
11557,2019-03-11 20:05:00,0.0,0.0,0.0,0.0,-1.9,91.5,914.7,0
11558,2019-03-11 20:10:00,0.0,0.0,0.0,0.0,-1.9,91.6,914.7,0
11559,2019-03-11 20:15:00,0.0,0.0,0.0,0.0,-1.9,91.4,914.7,0
11560,2019-03-11 20:20:00,0.0,0.0,0.0,0.0,-1.9,91.1,914.8,0
11561,2019-03-11 20:25:00,0.0,0.0,0.0,0.0,-1.9,92.0,914.9,0
11562,2019-03-11 20:30:00,0.0,0.0,0.0,0.0,-1.9,91.9,914.9,0
11563,2019-03-11 20:35:00,0.0,0.0,0.0,0.0,-1.8,91.8,914.8,0
11564,2019-03-11 20:40:00,0.0,0.0,0.0,0.0,-1.8,90.4,914.9,0
11565,2019-03-11 20:45:00,0.0,0.0,0.0,0.0,-1.9,90.9,914.9,0
11566,2019-03-11 20:50:00,0.0,0.0,0.0,0.0,-1.9,91.2,914.9,0
11567,2019-03-11 20:55:00,0.0,0.0,0.0,0.0,-1.9,92.2,914.8,0
11568,2019-03-11 21:00:00,0.0,0.0,0.0,0.0,-1.9,92.2,914.7,0
11569,2019-03-11 21:05:00,0.0,0.0,0.0,0.0,-1.9,91.7,914.8,0
11570,2019-03-11 21:10:00,0.0,0.0,0.0,0.0,-1.9,91.9,914.9,0
11571,2019-03-11 21:15:00,0.0,0.0,0.0,0.0,-1.8,92.5,915.0,0
11572,2019-03-11 21:20:00,0.0,0.0,0.0,0.0,-1.8,92.0,915.1,0
11573,2019-03-11 21:25:00,0.0,0.0,0.0,0.0,-1.9,91.7,915.3,0
11574,2019-03-11 21:30:00,0.0,0.0,0.0,0.0,-1.8,91.0,915.3,0
11575,2019-03-11 21:35:00,0.0,0.0,0.0,0.0,-1.8,91.8,915.3,0
11576,2019-03-11 21:40:00,0.0,0.0,0.0,0.0,-1.9,91.8,915.4,0
11577,2019-03-11 21:45:00,0.0,0.0,0.0,0.0,-1.9,91.9,915.4,0
11578,2019-03-11 21:50:00,0.0,0.0,0.0,0.0,-1.9,92.1,915.5,0
11579,2019-03-11 21:55:00,0.0,0.0,0.0,0.0,-2.0,91.6,915.5,0
11580,2019-03-11 22:00:00,0.0,0.0,0.0,0.0,-2.0,91.9,915.5,0
11581,2019-03-11 22:05:00,0.0,0.0,0.0,0.0,-2.0,91.9,915.5,0
11582,2019-03-11 22:10:00,0.0,0.0,0.0,0.0,-2.0,91.6,915.6,0
11583,2019-03-11 22:15:00,0.0,0.0,0.0,0.0,-2.1,90.8,915.6,0
11584,2019-03-11 22:20:00,0.0,0.0,0.0,0.0,-2.1,91.6,915.7,0
11585,2019-03-11 22:25:00,0.0,0.0,0.0,0.0,-2.1,91.8,915.7,0
11586,2019-03-11 22:30:00,0.0,0.0,0.0,0.0,-2.1,92.0,915.6,0
11587,2019-03-11 22:35:00,0.0,0.0,0.0,0.0,-2.2,92.1,915.5,0
11588,2019-03-11 22:40:00,0.0,0.0,0.0,0.0,-2.2,91.7,915.5,0
11589,2019-03-11 22:45:00,0.0,0.0,0.0,0.0,-2.3,92.0,915.5,0
11590,2019-03-11 22:50:00,0.0,0.0,0.0,0.0,-2.3,92.1,915.5,0
11591,2019-03-11 22:55:00,0.0,0.0,0.0,0.0,-2.3,92.5,915.4,0
11592,2019-03-11 23:00:00,0.0,0.0,0.0,0.0,-2.3,92.4,915.5,0
11593,2019-03-11 23:05:00,0.0,0.0,0.0,0.0,-2.3,92.6,915.5,0
11594,2019-03-11 23:10:00,0.0,0.0,0.0,0.0,-2.3,91.9,915.4,0
11595,2019-03-11 23:15:00,0.0,0.0,0.0,0.0,-2.3,91.9,915.5,0
11596,2019-03-11 23:20:00,0.0,0.0,0.0,0.0,-2.4,91.8,915.5,0
11597,2019-03-11 23:25:00,0.0,0.0,0.0,0.0,-2.4,91.9,915.5,0
11598,2019-03-11 23:30:00,0.0,0.0,0.0,0.0,-2.5,91.7,915.5,0
11599,2019-03-11 23:35:00,0.0,0.0,0.0,0.0,-2.5,91.9,915.5,0
11600,2019-03-11 23:40:00,0.0,0.0,0.0,0.0,-2.5,92.3,915.6,0
11601,2019-03-11 23:45:00,0.0,0.0,0.0,0.0,-2.5,92.2,915.6,0
11602,2019-03-11 23:50:00,0.0,0.0,0.0,0.0,-2.5,92.6,915.6,0
11603,2019-03-11 23:55:00,0.0,0.0,0.0,0.0,-2.5,91.6,915.6,0
11604,2019-03-12 00:00:00,0.0,0.0,0.0,0.0,-2.5,91.6,915.6,0
11605,2019-03-12 00:05:00,0.0,0.0,0.0,0.0,-2.5,92.3,915.6,0
11606,2019-03-12 00:10:00,0.0,0.0,0.0,0.0,-2.6,91.4,915.6,0
11607,2019-03-12 00:15:00,0.0,0.0,0.0,0.0,-2.7,91.4,915.6,0
11608,2019-03-12 00:20:00,0.0,0.0,0.0,0.0,-2.7,92.0,915.5,0
11609,2019-03-12 00:25:00,0.0,0.0,0.0,0.0,-2.7,91.9,915.5,0
11610,2019-03-12 00:30:00,0.0,0.0,0.0,0.0,-2.7,92.2,915.5,0
11611,2019-03-12 00:35:00,0.0,0.0,0.0,0.0,-2.7,92.5,915.5,0
11612,2019-03-12 00:40:00,0.0,0.0,0.0,0.0,-2.6,92.2,915.5,0
11613,2019-03-12 00:45:00,0.0,0.0,0.0,0.0,-2.6,92.4,915.4,0
11614,2019-03-12 00:50:00,0.0,0.0,0.0,0.0,-2.6,92.2,915.4,0
11615,2019-03-12 00:55:00,0.0,0.0,0.0,0.0,-2.8,91.3,915.3,0
11616,2019-03-12 01:00:00,0.0,0.0,0.0,0.0,-3.0,90.9,915.3,0
11617,2019-03-12 01:05:00,0.0,0.0,0.0,0.0,-3.2,90.4,915.3,0
11618,2019-03-12 01:10:00,0.0,0.0,0.0,0.0,-3.5,89.9,915.3,0
11619,2019-03-12 01:15:00,0.0,0.0,0.0,0.0,-3.6,91.2,915.4,0
11620,2019-03-12 01:20:00,0.0,0.0,0.0,0.0,-3.7,91.3,915.5,0
11621,2019-03-12 01:25:00,0.0,0.0,0.0,0.0,-3.8,91.6,915.7,0
11622,2019-03-12 01:30:00,0.0,0.0,0.0,0.0,-3.8,92.0,915.8,0
11623,2019-03-12 01:35:00,0.0,0.0,0.0,0.0,-3.7,91.9,915.8,0
11624,2019-03-12 01:40:00,0.0,0.0,0.0,0.0,-3.7,92.0,915.8,0
11625,2019-03-12 01:45:00,0.0,0.0,0.0,0.0,-3.8,91.3,915.8,0
11626,2019-03-12 01:50:00,0.0,0.0,0.0,0.0,-3.8,90.6,915.9,0
11627,2019-03-12 01:55:00,0.0,0.0,0.0,0.0,-3.9,91.3,916.0,0
11628,2019-03-12 02:00:00,0.0,0.0,0.0,0.0,-4.0,91.1,916.0,0
11629,2019-03-12 02:05:00,0.0,0.0,0.0,0.0,-4.2,89.7,916.0,0
11630,2019-03-12 02:10:00,0.0,0.0,0.0,0.0,-4.4,89.3,916.1,0
11631,2019-03-12 02:15:00,0.0,0.0,0.0,0.0,-4.6,89.2,916.0,0
11632,2019-03-12 02:20:00,0.0,0.0,0.0,0.0,-4.6,91.3,915.9,0
11633,2019-03-12 02:25:00,0.0,0.0,0.0,0.0,-4.6,91.8,915.9,0
11634,2019-03-12 02:30:00,0.0,0.0,0.0,0.0,-4.6,90.8,915.9,0
11635,2019-03-12 02:35:00,0.0,0.0,0.0,0.0,-4.7,91.0,915.9,0
11636,2019-03-12 02:40:00,0.0,0.0,0.0,0.0,-4.7,91.4,915.9,0
11637,2019-03-12 02:45:00,0.0,0.0,0.0,0.0,-4.7,91.4,915.8,0
11638,2019-03-12 02:50:00,0.0,0.0,0.0,0.0,-4.8,91.0,915.7,0
11639,2019-03-12 02:55:00,0.0,0.0,0.0,0.0,-4.8,91.5,915.7,0
11640,2019-03-12 03:00:00,0.0,0.0,0.0,0.0,-4.9,91.4,915.7,0
11641,2019-03-12 03:05:00,0.0,0.0,0.0,0.0,-5.0,90.8,915.6,0
11642,2019-03-12 03:10:00,0.0,0.0,0.0,0.0,-5.2,90.0,915.6,0
11643,2019-03-12 03:15:00,0.0,0.0,0.0,0.0,-5.4,90.1,915.6,0
11644,2019-03-12 03:20:00,0.0,0.0,0.0,0.0,-5.6,90.7,915.4,0
11645,2019-03-12 03:25:00,0.0,0.0,0.0,0.0,-5.7,90.3,915.4,0
11646,2019-03-12 03:30:00,0.0,0.0,0.0,0.0,-5.8,91.5,915.4,0
11647,2019-03-12 03:35:00,0.0,0.0,0.0,0.0,-5.8,91.9,915.4,0
11648,2019-03-12 03:40:00,0.0,0.0,0.0,0.0,-5.8,91.2,915.2,0
11649,2019-03-12 03:45:00,0.0,0.0,0.0,0.0,-5.9,91.0,915.3,0
11650,2019-03-12 03:50:00,0.0,0.0,0.0,0.0,-6.0,91.6,915.2,0
11651,2019-03-12 03:55:00,0.0,0.0,0.0,0.0,-6.0,91.5,915.3,0
11652,2019-03-12 04:00:00,0.0,0.0,0.0,0.0,-6.0,91.4,915.3,0
11653,2019-03-12 04:05:00,0.0,0.0,0.0,0.0,-6.1,91.1,915.2,0
11654,2019-03-12 04:10:00,0.0,0.0,0.0,0.0,-6.2,90.9,915.1,0
11655,2019-03-12 04:15:00,0.0,0.0,0.0,0.0,-6.3,91.1,915.0,0
11656,2019-03-12 04:20:00,0.0,0.0,0.0,0.0,-6.3,91.1,915.0,0
11657,2019-03-12 04:25:00,0.0,0.0,0.0,0.0,-6.4,90.6,915.0,0
11658,2019-03-12 04:30:00,0.0,0.0,0.0,0.0,-6.6,90.3,914.9,0
11659,2019-03-12 04:35:00,0.0,0.0,0.0,0.0,-6.7,90.1,914.7,0
11660,2019-03-12 04:40:00,0.0,0.0,0.0,0.0,-6.9,90.2,914.7,0
11661,2019-03-12 04:45:00,0.0,0.0,0.0,0.0,-6.9,90.9,914.6,0
11662,2019-03-12 04:50:00,0.0,0.0,0.0,0.0,-7.0,90.9,914.6,0
11663,2019-03-12 04:55:00,0.0,0.0,0.0,0.0,-7.1,91.0,914.6,0
11664,2019-03-12 05:00:00,0.0,0.0,0.0,0.0,-7.2,91.1,914.5,0
11665,2019-03-12 05:05:00,0.0,0.0,0.0,0.0,-7.2,90.7,914.6,0
11666,2019-03-12 05:10:00,0.0,0.0,0.0,0.0,-7.3,91.3,914.6,0
11667,2019-03-12 05:15:00,0.0,0.0,0.0,0.0,-7.5,90.0,914.5,0
11668,2019-03-12 05:20:00,0.0,0.0,0.0,0.0,-7.6,90.1,914.5,0
11669,2019-03-12 05:25:00,0.0,0.0,0.0,0.0,-7.7,90.3,914.5,0
11670,2019-03-12 05:30:00,0.0,0.0,0.0,0.0,-7.8,90.5,914.5,0
11671,2019-03-12 05:35:00,0.0,0.0,0.0,0.0,-7.9,90.5,914.4,0
11672,2019-03-12 05:40:00,0.0,0.0,0.0,0.0,-7.9,91.0,914.4,0
11673,2019-03-12 05:45:00,0.0,0.0,0.0,0.0,-7.9,90.7,914.3,0
11674,2019-03-12 05:50:00,0.0,0.0,0.0,0.0,-8.0,89.9,914.3,0
11675,2019-03-12 05:55:00,0.0,0.0,0.0,0.0,-8.1,89.8,914.3,0
11676,2019-03-12 06:00:00,0.0,0.0,0.0,0.0,-8.1,91.1,914.2,0
11677,2019-03-12 06:05:00,0.0,0.0,0.0,0.0,-8.0,90.4,914.0,0
11678,2019-03-12 06:10:00,0.0,0.0,0.0,0.0,-8.1,90.6,913.9,0
11679,2019-03-12 06:15:00,0.0,0.0,0.0,0.0,-8.1,90.8,913.7,0
11680,2019-03-12 06:20:00,0.0,0.0,0.0,0.0,-8.2,90.2,913.7,0
11681,2019-03-12 06:25:00,0.0,0.0,0.0,0.0,-8.2,90.6,913.6,0
11682,2019-03-12 06:30:00,0.0,0.0,0.0,0.0,-8.2,90.9,913.6,0
11683,2019-03-12 06:35:00,0.0,0.0,0.0,0.0,-8.3,89.8,913.5,0
11684,2019-03-12 06:40:00,0.0,0.0,0.0,0.0,-8.5,89.9,913.4,0
11685,2019-03-12 06:45:00,0.0,0.0,0.0,0.0,-8.5,90.1,913.3,0
11686,2019-03-12 06:50:00,0.0,0.0,0.0,0.0,-8.6,91.5,913.3,0
11687,2019-03-12 06:55:00,0.0,0.0,0.0,0.0,-8.6,89.9,913.3,0
11688,2019-03-12 07:00:00,0.0,0.0,0.0,0.0,-8.6,90.6,913.3,0
11689,2019-03-12 07:05:00,0.0,0.0,0.0,0.0,-8.6,90.6,913.2,0
11690,2019-03-12 07:10:00,0.0,0.0,0.0,0.0,-8.5,90.7,913.1,0
11691,2019-03-12 07:15:00,0.0,0.0,0.0,0.0,-8.5,91.1,913.0,0
11692,2019-03-12 07:20:00,0.0,0.0,0.0,0.0,-8.4,91.8,913.1,0
11693,2019-03-12 07:25:00,0.0,0.0,0.0,0.0,-8.2,89.9,913.1,0
11694,2019-03-12 07:30:00,0.0,0.0,0.0,0.0,-8.4,89.1,913.0,0
11695,2019-03-12 07:35:00,0.0,0.0,0.0,0.0,-8.5,89.5,913.1,0
11696,2019-03-12 07:40:00,0.0,0.0,0.0,0.0,-8.5,90.1,913.0,0
11697,2019-03-12 07:45:00,0.0,0.0,0.0,0.0,-8.4,90.5,912.9,0
11698,2019-03-12 07:50:00,0.0,0.0,0.0,0.0,-8.5,89.3,912.9,0
11699,2019-03-12 07:55:00,0.0,0.0,0.0,0.0,-8.6,88.8,912.9,0
11700,2019-03-12 08:00:00,0.0,0.0,0.0,0.0,-8.7,88.6,912.9,0
11701,2019-03-12 08:05:00,0.0,0.0,0.0,0.0,-8.8,89.0,912.9,0
11702,2019-03-12 08:10:00,0.0,0.0,0.0,0.0,-8.7,90.3,912.9,0
11703,2019-03-12 08:15:00,0.0,0.0,0.0,0.0,-8.7,89.6,912.9,0
11704,2019-03-12 08:20:00,0.0,0.0,0.0,0.0,-8.8,89.2,912.8,0
11705,2019-03-12 08:25:00,0.0,0.0,0.0,0.0,-8.8,90.0,912.8,0
11706,2019-03-12 08:30:00,0.0,0.0,0.0,0.0,-8.7,89.9,912.8,0
11707,2019-03-12 08:35:00,0.0,0.0,0.0,0.0,-8.7,89.1,912.8,0
11708,2019-03-12 08:40:00,0.0,0.0,0.0,0.0,-8.7,89.6,912.8,0
11709,2019-03-12 08:45:00,0.0,0.0,0.0,0.0,-8.6,89.3,912.7,0
11710,2019-03-12 08:50:00,0.0,0.0,0.0,0.0,-8.4,89.7,912.7,0
11711,2019-03-12 08:55:00,0.0,0.0,0.0,0.0,-8.2,90.0,912.5,0
11712,2019-03-12 09:00:00,0.0,0.0,0.0,0.0,-8.0,89.1,912.5,0
11713,2019-03-12 09:05:00,0.0,0.0,0.0,0.0,-7.8,90.4,912.3,0
11714,2019-03-12 09:10:00,0.0,0.0,0.0,0.0,-7.5,90.0,912.2,0
11715,2019-03-12 09:15:00,0.0,0.0,0.0,0.0,-7.0,90.4,912.1,0
11716,2019-03-12 09:20:00,0.0,0.0,0.0,0.0,-6.5,91.3,912.0,0
11717,2019-03-12 09:25:00,0.0,0.0,0.0,0.0,-6.0,89.9,911.9,0
11718,2019-03-12 09:30:00,0.0,0.0,0.0,0.0,-5.3,88.3,911.8,0
11719,2019-03-12 09:35:00,0.0,0.0,0.0,0.0,-4.7,86.1,911.7,0
11720,2019-03-12 09:40:00,0.0,0.0,0.0,0.0,-4.2,82.8,911.6,0
11721,2019-03-12 09:45:00,0.0,0.0,0.0,0.0,-3.5,86.6,911.6,0
11722,2019-03-12 09:50:00,0.0,0.0,0.0,0.0,-2.9,82.5,911.5,0
11723,2019-03-12 09:55:00,0.0,0.0,0.0,0.0,-2.3,79.9,911.5,0
11724,2019-03-12 10:00:00,0.0,0.0,0.0,0.0,-1.8,78.7,911.4,0
11725,2019-03-12 10:05:00,0.0,0.0,0.0,0.0,-1.6,79.9,911.3,0
11726,2019-03-12 10:10:00,0.0,0.0,0.0,0.0,-0.8,80.4,911.3,0
11727,2019-03-12 10:15:00,0.0,0.0,0.0,0.0,-0.4,76.9,911.2,0
11728,2019-03-12 10:20:00,0.0,0.0,0.0,0.0,-0.5,76.8,911.2,0
11729,2019-03-12 10:25:00,0.0,0.0,0.0,0.0,0.0,78.5,911.1,0
11730,2019-03-12 10:30:00,0.0,0.0,0.0,0.0,0.6,74.7,911.0,0
11731,2019-03-12 10:35:00,0.0,0.0,0.0,0.0,0.5,76.8,910.9,0
11732,2019-03-12 10:40:00,0.0,0.0,0.0,0.0,0.7,72.9,910.8,0
11733,2019-03-12 10:45:00,0.0,0.0,0.0,0.0,0.1,73.4,910.6,0
11734,2019-03-12 10:50:00,0.0,0.0,0.0,0.0,0.0,76.5,910.6,0
11735,2019-03-12 10:55:00,0.0,0.0,0.0,0.0,0.2,76.6,910.4,0
11736,2019-03-12 11:00:00,0.0,0.0,0.0,0.0,0.3,71.6,910.4,0
11737,2019-03-12 11:05:00,0.0,0.5,1.7,81.0,0.5,67.2,910.4,0
11738,2019-03-12 11:10:00,0.0,0.4,0.9,92.0,0.7,72.7,910.3,0
11739,2019-03-12 11:15:00,0.0,0.6,1.0,84.0,0.4,73.9,910.3,0
