,When,sea,T_a,RH,v_a,SW_direct,SW_diffuse,Prec,vp_a,p_a,missing,LW_in,a,cld,Discharge,T_s,T_bulk,f_cone,TotalE,SW,LW,Qs,Ql,Qf,Qg,ppt,dpt,cdt,vp_ice
1537,2021-01-15 00:30:00,0.0,0.05,97.8,0.0,0.0,0.0,0.0,0.0,790.366,0,291.212,0.35,0,17,0,0,1,-8.663,0.0,-8.663,0.0,0,0,0,0,0,0,6.136
1538,2021-01-15 00:45:00,0.0,-0.1,98.6,0.0,0.0,0.0,0.0,0.0,790.302,0,291.15,0.35,0,17,0,0,1,-8.725,0.0,-8.725,-0.0,0,0,0,0,0,0,6.136
1539,2021-01-15 01:00:00,0.0,-0.2,98.2,0.0,0.0,0.0,0.0,0.0,790.237,0,291.088,0.35,0,17,0,0,1,-8.787,0.0,-8.787,-0.0,0,0,0,0,0,0,6.136
1540,2021-01-15 01:15:00,0.0,-0.3,97.8,0.0,0.0,0.0,0.0,0.0,790.23,0,291.18,0.35,0,17,0,0,1,-8.695,0.0,-8.695,-0.0,0,0,0,0,0,0,6.136
1541,2021-01-15 01:30:00,0.0,-0.3,97.8,0.0,0.0,0.0,0.0,0.0,790.224,0,291.271,0.35,0,17,0,0,1,-8.604,0.0,-8.604,-0.0,0,0,0,0,0,0,6.136
1542,2021-01-15 01:45:00,0.0,-0.3,97.8,0.0,0.0,0.0,0.0,0.0,790.218,0,291.362,0.35,0,17,0,0,1,-8.513,0.0,-8.513,-0.0,0,0,0,0,0,0,6.136
1543,2021-01-15 02:00:00,0.0,-0.25,97.8,0.0,0.0,0.0,0.0,0.0,790.211,0,291.454,0.35,0,17,0,0,1,-8.421,0.0,-8.421,-0.0,0,0,0,0,0,0,6.136
1544,2021-01-15 02:15:00,0.0,-0.2,97.8,0.0,0.0,0.0,0.0,0.0,790.198,0,290.596,0.35,0,17,0,0,1,-9.279,0.0,-9.279,-0.0,0,0,0,0,0,0,6.136
1545,2021-01-15 02:30:00,0.0,-0.2,97.8,0.0,0.0,0.0,0.0,0.0,790.186,0,289.739,0.35,0,17,0,0,1,-10.136,0.0,-10.136,-0.0,0,0,0,0,0,0,6.136
1546,2021-01-15 02:45:00,0.0,-0.2,98.6,0.0,0.0,0.0,0.0,0.0,790.173,0,288.881,0.35,0,17,0,0,1,-10.994,0.0,-10.994,-0.0,0,0,0,0,0,0,6.136
1547,2021-01-15 03:00:00,0.0,-0.15,98.2,0.0,0.0,0.0,0.0,0.0,790.16,0,288.023,0.35,0,17,0,0,1,-11.852,0.0,-11.852,-0.0,0,0,0,0,0,0,6.136
1548,2021-01-15 03:15:00,0.0,-0.1,97.8,0.0,0.0,0.0,0.0,0.0,790.173,0,288.532,0.35,0,17,0,0,1,-11.343,0.0,-11.343,-0.0,0,0,0,0,0,0,6.136
1549,2021-01-15 03:30:00,0.0,-0.1,98.2,0.0,0.0,0.0,0.0,0.0,790.186,0,289.04,0.35,0,17,0,0,1,-10.835,0.0,-10.835,-0.0,0,0,0,0,0,0,6.136
1550,2021-01-15 03:45:00,0.0,-0.1,98.6,0.0,0.0,0.0,0.0,0.0,790.2,0,289.548,0.35,0,17,0,0,1,-10.327,0.0,-10.327,-0.0,0,0,0,0,0,0,6.136
1551,2021-01-15 04:00:00,0.0,-0.05,98.2,0.0,0.0,0.0,0.0,0.0,790.213,0,290.057,0.35,0,17,0,0,1,-9.818,0.0,-9.818,-0.0,0,0,0,0,0,0,6.136
1552,2021-01-15 04:15:00,0.0,-0.1,98.6,0.0,0.0,0.0,0.0,0.0,790.202,0,289.925,0.35,0,17,0,0,1,-9.95,0.0,-9.95,-0.0,0,0,0,0,0,0,6.136
1553,2021-01-15 04:30:00,0.0,-0.1,98.6,0.0,0.0,0.0,0.0,0.0,790.191,0,289.792,0.35,0,17,0,0,1,-10.083,0.0,-10.083,-0.0,0,0,0,0,0,0,6.136
1554,2021-01-15 04:45:00,0.0,-0.1,98.6,0.0,0.0,0.0,0.0,0.0,790.18,0,289.66,0.35,0,17,0,0,1,-10.215,0.0,-10.215,-0.0,0,0,0,0,0,0,6.136
1555,2021-01-15 05:00:00,0.0,-0.25,98.2,0.0,0.0,0.0,0.001,0.001,790.169,0,289.528,0.35,0,17,0,0,1,-10.347,0.0,-10.347,-0.0,0,0,0,0,0,0,6.136
1556,2021-01-15 05:15:00,0.0,-0.3,97.8,0.0,0.0,0.0,0.0,0.0,790.255,0,288.574,0.35,0,17,0,0,1,-11.301,0.0,-11.301,-0.0,0,0,0,0,0,0,6.136
1557,2021-01-15 05:30:00,0.0,-0.35,97.8,0.0,0.0,0.0,0.001,0.001,790.342,0,287.62,0.35,0,17,0,0,1,-12.255,0.0,-12.255,-0.0,0,0,0,0,0,0,6.136
1558,2021-01-15 05:45:00,0.0,-0.3,97.8,0.0,0.0,0.0,0.001,0.001,790.428,0,286.667,0.35,0,17,0,0,1,-13.208,0.0,-13.208,-0.0,0,0,0,0,0,0,6.136
1559,2021-01-15 06:00:00,0.0,-0.25,97.8,0.0,0.0,0.0,0.0,0.0,790.514,0,285.713,0.35,0,17,0,0,1,-14.162,0.0,-14.162,-0.0,0,0,0,0,0,0,6.136
1560,2021-01-15 06:15:00,0.0,-0.3,97.8,0.0,0.0,0.0,0.001,0.001,790.542,0,286.0,0.35,0,17,0,0,1,-13.875,0.0,-13.875,-0.0,0,0,0,0,0,0,6.136
1561,2021-01-15 06:30:00,0.0,-0.2,97.8,0.0,0.0,0.0,0.0,0.0,790.57,0,286.287,0.35,0,17,0,0,1,-13.588,0.0,-13.588,-0.0,0,0,0,0,0,0,6.136
1562,2021-01-15 06:45:00,0.0,-0.2,97.8,0.0,0.0,0.0,0.0,0.0,790.597,0,286.574,0.35,0,17,0,0,1,-13.301,0.0,-13.301,-0.0,0,0,0,0,0,0,6.136
1563,2021-01-15 07:00:00,0.0,-0.2,98.6,0.0,0.0,0.0,0.0,0.0,790.625,0,286.861,0.35,0,17,0,0,1,-13.014,0.0,-13.014,-0.0,0,0,0,0,0,0,6.136
1564,2021-01-15 07:15:00,0.006,-0.1,97.8,0.0,0.068,2.867,0.0,0.0,790.739,0,287.473,0.35,0,17,0,0,1,-10.494,1.908,-12.402,-0.0,0,0,0,0,0,0,6.136
1565,2021-01-15 07:30:00,0.044,-0.1,97.8,0.0,0.137,5.734,0.0,0.0,790.853,0,288.084,0.35,0,17,0,0,1,-7.974,3.816,-11.791,-0.0,0,0,0,0,0,0,6.136
1566,2021-01-15 07:45:00,0.08,-0.1,97.8,0.0,0.206,8.602,0.0,0.0,790.967,0,288.696,0.35,0,17,0,0,1,-5.453,5.725,-11.179,-0.0,0,0,0,0,0,0,6.136
1567,2021-01-15 08:00:00,0.115,-0.1,98.6,0.0,0.274,11.469,0.0,0.0,791.081,0,289.308,0.35,0,17,0,0,1,-2.934,7.633,-10.567,-0.0,0,0,0,0,0,0,6.136
1568,2021-01-15 08:15:00,0.148,0.0,97.8,0.0,0.208,21.971,0.0,0.0,791.22,0,289.016,0.35,0,0,0,0,1,3.558,14.416,-10.859,0.0,0,0,0,0,0,0,6.136
1569,2021-01-15 08:30:00,0.18,0.05,97.8,0.0,0.141,32.472,0.0,0.0,791.358,0,288.724,0.35,0,0,0,0,1,10.048,21.198,-11.151,0.0,0,0,0,0,0,0,6.136
1570,2021-01-15 08:45:00,0.21,0.0,97.8,0.0,0.075,42.974,0.0,0.0,791.497,0,288.432,0.35,0,0,0,0,1,16.539,27.982,-11.443,0.0,0,0,0,0,0,0,6.136
1571,2021-01-15 09:00:00,0.238,-0.1,98.6,0.0,0.008,53.476,0.0,0.0,791.636,0,288.14,0.35,0,0,0,0,1,23.03,34.765,-11.735,-0.0,0,0,0,0,0,0,6.136
1572,2021-01-15 09:15:00,0.265,-0.2,98.6,0.0,0.16,61.066,0.0,0.0,791.744,0,288.139,0.35,0,0,0,0,1,28.061,39.797,-11.736,-0.0,0,0,0,0,0,0,6.136
1573,2021-01-15 09:30:00,0.289,-0.35,97.8,0.0,0.311,68.657,0.0,0.0,791.852,0,288.138,0.35,0,0,0,0,1,33.093,44.829,-11.737,-0.0,0,0,0,0,0,0,6.136
1574,2021-01-15 09:45:00,0.31,-0.6,98.5,0.0,0.462,76.248,0.0,0.0,791.96,0,288.138,0.35,0,0,0,0,1,38.125,49.862,-11.737,-0.0,0,0,0,0,0,0,6.136
1575,2021-01-15 10:00:00,0.33,-0.7,98.5,0.0,0.614,83.838,0.0,0.0,792.068,0,288.137,0.35,0,0,0,0,1,43.156,54.894,-11.738,-0.0,0,0,0,0,0,0,6.136
1576,2021-01-15 10:15:00,0.347,-0.8,97.8,0.0,0.782,96.068,0.0,0.0,792.119,0,288.803,0.35,0,0,0,0,1,51.881,62.952,-11.072,-0.0,0,0,0,0,0,0,6.136
1577,2021-01-15 10:30:00,0.361,-0.9,97.8,0.0,0.949,108.298,0.0,0.0,792.17,0,289.469,0.35,0,0,0,0,1,60.605,71.011,-10.406,-0.0,0,0,0,0,0,0,6.136
1578,2021-01-15 10:45:00,0.372,-1.0,97.8,0.0,1.116,120.527,0.0,0.0,792.22,0,290.135,0.35,0,0,0,0,1,69.328,79.068,-9.74,-0.0,0,0,0,0,0,0,6.136
1579,2021-01-15 11:00:00,0.381,-1.15,98.15,0.0,1.284,132.757,0.0,0.0,792.271,0,290.801,0.35,0,0,0,0,1,78.053,87.127,-9.074,-0.0,0,0,0,0,0,0,6.136
1580,2021-01-15 11:15:00,0.387,-1.3,97.8,0.0,2.891,147.661,0.0,0.0,792.257,0,288.497,0.35,0,0,0,0,1,86.481,97.859,-11.378,-0.0,0,0,0,0,0,0,6.136
1581,2021-01-15 11:30:00,0.389,-1.2,97.8,0.0,4.497,162.566,0.0,0.0,792.243,0,286.192,0.35,0,0,0,0,1,94.908,108.591,-13.683,-0.0,0,0,0,0,0,0,6.136
1582,2021-01-15 11:45:00,0.389,-1.3,97.8,0.0,6.103,177.47,0.001,0.001,792.228,0,283.888,0.85,0,0,0,0,1,103.336,119.322,-15.987,-0.0,0,0,0,0,0,0,6.136
1583,2021-01-15 12:00:00,0.386,-1.2,97.8,0.0,7.71,192.374,0.0,0.0,792.214,0,281.584,0.849,0,0,0,0,1,111.764,130.055,-18.291,-0.0,0,0,0,0,0,0,6.136
1584,2021-01-15 12:15:00,0.38,-1.2,98.5,0.0,7.28,185.391,0.001,0.001,792.263,0,281.954,0.85,0,0,0,0,1,107.316,125.236,-17.921,-0.0,0,0,0,0,0,0,6.136
1585,2021-01-15 12:30:00,0.371,-1.2,98.5,0.0,6.849,178.408,0.0,0.0,792.312,0,282.325,0.849,0,0,0,0,1,102.868,120.417,-17.55,-0.0,0,0,0,0,0,0,6.136
1586,2021-01-15 12:45:00,0.359,-1.1,98.5,0.0,6.418,171.425,0.0,0.0,792.362,0,282.696,0.849,0,0,0,0,1,98.419,115.598,-17.179,-0.0,0,0,0,0,0,0,6.136
1587,2021-01-15 13:00:00,0.345,-1.0,97.8,0.0,5.988,164.442,0.0,0.0,792.411,0,283.066,0.848,0,0,0,0,1,93.971,110.78,-16.809,-0.0,0,0,0,0,0,0,6.136
1588,2021-01-15 13:15:00,0.327,-1.1,97.8,0.0,7.269,153.543,0.0,0.0,792.513,0,282.545,0.848,0,0,0,0,1,87.198,104.528,-17.33,-0.0,0,0,0,0,0,0,6.136
1589,2021-01-15 13:30:00,0.308,-1.35,97.8,0.0,8.55,142.644,0.0,0.0,792.614,0,282.024,0.847,0,0,0,0,1,80.426,98.276,-17.851,-0.0,0,0,0,0,0,0,6.136
1590,2021-01-15 13:45:00,0.286,-1.7,98.5,0.0,9.832,131.745,0.0,0.0,792.716,0,281.503,0.847,0,0,0,0,1,73.654,92.025,-18.372,-0.0,0,0,0,0,0,0,6.136
1591,2021-01-15 14:00:00,0.261,-1.85,97.8,0.0,11.113,120.846,0.0,0.0,792.818,0,280.982,0.846,0,0,0,0,1,66.881,85.773,-18.893,-0.0,0,0,0,0,0,0,6.136
1592,2021-01-15 14:15:00,0.235,-2.1,98.5,0.0,8.999,110.301,0.0,0.0,792.931,0,280.606,0.846,0,0,0,0,1,58.276,77.545,-19.269,-0.0,0,0,0,0,0,0,6.136
1593,2021-01-15 14:30:00,0.206,-2.25,97.8,0.0,6.885,99.756,0.0,0.0,793.044,0,280.23,0.845,0,0,0,0,1,49.672,69.317,-19.645,-0.0,0,0,0,0,0,0,6.136
1594,2021-01-15 14:45:00,0.176,-2.4,97.8,0.0,4.772,89.21,0.0,0.0,793.156,0,279.853,0.845,0,0,0,0,1,41.067,61.088,-20.022,-0.0,0,0,0,0,0,0,6.136
1595,2021-01-15 15:00:00,0.144,-2.55,98.15,0.0,2.658,78.665,0.0,0.0,793.269,0,279.477,0.844,0,0,0,0,1,32.462,52.86,-20.398,-0.0,0,0,0,0,0,0,6.136
1596,2021-01-15 15:15:00,0.11,-2.7,98.5,0.0,3.212,64.064,0.0,0.0,793.448,0,278.993,0.844,0,0,0,0,1,22.848,43.729,-20.882,-0.0,0,0,0,0,0,0,6.136
1597,2021-01-15 15:30:00,0.075,-2.85,97.45,0.0,3.766,49.463,0.0,0.0,793.627,0,278.508,0.843,0,0,0,0,1,13.232,34.599,-21.367,-0.0,0,0,0,0,0,0,6.136
1598,2021-01-15 15:45:00,0.039,-2.9,97.8,0.0,4.319,34.861,0.0,0.0,793.805,0,278.024,0.843,0,0,0,0,1,3.616,25.467,-21.851,-0.0,0,0,0,0,0,0,6.136
1599,2021-01-15 16:00:00,0.001,-2.9,97.8,0.0,4.873,20.26,0.0,0.0,793.984,0,277.54,0.35,0,17,0,0,1,-5.998,16.336,-22.335,-0.0,0,0,0,0,0,0,6.136
1600,2021-01-15 16:15:00,0.0,-3.1,98.5,0.0,3.655,15.195,0.0,0.0,794.09,0,274.913,0.35,0,17,0,0,1,-12.709,12.253,-24.962,-0.0,0,0,0,0,0,0,6.136
1601,2021-01-15 16:30:00,0.0,-3.25,98.15,0.0,2.436,10.13,0.0,0.0,794.196,0,272.286,0.35,0,17,0,0,1,-19.421,8.168,-27.589,-0.0,0,0,0,0,0,0,6.137
1602,2021-01-15 16:45:00,0.0,-3.4,96.3,0.0,1.218,5.065,0.0,0.0,794.302,0,269.659,0.35,0,17,0,0,1,-26.132,4.084,-30.216,-0.0,0,0,0,0,0,0,6.137
1603,2021-01-15 17:00:00,0.0,-3.65,97.75,0.0,0.0,0.0,0.0,0.0,794.408,0,267.032,0.35,0,17,0,0,1,-32.843,0.0,-32.843,-0.0,0,0,0,0,0,0,6.137
1604,2021-01-15 17:15:00,0.0,-3.9,96.3,0.0,0.0,0.0,0.0,0.0,794.509,0,266.969,0.35,0,17,0,0,1,-32.906,0.0,-32.906,-0.0,0,0,0,0,0,0,6.137
1605,2021-01-15 17:30:00,0.0,-4.2,97.0,0.0,0.0,0.0,0.0,0.0,794.61,0,266.906,0.35,0,17,0,0,1,-32.969,0.0,-32.969,-0.0,0,0,0,0,0,0,6.137
1606,2021-01-15 17:45:00,0.0,-4.3,97.0,0.0,0.0,0.0,0.0,0.0,794.712,0,266.844,0.35,0,17,0,0,1,-33.031,0.0,-33.031,-0.0,0,0,0,0,0,0,6.137
1607,2021-01-15 18:00:00,0.0,-4.25,97.0,0.0,0.0,0.0,0.0,0.0,794.813,0,266.781,0.35,0,17,0,0,1,-33.094,0.0,-33.094,-0.0,0,0,0,0,0,0,6.137
1608,2021-01-15 18:15:00,0.0,-4.3,97.0,0.0,0.0,0.0,0.0,0.0,794.93,0,262.769,0.35,0,17,0,0,1,-37.106,0.0,-37.106,-0.0,0,0,0,0,0,0,6.137
1609,2021-01-15 18:30:00,0.0,-4.45,97.0,0.0,0.0,0.0,0.0,0.0,795.047,0,258.757,0.35,0,17,0,0,1,-41.118,0.0,-41.118,-0.0,0,0,0,0,0,0,6.137
1610,2021-01-15 18:45:00,0.0,-4.6,97.0,0.0,0.0,0.0,0.0,0.0,795.164,0,254.745,0.35,0,17,0,0,1,-45.13,0.0,-45.13,-0.0,0,0,0,0,0,0,6.137
1611,2021-01-15 19:00:00,0.0,-4.6,97.0,0.0,0.0,0.0,0.0,0.0,795.281,0,250.733,0.35,0,17,0,0,1,-49.142,0.0,-49.142,-0.0,0,0,0,0,0,0,6.137
1612,2021-01-15 19:15:00,0.0,-4.7,97.0,0.0,0.0,0.0,0.0,0.0,795.325,0,252.648,0.35,0,17,0,0,1,-47.227,0.0,-47.227,-0.0,0,0,0,0,0,0,6.137
1613,2021-01-15 19:30:00,0.0,-4.7,97.0,0.0,0.0,0.0,0.0,0.0,795.37,0,254.562,0.35,0,17,0,0,1,-45.313,0.0,-45.313,-0.0,0,0,0,0,0,0,6.137
1614,2021-01-15 19:45:00,0.0,-4.7,97.0,0.0,0.0,0.0,0.0,0.0,795.414,0,256.477,0.35,0,17,0,0,1,-43.398,0.0,-43.398,-0.0,0,0,0,0,0,0,6.137
1615,2021-01-15 20:00:00,0.0,-4.65,97.0,0.0,0.0,0.0,0.0,0.0,795.459,0,258.392,0.35,0,17,0,0,1,-41.483,0.0,-41.483,-0.0,0,0,0,0,0,0,6.137
1616,2021-01-15 20:15:00,0.0,-4.6,97.0,0.0,0.0,0.0,0.0,0.0,795.45,0,257.115,0.35,0,17,0,0,1,-42.76,0.0,-42.76,-0.0,0,0,0,0,0,0,6.137
1617,2021-01-15 20:30:00,0.0,-4.6,97.0,0.0,0.0,0.0,0.0,0.0,795.44,0,255.837,0.35,0,17,0,0,1,-44.038,0.0,-44.038,-0.0,0,0,0,0,0,0,6.137
1618,2021-01-15 20:45:00,0.0,-4.7,97.0,0.0,0.0,0.0,0.0,0.0,795.43,0,254.56,0.35,0,17,0,0,1,-45.315,0.0,-45.315,-0.0,0,0,0,0,0,0,6.137
1619,2021-01-15 21:00:00,0.0,-4.75,97.0,0.0,0.0,0.0,0.0,0.0,795.421,0,253.283,0.35,0,17,0,0,1,-46.592,0.0,-46.592,-0.0,0,0,0,0,0,0,6.137
1620,2021-01-15 21:15:00,0.0,-4.9,97.0,0.0,0.0,0.0,0.0,0.0,795.488,0,249.416,0.35,0,17,0,0,1,-50.459,0.0,-50.459,-0.0,0,0,0,0,0,0,6.137
1621,2021-01-15 21:30:00,0.0,-4.85,97.0,0.0,0.0,0.0,0.0,0.0,795.556,0,245.549,0.35,0,17,0,0,1,-54.326,0.0,-54.326,-0.0,0,0,0,0,0,0,6.137
1622,2021-01-15 21:45:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.623,0,241.682,0.35,0,17,0,0,1,-58.193,0.0,-58.193,-0.0,0,0,0,0,0,0,6.137
1623,2021-01-15 22:00:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.69,0,237.815,0.35,0,17,0,0,1,-62.06,0.0,-62.06,-0.0,0,0,0,0,0,0,6.137
1624,2021-01-15 22:15:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.767,0,234.828,0.35,0,17,0,0,1,-65.047,0.0,-65.047,-0.0,0,0,0,0,0,0,6.137
1625,2021-01-15 22:30:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.844,0,231.841,0.35,0,17,0,0,1,-68.034,0.0,-68.034,-0.0,0,0,0,0,0,0,6.137
1626,2021-01-15 22:45:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.921,0,228.854,0.35,0,17,0,0,1,-71.021,0.0,-71.021,-0.0,0,0,0,0,0,0,6.137
1627,2021-01-15 23:00:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.998,0,225.867,0.35,0,17,0,0,1,-74.008,0.0,-74.008,-0.0,0,0,0,0,0,0,6.137
1628,2021-01-15 23:15:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.962,0,222.685,0.35,0,17,0,0,1,-77.19,0.0,-77.19,-0.0,0,0,0,0,0,0,6.137
1629,2021-01-15 23:30:00,0.0,-4.8,97.0,0.0,0.0,0.0,0.0,0.0,795.926,0,219.503,0.35,0,17,0,0,1,-80.372,0.0,-80.372,-0.0,0,0,0,0,0,0,6.137
1630,2021-01-15 23:45:00,0.0,-4.9,97.0,0.0,0.0,0.0,0.0,0.0,795.889,0,216.321,0.35,0,17,0,0,1,-83.554,0.0,-83.554,-0.0,0,0,0,0,0,0,6.137
1631,2021-01-16 00:00:00,0.0,-4.9,97.0,0.0,0.0,0.0,0.0,0.0,795.853,0,213.139,0.35,0,17,0,0,1,-86.736,0.0,-86.736,-0.0,0,0,0,0,0,0,6.137
1632,2021-01-16 00:15:00,0.0,-4.9,97.0,0.0,0.0,0.0,0.0,0.0,795.918,0,214.266,0.35,0,17,0,0,1,-85.609,0.0,-85.609,-0.0,0,0,0,0,0,0,6.137
1633,2021-01-16 00:30:00,0.0,-5.05,97.0,0.0,0.0,0.0,0.0,0.0,795.982,0,215.392,0.35,0,17,0,0,1,-84.483,0.0,-84.483,-0.0,0,0,0,0,0,0,6.137
1634,2021-01-16 00:45:00,0.0,-5.1,97.0,0.0,0.0,0.0,0.0,0.0,796.047,0,216.519,0.35,0,17,0,0,1,-83.356,0.0,-83.356,-0.0,0,0,0,0,0,0,6.137
1635,2021-01-16 01:00:00,0.0,-5.15,97.0,0.0,0.0,0.0,0.0,0.0,796.112,0,217.646,0.35,0,17,0,0,1,-82.229,0.0,-82.229,-0.0,0,0,0,0,0,0,6.137
1636,2021-01-16 01:15:00,0.0,-5.2,97.0,0.0,0.0,0.0,0.0,0.0,796.085,0,216.688,0.35,0,17,0,0,1,-83.187,0.0,-83.187,-0.0,0,0,0,0,0,0,6.137
1637,2021-01-16 01:30:00,0.0,-5.2,97.0,0.0,0.0,0.0,0.0,0.0,796.058,0,215.73,0.35,0,17,0,0,1,-84.145,0.0,-84.145,-0.0,0,0,0,0,0,0,6.137
1638,2021-01-16 01:45:00,0.0,-5.1,97.0,0.0,0.0,0.0,0.0,0.0,796.032,0,214.772,0.35,0,17,0,0,1,-85.103,0.0,-85.103,-0.0,0,0,0,0,0,0,6.137
1639,2021-01-16 02:00:00,0.0,-5.15,97.0,0.0,0.0,0.0,0.0,0.0,796.005,0,213.814,0.35,0,17,0,0,1,-86.061,0.0,-86.061,-0.0,0,0,0,0,0,0,6.137
1640,2021-01-16 02:15:00,0.0,-5.2,97.0,0.0,0.0,0.0,0.0,0.0,796.066,0,209.867,0.35,0,17,0,0,1,-90.008,0.0,-90.008,-0.0,0,0,0,0,0,0,6.137
1641,2021-01-16 02:30:00,0.0,-5.25,96.65,0.0,0.0,0.0,0.0,0.0,796.127,0,205.92,0.35,0,17,0,0,1,-93.955,0.0,-93.955,-0.0,0,0,0,0,0,0,6.137
1642,2021-01-16 02:45:00,0.0,-5.3,96.3,0.0,0.0,0.0,0.0,0.0,796.188,0,201.973,0.35,0,17,0,0,1,-97.902,0.0,-97.902,-0.0,0,0,0,0,0,0,6.137
1643,2021-01-16 03:00:00,0.0,-5.3,96.3,0.0,0.0,0.0,0.0,0.0,796.249,0,198.026,0.35,0,17,0,0,1,-101.849,0.0,-101.849,-0.0,0,0,0,0,0,0,6.137
1644,2021-01-16 03:15:00,0.0,-5.3,96.3,0.0,0.0,0.0,0.0,0.0,796.27,0,199.742,0.35,0,17,0,0,1,-100.133,0.0,-100.133,-0.0,0,0,0,0,0,0,6.137
1645,2021-01-16 03:30:00,0.0,-5.25,96.65,0.0,0.0,0.0,0.0,0.0,796.291,0,201.458,0.35,0,17,0,0,1,-98.417,0.0,-98.417,-0.0,0,0,0,0,0,0,6.137
1646,2021-01-16 03:45:00,0.0,-5.2,97.0,0.0,0.0,0.0,0.0,0.0,796.311,0,203.174,0.35,0,17,0,0,1,-96.701,0.0,-96.701,-0.0,0,0,0,0,0,0,6.137
1647,2021-01-16 04:00:00,0.0,-5.2,97.0,0.0,0.0,0.0,0.0,0.0,796.332,0,204.89,0.35,0,17,0,0,1,-94.985,0.0,-94.985,-0.0,0,0,0,0,0,0,6.137
1648,2021-01-16 04:15:00,0.0,-5.2,97.0,0.0,0.0,0.0,0.0,0.0,796.327,0,203.763,0.35,0,17,0,0,1,-96.112,0.0,-96.112,-0.0,0,0,0,0,0,0,6.137
1649,2021-01-16 04:30:00,0.0,-5.15,97.0,0.0,0.0,0.0,0.0,0.0,796.322,0,202.635,0.35,0,17,0,0,1,-97.24,0.0,-97.24,-0.0,0,0,0,0,0,0,6.137
1650,2021-01-16 04:45:00,0.0,-5.1,97.0,0.0,0.0,0.0,0.0,0.0,796.318,0,201.508,0.35,0,17,0,0,1,-98.367,0.0,-98.367,-0.0,0,0,0,0,0,0,6.137
1651,2021-01-16 05:00:00,0.0,-5.0,97.0,0.0,0.0,0.0,0.0,0.0,796.313,0,200.381,0.35,0,17,0,0,1,-99.494,0.0,-99.494,-0.0,0,0,0,0,0,0,6.137
1652,2021-01-16 05:15:00,0.0,-5.1,97.0,0.0,0.0,0.0,0.0,0.0,796.319,0,199.393,0.35,0,17,0,0,1,-100.482,0.0,-100.482,-0.0,0,0,0,0,0,0,6.137
1653,2021-01-16 05:30:00,0.0,-5.15,96.25,0.0,0.0,0.0,0.0,0.0,796.324,0,198.404,0.35,0,17,0,0,1,-101.471,0.0,-101.471,-0.0,0,0,0,0,0,0,6.137
1654,2021-01-16 05:45:00,0.0,-5.4,95.5,0.0,0.0,0.0,0.0,0.0,796.33,0,197.416,0.35,0,17,0,0,1,-102.459,0.0,-102.459,-0.0,0,0,0,0,0,0,6.137
1655,2021-01-16 06:00:00,0.0,-6.1,95.15,0.0,0.0,0.0,0.0,0.0,796.336,0,196.428,0.35,0,17,0,0,1,-103.447,0.0,-103.447,-0.0,0,0,0,0,0,0,6.137
1656,2021-01-16 06:15:00,0.0,-6.8,95.5,0.0,0.0,0.0,0.0,0.0,796.381,0,193.126,0.35,0,17,0,0,1,-106.749,0.0,-106.749,-0.0,0,0,0,0,0,0,6.137
1657,2021-01-16 06:30:00,0.0,-7.4,95.05,0.0,0.0,0.0,0.0,0.0,796.426,0,189.824,0.35,0,17,0,0,1,-110.051,0.0,-110.051,-0.0,0,0,0,0,0,0,6.137
1658,2021-01-16 06:45:00,0.0,-8.1,93.9,0.0,0.0,0.0,0.0,0.0,796.472,0,186.521,0.35,0,17,0,0,1,-113.354,0.0,-113.354,-0.0,0,0,0,0,0,0,6.137
1659,2021-01-16 07:00:00,0.0,-8.3,94.3,0.0,0.0,0.0,0.0,0.0,796.517,0,183.219,0.35,0,17,0,0,1,-116.656,0.0,-116.656,-0.0,0,0,0,0,0,0,6.137
1660,2021-01-16 07:15:00,0.008,-8.2,95.4,0.0,3.054,3.614,0.0,0.0,796.582,0,185.406,0.35,0,17,0,0,1,-110.134,4.334,-114.469,-0.0,0,0,0,0,0,0,6.137
1661,2021-01-16 07:30:00,0.045,-8.1,95.4,0.0,6.107,7.227,0.0,0.0,796.646,0,187.592,0.35,0,17,0,0,1,-103.615,8.667,-112.283,-0.0,0,0,0,0,0,0,6.137
1662,2021-01-16 07:45:00,0.082,-8.2,95.4,0.0,9.16,10.84,0.0,0.0,796.71,0,189.778,0.35,0,17,0,0,1,-97.097,13.0,-110.097,-0.0,0,0,0,0,0,0,6.137
1663,2021-01-16 08:00:00,0.117,-8.35,95.05,0.0,12.214,14.454,0.0,0.0,796.775,0,191.965,0.35,0,17,0,0,1,-90.575,17.334,-107.91,-0.0,0,0,0,0,0,0,6.137
1664,2021-01-16 08:15:00,0.15,-8.7,93.9,0.0,28.404,25.874,0.0,0.0,796.737,0,193.864,0.35,0,17,0,0,1,-70.73,35.281,-106.011,-0.0,0,0,0,0,0,0,6.137
