,time,SW_diffuse,cld,sea,Discharge,temp,RH,wind,SW_global,ppt,vp_a,press,LW_in,alb,SW_direct,T_s,T_bulk,f_cone,ice,iceV,sub,vapour,melted,delta_T_s,wastewater,Qtotal,SW,LW,Qs,Ql,Qf,Qg,meltwater,A_cone,h_cone,r_cone,dr,snow2ice,dep,j_cone,wasted,fountain_froze,Qt,Qmelt,Qfreeze,input,event,s_cone,vp_ice
0,2020-11-22 16:00:00,48.021,0.541,0.101,11.0,2.083,88.483,1.083,19.834,0.0,6.267,805.101,233.677,0.25,-28.187,0.0,0.0,0.057437284255234096,14188.051018815633,15.472247566865468,0.0,0.0,0.0,0.0,0.0,-19.533790942184922,34.80151145152329,-72.49086980679894,9.037743400583329,1.458802402581383,7.6590216099260156,0.0,0.0,150.29987622807084,0.30913614948553053,6.913333333333333,0.0,0.0,0.2771517394582511,0.0,625.9920267870402,34.007973212959755,2.220446049250313e-16,,-20.992593344766306,14188.051018815633,1.0,0.04471593290533229,6.112911778902558
1,2020-11-22 17:00:00,0.0,0.38,0.0,11.0,1.733,89.617,1.717,0.0,0.0,6.2,805.3,237.41,0.25,0.0,0.0,0.0,0.007109657374346812,14222.33614376805,15.509635925592203,0.0,0.0,0.0,-0.0,625.9920267870402,-47.88009936847013,0.0,-68.75786980679894,11.923904004596716,1.3071586061977067,7.646707827534383,0.0,0.0,150.54190979481672,0.309384956168126,6.918897495063386,0.0,0.0,0.2487414855106182,0.00024875841328039994,580.1883906853996,79.8116093146005,-2.220446049250313e-16,,-49.18725797466784,14848.32817055509,1.0,0.04471593290533229,6.112911778902558
2,2020-11-22 18:00:00,0.0,0.38,0.0,11.0,1.717,90.083,2.0,0.0,0.0,6.2,805.414,245.0,0.25,0.0,0.0,0.0,0.007149598507240182,14302.396494568162,15.596942742168116,0.0,0.0,0.0,-0.0,1206.1804174724398,-38.235695381552524,0.0,-61.16786980679893,13.762945156483504,1.5226075785645972,7.646621690198307,0.0,0.0,150.54360561286592,0.31112654544521195,6.918897495063386,0.0,0.0,0.28974290917068896,0.0005799502390723529,595.4871562563085,64.5128437436915,2.220446049250313e-16,,-39.75830296011712,15508.576912040602,1.0,0.04471593290533229,6.112911778902558
3,2020-11-22 19:00:00,0.0,0.38,0.0,11.0,1.45,89.3,1.1,0.0,0.0,6.067,805.399,236.233,0.25,0.0,0.0,0.0,0.007181926736801143,14367.199081221022,15.667610775595444,0.08402289616168186,0.0,0.0,-0.01836923451739477,1801.6675737287483,-56.33667377654767,0.0,-69.93486980679893,6.393183177741534,-0.441538764324872,7.646551616834601,0.0,0.0,150.54498520164768,0.31253622562915007,6.918897495063386,0.0,0.0,0.0,0.00046941903071629675,569.3022868750508,90.69771312494925,-0.441538764324872,,-55.895135012222795,16168.866654949772,1.0,0.04496764775995018,6.112911778902558
4,2020-11-22 20:00:00,0.0,0.38,0.0,11.0,1.15,90.567,1.467,0.0,0.0,6.017,805.474,243.682,0.25,0.0,-0.01836923451739477,0.0,0.007227129922102484,14457.81277144981,15.76642614116664,0.21154828444783488,0.08402289616168186,0.0,-0.027879230634254834,2370.969860603799,-48.99174143230725,0.0,-62.40351941905894,6.871481707547233,-1.1116679976862434,7.646453105090858,0.00551117179983666,0.0,150.54692472168398,0.31450738650569493,6.918897495063386,0.0,0.0,0.0,0.000656384305587052,581.5903820032263,78.40961799677366,-0.6701292333613713,,-48.321612198945886,16828.866654949772,1.0,0.045171391229909645,6.103666187066332
5,2020-11-22 21:00:00,0.0,0.38,0.0,11.0,1.45,90.917,1.45,0.0,0.0,6.167,805.517,242.952,0.25,0.0,-0.046248465151649605,-9.851839135719484e-05,0.007266138091918503,14536.010841162135,15.851702116861652,0.0,0.29557118060951676,0.0,0.046248465151649605,2952.5602426070254,-45.66812716399635,0.0,-63.00856688519144,8.699525512582772,0.9807022837313167,7.64636759634391,0.013844328537090111,0.0,150.54860827648662,0.31620846473404074,6.918897495063386,0.0,0.0,0.18662784768874954,0.0005664411667834581,582.5000146239547,77.4999853760453,1.1116679976862431,,-47.76049744541391,17488.866654949772,1.0,0.04545628645750209,6.089658357481394
6,2020-11-22 22:00:00,0.0,0.38,0.0,11.0,2.05,88.6,1.017,0.0,0.0,6.267,805.198,233.736,0.25,0.0,0.0,-0.00034467271819911766,0.007304889828494099,14613.697454385869,15.936420342841732,0.0,0.29557118060951676,0.0,-0.0,3535.06025723098,-55.057582801037846,0.0,-72.43186980679894,8.357547145962782,1.3705610513708333,7.646282193003523,-0.0001033845760416764,0.0,150.55028979355768,0.3178984170164305,6.918897495063386,0.0,0.0,0.2608209650523565,0.0005627300507786314,568.4341788198393,91.56582118016071,2.220446049250313e-16,,-56.42814385240868,18149.05328279746,1.0,0.04570214618147683,6.112911778902558
7,2020-11-22 23:00:00,0.0,0.38,0.0,11.0,1.883,86.583,0.85,0.0,0.0,6.05,805.072,229.935,0.25,0.0,0.0,-0.0003428442757079283,0.0073506932330791065,14705.52409653108,16.03655844768929,0.08901447029872203,0.29557118060951676,0.0,-0.019459557222485654,4103.494436050819,-62.6386450783122,0.0,-76.23286980679893,6.415893589611202,-0.46774670126776957,7.646180661768615,-0.00010282162531971995,0.0,150.55228890363819,0.3198959637884924,6.918897495063386,0.0,0.0,0.0,0.000665147207520317,559.1140844494183,100.88591555058169,-0.46774670126776957,,-62.17089837704443,18809.314103762514,1.0,0.045946397853595916,6.112911778902558
8,2020-11-23 00:00:00,0.0,0.38,0.0,11.0,0.9,88.7,0.583,0.0,0.0,5.767,805.126,231.513,0.25,0.0,-0.019459557222485654,-0.00034103712076326905,0.007400968922116734,14806.320997611363,16.146478732400613,0.32624018028236795,0.3845856509082388,0.0,-0.051859142945844906,4662.608520500237,-66.48089514680545,0.0,-74.56763195886643,2.1492132141416462,-1.7142777896248886,7.6460684847573495,0.005732902786878699,0.0,150.55449768660188,0.3220886446889695,6.918897495063386,0.0,0.0,0.0,0.0007301136735402073,554.1413865694354,105.8586134305646,-1.246531088357119,,-65.23436405844834,19469.314103762514,1.0,0.046235106679458286,6.103117807075254
9,2020-11-23 01:00:00,0.0,0.38,0.0,11.0,0.067,91.267,1.167,0.0,0.0,5.6,804.777,229.877,0.25,0.0,-0.07131870016833056,-0.0004411120338157382,0.007453604200423862,14911.853370861645,16.261563108900376,0.9270853070868889,0.7108258311906068,0.0,-0.1313463925379835,5216.749907069673,-72.52846239467627,0.0,-75.97123672290104,0.6470070783472524,-4.871432966931423,7.6459502218585556,0.0212499949503828,0.0,150.5568263718282,0.3243843384724879,6.918897495063386,0.0,0.0,0.0,0.0007644034437239135,547.4264494572328,112.57355054276718,-3.157155177306535,,-69.37130721736973,20129.314103762514,1.0,0.04655201857214663,6.077086904869054
10,2020-11-23 02:00:00,0.0,0.38,0.0,11.0,-0.25,92.6,1.0,0.0,0.0,5.583,805.022,227.068,0.25,0.0,-0.20266509270631405,-0.0008094374841102611,0.007509286272038008,15023.499836097326,16.383314979386398,0.7138220434224627,1.6379111382774956,0.0,0.04662289782022974,5764.176356526906,-74.42648091144198,0.0,-78.1922290688639,-0.1898197538022583,-3.7507647826750112,7.645824199025166,0.06050849487399323,0.0,150.55930793527403,0.3268130348838298,6.918897495063386,0.0,0.0,0.0,0.0008086771846886142,537.4024690311595,122.59753096884052,1.1206681842564121,,-75.5471490956984,20789.314103762514,1.0,0.04688381909168841,6.01160876294541
